Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H5_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H3_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H8_PFRC2 (),Mass_fraction_NC3H7_PFRC2 (),Mass_fraction_C3H6_PFRC2 (),Mass_fraction_C3H5-A_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_NC4H10_PFRC2 (),Mass_fraction_PC4H9_PFRC2 (),Mass_fraction_C4H8-1_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C5H6_PFRC2 (),Mass_fraction_NC5H10_PFRC2 (),Mass_fraction_LC5H8_PFRC2 (),Mass_fraction_NC6H12_PFRC2 (),Mass_fraction_NC7H14_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_NC12H26_PFRC2 (),Mass_fraction_NC16H34_PFRC2 (),Mass_fraction_NC10H20_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.005140612,4.620903E-6,6.283185,3.141593,6.283185,1121.717,0.2365664,-1.611626E10,1477.039,2.071672E8,1477.039,0.9999924,0.2039451,3.266796E-5,0.04348416,0.00491689,0.02449125,7.457124E-4,0.2577905,7.943816E-4,0.01279902,0.01459187,1.135176E-4,0.1459619,0.00560884,0.001538373,0.002344545,0.004072139,6.435833E-5,0.04372346,0.07878523,0.003919209,0.00231935,0.002255027,0.01661403,0.01771048,0.005246055,0.0260081,0.03493691,0.004162062,4.826184E-4,0.02645708,8.136416,6.713048E-5,461561.6,461573.0
0.005203323,4.676806E-6,6.283185,3.141593,6.283185,1121.792,0.2365664,-1.582521E10,1476.831,2.071306E8,1476.831,0.9999924,0.203938,3.23312E-5,0.04368515,0.004864907,0.02452744,7.359675E-4,0.2584233,7.878675E-4,0.01287485,0.01458638,1.115925E-4,0.1460794,0.005592799,0.001550255,0.002357681,0.004063103,6.319576E-5,0.04362088,0.07890362,0.003950557,0.002333565,0.002271445,0.01643268,0.01768884,0.005215847,0.02581604,0.03492557,0.004061818,4.65155E-4,0.02598161,8.134727,6.712598E-5,461465.9,461477.4
0.00558452,5.016551E-6,6.283185,3.141593,6.283185,1122.218,0.2365664,-1.449324E10,1475.634,2.069199E8,1475.634,0.9999924,0.2038955,3.043447E-5,0.04485686,0.004571568,0.02472738,6.815015E-4,0.2620826,7.505357E-4,0.01331941,0.01454805,1.009592E-4,0.146718,0.005498355,0.001620535,0.002435308,0.004008777,5.706167E-5,0.04299658,0.07956462,0.004134193,0.002417506,0.002367955,0.01538008,0.01755268,0.005037132,0.02469014,0.03485973,0.003511275,3.731572E-4,0.02331697,8.125048,6.710052E-5,460919.2,460930.7
0.005608773,5.038162E-6,6.283185,3.141593,6.283185,1122.243,0.2365664,-1.440853E10,1475.561,2.069071E8,1475.561,0.9999924,0.2038929,3.031776E-5,0.04492865,0.004554146,0.02473903,6.782836E-4,0.2623053,7.482261E-4,0.01334677,0.01454536,1.003328E-4,0.1467549,0.005492476,0.001624897,0.002440123,0.004005365,5.652195E-5,0.04295711,0.07960353,0.004145497,0.002422707,0.002373915,0.01531593,0.01754379,0.005026048,0.02462088,0.03485573,0.003479404,3.680419E-4,0.02315973,8.124464,6.709901E-5,460886.4,460898.1
0.005772111,5.183698E-6,6.283185,3.141593,6.283185,1122.409,0.2365664,-1.377846E10,1475.084,2.06823E8,1475.084,0.9999923,0.2038751,2.958346E-5,0.045404,0.004439869,0.02481439,6.570156E-4,0.2637732,7.332147E-4,0.01352833,0.01452654,9.631003E-5,0.146989,0.00545357,0.001653943,0.002472183,0.003982482,5.401561E-5,0.04269029,0.07985612,0.004220444,0.002457324,0.002413481,0.01489229,0.01748336,0.004952258,0.02416156,0.0348292,0.003273659,3.356016E-4,0.02213581,8.120634,6.708909E-5,460669.4,460681.0
0.005894043,5.292326E-6,6.283185,3.141593,6.283185,1122.528,0.2365664,-1.35697E10,1474.739,2.067623E8,1474.739,0.9999923,0.203862,2.905603E-5,0.04575005,0.004358207,0.02486736,6.418669E-4,0.2648375,7.224071E-4,0.0136609,0.01451175,9.347531E-5,0.147152,0.005425079,0.001675271,0.002495713,0.003965542,5.224089E-5,0.04249251,0.08003473,0.004275143,0.002482716,0.002442418,0.01458523,0.01743767,0.004898127,0.02382647,0.03480994,0.003129492,3.134737E-4,0.02140897,8.117871,6.708195E-5,460515.1,460527.5
0.005920089,5.315529E-6,6.283185,3.141593,6.283185,1122.553,0.2365664,-1.335027E10,1474.666,2.067495E8,1474.666,0.9999923,0.2038593,2.894015E-5,0.04582303,0.004341128,0.02487833,6.386947E-4,0.265061,7.201173E-4,0.0136889,0.01450852,9.288418E-5,0.1471852,0.005419029,0.001679788,0.002500695,0.003961941,5.187063E-5,0.04245005,0.08007183,0.004286695,0.002488091,0.002448536,0.01452064,0.01742786,0.00488667,0.02375576,0.03480589,0.003099696,3.089642E-4,0.02125773,8.117296,6.708049E-5,460482.2,460494.6
0.005957037,5.348442E-6,6.283185,3.141593,6.283185,1122.588,0.2365664,-1.320086E10,1474.564,2.067316E8,1474.564,0.9999923,0.2038554,2.878193E-5,0.04592597,0.004317107,0.02489368,6.342295E-4,0.2653761,7.168868E-4,0.01372842,0.01450389,9.205619E-5,0.1472316,0.005410502,0.001686172,0.002507737,0.003956842,5.138168E-5,0.04239008,0.08012386,0.004302998,0.002495685,0.002457174,0.01442964,0.01741391,0.004870485,0.02365597,0.03480018,0.003058028,3.026961E-4,0.02104562,8.116483,6.707841E-5,460436.3,460448.8
0.008287217,7.422506E-6,6.283185,3.141593,6.283185,1124.226,0.2365664,-8.278199E9,1469.492,2.058388E8,1469.492,0.9999922,0.2036299,2.150207E-5,0.05136604,0.003202201,0.02551453,4.319023E-4,0.2814156,5.567354E-4,0.01585388,0.01415198,5.686957E-5,0.1488254,0.004943537,0.002044041,0.00290136,0.003660942,3.047378E-5,0.03876558,0.08230098,0.005175911,0.002917506,0.002926,0.00985859,0.01651287,0.003981747,0.01838514,0.03450458,0.00138135,9.058971E-5,0.01171555,8.076771,6.698063E-5,458183.0,458194.7
0.009130269,8.172261E-6,6.283185,3.141593,6.283185,1124.635,0.2365664,-7.298959E9,1468.13,2.05599E8,1468.13,0.9999922,0.203558,1.969564E-5,0.05295163,0.002928479,0.02562923,3.837997E-4,0.2858588,5.13877E-4,0.01648484,0.01401235,4.923432E-5,0.1489844,0.004801788,0.002156399,0.003024425,0.003565911,2.605386E-5,0.03755526,0.08272043,0.005433342,0.003048039,0.003066553,0.008648246,0.01619572,0.0037146,0.01687818,0.03442115,0.001059692,6.052751E-5,0.009648393,8.066354,6.695629E-5,457594.4,457606.1
0.009155949,8.195095E-6,6.283185,3.141593,6.283185,1124.646,0.2365664,-7.175718E9,1468.091,2.055923E8,1468.091,0.9999922,0.2035558,1.964385E-5,0.05299751,0.002920869,0.02563213,3.824553E-4,0.2859856,5.126586E-4,0.01650315,0.01400808,4.902782E-5,0.148987,0.004797642,0.002159708,0.003028045,0.003563109,2.587214E-5,0.03751917,0.0827311,0.005440804,0.003051866,0.003070643,0.008614263,0.01618622,0.003706847,0.01683497,0.03441875,0.001051328,5.980206E-5,0.009592652,8.066062,6.695563E-5,457577.5,457589.0
0.009272215,8.298472E-6,6.283185,3.141593,6.283185,1124.697,0.2365664,-7.040527E9,1467.918,2.055618E8,1467.918,0.9999922,0.2035463,1.941931E-5,0.05320359,0.002886857,0.02564488,3.76488E-4,0.2865549,5.07229E-4,0.01658546,0.01398874,4.811191E-5,0.1489976,0.004779037,0.002174609,0.003044343,0.003550485,2.54061E-5,0.03735714,0.08277802,0.005474321,0.003069092,0.003089021,0.00846235,0.01614332,0.00367201,0.01664116,0.03440802,0.001014371,5.663188E-5,0.009344978,8.064746,6.69526E-5,457503.7,457515.4
0.00930842,8.330663E-6,6.283185,3.141593,6.283185,1124.713,0.2365664,-6.990368E9,1467.865,2.055524E8,1467.865,0.9999922,0.2035433,1.93505E-5,0.05326721,0.002876443,0.02564873,3.746774E-4,0.2867304,5.055592E-4,0.01661089,0.01398271,4.783227E-5,0.1490005,0.004773285,0.002179223,0.003049389,0.003546577,2.52115E-5,0.03730696,0.08279217,0.005484672,0.003074423,0.0030947,0.008415694,0.01613,0.003661251,0.01658142,0.03440471,0.001003162,5.568202E-5,0.009269407,8.064341,6.695167E-5,457481.1,457492.9
0.009497244,8.498544E-6,6.283185,3.141593,6.283185,1124.792,0.2365664,-6.782378E9,1467.592,2.055044E8,1467.592,0.9999922,0.203528,1.899937E-5,0.05359489,0.002823214,0.02566781,3.654087E-4,0.2876308,4.970375E-4,0.01674195,0.01395128,4.641692E-5,0.1490116,0.004743639,0.00220309,0.003075477,0.003526353,2.437008E-5,0.0370465,0.08286251,0.005537992,0.003101963,0.003123979,0.0081773,0.01606089,0.003605818,0.01627453,0.03438771,9.469386E-4,5.100174E-5,0.008886957,8.062272,6.694692E-5,457364.5,457376.5
0.009593079,8.583745E-6,6.283185,3.141593,6.283185,1124.832,0.2365664,-6.671804E9,1467.456,2.054806E8,1467.456,0.9999922,0.2035203,1.882708E-5,0.05375864,0.002796951,0.0256769,3.608571E-4,0.2880795,4.928291E-4,0.01680751,0.01393534,4.572557E-5,0.1490154,0.004728805,0.002215081,0.003088577,0.003516192,2.39621E-5,0.03691575,0.08289607,0.005564643,0.00311578,0.00313863,0.008059358,0.01602603,0.003578106,0.01612166,0.03437923,9.197562E-4,4.878925E-5,0.008699973,8.061243,6.694457E-5,457307.6,457320.0
0.009612076,8.600633E-6,6.283185,3.141593,6.283185,1124.84,0.2365664,-6.684991E9,1467.43,2.054759E8,1467.43,0.9999922,0.2035188,1.879135E-5,0.05379089,0.002791789,0.02567866,3.599542E-4,0.2881678,4.919922E-4,0.01682043,0.01393218,4.558933E-5,0.149016,0.004725871,0.002217448,0.003091163,0.003514186,2.384279E-5,0.03689002,0.08290256,0.005569896,0.003118506,0.003141519,0.008036221,0.01601913,0.003572647,0.0160916,0.03437756,9.144732E-4,4.836313E-5,0.008663468,8.061041,6.69441E-5,457296.5,457309.0
0.009733781,8.708828E-6,6.283185,3.141593,6.283185,1124.889,0.2365664,-6.540003E9,1467.262,2.054463E8,1467.262,0.9999922,0.2035092,1.857826E-5,0.05399592,0.002759142,0.02568956,3.542783E-4,0.288727,4.867416E-4,0.01690258,0.01391194,4.473849E-5,0.1490178,0.004707276,0.002232535,0.00310764,0.003501397,2.337699E-5,0.03672473,0.08294286,0.005603276,0.003135868,0.003159887,0.00788991,0.01597511,0.003537943,0.01590079,0.03436698,8.814541E-4,4.57301E-5,0.008434005,8.059765,6.694118E-5,457224.5,457237.2
0.01006187,9.000477E-6,6.283185,3.141593,6.283185,1125.016,0.2365664,-6.275809E9,1466.821,2.053687E8,1466.821,0.9999921,0.2034835,1.801946E-5,0.05453574,0.002675168,0.02571614,3.399463E-4,0.2901915,4.730795E-4,0.01711922,0.01385746,4.256378E-5,0.1490135,0.004658128,0.002272587,0.003151343,0.003467478,2.219268E-5,0.03628503,0.0830411,0.005691207,0.003181856,0.003208357,0.007510793,0.01585763,0.003446552,0.01540108,0.03433923,7.988288E-4,3.936291E-5,0.007849872,8.056439,6.693364E-5,457038.9,457052.2
0.01007897,9.015675E-6,6.283185,3.141593,6.283185,1125.022,0.2365664,-6.226899E9,1466.799,2.053648E8,1466.799,0.9999921,0.2034822,1.799113E-5,0.05456337,0.002670931,0.02571742,3.39221E-4,0.2902661,4.723791E-4,0.01713031,0.01385463,4.245485E-5,0.1490129,0.004655602,0.00227465,0.003153592,0.003465732,2.209131E-5,0.03626233,0.08304583,0.005695709,0.00318422,0.003210842,0.007491638,0.01585155,0.003441876,0.01537562,0.03433781,7.947672E-4,3.905839E-5,0.007820764,8.056271,6.693327E-5,457029.4,457042.7
0.01030631,9.21774E-6,6.283185,3.141593,6.283185,1125.105,0.2365664,-6.014307E9,1466.507,2.053135E8,1466.507,0.9999921,0.2034647,1.763254E-5,0.05492603,0.002615723,0.0257334,3.297578E-4,0.2912419,4.634174E-4,0.01727612,0.01381699,4.106055E-5,0.1490003,0.004622523,0.002301848,0.003183237,0.003442704,2.133363E-5,0.03596239,0.08310488,0.005754796,0.003215355,0.003243481,0.007242461,0.01577126,0.003380494,0.0150424,0.03431926,7.429361E-4,3.524546E-5,0.007445738,8.054073,6.69283E-5,456905.5,456919.0
0.01058737,9.467542E-6,6.283185,3.141593,6.283185,1125.204,0.2365664,-5.773493E9,1466.159,2.052522E8,1466.159,0.9999921,0.2034436,1.720218E-5,0.05536317,0.002550797,0.02575087,3.187824E-4,0.2924108,4.527344E-4,0.01745213,0.01377061,3.943033E-5,0.1489772,0.00458248,0.002334927,0.003219249,0.003414737,2.041796E-5,0.0355968,0.08316926,0.005826041,0.003253122,0.003282911,0.006947737,0.01567317,0.003306556,0.01464342,0.03429701,6.839443E-4,3.106988E-5,0.007010558,8.051454,6.692244E-5,456758.7,456772.2
0.01060319,9.481604E-6,6.283185,3.141593,6.283185,1125.21,0.2365664,-6.1032E9,1466.14,2.052488E8,1466.14,0.9999921,0.2034424,1.717866E-5,0.05538742,0.002547243,0.02575178,3.181875E-4,0.2924761,4.521411E-4,0.01746191,0.01376801,3.934118E-5,0.1489762,0.004580253,0.002336772,0.003221256,0.00341318,2.03075E-5,0.03557702,0.08317262,0.005829994,0.003255224,0.003285101,0.006931573,0.01566769,0.003302457,0.01462138,0.03429578,6.807819E-4,3.085115E-5,0.006986958,8.051304,6.692208E-5,456751.6,456765.7
0.01062104,9.497464E-6,6.283185,3.141593,6.283185,1125.216,0.2365664,-5.81355E9,1466.118,2.05245E8,1466.118,0.9999921,0.2034411,1.715043E-5,0.05541473,0.002543232,0.0257528,3.175025E-4,0.2925488,4.514695E-4,0.01747291,0.01376507,3.924079E-5,0.1489744,0.004577737,0.00233885,0.003223517,0.003411424,2.020032E-5,0.035554,0.08317637,0.005834446,0.003257593,0.003287569,0.006913397,0.01566151,0.003297842,0.01459657,0.0342944,6.772348E-4,3.060646E-5,0.006960453,8.051144,6.692174E-5,456742.5,456756.5
0.01071962,9.585069E-6,6.283185,3.141593,6.283185,1125.249,0.2365664,-5.652404E9,1466.0,2.052242E8,1466.0,0.9999921,0.2034338,1.700707E-5,0.0555646,0.002521216,0.02575824,3.137145E-4,0.2929469,4.478177E-4,0.01753333,0.01374887,3.869775E-5,0.1489635,0.004563978,0.002350281,0.003235952,0.003401765,1.985056E-5,0.03542735,0.08319643,0.005858878,0.003270612,0.003301111,0.006814105,0.01562749,0.003272517,0.01446065,0.03428681,6.580445E-4,2.929539E-5,0.006816356,8.050259,6.691976E-5,456692.0,456706.0
0.01167627,1.043512E-5,6.283185,3.141593,6.283185,1125.55,0.2365664,-4.974648E9,1464.935,2.050367E8,1464.935,0.9999921,0.2033651,1.572547E-5,0.0569491,0.002326184,0.02579759,2.811073E-4,0.2965823,4.15509E-4,0.01809337,0.01359305,3.401556E-5,0.1488102,0.004436671,0.002457788,0.003352559,0.003311151,1.716502E-5,0.03423414,0.08333965,0.006084594,0.003392375,0.003426656,0.005932234,0.0153056,0.0030392,0.01322272,0.03421722,4.998007E-4,1.925728E-5,0.005581996,8.042255,6.690185E-5,456240.6,456255.3
0.01184873,1.058834E-5,6.283185,3.141593,6.283185,1125.6,0.2365664,-4.894731E9,1464.755,2.050051E8,1464.755,0.9999921,0.2033532,1.550772E-5,0.05718603,0.002294259,0.02580241,2.758729E-4,0.297197,4.100344E-4,0.01818948,0.01356531,3.326364E-5,0.1487756,0.004414735,0.002476535,0.003372838,0.003295419,1.673027E-5,0.03402653,0.08335675,0.006123236,0.003413474,0.003448229,0.00578802,0.01524919,0.002999454,0.01301445,0.03420545,4.760152E-4,1.78766E-5,0.005388077,8.040917,6.689891E-5,456167.1,456182.5
0.01428319,1.275056E-5,6.283185,3.141593,6.283185,1126.192,0.2365664,-3.653114E9,1462.595,2.046249E8,1462.595,0.9999921,0.2031973,1.307444E-5,0.06019151,0.001922121,0.02581611,2.160381E-4,0.3047718,3.465467E-4,0.01941669,0.01318652,2.504956E-5,0.1480881,0.004136123,0.002723914,0.003638316,0.003089921,1.201727E-5,0.0312823,0.08338113,0.006612756,0.003687931,0.003723508,0.004135693,0.01450282,0.002502723,0.01047597,0.03405917,2.444229E-4,6.455557E-6,0.003328463,8.024837,6.686373E-5,455254.4,455269.4
0.01871297,1.668261E-5,6.283185,3.141593,6.283185,1126.91,0.2365664,-2.466884E9,1459.785,2.041303E8,1459.785,0.999992,0.2029616,1.024075E-5,0.06449363,0.001488398,0.02569447,1.513016E-4,0.3149558,2.701404E-4,0.02119879,0.01256212,1.656925E-5,0.146397,0.003735972,0.003112278,0.004044679,0.002778841,7.329949E-6,0.02709492,0.0828101,0.007309597,0.00410246,0.004122045,0.00236042,0.01335019,0.001834066,0.00725193,0.03386144,7.87223E-5,1.139563E-6,0.001476002,8.004313,6.68211E-5,454092.6,454106.3
0.01890824,1.685589E-5,6.283185,3.141593,6.283185,1126.935,0.2365664,-2.424393E9,1459.683,2.041124E8,1459.683,0.999992,0.2029523,1.014798E-5,0.06465813,0.001473923,0.02568677,1.492265E-4,0.3153307,2.67563E-4,0.02126758,0.0125364,1.630789E-5,0.146317,0.003720711,0.003128014,0.004060799,0.002766592,7.104561E-6,0.02693061,0.08277445,0.007336103,0.004118815,0.004137365,0.002306135,0.01330448,0.001809919,0.007139813,0.03385417,7.502229E-5,1.058529E-6,0.001426056,8.003579,6.681964E-5,454051.7,454065.6
0.0189327,1.687759E-5,6.283185,3.141593,6.283185,1126.938,0.2365664,-2.493655E9,1459.67,2.041101E8,1459.67,0.999992,0.2029511,1.013738E-5,0.06467861,0.001472145,0.02568579,1.489923E-4,0.3153781,2.672494E-4,0.02127615,0.01253319,1.627597E-5,0.1463076,0.003718816,0.003129978,0.004062808,0.002765065,7.260078E-6,0.02691081,0.08276993,0.007339401,0.004120854,0.004139271,0.002299445,0.01329878,0.001806922,0.007125918,0.03385326,7.457204E-5,1.04881E-6,0.001419931,8.003483,6.681944E-5,454048.4,454062.9
0.01897238,1.691281E-5,6.283185,3.141593,6.283185,1126.943,0.2365664,-2.453266E9,1459.649,2.041064E8,1459.649,0.999992,0.2029493,1.010682E-5,0.06471179,0.001469249,0.02568422,1.485894E-4,0.3154536,2.666606E-4,0.02129002,0.012528,1.621908E-5,0.1462915,0.003715674,0.003133162,0.004066066,0.002762596,7.12555E-6,0.02687762,0.08276267,0.00734476,0.004124157,0.004142374,0.002288641,0.01328955,0.001802072,0.007103448,0.03385182,7.384762E-5,1.033239E-6,0.001410056,8.003338,6.681918E-5,454040.1,454054.6
0.01908979,1.701699E-5,6.283185,3.141593,6.283185,1126.957,0.2365664,-2.404253E9,1459.588,2.040957E8,1459.588,0.999992,0.2029438,1.005532E-5,0.06480953,0.001460709,0.02567953,1.473848E-4,0.3156754,2.650615E-4,0.0213309,0.01251265,1.606456E-5,0.1462434,0.003706584,0.003142554,0.004075675,0.002755309,7.042542E-6,0.02677981,0.082741,0.007360508,0.004133893,0.004151482,0.002257037,0.01326233,0.001787814,0.007037456,0.03384753,7.17475E-5,9.885555E-7,0.001381274,8.002905,6.681835E-5,454015.9,454030.4
0.01923583,1.714657E-5,6.283185,3.141593,6.283185,1126.975,0.2365664,-2.356382E9,1459.514,2.040827E8,1459.514,0.999992,0.202937,9.991398E-6,0.0649302,0.001450192,0.0256736,1.458681E-4,0.315949,2.632168E-4,0.0213814,0.01249362,1.588039E-5,0.1461832,0.003695412,0.003154186,0.004087555,0.002746292,6.896439E-6,0.02665902,0.08271353,0.007379932,0.004145937,0.004162722,0.002218484,0.01322866,0.001770268,0.006956395,0.03384223,6.922463E-5,9.358095E-7,0.001346375,8.002372,6.681729E-5,453986.2,454000.8
0.02250767,2.004932E-5,6.283185,3.141593,6.283185,1127.319,0.2365664,-1.894417E9,1458.036,2.038225E8,1458.036,0.999992,0.2027947,8.73084E-6,0.06741232,0.001252423,0.0255264,1.191588E-4,0.3214549,2.283452E-4,0.02242869,0.01208618,1.248351E-5,0.1448051,0.003466951,0.003402357,0.004336336,0.002557911,5.071497E-6,0.02414413,0.08203121,0.007778261,0.004398429,0.004394585,0.001534807,0.0125237,0.001425437,0.00539787,0.03373533,3.154074E-5,2.802558E-7,7.685118E-4,7.991823,6.679686E-5,453388.5,453403.1
0.02408266,2.144634E-5,6.283185,3.141593,6.283185,1127.452,0.2365664,-1.730218E9,1457.42,2.037141E8,1457.42,0.999992,0.2027325,8.252776E-6,0.0684794,0.00117713,0.02544919,1.094786E-4,0.3237555,2.149087E-4,0.02288359,0.01190205,1.125246E-5,0.1441374,0.003369273,0.003514393,0.004445561,0.002475492,4.395734E-6,0.0230555,0.08167101,0.007948737,0.004509682,0.004494576,0.00130121,0.0122143,0.001287736,0.004794772,0.03369076,2.182233E-5,1.592355E-7,5.912952E-4,7.987506,6.678898E-5,453145.3,453159.8
0.02513241,2.237739E-5,6.283185,3.141593,6.283185,1127.531,0.2365664,-1.636326E9,1457.037,2.036466E8,1457.037,0.999992,0.2026931,7.968942E-6,0.06915251,0.00113237,0.02539639,1.039261E-4,0.3251875,2.069243E-4,0.02317211,0.01178319,1.053832E-5,0.1436936,0.003307885,0.003586788,0.004515019,0.002423124,4.01857E-6,0.02236887,0.0814238,0.008056026,0.004580708,0.004557726,0.001170766,0.01201743,0.001204457,0.004435704,0.03366305,1.712449E-5,1.097542E-7,4.976847E-4,7.984844,6.67843E-5,452996.2,453010.8
0.02533254,2.255489E-5,6.283185,3.141593,6.283185,1127.546,0.2365664,-1.703686E9,1456.965,2.036339E8,1456.965,0.999992,0.2026858,7.913737E-6,0.06927768,0.001124293,0.02538624,1.029331E-4,0.3254539,2.054247E-4,0.02322588,0.01176087,1.040875E-5,0.1436106,0.003296444,0.003600397,0.004527976,0.002413362,4.038898E-6,0.02224274,0.08137623,0.008075963,0.004593985,0.004569481,0.00114789,0.0119807,0.001189291,0.00437079,0.03365795,1.635537E-5,1.022777E-7,4.816953E-4,7.984346,6.678344E-5,452971.9,452987.8
0.02536095,2.258008E-5,6.283185,3.141593,6.283185,1127.547,0.2365664,-1.639002E9,1456.954,2.036321E8,1456.954,0.999992,0.2026848,7.896424E-6,0.06929538,0.00112314,0.02538481,1.02792E-4,0.3254913,2.051535E-4,0.02323348,0.01175772,1.038737E-5,0.1435988,0.003294775,0.003602324,0.00452981,0.002411984,3.988302E-6,0.02222474,0.08136952,0.008078794,0.004595863,0.004571154,0.001144691,0.0119755,0.001187157,0.004361668,0.03365724,1.624916E-5,1.012598E-7,4.794709E-4,7.984278,6.678335E-5,452968.1,452984.0
0.02545623,2.266458E-5,6.283185,3.141593,6.283185,1127.554,0.2365664,-1.632689E9,1456.921,2.036262E8,1456.921,0.999992,0.2026813,7.873854E-6,0.06935455,0.001119175,0.02537999,1.022319E-4,0.3256165,2.043747E-4,0.02325889,0.01174715,1.03256E-5,0.1435589,0.003289354,0.003608773,0.004535946,0.002407367,3.893458E-6,0.02216491,0.081347,0.008088221,0.004602143,0.004576713,0.001134055,0.01195814,0.001180034,0.004331248,0.03365485,1.589871E-5,9.792875E-8,4.720979E-4,7.984046,6.678295E-5,452955.7,452971.9
0.02579939,2.296892E-5,6.283185,3.141593,6.283185,1127.577,0.2365664,-1.698224E9,1456.799,2.036048E8,1456.799,0.999992,0.2026689,7.781359E-6,0.06956587,0.001105585,0.02536254,1.006527E-4,0.326063,2.018521E-4,0.02334973,0.01170926,1.011268E-5,0.1434161,0.003270055,0.003631893,0.004557877,0.002390864,3.880071E-6,0.02195118,0.08126509,0.008121861,0.004624623,0.004596561,0.001096783,0.01189602,0.001154769,0.004223591,0.03364628,1.469835E-5,8.680883E-8,4.46491E-4,7.983218,6.678158E-5,452913.0,452930.4
0.02581649,2.298408E-5,6.283185,3.141593,6.283185,1127.579,0.2365664,-1.608207E9,1456.793,2.036038E8,1456.793,0.999992,0.2026683,7.778534E-6,0.06957633,0.001104897,0.02536167,1.005488E-4,0.3260854,2.017219E-4,0.02335423,0.01170738,1.010222E-5,0.1434093,0.003269102,0.00363304,0.004558964,0.002390046,3.755169E-6,0.02194092,0.08126103,0.008123525,0.004625737,0.004597543,0.001094969,0.01189295,0.001153526,0.004218307,0.03364586,1.464107E-5,8.628988E-8,4.452543E-4,7.983176,6.67815E-5,452911.2,452929.0
0.02590398,2.306168E-5,6.283185,3.141593,6.283185,1127.584,0.2365664,-1.596347E9,1456.763,2.035984E8,1456.763,0.999992,0.2026652,7.758058E-6,0.06962973,0.001101391,0.02535722,1.000704E-4,0.326198,2.010662E-4,0.02337719,0.01169778,1.004925E-5,0.1433729,0.003264225,0.003638903,0.004564514,0.002385871,3.768682E-6,0.02188704,0.08124016,0.008132022,0.004631426,0.004602559,0.00108575,0.01187724,0.001147193,0.004191392,0.03364371,1.435155E-5,8.368377E-8,4.389829E-4,7.982967,6.678116E-5,452900.4,452918.6
