Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H5_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H8_PFRC2 (),Mass_fraction_C3H6_PFRC2 (),Mass_fraction_C3H5-A_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_NC4H10_PFRC2 (),Mass_fraction_IC4H8_PFRC2 (),Mass_fraction_C4H8-1_PFRC2 (),Mass_fraction_C4H8-2_PFRC2 (),Mass_fraction_C4H71-3_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C5H6_PFRC2 (),Mass_fraction_NC5H10_PFRC2 (),Mass_fraction_LC5H8_PFRC2 (),Mass_fraction_NC6H12_PFRC2 (),Mass_fraction_NC7H14_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_NC12H26_PFRC2 (),Mass_fraction_NC16H34_PFRC2 (),Mass_fraction_NC10H20_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.05402706,5.833278E-5,6.283185,3.141593,6.283185,924.343,0.2365664,-2.38143E9,1265.254,1.698914E8,1265.254,1.000004,0.2042107,2.03367E-6,0.02980737,4.442319E-4,0.01428119,2.062079E-4,0.184536,0.003314746,0.008759784,0.1111934,0.001207175,5.488354E-4,8.393206E-4,0.003022615,4.993514E-4,0.04160123,0.003034083,5.560695E-4,0.05842499,0.001186184,0.001784235,0.001516601,0.03485356,0.01881182,0.00532094,0.04402694,0.03648138,0.05287834,0.02349085,0.1073777,8.457928,8.146479E-5,479826.2,479852.5
0.05424875,5.857262E-5,6.283185,3.141593,6.283185,924.331,0.2365664,-2.387276E9,1265.138,1.698711E8,1265.138,1.000004,0.2042096,2.025939E-6,0.02984737,4.429241E-4,0.01429386,2.056145E-4,0.1847078,0.003319991,0.008763255,0.1112663,0.001206142,5.500443E-4,8.406709E-4,0.003022919,5.009397E-4,0.04160934,0.00303724,5.551363E-4,0.05847758,0.001188495,0.001787046,0.001520098,0.03485008,0.01881546,0.005320795,0.04401583,0.03647841,0.052785,0.02343083,0.1071681,8.457266,8.146585E-5,479790.5,479817.5
0.05442003,5.875792E-5,6.283185,3.141593,6.283185,924.3218,0.2365664,-2.34708E9,1265.05,1.698556E8,1265.05,1.000004,0.2042086,2.023794E-6,0.02987816,4.418801E-4,0.0143036,2.051389E-4,0.1848393,0.003324033,0.008765915,0.1113217,0.001205394,5.509762E-4,8.417109E-4,0.003023145,5.021646E-4,0.04161493,0.00303909,5.544842E-4,0.05851801,0.001190273,0.001789213,0.001522791,0.03484735,0.01881825,0.005320673,0.04400721,0.03647611,0.05271314,0.02338465,0.1070068,8.456761,8.146666E-5,479761.7,479788.7
0.05729205,6.186534E-5,6.283185,3.141593,6.283185,924.1733,0.2365664,-2.224039E9,1263.615,1.69603E8,1263.615,1.000004,0.2041931,1.942319E-6,0.0303826,4.263732E-4,0.01446243,1.980429E-4,0.1869887,0.003390446,0.008808606,0.1122212,0.001193194,5.663634E-4,8.587802E-4,0.003026523,5.224452E-4,0.041702,0.003071045,5.446603E-4,0.05917627,0.001219482,0.001824913,0.001567213,0.0347969,0.01886139,0.005317779,0.04385897,0.03643843,0.05154672,0.02263905,0.1043884,8.448522,8.147975E-5,479299.2,479328.3
0.0585027,6.317537E-5,6.283185,3.141593,6.283185,924.1114,0.2365664,-2.191644E9,1263.031,1.695002E8,1263.031,1.000004,0.2041866,1.910946E-6,0.0305889,4.199686E-4,0.01452699,1.94963E-4,0.1878641,0.003417558,0.008825605,0.1125855,0.001187935,5.726934E-4,8.657782E-4,0.003027741,5.308353E-4,0.0417371,0.003086162,5.400291E-4,0.05944331,0.001231457,0.001839574,0.001585516,0.03477328,0.01887727,0.005316174,0.04379472,0.03642312,0.05107682,0.02234072,0.1033332,8.445184,8.14852E-5,479118.0,479150.0
0.05866255,6.334835E-5,6.283185,3.141593,6.283185,924.103,0.2365664,-2.154876E9,1262.954,1.694868E8,1262.954,1.000004,0.2041857,1.903235E-6,0.03061586,4.191108E-4,0.01453541,1.9455E-4,0.1879781,0.003421093,0.008827806,0.1126329,0.001187219,5.735212E-4,8.666935E-4,0.003027894,5.319355E-4,0.04174154,0.003088077,5.393836E-4,0.0594781,0.001233023,0.001841492,0.001587914,0.03477007,0.01887925,0.005315949,0.04378617,0.03642113,0.05101578,0.02230205,0.1031961,8.444751,8.148594E-5,479094.2,479126.6
0.05907298,6.379249E-5,6.283185,3.141593,6.283185,924.0827,0.2365664,-2.137501E9,1262.761,1.694528E8,1262.761,1.000004,0.2041835,1.897293E-6,0.03068475,4.170194E-4,0.01455689,1.936567E-4,0.1882689,0.003430143,0.00883339,0.1127528,0.001185621,5.756418E-4,8.690333E-4,0.003028263,5.34755E-4,0.04175191,0.003092308,5.380946E-4,0.0595668,0.001237019,0.001846406,0.001594039,0.03476165,0.01888437,0.005315338,0.04376412,0.03641599,0.05085957,0.0222032,0.1028454,8.443645,8.148774E-5,479032.1,479064.8
0.06039186,6.521977E-5,6.283185,3.141593,6.283185,924.0176,0.2365664,-2.108704E9,1262.149,1.693449E8,1262.149,1.000004,0.2041764,1.865069E-6,0.03090349,4.106638E-4,0.01462495,1.907247E-4,0.1891913,0.00345892,0.008850947,0.1131329,0.001180336,5.824008E-4,8.764692E-4,0.003029377,5.437507E-4,0.04178472,0.003106837,5.338335E-4,0.05984759,0.001249729,0.001862047,0.001613568,0.03473376,0.01889991,0.005313209,0.0436926,0.03639972,0.05036648,0.02189203,0.1017382,8.440143,8.149348E-5,478838.9,478873.7
0.06049251,6.53287E-5,6.283185,3.141593,6.283185,924.0124,0.2365664,-2.127205E9,1262.101,1.693366E8,1262.101,1.000004,0.2041759,1.852556E-6,0.03092003,4.102856E-4,0.01463009,1.905881E-4,0.1892623,0.003461091,0.008852267,0.1131628,0.001179867,5.829124E-4,8.770314E-4,0.003029464,5.44433E-4,0.04178831,0.003109092,5.334591E-4,0.05986875,0.001250693,0.001863231,0.001615053,0.03473159,0.01890101,0.00531304,0.04368712,0.03639851,0.05032951,0.02186875,0.1016551,8.439872,8.149394E-5,478827.4,478863.4
0.06057413,6.541703E-5,6.283185,3.141593,6.283185,924.0076,0.2365664,-2.086673E9,1262.063,1.693299E8,1262.063,1.000004,0.2041755,1.845907E-6,0.03093342,4.098321E-4,0.01463426,1.902844E-4,0.189318,0.003462843,0.008853342,0.1131857,0.001179409,5.833251E-4,8.774874E-4,0.003029537,5.449841E-4,0.04179006,0.003109688,5.329688E-4,0.05988594,0.001251476,0.001864184,0.001616257,0.03472984,0.01890185,0.005312908,0.04368267,0.03639755,0.05029978,0.02185003,0.1015883,8.439663,8.149436E-5,478815.0,478850.8
0.0614584,6.637405E-5,6.283185,3.141593,6.283185,923.9652,0.2365664,-2.047582E9,1261.663,1.692596E8,1261.663,1.000004,0.2041707,1.840055E-6,0.03107743,4.056603E-4,0.01467888,1.884246E-4,0.1899221,0.003481759,0.008864689,0.1134329,0.001176084,5.877897E-4,8.823879E-4,0.003030189,5.509465E-4,0.04180971,0.003118486,5.303962E-4,0.06006963,0.00125984,0.001874515,0.00162915,0.0347102,0.01891148,0.00531132,0.0436341,0.03638682,0.0499776,0.02164757,0.1008649,8.437377,8.14981E-5,478686.9,478723.5
0.06204784,6.701201E-5,6.283185,3.141593,6.283185,923.9368,0.2365664,-2.092619E9,1261.397,1.692127E8,1261.397,1.000004,0.2041676,1.816233E-6,0.03117249,4.030296E-4,0.01470829,1.872062E-4,0.1903238,0.00349425,0.008872129,0.1135985,0.00117366,5.907441E-4,8.85625E-4,0.003030611,5.54896E-4,0.04182558,0.003127526,5.284102E-4,0.06019063,0.001265375,0.001881344,0.001637699,0.03469684,0.0189175,0.005310217,0.04360153,0.03637979,0.04976631,0.02151508,0.1003904,8.435855,8.150061E-5,478610.7,478650.8
0.06211364,6.708322E-5,6.283185,3.141593,6.283185,923.9324,0.2365664,-2.051431E9,1261.367,1.692074E8,1261.367,1.000004,0.2041673,1.79794E-6,0.03118307,4.026395E-4,0.01471158,1.869136E-4,0.1903676,0.003495631,0.008872968,0.1136165,0.001173204,5.91071E-4,8.859854E-4,0.003030666,5.553342E-4,0.04182698,0.003128076,5.279286E-4,0.06020414,0.001265998,0.001882098,0.001638662,0.03469537,0.01891807,0.005310102,0.04359791,0.03637906,0.04974325,0.02150062,0.1003385,8.435694,8.150099E-5,478601.4,478641.5
0.06220037,6.717709E-5,6.283185,3.141593,6.283185,923.9278,0.2365664,-2.016431E9,1261.328,1.692006E8,1261.328,1.000004,0.2041668,1.807349E-6,0.03119698,4.021049E-4,0.01471589,1.865739E-4,0.1904253,0.003497445,0.008874057,0.11364,0.001172794,5.915008E-4,8.864598E-4,0.003030729,5.559105E-4,0.04182881,0.003128816,5.274175E-4,0.06022189,0.001266808,0.001883091,0.00163991,0.03469339,0.01891889,0.005309944,0.04359311,0.03637805,0.04971262,0.02148144,0.1002696,8.435477,8.15014E-5,478588.9,478629.0
0.06300424,6.804717E-5,6.283185,3.141593,6.283185,923.89,0.2365664,-1.98276E9,1260.975,1.691384E8,1260.975,1.000004,0.2041625,1.803647E-6,0.03132502,3.985041E-4,0.01475536,1.850892E-4,0.1909598,0.003514251,0.008883925,0.1138571,0.001169946,5.954895E-4,8.908237E-4,0.003031227,5.612557E-4,0.04184465,0.003136293,5.252951E-4,0.06038407,0.001274248,0.001892318,0.001651427,0.03467456,0.01892678,0.005308337,0.04354835,0.0363685,0.04942881,0.02130397,0.09963245,8.433461,8.150473E-5,478475.5,478516.2
0.06464868,6.982715E-5,6.283185,3.141593,6.283185,923.8136,0.2365664,-1.951271E9,1260.267,1.690137E8,1260.267,1.000004,0.2041537,1.767482E-6,0.03158284,3.915204E-4,0.01483464,1.818152E-4,0.1920352,0.003548174,0.008903537,0.1142925,0.001163838,6.035674E-4,8.996186E-4,0.003032138,5.72086E-4,0.04187655,0.00315329,5.206517E-4,0.06070947,0.001289277,0.001910964,0.001674753,0.03463487,0.01894159,0.005304806,0.04345594,0.03634934,0.0488618,0.02095076,0.09835923,8.429418,8.151147E-5,478253.5,478297.2
0.06471716,6.990128E-5,6.283185,3.141593,6.283185,923.8103,0.2365664,-1.922416E9,1260.237,1.690086E8,1260.237,1.000004,0.2041533,1.762182E-6,0.03159345,3.912168E-4,0.0148379,1.816595E-4,0.1920794,0.003549569,0.008904338,0.1143103,0.001163553,6.039006E-4,8.99981E-4,0.003032174,5.725336E-4,0.04187781,0.003153969,5.204187E-4,0.06072284,0.001289897,0.001911733,0.001675718,0.03463319,0.01894216,0.005304655,0.04345207,0.03634856,0.04883864,0.02093636,0.09830719,8.429254,8.151176E-5,478244.3,478288.1
0.0647861,6.997591E-5,6.283185,3.141593,6.283185,923.8072,0.2365664,-1.911414E9,1260.208,1.690034E8,1260.208,1.000004,0.2041529,1.76278E-6,0.03160413,3.908923E-4,0.01484118,1.814918E-4,0.1921238,0.003550971,0.008905142,0.1143282,0.001163296,6.042356E-4,9.003456E-4,0.003032208,5.729837E-4,0.04187911,0.003154698,5.201956E-4,0.06073628,0.00129052,0.001912506,0.001676686,0.03463148,0.01894274,0.0053045,0.04344817,0.03634777,0.04881531,0.02092187,0.09825481,8.429087,8.151204E-5,478235.1,478279.1
0.06502627,7.023588E-5,6.283185,3.141593,6.283185,923.7962,0.2365664,-1.921226E9,1260.107,1.689856E8,1260.107,1.000004,0.2041516,1.757836E-6,0.03164125,3.898593E-4,0.01485256,1.810268E-4,0.192278,0.00355585,0.008907925,0.1143903,0.001162422,6.054018E-4,9.016128E-4,0.003032323,5.745507E-4,0.04188343,0.003157095,5.195116E-4,0.06078293,0.001292685,0.001915197,0.001680054,0.03462552,0.01894474,0.005303956,0.04343458,0.03634502,0.04873422,0.02087152,0.09807271,8.428509,8.151301E-5,478203.2,478247.6
0.06506568,7.027855E-5,6.283185,3.141593,6.283185,923.7944,0.2365664,-1.907067E9,1260.09,1.689827E8,1260.09,1.000004,0.2041514,1.757976E-6,0.03164733,3.896805E-4,0.01485442,1.809386E-4,0.1923034,0.003556649,0.00890838,0.1144005,0.001162283,6.05593E-4,9.018204E-4,0.003032341,5.748075E-4,0.04188419,0.003157549,5.194005E-4,0.06079057,0.001293039,0.001915638,0.001680606,0.03462453,0.01894507,0.005303866,0.04343234,0.03634456,0.04872094,0.02086328,0.09804289,8.428414,8.151317E-5,478198.0,478242.6
0.06893991,7.447277E-5,6.283185,3.141593,6.283185,923.6254,0.2365664,-1.777081E9,1258.52,1.687062E8,1258.52,1.000004,0.2041305,1.686681E-6,0.03223033,3.749657E-4,0.01503211,1.741097E-4,0.1947082,0.003633552,0.008950958,0.1153561,0.001149072,6.240768E-4,9.217392E-4,0.003033711,5.99678E-4,0.04193672,0.003188219,5.098375E-4,0.06151751,0.001327132,0.00195818,0.001733896,0.03452366,0.01897319,0.00529408,0.04320994,0.03630108,0.04746092,0.02008606,0.09521406,8.419449,8.152808E-5,477687.9,477733.3
0.1437206,1.555483E-4,6.283185,3.141593,6.283185,921.3314,0.2365664,-7.311074E8,1239.622,1.653801E8,1239.622,1.000004,0.2037696,9.552766E-7,0.04011681,2.233919E-4,0.01727861,1.035827E-4,0.2249735,0.00466978,0.009354442,0.1259075,9.892429E-4,8.913418E-4,0.001194011,0.002989633,9.696821E-4,0.04144411,0.003503569,3.835872E-4,0.07033633,0.001796283,0.002571273,0.002511761,0.03205388,0.01875828,0.004991133,0.03895598,0.035729,0.03289324,0.01179446,0.06268367,8.313673,8.173108E-5,471684.7,471725.7
0.2,2.166716E-4,6.283185,3.141593,6.283185,920.2261,0.2365664,-4.806531E8,1231.791,1.640018E8,1231.791,1.000004,0.2035459,7.434609E-7,0.04396726,1.766456E-4,0.01828444,8.190716E-5,0.2383701,0.005172558,0.009456874,0.1296092,9.223133E-4,0.001032823,0.001326002,0.002934783,0.001163511,0.04050077,0.003592733,3.347626E-4,0.07396642,0.002028967,0.002899468,0.002928301,0.03025113,0.01832025,0.004746882,0.03626279,0.03546159,0.02722334,0.008954428,0.05024616,8.271073,8.182925E-5,469267.9,469306.1
0.330076,3.581715E-4,6.283185,3.141593,6.283185,918.4222,0.2365664,-2.454725E8,1220.673,1.620449E8,1220.673,1.000004,0.2031283,5.102993E-7,0.05019269,1.231832E-4,0.01980905,5.722326E-5,0.2583649,0.005980431,0.00952594,0.1338359,8.245863E-4,0.001274782,0.001532385,0.002813461,0.001475427,0.03820058,0.003653648,2.690934E-4,0.07893093,0.002408005,0.003474505,0.003649972,0.02678323,0.01726987,0.004254309,0.03143539,0.03504826,0.01968797,0.005579523,0.03415091,8.212515,8.198998E-5,465946.2,465981.5
0.3364473,3.65109E-4,6.283185,3.141593,6.283185,918.3487,0.2365664,-2.392974E8,1220.265,1.619731E8,1220.265,1.000004,0.2031104,5.028527E-7,0.05043995,1.215889E-4,0.01986726,5.638367E-5,0.2591185,0.006012349,0.009526611,0.1339619,8.207989E-4,0.001284679,0.001540332,0.002807964,0.001487519,0.03809269,0.003654074,2.664931E-4,0.07910544,0.002423084,0.00349849,0.003679791,0.02663518,0.017221,0.004232782,0.03123652,0.03503243,0.01942628,0.005471424,0.03360468,8.210429,8.199654E-5,465828.3,465864.9
0.3625209,3.935053E-4,6.283185,3.141593,6.283185,918.0572,0.2365664,-2.161354E8,1218.682,1.616945E8,1218.682,1.000004,0.2030393,4.753271E-7,0.05141066,1.149356E-4,0.02009435,5.345124E-5,0.2620557,0.006137667,0.009527787,0.1344294,8.063853E-4,0.001323798,0.001571327,0.002785896,0.001534734,0.03765617,0.003655586,2.576934E-4,0.07977353,0.002482397,0.003593741,0.003797949,0.0260471,0.01702419,0.004146904,0.03045128,0.03497051,0.01842294,0.005063139,0.03152035,8.202382,8.202257E-5,465375.5,465412.7
0.3645627,3.957294E-4,6.283185,3.141593,6.283185,918.0326,0.2365664,-2.246053E8,1218.558,1.616728E8,1218.558,1.000004,0.203034,4.659155E-7,0.05148412,1.143021E-4,0.0201115,5.309978E-5,0.2622786,0.006147061,0.00952783,0.1344665,8.048854E-4,0.001326755,0.00157367,0.002784231,0.001538285,0.03762548,0.003658111,2.561831E-4,0.07982357,0.002486904,0.003600973,0.003806995,0.02600239,0.01700899,0.004140376,0.030392,0.03496598,0.01834905,0.005033446,0.03136737,8.201772,8.202478E-5,465348.3,465387.6
0.3647141,3.958944E-4,6.283185,3.141593,6.283185,918.031,0.2365664,-2.255541E8,1218.549,1.616712E8,1218.549,1.000004,0.2030336,4.706865E-7,0.05148955,1.142444E-4,0.02011276,5.306351E-5,0.2622952,0.006147752,0.009527831,0.1344693,8.048019E-4,0.001326973,0.001573843,0.002784107,0.001538547,0.03762336,0.003658444,2.560726E-4,0.07982724,0.002487233,0.003601506,0.003807656,0.02599908,0.01700787,0.004139892,0.03038761,0.03496564,0.01834359,0.005031253,0.03135607,8.201725,8.202492E-5,465346.3,465386.0
0.3651797,3.964016E-4,6.283185,3.141593,6.283185,918.0253,0.2365664,-2.207248E8,1218.521,1.616662E8,1218.521,1.000004,0.2030324,4.693971E-7,0.05150623,1.13999E-4,0.02011665,5.292557E-5,0.2623459,0.00614987,0.009527841,0.1344778,8.0445E-4,0.001327641,0.001574377,0.002783728,0.001539352,0.03761667,0.00365925,2.5567E-4,0.07983859,0.002488253,0.003603145,0.003809708,0.02598892,0.01700441,0.004138413,0.03037418,0.03496462,0.01832688,0.005024546,0.03132148,8.201587,8.202543E-5,465340.4,465380.8
0.3653538,3.965912E-4,6.283185,3.141593,6.283185,918.0234,0.2365664,-2.211324E8,1218.511,1.616644E8,1218.511,1.000004,0.2030319,4.681108E-7,0.05151245,1.139111E-4,0.0201181,5.289076E-5,0.2623649,0.006150664,0.009527841,0.1344809,8.043506E-4,0.001327891,0.001574575,0.002783584,0.001539653,0.03761415,0.003659572,2.555837E-4,0.07984277,0.002488632,0.003603759,0.00381047,0.02598511,0.01700312,0.004137858,0.03036915,0.03496423,0.01832062,0.005022033,0.03130853,8.201535,8.20256E-5,465338.2,465378.9
0.3663884,3.977182E-4,6.283185,3.141593,6.283185,918.0113,0.2365664,-2.205059E8,1218.45,1.616536E8,1218.45,1.000004,0.2030292,4.651209E-7,0.05154934,1.13539E-4,0.02012668,5.278439E-5,0.2624769,0.006155378,0.00952784,0.1344992,8.037482E-4,0.001329374,0.001575755,0.002782736,0.001541437,0.03759879,0.003661036,2.550203E-4,0.07986763,0.002490884,0.003607403,0.003815,0.0259625,0.01699547,0.004134568,0.03033929,0.03496195,0.01828352,0.005007158,0.0312318,8.201228,8.202667E-5,465324.5,465366.6
0.3664925,3.978316E-4,6.283185,3.141593,6.283185,918.0103,0.2365664,-2.322147E8,1218.443,1.616525E8,1218.443,1.000004,0.2030289,4.668932E-7,0.05155304,1.134674E-4,0.02012755,5.273235E-5,0.2624882,0.006155852,0.00952784,0.1345011,8.036821E-4,0.001329523,0.001575874,0.00278265,0.001541616,0.03759736,0.00366129,2.54936E-4,0.07987016,0.00249111,0.003607768,0.003815456,0.02596023,0.0169947,0.004134238,0.03033629,0.03496172,0.01827981,0.005005668,0.03122411,8.201197,8.202677E-5,465323.1,465365.4
0.3666217,3.979723E-4,6.283185,3.141593,6.283185,918.0088,0.2365664,-2.115232E8,1218.436,1.616512E8,1218.436,1.000004,0.2030286,4.675821E-7,0.05155764,1.133944E-4,0.02012861,5.269848E-5,0.262502,0.00615644,0.00952784,0.1345032,8.036117E-4,0.001329708,0.001576021,0.002782543,0.001541839,0.03759534,0.003661372,2.548625E-4,0.07987326,0.002491391,0.003608223,0.00381602,0.02595741,0.01699374,0.004133828,0.03033257,0.03496143,0.01827519,0.005003817,0.03121456,8.201159,8.202691E-5,465321.2,465363.6
0.3666655,3.9802E-4,6.283185,3.141593,6.283185,918.0083,0.2365664,-2.132976E8,1218.433,1.616507E8,1218.433,1.000004,0.2030285,4.679689E-7,0.05155919,1.133754E-4,0.02012898,5.269339E-5,0.2625068,0.006156639,0.009527839,0.134504,8.035933E-4,0.001329771,0.001576071,0.002782507,0.001541914,0.03759474,0.003661482,2.54847E-4,0.0798743,0.002491485,0.003608377,0.00381621,0.02595645,0.01699342,0.004133688,0.03033131,0.03496134,0.01827362,0.005003187,0.03121131,8.201146,8.202695E-5,465320.7,465363.2
0.3667292,3.980895E-4,6.283185,3.141593,6.283185,918.0075,0.2365664,-2.171387E8,1218.43,1.616501E8,1218.43,1.000004,0.2030283,4.664583E-7,0.05156146,1.13344E-4,0.0201295,5.268095E-5,0.2625136,0.00615693,0.009527839,0.134505,8.03553E-4,0.001329862,0.001576144,0.002782454,0.001542024,0.03759372,0.003661507,2.548153E-4,0.07987582,0.002491624,0.003608601,0.00381649,0.02595506,0.01699295,0.004133486,0.03032947,0.0349612,0.01827134,0.005002276,0.03120661,8.201128,8.202701E-5,465319.7,465362.2
0.368065,3.995446E-4,6.283185,3.141593,6.283185,917.9922,0.2365664,-2.122687E8,1218.351,1.616363E8,1218.351,1.000004,0.2030248,4.677322E-7,0.05160883,1.130778E-4,0.02014052,5.264177E-5,0.2626565,0.006163014,0.009527819,0.1345275,8.028797E-4,0.001331777,0.001577659,0.002781357,0.001544316,0.03757266,0.00366229,2.54336E-4,0.07990758,0.002494517,0.003613303,0.003822308,0.02592591,0.0169831,0.004129241,0.030291,0.03495823,0.01822366,0.004983183,0.03110806,8.200738,8.202839E-5,465299.8,465343.1
0.3778213,4.10173E-4,6.283185,3.141593,6.283185,917.8874,0.2365664,-2.056062E8,1217.799,1.615391E8,1217.799,1.000004,0.2029993,4.605417E-7,0.05195179,1.115302E-4,0.02022004,5.186244E-5,0.2636839,0.006207308,0.009527535,0.1346815,7.976571E-4,0.001345745,0.001588512,0.002773342,0.001560829,0.03741412,0.003663845,2.526306E-4,0.08013429,0.002515492,0.003647525,0.003864487,0.02571499,0.01691133,0.004098295,0.03001191,0.0349365,0.0178811,0.004846724,0.0304014,8.197957,8.203775E-5,465147.4,465193.6
0.3813043,4.139677E-4,6.283185,3.141593,6.283185,917.8455,0.2365664,-2.082315E8,1217.595,1.615033E8,1217.595,1.000004,0.2029906,4.514145E-7,0.05207261,1.103384E-4,0.02024808,5.119307E-5,0.2640493,0.006222675,0.009527479,0.1347421,7.94908E-4,0.001350627,0.001592337,0.002770576,0.001566614,0.03736495,0.003670035,2.497464E-4,0.08021473,0.002522907,0.00365952,0.003879458,0.02564095,0.01688584,0.004087461,0.0299144,0.03492912,0.01776271,0.004799812,0.03015736,8.19696,8.20415E-5,465108.4,465160.3
0.381454,4.141307E-4,6.283185,3.141593,6.283185,917.8441,0.2365664,-2.19919E8,1217.587,1.615018E8,1217.587,1.000004,0.2029902,4.542434E-7,0.05207776,1.102705E-4,0.02024926,5.116425E-5,0.2640651,0.006223329,0.009527469,0.1347447,7.948537E-4,0.001350834,0.0015925,0.002770454,0.00156686,0.03736305,0.003670532,2.497073E-4,0.08021805,0.002523217,0.003660034,0.003880085,0.02563776,0.01688475,0.004086995,0.02991022,0.03492879,0.01775763,0.004797805,0.03014692,8.196916,8.204162E-5,465106.8,465159.2
0.3817752,4.144807E-4,6.283185,3.141593,6.283185,917.8405,0.2365664,-2.006484E8,1217.569,1.614987E8,1217.569,1.000004,0.2029893,4.54679E-7,0.0520888,1.101244E-4,0.0202518,5.11351E-5,0.2640978,0.006224737,0.009527451,0.1347494,7.947138E-4,0.001351279,0.001592849,0.002770192,0.001567389,0.03735785,0.003670494,2.496247E-4,0.08022521,0.002523885,0.003661136,0.003881439,0.02563092,0.01688242,0.004085997,0.02990124,0.0349281,0.01774676,0.004793506,0.03012455,8.196829,8.204194E-5,465101.7,465154.2
0.3912911,4.24849E-4,6.283185,3.141593,6.283185,917.742,0.2365664,-1.974683E8,1217.053,1.614078E8,1217.053,1.000004,0.2029649,4.492048E-7,0.05241355,1.089466E-4,0.02032664,5.065355E-5,0.2650637,0.006266705,0.009526834,0.1348881,7.900015E-4,0.001364577,0.001603016,0.002762494,0.001582884,0.0372046,0.003671598,2.489747E-4,0.08043447,0.002543735,0.003693846,0.003921522,0.02542993,0.01681342,0.004056396,0.02963643,0.03490745,0.01742879,0.004668344,0.02947126,8.194233,8.205075E-5,464959.6,465015.5
0.3989045,4.331451E-4,6.283185,3.141593,6.283185,917.6654,0.2365664,-1.865384E8,1216.652,1.613372E8,1216.652,1.000004,0.2029455,4.45381E-7,0.05266938,1.076213E-4,0.02038535,5.005649E-5,0.2658196,0.006299733,0.009526225,0.1349922,7.861645E-4,0.001375073,0.00161094,0.00275639,0.001594997,0.03708203,0.003671539,2.475329E-4,0.08059776,0.002559377,0.003719694,0.003953165,0.02527155,0.01675858,0.004032963,0.02942791,0.03489114,0.01718186,0.004571877,0.02896522,8.192216,8.205759E-5,464847.6,464905.2
0.4,4.343389E-4,6.283185,3.141593,6.283185,917.6547,0.2365664,-1.85815E8,1216.595,1.613273E8,1216.595,1.000004,0.2029428,4.445578E-7,0.05270586,1.074348E-4,0.02039371,4.9967E-5,0.2659269,0.006304452,0.009526126,0.1350065,7.856371E-4,0.001376573,0.001612064,0.002755514,0.001596719,0.03706423,0.003671335,2.473212E-4,0.08062091,0.002561609,0.00372339,0.003957685,0.02524894,0.01675072,0.004029609,0.02939815,0.03488881,0.01714688,0.004558267,0.02889363,8.191931,8.205856E-5,464831.2,464889.0
0.5666191,6.160641E-4,6.283185,3.141593,6.283185,916.1348,0.2365664,-1.111027E8,1209.507,1.600797E8,1209.507,1.000004,0.2025671,3.411374E-7,0.05744407,8.256777E-5,0.02145378,3.86645E-5,0.2793832,0.006913679,0.009490715,0.1363421,7.197117E-4,0.001573705,0.001754334,0.002634637,0.001812878,0.03457443,0.0036203,2.089023E-4,0.08333486,0.002851346,0.004219648,0.004562464,0.02224157,0.01565926,0.003577883,0.0255221,0.03459848,0.0130326,0.003049112,0.02065294,8.157712,8.219469E-5,462887.6,462942.0
0.6,6.525064E-4,6.283185,3.141593,6.283185,915.857,0.2365664,-1.015056E8,1208.362,1.598781E8,1208.362,1.000004,0.2025008,3.268073E-7,0.05824264,7.905501E-5,0.02162773,3.707286E-5,0.2815602,0.007016012,0.009480572,0.1364682,7.085874E-4,0.001607481,0.001777414,0.002612958,0.001847699,0.03412125,0.003606994,2.030919E-4,0.08373165,0.002900169,0.004306902,0.004667806,0.02172569,0.01546309,0.003499124,0.02487116,0.03455162,0.01241889,0.002840707,0.01945936,8.152461,8.221962E-5,462589.7,462643.3
