Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H5_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H5-A_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_NC4H10_PFRC2 (),Mole_fraction_IC4H8_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H8-2_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_NC5H10_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC6H12_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_XYLENE_PFRC2 (),Mole_fraction_NC12H26_PFRC2 (),Mole_fraction_NC16H34_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
2.8,0.003076082,6.283185,3.141593,6.283185,900.0013,0.2365664,-1551771.0,1174.81,1.539727E8,1174.81,1.000002,0.8024171,6.367072E-7,0.03952962,1.029954E-5,0.006883593,2.80533E-6,0.0940114,0.00291935,0.001576077,0.02545779,7.74412E-5,5.167855E-4,4.85197E-4,2.61534E-4,3.563269E-4,0.002908108,4.221818E-4,0.01320542,6.224537E-4,3.322755E-4,9.295612E-4,9.596201E-4,0.001145095,1.370018E-4,7.734121E-4,9.490641E-4,0.002419648,1.11749E-4,8.547875E-6,1.355697E-4,8.065746,8.366809E-5,457566.9,457586.4
3.0,0.003298479,6.283185,3.141593,6.283185,898.5851,0.2365664,-675187.0,1172.6,1.535838E8,1172.6,1.000003,0.8017736,5.922735E-7,0.03997771,9.564731E-6,0.006932448,2.64403E-6,0.09448621,0.002951682,0.001569393,0.02534745,7.397228E-5,5.249891E-4,4.871548E-4,2.57037E-4,3.594777E-4,0.002807273,4.157129E-4,0.01318995,6.296374E-4,3.419196E-4,9.478459E-4,9.098101E-4,0.001114604,1.293113E-4,7.314111E-4,9.612654E-4,0.002407035,1.023692E-4,7.502048E-6,1.206259E-4,8.06326,8.379995E-5,457425.8,457444.9
3.2,0.003521227,6.283185,3.141593,6.283185,897.1634,0.2365664,26578.64,1170.429,1.532016E8,1170.429,1.000003,0.8011883,5.52456E-7,0.04039072,8.909985E-6,0.00697822,2.500673E-6,0.0949173,0.002981171,0.001563246,0.02524139,7.073846E-5,5.324732E-4,4.886494E-4,2.528931E-4,3.62329E-4,0.002714732,4.096932E-4,0.01317285,6.361401E-4,3.509755E-4,9.648497E-4,8.65592E-4,0.001086615,1.224124E-4,6.93958E-4,9.726455E-4,0.002395396,9.431167E-5,6.639848E-6,1.080889E-4,8.061082,8.393274E-5,457302.1,457321.0
3.4,0.003744329,6.283185,3.141593,6.283185,895.7364,0.2365664,770027.9,1168.289,1.52825E8,1168.289,1.000003,0.8006534,5.157893E-7,0.04077273,8.343827E-6,0.007021296,2.371128E-6,0.09531019,0.003008136,0.00155759,0.02513967,6.770701E-5,5.39316E-4,4.897492E-4,2.490656E-4,3.649267E-4,0.002629635,4.040936E-4,0.01315466,6.420401E-4,3.594954E-4,9.807029E-4,8.261794E-4,0.001060845,1.16201E-4,6.604177E-4,9.832873E-4,0.00238462,8.734271E-5,5.922386E-6,9.748637E-5,8.059164,8.406646E-5,457193.5,457212.9
3.423334,0.003770382,6.283185,3.141593,6.283185,895.5696,0.2365664,666007.4,1168.041,1.527814E8,1168.041,1.000003,0.8005939,5.124622E-7,0.0408155,8.261911E-6,0.00702616,2.357694E-6,0.09535373,0.003011132,0.001556961,0.02512809,6.736531E-5,5.400754E-4,4.898549E-4,2.486383E-4,3.652152E-4,0.002620174,4.034671E-4,0.01315247,6.426921E-4,3.604562E-4,9.824821E-4,8.218631E-4,0.001057973,1.155171E-4,6.567357E-4,9.844837E-4,0.002383414,8.659193E-5,5.846706E-6,9.635813E-5,8.058955,8.408212E-5,457181.8,457201.5
3.6,0.003967791,6.283185,3.141593,6.283185,894.3041,0.2365664,1031589.0,1166.176,1.524531E8,1166.176,1.000003,0.8001634,4.83838E-7,0.04112666,7.790793E-6,0.00706197,2.256017E-6,0.09566921,0.003032824,0.00155239,0.02504229,6.488043E-5,5.455794E-4,4.90507E-4,2.455251E-4,3.673056E-4,0.002551232,3.988861E-4,0.01313571,6.474001E-4,3.675211E-4,9.955101E-4,7.909542E-4,0.001037069,1.10595E-4,6.302928E-4,9.932563E-4,0.002374625,8.12854E-5,5.321143E-6,8.8466E-5,8.05747,8.420109E-5,457097.5,457117.2
3.8,0.004191609,6.283185,3.141593,6.283185,892.8669,0.2365664,1395403.0,1164.084,1.52085E8,1164.084,1.000003,0.7997123,4.540642E-7,0.04145574,7.309106E-6,0.007100558,2.150696E-6,0.09599895,0.003055509,0.001547599,0.02494907,6.222318E-5,5.513329E-4,4.909772E-4,2.422384E-4,3.694996E-4,0.002478699,3.940342E-4,0.01311635,6.522884E-4,3.751034E-4,0.001009393,7.592949E-4,0.001015036,1.055084E-4,6.030757E-4,0.001002628,0.002365315,7.597442E-5,4.811306E-6,8.07118E-5,8.055965,8.433663E-5,457012.0,457031.5
4.0,0.004415787,6.283185,3.141593,6.283185,891.425,0.2365664,1691620.0,1162.011,1.517201E8,1162.011,1.000003,0.799296,4.267814E-7,0.04176229,6.870611E-6,0.007137253,2.054548E-6,0.09630229,0.003076368,0.00154319,0.02485996,5.972083E-5,5.566208E-4,4.91198E-4,2.391848E-4,3.715318E-4,0.002411565,3.895182E-4,0.01309679,6.567486E-4,3.822718E-4,0.001022424,7.307863E-4,9.945919E-4,1.008851E-4,5.784349E-4,0.001011449,0.002356632,7.130143E-5,4.376801E-6,7.401747E-5,8.054624,8.447305E-5,456935.9,456955.3
4.2,0.004640329,6.283185,3.141593,6.283185,889.9785,0.2365664,1897754.0,1159.954,1.513579E8,1159.954,1.000003,0.798911,4.017492E-7,0.04204827,6.467263E-6,0.007172234,1.966457E-6,0.09658189,0.003095566,0.001539136,0.02477484,5.736305E-5,5.614848E-4,4.912021E-4,2.363445E-4,3.734216E-4,0.002349337,3.853155E-4,0.0130772,6.608215E-4,3.890564E-4,0.001034672,7.050607E-4,9.755886E-4,9.667424E-5,5.560747E-4,0.001019763,0.00234852,6.717484E-5,4.004645E-6,6.821295E-5,8.053429,8.461034E-5,456868.1,456887.3
4.4,0.004865237,6.283185,3.141593,6.283185,888.5278,0.2365664,2090038.0,1157.909,1.509981E8,1157.909,1.000003,0.798554,3.786263E-7,0.04231563,6.098637E-6,0.007205666,1.885204E-6,0.09684022,0.00311326,0.001535409,0.02469358,5.513399E-5,5.659652E-4,4.910211E-4,2.336984E-4,3.751874E-4,0.002291563,3.814047E-4,0.01305772,6.645459E-4,3.954856E-4,0.001046206,6.817745E-4,9.57887E-4,9.28279E-5,5.357192E-4,0.001027611,0.002340927,6.351222E-5,3.683549E-6,6.314808E-5,8.05236,8.474848E-5,456807.5,456826.8
4.441917,0.004912421,6.283185,3.141593,6.283185,888.2232,0.2365664,1824033.0,1157.482,1.509229E8,1157.482,1.000003,0.7984824,3.704203E-7,0.04236955,6.046861E-6,0.007212489,1.867871E-6,0.09689185,0.003116796,0.001534667,0.02467704,5.467528E-5,5.668587E-4,4.909627E-4,2.331671E-4,3.755434E-4,0.002280002,3.806212E-4,0.01305367,6.652853E-4,3.9679E-4,0.001048538,6.771763E-4,9.543319E-4,9.206422E-5,5.31686E-4,0.0010292,0.002339396,6.27972E-5,3.621899E-6,6.216918E-5,8.05215,8.477755E-5,456795.8,456815.7
4.532955,0.005014959,6.283185,3.141593,6.283185,887.5612,0.2365664,2202086.0,1156.557,1.5076E8,1156.557,1.000003,0.7983311,3.642205E-7,0.04248371,5.869218E-6,0.007227079,1.834654E-6,0.09700094,0.003124243,0.001533105,0.02464169,5.372021E-5,5.687435E-4,4.908092E-4,2.320414E-4,3.762986E-4,0.002255493,3.789608E-4,0.0130449,6.668409E-4,3.995705E-4,0.001053497,6.675325E-4,9.467978E-4,9.045735E-5,5.232084E-4,0.001032582,0.002336151,6.130704E-5,3.494622E-6,6.014069E-5,8.051713,8.484078E-5,456770.9,456790.8
4.6,0.00509052,6.283185,3.141593,6.283185,887.0731,0.2365664,2247292.0,1155.876,1.506403E8,1155.876,1.000003,0.7982227,3.572295E-7,0.04256573,5.758141E-6,0.007237657,1.810101E-6,0.09707903,0.003129564,0.001531991,0.02461611,5.302797E-5,5.700901E-4,4.90678E-4,2.312335E-4,3.76842E-4,0.002237919,3.777706E-4,0.01303847,6.679493E-4,4.015786E-4,0.001057071,6.606817E-4,9.413892E-4,8.931193E-5,5.171721E-4,0.001035022,0.002333817,6.025514E-5,3.405635E-6,5.871706E-5,8.051403,8.488746E-5,456753.4,456773.2
4.8,0.005316167,6.283185,3.141593,6.283185,885.6148,0.2365664,2361732.0,1153.853,1.502842E8,1153.853,1.000003,0.797914,3.373682E-7,0.04280036,5.443392E-6,0.007268376,1.740267E-6,0.09730083,0.003144634,0.001528847,0.02454213,5.103418E-5,5.739026E-4,4.902007E-4,2.289286E-4,3.784011E-4,0.002187863,3.74383E-4,0.01301953,6.710725E-4,4.073703E-4,0.001067343,6.414643E-4,9.259464E-4,8.608015E-5,5.001731E-4,0.001042044,0.002327136,5.7335E-5,3.162479E-6,5.480275E-5,8.050543,8.502724E-5,456704.5,456724.1
5.0,0.005542185,6.283185,3.141593,6.283185,884.1532,0.2365664,2449853.0,1151.838,1.499295E8,1151.838,1.000004,0.7976261,3.188979E-7,0.0430206,5.151746E-6,0.007297896,1.675189E-6,0.0975068,0.003158554,0.001525964,0.02447157,4.914239E-5,5.774229E-4,4.896061E-4,2.267744E-4,3.798733E-4,0.002141193,3.712316E-4,0.01300095,6.739349E-4,4.128742E-4,0.001077056,6.239574E-4,9.114915E-4,8.310937E-5,4.845914E-4,0.001048697,0.002320856,5.471538E-5,2.949492E-6,5.134179E-5,8.04977,8.516781E-5,456660.5,456679.9
5.2,0.005768577,6.283185,3.141593,6.283185,882.6883,0.2365664,2515131.0,1149.831,1.495762E8,1149.831,1.000004,0.7973573,3.016767E-7,0.04322755,4.880708E-6,0.007326301,1.614327E-6,0.09769829,0.003171416,0.001523325,0.02440429,4.734518E-5,5.806746E-4,4.889108E-4,2.247596E-4,3.812675E-4,0.002097638,3.683013E-4,0.01298278,6.765587E-4,4.181081E-4,0.001086249,6.079834E-4,8.979449E-4,8.037402E-5,4.702836E-4,0.001055006,0.002314949,5.235883E-5,2.762184E-6,4.82709E-5,8.049074,8.530915E-5,456621.0,456640.2
5.4,0.005995346,6.283185,3.141593,6.283185,881.2206,0.2365664,2561806.0,1147.829,1.49224E8,1147.829,1.000004,0.7971059,2.855895E-7,0.04342224,4.628265E-6,0.007353672,1.557232E-6,0.09787658,0.003183306,0.001520911,0.02434016,4.563577E-5,5.836807E-4,4.881306E-4,2.228734E-4,3.825917E-4,0.002056935,3.655771E-4,0.01296505,6.789656E-4,4.230891E-4,0.00109496,5.933769E-4,8.852307E-4,7.785013E-5,4.571165E-4,0.001060994,0.002309386,5.023159E-5,2.596629E-6,4.553405E-5,8.048448,8.545124E-5,456585.4,456604.4
5.6,0.006222494,6.283185,3.141593,6.283185,879.7502,0.2365664,2593156.0,1145.834,1.488727E8,1145.834,1.000004,0.7968704,2.705368E-7,0.04360557,4.392689E-6,0.007380075,1.50353E-6,0.09804276,0.003194301,0.001518707,0.02427903,4.400811E-5,5.864608E-4,4.872785E-4,2.211062E-4,3.838528E-4,0.002018859,3.630456E-4,0.01294779,6.811738E-4,4.278324E-4,0.001103221,5.800003E-4,8.732838E-4,7.551755E-5,4.449785E-4,0.001066684,0.002304142,4.830626E-5,2.449738E-6,4.308667E-5,8.047884,8.559406E-5,456553.3,456572.2
5.8,0.006450022,6.283185,3.141593,6.283185,878.2773,0.2365664,2611333.0,1143.843,1.485224E8,1143.843,1.000004,0.7966497,2.564265E-7,0.04377836,4.172386E-6,0.007405571,1.45288E-6,0.09819781,0.00320447,0.001516699,0.02422077,4.245652E-5,5.890329E-4,4.863662E-4,2.194495E-4,3.850566E-4,0.001983207,3.606944E-4,0.01293102,6.832001E-4,4.323521E-4,0.001111064,5.677314E-4,8.620454E-4,7.335833E-5,4.337708E-4,0.001072093,0.002299195,4.65592E-5,2.318919E-6,4.089086E-5,8.047375,8.57376E-5,456524.4,456543.2
6.0,0.006677932,6.283185,3.141593,6.283185,876.8023,0.2365664,2618441.0,1141.858,1.481729E8,1141.858,1.000004,0.7964425,2.431802E-7,0.04394136,3.966002E-6,0.007430212,1.404994E-6,0.09834259,0.003213875,0.001514873,0.02416525,4.09759E-5,5.914132E-4,4.85404E-4,2.178955E-4,3.86208E-4,0.001949792,3.585121E-4,0.01291473,6.850596E-4,4.366608E-4,0.001118516,5.56463E-4,8.514624E-4,7.135662E-5,4.234062E-4,0.00107724,0.002294525,4.497015E-5,2.20201E-6,3.891472E-5,8.046917,8.588183E-5,456498.3,456517.0
6.2,0.006906225,6.283185,3.141593,6.283185,875.3252,0.2365664,2616220.0,1139.876,1.47824E8,1139.876,1.000004,0.7962479,2.307275E-7,0.04409523,3.772332E-6,0.007454046,1.359617E-6,0.09847792,0.003222573,0.001513217,0.02411236,3.956155E-5,5.936166E-4,4.84401E-4,2.16437E-4,3.873118E-4,0.001918447,3.564878E-4,0.01289895,6.86766E-4,4.407705E-4,0.001125602,5.460992E-4,8.414867E-4,6.949813E-5,4.138067E-4,0.00108214,0.002290113,4.352139E-5,2.097163E-6,3.713073E-5,8.046504,8.602675E-5,456474.8,456493.3
6.4,0.007134905,6.283185,3.141593,6.283185,873.8464,0.2365664,2606191.0,1137.897,1.474758E8,1137.897,1.000004,0.7960648,2.19007E-7,0.04424059,3.590325E-6,0.007477115,1.31653E-6,0.09860448,0.003230615,0.001511718,0.02406196,3.820925E-5,5.956567E-4,4.833652E-4,2.150674E-4,3.883717E-4,0.00188902,3.546116E-4,0.01288366,6.883318E-4,4.446921E-4,0.001132345,5.365563E-4,8.320747E-4,6.777035E-5,4.049041E-4,0.001086808,0.002285942,4.219783E-5,2.002856E-6,3.551593E-5,8.046131,8.617234E-5,456453.7,456472.0
6.6,0.007363972,6.283185,3.141593,6.283185,872.366,0.2365664,2589534.0,1135.922,1.471282E8,1135.922,1.000004,0.7958926,2.079628E-7,0.04437798,3.419034E-6,0.007499456,1.275538E-6,0.09872293,0.00323805,0.001510367,0.02401396,3.691514E-5,5.975457E-4,4.823035E-4,2.137807E-4,3.893912E-4,0.001861374,3.528743E-4,0.01286887,6.89768E-4,4.484355E-4,0.001138766,5.277609E-4,8.231878E-4,6.616222E-5,3.966384E-4,0.001091258,0.002281997,4.098661E-5,1.917824E-6,3.405103E-5,8.045796,8.631857E-5,456434.6,456452.8
6.8,0.007593429,6.283185,3.141593,6.283185,870.8841,0.2365664,2567275.0,1133.95,1.467811E8,1133.95,1.000005,0.7957303,1.975452E-7,0.04450792,3.257615E-6,0.007521104,1.236467E-6,0.09883384,0.00324492,0.001509154,0.02396823,3.567565E-5,5.992946E-4,4.81222E-4,2.125716E-4,3.903732E-4,0.001835385,3.512674E-4,0.01285456,6.91085E-4,4.520101E-4,0.001144884,5.196471E-4,8.1479E-4,6.466378E-5,3.889556E-4,0.001095501,0.002278264,3.987634E-5,1.84097E-6,3.271922E-5,8.045494,8.646545E-5,456417.4,456435.6
7.0,0.007823276,6.283185,3.141593,6.283185,869.401,0.2365664,2540330.0,1131.981,1.464346E8,1131.981,1.000005,0.7955774,1.877092E-7,0.04463088,3.105315E-6,0.00754209,1.199165E-6,0.09893775,0.003251265,0.001508068,0.02392468,3.448753E-5,6.00914E-4,4.801263E-4,2.11435E-4,3.913205E-4,0.001810937,3.497827E-4,0.01284074,6.922921E-4,4.554247E-4,0.001150717,5.121551E-4,8.068487E-4,6.326596E-5,3.818067E-4,0.00109955,0.00227473,3.88569E-5,1.771332E-6,3.150565E-5,8.045223,8.661295E-5,456402.0,456420.1
7.2,0.008053516,6.283185,3.141593,6.283185,867.9168,0.2365664,2509426.0,1130.015,1.460884E8,1130.015,1.000005,0.7954332,1.784139E-7,0.04474728,2.96145E-6,0.007562442,1.163492E-6,0.09903513,0.003257121,0.001507103,0.0238832,3.334777E-5,6.024133E-4,4.790213E-4,2.10366E-4,3.922354E-4,0.001787923,3.484128E-4,0.01282738,6.93398E-4,4.586873E-4,0.001156281,5.052311E-4,7.993334E-4,6.196058E-5,3.751476E-4,0.001103415,0.002271383,3.79193E-5,1.708079E-6,3.039738E-5,8.04498,8.676107E-5,456388.2,456406.1
7.4,0.008284151,6.283185,3.141593,6.283185,866.4317,0.2365664,2475200.0,1128.051,1.457428E8,1128.051,1.000005,0.7952971,1.696224E-7,0.04485754,2.825405E-6,0.007582186,1.129328E-6,0.09912645,0.003262524,0.001506248,0.0238437,3.225361E-5,6.038014E-4,4.779113E-4,2.093605E-4,3.931201E-4,0.001766248,3.471504E-4,0.01281448,6.944106E-4,4.618056E-4,0.001161592,4.988269E-4,7.922168E-4,6.074027E-5,3.689385E-4,0.001107105,0.002268212,3.705568E-5,1.650496E-6,2.93832E-5,8.044762,8.690978E-5,456375.8,456393.6
7.6,0.00851518,6.283185,3.141593,6.283185,864.9457,0.2365664,2438223.0,1126.089,1.453975E8,1126.089,1.000005,0.7951685,1.613011E-7,0.04496202,2.696628E-6,0.007601347,1.096562E-6,0.09921211,0.003267504,0.001505497,0.02380609,3.120249E-5,6.050863E-4,4.768002E-4,2.084143E-4,3.939765E-4,0.001745821,3.459892E-4,0.01280203,6.953371E-4,4.647868E-4,0.001166664,4.928994E-4,7.854734E-4,5.95984E-5,3.631438E-4,0.001110631,0.002265207,3.625911E-5,1.597968E-6,2.845339E-5,8.044567,8.705909E-5,456364.7,456382.4
7.8,0.008746608,6.283185,3.141593,6.283185,863.4592,0.2365664,2398974.0,1124.129,1.450526E8,1124.129,1.000005,0.7950471,1.534197E-7,0.04506106,2.574618E-6,0.007619946,1.065095E-6,0.09929248,0.00327209,0.001504843,0.02377028,3.019206E-5,6.062753E-4,4.756912E-4,2.075238E-4,3.948064E-4,0.001726563,3.449228E-4,0.01279002,6.961843E-4,4.676373E-4,0.001171509,4.874096E-4,7.790799E-4,5.852898E-5,3.577314E-4,0.001114001,0.002262358,3.552348E-5,1.549964E-6,2.759952E-5,8.044394,8.720897E-5,456354.8,456372.5
8.0,0.008978434,6.283185,3.141593,6.283185,861.9722,0.2365664,2357848.0,1122.172,1.447081E8,1122.172,1.000005,0.7949324,1.459499E-7,0.04515497,2.458916E-6,0.007638004,1.034838E-6,0.09936791,0.003276309,0.001504278,0.02373618,2.922016E-5,6.073753E-4,4.745873E-4,2.066856E-4,3.956111E-4,0.001708396,3.439455E-4,0.01277842,6.969581E-4,4.703636E-4,0.00117614,4.823224E-4,7.73015E-4,5.752659E-5,3.526722E-4,0.001117222,0.002259656,3.484333E-5,1.50602E-6,2.681414E-5,8.044239,8.735942E-5,456346.0,456363.6
8.2,0.00921066,6.283185,3.141593,6.283185,860.4848,0.2365664,2315192.0,1120.217,1.443639E8,1120.217,1.000005,0.7948239,1.388661E-7,0.04524405,2.349106E-6,0.007655538,1.00571E-6,0.09943871,0.003280186,0.001503797,0.02370372,2.828477E-5,6.083927E-4,4.734911E-4,2.058963E-4,3.963921E-4,0.001691253,3.430519E-4,0.01276724,6.976644E-4,4.729715E-4,0.001180569,4.776058E-4,7.672588E-4,5.658626E-5,3.479396E-4,0.001120303,0.002257093,3.421379E-5,1.465727E-6,2.609064E-5,8.044103,8.751042E-5,456338.2,456355.7
8.4,0.009443289,6.283185,3.141593,6.283185,858.9971,0.2365664,2271328.0,1118.263,1.440201E8,1118.263,1.000005,0.7947213,1.321449E-7,0.04532857,2.244809E-6,0.007672568,9.776389E-7,0.09950519,0.003283743,0.001503394,0.02367282,2.738404E-5,6.093332E-4,4.724048E-4,2.051532E-4,3.971507E-4,0.001675069,3.422369E-4,0.01275646,6.983081E-4,4.754664E-4,0.001184805,4.73231E-4,7.617931E-4,5.570354E-5,3.435099E-4,0.00112325,0.002254661,3.363056E-5,1.428733E-6,2.542334E-5,8.043982,8.766198E-5,456331.3,456348.7
8.6,0.00967632,6.283185,3.141593,6.283185,857.5093,0.2365664,2226485.0,1116.312,1.436767E8,1116.312,1.000006,0.7946242,1.25764E-7,0.04540879,2.145671E-6,0.007689108,9.505574E-7,0.09956761,0.003287003,0.001503063,0.02364342,2.65162E-5,6.102024E-4,4.713305E-4,2.044532E-4,3.978879E-4,0.001659784,3.414956E-4,0.01274606,6.988942E-4,4.778537E-4,0.001188858,4.691711E-4,7.566007E-4,5.487422E-5,3.393604E-4,0.00112607,0.002252354,3.308961E-5,1.394707E-6,2.480684E-5,8.043876,8.781407E-5,456325.3,456342.6
8.8,0.009909756,6.283185,3.141593,6.283185,856.0215,0.2365664,2180933.0,1114.362,1.433335E8,1114.362,1.000006,0.7945323,1.19704E-7,0.04548494,2.051381E-6,0.007705175,9.244067E-7,0.09962623,0.003289985,0.001502799,0.02361543,2.567967E-5,6.110051E-4,4.702699E-4,2.037939E-4,3.986047E-4,0.001645343,3.408236E-4,0.01273603,6.99427E-4,4.801381E-4,0.001192738,4.654026E-4,7.516659E-4,5.409463E-5,3.354716E-4,0.001128769,0.002250164,3.258753E-5,1.363381E-6,2.423674E-5,8.043784,8.79667E-5,456320.0,456337.2
9.0,0.0101436,6.283185,3.141593,6.283185,854.5338,0.2365664,2134827.0,1112.415,1.429907E8,1112.415,1.000006,0.7944453,1.139458E-7,0.04555726,1.961636E-6,0.007720783,8.991298E-7,0.09968129,0.003292707,0.001502598,0.0235888,2.487292E-5,6.117462E-4,4.692245E-4,2.031729E-4,3.993022E-4,0.001631695,3.402166E-4,0.01272636,6.999108E-4,4.823245E-4,0.001196454,4.619026E-4,7.469739E-4,5.336121E-5,3.318245E-4,0.001131353,0.002248085,3.2121E-5,1.33449E-6,2.370871E-5,8.043704,8.811985E-5,456315.4,456332.5
9.2,0.01037785,6.283185,3.141593,6.283185,853.0462,0.2365664,2088381.0,1110.469,1.426483E8,1110.469,1.000006,0.7943629,1.084725E-7,0.04562593,1.876174E-6,0.007735945,8.746782E-7,0.099733,0.003295188,0.001502454,0.02356346,2.409458E-5,6.124297E-4,4.681956E-4,2.025878E-4,3.99981E-4,0.001618794,3.396706E-4,0.01271704,7.003492E-4,4.844172E-4,0.001200013,4.586517E-4,7.425112E-4,5.267089E-5,3.284028E-4,0.001133827,0.002246112,3.168726E-5,1.307822E-6,2.321925E-5,8.043635,8.827351E-5,456311.5,456328.4
9.4,0.01061251,6.283185,3.141593,6.283185,851.559,0.2365664,2041731.0,1108.525,1.423061E8,1108.525,1.000006,0.7942848,1.032681E-7,0.04569117,1.794741E-6,0.007750675,8.510053E-7,0.09978157,0.003297443,0.001502363,0.02353936,2.334332E-5,6.130599E-4,4.671844E-4,2.020366E-4,4.006421E-4,0.001606594,3.391817E-4,0.01270805,7.007458E-4,4.864203E-4,0.001203424,4.556309E-4,7.38265E-4,5.202071E-5,3.251906E-4,0.001136198,0.002244238,3.128364E-5,1.283174E-6,2.276495E-5,8.043577,8.842768E-5,456308.1,456325.0
9.6,0.01084758,6.283185,3.141593,6.283185,850.0721,0.2365664,1995031.0,1106.583,1.419643E8,1106.583,1.000006,0.7942109,9.831793E-8,0.04575315,1.71711E-6,0.007764984,8.280699E-7,0.09982718,0.003299487,0.001502322,0.02351643,2.261791E-5,6.136404E-4,4.661916E-4,2.015172E-4,4.012861E-4,0.001595054,3.387466E-4,0.01269938,7.011038E-4,4.883379E-4,0.001206692,4.528236E-4,7.342234E-4,5.140803E-5,3.221738E-4,0.001138468,0.002242459,3.090782E-5,1.26037E-6,2.234292E-5,8.043528,8.858235E-5,456305.3,456322.0
