Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H5-A_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_IC4H10_PFRC2 (),Mole_fraction_IC4H9_PFRC2 (),Mole_fraction_TC4H9_PFRC2 (),Mole_fraction_IC4H8_PFRC2 (),Mole_fraction_IC4H7_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_IC8H16_PFRC2 (),Mole_fraction_DIMEPTD_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Mole_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
3.264931,0.002825022,6.283185,3.141593,6.283185,1138.237,0.2353964,-1.651368E7,1436.347,2.000051E8,1436.347,0.9999978,0.7519789,8.496732E-6,0.126137,3.139234E-5,4.283394E-4,0.05760593,0.0454971,1.238259E-6,2.988843E-4,2.87428E-6,0.001043887,4.150194E-4,1.444191E-9,1.04354E-11,1.473448E-11,5.713235E-6,2.322929E-7,1.101399E-6,7.403004E-4,0.001026015,0.009255762,7.73833E-4,7.337689E-4,1.362592E-7,3.567484E-9,3.601665E-18,4.717642E-14,0.002245461,-1.899908E-7,-2.305682E-303,7.758817,6.582897E-5,441049.2,441049.8
3.306438,0.002861496,6.283185,3.141593,6.283185,1137.754,0.2353964,-1.616161E7,1435.649,1.998823E8,1435.649,0.9999979,0.7519705,8.422579E-6,0.12618,3.109668E-5,4.281562E-4,0.05751904,0.04556894,1.236802E-6,2.952507E-4,2.821605E-6,0.001031883,4.097348E-4,1.411875E-9,1.005809E-11,1.420216E-11,5.471222E-6,2.266445E-7,1.100424E-6,7.39774E-4,0.001025007,0.009272737,7.710807E-4,7.343498E-4,1.347017E-7,3.833538E-9,3.360469E-18,4.699861E-14,0.002232621,-2.056285E-7,-2.30554E-303,7.75834,6.585691E-5,441022.3,441022.9
3.373773,0.002920698,6.283185,3.141593,6.283185,1136.974,0.2353964,-1.551343E7,1434.525,1.996844E8,1434.525,0.9999979,0.7519581,8.303562E-6,0.1262478,3.064518E-5,4.280192E-4,0.05738064,0.04568187,1.234656E-6,2.89652E-4,2.746254E-6,0.001013236,4.015422E-4,1.362404E-9,9.494252E-12,1.340611E-11,5.109617E-6,2.182324E-7,1.09572E-6,7.390123E-4,0.001023506,0.009299718,7.667292E-4,7.352636E-4,1.329419E-7,2.931103E-9,3.016338E-18,4.63638E-14,0.002212201,-1.916467E-7,-2.305317E-303,7.757588,6.590214E-5,440979.8,440980.4
3.374741,0.00292155,6.283185,3.141593,6.283185,1136.962,0.2353964,-1.596345E7,1434.509,1.996816E8,1434.509,0.9999979,0.7519578,8.287817E-6,0.1262488,3.064564E-5,4.280213E-4,0.05737875,0.04568346,1.234931E-6,2.896223E-4,2.742443E-6,0.001012977,4.014278E-4,1.3626E-9,9.479382E-12,1.33838E-11,5.104689E-6,2.181129E-7,1.111816E-6,7.390015E-4,0.001023486,0.0093001,7.666673E-4,7.352767E-4,1.328923E-7,9.513385E-9,3.011627E-18,4.636842E-14,0.002211913,-2.160714E-7,-2.305313E-303,7.757576,6.590279E-5,440979.6,440980.2
3.374989,0.002921768,6.283185,3.141593,6.283185,1136.959,0.2353964,-1.098796E7,1434.505,1.996809E8,1434.505,0.9999979,0.7519577,8.272576E-6,0.126249,3.065093E-5,4.280224E-4,0.05737828,0.04568386,1.235071E-6,2.896321E-4,2.740922E-6,0.001012911,4.013984E-4,1.362819E-9,9.472343E-12,1.337268E-11,5.103424E-6,2.180822E-7,1.122024E-6,7.389987E-4,0.00102348,0.009300198,7.666513E-4,7.3528E-4,1.328834E-7,1.229389E-8,3.010402E-18,4.6372E-14,0.002211839,-2.258649E-7,-2.305313E-303,7.757573,6.590296E-5,440979.7,440980.3
3.37548,0.0029222,6.283185,3.141593,6.283185,1136.954,0.2353964,-1.532186E7,1434.497,1.996794E8,1434.497,0.9999979,0.7519576,8.297E-6,0.1262495,3.063776E-5,4.280237E-4,0.05737731,0.04568467,1.235191E-6,2.895966E-4,2.737318E-6,0.00101278,4.013405E-4,1.363266E-9,9.477531E-12,1.338197E-11,5.10093E-6,2.180222E-7,1.122585E-6,7.389919E-4,0.00102347,0.009300392,7.666199E-4,7.352866E-4,1.328658E-7,1.314407E-8,3.007997E-18,4.638164E-14,0.002211693,-2.303144E-7,-2.305311E-303,7.757568,6.590329E-5,440979.4,440980.0
3.4,0.002943769,6.283185,3.141593,6.283185,1136.67,0.2353964,-1.540857E7,1434.09,1.996078E8,1434.09,0.999998,0.7519535,8.26231E-6,0.1262736,3.046377E-5,4.280107E-4,0.0573277,0.04572464,1.234146E-6,2.876057E-4,2.719349E-6,0.001006261,3.984603E-4,1.34507E-9,9.292286E-12,1.312135E-11,4.978467E-6,2.150219E-7,1.094255E-6,7.387168E-4,0.001022963,0.009310034,7.650671E-4,7.356117E-4,1.322872E-7,5.550818E-9,2.894755E-18,4.649613E-14,0.002204404,-2.219233E-7,-2.305232E-303,7.757302,6.591972E-5,440963.8,440964.4
3.433707,0.002973428,6.283185,3.141593,6.283185,1136.281,0.2353964,-1.500314E7,1433.532,1.995097E8,1433.532,0.999998,0.7519479,8.212416E-6,0.1263063,3.026634E-5,4.280419E-4,0.05726022,0.0457787,1.23315E-6,2.849922E-4,2.706402E-6,9.974858E-4,3.946036E-4,1.321759E-9,9.04798E-12,1.277655E-11,4.817186E-6,2.112768E-7,1.077223E-6,7.383842E-4,0.001022301,0.009323155,7.629646E-4,7.360511E-4,1.313705E-7,2.857286E-9,2.750893E-18,4.626107E-14,0.002194473,-2.170366E-7,-2.305125E-303,7.756941,6.594229E-5,440943.3,440943.8
3.515203,0.00304518,6.283185,3.141593,6.283185,1135.344,0.2353964,-1.424702E7,1432.193,1.99274E8,1432.193,0.9999981,0.7519358,8.089605E-6,0.1263831,2.978278E-5,4.283131E-4,0.05710016,0.04590518,1.231336E-6,2.79006E-4,2.653818E-6,9.771688E-4,3.857292E-4,1.270148E-9,8.498976E-12,1.200172E-11,4.458909E-6,2.028523E-7,1.049509E-6,7.377395E-4,0.001020862,0.00935425,7.580191E-4,7.370792E-4,1.297653E-7,1.890613E-9,2.44412E-18,4.529403E-14,0.002170925,-2.128647E-7,-2.304873E-303,7.756094,6.599673E-5,440895.3,440895.8
3.598156,0.003118275,6.283185,3.141593,6.283185,1134.395,0.2353964,-1.340583E7,1430.844,1.990366E8,1430.844,0.9999981,0.7519249,7.955375E-6,0.1264584,2.927554E-5,4.288202E-4,0.05694172,0.04602807,1.230372E-6,2.733938E-4,2.581045E-6,9.577666E-4,3.772481E-4,1.224555E-9,7.989915E-12,1.128287E-11,4.134863E-6,1.948517E-7,1.040885E-6,7.371988E-4,0.001019606,0.009385005,7.531609E-4,7.380852E-4,1.289944E-7,3.41974E-9,2.179549E-18,4.471564E-14,0.002147675,-1.961401E-7,-2.304628E-303,7.755269,6.605194E-5,440848.5,440849.0
3.6,0.0031199,6.283185,3.141593,6.283185,1134.374,0.2353964,-1.34558E7,1430.814,1.990313E8,1430.814,0.9999981,0.7519247,7.955309E-6,0.12646,2.926105E-5,4.288339E-4,0.05693825,0.04603074,1.230363E-6,2.732733E-4,2.577969E-6,9.573497E-4,3.770656E-4,1.223705E-9,7.980605E-12,1.126999E-11,4.128094E-6,1.946805E-7,1.040214E-6,7.371871E-4,0.00101958,0.009385679,7.530549E-4,7.381071E-4,1.289208E-7,3.16821E-9,2.17416E-18,4.471566E-14,0.002147166,-1.954302E-7,-2.304622E-303,7.755251,6.605316E-5,440847.4,440848.0
3.678276,0.003188932,6.283185,3.141593,6.283185,1133.483,0.2353964,-1.28956E7,1429.554,1.988094E8,1429.554,0.9999982,0.7519158,7.837582E-6,0.1265284,2.880481E-5,4.2951E-4,0.05679292,0.04614135,1.229875E-6,2.683531E-4,2.525386E-6,9.401673E-4,3.695489E-4,1.184826E-9,7.55549E-12,1.067008E-11,3.856416E-6,1.878228E-7,1.024491E-6,7.367809E-4,0.001018582,0.009413874,7.486365E-4,7.390212E-4,1.269474E-7,4.50674E-9,1.964045E-18,4.44284E-14,0.002125876,-1.845569E-7,-2.304401E-303,7.754507,6.610508E-5,440805.1,440805.7
3.78211,0.003280585,6.283185,3.141593,6.283185,1132.308,0.2353964,-1.20554E7,1427.899,1.985182E8,1427.899,0.9999983,0.7519057,7.685113E-6,0.1266157,2.821094E-5,4.306732E-4,0.05660603,0.04628076,1.230236E-6,2.623707E-4,2.452224E-6,9.188561E-4,3.602299E-4,1.139864E-9,7.05457E-12,9.963527E-12,3.538657E-6,1.795809E-7,1.009735E-6,7.363943E-4,0.001017511,0.009450154,7.430056E-4,7.401872E-4,1.245214E-7,2.681245E-9,1.731362E-18,4.430059E-14,0.002098523,-1.69495E-7,-2.304122E-303,7.753567,6.617368E-5,440751.7,440752.2
3.8,0.003296387,6.283185,3.141593,6.283185,1132.106,0.2353964,-1.19033E7,1427.616,1.984683E8,1427.616,0.9999983,0.7519041,7.659597E-6,0.1266304,2.811312E-5,4.309023E-4,0.0565745,0.04630396,1.230387E-6,2.613959E-4,2.44135E-6,9.153463E-4,3.586952E-4,1.132734E-9,6.975346E-12,9.851807E-12,3.488385E-6,1.782663E-7,1.007143E-6,7.363473E-4,0.001017354,0.009456278,7.420615E-4,7.40383E-4,1.254687E-7,2.088943E-9,1.695992E-18,4.429647E-14,0.00209391,-1.662004E-7,-2.304075E-303,7.75341,6.618547E-5,440742.8,440743.4
3.948246,0.003427433,6.283185,3.141593,6.283185,1130.444,0.2353964,-1.07955E7,1425.291,1.980591E8,1425.291,0.9999984,0.7518931,7.449748E-6,0.1267478,2.730672E-5,4.330909E-4,0.0563205,0.04648748,1.232466E-6,2.538822E-4,2.34937E-6,8.879376E-4,3.467104E-4,1.079723E-9,6.380122E-12,9.013125E-12,3.115429E-6,1.681724E-7,9.883464E-7,7.361245E-4,0.001016345,0.009505687,7.345158E-4,7.419543E-4,1.283729E-7,1.156261E-9,1.44394E-18,4.431665E-14,0.002056775,-1.345549E-7,-2.303707E-303,7.752169,6.628282E-5,440672.3,440672.8
4.0,0.003473226,6.283185,3.141593,6.283185,1129.866,0.2353964,-1.042017E7,1424.488,1.979178E8,1424.488,0.9999985,0.7518899,7.378008E-6,0.1267872,2.70328E-5,4.339645E-4,0.05623475,0.04654811,1.233527E-6,2.514766E-4,2.318078E-6,8.790116E-4,3.428061E-4,1.063549E-9,6.195952E-12,8.75385E-12,3.001233E-6,1.649751E-7,9.832681E-7,7.361079E-4,0.001016105,0.009522405,7.319906E-4,7.424835E-4,1.271472E-7,9.995606E-10,1.370666E-18,4.439449E-14,0.002044242,-1.224173E-7,-2.303585E-303,7.751759,6.631668E-5,440648.9,440649.4
4.135721,0.003593428,6.283185,3.141593,6.283185,1128.361,0.2353965,-9467450.0,1422.403,1.975508E8,1422.403,0.9999986,0.7518829,7.194088E-6,0.126887,2.633366E-5,4.364999E-4,0.05601703,0.04669902,1.237392E-6,2.456979E-4,2.239813E-6,8.570636E-4,3.331936E-4,1.026998E-9,5.764016E-12,8.146434E-12,2.73575E-6,1.572982E-7,9.781004E-7,7.362057E-4,0.001015728,0.009564992,7.256276E-4,7.438286E-4,1.252983E-7,2.041065E-9,1.207595E-18,4.501612E-14,0.002012406,-1.208202E-7,-2.30328E-303,7.750735,6.640513E-5,440590.9,440591.4
4.2,0.003650413,6.283185,3.141593,6.283185,1127.653,0.2353965,-9054027.0,1421.425,1.973787E8,1421.425,0.9999986,0.7518804,7.111682E-6,0.1269326,2.602001E-5,4.378144E-4,0.05591735,0.04676659,1.239408E-6,2.431609E-4,2.211308E-6,8.473456E-4,3.289392E-4,1.011225E-9,5.583616E-12,7.893233E-12,2.625199E-6,1.54029E-7,9.688204E-7,7.363303E-4,0.001015671,0.009584557,7.227414E-4,7.444452E-4,1.250129E-7,1.066178E-9,1.143038E-18,4.52141E-14,0.001997824,-1.093559E-7,-2.303144E-303,7.750277,6.644687E-5,440564.8,440565.3
4.34423,0.003778406,6.283185,3.141593,6.283185,1126.072,0.2353965,-8143553.0,1419.254,1.969967E8,1419.254,0.9999987,0.7518759,6.928171E-6,0.1270313,2.532627E-5,4.410019E-4,0.05570138,0.04690976,1.244873E-6,2.379447E-4,2.141443E-6,8.269528E-4,3.20009E-4,9.811399E-10,5.220675E-12,7.384684E-12,2.406735E-6,1.472962E-7,9.601307E-7,7.36769E-4,0.001015796,0.009627149,7.165393E-4,7.457868E-4,1.248571E-7,1.844856E-9,1.020504E-18,4.587854E-14,0.001966193,-9.743863E-8,-2.302855E-303,7.749304,6.654015E-5,440509.6,440510.1
4.4,0.003827946,6.283185,3.141593,6.283185,1125.464,0.2353965,-7797105.0,1418.423,1.968504E8,1418.423,0.9999988,0.7518747,6.861003E-6,0.1270681,2.507331E-5,4.423179E-4,0.05562059,0.04696214,1.247161E-6,2.360653E-4,2.121363E-6,8.195478E-4,3.167717E-4,9.70667E-10,5.096209E-12,7.210701E-12,2.331982E-6,1.449574E-7,9.539013E-7,7.370056E-4,0.001015934,0.009643156,7.142401E-4,7.462907E-4,1.247592E-7,1.759191E-9,9.805753E-19,4.608294E-14,0.001954344,-9.182535E-8,-2.30275E-303,7.748948,6.65761E-5,440489.4,440489.9
4.6,0.004005825,6.283185,3.141593,6.283185,1123.299,0.2353965,-6627272.0,1415.478,1.96332E8,1415.478,0.999999,0.751872,6.622095E-6,0.1271951,2.41766E-5,4.473764E-4,0.05534316,0.04713697,1.256527E-6,2.299504E-4,2.039105E-6,7.950186E-4,3.06041E-4,9.396348E-10,4.701676E-12,6.660973E-12,2.101653E-6,1.373134E-7,9.41323E-7,7.381035E-4,0.001016799,0.009698537,7.064232E-4,7.480375E-4,1.25248E-7,1.333666E-9,8.623233E-19,4.716054E-14,0.001913572,-6.595038E-8,-2.302397E-303,7.747762,6.670442E-5,440421.9,440422.4
4.8,0.004184043,6.283185,3.141593,6.283185,1121.156,0.2353965,-5551421.0,1412.585,1.958227E8,1412.585,0.9999991,0.7518716,6.394751E-6,0.1273146,2.332776E-5,4.528856E-4,0.05508347,0.04729347,1.26737E-6,2.24657E-4,1.966156E-6,7.731997E-4,2.964835E-4,9.162974E-10,4.377726E-12,6.212163E-12,1.918233E-6,1.307779E-7,9.331138E-7,7.395462E-4,0.001018166,0.009751048,6.992148E-4,7.497038E-4,1.26485E-7,1.644054E-9,7.743678E-19,4.862484E-14,0.001875239,-4.836047E-8,-2.302082E-303,7.746702,6.683191E-5,440361.7,440362.2
5.0,0.004362601,6.283185,3.141593,6.283185,1119.034,0.2353965,-4557780.0,1409.74,1.953221E8,1409.74,0.9999993,0.7518728,6.178461E-6,0.1274275,2.252399E-5,4.587896E-4,0.0548406,0.04743315,1.279676E-6,2.200768E-4,1.9015E-6,7.537119E-4,2.879406E-4,8.993613E-10,4.109701E-12,5.843475E-12,1.77163E-6,1.251585E-7,9.288715E-7,7.41308E-4,0.001019971,0.009800908,6.925708E-4,7.512995E-4,1.261641E-7,2.43288E-9,7.085293E-19,5.044536E-14,0.001839177,-6.387796E-8,-2.301802E-303,7.745758,6.695861E-5,440308.4,440308.9
5.2,0.004541495,6.283185,3.141593,6.283185,1116.933,0.2353965,-3641017.0,1406.941,1.948295E8,1406.941,0.9999994,0.7518754,5.971548E-6,0.1275346,2.175771E-5,4.650218E-4,0.05461321,0.04755769,1.292792E-6,2.160322E-4,1.841722E-6,7.361954E-4,2.802484E-4,8.866939E-10,3.883853E-12,5.535345E-12,1.653357E-6,1.20247E-7,9.233739E-7,7.433415E-4,0.001022148,0.009848362,6.864377E-4,7.528351E-4,1.251717E-7,2.574418E-9,6.584273E-19,5.225235E-14,0.001805196,-5.802726E-8,-2.301553E-303,7.744923,6.70846E-5,440261.1,440261.6
5.4,0.004720728,6.283185,3.141593,6.283185,1114.85,0.2353965,-2790365.0,1404.185,1.943444E8,1404.185,0.9999996,0.7518789,5.773575E-6,0.1276364,2.102713E-5,4.715454E-4,0.05440044,0.0476683,1.30678E-6,2.124549E-4,1.786511E-6,7.203795E-4,2.732944E-4,8.779462E-10,3.691924E-12,5.275945E-12,1.557564E-6,1.159343E-7,9.186781E-7,7.456342E-4,0.001024648,0.009893586,6.807781E-4,7.543167E-4,1.250234E-7,1.469023E-9,6.20279E-19,5.428829E-14,0.001773153,-4.495398E-8,-2.301335E-303,7.744188,6.72099E-5,440219.3,440219.8
5.6,0.00490029,6.283185,3.141593,6.283185,1112.786,0.2353965,-2002681.0,1401.468,1.938661E8,1401.468,0.9999997,0.7518831,5.584724E-6,0.1277336,2.033218E-5,4.783242E-4,0.05420111,0.04776646,1.321695E-6,2.092866E-4,1.737304E-6,7.059971E-4,2.669651E-4,8.726748E-10,3.52738E-12,5.05582E-12,1.479252E-6,1.121161E-7,9.17695E-7,7.481637E-4,0.001027419,0.009936796,6.755447E-4,7.557507E-4,1.253428E-7,1.944656E-9,5.911142E-19,5.662045E-14,0.001742864,-4.900875E-8,-2.301143E-303,7.743543,6.73346E-5,440182.9,440183.4
5.728336,0.005015688,6.283185,3.141593,6.283185,1111.47,0.2353965,-1531054.0,1399.744,1.935627E8,1399.744,0.9999998,0.751886,5.468076E-6,0.1277937,1.990378E-5,4.827963E-4,0.05407994,0.0478233,1.331669E-6,2.074374E-4,1.708328E-6,6.97442E-4,2.631959E-4,8.707445E-10,3.433814E-12,4.931839E-12,1.436672E-6,1.098864E-7,9.180127E-7,7.499056E-4,0.001029325,0.009963522,6.723977E-4,7.566477E-4,1.272895E-7,2.973113E-9,5.761883E-19,5.818595E-14,0.001724304,-5.490078E-8,-2.301033E-303,7.743174,6.741432E-5,440162.1,440162.6
5.8,0.005080189,6.283185,3.141593,6.283185,1110.738,0.2353965,-1277541.0,1398.788,1.933945E8,1398.788,0.9999999,0.7518878,5.403666E-6,0.1278265,1.966744E-5,4.853333E-4,0.05401457,0.04785298,1.337325E-6,2.064578E-4,1.691576E-6,6.928823E-4,2.611859E-4,8.699908E-10,3.38469E-12,4.867118E-12,1.415239E-6,1.086984E-7,9.168677E-7,7.50913E-4,0.00103043,0.009978108,6.707115E-4,7.571408E-4,1.260343E-7,2.033272E-9,5.68914E-19,5.907741E-14,0.001714238,-5.286061E-8,-2.300977E-303,7.742983,6.745873E-5,440151.3,440151.7
6.0,0.005260417,6.283185,3.141593,6.283185,1108.707,0.2353965,-602505.1,1396.143,1.929289E8,1396.143,1.0,0.7518927,5.230021E-6,0.1279155,1.903131E-5,4.925443E-4,0.05383982,0.04792898,1.3535E-6,2.039051E-4,1.648833E-6,6.808509E-4,2.558765E-4,8.693682E-10,3.259527E-12,4.703587E-12,1.362553E-6,1.056178E-7,9.16179E-7,7.538559E-4,0.001033643,0.01001769,6.662414E-4,7.584915E-4,1.253977E-7,1.855925E-9,5.521306E-19,6.165247E-14,0.001687134,-4.8164E-8,-2.300833E-303,7.7425,6.758234E-5,440123.9,440124.4
6.2,0.005440972,6.283185,3.141593,6.283185,1106.69,0.2353965,20207.56,1393.53,1.92469E8,1393.53,1.0,0.7518979,5.063207E-6,0.128001,1.842131E-5,4.9994E-4,0.0536761,0.04799533,1.37025E-6,2.01597E-4,1.608949E-6,6.697624E-4,2.509774E-4,8.706529E-10,3.148749E-12,4.560694E-12,1.319076E-6,1.028185E-7,9.165668E-7,7.569851E-4,0.001037029,0.01005565,6.621063E-4,7.598054E-4,1.260175E-7,1.909511E-9,5.396682E-19,6.44207E-14,0.001661443,-4.133375E-8,-2.300711E-303,7.74209,6.770549E-5,440100.7,440101.1
6.4,0.005621858,6.283185,3.141593,6.283185,1104.688,0.2353965,599966.2,1390.947,1.920144E8,1390.947,1.0,0.7519031,4.903154E-6,0.1280832,1.783686E-5,5.075081E-4,0.05352282,0.04805272,1.387588E-6,1.995099E-4,1.571973E-6,6.595065E-4,2.464418E-4,8.736467E-10,3.05022E-12,4.435361E-12,1.283205E-6,1.002669E-7,9.179058E-7,7.602891E-4,0.001040566,0.01009211,6.582836E-4,7.610846E-4,1.268894E-7,1.633705E-9,5.308019E-19,6.743119E-14,0.00163708,-3.796301E-8,-2.300609E-303,7.741746,6.78282E-5,440081.3,440081.7
6.6,0.005803068,6.283185,3.141593,6.283185,1102.699,0.2353965,1136612.0,1388.393,1.915648E8,1388.393,1.0,0.7519082,4.749113E-6,0.1281624,1.727517E-5,5.152315E-4,0.0533792,0.04810196,1.405383E-6,1.976042E-4,1.537031E-6,6.499734E-4,2.422208E-4,8.779619E-10,2.961529E-12,4.324104E-12,1.253515E-6,9.791738E-8,9.19656E-7,7.637524E-4,0.001044229,0.01012717,6.547462E-4,7.623317E-4,1.282168E-7,1.571027E-9,5.247966E-19,7.058632E-14,0.00161394,-2.947934E-8,-2.300525E-303,7.741464,6.795053E-5,440065.3,440065.8
6.8,0.005984604,6.283185,3.141593,6.283185,1100.723,0.2353965,1633008.0,1385.865,1.911199E8,1385.865,1.000001,0.7519132,4.601223E-6,0.1282388,1.673659E-5,5.231031E-4,0.05324474,0.04814362,1.423708E-6,1.958711E-4,1.504974E-6,6.410839E-4,2.382813E-4,8.836466E-10,2.881585E-12,4.22535E-12,1.229012E-6,9.575069E-8,9.23458E-7,7.673675E-4,0.001048001,0.01016092,6.514755E-4,7.635479E-4,1.297224E-7,2.536003E-9,5.212773E-19,7.400508E-14,0.001591952,-2.936048E-8,-2.300459E-303,7.74124,6.807251E-5,440052.7,440053.2
7.0,0.006166466,6.283185,3.141593,6.283185,1098.759,0.2353965,2096247.0,1383.362,1.906794E8,1383.362,1.000001,0.751918,4.459647E-6,0.1283127,1.622165E-5,5.311193E-4,0.05311896,0.04817822,1.442739E-6,1.943145E-4,1.476848E-6,6.327661E-4,2.345954E-4,8.908945E-10,2.809657E-12,4.138035E-12,1.208877E-6,9.375888E-8,9.314526E-7,7.711311E-4,0.001051867,0.01019344,6.484538E-4,7.647341E-4,1.303613E-7,5.137867E-9,5.200353E-19,7.788649E-14,0.001571042,-6.17696E-8,-2.300408E-303,7.741068,6.819417E-5,440043.5,440043.9
7.2,0.006348655,6.283185,3.141593,6.283185,1096.807,0.2353966,2523233.0,1380.883,1.902431E8,1380.883,1.000001,0.7519227,4.321013E-6,0.1283841,1.571751E-5,5.392623E-4,0.05300125,0.04820629,1.461907E-6,1.928523E-4,1.444392E-6,6.249626E-4,2.311312E-4,8.983111E-10,2.742053E-12,4.056854E-12,1.19241E-6,9.185397E-8,9.304804E-7,7.750195E-4,0.001055811,0.01022478,6.456641E-4,7.658923E-4,1.303337E-7,1.609604E-9,5.202063E-19,8.158983E-14,0.001551156,-5.19441E-8,-2.300372E-303,7.740948,6.831554E-5,440036.7,440037.1
7.4,0.006531164,6.283185,3.141593,6.283185,1094.866,0.2353966,2918835.0,1378.426,1.898106E8,1378.426,1.000001,0.7519271,4.188413E-6,0.1284532,1.523583E-5,5.475249E-4,0.05289106,0.04822842,1.481414E-6,1.915002E-4,1.416473E-6,6.176069E-4,2.278613E-4,9.067018E-10,2.680332E-12,3.984056E-12,1.178968E-6,9.008434E-8,9.342766E-7,7.790285E-4,0.001059818,0.01025505,6.430858E-4,7.670239E-4,1.311653E-7,1.882332E-9,5.22046E-19,8.548827E-14,0.001532207,-4.527914E-8,-2.30035E-303,7.740873,6.843666E-5,440032.6,440033.0
7.6,0.006713996,6.283185,3.141593,6.283185,1092.935,0.2353966,3287670.0,1375.99,1.893818E8,1375.99,1.000001,0.7519312,4.06112E-6,0.1285202,1.477378E-5,5.559086E-4,0.05278803,0.04824498,1.501464E-6,1.902679E-4,1.391329E-6,6.106551E-4,2.247711E-4,9.162515E-10,2.62371E-12,3.918503E-12,1.168138E-6,8.843106E-8,9.413518E-7,7.831598E-4,0.001063879,0.0102843,6.407067E-4,7.68129E-4,1.323714E-7,3.31783E-9,5.253864E-19,8.988282E-14,0.001514145,-5.814667E-8,-2.30034E-303,7.740842,6.855756E-5,440031.1,440031.5
7.8,0.006897153,6.283185,3.141593,6.283185,1091.015,0.2353966,3625867.0,1373.573,1.889565E8,1373.573,1.000001,0.751935,3.937315E-6,0.1285851,1.432457E-5,5.644047E-4,0.05269178,0.04825633,1.521825E-6,1.891206E-4,1.365478E-6,6.040723E-4,2.218422E-4,9.263377E-10,2.570339E-12,3.857507E-12,1.15956E-6,8.68496E-8,9.461605E-7,7.873989E-4,0.001067983,0.01031256,6.38515E-4,7.692088E-4,1.329787E-7,3.228984E-9,5.298057E-19,9.442694E-14,0.001496929,-6.284568E-8,-2.300343E-303,7.740851,6.867827E-5,440031.8,440032.3
8.0,0.007080638,6.283185,3.141593,6.283185,1089.103,0.2353966,3941245.0,1371.176,1.885345E8,1371.176,1.000001,0.7519386,3.817982E-6,0.1286482,1.389173E-5,5.73008E-4,0.05260196,0.0482628,1.542451E-6,1.880472E-4,1.340721E-6,5.978249E-4,2.190597E-4,9.369506E-10,2.520486E-12,3.801491E-12,1.152919E-6,8.534948E-8,9.505941E-7,7.917376E-4,0.001072122,0.01033989,6.364996E-4,7.702638E-4,1.320845E-7,2.534291E-9,5.353336E-19,9.912235E-14,0.001480517,-6.150623E-8,-2.300357E-303,7.740899,6.879879E-5,440034.6,440035.1
8.2,0.007264437,6.283185,3.141593,6.283185,1087.201,0.2353966,4234135.0,1368.795,1.881155E8,1368.795,1.000002,0.7519419,3.702489E-6,0.1287094,1.347295E-5,5.817109E-4,0.05251796,0.04826492,1.563359E-6,1.870401E-4,1.316814E-6,5.918678E-4,2.164047E-4,9.481326E-10,2.47341E-12,3.749355E-12,1.147882E-6,8.391842E-8,9.551446E-7,7.961722E-4,0.001076285,0.01036637,6.34642E-4,7.712957E-4,1.32603E-7,1.736593E-9,5.418405E-19,1.040534E-13,0.00146483,-5.36297E-8,-2.300382E-303,7.740981,6.891918E-5,440039.3,440039.8
8.4,0.00744856,6.283185,3.141593,6.283185,1085.307,0.2353966,4503547.0,1366.431,1.876994E8,1366.431,1.000002,0.7519449,3.591125E-6,0.1287689,1.306926E-5,5.90515E-4,0.05243966,0.04826285,1.584622E-6,1.861045E-4,1.294494E-6,5.861846E-4,2.138707E-4,9.599941E-10,2.429223E-12,3.701287E-12,1.144289E-6,8.255533E-8,9.612953E-7,8.007008E-4,0.001080468,0.01039201,6.329375E-4,7.723041E-4,1.333186E-7,1.75553E-9,5.493253E-19,1.093304E-13,0.001449854,-5.031725E-8,-2.300416E-303,7.741096,6.903944E-5,440046.0,440046.4
