Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H8_PFRC2 (),Mass_fraction_C3H6_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_IC4H10_PFRC2 (),Mass_fraction_IC4H9_PFRC2 (),Mass_fraction_TC4H9_PFRC2 (),Mass_fraction_IC4H8_PFRC2 (),Mass_fraction_IC4H7_PFRC2 (),Mass_fraction_C4H8-1_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C5H6_PFRC2 (),Mass_fraction_NC5H10_PFRC2 (),Mass_fraction_LC5H8_PFRC2 (),Mass_fraction_NC7H14_PFRC2 (),Mass_fraction_IC8H18_PFRC2 (),Mass_fraction_IC8H16_PFRC2 (),Mass_fraction_DIMEPTD_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_NC10H20_PFRC2 (),Mass_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.007425661,7.922317E-6,6.283185,3.141593,6.283185,942.2065,0.2328964,-1.336177E10,1333.164,1.818441E8,1333.164,0.9999985,0.2061342,1.576785E-5,0.03262131,0.004483495,0.0231121,0.03550827,8.394836E-4,0.004331701,0.1282552,4.137451E-4,0.00162531,0.004469518,3.668024E-4,6.800414E-4,0.1079334,0.01036645,0.01236441,0.01310512,2.425437E-4,0.002604866,3.034577E-4,0.004896375,0.007161265,0.00999625,0.1194132,0.04516387,0.003959032,0.07317265,0.05725564,0.07684444,8.607339,7.868043E-5,485292.2,485294.1
0.007762058,8.279303E-6,6.283185,3.141593,6.283185,942.4359,0.2328964,-1.280352E10,1332.233,1.816803E8,1332.233,0.9999985,0.2061051,1.519267E-5,0.03342337,0.004351275,0.02347441,0.03634964,8.686014E-4,0.004399169,0.129926,4.333126E-4,0.001687678,0.00450767,3.513726E-4,6.532652E-4,0.1092806,0.01061148,0.01255833,0.01329572,2.530689E-4,0.002663112,3.143221E-4,0.004932008,0.007225272,0.01002955,0.1174273,0.04510719,0.004047514,0.07308808,0.05597724,0.07416858,8.599237,7.866128E-5,484836.1,484838.4
0.007774956,8.292989E-6,6.283185,3.141593,6.283185,942.4444,0.2328964,-1.274859E10,1332.198,1.816742E8,1332.198,0.9999985,0.206104,1.517118E-5,0.03345356,0.004346374,0.02348786,0.03638129,8.697038E-4,0.004401681,0.1299883,4.340587E-4,0.00169005,0.004509075,3.508044E-4,6.522778E-4,0.1093308,0.01062062,0.01256554,0.01330285,2.534683E-4,0.002665304,3.147332E-4,0.004933307,0.007227632,0.01003071,0.1173528,0.04510456,0.004050813,0.0730849,0.05592964,0.07406913,8.598935,7.866058E-5,484819.0,484821.3
0.007892959,8.418194E-6,6.283185,3.141593,6.283185,942.5213,0.2328964,-1.255255E10,1331.882,1.816185E8,1331.882,0.9999985,0.2060939,1.497841E-5,0.03372782,0.00430206,0.02360938,0.03666922,8.797412E-4,0.004424405,0.1305526,4.408688E-4,0.001711686,0.004521737,3.456786E-4,6.433615E-4,0.1097856,0.01070342,0.01263107,0.01336741,2.571079E-4,0.002685225,3.184756E-4,0.004944967,0.007248908,0.01004098,0.1166772,0.04507911,0.004080679,0.07305608,0.05549886,0.07316964,8.596192,7.865416E-5,484664.4,484666.7
0.00795971,8.489014E-6,6.283185,3.141593,6.283185,942.5642,0.2328964,-1.244214E10,1331.705,1.815874E8,1331.705,0.9999985,0.2060882,1.48733E-5,0.0338815,0.004277426,0.02367697,0.03683067,8.853822E-4,0.004437065,0.1308674,4.447098E-4,0.001723875,0.00452875,3.428438E-4,6.384256E-4,0.1100391,0.01074962,0.01266768,0.01340346,2.591555E-4,0.002696389,3.205782E-4,0.004951391,0.007260708,0.01004651,0.1162994,0.0450636,0.004097337,0.07303994,0.05525877,0.07266884,8.59466,7.865058E-5,484578.2,484580.5
0.008084528,8.621432E-6,6.283185,3.141593,6.283185,942.643,0.2328964,-1.224532E10,1331.379,1.815299E8,1331.379,0.9999985,0.2060776,1.467923E-5,0.03416602,0.004232186,0.02380118,0.03712957,8.95859E-4,0.004460367,0.1314473,4.518699E-4,0.001746568,0.004541582,3.376551E-4,6.293832E-4,0.1105062,0.01083475,0.01273505,0.01346995,2.629633E-4,0.002717062,3.244822E-4,0.004963077,0.007282318,0.01005631,0.1156012,0.0450325,0.004128019,0.0730101,0.05481673,0.07174781,8.591835,7.8644E-5,484418.9,484421.2
0.00840777,8.964306E-6,6.283185,3.141593,6.283185,942.8395,0.2328964,-1.175559E10,1330.557,1.813852E8,1330.557,0.9999985,0.2060504,1.41994E-5,0.03488641,0.004119744,0.02411029,0.0378872,9.225736E-4,0.004518577,0.1328996,4.702806E-4,0.00180476,0.004573199,3.248607E-4,6.070398E-4,0.1116754,0.01104794,0.01290403,0.01363696,2.727006E-4,0.002769421,3.344302E-4,0.004991482,0.007335687,0.01007864,0.1138414,0.04494017,0.004204792,0.07293472,0.05371165,0.06945103,8.58474,7.862761E-5,484019.0,484021.4
0.008695038,9.268963E-6,6.283185,3.141593,6.283185,943.0056,0.2328964,-1.134787E10,1329.853,1.812613E8,1329.853,0.9999985,0.2060266,1.379867E-5,0.03550771,0.004025062,0.02437078,0.03854172,9.45826E-4,0.004567881,0.1341342,4.864841E-4,0.001855801,0.004599477,3.142087E-4,5.883854E-4,0.1126683,0.01122897,0.01304816,0.01377945,2.812112E-4,0.002814596,3.430824E-4,0.005014634,0.00738019,0.01009513,0.1123328,0.04484518,0.004269922,0.07286992,0.05277463,0.06751045,8.578688,7.861376E-5,483678.6,483681.2
0.008734148,9.310436E-6,6.283185,3.141593,6.283185,943.0276,0.2328964,-1.129473E10,1329.759,1.812448E8,1329.759,0.9999985,0.2060234,1.374555E-5,0.03559095,0.004012534,0.02440525,0.03862941,9.489566E-4,0.004574423,0.1342983,4.886786E-4,0.001862701,0.004602928,3.128079E-4,5.859288E-4,0.1128003,0.01125302,0.01306729,0.01379843,2.823597E-4,0.00282065,3.442469E-4,0.005017641,0.007386045,0.01009714,0.1121313,0.04483137,0.00427857,0.07286125,0.05265021,0.06725329,8.577882,7.861193E-5,483633.1,483635.8
0.01125986,1.198695E-5,6.283185,3.141593,6.283185,944.2131,0.2328964,-8.571603E9,1324.485,1.803166E8,1324.485,0.9999984,0.2058269,1.104522E-5,0.04040171,0.003349442,0.02623459,0.04372144,0.001135857,0.004928058,0.1432833,6.250596E-4,0.002286821,0.004775854,2.415539E-4,4.597317E-4,0.1200128,0.01255465,0.01412194,0.01485618,3.521927E-4,0.003171356,4.136157E-4,0.005155491,0.007685071,0.01014198,0.1007357,0.04363158,0.004746222,0.07236484,0.04587826,0.05348134,8.533137,7.851323E-5,481110.3,481112.9
0.01206933,1.284411E-5,6.283185,3.141593,6.283185,944.5169,0.2328964,-7.937912E9,1323.063,1.800663E8,1323.063,0.9999984,0.2057684,1.039447E-5,0.04174812,0.003183656,0.02669205,0.04515509,0.001190245,0.005018726,0.1456283,6.667188E-4,0.002414854,0.004815337,2.246397E-4,4.29384E-4,0.1218913,0.01288497,0.01439978,0.01513948,3.730606E-4,0.003269852,4.337761E-4,0.005181985,0.007755795,0.01013126,0.0976329,0.04316352,0.004865174,0.07222734,0.0441217,0.04999812,8.521233,7.848797E-5,480440.2,480443.0
0.01210275,1.287949E-5,6.283185,3.141593,6.283185,944.5288,0.2328964,-7.903593E9,1323.007,1.800564E8,1323.007,0.9999984,0.2057661,1.036964E-5,0.041802,0.003177178,0.02670989,0.04521258,0.001192441,0.005022281,0.1457206,6.684191E-4,0.002420066,0.004816841,2.239871E-4,4.282091E-4,0.1219652,0.01289785,0.01441078,0.01515071,3.739088E-4,0.003273798,4.345899E-4,0.00518294,0.007758515,0.01013063,0.09750949,0.04314367,0.004869821,0.07222185,0.04405259,0.04986196,8.520762,7.848698E-5,480413.7,480416.6
0.01222187,1.30056E-5,6.283185,3.141593,6.283185,944.571,0.2328964,-7.817573E9,1322.807,1.800213E8,1322.807,0.9999983,0.2057576,1.028248E-5,0.04199303,0.003154318,0.02677283,0.04541624,0.001200235,0.005034839,0.146047,6.744671E-4,0.002438601,0.00482212,2.216911E-4,4.240747E-4,0.1222266,0.01294332,0.01444953,0.01519047,3.769238E-4,0.003287787,4.374791E-4,0.005186261,0.007768093,0.0101283,0.0970725,0.04307261,0.004886226,0.07220238,0.0438083,0.04938134,8.519096,7.848348E-5,480319.8,480322.7
0.01237099,1.316348E-5,6.283185,3.141593,6.283185,944.623,0.2328964,-7.707607E9,1322.56,1.799778E8,1322.56,0.9999983,0.2057471,1.01748E-5,0.04222982,0.003126227,0.0268502,0.04566882,0.001209924,0.005050304,0.1464494,6.820118E-4,0.002461703,0.004828556,2.1888E-4,4.190093E-4,0.122549,0.01299921,0.01449733,0.0152396,3.806798E-4,0.003305135,4.410706E-4,0.005190232,0.007779819,0.01012514,0.09653186,0.04298299,0.004906407,0.07217827,0.04350706,0.04879002,8.517039,7.847915E-5,480203.8,480206.7
0.01321173,1.405336E-5,6.283185,3.141593,6.283185,944.9015,0.2328964,-7.152634E9,1321.229,1.797435E8,1321.229,0.9999983,0.2056892,9.604216E-6,0.04352042,0.002977274,0.02726009,0.04704766,0.001263231,0.005132739,0.1486047,7.240176E-4,0.00258997,0.004861678,2.041402E-4,3.923682E-4,0.124275,0.01329492,0.01475401,0.01550481,4.015062E-4,0.003399807,4.608321E-4,0.005209227,0.007841014,0.01010313,0.09360496,0.04246683,0.005013427,0.07204708,0.04189453,0.04564945,8.505959,7.845603E-5,479579.6,479582.6
0.01325447,1.40986E-5,6.283185,3.141593,6.283185,944.9151,0.2328964,-7.134239E9,1321.164,1.797321E8,1321.164,0.9999983,0.2056863,9.578214E-6,0.04358411,0.0029701,0.0272798,0.0471161,0.001265883,0.005136726,0.1487096,7.261297E-4,0.002596404,0.004863228,2.034393E-4,3.910971E-4,0.1243589,0.01330912,0.01476677,0.01551779,4.025497E-4,0.003404484,4.618155E-4,0.005210049,0.007843917,0.01010184,0.09346138,0.04244017,0.005018578,0.07204061,0.04181622,0.04549805,8.505416,7.845489E-5,479549.7,479553.0
0.01329792,1.414458E-5,6.283185,3.141593,6.283185,944.9286,0.2328964,-7.107744E9,1321.098,1.797204E8,1321.098,0.9999983,0.2056833,9.547366E-6,0.04364866,0.002962839,0.02729974,0.04718512,0.001268573,0.00514076,0.1488155,7.282739E-4,0.002602936,0.004864792,2.027254E-4,3.898052E-4,0.1244437,0.01332344,0.01477938,0.01553093,4.036093E-4,0.003409224,4.628134E-4,0.005210873,0.007846843,0.0101005,0.09331598,0.04241302,0.005023778,0.07203408,0.04173701,0.04534496,8.50487,7.845377E-5,479518.8,479522.1
0.01332577,1.417406E-5,6.283185,3.141593,6.283185,944.9373,0.2328964,-7.082303E9,1321.056,1.79713E8,1321.056,0.9999983,0.2056814,9.529643E-6,0.04368995,0.002958201,0.02731246,0.04722927,0.001270294,0.005143336,0.1488832,7.29647E-4,0.002607119,0.004865787,2.022715E-4,3.889815E-4,0.1244979,0.01333259,0.01478746,0.01553934,4.042877E-4,0.003412255,4.634518E-4,0.005211393,0.00784871,0.01009964,0.09322304,0.04239561,0.005027098,0.07202989,0.04168642,0.04524725,8.50452,7.845305E-5,479499.1,479502.4
0.01411632,1.501056E-5,6.283185,3.141593,6.283185,945.1751,0.2328964,-6.627237E9,1319.9,1.795096E8,1319.9,0.9999983,0.2056289,9.061446E-6,0.04483104,0.002832961,0.02765619,0.04845161,0.00131822,0.005213267,0.1507276,7.682441E-4,0.002724416,0.004891967,1.901592E-4,3.669659E-4,0.1259747,0.01357909,0.01500801,0.01576981,4.232953E-4,0.003496151,4.812309E-4,0.005223979,0.007898549,0.01007266,0.0906671,0.04189591,0.005116836,0.07191429,0.04030692,0.04260149,8.494942,7.843331E-5,478959.5,478963.0
0.01418812,1.508652E-5,6.283185,3.141593,6.283185,945.1958,0.2328964,-6.590358E9,1319.799,1.794918E8,1319.799,0.9999983,0.2056242,9.020415E-6,0.04493189,0.002822132,0.02768585,0.0485598,0.001322487,0.005219333,0.1508883,7.717135E-4,0.002734938,0.004894162,1.891206E-4,3.650734E-4,0.1261034,0.01360026,0.01502728,0.01579003,4.249994E-4,0.003503573,4.828146E-4,0.005224929,0.007902789,0.01006999,0.09044249,0.0418501,0.005124569,0.0719041,0.0401868,0.04237276,8.494103,7.843159E-5,478912.4,478915.9
0.01425382,1.515604E-5,6.283185,3.141593,6.283185,945.2146,0.2328964,-6.545967E9,1319.706,1.794755E8,1319.706,0.9999983,0.20562,8.984221E-6,0.04502377,0.002812297,0.02771278,0.04865833,0.001326379,0.005224843,0.1510343,7.748831E-4,0.002744548,0.004896144,1.881808E-4,3.6336E-4,0.1262203,0.01361947,0.01504476,0.01580843,4.265556E-4,0.003510337,4.842592E-4,0.005225771,0.007906629,0.01006752,0.09023801,0.04180813,0.005131588,0.07189481,0.04007759,0.04216508,8.493341,7.843003E-5,478869.4,478872.9
0.01445481,1.536866E-5,6.283185,3.141593,6.283185,945.2715,0.2328964,-6.445899E9,1319.427,1.794264E8,1319.427,0.9999983,0.2056069,8.874286E-6,0.04530254,0.002782688,0.02779388,0.04895756,0.001338213,0.005241469,0.1514754,7.845489E-4,0.002773834,0.004902058,1.853575E-4,3.582098E-4,0.1265734,0.01367725,0.01509771,0.01586413,4.312972E-4,0.003530865,4.886528E-4,0.005228194,0.007918151,0.01005978,0.08961862,0.04167946,0.005152724,0.07186663,0.03974768,0.04153909,8.491035,7.842532E-5,478739.7,478743.3
0.01450987,1.542692E-5,6.283185,3.141593,6.283185,945.2868,0.2328964,-6.415753E9,1319.352,1.794131E8,1319.352,0.9999983,0.2056034,8.844179E-6,0.04537832,0.002774687,0.02781577,0.0490389,0.001341437,0.005245964,0.1515948,7.871891E-4,0.002781829,0.00490364,1.845966E-4,3.568213E-4,0.126669,0.01369282,0.01511203,0.01587923,4.325915E-4,0.003536447,4.898499E-4,0.005228818,0.007921247,0.01005762,0.08945054,0.04164413,0.005158425,0.07185897,0.03965839,0.04137003,8.49041,7.842404E-5,478704.5,478708.1
0.01454326,1.546224E-5,6.283185,3.141593,6.283185,945.2961,0.2328964,-6.39247E9,1319.306,1.79405E8,1319.306,0.9999983,0.2056013,8.826415E-6,0.04542414,0.002769858,0.02782897,0.04908811,0.001343388,0.005248677,0.1516669,7.887882E-4,0.00278667,0.004904592,1.841384E-4,3.559845E-4,0.1267267,0.0137022,0.0151207,0.01588836,4.333752E-4,0.003539822,4.905742E-4,0.005229188,0.007923113,0.0100563,0.08934896,0.0416227,0.005161864,0.07185435,0.03960447,0.04126802,8.490032,7.842327E-5,478683.3,478686.9
0.01641522,1.744202E-5,6.283185,3.141593,6.283185,945.7756,0.2328964,-5.536682E9,1316.923,1.789856E8,1316.923,0.9999983,0.205485,7.930902E-6,0.04785466,0.002525115,0.02849628,0.05170345,0.001448409,0.005387203,0.1553767,8.765512E-4,0.003051271,0.004949425,1.61337E-4,3.141521E-4,0.1296983,0.01416997,0.01556702,0.01636578,4.761882E-4,0.003719323,5.296265E-4,0.005241198,0.008014626,0.009973277,0.08402052,0.04041118,0.005334725,0.07160942,0.03682542,0.03609463,8.4704,7.838351E-5,477576.5,477580.2
0.01818585,1.931377E-5,6.283185,3.141593,6.283185,946.1663,0.2328964,-4.899924E9,1314.946,1.786377E8,1314.946,0.9999982,0.205382,7.240243E-6,0.04993509,0.002331984,0.02901776,0.05395262,0.001540695,0.00549761,0.1583798,9.563735E-4,0.00329024,0.004979286,1.439825E-4,2.820321E-4,0.1321054,0.01452136,0.01593107,0.01676443,5.148636E-4,0.003873689,5.640774E-4,0.00523992,0.008081811,0.009883031,0.07955329,0.03926458,0.005467462,0.07140078,0.03456825,0.03202679,8.454194,7.835114E-5,476664.2,476668.3
0.01829727,1.943152E-5,6.283185,3.141593,6.283185,946.1892,0.2328964,-4.85688E9,1314.83,1.786172E8,1314.83,0.9999982,0.2053758,7.200285E-6,0.0500598,0.002320838,0.02904762,0.05408781,0.001546296,0.005503995,0.1585549,9.613006E-4,0.003304942,0.004980835,1.429983E-4,2.802026E-4,0.1322458,0.01454091,0.01595243,0.01678805,5.172444E-4,0.003882964,5.661742E-4,0.005239513,0.008085523,0.00987709,0.07928827,0.03919284,0.005474961,0.07138831,0.03443639,0.03179323,8.453239,7.834925E-5,476610.6,476614.8
0.01857485,1.972488E-5,6.283185,3.141593,6.283185,946.2454,0.2328964,-4.762853E9,1314.543,1.785667E8,1314.543,0.9999982,0.2053602,7.106309E-6,0.05036742,0.0022936,0.02912058,0.05442114,0.00156015,0.005519625,0.1589841,9.73529E-4,0.003341395,0.00498453,1.406085E-4,2.757565E-4,0.1325902,0.01458843,0.01600456,0.01684617,5.231481E-4,0.003905858,5.713618E-4,0.005238344,0.008094535,0.009862172,0.07863589,0.03901441,0.005493245,0.07135753,0.03411272,0.03122212,8.450894,7.83446E-5,476478.3,476482.5
0.0201943,2.143605E-5,6.283185,3.141593,6.283185,946.5535,0.2328964,-4.294494E9,1312.967,1.782894E8,1312.967,0.9999982,0.2052725,6.596051E-6,0.05208351,0.002147207,0.02951075,0.05628494,0.001638356,0.005603971,0.161317,0.001043619,0.003549597,0.005002165,1.279328E-4,2.520858E-4,0.1344634,0.01483448,0.01628882,0.01716724,5.569008E-4,0.004033904,6.007222E-4,0.005227786,0.008141073,0.009772617,0.07503077,0.03798368,0.005589519,0.07118618,0.03234784,0.02816082,8.438019,7.83191E-5,475752.5,475756.7
0.02069608,2.196613E-5,6.283185,3.141593,6.283185,946.6424,0.2328964,-4.178369E9,1312.51,1.782089E8,1312.51,0.9999982,0.2052462,6.451297E-6,0.05258976,0.002105724,0.02962047,0.05683626,0.001661722,0.005627933,0.1619856,0.001064912,0.00361262,0.005006414,1.243994E-4,2.454606E-4,0.1350005,0.01490068,0.01637069,0.01726094,5.671311E-4,0.004071782,6.095245E-4,0.005223368,0.0081536,0.009744187,0.07397859,0.03766852,0.005616026,0.07113575,0.03184033,0.02729788,8.434287,7.831174E-5,475542.8,475547.2
0.02071273,2.198372E-5,6.283185,3.141593,6.283185,946.6453,0.2328964,-4.17043E9,1312.495,1.782063E8,1312.495,0.9999982,0.2052453,6.446565E-6,0.05260636,0.002104377,0.02962403,0.05685436,0.00166249,0.005628712,0.1620074,0.001065615,0.003614699,0.005006546,1.242848E-4,2.452453E-4,0.135018,0.0149028,0.01637338,0.01726401,5.674687E-4,0.004073024,6.098143E-4,0.005223214,0.008154001,0.00974324,0.07394418,0.0376581,0.00561688,0.0711341,0.03182379,0.02726989,8.434165,7.83115E-5,475536.0,475540.4
0.02121869,2.251818E-5,6.283185,3.141593,6.283185,946.7322,0.2328964,-4.036027E9,1312.048,1.781276E8,1312.048,0.9999982,0.2052193,6.311211E-6,0.05310511,0.002064252,0.02972969,0.05739786,0.001685646,0.005651897,0.1626566,0.001086888,0.003677542,0.00501029,1.209046E-4,2.388936E-4,0.1355401,0.01496504,0.0164528,0.01735586,5.776761E-4,0.004110394,6.18553E-4,0.005218263,0.008165804,0.009714324,0.07291283,0.03734268,0.00564212,0.07108445,0.03132968,0.026438,8.43052,7.830432E-5,475330.5,475334.8
0.02248164,2.385204E-5,6.283185,3.141593,6.283185,946.9383,0.2328964,-3.759713E9,1310.988,1.77941E8,1310.988,0.9999982,0.2051559,5.991514E-6,0.05430411,0.001970665,0.02997439,0.05870733,0.001741863,0.005706011,0.1641823,0.001139189,0.003831574,0.005017612,1.131145E-4,2.242118E-4,0.136768,0.01510293,0.01664023,0.01757497,6.027279E-4,0.004200445,6.398319E-4,0.005204067,0.008192119,0.009641382,0.07045385,0.03656596,0.005699373,0.0709653,0.03016427,0.02450788,8.421874,7.828727E-5,474843.9,474848.6
0.02258842,2.39648E-5,6.283185,3.141593,6.283185,946.955,0.2328964,-3.73375E9,1310.902,1.779258E8,1310.902,0.9999982,0.2051507,5.966482E-6,0.05440262,0.001963145,0.02999392,0.05881511,0.001746515,0.005710356,0.1643055,0.00114356,0.003844418,0.005018109,1.124943E-4,2.230396E-4,0.1368671,0.01511349,0.01665544,0.01759287,6.04819E-4,0.004207855,6.415974E-4,0.005202757,0.00819415,0.009635177,0.07025315,0.03650102,0.005703856,0.07095553,0.03006995,0.02435367,8.42117,7.828589E-5,474804.5,474809.3
0.0226194,2.399751E-5,6.283185,3.141593,6.283185,946.9598,0.2328964,-3.72934E9,1310.877,1.779214E8,1310.877,0.9999982,0.2051491,5.958817E-6,0.05443111,0.001960975,0.02999956,0.0588463,0.001747861,0.00571161,0.1643411,0.001144826,0.003848139,0.005018251,1.123154E-4,2.227018E-4,0.1368958,0.01511652,0.01665984,0.01759805,6.054249E-4,0.004209999,6.421088E-4,0.005202375,0.008194734,0.009633377,0.07019512,0.0364822,0.005705147,0.0709527,0.03004271,0.02430919,8.420967,7.828549E-5,474793.1,474797.9
0.02279422,2.418212E-5,6.283185,3.141593,6.283185,946.9869,0.2328964,-3.686008E9,1310.737,1.778968E8,1310.737,0.9999982,0.2051406,5.919112E-6,0.05459119,0.00194883,0.03003105,0.05902135,0.001755435,0.005718628,0.1645403,0.001151961,0.00386909,0.005019015,1.113197E-4,2.208192E-4,0.1370562,0.01513338,0.01668431,0.01762709,6.088366E-4,0.004222049,6.449852E-4,0.005200186,0.008197985,0.009623206,0.06986948,0.03637621,0.005712345,0.07093682,0.02988998,0.02406037,8.419828,7.828325E-5,474728.8,474733.7
0.02575439,2.730729E-5,6.283185,3.141593,6.283185,947.411,0.2328964,-3.14916E9,1308.555,1.775129E8,1308.555,0.9999981,0.2050021,5.306448E-6,0.0571428,0.001764683,0.0305032,0.06182089,0.001878082,0.005825163,0.167597,0.001269862,0.004213373,0.005025623,9.649571E-5,1.92662E-4,0.1395235,0.01536116,0.0170611,0.01808463,6.650478E-4,0.004414925,6.918343E-4,0.005157709,0.008243163,0.009450146,0.06474902,0.03463039,0.005815356,0.07068423,0.02752763,0.02032158,8.402053,7.824821E-5,473727.4,473732.4
0.0261916,2.776875E-5,6.283185,3.141593,6.283185,947.4686,0.2328964,-3.087416E9,1308.26,1.774609E8,1308.26,0.9999981,0.2049826,5.226427E-6,0.05749627,0.001740458,0.03056426,0.06221013,0.001895357,0.005839136,0.168003,0.001286829,0.004262629,0.005025722,9.459097E-5,1.890251E-4,0.139852,0.01538648,0.01711143,0.01814724,6.731142E-4,0.004441766,6.984793E-4,0.005150705,0.008248448,0.009424591,0.06405032,0.03438063,0.00582786,0.07064934,0.02721094,0.01983688,8.399647,7.824345E-5,473592.1,473597.3
0.02621831,2.779695E-5,6.283185,3.141593,6.283185,947.4721,0.2328964,-3.078384E9,1308.242,1.774578E8,1308.242,0.9999981,0.2049814,5.221503E-6,0.05751769,0.001738997,0.03056793,0.06223372,0.001896406,0.005839976,0.1680275,0.001287862,0.004265626,0.005025722,9.447653E-5,1.888065E-4,0.1398718,0.01538796,0.01711446,0.01815103,6.736053E-4,0.004443393,6.988832E-4,0.005150271,0.008248761,0.009423031,0.06400807,0.03436543,0.005828603,0.07064723,0.02719183,0.01980776,8.399501,7.824317E-5,473583.9,473589.2
0.02633947,2.792482E-5,6.283185,3.141593,6.283185,947.4877,0.2328964,-3.060141E9,1308.162,1.774436E8,1308.162,0.9999981,0.2049761,5.199854E-6,0.05761457,0.001732408,0.03058447,0.06234039,0.001901153,0.00584377,0.1681379,0.001292543,0.004279201,0.005025712,9.396053E-5,1.878204E-4,0.1399612,0.0153946,0.01712811,0.01816816,6.758296E-4,0.004450755,7.00712E-4,0.0051483,0.008250165,0.009415955,0.06381707,0.03429663,0.005831947,0.07063767,0.02710552,0.01967643,8.398845,7.824187E-5,473546.9,473552.2
0.02650817,2.810286E-5,6.283185,3.141593,6.283185,947.5095,0.2328964,-3.040166E9,1308.05,1.774239E8,1308.05,0.9999981,0.2049686,5.170394E-6,0.05774877,0.001723334,0.03060725,0.06248832,0.001907739,0.005849001,0.1682905,0.001299046,0.004298052,0.005025674,9.325102E-5,1.864638E-4,0.1400846,0.0154036,0.01714706,0.01819187,6.789193E-4,0.004460957,7.032502E-4,0.005145535,0.008252081,0.009406108,0.06355281,0.0342011,0.005836526,0.07062443,0.02698625,0.01949548,8.397936,7.824008E-5,473495.9,473501.2
0.02652728,2.812303E-5,6.283185,3.141593,6.283185,947.5119,0.2328964,-3.032461E9,1308.038,1.774217E8,1308.038,0.9999981,0.2049678,5.167175E-6,0.05776392,0.001722311,0.03060982,0.06250504,0.001908483,0.00584959,0.1683077,0.001299782,0.004300184,0.005025668,9.317137E-5,1.863114E-4,0.1400985,0.01540461,0.0171492,0.01819454,6.792687E-4,0.004462109,7.035371E-4,0.005145221,0.008252296,0.009404993,0.063523,0.0341903,0.005837039,0.07062294,0.02697281,0.01947512,8.397834,7.823987E-5,473490.2,473495.5
0.02747725,2.912556E-5,6.283185,3.141593,6.283185,947.6312,0.2328964,-2.893051E9,1307.427,1.773143E8,1307.427,0.9999981,0.2049265,5.006958E-6,0.05850445,0.00167308,0.0307328,0.06332167,0.001945018,0.005877954,0.1691377,0.001336109,0.004405251,0.005024927,8.934821E-5,1.789906E-4,0.1407711,0.01545018,0.01725189,0.01832487,6.965075E-4,0.004518497,7.176517E-4,0.005129243,0.00826226,0.009349661,0.06207178,0.03365842,0.005861149,0.07054994,0.0263213,0.0184976,8.39286,7.823003E-5,473209.7,473215.1
0.02953576,3.129755E-5,6.283185,3.141593,6.283185,947.8737,0.2328964,-2.659671E9,1306.193,1.770971E8,1306.193,0.9999981,0.2048405,4.692549E-6,0.06002996,0.001575647,0.03097247,0.06500935,0.002021266,0.005933835,0.1707906,0.00141321,0.004627088,0.00502074,8.191241E-5,1.646962E-4,0.1421129,0.01552245,0.01745744,0.01859103,7.330114E-4,0.004635107,7.473043E-4,0.005092659,0.008279674,0.009230722,0.05911885,0.03253984,0.005904825,0.0703999,0.02501273,0.01658991,8.382792,7.821002E-5,472644.0,472650.0
0.02956514,3.132855E-5,6.283185,3.141593,6.283185,947.8768,0.2328964,-2.635361E9,1306.176,1.770941E8,1306.176,0.9999981,0.2048393,4.686575E-6,0.060051,0.001574336,0.03097565,0.06503263,0.002022327,0.005934583,0.1708129,0.001414295,0.004630199,0.005020658,8.181296E-5,1.645058E-4,0.142131,0.01552323,0.01746018,0.01859467,7.335246E-4,0.00463672,7.477192E-4,0.005092121,0.008279884,0.009229037,0.05907848,0.03252421,0.005905369,0.07039784,0.024995,0.01656459,8.382655,7.820975E-5,472636.2,472642.3
