Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_IC4H10_PFRC2 (),Mole_fraction_IC4H9_PFRC2 (),Mole_fraction_TC4H9_PFRC2 (),Mole_fraction_IC4H8_PFRC2 (),Mole_fraction_IC4H7_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_NC5H10_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_IC8H18_PFRC2 (),Mole_fraction_IC8H16_PFRC2 (),Mole_fraction_DIMEPTD_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Mole_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
1.4,0.001470135,6.283185,3.141593,6.283185,950.0373,0.2328964,645499.6,1265.891,1.700037E8,1265.891,0.9999979,0.800288,1.679277E-6,0.07040396,2.859017E-5,0.007964117,0.04703898,0.003021329,8.913151E-4,0.03079243,0.002662448,0.003079876,1.567245E-4,2.137428E-8,5.484291E-8,0.01844505,2.208025E-4,0.001055039,0.003897455,7.352894E-4,0.001341448,6.596078E-4,2.938916E-5,4.857615E-4,2.019869E-5,7.094506E-9,1.134688E-8,5.792854E-5,0.005669448,2.24349E-7,2.739438E-17,8.105646,7.80319E-5,457021.2,457027.6
1.6,0.001680773,6.283185,3.141593,6.283185,948.9445,0.2328964,1709043.0,1263.598,1.696001E8,1263.598,0.999998,0.7986382,1.557445E-6,0.07203963,2.608509E-5,0.007872668,0.04821276,0.003192486,8.621601E-4,0.03016043,0.002792268,0.00305128,1.357474E-4,1.909153E-8,4.960729E-8,0.01797528,2.058302E-4,9.405875E-4,0.003857223,7.673663E-4,0.001392416,6.87534E-4,2.625296E-5,4.502031E-4,1.391105E-5,1.62512E-9,2.978791E-9,4.621389E-5,0.005648118,9.317092E-8,-2.22913E-16,8.100278,7.812176E-5,456718.5,456725.0
1.8,0.001891659,6.283185,3.141593,6.283185,947.8047,0.2328964,2436786.0,1261.348,1.692041E8,1261.348,0.9999981,0.7971567,1.452188E-6,0.07351609,2.397587E-5,0.007790228,0.0492686,0.003351897,8.358938E-4,0.0295764,0.002903598,0.003019856,1.187738E-4,1.726023E-8,4.540165E-8,0.01754879,1.930971E-4,8.478088E-4,0.003817085,7.961971E-4,0.001440082,7.115574E-4,2.404057E-5,4.191533E-4,9.77767E-6,4.402954E-10,1.010555E-9,3.736525E-5,0.005628437,4.060791E-8,-3.976491E-18,8.095579,7.821571E-5,456453.5,456459.7
1.954121,0.002054345,6.283185,3.141593,6.283185,946.8986,0.2328964,2932724.0,1259.638,1.68903E8,1259.638,0.9999982,0.7961119,1.381383E-6,0.07456144,2.257597E-5,0.007732121,0.05001387,0.003467506,8.173852E-4,0.0291558,0.002978687,0.00299444,1.078411E-4,1.609087E-8,4.272302E-8,0.01724581,1.844683E-4,7.878656E-4,0.00378678,8.164818E-4,0.001474832,7.27971E-4,2.273389E-5,3.978384E-4,7.548045E-6,1.611172E-10,5.106362E-10,3.198769E-5,0.005614229,2.202002E-8,-8.528823E-18,8.092335,7.829055E-5,456270.3,456275.7
2.0,0.002102804,6.283185,3.141593,6.283185,946.6249,0.2328964,3071787.0,1259.132,1.68814E8,1259.132,0.9999982,0.7958152,1.361781E-6,0.07485893,2.219164E-5,0.007715643,0.05022569,0.003500815,8.121392E-4,0.02903506,0.002999448,0.002986717,1.048893E-4,1.577681E-8,4.200419E-8,0.01715946,1.820893E-4,7.716566E-4,0.003777898,8.222294E-4,0.001484877,7.325593E-4,2.239631E-5,3.918796E-4,7.001869E-6,1.201647E-10,4.337436E-10,3.058094E-5,0.005610133,1.841878E-8,-3.941192E-18,8.091424,7.831319E-5,456218.9,456224.3
2.2,0.002314216,6.283185,3.141593,6.283185,945.4132,0.2328964,3604617.0,1256.943,1.684287E8,1256.943,0.9999983,0.7945903,1.282583E-6,0.07608928,2.065708E-5,0.007647869,0.05110032,0.003640458,7.905729E-4,0.02853099,0.00308225,0.002952493,9.341538E-5,1.455211E-8,3.920499E-8,0.0168019,1.725331E-4,7.085006E-4,0.003740065,8.458615E-4,0.001527186,7.511805E-4,2.114019E-5,3.677674E-4,5.100757E-6,3.546776E-11,2.678249E-10,2.530654E-5,0.005592945,8.688126E-9,-2.942389E-19,8.087711,7.841356E-5,456009.7,456015.3
2.364375,0.002488175,6.283185,3.141593,6.283185,944.3965,0.2328964,3893339.0,1255.162,1.681152E8,1255.162,0.9999984,0.7936592,1.222746E-6,0.07702727,1.952941E-5,0.007596714,0.05176549,0.003748896,7.743055E-4,0.02814198,0.003141873,0.002923963,8.543603E-5,1.367866E-8,3.720755E-8,0.01652908,1.655082E-4,6.643675E-4,0.003710164,8.637033E-4,0.001560284,7.650339E-4,2.031433E-5,3.499841E-4,3.979599E-6,1.359656E-11,2.204005E-10,2.18283E-5,0.005579559,4.818665E-9,-1.024907E-20,8.084943,7.849798E-5,455853.8,455860.7
2.4,0.002525902,6.283185,3.141593,6.283185,944.1737,0.2328964,3951573.0,1254.778,1.680476E8,1254.778,0.9999984,0.7934659,1.210546E-6,0.07722233,1.92981E-5,0.007586146,0.05190356,0.003771656,7.709441E-4,0.02806065,0.003153871,0.002917778,8.385833E-5,1.350524E-8,3.681205E-8,0.01647236,1.640465E-4,6.555996E-4,0.003703843,8.673924E-4,0.001567263,7.678831E-4,2.015369E-5,3.463546E-4,3.777166E-6,1.114411E-11,2.145439E-10,2.116028E-5,0.005576751,4.258944E-9,-6.385386E-21,8.084375,7.85165E-5,455821.8,455828.7
2.6,0.00273787,6.283185,3.141593,6.283185,942.9087,0.2328964,4232724.0,1252.63,1.676696E8,1252.63,0.9999985,0.7924292,1.145578E-6,0.07827001,1.809366E-5,0.007529841,0.05264384,0.003895046,7.530327E-4,0.02762134,0.003215928,0.002883038,7.582964E-5,1.260949E-8,3.477E-8,0.0161678,1.563597E-4,6.107279E-4,0.003669372,8.870603E-4,0.001605293,7.830256E-4,1.935276E-5,3.272549E-4,2.837888E-6,3.66001E-12,1.943741E-10,1.786078E-5,0.005561485,2.151261E-9,-3.291287E-22,8.081367,7.862184E-5,455652.2,455658.9
2.8,0.002950124,6.283185,3.141593,6.283185,941.6215,0.2328964,4458600.0,1250.498,1.672944E8,1250.498,0.9999986,0.7914694,1.086504E-6,0.0792424,1.701776E-5,0.007478391,0.0533288,0.004011276,7.366575E-4,0.02721011,0.003269698,0.002848449,6.904295E-5,1.183391E-8,3.300754E-8,0.01588546,1.494369E-4,5.723706E-4,0.003636656,9.05071E-4,0.001641458,7.968646E-4,1.869907E-5,3.101507E-4,2.162945E-6,1.298779E-12,1.851189E-10,1.521202E-5,0.005547028,1.126685E-9,-5.812367E-23,8.078641,7.872931E-5,455498.4,455504.7
3.0,0.00316267,6.283185,3.141593,6.283185,940.3148,0.2328964,4638379.0,1248.38,1.669215E8,1248.38,0.9999987,0.7905777,1.032386E-6,0.0801479,1.604856E-5,0.007431316,0.05396466,0.004120893,7.216596E-4,0.0268245,0.003316273,0.002814203,6.326929E-5,1.115491E-8,3.146991E-8,0.01562303,1.431429E-4,5.393054E-4,0.00360567,9.216049E-4,0.001675907,8.096065E-4,1.816095E-5,2.947754E-4,1.670719E-6,4.813459E-13,1.796913E-10,1.306562E-5,0.005533311,6.085915E-10,1.649273E-24,8.076162,7.883872E-5,455358.4,455363.9
3.2,0.003375515,6.283185,3.141593,6.283185,938.9905,0.2328964,4782639.0,1246.273,1.665507E8,1246.273,0.9999988,0.7897466,9.825416E-7,0.08099355,1.516974E-5,0.0073882,0.05455665,0.004224382,7.07901E-4,0.02646234,0.003356583,0.002780433,5.832792E-5,1.055506E-8,3.011694E-8,0.01537855,1.373829E-4,5.105756E-4,0.003576362,9.368163E-4,0.001708768,8.21414E-4,1.771544E-5,2.809047E-4,1.306692E-6,1.876335E-13,1.759447E-10,1.13108E-5,0.005520274,3.382594E-10,1.137192E-24,8.0739,7.894991E-5,455230.7,455235.1
3.4,0.003588661,6.283185,3.141593,6.283185,937.6506,0.2328964,4903590.0,1244.176,1.661816E8,1244.176,0.9999989,0.78897,9.365118E-7,0.08178529,1.436945E-5,0.007348682,0.05510921,0.004322174,6.952618E-4,0.0261217,0.003391409,0.002747223,5.407615E-5,1.002183E-8,2.89202E-8,0.01515031,1.320878E-4,4.854369E-4,0.003548662,9.50838E-4,0.001740152,8.324157E-4,1.734612E-5,2.683502E-4,1.034017E-6,7.28149E-14,1.730957E-10,9.864532E-6,0.005507865,1.924016E-10,4.394102E-24,8.071832,7.906273E-5,455113.7,455117.9
3.6,0.003802115,6.283185,3.141593,6.283185,936.2973,0.2328964,5049846.0,1242.088,1.658141E8,1242.088,0.999999,0.788242,8.947162E-7,0.08252864,1.364796E-5,0.007312424,0.05562666,0.004414722,6.836362E-4,0.02580052,0.003421403,0.002714575,5.039997E-5,9.553505E-9,2.788119E-8,0.01493667,1.272603E-4,4.633428E-4,0.003522469,9.637919E-4,0.001770177,8.427136E-4,1.704669E-5,2.569477E-4,8.275011E-7,3.108774E-14,1.708828E-10,8.663758E-6,0.005496005,1.128105E-10,5.726474E-25,8.069932,7.9177E-5,455006.5,455010.5
3.8,0.004015878,6.283185,3.141593,6.283185,934.9316,0.2328964,5126050.0,1240.008,1.65448E8,1240.008,0.9999991,0.7875582,8.548527E-7,0.08322788,1.297321E-5,0.007279154,0.05611197,0.004502343,6.729288E-4,0.0254975,0.003447173,0.002682606,4.720445E-5,9.121811E-9,2.69226E-8,0.01473644,1.227402E-4,4.437707E-4,0.003497724,9.757827E-4,0.001798922,8.523987E-4,1.680029E-5,2.465611E-4,6.689679E-7,1.367223E-14,1.691102E-10,7.658661E-6,0.005484694,6.754205E-11,5.55013E-26,8.068186,7.929267E-5,454908.0,454911.9
4.0,0.004229955,6.283185,3.141593,6.283185,933.5542,0.2328964,5180963.0,1237.934,1.650831E8,1237.934,0.9999992,0.7869152,8.174493E-7,0.08388643,1.234814E-5,0.007248648,0.0565677,0.004585312,6.630639E-4,0.02521143,0.003469193,0.002651339,4.441882E-5,8.728775E-9,2.605409E-8,0.01454859,1.18512E-4,4.263436E-4,0.003474357,9.868883E-4,0.001826451,8.615361E-4,1.659822E-5,2.370825E-4,5.464657E-7,6.422033E-15,1.67699E-10,6.813485E-6,0.005473899,4.161614E-11,2.001506E-26,8.066579,7.940965E-5,454817.3,454821.1
4.2,0.004444349,6.283185,3.141593,6.283185,932.1661,0.2328964,5218348.0,1235.867,1.647192E8,1235.867,0.9999993,0.7863095,7.822616E-7,0.08450762,1.176714E-5,0.007220684,0.05699632,0.004663909,6.539684E-4,0.02494112,0.003487907,0.002620788,4.198043E-5,8.369059E-9,2.526327E-8,0.01437213,1.145497E-4,4.107391E-4,0.003452289,9.971861E-4,0.001852834,8.701839E-4,1.643409E-5,2.284104E-4,4.50691E-7,3.075767E-15,1.665992E-10,6.097941E-6,0.00546359,2.618649E-11,-3.279988E-27,8.065099,7.95279E-5,454733.8,454737.5
4.4,0.004659064,6.283185,3.141593,6.283185,930.7683,0.2328964,5240586.0,1233.805,1.643563E8,1233.805,0.9999994,0.785738,7.490687E-7,0.0850944,1.122529E-5,0.007195066,0.05740002,0.004738396,6.455767E-4,0.02468545,0.003503703,0.002590963,3.983769E-5,8.038138E-9,2.453955E-8,0.01420614,1.108252E-4,3.966948E-4,0.003431447,0.001006746,0.001878132,8.783909E-4,1.630278E-5,2.204569E-4,3.749959E-7,1.46678E-15,1.657763E-10,5.488226E-6,0.005453742,1.674421E-11,-3.132279E-27,8.063734,7.964734E-5,454656.8,454660.4
4.6,0.004874103,6.283185,3.141593,6.283185,929.3613,0.2328964,5249687.0,1231.748,1.639942E8,1231.748,0.9999995,0.7851982,7.176869E-7,0.0856493,1.071851E-5,0.007171618,0.05778069,0.004809004,6.378322E-4,0.02444347,0.00351691,0.002561865,3.794967E-5,7.732381E-9,2.387446E-8,0.01404985,1.073143E-4,3.840032E-4,0.003411759,0.001015628,0.001902401,8.86197E-4,1.620028E-5,2.131485E-4,3.147956E-7,7.798793E-16,1.652035E-10,4.966321E-6,0.005444332,1.10145E-11,-1.787104E-27,8.062474,7.976792E-5,454585.7,454589.2
4.8,0.005089468,6.283185,3.141593,6.283185,927.9458,0.2328964,5247305.0,1229.694,1.636328E8,1229.694,0.9999996,0.7846878,6.879542E-7,0.08617462,1.024324E-5,0.007150183,0.05814004,0.004875952,6.306829E-4,0.02421426,0.003527825,0.002533492,3.628102E-5,7.448684E-9,2.326069E-8,0.01390255,1.039958E-4,3.724858E-4,0.003393157,0.001023886,0.001925693,8.936375E-4,1.612312E-5,2.064193E-4,2.664621E-7,4.431598E-16,1.648579E-10,4.517139E-6,0.00543534,7.413214E-12,-6.420146E-27,8.06131,7.988959E-5,454520.0,454523.5
5.0,0.005305164,6.283185,3.141593,6.283185,926.5226,0.2328964,5234765.0,1227.645,1.63272E8,1227.645,0.9999997,0.7842045,6.597296E-7,0.08667243,9.796426E-6,0.007130613,0.0584796,0.004939442,6.240817E-4,0.02399701,0.00353671,0.002505839,3.480207E-5,7.184425E-9,2.269208E-8,0.0137636,1.008509E-4,3.619928E-4,0.003375578,0.001031572,0.001948054,9.007426E-4,1.606838E-5,2.002115E-4,2.272925E-7,2.48284E-16,1.647204E-10,4.128511E-6,0.005426744,5.058097E-12,-4.970251E-27,8.060235,8.001231E-5,454459.3,454462.7
5.2,0.005521191,6.283185,3.141593,6.283185,925.092,0.2328964,5213240.0,1225.598,1.629118E8,1225.598,0.9999998,0.7837466,6.328916E-7,0.0871446,9.375429E-6,0.007112778,0.05880077,0.004999662,6.179865E-4,0.02379097,0.003543795,0.002478898,3.348809E-5,6.937405E-9,2.216346E-8,0.01363242,9.786338E-5,3.523994E-4,0.003358961,0.001038728,0.001969529,9.075385E-4,1.60336E-5,1.944746E-4,1.952988E-7,1.283892E-16,1.64775E-10,3.790696E-6,0.005418526,3.483189E-12,-6.833219E-28,8.059241,8.013604E-5,454403.2,454406.6
5.4,0.005737554,6.283185,3.141593,6.283185,923.6547,0.2328964,5183751.0,1223.554,1.625521E8,1223.554,0.9999999,0.7833123,6.073336E-7,0.08759279,8.977975E-6,0.007096555,0.05910478,0.005056785,6.123591E-4,0.02359545,0.003549283,0.002452658,3.231827E-5,6.70576E-9,2.167041E-8,0.01350848,9.501912E-5,3.436006E-4,0.003343249,0.001045396,0.001990159,9.140478E-4,1.601672E-5,1.891644E-4,1.689963E-7,6.727226E-17,1.650081E-10,3.495823E-6,0.005410671,2.434367E-12,3.360822E-28,8.058322,8.026075E-5,454351.4,454354.7
5.6,0.005954254,6.283185,3.141593,6.283185,922.2109,0.2328964,5147150.0,1221.513,1.621928E8,1221.513,1.0,0.7829002,5.829619E-7,0.08801852,8.602062E-6,0.007081836,0.05939274,0.005110973,6.071648E-4,0.02340983,0.003553356,0.002427108,3.127493E-5,6.487878E-9,2.120914E-8,0.01339131,9.230575E-5,3.35507E-4,0.003328389,0.00105161,0.002009982,9.202905E-4,1.601596E-5,1.842417E-4,1.472379E-7,4.047872E-17,1.65408E-10,3.237415E-6,0.005403162,1.736593E-12,-8.216331E-28,8.057473,8.03864E-5,454303.4,454306.7
5.8,0.006171295,6.283185,3.141593,6.283185,920.7613,0.2328964,5104187.0,1219.474,1.61834E8,1219.474,1.0,0.7825087,5.596931E-7,0.08842318,8.245932E-6,0.007068516,0.0596657,0.005162381,6.02372E-4,0.02323353,0.003556175,0.002402236,3.034287E-5,6.282374E-9,2.07764E-8,0.01328046,8.971222E-5,3.280413E-4,0.003314331,0.001057406,0.002029033,9.262844E-4,1.602975E-5,1.796715E-4,1.291212E-7,2.635234E-17,1.659646E-10,3.010086E-6,0.005395984,1.263232E-12,-5.656011E-28,8.056687,8.051296E-5,454259.1,454262.3
6.0,0.006388678,6.283185,3.141593,6.283185,919.306,0.2328964,5055545.0,1217.437,1.614755E8,1217.437,1.0,0.7821367,5.374521E-7,0.08880805,7.908025E-6,0.007056503,0.05992458,0.005211149,5.979518E-4,0.023066,0.003557884,0.002378027,2.950905E-5,6.08804E-9,2.036927E-8,0.01317554,8.722877E-5,3.211369E-4,0.003301029,0.001062813,0.002047345,9.320452E-4,1.605673E-5,1.754229E-4,1.139406E-7,1.627384E-17,1.66669E-10,2.809357E-6,0.005389122,9.329158E-13,5.657519E-28,8.055961,8.064041E-5,454218.1,454221.2
6.2,0.006606406,6.283185,3.141593,6.283185,917.8456,0.2328964,5001782.0,1215.402,1.611173E8,1215.402,1.0,0.781783,5.161724E-7,0.08917428,7.586948E-6,0.007045709,0.06017025,0.005257413,5.938778E-4,0.02290676,0.003558612,0.00235447,2.876224E-5,5.903814E-9,1.99852E-8,0.01307617,8.484669E-5,3.147362E-4,0.003288438,0.001067858,0.002064951,9.375871E-4,1.609572E-5,1.71468E-4,1.011438E-7,9.984432E-18,1.675133E-10,2.631492E-6,0.005382565,6.983599E-13,7.210653E-29,8.055291,8.076872E-5,454180.2,454183.3
6.4,0.006824484,6.283185,3.141593,6.283185,916.3803,0.2328964,4952997.0,1213.369,1.607593E8,1213.369,1.0,0.7814465,4.9601E-7,0.08952289,7.284059E-6,0.007036058,0.06040345,0.005301292,5.90127E-4,0.02275535,0.003558469,0.002331548,2.809304E-5,5.73125E-9,1.963059E-8,0.01298203,8.256417E-5,3.087925E-4,0.00327652,0.001072565,0.002081877,9.429216E-4,1.614606E-5,1.677831E-4,9.030023E-8,6.767083E-18,1.684929E-10,2.473434E-6,0.005376297,5.306725E-13,-3.798399E-28,8.054671,8.089787E-5,454145.2,454148.3
6.6,0.007042909,6.283185,3.141593,6.283185,914.9105,0.2328964,4895111.0,1211.337,1.604017E8,1211.337,1.000001,0.781126,4.765885E-7,0.08985515,6.994468E-6,0.00702746,0.06062513,0.005342941,5.866736E-4,0.02261121,0.003557564,0.002309234,2.749214E-5,5.565851E-9,1.929088E-8,0.01289272,8.037803E-5,3.032637E-4,0.003265225,0.001076963,0.002098163,9.480621E-4,1.620787E-5,1.643421E-4,8.103892E-8,4.573276E-18,1.696043E-10,2.332305E-6,0.005370299,4.079227E-13,-1.425384E-28,8.054099,8.102783E-5,454112.9,454115.9
6.8,0.007261686,6.283185,3.141593,6.283185,913.4366,0.2328964,4833445.0,1209.306,1.600443E8,1209.306,1.000001,0.7808207,4.579687E-7,0.09017183,6.71841E-6,0.007019852,0.06083585,0.005382455,5.834984E-4,0.02247402,0.003555987,0.002287526,2.695258E-5,5.408166E-9,1.896867E-8,0.012808,7.826917E-5,2.981091E-4,0.003254524,0.001081071,0.002113829,9.530189E-4,1.627938E-5,1.61127E-4,7.309593E-8,3.146166E-18,1.708385E-10,2.205994E-6,0.005364567,3.171916E-13,-5.412604E-29,8.05357,8.115858E-5,454083.1,454086.1
7.0,0.007480817,6.283185,3.141593,6.283185,911.9587,0.2328964,4768982.0,1207.277,1.596871E8,1207.277,1.000001,0.7805298,4.401174E-7,0.09047374,6.455133E-6,0.007013174,0.06103619,0.005419933,5.805839E-4,0.02234343,0.003553817,0.00226641,2.646837E-5,5.257703E-9,1.866296E-8,0.01272761,7.623515E-5,2.932966E-4,0.003244384,0.001084908,0.002128901,9.57801E-4,1.635981E-5,1.581207E-4,6.626332E-8,2.21582E-18,1.721906E-10,2.092738E-6,0.005359089,2.498549E-13,-2.440051E-29,8.053083,8.12901E-5,454055.6,454058.5
7.2,0.007700303,6.283185,3.141593,6.283185,910.4771,0.2328964,4702324.0,1205.248,1.593301E8,1205.248,1.000001,0.7802525,4.229975E-7,0.09076167,6.203895E-6,0.007007363,0.06122672,0.005455476,5.779124E-4,0.02221909,0.003551127,0.002245871,2.603388E-5,5.113947E-9,1.837257E-8,0.01265131,7.427238E-5,2.88796E-4,0.003234774,0.001088492,0.0021434,9.62417E-4,1.644853E-5,1.55307E-4,6.035755E-8,1.594196E-18,1.736565E-10,1.990912E-6,0.005353855,1.992186E-13,-1.247193E-29,8.052635,8.142238E-5,454030.3,454033.2
7.4,0.007920147,6.283185,3.141593,6.283185,908.9921,0.2328964,4634601.0,1203.221,1.589732E8,1203.221,1.000001,0.7799881,4.065893E-7,0.0910364,5.964184E-6,0.007002362,0.06140801,0.005489184,5.754672E-4,0.02210065,0.003547988,0.002225894,2.56439E-5,4.976611E-9,1.809715E-8,0.01257885,7.23774E-5,2.845802E-4,0.003225662,0.001091839,0.002157352,9.668751E-4,1.654503E-5,1.526703E-4,5.522152E-8,1.159476E-18,1.752325E-10,1.899058E-6,0.005348853,1.603493E-13,-3.769527E-30,8.052222,8.15554E-5,454007.0,454009.8
7.6,0.008140352,6.283185,3.141593,6.283185,907.5039,0.2328964,4568170.0,1201.194,1.586166E8,1201.194,1.000001,0.7797358,3.909076E-7,0.09129864,5.735907E-6,0.006998115,0.06158059,0.005521151,5.73233E-4,0.02198778,0.003544457,0.002206462,2.529411E-5,4.845824E-9,1.78377E-8,0.01250999,7.054904E-5,2.806273E-4,0.00321702,0.001094967,0.00217078,9.711827E-4,1.664913E-5,1.501971E-4,5.07383E-8,8.581365E-19,1.769167E-10,1.816006E-6,0.005344073,1.304003E-13,-1.019981E-30,8.051842,8.168914E-5,453985.5,453988.4
7.8,0.008360918,6.283185,3.141593,6.283185,906.0127,0.2328964,4501705.0,1199.169,1.5826E8,1199.169,1.000001,0.779495,3.758969E-7,0.09154906,5.518157E-6,0.006994574,0.06174495,0.005551468,5.71196E-4,0.02188019,0.003540586,0.002187559,2.498067E-5,4.720969E-9,1.759265E-8,0.01244454,6.878507E-5,2.769184E-4,0.00320882,0.00109789,0.002183705,9.753465E-4,1.676073E-5,1.478749E-4,4.680919E-8,6.460805E-19,1.787072E-10,1.740742E-6,0.005339502,1.070933E-13,-7.946582E-31,8.051493,8.182359E-5,453965.8,453968.7
8.0,0.008581847,6.283185,3.141593,6.283185,904.5189,0.2328964,4435724.0,1197.144,1.579037E8,1197.144,1.000001,0.7792651,3.615394E-7,0.09178829,5.310494E-6,0.006991691,0.06190154,0.005580219,5.693434E-4,0.02177759,0.003536421,0.002169171,2.470018E-5,4.601829E-9,1.736177E-8,0.0123823,6.708288E-5,2.734363E-4,0.003201037,0.001100622,0.00219615,9.793727E-4,1.687975E-5,1.456926E-4,4.335187E-8,4.929097E-19,1.806022E-10,1.672381E-6,0.005335132,8.874081E-14,-4.649954E-31,8.051173,8.195872E-5,453947.8,453950.6
8.2,0.008803142,6.283185,3.141593,6.283185,903.0227,0.2328964,4371771.0,1195.12,1.575475E8,1195.12,1.000001,0.7790455,3.478075E-7,0.09201691,5.11252E-6,0.006989425,0.0620508,0.005607484,5.676631E-4,0.02167971,0.003532003,0.002151282,2.444963E-5,4.488031E-9,1.714426E-8,0.01232307,6.543992E-5,2.701661E-4,0.003193647,0.001103174,0.002208134,9.832673E-4,1.700616E-5,1.4364E-4,4.03001E-8,3.817556E-19,1.826002E-10,1.610172E-6,0.005330953,7.421084E-14,-1.585989E-31,8.050879,8.209452E-5,453931.3,453934.1
8.4,0.009024804,6.283185,3.141593,6.283185,901.5242,0.2328964,4310177.0,1193.098,1.571915E8,1193.098,1.000001,0.7788355,3.346629E-7,0.09223551,4.923855E-6,0.006987732,0.06219313,0.005633341,5.661439E-4,0.02158628,0.003527368,0.002133878,2.42263E-5,4.379258E-9,1.693934E-8,0.01226668,6.385343E-5,2.670944E-4,0.003186628,0.001105561,0.002219676,9.87036E-4,1.713988E-5,1.417076E-4,3.759616E-8,2.998861E-19,1.846993E-10,1.553442E-6,0.005326954,6.259341E-14,-1.203758E-31,8.05061,8.223097E-5,453916.3,453919.5
8.568079,0.009211373,6.283185,3.141593,6.283185,900.2633,0.2328964,4254295.0,1191.398,1.568924E8,1191.398,1.000002,0.7786662,3.220413E-7,0.09241185,4.77158E-6,0.006986727,0.06230762,0.00565403,5.649842E-4,0.02151108,0.003523333,0.002119623,2.40579E-5,4.260072E-9,1.665095E-8,0.0122214,6.255206E-5,2.646579E-4,0.003181005,0.001107446,0.002229047,9.9011E-4,1.725737E-5,1.401708E-4,3.555749E-8,2.471029E-19,1.86538E-10,1.509581E-6,0.005323733,5.458213E-14,-8.172391E-32,8.050403,8.234614E-5,453904.7,453908.6
8.6,0.009246836,6.283185,3.141593,6.283185,900.0237,0.2328964,4211793.0,1191.075,1.568356E8,1191.075,1.000002,0.7786349,3.2126E-7,0.09244454,4.733489E-6,0.006986578,0.06232879,0.005657846,5.647758E-4,0.02149717,0.003522558,0.002116961,2.402782E-5,4.264484E-9,1.670416E-8,0.01221304,6.229909E-5,2.64207E-4,0.003179965,0.001107791,0.00223079,9.906848E-4,1.727938E-5,1.398881E-4,3.519286E-8,2.384561E-19,1.868922E-10,1.50163E-6,0.00532314,5.321826E-14,-7.493959E-32,8.050365,8.236807E-5,453902.6,453906.6
8.8,0.00946925,6.283185,3.141593,6.283185,898.5206,0.2328964,4132260.0,1189.054,1.564798E8,1189.054,1.000002,0.7784437,3.087863E-7,0.0926438,4.555277E-6,0.006985936,0.06245768,0.005680987,5.635526E-4,0.02141246,0.003517623,0.002100559,2.385256E-5,4.159113E-9,1.649919E-8,0.01216215,6.075307E-5,2.614655E-4,0.003173655,0.001109868,0.002241467,9.94218E-4,1.741944E-5,1.381787E-4,3.30574E-8,1.92268E-19,1.891631E-10,1.454368E-6,0.005319521,4.564154E-14,-4.44806E-32,8.050145,8.250586E-5,453890.2,453894.1
9.0,0.009692025,6.283185,3.141593,6.283185,897.0156,0.2328964,4056332.0,1187.033,1.56124E8,1187.033,1.000002,0.7782608,2.968573E-7,0.09283458,4.385487E-6,0.006985742,0.06258073,0.005702939,5.624568E-4,0.02133153,0.003512583,0.002084598,2.369724E-5,4.058233E-9,1.630567E-8,0.01211362,5.92628E-5,2.588679E-4,0.003167651,0.00111181,0.002251757,9.976434E-4,1.756343E-5,1.365639E-4,3.113981E-8,1.564272E-19,1.915187E-10,1.410919E-6,0.005316058,3.938469E-14,-2.669923E-32,8.049944,8.264429E-5,453878.8,453882.7
9.2,0.009915174,6.283185,3.141593,6.283185,895.5089,0.2328965,3981238.0,1185.012,1.557684E8,1185.012,1.000002,0.7780859,2.8541E-7,0.09301702,4.222891E-6,0.006985982,0.06269805,0.005723723,5.614842E-4,0.0212543,0.003507458,0.002069081,2.356082E-5,3.9611E-9,1.612105E-8,0.01206741,5.782225E-5,2.564117E-4,0.003161946,0.001113622,0.002261665,0.001000961,1.771176E-5,1.350403E-4,2.941994E-8,1.286559E-19,1.939625E-10,1.371034E-6,0.005312752,3.422477E-14,-1.645936E-32,8.049762,8.278333E-5,453868.6,453872.4
