Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H8_PFRC2 (),Mass_fraction_C3H6_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_IC4H10_PFRC2 (),Mass_fraction_IC4H9_PFRC2 (),Mass_fraction_TC4H9_PFRC2 (),Mass_fraction_IC4H8_PFRC2 (),Mass_fraction_IC4H7_PFRC2 (),Mass_fraction_C4H8-1_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C5H6_PFRC2 (),Mass_fraction_NC5H10_PFRC2 (),Mass_fraction_B1M2_PFRC2 (),Mass_fraction_LC5H8_PFRC2 (),Mass_fraction_NC7H14_PFRC2 (),Mass_fraction_IC8H16_PFRC2 (),Mass_fraction_DIMEPTD_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_NC10H20_PFRC2 (),Mass_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),UHC_Sens_GasRxn#32_PFRC2 (),UHC_Sens_GasRxn#409_PFRC2 (),UHC_Sens_GasRxn#620_PFRC2 (),UHC_Sens_GasRxn#630_PFRC2 (),UHC_Sens_GasRxn#2803_PFRC2 (),UHC_Sens_GasRxn#8284_PFRC2 (),UHC_Sens_GasRxn#8662_PFRC2 (),UHC_Sens_GasRxn#11449_PFRC2 (),UHC_Sens_GasRxn#11455_PFRC2 (),UHC_Sens_GasRxn#11692_PFRC2 (),Volatile_organic_compounds_PFRC2 (ppm),VOC_Sens_GasRxn#32_PFRC2 (),VOC_Sens_GasRxn#409_PFRC2 (),VOC_Sens_GasRxn#620_PFRC2 (),VOC_Sens_GasRxn#630_PFRC2 (),VOC_Sens_GasRxn#2803_PFRC2 (),VOC_Sens_GasRxn#8284_PFRC2 (),VOC_Sens_GasRxn#8662_PFRC2 (),VOC_Sens_GasRxn#11449_PFRC2 (),VOC_Sens_GasRxn#11455_PFRC2 (),VOC_Sens_GasRxn#11692_PFRC2 ()
6.2,0.006563992,6.283185,3.141593,6.283185,925.2145,0.2353964,6611611.0,1229.838,1.63658E8,1229.838,1.000001,0.1922288,7.654708E-8,0.1810402,1.563559E-5,0.02090422,0.1952849,0.02599341,0.001914727,0.09993078,0.02440069,0.01430292,9.969963E-5,4.263099E-8,1.345133E-7,0.09054799,6.105922E-4,0.001544439,0.02081833,0.0115545,0.0292465,0.014709,8.322538E-5,2.703574E-4,0.001352743,1.012532E-7,1.940473E-9,1.92927E-5,0.06271786,-8.66092E-8,1.667507E-29,8.172834,8.098553E-5,464534.4,-7.71127E-4,-0.002701409,-1.864437E-4,-0.002824223,-0.002265948,8.029373E-4,-0.001602246,2.623419E-4,-1.254878E-4,1.558138E-4,464538.2,-7.724511E-4,-0.002702476,-1.871778E-4,-0.002823839,-0.00226442,8.03003E-4,-0.001602277,2.622703E-4,-1.254318E-4,1.558786E-4
6.4,0.006780324,6.283185,3.141593,6.283185,923.7958,0.2353964,6532418.0,1227.843,1.633069E8,1227.843,1.000002,0.1921517,7.369947E-8,0.1818469,1.502744E-5,0.02086779,0.1961417,0.02621153,0.001901974,0.09920752,0.02430534,0.0141325,9.866071E-5,4.13847E-8,1.320026E-7,0.0897087,5.941071E-4,0.00151584,0.02071436,0.01157928,0.02949589,0.01476088,8.363539E-5,2.655212E-4,0.001315071,1.163372E-7,1.944606E-9,1.778757E-5,0.06263881,-2.545589E-7,4.01844E-30,8.172109,8.11099E-5,464493.2,-7.637564E-4,-0.002711273,-2.057376E-4,-0.00281872,-0.002262968,7.98577E-4,-0.001596644,2.528626E-4,-1.260682E-4,1.5524E-4,464496.9,-7.651074E-4,-0.002712365,-2.06486E-4,-0.002818324,-0.002261421,7.98639E-4,-0.001596671,2.527907E-4,-1.260107E-4,1.553052E-4
6.6,0.006996989,6.283185,3.141593,6.283185,922.3708,0.2353964,6449805.0,1225.849,1.629559E8,1225.849,1.000002,0.1920778,7.096456E-8,0.1826158,1.444738E-5,0.02083522,0.1969565,0.02641822,0.001890363,0.09851799,0.02420938,0.01396774,9.778511E-5,4.019837E-8,1.296248E-7,0.08891295,5.782896E-4,0.001489151,0.02061617,0.0116018,0.02973572,0.01481097,8.40935E-5,2.610035E-4,0.001280128,1.301211E-7,1.950438E-9,1.647398E-5,0.062563,-4.273264E-7,-9.514203E-30,8.17144,8.123521E-5,464455.3,-7.56322E-4,-0.002719699,-2.233943E-4,-0.002813544,-0.00226033,7.944596E-4,-0.001591367,2.440093E-4,-1.266431E-4,1.546657E-4,464458.9,-7.576973E-4,-0.002720814,-2.241555E-4,-0.002813138,-0.002258765,7.945181E-4,-0.001591388,2.439372E-4,-1.265844E-4,1.547311E-4
6.8,0.00721399,6.283185,3.141593,6.283185,920.9399,0.2353964,6363879.0,1223.855,1.62605E8,1223.855,1.000002,0.1920068,6.833574E-8,0.1833488,1.38937E-5,0.02080628,0.1977317,0.02661408,0.001879814,0.09786042,0.02411317,0.01380839,9.705465E-5,3.906702E-8,1.273682E-7,0.08815813,5.630906E-4,0.001464184,0.02052342,0.01162225,0.0299664,0.01485938,8.457873E-5,2.567756E-4,0.001247674,1.169762E-7,1.957894E-9,1.532316E-5,0.06249032,-4.450091E-7,3.56584E-30,8.170823,8.136143E-5,464420.2,-7.48854E-4,-0.002727898,-2.396417E-4,-0.002808672,-0.002258012,7.905706E-4,-0.001774612,2.357228E-4,-1.272129E-4,1.541114E-4,464423.8,-7.502513E-4,-0.002729034,-2.404142E-4,-0.002808256,-0.002256431,7.90626E-4,-0.001774627,2.356504E-4,-1.271531E-4,1.54177E-4
7.0,0.007431329,6.283185,3.141593,6.283185,919.5033,0.2353964,6273730.0,1221.861,1.62254E8,1221.861,1.000002,0.1919387,6.580805E-8,0.184048,1.33657E-5,0.02078074,0.1984696,0.02679967,0.001870252,0.09723333,0.02401703,0.01365422,9.645365E-5,3.798691E-8,1.252248E-7,0.0874418,5.484685E-4,0.001440855,0.02043577,0.01164081,0.03018831,0.01490619,8.518448E-5,2.528131E-4,0.001217491,2.049083E-7,1.966908E-9,1.431124E-5,0.06242064,-1.003401E-6,9.307442E-31,8.170255,8.148855E-5,464388.2,-7.411836E-4,-0.002734705,-2.545168E-4,-0.002986806,-0.002256095,7.868958E-4,-0.001713644,2.261808E-4,-1.277897E-4,1.535668E-4,464391.7,-7.426006E-4,-0.002735859,-2.552992E-4,-0.002986379,-0.002254501,7.869482E-4,-0.001713655,2.261084E-4,-1.277288E-4,1.536325E-4
7.112584,0.007553822,6.283185,3.141593,6.283185,918.6922,0.2353964,5921729.0,1220.738,1.620564E8,1220.738,1.000002,0.1919015,6.413454E-8,0.1844275,1.308776E-5,0.02076783,0.1988699,0.02689981,0.001865281,0.09689366,0.02396306,0.01356964,9.616713E-5,3.695491E-8,1.226279E-7,0.0870547,5.404531E-4,0.001428599,0.0203886,0.01165048,0.0303095,0.01493186,8.585785E-5,2.506926E-4,0.001201427,6.81537E-7,1.97264E-9,1.379511E-5,0.06238271,-3.62231E-6,-1.846516E-31,8.169953,8.15605E-5,464372.6,-7.362416E-4,-0.002737735,-2.62266E-4,-0.002950605,-0.002255469,7.849142E-4,-0.001680465,2.220871E-4,-1.281522E-4,1.532329E-4,464376.0,-7.376689E-4,-0.002738899,-2.630535E-4,-0.002950176,-0.002253868,7.849649E-4,-0.001680474,2.220147E-4,-1.280909E-4,1.532987E-4
7.116257,0.00755782,6.283185,3.141593,6.283185,918.6657,0.2353964,6248320.0,1220.701,1.620499E8,1220.701,1.000002,0.1919003,6.44266E-8,0.1844397,1.308555E-5,0.02076745,0.198883,0.02690302,0.001865125,0.09688281,0.0239613,0.01356691,9.615836E-5,3.738451E-8,1.240443E-7,0.08704226,5.401991E-4,0.001428246,0.02038706,0.01165079,0.03031341,0.01493269,8.593057E-5,2.506249E-4,0.001200913,7.672039E-7,1.972833E-9,1.377886E-5,0.06238149,-4.098818E-6,-1.807043E-31,8.169942,8.156285E-5,464372.3,-7.359761E-4,-0.002737756,-2.624997E-4,-0.002949464,-0.002255506,7.848501E-4,-0.001679403,2.21957E-4,-1.281707E-4,1.532168E-4,464375.7,-7.374037E-4,-0.002738921,-2.632873E-4,-0.002949036,-0.002253905,7.849009E-4,-0.001679411,2.218845E-4,-1.281093E-4,1.532825E-4
7.118116,0.007559844,6.283185,3.141593,6.283185,918.6522,0.2353964,5831317.0,1220.682,1.620466E8,1220.682,1.000002,0.1918997,6.359197E-8,0.1844459,1.309229E-5,0.02076726,0.1988897,0.02690464,0.001865047,0.09687757,0.02396042,0.01356553,9.615397E-5,3.702051E-8,1.227496E-7,0.087036,5.400502E-4,0.001428165,0.02038632,0.01165094,0.03031538,0.01493311,8.571586E-5,2.505915E-4,0.001200654,8.931445E-7,1.972927E-9,1.377067E-5,0.06238088,-4.776648E-6,-1.787395E-31,8.169937,8.156404E-5,464372.3,-7.35724E-4,-0.002737684,-2.626041E-4,-0.002948923,-0.002255586,7.848172E-4,-0.00167887,2.218928E-4,-1.281875E-4,1.532036E-4,464375.8,-7.371518E-4,-0.002738849,-2.633918E-4,-0.002948494,-0.002253984,7.848679E-4,-0.001678878,2.218203E-4,-1.281262E-4,1.532694E-4
7.118954,0.007560756,6.283185,3.141593,6.283185,918.6462,0.2353964,6291869.0,1220.674,1.620451E8,1220.674,1.000002,0.1918994,6.388728E-8,0.1844487,1.309512E-5,0.02076718,0.1988927,0.02690537,0.001865012,0.09687519,0.02396002,0.01356491,9.615197E-5,3.719886E-8,1.23381E-7,0.08703318,5.399856E-4,0.001428125,0.02038597,0.01165101,0.03031627,0.0149333,8.561246E-5,2.505765E-4,0.001200537,9.365018E-7,1.972968E-9,1.376698E-5,0.06238061,-4.988731E-6,-1.778617E-31,8.169934,8.156458E-5,464372.3,-7.356413E-4,-0.002737674,-2.626547E-4,-0.002948669,-0.002255606,7.848026E-4,-0.001678629,2.218634E-4,-1.281932E-4,1.531994E-4,464375.8,-7.370692E-4,-0.002738839,-2.634424E-4,-0.00294824,-0.002254004,7.848533E-4,-0.001678637,2.217909E-4,-1.281318E-4,1.532652E-4
7.18276,0.007630233,6.283185,3.141593,6.283185,918.1858,0.2353964,6191846.0,1220.038,1.619332E8,1220.038,1.000002,0.1918788,6.359268E-8,0.1846588,1.290415E-5,0.02076033,0.199114,0.02696065,0.001862333,0.09668667,0.02392948,0.01351771,9.600697E-5,3.704751E-8,1.233788E-7,0.08681923,5.355936E-4,0.001421246,0.02035994,0.01165623,0.03038367,0.01494761,8.577911E-5,2.49411E-4,0.001191746,9.072304E-7,1.976475E-9,1.349182E-5,0.06235951,-5.014775E-6,-1.238644E-31,8.169771,8.160548E-5,464363.1,-7.333311E-4,-0.002739613,-2.669228E-4,-0.002928336,-0.002255032,7.837122E-4,-0.001660233,2.195775E-4,-1.283669E-4,1.530095E-4,464366.5,-7.347646E-4,-0.002740783,-2.677132E-4,-0.002927903,-0.002253426,7.83762E-4,-0.001660241,2.19505E-4,-1.283052E-4,1.530752E-4
7.2,0.007649011,6.283185,3.141593,6.283185,918.0613,0.2353964,6183989.0,1219.866,1.619029E8,1219.866,1.000002,0.1918732,6.338662E-8,0.1847151,1.286132E-5,0.02075853,0.1991732,0.02697543,0.001861624,0.09663622,0.02392124,0.01350505,9.596954E-5,3.696017E-8,1.232067E-7,0.08676202,5.344046E-4,0.001419409,0.02035298,0.01165761,0.03040175,0.01495145,8.582967E-5,2.490997E-4,0.001189404,8.997519E-7,1.977445E-9,1.341923E-5,0.06235386,-5.016824E-6,-1.123073E-31,8.169728,8.161655E-5,464360.6,-7.327043E-4,-0.002740123,-2.680564E-4,-0.002922885,-0.002254883,7.834208E-4,-0.001655306,2.189719E-4,-1.284138E-4,1.529589E-4,464364.1,-7.341392E-4,-0.002741294,-2.688475E-4,-0.002922451,-0.002253276,7.834704E-4,-0.001655312,2.188994E-4,-1.283521E-4,1.530247E-4
7.4,0.007867034,6.283185,3.141593,6.283185,916.6144,0.2353964,6091325.0,1217.872,1.615519E8,1217.872,1.000002,0.1918103,6.105078E-8,0.1853519,1.237798E-5,0.02073915,0.1998424,0.02714203,0.001853836,0.09606521,0.02382599,0.01336058,9.558852E-5,3.597363E-8,1.212726E-7,0.08611603,5.208554E-4,0.0013988,0.02027467,0.01167282,0.03060722,0.01499529,8.64433E-5,2.456029E-4,0.00116321,8.224858E-7,1.989447E-9,1.262869E-5,0.06228982,-5.046971E-6,-3.646048E-32,8.169247,8.174538E-5,464333.4,-7.253436E-4,-0.002745578,-2.805992E-4,-0.002860897,-0.002253347,7.80139E-4,-0.001599446,2.121818E-4,-1.289626E-4,1.523926E-4,464336.8,-7.267948E-4,-0.002746765,-2.813981E-4,-0.002860456,-0.00225173,7.80186E-4,-0.001599449,2.121092E-4,-1.289E-4,1.524584E-4
7.6,0.008085401,6.283185,3.141593,6.283185,915.1627,0.2353964,5998379.0,1215.878,1.612009E8,1215.878,1.000002,0.1917499,5.880009E-8,0.1859599,1.191541E-5,0.02072257,0.2004802,0.02729988,0.001846844,0.09552028,0.02373153,0.01322069,9.530096E-5,3.502686E-8,1.194246E-7,0.08550219,5.077656E-4,0.001379462,0.02020058,0.01168657,0.03080499,0.01503776,8.714865E-5,2.423114E-4,0.001138762,8.260637E-7,2.002843E-9,1.192648E-5,0.06222846,-5.456605E-6,-1.248635E-32,8.168805,8.187504E-5,464308.5,-7.177684E-4,-0.002750173,-2.920476E-4,-0.002801222,-0.002252201,7.770357E-4,-0.00154599,2.058147E-4,-1.295219E-4,1.518506E-4,464311.9,-7.192343E-4,-0.002751374,-2.928533E-4,-0.002800776,-0.002250574,7.770803E-4,-0.00154599,2.057421E-4,-1.294586E-4,1.519164E-4
7.77879,0.008280907,6.283185,3.141593,6.283185,913.8613,0.2353964,5913917.0,1214.095,1.608871E8,1214.095,1.000002,0.1916978,5.686246E-8,0.18648,1.151862E-5,0.02070999,0.2010246,0.02743383,0.001841231,0.09505439,0.0236479,0.0130994,9.511651E-5,3.42151E-8,1.178515E-7,0.08497951,4.964449E-4,0.001363157,0.02013778,0.01169769,0.03097543,0.0150746,8.781304E-5,2.395317E-4,0.001118287,8.438393E-7,2.015982E-9,1.13647E-5,0.06217581,-5.896345E-6,-5.075017E-33,8.168442,8.199165E-5,464288.2,-6.850692E-4,-0.002753661,-3.01425E-4,-0.002749763,-0.002251438,7.744063E-4,-0.001500173,2.004594E-4,-1.300245E-4,1.513808E-4,464291.5,-6.865474E-4,-0.002754874,-3.022361E-4,-0.002749311,-0.002249803,7.744488E-4,-0.00150017,2.003868E-4,-1.299606E-4,1.514466E-4
7.8,0.008304119,6.283185,3.141593,6.283185,913.7066,0.2353964,5903872.0,1213.883,1.608499E8,1213.883,1.000002,0.1916918,5.663671E-8,0.1865404,1.147246E-5,0.02070863,0.2010877,0.0274493,0.001840602,0.09500035,0.02363803,0.01308524,9.509874E-5,3.412061E-8,1.176688E-7,0.08491902,4.951242E-4,0.001361273,0.02013053,0.01169894,0.03099527,0.01507891,8.788491E-5,2.392113E-4,0.001115937,8.345612E-7,2.01761E-9,1.130169E-5,0.06216969,-5.885667E-6,-4.564436E-33,8.1684,8.200552E-5,464285.8,-7.101239E-4,-0.002754051,-3.024902E-4,-0.002743762,-0.002251363,7.741029E-4,-0.001494852,1.998433E-4,-1.300832E-4,1.51327E-4,464289.2,-7.116032E-4,-0.002755266,-3.033019E-4,-0.002743309,-0.002249728,7.741452E-4,-0.001494849,1.997707E-4,-1.300192E-4,1.513927E-4
8.0,0.008523182,6.283185,3.141593,6.283185,912.2464,0.2353964,5807568.0,1211.888,1.604987E8,1211.888,1.000002,0.1916358,5.45513E-8,0.1870951,1.104804E-5,0.0206971,0.2016671,0.0275909,0.001835045,0.09450366,0.02354563,0.01295397,9.497211E-5,3.324893E-8,1.159873E-7,0.08436424,4.828937E-4,0.001344096,0.02006419,0.01171009,0.03117852,0.01511881,8.862054E-5,2.362841E-4,0.001094578,7.997791E-7,2.033682E-9,1.074287E-5,0.06211337,-6.03324E-6,-1.730704E-33,8.16803,8.213679E-5,464264.9,-7.168951E-4,-0.002757325,-3.12027E-4,-0.002688335,-0.002250759,7.713279E-4,-0.001445886,1.947537E-4,-1.306418E-4,1.655405E-4,464268.2,-7.183866E-4,-0.002758551,-3.12844E-4,-0.002687877,-0.002249117,7.71368E-4,-0.00144588,1.946811E-4,-1.305773E-4,1.65606E-4
8.2,0.008742597,6.283185,3.141593,6.283185,910.7821,0.2353964,5709913.0,1209.893,1.601476E8,1209.893,1.000002,0.191582,5.254364E-8,0.1876252,1.064176E-5,0.02068789,0.2022197,0.02772497,0.001830134,0.09402951,0.02345447,0.01282676,9.491486E-5,3.241159E-8,1.143824E-7,0.08383656,4.710581E-4,0.001327953,0.02000139,0.01172008,0.03135495,0.01515752,8.947556E-5,2.335199E-4,0.001074584,8.847217E-7,2.051038E-9,1.024237E-5,0.06205943,-6.794578E-6,-6.927905E-34,8.167691,8.226884E-5,464246.2,-6.902012E-4,-0.002759866,-3.206866E-4,-0.002634993,-0.002250522,6.635762E-4,-0.001399031,1.894724E-4,-1.312132E-4,1.630282E-4,464249.4,-6.917041E-4,-0.002761103,-3.215083E-4,-0.00263453,-0.002248873,6.636151E-4,-0.001399022,1.893998E-4,-1.311481E-4,1.630937E-4
8.4,0.008962376,6.283185,3.141593,6.283185,909.3141,0.2353965,5613987.0,1207.897,1.597963E8,1207.897,1.000003,0.1915303,5.06105E-8,0.1881312,1.02507E-5,0.02068085,0.2027459,0.02785172,0.001825842,0.09357708,0.02336469,0.01270359,9.492231E-5,3.160648E-8,1.128496E-7,0.08333516,4.596123E-4,0.001312658,0.01994201,0.011729,0.03152464,0.01519504,9.023924E-5,2.309098E-4,0.001055885,8.119551E-7,2.069691E-9,9.794223E-6,0.06200782,-6.720988E-6,-2.956047E-34,8.167384,8.240166E-5,464228.7,-6.870026E-4,-0.002762021,-3.404264E-4,-0.002583555,-0.002250402,6.643761E-4,-0.001354227,1.845119E-4,-1.317682E-4,1.607746E-4,464231.9,-6.885157E-4,-0.002763267,-3.412521E-4,-0.002583088,-0.002248747,6.64413E-4,-0.001354216,1.844393E-4,-1.317026E-4,1.6084E-4
8.6,0.009182501,6.283185,3.141593,6.283185,907.8426,0.2353965,5516674.0,1205.902,1.594451E8,1205.902,1.000003,0.1914805,4.874711E-8,0.1886155,9.875998E-6,0.02067576,0.2032485,0.02797188,0.001822096,0.09314438,0.02327631,0.01258408,9.498546E-5,3.083035E-8,1.113795E-7,0.08285731,4.485056E-4,0.001298178,0.01988568,0.01173697,0.03168822,0.01523148,9.103544E-5,2.284358E-4,0.001038318,7.402552E-7,2.089536E-9,9.38959E-6,0.06195836,-6.598519E-6,-1.280538E-34,8.167104,8.253522E-5,464212.8,-6.8114E-4,-0.002763664,-3.267839E-4,-0.002776429,-0.002250516,6.651279E-4,-0.001553475,1.798417E-4,-1.320541E-4,1.58489E-4,464216.0,-6.826625E-4,-0.00276492,-3.276134E-4,-0.002775956,-0.002248856,6.65163E-4,-0.001553459,1.797693E-4,-1.319881E-4,1.585543E-4
8.8,0.009402982,6.283185,3.141593,6.283185,906.3679,0.2353965,5418527.0,1203.905,1.590937E8,1203.905,1.000003,0.1914325,4.69511E-8,0.1890787,9.516715E-6,0.02067256,0.2037281,0.0280856,0.001818876,0.09273106,0.02318944,0.01246822,9.510097E-5,3.0082E-8,1.099699E-7,0.08240238,4.377337E-4,0.001284502,0.01983232,0.01174404,0.03184576,0.01526687,9.189051E-5,2.260926E-4,0.001021832,7.06905E-7,2.110579E-9,9.024591E-6,0.061911,-6.631118E-6,-5.895245E-35,8.16685,8.266951E-5,464198.5,-6.716113E-4,-0.002764783,-3.422174E-4,-0.002773844,-0.002250887,6.658318E-4,-0.001550899,1.754504E-4,-1.326497E-4,1.562991E-4,464201.6,-6.731423E-4,-0.002766047,-3.4305E-4,-0.002773367,-0.002249223,6.658653E-4,-0.00155088,1.75378E-4,-1.325833E-4,1.563642E-4
9.0,0.009623824,6.283185,3.141593,6.283185,904.89,0.2353965,5321592.0,1201.909,1.587423E8,1201.909,1.000003,0.1913863,4.522474E-8,0.1895216,9.171789E-6,0.02067114,0.2041859,0.02819317,0.001816149,0.09233642,0.02310415,0.01235588,9.526447E-5,2.936289E-8,1.086292E-7,0.08196922,4.272852E-4,0.001271651,0.01978175,0.01175029,0.03199747,0.01530123,9.289252E-5,2.238724E-4,0.001006349,8.358315E-7,2.132803E-9,8.694703E-6,0.06186567,-7.535323E-6,-2.797822E-35,8.16662,8.280452E-5,464186.0,-6.636457E-4,-0.002765297,-3.480389E-4,-0.002771494,-0.002251583,6.664889E-4,-0.001548445,1.713227E-4,-1.332582E-4,1.541839E-4,464189.1,-6.651846E-4,-0.002766569,-3.488742E-4,-0.002771013,-0.002249915,6.665207E-4,-0.001548424,1.712504E-4,-1.331915E-4,1.542489E-4
9.2,0.009845033,6.283185,3.141593,6.283185,903.4092,0.2353965,5224533.0,1199.912,1.583908E8,1199.912,1.000003,0.1913419,4.355829E-8,0.1899448,8.840169E-6,0.02067135,0.2046223,0.02829483,0.001813887,0.09195944,0.02302051,0.012247,9.547248E-5,2.866706E-8,1.073371E-7,0.08155697,4.171494E-4,0.001259405,0.01973388,0.01175577,0.03214351,0.01533459,9.377987E-5,2.217675E-4,9.918115E-4,7.792125E-7,2.156213E-9,8.396387E-6,0.06182232,-7.454178E-6,-1.389378E-35,8.166414,8.294025E-5,464174.3,-6.559812E-4,-0.002765607,-3.533261E-4,-0.00276918,-0.002252319,6.671022E-4,-0.001546199,1.674378E-4,-1.338452E-4,1.521632E-4,464177.3,-6.575273E-4,-0.002766886,-3.541637E-4,-0.002768696,-0.002250647,6.671325E-4,-0.001546177,1.673655E-4,-1.337781E-4,1.52228E-4
9.4,0.0100666,6.283185,3.141593,6.283185,901.9258,0.2353965,5127527.0,1197.914,1.580393E8,1197.914,1.000003,0.191299,4.195262E-8,0.1903502,8.521857E-6,0.02067307,0.2050393,0.02839107,0.001812044,0.09159891,0.02293851,0.01214134,9.571972E-5,2.799505E-8,1.060975E-7,0.08116379,4.072942E-4,0.001247806,0.01968844,0.01176056,0.03228429,0.01536702,9.471459E-5,2.197671E-4,9.781203E-4,7.486938E-7,2.180735E-9,8.12511E-6,0.06178081,-7.476883E-6,-7.090606E-36,8.166229,8.307666E-5,464163.8,-6.482803E-4,-0.002765513,-3.580159E-4,-0.002767157,-0.002253258,6.676739E-4,-0.001544111,1.638354E-4,-1.344327E-4,1.502239E-4,464166.9,-6.498331E-4,-0.002766798,-3.588556E-4,-0.00276667,-0.002251583,6.677028E-4,-0.001544087,1.637632E-4,-1.343653E-4,1.502886E-4
9.6,0.01028853,6.283185,3.141593,6.283185,900.4399,0.2353965,5030886.0,1195.917,1.576877E8,1195.917,1.000003,0.1912577,4.040494E-8,0.1907381,8.215921E-6,0.02067622,0.2054374,0.02848205,0.001810601,0.09125435,0.0228582,0.01203884,9.600367E-5,2.734537E-8,1.04907E-7,0.0807891,3.977155E-4,0.001236816,0.01964535,0.01176472,0.03241992,0.01539854,9.567783E-5,2.178668E-4,9.652333E-4,7.217074E-7,2.206375E-9,7.878482E-6,0.06174109,-7.492343E-6,-3.746353E-36,8.166064,8.321376E-5,464154.5,-6.4059E-4,-0.002765065,-3.622698E-4,-0.002765206,-0.002254369,6.682051E-4,-0.001542172,1.603855E-4,-1.350176E-4,1.483633E-4,464157.6,-6.421489E-4,-0.002766356,-3.631112E-4,-0.002764716,-0.002252693,6.682327E-4,-0.001542147,1.603133E-4,-1.3495E-4,1.484279E-4
9.8,0.01051084,6.283185,3.141593,6.283185,898.9515,0.2353965,4935695.0,1193.919,1.57336E8,1193.919,1.000003,0.1912179,3.891547E-8,0.1911087,7.921804E-6,0.02068074,0.205817,0.02856788,0.001809542,0.09092557,0.02277966,0.01193952,9.632238E-5,2.671861E-8,1.037698E-7,0.08043249,3.884102E-4,0.001226431,0.01960455,0.01176826,0.03255042,0.01542914,9.66866E-5,2.160635E-4,9.531193E-4,7.218443E-7,2.233153E-9,7.654589E-6,0.06170316,-7.639235E-6,-2.07206E-36,8.165918,8.335154E-5,464146.4,-6.32883E-4,-0.002764255,-3.660152E-4,-0.002763401,-0.002255666,6.686959E-4,-0.001540382,1.571436E-4,-1.356019E-4,1.465772E-4,464149.4,-6.344475E-4,-0.002765551,-3.668581E-4,-0.002762909,-0.002253987,6.687222E-4,-0.001540354,1.570716E-4,-1.355341E-4,1.466415E-4
10.0,0.01073352,6.283185,3.141593,6.283185,897.461,0.2353966,4840723.0,1191.921,1.569843E8,1191.921,1.000003,0.1911796,3.747886E-8,0.1914637,7.63889E-6,0.02068648,0.2061795,0.028649,0.001808828,0.09061115,0.02270284,0.01184314,9.667166E-5,2.611133E-8,1.026744E-7,0.08009236,3.793531E-4,0.001216558,0.01956583,0.01177126,0.0326762,0.0154589,9.768738E-5,2.143473E-4,9.416966E-4,6.794061E-7,2.261008E-9,7.450218E-6,0.06166687,-7.538299E-6,-1.176838E-36,8.16579,8.348997E-5,464139.1,-6.252707E-4,-0.002763199,-3.693463E-4,-0.002761699,-0.002257072,6.691502E-4,-0.001538719,1.540863E-4,-1.353407E-4,1.448643E-4,464142.1,-6.268404E-4,-0.0027645,-3.701904E-4,-0.002761204,-0.002255391,6.691752E-4,-0.001538689,1.540144E-4,-1.352727E-4,1.449285E-4
10.2,0.01095655,6.283185,3.141593,6.283185,895.9685,0.2353966,4746135.0,1189.922,1.566326E8,1189.922,1.000004,0.1911426,3.609443E-8,0.1918039,7.367152E-6,0.02069334,0.2065262,0.02872573,0.00180843,0.09031029,0.02262771,0.01174956,9.704847E-5,2.552334E-8,1.016214E-7,0.07976757,3.705317E-4,0.001207207,0.01952904,0.01177378,0.03279752,0.01548786,9.875019E-5,2.127121E-4,9.309076E-4,6.895302E-7,2.2899E-9,7.263094E-6,0.06163213,-7.698048E-6,-6.827249E-37,8.165677,8.362905E-5,464132.9,-6.176054E-4,-0.002761814,-3.722784E-4,-0.002760135,-0.002258656,6.695692E-4,-0.001537183,1.512028E-4,-1.358782E-4,1.432148E-4,464135.8,-6.191799E-4,-0.00276312,-3.731235E-4,-0.002759638,-0.002256974,6.695931E-4,-0.001537152,1.511309E-4,-1.358101E-4,1.432788E-4
