Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_IC4H10_PFRC2 (),Mole_fraction_IC4H9_PFRC2 (),Mole_fraction_TC4H9_PFRC2 (),Mole_fraction_IC4H8_PFRC2 (),Mole_fraction_IC4H7_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_NC5H10_PFRC2 (),Mole_fraction_B1M2_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_IC8H16_PFRC2 (),Mole_fraction_DIMEPTD_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Mole_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),UHC_Sens_GasRxn#32_PFRC2 (),UHC_Sens_GasRxn#409_PFRC2 (),UHC_Sens_GasRxn#620_PFRC2 (),UHC_Sens_GasRxn#630_PFRC2 (),UHC_Sens_GasRxn#2803_PFRC2 (),UHC_Sens_GasRxn#8284_PFRC2 (),UHC_Sens_GasRxn#8662_PFRC2 (),UHC_Sens_GasRxn#11449_PFRC2 (),UHC_Sens_GasRxn#11455_PFRC2 (),UHC_Sens_GasRxn#11692_PFRC2 (),Volatile_organic_compounds_PFRC2 (ppm),VOC_Sens_GasRxn#32_PFRC2 (),VOC_Sens_GasRxn#409_PFRC2 (),VOC_Sens_GasRxn#620_PFRC2 (),VOC_Sens_GasRxn#630_PFRC2 (),VOC_Sens_GasRxn#2803_PFRC2 (),VOC_Sens_GasRxn#8284_PFRC2 (),VOC_Sens_GasRxn#8662_PFRC2 (),VOC_Sens_GasRxn#11449_PFRC2 (),VOC_Sens_GasRxn#11455_PFRC2 (),VOC_Sens_GasRxn#11692_PFRC2 ()
0.4742317,4.963333E-4,6.283185,3.141593,6.283185,958.0328,0.2353964,-1.672312E7,1290.863,1.743988E8,1290.863,0.999999,0.8140354,3.523398E-6,0.05735688,6.607593E-5,0.007257354,0.03463869,0.002767413,7.231741E-4,0.02970627,0.003391172,0.005338215,1.82092E-4,5.569301E-8,1.299943E-7,0.02478346,4.801688E-4,0.00193057,0.004353177,0.001052345,0.001437253,9.716593E-4,7.464696E-5,2.741549E-4,0.001049873,1.237862E-4,9.88695E-6,5.090513E-4,0.006084097,1.635669E-5,3.534978E-11,8.284533,7.82113E-5,470884.2,-0.001549732,-0.001078158,0.002307653,-0.003148073,-0.00165296,0.001045315,-0.001343338,8.932638E-5,1.775796E-4,1.376725E-4,470890.4,-0.001550207,-0.001078012,0.002308771,-0.003148353,-0.001652519,0.001045798,-0.00134347,8.923714E-5,1.777736E-4,1.377366E-4
0.4844064,5.069537E-4,6.283185,3.141593,6.283185,958.0369,0.2353964,-1.618127E7,1290.705,1.74371E8,1290.705,0.999999,0.8137848,3.479817E-6,0.05758905,6.506472E-5,0.007247914,0.03479241,0.002794269,7.208568E-4,0.02966249,0.0034191,0.005324592,1.795065E-4,5.427605E-8,1.267178E-7,0.0247141,4.716114E-4,0.001907341,0.004353114,0.001059192,0.001445308,9.82821E-4,7.202969E-5,2.698196E-4,0.00104289,1.195234E-4,8.752194E-6,4.977354E-4,0.006080831,1.507292E-5,2.551407E-11,8.283483,7.821096E-5,470824.6,-0.001538263,-0.001098045,0.002296499,-0.003146461,-0.001668063,0.001070561,-0.001355364,9.981358E-5,1.714813E-4,1.424261E-4,470830.7,-0.001538753,-0.00109791,0.002297602,-0.00314673,-0.001667611,0.001071047,-0.001355502,9.972703E-5,1.716721E-4,1.424921E-4
0.6,6.276119E-4,6.283185,3.141593,6.283185,957.9864,0.2353964,-9949375.0,1289.003,1.740715E8,1289.003,0.999999,0.8112197,3.079329E-6,0.05999513,5.617111E-5,0.007146065,0.03637608,0.003082021,6.958755E-4,0.0291849,0.003699576,0.005174085,1.536499E-4,4.317045E-8,1.013039E-7,0.0239728,4.024991E-4,0.001667488,0.004339466,0.001128827,0.001529877,0.001094196,5.020269E-5,2.27885E-4,9.680942E-4,8.114772E-5,2.257458E-6,3.892824E-4,0.006047596,6.109882E-6,6.801524E-13,8.272998,7.821509E-5,470228.5,-0.001437961,-0.001188179,0.002158232,-0.003129495,-0.001809268,0.001132435,-0.001557932,2.478383E-5,1.094975E-4,1.818482E-4,470234.1,-0.001438662,-0.001188186,0.002159156,-0.003129643,-0.001808668,0.001132928,-0.001558125,2.471956E-5,1.096611E-4,1.819338E-4
0.7636796,7.984922E-4,6.283185,3.141593,6.283185,957.7046,0.2353964,-5215731.0,1286.796,1.73683E8,1286.796,0.999999,0.8082185,2.70154E-6,0.0628675,4.787842E-5,0.007016527,0.038248,0.003447155,6.642168E-4,0.02855849,0.004008477,0.004984472,1.255492E-4,3.488311E-8,8.267151E-8,0.02305006,3.476311E-4,0.00139533,0.004295515,0.00120961,0.00163384,0.001213959,3.422368E-5,1.853083E-4,8.750676E-4,4.832282E-5,3.61079E-7,2.817152E-4,0.006008914,1.823195E-6,4.834621E-15,8.261264,7.82381E-5,469561.5,-0.001343385,-0.001347306,0.00197878,-0.003111635,-0.001949317,0.001058906,-0.001594263,2.251517E-4,5.069242E-5,1.975916E-4,469567.0,-0.001344159,-0.001347404,0.001979522,-0.003111727,-0.001948621,0.001059378,-0.001594506,2.251004E-4,5.082253E-5,1.976841E-4
0.7659103,8.008214E-4,6.283185,3.141593,6.283185,957.6995,0.2353964,-4700193.0,1286.767,1.73678E8,1286.767,0.999999,0.8081814,2.698846E-6,0.06290332,4.778529E-5,0.007014867,0.03827125,0.003451852,6.63812E-4,0.02855029,0.004012131,0.00498209,1.252201E-4,3.48093E-8,8.250982E-8,0.02303837,3.470507E-4,0.001392096,0.0042948,0.001210604,0.001635161,0.001215351,3.407595E-5,1.848281E-4,8.738942E-4,4.799315E-5,3.524082E-7,2.805234E-4,0.006008437,1.794297E-6,4.531038E-15,8.261122,7.823852E-5,469553.4,-0.001342275,-0.00134906,0.001976345,-0.00311144,-0.001950914,0.001057535,-0.001595472,2.272228E-4,5.004745E-5,1.977102E-4,469559.0,-0.00134303,-0.001349148,0.001977089,-0.00311154,-0.001950227,0.001058007,-0.001595716,2.271722E-4,5.017605E-5,1.978016E-4
0.8,8.364182E-4,6.283185,3.141593,6.283185,957.6182,0.2353964,-3992131.0,1286.328,1.736007E8,1286.328,0.999999,0.8076255,2.636611E-6,0.06344115,4.641138E-5,0.006989816,0.03862012,0.003522813,6.577073E-4,0.02842608,0.004066391,0.004946307,1.203441E-4,3.356639E-8,7.973387E-8,0.02286223,3.385615E-4,0.001344048,0.00428362,0.001225493,0.001655067,0.001235949,3.197827E-5,1.777606E-4,8.562551E-4,4.325518E-5,2.434643E-7,2.630587E-4,0.006001271,1.407576E-6,1.674326E-15,8.259005,7.824516E-5,469433.1,-0.001325856,-0.001375553,0.001939448,-0.003108504,-0.001974431,0.001036504,-0.001613112,2.576205E-4,4.060663E-5,1.992422E-4,469438.6,-0.001326653,-0.001375674,0.00194015,-0.003108581,-0.00197371,0.00103697,-0.001613364,2.575703E-4,4.073132E-5,1.99336E-4
1.0,0.001045331,6.283185,3.141593,6.283185,957.0271,0.2353964,-783009.2,1283.847,1.731639E8,1283.847,0.9999991,0.8047097,2.336104E-6,0.06628593,3.990734E-5,0.006854085,0.04046037,0.003911121,6.247301E-4,0.02773374,0.004333981,0.004757395,9.663765E-5,2.790228E-8,6.709833E-8,0.02191715,2.987553E-4,0.001108456,0.004211704,0.001302972,0.001763032,0.00133546,2.387874E-5,1.446505E-4,7.62956E-4,2.406981E-5,3.021439E-8,1.835578E-4,0.005963571,3.57392E-7,1.730941E-17,8.248164,7.829349E-5,468816.7,-0.001240981,-0.001517667,0.001737445,-0.00309448,-0.002087151,0.001032352,-0.001695995,3.788183E-4,7.999434E-5,2.014262E-4,468821.7,-0.001241971,-0.001517958,0.001737936,-0.003094449,-0.002086269,0.001032778,-0.001696271,3.787661E-4,8.010118E-5,2.015286E-4
1.2,0.00125439,6.283185,3.141593,6.283185,956.2851,0.2353964,1195950.0,1281.478,1.727471E8,1281.478,0.9999991,0.8022501,2.110388E-6,0.06871328,3.514209E-5,0.006734925,0.04202641,0.004259249,5.959302E-4,0.02709674,0.004535541,0.004596974,7.922533E-5,2.397984E-8,5.834672E-8,0.02109595,2.695392E-4,9.34237E-4,0.004135806,0.001367109,0.001859201,0.00140837,1.959533E-5,1.215439E-4,6.845955E-4,1.389323E-5,4.295722E-9,1.314144E-4,0.00593141,9.817125E-8,-6.26131E-21,8.239334,7.835423E-5,468314.7,-0.001170255,-0.001640284,0.001553238,-0.003083151,-0.002168272,0.001053739,-0.001743969,2.607474E-4,-1.31591E-4,2.011829E-4,468319.2,-0.001171369,-0.001640704,0.001553564,-0.003083046,-0.002167274,0.001054127,-0.001744249,2.606928E-4,-1.314931E-4,2.012886E-4
1.4,0.001463624,6.283185,3.141593,6.283185,955.4329,0.2353964,2557573.0,1279.184,1.723433E8,1279.184,0.9999992,0.800123,1.932028E-6,0.07083023,3.147649E-5,0.006629368,0.04339031,0.0045749,5.705661E-4,0.02650782,0.004690366,0.004457319,6.613374E-5,2.108887E-8,5.189513E-8,0.02037141,2.466876E-4,8.02983E-4,0.004060799,0.001421222,0.001946531,0.001463825,1.69842E-5,1.047301E-4,6.182793E-4,8.281148E-6,8.398201E-10,9.614834E-5,0.005903096,2.897765E-8,-6.423009E-20,8.231919,7.842412E-5,467893.1,-0.001111065,-0.001747527,0.001329276,-0.003072312,-0.002227117,0.001038007,-0.001770679,2.83509E-4,-5.265487E-5,1.942213E-4,467897.4,-0.001112002,-0.001747897,0.001329593,-0.00307227,-0.0022262,0.001038296,-0.001770931,2.834131E-4,-5.25974E-5,1.942719E-4
1.441738,0.001507314,6.283185,3.141593,6.283185,955.2438,0.2353964,2949746.0,1278.712,1.722603E8,1278.712,0.9999992,0.7997132,1.896797E-6,0.07123988,3.083849E-5,0.006608836,0.04365399,0.004637211,5.656517E-4,0.02639044,0.004718001,0.004430288,6.382076E-5,2.056538E-8,5.072088E-8,0.02023054,2.425099E-4,7.797801E-4,0.00404548,0.00143147,0.001963825,0.001473759,1.656303E-5,1.017997E-4,6.057375E-4,7.46122E-6,6.469636E-10,9.030123E-5,0.005897569,2.265083E-8,-2.481158E-20,8.230514,7.843965E-5,467813.4,-0.001099975,-0.001768387,0.001355804,-0.003070042,-0.00223777,0.001059006,-0.001774355,2.810425E-4,-5.617118E-5,1.933783E-4,467818.0,-0.001100727,-0.001768658,0.00135613,-0.00307007,-0.002236941,0.00105929,-0.001774609,2.809516E-4,-5.612663E-5,1.934185E-4
1.486977,0.001554677,6.283185,3.141593,6.283185,955.0349,0.2353964,3017903.0,1278.204,1.721708E8,1278.204,0.9999992,0.7992809,1.865327E-6,0.07167256,3.013039E-5,0.006587119,0.04393247,0.00470346,5.604621E-4,0.02626525,0.004746351,0.004401713,6.145415E-5,2.005752E-8,4.959487E-8,0.02008153,2.381859E-4,7.560234E-4,0.004029034,0.00144221,0.001982241,0.001483989,1.614231E-5,9.881066E-5,5.926056E-4,6.674088E-6,5.026613E-10,8.444576E-5,0.005891708,1.740899E-8,-8.447116E-21,8.22904,7.84568E-5,467729.6,-0.001088521,-0.001790341,0.001321316,-0.003067524,-0.002248018,0.001048989,-0.001777729,2.783887E-4,-5.919501E-5,1.923924E-4,467734.1,-0.001089282,-0.001790628,0.001321617,-0.003067544,-0.002247174,0.001049268,-0.001777981,2.782975E-4,-5.915225E-5,1.924325E-4
1.576536,0.001648474,6.283185,3.141593,6.283185,954.6104,0.2353964,3572875.0,1277.204,1.719948E8,1277.204,0.9999992,0.7984586,1.802228E-6,0.07249729,2.887348E-5,0.006545676,0.04446303,0.004830907,5.505821E-4,0.0260234,0.004798014,0.004347195,5.7154E-5,1.910665E-8,4.747543E-8,0.01979702,2.301572E-4,7.128239E-4,0.003997009,0.001462438,0.002017759,0.001502783,1.540224E-5,9.340031E-5,5.67921E-4,5.372565E-6,3.427869E-10,7.413944E-5,0.005880468,1.041622E-8,-1.00556E-21,8.226259,7.849169E-5,467571.6,-0.001067232,-0.001832191,0.001255154,-0.002989824,-0.00226515,0.001030514,-0.001782803,2.733472E-4,-6.578535E-5,1.904865E-4,467576.2,-0.00106791,-0.001832449,0.001255422,-0.00298987,-0.002264331,0.001030783,-0.001783053,2.732581E-4,-6.575167E-5,1.90521E-4
1.580411,0.001652533,6.283185,3.141593,6.283185,954.5917,0.2353964,3611441.0,1277.161,1.719872E8,1277.161,0.9999992,0.7984239,1.798319E-6,0.07253206,2.883218E-5,0.006543929,0.04448538,0.004836312,5.501662E-4,0.02601312,0.004800123,0.004344897,5.69788E-5,1.904963E-8,4.734326E-8,0.01978502,2.298228E-4,7.110645E-4,0.003995641,0.001463284,0.002019268,0.001503555,1.537275E-5,9.318054E-5,5.668912E-4,5.323028E-6,3.383184E-10,7.372896E-5,0.005879992,1.01902E-8,-9.189723E-22,8.226143,7.849323E-5,467565.0,-0.00106633,-0.001833941,0.001252356,-0.002993979,-0.002265843,0.001029753,-0.001782979,2.731357E-4,-6.605232E-5,1.904044E-4,467569.8,-0.00106694,-0.00183416,0.001252633,-0.002994052,-0.002265058,0.001030021,-0.00178323,2.730483E-4,-6.602274E-5,1.904353E-4
1.592895,0.001665611,6.283185,3.141593,6.283185,954.5314,0.2353964,3502733.0,1277.022,1.719628E8,1277.022,0.9999992,0.798313,1.791266E-6,0.07264354,2.865258E-5,0.006538325,0.04455706,0.004853663,5.48833E-4,0.02598008,0.004806839,0.00433752,5.642074E-5,1.894516E-8,4.711582E-8,0.01974652,2.287633E-4,7.05455E-4,0.00399124,0.001465989,0.002024115,0.001506019,1.527905E-5,9.248023E-5,5.635954E-4,5.167254E-6,3.24999E-10,7.242705E-5,0.005878465,9.500153E-9,-6.925056E-22,8.22577,7.849819E-5,467543.9,-0.001063522,-0.001839596,0.001243337,-0.003007288,-0.002267999,0.001027327,-0.001784181,2.724575E-4,-6.68969E-5,1.901434E-4,467548.6,-0.001064123,-0.001839812,0.00124361,-0.003007363,-0.002267216,0.001027594,-0.001784432,2.723704E-4,-6.686844E-5,1.901736E-4
1.6,0.001673055,6.283185,3.141593,6.283185,954.4969,0.2353964,3528565.0,1276.944,1.71949E8,1276.944,0.9999993,0.7982502,1.786485E-6,0.07270663,2.855782E-5,0.006535152,0.04459763,0.004863498,5.480786E-4,0.02596134,0.004810614,0.004333344,5.610708E-5,1.887486E-8,4.695908E-8,0.01972473,2.281653E-4,7.023004E-4,0.003988743,0.001467518,0.002026863,0.001507407,1.522658E-5,9.208665E-5,5.617338E-4,5.080915E-6,3.180337E-10,7.169872E-5,0.005877599,9.129848E-9,-5.901618E-22,8.22556,7.850103E-5,467531.9,-0.001061944,-0.0018428,0.001238251,-0.00301482,-0.002269747,0.001025958,-0.001784428,2.720741E-4,-6.73702E-5,1.901442E-4,467536.7,-0.001062549,-0.00184302,0.001238519,-0.003014893,-0.002268961,0.001026224,-0.001784679,2.719868E-4,-6.734182E-5,1.901746E-4
1.8,0.001882699,6.283185,3.141593,6.283185,953.4953,0.2353964,4276488.0,1274.744,1.715619E8,1274.744,0.9999993,0.7965784,1.664441E-6,0.07439085,2.617025E-5,0.006450487,0.0456799,0.005129153,5.280234E-4,0.02545258,0.004904521,0.00422158,4.830166E-5,1.71249E-8,4.306456E-8,0.01914207,2.127538E-4,6.236322E-4,0.003920458,0.001507584,0.002101461,0.001542695,1.396363E-5,8.230693E-5,5.131487E-4,3.197864E-6,2.222444E-10,5.436781E-5,0.005854251,3.039156E-9,-8.756413E-24,8.220018,7.858349E-5,467216.8,-0.001021766,-0.001928269,0.00122805,-0.003049209,-0.002299784,9.909696E-4,-0.001787467,2.606325E-4,-7.890904E-5,1.860584E-4,467221.2,-0.001022474,-0.001928594,0.001228204,-0.003049225,-0.002298904,9.91214E-4,-0.001787707,2.605421E-4,-7.888213E-5,1.860919E-4
2.0,0.002092568,6.283185,3.141593,6.283185,952.4409,0.2353964,4865697.0,1272.578,1.711806E8,1272.578,0.9999994,0.7950701,1.560113E-6,0.07591749,2.417541E-5,0.006374022,0.04665923,0.005374946,5.100574E-4,0.02497769,0.004977768,0.00411965,4.214682E-5,1.570807E-8,3.991996E-8,0.01861334,1.996703E-4,5.612081E-4,0.003856204,0.001542563,0.002171203,0.001571995,1.301918E-5,7.457322E-5,4.711326E-4,2.06202E-6,1.976262E-10,4.186499E-5,0.005832619,1.077281E-9,-3.32887E-25,8.215132,7.867048E-5,466938.9,-9.889601E-4,-0.002005525,9.764057E-4,-0.003036658,-0.002320357,9.901954E-4,-0.001785726,2.535305E-4,-8.764812E-5,1.825548E-4,466943.2,-9.897523E-4,-0.002005939,9.764746E-4,-0.003036627,-0.002319398,9.904199E-4,-0.001785953,2.534378E-4,-8.76219E-5,1.825905E-4
2.2,0.002302675,6.283185,3.141593,6.283185,951.3431,0.2353964,5337763.0,1270.438,1.70804E8,1270.438,0.9999995,0.7936975,1.46933E-6,0.07731245,2.247634E-5,0.006304663,0.04755229,0.005603338,4.938987E-4,0.02453337,0.00503455,0.004025804,3.72348E-5,1.453548E-8,3.732591E-8,0.01813061,1.883743E-4,5.109022E-4,0.003795966,0.001573332,0.002236752,0.001596886,1.229274E-5,6.83341E-5,4.345687E-4,1.358679E-6,1.86253E-10,3.268995E-5,0.005812397,3.976981E-10,-2.326544E-25,8.210783,7.876127E-5,466691.6,-9.621817E-4,-0.002075733,8.46167E-4,-0.003023677,-0.002333735,0.001006971,-0.001781301,2.474317E-4,-9.436583E-5,1.794801E-4,466695.6,-9.630419E-4,-0.00207622,8.461565E-4,-0.003023607,-0.002332711,0.001007178,-0.001781515,2.473373E-4,-9.433985E-5,1.795173E-4
2.4,0.002513029,6.283185,3.141593,6.283185,950.2088,0.2353964,5719567.0,1268.321,1.704313E8,1268.321,0.9999996,0.7924398,1.389161E-6,0.07859534,2.100588E-5,0.006241531,0.04837172,0.005816294,4.793171E-4,0.02411679,0.005078002,0.003938749,3.327392E-5,1.354685E-8,3.514688E-8,0.0176877,1.784838E-4,4.69788E-4,0.003739598,0.001600564,0.002298614,0.001618448,1.172336E-5,6.321467E-5,4.025699E-4,9.135829E-7,1.785932E-10,2.585759E-5,0.005793377,1.52992E-10,9.137445E-26,8.206883,7.885529E-5,466469.9,-9.402397E-4,-0.002139797,7.572108E-4,-0.003010436,-0.002341652,9.827129E-4,-0.001773492,2.421026E-4,-9.959606E-5,1.767914E-4,466473.7,-9.411561E-4,-0.002140348,7.571335E-4,-0.003010332,-0.002340576,9.829034E-4,-0.001773693,2.42007E-4,-9.957002E-5,1.768295E-4
2.6,0.002723638,6.283185,3.141593,6.283185,949.0434,0.2353964,6029132.0,1266.222,1.70062E8,1266.222,0.9999997,0.7912807,1.317462E-6,0.07978144,1.971562E-5,0.00618391,0.04912745,0.00601542,4.66121E-4,0.02372552,0.005110542,0.003857494,3.005022E-5,1.269979E-8,3.328723E-8,0.0172796,1.697195E-4,4.357414E-4,0.003686893,0.001624787,0.002357184,0.001637442,1.127101E-5,5.895079E-5,3.744214E-4,6.261116E-7,1.725138E-10,2.070093E-5,0.005775404,6.154345E-11,-1.581247E-26,8.203365,7.895212E-5,466269.9,-9.221204E-4,-0.00219837,6.610622E-4,-0.002997131,-0.002345448,9.60306E-4,-0.001764123,2.35841E-4,-1.037581E-4,1.749408E-4,466273.5,-9.230836E-4,-0.002198975,6.609276E-4,-0.002996998,-0.002344328,9.604819E-4,-0.001764311,2.357445E-4,-1.037318E-4,1.749796E-4
2.8,0.002934509,6.283185,3.141593,6.283185,947.8509,0.2353964,6279423.0,1264.14,1.696955E8,1264.14,0.9999997,0.7902075,1.252637E-6,0.08088288,1.856998E-5,0.006131202,0.04982741,0.006202047,4.541493E-4,0.02335744,0.005134072,0.003781267,2.740453E-5,1.196381E-8,3.167808E-8,0.01690227,1.618733E-4,4.072007E-4,0.003637622,0.001646426,0.002412782,0.001654418,1.090815E-5,5.535228E-5,3.495428E-4,4.369134E-7,1.674196E-10,1.676082E-5,0.005758364,2.619134E-11,-3.760585E-26,8.200178,7.905145E-5,466088.6,-9.069835E-4,-0.002248979,4.936395E-4,-0.002983918,-0.002346902,9.400435E-4,-0.001753784,2.316423E-4,-1.070145E-4,1.894013E-4,466092.1,-9.079859E-4,-0.00224963,4.934561E-4,-0.002983761,-0.002345747,9.402063E-4,-0.001753959,2.315454E-4,-1.06988E-4,1.894404E-4
3.0,0.003145647,6.283185,3.141593,6.283185,946.6346,0.2353964,6480432.0,1262.072,1.693314E8,1262.072,0.9999998,0.7892099,1.193489E-6,0.08190946,1.75424E-5,0.00608291,0.05047802,0.006377294,4.432657E-4,0.02301069,0.005150113,0.003709452,2.521683E-5,1.131661E-8,3.026897E-8,0.01655231,1.54787E-4,3.830028E-4,0.003591554,0.001665826,0.00246567,0.001669777,1.061518E-5,5.227946E-5,3.274586E-4,3.102215E-7,1.630747E-10,1.371589E-5,0.005742171,1.253709E-11,-3.87479E-27,8.197277,7.915302E-5,465923.6,-8.941449E-4,-0.002301182,4.921173E-4,-0.002933138,-0.002344593,9.21451E-4,-0.001742939,2.280485E-4,-1.096701E-4,1.672433E-4,465927.0,-8.951797E-4,-0.002301872,4.918908E-4,-0.00293296,-0.002343407,9.21602E-4,-0.001743103,2.279514E-4,-1.096434E-4,1.672827E-4
3.2,0.00335706,6.283185,3.141593,6.283185,945.3971,0.2353964,6640251.0,1260.015,1.689694E8,1260.015,0.9999999,0.7882794,1.139101E-6,0.08286928,1.661271E-5,0.006038607,0.05108462,0.006542119,4.333532E-4,0.02268361,0.005159903,0.00364155,2.339521E-5,1.074155E-8,2.902229E-8,0.01622688,1.483383E-4,3.622678E-4,0.003548463,0.00168327,0.002516066,0.001683819,1.03777E-5,4.962739E-5,3.077757E-4,2.236197E-7,1.593359E-10,1.133637E-5,0.005726754,5.199058E-12,-1.053756E-25,8.19463,7.925663E-5,465773.1,-8.830573E-4,-0.002346268,4.179268E-4,-0.002977809,-0.002341371,9.044972E-4,-0.001731899,2.254033E-4,-1.118466E-4,1.471396E-4,465776.3,-8.841183E-4,-0.002346993,4.176636E-4,-0.002977612,-0.002340161,9.046374E-4,-0.001732052,2.253062E-4,-1.118195E-4,1.471792E-4
3.4,0.003568752,6.283185,3.141593,6.283185,944.1405,0.2353964,6766829.0,1257.968,1.686091E8,1257.968,1.0,0.7874092,1.088782E-6,0.08376904,1.576564E-5,0.005997927,0.05165169,0.006697348,4.243113E-4,0.02237475,0.005164453,0.003577151,2.186919E-5,1.022621E-8,2.790998E-8,0.01592359,1.424328E-4,3.443304E-4,0.003508137,0.001698994,0.002564156,0.001696768,1.01852E-5,4.73171E-5,2.901679E-4,1.636123E-7,1.561148E-10,9.45884E-6,0.005712057,2.125395E-12,1.499893E-26,8.192207,7.936211E-5,465635.2,-8.73284E-4,-0.002387613,3.498106E-4,-0.003020735,-0.002336981,8.890356E-4,-0.001920341,1.342545E-4,-1.13652E-4,1.678258E-4,465638.3,-8.743686E-4,-0.002388368,3.495155E-4,-0.003020522,-0.002335751,8.89166E-4,-0.001920482,1.341582E-4,-1.136246E-4,1.678651E-4
3.6,0.003780727,6.283185,3.141593,6.283185,942.8667,0.2353964,6868782.0,1255.93,1.682504E8,1255.93,1.0,0.7865932,1.042003E-6,0.08461445,1.498963E-5,0.005960552,0.05218302,0.006843709,4.160526E-4,0.02208277,0.005164598,0.003515912,2.058385E-5,9.761116E-9,2.691081E-8,0.01564033,1.36996E-4,3.286791E-4,0.003470374,0.001713198,0.0026101,0.001708797,1.002984E-5,4.528777E-5,2.743617E-4,1.215506E-7,1.533446E-10,7.964096E-6,0.00569803,1.563718E-12,2.641305E-26,8.189984,7.946933E-5,465508.8,-8.64475E-4,-0.00241521,2.872515E-4,-0.002934135,-0.002331804,8.749252E-4,-0.001811344,1.61544E-4,-1.154122E-4,1.664972E-4,465511.9,-8.655594E-4,-0.002415977,2.869306E-4,-0.002933916,-0.002330567,8.750465E-4,-0.001811477,1.614481E-4,-1.153858E-4,1.665355E-4
3.8,0.003992991,6.283185,3.141593,6.283185,941.5772,0.2353964,6953371.0,1253.9,1.678931E8,1253.9,1.0,0.7858264,9.983594E-7,0.08541044,1.427561E-5,0.005926202,0.05268191,0.00698185,4.08501E-4,0.02180646,0.005161037,0.003457539,1.949571E-5,9.339038E-9,2.600867E-8,0.01537529,1.31969E-4,3.149155E-4,0.003434986,0.001726053,0.002654043,0.001720042,9.905627E-6,4.349164E-5,2.601263E-4,9.141487E-8,1.509536E-10,6.762821E-6,0.00568463,-6.070394E-13,-7.847873E-26,8.187941,7.957817E-5,465392.7,-8.563442E-4,-0.002460231,2.297885E-4,-0.00292279,-0.002326146,8.619052E-4,-0.001705054,1.572234E-4,-1.165772E-4,1.652911E-4,465395.8,-8.573603E-4,-0.002460965,2.294528E-4,-0.002922586,-0.002324939,8.620179E-4,-0.001705181,1.571294E-4,-1.165559E-4,1.653252E-4
4.0,0.004205548,6.283185,3.141593,6.283185,940.2734,0.2353964,7017008.0,1251.876,1.675368E8,1251.876,1.0,0.7851043,9.575865E-7,0.08616127,1.36154E-5,0.005894628,0.05315126,0.007112354,4.015896E-4,0.02154472,0.005154348,0.00340178,1.857063E-5,8.9547E-9,2.519228E-8,0.01512688,1.273062E-4,3.027301E-4,0.0034018,0.001737706,0.002696112,0.00173061,9.808263E-6,4.18913E-5,2.47266E-4,6.967898E-8,1.489102E-10,5.789903E-6,0.005671817,-1.185515E-12,1.090068E-25,8.186059,7.968851E-5,465285.8,-8.486875E-4,-0.002492276,1.765023E-4,-0.002911954,-0.002320233,8.502413E-4,-0.001601504,1.534517E-4,-1.159215E-4,1.641881E-4,465289.1,-8.495868E-4,-0.002492944,1.761548E-4,-0.002911782,-0.00231908,8.503458E-4,-0.001601626,1.533606E-4,-1.15908E-4,1.642159E-4
