Time_Soln#8 (sec),Volume_Soln#8 (cm3),Volumetric_heat_production_rate_Soln#8 (erg/cm3-sec),Surface_temperature_Soln#8 (K),Temperature_Soln#8 (K),Mass_Soln#8 (g),Pressure_Soln#8 (atm),Mole_fraction_H2_Soln#8 (),Mole_fraction_H_Soln#8 (),Mole_fraction_CH4_Soln#8 (),Mole_fraction_CH3_Soln#8 (),Mole_fraction_C2H6_Soln#8 (),Mole_fraction_C2H5_Soln#8 (),Mole_fraction_C2H4_Soln#8 (),Mole_fraction_C2H2_Soln#8 (),Mole_fraction_C3H8_Soln#8 (),Mole_fraction_C3H6_Soln#8 (),Mole_fraction_C3H5-A_Soln#8 (),Mole_fraction_C3H4-P_Soln#8 (),Mole_fraction_C3H4-A_Soln#8 (),Mole_fraction_C3H3_Soln#8 (),Mole_fraction_NC4H10_Soln#8 (),Mole_fraction_IC4H10_Soln#8 (),Mole_fraction_IC4H9_Soln#8 (),Mole_fraction_TC4H9_Soln#8 (),Mole_fraction_IC4H8_Soln#8 (),Mole_fraction_IC4H7_Soln#8 (),Mole_fraction_C4H8-1_Soln#8 (),Mole_fraction_C4H8-2_Soln#8 (),Mole_fraction_C4H71-3_Soln#8 (),Mole_fraction_C4H6_Soln#8 (),Mole_fraction_C4H4_Soln#8 (),Mole_fraction_C6H6_Soln#8 (),Mole_fraction_FULVENE_Soln#8 (),Mole_fraction_C5H6_Soln#8 (),Mole_fraction_C5H5_Soln#8 (),Mole_fraction_MCPTD_Soln#8 (),Mole_fraction_NEOC5H12_Soln#8 (),Mole_fraction_NC5H10_Soln#8 (),Mole_fraction_B1M2_Soln#8 (),Mole_fraction_B1M3_Soln#8 (),Mole_fraction_B2M2_Soln#8 (),Mole_fraction_LC5H8_Soln#8 (),Mole_fraction_DIALLYL_Soln#8 (),Mole_fraction_CYC6H10_Soln#8 (),Mole_fraction_NC6H12_Soln#8 (),Mole_fraction_NC7H14_Soln#8 (),Mole_fraction_IC8H16_Soln#8 (),Mole_fraction_DIMEPTD_Soln#8 (),Mole_fraction_C7H8_Soln#8 (),Mole_fraction_C7H7_Soln#8 (),Mole_fraction_C6H5C2H3_Soln#8 (),Mole_fraction_C6H5C2H5_Soln#8 (),Mole_fraction_XYLENE_Soln#8 (),Mole_fraction_NPBENZ_Soln#8 (),Mole_fraction_NC10H20_Soln#8 (),Mole_fraction_IC12H26_Soln#8 (),Molecular_weight_Soln#8 (g/mole),Mass_density_Soln#8 (g/cm3),Unburned_hydrocarbons_Soln#8 (ppm),Volatile_organic_compounds_Soln#8 (ppm)
4.4E-4,15.16837,-5.83932E7,1233.465,1233.465,0.00124303,1.0,0.8341341,3.39261E-6,0.04533949,8.238049E-5,0.005870948,4.349489E-6,0.0243802,0.001223191,7.551877E-4,0.03014122,9.319162E-5,0.001368318,0.003342415,9.584866E-6,7.785813E-5,3.221642E-4,3.869997E-7,1.229044E-6,0.02940524,0.001462423,0.002624478,2.663981E-4,9.414655E-6,0.003854323,4.838058E-4,0.001042023,1.312561E-5,3.431967E-4,3.937367E-5,1.129862E-4,1.249201E-4,4.345553E-4,4.324086E-4,7.038643E-5,4.093857E-5,0.00137024,2.208702E-5,3.332406E-5,6.809787E-5,5.402117E-4,0.00141262,0.001385258,0.006213681,5.972873E-5,2.89051E-5,2.810257E-4,2.614816E-5,2.010246E-5,5.172271E-4,6.422624E-5,8.294447,8.194878E-5,469428.1,469428.1
4.5E-4,15.17012,-5.567849E7,1233.352,1233.352,0.00124303,1.0,0.8338012,3.330169E-6,0.04556705,8.061784E-5,0.005871934,4.270275E-6,0.02452881,0.001236092,7.551666E-4,0.03014974,9.333859E-5,0.001383634,0.003355399,9.630173E-6,7.75715E-5,3.207453E-4,3.714839E-7,1.18072E-6,0.02942147,0.001431817,0.002619741,2.667408E-4,9.261864E-6,0.003866836,4.89711E-4,0.001049428,1.337393E-5,3.492737E-4,3.998301E-5,1.127659E-4,1.242322E-4,4.2985E-4,4.299326E-4,6.939395E-5,4.116818E-5,0.001368819,2.221982E-5,3.345698E-5,6.764196E-5,5.341278E-4,0.001360252,0.00137368,0.006208773,5.930386E-5,2.929977E-5,2.814534E-4,2.630467E-5,2.003221E-5,5.024132E-4,5.933334E-5,8.292732,8.193932E-5,469331.1,469331.1
4.6E-4,15.17184,-5.312734E7,1233.245,1233.245,0.00124303,1.0,0.8334773,3.27018E-6,0.04578954,7.892879E-5,0.00587281,4.193882E-6,0.02467444,0.00124881,7.551237E-4,0.03015704,9.34803E-5,0.001398715,0.003367779,9.67566E-6,7.728759E-5,3.193335E-4,3.568207E-7,1.134971E-6,0.02943559,0.001402068,0.002614841,2.670591E-4,9.113858E-6,0.003878995,4.955158E-4,0.001056691,1.362187E-5,3.553186E-4,4.057751E-5,1.125138E-4,1.235522E-4,4.251963E-4,4.274499E-4,6.841649E-5,4.139085E-5,0.001367336,2.234802E-5,3.357487E-5,6.718627E-5,5.281453E-4,0.001310045,0.001362252,0.006204001,5.888753E-5,2.969047E-5,2.818477E-4,2.645396E-5,1.995969E-5,4.881523E-4,5.483015E-5,8.291072,8.193006E-5,469237.1,469237.1
4.7E-4,15.17352,-5.072737E7,1233.142,1233.142,0.00124303,1.0,0.833162,3.2125E-6,0.04600718,7.730895E-5,0.005873586,4.12016E-6,0.02481721,0.00126135,7.550606E-4,0.0301632,9.361674E-5,0.00141357,0.00337958,9.721274E-6,7.700636E-5,3.179291E-4,3.429508E-7,1.091623E-6,0.02944772,0.001373151,0.002609788,2.673541E-4,8.970408E-6,0.003890814,5.012228E-4,0.001063816,1.386947E-5,3.613315E-4,4.115727E-5,1.122319E-4,1.2288E-4,4.205939E-4,4.249633E-4,6.745384E-5,4.16069E-5,0.001365794,2.247172E-5,3.367836E-5,6.673097E-5,5.222615E-4,0.001261894,0.001350972,0.006199359,5.84794E-5,3.007734E-5,2.822102E-4,2.65964E-5,1.988504E-5,4.74416E-4,5.06837E-5,8.289464,8.1921E-5,469146.1,469146.1
4.8E-4,15.17516,-4.846712E7,1233.044,1233.044,0.00124303,1.0,0.8328549,3.156999E-6,0.04622017,7.575429E-5,0.005874267,4.048968E-6,0.02495722,0.001273719,7.549785E-4,0.0301683,9.374794E-5,0.001428205,0.003390826,9.766966E-6,7.672776E-5,3.165325E-4,3.298193E-7,1.050516E-6,0.02945798,0.001345039,0.00260459,2.676272E-4,8.831302E-6,0.003902308,5.068346E-4,0.001070808,1.411677E-5,3.673125E-4,4.172237E-5,1.119219E-4,1.222152E-4,4.160424E-4,4.224755E-4,6.650581E-5,4.18166E-5,0.001364198,2.259101E-5,3.376808E-5,6.627623E-5,5.164737E-4,0.001215701,0.001339839,0.006194841,5.807916E-5,3.046051E-5,2.825424E-4,2.673231E-5,1.98084E-5,4.61178E-4,4.686392E-5,8.287907,8.191213E-5,469058.0,469058.0
4.9E-4,15.17677,-4.633623E7,1232.95,1232.95,0.00124303,1.0,0.8325557,3.103555E-6,0.0464287,7.426107E-5,0.005874861,3.980177E-6,0.02509458,0.001285923,7.548789E-4,0.03017242,9.387393E-5,0.001442626,0.00340154,9.812691E-6,7.645175E-5,3.15144E-4,3.173761E-7,1.011502E-6,0.02946647,0.001317711,0.002599258,2.678794E-4,8.696343E-6,0.003913489,5.123538E-4,0.001077673,1.436382E-5,3.732618E-4,4.227292E-5,1.115857E-4,1.215578E-4,4.115414E-4,4.199888E-4,6.557217E-5,4.202025E-5,0.001362551,2.270596E-5,3.384463E-5,6.58222E-5,5.107794E-4,0.001171372,0.00132885,0.006190442,5.768652E-5,3.084012E-5,2.828458E-4,2.686204E-5,1.972991E-5,4.484136E-4,4.334336E-5,8.286397,8.190343E-5,468972.5,468972.5
5.0E-4,15.17835,-4.432533E7,1232.861,1232.861,0.00124303,1.0,0.8322639,3.052056E-6,0.04663296,7.282587E-5,0.005875372,3.913667E-6,0.02522938,0.001297966,7.547628E-4,0.03017561,9.399473E-5,0.001456839,0.003411743,9.858405E-6,7.617829E-5,3.137636E-4,3.055757E-7,9.744484E-7,0.02947329,0.001291141,0.002593798,2.681118E-4,8.565348E-6,0.00392437,5.177828E-4,0.001084414,1.461065E-5,3.791794E-4,4.280904E-5,1.112248E-4,1.209076E-4,4.070906E-4,4.175052E-4,6.465273E-5,4.221808E-5,0.001360857,2.281668E-5,3.390856E-5,6.536903E-5,5.051762E-4,0.001128821,0.001318003,0.006186157,5.730122E-5,3.121629E-5,2.831217E-4,2.698587E-5,1.964969E-5,4.361001E-4,4.009744E-5,8.284932,8.189491E-5,468889.6,468889.6
5.1E-4,15.1799,-4.242592E7,1232.775,1232.775,0.00124303,1.0,0.8319792,3.002402E-6,0.04683312,7.144554E-5,0.005875808,3.849328E-6,0.02536173,0.001309854,7.546312E-4,0.03017794,9.411037E-5,0.001470851,0.003421455,9.904073E-6,7.590733E-5,3.123916E-4,2.943762E-7,9.392304E-7,0.02947854,0.001265309,0.002588218,2.683253E-4,8.438146E-6,0.003934962,5.231238E-4,0.001091036,1.485729E-5,3.850655E-4,4.333084E-5,1.108408E-4,1.202642E-4,4.026895E-4,4.150266E-4,6.374727E-5,4.241034E-5,0.001359119,2.292322E-5,3.396045E-5,6.491683E-5,4.996618E-4,0.001087965,0.001307296,0.00618198,5.692302E-5,3.158912E-5,2.833714E-4,2.710411E-5,1.956785E-5,4.242162E-4,3.710372E-5,8.28351,8.188656E-5,468809.2,468809.2
5.2E-4,15.18142,-4.06301E7,1232.692,1232.692,0.00124303,1.0,0.8317014,2.954495E-6,0.04702933,7.011713E-5,0.005876172,3.787055E-6,0.0254917,0.001321592,7.544852E-4,0.03017946,9.422089E-5,0.001484667,0.003430697,9.949656E-6,7.563883E-5,3.110282E-4,2.837391E-7,9.057339E-7,0.02948231,0.001240191,0.002582527,2.685209E-4,8.314576E-6,0.003945276,5.28379E-4,0.001097542,1.510378E-5,3.909201E-4,4.383845E-5,1.104352E-4,1.196277E-4,3.983376E-4,4.125547E-4,6.285558E-5,4.259725E-5,0.001357339,2.302567E-5,3.40008E-5,6.446574E-5,4.942338E-4,0.001048728,0.001296728,0.006177908,5.655168E-5,3.195872E-5,2.835961E-4,2.721702E-5,1.948451E-5,4.127416E-4,3.43416E-5,8.282129,8.187836E-5,468731.0,468731.0
5.3E-4,15.18291,-3.893072E7,1232.614,1232.614,0.00124303,1.0,0.8314301,2.908247E-6,0.04722176,6.88379E-5,0.005876469,3.726752E-6,0.02561938,0.001333186,7.543257E-4,0.03018022,9.432631E-5,0.001498292,0.003439486,9.995122E-6,7.537275E-5,3.096734E-4,2.736288E-7,8.738535E-7,0.02948467,0.001215768,0.002576729,2.686993E-4,8.194488E-6,0.003955322,5.335507E-4,0.001103938,1.535014E-5,3.967434E-4,4.433201E-5,1.100094E-4,1.189978E-4,3.940347E-4,4.100911E-4,6.197746E-5,4.277904E-5,0.00135552,2.31241E-5,3.403014E-5,6.401584E-5,4.888902E-4,0.001011035,0.001286295,0.006173937,5.618699E-5,3.23252E-5,2.83797E-4,2.732486E-5,1.939976E-5,4.016577E-4,3.179226E-5,8.280787,8.187033E-5,468655.0,468655.1
5.355162E-4,15.18372,-3.803234E7,1232.572,1232.572,0.00124303,1.0,0.8312832,2.883414E-6,0.04732633,6.815238E-5,0.005876605,3.694297E-6,0.02568886,0.00133952,7.542323E-4,0.03018034,9.438229E-5,0.001505728,0.003444147,1.002014E-5,7.522699E-5,3.089298E-4,2.682651E-7,8.569232E-7,0.0294854,0.001202585,0.002573488,2.687908E-4,8.129681E-6,0.003960753,5.363685E-4,0.001107419,1.548599E-5,3.999422E-4,4.459831E-5,1.097663E-4,1.186531E-4,3.916818E-4,4.087362E-4,6.14988E-5,4.28772E-5,0.001354502,2.317671E-5,3.404178E-5,6.376822E-5,4.859779E-4,9.908781E-4,0.001280597,0.006171787,5.598859E-5,3.252606E-5,2.838979E-4,2.738226E-5,1.935245E-5,3.957042E-4,3.047075E-5,8.280063,8.186596E-5,468614.1,468614.1
5.4E-4,15.18437,-3.732154E7,1232.538,1232.538,0.00124303,1.0,0.8311651,2.863583E-6,0.04741052,6.760547E-5,0.005876703,3.668335E-6,0.02574485,0.001344638,7.541536E-4,0.03018027,9.442664E-5,0.00151173,0.00344784,1.004044E-5,7.510905E-5,3.083274E-4,2.640142E-7,8.434967E-7,0.02948569,0.00119202,0.002570832,2.688615E-4,8.077753E-6,0.00396511,5.386405E-4,0.001110225,1.55964E-5,4.025353E-4,4.48116E-5,1.095646E-4,1.183744E-4,3.897803E-4,4.076371E-4,6.111274E-5,4.295589E-5,0.001353666,2.321857E-5,3.40489E-5,6.356725E-5,4.836291E-4,9.748222E-4,0.001275997,0.006170061,5.582876E-5,3.268864E-5,2.839749E-4,2.742785E-5,1.931371E-5,3.909479E-4,2.943922E-5,8.279483,8.186244E-5,468581.2,468581.2
5.5E-4,15.1858,-3.579578E7,1232.466,1232.466,0.00124303,1.0,0.8309061,2.820411E-6,0.04759579,6.641711E-5,0.005876878,3.611703E-6,0.02586818,0.001355954,7.539695E-4,0.03017967,9.452198E-5,0.001524989,0.003455777,1.008557E-5,7.484767E-5,3.069902E-4,2.548613E-7,8.145616E-7,0.02948547,0.001168923,0.002564841,2.690082E-4,7.964209E-6,0.003974649,5.436511E-4,0.001116409,1.584259E-5,4.082961E-4,4.527748E-5,1.091024E-4,1.177572E-4,3.855736E-4,4.051939E-4,6.026111E-5,4.312803E-5,0.001351777,2.330918E-5,3.405765E-5,6.312005E-5,4.784479E-4,9.400128E-4,0.001265829,0.006166277,5.547676E-5,3.304916E-5,2.841311E-4,2.752628E-5,1.922645E-5,3.805929E-4,2.726521E-5,8.278213,8.18547E-5,468509.4,468509.4
5.6E-4,15.18721,-3.434832E7,1232.396,1232.396,0.00124303,1.0,0.8306529,2.778669E-6,0.04777768,6.527083E-5,0.005876999,3.556787E-6,0.02598945,0.001367139,7.537744E-4,0.03017844,9.461234E-5,0.001538071,0.003463314,1.01305E-5,7.458857E-5,3.056619E-4,2.461443E-7,7.869718E-7,0.02948406,0.001146461,0.002558762,2.6914E-4,7.853746E-6,0.003983949,5.485841E-4,0.001122492,1.608872E-5,4.140258E-4,4.572973E-5,1.086238E-4,1.171462E-4,3.814145E-4,4.027626E-4,5.942242E-5,4.329562E-5,0.001349857,2.339597E-5,3.405679E-5,6.267433E-5,4.73345E-4,9.065515E-4,0.001255791,0.006162582,5.513084E-5,3.340682E-5,2.842665E-4,2.762034E-5,1.913807E-5,3.705787E-4,2.525689E-5,8.276978,8.18471E-5,468439.5,468439.5
5.656703E-4,15.188,-3.35603E7,1232.358,1232.358,0.00124303,1.0,0.8305118,2.755609E-6,0.04787936,6.463876E-5,0.005877044,3.526381E-6,0.02605732,0.001373423,7.53659E-4,0.03017748,9.466138E-5,0.001545412,0.003467415,1.015588E-5,7.444266E-5,3.049127E-4,2.413852E-7,7.71895E-7,0.02948276,0.001133999,0.002555278,2.692084E-4,7.792433E-6,0.003989118,5.513475E-4,0.001125898,1.622828E-5,4.172609E-4,4.598019E-5,1.083456E-4,1.168024E-4,3.79077E-4,4.013896E-4,5.895252E-5,4.338869E-5,0.001348756,2.344352E-5,3.40522E-5,6.242228E-5,4.704856E-4,8.88154E-4,0.001250156,0.006160525,5.493733E-5,3.36084E-5,2.843343E-4,2.767181E-5,1.908748E-5,3.65046E-4,2.418662E-5,8.276293,8.184286E-5,468400.7,468400.7
5.7E-4,15.1886,-3.297432E7,1232.33,1232.33,0.00124303,1.0,0.8304052,2.738287E-6,0.04795631,6.416456E-5,0.005877067,3.50351E-6,0.02610872,0.001378195,7.535688E-4,0.03017662,9.469775E-5,0.001550982,0.003470465,1.01752E-5,7.433172E-5,3.043425E-4,2.378372E-7,7.606486E-7,0.02948152,0.001124614,0.0025526,2.692577E-4,7.746244E-6,0.003993016,5.534414E-4,0.001128478,1.633484E-5,4.197245E-4,4.616853E-5,1.0813E-4,1.165412E-4,3.773023E-4,4.003441E-4,5.859646E-5,4.345883E-5,0.001347908,2.347901E-5,3.404676E-5,6.223016E-5,4.683185E-4,8.743786E-4,0.001245881,0.006158973,5.479082E-5,3.376172E-5,2.843819E-4,2.771023E-5,1.904864E-5,3.608903E-4,2.340099E-5,8.275776,8.183964E-5,468371.4,468371.4
5.749779E-4,15.18928,-3.231614E7,1232.297,1232.297,0.00124303,1.0,0.8302839,2.71868E-6,0.04804404,6.362829E-5,0.005877083,3.477584E-6,0.02616737,0.001383651,7.534627E-4,0.03017551,9.473843E-5,0.001557345,0.003473885,1.019735E-5,7.420469E-5,3.036891E-4,2.338484E-7,7.479985E-7,0.02947986,0.001113965,0.002549503,2.693111E-4,7.693811E-6,0.003997445,5.558313E-4,0.001131422,1.645735E-5,4.225496E-4,4.638195E-5,1.078789E-4,1.162423E-4,3.752729E-4,3.991454E-4,5.819003E-5,4.353849E-5,0.001346927,2.351896E-5,3.403844E-5,6.200967E-5,4.658445E-4,8.5883E-4,0.001240995,0.006157207,5.462374E-5,3.393737E-5,2.844321E-4,2.775348E-5,1.900376E-5,3.561857E-4,2.253061E-5,8.275189,8.183598E-5,468338.2,468338.2
5.8E-4,15.18996,-3.166862E7,1232.266,1232.266,0.00124303,1.0,0.8301629,2.699211E-6,0.04813179,6.309645E-5,0.005877087,3.451808E-6,0.02622606,0.001389126,7.533533E-4,0.03017426,9.477825E-5,0.001563725,0.003477244,1.021964E-5,7.407708E-5,3.030321E-4,2.299169E-7,7.355234E-7,0.02947792,0.001103367,0.00254636,2.693618E-4,7.641604E-6,0.004001859,5.582244E-4,0.001134369,1.658094E-5,4.253921E-4,4.659399E-5,1.076221E-4,1.159421E-4,3.732368E-4,3.979395E-4,5.778308E-5,4.361783E-5,0.001345931,2.355836E-5,3.402794E-5,6.178762E-5,4.633668E-4,8.434419E-4,0.001236096,0.006155445,5.445657E-5,3.411392E-5,2.844781E-4,2.779615E-5,1.895825E-5,3.515148E-4,2.168583E-5,8.274604,8.183231E-5,468305.1,468305.1
5.9E-4,15.1913,-3.042693E7,1232.204,1232.204,0.00124303,1.0,0.8299256,2.661367E-6,0.04830426,6.206446E-5,0.00587706,3.401603E-6,0.02634153,0.001399937,7.531286E-4,0.03017138,9.485391E-5,0.001576305,0.003483669,1.026379E-5,7.382459E-5,3.017306E-4,2.223585E-7,7.115204E-7,0.02947332,0.001082697,0.002540047,2.69453E-4,7.539692E-6,0.004010487,5.629356E-4,0.001140168,1.682706E-5,4.310289E-4,4.700636E-5,1.071012E-4,1.153487E-4,3.692173E-4,3.955493E-4,5.698198E-5,4.377278E-5,0.001343929,2.363409E-5,3.400081E-5,6.134677E-5,4.584876E-4,8.136795E-4,0.001226433,0.006151996,5.412789E-5,3.446352E-5,2.845561E-4,2.787831E-5,1.886697E-5,3.424369E-4,2.00993E-5,8.273463,8.182511E-5,468240.5,468240.5
6.0E-4,15.19261,-2.924519E7,1232.145,1232.145,0.00124303,1.0,0.8296933,2.62471E-6,0.04847379,6.106707E-5,0.005876991,3.35284E-6,0.02645519,0.001410631,7.528952E-4,0.03016802,9.492476E-5,0.001588727,0.00348975,1.030765E-5,7.357422E-5,3.004381E-4,2.151431E-7,6.88583E-7,0.02946775,0.001062591,0.002533664,2.695318E-4,7.440424E-6,0.004018905,5.675763E-4,0.001145879,1.707321E-5,4.366349E-4,4.740578E-5,1.065683E-4,1.147608E-4,3.652433E-4,3.931744E-4,5.619302E-5,4.392384E-5,0.001341902,2.370626E-5,3.396571E-5,6.090766E-5,4.536795E-4,7.850469E-4,0.001216892,0.006148623,5.380467E-5,3.481057E-5,2.846166E-4,2.795687E-5,1.877487E-5,3.336455E-4,1.863211E-5,8.27235,8.181803E-5,468177.5,468177.5
6.1E-4,15.19391,-2.812E7,1232.088,1232.088,0.00124303,1.0,0.8294657,2.589188E-6,0.04864051,6.010271E-5,0.005876881,3.305462E-6,0.0265671,0.00142121,7.526537E-4,0.03016421,9.499083E-5,0.001600994,0.003495501,1.035118E-5,7.332594E-5,2.991545E-4,2.082515E-7,6.666534E-7,0.02946129,0.001043032,0.002527215,2.695986E-4,7.343709E-6,0.00402712,5.72148E-4,0.001151504,1.73194E-5,4.422101E-4,4.779241E-5,1.060242E-4,1.141785E-4,3.613143E-4,3.908152E-4,5.5416E-5,4.407113E-5,0.001339853,2.377492E-5,3.392302E-5,6.047036E-5,4.489409E-4,7.574967E-4,0.001207469,0.006145324,5.348677E-5,3.515514E-5,2.846602E-4,2.8032E-5,1.868202E-5,3.251291E-4,1.727502E-5,8.271264,8.181106E-5,468116.1,468116.1
6.192702E-4,15.19508,-2.712413E7,1232.037,1232.037,0.00124303,1.0,0.8292587,2.557229E-6,0.04879261,5.92369E-5,0.005876744,3.262729E-6,0.02666932,0.001430919,7.524229E-4,0.03016029,9.504786E-5,0.00161223,0.003500549,1.039123E-5,7.30976E-5,2.979726E-4,2.021361E-7,6.471759E-7,0.02945453,0.001025375,0.002521183,2.696505E-4,7.256248E-6,0.00403456,5.76326E-4,0.001156644,1.754767E-5,4.47351E-4,4.813955E-5,1.055107E-4,1.136434E-4,3.57712E-4,3.886428E-4,5.470619E-5,4.420442E-5,0.001337935,2.383549E-5,3.387696E-5,6.006663E-5,4.446089E-4,7.328834E-4,0.001198838,0.006142328,5.319671E-5,3.547241E-5,2.846862E-4,2.809872E-5,1.859532E-5,3.1747E-4,1.610769E-5,8.270281,8.180471E-5,468060.5,468060.5
6.2E-4,15.19518,-2.704744E7,1232.033,1232.033,0.00124303,1.0,0.8292426,2.55475E-6,0.04880449,5.916985E-5,0.005876732,3.259413E-6,0.0266773,0.001431679,7.524044E-4,0.03015997,9.505218E-5,0.00161311,0.003500935,1.039437E-5,7.307969E-5,2.978799E-4,2.016654E-7,6.456759E-7,0.02945397,0.001024004,0.002520706,2.696542E-4,7.24945E-6,0.004035139,5.766526E-4,0.001157046,1.756565E-5,4.477546E-4,4.816642E-5,1.054699E-4,1.136015E-4,3.574301E-4,3.884724E-4,5.465073E-5,4.421479E-5,0.001337783,2.384013E-5,3.387308E-5,6.003492E-5,4.442702E-4,7.309823E-4,0.001198163,0.006142095,5.317406E-5,3.54973E-5,2.846876E-4,2.810386E-5,1.858847E-5,3.168763E-4,1.60193E-5,8.270205,8.180422E-5,468056.2,468056.2
6.240188E-4,15.19568,-2.66312E7,1232.012,1232.012,0.00124303,1.0,0.8291542,2.541209E-6,0.04886964,5.880357E-5,0.005876662,3.24127E-6,0.02672112,0.001435856,7.523022E-4,0.03015815,9.507551E-5,0.001617937,0.003503031,1.041163E-5,7.29813E-5,2.973702E-4,1.991015E-7,6.375043E-7,0.02945079,0.001016505,0.002518073,2.696733E-4,7.212249E-6,0.004038307,5.784441E-4,0.001159249,1.766463E-5,4.499742E-4,4.831319E-5,1.052445E-4,1.133711E-4,3.558816E-4,3.875356E-4,5.434648E-5,4.427152E-5,0.001336946,2.386537E-5,3.385104E-5,5.986046E-5,4.424121E-4,7.206111E-4,0.001194455,0.006140817,5.304984E-5,3.563413E-5,2.846942E-4,2.813184E-5,1.85507E-5,3.136322E-4,1.554164E-5,8.269787,8.18015E-5,468032.5,468032.5
6.3E-4,15.19643,-2.602562E7,1231.981,1231.981,0.00124303,1.0,0.829024,2.521356E-6,0.04896583,5.826715E-5,0.005876547,3.21464E-6,0.02678586,0.00144204,7.521479E-4,0.03015533,9.510884E-5,0.001625077,0.003506062,1.043721E-5,7.283546E-5,2.966142E-4,1.953687E-7,6.256019E-7,0.02944583,0.001005493,0.002514138,2.696987E-4,7.157571E-6,0.004042968,5.810913E-4,0.001162506,1.781197E-5,4.532686E-4,4.852797E-5,1.049063E-4,1.130298E-4,3.5359E-4,3.861463E-4,5.389704E-5,4.435494E-5,0.001335694,2.390194E-5,3.381624E-5,5.960137E-5,4.396661E-4,7.054628E-4,0.001188971,0.006138934,5.286643E-5,3.58371E-5,2.846996E-4,2.817259E-5,1.84943E-5,3.088772E-4,1.485731E-5,8.269171,8.179748E-5,467997.6,467997.6
6.368578E-4,15.19727,-2.53514E7,1231.946,1231.946,0.00124303,1.0,0.8288764,2.499031E-6,0.049075,5.766477E-5,0.0058764,3.184646E-6,0.02685937,0.001449085,7.519681E-4,0.03015192,9.514503E-5,0.001633201,0.003509408,1.046636E-5,7.26691E-5,2.957513E-4,1.91209E-7,6.123306E-7,0.0294398,9.930876E-4,0.002509603,2.697232E-4,7.095887E-6,0.00404823,5.840981E-4,0.001166205,1.798094E-5,4.570323E-4,4.876884E-5,1.045148E-4,1.126406E-4,3.509818E-4,3.845611E-4,5.338674E-5,4.444911E-5,0.00133425,2.394239E-5,3.377347E-5,5.930518E-5,4.365461E-4,6.885129E-4,0.001182733,0.006136804,5.265833E-5,3.60688E-5,2.846991E-4,2.821801E-5,1.842938E-5,3.035323E-4,1.411062E-5,8.268476,8.179293E-5,467958.3,467958.3
6.4E-4,15.19766,-2.504965E7,1231.93,1231.93,0.00124303,1.0,0.8288095,2.488955E-6,0.04912463,5.739317E-5,0.005876327,3.171092E-6,0.02689281,0.001452297,7.518846E-4,0.03015031,9.516089E-5,0.001636901,0.003510897,1.047967E-5,7.259318E-5,2.953573E-4,1.893446E-7,6.063799E-7,0.02943692,9.874809E-4,0.002507516,2.697328E-4,7.067976E-6,0.004050613,5.854659E-4,0.001167888,1.805837E-5,4.58752E-4,4.88773E-5,1.043342E-4,1.124631E-4,3.497935E-4,3.838375E-4,5.31547E-5,4.449173E-5,0.001333586,2.396041E-5,3.375286E-5,5.916977E-5,4.351266E-4,6.808925E-4,0.001179892,0.006135839,5.256375E-5,3.61746E-5,2.846967E-4,2.823836E-5,1.839955E-5,3.011206E-4,1.378145E-5,8.268161,8.179086E-5,467940.5,467940.5
6.494444E-4,15.1988,-2.41689E7,1231.884,1231.884,0.00124303,1.0,0.8286108,2.459237E-6,0.04927232,5.659316E-5,0.00587609,3.131052E-6,0.0269924,0.00146189,7.5163E-4,0.03014524,9.520582E-5,0.001647938,0.003515201,1.051941E-5,7.236615E-5,2.941784E-4,1.838937E-7,5.889728E-7,0.02942784,9.70918E-4,0.002501215,2.697557E-4,6.985404E-6,0.004057668,5.895396E-4,0.0011729,1.829117E-5,4.639027E-4,4.91961E-5,1.037867E-4,1.119326E-4,3.462478E-4,3.81673E-4,5.246391E-5,4.461791E-5,0.00133158,2.40126E-5,3.368725E-5,5.876398E-5,4.308979E-4,6.58529E-4,0.00117142,0.006132974,5.228235E-5,3.649129E-5,2.846807E-4,2.829786E-5,1.830959E-5,2.940106E-4,1.283894E-5,8.267229,8.17847E-5,467887.7,467887.7
6.5E-4,15.19887,-2.411824E7,1231.881,1231.881,0.00124303,1.0,0.8285992,2.457514E-6,0.04928095,5.654683E-5,0.005876075,3.128728E-6,0.02699821,0.001462451,7.516148E-4,0.03014493,9.520833E-5,0.001648584,0.003515447,1.052173E-5,7.235285E-5,2.941093E-4,1.835799E-7,5.879702E-7,0.02942728,9.699567E-4,0.002500843,2.697568E-4,6.980605E-6,0.004058079,5.897776E-4,0.001173193,1.830487E-5,4.642049E-4,4.921452E-5,1.037543E-4,1.119015E-4,3.460404E-4,3.815462E-4,5.242358E-5,4.462525E-5,0.001331462,2.401558E-5,3.368322E-5,5.874016E-5,4.306508E-4,6.572377E-4,0.001170924,0.006132807,5.226592E-5,3.650986E-5,2.846794E-4,2.830129E-5,1.830429E-5,2.935985E-4,1.278557E-5,8.267175,8.178434E-5,467884.7,467884.7
