Time_Soln#3 (sec),Volume_Soln#3 (cm3),Volumetric_heat_production_rate_Soln#3 (erg/cm3-sec),Surface_temperature_Soln#3 (K),Temperature_Soln#3 (K),Mass_Soln#3 (g),Pressure_Soln#3 (atm),Mole_fraction_H2_Soln#3 (),Mole_fraction_H_Soln#3 (),Mole_fraction_CH4_Soln#3 (),Mole_fraction_CH3_Soln#3 (),Mole_fraction_C2H6_Soln#3 (),Mole_fraction_C2H5_Soln#3 (),Mole_fraction_C2H4_Soln#3 (),Mole_fraction_C2H2_Soln#3 (),Mole_fraction_C3H8_Soln#3 (),Mole_fraction_C3H6_Soln#3 (),Mole_fraction_C3H5-A_Soln#3 (),Mole_fraction_C3H4-P_Soln#3 (),Mole_fraction_C3H4-A_Soln#3 (),Mole_fraction_NC4H10_Soln#3 (),Mole_fraction_IC4H10_Soln#3 (),Mole_fraction_TC4H9_Soln#3 (),Mole_fraction_IC4H8_Soln#3 (),Mole_fraction_IC4H7_Soln#3 (),Mole_fraction_C4H8-1_Soln#3 (),Mole_fraction_C4H8-2_Soln#3 (),Mole_fraction_C4H71-3_Soln#3 (),Mole_fraction_C4H6_Soln#3 (),Mole_fraction_C4H4_Soln#3 (),Mole_fraction_C6H6_Soln#3 (),Mole_fraction_FULVENE_Soln#3 (),Mole_fraction_C5H6_Soln#3 (),Mole_fraction_MCPTD_Soln#3 (),Mole_fraction_NEOC5H12_Soln#3 (),Mole_fraction_NC5H10_Soln#3 (),Mole_fraction_B1M2_Soln#3 (),Mole_fraction_B1M3_Soln#3 (),Mole_fraction_B2M2_Soln#3 (),Mole_fraction_LC5H8_Soln#3 (),Mole_fraction_DIALLYL_Soln#3 (),Mole_fraction_CYC6H8_Soln#3 (),Mole_fraction_CYC6H10_Soln#3 (),Mole_fraction_NC6H12_Soln#3 (),Mole_fraction_NC7H14_Soln#3 (),Mole_fraction_IC8H16_Soln#3 (),Mole_fraction_DIMEPTD_Soln#3 (),Mole_fraction_C7H8_Soln#3 (),Mole_fraction_C7H7_Soln#3 (),Mole_fraction_STILB_Soln#3 (),Mole_fraction_C6H5C2H3_Soln#3 (),Mole_fraction_C6H5C2H5_Soln#3 (),Mole_fraction_XYLENE_Soln#3 (),Mole_fraction_C6H5C2H4C6H5_Soln#3 (),Mole_fraction_NPBENZ_Soln#3 (),Mole_fraction_NC10H20_Soln#3 (),Mole_fraction_IC12H26_Soln#3 (),Molecular_weight_Soln#3 (g/mole),Mass_density_Soln#3 (g/cm3),Unburned_hydrocarbons_Soln#3 (ppm),Volatile_organic_compounds_Soln#3 (ppm)
0.004,14.96087,-2.422621E7,1049.905,1049.905,0.001525536,1.0,0.896193,3.757862E-7,0.01933149,1.584418E-5,0.00164518,1.761925E-6,0.008168125,1.388999E-4,3.092061E-4,0.0141724,1.204449E-5,2.07764E-4,8.323184E-4,4.106265E-5,2.438991E-4,2.175644E-6,0.01855984,3.46221E-4,0.001458313,1.600031E-4,1.27566E-5,0.001909161,4.549497E-5,3.954999E-4,1.200717E-6,4.471332E-5,1.082606E-5,1.983703E-5,6.307662E-4,9.730586E-5,8.695248E-5,1.058609E-5,9.954226E-4,3.449757E-5,4.965906E-6,1.052166E-5,5.156957E-5,9.435033E-4,0.01027322,0.001517036,0.007084552,1.725975E-5,2.491654E-6,5.95426E-6,1.532159E-4,6.152861E-6,6.499579E-6,2.811933E-5,0.004089203,0.009664284,8.784808,1.019681E-4,497180.4,497180.4
0.0041,14.96114,-2.358334E7,1049.513,1049.513,0.001525536,1.0,0.8957112,3.69333E-7,0.01955101,1.559762E-5,0.001660728,1.736296E-6,0.008256965,1.417267E-4,3.125984E-4,0.01429505,1.201541E-5,2.114216E-4,8.364858E-4,4.125913E-5,2.465496E-4,2.14706E-6,0.01872876,3.43632E-4,0.001466836,1.617757E-4,1.265858E-5,0.001925923,4.641912E-5,4.008518E-4,1.231619E-6,4.571562E-5,1.106291E-5,1.994989E-5,6.339336E-4,9.806566E-5,8.735487E-5,1.079804E-5,0.00100209,3.476169E-5,5.064337E-6,1.079725E-5,5.182073E-5,9.459399E-4,0.01018942,0.001523695,0.007076869,1.710638E-5,2.539174E-6,6.091879E-6,1.546191E-4,6.24897E-6,6.522449E-6,2.831978E-5,0.004043611,0.009596146,8.781364,1.019662E-4,496985.5,496985.5
0.0042,14.96143,-2.296965E7,1049.131,1049.131,0.001525536,1.0,0.8952396,3.631327E-7,0.0197665,1.536012E-5,0.001675953,1.711619E-6,0.008344124,1.445232E-4,3.1594E-4,0.01441476,1.198704E-5,2.15021E-4,8.40485E-4,4.144875E-5,2.49147E-4,2.119452E-6,0.01889358,3.411019E-4,0.001475071,1.635102E-4,1.25634E-5,0.001942288,4.733221E-5,4.061202E-4,1.262424E-6,4.671016E-5,1.129767E-5,2.005915E-5,6.369796E-4,9.879919E-5,8.774078E-5,1.100739E-5,0.001008548,3.502021E-5,5.161806E-6,1.107125E-5,5.206146E-5,9.482137E-4,0.01010752,0.001530055,0.007069356,1.695737E-5,2.58597E-6,6.228292E-6,1.559868E-4,6.343455E-6,6.543995E-6,2.851394E-5,0.003999285,0.009529569,8.778002,1.019643E-4,496795.2,496795.2
0.0043,14.96172,-2.238329E7,1048.759,1048.759,0.001525536,1.0,0.8947777,3.57171E-7,0.0199781,1.51312E-5,0.001690868,1.687841E-6,0.008429666,1.472903E-4,3.192329E-4,0.01453165,1.195935E-5,2.185638E-4,8.443241E-4,4.163183E-5,2.516933E-4,2.09277E-6,0.01905449,3.386287E-4,0.001483031,1.652082E-4,1.247094E-5,0.001958272,4.82345E-5,4.11308E-4,1.293134E-6,4.769709E-5,1.153038E-5,2.016496E-5,6.399101E-4,9.950767E-5,8.811103E-5,1.121419E-5,0.001014805,3.527332E-5,5.258338E-6,1.134366E-5,5.229225E-5,9.503337E-4,0.01002745,0.001536129,0.007062006,1.681252E-5,2.63206E-6,6.363524E-6,1.573203E-4,6.436369E-6,6.56429E-6,2.870209E-5,0.003956168,0.009464488,8.774718,1.019623E-4,496609.3,496609.3
0.0044,14.96201,-2.182254E7,1048.396,1048.396,0.001525536,1.0,0.8943252,3.51434E-7,0.02018596,1.491037E-5,0.001705488,1.664914E-6,0.008513655,1.500285E-4,3.224791E-4,0.01464585,1.19323E-5,2.220515E-4,8.480111E-4,4.180871E-5,2.541905E-4,2.066964E-6,0.01921164,3.362106E-4,0.00149073,1.668709E-4,1.238106E-5,0.001973892,4.912627E-5,4.164178E-4,1.323749E-6,4.867656E-5,1.176107E-5,2.026749E-5,6.427309E-4,1.001923E-4,8.846641E-5,1.141852E-5,0.001020872,3.55212E-5,5.353956E-6,1.161449E-5,5.251358E-5,9.523086E-4,0.009949134,0.001541933,0.007054813,1.667163E-5,2.677465E-6,6.497595E-6,1.586212E-4,6.527761E-6,6.583402E-6,2.888451E-5,0.003914207,0.009400842,8.771509,1.019603E-4,496427.7,496427.7
0.0045,14.96231,-2.128575E7,1048.042,1048.042,0.001525536,1.0,0.8938818,3.459083E-7,0.02039024,1.469719E-5,0.001719823,1.642787E-6,0.008596154,1.527385E-4,3.256805E-4,0.01475747,1.190588E-5,2.254859E-4,8.515541E-4,4.197974E-5,2.566405E-4,2.041986E-6,0.0193652,3.338453E-4,0.001498182,1.684998E-4,1.229362E-5,0.001989165,5.000779E-5,4.214527E-4,1.354268E-6,4.964874E-5,1.198979E-5,2.036692E-5,6.454478E-4,1.008544E-4,8.880775E-5,1.162042E-5,0.001026756,3.576405E-5,5.448685E-6,1.188374E-5,5.272597E-5,9.541474E-4,0.00987249,0.001547481,0.007047768,1.653452E-5,2.722203E-6,6.63053E-6,1.598909E-4,6.617685E-6,6.601403E-6,2.906148E-5,0.003873344,0.009338566,8.768372,1.019582E-4,496250.1,496250.1
0.0046,14.96262,-2.077141E7,1047.697,1047.697,0.001525536,1.0,0.8934469,3.40582E-7,0.02059107,1.449122E-5,0.001733888,1.621417E-6,0.008677225,1.554212E-4,3.28839E-4,0.01486664,1.188004E-5,2.288684E-4,8.549606E-4,4.214522E-5,2.590452E-4,2.017792E-6,0.01951532,3.315309E-4,0.001505398,1.700963E-4,1.220852E-5,0.002004104,5.087935E-5,4.264151E-4,1.384693E-6,5.061378E-5,1.221658E-5,2.046339E-5,6.480663E-4,1.01495E-4,8.91358E-5,1.181996E-5,0.001032467,3.600205E-5,5.542548E-6,1.215143E-5,5.292988E-5,9.558582E-4,0.009797451,0.001552787,0.007040867,1.640099E-5,2.766295E-6,6.762352E-6,1.611308E-4,6.706191E-6,6.618358E-6,2.923326E-5,0.003833529,0.009277601,8.765303,1.019561E-4,496076.4,496076.4
0.0047,14.96293,-2.027818E7,1047.359,1047.359,0.001525536,1.0,0.8930203,3.354437E-7,0.02078858,1.429209E-5,0.001747693,1.600762E-6,0.00875692,1.58077E-4,3.319563E-4,0.01497344,1.185478E-5,2.322006E-4,8.582373E-4,4.230544E-5,2.614064E-4,1.994342E-6,0.01966214,3.292655E-4,0.00151239,1.716614E-4,1.212563E-5,0.002018725,5.174118E-5,4.313076E-4,1.415024E-6,5.157183E-5,1.244148E-5,2.055706E-5,6.505912E-4,1.021151E-4,8.945122E-5,1.20172E-5,0.001038012,3.623538E-5,5.635565E-6,1.241756E-5,5.312571E-5,9.574481E-4,0.009723953,0.001557863,0.007034103,1.62709E-5,2.809758E-6,6.893083E-6,1.623421E-4,6.793325E-6,6.634324E-6,2.940009E-5,0.003794715,0.009217895,8.762299,1.01954E-4,495906.5,495906.5
0.0048,14.96325,-1.980481E7,1047.03,1047.03,0.001525536,1.0,0.8926016,3.304836E-7,0.02098289,1.409944E-5,0.001761248,1.580787E-6,0.00883529,1.607067E-4,3.350338E-4,0.01507798,1.183006E-5,2.354838E-4,8.613901E-4,4.246065E-5,2.637255E-4,1.971598E-6,0.0198058,3.270476E-4,0.001519168,1.731965E-4,1.204487E-5,0.002033039,5.259352E-5,4.361324E-4,1.445262E-6,5.252303E-5,1.266452E-5,2.064804E-5,6.530267E-4,1.027158E-4,8.975462E-5,1.221219E-5,0.001043399,3.646419E-5,5.727757E-6,1.268214E-5,5.331383E-5,9.589236E-4,0.009651939,0.001562719,0.007027471,1.614408E-5,2.852609E-6,7.022745E-6,1.635259E-4,6.879127E-6,6.649353E-6,2.956219E-5,0.00375686,0.009159399,8.759359,1.019518E-4,495740.0,495740.1
0.0049,14.96357,-1.935018E7,1046.708,1046.708,0.001525536,1.0,0.8921906,3.256924E-7,0.02117411,1.391296E-5,0.001774563,1.561457E-6,0.008912381,1.633108E-4,3.38073E-4,0.01518034,1.180586E-5,2.387192E-4,8.644247E-4,4.261107E-5,2.66004E-4,1.949529E-6,0.01994639,3.248755E-4,0.00152574,1.747024E-4,1.196613E-5,0.002047058,5.343661E-5,4.408916E-4,1.475407E-6,5.346751E-5,1.288574E-5,2.073646E-5,6.55377E-4,1.032978E-4,9.004654E-5,1.240497E-5,0.001048633,3.66886E-5,5.819143E-6,1.29452E-5,5.349459E-5,9.602906E-4,0.009581352,0.001567366,0.007020967,1.602042E-5,2.894863E-6,7.151358E-6,1.646834E-4,6.963638E-6,6.663492E-6,2.971974E-5,0.003719925,0.009102067,8.756479,1.019496E-4,495577.1,495577.1
0.005,14.9639,-1.891322E7,1046.394,1046.394,0.001525536,1.0,0.8917871,3.210612E-7,0.02136235,1.373234E-5,0.001787646,1.542739E-6,0.008988238,1.658898E-4,3.410752E-4,0.01528061,1.178217E-5,2.419081E-4,8.673465E-4,4.275692E-5,2.682433E-4,1.9281E-6,0.02008406,3.227476E-4,0.001532116,1.761802E-4,1.188934E-5,0.002060794,5.427067E-5,4.455872E-4,1.50546E-6,5.44054E-5,1.310517E-5,2.082242E-5,6.576459E-4,1.03862E-4,9.032754E-5,1.259561E-5,0.001053721,3.690878E-5,5.909741E-6,1.320673E-5,5.366832E-5,9.61555E-4,0.009512142,0.001571814,0.007014585,1.589976E-5,2.936537E-6,7.278942E-6,1.658154E-4,7.046896E-6,6.676787E-6,2.987294E-5,0.003683872,0.009045856,8.753658,1.019474E-4,495417.4,495417.4
0.0051,14.96423,-1.849295E7,1046.087,1046.087,0.001525536,1.0,0.8913906,3.165822E-7,0.0215477,1.355729E-5,0.001800506,1.524605E-6,0.009062904,1.684444E-4,3.440418E-4,0.01537885,1.175897E-5,2.450518E-4,8.701605E-4,4.289843E-5,2.704447E-4,1.907282E-6,0.02021889,3.206625E-4,0.001538305,1.776309E-4,1.18144E-5,0.002074257,5.50959E-5,4.502212E-4,1.535422E-6,5.533685E-5,1.332285E-5,2.090603E-5,6.598371E-4,1.044091E-4,9.059811E-5,1.278414E-5,0.001058669,3.712484E-5,5.999569E-6,1.346675E-5,5.383534E-5,9.627219E-4,0.009444258,0.001576071,0.007008321,1.5782E-5,2.977645E-6,7.405517E-6,1.66923E-4,7.128939E-6,6.689281E-6,3.002198E-5,0.003648666,0.008990725,8.750893,1.019452E-4,495260.9,495260.9
0.0052,14.96456,-1.808846E7,1045.786,1045.786,0.001525536,1.0,0.891001,3.122475E-7,0.02173027,1.338754E-5,0.001813151,1.507025E-6,0.00913642,1.709751E-4,3.469738E-4,0.01547515,1.173623E-5,2.481515E-4,8.728716E-4,4.303578E-5,2.726096E-4,1.887048E-6,0.020351,3.186187E-4,0.001544314,1.790553E-4,1.174124E-5,0.002087457,5.591252E-5,4.547954E-4,1.565293E-6,5.626196E-5,1.353881E-5,2.098739E-5,6.61954E-4,1.0494E-4,9.085875E-5,1.297061E-5,0.001063483,3.733692E-5,6.088644E-6,1.372528E-5,5.399594E-5,9.637966E-4,0.009377651,0.001580147,0.007002171,1.566701E-5,3.018202E-6,7.531102E-6,1.68007E-4,7.209803E-6,6.701015E-6,3.016702E-5,0.003614272,0.008936632,8.748182,1.019429E-4,495107.5,495107.5
0.0053,14.9649,-1.769885E7,1045.492,1045.492,0.001525536,1.0,0.8906181,3.0805E-7,0.02191014,1.322285E-5,0.001825589,1.489974E-6,0.009208825,1.734823E-4,3.498727E-4,0.01556958,1.171394E-5,2.512082E-4,8.754843E-4,4.316916E-5,2.747391E-4,1.86737E-6,0.02048048,3.166148E-4,0.001550152,1.804544E-4,1.166979E-5,0.002100405,5.672073E-5,4.593117E-4,1.595075E-6,5.718088E-5,1.375307E-5,2.106661E-5,6.64E-4,1.054553E-4,9.110989E-5,1.315508E-5,0.001068167,3.754513E-5,6.176982E-6,1.398232E-5,5.415041E-5,9.647839E-4,0.009312278,0.00158405,0.006996131,1.555468E-5,3.058223E-6,7.655718E-6,1.690684E-4,7.289521E-6,6.712027E-6,3.030822E-5,0.003580658,0.008883541,8.745523,1.019406E-4,494957.0,494957.0
0.0054,14.96524,-1.732337E7,1045.204,1045.204,0.001525536,1.0,0.8902415,3.03983E-7,0.0220874,1.306298E-5,0.001837828,1.473425E-6,0.009280155,1.759667E-4,3.527393E-4,0.01566221,1.169209E-5,2.54223E-4,8.78003E-4,4.329875E-5,2.768344E-4,1.848223E-6,0.02060743,3.146495E-4,0.001555824,1.81829E-4,1.159997E-5,0.002113109,5.752073E-5,4.637718E-4,1.624768E-6,5.809371E-5,1.396568E-5,2.114376E-5,6.65978E-4,1.059556E-4,9.135197E-5,1.333757E-5,0.001072728,3.77496E-5,6.264599E-6,1.423789E-5,5.429902E-5,9.656881E-4,0.009248094,0.001587786,0.006990196,1.54449E-5,3.097719E-6,7.779381E-6,1.70108E-4,7.368126E-6,6.722352E-6,3.044574E-5,0.003547794,0.008831417,8.742914,1.019383E-4,494809.4,494809.4
0.0055,14.96558,-1.696129E7,1044.922,1044.922,0.001525536,1.0,0.8898711,3.000404E-7,0.02226214,1.29077E-5,0.001849873,1.457357E-6,0.009350446,1.784286E-4,3.555747E-4,0.0157531,1.167065E-5,2.571971E-4,8.804315E-4,4.342471E-5,2.788966E-4,1.829584E-6,0.02073193,3.127216E-4,0.001561338,1.831798E-4,1.153172E-5,0.002125577,5.83127E-5,4.681773E-4,1.654374E-6,5.900057E-5,1.417666E-5,2.121893E-5,6.678911E-4,1.064416E-4,9.158537E-5,1.351814E-5,0.001077169,3.795043E-5,6.351511E-6,1.4492E-5,5.444199E-5,9.665133E-4,0.00918506,0.001591364,0.006984364,1.533757E-5,3.136706E-6,7.90211E-6,1.711266E-4,7.445649E-6,6.732024E-6,3.057973E-5,0.003515652,0.008780225,8.740354,1.019359E-4,494664.5,494664.5
0.0056,14.96593,-1.661209E7,1044.646,1044.646,0.001525536,1.0,0.8895069,2.962187E-7,0.02243437,1.275691E-5,0.001861728,1.441758E-6,0.009419703,1.80868E-4,3.583793E-4,0.01584226,1.164963E-5,2.601304E-4,8.827713E-4,4.354711E-5,2.809258E-4,1.811442E-6,0.02085401,3.108308E-4,0.001566696,1.84507E-4,1.146502E-5,0.002137812,5.909662E-5,4.725283E-4,1.68389E-6,5.990144E-5,1.4386E-5,2.129215E-5,6.697401E-4,1.069135E-4,9.181026E-5,1.369678E-5,0.001081492,3.814763E-5,6.437715E-6,1.474464E-5,5.457944E-5,9.672614E-4,0.009123166,0.001594786,0.006978633,1.523268E-5,3.175181E-6,8.0239E-6,1.721243E-4,7.522093E-6,6.741057E-6,3.071022E-5,0.003484224,0.008729958,8.737842,1.019336E-4,494522.3,494522.3
0.0057,14.96628,-1.627476E7,1044.375,1044.375,0.001525536,1.0,0.8891483,2.925075E-7,0.02260429,1.261021E-5,0.001873408,1.426585E-6,0.009488013,1.832864E-4,3.611554E-4,0.01592985,1.162899E-5,2.630259E-4,8.850308E-4,4.366626E-5,2.829248E-4,1.793754E-6,0.02097387,3.089741E-4,0.001571912,1.858127E-4,1.139972E-5,0.002149834,5.987308E-5,4.768291E-4,1.713322E-6,6.079672E-5,1.459381E-5,2.13636E-5,6.715312E-4,1.073726E-4,9.202743E-5,1.387363E-5,0.001085708,3.834149E-5,6.52326E-6,1.499588E-5,5.471186E-5,9.679403E-4,0.009062317,0.001598068,0.006972995,1.512999E-5,3.213184E-6,8.144814E-6,1.731029E-4,7.597541E-6,6.749514E-6,3.083753E-5,0.003453445,0.008680538,8.735374,1.019312E-4,494382.6,494382.6
0.0058,14.96664,-1.594886E7,1044.11,1044.11,0.001525536,1.0,0.8887952,2.889039E-7,0.02277192,1.246753E-5,0.001884915,1.411831E-6,0.009555382,1.856839E-4,3.639032E-4,0.01601588,1.160873E-5,2.658837E-4,8.872114E-4,4.378225E-5,2.848938E-4,1.776511E-6,0.02109154,3.071511E-4,0.001576989,1.870968E-4,1.133582E-5,0.002161645,6.064207E-5,4.8108E-4,1.742668E-6,6.168637E-5,1.480008E-5,2.14333E-5,6.732653E-4,1.078191E-4,9.223704E-5,1.404868E-5,0.001089818,3.853203E-5,6.608143E-6,1.52457E-5,5.483936E-5,9.685518E-4,0.009002502,0.00160121,0.006967449,1.502947E-5,3.250715E-6,8.264848E-6,1.740627E-4,7.671997E-6,6.757411E-6,3.096171E-5,0.003423307,0.008631955,8.73295,1.019288E-4,494245.4,494245.4
0.0059,14.96699,-1.563385E7,1043.85,1043.85,0.001525536,1.0,0.8884476,2.854036E-7,0.02293732,1.232869E-5,0.001896253,1.397478E-6,0.009621835,1.880608E-4,3.666236E-4,0.01610039,1.158882E-5,2.687045E-4,8.893157E-4,4.389516E-5,2.868336E-4,1.759696E-6,0.02120707,3.05361E-4,0.001581931,1.8836E-4,1.127325E-5,0.002173251,6.140372E-5,4.852821E-4,1.77193E-6,6.25705E-5,1.500483E-5,2.150132E-5,6.749443E-4,1.082535E-4,9.243935E-5,1.422196E-5,0.001093825,3.871932E-5,6.692377E-6,1.549413E-5,5.49621E-5,9.690985E-4,0.008943693,0.001604219,0.006961992,1.493107E-5,3.287782E-6,8.384015E-6,1.750041E-4,7.745484E-6,6.764768E-6,3.108285E-5,0.003393792,0.008584186,8.730567,1.019263E-4,494110.6,494110.6
0.006,14.96735,-1.532923E7,1043.595,1043.595,0.001525536,1.0,0.8881053,2.82002E-7,0.02310056,1.219354E-5,0.001907428,1.383509E-6,0.0096874,1.904174E-4,3.693173E-4,0.01618344,1.156927E-5,2.714892E-4,8.913469E-4,4.400514E-5,2.887449E-4,1.743292E-6,0.02132053,3.036028E-4,0.001586743,1.896029E-4,1.121198E-5,0.002184659,6.215819E-5,4.894366E-4,1.801108E-6,6.344919E-5,1.520809E-5,2.156771E-5,6.765705E-4,1.086761E-4,9.263467E-5,1.43935E-5,0.001097733,3.890345E-5,6.775973E-6,1.574116E-5,5.508026E-5,9.695836E-4,0.00888586,0.0016071,0.006956622,1.483471E-5,3.324398E-6,8.502332E-6,1.759278E-4,7.818026E-6,6.77161E-6,3.120107E-5,0.003364876,0.008537206,8.728226,1.019239E-4,493978.0,493978.1
0.0061,14.96771,-1.50345E7,1043.345,1043.345,0.001525536,1.0,0.887768,2.786948E-7,0.02326169,1.206192E-5,0.001918445,1.369908E-6,0.0097521,1.927543E-4,3.71985E-4,0.01626507,1.155007E-5,2.742386E-4,8.933076E-4,4.411228E-5,2.906287E-4,1.727283E-6,0.02143199,3.018755E-4,0.00159143,1.90826E-4,1.115196E-5,0.002195875,6.290563E-5,4.935448E-4,1.830203E-6,6.432255E-5,1.540988E-5,2.163253E-5,6.781458E-4,1.090875E-4,9.282325E-5,1.456335E-5,0.001101545,3.90845E-5,6.858943E-6,1.598682E-5,5.519402E-5,9.700097E-4,0.008828972,0.001609858,0.006951337,1.474031E-5,3.360572E-6,8.619813E-6,1.768344E-4,7.889646E-6,6.777959E-6,3.131646E-5,0.003336541,0.008490991,8.725924,1.019214E-4,493847.8,493847.8
0.0062,14.96808,-1.474921E7,1043.099,1043.099,0.001525536,1.0,0.8874357,2.754783E-7,0.02342077,1.19337E-5,0.001929309,1.356662E-6,0.00981596,1.950716E-4,3.746275E-4,0.01634531,1.153119E-5,2.769535E-4,8.952004E-4,4.421669E-5,2.924856E-4,1.711653E-6,0.0215415,3.001784E-4,0.001595996,1.9203E-4,1.109314E-5,0.002206904,6.364618E-5,4.976079E-4,1.859215E-6,6.519067E-5,1.561023E-5,2.169584E-5,6.79672E-4,1.09488E-4,9.300536E-5,1.473154E-5,0.001105264,3.926254E-5,6.941298E-6,1.623112E-5,5.530354E-5,9.703795E-4,0.008773004,0.001612497,0.006946132,1.464781E-5,3.396314E-6,8.736473E-6,1.777243E-4,7.960366E-6,6.783836E-6,3.142912E-5,0.003308768,0.008445518,8.723661,1.01919E-4,493719.7,493719.7
0.0063,14.96844,-1.447294E7,1042.859,1042.859,0.001525536,1.0,0.8871082,2.723486E-7,0.02357785,1.180875E-5,0.001940023,1.343755E-6,0.009879003,1.973699E-4,3.772454E-4,0.01642422,1.151264E-5,2.796347E-4,8.970277E-4,4.431847E-5,2.943164E-4,1.69639E-6,0.02164913,2.985105E-4,0.001600444,1.932153E-4,1.103549E-5,0.002217751,6.437998E-5,5.016268E-4,1.888147E-6,6.605364E-5,1.580916E-5,2.175769E-5,6.81151E-4,1.09878E-4,9.318122E-5,1.489809E-5,0.001108894,3.943766E-5,7.02305E-6,1.647407E-5,5.540895E-5,9.706953E-4,0.008717929,0.001615022,0.006941008,1.455716E-5,3.431632E-6,8.852325E-6,1.78598E-4,8.030209E-6,6.789259E-6,3.153913E-5,0.003281539,0.008400766,8.721435,1.019165E-4,493593.7,493593.7
0.0064,14.96881,-1.420527E7,1042.622,1042.622,0.001525536,1.0,0.8867854,2.693021E-7,0.02373299,1.168692E-5,0.001950593,1.331175E-6,0.009941252,1.996495E-4,3.798393E-4,0.01650183,1.149439E-5,2.822829E-4,8.987922E-4,4.441772E-5,2.961218E-4,1.681477E-6,0.02175492,2.968709E-4,0.001604781,1.943824E-4,1.097897E-5,0.002228424,6.510717E-5,5.056028E-4,1.916998E-6,6.691155E-5,1.600668E-5,2.181812E-5,6.825844E-4,1.102579E-4,9.33511E-5,1.506304E-5,0.001112437,3.960992E-5,7.104209E-6,1.671568E-5,5.551044E-5,9.709597E-4,0.00866372,0.001617437,0.00693596,1.446828E-5,3.466537E-6,8.967384E-6,1.794561E-4,8.099196E-6,6.794252E-6,3.16466E-5,0.003254835,0.008356712,8.719245,1.01914E-4,493469.8,493469.8
0.0065,14.96918,-1.394581E7,1042.391,1042.391,0.001525536,1.0,0.8864671,2.663353E-7,0.02388625,1.15681E-5,0.001961023,1.318907E-6,0.01000273,2.019107E-4,3.824101E-4,0.01657819,1.147645E-5,2.848988E-4,9.004962E-4,4.451454E-5,2.979025E-4,1.666902E-6,0.02185895,2.952588E-4,0.001609008,1.95532E-4,1.092352E-5,0.002238927,6.58279E-5,5.09537E-4,1.945769E-6,6.776449E-5,1.620284E-5,2.187721E-5,6.839742E-4,1.106281E-4,9.351524E-5,1.522642E-5,0.001115896,3.977941E-5,7.184788E-6,1.695598E-5,5.560814E-5,9.711752E-4,0.008610349,0.001619747,0.006930986,1.438112E-5,3.501039E-6,9.081665E-6,1.802991E-4,8.167349E-6,6.798832E-6,3.175161E-5,0.003228638,0.008313335,8.71709,1.019114E-4,493347.8,493347.8
0.0066,14.96955,-1.369418E7,1042.163,1042.163,0.001525536,1.0,0.8861532,2.634449E-7,0.02403768,1.145216E-5,0.001971318,1.306939E-6,0.01006346,2.041539E-4,3.849582E-4,0.01665334,1.14588E-5,2.874833E-4,9.021422E-4,4.460903E-5,2.996593E-4,1.652652E-6,0.02196126,2.936734E-4,0.001613132,1.966644E-4,1.086912E-5,0.002249266,6.65423E-5,5.134304E-4,1.974462E-6,6.861256E-5,1.639764E-5,2.193499E-5,6.853221E-4,1.10989E-4,9.367386E-5,1.538827E-5,0.001119275,3.994619E-5,7.264797E-6,1.719497E-5,5.570221E-5,9.713442E-4,0.00855779,0.001621957,0.006926085,1.42956E-5,3.535147E-6,9.195182E-6,1.811275E-4,8.23469E-6,6.803019E-6,3.185424E-5,0.00320293,0.008270612,8.714969,1.019089E-4,493227.8,493227.8
0.0067,14.96992,-1.345004E7,1041.939,1041.939,0.001525536,1.0,0.8858436,2.606279E-7,0.02418733,1.1339E-5,0.00198148,1.29526E-6,0.01012346,2.063795E-4,3.874844E-4,0.0167273,1.144143E-5,2.900371E-4,9.037323E-4,4.470127E-5,3.013928E-4,1.638715E-6,0.0220619,2.921138E-4,0.001617155,1.977802E-4,1.081572E-5,0.002259445,6.72505E-5,5.172841E-4,2.003076E-6,6.945584E-5,1.659111E-5,2.19915E-5,6.866295E-4,1.113408E-4,9.382719E-5,1.554861E-5,0.001122576,4.011033E-5,7.344245E-6,1.743266E-5,5.579279E-5,9.714686E-4,0.008506022,0.001624069,0.006921253,1.421169E-5,3.56887E-6,9.307948E-6,1.819416E-4,8.301237E-6,6.806829E-6,3.195459E-5,0.003177696,0.008228525,8.712881,1.019064E-4,493109.6,493109.6
0.0068,14.9703,-1.321308E7,1041.719,1041.719,0.001525536,1.0,0.8855381,2.578812E-7,0.02433525,1.12285E-5,0.001991515,1.283858E-6,0.01018276,2.085878E-4,3.899892E-4,0.01680013,1.142434E-5,2.925608E-4,9.052685E-4,4.479135E-5,3.031036E-4,1.625079E-6,0.02216092,2.905795E-4,0.00162108,1.988799E-4,1.076331E-5,0.002269469,6.795263E-5,5.21099E-4,2.031614E-6,7.029441E-5,1.678327E-5,2.20468E-5,6.878979E-4,1.11684E-4,9.397541E-5,1.570747E-5,0.001125801,4.027191E-5,7.423144E-6,1.766907E-5,5.587999E-5,9.715505E-4,0.008455021,0.001626087,0.00691649,1.412932E-5,3.602215E-6,9.419976E-6,1.82742E-4,8.367011E-6,6.810278E-6,3.205272E-5,0.003152921,0.008187056,8.710825,1.019038E-4,492993.2,492993.3
