Time_Soln#18 (sec),Volume_Soln#18 (cm3),Volumetric_heat_production_rate_Soln#18 (erg/cm3-sec),Surface_temperature_Soln#18 (K),Temperature_Soln#18 (K),Mass_Soln#18 (g),Pressure_Soln#18 (atm),Mole_fraction_H2_Soln#18 (),Mole_fraction_H_Soln#18 (),Mole_fraction_CH4_Soln#18 (),Mole_fraction_CH3_Soln#18 (),Mole_fraction_C2H6_Soln#18 (),Mole_fraction_C2H5_Soln#18 (),Mole_fraction_C2H4_Soln#18 (),Mole_fraction_C2H3_Soln#18 (),Mole_fraction_C2H2_Soln#18 (),Mole_fraction_C3H8_Soln#18 (),Mole_fraction_NC3H7_Soln#18 (),Mole_fraction_C3H6_Soln#18 (),Mole_fraction_C3H5-A_Soln#18 (),Mole_fraction_C3H4-P_Soln#18 (),Mole_fraction_C3H4-A_Soln#18 (),Mole_fraction_C3H3_Soln#18 (),Mole_fraction_PC4H9_Soln#18 (),Mole_fraction_IC4H10_Soln#18 (),Mole_fraction_IC4H9_Soln#18 (),Mole_fraction_TC4H9_Soln#18 (),Mole_fraction_IC4H8_Soln#18 (),Mole_fraction_IC4H7_Soln#18 (),Mole_fraction_C4H8-1_Soln#18 (),Mole_fraction_C4H8-2_Soln#18 (),Mole_fraction_C4H71-3_Soln#18 (),Mole_fraction_C4H6_Soln#18 (),Mole_fraction_C4H5_Soln#18 (),Mole_fraction_C4H4_Soln#18 (),Mole_fraction_C4H2_Soln#18 (),Mole_fraction_C6H6_Soln#18 (),Mole_fraction_FULVENE_Soln#18 (),Mole_fraction_C5H6_Soln#18 (),Mole_fraction_C5H5_Soln#18 (),Mole_fraction_MCPTD_Soln#18 (),Mole_fraction_C10H8_Soln#18 (),Mole_fraction_NEOC5H12_Soln#18 (),Mole_fraction_NC5H10_Soln#18 (),Mole_fraction_B1M2_Soln#18 (),Mole_fraction_LC5H8_Soln#18 (),Mole_fraction_NC7H14_Soln#18 (),Mole_fraction_IC8H17_Soln#18 (),Mole_fraction_IC8H16_Soln#18 (),Mole_fraction_DIMEPTD_Soln#18 (),Mole_fraction_C7H8_Soln#18 (),Mole_fraction_C7H7_Soln#18 (),Mole_fraction_C6H5C2H_Soln#18 (),Mole_fraction_C6H5C2H3_Soln#18 (),Mole_fraction_C12H8_Soln#18 (),Mole_fraction_NC10H20_Soln#18 (),Mole_fraction_IC12H26_Soln#18 (),Molecular_weight_Soln#18 (g/mole),Mass_density_Soln#18 (g/cm3),Unburned_hydrocarbons_Soln#18 (ppm),Volatile_organic_compounds_Soln#18 (ppm)
6.309062E-8,14.35352,-3.106451E12,1642.242,1642.242,9.070757E-4,1.0,0.878923,0.005827866,0.001249962,0.02153727,2.839385E-4,8.30443E-4,0.003439818,3.524586E-4,9.234135E-5,1.206476E-4,2.660083E-4,0.0182349,0.001303877,4.283552E-5,9.56038E-4,1.738192E-5,1.603038E-4,5.253271E-4,0.00525821,0.005473247,0.01436448,0.008559678,7.401518E-4,2.804655E-5,1.664554E-4,0.00158394,2.981761E-5,1.478633E-6,8.155706E-9,5.465117E-5,9.327612E-8,2.672457E-6,2.936964E-7,1.86021E-5,3.228759E-10,2.11185E-4,4.353938E-4,1.889793E-5,2.701198E-4,4.135152E-4,2.891259E-6,0.01365093,5.599412E-4,0.007052191,1.948487E-4,3.668124E-11,7.391228E-9,2.040807E-12,0.005634813,7.209937E-4,8.516093,6.319535E-5,481972.3,481972.3
6.582188E-8,14.35127,-2.909061E12,1640.308,1640.308,9.070757E-4,1.0,0.8780993,0.005768503,0.001333938,0.02200553,3.1115E-4,8.239112E-4,0.003572555,3.638118E-4,1.001603E-4,1.273605E-4,2.606712E-4,0.01869033,0.001308057,4.639186E-5,9.909735E-4,1.871239E-5,1.53817E-4,5.401059E-4,0.005054494,0.005272787,0.01451392,0.008677381,7.552371E-4,2.951384E-5,1.653419E-4,0.001613781,3.161066E-5,1.642476E-6,8.851671E-9,5.754642E-5,1.030452E-7,2.907191E-6,3.208484E-7,1.96483E-5,3.760675E-10,2.21834E-4,4.412383E-4,2.049149E-5,2.802857E-4,4.223863E-4,2.746983E-6,0.01346009,5.791696E-4,0.007033788,2.020583E-4,4.450719E-11,8.44201E-9,2.429774E-12,0.005546806,6.809791E-4,8.507399,6.320526E-5,481480.2,481480.2
6.78335E-8,14.34986,-2.773014E12,1638.962,1638.962,9.070757E-4,1.0,0.8775171,0.005722632,0.001396604,0.0223344,3.319283E-4,8.187446E-4,0.003669094,3.718003E-4,1.060426E-4,1.32269E-4,2.567742E-4,0.01901309,0.001310682,4.906176E-5,0.001016307,1.970757E-5,1.492754E-4,5.504895E-4,0.0049097,0.005129673,0.01461915,0.008760856,7.661836E-4,3.059291E-5,1.645189E-4,0.001635022,3.292574E-5,1.768794E-6,9.377978E-9,5.967554E-5,1.105076E-7,3.08415E-6,3.414987E-7,2.042016E-5,4.187155E-10,2.295261E-4,4.453622E-4,2.169525E-5,2.876086E-4,4.286747E-4,2.648604E-6,0.01332347,5.929124E-4,0.007020658,2.072348E-4,5.098645E-11,9.271106E-9,2.747851E-12,0.005483965,6.53563E-4,8.50125,6.321145E-5,481132.2,481132.2
7.281623E-8,14.34722,-2.46642E12,1635.89,1635.89,9.070757E-4,1.0,0.8761571,0.00560285,0.001554539,0.02309331,3.85987E-4,8.049682E-4,0.003903786,3.902407E-4,1.210169E-4,1.442776E-4,2.472899E-4,0.01976895,0.001315778,5.584184E-5,0.00107769,2.222195E-5,1.388447E-4,5.744645E-4,0.004569667,0.004791573,0.01486352,0.00895691,7.927609E-4,3.325752E-5,1.624621E-4,0.001685168,3.615623E-5,2.10196E-6,1.073074E-8,6.493057E-5,1.299266E-7,3.536147E-6,3.949836E-7,2.233586E-5,5.37553E-10,2.479951E-4,4.549635E-4,2.4781E-5,3.051593E-4,4.434038E-4,2.429417E-6,0.01299842,6.254697E-4,0.006989602,2.195814E-4,6.987055E-11,1.153063E-8,3.660369E-12,0.005335038,5.921904E-4,8.486878,6.32231E-5,480318.8,480318.8
7.616453E-8,14.34604,-2.28203E12,1634.017,1634.017,9.070757E-4,1.0,0.8753036,0.005518668,0.001662627,0.02356101,4.242993E-4,7.951555E-4,0.004057987,4.015753E-4,1.313646E-4,1.522136E-4,2.410803E-4,0.02024405,0.001318261,6.051724E-5,0.001117913,2.394605E-5,1.324514E-4,5.892511E-4,0.004355546,0.004577255,0.01501575,0.009080841,8.102354E-4,3.503985E-5,1.610614E-4,0.001717057,3.830067E-5,2.341758E-6,1.167843E-8,6.844176E-5,1.436899E-7,3.849861E-6,4.327555E-7,2.36256E-5,6.28364E-10,2.599177E-4,4.60959E-4,2.693315E-5,3.164942E-4,4.526621E-4,2.298801E-6,0.01278996,6.462026E-4,0.006969844,2.275084E-4,8.501046E-11,1.321691E-8,4.381125E-12,0.00523997,5.554962E-4,8.477856,6.32283E-5,479808.2,479808.2
7.90761E-8,14.34536,-2.13418E12,1632.501,1632.501,9.070757E-4,1.0,0.8745975,0.005443814,0.001757752,0.02394165,4.588468E-4,7.863961E-4,0.00418982,4.107603E-4,1.405232E-4,1.590195E-4,2.358029E-4,0.02063715,0.001319918,6.465146E-5,0.001152267,2.546453E-5,1.272658E-4,6.012955E-4,0.004178338,0.004399078,0.01514095,0.009183979,8.252061E-4,3.65833E-5,1.598298E-4,0.001743711,4.014525E-5,2.56044E-6,1.252743E-8,7.147872E-5,1.561009E-7,4.128534E-6,4.667733E-7,2.474835E-5,7.147316E-10,2.699559E-4,4.658966E-4,2.885269E-5,3.2606E-4,4.603212E-4,2.194421E-6,0.01261471,6.635141E-4,0.006953347,2.341686E-4,9.990004E-11,1.479484E-8,5.083711E-12,0.005160332,5.261493E-4,8.470392,6.323128E-5,479385.8,479385.8
8.240621E-8,14.34495,-1.977949E12,1630.886,1630.886,9.070757E-4,1.0,0.8738279,0.005356944,0.001867721,0.02434879,4.997006E-4,7.762267E-4,0.004338077,4.205231E-4,1.51158E-4,1.6669E-4,2.299165E-4,0.02106521,0.001321329,6.945004E-5,0.001190894,2.722037E-5,1.217329E-4,6.141934E-4,0.003985486,0.004204357,0.01527657,0.009297069,8.42095E-4,3.834046E-5,1.584056E-4,0.001773063,4.222974E-5,2.821909E-6,1.352666E-8,7.493113E-5,1.707788E-7,4.453385E-6,5.069985E-7,2.60337E-5,8.221585E-10,2.810554E-4,4.712486E-4,3.109999E-5,3.36679E-4,4.686584E-4,2.084203E-6,0.01242071,6.825268E-4,0.006935218,2.415297E-4,1.190104E-10,1.672843E-8,5.979206E-12,0.005072485,4.951735E-4,8.46226,6.323312E-5,478925.6,478925.6
8.745051E-8,14.34496,-1.764632E12,1628.661,1628.661,9.070757E-4,1.0,0.8727331,0.005224064,0.002036391,0.0249115,5.641497E-4,7.607246E-4,0.004557626,4.338631E-4,1.675396E-4,1.780679E-4,2.213203E-4,0.02167272,0.001322661,7.684332E-5,0.001248151,2.991266E-5,1.140966E-4,6.320616E-4,0.003712324,0.003927122,0.01546783,0.009459309,8.672464E-4,4.098382E-5,1.562182E-4,0.001815412,4.533154E-5,3.24045E-6,1.509728E-8,8.011258E-5,1.939436E-7,4.956611E-6,5.705651E-7,2.798275E-5,1.002857E-9,2.970868E-4,4.787973E-4,3.460251E-5,3.521336E-4,4.804816E-4,1.933315E-6,0.01213901,7.097993E-4,0.006909168,2.521806E-4,1.524402E-10,1.992217E-8,7.535406E-12,0.004945538,4.528523E-4,8.450701,6.323304E-5,478271.4,478271.4
9.501341E-8,14.34624,-1.48995E12,1625.761,1625.761,9.070757E-4,1.0,0.8712338,0.005025128,0.002293205,0.02564345,6.660647E-4,7.377591E-4,0.004875856,4.508064E-4,1.925668E-4,1.945655E-4,2.091801E-4,0.0224997,0.001323293,8.815998E-5,0.001331457,3.400577E-5,1.04134E-4,6.554347E-4,0.003342382,0.003549059,0.01572608,0.009684381,9.040965E-4,4.490127E-5,1.528819E-4,0.00187467,4.984617E-5,3.91684E-6,1.758066E-8,8.775966E-5,2.306285E-7,5.732634E-6,6.717087E-7,3.090904E-5,1.315329E-9,3.193652E-4,4.88972E-4,4.005521E-5,3.739579E-4,4.965459E-4,1.736992E-6,0.01174151,7.474698E-4,0.006873033,2.670937E-4,2.134112E-10,2.531553E-8,1.036053E-11,0.004767711,3.980818E-4,8.434903,6.322742E-5,477377.3,477377.3
9.850698E-8,14.34726,-1.378779E12,1624.577,1624.577,9.070757E-4,1.0,0.8705925,0.004934374,0.002413137,0.02594015,7.150816E-4,7.274105E-4,0.005018599,4.574846E-4,2.042627E-4,2.01956E-4,2.038774E-4,0.02285086,0.001323176,9.346419E-5,0.00136902,3.591351E-5,1.000615E-4,6.649815E-4,0.003186276,0.003388646,0.01583505,0.009781778,9.208075E-4,4.669091E-5,1.513238E-4,0.001900515,5.187376E-5,4.248336E-6,1.87801E-8,9.123895E-5,2.483111E-7,6.098519E-6,7.207595E-7,3.226237E-5,1.476789E-9,3.289561E-4,4.932508E-4,4.264767E-5,3.835248E-4,5.033513E-4,1.656391E-6,0.011567,7.636564E-4,0.006857424,2.735835E-4,2.462363E-10,2.805413E-8,1.188147E-11,0.004690159,3.757392E-4,8.428162,6.322292E-5,476995.7,476995.7
1.019132E-7,14.34848,-1.278754E12,1623.507,1623.507,9.070757E-4,1.0,0.8699952,0.004847019,0.002530719,0.02620624,7.639428E-4,7.175363E-4,0.00515528,4.633476E-4,2.157222E-4,2.090219E-4,1.988911E-4,0.02317606,0.001322875,9.867424E-5,0.00140514,3.778111E-5,9.637677E-5,6.735982E-4,0.003042402,0.003240347,0.01593563,0.009873114,9.369276E-4,4.842301E-5,1.497982E-4,0.001924871,5.381446E-5,4.582729E-6,1.998158E-8,9.459733E-5,2.659722E-7,6.45913E-6,7.699849E-7,3.358284E-5,1.644729E-9,3.378912E-4,4.97187E-4,4.521602E-5,3.925564E-4,5.096417E-4,1.583063E-6,0.01140196,7.787464E-4,0.006842814,2.796836E-4,2.812047E-10,3.08755E-8,1.350492E-11,0.004617108,3.55504E-4,8.421896,6.321754E-5,476641.1,476641.1
1.054991E-7,14.34998,-1.181586E12,1622.464,1622.464,9.070757E-4,1.0,0.8693942,0.004756521,0.002655098,0.02646305,8.164407E-4,7.074018E-4,0.005296589,4.68867E-4,2.278283E-4,2.163126E-4,1.938347E-4,0.02350118,0.001322397,1.041948E-4,0.001442666,3.975349E-5,9.277728E-5,6.819811E-4,0.002899337,0.003092453,0.01603587,0.009965651,9.537235E-4,5.023244E-5,1.481881E-4,0.001949675,5.581852E-5,4.946396E-6,2.128085E-8,9.809585E-5,2.849943E-7,6.842468E-6,8.232921E-7,3.497405E-5,1.832789E-9,3.468638E-4,5.010934E-4,4.796032E-5,4.017611E-4,5.159167E-4,1.510925E-6,0.01123331,7.939291E-4,0.006828044,2.858743E-4,3.212663E-10,3.400742E-8,1.537098E-11,0.004542777,3.356928E-4,8.415605,6.321093E-5,476285.1,476285.1
1.099646E-7,14.35213,-1.071143E12,1621.275,1621.275,9.070757E-4,1.0,0.8686827,0.004646253,0.002810695,0.02675154,8.832088E-4,6.951894E-4,0.005468978,4.74864E-4,2.429391E-4,2.251824E-4,1.878085E-4,0.02388298,0.001321616,1.11113E-4,0.001488738,4.221614E-5,8.865945E-5,6.915062E-4,0.002732493,0.002919445,0.0161532,0.01007605,9.744021E-4,5.246505E-5,1.461824E-4,0.001979447,5.825794E-5,5.415485E-6,2.294857E-8,1.023985E-4,3.0927E-7,7.324534E-6,8.917907E-7,3.670813E-5,2.083145E-9,3.574325E-4,5.056381E-4,5.143133E-5,4.128081E-4,5.232635E-4,1.427607E-6,0.01103018,8.118792E-4,0.006810475,2.932691E-4,3.759324E-10,3.813979E-8,1.793087E-11,0.004453671,3.129428E-4,8.408177,6.320147E-5,475864.7,475864.7
1.127861E-7,14.35363,-1.006868E12,1620.581,1620.581,9.070757E-4,1.0,0.8682527,0.004578109,0.00290934,0.026917,9.261258E-4,6.877191E-4,0.005575914,4.781836E-4,2.524946E-4,2.306689E-4,1.841515E-4,0.02411184,0.00132104,1.155055E-4,0.001517499,4.377464E-5,8.624817E-5,6.970386E-4,0.002633173,0.002816184,0.01622333,0.01014321,9.873379E-4,5.386363E-5,1.449172E-4,0.001997661,5.976709E-5,5.720906E-6,2.403098E-8,1.050859E-4,3.249303E-7,7.631509E-6,9.362741E-7,3.780475E-5,2.250565E-9,3.637745E-4,5.083367E-4,5.365276E-5,4.195604E-4,5.276533E-4,1.378345E-6,0.01090554,8.227002E-4,0.006799819,2.977705E-4,4.132609E-10,4.088359E-8,1.96892E-11,0.004399232,2.995638E-4,8.403701,6.319487E-5,475611.4,475611.4
1.194971E-7,14.35758,-8.692195E11,1619.092,1619.092,9.070757E-4,1.0,0.8672855,0.004421183,0.003144773,0.02726235,0.00103023,6.707428E-4,0.005824364,4.847416E-4,2.752063E-4,2.433631E-4,1.759032E-4,0.02462073,0.001319479,1.260079E-4,0.001584933,4.748561E-5,8.103994E-5,7.088239E-4,0.002414472,0.002588102,0.01637875,0.01029548,0.001017725,5.71521E-5,1.419238E-4,0.00203928,6.325751E-5,6.474588E-6,2.669606E-8,1.113806E-4,3.631325E-7,8.368091E-6,1.045811E-6,4.041646E-5,2.677433E-9,3.778588E-4,5.14255E-4,5.901615E-5,4.349525E-4,5.37368E-4,1.270507E-6,0.01061975,8.469226E-4,0.006775749,3.079803E-4,5.109248E-10,4.782326E-8,2.433411E-11,0.004275112,2.704798E-4,8.393674,6.31775E-5,475043.9,475043.9
1.218014E-7,14.35904,-8.264494E11,1618.629,1618.629,9.070757E-4,1.0,0.86697,0.004369058,0.003225805,0.02736631,0.001066565,6.651742E-4,0.005907822,4.865907E-4,2.82989E-4,2.47609E-4,1.732121E-4,0.0247847,0.001318896,1.296289E-4,0.001607796,4.876017E-5,7.940696E-5,7.124587E-4,0.002344714,0.002515149,0.01642868,0.0103455,0.001028039,5.826865E-5,1.409037E-4,0.002053053,6.442407E-5,6.741968E-6,2.764083E-8,1.135104E-4,3.765464E-7,8.622837E-6,1.084628E-6,4.131433E-5,2.833255E-9,3.82382E-4,5.161338E-4,6.08813E-5,4.400305E-4,5.404819E-4,1.236236E-6,0.01052489,8.547732E-4,0.006767874,3.113332E-4,5.473847E-10,5.034009E-8,2.608564E-11,0.004234132,2.612993E-4,8.390417,6.317105E-5,474859.6,474859.6
1.260606E-7,14.36188,-7.528197E11,1617.833,1617.833,9.070757E-4,1.0,0.8664076,0.004275155,0.00337576,0.02754029,0.001134426,6.55231E-4,0.006059696,4.895137E-4,2.973399E-4,2.5531E-4,1.684194E-4,0.0250744,0.001317775,1.36338E-4,0.001649699,5.111538E-5,7.657559E-5,7.186719E-4,0.002222436,0.002387036,0.01651672,0.01043508,0.001046947,6.031536E-5,1.390318E-4,0.002077866,6.653801E-5,7.247411E-6,2.942758E-8,1.174048E-4,4.017231E-7,9.09584E-6,1.157994E-6,4.297552E-5,3.133632E-9,3.903409E-4,5.194133E-4,6.435729E-5,4.491528E-4,5.459593E-4,1.176232E-6,0.01035365,8.686942E-4,0.006753804,3.173378E-4,6.187711E-10,5.51721E-8,2.954385E-11,0.004160439,2.453022E-4,8.38463,6.315856E-5,474532.0,474532.0
1.323511E-7,14.36634,-6.557108E11,1616.783,1616.783,9.070757E-4,1.0,0.8656221,0.004142367,0.003597476,0.02775726,0.001236104,6.413621E-4,0.006278571,4.927563E-4,3.18428E-4,2.663465E-4,1.617524E-4,0.02547272,0.001316046,1.462788E-4,0.00171082,5.459022E-5,7.279355E-5,7.267499E-4,0.002056547,0.002212757,0.01663739,0.01056103,0.001074516,6.329734E-5,1.363066E-4,0.002113085,6.956164E-5,8.019817E-6,3.216376E-8,1.230575E-4,4.397813E-7,9.798865E-6,1.270185E-6,4.543289E-5,3.606341E-9,4.011859E-4,5.238251E-4,6.955178E-5,4.620318E-4,5.534312E-4,1.094825E-6,0.01010989,8.879347E-4,0.006734103,3.257754E-4,7.33789E-10,6.273467E-8,3.519803E-11,0.004056168,2.237632E-4,8.376591,6.313896E-5,474077.0,474077.0
1.384892E-7,14.37095,-5.727053E11,1615.89,1615.89,9.070757E-4,1.0,0.8649023,0.004019616,0.003813869,0.02792736,0.0013367,6.287369E-4,0.006486229,4.948249E-4,3.388505E-4,2.76745E-4,1.556912E-4,0.0258305,0.001314312,1.560072E-4,0.00176968,5.797431E-5,6.950455E-5,7.335059E-4,0.001910067,0.002058417,0.0167454,0.01067717,0.001101017,6.615984E-5,1.337019E-4,0.002145946,7.240192E-5,8.802252E-6,3.49473E-8,1.284619E-4,4.778778E-7,1.048916E-5,1.384053E-6,4.783542E-5,4.100575E-9,4.107872E-4,5.2767E-4,7.468052E-5,4.739608E-4,5.600694E-4,1.022759E-6,0.009881743,9.05303E-4,0.006716013,3.33551E-4,8.571555E-10,7.060161E-8,4.137734E-11,0.003959259,2.048633E-4,8.369276,6.311871E-5,473663.1,473663.1
1.419392E-7,14.37363,-5.305569E11,1615.438,1615.438,9.070757E-4,1.0,0.8645162,0.003953558,0.003935436,0.02800658,0.001393731,6.22018E-4,0.006600514,4.955662E-4,3.502517E-4,2.824362E-4,1.524655E-4,0.02601934,0.001313327,1.614849E-4,0.001802464,5.987283E-5,6.780898E-5,7.368656E-4,0.001833834,0.001977926,0.01680226,0.01073972,0.001115743,6.774825E-5,1.322645E-4,0.002163815,7.395205E-5,9.2541E-6,3.65619E-8,1.314523E-4,4.996912E-7,1.087874E-5,1.449957E-6,4.91879E-5,4.392466E-9,4.157846E-4,5.296453E-4,7.758556E-5,4.804065E-4,5.635392E-4,9.851185E-7,0.009757419,9.14498E-4,0.006706297,3.377373E-4,9.313592E-10,7.523376E-8,4.515157E-11,0.00390673,1.950578E-4,8.365375,6.310693E-5,473442.3,473442.3
1.484441E-7,14.37884,-4.588949E11,1614.675,1614.675,9.070757E-4,1.0,0.8638208,0.003834655,0.004164377,0.02812687,0.001502015,6.100504E-4,0.006811483,4.962368E-4,3.715797E-4,2.928804E-4,1.467157E-4,0.0263535,0.001311469,1.718282E-4,0.001863756,6.344447E-5,6.487567E-5,7.424336E-4,0.00170099,0.001837388,0.0169026,0.01085266,0.001143182,7.070304E-5,1.296115E-4,0.002196418,7.678714E-5,1.012893E-5,3.97057E-8,1.370011E-4,5.415767E-7,1.161597E-5,1.577936E-6,5.174213E-5,4.969985E-9,4.244762E-4,5.330307E-4,8.309973E-5,4.920845E-4,5.696087E-4,9.191938E-7,0.009530128,9.308019E-4,0.006688789,3.45296E-4,1.080832E-9,8.437703E-8,5.288482E-11,0.003811208,1.779995E-4,8.358392,6.308406E-5,473047.1,473047.1
1.530455E-7,14.38263,-4.137325E11,1614.198,1614.198,9.070757E-4,1.0,0.8633526,0.003754898,0.004326022,0.02819095,0.001579074,6.021097E-4,0.006957323,4.962009E-4,3.865245E-4,3.00052E-4,1.428952E-4,0.02657392,0.00131016,1.791547E-4,0.001906744,6.596424E-5,6.298651E-5,7.458244E-4,0.001614937,0.001746167,0.01696858,0.01092884,0.001162338,7.276161E-5,1.277828E-4,0.002218678,7.872564E-5,1.076533E-5,4.200915E-8,1.408573E-4,5.717863E-7,1.213934E-5,1.671394E-6,5.355219E-5,5.399629E-9,4.30082E-4,5.351736E-4,8.702475E-5,4.999913E-4,5.735541E-4,8.761923E-7,0.009374626,9.415703E-4,0.006676998,3.503959E-4,1.194128E-9,9.116605E-8,5.886176E-11,0.003746237,1.669562E-4,8.353725,6.306746E-5,472782.9,472782.9
1.563527E-7,14.38539,-3.838141E11,1613.884,1613.884,9.070757E-4,1.0,0.8630272,0.003699738,0.004442009,0.02822717,0.001634634,5.966561E-4,0.007060491,4.959438E-4,3.971898E-4,3.051007E-4,1.402681E-4,0.02672479,0.001309225,1.84425E-4,0.001937472,6.777179E-5,6.17137E-5,7.480074E-4,0.001556819,0.001684476,0.01701364,0.0109818,0.001175978,7.422514E-5,1.264941E-4,0.002234294,8.00858E-5,1.12315E-5,4.370607E-8,1.435949E-4,5.937898E-7,1.251637E-5,1.740064E-6,5.485485E-5,5.719087E-9,4.338505E-4,5.365924E-4,8.985621E-5,5.055034E-4,5.762235E-4,8.469846E-7,0.009265399,9.489429E-4,0.006668805,3.539431E-4,1.279436E-9,9.620917E-8,6.342703E-11,0.003700786,1.594951E-4,8.350498,6.305534E-5,472600.3,472600.3
1.626436E-7,14.39073,-3.321936E11,1613.349,1613.349,9.070757E-4,1.0,0.862432,0.00359965,0.004662103,0.02827531,0.00174059,5.868342E-4,0.007253094,4.949831E-4,4.172951E-4,3.144703E-4,1.35529E-4,0.02699565,0.001307463,1.944592E-4,0.001995573,7.120185E-5,5.946877E-5,7.516274E-4,0.001454218,0.001575402,0.01709432,0.01107861,0.001201627,7.697219E-5,1.241037E-4,0.002263163,8.259921E-5,1.213799E-5,4.703055E-8,1.487262E-4,6.363005E-7,1.323536E-5,1.874138E-6,5.733654E-5,6.350974E-9,4.404534E-4,5.390262E-4,9.526136E-5,5.156154E-4,5.809415E-4,7.950287E-7,0.009063163,9.621692E-4,0.006653826,3.604343E-4,1.450653E-9,1.061772E-7,7.275572E-11,0.003617033,1.463069E-4,8.344635,6.303196E-5,472268.5,472268.5
1.659732E-7,14.39359,-3.074409E11,1613.096,1613.096,9.070757E-4,1.0,0.8621288,0.003549172,0.004778276,0.02829056,0.001796757,5.81914E-4,0.007353175,4.942508E-4,4.278373E-4,3.193095E-4,1.33151E-4,0.02713098,0.001306542,1.997747E-4,0.002026155,7.3013E-5,5.836592E-5,7.53283E-4,0.001403855,0.001521785,0.01713451,0.01112784,0.001215047,7.840663E-5,1.228716E-4,0.002278022,8.389135E-5,1.262808E-5,4.88423E-8,1.514027E-4,6.591451E-7,1.361681E-5,1.94694E-6,5.865203E-5,6.698172E-9,4.436634E-4,5.4018E-4,9.813033E-5,5.207782E-4,5.832577E-4,7.693094E-7,0.00895893,9.687669E-4,0.0066462,3.637408E-4,1.546046E-9,1.116522E-7,7.80484E-11,0.003574068,1.398214E-4,8.341667,6.301944E-5,472100.5,472100.5
1.700936E-7,14.39715,-2.790108E11,1612.809,1612.809,9.070757E-4,1.0,0.861764,0.003488977,0.004921704,0.02830058,0.001866289,5.760724E-4,0.007475342,4.931587E-4,4.40788E-4,3.251893E-4,1.303243E-4,0.0272914,0.001305412,2.063568E-4,0.002063854,7.525031E-5,5.707401E-5,7.551074E-4,0.001344978,0.001459039,0.01718205,0.01118696,0.001231505,8.016342E-5,1.213786E-4,0.002296035,8.545552E-5,1.324411E-5,5.113426E-8,1.546788E-4,6.877357E-7,1.408966E-5,2.038766E-6,6.028175E-5,7.139708E-9,4.473826E-4,5.414872E-4,1.016863E-4,5.269975E-4,5.859629E-4,7.390393E-7,0.008832457,9.76572E-4,0.006637029,3.677175E-4,1.668596E-9,1.186143E-7,8.494496E-11,0.003522118,1.322257E-4,8.338115,6.300383E-5,471899.5,471899.5
1.739032E-7,14.40047,-2.547402E11,1612.567,1612.567,9.070757E-4,1.0,0.8614363,0.003435503,0.005053958,0.02830167,0.001930562,5.709041E-4,0.007586688,4.919836E-4,4.526669E-4,3.305214E-4,1.278202E-4,0.02743311,0.001304378,2.124467E-4,0.002098578,7.731504E-5,5.594621E-5,7.565877E-4,0.001293752,0.001404388,0.01722393,0.01123989,0.001246576,8.176968E-5,1.200298E-4,0.002312333,8.686813E-5,1.382295E-5,5.330332E-8,1.576731E-4,7.14484E-7,1.452761E-5,2.125381E-6,6.179028E-5,7.559584E-9,4.505828E-4,5.425811E-4,1.049781E-4,5.325865E-4,5.88312E-4,7.125008E-7,0.008717918,9.834478E-4,0.0066288,3.712857E-4,1.786361E-9,1.252357E-7,9.167435E-11,0.003475241,1.256023E-4,8.334943,6.298931E-5,471719.9,471719.9
1.781498E-7,14.40419,-2.2978E11,1612.322,1612.322,9.070757E-4,1.0,0.8610812,0.003378273,0.005200959,0.0282943,0.002002146,5.653917E-4,0.00770906,4.905082E-4,4.658008E-4,3.363515E-4,1.251466E-4,0.02758406,0.001303239,2.192403E-4,0.002137149,7.961257E-5,5.475825E-5,7.580217E-4,0.001240044,0.001347033,0.01726843,0.01129702,0.00126321,8.354002E-5,1.18562E-4,0.002330115,8.840596E-5,1.447855E-5,5.577851E-8,1.609729E-4,7.446539E-7,1.501665E-5,2.223878E-6,6.347377E-5,8.04068E-9,4.538942E-4,5.436761E-4,1.086504E-4,5.386421E-4,5.90767E-4,6.844512E-7,0.008592833,9.907454E-4,0.006619894,3.751462E-4,1.922683E-9,1.328246E-7,9.958728E-11,0.00342423,1.186409E-4,8.331525,6.297304E-5,471526.5,471526.5
1.824048E-7,14.40793,-2.068033E11,1612.101,1612.101,9.070757E-4,1.0,0.8607357,0.00332335,0.005347774,0.02827852,0.002073758,5.601166E-4,0.007829897,4.888762E-4,4.788467E-4,3.420771E-4,1.225855E-4,0.02772834,0.001302111,2.260529E-4,0.002175665,8.191057E-5,5.363511E-5,7.592479E-4,0.001189582,0.001293089,0.01731084,0.01135234,0.001279703,8.529265E-5,1.17129E-4,0.002347544,8.99091E-5,1.514622E-5,5.831988E-8,1.642404E-4,7.752539E-7,1.550756E-5,2.32462E-6,6.51625E-5,8.536375E-9,4.569561E-4,5.446473E-4,1.123312E-4,5.445332E-4,5.930624E-4,6.578628E-7,0.008470128,9.976875E-4,0.006611236,3.788967E-4,2.064606E-9,1.406472E-7,1.079633E-10,0.003374375,1.120818E-4,8.328219,6.295669E-5,471339.4,471339.4
