Time_Soln#15 (sec),Volume_Soln#15 (cm3),Volumetric_heat_production_rate_Soln#15 (erg/cm3-sec),Surface_temperature_Soln#15 (K),Temperature_Soln#15 (K),Mass_Soln#15 (g),Pressure_Soln#15 (atm),Mole_fraction_H2_Soln#15 (),Mole_fraction_H_Soln#15 (),Mole_fraction_CH4_Soln#15 (),Mole_fraction_CH3_Soln#15 (),Mole_fraction_C2H6_Soln#15 (),Mole_fraction_C2H5_Soln#15 (),Mole_fraction_C2H4_Soln#15 (),Mole_fraction_C2H3_Soln#15 (),Mole_fraction_C2H2_Soln#15 (),Mole_fraction_C3H8_Soln#15 (),Mole_fraction_NC3H7_Soln#15 (),Mole_fraction_C3H6_Soln#15 (),Mole_fraction_C3H5-A_Soln#15 (),Mole_fraction_C3H4-P_Soln#15 (),Mole_fraction_C3H4-A_Soln#15 (),Mole_fraction_C3H3_Soln#15 (),Mole_fraction_IC4H10_Soln#15 (),Mole_fraction_IC4H9_Soln#15 (),Mole_fraction_TC4H9_Soln#15 (),Mole_fraction_IC4H8_Soln#15 (),Mole_fraction_IC4H7_Soln#15 (),Mole_fraction_C4H8-1_Soln#15 (),Mole_fraction_C4H8-2_Soln#15 (),Mole_fraction_C4H71-3_Soln#15 (),Mole_fraction_C4H6_Soln#15 (),Mole_fraction_C4H4_Soln#15 (),Mole_fraction_C4H2_Soln#15 (),Mole_fraction_C6H6_Soln#15 (),Mole_fraction_FULVENE_Soln#15 (),Mole_fraction_C5H6_Soln#15 (),Mole_fraction_C5H5_Soln#15 (),Mole_fraction_MCPTD_Soln#15 (),Mole_fraction_C10H8_Soln#15 (),Mole_fraction_NEOC5H12_Soln#15 (),Mole_fraction_NC5H10_Soln#15 (),Mole_fraction_B1M2_Soln#15 (),Mole_fraction_LC5H8_Soln#15 (),Mole_fraction_NC7H14_Soln#15 (),Mole_fraction_IC8H16_Soln#15 (),Mole_fraction_DIMEPTD_Soln#15 (),Mole_fraction_C7H8_Soln#15 (),Mole_fraction_C7H7_Soln#15 (),Mole_fraction_C6H5C2H_Soln#15 (),Mole_fraction_C6H5C2H3_Soln#15 (),Mole_fraction_C12H8_Soln#15 (),Mole_fraction_C14H10_Soln#15 (),Mole_fraction_BIN1B_Soln#15 (),Mole_fraction_BIN1A_Soln#15 (),Mole_fraction_NC10H20_Soln#15 (),Mole_fraction_IC12H26_Soln#15 (),Molecular_weight_Soln#15 (g/mole),Mass_density_Soln#15 (g/cm3),Unburned_hydrocarbons_Soln#15 (ppm),Volatile_organic_compounds_Soln#15 (ppm)
2.209463E-5,15.36858,-1.001131E9,1522.313,1522.313,9.871118E-4,1.0,0.8096887,7.243098E-5,0.05814316,8.31952E-4,0.009838293,1.46337E-5,0.0389418,3.345599E-5,0.006210197,5.59766E-4,4.559924E-7,0.02595896,5.322495E-4,0.00656413,0.01034262,6.292033E-4,8.106679E-5,1.55116E-7,1.912113E-7,0.01455784,5.37115E-4,0.001157348,1.93085E-4,3.772459E-6,0.003802125,0.001257446,3.310804E-5,0.001481231,1.387926E-4,0.00107784,1.631112E-4,5.116877E-5,1.565451E-5,2.062093E-6,7.661285E-6,1.203925E-4,5.434239E-4,4.864489E-6,1.582151E-9,5.111484E-5,0.005633276,3.274773E-4,7.734794E-6,4.662529E-5,2.426647E-6,6.072166E-7,2.806104E-10,2.203392E-9,1.889062E-8,5.470993E-33,8.023331,6.422922E-5,454084.3,454084.3
2.215493E-5,15.36878,-1.001622E9,1522.299,1522.299,9.871118E-4,1.0,0.8096569,7.229875E-5,0.0581774,8.299367E-4,0.009834161,1.459901E-5,0.03896288,3.339232E-5,0.006218598,5.590261E-4,4.542355E-7,0.02594797,5.317944E-4,0.006571251,0.01033835,6.289166E-4,8.070263E-5,1.543547E-7,1.902809E-7,0.01454792,5.354411E-4,0.001154235,1.928351E-4,3.76369E-6,0.003801074,0.001258314,3.318251E-5,0.001482706,1.391499E-4,0.001078965,1.628462E-4,5.081269E-5,1.572048E-5,2.031624E-6,7.634704E-6,1.198419E-4,5.424014E-4,4.799905E-6,1.5194E-9,5.068096E-5,0.005632675,3.273225E-4,7.759005E-6,4.671341E-5,2.433529E-6,6.077829E-7,2.822684E-10,2.215782E-9,1.83365E-8,4.563309E-33,8.02315,6.422838E-5,454074.0,454074.0
2.218934E-5,15.36889,-1.001898E9,1522.29,1522.29,9.871118E-4,1.0,0.8096389,7.222375E-5,0.05819689,8.287936E-4,0.009831806,1.457933E-5,0.03897488,3.335618E-5,0.006223386,5.586045E-4,4.532393E-7,0.02594171,5.315345E-4,0.006575304,0.01033591,6.28753E-4,8.049573E-5,1.539239E-7,1.897543E-7,0.01454226,5.344932E-4,0.001152465,1.926926E-4,3.758715E-6,0.003800473,0.001258809,3.322497E-5,0.001483547,1.393536E-4,0.001079605,1.626949E-4,5.061081E-5,1.575815E-5,2.014455E-6,7.619634E-6,1.195292E-4,5.418191E-4,4.763465E-6,1.484781E-9,5.04352E-5,0.005632333,3.272343E-4,7.772801E-6,4.67636E-5,2.437449E-6,6.081057E-7,2.83217E-10,2.222865E-9,1.802803E-8,4.117228E-33,8.023046,6.42279E-5,454068.1,454068.1
2.279143E-5,15.37086,-1.005847E9,1522.146,1522.146,9.871118E-4,1.0,0.809327,7.095917E-5,0.05853319,8.095375E-4,0.009790854,1.424766E-5,0.03918214,3.274369E-5,0.006306506,5.512977E-4,4.364903E-7,0.02583303,5.269606E-4,0.006645117,0.01029347,6.258797E-4,7.697147E-5,1.467659E-7,1.810099E-7,0.01444435,5.186672E-4,0.001122079,1.90216E-4,3.67477E-6,0.003789922,0.001267294,3.396383E-5,0.001498159,1.428858E-4,0.001090473,1.600523E-4,4.721959E-5,1.642111E-5,1.736852E-6,7.366328E-6,1.142269E-4,5.317615E-4,4.169612E-6,9.929401E-10,4.633049E-5,0.005626425,3.257066E-4,8.012136E-6,4.763127E-5,2.505277E-6,6.137282E-7,3.000885E-10,2.348355E-9,1.339993E-8,6.740707E-34,8.021259,6.42197E-5,453966.9,453967.0
2.284204E-5,15.37102,-1.006113E9,1522.133,1522.133,9.871118E-4,1.0,0.8093012,7.085688E-5,0.05856106,8.079812E-4,0.009787435,1.422084E-5,0.03919933,3.269388E-5,0.006313437,5.506896E-4,4.351394E-7,0.02582398,5.265742E-4,0.00665089,0.01028992,6.256376E-4,7.668343E-5,1.461957E-7,1.803137E-7,0.01443621,5.174001E-4,0.001119577,1.900093E-4,3.667973E-6,0.003789031,0.001267994,3.402558E-5,0.001499378,1.4318E-4,0.00109136,1.598308E-4,4.694649E-5,1.647715E-5,1.715388E-6,7.345898E-6,1.137955E-4,5.309274E-4,4.1233E-6,9.600598E-10,4.600188E-5,0.005625935,3.255795E-4,8.032072E-6,4.770329E-5,2.510911E-6,6.141985E-7,3.015302E-10,2.359035E-9,1.307049E-8,5.791266E-34,8.021111,6.421902E-5,453958.6,453958.6
2.285649E-5,15.37106,-1.00618E9,1522.13,1522.13,9.871118E-4,1.0,0.8092938,7.082777E-5,0.05856901,8.075384E-4,0.009786459,1.42132E-5,0.03920423,3.267971E-5,0.006315415,5.505161E-4,4.347552E-7,0.02582139,5.264638E-4,0.006652536,0.01028891,6.255685E-4,7.660139E-5,1.460337E-7,1.801159E-7,0.01443388,5.170399E-4,0.001118863,1.899502E-4,3.666039E-6,0.003788777,0.001268193,3.404321E-5,0.001499725,1.43264E-4,0.001091612,1.597676E-4,4.686883E-5,1.649316E-5,1.709308E-6,7.340087E-6,1.136727E-4,5.306894E-4,4.110172E-6,9.508785E-10,4.590848E-5,0.005625795,3.255433E-4,8.037761E-6,4.772384E-5,2.512519E-6,6.143328E-7,3.019427E-10,2.362089E-9,1.297794E-8,5.546026E-34,8.021068,6.421883E-5,453956.2,453956.2
2.307811E-5,15.37176,-1.007194E9,1522.077,1522.077,9.871118E-4,1.0,0.8091814,7.038757E-5,0.05869025,8.008435E-4,0.009771532,1.409778E-5,0.03927904,3.246486E-5,0.006345653,5.478653E-4,4.289491E-7,0.02578187,5.247679E-4,0.006677628,0.0102734,6.245081E-4,7.535613E-5,1.435966E-7,1.771405E-7,0.01439838,5.116112E-4,0.001108007,1.890477E-4,3.636776E-6,0.003784868,0.00127123,3.431293E-5,0.001505045,1.445471E-4,0.001095442,1.587995E-4,4.569625E-5,1.673918E-5,1.618824E-6,7.25227E-6,1.118117E-4,5.270593E-4,3.91419E-6,8.208409E-10,4.450122E-5,0.005623661,3.249896E-4,8.1247E-6,4.803741E-5,2.537059E-6,6.16388E-7,3.08304E-10,2.409119E-9,1.16392E-8,2.858386E-34,8.020423,6.421592E-5,453919.6,453919.7
2.308761E-5,15.37179,-1.007237E9,1522.074,1522.074,9.871118E-4,1.0,0.8091766,7.036893E-5,0.05869543,8.005602E-4,0.009770893,1.409289E-5,0.03928223,3.245575E-5,0.006346947,5.47752E-4,4.287035E-7,0.02578018,5.246951E-4,0.006678698,0.01027274,6.244627E-4,7.530323E-5,1.434939E-7,1.770153E-7,0.01439687,5.113822E-4,0.001107545,1.890091E-4,3.635537E-6,0.0037847,0.001271359,3.432448E-5,0.001505273,1.44602E-4,0.001095604,1.58758E-4,4.56467E-5,1.674976E-5,1.615054E-6,7.248555E-6,1.117328E-4,5.269043E-4,3.905999E-6,8.156855E-10,4.444187E-5,0.00562357,3.249659E-4,8.128417E-6,4.805081E-5,2.538108E-6,6.16476E-7,3.085784E-10,2.411145E-9,1.158498E-8,2.778111E-34,8.020395,6.42158E-5,453918.1,453918.1
2.329582E-5,15.37244,-1.007992E9,1522.024,1522.024,9.871118E-4,1.0,0.809072,6.99658E-5,0.05880826,7.944326E-4,0.009756931,1.39872E-5,0.03935189,3.22583E-5,0.006375204,5.452783E-4,4.233966E-7,0.02574326,5.230974E-4,0.006702014,0.01025822,6.234664E-4,7.415533E-5,1.412845E-7,1.743187E-7,0.01436375,5.064433E-4,0.001097486,1.881652E-4,3.608719E-6,0.003781017,0.001274176,3.457694E-5,0.001510246,1.458E-4,0.00109913,1.578515E-4,4.457685E-5,1.698176E-5,1.534716E-6,7.168263E-6,1.100227E-4,5.235248E-4,3.730987E-6,7.107481E-10,4.316276E-5,0.005621582,3.244494E-4,8.209593E-6,4.83429E-5,2.560978E-6,6.18401E-7,3.146215E-10,2.455695E-9,1.045968E-8,1.488198E-34,8.019795,6.42131E-5,453884.1,453884.1
2.379391E-5,15.37394,-1.009224E9,1521.904,1521.904,9.871118E-4,1.0,0.8088254,6.903867E-5,0.0590743,7.803535E-4,0.009723767,1.374416E-5,0.03951623,3.180175E-5,0.006442252,5.394229E-4,4.112284E-7,0.02565566,5.19262E-4,0.006756845,0.01022369,6.210861E-4,7.14896E-5,1.362816E-7,1.682154E-7,0.01428536,4.951979E-4,0.001073944,1.861614E-4,3.546974E-6,0.003772172,0.001280782,3.517746E-5,0.001522054,1.48638E-4,0.001107296,1.556976E-4,4.213251E-5,1.753998E-5,1.358754E-6,6.98402E-6,1.060709E-4,5.155545E-4,3.344205E-6,5.12257E-10,4.025697E-5,0.005616888,3.232277E-4,8.401907E-6,4.903237E-5,2.615001E-6,6.229848E-7,3.293277E-10,2.563618E-9,8.194488E-9,3.333396E-35,8.018377,6.420683E-5,453803.8,453803.8
2.381204E-5,15.37399,-1.009235E9,1521.899,1521.899,9.871118E-4,1.0,0.8088165,6.900587E-5,0.05908389,7.798559E-4,0.009722566,1.373557E-5,0.03952215,3.178554E-5,0.006444678,5.392114E-4,4.10799E-7,0.02565249,5.191221E-4,0.006758816,0.01022244,6.209996E-4,7.139466E-5,1.361067E-7,1.680021E-7,0.01428252,4.948031E-4,0.001073101,1.860888E-4,3.544788E-6,0.003771849,0.001281019,3.519922E-5,0.001522481,1.487406E-4,0.001107587,1.556196E-4,4.204652E-5,1.756038E-5,1.352757E-6,6.977514E-6,1.059307E-4,5.152674E-4,3.330931E-6,5.062206E-10,4.015517E-5,0.005616719,3.231836E-4,8.408858E-6,4.905722E-5,2.616949E-6,6.231511E-7,3.298696E-10,2.567582E-9,8.122128E-9,3.157729E-35,8.018325,6.42066E-5,453800.9,453800.9
2.404732E-5,15.37468,-1.0095E9,1521.842,1521.842,9.871118E-4,1.0,0.8087018,6.858619E-5,0.05920762,7.73489E-4,0.009707019,1.362554E-5,0.03959865,3.157764E-5,0.006476072,5.364771E-4,4.053087E-7,0.02561149,5.17305E-4,0.00678424,0.01020624,6.198783E-4,7.01756E-5,1.338798E-7,1.652867E-7,0.01424592,4.897666E-4,0.001062243,1.851501E-4,3.5168E-6,0.003767654,0.001284074,3.548117E-5,0.001528014,1.500669E-4,0.001111311,1.546112E-4,4.094887E-5,1.78257E-5,1.27735E-6,6.894287E-6,1.041333E-4,5.115604E-4,3.163503E-6,4.342453E-10,3.885825E-5,0.005614532,3.226135E-4,8.498743E-6,4.937817E-5,2.642115E-6,6.25306E-7,3.369451E-10,2.619249E-9,7.239687E-9,1.565243E-35,8.017665,6.420372E-5,453763.6,453763.6
2.418944E-5,15.3751,-1.009604E9,1521.808,1521.808,9.871118E-4,1.0,0.8086331,6.833779E-5,0.05928181,7.697226E-4,0.009697663,1.356043E-5,0.03964452,3.145425E-5,0.006494957,5.348347E-4,4.020644E-7,0.02558682,5.162062E-4,0.006799461,0.01019648,6.192022E-4,6.945074E-5,1.325724E-7,1.636929E-7,0.01422393,4.868007E-4,0.00105576,1.845854E-4,3.500224E-6,0.003765116,0.001285901,3.565098E-5,0.001531343,1.508639E-4,0.001113522,1.540052E-4,4.030201E-5,1.798644E-5,1.233906E-6,6.845074E-6,1.030675E-4,5.09338E-4,3.066571E-6,3.95981E-10,3.809616E-5,0.005613219,3.222713E-4,8.552758E-6,4.957067E-5,2.657214E-6,6.266048E-7,3.412569E-10,2.650658E-9,6.754151E-9,1.024255E-35,8.017269,6.420199E-5,453741.2,453741.2
2.420326E-5,15.37514,-1.0096E9,1521.805,1521.805,9.871118E-4,1.0,0.8086264,6.831383E-5,0.059289,7.693596E-4,0.009696754,1.355415E-5,0.03964897,3.144234E-5,0.00649679,5.346754E-4,4.017518E-7,0.02558443,5.160993E-4,0.006800935,0.01019554,6.191365E-4,6.938072E-5,1.324468E-7,1.635398E-7,0.0142218,4.865154E-4,0.001055133,1.845306E-4,3.498625E-6,0.003764869,0.001286078,3.566747E-5,0.001531666,1.509412E-4,0.001113736,1.539464E-4,4.023976E-5,1.800208E-5,1.229764E-6,6.840331E-6,1.029646E-4,5.091226E-4,3.057312E-6,3.924528E-10,3.802291E-5,0.005613092,3.222381E-4,8.557999E-6,4.958933E-5,2.658678E-6,6.26731E-7,3.416776E-10,2.65372E-9,6.708737E-9,9.829028E-36,8.017231,6.420183E-5,453739.0,453739.0
2.421111E-5,15.37516,-1.009607E9,1521.803,1521.803,9.871118E-4,1.0,0.8086226,6.830023E-5,0.05929308,7.691535E-4,0.009696238,1.355058E-5,0.0396515,3.143557E-5,0.006497831,5.345848E-4,4.015743E-7,0.02558307,5.160385E-4,0.006801772,0.010195,6.190992E-4,6.934096E-5,1.323755E-7,1.634528E-7,0.01422059,4.863534E-4,0.001054777,1.844995E-4,3.497717E-6,0.003764728,0.001286178,3.567685E-5,0.00153185,1.509851E-4,0.001113857,1.539129E-4,4.020443E-5,1.801098E-5,1.227416E-6,6.837638E-6,1.029062E-4,5.090002E-4,3.05206E-6,3.904617E-10,3.798133E-5,0.00561302,3.222192E-4,8.560977E-6,4.959994E-5,2.65951E-6,6.268027E-7,3.419169E-10,2.655461E-9,6.683058E-9,9.601446E-36,8.017209,6.420173E-5,453737.8,453737.8
2.423282E-5,15.37522,-1.0096E9,1521.798,1521.798,9.871118E-4,1.0,0.8086122,6.826269E-5,0.05930437,7.685845E-4,0.009694811,1.354074E-5,0.03965848,3.14169E-5,0.00650071,5.343347E-4,4.010845E-7,0.02557931,5.158705E-4,0.006804087,0.01019351,6.18996E-4,6.923115E-5,1.321788E-7,1.632131E-7,0.01421724,4.859065E-4,0.001053793,1.844134E-4,3.495212E-6,0.00376434,0.001286456,3.570275E-5,0.001532357,1.511066E-4,0.001114192,1.538206E-4,4.010693E-5,1.803558E-5,1.220949E-6,6.830206E-6,1.02745E-4,5.086621E-4,3.037592E-6,3.850121E-10,3.786664E-5,0.00561282,3.221671E-4,8.569207E-6,4.962923E-5,2.661808E-6,6.270009E-7,3.425789E-10,2.660277E-9,6.612588E-9,8.999553E-36,8.017149,6.420147E-5,453734.3,453734.4
2.424061E-5,15.37524,-1.009595E9,1521.796,1521.796,9.871118E-4,1.0,0.8086084,6.824926E-5,0.05930842,7.68381E-4,0.0096943,1.353722E-5,0.03966098,3.141022E-5,0.006501742,5.34245E-4,4.009093E-7,0.02557796,5.158103E-4,0.006804915,0.01019298,6.189591E-4,6.919185E-5,1.321085E-7,1.631274E-7,0.01421604,4.857467E-4,0.00105344,1.843825E-4,3.494315E-6,0.003764201,0.001286555,3.571204E-5,0.001532539,1.511501E-4,0.001114311,1.537875E-4,4.007205E-5,1.80444E-5,1.218639E-6,6.827546E-6,1.026873E-4,5.085409E-4,3.032423E-6,3.830783E-10,3.782563E-5,0.005612748,3.221484E-4,8.572155E-6,4.963973E-5,2.662631E-6,6.270719E-7,3.428164E-10,2.662004E-9,6.587514E-9,8.793146E-36,8.017127,6.420138E-5,453733.1,453733.1
2.435168E-5,15.37556,-1.009596E9,1521.769,1521.769,9.871118E-4,1.0,0.808555,6.80588E-5,0.059366,7.654945E-4,0.009687013,1.34873E-5,0.0396966,3.131535E-5,0.006516444,5.329681E-4,3.984255E-7,0.02555876,5.149508E-4,0.006816711,0.01018538,6.184318E-4,6.863368E-5,1.311136E-7,1.619147E-7,0.01419894,4.834832E-4,0.001048429,1.839429E-4,3.481597E-6,0.003762213,0.00128797,3.58444E-5,0.001535132,1.517699E-4,0.001116012,1.533163E-4,3.957818E-5,1.817038E-5,1.186171E-6,6.789842E-6,1.018686E-4,5.068163E-4,2.959644E-6,3.565652E-10,3.724534E-5,0.005611729,3.218824E-4,8.614166E-6,4.978917E-5,2.674357E-6,6.280849E-7,3.462143E-10,2.686699E-9,6.240045E-9,6.318215E-36,8.01682,6.420005E-5,453715.7,453715.7
2.440681E-5,15.37572,-1.009594E9,1521.755,1521.755,9.871118E-4,1.0,0.8085286,6.796511E-5,0.05939448,7.640748E-4,0.009683402,1.346274E-5,0.03971423,3.126863E-5,0.006523727,5.32336E-4,3.972044E-7,0.02554925,5.145242E-4,0.006822542,0.01018162,6.181704E-4,6.835857E-5,1.306258E-7,1.613203E-7,0.01419047,4.823721E-4,0.001045955,1.837251E-4,3.475338E-6,0.003761226,0.001288668,3.591001E-5,0.001536416,1.520768E-4,0.00111685,1.53083E-4,3.933572E-5,1.823298E-5,1.170386E-6,6.7713E-6,1.014656E-4,5.059632E-4,2.924187E-6,3.4412E-10,3.696079E-5,0.005611224,3.217507E-4,8.634969E-6,4.986311E-5,2.680159E-6,6.285872E-7,3.479071E-10,2.698989E-9,6.074485E-9,5.360965E-36,8.016668,6.419939E-5,453707.1,453707.1
2.447925E-5,15.37592,-1.009554E9,1521.738,1521.738,9.871118E-4,1.0,0.808494,6.784283E-5,0.05943182,7.622223E-4,0.009678663,1.343068E-5,0.03973733,3.120759E-5,0.006533285,5.315068E-4,3.956116E-7,0.02553677,5.139633E-4,0.006830182,0.01017667,6.178271E-4,6.799895E-5,1.29991E-7,1.605467E-7,0.01417937,4.809243E-4,0.001042717,1.834393E-4,3.467168E-6,0.003759928,0.001289584,3.599615E-5,0.001538102,1.524794E-4,0.001117944,1.52777E-4,3.901979E-5,1.831533E-5,1.149979E-6,6.747105E-6,1.009392E-4,5.04845E-4,2.878267E-6,3.284665E-10,3.659038E-5,0.005610563,3.21578E-4,8.66226E-6,4.996004E-5,2.687766E-6,6.292468E-7,3.501385E-10,2.715174E-9,5.863785E-9,4.324224E-36,8.016468,6.419854E-5,453695.8,453695.8
2.466162E-5,15.37644,-1.009412E9,1521.694,1521.694,9.871118E-4,1.0,0.8084073,6.753906E-5,0.05952538,7.576218E-4,0.009666762,1.335105E-5,0.03979524,3.105567E-5,0.006557281,5.294272E-4,3.91659E-7,0.02550543,5.125509E-4,0.006849302,0.01016426,6.169647E-4,6.71031E-5,1.284221E-7,1.586352E-7,0.01415152,4.773393E-4,0.001034627,1.827217E-4,3.446863E-6,0.003756657,0.001291873,3.62126E-5,0.001542335,1.534894E-4,0.001120667,1.520098E-4,3.823751E-5,1.852304E-5,1.100196E-6,6.687032E-6,9.963029E-5,5.02044E-4,2.765885E-6,2.922421E-10,3.567487E-5,0.005608904,3.21145E-4,8.730724E-6,5.020289E-5,2.706829E-6,6.30905E-7,3.55788E-10,2.756087E-9,5.365139E-9,2.512099E-36,8.015968,6.419639E-5,453667.5,453667.5
2.468073E-5,15.37649,-1.009403E9,1521.689,1521.689,9.871118E-4,1.0,0.8083983,6.750756E-5,0.05953514,7.571451E-4,0.009665518,1.33428E-5,0.03980128,3.10399E-5,0.006559789,5.292099E-4,3.912496E-7,0.02550216,5.124029E-4,0.006851295,0.01016296,6.168745E-4,6.701004E-5,1.282602E-7,1.584379E-7,0.01414861,4.769686E-4,0.001033785,1.826467E-4,3.444757E-6,0.003756314,0.001292111,3.623524E-5,0.001542778,1.535949E-4,0.00112095,1.519296E-4,3.815664E-5,1.854483E-5,1.095112E-6,6.680808E-6,9.949451E-5,5.017518E-4,2.754377E-6,2.886997E-10,3.558037E-5,0.005608731,3.210998E-4,8.737877E-6,5.022824E-5,2.708819E-6,6.310786E-7,3.563826E-10,2.760387E-9,5.315462E-9,2.373541E-36,8.015916,6.419617E-5,453664.6,453664.6
2.497436E-5,15.3773,-1.009033E9,1521.618,1521.618,9.871118E-4,1.0,0.80826,6.703139E-5,0.05968432,7.499391E-4,0.009646451,1.321797E-5,0.03989365,3.08009E-5,0.006598215,5.258868E-4,3.850673E-7,0.02545198,5.10128E-4,0.006881711,0.01014308,6.154914E-4,6.559803E-5,1.258269E-7,1.55474E-7,0.01410409,4.71385E-4,0.001020966,1.814981E-4,3.412898E-6,0.003751036,0.001295748,3.658244E-5,0.00154956,1.552095E-4,0.001125232,1.507051E-4,3.693893E-5,1.888057E-5,1.019947E-6,6.586731E-6,9.743892E-5,4.972876E-4,2.583563E-6,2.396007E-10,3.416049E-5,0.005606082,3.204082E-4,8.847346E-6,5.061552E-5,2.739231E-6,6.337412E-7,3.655857E-10,2.826809E-9,4.607862E-9,9.926696E-37,8.015119,6.419278E-5,453619.4,453619.5
2.498309E-5,15.37733,-1.008969E9,1521.616,1521.616,9.871118E-4,1.0,0.808256,6.701743E-5,0.05968873,7.497281E-4,0.009645886,1.321431E-5,0.03989638,3.079388E-5,0.006599355,5.257884E-4,3.848865E-7,0.02545049,5.100603E-4,0.00688261,0.01014249,6.154504E-4,6.555654E-5,1.257561E-7,1.553877E-7,0.01410278,4.712221E-4,0.001020588,1.81464E-4,3.411964E-6,0.003750879,0.001295856,3.659275E-5,0.001549761,1.552573E-4,0.001125358,1.506689E-4,3.690342E-5,1.889058E-5,1.017794E-6,6.583977E-6,9.737865E-5,4.971556E-4,2.578651E-6,2.382827E-10,3.411917E-5,0.005606004,3.203878E-4,8.850589E-6,5.062697E-5,2.740131E-6,6.338203E-7,3.658613E-10,2.828795E-9,4.588331E-9,9.672442E-37,8.015095,6.419268E-5,453618.1,453618.1
2.499787E-5,15.37737,-1.008948E9,1521.612,1521.612,9.871118E-4,1.0,0.808249,6.699385E-5,0.0596962,7.493717E-4,0.009644929,1.320813E-5,0.039901,3.078202E-5,0.006601282,5.256219E-4,3.845809E-7,0.02544798,5.099458E-4,0.006884129,0.01014149,6.15381E-4,6.548642E-5,1.256364E-7,1.55242E-7,0.01410055,4.709468E-4,0.001019949,1.814064E-4,3.410386E-6,0.003750613,0.001296037,3.661018E-5,0.001550101,1.553382E-4,0.00112557,1.506076E-4,3.684343E-5,1.890752E-5,1.014162E-6,6.579323E-6,9.727681E-5,4.969323E-4,2.570362E-6,2.360704E-10,3.404938E-5,0.005605871,3.203531E-4,8.856075E-6,5.064635E-5,2.741653E-6,6.339541E-7,3.663279E-10,2.832155E-9,4.555481E-9,9.257091E-37,8.015055,6.419251E-5,453615.8,453615.9
2.520906E-5,15.37794,-1.008491E9,1521.561,1521.561,9.871118E-4,1.0,0.8081506,6.666099E-5,0.05980241,7.443375E-4,0.009631287,1.312086E-5,0.03996679,3.061426E-5,0.006628761,5.23251E-4,3.802686E-7,0.02541209,5.083096E-4,0.006905728,0.01012726,6.143911E-4,6.449367E-5,1.239541E-7,1.531935E-7,0.01406877,4.67069E-4,0.001010884,1.805852E-4,3.388088E-6,0.003746808,0.001298617,3.685893E-5,0.001554953,1.564907E-4,0.001128574,1.497356E-4,3.599874E-5,1.915E-5,9.637E-7,6.513607E-6,9.583717E-5,4.937562E-4,2.45486E-6,2.067383E-10,3.306823E-5,0.005603983,3.1986E-4,8.934228E-6,5.092205E-5,2.763312E-6,6.358638E-7,3.73029E-10,2.880346E-9,4.111192E-9,4.946185E-37,8.014487,6.419011E-5,453583.7,453583.7
2.525556E-5,15.37807,-1.00838E9,1521.55,1521.55,9.871118E-4,1.0,0.8081291,6.658864E-5,0.05982568,7.432439E-4,0.009628291,1.310189E-5,0.03998121,3.057773E-5,0.006634796,5.227309E-4,3.793325E-7,0.02540422,5.079494E-4,0.006910456,0.01012413,6.141737E-4,6.427739E-5,1.235905E-7,1.527507E-7,0.0140618,4.662289E-4,0.001008904,1.804049E-4,3.38324E-6,0.00374597,0.001299181,3.69136E-5,0.001556019,1.567435E-4,0.001129228,1.495446E-4,3.581588E-5,1.920348E-5,9.52941E-7,6.499331E-6,9.552411E-5,4.930604E-4,2.430151E-6,2.008172E-10,3.285621E-5,0.005603569,3.197518E-4,8.951375E-6,5.098246E-5,2.768059E-6,6.362837E-7,3.745128E-10,2.890999E-9,4.019389E-9,4.30826E-37,8.014362,6.418959E-5,453576.6,453576.7
2.527808E-5,15.37813,-1.008322E9,1521.545,1521.545,9.871118E-4,1.0,0.8081186,6.655373E-5,0.05983694,7.427163E-4,0.009626841,1.309274E-5,0.03998818,3.05601E-5,0.006637715,5.224793E-4,3.78881E-7,0.0254004,5.07775E-4,0.006912741,0.01012262,6.140685E-4,6.417296E-5,1.234152E-7,1.525374E-7,0.01405843,4.658239E-4,0.001007947,1.803176E-4,3.380901E-6,0.003745564,0.001299454,3.694006E-5,0.001556534,1.568658E-4,0.001129544,1.494522E-4,3.572775E-5,1.922939E-5,9.47777E-7,6.492444E-6,9.537302E-5,4.927239E-4,2.41828E-6,1.980174E-10,3.275406E-5,0.005603369,3.196995E-4,8.959671E-6,5.101168E-5,2.770355E-6,6.36487E-7,3.752325E-10,2.896163E-9,3.975702E-9,4.030469E-37,8.014302,6.418934E-5,453573.2,453573.2
2.557125E-5,15.37891,-1.007494E9,1521.474,1521.474,9.871118E-4,1.0,0.8079836,6.610638E-5,0.05998267,7.359575E-4,0.00960802,1.297544E-5,0.04007849,3.033365E-5,0.006675612,5.192188E-4,3.731017E-7,0.02535092,5.05505E-4,0.006942285,0.01010299,6.12703E-4,6.283075E-5,1.211832E-7,1.498205E-7,0.01401472,4.606519E-4,9.956102E-4,1.791859E-4,3.350899E-6,0.003740271,0.001302978,3.728384E-5,0.001563229,1.584515E-4,0.001133593,1.482569E-4,3.460366E-5,1.956757E-5,8.831172E-7,6.404213E-6,9.343541E-5,4.883701E-4,2.269044E-6,1.651609E-10,3.145403E-5,0.005600773,3.190218E-4,9.067231E-6,5.138986E-5,2.80008E-6,6.391298E-7,3.846674E-10,2.963728E-9,3.448802E-9,1.693112E-37,8.013522,6.418608E-5,453529.1,453529.1
