Time_Soln#2 (sec),Volume_Soln#2 (cm3),Volumetric_heat_production_rate_Soln#2 (erg/cm3-sec),Surface_temperature_Soln#2 (K),Temperature_Soln#2 (K),Mass_Soln#2 (g),Pressure_Soln#2 (atm),Mole_fraction_H2_Soln#2 (),Mole_fraction_H_Soln#2 (),Mole_fraction_CH4_Soln#2 (),Mole_fraction_CH3_Soln#2 (),Mole_fraction_C2H6_Soln#2 (),Mole_fraction_C2H5_Soln#2 (),Mole_fraction_C2H4_Soln#2 (),Mole_fraction_C2H2_Soln#2 (),Mole_fraction_C3H8_Soln#2 (),Mole_fraction_IC3H7_Soln#2 (),Mole_fraction_C3H6_Soln#2 (),Mole_fraction_C3H5-A_Soln#2 (),Mole_fraction_C3H4-P_Soln#2 (),Mole_fraction_C3H4-A_Soln#2 (),Mole_fraction_NC4H10_Soln#2 (),Mole_fraction_IC4H10_Soln#2 (),Mole_fraction_IC4H9_Soln#2 (),Mole_fraction_TC4H9_Soln#2 (),Mole_fraction_IC4H8_Soln#2 (),Mole_fraction_IC4H7_Soln#2 (),Mole_fraction_C4H8-1_Soln#2 (),Mole_fraction_C4H8-2_Soln#2 (),Mole_fraction_C4H71-3_Soln#2 (),Mole_fraction_C4H6_Soln#2 (),Mole_fraction_C4H4_Soln#2 (),Mole_fraction_C6H6_Soln#2 (),Mole_fraction_C5H6_Soln#2 (),Mole_fraction_MCPTD_Soln#2 (),Mole_fraction_NC5H12_Soln#2 (),Mole_fraction_NEOC5H12_Soln#2 (),Mole_fraction_NC5H10_Soln#2 (),Mole_fraction_B1M2_Soln#2 (),Mole_fraction_B1M3_Soln#2 (),Mole_fraction_B2M2_Soln#2 (),Mole_fraction_LC5H8_Soln#2 (),Mole_fraction_DIALLYL_Soln#2 (),Mole_fraction_CYC6H8_Soln#2 (),Mole_fraction_CYC6H10_Soln#2 (),Mole_fraction_NC6H12_Soln#2 (),Mole_fraction_NC7H14_Soln#2 (),Mole_fraction_IC8H16_Soln#2 (),Mole_fraction_DIMEPTD_Soln#2 (),Mole_fraction_C7H8_Soln#2 (),Mole_fraction_C7H7_Soln#2 (),Mole_fraction_C6H5C2H5_Soln#2 (),Mole_fraction_XYLENE_Soln#2 (),Mole_fraction_C6H5C2H4C6H5_Soln#2 (),Mole_fraction_NPBENZ_Soln#2 (),Mole_fraction_NC10H20_Soln#2 (),Mole_fraction_IC12H26_Soln#2 (),Molecular_weight_Soln#2 (g/mole),Mass_density_Soln#2 (g/cm3),Unburned_hydrocarbons_Soln#2 (ppm),Volatile_organic_compounds_Soln#2 (ppm)
4.501791E-4,14.98397,-7.266388E7,1044.057,1044.057,0.001598181,1.0,0.940393,6.016826E-7,0.001683176,2.321521E-5,1.797553E-4,3.501168E-6,7.42828E-4,1.37464E-6,2.419562E-5,2.039462E-7,0.001472512,8.599324E-6,2.351165E-6,1.125609E-4,5.283694E-6,2.406822E-5,4.042544E-7,3.632407E-6,0.001926075,1.635227E-4,1.845278E-4,1.425486E-5,1.890297E-5,1.900613E-4,2.535598E-7,2.801226E-5,3.760905E-7,6.65572E-8,1.588491E-7,1.763166E-6,9.41159E-5,3.118704E-6,1.040612E-5,1.010739E-7,1.228515E-4,9.916647E-6,9.413661E-8,3.784251E-8,7.369393E-6,1.668026E-4,0.01821139,2.207866E-4,0.007828302,1.964956E-5,9.393236E-6,2.443531E-7,7.516028E-7,2.608794E-6,0.009633912,0.01644807,9.137762,1.06659E-4,517155.9,517155.9
4.539487E-4,14.98388,-7.248306E7,1044.014,1044.014,0.001598181,1.0,0.9403555,6.006613E-7,0.001696456,2.318169E-5,1.811599E-4,3.496004E-6,7.486643E-4,1.394601E-6,2.438714E-5,2.052578E-7,0.001483782,8.600981E-6,2.387999E-6,1.134197E-4,5.323583E-6,2.425682E-5,4.036254E-7,3.628347E-6,0.001941252,1.642825E-4,1.859597E-4,1.438795E-5,1.888257E-5,1.916419E-4,2.587398E-7,2.824043E-5,3.821477E-7,6.761312E-8,1.60018E-7,1.776532E-6,9.483369E-5,3.160657E-6,1.049681E-5,1.02658E-7,1.237939E-4,9.98923E-6,9.56453E-8,3.862038E-8,7.424196E-6,1.680393E-4,0.01820369,2.224517E-4,0.007827644,1.967114E-5,9.500294E-6,2.468666E-7,7.622408E-7,2.638259E-6,0.009627832,0.01644257,9.137442,1.066596E-4,517137.8,517137.8
4.6E-4,14.98375,-7.219555E7,1043.946,1043.946,0.001598181,1.0,0.9402956,5.990271E-7,0.001717725,2.312822E-5,1.834085E-4,3.487766E-6,7.580097E-4,1.426855E-6,2.469374E-5,2.073527E-7,0.001501824,8.603606E-6,2.447571E-6,1.14794E-4,5.38737E-6,2.455896E-5,4.026196E-7,3.621859E-6,0.00196556,1.654873E-4,1.882511E-4,1.460109E-5,1.884988E-5,1.941726E-4,2.671511E-7,2.860608E-5,3.919502E-7,6.932193E-8,1.618861E-7,1.797913E-6,9.598207E-5,3.228256E-6,1.064179E-5,1.052208E-7,1.253023E-4,1.010509E-5,9.808435E-8,3.98865E-8,7.511882E-6,1.700173E-4,0.01819136,2.251157E-4,0.007826591,1.970409E-5,9.672071E-6,2.509057E-7,7.793351E-7,2.685518E-6,0.009618102,0.01643375,9.136929,1.066606E-4,517108.8,517108.8
4.7E-4,14.98352,-7.172609E7,1043.834,1043.834,0.001598181,1.0,0.9401968,5.96351E-7,0.001752746,2.304061E-5,1.87109E-4,3.474272E-6,7.733942E-4,1.48069E-6,2.519829E-5,2.107866E-7,0.001531512,8.607847E-6,2.547137E-6,1.17054E-4,5.492157E-6,2.505667E-5,4.009713E-7,3.611216E-6,0.002005595,1.674406E-4,1.920192E-4,1.495201E-5,1.879605E-5,1.983376E-4,2.812946E-7,2.920874E-5,4.083502E-7,7.218089E-8,1.649524E-7,1.833057E-6,9.787007E-5,3.340594E-6,1.087988E-5,1.095069E-7,1.277834E-4,1.02949E-5,1.021585E-7,4.202354E-8,7.656061E-6,1.732675E-4,0.01817107,2.294953E-4,0.007824861,1.97544E-5,9.955699E-6,2.575913E-7,8.076211E-7,2.763507E-6,0.009602098,0.01641923,9.136086,1.066622E-4,517061.1,517061.1
4.8E-4,14.9833,-7.126371E7,1043.723,1043.723,0.001598181,1.0,0.9400986,5.937064E-7,0.001787606,2.295397E-5,1.907897E-4,3.460931E-6,7.887029E-4,1.535205E-6,2.570014E-5,2.141848E-7,0.001561038,8.611965E-6,2.648131E-6,1.192998E-4,5.59615E-6,2.555234E-5,3.993406E-7,3.600677E-6,0.002045455,1.693464E-4,1.957638E-4,1.530127E-5,1.874253E-5,2.024807E-4,2.957479E-7,2.980934E-5,4.250068E-7,7.508461E-8,1.67992E-7,1.867958E-6,9.974557E-5,3.453709E-6,1.111606E-5,1.138578E-7,1.302498E-4,1.048261E-5,1.062876E-7,4.421834E-8,7.79931E-6,1.76494E-4,0.01815089,2.33846E-4,0.007823144,1.979967E-5,1.023895E-5,2.642909E-7,8.359402E-7,2.84134E-6,0.009586191,0.01640479,9.135248,1.066638E-4,517013.7,517013.7
4.9E-4,14.98308,-7.080824E7,1043.612,1043.612,0.001598181,1.0,0.9400009,5.910927E-7,0.001822307,2.28683E-5,1.944508E-4,3.447742E-6,8.039366E-4,1.59039E-6,2.61993E-5,2.175481E-7,0.001590404,8.615965E-6,2.750529E-6,1.215317E-4,5.699358E-6,2.604599E-5,3.977274E-7,3.590241E-6,0.002085142,1.712058E-4,1.99485E-4,1.564888E-5,1.868937E-5,2.066022E-4,3.105059E-7,3.040792E-5,4.419166E-7,7.803255E-8,1.710054E-7,1.902621E-6,1.016087E-4,3.567569E-6,1.135033E-5,1.182728E-7,1.327017E-4,1.066824E-5,1.104707E-7,4.647076E-8,7.941641E-6,1.796971E-4,0.01813081,2.38168E-4,0.007821438,1.984019E-5,1.052178E-5,2.710042E-7,8.642796E-7,2.919E-6,0.009570379,0.01639043,9.134415,1.066654E-4,516966.5,516966.5
5.0E-4,14.98286,-7.03595E7,1043.502,1043.502,0.001598181,1.0,0.9399037,5.885095E-7,0.00185685,2.278358E-5,1.980926E-4,3.434701E-6,8.190962E-4,1.646236E-6,2.669584E-5,2.208771E-7,0.001619612,8.61985E-6,2.854308E-6,1.237496E-4,5.801792E-6,2.653764E-5,3.961314E-7,3.579907E-6,0.002124656,1.730199E-4,2.031833E-4,1.599486E-5,1.863663E-5,2.107023E-4,3.255633E-7,3.100449E-5,4.59076E-7,8.10241E-8,1.739929E-7,1.937047E-6,1.034597E-4,3.682137E-6,1.158272E-5,1.227509E-7,1.351392E-4,1.085184E-5,1.147065E-7,4.878064E-8,8.083064E-6,1.828771E-4,0.01811084,2.424616E-4,0.007819743,1.987625E-5,1.080412E-5,2.777308E-7,8.926258E-7,2.996474E-6,0.009554663,0.01637614,9.133586,1.066669E-4,516919.6,516919.6
5.1E-4,14.98264,-6.991733E7,1043.393,1043.393,0.001598181,1.0,0.939807,5.859562E-7,0.001891238,2.269979E-5,2.017153E-4,3.421807E-6,8.341825E-4,1.702732E-6,2.718978E-5,2.241725E-7,0.001648663,8.623622E-6,2.959443E-6,1.259539E-4,5.903464E-6,2.702731E-5,3.945523E-7,3.569673E-6,0.002163999,1.747898E-4,2.068588E-4,1.633922E-5,1.858433E-5,2.14781E-4,3.409147E-7,3.159907E-5,4.764815E-7,8.405867E-8,1.769548E-7,1.97124E-6,1.052985E-4,3.79738E-6,1.181327E-5,1.272912E-7,1.375625E-4,1.103344E-5,1.189938E-7,5.114782E-8,8.22359E-6,1.860342E-4,0.01809097,2.467272E-4,0.00781806,1.990815E-5,1.108593E-5,2.844705E-7,9.209662E-7,3.073746E-6,0.00953904,0.01636192,9.132762,1.066685E-4,516872.9,516873.0
5.2E-4,14.98243,-6.948156E7,1043.285,1043.285,0.001598181,1.0,0.9397108,5.834323E-7,0.001925472,2.261691E-5,2.053191E-4,3.409056E-6,8.491962E-4,1.759871E-6,2.768116E-5,2.274349E-7,0.00167756,8.627284E-6,3.065913E-6,1.281446E-4,6.004383E-6,2.751502E-5,3.929897E-7,3.559538E-6,0.002203172,1.765166E-4,2.105118E-4,1.668198E-5,1.853252E-5,2.188387E-4,3.565553E-7,3.219169E-5,4.941298E-7,8.713569E-8,1.798916E-7,2.005204E-6,1.071255E-4,3.913267E-6,1.204199E-5,1.318929E-7,1.399718E-4,1.121306E-5,1.233315E-7,5.357212E-8,8.363229E-6,1.891688E-4,0.0180712,2.509651E-4,0.007816388,1.993612E-5,1.136715E-5,2.912231E-7,9.492894E-7,3.150804E-6,0.009523509,0.01634778,9.131942,1.0667E-4,516826.5,516826.6
5.3E-4,14.98222,-6.905201E7,1043.177,1043.177,0.001598181,1.0,0.939615,5.809372E-7,0.001959553,2.253492E-5,2.089043E-4,3.396445E-6,8.641384E-4,1.81764E-6,2.817002E-5,2.306647E-7,0.001706303,8.630839E-6,3.173693E-6,1.30322E-4,6.104561E-6,2.800079E-5,3.914435E-7,3.549499E-6,0.002242176,1.782015E-4,2.141425E-4,1.702315E-5,1.848123E-5,2.228755E-4,3.724793E-7,3.278236E-5,5.120171E-7,9.025455E-8,1.828037E-7,2.038941E-6,1.089407E-4,4.029761E-6,1.22689E-5,1.36555E-7,1.423671E-4,1.139075E-5,1.277184E-7,5.605333E-8,8.501993E-6,1.922811E-4,0.01805153,2.551757E-4,0.007814726,1.996045E-5,1.164774E-5,2.979883E-7,9.775831E-7,3.227635E-6,0.009508069,0.01633371,9.131126,1.066715E-4,516780.4,516780.4
5.4E-4,14.98201,-6.862852E7,1043.07,1043.07,0.001598181,1.0,0.9395197,5.784703E-7,0.001993484,2.24538E-5,2.124711E-4,3.38397E-6,8.790097E-4,1.87603E-6,2.865639E-5,2.338627E-7,0.001734896,8.63429E-6,3.282758E-6,1.32486E-4,6.204009E-6,2.848464E-5,3.899132E-7,3.539556E-6,0.002281014,1.798454E-4,2.177513E-4,1.736276E-5,1.843048E-5,2.268917E-4,3.886816E-7,3.337111E-5,5.3014E-7,9.341463E-8,1.856914E-7,2.072454E-6,1.107443E-4,4.146831E-6,1.249405E-5,1.412766E-7,1.447488E-4,1.156655E-5,1.321532E-7,5.859124E-8,8.639891E-6,1.953715E-4,0.01803196,2.593593E-4,0.007813075,1.998138E-5,1.192765E-5,3.047658E-7,1.005836E-6,3.304227E-6,0.00949272,0.01631971,9.130315,1.06673E-4,516734.5,516734.5
5.5E-4,14.9818,-6.821095E7,1042.963,1042.963,0.001598181,1.0,0.9394249,5.760309E-7,0.002027266,2.237354E-5,2.160198E-4,3.371629E-6,8.93811E-4,1.935032E-6,2.914032E-5,2.370292E-7,0.001763339,8.63764E-6,3.393086E-6,1.34637E-4,6.302737E-6,2.896659E-5,3.883985E-7,3.529706E-6,0.002319686,1.814495E-4,2.213383E-4,1.770083E-5,1.838028E-5,2.308874E-4,4.051569E-7,3.395795E-5,5.484949E-7,9.661535E-8,1.885551E-7,2.105747E-6,1.125365E-4,4.264444E-6,1.271745E-5,1.460568E-7,1.471169E-4,1.174047E-5,1.36635E-7,6.118562E-8,8.776935E-6,1.984401E-4,0.01801248,2.635162E-4,0.007811435,1.999916E-5,1.220685E-5,3.115553E-7,1.034039E-6,3.38057E-6,0.00947746,0.01630578,9.129509,1.066745E-4,516688.9,516688.9
5.6E-4,14.9816,-6.779913E7,1042.857,1042.857,0.001598181,1.0,0.9393305,5.736186E-7,0.002060901,2.229411E-5,2.195505E-4,3.35942E-6,9.085432E-4,1.994635E-6,2.962184E-5,2.401649E-7,0.001791635,8.640889E-6,3.504655E-6,1.36775E-4,6.400756E-6,2.944666E-5,3.868993E-7,3.519947E-6,0.002358193,1.830148E-4,2.249039E-4,1.803736E-5,1.833066E-5,2.348629E-4,4.219003E-7,3.454292E-5,5.670786E-7,9.985614E-8,1.913952E-7,2.138823E-6,1.143173E-4,4.382569E-6,1.293912E-5,1.508948E-7,1.494717E-4,1.191257E-5,1.411624E-7,6.383622E-8,8.913135E-6,2.014874E-4,0.01799311,2.676467E-4,0.007809804,2.001398E-5,1.248529E-5,3.183565E-7,1.062181E-6,3.456653E-6,0.009462287,0.01629192,9.128707,1.066759E-4,516643.5,516643.5
5.7E-4,14.98139,-6.739293E7,1042.752,1042.752,0.001598181,1.0,0.9392366,5.712328E-7,0.002094391,2.22155E-5,2.230636E-4,3.347338E-6,9.23207E-4,2.054832E-6,3.010099E-5,2.432701E-7,0.001819785,8.644042E-6,3.617442E-6,1.389002E-4,6.498075E-6,2.992487E-5,3.854151E-7,3.510278E-6,0.002396537,1.845422E-4,2.284483E-4,1.837239E-5,1.82816E-5,2.388183E-4,4.389073E-7,3.512602E-5,5.858877E-7,1.031365E-7,1.94212E-7,2.171684E-6,1.160869E-4,4.501181E-6,1.31591E-5,1.557896E-7,1.518132E-4,1.208287E-5,1.457346E-7,6.65428E-8,9.0485E-6,2.045135E-4,0.01797383,2.717513E-4,0.007808183,2.002603E-5,1.276295E-5,3.251692E-7,1.090255E-6,3.53247E-6,0.009447202,0.01627812,9.127909,1.066774E-4,516598.3,516598.3
5.8E-4,14.98119,-6.699222E7,1042.647,1042.647,0.001598181,1.0,0.9391431,5.688729E-7,0.002127737,2.213769E-5,2.26559E-4,3.335381E-6,9.378031E-4,2.115613E-6,3.057779E-5,2.463453E-7,0.00184779,8.647099E-6,3.731428E-6,1.410127E-4,6.594703E-6,3.040124E-5,3.839458E-7,3.500697E-6,0.00243472,1.860326E-4,2.319717E-4,1.870592E-5,1.823312E-5,2.427538E-4,4.561732E-7,3.570728E-5,6.049193E-7,1.064558E-7,1.970058E-7,2.204333E-6,1.178455E-4,4.62025E-6,1.33774E-5,1.607406E-7,1.541416E-4,1.225139E-5,1.503505E-7,6.93051E-8,9.183041E-6,2.075186E-4,0.01795465,2.7583E-4,0.007806572,2.003549E-5,1.30398E-5,3.31993E-7,1.118254E-6,3.608013E-6,0.009432202,0.0162644,9.127115,1.066788E-4,516553.4,516553.4
5.9E-4,14.98099,-6.659686E7,1042.543,1042.543,0.001598181,1.0,0.9390501,5.665385E-7,0.00216094,2.206067E-5,2.300372E-4,3.323547E-6,9.523322E-4,2.17697E-6,3.105227E-5,2.49391E-7,0.001875653,8.650062E-6,3.846593E-6,1.431127E-4,6.69065E-6,3.087578E-5,3.82491E-7,3.491203E-6,0.002472741,1.874869E-4,2.354743E-4,1.903798E-5,1.81852E-5,2.466698E-4,4.736938E-7,3.628672E-5,6.241703E-7,1.098136E-7,1.99777E-7,2.236773E-6,1.195932E-4,4.739753E-6,1.359405E-5,1.657468E-7,1.564571E-4,1.241817E-5,1.550091E-7,7.212286E-8,9.316765E-6,2.105032E-4,0.01793556,2.798833E-4,0.007804971,2.00425E-5,1.331582E-5,3.388277E-7,1.146172E-6,3.683276E-6,0.009417288,0.01625074,9.126325,1.066802E-4,516508.7,516508.7
6.0E-4,14.9808,-6.620673E7,1042.44,1042.44,0.001598181,1.0,0.9389575,5.64229E-7,0.002194003,2.198441E-5,2.334982E-4,3.311833E-6,9.667951E-4,2.238895E-6,3.152447E-5,2.524077E-7,0.001903374,8.652934E-6,3.962917E-6,1.452002E-4,6.785924E-6,3.134851E-5,3.810504E-7,3.481794E-6,0.002510603,1.88906E-4,2.389565E-4,1.936858E-5,1.813786E-5,2.505662E-4,4.914648E-7,3.686434E-5,6.436377E-7,1.132093E-7,2.025258E-7,2.269006E-6,1.2133E-4,4.859663E-6,1.380908E-5,1.708077E-7,1.587597E-4,1.258323E-5,1.597096E-7,7.499579E-8,9.449683E-6,2.134673E-4,0.01791656,2.839115E-4,0.007803378,2.004724E-5,1.359098E-5,3.456729E-7,1.174001E-6,3.758255E-6,0.009402458,0.01623715,9.12554,1.066816E-4,516464.2,516464.2
6.1E-4,14.9806,-6.58217E7,1042.337,1042.337,0.001598181,1.0,0.9388654,5.619439E-7,0.002226926,2.190891E-5,2.369423E-4,3.300237E-6,9.811924E-4,2.30138E-6,3.199442E-5,2.553957E-7,0.001930956,8.655717E-6,4.080379E-6,1.472755E-4,6.880535E-6,3.181945E-5,3.796239E-7,3.472468E-6,0.002548307,1.902907E-4,2.424183E-4,1.969774E-5,1.809109E-5,2.544434E-4,5.094818E-7,3.744018E-5,6.633185E-7,1.166426E-7,2.052525E-7,2.301035E-6,1.230562E-4,4.979957E-6,1.40225E-5,1.759223E-7,1.610497E-4,1.274661E-5,1.644508E-7,7.792362E-8,9.581804E-6,2.164112E-4,0.01789765,2.879147E-4,0.007801795,2.004984E-5,1.386527E-5,3.525285E-7,1.201736E-6,3.832942E-6,0.009387711,0.01622363,9.124758,1.06683E-4,516420.0,516420.0
6.2E-4,14.98041,-6.544165E7,1042.235,1042.235,0.001598181,1.0,0.9387737,5.596826E-7,0.002259711,2.183414E-5,2.403697E-4,3.288755E-6,9.955249E-4,2.364415E-6,3.246215E-5,2.583555E-7,0.001958399,8.658412E-6,4.19896E-6,1.493386E-4,6.97449E-6,3.228861E-5,3.782111E-7,3.463224E-6,0.002585853,1.916419E-4,2.4586E-4,2.002547E-5,1.804489E-5,2.583014E-4,5.277406E-7,3.801424E-5,6.832097E-7,1.201128E-7,2.079576E-7,2.332863E-6,1.247718E-4,5.100608E-6,1.423434E-5,1.810899E-7,1.633271E-4,1.290834E-5,1.69232E-7,8.090607E-8,9.713136E-6,2.193352E-4,0.01787884,2.918933E-4,0.007800221,2.005047E-5,1.413866E-5,3.593941E-7,1.22937E-6,3.907332E-6,0.009373046,0.01621017,9.123981,1.066844E-4,516376.0,516376.0
6.3E-4,14.98022,-6.506647E7,1042.133,1042.133,0.001598181,1.0,0.9386824,5.574449E-7,0.00229236,2.17601E-5,2.437805E-4,3.277386E-6,0.001009793,2.427992E-6,3.292769E-5,2.612876E-7,0.001985706,8.661022E-6,4.318642E-6,1.513896E-4,7.0678E-6,3.275602E-5,3.768118E-7,3.454061E-6,0.002623243,1.929604E-4,2.492819E-4,2.03518E-5,1.799926E-5,2.621406E-4,5.462371E-7,3.858655E-5,7.033083E-7,1.236194E-7,2.106412E-7,2.364491E-6,1.26477E-4,5.221593E-6,1.444462E-5,1.863097E-7,1.655922E-4,1.306843E-5,1.740521E-7,8.394284E-8,9.843688E-6,2.222396E-4,0.01786012,2.958476E-4,0.007798656,2.004925E-5,1.441112E-5,3.662693E-7,1.256899E-6,3.981421E-6,0.009358462,0.01619677,9.123207,1.066857E-4,516332.2,516332.2
6.4E-4,14.98003,-6.469605E7,1042.032,1042.032,0.001598181,1.0,0.9385916,5.552301E-7,0.002324874,2.168677E-5,2.471749E-4,3.266127E-6,0.001023998,2.492105E-6,3.339107E-5,2.641922E-7,0.002012877,8.663548E-6,4.439403E-6,1.534287E-4,7.160472E-6,3.322169E-5,3.754257E-7,3.444977E-6,0.002660479,1.94247E-4,2.526841E-4,2.067674E-5,1.795419E-5,2.659611E-4,5.649671E-7,3.915711E-5,7.236115E-7,1.27162E-7,2.133037E-7,2.395923E-6,1.281718E-4,5.342888E-6,1.465336E-5,1.915809E-7,1.67845E-4,1.322692E-5,1.789102E-7,8.703363E-8,9.97347E-6,2.251244E-4,0.01784148,2.997779E-4,0.007797099,2.004631E-5,1.468266E-5,3.73154E-7,1.284316E-6,4.055204E-6,0.009343958,0.01618344,9.122437,1.066871E-4,516288.6,516288.7
6.5E-4,14.97984,-6.433027E7,1041.931,1041.931,0.001598181,1.0,0.9385011,5.530378E-7,0.002357254,2.161412E-5,2.505532E-4,3.254977E-6,0.00103814,2.556744E-6,3.385231E-5,2.670698E-7,0.002039915,8.665991E-6,4.561228E-6,1.554561E-4,7.252514E-6,3.368563E-5,3.740527E-7,3.435971E-6,0.002697561,1.955025E-4,2.560669E-4,2.100031E-5,1.790966E-5,2.69763E-4,5.83927E-7,3.972596E-5,7.441165E-7,1.3074E-7,2.159454E-7,2.427161E-6,1.298565E-4,5.464474E-6,1.486059E-5,1.969029E-7,1.700857E-4,1.338384E-5,1.838056E-7,9.017813E-8,1.010249E-5,2.2799E-4,0.01782293,3.036843E-4,0.007795551,2.004176E-5,1.495324E-5,3.800477E-7,1.311618E-6,4.128679E-6,0.009329534,0.01617017,9.121672,1.066884E-4,516245.3,516245.3
6.6E-4,14.97966,-6.396905E7,1041.832,1041.832,0.001598181,1.0,0.9384111,5.508677E-7,0.002389501,2.154216E-5,2.539155E-4,3.243932E-6,0.00105222,2.621903E-6,3.431144E-5,2.699208E-7,0.00206682,8.668354E-6,4.684098E-6,1.574717E-4,7.343934E-6,3.414786E-5,3.726925E-7,3.427041E-6,0.00273449,1.967276E-4,2.594305E-4,2.132252E-5,1.786568E-5,2.735467E-4,6.03113E-7,4.029309E-5,7.648206E-7,1.343531E-7,2.185665E-7,2.458207E-6,1.315311E-4,5.586329E-6,1.506632E-5,2.02275E-7,1.723143E-4,1.35392E-5,1.887373E-7,9.337602E-8,1.023075E-5,2.308366E-4,0.01780447,3.075673E-4,0.007794011,2.00357E-5,1.522287E-5,3.869503E-7,1.338802E-6,4.201843E-6,0.009315189,0.01615697,9.12091,1.066897E-4,516202.2,516202.2
6.7E-4,14.97947,-6.361228E7,1041.732,1041.732,0.001598181,1.0,0.9383215,5.487192E-7,0.002421618,2.147087E-5,2.572619E-4,3.232991E-6,0.001066238,2.687574E-6,3.476849E-5,2.727455E-7,0.002093593,8.670638E-6,4.807996E-6,1.594758E-4,7.43474E-6,3.46084E-5,3.713448E-7,3.418187E-6,0.002771268,1.97923E-4,2.62775E-4,2.164338E-5,1.782223E-5,2.773121E-4,6.225215E-7,4.085854E-5,7.857212E-7,1.380007E-7,2.211673E-7,2.489064E-6,1.331957E-4,5.708434E-6,1.527057E-5,2.076964E-7,1.745311E-4,1.369304E-5,1.937045E-7,9.662699E-8,1.035827E-5,2.336644E-4,0.0177861,3.114269E-4,0.007792479,2.002823E-5,1.549153E-5,3.938613E-7,1.365864E-6,4.274693E-6,0.009300922,0.01614382,9.120152,1.06691E-4,516159.3,516159.3
6.8E-4,14.97929,-6.325984E7,1041.633,1041.633,0.001598181,1.0,0.9382322,5.465918E-7,0.002453605,2.140023E-5,2.605926E-4,3.222152E-6,0.001080196,2.75375E-6,3.522349E-5,2.755444E-7,0.002120237,8.672845E-6,4.932904E-6,1.614684E-4,7.524939E-6,3.506726E-5,3.700094E-7,3.409406E-6,0.002807896,1.990895E-4,2.661007E-4,2.196293E-5,1.777931E-5,2.810595E-4,6.421488E-7,4.14223E-5,8.068156E-7,1.416825E-7,2.237481E-7,2.519733E-6,1.348505E-4,5.830769E-6,1.547338E-5,2.131665E-7,1.767361E-4,1.384538E-5,1.987065E-7,9.99307E-8,1.048505E-5,2.364736E-4,0.01776781,3.152635E-4,0.007790955,2.001944E-5,1.57592E-5,4.007806E-7,1.392801E-6,4.347229E-6,0.009286731,0.01613074,9.119397,1.066923E-4,516116.6,516116.6
6.9E-4,14.97911,-6.291166E7,1041.535,1041.535,0.001598181,1.0,0.9381434,5.444854E-7,0.002485463,2.133023E-5,2.639078E-4,3.211412E-6,0.001094093,2.820423E-6,3.567645E-5,2.783176E-7,0.002146753,8.674975E-6,5.058806E-6,1.634497E-4,7.61454E-6,3.552445E-5,3.686862E-7,3.400697E-6,0.002844374,2.002276E-4,2.694078E-4,2.228116E-5,1.773691E-5,2.847891E-4,6.619914E-7,4.198441E-5,8.281012E-7,1.453979E-7,2.263091E-7,2.550217E-6,1.364955E-4,5.953315E-6,1.567474E-5,2.186845E-7,1.789295E-4,1.399624E-5,2.037425E-7,1.032868E-7,1.06111E-5,2.392645E-4,0.01774961,3.190773E-4,0.00778944,2.000942E-5,1.602589E-5,4.077077E-7,1.419609E-6,4.419446E-6,0.009272617,0.01611772,9.118647,1.066936E-4,516074.1,516074.1
7.0E-4,14.97893,-6.256767E7,1041.437,1041.437,0.001598181,1.0,0.938055,5.423996E-7,0.002517194,2.126087E-5,2.672077E-4,3.20077E-6,0.00110793,2.887586E-6,3.612741E-5,2.810657E-7,0.002173141,8.677032E-6,5.185685E-6,1.654198E-4,7.703548E-6,3.598E-5,3.67375E-7,3.39206E-6,0.002880705,2.013381E-4,2.726964E-4,2.25981E-5,1.769501E-5,2.885011E-4,6.820458E-7,4.254486E-5,8.495754E-7,1.491465E-7,2.288506E-7,2.580518E-6,1.381308E-4,6.076052E-6,1.587469E-5,2.242498E-7,1.811113E-4,1.414564E-5,2.088116E-7,1.066951E-7,1.073643E-5,2.420371E-4,0.01773149,3.228685E-4,0.007787932,1.999826E-5,1.629159E-5,4.146425E-7,1.446286E-6,4.491345E-6,0.009258578,0.01610476,9.1179,1.066949E-4,516031.8,516031.8
7.1E-4,14.97876,-6.222774E7,1041.34,1041.34,0.001598181,1.0,0.937967,5.403336E-7,0.002548799,2.119212E-5,2.704924E-4,3.190225E-6,0.001121708,2.955232E-6,3.657638E-5,2.837889E-7,0.002199404,8.679016E-6,5.313524E-6,1.673788E-4,7.791972E-6,3.643391E-5,3.660754E-7,3.383494E-6,0.002916888,2.024217E-4,2.759667E-4,2.291375E-5,1.765362E-5,2.921955E-4,7.023086E-7,4.310369E-5,8.712355E-7,1.52928E-7,2.313729E-7,2.610639E-6,1.397567E-4,6.198963E-6,1.607325E-5,2.298617E-7,1.832818E-4,1.429362E-5,2.139131E-7,1.101551E-7,1.086104E-5,2.447918E-4,0.01771345,3.266375E-4,0.007786432,1.998604E-5,1.655628E-5,4.215845E-7,1.472829E-6,4.562923E-6,0.009244614,0.01609186,9.117157,1.066961E-4,515989.8,515989.8
