Time_Soln#15 (sec),Volume_Soln#15 (cm3),Volumetric_heat_production_rate_Soln#15 (erg/cm3-sec),Surface_temperature_Soln#15 (K),Temperature_Soln#15 (K),Mass_Soln#15 (g),Pressure_Soln#15 (atm),Mole_fraction_H2_Soln#15 (),Mole_fraction_H_Soln#15 (),Mole_fraction_CH4_Soln#15 (),Mole_fraction_CH3_Soln#15 (),Mole_fraction_C2H6_Soln#15 (),Mole_fraction_C2H5_Soln#15 (),Mole_fraction_C2H4_Soln#15 (),Mole_fraction_C2H3_Soln#15 (),Mole_fraction_C2H2_Soln#15 (),Mole_fraction_C3H8_Soln#15 (),Mole_fraction_NC3H7_Soln#15 (),Mole_fraction_C3H6_Soln#15 (),Mole_fraction_C3H5-A_Soln#15 (),Mole_fraction_C3H4-P_Soln#15 (),Mole_fraction_C3H4-A_Soln#15 (),Mole_fraction_C3H3_Soln#15 (),Mole_fraction_PC4H9_Soln#15 (),Mole_fraction_IC4H10_Soln#15 (),Mole_fraction_IC4H9_Soln#15 (),Mole_fraction_TC4H9_Soln#15 (),Mole_fraction_IC4H8_Soln#15 (),Mole_fraction_IC4H7_Soln#15 (),Mole_fraction_C4H8-1_Soln#15 (),Mole_fraction_C4H8-2_Soln#15 (),Mole_fraction_C4H71-3_Soln#15 (),Mole_fraction_C4H6_Soln#15 (),Mole_fraction_C4H4_Soln#15 (),Mole_fraction_C4H2_Soln#15 (),Mole_fraction_C6H6_Soln#15 (),Mole_fraction_FULVENE_Soln#15 (),Mole_fraction_C5H6_Soln#15 (),Mole_fraction_C5H5_Soln#15 (),Mole_fraction_MCPTD_Soln#15 (),Mole_fraction_C10H8_Soln#15 (),Mole_fraction_NEOC5H12_Soln#15 (),Mole_fraction_NC5H10_Soln#15 (),Mole_fraction_B1M2_Soln#15 (),Mole_fraction_LC5H8_Soln#15 (),Mole_fraction_NC7H14_Soln#15 (),Mole_fraction_IC8H16_Soln#15 (),Mole_fraction_DIMEPTD_Soln#15 (),Mole_fraction_C7H8_Soln#15 (),Mole_fraction_C7H7_Soln#15 (),Mole_fraction_C6H5C2H_Soln#15 (),Mole_fraction_C6H5C2H3_Soln#15 (),Mole_fraction_C6H5C2H5_Soln#15 (),Mole_fraction_C12H8_Soln#15 (),Mole_fraction_C14H10_Soln#15 (),Mole_fraction_NC10H20_Soln#15 (),Mole_fraction_IC12H26_Soln#15 (),Molecular_weight_Soln#15 (g/mole),Mass_density_Soln#15 (g/cm3),Unburned_hydrocarbons_Soln#15 (ppm),Volatile_organic_compounds_Soln#15 (ppm)
4.269739E-5,15.41059,-8.30999E8,1517.653,1517.653,9.871118E-4,1.0,0.8017316,5.175998E-5,0.06677325,5.238761E-4,0.008651796,9.200056E-6,0.04428526,2.252642E-5,0.008619138,3.676319E-4,1.990811E-7,0.02281083,3.927831E-4,0.008172839,0.009136208,5.514012E-4,2.096194E-9,1.995393E-5,6.28819E-8,7.905213E-8,0.01190114,3.093908E-4,5.458847E-4,1.256593E-4,2.363393E-6,0.003431237,0.00145234,5.576594E-5,0.001911667,2.331711E-4,0.001253254,1.073344E-4,8.676075E-6,4.125596E-5,2.353086E-8,3.631583E-6,3.646679E-5,3.003495E-4,6.405699E-8,7.61209E-12,3.290133E-6,0.005473315,2.875537E-4,1.434504E-5,6.824746E-5,9.526957E-5,4.160668E-6,7.882296E-7,1.160228E-12,3.036068E-57,7.976967,6.405413E-5,451460.3,451460.3
4.273253E-5,15.41064,-8.30584E8,1517.646,1517.646,9.871118E-4,1.0,0.801721,5.174271E-5,0.06678485,5.236282E-4,0.008650067,9.195497E-6,0.04429237,2.25164E-5,0.00862273,3.673845E-4,1.988913E-7,0.02280615,3.926026E-4,0.008174627,0.009134532,5.51307E-4,2.089468E-9,1.99102E-5,6.282631E-8,7.898451E-8,0.01189747,3.092189E-4,5.453338E-4,1.255732E-4,2.362172E-6,0.003430627,0.00145257,5.580158E-5,0.001912321,2.332958E-4,0.001253362,1.072982E-4,8.660849E-6,4.130339E-5,2.339833E-8,3.628424E-6,3.64139E-5,3.000668E-4,6.360717E-8,7.605472E-12,3.275538E-6,0.005473083,2.875015E-4,1.43546E-5,6.827448E-5,9.521473E-5,4.162974E-6,7.885336E-7,1.141972E-12,2.754458E-57,7.976905,6.405393E-5,451456.7,451456.7
4.278197E-5,15.41071,-8.299927E8,1517.636,1517.636,9.871118E-4,1.0,0.8017061,5.171845E-5,0.06680115,5.232801E-4,0.008647635,9.189093E-6,0.04430237,2.250233E-5,0.008627782,3.670368E-4,1.986248E-7,0.02279956,3.923489E-4,0.008177139,0.009132175,5.511746E-4,2.083002E-9,1.984886E-5,6.274829E-8,7.888959E-8,0.01189231,3.089775E-4,5.445602E-4,1.254522E-4,2.360456E-6,0.003429768,0.001452894,5.585172E-5,0.001913242,2.334711E-4,0.001253513,1.072474E-4,8.639527E-6,4.137013E-5,2.321351E-8,3.623988E-6,3.63397E-5,2.996694E-4,6.297956E-8,7.596183E-12,3.255112E-6,0.005472758,2.874282E-4,1.436805E-5,6.831247E-5,9.513764E-5,4.166219E-6,7.889614E-7,1.116764E-12,2.401312E-57,7.976817,6.405364E-5,451451.8,451451.8
4.282542E-5,15.41077,-8.294643E8,1517.628,1517.628,9.871118E-4,1.0,0.8016931,5.169718E-5,0.06681546,5.229749E-4,0.008645499,9.183477E-6,0.04431115,2.248999E-5,0.00863222,3.667316E-4,1.983913E-7,0.02279378,3.921263E-4,0.008179342,0.009130106,5.510584E-4,2.076263E-9,1.979514E-5,6.267993E-8,7.880641E-8,0.01188778,3.087657E-4,5.438821E-4,1.25346E-4,2.358951E-6,0.003429013,0.001453177,5.589578E-5,0.001914051,2.33625E-4,0.001253645,1.07203E-4,8.620897E-6,4.142881E-5,2.305281E-8,3.620098E-6,3.627473E-5,2.993207E-4,6.243352E-8,7.588043E-12,3.237276E-6,0.005472472,2.873638E-4,1.437987E-5,6.834582E-5,9.506997E-5,4.169068E-6,7.893374E-7,1.095101E-12,2.13055E-57,7.976741,6.405339E-5,451447.4,451447.4
4.30891E-5,15.41113,-8.263525E8,1517.575,1517.575,9.871118E-4,1.0,0.801614,5.156894E-5,0.06690211,5.211352E-4,0.008632562,9.149633E-6,0.04436428,2.241554E-5,0.008659112,3.648864E-4,1.969853E-7,0.02275872,3.907817E-4,0.00819264,0.009117583,5.503563E-4,2.042147E-9,1.947258E-5,6.226882E-8,7.830617E-8,0.01186035,3.074892E-4,5.397994E-4,1.247043E-4,2.349876E-6,0.003424438,0.001454892,5.616289E-5,0.001918953,2.345562E-4,0.001254439,1.069376E-4,8.509828E-6,4.178513E-5,2.210905E-8,3.59668E-6,3.588493E-5,2.972155E-4,5.922059E-8,7.539079E-12,3.131157E-6,0.005470741,2.869743E-4,1.445148E-5,6.854749E-5,9.466067E-5,4.186321E-6,7.916192E-7,9.723113E-13,1.026385E-57,7.976275,6.405187E-5,451421.1,451421.1
4.309452E-5,15.41114,-8.26276E8,1517.574,1517.574,9.871118E-4,1.0,0.8016124,5.156632E-5,0.06690388,5.210976E-4,0.008632296,9.148941E-6,0.04436537,2.241402E-5,0.008659664,3.648486E-4,1.969566E-7,0.022758,3.907542E-4,0.008192912,0.009117326,5.503419E-4,2.041134E-9,1.946601E-5,6.226043E-8,7.829596E-8,0.01185979,3.074631E-4,5.397161E-4,1.246911E-4,2.34969E-6,0.003424344,0.001454927,5.616838E-5,0.001919054,2.345753E-4,0.001254455,1.069323E-4,8.50758E-6,4.179246E-5,2.20902E-8,3.596202E-6,3.587699E-5,2.971724E-4,5.915631E-8,7.53808E-12,3.129013E-6,0.005470705,2.869663E-4,1.445295E-5,6.855162E-5,9.465228E-5,4.186676E-6,7.916662E-7,9.699366E-13,1.011062E-57,7.976266,6.405183E-5,451420.5,451420.6
4.311085E-5,15.41116,-8.260853E8,1517.571,1517.571,9.871118E-4,1.0,0.8016075,5.155842E-5,0.06690924,5.209845E-4,0.008631496,9.146856E-6,0.04436865,2.240943E-5,0.008661327,3.647347E-4,1.968702E-7,0.02275584,3.906713E-4,0.008193732,0.009116552,5.502986E-4,2.038643E-9,1.944624E-5,6.223519E-8,7.826524E-8,0.01185809,3.073845E-4,5.394651E-4,1.246515E-4,2.349132E-6,0.003424061,0.001455033,5.61849E-5,0.001919357,2.346328E-4,0.001254504,1.069161E-4,8.500817E-6,4.181455E-5,2.203356E-8,3.594762E-6,3.585311E-5,2.970426E-4,5.896315E-8,7.535073E-12,3.122564E-6,0.005470598,2.869423E-4,1.445738E-5,6.856407E-5,9.462702E-5,4.187742E-6,7.918075E-7,9.628203E-13,9.662951E-58,7.976237,6.405174E-5,451418.9,451418.9
4.318984E-5,15.41127,-8.251176E8,1517.555,1517.555,9.871118E-4,1.0,0.8015839,5.152032E-5,0.06693511,5.204382E-4,0.008627631,9.136797E-6,0.04438451,2.23873E-5,0.008669368,3.641846E-4,1.964534E-7,0.02274536,3.902709E-4,0.008197687,0.009112813,5.500894E-4,2.028728E-9,1.935094E-5,6.211344E-8,7.811708E-8,0.0118499,3.070053E-4,5.382544E-4,1.244604E-4,2.346435E-6,0.003422693,0.001455544,5.626483E-5,0.001920824,2.349105E-4,0.001254738,1.068381E-4,8.468299E-6,4.192139E-5,2.17626E-8,3.587816E-6,3.573803E-5,2.96416E-4,5.803845E-8,7.520569E-12,3.091578E-6,0.00547008,2.868261E-4,1.44788E-5,6.862421E-5,9.450494E-5,4.192896E-6,7.924912E-7,9.291807E-13,7.776628E-58,7.976098,6.405129E-5,451411.1,451411.1
4.349581E-5,15.41169,-8.214934E8,1517.495,1517.495,9.871118E-4,1.0,0.8014927,5.137393E-5,0.06703502,5.1834E-4,0.008612692,9.098162E-6,0.04444574,2.230221E-5,0.008700457,3.620634E-4,1.948546E-7,0.02270485,3.88729E-4,0.008212905,0.009098377,5.492833E-4,1.988137E-9,1.898663E-5,6.164707E-8,7.754944E-8,0.01181827,3.055483E-4,5.336098E-4,1.237238E-4,2.336069E-6,0.003417399,0.001457514,5.657414E-5,0.001926495,2.359823E-4,0.001255631,1.06542E-4,8.345081E-6,4.233568E-5,2.07548E-8,3.561164E-6,3.529846E-5,2.940035E-4,5.459166E-8,7.464977E-12,2.974464E-6,0.005468078,2.863778E-4,1.456164E-5,6.885619E-5,9.403404E-5,4.212812E-6,7.951405E-7,8.095103E-13,3.329398E-58,7.975562,6.404954E-5,451380.7,451380.7
4.351767E-5,15.41172,-8.212191E8,1517.49,1517.49,9.871118E-4,1.0,0.8014862,5.136354E-5,0.06704214,5.181912E-4,0.008611627,9.095419E-6,0.0444501,2.229618E-5,0.008702675,3.619125E-4,1.947413E-7,0.02270196,3.886194E-4,0.008213986,0.009097349,5.49226E-4,1.98521E-9,1.896091E-5,6.161407E-8,7.750927E-8,0.01181602,3.054449E-4,5.332809E-4,1.236715E-4,2.335333E-6,0.003417021,0.001457654,5.659621E-5,0.0019269,2.360586E-4,0.001255694,1.065212E-4,8.336446E-6,4.23653E-5,2.068533E-8,3.559276E-6,3.526745E-5,2.938321E-4,5.43536E-8,7.461042E-12,2.966276E-6,0.005467936,2.863459E-4,1.456755E-5,6.88727E-5,9.400052E-5,4.214231E-6,7.953298E-7,8.015825E-13,3.133983E-58,7.975523,6.404941E-5,451378.5,451378.6
4.368438E-5,15.41195,-8.19246E8,1517.458,1517.458,9.871118E-4,1.0,0.8014368,5.128465E-5,0.06709634,5.17061E-4,0.008603515,9.074595E-6,0.0444833,2.225028E-5,0.008719572,3.607641E-4,1.938819E-7,0.02267995,3.87786E-4,0.0082222,0.009089519,5.487899E-4,1.964841E-9,1.876599E-5,6.136376E-8,7.720457E-8,0.01179886,3.046597E-4,5.307838E-4,1.232732E-4,2.329744E-6,0.003414142,0.001458719,5.676449E-5,0.001929984,2.366394E-4,0.001256171,1.06364E-4,8.271308E-6,4.259131E-5,2.016606E-8,3.544943E-6,3.50325E-5,2.925288E-4,5.257238E-8,7.431185E-12,2.904586E-6,0.005466848,2.86103E-4,1.461259E-5,6.899835E-5,9.374543E-5,4.225044E-6,7.967737E-7,7.436363E-13,1.976242E-58,7.975232,6.404846E-5,451362.1,451362.1
4.371559E-5,15.41199,-8.189736E8,1517.451,1517.451,9.871118E-4,1.0,0.8014276,5.126993E-5,0.06710648,5.168503E-4,0.008601998,9.07071E-6,0.0444895,2.224172E-5,0.008722733,3.605495E-4,1.937218E-7,0.02267583,3.876304E-4,0.008223732,0.009088055,5.487085E-4,1.959507E-9,1.872975E-5,6.131716E-8,7.714783E-8,0.01179565,3.045133E-4,5.303186E-4,1.231988E-4,2.328702E-6,0.003413603,0.001458918,5.679599E-5,0.001930561,2.36748E-4,0.001256259,1.063348E-4,8.259249E-6,4.263366E-5,2.007086E-8,3.542272E-6,3.498882E-5,2.922855E-4,5.224547E-8,7.425624E-12,2.893182E-6,0.005466644,2.860576E-4,1.462101E-5,6.902183E-5,9.369777E-5,4.227066E-6,7.970442E-7,7.332619E-13,1.812626E-58,7.975178,6.404828E-5,451359.0,451359.0
4.372678E-5,15.41201,-8.187391E8,1517.449,1517.449,9.871118E-4,1.0,0.8014243,5.126466E-5,0.06711011,5.167748E-4,0.008601454,9.069318E-6,0.04449173,2.223865E-5,0.008723866,3.604727E-4,1.936644E-7,0.02267435,3.875747E-4,0.008224281,0.009087531,5.486793E-4,1.958877E-9,1.871677E-5,6.130048E-8,7.712752E-8,0.0117945,3.044609E-4,5.30152E-4,1.231722E-4,2.328329E-6,0.00341341,0.001458989,5.680728E-5,0.001930768,2.367869E-4,0.001256291,1.063244E-4,8.254938E-6,4.264883E-5,2.003689E-8,3.541316E-6,3.497319E-5,2.921984E-4,5.212881E-8,7.423633E-12,2.889105E-6,0.005466571,2.860413E-4,1.462403E-5,6.903024E-5,9.368069E-5,4.227791E-6,7.971411E-7,7.295795E-13,1.757404E-58,7.975159,6.404822E-5,451357.9,451357.9
4.381632E-5,15.41213,-8.176751E8,1517.432,1517.432,9.871118E-4,1.0,0.8013978,5.122259E-5,0.06713914,5.161724E-4,0.008597106,9.05821E-6,0.0445095,2.221416E-5,0.008732926,3.598584E-4,1.93207E-7,0.02266255,3.871294E-4,0.008228665,0.009083338,5.484462E-4,1.949048E-9,1.861335E-5,6.116737E-8,7.696546E-8,0.01178531,3.040422E-4,5.288226E-4,1.229593E-4,2.325347E-6,0.003411866,0.001459559,5.689758E-5,0.001932422,2.370977E-4,0.001256544,1.062415E-4,8.22065E-6,4.277033E-5,1.976819E-8,3.533683E-6,3.48486E-5,2.915023E-4,5.120536E-8,7.407747E-12,2.856712E-6,0.005465988,2.859113E-4,1.464819E-5,6.909747E-5,9.354421E-5,4.233585E-6,7.979168E-7,7.008145E-13,1.374772E-58,7.975003,6.404771E-5,451349.1,451349.1
4.429654E-5,15.41278,-8.120129E8,1517.338,1517.338,9.871118E-4,1.0,0.8012565,5.099957E-5,0.06729414,5.129812E-4,0.008573872,8.999361E-6,0.04460436,2.208426E-5,0.00878139,3.565866E-4,1.907888E-7,0.02259945,3.847621E-4,0.00825194,0.009060959,5.472055E-4,1.894063E-9,1.806952E-5,6.046499E-8,7.611014E-8,0.01173624,3.01823E-4,5.217951E-4,1.218268E-4,2.30954E-6,0.0034036,0.001462591,5.738114E-5,0.001941275,2.38755E-4,0.001257868,1.058093E-4,8.042655E-6,4.342282E-5,1.84109E-8,3.493318E-6,3.41941E-5,2.878031E-4,4.652765E-8,7.323824E-12,2.68922E-6,0.005462867,2.852181E-4,1.477747E-5,6.945577E-5,9.281684E-5,4.264547E-6,8.020789E-7,5.648045E-13,3.6548E-59,7.974171,6.404501E-5,451302.0,451302.0
4.430906E-5,15.4128,-8.11928E8,1517.335,1517.335,9.871118E-4,1.0,0.8012528,5.099382E-5,0.06729817,5.128988E-4,0.008573268,8.997841E-6,0.04460683,2.20809E-5,0.008782651,3.565018E-4,1.907265E-7,0.02259781,3.847008E-4,0.008252542,0.009060378,5.471733E-4,1.891026E-9,1.805558E-5,6.044692E-8,7.608814E-8,0.01173497,3.017657E-4,5.216142E-4,1.217975E-4,2.309131E-6,0.003403385,0.001462669,5.739373E-5,0.001941505,2.38798E-4,0.001257902,1.057983E-4,8.038144E-6,4.343985E-5,1.837732E-8,3.492278E-6,3.417733E-5,2.877074E-4,4.641166E-8,7.321664E-12,2.68499E-6,0.005462786,2.852001E-4,1.478083E-5,6.946506E-5,9.279798E-5,4.265352E-6,8.021875E-7,5.616371E-13,3.530523E-59,7.97415,6.404493E-5,451300.8,451300.8
4.432033E-5,15.41282,-8.117233E8,1517.333,1517.333,9.871118E-4,1.0,0.8012495,5.098864E-5,0.06730179,5.128248E-4,0.008572725,8.996474E-6,0.04460904,2.207788E-5,0.008783785,3.564256E-4,1.906705E-7,0.02259633,3.846457E-4,0.008253083,0.009059855,5.471444E-4,1.889367E-9,1.804305E-5,6.043069E-8,7.606836E-8,0.01173382,3.017142E-4,5.214515E-4,1.217711E-4,2.308764E-6,0.003403191,0.00146274,5.740506E-5,0.001941712,2.388367E-4,0.001257932,1.057884E-4,8.034092E-6,4.345517E-5,1.83472E-8,3.491343E-6,3.416227E-5,2.876214E-4,4.630759E-8,7.319722E-12,2.681192E-6,0.005462713,2.851839E-4,1.478386E-5,6.947342E-5,9.278102E-5,4.266076E-6,8.022852E-7,5.58804E-13,3.422554E-59,7.97413,6.404487E-5,451299.7,451299.7
4.434294E-5,15.41285,-8.114579E8,1517.328,1517.328,9.871118E-4,1.0,0.8012429,5.097826E-5,0.06730906,5.126763E-4,0.008571634,8.993732E-6,0.04461349,2.207183E-5,0.00878606,3.562725E-4,1.905582E-7,0.02259337,3.845352E-4,0.008254168,0.009058806,5.470865E-4,1.885765E-9,1.801793E-5,6.039813E-8,7.60287E-8,0.01173152,3.016109E-4,5.211252E-4,1.217182E-4,2.308028E-6,0.003402803,0.001462881,5.742779E-5,0.001942128,2.389143E-4,0.001257994,1.057686E-4,8.025974E-6,4.348593E-5,1.828695E-8,3.489469E-6,3.413207E-5,2.874487E-4,4.609939E-8,7.315828E-12,2.673583E-6,0.005462566,2.851515E-4,1.478993E-5,6.949019E-5,9.274698E-5,4.267529E-6,8.024812E-7,5.531592E-13,3.215363E-59,7.974091,6.404474E-5,451297.5,451297.5
4.437159E-5,15.41289,-8.111181E8,1517.323,1517.323,9.871118E-4,1.0,0.8012345,5.096512E-5,0.06731826,5.124884E-4,0.008570253,8.99026E-6,0.04461911,2.206417E-5,0.008788944,3.560788E-4,1.904162E-7,0.02258962,3.843952E-4,0.008255541,0.009057478,5.47013E-4,1.882364E-9,1.798617E-5,6.035693E-8,7.597853E-8,0.01172861,3.014801E-4,5.207123E-4,1.216512E-4,2.307096E-6,0.003402311,0.001463061,5.74566E-5,0.001942655,2.390125E-4,0.001258071,1.057436E-4,8.015719E-6,4.352492E-5,1.821104E-8,3.487096E-6,3.409387E-5,2.872302E-4,4.5837E-8,7.310899E-12,2.663975E-6,0.005462381,2.851104E-4,1.479763E-5,6.951142E-5,9.270388E-5,4.269369E-6,8.027296E-7,5.460936E-13,2.971845E-59,7.974042,6.404458E-5,451294.7,451294.7
4.468877E-5,15.41331,-8.073862E8,1517.261,1517.261,9.871118E-4,1.0,0.8011419,5.082067E-5,0.06741987,5.104232E-4,0.008554998,8.95213E-6,0.04468124,2.19799E-5,0.008820811,3.539425E-4,1.888572E-7,0.02254814,3.828542E-4,0.008270653,0.009042816,5.462039E-4,1.847656E-9,1.763869E-5,5.990532E-8,7.542839E-8,0.01169644,3.000425E-4,5.161814E-4,1.209134E-4,2.296849E-6,0.00339687,0.001465038,5.777517E-5,0.001948482,2.400965E-4,0.001258913,1.054717E-4,7.904424E-6,4.395684E-5,1.740074E-8,3.46105E-6,3.36763E-5,2.848242E-4,4.303204E-8,7.256829E-12,2.559967E-6,0.005460329,2.84657E-4,1.488271E-5,6.974561E-5,9.222855E-5,4.289696E-6,8.054806E-7,4.736861E-13,1.242099E-59,7.973497,6.404281E-5,451263.9,451263.9
4.474198E-5,15.41338,-8.06772E8,1517.251,1517.251,9.871118E-4,1.0,0.8011264,5.079661E-5,0.06743686,5.100794E-4,0.008552445,8.94578E-6,0.04469163,2.196586E-5,0.008826148,3.535856E-4,1.88598E-7,0.0225412,3.825972E-4,0.008273171,0.009040364,5.460688E-4,1.842066E-9,1.758114E-5,5.983033E-8,7.533703E-8,0.01169106,2.998031E-4,5.154284E-4,1.207903E-4,2.295142E-6,0.003395959,0.001465368,5.782857E-5,0.001949458,2.402776E-4,0.001259053,1.05427E-4,7.886145E-6,4.402937E-5,1.727002E-8,3.456719E-6,3.360718E-5,2.84423E-4,4.257884E-8,7.247842E-12,2.542932E-6,0.005459985,2.845812E-4,1.489696E-5,6.978474E-5,9.214913E-5,4.293099E-6,8.059423E-7,4.625205E-13,1.072989E-59,7.973406,6.404252E-5,451258.7,451258.7
4.485537E-5,15.41353,-8.055405E8,1517.229,1517.229,9.871118E-4,1.0,0.8010935,5.07455E-5,0.06747303,5.093495E-4,0.008547009,8.932299E-6,0.04471373,2.193603E-5,0.008837512,3.528269E-4,1.880481E-7,0.02252641,3.820508E-4,0.008278522,0.009035146,5.457816E-4,1.829684E-9,1.745922E-5,5.967127E-8,7.514322E-8,0.01167961,2.992947E-4,5.138304E-4,1.205286E-4,2.291516E-6,0.003394018,0.00146607,5.794229E-5,0.001951536,2.40663E-4,0.001259348,1.053324E-4,7.847562E-6,4.418396E-5,1.699628E-8,3.447528E-6,3.346077E-5,2.835703E-4,4.162914E-8,7.228775E-12,2.507017E-6,0.005459253,2.844201E-4,1.492732E-5,6.986798E-5,9.198022E-5,4.300342E-6,8.069261E-7,4.395943E-13,7.848057E-60,7.973212,6.404189E-5,451247.7,451247.7
4.486121E-5,15.41354,-8.05387E8,1517.228,1517.228,9.871118E-4,1.0,0.8010918,5.074287E-5,0.0674749,5.09312E-4,0.00854673,8.931606E-6,0.04471487,2.19345E-5,0.008838097,3.527878E-4,1.880199E-7,0.02252565,3.820227E-4,0.008278797,0.009034878,5.457668E-4,1.828433E-9,1.745296E-5,5.96631E-8,7.513327E-8,0.01167902,2.992686E-4,5.137484E-4,1.205152E-4,2.29133E-6,0.003393918,0.001466106,5.794815E-5,0.001951643,2.406829E-4,0.001259363,1.053276E-4,7.845587E-6,4.419193E-5,1.698235E-8,3.447056E-6,3.345325E-5,2.835264E-4,4.15808E-8,7.227795E-12,2.505181E-6,0.005459216,2.844118E-4,1.492888E-5,6.987226E-5,9.197153E-5,4.300715E-6,8.069768E-7,4.384446E-13,7.72264E-60,7.973202,6.404185E-5,451247.2,451247.2
4.487858E-5,15.41357,-8.051701E8,1517.224,1517.224,9.871118E-4,1.0,0.8010868,5.073506E-5,0.06748043,5.092005E-4,0.008545898,8.929545E-6,0.04471825,2.192994E-5,0.008839837,3.526718E-4,1.879359E-7,0.02252339,3.819392E-4,0.008279615,0.009034079,5.457229E-4,1.826047E-9,1.743438E-5,5.963882E-8,7.510369E-8,0.01167727,2.991909E-4,5.135045E-4,1.204752E-4,2.290776E-6,0.003393621,0.001466213,5.796557E-5,0.001951962,2.407418E-4,0.001259408,1.053132E-4,7.839725E-6,4.421562E-5,1.694104E-8,3.445653E-6,3.343094E-5,2.833961E-4,4.143742E-8,7.224885E-12,2.49973E-6,0.005459104,2.843871E-4,1.493353E-5,6.988499E-5,9.19457E-5,4.301823E-6,8.071275E-7,4.350444E-13,7.361549E-60,7.973172,6.404176E-5,451245.5,451245.5
4.531239E-5,15.41414,-8.000897E8,1517.141,1517.141,9.871118E-4,1.0,0.8009613,5.054197E-5,0.06761817,5.064426E-4,0.008525179,8.878574E-6,0.04480238,2.18171E-5,0.008883194,3.497895E-4,1.858633E-7,0.022467,3.798677E-4,0.008299867,0.009014217,5.446326E-4,1.780832E-9,1.697746E-5,5.904027E-8,7.437426E-8,0.01163367,2.972687E-4,5.074817E-4,1.194823E-4,2.277066E-6,0.003386211,0.001468877,5.839999E-5,0.001959897,2.422072E-4,0.001260511,1.049625E-4,7.697042E-6,4.480788E-5,1.595697E-8,3.410992E-6,3.288268E-5,2.80165E-4,3.801592E-8,7.153015E-12,2.36751E-6,0.005456312,2.837742E-4,1.504942E-5,7.020139E-5,9.130379E-5,4.329434E-6,8.108934E-7,3.582516E-13,2.236026E-60,7.972434,6.403936E-5,451203.7,451203.7
4.545896E-5,15.41434,-7.98416E8,1517.112,1517.112,9.871118E-4,1.0,0.8009191,5.047744E-5,0.0676645,5.05522E-4,0.008518204,8.861552E-6,0.04483066,2.177938E-5,0.008897804,3.488225E-4,1.85173E-7,0.022448,3.79174E-4,0.008306638,0.009007539,5.44267E-4,1.764395E-9,1.682616E-5,5.884121E-8,7.413161E-8,0.01161901,2.966266E-4,5.054763E-4,1.191497E-4,2.272484E-6,0.003383713,0.00146977,5.854655E-5,0.001962572,2.426995E-4,0.001260875,1.048475E-4,7.650402E-6,4.500824E-5,1.56441E-8,3.399443E-6,3.270125E-5,2.790835E-4,3.692598E-8,7.129077E-12,2.324482E-6,0.005455371,2.835683E-4,1.50885E-5,7.030763E-5,9.108832E-5,4.338731E-6,8.121664E-7,3.355092E-13,1.493987E-60,7.972186,6.403856E-5,451189.6,451189.7
4.546759E-5,15.41435,-7.982883E8,1517.111,1517.111,9.871118E-4,1.0,0.8009167,5.047365E-5,0.06766722,5.054679E-4,0.008517794,8.860551E-6,0.04483233,2.177716E-5,0.008898664,3.487656E-4,1.851325E-7,0.02244689,3.791332E-4,0.008307036,0.009007146,5.442455E-4,1.763364E-9,1.68173E-5,5.882953E-8,7.411737E-8,0.01161815,2.965889E-4,5.053586E-4,1.191301E-4,2.272215E-6,0.003383566,0.001469823,5.855518E-5,0.001962729,2.427284E-4,0.001260896,1.048408E-4,7.647678E-6,4.502005E-5,1.562596E-8,3.398765E-6,3.269062E-5,2.790199E-4,3.686277E-8,7.127672E-12,2.321972E-6,0.005455316,2.835562E-4,1.50908E-5,7.031388E-5,9.107565E-5,4.339278E-6,8.122414E-7,3.342157E-13,1.458911E-60,7.972171,6.403851E-5,451188.8,451188.8
4.550976E-5,15.4144,-7.977927E8,1517.103,1517.103,9.871118E-4,1.0,0.8009045,5.045517E-5,0.06768053,5.052042E-4,0.008515789,8.855671E-6,0.04484045,2.176635E-5,0.008902864,3.48488E-4,1.849349E-7,0.02244143,3.789342E-4,0.008308977,0.009005228,5.441406E-4,1.762216E-9,1.677408E-5,5.877257E-8,7.404794E-8,0.01161394,2.964049E-4,5.047846E-4,1.190347E-4,2.270902E-6,0.003382848,0.001470079,5.859732E-5,0.001963498,2.428697E-4,0.001261,1.04808E-4,7.634416E-6,4.507772E-5,1.553786E-8,3.395459E-6,3.26388E-5,2.787098E-4,3.655568E-8,7.12082E-12,2.309757E-6,0.005455045,2.834971E-4,1.510203E-5,7.034438E-5,9.10138E-5,4.341949E-6,8.126077E-7,3.279714E-13,1.299243E-60,7.9721,6.403828E-5,451184.8,451184.8
4.567125E-5,15.41462,-7.959111E8,1517.072,1517.072,9.871118E-4,1.0,0.8008582,5.038469E-5,0.06773142,5.041984E-4,0.008508124,8.837066E-6,0.0448715,2.17251E-5,0.008918931,3.474278E-4,1.841821E-7,0.02242054,3.781747E-4,0.008316383,0.008997896,5.437399E-4,1.74377E-9,1.660974E-5,5.855571E-8,7.378356E-8,0.01159783,2.957031E-4,5.025975E-4,1.186704E-4,2.265894E-6,0.0033801,0.001471058,5.875863E-5,0.001966442,2.434098E-4,0.001261395,1.04684E-4,7.584215E-6,4.529867E-5,1.520758E-8,3.382858E-6,3.244182E-5,2.77526E-4,3.540373E-8,7.094709E-12,2.263592E-6,0.00545401,2.832712E-4,1.514503E-5,7.046092E-5,9.07775E-5,4.352168E-6,8.140108E-7,3.051308E-13,8.340188E-61,7.971827,6.40374E-5,451169.4,451169.4
