Time_Soln#3 (sec),Volume_Soln#3 (cm3),Volumetric_heat_production_rate_Soln#3 (erg/cm3-sec),Surface_temperature_Soln#3 (K),Temperature_Soln#3 (K),Mass_Soln#3 (g),Pressure_Soln#3 (atm),Mole_fraction_H2_Soln#3 (),Mole_fraction_CH4_Soln#3 (),Mole_fraction_CH3_Soln#3 (),Mole_fraction_C2H6_Soln#3 (),Mole_fraction_C2H5_Soln#3 (),Mole_fraction_C2H4_Soln#3 (),Mole_fraction_C2H2_Soln#3 (),Mole_fraction_C3H8_Soln#3 (),Mole_fraction_C3H6_Soln#3 (),Mole_fraction_C3H5-A_Soln#3 (),Mole_fraction_C3H4-P_Soln#3 (),Mole_fraction_C3H4-A_Soln#3 (),Mole_fraction_NC4H10_Soln#3 (),Mole_fraction_IC4H10_Soln#3 (),Mole_fraction_TC4H9_Soln#3 (),Mole_fraction_IC4H8_Soln#3 (),Mole_fraction_IC4H7_Soln#3 (),Mole_fraction_C4H8-1_Soln#3 (),Mole_fraction_C4H8-2_Soln#3 (),Mole_fraction_C4H71-3_Soln#3 (),Mole_fraction_C4H6_Soln#3 (),Mole_fraction_C4H4_Soln#3 (),Mole_fraction_C6H6_Soln#3 (),Mole_fraction_FULVENE_Soln#3 (),Mole_fraction_C5H6_Soln#3 (),Mole_fraction_MCPTD_Soln#3 (),Mole_fraction_NEOC5H12_Soln#3 (),Mole_fraction_NC5H10_Soln#3 (),Mole_fraction_B1M2_Soln#3 (),Mole_fraction_B1M3_Soln#3 (),Mole_fraction_B2M2_Soln#3 (),Mole_fraction_LC5H8_Soln#3 (),Mole_fraction_DIALLYL_Soln#3 (),Mole_fraction_CYC6H8_Soln#3 (),Mole_fraction_CYC6H10_Soln#3 (),Mole_fraction_NC6H12_Soln#3 (),Mole_fraction_NC7H14_Soln#3 (),Mole_fraction_IC8H16_Soln#3 (),Mole_fraction_DIMEPTD_Soln#3 (),Mole_fraction_C7H8_Soln#3 (),Mole_fraction_C7H7_Soln#3 (),Mole_fraction_STILB_Soln#3 (),Mole_fraction_C6H5C2H3_Soln#3 (),Mole_fraction_C6H5C2H5_Soln#3 (),Mole_fraction_XYLENE_Soln#3 (),Mole_fraction_INDENE_Soln#3 (),Mole_fraction_C6H5C2H4C6H5_Soln#3 (),Mole_fraction_NPBENZ_Soln#3 (),Mole_fraction_NC10H20_Soln#3 (),Mole_fraction_IC12H26_Soln#3 (),Molecular_weight_Soln#3 (g/mole),Mass_density_Soln#3 (g/cm3),Unburned_hydrocarbons_Soln#3 (ppm),Volatile_organic_compounds_Soln#3 (ppm)
5.589228E-5,14.9888,-3.530525E8,1096.688,1096.688,0.001525536,1.0,0.9429488,7.297258E-4,8.036467E-5,7.533209E-5,8.67543E-6,3.311325E-4,3.738369E-7,1.385261E-5,7.314891E-4,1.425106E-5,4.611852E-7,5.115086E-5,2.772815E-6,1.017048E-5,8.539388E-6,8.408929E-4,1.178094E-4,8.293469E-5,3.32918E-6,2.621171E-5,7.789493E-5,2.021189E-8,1.185807E-5,4.915414E-10,6.628372E-8,1.768008E-8,1.258642E-6,4.001584E-5,7.64468E-7,3.553557E-6,1.986538E-8,5.558375E-5,2.274847E-6,8.455104E-9,2.372752E-9,3.517198E-6,7.436737E-5,0.01878982,1.009331E-4,0.007873284,1.848785E-5,2.654729E-10,9.867848E-10,2.024183E-6,6.917923E-8,3.760707E-10,4.544037E-8,4.419086E-7,0.01007169,0.01678791,9.159149,1.01778E-4,518366.3,518366.3
5.712828E-5,14.98867,-3.516301E8,1096.618,1096.618,0.001525536,1.0,0.9428921,7.493269E-4,8.02258E-5,7.744297E-5,8.660803E-6,3.398811E-4,3.918306E-7,1.42637E-5,7.494398E-4,1.426702E-5,4.858521E-7,5.24903E-5,2.853833E-6,1.041514E-5,8.525939E-6,8.617007E-4,1.202211E-4,8.525043E-5,3.460732E-6,2.642208E-5,8.019781E-5,2.164313E-8,1.217668E-5,5.313958E-10,6.992371E-8,1.857859E-8,1.293488E-6,4.108154E-5,8.004502E-7,3.696214E-6,2.088372E-8,5.704024E-5,2.350755E-6,8.982826E-9,2.533793E-9,3.601182E-6,7.628233E-5,0.01877925,1.035592E-4,0.007872079,1.882931E-5,2.931108E-10,1.0694E-9,2.12234E-6,7.140036E-8,4.024788E-10,4.855304E-8,4.634105E-7,0.01006245,0.0167788,9.158645,1.01779E-4,518337.8,518337.8
5.725747E-5,14.98865,-3.514824E8,1096.61,1096.61,0.001525536,1.0,0.9428862,7.513732E-4,8.021098E-5,7.766328E-5,8.659239E-6,3.407945E-4,3.937305E-7,1.43066E-5,7.513132E-4,1.426859E-5,4.884641E-7,5.263008E-5,2.862285E-6,1.044068E-5,8.524519E-6,8.638731E-4,1.204721E-4,8.549214E-5,3.474541E-6,2.644334E-5,8.043861E-5,2.179627E-8,1.220996E-5,5.356717E-10,7.030942E-8,1.867372E-8,1.297123E-6,4.119278E-5,8.042488E-7,3.711172E-6,2.099148E-8,5.719223E-5,2.358674E-6,9.038886E-9,2.550992E-9,3.609945E-6,7.648209E-5,0.01877814,1.038333E-4,0.007871954,1.886459E-5,2.961103E-10,1.078285E-9,2.132694E-6,7.163313E-8,4.053005E-10,4.888479E-8,4.656783E-7,0.01006149,0.01677785,9.158593,1.01779E-4,518334.9,518334.9
5.771943E-5,14.9886,-3.509529E8,1096.584,1096.584,0.001525536,1.0,0.9428651,7.586862E-4,8.015754E-5,7.845051E-5,8.653597E-6,3.440586E-4,4.005538E-7,1.445988E-5,7.580073E-4,1.427404E-5,4.978562E-7,5.312951E-5,2.892481E-6,1.053197E-5,8.519417E-6,8.716367E-4,1.213679E-4,8.635583E-5,3.523988E-6,2.651829E-5,8.129974E-5,2.234941E-8,1.23289E-5,5.511345E-10,7.169675E-8,1.901575E-8,1.310111E-6,4.159024E-5,8.178894E-7,3.764727E-6,2.137883E-8,5.773533E-5,2.386963E-6,9.240739E-9,2.613065E-9,3.641253E-6,7.719574E-5,0.0187742,1.048122E-4,0.007871505,1.899012E-5,3.070117E-10,1.11045E-9,2.169857E-6,7.246636E-8,4.154868E-10,5.008098E-8,4.738185E-7,0.01005804,0.01677445,9.158405,1.017794E-4,518324.2,518324.2
6.016743E-5,14.98834,-3.481738E8,1096.446,1096.446,0.001525536,1.0,0.9427534,7.973337E-4,7.986422E-5,8.260811E-5,8.622543E-6,3.613098E-4,4.374637E-7,1.526915E-5,7.93361E-4,1.42994E-5,5.489623E-7,5.576654E-5,3.051801E-6,1.101442E-5,8.491899E-6,9.126699E-4,1.260717E-4,9.091772E-5,3.788091E-6,2.688809E-5,8.586487E-5,2.542583E-8,1.295803E-5,6.375801E-10,7.925653E-8,2.087643E-8,1.378647E-6,4.368961E-5,8.91648E-7,4.050164E-6,2.348362E-8,6.060306E-5,2.536191E-6,1.03461E-8,2.956927E-9,3.806507E-6,8.096083E-5,0.01875338,1.099795E-4,0.007869147,1.963914E-5,3.694368E-10,1.29122E-9,2.370401E-6,7.690443E-8,4.719641E-10,5.667535E-8,5.177368E-7,0.01003985,0.01675651,9.157414,1.017811E-4,518268.1,518268.1
6.101655E-5,14.98825,-3.472181E8,1096.399,1096.399,0.001525536,1.0,0.9427149,8.106968E-4,7.975905E-5,8.404459E-5,8.611375E-6,3.67275E-4,4.505576E-7,1.554864E-5,8.055763E-4,1.430697E-5,5.672098E-7,5.667742E-5,3.106783E-6,1.118126E-5,8.482188E-6,9.268598E-4,1.276864E-4,9.249401E-5,3.880459E-6,2.700611E-5,8.744868E-5,2.655097E-8,1.317577E-5,6.693602E-10,8.195993E-8,2.154066E-8,1.402304E-6,4.441502E-5,9.178031E-7,4.14975E-6,2.423405E-8,6.159368E-5,2.587671E-6,1.074343E-8,3.082134E-9,3.863571E-6,8.22602E-5,0.01874618,1.117638E-4,0.007868335,1.985801E-5,3.929838E-10,1.358068E-9,2.44134E-6,7.845232E-8,4.925454E-10,5.906274E-8,5.33269E-7,0.01003357,0.01675031,9.157071,1.017817E-4,518248.7,518248.7
6.120618E-5,14.98823,-3.470054E8,1096.388,1096.388,0.001525536,1.0,0.9427063,8.136781E-4,7.973536E-5,8.436498E-5,8.608856E-6,3.686058E-4,4.535022E-7,1.561097E-5,8.083009E-4,1.430858E-5,5.713216E-7,5.688057E-5,3.119042E-6,1.121849E-5,8.48001E-6,9.300257E-4,1.280457E-4,9.284559E-5,3.901134E-6,2.703177E-5,8.780239E-5,2.680642E-8,1.322437E-5,6.765865E-10,8.256939E-8,2.169033E-8,1.407579E-6,4.457682E-5,9.236842E-7,4.172026E-6,2.440307E-8,6.181462E-5,2.599146E-6,1.083314E-8,3.110521E-9,3.876296E-6,8.25499E-5,0.01874457,1.121616E-4,0.007868154,1.990645E-5,3.98381E-10,1.373297E-9,2.457278E-6,7.879858E-8,4.972126E-10,5.960297E-8,5.367584E-7,0.01003217,0.01674892,9.156995,1.017819E-4,518244.4,518244.4
6.181046E-5,14.98817,-3.463295E8,1096.355,1096.355,0.001525536,1.0,0.9426789,8.231712E-4,7.965938E-5,8.538498E-5,8.600775E-6,3.728435E-4,4.629337E-7,1.580937E-5,8.16975E-4,1.431355E-5,5.845113E-7,5.752727E-5,3.158058E-6,1.133702E-5,8.473048E-6,9.401068E-4,1.291882E-4,9.396488E-5,3.967132E-6,2.711191E-5,8.892948E-5,2.763048E-8,1.337914E-5,6.999226E-10,8.45251E-8,2.217043E-8,1.424368E-6,4.509193E-5,9.425196E-7,4.243098E-6,2.494508E-8,6.251798E-5,2.635665E-6,1.112135E-8,3.202E-9,3.916803E-6,8.347197E-5,0.01873946,1.134281E-4,0.007867579,2.005979E-5,4.159146E-10,1.422546E-9,2.508289E-6,7.990332E-8,5.12255E-10,6.134129E-8,5.479261E-7,0.01002771,0.01674452,9.156752,1.017823E-4,518230.7,518230.7
6.19422E-5,14.98816,-3.461839E8,1096.347,1096.347,0.001525536,1.0,0.9426729,8.252393E-4,7.964272E-5,8.560715E-5,8.599003E-6,3.737667E-4,4.649996E-7,1.585258E-5,8.188644E-4,1.431459E-5,5.874045E-7,5.766813E-5,3.166554E-6,1.136284E-5,8.471526E-6,9.42303E-4,1.294366E-4,9.420869E-5,3.981549E-6,2.712906E-5,8.917519E-5,2.781219E-8,1.341286E-5,7.050732E-10,8.495423E-8,2.227574E-8,1.428025E-6,4.520413E-5,9.466451E-7,4.258608E-6,2.506394E-8,6.267117E-5,2.643616E-6,1.118465E-8,3.222151E-9,3.925625E-6,8.367276E-5,0.01873835,1.137039E-4,0.007867453,2.0093E-5,4.198059E-10,1.43343E-9,2.519455E-6,8.014444E-8,5.15569E-10,6.172368E-8,5.503705E-7,0.01002674,0.01674356,9.156699,1.017824E-4,518227.7,518227.7
6.306879E-5,14.98804,-3.449287E8,1096.285,1096.285,0.001525536,1.0,0.9426219,8.429021E-4,7.949903E-5,8.750401E-5,8.583695E-6,3.816515E-4,4.828117E-7,1.622145E-5,8.349966E-4,1.432306E-5,6.124085E-7,5.887064E-5,3.239056E-6,1.15834E-5,8.458447E-6,9.610617E-4,1.315529E-4,9.629024E-5,4.105114E-6,2.727091E-5,9.127614E-5,2.939693E-8,1.3701E-5,7.500673E-10,8.866503E-8,2.318586E-8,1.459229E-6,4.61621E-5,9.822092E-7,4.391478E-6,2.609064E-8,6.397906E-5,2.711453E-6,1.173303E-8,3.397599E-9,4.000932E-6,8.538633E-5,0.01872884,1.160583E-4,0.007866386,2.037396E-5,4.541254E-10,1.528736E-9,2.61561E-6,8.221028E-8,5.444284E-10,6.504459E-8,5.714185E-7,0.01001845,0.01673537,9.156246,1.017832E-4,518202.1,518202.1
6.735091E-5,14.98761,-3.402374E8,1096.049,1096.049,0.001525536,1.0,0.9424294,9.096733E-4,7.893715E-5,9.466473E-5,8.523607E-6,4.114585E-4,5.527686E-7,1.761275E-5,8.95913E-4,1.434868E-5,7.115699E-7,6.340877E-5,3.512194E-6,1.241744E-5,8.408005E-6,0.001031994,1.394606E-4,1.041482E-4,4.579449E-6,2.773935E-5,9.925383E-5,3.592159E-8,1.479193E-5,9.363905E-10,1.03415E-7,2.679578E-8,1.576841E-6,4.977859E-5,1.121808E-6,4.899503E-6,3.01547E-8,6.891542E-5,2.966694E-6,1.392747E-8,4.11482E-9,4.285019E-6,9.18438E-5,0.01869293,1.249382E-4,0.00786238,2.139357E-5,6.018757E-10,1.927351E-9,2.991229E-6,9.012058E-8,6.624594E-10,7.846755E-8,6.53607E-7,0.009987152,0.01670444,9.154539,1.017861E-4,518105.4,518105.4
6.761966E-5,14.98758,-3.399469E8,1096.034,1096.034,0.001525536,1.0,0.9424174,9.138445E-4,7.890124E-5,9.51115E-5,8.519755E-6,4.133205E-4,5.572758E-7,1.769949E-5,8.997149E-4,1.435E-5,7.180085E-7,6.369185E-5,3.529205E-6,1.246956E-5,8.404809E-6,0.001036426,1.399498E-4,1.046384E-4,4.609443E-6,2.776527E-5,9.975391E-5,3.635814E-8,1.486016E-5,9.489056E-10,1.043745E-7,2.703023E-8,1.584169E-6,5.000424E-5,1.130798E-6,4.931512E-6,3.041821E-8,6.922337E-5,2.982571E-6,1.407093E-8,4.162534E-9,4.302735E-6,9.224611E-5,0.01869068,1.254918E-4,0.007862131,2.145508E-5,6.121025E-10,1.954343E-9,3.015317E-6,9.06199E-8,6.703125E-10,7.935183E-8,6.588756E-7,0.0099852,0.01670251,9.154432,1.017863E-4,518099.4,518099.4
6.856168E-5,14.98749,-3.389324E8,1095.982,1095.982,0.001525536,1.0,0.9423753,9.284457E-4,7.877494E-5,9.667492E-5,8.506195E-6,4.198384E-4,5.731847E-7,1.800296E-5,9.1302E-4,1.435437E-5,7.407824E-7,6.468239E-5,3.588702E-6,1.265201E-5,8.393593E-6,0.001051942,1.416575E-4,1.06354E-4,4.714742E-6,2.785301E-5,1.01506E-4,3.791508E-8,1.509911E-5,9.935799E-10,1.077698E-7,2.78596E-8,1.609804E-6,5.079382E-5,1.162526E-6,5.043801E-6,3.134995E-8,7.030095E-5,3.038082E-6,1.457928E-8,4.332433E-9,4.364719E-6,9.365337E-5,0.01868284,1.274287E-4,0.007861262,2.166831E-5,6.489102E-10,2.050917E-9,3.100221E-6,9.237265E-8,6.982745E-10,8.24914E-8,6.774448E-7,0.00997837,0.01669575,9.154059,1.017869E-4,518078.3,518078.3
7.069114E-5,14.98728,-3.366588E8,1095.867,1095.867,0.001525536,1.0,0.9422806,9.61348E-4,7.848741E-5,1.001949E-4,8.475276E-6,4.345252E-4,6.097373E-7,1.868584E-5,9.429835E-4,1.436309E-5,7.933656E-7,6.691227E-5,3.722494E-6,1.306322E-5,8.368161E-6,0.001086911,1.45481E-4,1.102163E-4,4.953676E-6,2.803513E-5,1.054618E-4,4.158057E-8,1.5638E-5,1.098955E-9,1.156184E-7,2.977508E-8,1.66747E-6,5.257147E-5,1.235403E-6,5.298039E-6,3.349954E-8,7.272695E-5,3.162795E-6,1.575777E-8,4.730925E-9,4.504232E-6,9.681883E-5,0.01866516,1.317876E-4,0.00785931,2.213782E-5,7.374202E-10,2.279974E-9,3.294649E-6,9.634806E-8,7.638466E-10,8.980291E-8,7.199563E-7,0.009962994,0.01668053,9.15322,1.017884E-4,518030.8,518030.8
7.179172E-5,14.98717,-3.354945E8,1095.807,1095.807,0.001525536,1.0,0.9422318,9.782953E-4,7.833793E-5,1.020064E-4,8.459173E-6,4.420897E-4,6.289496E-7,1.903705E-5,9.584072E-4,1.436703E-5,8.211448E-7,6.805964E-5,3.791252E-6,1.327508E-5,8.354983E-6,0.001104926,1.47437E-4,1.122037E-4,5.077635E-6,2.812079E-5,1.075034E-4,4.355669E-8,1.591582E-5,1.155859E-9,1.197695E-7,3.078735E-8,1.697117E-6,5.34862E-5,1.273695E-6,5.429606E-6,3.463426E-8,7.39753E-5,3.226822E-6,1.638289E-8,4.944918E-9,4.576005E-6,9.844618E-5,0.01865606,1.340296E-4,0.007858309,2.237372E-5,7.861701E-10,2.404392E-9,3.396471E-6,9.840964E-8,7.990483E-10,9.369884E-8,7.422131E-7,0.009955083,0.01667269,9.152788,1.017891E-4,518006.3,518006.3
7.416903E-5,14.98695,-3.330062E8,1095.679,1095.679,0.001525536,1.0,0.9421269,0.001014767,7.801375E-5,1.059009E-4,8.424191E-6,4.583681E-4,6.711809E-7,1.979163E-5,9.915777E-4,1.437441E-5,8.825331E-7,7.052606E-5,3.938861E-6,1.373113E-5,8.326487E-6,0.001143702,1.516155E-4,1.164761E-4,5.346292E-6,2.828751E-5,1.119054E-4,4.801851E-8,1.651426E-5,1.284516E-9,1.289543E-7,3.302533E-8,1.760792E-6,5.54526E-5,1.357837E-6,5.714024E-6,3.713997E-8,7.665899E-5,3.36411E-6,1.776994E-8,5.426089E-9,4.730266E-6,1.019411E-4,0.01863648,1.388473E-4,0.007856164,2.286793E-5,8.987065E-10,2.687496E-9,3.619379E-6,1.028778E-7,8.781601E-10,1.023825E-7,7.909221E-7,0.009938077,0.01665584,9.151859,1.017906E-4,517953.7,517953.7
7.517955E-5,14.98685,-3.319595E8,1095.625,1095.625,0.001525536,1.0,0.9420825,0.001030215,7.78756E-5,1.075488E-4,8.409259E-6,4.652623E-4,6.894271E-7,2.011071E-5,0.001005618,1.437715E-5,9.091882E-7,7.156956E-5,4.00123E-6,1.392433E-5,8.31437E-6,0.001160129,1.533728E-4,1.182837E-4,5.460835E-6,2.835131E-5,1.137731E-4,4.999531E-8,1.676795E-5,1.341573E-9,1.32947E-7,3.399751E-8,1.787708E-6,5.628456E-5,1.394179E-6,5.834963E-6,3.822724E-8,7.779449E-5,3.422051E-6,1.837442E-8,5.638447E-9,4.795521E-6,1.034185E-4,0.01862819,1.408848E-4,0.007855259,2.307186E-5,9.495816E-10,2.813813E-9,3.715303E-6,1.047829E-7,9.130536E-10,1.06182E-7,8.118763E-7,0.009930882,0.01664871,9.151465,1.017913E-4,517931.5,517931.5
7.531845E-5,14.98684,-3.318161E8,1095.618,1095.618,0.001525536,1.0,0.9420764,0.001032336,7.78566E-5,1.077749E-4,8.407204E-6,4.662088E-4,6.919487E-7,2.015449E-5,0.001007545,1.437751E-5,9.128779E-7,7.171276E-5,4.009785E-6,1.395086E-5,8.312704E-6,0.001162384,1.536134E-4,1.185318E-4,5.476595E-6,2.835977E-5,1.140296E-4,5.027081E-8,1.680279E-5,1.349527E-9,1.334999E-7,3.413211E-8,1.791401E-6,5.639873E-5,1.3992E-6,5.851587E-6,3.837772E-8,7.795032E-5,3.429995E-6,1.84582E-8,5.668004E-9,4.804475E-6,1.036211E-4,0.01862705,1.411644E-4,0.007855135,2.309961E-5,9.567193E-10,2.831459E-9,3.728541E-6,1.050451E-7,9.179092E-10,1.067093E-7,8.147677E-7,0.009929894,0.01664773,9.151411,1.017914E-4,517928.4,517928.4
7.565644E-5,14.98681,-3.314667E8,1095.6,1095.6,0.001525536,1.0,0.9420615,0.001037494,7.781036E-5,1.083249E-4,8.402202E-6,4.685106E-4,6.980984E-7,2.026095E-5,0.001012231,1.437836E-5,9.218829E-7,7.206099E-5,4.030585E-6,1.401538E-5,8.308651E-6,0.001167869,1.541981E-4,1.19135E-4,5.514951E-6,2.838003E-5,1.146537E-4,5.094507E-8,1.688753E-5,1.368996E-9,1.348495E-7,3.446063E-8,1.800379E-6,5.667636E-5,1.411447E-6,5.892038E-6,3.874493E-8,7.832927E-5,3.449307E-6,1.866275E-8,5.740304E-9,4.82625E-6,1.041139E-4,0.01862428,1.418442E-4,0.007854833,2.316685E-5,9.742365E-10,2.874687E-9,3.760808E-6,1.056832E-7,9.29785E-10,1.079974E-7,8.218152E-7,0.009927493,0.01664535,9.15128,1.017916E-4,517921.0,517921.0
7.879403E-5,14.98651,-3.282653E8,1095.433,1095.433,0.001525536,1.0,0.9419245,0.001085196,7.738106E-5,1.134058E-4,8.355701E-6,4.897965E-4,7.561066E-7,2.124378E-5,0.001055543,1.438529E-5,1.007242E-6,7.52778E-5,4.222462E-6,1.461221E-5,8.271083E-6,0.001218607,1.595664E-4,1.247074E-4,5.871801E-6,2.854789E-5,1.204342E-4,5.746804E-8,1.767195E-5,1.557431E-9,1.476569E-7,3.757641E-8,1.883246E-6,5.924092E-5,1.526916E-6,6.267396E-6,4.222378E-8,8.183006E-5,3.62723E-6,2.060842E-8,6.437035E-9,5.02737E-6,1.08662E-4,0.0185987,1.481216E-4,0.007852056,2.377208E-5,1.147078E-9,3.295782E-9,4.063848E-6,1.116234E-7,1.04413E-9,1.202938E-7,8.879789E-7,0.009905314,0.01662333,9.150067,1.017936E-4,517852.4,517852.4
7.978453E-5,14.98642,-3.272685E8,1095.381,1095.381,0.001525536,1.0,0.9418814,0.001100189,7.724565E-5,1.150009E-4,8.341009E-6,4.96486E-4,7.747524E-7,2.155206E-5,0.001069146,1.438714E-5,1.034832E-6,7.628749E-5,4.28259E-6,1.479986E-5,8.259247E-6,0.001234558,1.612393E-4,1.264565E-4,5.984719E-6,2.859388E-5,1.22254E-4,5.962535E-8,1.791876E-5,1.619768E-9,1.518018E-7,3.858417E-8,1.909229E-6,6.004582E-5,1.564014E-6,6.38579E-6,4.334754E-8,8.292899E-5,3.682901E-6,2.123964E-8,6.666466E-9,5.090488E-6,1.10088E-4,0.01859067,1.500911E-4,0.007851187,2.395634E-5,1.205486E-9,3.436109E-9,4.160757E-6,1.135045E-7,1.081741E-9,1.242983E-7,9.091284E-7,0.009898352,0.01661642,9.149686,1.017942E-4,517830.8,517830.8
7.987573E-5,14.98641,-3.271755E8,1095.376,1095.376,0.001525536,1.0,0.9418774,0.001101568,7.723318E-5,1.151475E-4,8.339656E-6,4.971012E-4,7.764773E-7,2.15804E-5,0.001070396,1.438731E-5,1.037387E-6,7.638032E-5,4.288116E-6,1.481712E-5,8.258157E-6,0.001236025,1.613928E-4,1.266173E-4,5.995121E-6,2.859795E-5,1.224214E-4,5.98264E-8,1.794146E-5,1.625577E-9,1.521859E-7,3.867754E-8,1.911617E-6,6.011982E-5,1.567445E-6,6.396688E-6,4.345162E-8,8.303002E-5,3.688015E-6,2.129817E-8,6.687823E-9,5.096291E-6,1.10219E-4,0.01858993,1.502722E-4,0.007851107,2.397314E-5,1.21096E-9,3.449211E-9,4.169709E-6,1.136779E-7,1.085241E-9,1.2467E-7,9.110819E-7,0.009897712,0.01661578,9.149651,1.017943E-4,517828.8,517828.8
8.088676E-5,14.98632,-3.261626E8,1095.323,1095.323,0.001525536,1.0,0.9418336,0.001116836,7.70951E-5,1.167708E-4,8.324663E-6,5.039129E-4,7.956879E-7,2.1894E-5,0.001084243,1.438904E-5,1.065894E-6,7.74078E-5,4.349249E-6,1.500824E-5,8.246095E-6,0.00125227,1.630887E-4,1.283971E-4,6.110478E-6,2.864135E-5,1.24276E-4,6.208245E-8,1.819294E-5,1.690765E-9,1.564715E-7,3.971922E-8,1.938043E-6,6.093886E-5,1.605656E-6,6.517453E-6,4.461242E-8,8.414835E-5,3.74457E-6,2.19516E-8,6.927216E-9,5.160516E-6,1.116693E-4,0.01858175,1.522758E-4,0.007850224,2.415761E-5,1.272722E-9,3.596535E-9,4.269273E-6,1.156009E-7,1.124458E-9,1.288231E-7,9.328061E-7,0.009890628,0.01660874,9.149264,1.017949E-4,517806.9,517806.9
8.144537E-5,14.98627,-3.256101E8,1095.293,1095.293,0.001525536,1.0,0.9418094,0.001125258,7.701889E-5,1.176657E-4,8.316383E-6,5.076699E-4,8.063716E-7,2.206684E-5,0.001091878,1.438994E-5,1.08178E-6,7.797423E-5,4.382929E-6,1.511367E-5,8.239438E-6,0.001261231,1.64021E-4,1.293783E-4,6.174266E-6,2.866397E-5,1.252995E-4,6.335041E-8,1.83317E-5,1.727399E-9,1.588608E-7,4.029987E-8,1.952605E-6,6.139036E-5,1.626903E-6,6.584137E-6,4.525917E-8,8.47649E-5,3.77571E-6,2.23162E-8,7.061548E-9,5.195921E-6,1.124685E-4,0.01857724,1.533803E-4,0.007849738,2.425812E-5,1.307704E-9,3.67956E-9,4.324533E-6,1.166646E-7,1.146453E-9,1.311434E-7,9.448612E-7,0.009886722,0.01660486,9.14905,1.017952E-4,517794.8,517794.8
8.16226E-5,14.98625,-3.254294E8,1095.284,1095.284,0.001525536,1.0,0.9418017,0.001127927,7.699471E-5,1.179494E-4,8.313756E-6,5.088609E-4,8.097718E-7,2.212161E-5,0.001094298,1.439022E-5,1.08684E-6,7.815377E-5,4.393601E-6,1.51471E-5,8.237327E-6,0.001264072,1.643162E-4,1.296892E-4,6.194505E-6,2.867095E-5,1.256241E-4,6.375594E-8,1.83757E-5,1.739115E-9,1.596221E-7,4.048486E-8,1.95722E-6,6.153347E-5,1.633664E-6,6.605288E-6,4.546517E-8,8.496032E-5,3.785574E-6,2.243241E-8,7.10448E-9,5.207142E-6,1.127217E-4,0.01857581,1.537303E-4,0.007849584,2.428981E-5,1.318932E-9,3.706148E-9,4.342103E-6,1.170022E-7,1.153481E-9,1.318833E-7,9.486939E-7,0.009885484,0.01660363,9.148982,1.017953E-4,517790.9,517790.9
8.637941E-5,14.98583,-3.207695E8,1095.037,1095.037,0.001525536,1.0,0.9415972,0.001199209,7.634897E-5,1.255114E-4,8.243488E-6,5.406532E-4,9.028537E-7,2.358037E-5,0.001158852,1.439639E-5,1.226225E-6,8.293906E-5,4.677483E-6,1.603985E-5,8.180955E-6,0.001339941,1.721155E-4,1.379776E-4,6.738378E-6,2.882559E-5,1.343015E-4,7.522324E-8,1.95518E-5,2.070171E-9,1.806212E-7,4.558522E-8,2.080066E-6,6.534704E-5,1.818626E-6,7.17158E-6,5.113666E-8,9.016954E-5,4.047469E-6,2.564534E-8,8.312665E-9,5.50619E-6,1.194634E-4,0.01853765,1.630548E-4,0.007845496,2.510386E-5,1.643959E-9,4.464236E-9,4.819934E-6,1.260921E-7,1.350886E-9,1.524108E-7,1.05287E-6,0.00985249,0.0165708,9.147175,1.017982E-4,517688.7,517688.7
9.935213E-5,14.98472,-3.087272E8,1094.38,1094.38,0.001525536,1.0,0.941051,0.001389987,7.463035E-5,1.456438E-4,8.055721E-6,6.256717E-4,1.1735E-6,2.744994E-5,0.00133105,1.440473E-5,1.639566E-6,9.567059E-5,5.427336E-6,1.843232E-5,8.030738E-6,0.001543149,1.922464E-4,1.600218E-4,8.221821E-6,2.899603E-5,1.576039E-4,1.12328E-7,2.27126E-5,3.135174E-9,2.431932E-7,6.076866E-8,2.405455E-6,7.548394E-5,2.354803E-6,8.69581E-6,6.79395E-8,1.040342E-4,4.734478E-6,3.527711E-8,1.216447E-8,6.301459E-6,1.373184E-4,0.01843575,1.878161E-4,0.007834752,2.700187E-5,2.775302E-9,6.982943E-9,6.175329E-6,1.511059E-7,1.974987E-9,2.144029E-7,1.347768E-6,0.009764703,0.01648316,9.142358,1.018057E-4,517416.1,517416.1
1.019512E-4,14.98451,-3.064272E8,1094.251,1094.251,0.001525536,1.0,0.9409436,0.001427587,7.429528E-5,1.495932E-4,8.019023E-6,6.424139E-4,1.230486E-6,2.820662E-5,0.001364889,1.440545E-5,1.727904E-6,9.816664E-5,5.573411E-6,1.890437E-5,8.001374E-6,0.001583222,1.960889E-4,1.643421E-4,8.518041E-6,2.899729E-5,1.622036E-4,1.208067E-7,2.333775E-5,3.376813E-9,2.566167E-7,6.402521E-8,2.469002E-6,7.746924E-5,2.467344E-6,8.99664E-6,7.152995E-8,1.067534E-4,4.867481E-6,3.735053E-8,1.303584E-8,6.45732E-6,1.40805E-4,0.0184157,1.926626E-4,0.007832666,2.733154E-5,3.04743E-9,7.569763E-9,6.454424E-6,1.561491E-7,2.115008E-9,2.277773E-7,1.408379E-6,0.009747491,0.01646592,9.141412,1.018072E-4,517362.5,517362.5
