Time_Soln#6 (sec),Volume_Soln#6 (cm3),Volumetric_heat_production_rate_Soln#6 (erg/cm3-sec),Surface_temperature_Soln#6 (K),Temperature_Soln#6 (K),Mass_Soln#6 (g),Pressure_Soln#6 (atm),Mole_fraction_H2_Soln#6 (),Mole_fraction_H_Soln#6 (),Mole_fraction_CH4_Soln#6 (),Mole_fraction_CH3_Soln#6 (),Mole_fraction_C2H6_Soln#6 (),Mole_fraction_C2H5_Soln#6 (),Mole_fraction_C2H4_Soln#6 (),Mole_fraction_C2H2_Soln#6 (),Mole_fraction_C3H8_Soln#6 (),Mole_fraction_C3H6_Soln#6 (),Mole_fraction_C3H5-A_Soln#6 (),Mole_fraction_C3H4-P_Soln#6 (),Mole_fraction_C3H4-A_Soln#6 (),Mole_fraction_NC4H10_Soln#6 (),Mole_fraction_IC4H10_Soln#6 (),Mole_fraction_IC4H9_Soln#6 (),Mole_fraction_TC4H9_Soln#6 (),Mole_fraction_IC4H8_Soln#6 (),Mole_fraction_IC4H7_Soln#6 (),Mole_fraction_C4H8-1_Soln#6 (),Mole_fraction_C4H8-2_Soln#6 (),Mole_fraction_C4H71-3_Soln#6 (),Mole_fraction_C4H6_Soln#6 (),Mole_fraction_C4H4_Soln#6 (),Mole_fraction_C6H6_Soln#6 (),Mole_fraction_FULVENE_Soln#6 (),Mole_fraction_C5H6_Soln#6 (),Mole_fraction_C5H5_Soln#6 (),Mole_fraction_MCPTD_Soln#6 (),Mole_fraction_NEOC5H12_Soln#6 (),Mole_fraction_NC5H10_Soln#6 (),Mole_fraction_B1M2_Soln#6 (),Mole_fraction_B1M3_Soln#6 (),Mole_fraction_B2M2_Soln#6 (),Mole_fraction_LC5H8_Soln#6 (),Mole_fraction_DIALLYL_Soln#6 (),Mole_fraction_CYC6H8_Soln#6 (),Mole_fraction_CYC6H10_Soln#6 (),Mole_fraction_NC6H12_Soln#6 (),Mole_fraction_NC7H14_Soln#6 (),Mole_fraction_IC8H16_Soln#6 (),Mole_fraction_DIMEPTD_Soln#6 (),Mole_fraction_C7H8_Soln#6 (),Mole_fraction_C7H7_Soln#6 (),Mole_fraction_C6H5C2H3_Soln#6 (),Mole_fraction_C6H5C2H5_Soln#6 (),Mole_fraction_XYLENE_Soln#6 (),Mole_fraction_NPBENZ_Soln#6 (),Mole_fraction_NC10H20_Soln#6 (),Mole_fraction_IC12H26_Soln#6 (),Molecular_weight_Soln#6 (g/mole),Mass_density_Soln#6 (g/cm3),Unburned_hydrocarbons_Soln#6 (ppm),Volatile_organic_compounds_Soln#6 (ppm)
4.710431E-6,14.95504,-1.020781E10,1238.965,1238.965,0.001342472,1.0,0.9397262,4.582635E-5,0.001054111,9.56616E-4,1.78465E-4,4.344112E-5,5.832117E-4,1.709945E-6,3.133426E-5,0.001972769,5.179364E-5,1.331374E-6,9.041411E-5,5.878994E-6,2.686324E-5,2.418546E-5,6.680365E-5,0.001725615,3.687908E-4,1.487681E-4,4.616226E-6,5.377529E-5,1.551251E-4,6.210294E-8,1.866201E-5,4.035825E-10,1.884363E-7,2.181053E-9,1.332703E-7,7.517545E-6,6.575067E-5,2.181691E-6,5.423357E-6,6.109674E-8,9.539971E-5,1.036696E-6,6.512843E-9,3.570778E-9,7.989904E-6,1.183265E-4,0.01856394,1.737102E-4,0.007817409,3.907572E-5,1.297751E-9,2.019713E-6,1.24615E-7,2.787616E-7,0.00977627,0.01597243,9.126271,8.976692E-5,516505.6,516505.6
4.761547E-6,14.95491,-1.014948E10,1238.873,1238.873,0.001342472,1.0,0.9396627,4.586508E-5,0.001071996,9.588628E-4,1.821814E-4,4.348426E-5,5.91784E-4,1.754082E-6,3.197139E-5,0.001995571,5.183884E-5,1.371619E-6,9.176719E-5,5.992515E-6,2.718482E-5,2.414826E-5,6.671671E-5,0.001746553,3.724607E-4,1.511591E-4,4.717102E-6,5.402882E-5,1.575651E-4,6.455677E-8,1.895215E-5,4.212886E-10,1.942392E-7,2.257132E-9,1.366567E-7,7.644271E-6,6.668129E-5,2.239605E-6,5.550414E-6,6.284592E-8,9.682134E-5,1.056299E-6,6.737709E-9,3.687254E-9,8.077334E-6,1.200197E-4,0.01855524,1.762791E-4,0.00781608,3.9543E-5,1.361009E-9,2.080882E-6,1.269482E-7,2.867357E-7,0.009767386,0.01595944,9.125672,8.976769E-5,516471.7,516471.7
4.826912E-6,14.95476,-1.007603E10,1238.756,1238.756,0.001342472,1.0,0.9395815,4.590881E-5,0.001094914,9.615859E-4,1.869559E-4,4.353441E-5,6.027522E-4,1.811221E-6,3.278916E-5,0.002024673,5.189028E-5,1.423984E-6,9.349761E-5,6.138099E-6,2.759539E-5,2.410007E-5,6.660414E-5,0.001773297,3.771365E-4,1.542187E-4,4.847037E-6,5.434443E-5,1.606887E-4,6.778275E-8,1.93238E-5,4.4468E-10,2.017943E-7,2.356716E-9,1.410465E-7,7.806472E-6,6.787101E-5,2.314658E-6,5.714127E-6,6.511852E-8,9.863919E-5,1.081326E-6,7.031605E-9,3.839488E-9,8.188865E-6,1.221828E-4,0.01854412,1.795632E-4,0.007814385,4.013613E-5,1.445049E-9,2.160387E-6,1.299425E-7,2.970799E-7,0.009756034,0.01594288,9.124907,8.976863E-5,516428.4,516428.4
4.936107E-6,14.95451,-9.956139E9,1238.563,1238.563,0.001342472,1.0,0.9394463,4.596812E-5,0.001133307,9.657763E-4,1.949832E-4,4.360629E-5,6.210868E-4,1.908381E-6,3.416222E-5,0.002073144,5.196152E-5,1.51369E-6,9.638811E-5,6.382242E-6,2.82796E-5,2.401814E-5,6.641286E-5,0.001817894,3.849048E-4,1.593339E-4,5.06638E-6,5.48508E-5,1.65914E-4,7.339261E-8,1.994606E-5,4.856491E-10,2.147474E-7,2.5288E-9,1.485262E-7,8.077724E-6,6.985727E-5,2.44247E-6,5.990551E-6,6.900315E-8,1.016752E-4,1.123021E-6,7.538268E-9,4.102019E-9,8.3745E-6,1.257906E-4,0.01852555,1.850462E-4,0.007811564,4.111592E-5,1.593454E-9,2.296345E-6,1.349697E-7,3.147198E-7,0.009737093,0.0159153,9.123634,8.977011E-5,516356.3,516356.3
5.07911E-6,14.95421,-9.804323E9,1238.313,1238.313,0.001342472,1.0,0.9392701,4.602103E-5,0.001183765,9.706137E-4,2.055846E-4,4.367917E-5,6.451123E-4,2.038818E-6,3.597215E-5,0.002136335,5.20295E-5,1.635388E-6,1.001715E-4,6.703501E-6,2.917232E-5,2.390833E-5,6.615666E-5,0.001876133,3.949962E-4,1.660362E-4,5.357752E-6,5.547539E-5,1.727675E-4,8.116683E-8,2.076338E-5,5.43009E-10,2.323405E-7,2.765181E-9,1.585986E-7,8.433294E-6,7.245508E-5,2.61442E-6,6.35782E-6,7.425715E-8,1.05648E-4,1.177359E-6,8.231652E-9,4.461681E-9,8.616274E-6,1.305025E-4,0.01850125,1.922173E-4,0.007807892,4.23776E-5,1.803671E-9,2.480293E-6,1.415968E-7,3.384926E-7,0.009712343,0.01587935,9.121975,8.977189E-5,516262.5,516262.5
5.210795E-6,14.95397,-9.669494E9,1238.086,1238.086,0.001342472,1.0,0.9391085,4.604688E-5,0.001230378,9.744627E-4,2.154242E-4,4.372683E-5,6.6724E-4,2.162025E-6,3.764876E-5,0.002194231,5.207E-5,1.751592E-6,1.036517E-4,7.000546E-6,2.999086E-5,2.380498E-5,6.591565E-5,0.001929585,4.042071E-4,1.722067E-4,5.629876E-6,5.601377E-5,1.790852E-4,8.875651E-8,2.1518E-5,5.996143E-10,2.491601E-7,2.993872E-9,1.681456E-7,8.760809E-6,7.484261E-5,2.77719E-6,6.700836E-6,7.925845E-8,1.093014E-4,1.227081E-6,8.899574E-9,4.808782E-9,8.837551E-6,1.348266E-4,0.01847892,1.988081E-4,0.007804533,4.351772E-5,2.01366E-9,2.655404E-6,1.477375E-7,3.61032E-7,0.009689614,0.01584644,9.120457,8.977338E-5,516176.5,516176.5
5.340858E-6,14.95374,-9.540825E9,1237.865,1237.865,0.001342472,1.0,0.9389496,4.60526E-5,0.001276528,9.777343E-4,2.252051E-4,4.375716E-5,6.8909E-4,2.286534E-6,3.931244E-5,0.002251128,5.209201E-5,1.870189E-6,1.070838E-4,7.294794E-6,3.079584E-5,2.370105E-5,6.567335E-5,0.001982198,4.132278E-4,1.782958E-4,5.901994E-6,5.651253E-5,1.853279E-4,9.666173E-8,2.226485E-5,6.591673E-10,2.663453E-7,3.23013E-9,1.778262E-7,9.084151E-6,7.719526E-5,2.942001E-6,7.04375E-6,8.434865E-8,1.129033E-4,1.275854E-6,9.586558E-9,5.166666E-9,9.054797E-6,1.390814E-4,0.01845689,2.053026E-4,0.007801239,4.462322E-5,2.237064E-9,2.833581E-6,1.538338E-7,3.838822E-7,0.009667234,0.0158141,9.118965,8.977471E-5,516092.1,516092.1
5.601403E-6,14.95336,-9.295862E9,1237.432,1237.432,0.001342472,1.0,0.9386337,4.601032E-5,0.001369218,9.828334E-4,2.449495E-4,4.377289E-5,7.328125E-4,2.544127E-6,4.266262E-5,0.00236422,5.209129E-5,2.119028E-6,1.139379E-4,7.885834E-6,3.239737E-5,2.348814E-5,6.517707E-5,0.00208701,4.310674E-4,1.904632E-4,6.456182E-6,5.741822E-5,1.9783E-4,1.137436E-7,2.376434E-5,7.897728E-10,3.02462E-7,3.734751E-9,1.979601E-7,9.730673E-6,8.188773E-5,3.283903E-6,7.741629E-6,9.498758E-8,1.200934E-4,1.372417E-6,1.104339E-8,5.929332E-9,9.48597E-6,1.475501E-4,0.01841292,2.182566E-4,0.007794709,4.677532E-5,2.735011E-9,3.205638E-6,1.661232E-7,4.313497E-7,0.009622632,0.01574986,9.116004,8.977701E-5,515924.5,515924.5
5.646314E-6,14.9533,-9.255276E9,1237.358,1237.358,0.001342472,1.0,0.9385796,4.599641E-5,0.001385217,9.835312E-4,2.483694E-4,4.377009E-5,7.403394E-4,2.589596E-6,4.324186E-5,0.002383592,5.208607E-5,2.163411E-6,1.151159E-4,7.987826E-6,3.267189E-5,2.345089E-5,6.509025E-5,0.002104994,4.341115E-4,1.92555E-4,6.552832E-6,5.756238E-5,1.999834E-4,1.168574E-7,2.402315E-5,8.13846E-10,3.089115E-7,3.825964E-9,2.015288E-7,9.841875E-6,8.269345E-5,3.344373E-6,7.863244E-6,9.68798E-8,1.213288E-4,1.388896E-6,1.13052E-8,6.067006E-9,9.559743E-6,1.490019E-4,0.01840536,2.204809E-4,0.007793593,4.713785E-5,2.827886E-9,3.271743E-6,1.682503E-7,4.397515E-7,0.009614978,0.01573886,9.115497,8.977736E-5,515895.8,515895.8
5.895286E-6,14.95302,-9.038541E9,1236.955,1236.955,0.001342472,1.0,0.9382812,4.588779E-5,0.001473971,9.865241E-4,2.673926E-4,4.372846E-5,7.819947E-4,2.84713E-6,4.645862E-5,0.002490316,5.203531E-5,2.4172E-6,1.216249E-4,8.553195E-6,3.418513E-5,2.324206E-5,6.460339E-5,0.002204223,4.508221E-4,2.041132E-4,7.093967E-6,5.83019E-5,2.119039E-4,1.350307E-7,2.545881E-5,9.558666E-10,3.458332E-7,4.354185E-9,2.218253E-7,1.045656E-5,8.714092E-5,3.687469E-6,8.543464E-6,1.076727E-7,1.281523E-4,1.479304E-6,1.28123E-8,6.863649E-9,9.965737E-6,1.570033E-4,0.01836359,2.327594E-4,0.007787461,4.910253E-5,3.381978E-9,3.648274E-6,1.800774E-7,4.874415E-7,0.009572747,0.01567828,9.112705,8.977909E-5,515737.8,515737.8
5.940002E-6,14.95297,-9.001044E9,1236.884,1236.884,0.001342472,1.0,0.9382279,4.586297E-5,0.001489916,9.869131E-4,2.708184E-4,4.371661E-5,7.894612E-4,2.894348E-6,4.703701E-5,0.002509362,5.202279E-5,2.464159E-6,1.227897E-4,8.654665E-6,3.445533E-5,2.320419E-5,6.451507E-5,0.002221958,4.537937E-4,2.061813E-4,7.192053E-6,5.842437E-5,2.14041E-4,1.384602E-7,2.571675E-5,9.829481E-10,3.526725E-7,4.453133E-9,2.25562E-7,1.056659E-5,8.7936E-5,3.750478E-6,8.666619E-6,1.09665E-7,1.29373E-4,1.495365E-6,1.30929E-8,7.012801E-9,1.003811E-5,1.584316E-4,0.01835611,2.349545E-4,0.007786369,4.944727E-5,3.488763E-9,3.71767E-6,1.82207E-7,4.962017E-7,0.0095652,0.01566747,9.112207,8.977936E-5,515709.7,515709.7
6.019299E-6,14.95289,-8.935545E9,1236.758,1236.758,0.001342472,1.0,0.9381337,4.581539E-5,0.00151819,9.875016E-4,2.768983E-4,4.369265E-5,8.026894E-4,2.978767E-6,4.806288E-5,0.002543046,5.199848E-5,2.548422E-6,1.248518E-4,8.834506E-6,3.49333E-5,2.31368E-5,6.43579E-5,0.002253342,4.590418E-4,2.098426E-4,7.366584E-6,5.863435E-5,2.178275E-4,1.446631E-7,2.617417E-5,1.032142E-9,3.649503E-7,4.631571E-9,2.322542E-7,1.07614E-5,8.934306E-5,3.8632E-6,8.885654E-6,1.132365E-7,1.315337E-4,1.523714E-6,1.359761E-8,7.281755E-9,1.016606E-5,1.609576E-4,0.01834288,2.388393E-4,0.00778444,5.00527E-5,3.683573E-9,3.841985E-6,1.859864E-7,5.11874E-7,0.009551845,0.01564835,9.111327,8.977981E-5,515659.8,515659.8
6.276254E-6,14.95269,-8.731895E9,1236.357,1236.357,0.001342472,1.0,0.9378304,4.563172E-5,0.001609753,9.88563E-4,2.96627E-4,4.359074E-5,8.45431E-4,3.258291E-6,5.138645E-5,0.002651381,5.190383E-5,2.830156E-6,1.315019E-4,9.41596E-6,3.647132E-5,2.291674E-5,6.384446E-5,0.002354439,4.758555E-4,2.216458E-4,7.937057E-6,5.925314E-5,2.300623E-4,1.658529E-7,2.765597E-5,1.202198E-9,4.060508E-7,5.236354E-9,2.545194E-7,1.138961E-5,9.38753E-5,4.237053E-6,9.600449E-6,1.251487E-7,1.38499E-4,1.614369E-6,1.529568E-8,8.193391E-9,1.057705E-5,1.690803E-4,0.01830017,2.513532E-4,0.007778255,5.196196E-5,4.364844E-9,4.25567E-6,1.982539E-7,5.638446E-7,0.00950884,0.01558689,9.108497,8.978106E-5,515499.7,515499.7
6.397184E-6,14.95261,-8.640339E9,1236.171,1236.171,0.001342472,1.0,0.9376887,4.553116E-5,0.001652793,9.886524E-4,3.059172E-4,4.353119E-5,8.654742E-4,3.392897E-6,5.294888E-5,0.002701931,5.185261E-5,2.967233E-6,1.346134E-4,9.688686E-6,3.718935E-5,2.281251E-5,6.360111E-5,0.002401692,4.836676E-4,2.271657E-4,8.207863E-6,5.951364E-5,2.357991E-4,1.764027E-7,2.835282E-5,1.287966E-9,4.260744E-7,5.534969E-9,2.652987E-7,1.168348E-5,9.599312E-5,4.417384E-6,9.939096E-6,1.309297E-7,1.417565E-4,1.656385E-6,1.612714E-8,8.643749E-9,1.076857E-5,1.728687E-4,0.01828018,2.572011E-4,0.007775379,5.283299E-5,4.712648E-9,4.455871E-6,2.040342E-7,5.889023E-7,0.009488748,0.01555822,9.107177,8.978154E-5,515425.0,515425.0
6.795889E-6,14.95241,-8.356181E9,1235.572,1235.572,0.001342472,1.0,0.937227,4.514597E-5,0.001794304,9.873456E-4,3.36507E-4,4.329076E-5,9.311816E-4,3.84974E-6,5.808291E-5,0.0028666,5.166401E-5,3.438633E-6,1.447818E-4,1.05821E-5,3.952974E-5,2.246721E-5,6.279419E-5,0.00255596,5.08974E-4,2.451889E-4,9.109264E-6,6.02467E-5,2.545972E-4,2.137985E-7,3.064585E-5,1.597441E-9,4.950545E-7,6.582217E-9,3.02153E-7,1.264313E-5,1.029014E-4,5.030616E-6,1.106283E-5,1.507471E-7,1.523953E-4,1.791944E-6,1.900856E-8,1.022572E-8,1.139132E-5,1.851955E-4,0.01821478,2.762793E-4,0.007766052,5.558266E-5,5.987717E-9,5.139121E-6,2.230949E-7,6.740165E-7,0.009423213,0.01546484,9.102881,8.97827E-5,515181.8,515181.8
6.887785E-6,14.95238,-8.294279E9,1235.437,1235.437,0.001342472,1.0,0.9371216,4.504701E-5,0.001826812,9.867332E-4,3.435393E-4,4.322695E-5,9.462374E-4,3.957769E-6,5.926105E-5,0.002904116,5.161767E-5,3.551403E-6,1.471047E-4,1.078652E-5,4.006319E-5,2.238747E-5,6.260769E-5,0.002591176,5.147095E-4,2.493021E-4,9.31859E-6,6.039027E-5,2.589018E-4,2.229891E-7,3.117308E-5,1.674739E-9,5.115823E-7,6.837207E-9,3.109278E-7,1.286213E-5,1.044767E-4,5.175857E-6,1.132296E-5,1.554751E-7,1.548241E-4,1.82254E-6,1.970231E-8,1.061172E-8,1.153295E-5,1.879998E-4,0.01819982,2.806303E-4,0.007763937,5.619022E-5,6.310582E-9,5.301388E-6,2.274847E-7,6.941467E-7,0.009408268,0.01544357,9.101902,8.978289E-5,515126.4,515126.4
7.252576E-6,14.9523,-8.060471E9,1234.909,1234.909,0.001342472,1.0,0.9367078,4.462386E-5,0.00195535,9.833389E-4,3.713447E-4,4.294844E-5,0.001005646,4.396014E-6,6.391256E-5,0.003051425,5.142892E-5,4.013443E-6,1.562445E-4,1.15915E-5,4.215851E-5,2.207139E-5,6.186754E-5,0.002729689,5.371263E-4,2.654697E-4,1.015382E-5,6.087705E-5,2.758736E-4,2.615586E-7,3.325989E-5,2.004062E-9,5.793961E-7,7.89866E-9,3.467505E-7,1.372277E-5,1.106647E-4,5.765771E-6,1.235757E-5,1.74803E-7,1.643751E-4,1.941644E-6,2.255952E-8,1.222288E-8,1.208822E-5,1.989918E-4,0.0181409,2.977238E-4,0.007755666,5.850877E-5,7.702722E-9,5.961644E-6,2.448798E-7,7.757647E-7,0.009349549,0.01536006,9.098062,8.978336E-5,514909.1,514909.1
7.422738E-6,14.95229,-7.957465E9,1234.668,1234.668,0.001342472,1.0,0.936517,4.44123E-5,0.002014997,9.812903E-4,3.842403E-4,4.280661E-5,0.001033153,4.605372E-6,6.606642E-5,0.003119256,5.133993E-5,4.236572E-6,1.604621E-4,1.19631E-5,4.312364E-5,2.192449E-5,6.152313E-5,0.002793593,5.473936E-4,2.729208E-4,1.05453E-5,6.106228E-5,2.837228E-4,2.806876E-7,3.422951E-5,2.170218E-9,6.121977E-7,8.420462E-9,3.639883E-7,1.411922E-5,1.135145E-4,6.047913E-6,1.284054E-5,1.841148E-7,1.687792E-4,1.995935E-6,2.394683E-8,1.301783E-8,1.234344E-5,2.040414E-4,0.01811367,3.055972E-4,0.007751876,5.954048E-5,8.414201E-9,6.277916E-6,2.52971E-7,8.147087E-7,0.009322497,0.01532161,9.096295,8.978345E-5,514809.1,514809.1
7.46957E-6,14.95229,-7.929744E9,1234.602,1234.602,0.001342472,1.0,0.9364647,4.435269E-5,0.002031375,9.806803E-4,3.877797E-4,4.276643E-5,0.0010407,4.66352E-6,6.665725E-5,0.003137826,5.131547E-5,4.298804E-6,1.616177E-4,1.20649E-5,4.338789E-5,2.188415E-5,6.14285E-5,0.002811101,5.501985E-4,2.749611E-4,1.065319E-5,6.110894E-5,2.858752E-4,2.860789E-7,3.44959E-5,2.217372E-9,6.213521E-7,8.567024E-9,3.687901E-7,1.422776E-5,1.142946E-4,6.126308E-6,1.297343E-5,1.867096E-7,1.699855E-4,2.010739E-6,2.433453E-8,1.324149E-8,1.241326E-5,2.054223E-4,0.0181062,3.077527E-4,0.00775084,5.9819E-5,8.617115E-9,6.365832E-6,2.551948E-7,8.25518E-7,0.00931509,0.01531108,9.095811,8.978346E-5,514781.7,514781.7
7.513584E-6,14.95229,-7.903932E9,1234.54,1234.54,0.001342472,1.0,0.9364157,4.42962E-5,0.002046752,9.800901E-4,3.911021E-4,4.272824E-5,0.001047783,4.718372E-6,6.721171E-5,0.00315524,5.129252E-5,4.357607E-6,1.627016E-4,1.216039E-5,4.363569E-5,2.184628E-5,6.133964E-5,0.002827523,5.528264E-4,2.768745E-4,1.075464E-5,6.115116E-5,2.878948E-4,2.91195E-7,3.474607E-5,2.262248E-9,6.300043E-7,8.70591E-9,3.73325E-7,1.432953E-5,1.150261E-4,6.20027E-6,1.30983E-5,1.891606E-7,1.711168E-4,2.024597E-6,2.470116E-8,1.345359E-8,1.247872E-5,2.067167E-4,0.0180992,3.09774E-4,0.00774987,6.007865E-5,8.810617E-9,6.448788E-6,2.572833E-7,8.357112E-7,0.009308144,0.01530121,9.095357,8.978346E-5,514756.0,514756.0
7.667281E-6,14.95229,-7.815602E9,1234.327,1234.327,0.001342472,1.0,0.9362454,4.409534E-5,0.002100327,9.779025E-4,4.026713E-4,4.25918E-5,0.001072442,4.911471E-6,6.914145E-5,0.00321575,5.121278E-5,4.56538E-6,1.664704E-4,1.249236E-5,4.449683E-5,2.171438E-5,6.102999E-5,0.002884628,5.619405E-4,2.835241E-4,1.110927E-5,6.128634E-5,2.949225E-4,3.094446E-7,3.561813E-5,2.42336E-9,6.605942E-7,9.19981E-9,3.893327E-7,1.468311E-5,1.175676E-4,6.460724E-6,1.353409E-5,1.978143E-7,1.750496E-4,2.072575E-6,2.599885E-8,1.420915E-8,1.270601E-5,2.112098E-4,0.01807483,3.167971E-4,0.007746505,6.096917E-5,9.508374E-9,6.74099E-6,2.645658E-7,8.715677E-7,0.009284006,0.01526691,9.093781,8.978345E-5,514666.8,514666.8
7.95384E-6,14.95232,-7.657864E9,1233.934,1233.934,0.001342472,1.0,0.9359308,4.370833E-5,0.00219969,9.733656E-4,4.240989E-4,4.232648E-5,0.001118111,5.277528E-6,7.271189E-5,0.003327368,5.106661E-5,4.962257E-6,1.734309E-4,1.310505E-5,4.608547E-5,2.147009E-5,6.045583E-5,0.002990111,5.786831E-4,2.957911E-4,1.17715E-5,6.149221E-5,3.079215E-4,3.450036E-7,3.723752E-5,2.741629E-9,7.190979E-7,1.015604E-8,4.198523E-7,1.533494E-5,1.222535E-4,6.954736E-6,1.434492E-5,2.143188E-7,1.823082E-4,2.160386E-6,2.848617E-8,1.567783E-8,1.312466E-5,2.194777E-4,0.01802976,3.297478E-4,0.007740322,6.25658E-5,1.089923E-8,7.295372E-6,2.780953E-7,9.394091E-7,0.00923948,0.01520364,9.090874,8.978329E-5,514502.3,514502.3
8.018478E-6,14.95233,-7.623454E9,1233.847,1233.847,0.001342472,1.0,0.9358604,4.361903E-5,0.002222004,9.722673E-4,4.289045E-4,4.226489E-5,0.001128356,5.361161E-6,7.351202E-5,0.003352327,5.103422E-5,5.053459E-6,1.749888E-4,1.324208E-5,4.644073E-5,2.141532E-5,6.032698E-5,0.003013724,5.824147E-4,2.985341E-4,1.192097E-5,6.15308E-5,3.108343E-4,3.533025E-7,3.760156E-5,2.816718E-9,7.325553E-7,1.037812E-8,4.268568E-7,1.548059E-5,1.233007E-4,7.067643E-6,1.452741E-5,2.181073E-7,1.83932E-4,2.179901E-6,2.905922E-8,1.602007E-8,1.321816E-5,2.213227E-4,0.01801966,3.326428E-4,0.007738944,6.29146E-5,1.12296E-8,7.422076E-6,2.811376E-7,9.548813E-7,0.009229523,0.01518949,9.090224,8.978323E-5,514465.5,514465.5
8.136125E-6,14.95235,-7.561912E9,1233.689,1233.689,0.001342472,1.0,0.9357328,4.345498E-5,0.002262519,9.702046E-4,4.376234E-4,4.215134E-5,0.001146946,5.51435E-6,7.496316E-5,0.003397551,5.097592E-5,5.220997E-6,1.778126E-4,1.349035E-5,4.708445E-5,2.131598E-5,6.009317E-5,0.003056533,5.891646E-4,3.035037E-4,1.219307E-5,6.159412E-5,3.161172E-4,3.686677E-7,3.82629E-5,2.956533E-9,7.572889E-7,1.078827E-8,4.397166E-7,1.574439E-5,1.251977E-4,7.274481E-6,1.485909E-5,2.250628E-7,1.868745E-4,2.215148E-6,3.011322E-8,1.665335E-8,1.338749E-5,2.24662E-4,0.01800134,3.378868E-4,0.007736451,6.353901E-5,1.184684E-8,7.654168E-6,2.866652E-7,9.831927E-7,0.009211485,0.01516386,9.089046,8.97831E-5,514398.8,514398.8
8.29216E-6,14.95238,-7.482311E9,1233.481,1233.481,0.001342472,1.0,0.9355647,4.323463E-5,0.002316059,9.673528E-4,4.491309E-4,4.199817E-5,0.001171494,5.719386E-6,7.687739E-5,0.00345713,5.089997E-5,5.446173E-6,1.815349E-4,1.381735E-5,4.793251E-5,2.118496E-5,5.978454E-5,0.003112976,5.98035E-4,3.100498E-4,1.255395E-5,6.16651E-5,3.230868E-4,3.895569E-7,3.913756E-5,3.148201E-9,7.905566E-7,1.134388E-8,4.569878E-7,1.609165E-5,1.276956E-4,7.551371E-6,1.529794E-5,2.344042E-7,1.907516E-4,2.261372E-6,3.153234E-8,1.751369E-8,1.361037E-5,2.290537E-4,0.01797717,3.447926E-4,0.007733175,6.434691E-5,1.269709E-8,7.964791E-6,2.939768E-7,1.021025E-6,0.009187724,0.01513009,9.087495,8.97829E-5,514311.0,514311.0
8.493167E-6,14.95243,-7.383041E9,1233.217,1233.217,0.001342472,1.0,0.9353498,4.294677E-5,0.002384687,9.635015E-4,4.63855E-4,4.179706E-5,0.00120293,5.986596E-6,7.932508E-5,0.003533202,5.080465E-5,5.741182E-6,1.862906E-4,1.423464E-5,4.901531E-5,2.101749E-5,5.938968E-5,0.003185117,6.093241E-4,3.184056E-4,1.301865E-5,6.17358E-5,3.320007E-4,4.173322E-7,4.025996E-5,3.405852E-9,8.341836E-7,1.207926E-8,4.79597E-7,1.653453E-5,1.308823E-4,7.912278E-6,1.586128E-5,2.466311E-7,1.957025E-4,2.320044E-6,3.339562E-8,1.865693E-8,1.38946E-5,2.346481E-4,0.01794626,3.536044E-4,0.007729005,6.535394E-5,1.3847E-8,8.369466E-6,3.033607E-7,1.070217E-6,0.009157393,0.01508697,9.085515,8.978258E-5,514199.0,514199.0
8.731587E-6,14.95251,-7.269701E9,1232.907,1232.907,0.001342472,1.0,0.9350974,4.260087E-5,0.002465581,9.587124E-4,4.811702E-4,4.155401E-5,0.001239944,6.307766E-6,8.220137E-5,0.003622467,5.069543E-5,6.097906E-6,1.91875E-4,1.472383E-5,5.028585E-5,2.082087E-5,5.892552E-5,0.003269873,6.225198E-4,3.282061E-4,1.356928E-5,6.179239E-5,3.4248E-4,4.515045E-7,4.15848E-5,3.727003E-9,8.869984E-7,1.297917E-8,5.069162E-7,1.705337E-5,1.346176E-4,8.346101E-6,1.652617E-5,2.614006E-7,2.015122E-4,2.38842E-6,3.565421E-8,2.006303E-8,1.422767E-5,2.411934E-4,0.0179099,3.639352E-4,0.00772413,6.650157E-5,1.529014E-8,8.855493E-6,3.144385E-7,1.129163E-6,0.009121814,0.01503636,9.083191,8.978213E-5,514067.5,514067.5
8.787185E-6,14.95253,-7.243926E9,1232.836,1232.836,0.001342472,1.0,0.9350389,4.251965E-5,0.002484363,9.575649E-4,4.851838E-4,4.149674E-5,0.001248533,6.383302E-6,8.286777E-5,0.003643132,5.067059E-5,6.182129E-6,1.931683E-4,1.483699E-5,5.057997E-5,2.077536E-5,5.881799E-5,0.00328951,6.255668E-4,3.304741E-4,1.369755E-5,6.180159E-5,3.449088E-4,4.596647E-7,4.189271E-5,3.804357E-9,8.994778E-7,1.319332E-8,5.13364E-7,1.717334E-5,1.354817E-4,8.448133E-6,1.668065E-5,2.648856E-7,2.028571E-4,2.404178E-6,3.618829E-8,2.03988E-8,1.430471E-5,2.427056E-4,0.01790147,3.663253E-4,0.007723005,6.676201E-5,1.563925E-8,8.969724E-6,3.170133E-7,1.142997E-6,0.00911358,0.01502465,9.082653,8.978202E-5,514037.0,514037.0
