Time_Soln#17 (sec),Volume_Soln#17 (cm3),Volumetric_heat_production_rate_Soln#17 (erg/cm3-sec),Surface_temperature_Soln#17 (K),Temperature_Soln#17 (K),Mass_Soln#17 (g),Pressure_Soln#17 (atm),Mole_fraction_H2_Soln#17 (),Mole_fraction_H_Soln#17 (),Mole_fraction_CH4_Soln#17 (),Mole_fraction_CH3_Soln#17 (),Mole_fraction_C2H6_Soln#17 (),Mole_fraction_C2H5_Soln#17 (),Mole_fraction_C2H4_Soln#17 (),Mole_fraction_C2H3_Soln#17 (),Mole_fraction_C2H2_Soln#17 (),Mole_fraction_C3H8_Soln#17 (),Mole_fraction_NC3H7_Soln#17 (),Mole_fraction_C3H6_Soln#17 (),Mole_fraction_C3H5-A_Soln#17 (),Mole_fraction_C3H4-P_Soln#17 (),Mole_fraction_C3H4-A_Soln#17 (),Mole_fraction_C3H3_Soln#17 (),Mole_fraction_PC4H9_Soln#17 (),Mole_fraction_IC4H10_Soln#17 (),Mole_fraction_IC4H9_Soln#17 (),Mole_fraction_TC4H9_Soln#17 (),Mole_fraction_IC4H8_Soln#17 (),Mole_fraction_IC4H7_Soln#17 (),Mole_fraction_C4H8-1_Soln#17 (),Mole_fraction_C4H8-2_Soln#17 (),Mole_fraction_C4H71-3_Soln#17 (),Mole_fraction_C4H6_Soln#17 (),Mole_fraction_C4H4_Soln#17 (),Mole_fraction_C4H2_Soln#17 (),Mole_fraction_C6H6_Soln#17 (),Mole_fraction_FULVENE_Soln#17 (),Mole_fraction_C5H6_Soln#17 (),Mole_fraction_C5H5_Soln#17 (),Mole_fraction_MCPTD_Soln#17 (),Mole_fraction_C10H8_Soln#17 (),Mole_fraction_NEOC5H12_Soln#17 (),Mole_fraction_NC5H10_Soln#17 (),Mole_fraction_B1M2_Soln#17 (),Mole_fraction_LC5H8_Soln#17 (),Mole_fraction_NC6H12_Soln#17 (),Mole_fraction_NC7H14_Soln#17 (),Mole_fraction_IC8H17_Soln#17 (),Mole_fraction_IC8H16_Soln#17 (),Mole_fraction_DIMEPTD_Soln#17 (),Mole_fraction_C7H8_Soln#17 (),Mole_fraction_C7H7_Soln#17 (),Mole_fraction_C6H5C2H_Soln#17 (),Mole_fraction_C6H5C2H3_Soln#17 (),Mole_fraction_C10H10_Soln#17 (),Mole_fraction_NC10H20_Soln#17 (),Mole_fraction_IC12H26_Soln#17 (),Molecular_weight_Soln#17 (g/mole),Mass_density_Soln#17 (g/cm3),Unburned_hydrocarbons_Soln#17 (ppm),Volatile_organic_compounds_Soln#17 (ppm)
4.5E-4,15.64445,-1.957567E8,1561.03,1561.03,9.322723E-4,1.0,0.7605948,3.641381E-5,0.1170603,1.331473E-4,3.516074E-4,1.42265E-6,0.05662232,7.113951E-6,0.04498277,8.71817E-7,5.014619E-9,6.351303E-4,1.158853E-5,0.002567834,0.001140375,1.91663E-4,3.618132E-11,3.804126E-9,1.301614E-10,1.528633E-10,4.813809E-5,1.290102E-6,1.873948E-6,7.757903E-7,1.748629E-7,5.892749E-4,0.001055447,6.685924E-4,0.008175708,1.065791E-4,5.897644E-4,7.617943E-5,5.053664E-7,7.965377E-4,1.641293E-12,8.527E-9,1.494819E-8,1.909644E-7,1.154945E-11,3.350655E-12,5.226879E-23,6.646864E-17,9.575335E-14,0.002511115,1.423019E-4,2.614993E-4,1.511132E-4,2.850448E-5,-3.665348E-10,1.303799E-303,7.633288,5.959123E-5,432009.6,432009.6
4.564887E-4,15.64333,-1.947039E8,1560.705,1560.705,9.322723E-4,1.0,0.7605487,3.62294E-5,0.1171451,1.321544E-4,3.446009E-4,1.413329E-6,0.05650924,7.061204E-6,0.04515065,8.574925E-7,4.948224E-9,6.18231E-4,1.128518E-5,0.002527336,0.001120393,1.885978E-4,3.609099E-11,3.619299E-9,1.23014E-10,1.444999E-10,4.548906E-5,1.236534E-6,1.822305E-6,7.563338E-7,1.733242E-7,5.850925E-4,0.001049777,6.726041E-4,0.008198597,1.041517E-4,5.856877E-4,7.556742E-5,4.996696E-7,7.983971E-4,1.548328E-12,8.310336E-9,1.412937E-8,1.851991E-7,1.112062E-11,3.304131E-12,4.680053E-23,5.968641E-17,8.761284E-14,0.002494875,1.410097E-4,2.639582E-4,1.50791E-4,2.807205E-5,-3.534187E-10,1.303621E-303,7.632247,5.959552E-5,431950.7,431950.7
4.597575E-4,15.64276,-1.941741E8,1560.541,1560.541,9.322723E-4,1.0,0.7605263,3.613827E-5,0.1171869,1.316661E-4,3.411952E-4,1.408753E-6,0.05645239,7.035197E-6,0.04523416,8.505291E-7,4.915396E-9,6.100046E-4,1.113754E-5,0.002507358,0.001110559,1.870865E-4,3.577244E-11,3.530407E-9,1.195905E-10,1.40493E-10,4.421701E-5,1.21073E-6,1.797287E-6,7.468964E-7,1.725701E-7,5.830329E-4,0.001046966,6.746006E-4,0.008209939,1.029589E-4,5.836567E-4,7.526156E-5,4.968623E-7,7.993084E-4,1.503933E-12,8.2039E-9,1.373756E-8,1.82404E-7,1.09525E-11,3.082846E-12,4.428363E-23,5.655653E-17,8.382556E-14,0.002486778,1.403671E-4,2.651881E-4,1.506263E-4,2.785957E-5,-3.545698E-10,1.303533E-303,7.631728,5.95977E-5,431921.3,431921.3
4.6E-4,15.64271,-1.941348E8,1560.529,1560.529,9.322723E-4,1.0,0.7605246,3.613156E-5,0.11719,1.316302E-4,3.409458E-4,1.408417E-6,0.05644818,7.033283E-6,0.04524032,8.500192E-7,4.913037E-9,6.094018E-4,1.112672E-5,0.002505887,0.001109835,1.869752E-4,3.5789E-11,3.523922E-9,1.193411E-10,1.402011E-10,4.412426E-5,1.208846E-6,1.795456E-6,7.462058E-7,1.725147E-7,5.828814E-4,0.001046759,6.74748E-4,0.008210776,1.028712E-4,5.835067E-4,7.523894E-5,4.966557E-7,7.993754E-4,1.500703E-12,8.196124E-9,1.370903E-8,1.821995E-7,1.093238E-11,2.994372E-12,4.410295E-23,5.633163E-17,8.355251E-14,0.00248618,1.403197E-4,2.652791E-4,1.50614E-4,2.784395E-5,-3.540749E-10,1.303526E-303,7.63169,5.959786E-5,431919.1,431919.1
4.662898E-4,15.6416,-1.931167E8,1560.217,1560.217,9.322723E-4,1.0,0.7604828,3.595947E-5,0.1172685,1.307126E-4,3.346216E-4,1.39984E-6,0.05633904,6.984295E-6,0.045399,8.370872E-7,4.852286E-9,5.941038E-4,1.085221E-5,0.002468244,0.001091346,1.84129E-4,3.552534E-11,3.360588E-9,1.130765E-10,1.328666E-10,4.179065E-5,1.161354E-6,1.749146E-6,7.287161E-7,1.711027E-7,5.790066E-4,0.001041435,6.785432E-4,0.008232248,1.006327E-4,5.796417E-4,7.465515E-5,4.913702E-7,8.010817E-4,1.419693E-12,8.001856E-9,1.299264E-8,1.770221E-7,1.080464E-11,5.376611E-12,3.967744E-23,5.081402E-17,7.681641E-14,0.002470759,1.390991E-4,2.67629E-4,1.502928E-4,2.744514E-5,-3.630339E-10,1.303358E-303,7.630702,5.960209E-5,431863.2,431863.2
4.7E-4,15.64094,-1.925169E8,1560.033,1560.033,9.322723E-4,1.0,0.7604589,3.585985E-5,0.1173137,1.30184E-4,3.31022E-4,1.394908E-6,0.05627482,6.956002E-6,0.04549144,8.297249E-7,4.817607E-9,5.853831E-4,1.069574E-5,0.002446502,0.00108069,1.824857E-4,3.540284E-11,3.268598E-9,1.095626E-10,1.287514E-10,4.047852E-5,1.13456E-6,1.722862E-6,7.187798E-7,1.702921E-7,5.767717E-4,0.001038343,6.807549E-4,0.00824471,9.934482E-5,5.77387E-4,7.43136E-5,4.883192E-7,8.020609E-4,1.374379E-12,7.889537E-9,1.259115E-8,1.74082E-7,1.044354E-11,2.852287E-12,3.729285E-23,4.783337E-17,7.314511E-14,0.002461756,1.383884E-4,2.690053E-4,1.501009E-4,2.721567E-5,-3.553187E-10,1.303259E-303,7.630126,5.960461E-5,431830.6,431830.6
4.758816E-4,15.63989,-1.915673E8,1559.743,1559.743,9.322723E-4,1.0,0.7604222,3.570471E-5,0.1173839,1.293647E-4,3.255078E-4,1.387279E-6,0.05617326,6.912044E-6,0.04563624,8.184435E-7,4.764155E-9,5.720039E-4,1.04557E-5,0.002412723,0.00106417,1.799337E-4,3.518462E-11,3.129092E-9,1.042539E-10,1.225328E-10,3.849181E-5,1.093854E-6,1.682705E-6,7.035837E-7,1.690398E-7,5.733038E-4,0.001033518,6.842202E-4,0.008264161,9.735188E-5,5.738506E-4,7.377647E-5,4.835812E-7,8.035729E-4,1.306095E-12,7.719398E-9,1.198505E-8,1.695877E-7,1.002015E-11,1.696111E-12,3.382441E-23,4.348771E-17,6.774668E-14,0.002447624,1.372755E-4,2.711723E-4,1.497933E-4,2.686049E-5,-3.429947E-10,1.303105E-303,7.629221,5.960862E-5,431779.4,431779.4
4.797609E-4,15.63919,-1.909419E8,1559.553,1559.553,9.322723E-4,1.0,0.7603988,3.560419E-5,0.1174292,1.288363E-4,3.219943E-4,1.382368E-6,0.05610644,6.883627E-6,0.04573061,8.112529E-7,4.729886E-9,5.634657E-4,1.030251E-5,0.002390892,0.001053514,1.78285E-4,3.502162E-11,3.041102E-9,1.009185E-10,1.186245E-10,3.724082E-5,1.068132E-6,1.657183E-6,6.939161E-7,1.68235E-7,5.710649E-4,0.001030384,6.864791E-4,0.008276793,9.6069E-5,5.715429E-4,7.342505E-5,4.805199E-7,8.04544E-4,1.263298E-12,7.611354E-9,1.160449E-8,1.667294E-7,9.884888E-12,1.990094E-12,3.172795E-23,4.085478E-17,6.444607E-14,0.002438393,1.365504E-4,2.725919E-4,1.495882E-4,2.663178E-5,-3.440132E-10,1.303004E-303,7.62863,5.961128E-5,431746.0,431746.0
4.8E-4,15.63915,-1.909034E8,1559.541,1559.541,9.322723E-4,1.0,0.7603974,3.559804E-5,0.117432,1.28804E-4,3.217808E-4,1.382069E-6,0.05610233,6.88189E-6,0.04573639,8.10816E-7,4.727828E-9,5.629466E-4,1.029319E-5,0.002389558,0.001052864,1.781843E-4,3.502876E-11,3.035779E-9,1.00717E-10,1.183885E-10,3.716519E-5,1.066574E-6,1.655634E-6,6.933291E-7,1.681859E-7,5.709281E-4,0.001030192,6.866177E-4,0.008277567,9.599074E-5,5.714014E-4,7.340346E-5,4.803329E-7,8.046032E-4,1.260715E-12,7.604948E-9,1.158151E-8,1.665559E-7,9.87183E-12,2.061913E-12,3.160335E-23,4.069814E-17,6.424892E-14,0.002437827,1.36506E-4,2.726791E-4,1.495755E-4,2.661782E-5,-3.437555E-10,1.302997E-303,7.628594,5.961145E-5,431743.9,431743.9
4.80535E-4,15.63905,-1.908163E8,1559.515,1559.515,9.322723E-4,1.0,0.7603942,3.558429E-5,0.1174381,1.28732E-4,3.213044E-4,1.381404E-6,0.05609313,6.878009E-6,0.04574933,8.098409E-7,4.724616E-9,5.61788E-4,1.027241E-5,0.002386578,0.00105141,1.779592E-4,3.61654E-11,3.023907E-9,1.002679E-10,1.178621E-10,3.699654E-5,1.063101E-6,1.652181E-6,6.920192E-7,1.680763E-7,5.706226E-4,0.001029763,6.869274E-4,0.008279295,9.581592E-5,5.710848E-4,7.335519E-5,4.799149E-7,8.047354E-4,1.254959E-12,7.594533E-9,1.153028E-8,1.661688E-7,1.013296E-11,6.319938E-12,3.132643E-23,4.034995E-17,6.381037E-14,0.00243656,1.364066E-4,2.728742E-4,1.495471E-4,2.658665E-5,-3.574189E-10,1.302984E-303,7.628513,5.961181E-5,431739.3,431739.3
4.866712E-4,15.63794,-1.898298E8,1559.215,1559.215,9.322723E-4,1.0,0.7603586,3.542858E-5,0.117508,1.279178E-4,3.159684E-4,1.373849E-6,0.05598777,6.834103E-6,0.04589652,7.989149E-7,4.670835E-9,5.487963E-4,1.00393E-5,0.002352867,0.001034995,1.754142E-4,3.476873E-11,2.891857E-9,9.528459E-11,1.120212E-10,3.512285E-5,1.02441E-6,1.613521E-6,6.773613E-7,1.668412E-7,5.67169E-4,0.001024895,6.904514E-4,0.008298916,9.384427E-5,5.674803E-4,7.280469E-5,4.751878E-7,8.06224E-4,1.191194E-12,7.426629E-9,1.096214E-8,1.618378E-7,9.502694E-12,9.535764E-13,2.833249E-23,3.65797E-17,5.903275E-14,0.002422129,1.352763E-4,2.751017E-4,1.492189E-4,2.623498E-5,-3.327679E-10,1.302826E-303,7.627589,5.961606E-5,431687.0,431687.0
4.9E-4,15.63733,-1.89295E8,1559.053,1559.053,9.322723E-4,1.0,0.7603398,3.53455E-5,0.1175451,1.274854E-4,3.131675E-4,1.369846E-6,0.05593076,6.810729E-6,0.04597546,7.931773E-7,4.643213E-9,5.419663E-4,9.916736E-6,0.002334931,0.001026277,1.740605E-4,3.463958E-11,2.823211E-9,9.270344E-11,1.089951E-10,3.415042E-5,1.004258E-6,1.593273E-6,6.696769E-7,1.661873E-7,5.653329E-4,0.001022293,6.923419E-4,0.008309406,9.279936E-5,5.655447E-4,7.250842E-5,4.726725E-7,8.070114E-4,1.158238E-12,7.341481E-9,1.066802E-8,1.595684E-7,9.417556E-12,1.892663E-12,2.683848E-23,3.469417E-17,5.662126E-14,0.002414372,1.346703E-4,2.763022E-4,1.490392E-4,2.604852E-5,-3.284347E-10,1.302741E-303,7.627093,5.961837E-5,431658.9,431658.9
4.991154E-4,15.63566,-1.878338E8,1558.611,1558.611,9.322723E-4,1.0,0.7602905,3.512287E-5,0.117644,1.263332E-4,3.058215E-4,1.359203E-6,0.05577521,6.748266E-6,0.04618848,7.781184E-7,4.570281E-9,5.240148E-4,9.594544E-6,0.002287055,0.001003062,1.70448E-4,3.43146E-11,2.645407E-9,8.604881E-11,1.011906E-10,3.163723E-5,9.519219E-7,1.540293E-6,6.495514E-7,1.644525E-7,5.604351E-4,0.001015306,6.974433E-4,0.008337589,9.002447E-5,5.603148E-4,7.170563E-5,4.659553E-7,8.090968E-4,1.073499E-12,7.118102E-9,9.910238E-9,1.536276E-7,9.074776E-12,2.300799E-12,2.316519E-23,3.004558E-17,5.060534E-14,0.002393391,1.33036E-4,2.795619E-4,1.485419E-4,2.555301E-5,-3.011609E-10,1.302512E-303,7.62575,5.962475E-5,431582.9,431582.9
5.0E-4,15.6355,-1.876922E8,1558.569,1558.569,9.322723E-4,1.0,0.7602859,3.510164E-5,0.1176534,1.262239E-4,3.051333E-4,1.358194E-6,0.05576016,6.742323E-6,0.04620891,7.767068E-7,4.563449E-9,5.223301E-4,9.564302E-6,0.002282505,0.00100086,1.701047E-4,3.431263E-11,2.628922E-9,8.543416E-11,1.004695E-10,3.140465E-5,9.470586E-7,1.53534E-6,6.476682E-7,1.642884E-7,5.599698E-4,0.001014639,6.979324E-4,0.008340282,8.976186E-5,5.598127E-4,7.162839E-5,4.653165E-7,8.092938E-4,1.065689E-12,7.096736E-9,9.840283E-9,1.530717E-7,9.040346E-12,2.109416E-12,2.283912E-23,2.963201E-17,5.006469E-14,0.002391375,1.328794E-4,2.798761E-4,1.484932E-4,2.550608E-5,-2.999385E-10,1.30249E-303,7.625621,5.962537E-5,431575.6,431575.6
5.07097E-4,15.63418,-1.865584E8,1558.228,1558.228,9.322723E-4,1.0,0.7602498,3.493357E-5,0.1177274,1.253612E-4,2.9976E-4,1.35025E-6,0.05563971,6.695356E-6,0.04637129,7.656792E-7,4.50962E-9,5.091574E-4,9.327788E-6,0.002246581,9.83498E-4,1.673948E-4,3.41056E-11,2.50121E-9,8.068592E-11,9.489823E-11,2.96054E-5,9.09312E-7,1.496711E-6,6.329736E-7,1.629976E-7,5.562971E-4,0.00100935,7.018212E-4,0.008361634,8.769539E-5,5.558184E-4,7.101293E-5,4.602708E-7,8.108411E-4,1.005448E-12,6.934853E-9,9.300046E-9,1.487358E-7,8.967356E-12,4.095569E-12,2.039396E-23,2.652555E-17,4.597167E-14,0.002375323,1.316347E-4,2.823832E-4,1.481006E-4,2.513662E-5,-2.989529E-10,1.302314E-303,7.624593,5.963038E-5,431517.5,431517.5
5.1E-4,15.63364,-1.860952E8,1558.089,1558.089,9.322723E-4,1.0,0.7602355,3.486597E-5,0.1177571,1.250158E-4,2.976368E-4,1.347073E-6,0.05559059,6.676507E-6,0.04643695,7.613185E-7,4.488078E-9,5.039428E-4,9.234133E-6,0.002232183,9.765523E-4,1.663089E-4,3.396893E-11,2.45125E-9,7.883522E-11,9.272616E-11,2.890287E-5,8.945105E-7,1.481468E-6,6.27172E-7,1.624825E-7,5.548254E-4,0.00100722,7.033934E-4,0.008370238,8.687073E-5,5.542017E-4,7.076334E-5,4.58247E-7,8.114574E-4,9.820129E-13,6.867917E-9,9.089566E-9,1.470248E-7,8.682594E-12,1.395824E-12,1.947696E-23,2.535808E-17,4.441752E-14,0.002368819,1.311317E-4,2.834019E-4,1.479388E-4,2.498907E-5,-2.883971E-10,1.302243E-303,7.624177,5.963244E-5,431493.9,431493.9
5.177251E-4,15.6322,-1.848659E8,1557.721,1557.721,9.322723E-4,1.0,0.7601987,3.468922E-5,0.1178342,1.24117E-4,2.921887E-4,1.338822E-6,0.05546032,6.627336E-6,0.04660954,7.501196E-7,4.432714E-9,4.905358E-4,8.993252E-6,0.002194689,9.584971E-4,1.634812E-4,3.373753E-11,2.32439E-9,7.415341E-11,8.722991E-11,2.712252E-5,8.56827E-7,1.44241E-6,6.12296E-7,1.611469E-7,5.509927E-4,0.001001647,7.075259E-4,0.008392779,8.473277E-5,5.499478E-4,7.010527E-5,4.529706E-7,8.130519E-4,9.228414E-13,6.702553E-9,8.557299E-9,1.426398E-7,8.343362E-12,8.290215E-13,1.724779E-23,2.251401E-17,4.05899E-14,0.002351689,1.2981E-4,2.860933E-4,1.475054E-4,2.460619E-5,-2.731321E-10,1.302056E-303,7.62308,5.963794E-5,431431.8,431431.8
5.198927E-4,15.6318,-1.845217E8,1557.618,1557.618,9.322723E-4,1.0,0.7601888,3.464042E-5,0.1178554,1.238699E-4,2.907107E-4,1.336557E-6,0.05542388,6.613788E-6,0.04665742,7.470789E-7,4.417582E-9,4.868918E-4,8.927756E-6,0.002184376,9.535393E-4,1.627034E-4,3.36667E-11,2.290309E-9,7.290003E-11,8.575811E-11,2.664513E-5,8.466775E-7,1.431827E-6,6.082626E-7,1.60781E-7,5.499384E-4,0.001000107,7.086724E-4,0.008399013,8.414719E-5,5.487664E-4,6.992219E-5,4.515177E-7,8.134878E-4,9.070274E-13,6.658315E-9,8.414845E-9,1.414513E-7,8.326015E-12,1.532391E-12,1.667318E-23,2.177943E-17,3.959056E-14,0.002346927,1.294435E-4,2.868436E-4,1.473831E-4,2.450122E-5,-2.712152E-10,1.302004E-303,7.622775,5.963949E-5,431414.6,431414.6
5.2E-4,15.63178,-1.845047E8,1557.613,1557.613,9.322723E-4,1.0,0.7601883,3.463801E-5,0.1178565,1.238578E-4,2.906383E-4,1.336445E-6,0.05542208,6.613121E-6,0.04665979,7.469299E-7,4.416841E-9,4.867131E-4,8.924543E-6,0.002183869,9.532954E-4,1.626651E-4,3.366435E-11,2.288643E-9,7.283882E-11,8.568624E-11,2.662181E-5,8.46181E-7,1.431308E-6,6.080649E-7,1.60763E-7,5.498865E-4,0.001000031,7.087289E-4,0.00839932,8.41184E-5,5.487081E-4,6.991315E-5,4.514461E-7,8.135092E-4,9.062556E-13,6.656079E-9,8.40789E-9,1.413931E-7,8.320755E-12,1.497866E-12,1.664541E-23,2.174391E-17,3.954212E-14,0.002346692,1.294254E-4,2.868807E-4,1.47377E-4,2.449606E-5,-2.709168E-10,1.302001E-303,7.62276,5.963956E-5,431413.7,431413.7
5.297202E-4,15.62995,-1.829656E8,1557.155,1557.155,9.322723E-4,1.0,0.7601454,3.442337E-5,0.1179492,1.227768E-4,2.842762E-4,1.326553E-6,0.05525934,6.553688E-6,0.04687163,7.33827E-7,4.351304E-9,4.709906E-4,8.64181E-6,0.002138734,9.316394E-4,1.592612E-4,3.344814E-11,2.143645E-9,6.752828E-11,7.944844E-11,2.459544E-5,8.028624E-7,1.385806E-6,5.907119E-7,1.591687E-7,5.452703E-4,9.932527E-4,7.137993E-4,0.008426793,8.156872E-5,5.434767E-4,6.910084E-5,4.450766E-7,8.154032E-4,8.393814E-13,6.466286E-9,7.804494E-9,1.362824E-7,8.392901E-12,6.330885E-12,1.431646E-23,1.875978E-17,3.54308E-14,0.002325579,1.27805E-4,2.902186E-4,1.468248E-4,2.403851E-5,-2.735425E-10,1.30177E-303,7.621407,5.964654E-5,431337.2,431337.2
5.3E-4,15.6299,-1.829214E8,1557.142,1557.142,9.322723E-4,1.0,0.7601442,3.441729E-5,0.1179519,1.227463E-4,2.840992E-4,1.326274E-6,0.05525467,6.552008E-6,0.04687766,7.33462E-7,4.349407E-9,4.705522E-4,8.633922E-6,0.00213746,9.310293E-4,1.591651E-4,3.339467E-11,2.139649E-9,6.738242E-11,7.927707E-11,2.45397E-5,8.016652E-7,1.38454E-6,5.902291E-7,1.591238E-7,5.451399E-4,9.930606E-4,7.139436E-4,0.008427572,8.149708E-5,5.433276E-4,6.907765E-5,4.448967E-7,8.154563E-4,8.375475E-13,6.460243E-9,7.787925E-9,1.361402E-7,8.361968E-12,5.964687E-12,1.425489E-23,1.868073E-17,3.532066E-14,0.002324977,1.277589E-4,2.903141E-4,1.468088E-4,2.402564E-5,-2.735051E-10,1.301763E-303,7.621368,5.964674E-5,431335.0,431335.0
5.309405E-4,15.62972,-1.827735E8,1557.098,1557.098,9.322723E-4,1.0,0.7601402,3.439688E-5,0.1179606,1.22644E-4,2.835065E-4,1.325343E-6,0.05523898,6.546371E-6,0.0468979,7.322402E-7,4.343798E-9,4.690843E-4,8.607514E-6,0.00213319,9.289841E-4,1.588431E-4,3.361543E-11,2.126288E-9,6.689497E-11,7.870435E-11,2.43534E-5,7.976614E-7,1.380309E-6,5.886132E-7,1.589736E-7,5.44703E-4,9.92416E-4,7.144279E-4,0.008430188,8.125702E-5,5.428273E-4,6.899983E-5,4.44293E-7,8.156343E-4,8.3142E-13,6.445382E-9,7.732553E-9,1.356644E-7,8.61963E-12,9.998236E-12,1.405002E-23,1.841766E-17,3.495366E-14,0.002322955,1.276042E-4,2.906347E-4,1.467551E-4,2.398251E-5,-2.932644E-10,1.301741E-303,7.621239,5.964741E-5,431327.6,431327.6
5.389179E-4,15.62821,-1.815154E8,1556.725,1556.725,9.322723E-4,1.0,0.7601073,3.422621E-5,0.1180337,1.21792E-4,2.786282E-4,1.317562E-6,0.05510632,6.499313E-6,0.04706792,7.221728E-7,4.292197E-9,4.569795E-4,8.389616E-6,0.002097611,9.119667E-4,1.561594E-4,3.311868E-11,2.017246E-9,6.292854E-11,7.404307E-11,2.283558E-5,7.649024E-7,1.345461E-6,5.753141E-7,1.577252E-7,5.4106E-4,9.870239E-4,7.184951E-4,0.0084521,7.926444E-5,5.38622E-4,6.834485E-5,4.392559E-7,8.171092E-4,7.816232E-13,6.293673E-9,7.282052E-9,1.317503E-7,7.961092E-12,3.811317E-12,1.243623E-23,1.634207E-17,3.202987E-14,0.002305948,1.263051E-4,2.933384E-4,1.462976E-4,2.362416E-5,-2.848147E-10,1.301555E-303,7.620148,5.965317E-5,431265.9,431265.9
5.4E-4,15.62801,-1.813452E8,1556.674,1556.674,9.322723E-4,1.0,0.760103,3.420339E-5,0.1180434,1.216785E-4,2.779865E-4,1.316527E-6,0.05508839,6.493031E-6,0.04709075,7.208474E-7,4.285399E-9,4.553844E-4,8.360888E-6,0.002092872,9.097033E-4,1.55802E-4,3.308626E-11,2.003029E-9,6.241301E-11,7.343709E-11,2.263806E-5,7.606202E-7,1.34088E-6,5.735651E-7,1.575595E-7,5.405745E-4,9.863028E-4,7.190411E-4,0.008455034,7.90001E-5,5.380569E-4,6.825672E-5,4.385839E-7,8.173045E-4,7.751594E-13,6.273433E-9,7.223507E-9,1.312357E-7,7.90856E-12,3.456505E-12,1.223353E-23,1.608092E-17,3.165816E-14,0.00230366,1.261308E-4,2.937029E-4,1.462353E-4,2.357657E-5,-2.850164E-10,1.30153E-303,7.620002,5.965395E-5,431257.6,431257.6
5.476132E-4,15.62656,-1.801505E8,1556.321,1556.321,9.322723E-4,1.0,0.7600734,3.404488E-5,0.1181107,1.208931E-4,2.736002E-4,1.309374E-6,0.05496257,6.449488E-6,0.04724988,7.117774E-7,4.2389E-9,4.444598E-4,8.16403E-6,0.002060097,8.940689E-4,1.533293E-4,3.288187E-11,1.90663E-9,5.892699E-11,6.933866E-11,2.130104E-5,7.315083E-7,1.309569E-6,5.61608E-7,1.564156E-7,5.372139E-4,9.812961E-4,7.228456E-4,0.008475432,7.717861E-5,5.341159E-4,6.764141E-5,4.339284E-7,8.186489E-4,7.315E-13,6.140065E-9,6.827657E-9,1.277187E-7,7.589756E-12,1.929527E-12,1.090474E-23,1.436648E-17,2.919416E-14,0.002287691,1.249161E-4,2.962538E-4,1.457956E-4,2.324832E-5,-2.720493E-10,1.301355E-303,7.618977,5.965947E-5,431199.7,431199.7
5.5E-4,15.62611,-1.797769E8,1556.211,1556.211,9.322723E-4,1.0,0.7600645,3.399592E-5,0.1181314,1.206516E-4,2.722699E-4,1.307176E-6,0.05492326,6.436066E-6,0.04729924,7.090235E-7,4.22465E-9,4.411395E-4,8.104161E-6,0.002050023,8.892698E-4,1.525691E-4,3.279497E-11,1.877669E-9,5.788312E-11,6.81111E-11,2.090019E-5,7.227355E-7,1.300075E-6,5.579813E-7,1.560649E-7,5.361798E-4,9.797502E-4,7.240252E-4,0.00848174,7.662109E-5,5.328927E-4,6.74502E-5,4.324943E-7,8.190597E-4,7.184423E-13,6.099107E-9,6.709125E-9,1.266524E-7,7.43872E-12,8.29464E-13,1.052104E-23,1.387053E-17,2.847314E-14,0.00228273,1.245396E-4,2.970484E-4,1.456572E-4,2.314773E-5,-2.639955E-10,1.301301E-303,7.618659,5.96612E-5,431181.6,431181.6
5.566732E-4,15.62484,-1.787349E8,1555.904,1555.904,9.322723E-4,1.0,0.7600402,3.38609E-5,0.1181882,1.199879E-4,2.686603E-4,1.301142E-6,0.05481371,6.399114E-6,0.0474359,7.015428E-7,4.185824E-9,4.321126E-4,7.941296E-6,0.002022352,8.761056E-4,1.504808E-4,3.262577E-11,1.799746E-9,5.508256E-11,6.481708E-11,1.982365E-5,6.990653E-7,1.274318E-6,5.481386E-7,1.551042E-7,5.333368E-4,9.754878E-4,7.272901E-4,0.00849916,7.509584E-5,5.295039E-4,6.691989E-5,4.285479E-7,8.20182E-4,6.834487E-13,5.990002E-9,6.391127E-9,1.237592E-7,7.301366E-12,1.290438E-12,9.524846E-24,1.258099E-17,2.657809E-14,0.002268971,1.234976E-4,2.992574E-4,1.452693E-4,2.287221E-5,-2.560558E-10,1.30115E-303,7.617775,5.966605E-5,431131.6,431131.6
5.6E-4,15.6242,-1.782169E8,1555.751,1555.751,9.322723E-4,1.0,0.7600285,3.379456E-5,0.1182159,1.196632E-4,2.669192E-4,1.298193E-6,0.0547593,6.380997E-6,0.04750332,6.979299E-7,4.166929E-9,4.277486E-4,7.862507E-6,0.002008825,8.696791E-4,1.494597E-4,3.253001E-11,1.762508E-9,5.374846E-11,6.324755E-11,1.931026E-5,6.877176E-7,1.261892E-6,5.433894E-7,1.546357E-7,5.319453E-4,9.73395E-4,7.288998E-4,0.008507729,7.435343E-5,5.278313E-4,6.665786E-5,4.266143E-7,8.207275E-4,6.667979E-13,5.93705E-9,6.23964E-9,1.223638E-7,7.170452E-12,5.269969E-13,9.067108E-24,1.198746E-17,2.569546E-14,0.002262172,1.229839E-4,3.003518E-4,1.450754E-4,2.273792E-5,-2.466109E-10,1.301075E-303,7.617338,5.966848E-5,431106.9,431106.9
