Time_Soln#5 (sec),Volume_Soln#5 (cm3),Volumetric_heat_production_rate_Soln#5 (erg/cm3-sec),Surface_temperature_Soln#5 (K),Temperature_Soln#5 (K),Mass_Soln#5 (g),Pressure_Soln#5 (atm),Mole_fraction_H2_Soln#5 (),Mole_fraction_H_Soln#5 (),Mole_fraction_CH4_Soln#5 (),Mole_fraction_CH3_Soln#5 (),Mole_fraction_C2H6_Soln#5 (),Mole_fraction_C2H5_Soln#5 (),Mole_fraction_C2H4_Soln#5 (),Mole_fraction_C2H2_Soln#5 (),Mole_fraction_C3H8_Soln#5 (),Mole_fraction_C3H6_Soln#5 (),Mole_fraction_C3H5-A_Soln#5 (),Mole_fraction_C3H4-P_Soln#5 (),Mole_fraction_C3H4-A_Soln#5 (),Mole_fraction_NC4H10_Soln#5 (),Mole_fraction_IC4H10_Soln#5 (),Mole_fraction_IC4H9_Soln#5 (),Mole_fraction_TC4H9_Soln#5 (),Mole_fraction_IC4H8_Soln#5 (),Mole_fraction_IC4H7_Soln#5 (),Mole_fraction_C4H8-1_Soln#5 (),Mole_fraction_C4H8-2_Soln#5 (),Mole_fraction_C4H71-3_Soln#5 (),Mole_fraction_C4H6_Soln#5 (),Mole_fraction_C4H4_Soln#5 (),Mole_fraction_C6H6_Soln#5 (),Mole_fraction_C5H6_Soln#5 (),Mole_fraction_MCPTD_Soln#5 (),Mole_fraction_NC5H12_Soln#5 (),Mole_fraction_NEOC5H12_Soln#5 (),Mole_fraction_NC5H10_Soln#5 (),Mole_fraction_B1M2_Soln#5 (),Mole_fraction_B1M3_Soln#5 (),Mole_fraction_B2M2_Soln#5 (),Mole_fraction_LC5H8_Soln#5 (),Mole_fraction_DIALLYL_Soln#5 (),Mole_fraction_CYC6H8_Soln#5 (),Mole_fraction_CYC6H10_Soln#5 (),Mole_fraction_NC6H12_Soln#5 (),Mole_fraction_NC7H14_Soln#5 (),Mole_fraction_IC8H16_Soln#5 (),Mole_fraction_DIMEPTD_Soln#5 (),Mole_fraction_C7H8_Soln#5 (),Mole_fraction_C7H7_Soln#5 (),Mole_fraction_C6H5C2H3_Soln#5 (),Mole_fraction_C6H5C2H5_Soln#5 (),Mole_fraction_XYLENE_Soln#5 (),Mole_fraction_C6H5C2H4C6H5_Soln#5 (),Mole_fraction_NPBENZ_Soln#5 (),Mole_fraction_NC10H20_Soln#5 (),Mole_fraction_IC12H26_Soln#5 (),Molecular_weight_Soln#5 (g/mole),Mass_density_Soln#5 (g/cm3),Unburned_hydrocarbons_Soln#5 (ppm),Volatile_organic_compounds_Soln#5 (ppm)
4.11758E-5,14.96739,-1.857085E9,1178.998,1178.998,0.001398408,1.0,0.9298294,1.297886E-5,0.004809098,3.556836E-4,7.192835E-4,2.02153E-5,0.002213445,1.512571E-5,1.401852E-4,0.005237501,3.299749E-5,1.917322E-5,3.271024E-4,2.390271E-5,6.975487E-5,6.526679E-6,2.441503E-5,0.005250065,7.523184E-4,5.64338E-4,3.012542E-5,4.536382E-5,5.98507E-4,2.241487E-6,8.053409E-5,2.892274E-6,1.209288E-6,1.624495E-6,1.951257E-5,2.29934E-4,2.237008E-5,3.583791E-5,7.851205E-7,3.4785E-4,5.680283E-6,1.721611E-7,1.266924E-7,2.104028E-5,4.068468E-4,0.01687368,6.162189E-4,0.007626052,6.75293E-5,1.459701E-7,3.089683E-5,6.030499E-7,5.605665E-7,4.317309E-6,0.008252716,0.01424097,9.038939,9.342996E-5,511563.0,511563.0
4.132119E-5,14.96739,-1.852967E9,1178.952,1178.952,0.001398408,1.0,0.9297891,1.295607E-5,0.00482337,3.551888E-4,7.212292E-4,2.018765E-5,0.002219765,1.520251E-5,1.405586E-4,0.005250793,3.299204E-5,1.927833E-5,3.279567E-4,2.396155E-5,6.99364E-5,6.515765E-6,2.438219E-5,0.005264082,7.537425E-4,5.658043E-4,3.022943E-5,4.532892E-5,6.001636E-4,2.258238E-6,8.078305E-5,2.908637E-6,1.216109E-6,1.628188E-6,1.956044E-5,2.305004E-4,2.247965E-5,3.594457E-5,7.894719E-7,3.487457E-4,5.693812E-6,1.731489E-7,1.276993E-7,2.109029E-5,4.077882E-4,0.01686733,6.177458E-4,0.007625363,6.754986E-5,1.472397E-7,3.103167E-5,6.05205E-7,5.637331E-7,4.335422E-6,0.008247217,0.01423358,9.038584,9.342997E-5,511542.9,511542.9
4.223286E-5,14.96738,-1.827546E9,1178.663,1178.663,0.001398408,1.0,0.929538,1.281525E-5,0.004912293,3.521262E-4,7.333152E-4,2.001661E-5,0.002259132,1.568497E-5,1.428774E-4,0.005333477,3.295813E-5,1.993902E-5,3.33268E-4,2.432634E-5,7.106609E-5,6.448268E-6,2.417884E-5,0.005351346,7.625517E-4,5.749157E-4,3.087782E-5,4.511212E-5,6.104657E-4,2.364354E-6,8.233602E-5,3.011592E-6,1.259047E-6,1.651042E-6,1.985738E-5,2.34016E-4,2.316684E-5,3.660695E-5,8.16849E-7,3.543118E-4,5.777736E-6,1.793637E-7,1.340984E-7,2.140094E-5,4.13625E-4,0.01682786,6.272269E-4,0.007621083,6.766849E-5,1.55308E-7,3.187394E-5,6.18703E-7,5.83576E-7,4.448447E-6,0.008213044,0.01418762,9.036374,9.343004E-5,511417.9,511417.9
4.408364E-5,14.96736,-1.777967E9,1178.088,1178.088,0.001398408,1.0,0.9290373,1.253976E-5,0.005090007,3.461069E-4,7.572851E-4,1.968067E-5,0.002337756,1.666864E-5,1.474721E-4,0.005498056,3.289056E-5,2.128787E-5,3.438246E-4,2.50462E-5,7.331716E-5,6.315911E-6,2.377888E-5,0.005525377,7.798413E-4,5.93001E-4,3.217567E-5,4.468236E-5,6.309557E-4,2.5851E-6,8.544847E-5,3.222308E-6,1.347016E-6,1.695961E-6,2.044433E-5,2.409787E-4,2.456204E-5,3.79199E-5,8.728685E-7,3.653645E-4,5.94365E-6,1.920814E-7,1.47519E-7,2.201741E-5,4.251498E-4,0.01674913,6.460128E-4,0.00761258,6.786068E-5,1.722185E-7,3.356699E-5,6.460305E-7,6.237646E-7,4.675084E-6,0.008145186,0.0140961,9.031977,9.343016E-5,511169.0,511169.0
4.418846E-5,14.96736,-1.775236E9,1178.056,1178.056,0.001398408,1.0,0.9290093,1.252455E-5,0.005099961,3.457737E-4,7.586203E-4,1.966208E-5,0.002342157,1.672451E-5,1.477279E-4,0.005507248,3.288678E-5,2.136455E-5,3.444135E-4,2.508616E-5,7.344298E-5,6.308596E-6,2.375673E-5,0.005535109,7.807972E-4,5.94009E-4,3.224844E-5,4.465843E-5,6.320995E-4,2.597812E-6,8.562315E-5,3.234308E-6,1.35203E-6,1.698447E-6,2.047695E-5,2.413661E-4,2.464104E-5,3.7993E-5,8.760582E-7,3.659808E-4,5.952872E-6,1.928055E-7,1.482964E-7,2.205176E-5,4.257897E-4,0.01674473,6.470585E-4,0.007612106,6.786974E-5,1.731974E-7,3.366219E-5,6.475755E-7,6.260358E-7,4.687805E-6,0.008141403,0.01409099,9.031731,9.343016E-5,511155.1,511155.1
4.451688E-5,14.96736,-1.766736E9,1177.955,1177.955,0.001398408,1.0,0.9289218,1.247722E-5,0.005131071,3.447351E-4,7.627887E-4,1.960416E-5,0.002355913,1.689966E-5,1.485262E-4,0.005535957,3.287497E-5,2.160498E-5,3.462527E-4,2.52108E-5,7.383604E-5,6.285804E-6,2.368767E-5,0.005565519,7.83776E-4,5.971562E-4,3.247592E-5,4.458377E-5,6.356714E-4,2.637784E-6,8.616935E-5,3.27195E-6,1.367757E-6,1.706198E-6,2.057872E-5,2.425754E-4,2.488856E-5,3.82212E-5,8.860634E-7,3.679049E-4,5.981645E-6,1.95077E-7,1.50744E-7,2.215902E-5,4.277861E-4,0.01673097,6.503225E-4,0.007610625,6.789689E-5,1.762786E-7,3.395996E-5,6.524143E-7,6.331476E-7,4.727581E-6,0.00812959,0.01407502,9.030964,9.343018E-5,511111.6,511111.6
4.521909E-5,14.96735,-1.748826E9,1177.743,1177.743,0.001398408,1.0,0.928736,1.237737E-5,0.005197207,3.42541E-4,7.716249E-4,1.948182E-5,0.002385148,1.727468E-5,1.502181E-4,0.005596898,3.284991E-5,2.211996E-5,3.501546E-4,2.547452E-5,7.467072E-5,6.237689E-6,2.354174E-5,0.005630114,7.900654E-4,6.038298E-4,3.295975E-5,4.442559E-5,6.432513E-4,2.723968E-6,8.73317E-5,3.352651E-6,1.401489E-6,1.722572E-6,2.079419E-5,2.451374E-4,2.541764E-5,3.870483E-5,9.075127E-7,3.719856E-4,6.042569E-6,1.999467E-7,1.560381E-7,2.238642E-5,4.320109E-4,0.01670175,6.572392E-4,0.007607484,6.794901E-5,1.829393E-7,3.459417E-5,6.627515E-7,6.483318E-7,4.81222E-6,0.008104537,0.01404111,9.029335,9.343021E-5,511019.5,511019.5
5.0E-5,14.96735,-1.635666E9,1176.348,1176.348,0.001398408,1.0,0.9275137,1.174313E-5,0.005634342,3.284866E-4,8.291966E-4,1.869922E-5,0.002578145,1.984343E-5,1.612231E-4,0.005996617,3.268506E-5,2.565337E-5,3.756788E-4,2.717652E-5,8.015703E-5,5.930761E-6,2.26056E-5,0.00605535,8.301878E-4,6.473733E-4,3.616572E-5,4.339927E-5,6.928993E-4,3.334879E-6,9.505542E-5,3.90908E-6,1.634464E-6,1.827439E-6,2.21891E-5,2.617806E-4,2.901053E-5,4.185137E-5,1.055349E-6,3.986325E-4,6.437266E-6,2.335124E-7,1.942058E-7,2.386924E-5,4.592987E-4,0.01650936,7.022129E-4,0.007586939,6.811971E-5,2.30762E-7,3.882161E-5,7.328617E-7,7.506918E-7,5.373761E-6,0.007940946,0.01381853,9.018649,9.343025E-5,510414.7,510414.7
5.05724E-5,14.96735,-1.623065E9,1176.187,1176.187,0.001398408,1.0,0.9273721,1.167213E-5,0.005685213,3.269002E-4,8.358041E-4,1.861099E-5,0.002600579,2.015247E-5,1.624841E-4,0.006042789,3.266597E-5,2.607899E-5,3.786196E-4,2.737005E-5,8.079207E-5,5.896257E-6,2.249977E-5,0.006104644,8.346953E-4,6.523775E-4,3.653968E-5,4.328207E-5,6.986266E-4,3.410654E-6,9.595889E-5,3.976423E-6,1.662704E-6,1.839272E-6,2.234818E-5,2.636851E-4,2.943912E-5,4.221195E-5,1.073235E-6,4.016974E-4,6.482323E-6,2.375736E-7,1.99018E-7,2.403954E-5,4.624034E-4,0.01648706,7.073638E-4,0.007584571,6.812173E-5,2.367616E-7,3.93171E-5,7.412297E-7,7.628044E-7,5.43928E-6,0.00792213,0.0137928,9.017414,9.343023E-5,510344.8,510344.8
5.0631E-5,14.96735,-1.621783E9,1176.171,1176.171,0.001398408,1.0,0.9273577,1.166492E-5,0.005690405,3.267389E-4,8.364774E-4,1.860202E-5,0.002602868,2.018413E-5,1.626126E-4,0.006047498,3.266402E-5,2.61226E-5,3.789194E-4,2.738975E-5,8.085684E-5,5.892749E-6,2.248901E-5,0.006109673,8.351535E-4,6.528875E-4,3.657785E-5,4.327013E-5,6.992106E-4,3.418442E-6,9.605115E-5,3.983326E-6,1.665599E-6,1.840476E-6,2.236437E-5,2.638791E-4,2.948298E-5,4.224868E-5,1.075068E-6,4.020097E-4,6.486912E-6,2.379899E-7,1.995136E-7,2.405689E-5,4.627195E-4,0.01648478,7.078886E-4,0.007584329,6.812175E-5,2.373791E-7,3.936771E-5,7.420863E-7,7.640427E-7,5.445969E-6,0.007920213,0.01379017,9.017288,9.343023E-5,510337.7,510337.7
5.159614E-5,14.96735,-1.600985E9,1175.903,1175.903,0.001398408,1.0,0.9271212,1.154759E-5,0.00577545,3.241109E-4,8.474774E-4,1.845593E-5,0.00264036,2.070584E-5,1.647109E-4,0.006124513,3.263214E-5,2.684132E-5,3.838207E-4,2.771102E-5,8.191673E-5,5.835659E-6,2.231363E-5,0.006191983,8.426079E-4,6.612216E-4,3.720338E-5,4.307535E-5,7.087601E-4,3.547491E-6,9.756384E-5,4.097209E-6,1.713376E-6,1.860076E-6,2.26287E-5,2.670467E-4,3.020458E-5,4.284866E-5,1.105313E-6,4.071153E-4,6.561806E-6,2.448573E-7,2.07752E-7,2.434043E-5,4.678745E-4,0.01644754,7.164581E-4,0.007580382,6.811698E-5,2.476311E-7,4.019757E-5,7.561849E-7,7.843802E-7,5.555552E-6,0.007888869,0.01374724,9.015228,9.34302E-5,510221.1,510221.1
5.43336E-5,14.96738,-1.544702E9,1175.16,1175.16,0.001398408,1.0,0.9264648,1.122898E-5,0.006012228,3.169373E-4,8.778289E-4,1.805744E-5,0.002744667,2.218891E-5,1.704951E-4,0.006337894,3.254363E-5,2.888535E-5,3.973781E-4,2.859208E-5,8.485725E-5,5.680226E-6,2.183445E-5,0.006420561,8.628769E-4,6.842361E-4,3.894731E-5,4.254E-5,7.351966E-4,3.921127E-6,1.017894E-4,4.422134E-6,1.849811E-6,1.913561E-6,2.335496E-5,2.757687E-4,3.224371E-5,4.450222E-5,1.191586E-6,4.212217E-4,6.767785E-6,2.644475E-7,2.318837E-7,2.5123E-5,4.820155E-4,0.0163441,7.400686E-4,0.007569457,6.805766E-5,2.775258E-7,4.25164E-5,7.961145E-7,8.414896E-7,5.860839E-6,0.007802269,0.01362823,9.00952,9.343007E-5,509898.0,509898.0
5.44665E-5,14.96738,-1.542068E9,1175.124,1175.124,0.001398408,1.0,0.9264335,1.121403E-5,0.00602356,3.165991E-4,8.792715E-4,1.803867E-5,0.002749656,2.226102E-5,1.707698E-4,0.006348068,3.25394E-5,2.898476E-5,3.980237E-4,2.863376E-5,8.49976E-5,5.672916E-6,2.181185E-5,0.006431479,8.638292E-4,6.853306E-4,3.903086E-5,4.251464E-5,7.364563E-4,3.939541E-6,1.019922E-4,4.437976E-6,1.856467E-6,1.916082E-6,2.338937E-5,2.761825E-4,3.23424E-5,4.458073E-5,1.195791E-6,4.218929E-4,6.777551E-6,2.654025E-7,2.330838E-7,2.516021E-5,4.826846E-4,0.01633916,7.411895E-4,0.007568936,6.805321E-5,2.79007E-7,4.262766E-5,7.980511E-7,8.442395E-7,5.875454E-6,0.007798149,0.01362256,9.009248,9.343006E-5,509882.6,509882.6
5.453593E-5,14.96738,-1.540692E9,1175.106,1175.106,0.001398408,1.0,0.9264171,1.120624E-5,0.006029475,3.164229E-4,8.80024E-4,1.802888E-5,0.00275226,2.22987E-5,1.709131E-4,0.006353377,3.25372E-5,2.90367E-5,3.983605E-4,2.865549E-5,8.507084E-5,5.669104E-6,2.180006E-5,0.006437177,8.643255E-4,6.859016E-4,3.907447E-5,4.250141E-5,7.371136E-4,3.94917E-6,1.02098E-4,4.446254E-6,1.859946E-6,1.917396E-6,2.340731E-5,2.763984E-4,3.239394E-5,4.462169E-5,1.197989E-6,4.22243E-4,6.782645E-6,2.659015E-7,2.337117E-7,2.517961E-5,4.830335E-4,0.01633658,7.417742E-4,0.007568665,6.805084E-5,2.797818E-7,4.268574E-5,7.990627E-7,8.456752E-7,5.883081E-6,0.007796,0.0136196,9.009106,9.343006E-5,509874.6,509874.6
5.4875E-5,14.96738,-1.534021E9,1175.016,1175.016,0.001398408,1.0,0.9263374,1.116835E-5,0.0060583,3.155655E-4,8.836882E-4,1.798129E-5,0.00276495,2.248272E-5,1.716107E-4,0.006379236,3.252645E-5,2.92904E-5,4.00001E-4,2.876125E-5,8.542765E-5,5.650574E-6,2.174274E-5,0.006464938,8.667382E-4,6.886821E-4,3.928703E-5,4.243703E-5,7.40315E-4,3.996292E-6,1.026141E-4,4.486704E-6,1.876944E-6,1.923785E-6,2.349464E-5,2.774493E-4,3.264554E-5,4.482109E-5,1.208727E-6,4.239481E-4,6.807438E-6,2.6834E-7,2.367886E-7,2.52741E-5,4.847312E-4,0.01632402,7.446204E-4,0.007567342,6.803871E-5,2.835763E-7,4.296889E-5,8.040027E-7,8.526781E-7,5.920256E-6,0.007785532,0.01360517,9.008414,9.343004E-5,509835.4,509835.4
5.494802E-5,14.96738,-1.532591E9,1174.997,1174.997,0.001398408,1.0,0.9263203,1.116023E-5,0.006064495,3.153816E-4,8.844748E-4,1.797108E-5,0.002767677,2.252235E-5,1.717605E-4,0.006384791,3.252414E-5,2.934505E-5,4.003533E-4,2.878394E-5,8.55043E-5,5.646602E-6,2.173045E-5,0.006470902,8.672554E-4,6.892791E-4,3.933272E-5,4.242322E-5,7.410026E-4,4.00646E-6,1.02725E-4,4.49542E-6,1.880607E-6,1.925155E-6,2.351338E-5,2.776748E-4,3.26997E-5,4.486389E-5,1.211041E-6,4.243142E-4,6.812759E-6,2.688653E-7,2.374533E-7,2.529439E-5,4.850954E-4,0.01632132,7.452314E-4,0.007567057,6.803599E-5,2.843957E-7,4.302976E-5,8.050663E-7,8.541842E-7,5.928245E-6,0.007783284,0.01360207,9.008266,9.343003E-5,509827.0,509827.0
5.545441E-5,14.96739,-1.522748E9,1174.863,1174.863,0.001398408,1.0,0.926202,1.110431E-5,0.006107326,3.141146E-4,8.899057E-4,1.790077E-5,0.002786529,2.279731E-5,1.727942E-4,0.006423162,3.250819E-5,2.972414E-5,4.027864E-4,2.894042E-5,8.603394E-5,5.619236E-6,2.164572E-5,0.006512122,8.708162E-4,6.93401E-4,3.964864E-5,4.232791E-5,7.457519E-4,4.077198E-6,1.034924E-4,4.555917E-6,1.906036E-6,1.934597E-6,2.364267E-5,2.792314E-4,3.307498E-5,4.515932E-5,1.227099E-6,4.268424E-4,6.849476E-6,2.725121E-7,2.420877E-7,2.543445E-5,4.876075E-4,0.01630266,7.494482E-4,0.007565095,6.801594E-5,2.901026E-7,4.345083E-5,8.124419E-7,8.646096E-7,5.983481E-6,0.007767764,0.01358065,9.007239,9.343E-5,509768.9,509768.9
5.762963E-5,14.96742,-1.48181E9,1174.299,1174.299,0.001398408,1.0,0.925701,1.087111E-5,0.006289003,3.088113E-4,9.12802E-4,1.76066E-5,0.002866456,2.397945E-5,1.771496E-4,0.006585382,3.244067E-5,3.135416E-5,4.130612E-4,2.959738E-5,8.827515E-5,5.504906E-6,2.129086E-5,0.006686656,8.856708E-4,7.107876E-4,4.09898E-5,4.192726E-5,7.658201E-4,4.38475E-6,1.06755E-4,4.816624E-6,2.015676E-6,1.974098E-6,2.418613E-5,2.857843E-4,3.468165E-5,4.640374E-5,1.296292E-6,4.375106E-4,7.003957E-6,2.88226E-7,2.624055E-7,2.602498E-5,4.98155E-4,0.01622366,7.672069E-4,0.007556801,6.791067E-5,3.150294E-7,4.524013E-5,8.441017E-7,9.090253E-7,6.217722E-6,0.007702272,0.01349009,9.002897,9.342982E-5,509523.2,509523.2
5.794939E-5,14.96742,-1.475968E9,1174.217,1174.217,0.001398408,1.0,0.9256284,1.083777E-5,0.006315395,3.080506E-4,9.16109E-4,1.756443E-5,0.002878062,2.415336E-5,1.777783E-4,0.006608873,3.243088E-5,3.159395E-5,4.145475E-4,2.969189E-5,8.859999E-5,5.488534E-6,2.123993E-5,0.006711968,8.877946E-4,7.133E-4,4.118477E-5,4.186955E-5,7.687248E-4,4.430459E-6,1.0723E-4,4.855058E-6,2.031847E-6,1.979762E-6,2.426441E-5,2.867294E-4,3.491705E-5,4.658332E-5,1.306491E-6,4.390527E-4,7.026228E-6,2.905425E-7,2.654491E-7,2.611027E-5,4.996725E-4,0.0162122,7.697691E-4,0.0075556,6.789272E-5,3.187498E-7,4.550047E-5,8.487531E-7,9.155023E-7,6.251738E-6,0.007692805,0.01347697,9.002269,9.342979E-5,509487.6,509487.6
5.802495E-5,14.96742,-1.474595E9,1174.198,1174.198,0.001398408,1.0,0.9256113,1.082992E-5,0.00632162,3.078715E-4,9.168883E-4,1.75545E-5,0.002880799,2.419446E-5,1.779264E-4,0.006614411,3.242857E-5,3.165063E-5,4.148978E-4,2.971414E-5,8.867658E-5,5.484681E-6,2.122794E-5,0.006717937,8.882942E-4,7.138921E-4,4.123077E-5,4.185596E-5,7.694095E-4,4.441279E-6,1.073421E-4,4.864145E-6,2.035671E-6,1.981095E-6,2.428285E-5,2.869521E-4,3.497264E-5,4.662563E-5,1.308903E-6,4.394161E-4,7.031474E-6,2.910901E-7,2.661704E-7,2.613037E-5,5.000298E-4,0.0162095,7.703728E-4,0.007555317,6.788839E-5,3.19631E-7,4.556189E-5,8.498522E-7,9.170308E-7,6.259761E-6,0.007690574,0.01347388,9.00212,9.342979E-5,509479.2,509479.3
5.815144E-5,14.96742,-1.472301E9,1174.166,1174.166,0.001398408,1.0,0.9255826,1.081682E-5,0.00633203,3.075724E-4,9.181909E-4,1.753791E-5,0.002885377,2.426326E-5,1.78174E-4,0.00662367,3.242471E-5,3.17455E-5,4.154835E-4,2.975134E-5,8.880464E-5,5.478245E-6,2.12079E-5,0.006727917,8.891287E-4,7.148819E-4,4.130769E-5,4.183324E-5,7.705543E-4,4.459405E-6,1.075295E-4,4.879358E-6,2.042072E-6,1.983322E-6,2.431366E-5,2.873242E-4,3.506568E-5,4.669636E-5,1.312939E-6,4.400237E-4,7.040243E-6,2.92007E-7,2.673796E-7,2.616397E-5,5.00627E-4,0.01620498,7.713819E-4,0.007554844,6.788107E-5,3.211078E-7,4.566462E-5,8.516919E-7,9.195878E-7,6.273177E-6,0.007686844,0.01346871,9.001873,9.342977E-5,509465.2,509465.2
5.862601E-5,14.96743,-1.463757E9,1174.046,1174.046,0.001398408,1.0,0.9254755,1.076801E-5,0.006370973,3.064567E-4,9.23057E-4,1.747607E-5,0.002902498,2.452144E-5,1.790988E-4,0.00665828,3.241028E-5,3.21015E-5,4.176723E-4,2.989013E-5,8.928343E-5,5.454255E-6,2.113319E-5,0.006765237,8.922379E-4,7.185796E-4,4.159547E-5,4.174845E-5,7.748328E-4,4.527596E-6,1.082311E-4,4.936478E-6,2.066111E-6,1.991627E-6,2.442868E-5,2.887139E-4,3.541446E-5,4.696048E-5,1.328096E-6,4.422938E-4,7.072984E-6,2.954494E-7,2.719381E-7,2.628948E-5,5.028555E-4,0.01618809,7.751501E-4,0.007553075,6.785275E-5,3.266696E-7,4.604905E-5,8.585937E-7,9.291615E-7,6.323359E-6,0.007672909,0.01344938,9.000946,9.342973E-5,509412.8,509412.8
5.975339E-5,14.96745,-1.443834E9,1173.763,1173.763,0.001398408,1.0,0.9252233,1.0654E-5,0.006462814,3.038458E-4,9.344925E-4,1.733139E-5,0.002942866,2.513494E-5,1.812714E-4,0.006739744,3.237629E-5,3.294743E-5,4.228208E-4,3.021551E-5,9.041099E-5,5.398173E-6,2.095827E-5,0.006853159,8.994982E-4,7.272717E-4,4.227447E-5,4.154953E-5,7.849007E-4,4.690607E-6,1.098877E-4,5.072383E-6,2.123322E-6,2.011056E-6,2.469853E-5,2.919767E-4,3.624113E-5,4.758085E-5,1.364154E-6,4.476312E-4,7.149843E-6,3.036397E-7,2.828894E-7,2.658443E-5,5.080797E-4,0.01614828,7.839997E-4,0.007548913,6.778076E-5,3.399993E-7,4.695641E-5,8.749848E-7,9.517851E-7,6.441661E-6,0.007640142,0.01340387,8.998765,9.342961E-5,509289.4,509289.4
5.984477E-5,14.96745,-1.442242E9,1173.74,1173.74,0.001398408,1.0,0.925203,1.064488E-5,0.006470216,3.036366E-4,9.354116E-4,1.73198E-5,0.002946119,2.518468E-5,1.814459E-4,0.0067463,3.237355E-5,3.301601E-5,4.232349E-4,3.024161E-5,9.050177E-5,5.393684E-6,2.094425E-5,0.006860239,9.000788E-4,7.279705E-4,4.232921E-5,4.153356E-5,7.857107E-4,4.703883E-6,1.100214E-4,5.083412E-6,2.127966E-6,2.012612E-6,2.472019E-5,2.922388E-4,3.630801E-5,4.763069E-5,1.36708E-6,4.480604E-4,7.156015E-6,3.043043E-7,2.837848E-7,2.660813E-5,5.084988E-4,0.01614508,7.847106E-4,0.007548578,6.777463E-5,3.410871E-7,4.702958E-5,8.763131E-7,9.536112E-7,6.451193E-6,0.007637507,0.0134002,8.99859,9.34296E-5,509279.4,509279.4
5.998391E-5,14.96745,-1.439825E9,1173.705,1173.705,0.001398408,1.0,0.9251721,1.063103E-5,0.006481476,3.033188E-4,9.368091E-4,1.73022E-5,0.002951067,2.526042E-5,1.817113E-4,0.006756269,3.236939E-5,3.312044E-5,4.238646E-4,3.028128E-5,9.063983E-5,5.386863E-6,2.092295E-5,0.006871009,9.009608E-4,7.29033E-4,4.241249E-5,4.150929E-5,7.869425E-4,4.724117E-6,1.102247E-4,5.100209E-6,2.135039E-6,2.014977E-6,2.475311E-5,2.926372E-4,3.640983E-5,4.770646E-5,1.371536E-6,4.487129E-4,7.165398E-6,3.053166E-7,2.851504E-7,2.664417E-5,5.091358E-4,0.0161402,7.857914E-4,0.007548068,6.776523E-5,3.427456E-7,4.714091E-5,8.783357E-7,9.563898E-7,6.465691E-6,0.007633501,0.01339463,8.998323,9.342959E-5,509264.3,509264.3
6.0E-5,14.96745,-1.439546E9,1173.701,1173.701,0.001398408,1.0,0.9251685,1.062943E-5,0.006482777,3.032821E-4,9.369705E-4,1.730016E-5,0.002951638,2.526918E-5,1.81742E-4,0.006757421,3.236891E-5,3.313251E-5,4.239373E-4,3.028586E-5,9.065578E-5,5.386076E-6,2.09205E-5,0.006872253,9.010626E-4,7.291557E-4,4.242211E-5,4.150649E-5,7.870848E-4,4.726457E-6,1.102482E-4,5.102152E-6,2.135857E-6,2.01525E-6,2.475691E-5,2.926832E-4,3.64216E-5,4.771521E-5,1.372052E-6,4.487883E-4,7.166481E-6,3.054336E-7,2.853085E-7,2.664834E-5,5.092093E-4,0.01613964,7.859162E-4,0.00754801,6.776414E-5,3.429375E-7,4.715377E-5,8.785695E-7,9.567108E-7,6.467366E-6,0.007633039,0.01339399,8.998292,9.342959E-5,509262.6,509262.6
6.044148E-5,14.96746,-1.43193E9,1173.592,1173.592,0.001398408,1.0,0.9250708,1.058577E-5,0.006518401,3.022795E-4,9.413858E-4,1.724463E-5,0.002967291,2.55095E-5,1.825804E-4,0.00678894,3.235574E-5,3.346386E-5,4.259277E-4,3.041109E-5,9.109235E-5,5.364571E-6,2.08533E-5,0.006906311,9.038421E-4,7.325129E-4,4.268562E-5,4.142986E-5,7.909786E-4,4.790804E-6,1.108919E-4,5.155478E-6,2.158313E-6,2.022708E-6,2.486086E-5,2.939415E-4,3.674434E-5,4.795455E-5,1.386198E-6,4.508505E-4,7.196115E-6,3.086471E-7,2.896599E-7,2.676222E-5,5.112199E-4,0.01612422,7.893301E-4,0.007546399,6.773365E-5,3.482168E-7,4.750608E-5,8.849862E-7,9.655079E-7,6.513229E-6,0.007620379,0.01337638,8.997448,9.342954E-5,509214.8,509214.8
6.053837E-5,14.96746,-1.430268E9,1173.568,1173.568,0.001398408,1.0,0.9250494,1.057624E-5,0.0065262,3.020606E-4,9.423513E-4,1.72325E-5,0.002970718,2.556225E-5,1.827637E-4,0.006795836,3.235286E-5,3.353658E-5,4.26363E-4,3.043845E-5,9.118788E-5,5.359877E-6,2.083863E-5,0.006913765,9.044485E-4,7.332471E-4,4.274332E-5,4.141311E-5,7.918305E-4,4.804954E-6,1.110329E-4,5.167187E-6,2.163244E-6,2.024336E-6,2.488358E-5,2.942166E-4,3.681511E-5,4.800688E-5,1.389304E-6,4.513015E-4,7.202593E-6,3.093527E-7,2.906183E-7,2.678712E-5,5.116592E-4,0.01612084,7.900764E-4,0.007546047,6.772683E-5,3.493787E-7,4.758323E-5,8.863943E-7,9.67435E-7,6.523268E-6,0.007617611,0.01337252,8.997263,9.342953E-5,509204.4,509204.4
