Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H3_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_NC3H7_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_C3H3_Soln#13 (),Mole_fraction_NC4H10_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H9_Soln#13 (),Mole_fraction_TC4H9_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_IC4H7_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C5H5_Soln#13 (),Mole_fraction_MCPTD_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_NEOC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M2_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_NC6H12_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_IC8H16_Soln#13 (),Mole_fraction_DIMEPTD_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_INDENE_Soln#13 (),Mole_fraction_C10H10_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Mole_fraction_IC12H26_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
9.179108E-5,15.34683,-2.861721E8,1435.396,1435.396,0.001048806,1.0,0.8074597,2.128077E-5,0.06229186,2.693451E-4,0.008685666,5.816138E-6,0.04066773,1.039633E-5,0.005796343,5.295868E-4,1.384565E-7,0.02595544,3.082845E-4,0.006464194,0.008298312,2.336546E-4,2.944004E-5,6.069275E-5,6.6157E-8,9.756215E-8,0.0158197,3.969865E-4,9.706671E-4,1.832256E-4,2.762758E-6,0.003811163,0.001407902,3.464418E-5,0.001625792,1.552737E-4,0.001297537,1.108738E-4,2.561828E-5,2.039436E-5,3.455681E-6,8.480837E-6,1.059805E-4,5.596113E-4,1.778887E-6,4.116139E-6,4.148948E-10,5.363717E-5,0.005752748,1.793071E-4,6.449624E-5,1.380254E-4,1.766132E-5,4.910726E-5,9.270338E-9,4.131686E-31,8.049453,6.834027E-5,455562.6,455562.6
9.201673E-5,15.34697,-2.857283E8,1435.381,1435.381,0.001048806,1.0,0.8074291,2.125575E-5,0.06232337,2.689118E-4,0.008682311,5.807191E-6,0.04068763,1.038168E-5,0.005803479,5.289492E-4,1.380766E-7,0.02594525,3.079276E-4,0.006469553,0.008294757,2.335528E-4,2.935509E-5,6.043817E-5,6.595212E-8,9.726574E-8,0.01580948,3.963146E-4,9.681335E-4,1.829716E-4,2.758225E-6,0.003809893,0.001408667,3.470868E-5,0.001627154,1.55556E-4,0.001298382,1.106636E-4,2.548251E-5,2.045983E-5,3.418815E-6,8.457697E-6,1.055959E-4,5.586174E-4,1.761495E-6,4.068532E-6,4.007043E-10,5.325225E-5,0.005752255,1.792032E-4,6.458045E-5,1.378549E-4,1.769548E-5,4.918637E-5,9.027118E-9,3.57762E-31,8.049297,6.833964E-5,455553.8,455553.8
9.610168E-5,15.34946,-2.778715E8,1435.118,1435.118,0.001048806,1.0,0.8068868,2.082275E-5,0.06288392,2.614221E-4,0.008622264,5.652866E-6,0.04104155,1.012703E-5,0.005931413,5.175949E-4,1.315795E-7,0.02576254,3.015923E-4,0.006563938,0.008231429,2.317542E-4,2.786541E-5,5.603572E-5,6.248203E-8,9.224735E-8,0.01562709,3.847364E-4,9.239654E-4,1.784402E-4,2.679683E-6,0.003786907,0.001422188,3.586862E-5,0.001651583,1.605819E-4,0.001312912,1.070256E-4,2.318931E-5,2.165054E-5,2.817389E-6,8.061474E-6,9.897839E-5,5.41009E-4,1.476015E-6,3.298302E-6,2.179052E-10,4.676722E-5,0.00574346,1.773688E-4,6.606906E-5,1.348013E-4,1.830894E-5,5.058658E-5,5.586251E-9,2.588503E-32,8.046513,6.832853E-5,455396.2,455396.2
9.767183E-5,15.3504,-2.749538E8,1435.019,1435.019,0.001048806,1.0,0.8066832,2.066565E-5,0.06309463,2.587107E-4,0.008599523,5.597134E-6,0.04117455,1.003419E-5,0.005979979,5.133225E-4,1.292591E-7,0.02569309,2.992209E-4,0.006598937,0.008207587,2.310839E-4,2.731622E-5,5.444269E-5,6.125884E-8,9.047933E-8,0.01555829,3.805569E-4,9.078108E-4,1.767321E-4,2.651156E-6,0.00377808,0.001427227,3.631076E-5,0.001660862,1.624715E-4,0.00131813,1.057096E-4,2.23854E-5,2.211083E-5,2.616355E-6,7.919709E-6,9.659876E-5,5.344297E-4,1.379766E-6,3.043771E-6,1.747337E-10,4.450159E-5,0.005740138,1.766864E-4,6.662377E-5,1.336447E-4,1.854237E-5,5.110911E-5,4.648831E-9,9.665514E-33,8.045468,6.832438E-5,455337.1,455337.1
9.947834E-5,15.35145,-2.716683E8,1434.906,1434.906,0.001048806,1.0,0.8064522,2.049084E-5,0.06333396,2.556968E-4,0.008573585,5.53527E-6,0.04132559,9.9306E-6,0.006035454,5.084686E-4,1.267E-7,0.0256137,2.965363E-4,0.006638362,0.00818049,2.303265E-4,2.66998E-5,5.267415E-5,5.992004E-8,8.854478E-8,0.01547998,3.759164E-4,8.897634E-4,1.747901E-4,2.61939E-6,0.003767935,0.001432921,3.681701E-5,0.001671465,1.646174E-4,0.001323897,1.042506E-4,2.150941E-5,2.264216E-5,2.403343E-6,7.763156E-6,9.396624E-5,5.269861E-4,1.277262E-6,2.77585E-6,1.371149E-10,4.20379E-5,0.005736353,1.759159E-4,6.725048E-5,1.323262E-4,1.880936E-5,5.169986E-5,3.765294E-9,3.064137E-33,8.044284,6.831969E-5,455270.1,455270.1
1.0E-4,15.35175,-2.70732E8,1434.873,1434.873,0.001048806,1.0,0.8063861,2.044147E-5,0.06340247,2.548466E-4,0.008566139,5.517832E-6,0.04136882,9.901294E-6,0.006051396,5.07079E-4,1.259818E-7,0.02559088,2.957697E-4,0.006649583,0.00817273,2.301105E-4,2.652478E-5,5.217576E-5,5.954625E-8,8.800477E-8,0.01545754,3.746078E-4,8.846556E-4,1.742339E-4,2.610416E-6,0.003765008,0.001434546,3.696272E-5,0.001674513,1.652316E-4,0.001325517,1.0384E-4,2.12657E-5,2.279593E-5,2.345212E-6,7.719178E-6,9.322611E-5,5.248611E-4,1.249189E-6,2.703068E-6,1.281566E-10,4.135343E-5,0.005735267,1.756962E-4,6.742924E-5,1.319479E-4,1.888616E-5,5.186843E-5,3.543035E-9,2.183581E-33,8.043945,6.831836E-5,455250.9,455250.9
1.052826E-4,15.35471,-2.615626E8,1434.552,1434.552,0.001048806,1.0,0.8057317,1.996789E-5,0.06408181,2.467054E-4,0.008491814,5.351201E-6,0.0417973,9.618934E-6,0.006210935,4.933028E-4,1.191905E-7,0.02536223,2.88224E-4,0.006759259,0.008095738,2.279882E-4,2.482479E-5,4.742314E-5,5.605507E-8,8.296318E-8,0.01523432,3.620839E-4,8.354344E-4,1.687189E-4,2.524227E-6,0.003735443,0.001450516,3.842677E-5,0.00170504,1.713173E-4,0.001340858,9.994478E-5,1.901285E-5,2.436142E-5,1.832378E-6,7.302288E-6,8.620643E-5,5.039439E-4,9.993799E-7,2.067867E-6,6.993553E-11,3.504896E-5,0.005724444,1.735394E-4,6.918569E-5,1.281791E-4,1.965621E-5,5.352581E-5,1.91853E-9,7.603704E-35,8.04059,6.830517E-5,455061.0,455061.0
1.058701E-4,15.35503,-2.605721E8,1434.517,1434.517,0.001048806,1.0,0.8056605,1.991799E-5,0.06415579,2.458495E-4,0.008483667,5.333717E-6,0.04184395,9.58906E-6,0.00622847,4.918034E-4,1.184855E-7,0.02533708,2.874091E-4,0.006771025,0.00808735,2.277593E-4,2.464359E-5,4.692612E-5,5.569719E-8,8.244658E-8,0.01520994,3.607668E-4,8.302307E-4,1.681188E-4,2.515136E-6,0.003732166,0.001452241,3.858832E-5,0.001708398,1.719793E-4,0.001342451,9.954021E-5,1.878483E-5,2.453641E-5,1.783017E-6,7.258892E-6,8.547625E-5,5.016837E-4,9.751052E-7,2.00744E-6,6.602261E-11,3.44133E-5,0.005723259,1.733068E-4,6.937519E-5,1.277672E-4,1.974101E-5,5.370469E-5,1.792534E-9,5.257699E-35,8.040225,6.830374E-5,455040.4,455040.4
1.062056E-4,15.35522,-2.60013E8,1434.497,1434.497,0.001048806,1.0,0.80562,1.988973E-5,0.06419791,2.453649E-4,0.008479024,5.323817E-6,0.0418705,9.572126E-6,0.006238467,4.909498E-4,1.18087E-7,0.02532273,2.869459E-4,0.006777708,0.008082575,2.276291E-4,2.454079E-5,4.664494E-5,5.549529E-8,8.215516E-8,0.01519606,3.600208E-4,8.272818E-4,1.677772E-4,2.509985E-6,0.003730295,0.001453221,3.868048E-5,0.001710313,1.723562E-4,0.001343351,9.931162E-5,1.865647E-5,2.463644E-5,1.755443E-6,7.234354E-6,8.506349E-5,5.003986E-4,9.615255E-7,1.973745E-6,6.394651E-11,3.40557E-5,0.005722583,1.731746E-4,6.948292E-5,1.275325E-4,1.978937E-5,5.380639E-5,1.72436E-9,4.259248E-35,8.040018,6.830293E-5,455028.6,455028.6
1.065193E-4,15.35539,-2.594941E8,1434.478,1434.478,0.001048806,1.0,0.8055822,1.986345E-5,0.06423721,2.449143E-4,0.008474689,5.314616E-6,0.04189527,9.556374E-6,0.006247804,4.901535E-4,1.17717E-7,0.02530934,2.86514E-4,0.006783934,0.008078119,2.275078E-4,2.444509E-5,4.638375E-5,5.530812E-8,8.1885E-8,0.0151831,3.593273E-4,8.245394E-4,1.674586E-4,2.505195E-6,0.003728546,0.001454135,3.876659E-5,0.001712101,1.727078E-4,0.001344186,9.909948E-5,1.853765E-5,2.473004E-5,1.730058E-6,7.211567E-6,8.468028E-5,4.992006E-4,9.490108E-7,1.942764E-6,6.210302E-11,3.372484E-5,0.005721953,1.730513E-4,6.958335E-5,1.273135E-4,1.983455E-5,5.390118E-5,1.662992E-9,3.498921E-35,8.039824,6.830217E-5,455017.7,455017.7
1.1E-4,15.35725,-2.538186E8,1434.274,1434.274,0.001048806,1.0,0.8051686,1.95814E-5,0.06466766,2.400843E-4,0.00842703,5.216093E-6,0.0421665,9.386892E-6,0.00635064,4.814392E-4,1.137808E-7,0.02516169,2.818139E-4,0.006851447,0.008029319,2.261874E-4,2.341161E-5,4.359631E-5,5.333152E-8,7.903267E-8,0.01504095,3.518863E-4,7.950724E-4,1.639738E-4,2.453749E-6,0.003709192,0.001464087,3.971737E-5,0.001731814,1.765546E-4,0.001353063,9.684866E-5,1.729501E-5,2.577165E-5,1.472635E-6,6.968716E-6,8.060305E-5,4.861509E-4,8.213495E-7,1.630777E-6,4.672249E-11,3.027311E-5,0.005715021,1.717099E-4,7.06766E-5,1.249112E-4,2.033266E-5,5.493298E-5,1.113383E-9,3.843772E-36,8.037706,6.829391E-5,454897.8,454897.8
1.2E-4,15.36231,-2.386081E8,1433.711,1433.711,0.001048806,1.0,0.8040342,1.885636E-5,0.06585198,2.277203E-4,0.008294269,4.96467E-6,0.04291164,8.947689E-6,0.006638963,4.575653E-4,1.039485E-7,0.0247471,2.691997E-4,0.00703071,0.007895178,2.22633E-4,2.070857E-5,3.660098E-5,4.851483E-8,7.208561E-8,0.01464799,3.327406E-4,7.193352E-4,1.544677E-4,2.321143E-6,0.003654157,0.001490935,4.240576E-5,0.001787222,1.870915E-4,0.00137504,9.134312E-5,1.438696E-5,2.879609E-5,9.31728E-7,6.358928E-6,7.046431E-5,4.509776E-4,5.473988E-7,9.907589E-7,2.930091E-11,2.227033E-5,0.005695699,1.680952E-4,7.362232E-5,1.182909E-4,2.17341E-5,5.770744E-5,3.551179E-10,-2.499243E-38,8.031902,6.827139E-5,454569.3,454569.3
1.3E-4,15.36703,-2.247952E8,1433.18,1433.18,0.001048806,1.0,0.8029696,1.823513E-5,0.06696798,2.171853E-4,0.008167167,4.751181E-6,0.04361184,8.567281E-6,0.006917755,4.352861E-4,9.584021E-8,0.02434572,2.578101E-4,0.007190509,0.007769153,2.193913E-4,1.835357E-5,3.086901E-5,4.467105E-8,6.654323E-8,0.01427581,3.162375E-4,6.549737E-4,1.456891E-4,2.207029E-6,0.003600133,0.001515495,4.503642E-5,0.001841024,1.969326E-4,0.001392761,8.705424E-5,1.223952E-5,3.186311E-5,5.940442E-7,5.853207E-6,6.224024E-5,4.189385E-4,3.703728E-7,6.057273E-7,2.440965E-11,1.645553E-5,0.005677123,1.647892E-4,7.631508E-5,1.120851E-4,2.309483E-5,6.022576E-5,1.146156E-10,-1.487262E-39,8.026464,6.825041E-5,454261.6,454261.6
1.396061E-4,15.37131,-2.126267E8,1432.699,1432.699,0.001048806,1.0,0.8020034,1.77158E-5,0.06798473,2.084164E-4,0.008049869,4.573905E-6,0.04424765,8.2463E-6,0.00717762,4.152491E-4,8.927388E-8,0.02397158,2.479038E-4,0.007328015,0.007654832,2.165303E-4,1.637162E-5,2.632083E-5,4.163829E-8,6.216852E-8,0.01393572,3.023063E-4,6.019991E-4,1.379061E-4,2.111192E-6,0.00354932,0.001537224,4.751531E-5,0.001891397,2.058011E-4,0.001406697,8.385322E-5,1.069507E-5,3.484423E-5,3.885034E-7,5.442665E-6,5.574768E-5,3.907912E-4,2.586352E-7,3.796499E-7,2.226759E-11,1.235168E-5,0.005659856,1.618612E-4,7.870013E-5,1.065031E-4,2.436702E-5,6.243016E-5,3.915239E-11,2.631762E-41,8.021537,6.823142E-5,453982.7,453982.7
1.398031E-4,15.37139,-2.123935E8,1432.69,1432.69,0.001048806,1.0,0.8019841,1.770583E-5,0.06800506,2.082485E-4,0.00804751,4.570512E-6,0.04426034,8.240112E-6,0.007182874,4.148513E-4,8.914967E-8,0.02396402,2.477104E-4,0.007330685,0.007652552,2.164739E-4,1.633357E-5,2.623606E-5,4.158156E-8,6.208665E-8,0.01392891,3.020374E-4,6.009925E-4,1.377528E-4,2.109348E-6,0.00354829,0.001537652,4.75657E-5,0.001892418,2.059774E-4,0.001406956,8.379561E-5,1.066766E-5,3.490569E-5,3.851669E-7,5.434898E-6,5.562678E-5,3.90239E-4,2.56784E-7,3.760497E-7,2.2233E-11,1.227968E-5,0.005659507,1.618035E-4,7.874719E-5,1.063924E-4,2.439278E-5,6.247333E-5,3.830366E-11,2.335517E-41,8.021439,6.823105E-5,453977.2,453977.2
1.4E-4,15.37148,-2.12157E8,1432.68,1432.68,0.001048806,1.0,0.8019649,1.76959E-5,0.06802536,2.080811E-4,0.008045154,4.56713E-6,0.04427301,8.233944E-6,0.007188121,4.144544E-4,8.902596E-8,0.02395647,2.475176E-4,0.007333346,0.007650275,2.164178E-4,1.629564E-5,2.615167E-5,4.152508E-8,6.200515E-8,0.01392211,3.017693E-4,5.999897E-4,1.376E-4,2.10751E-6,0.003547261,0.001538079,4.761602E-5,0.001893437,2.061534E-4,0.001407214,8.373834E-5,1.064044E-5,3.496712E-5,3.818629E-7,5.427162E-6,5.550642E-5,3.896881E-4,2.549495E-7,3.724873E-7,2.219868E-11,1.220817E-5,0.005659158,1.617459E-4,7.879415E-5,1.062819E-4,2.44185E-5,6.251639E-5,3.747415E-11,2.072861E-41,8.021341,6.823067E-5,453971.6,453971.6
1.403497E-4,15.37163,-2.117337E8,1432.663,1432.663,0.001048806,1.0,0.8019307,1.767832E-5,0.06806137,2.077849E-4,0.008040973,4.561148E-6,0.04429548,8.223027E-6,0.007197434,4.137505E-4,8.880718E-8,0.02394307,2.47176E-4,0.00733806,0.007646237,2.163182E-4,1.622852E-5,2.600256E-5,4.142526E-8,6.186109E-8,0.01391005,3.012947E-4,5.98216E-4,1.373291E-4,2.104257E-6,0.003545434,0.001538836,4.770536E-5,0.001895247,2.064654E-4,0.00140767,8.363735E-5,1.059245E-5,3.507626E-5,3.760674E-7,5.41348E-6,5.529375E-5,3.88712E-4,2.51728E-7,3.662445E-7,2.213829E-11,1.208222E-5,0.00565854,1.616438E-4,7.887737E-5,1.060861E-4,2.446415E-5,6.259267E-5,3.604519E-11,1.677117E-41,8.021167,6.823E-5,453961.8,453961.8
1.406067E-4,15.37174,-2.114226E8,1432.651,1432.651,0.001048806,1.0,0.8019057,1.766545E-5,0.06808781,2.075679E-4,0.008037903,4.556767E-6,0.04431198,8.21503E-6,0.007204275,4.132341E-4,8.864708E-8,0.02393322,2.469256E-4,0.007341514,0.007643273,2.162451E-4,1.617936E-5,2.589356E-5,4.135226E-8,6.175574E-8,0.0139012,3.00947E-4,5.969179E-4,1.371304E-4,2.101874E-6,0.003544092,0.001539392,4.777101E-5,0.001896576,2.066943E-4,0.001408003,8.356369E-5,1.055748E-5,3.515652E-5,3.71865E-7,5.403469E-6,5.513829E-5,3.879963E-4,2.493893E-7,3.617228E-7,2.209435E-11,1.199048E-5,0.005658086,1.615689E-4,7.893842E-5,1.059424E-4,2.449769E-5,6.264859E-5,3.502974E-11,1.435277E-41,8.021039,6.82295E-5,453954.5,453954.5
1.468607E-4,15.3744,-2.040755E8,1432.353,1432.353,0.001048806,1.0,0.801306,1.736498E-5,0.06872092,2.025094E-4,0.007964135,4.454671E-6,0.04470652,8.027885E-6,0.00736921,4.009325E-4,8.494176E-8,0.02369598,2.410258E-4,0.007422602,0.007572423,2.145136E-4,1.503339E-5,2.339938E-5,3.967276E-8,5.933101E-8,0.01368913,2.927969E-4,5.668386E-4,1.324261E-4,2.046172E-6,0.003511698,0.00155256,4.93591E-5,0.001928682,2.12154E-4,0.001415632,8.19176E-5,9.780658E-6,3.711544E-5,2.83458E-7,5.171842E-6,5.157942E-5,3.71077E-4,1.995583E-7,2.676662E-7,2.112026E-11,9.968664E-6,0.005647132,1.597914E-4,8.038801E-5,1.025245E-4,2.53068E-5,6.396883E-5,1.751686E-11,2.854822E-43,8.017987,6.821771E-5,453781.8,453781.8
1.5E-4,15.3757,-2.005234E8,1432.208,1432.208,0.001048806,1.0,0.8010121,1.722279E-5,0.06903177,2.001184E-4,0.007927749,4.406449E-6,0.04489986,7.938983E-6,0.00745096,3.94942E-4,8.32088E-8,0.02357848,2.381973E-4,0.007461259,0.007537731,2.136758E-4,1.449251E-5,2.225403E-5,3.889353E-8,5.820533E-8,0.01358498,2.889151E-4,5.527629E-4,1.301558E-4,2.019745E-6,0.003495624,0.001558933,5.014993E-5,0.00194463,2.148174E-4,0.001419142,8.118879E-5,9.439183E-6,3.810305E-5,2.477033E-7,5.063605E-6,4.99428E-5,3.62928E-4,1.789944E-7,2.302882E-7,2.068288E-11,9.0909E-6,0.005641702,1.589303E-4,8.109116E-5,1.008639E-4,2.570818E-5,6.460339E-5,1.23894E-11,4.031517E-44,8.016492,6.821192E-5,453697.2,453697.2
1.559432E-4,15.37812,-1.94032E8,1431.939,1431.939,0.001048806,1.0,0.8004677,1.69679E-5,0.06960831,1.95836E-4,0.007859987,4.320141E-6,0.04525774,7.77907E-6,0.007603914,3.839238E-4,8.013462E-8,0.02335886,2.330707E-4,0.007530912,0.007473561,2.121434E-4,1.352687E-5,2.026139E-5,3.752005E-8,5.621982E-8,0.01339181,2.819117E-4,5.278194E-4,1.260181E-4,1.972257E-6,0.003465541,0.001570589,5.163607E-5,0.001974534,2.197253E-4,0.001425271,7.99659E-5,8.868327E-6,3.998001E-5,1.924467E-7,4.87184E-6,4.708819E-5,3.48096E-4,1.465859E-7,1.734553E-7,1.991916E-11,7.642356E-6,0.005631534,1.573534E-4,8.23808E-5,9.7818E-5,2.645966E-5,6.575586E-5,6.449712E-12,1.041308E-45,8.013726,6.820119E-5,453540.6,453540.6
1.563E-4,15.37827,-1.936497E8,1431.923,1431.923,0.001048806,1.0,0.8004355,1.695316E-5,0.06964244,1.955884E-4,0.007855964,4.315154E-6,0.0452789,7.7698E-6,0.007613023,3.832755E-4,7.995808E-8,0.02334579,2.32772E-4,0.007534952,0.007469769,2.120536E-4,1.347122E-5,2.014863E-5,3.744149E-8,5.61062E-8,0.01338037,2.815048E-4,5.263889E-4,1.257762E-4,1.969506E-6,0.00346375,0.001571273,5.172484E-5,0.001976317,2.200145E-4,0.001425619,7.989851E-5,8.83691E-6,4.009298E-5,1.895761E-7,4.860839E-6,4.692626E-5,3.472295E-4,1.448771E-7,1.705383E-7,1.987554E-11,7.563422E-6,0.005630928,1.572608E-4,8.245657E-5,9.763915E-5,2.650443E-5,6.582308E-5,6.202536E-12,8.414383E-46,8.013562,6.820055E-5,453531.4,453531.4
1.566696E-4,15.37842,-1.932586E8,1431.907,1431.907,0.001048806,1.0,0.8004022,1.693796E-5,0.06967775,1.953331E-4,0.007851802,4.31001E-6,0.04530078,7.760235E-6,0.007622452,3.826053E-4,7.977611E-8,0.02333227,2.324637E-4,0.00753912,0.007465848,2.119607E-4,1.341383E-5,2.00326E-5,3.736056E-8,5.598913E-8,0.01336855,2.810848E-4,5.249147E-4,1.255263E-4,1.966667E-6,0.003461896,0.001571979,5.181676E-5,0.001978164,2.203135E-4,0.001425978,7.982938E-5,8.804686E-6,4.021005E-5,1.866513E-7,4.849502E-6,4.675959E-5,3.463347E-4,1.431331E-7,1.675702E-7,1.983058E-11,7.48256E-6,0.005630301,1.571652E-4,8.253488E-5,9.745433E-5,2.655078E-5,6.589249E-5,5.956754E-12,6.75551E-46,8.013393,6.819989E-5,453521.8,453521.8
1.6E-4,15.37974,-1.897675E8,1431.76,1431.76,0.001048806,1.0,0.8001048,1.680383E-5,0.06999334,1.93081E-4,0.007814545,4.26466E-6,0.0454962,7.675749E-6,0.007707014,3.766366E-4,7.817715E-8,0.02321102,2.297333E-4,0.007575933,0.007430839,2.111353E-4,1.290885E-5,1.902201E-5,3.665078E-8,5.496215E-8,0.01326284,2.773696E-4,5.119755E-4,1.233099E-4,1.941602E-6,0.00344527,0.001578254,5.264253E-5,0.001994738,2.229787E-4,0.001429107,7.923659E-5,8.528298E-6,4.126629E-5,1.623615E-7,4.749946E-6,4.530554E-5,3.383988E-4,1.285261E-7,1.430848E-7,1.943574E-11,6.793119E-6,0.005624674,1.563151E-4,8.323178E-5,9.581057E-5,2.696652E-5,6.650744E-5,4.138653E-12,9.035577E-47,8.011884,6.819401E-5,453436.4,453436.4
1.620449E-4,15.38055,-1.876655E8,1431.672,1431.672,0.001048806,1.0,0.7999244,1.672395E-5,0.07018492,1.917402E-4,0.00779188,4.23767E-6,0.04561469,7.625334E-6,0.007758599,3.730328E-4,7.723014E-8,0.02313712,2.280983E-4,0.007597885,0.007409622,2.106382E-4,1.260925E-5,1.843147E-5,3.623153E-8,5.435523E-8,0.01319869,2.75148E-4,5.043267E-4,1.219793E-4,1.926651E-6,0.003435133,0.001582032,5.31475E-5,0.002004862,2.2459E-4,0.001430943,7.889816E-5,8.370369E-6,4.191614E-5,1.491413E-7,4.691047E-6,4.445352E-5,3.336365E-4,1.204722E-7,1.29892E-7,1.920178E-11,6.402798E-6,0.005621239,1.558029E-4,8.365223E-5,9.482015E-5,2.72202E-5,6.687595E-5,3.311416E-12,2.692575E-47,8.010969,6.819043E-5,453384.6,453384.6
1.628759E-4,15.38087,-1.868211E8,1431.636,1431.636,0.001048806,1.0,0.7998516,1.669202E-5,0.0702623,1.912043E-4,0.007782717,4.226883E-6,0.04566251,7.605162E-6,0.007779486,3.715816E-4,7.685267E-8,0.02310721,2.274427E-4,0.007606665,0.007401061,2.104383E-4,1.248974E-5,1.819783E-5,3.606465E-8,5.411359E-8,0.01317278,2.742579E-4,5.012814E-4,1.214452E-4,1.92067E-6,0.00343103,0.00158355,5.335224E-5,0.002008964,2.252393E-4,0.001431671,7.876596E-5,8.308623E-6,4.218047E-5,1.441073E-7,4.667583E-6,4.411587E-5,3.317252E-4,1.173834E-7,1.248958E-7,1.910844E-11,6.250985E-6,0.005619847,1.555969E-4,8.382148E-5,9.442181E-5,2.732293E-5,6.702372E-5,3.025331E-12,1.650184E-47,8.010599,6.818899E-5,453363.7,453363.7
1.7E-4,15.38363,-1.797861E8,1431.337,1431.337,0.001048806,1.0,0.7992379,1.642982E-5,0.07091509,1.868037E-4,0.007705194,4.138377E-6,0.04606519,7.439068E-6,0.007956906,3.594393E-4,7.37763E-8,0.02285348,2.220212E-4,0.007678783,0.00732902,2.087706E-4,1.151493E-5,1.633298E-5,3.470869E-8,5.214862E-8,0.01295436,2.66904E-4,4.765535E-4,1.170149E-4,1.871441E-6,0.003396218,0.001596206,5.509743E-5,0.002043871,2.306833E-4,0.001437531,7.774661E-5,7.830582E-6,4.44527E-5,1.077483E-7,4.476699E-6,4.140715E-5,3.158747E-4,9.464305E-8,8.931802E-8,1.834459E-11,5.092696E-6,0.005608013,1.538783E-4,8.523688E-5,9.110027E-5,2.819581E-5,6.824643E-5,1.395731E-12,2.425338E-49,8.007491,6.817679E-5,453187.7,453187.7
1.8E-4,15.38738,-1.70498E8,1430.935,1430.935,0.001048806,1.0,0.7984071,1.60935E-5,0.07180117,1.811576E-4,0.007599392,4.024983E-6,0.04660944,7.224828E-6,0.008201162,3.432618E-4,6.989024E-8,0.0225053,2.14968E-4,0.007771013,0.00723178,2.065597E-4,1.028559E-5,1.408867E-5,3.300387E-8,4.967371E-8,0.01265838,2.573419E-4,4.456179E-4,1.112251E-4,1.807977E-6,0.003348468,0.001612927,5.751765E-5,0.002092119,2.379711E-4,0.001444737,7.661237E-5,7.29023E-6,4.765848E-5,7.258862E-8,4.236563E-6,3.810226E-5,2.951572E-4,7.163539E-8,5.600249E-8,1.736711E-11,3.829747E-6,0.00559167,1.516014E-4,8.712357E-5,8.671096E-5,2.939806E-5,6.983597E-5,4.751711E-13,-1.442445E-50,8.00329,6.816015E-5,452950.0,452950.0
1.9E-4,15.39103,-1.618344E8,1430.554,1430.554,0.001048806,1.0,0.7976089,1.578911E-5,0.07265503,1.760412E-4,0.007496879,3.922419E-6,0.04713118,7.02973E-6,0.00844023,3.280257E-4,6.643028E-8,0.02216601,2.084925E-4,0.007853655,0.007138691,2.044836E-4,9.199434E-6,1.220998E-5,3.148975E-8,4.747075E-8,0.01237392,2.485454E-4,4.184482E-4,1.058968E-4,1.75019E-6,0.003302011,0.00162853,5.990575E-5,0.002139555,2.448761E-4,0.00145097,7.575077E-5,6.86668E-6,5.088024E-5,4.980716E-8,4.023828E-6,3.527733E-5,2.760721E-4,5.581262E-8,3.525965E-8,1.64804E-11,2.888539E-6,0.005575608,1.49469E-4,8.890597E-5,8.262108E-5,3.057503E-5,7.128972E-5,1.626915E-13,9.138081E-52,7.999263,6.814402E-5,452722.1,452722.1
