Time_Soln#2 (sec),Volume_Soln#2 (cm3),Volumetric_heat_production_rate_Soln#2 (erg/cm3-sec),Surface_temperature_Soln#2 (K),Temperature_Soln#2 (K),Mass_Soln#2 (g),Pressure_Soln#2 (atm),Mole_fraction_H2_Soln#2 (),Mole_fraction_CH4_Soln#2 (),Mole_fraction_CH3_Soln#2 (),Mole_fraction_C2H6_Soln#2 (),Mole_fraction_C2H5_Soln#2 (),Mole_fraction_C2H4_Soln#2 (),Mole_fraction_C2H2_Soln#2 (),Mole_fraction_C3H8_Soln#2 (),Mole_fraction_C3H6_Soln#2 (),Mole_fraction_C3H5-A_Soln#2 (),Mole_fraction_C3H4-P_Soln#2 (),Mole_fraction_C3H4-A_Soln#2 (),Mole_fraction_NC4H10_Soln#2 (),Mole_fraction_IC4H10_Soln#2 (),Mole_fraction_TC4H9_Soln#2 (),Mole_fraction_IC4H8_Soln#2 (),Mole_fraction_IC4H7_Soln#2 (),Mole_fraction_C4H8-1_Soln#2 (),Mole_fraction_C4H8-2_Soln#2 (),Mole_fraction_C4H71-3_Soln#2 (),Mole_fraction_C4H6_Soln#2 (),Mole_fraction_C4H4_Soln#2 (),Mole_fraction_C6H6_Soln#2 (),Mole_fraction_FULVENE_Soln#2 (),Mole_fraction_C5H6_Soln#2 (),Mole_fraction_MCPTD_Soln#2 (),Mole_fraction_NC5H12_Soln#2 (),Mole_fraction_NEOC5H12_Soln#2 (),Mole_fraction_NC5H10_Soln#2 (),Mole_fraction_B1M2_Soln#2 (),Mole_fraction_B1M3_Soln#2 (),Mole_fraction_B2M2_Soln#2 (),Mole_fraction_LC5H8_Soln#2 (),Mole_fraction_DIALLYL_Soln#2 (),Mole_fraction_CYC6H8_Soln#2 (),Mole_fraction_CYC6H10_Soln#2 (),Mole_fraction_NC6H12_Soln#2 (),Mole_fraction_NC7H14_Soln#2 (),Mole_fraction_IC8H16_Soln#2 (),Mole_fraction_DIMEPTD_Soln#2 (),Mole_fraction_C7H8_Soln#2 (),Mole_fraction_C7H7_Soln#2 (),Mole_fraction_STILB_Soln#2 (),Mole_fraction_C6H5C2H3_Soln#2 (),Mole_fraction_C6H5C2H5_Soln#2 (),Mole_fraction_XYLENE_Soln#2 (),Mole_fraction_C6H5C2H4C6H5_Soln#2 (),Mole_fraction_NPBENZ_Soln#2 (),Mole_fraction_NC10H20_Soln#2 (),Mole_fraction_IC12H26_Soln#2 (),Molecular_weight_Soln#2 (g/mole),Mass_density_Soln#2 (g/cm3),Unburned_hydrocarbons_Soln#2 (ppm),Volatile_organic_compounds_Soln#2 (ppm)
1.912011E-4,14.99106,-8.821722E7,1047.276,1047.276,0.001598181,1.0,0.9431611,7.084461E-4,2.585328E-5,7.55144E-5,3.906949E-6,3.127433E-4,2.837563E-7,9.951895E-6,6.356261E-4,8.413853E-6,4.188735E-7,4.813231E-5,2.225814E-6,1.033449E-5,3.944692E-6,8.192833E-4,8.958113E-5,7.707587E-5,4.626034E-6,1.90861E-5,7.397332E-5,2.321197E-8,1.155626E-5,1.056871E-9,6.377592E-8,1.19393E-8,6.781727E-8,7.488828E-7,3.996965E-5,6.840916E-7,3.519857E-6,1.846539E-8,5.24211E-5,4.057342E-6,1.499559E-8,4.017186E-9,3.242466E-6,7.255339E-5,0.01878147,9.511074E-5,0.00787929,1.435874E-5,7.378227E-10,1.404161E-9,2.376261E-6,7.872469E-8,1.214759E-7,6.611951E-7,0.01008925,0.01685582,9.161601,1.066086E-4,518505.1,518505.1
1.918466E-4,14.99104,-8.817142E7,1047.267,1047.267,0.001598181,1.0,0.9431537,7.110416E-4,2.584639E-5,7.57949E-5,3.905908E-6,3.138911E-4,2.856549E-7,9.990319E-6,6.378784E-4,8.414707E-6,4.219519E-7,4.830714E-5,2.234291E-6,1.037075E-5,3.943897E-6,8.222029E-4,8.983276E-5,7.736746E-5,4.650241E-6,1.90974E-5,7.427695E-5,2.345579E-8,1.159926E-5,1.067609E-9,6.425994E-8,1.20253E-8,6.807336E-8,7.516699E-7,4.011719E-5,6.885641E-7,3.538017E-6,1.859725E-8,5.261166E-5,4.074412E-6,1.511835E-8,4.055405E-9,3.253723E-6,7.281322E-5,0.01877994,9.545401E-5,0.007879143,1.438829E-5,7.476817E-10,1.419638E-9,2.391177E-6,7.910646E-8,1.225338E-7,6.653658E-7,0.01008801,0.01685473,9.161537,1.066087E-4,518501.5,518501.5
1.926884E-4,14.99101,-8.810853E7,1047.255,1047.255,0.001598181,1.0,0.943144,7.144254E-4,2.583739E-5,7.616057E-5,3.90455E-6,3.153874E-4,2.881391E-7,1.004041E-5,6.408147E-4,8.415812E-6,4.259828E-7,4.853506E-5,2.245342E-6,1.041803E-5,3.942858E-6,8.260097E-4,9.016029E-5,7.774758E-5,4.681816E-6,1.911187E-5,7.467295E-5,2.377628E-8,1.165534E-5,1.081708E-9,6.48939E-8,1.213793E-8,6.840713E-8,7.553028E-7,4.030953E-5,6.944148E-7,3.56171E-6,1.876989E-8,5.286008E-5,4.096654E-6,1.527919E-8,4.105583E-9,3.268397E-6,7.31519E-5,0.01877795,9.590148E-5,0.007878953,1.442662E-5,7.606768E-10,1.439991E-9,2.410673E-6,7.960489E-8,1.239202E-7,6.70817E-7,0.0100864,0.0168533,9.161453,1.066089E-4,518496.7,518496.7
2.0E-4,14.99077,-8.75757E7,1047.156,1047.156,0.001598181,1.0,0.9430602,7.437538E-4,2.575888E-5,7.932904E-5,3.892678E-6,3.283576E-4,3.100689E-7,1.047442E-5,6.662557E-4,8.425033E-6,4.617195E-7,5.050944E-5,2.341003E-6,1.082793E-5,3.933788E-6,8.59018E-4,9.297544E-5,8.104064E-5,4.956875E-6,1.922675E-5,7.811131E-5,2.667381E-8,1.214174E-5,1.208406E-9,7.05209E-8,1.313632E-8,7.129521E-8,7.867606E-7,4.197569E-5,7.460141E-7,3.767745E-6,2.02996E-8,5.501225E-5,4.288872E-6,1.670847E-8,4.556507E-9,3.395482E-6,7.608422E-5,0.01876067,9.977688E-5,0.007877307,1.475028E-5,8.798473E-10,1.62446E-9,2.581842E-6,8.395556E-8,1.36253E-7,7.18671E-7,0.01007245,0.01684094,9.160726,1.066107E-4,518455.6,518455.6
2.009862E-4,14.99073,-8.750408E7,1047.142,1047.142,0.001598181,1.0,0.943049,7.477011E-4,2.574825E-5,7.975534E-5,3.891066E-6,3.301033E-4,3.130747E-7,1.053281E-5,6.696786E-4,8.426229E-6,4.666385E-7,5.077503E-5,2.353863E-6,1.088311E-5,3.932557E-6,8.634625E-4,9.335111E-5,8.148364E-5,4.994083E-6,1.924083E-5,7.857488E-5,2.708035E-8,1.220725E-5,1.226075E-9,7.129632E-8,1.327375E-8,7.168325E-8,7.909903E-7,4.219981E-5,7.530797E-7,3.795562E-6,2.051004E-8,5.530178E-5,4.314666E-6,1.690565E-8,4.619408E-9,3.412573E-6,7.647844E-5,0.01875834,1.002981E-4,0.007877087,1.479269E-5,8.967989E-10,1.650407E-9,2.605174E-6,8.454522E-8,1.379559E-7,7.25193E-7,0.01007058,0.01683928,9.160628,1.066109E-4,518450.0,518450.1
2.012137E-4,14.99073,-8.748711E7,1047.139,1047.139,0.001598181,1.0,0.9430464,7.486115E-4,2.574579E-5,7.985366E-5,3.890693E-6,3.305059E-4,3.137699E-7,1.054628E-5,6.704681E-4,8.426503E-6,4.677767E-7,5.083628E-5,2.356828E-6,1.089584E-5,3.932273E-6,8.644876E-4,9.343764E-5,8.15858E-5,5.002666E-6,1.924403E-5,7.868182E-5,2.717469E-8,1.222236E-5,1.230172E-9,7.147578E-8,1.330554E-8,7.177272E-8,7.919657E-7,4.225149E-5,7.547134E-7,3.80198E-6,2.055874E-8,5.536855E-5,4.320612E-6,1.695129E-8,4.633992E-9,3.416515E-6,7.656935E-5,0.0187578,1.004183E-4,0.007877036,1.480243E-5,9.007403E-10,1.65643E-9,2.610565E-6,8.468136E-8,1.383501E-7,7.267E-7,0.01007015,0.01683889,9.160605,1.066109E-4,518448.8,518448.8
2.155573E-4,14.99027,-8.645829E7,1046.945,1046.945,0.001598181,1.0,0.9428831,8.057877E-4,2.559025E-5,8.602484E-5,3.867045E-6,3.557926E-4,3.587994E-7,1.139147E-5,7.200179E-4,8.44281E-6,5.420376E-7,5.467932E-5,2.542651E-6,1.169563E-5,3.91425E-6,9.289159E-4,9.87917E-5,8.799613E-5,5.545774E-6,1.941363E-5,8.541591E-5,3.353385E-8,1.317255E-5,1.503281E-9,8.320684E-8,1.538037E-8,7.737493E-8,8.531156E-7,4.549411E-5,8.603429E-7,4.206889E-6,2.373298E-8,5.955859E-5,4.692071E-6,1.993962E-8,5.607698E-9,3.663703E-6,8.226763E-5,0.01872414,1.079562E-4,0.007873859,1.538614E-5,1.172761E-9,2.064327E-9,2.956289E-6,9.333058E-8,1.641764E-7,8.233111E-7,0.010043,0.01681482,9.15919,1.066142E-4,518368.7,518368.7
2.801848E-4,14.98832,-8.209345E7,1046.098,1046.098,0.001598181,1.0,0.9421639,0.001058115,2.488741E-5,1.131704E-4,3.759164E-6,4.673439E-4,5.891234E-7,1.510624E-5,9.379759E-4,8.500739E-6,9.344316E-7,7.154434E-5,3.352514E-6,1.523504E-5,3.832126E-6,0.001214238,1.206117E-4,1.161292E-4,8.007529E-6,1.964202E-5,1.154089E-4,7.252779E-8,1.739183E-5,3.083148E-9,1.457558E-7,2.636684E-8,1.016778E-7,1.120337E-6,5.970892E-5,1.393853E-6,6.014016E-6,4.046674E-8,7.796132E-5,6.284732E-6,3.593151E-8,1.136315E-8,4.746395E-6,1.071453E-4,0.0185759,1.409635E-4,0.00786022,1.738514E-5,3.032396E-9,4.637307E-9,4.6257E-6,1.335258E-7,3.010254E-7,1.288914E-6,0.009923889,0.0167088,9.15297,1.066281E-4,518016.7,518016.7
2.87414E-4,14.98811,-8.163402E7,1046.006,1046.006,0.001598181,1.0,0.9420851,0.001085809,2.481012E-5,1.161405E-4,3.747247E-6,4.795787E-4,6.17492E-7,1.551234E-5,9.618245E-4,8.506187E-6,9.83879E-7,7.338528E-5,3.440347E-6,1.562448E-5,3.823031E-6,0.001245642,1.228355E-4,1.191999E-4,8.2818E-6,1.963331E-5,1.187162E-4,7.795696E-8,1.785739E-5,3.293551E-9,1.5369E-7,2.775526E-8,1.043022E-7,1.149396E-6,6.12585E-5,1.458722E-6,6.212575E-6,4.257428E-8,7.997176E-5,6.454948E-6,3.795956E-8,1.215056E-8,4.864402E-6,1.098483E-4,0.01855967,1.445595E-4,0.007858756,1.755541E-5,3.310563E-9,5.004579E-9,4.82089E-6,1.381144E-7,3.180649E-7,1.343244E-6,0.009910886,0.01669719,9.152291,1.066295E-4,517978.2,517978.2
2.90107E-4,14.98804,-8.14644E7,1045.972,1045.972,0.001598181,1.0,0.9420558,0.001096099,2.478142E-5,1.172436E-4,3.74282E-6,4.841239E-4,6.28186E-7,1.566314E-5,9.706814E-4,8.508175E-6,1.00257E-6,7.406873E-5,3.472926E-6,1.576922E-5,3.81965E-6,0.001257313,1.236534E-4,1.203399E-4,8.383854E-6,1.962894E-5,1.199454E-4,8.003403E-8,1.803048E-5,3.373558E-9,1.566917E-7,2.828034E-8,1.052751E-7,1.160179E-6,6.183366E-5,1.483126E-6,6.286303E-6,4.337097E-8,8.071821E-5,6.517961E-6,3.872655E-8,1.245141E-8,4.908204E-6,1.108511E-4,0.01855364,1.458942E-4,0.007858214,1.761651E-5,3.417982E-9,5.145641E-9,4.893923E-6,1.398274E-7,3.244862E-7,1.363566E-6,0.009906058,0.01669288,9.152038,1.066301E-4,517963.9,517963.9
2.902712E-4,14.98803,-8.145591E7,1045.97,1045.97,0.001598181,1.0,0.9420541,0.001096726,2.477968E-5,1.173108E-4,3.742551E-6,4.84401E-4,6.288406E-7,1.567233E-5,9.712212E-4,8.508296E-6,1.003715E-6,7.411038E-5,3.474911E-6,1.577804E-5,3.819444E-6,0.001258025,1.237031E-4,1.204094E-4,8.390091E-6,1.962865E-5,1.200204E-4,8.016169E-8,1.804103E-5,3.378467E-9,1.568756E-7,2.831251E-8,1.053344E-7,1.160836E-6,6.186871E-5,1.484618E-6,6.290796E-6,4.341977E-8,8.076371E-5,6.521798E-6,3.877354E-8,1.246989E-8,4.910873E-6,1.109122E-4,0.01855327,1.459755E-4,0.00785818,1.76202E-5,3.424602E-9,5.15432E-9,4.898384E-6,1.39932E-7,3.248791E-7,1.364807E-6,0.009905764,0.01669262,9.152023,1.066301E-4,517963.0,517963.0
2.906194E-4,14.98802,-8.143253E7,1045.965,1045.965,0.001598181,1.0,0.9420503,0.001098055,2.477596E-5,1.174533E-4,3.741978E-6,4.849881E-4,6.302288E-7,1.56918E-5,9.723652E-4,8.50855E-6,1.006143E-6,7.419865E-5,3.479117E-6,1.579674E-5,3.819006E-6,0.001259533,1.238084E-4,1.205566E-4,8.403278E-6,1.962804E-5,1.201792E-4,8.043265E-8,1.80634E-5,3.388883E-9,1.572657E-7,2.838074E-8,1.0546E-7,1.162229E-6,6.194299E-5,1.487784E-6,6.300318E-6,4.352329E-8,8.086011E-5,6.529928E-6,3.887322E-8,1.250913E-8,4.91653E-6,1.110417E-4,0.01855249,1.461479E-4,0.00785811,1.7628E-5,3.438659E-9,5.172747E-9,4.907841E-6,1.401536E-7,3.257125E-7,1.367438E-6,0.00990514,0.01669206,9.15199,1.066302E-4,517961.2,517961.2
2.908623E-4,14.98801,-8.141718E7,1045.962,1045.962,0.001598181,1.0,0.9420476,0.001098982,2.477338E-5,1.175526E-4,3.741578E-6,4.853976E-4,6.311978E-7,1.570538E-5,9.73163E-4,8.508728E-6,1.007839E-6,7.42602E-5,3.48205E-6,1.580978E-5,3.818701E-6,0.001260584,1.238818E-4,1.206593E-4,8.412477E-6,1.962761E-5,1.202899E-4,8.062195E-8,1.8079E-5,3.396157E-9,1.575381E-7,2.842839E-8,1.055475E-7,1.1632E-6,6.199479E-5,1.489993E-6,6.306959E-6,4.359556E-8,8.092735E-5,6.535598E-6,3.89428E-8,1.253653E-8,4.920475E-6,1.11132E-4,0.01855195,1.462681E-4,0.007858062,1.763343E-5,3.448485E-9,5.185623E-9,4.914439E-6,1.403083E-7,3.262943E-7,1.369274E-6,0.009904705,0.01669167,9.151967,1.066302E-4,517959.9,517959.9
2.915514E-4,14.98799,-8.137333E7,1045.953,1045.953,0.001598181,1.0,0.9420402,0.001101612,2.476604E-5,1.178344E-4,3.740447E-6,4.86559E-4,6.339501E-7,1.574391E-5,9.754258E-4,8.509231E-6,1.012656E-6,7.443478E-5,3.490369E-6,1.584677E-5,3.817837E-6,0.001263567,1.240898E-4,1.209505E-4,8.438564E-6,1.962636E-5,1.206041E-4,8.116035E-8,1.812325E-5,3.416834E-9,1.583119E-7,2.856373E-8,1.057959E-7,1.165953E-6,6.214169E-5,1.496268E-6,6.325793E-6,4.380087E-8,8.111803E-5,6.551671E-6,3.914051E-8,1.261447E-8,4.931663E-6,1.113881E-4,0.01855041,1.46609E-4,0.007857923,1.764878E-5,3.476457E-9,5.222261E-9,4.933165E-6,1.407471E-7,3.279464E-7,1.374484E-6,0.009903472,0.01669057,9.151903,1.066304E-4,517956.2,517956.3
2.98978E-4,14.98779,-8.091032E7,1045.86,1045.86,0.001598181,1.0,0.9419598,0.001129891,2.468738E-5,1.208644E-4,3.728314E-6,4.99049E-4,6.638949E-7,1.615806E-5,9.997547E-4,8.514581E-6,1.065175E-6,7.631127E-5,3.579715E-6,1.624475E-5,3.80856E-6,0.00129566,1.263085E-4,1.240803E-4,8.719442E-6,1.961067E-5,1.239836E-4,8.708599E-8,1.859941E-5,3.643291E-9,1.667554E-7,3.004013E-8,1.084619E-7,1.19554E-6,6.372043E-5,1.564413E-6,6.528232E-6,4.603967E-8,8.316785E-5,6.724043E-6,4.129692E-8,1.347159E-8,5.051899E-6,1.141394E-4,0.01853385,1.502723E-4,0.007856438,1.780924E-5,3.786621E-9,5.626823E-9,5.135669E-6,1.454842E-7,3.459101E-7,1.43081E-6,0.009890216,0.01667872,9.15121,1.066319E-4,517917.0,517917.0
3.0E-4,14.98776,-8.084719E7,1045.847,1045.847,0.001598181,1.0,0.9419487,0.001133775,2.467659E-5,1.212803E-4,3.726649E-6,5.007638E-4,6.680555E-7,1.62149E-5,0.001003094,8.515306E-6,1.072487E-6,7.656877E-5,3.591967E-6,1.629941E-5,3.807287E-6,0.001300068,1.266105E-4,1.245098E-4,8.758049E-6,1.960822E-5,1.244478E-4,8.79189E-8,1.866483E-5,3.674964E-9,1.679319E-7,3.02458E-8,1.088273E-7,1.199598E-6,6.393703E-5,1.573864E-6,6.55601E-6,4.635143E-8,8.344916E-5,6.74764E-6,4.159728E-8,1.359199E-8,5.068395E-6,1.145167E-4,0.01853157,1.507749E-4,0.007856234,1.783062E-5,3.830547E-9,5.683882E-9,5.163628E-6,1.461372E-7,3.48404E-7,1.438585E-6,0.009888397,0.0166771,9.151114,1.066321E-4,517911.6,517911.6
3.019987E-4,14.9877,-8.072415E7,1045.822,1045.822,0.001598181,1.0,0.9419272,0.001141362,2.465553E-5,1.220928E-4,3.723399E-6,5.041145E-4,6.762217E-7,1.632595E-5,0.001009619,8.516714E-6,1.086852E-6,7.707179E-5,3.615893E-6,1.640623E-5,3.8048E-6,0.001308682,1.271989E-4,1.253488E-4,8.833507E-6,1.96032E-5,1.253548E-4,8.956078E-8,1.87927E-5,3.737281E-9,1.702435E-7,3.064987E-8,1.095407E-7,1.207525E-6,6.436013E-5,1.592402E-6,6.610274E-6,4.696384E-8,8.399873E-5,6.793696E-6,4.218736E-8,1.382926E-8,5.10062E-6,1.152537E-4,0.01852713,1.517566E-4,0.007855837,1.787195E-5,3.917383E-9,5.796509E-9,5.218371E-6,1.474151E-7,3.53297E-7,1.453806E-6,0.009884844,0.01667392,9.150929,1.066325E-4,517901.1,517901.1
3.081889E-4,14.98753,-8.034433E7,1045.744,1045.744,0.001598181,1.0,0.9418605,0.001164814,2.459055E-5,1.246033E-4,3.713372E-6,5.144693E-4,7.017396E-7,1.666901E-5,0.001029776,8.521013E-6,1.131828E-6,7.862547E-5,3.689743E-6,1.673646E-5,3.797118E-6,0.001335312,1.290026E-4,1.279402E-4,9.066894E-6,1.958614E-5,1.281584E-4,9.474605E-8,1.91881E-5,3.933166E-9,1.774859E-7,3.191556E-8,1.117418E-7,1.231998E-6,6.566673E-5,1.650227E-6,6.777857E-6,4.88815E-8,8.569634E-5,6.935627E-6,4.403539E-8,1.457824E-8,5.200139E-6,1.175289E-4,0.0185134,1.547883E-4,0.007854611,1.799609E-5,4.193555E-9,6.153378E-9,5.388402E-6,1.513789E-7,3.685701E-7,1.50107E-6,0.009873868,0.0166641,9.150354,1.066337E-4,517868.6,517868.6
3.096101E-4,14.98749,-8.025894E7,1045.726,1045.726,0.001598181,1.0,0.9418452,0.001170188,2.457568E-5,1.251784E-4,3.711076E-6,5.168418E-4,7.076475E-7,1.674759E-5,0.001034394,8.521986E-6,1.14226E-6,7.898127E-5,3.706644E-6,1.681216E-5,3.795359E-6,0.001341416,1.294127E-4,1.285337E-4,9.120423E-6,1.958191E-5,1.288009E-4,9.595833E-8,1.927875E-5,3.978763E-9,1.791667E-7,3.220924E-8,1.122453E-7,1.2376E-6,6.59659E-5,1.663592E-6,6.816229E-6,4.932633E-8,8.608514E-5,6.968062E-6,4.446413E-8,1.475329E-8,5.222927E-6,1.180497E-4,0.01851026,1.554824E-4,0.00785433,1.802377E-5,4.258544E-9,6.237074E-9,5.427542E-6,1.522903E-7,3.721021E-7,1.511947E-6,0.009871354,0.01666185,9.150223,1.066339E-4,517861.2,517861.2
3.098173E-4,14.98749,-8.024617E7,1045.724,1045.724,0.001598181,1.0,0.941843,0.001170971,2.457351E-5,1.252622E-4,3.710741E-6,5.171875E-4,7.085102E-7,1.675904E-5,0.001035067,8.522127E-6,1.143784E-6,7.903311E-5,3.709105E-6,1.682318E-5,3.795103E-6,0.001342305,1.294724E-4,1.286201E-4,9.128223E-6,1.958128E-5,1.288945E-4,9.613571E-8,1.929196E-5,3.985428E-9,1.794123E-7,3.225215E-8,1.123186E-7,1.238416E-6,6.600949E-5,1.665543E-6,6.821819E-6,4.93913E-8,8.614178E-5,6.972784E-6,4.452675E-8,1.47789E-8,5.226246E-6,1.181256E-4,0.0185098,1.555835E-4,0.00785429,1.802778E-5,4.268066E-9,6.249328E-9,5.43325E-6,1.524232E-7,3.726177E-7,1.513533E-6,0.009870988,0.01666152,9.150204,1.06634E-4,517860.1,517860.1
3.100318E-4,14.98748,-8.023279E7,1045.721,1045.721,0.001598181,1.0,0.9418407,0.001171781,2.457127E-5,1.253489E-4,3.710395E-6,5.175453E-4,7.094036E-7,1.677089E-5,0.001035763,8.522274E-6,1.145362E-6,7.908676E-5,3.711653E-6,1.68346E-5,3.794839E-6,0.001343226,1.295341E-4,1.287096E-4,9.136297E-6,1.958063E-5,1.289914E-4,9.631952E-8,1.930563E-5,3.992333E-9,1.796666E-7,3.229659E-8,1.123945E-7,1.239261E-6,6.60546E-5,1.667563E-6,6.827605E-6,4.945861E-8,8.620041E-5,6.977672E-6,4.459163E-8,1.480544E-8,5.229683E-6,1.182041E-4,0.01850932,1.556882E-4,0.007854247,1.803193E-5,4.277938E-9,6.262029E-9,5.439161E-6,1.525607E-7,3.731517E-7,1.515176E-6,0.009870609,0.01666118,9.150184,1.06634E-4,517859.0,517859.0
3.176906E-4,14.98727,-7.977097E7,1045.626,1045.626,0.001598181,1.0,0.9417587,0.001200665,2.449159E-5,1.284385E-4,3.698099E-6,5.302953E-4,7.415835E-7,1.719301E-5,0.001060571,8.527432E-6,1.202317E-6,8.099764E-5,3.802343E-6,1.724156E-5,3.785408E-6,0.001376042,1.317165E-4,1.318966E-4,9.424134E-6,1.95558E-5,1.324452E-4,1.030057E-7,1.979321E-5,4.242383E-9,1.888506E-7,3.390092E-8,1.150947E-7,1.269335E-6,6.766098E-5,1.740198E-6,7.033629E-6,5.188756E-8,8.828879E-5,7.151377E-6,4.693295E-8,1.577063E-8,5.352046E-6,1.209994E-4,0.01849243,1.594152E-4,0.007852744,1.817553E-5,4.63942E-9,6.725577E-9,5.65075E-6,1.574809E-7,3.923559E-7,1.573959E-6,0.009857108,0.0166491,9.149477,1.066355E-4,517819.0,517819.0
3.249895E-4,14.98707,-7.93358E7,1045.535,1045.535,0.001598181,1.0,0.9416808,0.001228085,2.44162E-5,1.313698E-4,3.686461E-6,5.42397E-4,7.727331E-7,1.759343E-5,0.001084108,8.53222E-6,1.257631E-6,8.280958E-5,3.888227E-6,1.762809E-5,3.776469E-6,0.001407209,1.337575E-4,1.349185E-4,9.697702E-6,1.952955E-5,1.357244E-4,1.095939E-7,2.025655E-5,4.486734E-9,1.977805E-7,3.546038E-8,1.176495E-7,1.297833E-6,6.918368E-5,1.81027E-6,7.228883E-6,5.424716E-8,9.026941E-5,7.315408E-6,4.920756E-8,1.672162E-8,5.468047E-6,1.236475E-4,0.01847639,1.62948E-4,0.007851322,1.830474E-5,4.999992E-9,7.185206E-9,5.853277E-6,1.621821E-7,4.108887E-7,1.630198E-6,0.009844306,0.01663763,9.148807,1.066369E-4,517781.0,517781.0
3.259042E-4,14.98705,-7.928299E7,1045.524,1045.524,0.001598181,1.0,0.9416711,0.001231515,2.440679E-5,1.317363E-4,3.685007E-6,5.439103E-4,7.7667E-7,1.764349E-5,0.00108705,8.532812E-6,1.264634E-6,8.303603E-5,3.898953E-6,1.767644E-5,3.775354E-6,0.001411108,1.340106E-4,1.352962E-4,9.731942E-6,1.952609E-5,1.361345E-4,1.104345E-7,2.031453E-5,4.51777E-9,1.989118E-7,3.565792E-8,1.179684E-7,1.301393E-6,6.937396E-5,1.819109E-6,7.253278E-6,5.454596E-8,9.051697E-5,7.335863E-6,4.949559E-8,1.684296E-8,5.482543E-6,1.239783E-4,0.01847439,1.633895E-4,0.007851144,1.832042E-5,5.046299E-9,7.244052E-9,5.878716E-6,1.627721E-7,4.132266E-7,1.63726E-6,0.009842706,0.0166362,9.148723,1.066371E-4,517776.3,517776.3
3.260694E-4,14.98705,-7.927285E7,1045.522,1045.522,0.001598181,1.0,0.9416693,0.001232134,2.44051E-5,1.318024E-4,3.684745E-6,5.441835E-4,7.773818E-7,1.765253E-5,0.001087581,8.532918E-6,1.265901E-6,8.307692E-5,3.900889E-6,1.768517E-5,3.775152E-6,0.001411812,1.340563E-4,1.353644E-4,9.738123E-6,1.952547E-5,1.362086E-4,1.105867E-7,2.0325E-5,4.523385E-9,1.991164E-7,3.569364E-8,1.18026E-7,1.302036E-6,6.940831E-5,1.820707E-6,7.257682E-6,5.459999E-8,9.056167E-5,7.339554E-6,4.954767E-8,1.686493E-8,5.48516E-6,1.24038E-4,0.01847402,1.634692E-4,0.007851112,1.832324E-5,5.054688E-9,7.254708E-9,5.883311E-6,1.628787E-7,4.136491E-7,1.638535E-6,0.009842417,0.01663594,9.148708,1.066371E-4,517775.4,517775.4
3.270942E-4,14.98702,-7.921253E7,1045.51,1045.51,0.001598181,1.0,0.9416584,0.001235974,2.439456E-5,1.322127E-4,3.683118E-6,5.458779E-4,7.818025E-7,1.770856E-5,0.001090876,8.533579E-6,1.273768E-6,8.333043E-5,3.912894E-6,1.773932E-5,3.773903E-6,0.001416178,1.343391E-4,1.357872E-4,9.776459E-6,1.952155E-5,1.366678E-4,1.11533E-7,2.038993E-5,4.558281E-9,2.003876E-7,3.591559E-8,1.183829E-7,1.306021E-6,6.96213E-5,1.830627E-6,7.284988E-6,5.493568E-8,9.083881E-5,7.362437E-6,4.987127E-8,1.700154E-8,5.501387E-6,1.244083E-4,0.01847178,1.639633E-4,0.007850913,1.834066E-5,5.106914E-9,7.32102E-9,5.911827E-6,1.635399E-7,4.162729E-7,1.646451E-6,0.009840625,0.01663433,9.148614,1.066373E-4,517770.1,517770.1
3.275288E-4,14.98701,-7.91871E7,1045.504,1045.504,0.001598181,1.0,0.9416538,0.001237601,2.43901E-5,1.323866E-4,3.68243E-6,5.465961E-4,7.836799E-7,1.773232E-5,0.001092272,8.533858E-6,1.277111E-6,8.343787E-5,3.917982E-6,1.776227E-5,3.773373E-6,0.001418029,1.344588E-4,1.359664E-4,9.792713E-6,1.951988E-5,1.368624E-4,1.119355E-7,2.041745E-5,4.573113E-9,2.009277E-7,3.600988E-8,1.185342E-7,1.30771E-6,6.971157E-5,1.834838E-6,7.296561E-6,5.507829E-8,9.095628E-5,7.372132E-6,5.000873E-8,1.705965E-8,5.508264E-6,1.245652E-4,0.01847083,1.641727E-4,0.007850829,1.8348E-5,5.129154E-9,7.349243E-9,5.923924E-6,1.638204E-7,4.173868E-7,1.649809E-6,0.009839866,0.01663365,9.148574,1.066374E-4,517767.9,517767.9
3.281485E-4,14.98699,-7.914951E7,1045.497,1045.497,0.001598181,1.0,0.9416472,0.001239921,2.438374E-5,1.326345E-4,3.681446E-6,5.476199E-4,7.8636E-7,1.776618E-5,0.001094262,8.534255E-6,1.281883E-6,8.359104E-5,3.925234E-6,1.779499E-5,3.772617E-6,0.001420667,1.346292E-4,1.362218E-4,9.815877E-6,1.951748E-5,1.371399E-4,1.125108E-7,2.045669E-5,4.594301E-9,2.016989E-7,3.614454E-8,1.187497E-7,1.310117E-6,6.984025E-5,1.840849E-6,7.313056E-6,5.528192E-8,9.112373E-5,7.385948E-6,5.020502E-8,1.714272E-8,5.518068E-6,1.247889E-4,0.01846947,1.644713E-4,0.007850709,1.835842E-5,5.160972E-9,7.389604E-9,5.941179E-6,1.642204E-7,4.189765E-7,1.654598E-6,0.009838784,0.01663268,9.148518,1.066375E-4,517764.7,517764.7
