Time_Soln#7 (sec),Volume_Soln#7 (cm3),Volumetric_heat_production_rate_Soln#7 (erg/cm3-sec),Surface_temperature_Soln#7 (K),Temperature_Soln#7 (K),Mass_Soln#7 (g),Pressure_Soln#7 (atm),Mole_fraction_H2_Soln#7 (),Mole_fraction_H_Soln#7 (),Mole_fraction_CH4_Soln#7 (),Mole_fraction_CH3_Soln#7 (),Mole_fraction_C2H6_Soln#7 (),Mole_fraction_C2H5_Soln#7 (),Mole_fraction_C2H4_Soln#7 (),Mole_fraction_C2H2_Soln#7 (),Mole_fraction_C3H8_Soln#7 (),Mole_fraction_C3H6_Soln#7 (),Mole_fraction_C3H5-A_Soln#7 (),Mole_fraction_C3H4-P_Soln#7 (),Mole_fraction_C3H4-A_Soln#7 (),Mole_fraction_NC4H10_Soln#7 (),Mole_fraction_IC4H10_Soln#7 (),Mole_fraction_IC4H9_Soln#7 (),Mole_fraction_TC4H9_Soln#7 (),Mole_fraction_IC4H8_Soln#7 (),Mole_fraction_IC4H7_Soln#7 (),Mole_fraction_C4H8-1_Soln#7 (),Mole_fraction_C4H8-2_Soln#7 (),Mole_fraction_C4H71-3_Soln#7 (),Mole_fraction_C4H6_Soln#7 (),Mole_fraction_C4H4_Soln#7 (),Mole_fraction_C4H2_Soln#7 (),Mole_fraction_C6H6_Soln#7 (),Mole_fraction_FULVENE_Soln#7 (),Mole_fraction_C5H6_Soln#7 (),Mole_fraction_MCPTD_Soln#7 (),Mole_fraction_C10H8_Soln#7 (),Mole_fraction_NEOC5H12_Soln#7 (),Mole_fraction_NC5H10_Soln#7 (),Mole_fraction_B1M2_Soln#7 (),Mole_fraction_B1M3_Soln#7 (),Mole_fraction_B2M2_Soln#7 (),Mole_fraction_LC5H8_Soln#7 (),Mole_fraction_CYC6H10_Soln#7 (),Mole_fraction_NC6H12_Soln#7 (),Mole_fraction_NC7H14_Soln#7 (),Mole_fraction_IC8H16_Soln#7 (),Mole_fraction_DIMEPTD_Soln#7 (),Mole_fraction_C7H8_Soln#7 (),Mole_fraction_C7H7_Soln#7 (),Mole_fraction_C6H5C2H_Soln#7 (),Mole_fraction_C6H5C2H3_Soln#7 (),Mole_fraction_C6H5C2H5_Soln#7 (),Mole_fraction_INDENE_Soln#7 (),Mole_fraction_C12H8_Soln#7 (),Mole_fraction_NC10H20_Soln#7 (),Mole_fraction_IC12H26_Soln#7 (),Molecular_weight_Soln#7 (g/mole),Mass_density_Soln#7 (g/cm3),Unburned_hydrocarbons_Soln#7 (ppm),Volatile_organic_compounds_Soln#7 (ppm)
0.055,16.01853,2840831.0,1226.571,1226.571,0.001290839,1.0,0.7479941,5.721734E-7,0.1294426,5.12348E-6,0.005118736,8.061422E-7,0.07399954,0.009335696,2.065365E-4,0.008613282,1.426933E-5,0.002169879,0.001163796,7.913611E-7,6.10691E-6,2.552811E-9,8.269337E-9,0.00591916,3.901475E-5,6.505454E-5,2.259619E-5,6.411436E-7,0.002239616,0.001403114,5.477094E-5,0.004957827,9.669391E-5,0.002066328,3.861009E-6,1.210907E-4,6.407618E-9,5.472412E-6,8.647589E-6,1.709916E-7,1.082138E-5,2.054709E-5,7.456203E-7,1.192534E-8,2.053745E-10,3.037761E-11,5.065241E-8,0.00440298,1.388278E-5,4.467541E-5,1.5342E-4,1.375348E-5,8.821748E-5,2.958453E-5,-5.349621E-10,7.71591E-70,8.110729,8.058407E-5,459030.5,459030.5
0.05569105,16.02528,2811073.0,1226.968,1226.968,0.001290839,1.0,0.7474939,5.747769E-7,0.1299893,5.092863E-6,0.005118546,8.083109E-7,0.07425219,0.009423706,2.010564E-4,0.008422995,1.401518E-5,0.002148725,0.001148244,7.793301E-7,5.901474E-6,2.486044E-9,8.036388E-9,0.005760101,3.803248E-5,6.301507E-5,2.203049E-5,6.363065E-7,0.002226697,0.001399056,5.537335E-5,0.005000908,9.584548E-5,0.002070058,3.807716E-6,1.230495E-4,6.02702E-9,5.334671E-6,8.322416E-6,1.661966E-7,1.045587E-5,1.969931E-5,7.122272E-7,1.140313E-8,1.967565E-10,2.861212E-11,4.766297E-8,0.004379963,1.384889E-5,4.540398E-5,1.534265E-4,1.349114E-5,8.893336E-5,2.987606E-5,-5.233906E-10,9.443576E-72,8.109937,8.055014E-5,458985.7,458985.7
0.056,16.02827,2797691.0,1227.144,1227.144,0.001290839,1.0,0.747273,5.759276E-7,0.130231,5.079184E-6,0.005118417,8.092508E-7,0.07436312,0.00946288,1.986427E-4,0.008338922,1.390223E-5,0.002139204,0.001141296,7.741763E-7,5.811801E-6,2.456602E-9,7.933919E-9,0.005690096,3.759896E-5,6.212313E-5,2.1783E-5,6.341827E-7,0.002221057,0.001397192,5.564031E-5,0.005020136,9.546061E-5,0.002071672,3.784066E-6,1.239263E-4,5.868577E-9,5.27391E-6,8.18073E-6,1.641088E-7,1.029581E-5,1.93337E-5,6.978163E-7,1.117674E-8,1.926079E-10,2.785433E-11,4.638392E-8,0.004369672,1.383334E-5,4.573055E-5,1.534269E-4,1.337603E-5,8.924974E-5,3.000613E-5,-5.181025E-10,1.444689E-72,8.109588,8.053512E-5,458966.0,458966.0
0.05676019,16.03555,2764578.0,1227.574,1227.574,0.001290839,1.0,0.7467365,5.787237E-7,0.1308191,5.045538E-6,0.005117986,8.114885E-7,0.074631,0.009558819,1.927959E-4,0.008134587,1.3626E-5,0.002115626,0.001124221,7.620158E-7,5.596511E-6,2.385177E-9,7.686E-9,0.005520624,3.654648E-5,5.997789E-5,2.118755E-5,6.290518E-7,0.002207516,0.001392484,5.629117E-5,0.00506736,9.450025E-5,0.002075513,3.726328E-6,1.260861E-4,5.504682E-9,5.126498E-6,7.841241E-6,1.591095E-7,9.910376E-6,1.846641E-5,6.636281E-7,1.063757E-8,1.889913E-10,2.606664E-11,4.337431E-8,0.00434435,1.379412E-5,4.653615E-5,1.534217E-4,1.309805E-5,9.001886E-5,3.032548E-5,-5.251371E-10,9.185022E-75,8.108743,8.049852E-5,458918.1,458918.1
0.057,16.03783,2754076.0,1227.708,1227.708,0.001290839,1.0,0.7465694,5.795952E-7,0.1310025,5.034936E-6,0.005117815,8.121719E-7,0.07471397,0.009588945,1.909794E-4,0.008070899,1.353941E-5,0.002108144,0.001118841,7.583281E-7,5.530195E-6,2.362959E-9,7.609068E-9,0.005468003,3.621881E-5,5.931602E-5,2.100377E-5,6.27462E-7,0.002203346,0.001390963,5.649463E-5,0.00508223,9.419339E-5,0.002076684,3.708256E-6,1.26768E-4,5.39708E-9,5.080627E-6,7.736882E-6,1.575735E-7,9.79132E-6,1.820231E-5,6.532204E-7,1.047234E-8,1.833266E-10,2.552538E-11,4.246517E-8,0.004336363,1.378145E-5,4.679089E-5,1.534182E-4,1.301192E-5,9.025863E-5,3.0426E-5,-5.104504E-10,2.070771E-75,8.10848,8.048709E-5,458903.3,458903.3
0.058,16.04723,2710065.0,1228.264,1228.264,0.001290839,1.0,0.7458833,5.831753E-7,0.1317572,4.990797E-6,0.005116923,8.149084E-7,0.07505223,0.009713838,1.835467E-4,0.007809226,1.318114E-5,0.002076737,0.00109645,7.436272E-7,5.261514E-6,2.27189E-9,7.294674E-9,0.005252793,3.487447E-5,5.662974E-5,2.025748E-5,6.209743E-7,0.002186455,0.001384452,5.733349E-5,0.005144093,9.289546E-5,0.002081365,3.633639E-6,1.296143E-4,4.979884E-9,4.892596E-6,7.315177E-6,1.513691E-7,9.307495E-6,1.714645E-5,6.1165E-7,9.809633E-9,1.731806E-10,2.33775E-11,3.886542E-8,0.004303059,1.372715E-5,4.785598E-5,1.533941E-4,1.266036E-5,9.124387E-5,3.084391E-5,-4.816111E-10,2.516042E-78,8.107403,8.043998E-5,458842.3,458842.3
0.0585753,16.05255,2684592.0,1228.58,1228.58,0.001290839,1.0,0.7454964,5.85195E-7,0.1321838,4.965478E-6,0.005116275,8.163999E-7,0.07524117,0.009785136,1.793751E-4,0.00766157,1.29772E-5,0.002058527,0.001083605,7.356269E-7,5.112598E-6,2.220667E-9,7.118505E-9,0.005132074,3.411735E-5,5.513786E-5,1.984272E-5,6.17345E-7,0.002177097,0.001380586,5.780894E-5,0.005179572,9.213605E-5,0.002083908,3.591274E-6,1.312533E-4,4.760512E-9,4.786818E-6,7.082296E-6,1.479439E-7,9.038365E-6,1.657099E-5,5.890418E-7,9.44672E-9,1.688869E-10,2.221929E-11,3.692886E-8,0.004283906,1.369484E-5,4.847073E-5,1.533734E-4,1.246352E-5,9.179986E-5,3.108336E-5,-4.72842E-10,5.946886E-80,8.106798,8.041329E-5,458808.0,458808.0
0.059,16.05644,2665726.0,1228.811,1228.811,0.001290839,1.0,0.7452144,5.866671E-7,0.1324952,4.946824E-6,0.005115734,8.174627E-7,0.07537805,0.009837507,1.763438E-4,0.007553903,1.282767E-5,0.002045024,0.001074143,7.29912E-7,5.005207E-6,2.183392E-9,6.990611E-9,0.005044372,3.356596E-5,5.406079E-5,1.954313E-5,6.147122E-7,0.002170352,0.00137768,5.815656E-5,0.005205711,9.157002E-5,0.002085717,3.560266E-6,1.324637E-4,4.606943E-9,4.709844E-6,6.914757E-6,1.454799E-7,8.843887E-6,1.616019E-5,5.729326E-7,9.18714E-9,1.682885E-10,2.139844E-11,3.555795E-8,0.004269771,1.36705E-5,4.89254E-5,1.533549E-4,1.232063E-5,9.220526E-5,3.125964E-5,-4.75289E-10,3.32031E-81,8.106357,8.039379E-5,458783.1,458783.1
0.05956523,16.06158,2640546.0,1229.117,1229.117,0.001290839,1.0,0.744844,5.886017E-7,0.132905,4.922065E-6,0.005114928,8.188273E-7,0.07555677,0.009906849,1.723739E-4,0.007412392,1.26301E-5,0.002026978,0.001061578,7.225427E-7,4.865607E-6,2.134505E-9,6.823261E-9,0.00492953,3.284221E-5,5.265926E-5,1.915309E-5,6.112697E-7,0.002161588,0.001373745,5.861469E-5,0.005240425,9.080988E-5,0.002088033,3.519364E-6,1.340752E-4,4.412744E-9,4.608884E-6,6.697515E-6,1.422847E-7,8.590603E-6,1.563145E-5,5.52245E-7,8.852141E-9,1.655939E-10,2.034991E-11,3.380859E-8,0.004250966,1.363747E-5,4.953161E-5,1.533262E-4,1.213361E-5,9.273804E-5,3.149359E-5,-4.748755E-10,7.659759E-83,8.105779,8.036809E-5,458750.4,458750.4
0.05990611,16.06465,2625327.0,1229.299,1229.299,0.001290839,1.0,0.7446232,5.897547E-7,0.1331495,4.90717E-6,0.005114396,8.196229E-7,0.07566269,0.009948469,1.700146E-4,0.00732802,1.251173E-5,0.002016056,0.001054017,7.18219E-7,4.783193E-6,2.105414E-9,6.723885E-9,0.004861286,3.241121E-5,5.183118E-5,1.892252E-5,6.092264E-7,0.002156417,0.001371338,5.88885E-5,0.00526132,9.034798E-5,0.002089381,3.494898E-6,1.350472E-4,4.300752E-9,4.548812E-6,6.569565E-6,1.404025E-7,8.440839E-6,1.532204E-5,5.401677E-7,8.656079E-9,1.684806E-10,1.974078E-11,3.279305E-8,0.004239629,1.361721E-5,4.989776E-5,1.533067E-4,1.20225E-5,9.305566E-5,3.16343E-5,-4.92152E-10,7.510196E-84,8.105435,8.035273E-5,458730.9,458730.9
0.06,16.06549,2621130.0,1229.349,1229.349,0.001290839,1.0,0.7445628,5.900704E-7,0.1332166,4.903074E-6,0.005114242,8.198384E-7,0.07569161,0.009959906,1.693695E-4,0.007304913,1.247924E-5,0.002013043,0.001051937,7.170437E-7,4.760731E-6,2.097455E-9,6.696722E-9,0.004842627,3.229325E-5,5.16054E-5,1.885964E-5,6.08668E-7,0.002155008,0.00137067,5.896357E-5,0.00526707,9.022029E-5,0.002089745,3.488187E-6,1.353149E-4,4.270566E-9,4.532374E-6,6.534735E-6,1.398901E-7,8.399991E-6,1.523807E-5,5.368943E-7,8.602769E-9,1.683358E-10,1.957609E-11,3.251856E-8,0.004236507,1.361158E-5,4.999869E-5,1.53301E-4,1.199212E-5,9.314264E-5,3.1673E-5,-4.943919E-10,4.072613E-84,8.105341,8.034852E-5,458725.6,458725.6
0.06064564,16.07124,2592234.0,1229.692,1229.692,0.001290839,1.0,0.7441511,5.922208E-7,0.1336735,4.874976E-6,0.005113116,8.212791E-7,0.07588762,0.01003823,1.649878E-4,0.007147524,1.225708E-5,0.001992271,0.001037663,7.091317E-7,4.608961E-6,2.043334E-9,6.512334E-9,0.004715882,3.149061E-5,5.007896E-5,1.843433E-5,6.048789E-7,0.002145491,0.001366028,5.947592E-5,0.005306541,8.933738E-5,0.002092174,3.442361E-6,1.37156E-4,4.07009E-9,4.420601E-6,6.29986E-6,1.364337E-7,8.123673E-6,1.467461E-5,5.149784E-7,8.244312E-9,1.627682E-10,1.847772E-11,3.06891E-8,0.004215046,1.357237E-5,5.069353E-5,1.532584E-4,1.178576E-5,9.373498E-5,3.193852E-5,-4.909842E-10,5.656367E-86,8.104702,8.031977E-5,458689.4,458689.4
0.061,16.07437,2576351.0,1229.879,1229.879,0.001290839,1.0,0.7439281,5.933856E-7,0.1339214,4.859607E-6,0.005112444,8.220394E-7,0.07599309,0.01008098,1.626225E-4,0.007062247,1.213609E-5,0.001980833,0.001029852,7.049074E-7,4.527602E-6,2.014076E-9,6.412878E-9,0.00464746,3.105634E-5,4.926011E-5,1.820604E-5,6.028355E-7,0.002140392,0.001363445,5.975423E-5,0.005328156,8.884939E-5,0.002093451,3.417449E-6,1.381665E-4,3.964984E-9,4.360179E-6,6.174298E-6,1.345851E-7,7.975337E-6,1.437531E-5,5.033758E-7,8.053523E-9,1.580502E-10,1.789936E-11,2.972636E-8,0.004203275,1.355047E-5,5.107545E-5,1.532325E-4,1.167433E-5,9.405583E-5,3.208378E-5,-4.797563E-10,4.642302E-87,8.104356,8.030416E-5,458669.8,458669.8
0.06148675,16.07862,2554512.0,1230.133,1230.133,0.001290839,1.0,0.7436252,5.949673E-7,0.1342586,4.838565E-6,0.005111457,8.230488E-7,0.07613554,0.01013943,1.594196E-4,0.006946396,1.197102E-5,0.001965084,0.001019151,6.992335E-7,4.418065E-6,1.974405E-9,6.27828E-9,0.004554796,3.04671E-5,4.815709E-5,1.789835E-5,6.000702E-7,0.002133532,0.001359857,6.013314E-5,0.005357788,8.817541E-5,0.002095141,3.383511E-6,1.395542E-4,3.825949E-9,4.278265E-6,6.005655E-6,1.321013E-7,7.775405E-6,1.397539E-5,4.879219E-7,7.798836E-9,1.573497E-10,1.713257E-11,2.845038E-8,0.004187113,1.351996E-5,5.160068E-5,1.531941E-4,1.152337E-5,9.44916E-5,3.228274E-5,-4.881795E-10,1.626278E-88,8.103886,8.02829E-5,458643.3,458643.3
0.062,16.08307,2531461.0,1230.4,1230.4,0.001290839,1.0,0.7433102,5.966126E-7,0.13461,4.81647E-6,0.005110336,8.240699E-7,0.07628272,0.01020071,1.560997E-4,0.00682585,1.179839E-5,0.001948433,0.001007906,6.934022E-7,4.305292E-6,1.933225E-9,6.138868E-9,0.004458729,2.985491E-5,4.702089E-5,1.75812E-5,5.97206E-7,0.002126473,0.001356026,6.05284E-5,0.005388958,8.746048E-5,0.002096841,3.348084E-6,1.410171E-4,3.685618E-9,4.193241E-6,5.832541E-6,1.295501E-7,7.569324E-6,1.356725E-5,4.722151E-7,7.538921E-9,1.5828E-10,1.635748E-11,2.716113E-8,0.004170082,1.348725E-5,5.215522E-5,1.5315E-4,1.136678E-5,9.494485E-5,3.249179E-5,-5.069321E-10,4.677421E-90,8.103399,8.026071E-5,458615.7,458615.7
0.06239975,16.0865,2513497.0,1230.605,1230.605,0.001290839,1.0,0.7430678,5.978782E-7,0.1348808,4.799331E-6,0.005109406,8.248351E-7,0.07639523,0.01024818,1.535545E-4,0.006733096,1.166497E-5,0.001935437,9.991748E-4,6.88961E-7,4.219349E-6,1.901608E-9,6.032048E-9,0.004385059,2.938453E-5,4.615465E-5,1.733924E-5,5.95011E-7,0.002121098,0.001353012,6.083321E-5,0.005413182,8.690089E-5,0.002098108,3.320747E-6,1.421561E-4,3.580481E-9,4.127976E-6,5.700971E-6,1.276098E-7,7.412117E-6,1.325863E-5,4.603852E-7,7.342668E-9,1.635294E-10,1.577661E-11,2.619524E-8,0.004156827,1.346141E-5,5.258762E-5,1.531131E-4,1.12466E-5,9.529345E-5,3.265407E-5,-5.382577E-10,2.959342E-91,8.103025,8.024359E-5,458594.5,458594.5
0.06282236,16.0901,2494507.0,1230.821,1230.821,0.001290839,1.0,0.7428145,5.992012E-7,0.1351642,4.781289E-6,0.005108367,8.256154E-7,0.07651212,0.01029811,1.509028E-4,0.006636143,1.152495E-5,0.001921673,9.899738E-4,6.843577E-7,4.130297E-6,1.868629E-9,5.920822E-9,0.004308289,2.889352E-5,4.525675E-5,1.70883E-5,5.927253E-7,0.002115531,0.001349796,6.115248E-5,0.005438738,8.630687E-5,0.002099392,3.292101E-6,1.433597E-4,3.473146E-9,4.059888E-6,5.564988E-6,1.256031E-7,7.249095E-6,1.294107E-5,4.482591E-7,7.139697E-9,1.550164E-10,1.518385E-11,2.521004E-8,0.004142822,1.343375E-5,5.304516E-5,1.530717E-4,1.112128E-5,9.565767E-5,3.282509E-5,-5.225633E-10,1.690715E-92,8.102634,8.022566E-5,458572.4,458572.4
0.063,16.0916,2486526.0,1230.911,1230.911,0.001290839,1.0,0.7427089,5.997527E-7,0.1352824,4.773726E-6,0.005107914,8.259348E-7,0.07656065,0.01031902,1.497996E-4,0.006595711,1.146639E-5,0.00191588,9.861148E-4,6.824485E-7,4.093385E-6,1.854896E-9,5.874564E-9,0.004276342,2.868895E-5,4.48845E-5,1.698421E-5,5.917744E-7,0.002113224,0.001348435,6.128581E-5,0.005449464,8.605651E-5,0.002099916,3.280134E-6,1.438655E-4,3.429101E-9,4.031539E-6,5.508725E-6,1.247723E-7,7.181488E-6,1.281007E-5,4.432714E-7,7.056066E-9,1.527143E-10,1.494084E-11,2.480616E-8,0.004136938,1.342202E-5,5.323761E-5,1.530536E-4,1.10691E-5,9.580951E-5,3.289682E-5,-5.189266E-10,4.937505E-93,8.102472,8.021816E-5,458563.2,458563.2
0.06348561,16.09568,2464708.0,1231.156,1231.156,0.001290839,1.0,0.7424228,6.012465E-7,0.1356032,4.753125E-6,0.005106625,8.267821E-7,0.07669146,0.01037596,1.468195E-4,0.006486196,1.130727E-5,0.001900028,9.755941E-4,6.773069E-7,3.994098E-6,1.817761E-9,5.749659E-9,0.004190022,2.813545E-5,4.388303E-5,1.670406E-5,5.892059E-7,0.002107023,0.001344693,6.164754E-5,0.005478736,8.53702E-5,0.002101297,3.247656E-6,1.452475E-4,3.311927E-9,3.954892E-6,5.357707E-6,1.225411E-7,6.999541E-6,1.245961E-5,4.299729E-7,6.832435E-9,1.469554E-10,1.429529E-11,2.373346E-8,0.004120863,1.338964E-5,5.376405E-5,1.530019E-4,1.0928E-5,9.622061E-5,3.309239E-5,-5.087907E-10,1.674355E-94,8.102031,8.019783E-5,458538.3,458538.3
0.064,16.09996,2441610.0,1231.414,1231.414,0.001290839,1.0,0.742124,6.028067E-7,0.1359389,4.731421E-6,0.005105178,8.276389E-7,0.07682712,0.0104359,1.437186E-4,0.006371772,1.114023E-5,0.001883211,9.64496E-4,6.719761E-7,3.891415E-6,1.779059E-9,5.61976E-9,0.00410016,2.755809E-5,4.284711E-5,1.641403E-5,5.865331E-7,0.002100614,0.001340693,6.202638E-5,0.005509663,8.46405E-5,0.002102682,3.213626E-6,1.467104E-4,3.192647E-9,3.875033E-6,5.202019E-6,1.202385E-7,6.811243E-6,1.209999E-5,4.164001E-7,6.603477E-9,1.4582E-10,1.364006E-11,2.264483E-8,0.00410385,1.335486E-5,5.43222E-5,1.529438E-4,1.078093E-5,9.664985E-5,3.329872E-5,-5.134101E-10,4.250915E-96,8.101572,8.017652E-5,458512.3,458512.3
0.06468934,16.10562,2410695.0,1231.755,1231.755,0.001290839,1.0,0.7417301,6.048626E-7,0.1363823,4.702538E-6,0.005103108,8.287227E-7,0.07700425,0.01051562,1.396524E-4,0.006220976,1.091888E-5,0.001860643,9.497014E-4,6.650065E-7,3.757739E-6,1.728215E-9,5.449533E-9,0.00398225,2.679878E-5,4.149831E-5,1.603603E-5,5.830272E-7,0.002092278,0.001335278,6.252704E-5,0.005550977,8.365887E-5,0.002104411,3.168628E-6,1.486688E-4,3.040154E-9,3.770147E-6,5.000131E-6,1.172483E-7,6.565944E-6,1.163611E-5,3.990115E-7,6.308914E-9,1.492186E-10,1.280619E-11,2.125964E-8,0.004081076,1.33075E-5,5.507093E-5,1.528605E-4,1.058765E-5,9.7215E-5,3.357384E-5,-5.412671E-10,3.047435E-98,8.100968,8.014832E-5,458478.1,458478.1
0.065,16.10815,2396784.0,1231.908,1231.908,0.001290839,1.0,0.7415551,6.057762E-7,0.1365796,4.689604E-6,0.005102125,8.291876E-7,0.07708234,0.01055131,1.378534E-4,0.006153977,1.082008E-5,0.001850463,9.430648E-4,6.619274E-7,3.698949E-6,1.705686E-9,5.374259E-9,0.003930052,2.646202E-5,4.090506E-5,1.586964E-5,5.814757E-7,0.002088615,0.001332819,6.275E-5,0.005569545,8.32153E-5,0.002105142,3.148582E-6,1.495506E-4,2.974064E-9,3.72367E-6,4.911638E-6,1.15936E-7,6.458014E-6,1.143362E-5,3.914669E-7,6.179894E-9,1.421438E-10,1.24464E-11,2.066213E-8,0.004070824,1.328588E-5,5.540859E-5,1.528209E-4,1.050196E-5,9.746588E-5,3.369729E-5,-5.244974E-10,3.14538E-99,8.1007,8.013575E-5,458463.0,458463.0
0.06565417,16.11341,2367534.0,1232.226,1232.226,0.001290839,1.0,0.7411916,6.076736E-7,0.1369903,4.662535E-6,0.005099958,8.301195E-7,0.07724333,0.01062599,1.341315E-4,0.006014792,1.061396E-5,0.001829014,9.291537E-4,6.555596E-7,3.577981E-6,1.659003E-9,5.218591E-9,0.003821992,2.576361E-5,3.968444E-5,1.552698E-5,5.782634E-7,0.002081082,0.001327607,6.321419E-5,0.005608542,8.227936E-5,0.00210659,3.106833E-6,1.514054E-4,2.839864E-9,3.627403E-6,4.730139E-6,1.132408E-7,6.235867E-6,1.101985E-5,3.761424E-7,5.917265E-9,1.363531E-10,1.171952E-11,1.945499E-8,0.004049257,1.323981E-5,5.612005E-5,1.527336E-4,1.032431E-5,9.798659E-5,3.395615E-5,-5.098616E-10,2.673314E-101,8.100145,8.010957E-5,458431.5,458431.5
0.066,16.11617,2352103.0,1232.392,1232.392,0.001290839,1.0,0.7410023,6.086627E-7,0.1372047,4.648331E-6,0.005098755,8.305866E-7,0.0773265,0.0106652,1.322012E-4,0.005942288,1.050612E-5,0.00181767,9.21837E-4,6.522559E-7,3.515611E-6,1.634755E-9,5.137897E-9,0.003765911,2.54005E-5,3.905513E-5,1.535015E-5,5.765968E-7,0.0020772,0.001324833,6.345656E-5,0.005629099,8.17837E-5,0.002107302,3.085029E-6,1.523848E-4,2.771629E-9,3.577408E-6,4.636888E-6,1.118539E-7,6.121302E-6,1.080806E-5,3.683508E-7,5.783054E-9,1.325272E-10,1.135203E-11,1.884489E-8,0.004037868,1.321516E-5,5.649639E-5,1.526852E-4,1.023195E-5,9.825755E-5,3.409237E-5,-5.002651E-10,2.686564E-102,8.099856,8.009588E-5,458415.2,458415.2
0.06674309,16.12202,2319038.0,1232.747,1232.747,0.001290839,1.0,0.7406015,6.107553E-7,0.1376593,4.618032E-6,0.005096048,8.315332E-7,0.07750096,0.01074884,1.281357E-4,0.005788869,1.027685E-5,0.001793294,9.062018E-4,6.452881E-7,3.385006E-6,1.583595E-9,4.968012E-9,0.003647693,2.463366E-5,3.773754E-5,1.497956E-5,5.730823E-7,0.002069078,0.001318838,6.39706E-5,0.005673138,8.071735E-5,0.002108716,3.038775E-6,1.544864E-4,2.630694E-9,3.471972E-6,4.44233E-6,1.089555E-7,5.88137E-6,1.036777E-5,3.522686E-7,5.505371E-9,1.340665E-10,1.059808E-11,1.75932E-8,0.004013428,1.316156E-5,5.73054E-5,1.525765E-4,1.00369E-5,9.883021E-5,3.438361E-5,-5.086457E-10,1.049645E-104,8.099245,8.006681E-5,458380.6,458380.6
0.067,16.12402,2307635.0,1232.868,1232.868,0.001290839,1.0,0.740465,6.114684E-7,0.1378145,4.607638E-6,0.00509507,8.318421E-7,0.07755988,0.01077756,1.26757E-4,0.005736609,1.019842E-5,0.001784868,9.008256E-4,6.429205E-7,3.34096E-6,1.566219E-9,4.910424E-9,0.003607571,2.437295E-5,3.729328E-5,1.485448E-5,5.718893E-7,0.00206634,0.001316754,6.414609E-5,0.005688319,8.03484E-5,0.002109167,3.02298E-6,1.55212E-4,2.583778E-9,3.436164E-6,4.376951E-6,1.079799E-7,5.800452E-6,1.022029E-5,3.469209E-7,5.412258E-9,1.299029E-10,1.034883E-11,1.717942E-8,0.004004989,1.314283E-5,5.758521E-5,1.525373E-4,9.970585E-6,9.902504E-5,3.448381E-5,-4.988897E-10,1.750111E-105,8.099037,8.005687E-5,458368.8,458368.8
0.06768243,16.12928,2277437.0,1233.188,1233.188,0.001290839,1.0,0.7401072,6.133376E-7,0.138222,4.580221E-6,0.005092375,8.326192E-7,0.07771307,0.01085334,1.23159E-4,0.00559966,9.992095E-6,0.001762494,8.866179E-4,6.367256E-7,3.226567E-6,1.520803E-9,4.760183E-9,0.003502778,2.369097E-5,3.613977E-5,1.452941E-5,5.687719E-7,0.002059233,0.001311197,6.460688E-5,0.005728537,7.93681E-5,0.002110272,2.981501E-6,1.571368E-4,2.463313E-9,3.34261E-6,4.207708E-6,1.054501E-7,5.590313E-6,9.839553E-6,3.33208E-7,5.172835E-9,1.244282E-10,9.71303E-12,1.612394E-8,0.003982599,1.309258E-5,5.832866E-5,1.524295E-4,9.797068E-6,9.953497E-5,3.474878E-5,-4.847715E-10,1.120821E-107,8.098494,8.003074E-5,458338.1,458338.1
0.068,16.13171,2263432.0,1233.335,1233.335,0.001290839,1.0,0.7399431,6.141951E-7,0.1384093,4.567566E-6,0.005091071,8.329595E-7,0.0777827,0.01088835,1.215167E-4,0.005536869,9.897106E-6,0.00175209,8.800441E-4,6.338885E-7,3.174623E-6,1.500041E-9,4.69163E-9,0.003454902,2.33789E-5,3.561614E-5,1.438169E-5,5.673471E-7,0.002056008,0.0013086,6.48186E-5,0.005747197,7.891197E-5,0.002110741,2.96244E-6,1.580311E-4,2.409276E-9,3.299851E-6,4.131135E-6,1.043034E-7,5.494908E-6,9.667768E-6,3.270676E-7,5.064953E-9,1.195719E-10,9.429965E-12,1.565405E-8,0.003972194,1.306896E-5,5.867469E-5,1.523775E-4,9.717641E-6,9.976845E-5,3.487146E-5,-4.678538E-10,9.471656E-109,8.098245,8.001872E-5,458324.0,458324.0
0.06840826,16.1348,2245472.0,1233.524,1233.524,0.001290839,1.0,0.7397344,6.152861E-7,0.1386478,4.551397E-6,0.005089347,8.333775E-7,0.07787068,0.01093313,1.194352E-4,0.005457022,9.77596E-6,0.001738722,8.716292E-4,6.302824E-7,3.10903E-6,1.473695E-9,4.604763E-9,0.003394179,2.298263E-5,3.495511E-5,1.419507E-5,5.655392E-7,0.002051936,0.001305253,6.508825E-5,0.005771133,7.83258E-5,0.002111302,2.938163E-6,1.591795E-4,2.341635E-9,3.245615E-6,4.034697E-6,1.028572E-7,5.374456E-6,9.451823E-6,3.193925E-7,4.930339E-9,1.228486E-10,9.077636E-12,1.50692E-8,0.00395883,1.303839E-5,5.911959E-5,1.523089E-4,9.616754E-6,1.00065E-4,3.50286E-5,-4.813141E-10,4.3038E-110,8.097929,8.000339E-5,458306.1,458306.1
