Time_Soln#8 (sec),Volume_Soln#8 (cm3),Volumetric_heat_production_rate_Soln#8 (erg/cm3-sec),Surface_temperature_Soln#8 (K),Temperature_Soln#8 (K),Mass_Soln#8 (g),Pressure_Soln#8 (atm),Mole_fraction_H2_Soln#8 (),Mole_fraction_H_Soln#8 (),Mole_fraction_CH4_Soln#8 (),Mole_fraction_CH3_Soln#8 (),Mole_fraction_C2H6_Soln#8 (),Mole_fraction_C2H5_Soln#8 (),Mole_fraction_C2H4_Soln#8 (),Mole_fraction_C2H2_Soln#8 (),Mole_fraction_C3H8_Soln#8 (),Mole_fraction_C3H6_Soln#8 (),Mole_fraction_C3H5-A_Soln#8 (),Mole_fraction_C3H4-P_Soln#8 (),Mole_fraction_C3H4-A_Soln#8 (),Mole_fraction_NC4H10_Soln#8 (),Mole_fraction_IC4H10_Soln#8 (),Mole_fraction_IC4H9_Soln#8 (),Mole_fraction_TC4H9_Soln#8 (),Mole_fraction_IC4H8_Soln#8 (),Mole_fraction_IC4H7_Soln#8 (),Mole_fraction_C4H8-1_Soln#8 (),Mole_fraction_C4H8-2_Soln#8 (),Mole_fraction_C4H71-3_Soln#8 (),Mole_fraction_C4H6_Soln#8 (),Mole_fraction_C4H4_Soln#8 (),Mole_fraction_C4H2_Soln#8 (),Mole_fraction_C6H6_Soln#8 (),Mole_fraction_FULVENE_Soln#8 (),Mole_fraction_C5H6_Soln#8 (),Mole_fraction_C5H5_Soln#8 (),Mole_fraction_MCPTD_Soln#8 (),Mole_fraction_C10H8_Soln#8 (),Mole_fraction_NEOC5H12_Soln#8 (),Mole_fraction_NC5H10_Soln#8 (),Mole_fraction_B1M2_Soln#8 (),Mole_fraction_B1M3_Soln#8 (),Mole_fraction_B2M2_Soln#8 (),Mole_fraction_LC5H8_Soln#8 (),Mole_fraction_CYC6H10_Soln#8 (),Mole_fraction_NC6H12_Soln#8 (),Mole_fraction_NC7H14_Soln#8 (),Mole_fraction_IC8H16_Soln#8 (),Mole_fraction_DIMEPTD_Soln#8 (),Mole_fraction_C7H8_Soln#8 (),Mole_fraction_C7H7_Soln#8 (),Mole_fraction_C6H5C2H3_Soln#8 (),Mole_fraction_C6H5C2H5_Soln#8 (),Mole_fraction_XYLENE_Soln#8 (),Mole_fraction_INDENE_Soln#8 (),Mole_fraction_NC10H20_Soln#8 (),Mole_fraction_IC12H26_Soln#8 (),Molecular_weight_Soln#8 (g/mole),Mass_density_Soln#8 (g/cm3),Unburned_hydrocarbons_Soln#8 (ppm),Volatile_organic_compounds_Soln#8 (ppm)
1.406929E-4,15.08603,-4.505848E8,1243.331,1243.331,0.00124303,1.0,0.8531985,8.608774E-6,0.03381173,2.34589E-4,0.005666868,1.012312E-5,0.01734638,6.896039E-4,7.241827E-4,0.02819225,8.691601E-5,7.387508E-4,0.002447953,8.742263E-5,3.59987E-4,2.254382E-6,6.652903E-6,0.02649816,0.002915423,0.002564787,2.295282E-4,1.911024E-5,0.003154537,2.377915E-4,8.578368E-7,7.021213E-4,5.121387E-6,1.430432E-4,1.444867E-5,8.856847E-5,3.443907E-7,1.502624E-4,5.946228E-4,4.576688E-4,1.066484E-4,2.770024E-5,0.001331002,1.791346E-5,7.919971E-5,7.868433E-4,0.005072124,0.001787783,0.006494095,8.088467E-5,1.38702E-5,2.341109E-4,1.510081E-5,1.429367E-6,0.001561582,9.223163E-4,8.406426,8.239608E-5,475765.6,475765.7
1.444844E-4,15.08773,-4.325443E8,1243.004,1243.004,0.00124303,1.0,0.8527108,8.423522E-6,0.03407722,2.292272E-4,0.005675948,9.940383E-6,0.01749757,6.996307E-4,7.256652E-4,0.02827206,8.698895E-5,7.502329E-4,0.002470436,8.731555E-5,3.598665E-4,2.176495E-6,6.437427E-6,0.02660427,0.002889737,0.002571634,2.307435E-4,1.883638E-5,0.003171673,2.422373E-4,8.807928E-7,7.091473E-4,5.238016E-6,1.459225E-4,1.483434E-5,8.958738E-5,3.541491E-7,1.498889E-4,5.926686E-4,4.593749E-4,1.061767E-4,2.802262E-5,0.001334048,1.831551E-5,7.917448E-5,7.827577E-4,0.004972864,0.001783063,0.00648699,8.037368E-5,1.413162E-5,2.356243E-4,1.537308E-5,1.463747E-6,0.001531023,8.851063E-4,8.403264,8.238677E-5,475586.7,475586.7
1.491413E-4,15.08978,-4.118241E8,1242.62,1242.62,0.00124303,1.0,0.8521314,8.207906E-6,0.03439432,2.229733E-4,0.005686453,9.726075E-6,0.01767876,7.117267E-4,7.273837E-4,0.02836519,8.708184E-5,7.641134E-4,0.002497322,8.718014E-5,3.596769E-4,2.086471E-6,6.187492E-6,0.02672898,0.002858328,0.002579526,2.321759E-4,1.85131E-5,0.003192088,2.476187E-4,9.088251E-7,7.17586E-4,5.380216E-6,1.49436E-4,1.53063E-5,9.079339E-5,3.661492E-7,1.49429E-4,5.902299E-4,4.612801E-4,1.055891E-4,2.840759E-5,0.001337568,1.879934E-5,7.913194E-5,7.777677E-4,0.004854856,0.001777127,0.006478543,7.976695E-5,1.444806E-5,2.37411E-4,1.570014E-5,1.505801E-6,0.001494939,8.41917E-4,8.399525,8.237558E-5,475375.1,475375.1
1.561366E-4,15.09277,-3.833674E8,1242.076,1242.076,0.00124303,1.0,0.8512986,7.906352E-6,0.03485323,2.142038E-4,0.005701016,9.423334E-6,0.01794219,7.294661E-4,7.297711E-4,0.02849575,8.722728E-5,7.845257E-4,0.002536275,8.696988E-5,3.593143E-4,1.961774E-6,5.839678E-6,0.02690548,0.002811502,0.002590394,2.342112E-4,1.805243E-5,0.003221532,2.555458E-4,9.506023E-7,7.298898E-4,5.591748E-6,1.546691E-4,1.601151E-5,9.251506E-5,3.842116E-7,1.487372E-4,5.864987E-4,4.637784E-4,1.046921E-4,2.896443E-5,0.001342433,1.950569E-5,7.904623E-5,7.703362E-4,0.00468519,0.001767966,0.006466392,7.889545E-5,1.491424E-5,2.399555E-4,1.61766E-5,1.568628E-6,0.001443516,7.818076E-4,8.394186,8.235925E-5,475072.9,475072.9
1.598595E-4,15.09433,-3.693948E8,1241.802,1241.802,0.00124303,1.0,0.8508725,7.755784E-6,0.03508947,2.098156E-4,0.005708223,9.270812E-6,0.01807836,7.387072E-4,7.309546E-4,0.02856101,8.730718E-5,7.95185E-4,0.002556337,8.685512E-5,3.59087E-4,1.900072E-6,5.666854E-6,0.02699449,0.00278678,0.002595728,2.352415E-4,1.781853E-5,0.003236643,2.596912E-4,9.726775E-7,7.36266E-4,5.70336E-6,1.574336E-4,1.638494E-5,9.338928E-5,3.938459E-7,1.483691E-4,5.844848E-4,4.649436E-4,1.042089E-4,2.925085E-5,0.001344832,1.987177E-5,7.899085E-5,7.664147E-4,0.004598388,0.001762987,0.006460172,7.844967E-5,1.515808E-5,2.412459E-4,1.64231E-5,1.601904E-6,0.00141741,7.519573E-4,8.391471,8.235078E-5,474919.2,474919.2
1.718417E-4,15.09915,-3.291813E8,1240.984,1240.984,0.00124303,1.0,0.8495747,7.312031E-6,0.03581533,1.968485E-4,0.005729179,8.815816E-6,0.01849916,7.675758E-4,7.344008E-4,0.02875326,8.757375E-5,8.285936E-4,0.002617973,8.647503E-5,3.582147E-4,1.720583E-6,5.161278E-6,0.02725987,0.002708287,0.002610993,2.383307E-4,1.711321E-5,0.003282873,2.727072E-4,1.043006E-6,7.560411E-4,6.058349E-6,1.662417E-4,1.757758E-5,9.601686E-5,4.249794E-7,1.471878E-4,5.778982E-4,4.680011E-4,1.02634E-4,3.012952E-5,0.001351742,2.100464E-5,7.877192E-5,7.539627E-4,0.004334135,0.001746576,0.006441205,7.709102E-5,1.592411E-5,2.451263E-4,1.718439E-5,1.70829E-6,0.001338737,6.64823E-4,8.383267,8.23245E-5,474454.9,474454.9
1.772404E-4,15.10123,-3.131335E8,1240.644,1240.644,0.00124303,1.0,0.8490236,7.13013E-6,0.03612653,1.915197E-4,0.005737629,8.62685E-6,0.01868071,7.801751E-4,7.357913E-4,0.02883186,8.769762E-5,8.432247E-4,0.002644369,8.629954E-5,3.577602E-4,1.648104E-6,4.955868E-6,0.02736982,0.002673508,0.002617007,2.396193E-4,1.681684E-5,0.0033026,2.784176E-4,1.074344E-6,7.646048E-4,6.216311E-6,1.701688E-4,1.811016E-5,9.711317E-5,4.390795E-7,1.466584E-4,5.748896E-4,4.690673E-4,1.019173E-4,3.050538E-5,0.001354491,2.149295E-5,7.865519E-5,7.484403E-4,0.004222048,0.001739028,0.006433142,7.65132E-5,1.626048E-5,2.467497E-4,1.751201E-5,1.755886E-6,0.001305717,6.295551E-4,8.379814,8.231311E-5,474259.5,474259.5
1.809368E-4,15.10264,-3.02796E8,1240.421,1240.421,0.00124303,1.0,0.8486573,7.011326E-6,0.03633435,1.880356E-4,0.005743097,8.502631E-6,0.01880233,7.886647E-4,7.366912E-4,0.02888307,8.778349E-5,8.531001E-4,0.002661978,8.617819E-5,3.574297E-4,1.601134E-6,4.822354E-6,0.02744196,0.002649919,0.002620843,2.404675E-4,1.662088E-5,0.003315743,2.82275E-4,1.095679E-6,7.703527E-4,6.323798E-6,1.728438E-4,1.847304E-5,9.783414E-5,4.487632E-7,1.462973E-4,5.728185E-4,4.696966E-4,1.014249E-4,3.075603E-5,0.001356254,2.181956E-5,7.856948E-5,7.446916E-4,0.004147621,0.001733817,0.00642778,7.612873E-5,1.648782E-5,2.4782E-4,1.773102E-5,1.78836E-6,0.001283901,6.06691E-4,8.377529,8.230547E-5,474130.2,474130.2
1.852461E-4,15.10424,-2.913592E8,1240.17,1240.17,0.00124303,1.0,0.848241,6.878302E-6,0.03657149,1.841313E-4,0.005749171,8.36278E-6,0.01894149,7.984272E-4,7.376902E-4,0.02894026,8.788451E-5,8.644722E-4,0.002682049,8.603567E-5,3.570262E-4,1.548905E-6,4.673506E-6,0.02752298,0.002622655,0.002625041,2.414234E-4,1.639916E-5,0.00333071,2.8672E-4,1.120431E-6,7.769401E-4,6.448452E-6,1.759488E-4,1.889425E-5,9.864527E-5,4.600851E-7,1.458777E-4,5.703944E-4,4.703333E-4,1.008496E-4,3.104167E-5,0.001358195,2.219251E-5,7.8464E-5,7.40355E-4,0.004063123,0.001727705,0.006421683,7.569131E-5,1.674993E-5,2.490277E-4,1.798102E-5,1.826105E-6,0.001259237,5.812673E-4,8.374944,8.229671E-5,473983.9,473983.9
1.890368E-4,15.10564,-2.818097E8,1239.957,1239.957,0.00124303,1.0,0.8478839,6.765877E-6,0.03677571,1.808291E-4,0.00575426,8.243942E-6,0.01906165,8.068985E-4,7.385267E-4,0.02898844,8.797407E-5,8.743539E-4,0.002699309,8.590951E-5,3.566562E-4,1.50507E-6,4.548268E-6,0.02759164,0.002598889,0.002628503,2.422362E-4,1.620981E-5,0.003343572,2.905848E-4,1.142097E-6,7.826372E-4,6.557537E-6,1.786684E-4,1.926308E-5,9.933339E-5,4.700749E-7,1.455101E-4,5.682549E-4,4.708118E-4,1.003427E-4,3.128729E-5,0.001359804,2.251371E-5,7.836658E-5,7.365703E-4,0.003990738,0.0017223,0.006416452,7.531566E-5,1.697797E-5,2.500558E-4,1.81963E-5,1.859208E-6,0.001238193,5.599389E-4,8.372735,8.228913E-5,473858.9,473858.9
1.926016E-4,15.10692,-2.73237E8,1239.763,1239.763,0.00124303,1.0,0.8475557,6.66384E-6,0.03696415,1.778303E-4,0.005758842,8.135569E-6,0.0191728,8.147691E-4,7.392794E-4,0.02903203,8.80588E-5,8.83546E-4,0.002715213,8.579028E-5,3.562961E-4,1.46554E-6,4.435074E-6,0.02765407,0.002576726,0.00263157,2.429775E-4,1.603638E-5,0.003355418,2.941818E-4,1.162382E-6,7.879145E-4,6.659654E-6,1.812163E-4,1.960848E-5,9.995945E-5,4.794968E-7,1.451657E-4,5.662378E-4,4.711956E-4,9.986567E-5,3.151363E-5,0.001361239,2.280999E-5,7.827121E-5,7.330371E-4,0.003924261,0.001717196,0.006411641,7.496983E-5,1.719034E-5,2.509946E-4,1.839488E-5,1.890256E-6,0.001218935,5.407174E-4,8.370711,8.228211E-5,473744.3,473744.3
2.0E-4,15.10954,-2.56606E8,1239.379,1239.379,0.00124303,1.0,0.8468964,6.46268E-6,0.03734465,1.71914E-4,0.005767767,7.920444E-6,0.01939801,8.308186E-4,7.407429E-4,0.02911749,8.823587E-5,9.023226E-4,0.002747247,8.554136E-5,3.555147E-4,1.388343E-6,4.213312E-6,0.02777741,0.002531318,0.002637384,2.444488E-4,1.568991E-5,0.003379273,3.015343E-4,1.204211E-6,7.986292E-4,6.870202E-6,1.864757E-4,2.032073E-5,1.01196E-4,4.991412E-7,1.444554E-4,5.620397E-4,4.718014E-4,9.887518E-5,3.196963E-5,0.001363986,2.340733E-5,7.806252E-5,7.257843E-4,0.003791006,0.001706552,0.006401971,7.427371E-5,1.762488E-5,2.528609E-4,1.879535E-5,1.954446E-6,0.001180518,5.032373E-4,8.366667,8.226786E-5,473515.5,473515.5
2.110374E-4,15.11331,-2.343801E8,1238.848,1238.848,0.00124303,1.0,0.845964,6.186533E-6,0.0378875,1.637852E-4,0.00577976,7.621853E-6,0.01972116,8.540879E-4,7.427021E-4,0.02923349,8.850202E-5,9.296188E-4,0.002792724,8.516742E-5,3.542736E-4,1.284054E-6,3.912177E-6,0.02794694,0.002465082,0.002644789,2.464878E-4,1.520402E-5,0.003413152,3.122337E-4,1.265951E-6,8.140538E-4,7.181035E-6,1.942543E-4,2.137148E-5,1.028913E-4,5.286903E-7,1.434072E-4,5.557587E-4,4.722712E-4,9.739947E-5,3.261759E-5,0.001367554,2.425563E-5,7.772687E-5,7.151646E-4,0.003603236,0.001690589,0.006388283,7.328495E-5,1.825841E-5,2.55454E-4,1.936471E-5,2.049613E-6,0.001126789,4.527964E-4,8.360997,8.224735E-5,473194.6,473194.6
2.249526E-4,15.11784,-2.100879E8,1238.242,1238.242,0.00124303,1.0,0.8448667,5.873646E-6,0.03853359,1.545695E-4,0.005792939,7.278775E-6,0.02010861,8.823634E-4,7.44839E-4,0.02936252,8.883864E-5,9.628955E-4,0.002846406,8.469377E-5,3.526027E-4,1.168445E-6,3.576168E-6,0.02813859,0.002384183,0.002652203,2.488202E-4,1.463826E-5,0.00345323,3.252909E-4,1.342705E-6,8.326239E-4,7.567785E-6,2.039544E-4,2.267521E-5,1.047922E-4,5.663996E-7,1.42107E-4,5.478347E-4,4.722218E-4,9.554834E-5,3.338415E-5,0.001371253,2.525485E-5,7.726809E-5,7.021152E-4,0.003383606,0.001670407,0.006372154,7.211359E-5,1.90339E-5,2.584298E-4,2.003732E-5,2.168632E-6,0.001064494,3.972992E-4,8.354398,8.222267E-5,472821.1,472821.1
2.310868E-4,15.11977,-2.005057E8,1237.995,1237.995,0.00124303,1.0,0.844408,5.746589E-6,0.03880604,1.50827E-4,0.005798151,7.137964E-6,0.02027294,8.944804E-4,7.456775E-4,0.029414,8.898677E-5,9.77189E-4,0.002868868,8.448479E-5,3.518348E-4,1.122334E-6,3.441472E-6,0.02821604,0.002349446,0.002654864,2.497724E-4,1.440364E-5,0.003470049,3.309028E-4,1.376172E-6,8.405245E-4,7.736608E-6,2.081955E-4,2.324228E-5,1.055523E-4,5.831971E-7,1.415415E-4,5.443465E-4,4.720021E-4,9.473722E-5,3.370571E-5,0.001372631,2.567145E-5,7.705496E-5,6.964808E-4,0.003292315,0.001661515,0.006365407,7.162098E-5,1.936812E-5,2.596476E-4,2.031874E-5,2.220776E-6,0.00103876,3.753356E-4,8.351664,8.221218E-5,472666.3,472666.3
2.344502E-4,15.12081,-1.95513E8,1237.864,1237.864,0.00124303,1.0,0.8441626,5.679481E-6,0.03895243,1.488505E-4,0.005800869,7.063232E-6,0.02036145,9.010386E-4,7.461127E-4,0.02944093,8.906781E-5,9.84933E-4,0.002880888,8.437026E-5,3.514067E-4,1.098183E-6,3.370768E-6,0.02825681,0.00233064,0.002656177,2.502762E-4,1.427854E-5,0.003479065,3.339439E-4,1.394429E-6,8.447863E-4,7.828765E-6,2.105122E-4,2.355117E-5,1.059499E-4,5.924547E-7,1.412336E-4,5.424364E-4,4.718353E-4,9.429403E-5,3.387803E-5,0.001373327,2.589384E-5,7.693556E-5,6.934216E-4,0.003243605,0.001656644,0.006361795,7.135658E-5,1.954949E-5,2.602926E-4,2.046928E-5,2.249286E-6,0.001025065,3.638812E-4,8.350207,8.220653E-5,472583.9,472583.9
2.575965E-4,15.12766,-1.654718E8,1237.045,1237.045,0.00124303,1.0,0.8425794,5.260828E-6,0.03990695,1.365296E-4,0.005817221,6.591276E-6,0.02094261,9.44642E-4,7.486923E-4,0.02960434,8.961974E-5,0.001036546,0.002958295,8.358493E-5,3.483488E-4,9.509408E-7,2.93721E-6,0.02850798,0.002205781,0.002662703,2.534247E-4,1.347877E-5,0.003537483,3.542199E-4,1.518347E-6,8.728687E-4,8.455773E-6,2.262988E-4,2.563674E-5,1.083417E-4,6.571355E-7,1.391537E-4,5.293615E-4,4.699111E-4,9.127893E-5,3.499316E-5,0.001377078,2.73135E-5,7.607165E-5,6.729366E-4,0.002932114,0.001623309,0.006338469,6.963548E-5,2.076401E-5,2.64334E-4,2.143734E-5,2.443991E-6,9.380139E-4,2.949635E-4,8.340907,8.216931E-5,472057.6,472057.6
2.726957E-4,15.13186,-1.492598E8,1236.578,1236.578,0.00124303,1.0,0.8416353,5.022458E-6,0.04048491,1.295272E-4,0.005826008,6.317966E-6,0.02129786,9.717685E-4,7.500389E-4,0.029693,8.997206E-5,0.001068752,0.003004202,8.307714E-5,3.462724E-4,8.69947E-7,2.696803E-6,0.02864734,0.002128539,0.002664887,2.552132E-4,1.300762E-5,0.003572526,3.668727E-4,1.597637E-6,8.901188E-4,8.858694E-6,2.364598E-4,2.695833E-5,1.096056E-4,7.003022E-7,1.37834E-4,5.20921E-4,4.680428E-4,8.934974E-5,3.566044E-5,0.001378673,2.814092E-5,7.547504E-5,6.600888E-4,0.002748999,0.001601815,0.00632454,6.859431E-5,2.152726E-5,2.666373E-4,2.200961E-5,2.569668E-6,8.871985E-4,2.579297E-4,8.335445,8.214651E-5,471748.5,471748.5
3.0E-4,15.13898,-1.250963E8,1235.843,1235.843,0.00124303,1.0,0.8400771,4.646504E-6,0.04145369,1.185161E-4,0.005838957,5.879796E-6,0.02189901,0.001018505,7.519383E-4,0.02982441,9.058835E-5,0.001124368,0.003079134,8.217175E-5,3.424118E-4,7.468807E-7,2.328679E-6,0.02885868,0.00199694,0.002665434,2.580047E-4,1.223926E-5,0.003630661,3.88711E-4,1.738129E-6,9.194457E-4,9.576971E-6,2.545845E-4,2.926713E-5,1.11373E-4,7.804749E-7,1.355195E-4,5.058864E-4,4.637348E-4,8.594685E-5,3.67635E-5,0.001380167,2.945621E-5,7.434675E-5,6.378279E-4,0.002452198,0.001563628,0.006301527,6.684698E-5,2.285639E-5,2.702409E-4,2.293926E-5,2.794435E-6,8.052279E-4,2.033272E-4,8.326574,8.210787E-5,471246.4,471246.4
3.172036E-4,15.14319,-1.125702E8,1235.441,1235.441,0.00124303,1.0,0.8391806,4.439607E-6,0.0420199,1.124805E-4,0.005845539,5.634799E-6,0.02225364,0.001046578,7.528435E-4,0.02989132,9.096064E-5,0.001157832,0.003121555,8.161117E-5,3.399348E-4,6.818195E-7,2.13258E-6,0.02896887,0.001919128,0.00266388,2.595129E-4,1.18023E-5,0.003664258,4.018357E-4,1.824846E-6,9.368225E-4,1.002366E-5,2.658501E-4,3.066676E-5,1.121826E-4,8.324644E-7,1.341071E-4,4.965848E-4,4.605434E-4,8.386304E-5,3.739825E-5,0.001380337,3.017456E-5,7.361085E-5,6.24409E-4,0.002285033,0.001540086,0.006288274,6.582278E-5,2.36636E-5,2.721905E-4,2.346259E-5,2.934486E-6,7.591849E-4,1.75512E-4,8.321551,8.208506E-5,470962.1,470962.1
3.191372E-4,15.14365,-1.11272E8,1235.399,1235.399,0.00124303,1.0,0.8390835,4.417605E-6,0.04208161,1.118398E-4,0.005846214,5.608573E-6,0.02229244,0.001049673,7.529331E-4,0.02989817,9.100164E-5,0.001161522,0.00312611,8.154868E-5,3.39655E-4,6.750185E-7,2.112019E-6,0.02898028,0.001910619,0.002663625,2.596716E-4,1.175521E-5,0.003667902,4.03282E-4,1.834509E-6,9.387268E-4,1.007361E-5,2.671092E-4,3.082137E-5,1.122602E-4,8.383816E-7,1.339505E-4,4.955481E-4,4.60166E-4,8.363182E-5,3.746695E-5,0.001380324,3.025029E-5,7.352717E-5,6.229288E-4,0.002267109,0.001537467,0.006286839,6.571097E-5,2.375298E-5,2.723957E-4,2.351864E-5,2.950153E-6,7.542502E-4,1.726547E-4,8.32101,8.208256E-5,470931.5,470931.5
3.548755E-4,15.15174,-9.054667E7,1234.691,1234.691,0.00124303,1.0,0.8374082,4.049777E-6,0.04315926,1.011725E-4,0.005856706,5.165363E-6,0.02297453,0.001104827,7.542137E-4,0.03000416,9.172718E-5,0.001227325,0.003203243,8.0413E-5,3.344586E-4,5.649228E-7,1.777431E-6,0.0291598,0.001761567,0.002656362,2.622615E-4,1.094945E-5,0.003730921,4.290321E-4,2.010225E-6,9.723053E-4,1.098899E-5,2.901328E-4,3.357894E-5,1.132579E-4,9.505093E-7,1.3113E-4,4.767239E-4,4.52655E-4,7.946859E-5,3.865051E-5,0.001379053,3.148148E-5,7.19536E-5,5.96535E-4,0.001963937,0.00149008,0.006262062,6.375094E-5,2.536036E-5,2.757419E-4,2.446327E-5,3.237175E-6,6.707257E-4,1.279745E-4,8.311802,8.203872E-5,470410.3,470410.3
3.664371E-4,15.1542,-8.497036E7,1234.491,1234.491,0.00124303,1.0,0.8369098,3.944582E-6,0.04348464,9.813867E-5,0.005859407,5.036881E-6,0.02318216,0.001121905,7.544955E-4,0.03003112,9.194827E-5,0.001247701,0.003225553,8.005361E-5,3.327746E-4,5.34748E-7,1.685128E-6,0.02920658,0.001716531,0.0026531,2.629743E-4,1.071231E-5,0.003749706,4.369859E-4,2.065947E-6,9.825618E-4,1.12823E-5,2.974836E-4,3.44301E-5,1.134194E-4,9.879275E-7,1.302464E-4,4.707739E-4,4.500519E-4,7.816665E-5,3.900147E-5,0.001378277,3.181581E-5,7.143607E-5,5.883694E-4,0.001876206,0.001475175,0.00625469,6.315591E-5,2.586361E-5,2.766606E-4,2.47349E-5,3.329019E-6,6.464967E-4,1.163259E-4,8.309104,8.202539E-5,470257.7,470257.7
3.908289E-4,15.15917,-7.463613E7,1234.107,1234.107,0.00124303,1.0,0.8359188,3.740994E-6,0.04413842,9.229274E-5,0.005864209,4.785973E-6,0.02360166,0.001156832,7.549162E-4,0.03007831,9.239203E-5,0.001289351,0.003268843,7.930831E-5,3.292302E-4,4.781216E-7,1.511165E-6,0.02928993,0.001626284,0.002644992,2.643068E-4,1.024438E-5,0.00378708,4.532088E-4,2.181805E-6,0.001003331,1.189742E-5,3.128409E-4,3.615963E-5,1.135359E-4,1.068741E-6,1.284256E-4,4.584502E-4,4.443669E-4,7.549143E-5,3.969698E-5,0.001376153,3.242842E-5,7.033543E-5,5.716995E-4,0.001705556,0.001444422,0.006240037,6.195505E-5,2.690127E-5,2.783722E-4,2.526004E-5,3.521223E-6,5.992096E-4,9.53038E-5,8.303799,8.19985E-5,469957.4,469957.4
4.0E-4,15.16097,-7.118686E7,1233.975,1233.975,0.00124303,1.0,0.8355656,3.670209E-6,0.04437363,9.026885E-5,0.005865737,4.698026E-6,0.02375334,0.001169601,7.550203E-4,0.03009303,9.255085E-5,0.001304566,0.003283884,7.903258E-5,3.279028E-4,4.590016E-7,1.452198E-6,0.0293164,0.001593949,0.002641556,2.647532E-4,1.007883E-5,0.003800399,4.591221E-4,2.224792E-6,0.001010854,1.212757E-5,3.185632E-4,3.678671E-5,1.135077E-4,1.099786E-6,1.277555E-4,4.538973E-4,4.421764E-4,7.451038E-5,3.994392E-5,0.001375203,3.262825E-5,6.991938E-5,5.656188E-4,0.00164605,0.001433101,0.006234817,6.152117E-5,2.728352E-5,2.789429E-4,2.544197E-5,3.592956E-6,5.826541E-4,8.848E-5,8.301928,8.198879E-5,469851.5,469851.5
4.215655E-4,15.16504,-6.387412E7,1233.688,1233.688,0.00124303,1.0,0.834773,3.514678E-6,0.0449059,8.583914E-5,0.005868817,4.503471E-6,0.024098,0.001198901,7.551641E-4,0.03012201,9.290681E-5,0.001339447,0.003316805,7.839377E-5,3.247974E-4,4.180635E-7,1.325537E-6,0.02936933,0.001521178,0.002632743,2.656974E-4,9.709697E-6,0.003830274,4.726469E-4,2.324687E-6,0.001027977,1.26667E-5,3.319091E-4,3.821127E-5,1.133021E-4,1.174213E-6,1.262098E-4,4.433654E-4,4.369444E-4,7.225605E-5,4.0496E-5,0.00137268,3.303734E-5,6.893819E-5,5.517023E-4,0.001515206,0.001407,0.006223109,6.053556E-5,2.816661E-5,2.801434E-4,2.583941E-5,3.760507E-6,5.460892E-4,7.439312E-5,8.297765,8.196677E-5,469615.9,469615.9
5.0E-4,15.17835,-4.432533E7,1232.861,1232.861,0.00124303,1.0,0.8322639,3.052056E-6,0.04663296,7.282587E-5,0.005875372,3.913667E-6,0.02522938,0.001297966,7.547628E-4,0.03017561,9.399473E-5,0.001456839,0.003411743,7.617829E-5,3.137636E-4,3.055757E-7,9.744484E-7,0.02947329,0.001291141,0.002593798,2.681118E-4,8.565348E-6,0.00392437,5.177828E-4,2.675039E-6,0.001084414,1.461065E-5,3.791794E-4,4.280904E-5,1.112248E-4,1.461582E-6,1.209076E-4,4.070906E-4,4.175052E-4,6.465273E-5,4.221808E-5,0.001360857,3.390856E-5,6.536903E-5,5.051762E-4,0.001128821,0.001318003,0.006186157,5.730122E-5,3.121629E-5,2.831217E-4,2.698587E-5,4.357175E-6,4.361001E-4,4.009744E-5,8.284932,8.189491E-5,468889.6,468889.6
5.348494E-4,15.18362,-3.813943E7,1232.577,1232.577,0.00124303,1.0,0.8313008,2.886387E-6,0.04731375,6.823452E-5,0.00587659,3.698193E-6,0.0256805,0.001338757,7.542438E-4,0.03018033,9.437561E-5,0.001504832,0.003443591,7.524457E-5,3.090196E-4,2.689057E-7,8.589457E-7,0.02948533,0.001204167,0.002573882,2.6878E-4,8.137463E-6,0.003960101,5.360292E-4,2.82477E-6,0.001107,1.546957E-5,3.995561E-4,4.456634E-5,1.09796E-4,1.597375E-6,1.186947E-4,3.919655E-4,4.088998E-4,6.155644E-5,4.286541E-5,0.001354625,3.404054E-5,6.379813E-5,4.863286E-4,9.932911E-4,0.001281284,0.006172045,5.601247E-5,3.250182E-5,2.838861E-4,2.73754E-5,4.616189E-6,3.964179E-4,3.062742E-5,8.28015,8.186649E-5,468619.0,468619.0
5.401251E-4,15.18439,-3.730196E7,1232.537,1232.537,0.00124303,1.0,0.8311619,2.863034E-6,0.04741286,6.759034E-5,0.005876705,3.667616E-6,0.0257464,0.00134478,7.541513E-4,0.03018027,9.442787E-5,0.001511897,0.003447941,7.510577E-5,3.083106E-4,2.638969E-7,8.431261E-7,0.0294857,0.001191727,0.002570757,2.688634E-4,8.076313E-6,0.003965231,5.387037E-4,2.847143E-6,0.001110303,1.559948E-5,4.026075E-4,4.481752E-5,1.095589E-4,1.618349E-6,1.183666E-4,3.897274E-4,4.076065E-4,6.1102E-5,4.295807E-5,0.001353642,3.404907E-5,6.356165E-5,4.835638E-4,9.743782E-4,0.001275869,0.006170013,5.582432E-5,3.269317E-5,2.83977E-4,2.742911E-5,4.655086E-6,3.908163E-4,2.941094E-5,8.279466,8.186235E-5,468580.3,468580.3
