Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H3_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_C3H3_Soln#13 (),Mole_fraction_NC4H10_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H9_Soln#13 (),Mole_fraction_TC4H9_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_IC4H7_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C5H5_Soln#13 (),Mole_fraction_MCPTD_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_NEOC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M2_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_NC6H12_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_IC8H16_Soln#13 (),Mole_fraction_DIMEPTD_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_C6H5C2H_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_INDENE_Soln#13 (),Mole_fraction_C12H8_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Mole_fraction_IC12H26_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
0.003397658,15.67933,-1.311933E7,1416.016,1416.016,0.001048806,1.0,0.7528705,6.81767E-6,0.1254249,2.89356E-5,0.001000421,1.089644E-6,0.06629751,1.827565E-6,0.03371352,3.477047E-6,0.001124127,8.072081E-6,0.002067611,8.837818E-4,4.152737E-5,1.659539E-8,2.621538E-8,1.775642E-10,2.769845E-10,1.485384E-4,2.272887E-6,3.691501E-6,1.828543E-6,2.700264E-7,0.001039355,0.00125314,3.821856E-4,0.007660316,1.05344E-4,0.001275524,5.970354E-5,9.187181E-7,5.216313E-4,1.01394E-11,5.821957E-8,7.335917E-8,5.49477E-7,7.175462E-11,7.858136E-12,2.241862E-15,3.553351E-12,0.003267882,5.608117E-5,1.822081E-4,1.568406E-4,3.910405E-6,1.22505E-4,5.425768E-5,-6.720652E-10,1.955521E-303,7.77238,6.689099E-5,439881.6,439881.6
0.0034,15.67933,-1.312045E7,1416.009,1416.009,0.001048806,1.0,0.7528662,6.816482E-6,0.1254315,2.892503E-5,9.997317E-4,1.089388E-6,0.06629424,1.827121E-6,0.0337202,3.47323E-6,0.001122438,8.060484E-6,0.002065592,8.828292E-4,4.149166E-5,1.65877E-8,2.615136E-8,1.770969E-10,2.762568E-10,1.481555E-4,2.2674E-6,3.685873E-6,1.826506E-6,2.699517E-7,0.001039157,0.001252865,3.82287E-4,0.007661835,1.052217E-4,0.001275299,5.969075E-5,9.182615E-7,5.217307E-4,1.011047E-11,5.813344E-8,7.315552E-8,5.48603E-7,7.159497E-11,7.3829E-12,2.230534E-15,3.536799E-12,0.003266918,5.605876E-5,1.822945E-4,1.568248E-4,3.907929E-6,1.225144E-4,5.428391E-5,-6.693616E-10,1.955511E-303,7.77234,6.6891E-5,439879.3,439879.3
0.003461083,15.67929,-1.314631E7,1415.821,1415.821,0.001048806,1.0,0.7527583,6.78602E-6,0.1256,2.865565E-5,9.821816E-4,1.082852E-6,0.06620816,1.81576E-6,0.03389246,3.376491E-6,0.001079568,7.766288E-6,0.002013917,8.584988E-4,4.057693E-5,1.63933E-8,2.454152E-8,1.653778E-10,2.580016E-10,1.385296E-4,2.129494E-6,3.543886E-6,1.775066E-6,2.680471E-7,0.001034092,0.00124581,3.849021E-4,0.007701023,1.020979E-4,0.001269434,5.935776E-5,9.06613E-7,5.242799E-4,9.388421E-12,5.596684E-8,6.806305E-8,5.265389E-7,6.778436E-11,2.177331E-12,1.95498E-15,3.133279E-12,0.003241951,5.548022E-5,1.845361E-4,1.56408E-4,3.844812E-6,1.22752E-4,5.496473E-5,-5.963435E-10,1.955256E-303,7.771327,6.689118E-5,439822.0,439822.0
0.0035,15.67924,-1.315944E7,1415.7,1415.7,0.001048806,1.0,0.7526922,6.767126E-6,0.1257042,2.849014E-5,9.714205E-4,1.078819E-6,0.06615251,1.808733E-6,0.03400016,3.317592E-6,0.001053413,7.586917E-6,0.001981957,8.43502E-4,4.001061E-5,1.627545E-8,2.357394E-8,1.583626E-10,2.470713E-10,1.32748E-4,2.046664E-6,3.458083E-6,1.743926E-6,2.668782E-7,0.001030953,0.001241429,3.865381E-4,0.007725578,1.001716E-4,0.001265716,5.914615E-5,8.994435E-7,5.258605E-4,8.959494E-12,5.465809E-8,6.502914E-8,5.131897E-7,6.592424E-11,5.51449E-12,1.798131E-15,2.902676E-12,0.003226206,5.511747E-5,1.859524E-4,1.561378E-4,3.806019E-6,1.228969E-4,5.539511E-5,-5.677338E-10,1.955096E-303,7.770692,6.68914E-5,439786.1,439786.1
0.00355324,15.67914,-1.317321E7,1415.536,1415.536,0.001048806,1.0,0.7526049,6.741908E-6,0.125843,2.827112E-5,9.572109E-4,1.07346E-6,0.06607542,1.799377E-6,0.03414497,3.240315E-6,0.001019032,7.351272E-6,0.001939422,8.236036E-4,3.925615E-5,1.612142E-8,2.23195E-8,1.493007E-10,2.329489E-10,1.252574E-4,1.939339E-6,3.346243E-6,1.70328E-6,2.653328E-7,0.001026768,0.001235576,3.887387E-4,0.007758663,9.761537E-5,0.001260652,5.885743E-5,8.899404E-7,5.279696E-4,8.409158E-12,5.294027E-8,6.112663E-8,4.957724E-7,6.319385E-11,3.84039E-12,1.604583E-15,2.617142E-12,0.003204868,5.462844E-5,1.878752E-4,1.557629E-4,3.754662E-6,1.230871E-4,5.597966E-5,-5.260096E-10,1.954881E-303,7.769838,6.689182E-5,439737.7,439737.7
0.0036,15.67903,-1.318154E7,1415.391,1415.391,0.001048806,1.0,0.7525311,6.72034E-6,0.1259614,2.808554E-5,9.452013E-4,1.0689E-6,0.06600687,1.791395E-6,0.0342698,3.175447E-6,9.901182E-4,7.153192E-6,0.001903165,8.066974E-4,3.861235E-5,1.599265E-8,2.128013E-8,1.418214E-10,2.212905E-10,1.190559E-4,1.850469E-6,3.253013E-6,1.669346E-6,2.640246E-7,0.001023191,0.001230566,3.906366E-4,0.007787251,9.54436E-5,0.001256226,5.860464E-5,8.818725E-7,5.297729E-4,7.958155E-12,5.150594E-8,5.792014E-8,4.812384E-7,6.106182E-11,4.232337E-12,1.452606E-15,2.39206E-12,0.003186316,5.420566E-5,1.895502E-4,1.55429E-4,3.711115E-6,1.232467E-4,5.648904E-5,-4.927193E-10,1.954696E-303,7.7691,6.689231E-5,439695.9,439695.9
0.003644133,15.6789,-1.318631E7,1415.254,1415.254,0.001048806,1.0,0.7524638,6.700456E-6,0.1260704,2.791588E-5,9.342484E-4,1.064715E-6,0.06594151,1.784053E-6,0.0343857,3.11664E-6,9.638628E-4,6.973405E-6,0.001869849,7.912063E-4,3.802015E-5,1.587637E-8,2.034879E-8,1.351429E-10,2.10878E-10,1.135033E-4,1.770879E-6,3.169006E-6,1.63873E-6,2.628296E-7,0.001019896,0.001225946,3.923989E-4,0.007813848,9.345408E-5,0.001252067,5.836675E-5,8.744829E-7,5.314349E-4,7.557883E-12,5.021268E-8,5.506785E-8,4.681301E-7,5.951567E-11,9.879015E-12,1.322877E-15,2.199133E-12,0.003168963,5.381217E-5,1.911195E-4,1.551102E-4,3.671269E-6,1.233913E-4,5.696644E-5,-4.909484E-10,1.954523E-303,7.768414,6.689286E-5,439657.1,439657.1
0.003693527,15.67873,-1.318813E7,1415.101,1415.101,0.001048806,1.0,0.7523911,6.678732E-6,0.1261891,2.773211E-5,9.224184E-4,1.060162E-6,0.06586763,1.776051E-6,0.03451321,3.05351E-6,9.356317E-4,6.780153E-6,0.001833587,7.743927E-4,3.737486E-5,1.575196E-8,1.936103E-8,1.280846E-10,1.998709E-10,1.076194E-4,1.68651E-6,3.079354E-6,1.606021E-6,2.615362E-7,0.001016298,0.001220898,3.943384E-4,0.00784318,9.129566E-5,0.001247436,5.810139E-5,8.664632E-7,5.332501E-4,7.137427E-12,4.882105E-8,5.206503E-8,4.541289E-7,5.719764E-11,4.413331E-12,1.191959E-15,2.003667E-12,0.003149721,5.337806E-5,1.928627E-4,1.547497E-4,3.628069E-6,1.235463E-4,5.749686E-5,-4.567856E-10,1.954333E-303,7.767657,6.689359E-5,439614.3,439614.3
0.0037,15.6787,-1.318812E7,1415.081,1415.081,0.001048806,1.0,0.7523817,6.675925E-6,0.1262044,2.770849E-5,9.209003E-4,1.059576E-6,0.06585789,1.775019E-6,0.03452976,3.045437E-6,9.320185E-4,6.755424E-6,0.001828912,7.722288E-4,3.729162E-5,1.573609E-8,1.923563E-8,1.271904E-10,1.984764E-10,1.068729E-4,1.675802E-6,3.067933E-6,1.60185E-6,2.613701E-7,0.001015833,0.001220246,3.945901E-4,0.007846991,9.101796E-5,0.001246831,5.806669E-5,8.65431E-7,5.334846E-4,7.084352E-12,4.864532E-8,5.168548E-8,4.523441E-7,5.70404E-11,5.828874E-12,1.175831E-15,1.979522E-12,0.003147213,5.332165E-5,1.930901E-4,1.547022E-4,3.622512E-6,1.235661E-4,5.756607E-5,-4.592399E-10,1.954308E-303,7.767559,6.689369E-5,439608.7,439608.7
0.003726622,15.6786,-1.318741E7,1414.999,1414.999,0.001048806,1.0,0.7523438,6.66448E-6,0.1262669,2.761245E-5,9.147346E-4,1.057188E-6,0.06581773,1.770811E-6,0.0345974,3.01272E-6,9.173663E-4,6.655159E-6,0.001809875,7.634251E-4,3.695249E-5,1.567188E-8,1.872957E-8,1.235862E-10,1.928547E-10,1.03861E-4,1.632598E-6,3.021735E-6,1.584974E-6,2.606946E-7,0.001013938,0.001217586,3.95619E-4,0.007862584,8.988844E-5,0.001244346,5.792413E-5,8.612311E-7,5.344408E-4,6.870849E-12,4.793104E-8,5.015756E-8,4.451226E-7,5.638412E-11,1.06377E-11,1.111866E-15,1.883622E-12,0.003136932,5.30908E-5,1.94023E-4,1.545061E-4,3.599909E-6,1.236462E-4,5.785E-5,-4.767252E-10,1.954207E-303,7.767157,6.689413E-5,439586.0,439586.0
0.003781695,15.67837,-1.318281E7,1414.828,1414.828,0.001048806,1.0,0.7522678,6.641282E-6,0.1263931,2.741926E-5,9.023663E-4,1.052367E-6,0.06573403,1.762301E-6,0.03473532,2.947424E-6,8.880866E-4,6.45483E-6,0.001771435,7.456902E-4,3.626701E-5,1.554406E-8,1.773019E-8,1.164894E-10,1.817834E-10,9.791797E-5,1.547311E-6,2.929969E-6,1.551426E-6,2.593367E-7,0.001010098,0.001212199,3.977168E-4,0.007894441,8.76146E-5,0.001239228,5.763015E-5,8.527668E-7,5.363781E-4,6.452513E-12,4.650126E-8,4.715849E-8,4.30771E-7,5.412562E-11,7.156349E-12,9.908379E-16,1.701487E-12,0.003115834,5.261908E-5,1.959406E-4,1.540974E-4,3.554389E-6,1.238057E-4,5.843365E-5,-4.540242E-10,1.954E-303,7.766337,6.689512E-5,439539.5,439539.5
0.0038,15.67828,-1.318033E7,1414.771,1414.771,0.001048806,1.0,0.7522433,6.633715E-6,0.1264342,2.735667E-5,8.983695E-4,1.050799E-6,0.06570604,1.75953E-6,0.03478055,2.926421E-6,8.786577E-4,6.39033E-6,0.001758938,7.399368E-4,3.604395E-5,1.550307E-8,1.741183E-8,1.142347E-10,1.782654E-10,9.602629E-5,1.520152E-6,2.900581E-6,1.540674E-6,2.58897E-7,0.001008845,0.001210442,3.984049E-4,0.007904911,8.687747E-5,0.001237533,5.753274E-5,8.500194E-7,5.370099E-4,6.320193E-12,4.604122E-8,4.620837E-8,4.261723E-7,5.339315E-11,5.783051E-12,9.537749E-16,1.645519E-12,0.003108872,5.246402E-5,1.965742E-4,1.539607E-4,3.539623E-6,1.238568E-4,5.862653E-5,-4.466032E-10,1.953933E-303,7.766067,6.689548E-5,439524.3,439524.3
0.003877017,15.6779,-1.316532E7,1414.533,1414.533,0.001048806,1.0,0.7521435,6.602599E-6,0.126603,2.710146E-5,8.821296E-4,1.044383E-6,0.06558742,1.74816E-6,0.03496782,2.841556E-6,8.405083E-4,6.1294E-6,0.001707787,7.164469E-4,3.512982E-5,1.533804E-8,1.614073E-8,1.052625E-10,1.642631E-10,8.848128E-5,1.411759E-6,2.782455E-6,1.497413E-6,2.57105E-7,0.001003696,0.001203225,4.012528E-4,0.007948356,8.387113E-5,0.00123044,5.712446E-5,8.387906E-7,5.396073E-4,5.796328E-12,4.419676E-8,4.243981E-8,4.07676E-7,5.117424E-11,1.013777E-11,8.1283E-16,1.431604E-12,0.003079841,5.182053E-5,1.992209E-4,1.533817E-4,3.479319E-6,1.240624E-4,5.943223E-5,-4.49132E-10,1.953651E-303,7.764948,6.689712E-5,439461.0,439461.0
0.0039,15.67777,-1.315937E7,1414.462,1414.462,0.001048806,1.0,0.7521148,6.59354E-6,0.126652,2.702783E-5,8.774628E-4,1.042523E-6,0.06555177,1.744857E-6,0.03502273,2.817315E-6,8.295957E-4,6.05477E-6,0.001692971,7.096612E-4,3.486468E-5,1.529109E-8,1.578237E-8,1.027419E-10,1.603284E-10,8.63566E-5,1.381212E-6,2.748897E-6,1.485112E-6,2.565883E-7,0.001002197,0.001201126,4.020877E-4,0.00796113,8.300379E-5,0.001228335,5.700316E-5,8.355424E-7,5.403633E-4,5.649967E-12,4.366838E-8,4.138486E-8,4.02418E-7,5.039331E-11,8.899331E-12,7.751566E-16,1.374129E-12,0.003071261,5.163131E-5,2.000047E-4,1.532078E-4,3.461887E-6,1.241208E-4,5.967081E-5,-4.550401E-10,1.953569E-303,7.76462,6.689765E-5,439442.4,439442.4
0.00393698,15.67757,-1.314852E7,1414.348,1414.348,0.001048806,1.0,0.7520697,6.579167E-6,0.1267296,2.691165E-5,8.701173E-4,1.039581E-6,0.06549418,1.739624E-6,0.0351102,2.779291E-6,8.124646E-4,5.937609E-6,0.001669543,6.98948E-4,3.444509E-5,1.521757E-8,1.522449E-8,9.882599E-11,1.542149E-10,8.30514E-5,1.33367E-6,2.696417E-6,1.465865E-6,2.557733E-7,9.998195E-4,0.0011978,4.034174E-4,0.007981509,8.163561E-5,0.001224959,5.68085E-5,8.304088E-7,5.415623E-4,5.423277E-12,4.284508E-8,3.974915E-8,3.941931E-7,4.915351E-11,7.754481E-12,7.182954E-16,1.287084E-12,0.003057533,5.132943E-5,2.012601E-4,1.529271E-4,3.434349E-6,1.24212E-4,6.005296E-5,-4.463281E-10,1.953437E-303,7.764095,6.689854E-5,439412.7,439412.7
0.003979249,15.67732,-1.313409E7,1414.217,1414.217,0.001048806,1.0,0.7520196,6.563053E-6,0.1268165,2.678232E-5,8.619683E-4,1.036294E-6,0.06542804,1.733767E-6,0.03520882,2.737301E-6,7.935271E-4,5.808094E-6,0.001643391,6.870133E-4,3.397619E-5,1.513661E-8,1.461477E-8,9.455762E-11,1.4755E-10,7.944261E-5,1.281723E-6,2.638694E-6,1.444684E-6,2.548663E-7,9.97153E-4,0.001194076,4.049161E-4,0.008004537,8.011335E-5,0.001221117,5.658682E-5,8.246811E-7,5.429065E-4,5.177181E-12,4.193425E-8,3.797092E-8,3.851433E-7,4.767817E-11,4.237735E-12,6.586613E-16,1.195415E-12,0.00304196,5.098831E-5,2.026863E-4,1.526049E-4,3.40364E-6,1.24312E-4,6.04871E-5,-4.261894E-10,1.953288E-303,7.763503,6.689961E-5,439379.2,439379.2
0.004,15.67719,-1.312628E7,1414.153,1414.153,0.001048806,1.0,0.7519956,6.555257E-6,0.1268585,2.67201E-5,8.580586E-4,1.034708E-6,0.06539545,1.730937E-6,0.03525674,2.717225E-6,7.84466E-4,5.746123E-6,0.001630785,6.812689E-4,3.374996E-5,1.509798E-8,1.432557E-8,9.253739E-11,1.44395E-10,7.773227E-5,1.257089E-6,2.61118E-6,1.434583E-6,2.5443E-7,9.958628E-4,0.001192276,4.05644E-4,0.008015743,7.938142E-5,0.001219238,5.647831E-5,8.219205E-7,5.435567E-4,5.06105E-12,4.149968E-8,3.713089E-8,3.808285E-7,4.698359E-11,2.598158E-12,6.312818E-16,1.153162E-12,0.003034359,5.082231E-5,2.033832E-4,1.524463E-4,3.388844E-6,1.243595E-4,6.069922E-5,-4.1119E-10,1.953215E-303,7.763215,6.690015E-5,439362.9,439362.9
0.004053861,15.67684,-1.310385E7,1413.987,1413.987,0.001048806,1.0,0.7519349,6.53537E-6,0.1269655,2.656242E-5,8.481845E-4,1.030676E-6,0.06531054,1.723729E-6,0.03537957,2.666732E-6,7.61655E-4,5.590108E-6,0.001598767,6.667057E-4,3.317476E-5,1.500113E-8,1.360504E-8,8.751637E-11,1.365524E-10,7.347507E-5,1.195728E-6,2.542225E-6,1.409252E-6,2.533248E-7,9.925712E-4,0.001187692,4.075093E-4,0.00804453,7.752827E-5,0.00121438,5.619767E-5,8.149096E-7,5.45215E-4,4.773428E-12,4.041333E-8,3.504785E-8,3.700107E-7,4.575458E-11,6.160583E-12,5.656358E-16,1.051394E-12,0.003014766,5.039592E-5,2.051823E-4,1.520335E-4,3.351282E-6,1.244782E-4,6.124673E-5,-4.015892E-10,1.953029E-303,7.762474,6.690163E-5,439321.0,439321.0
0.0041,15.67653,-1.308214E7,1413.845,1413.845,0.001048806,1.0,0.7518848,6.518726E-6,0.1270547,2.643164E-5,8.400338E-4,1.027316E-6,0.06523745,1.71771E-6,0.03548305,2.625281E-6,7.429066E-4,5.461857E-6,0.001572137,6.546219E-4,3.269567E-5,1.492189E-8,1.302109E-8,8.346051E-11,1.30216E-10,7.002957E-5,1.146013E-6,2.485873E-6,1.388539E-6,2.524083E-7,9.898157E-4,0.001183865,4.090799E-4,0.00806885,7.599356E-5,0.001210243,5.595847E-5,8.090765E-7,5.466026E-4,4.542152E-12,3.951844E-8,3.337027E-8,3.611664E-7,4.43848E-11,2.641207E-12,5.151088E-16,9.726045E-13,0.002998138,5.003575E-5,2.06712E-4,1.516787E-4,3.320046E-6,1.245745E-4,6.171218E-5,-3.772416E-10,1.952871E-303,7.761849,6.690295E-5,439285.6,439285.6
0.004148378,15.67619,-1.305709E7,1413.696,1413.696,0.001048806,1.0,0.7518341,6.501647E-6,0.1271462,2.629855E-5,8.317783E-4,1.023883E-6,0.0651605,1.711545E-6,0.03558988,2.583508E-6,7.239925E-4,5.332455E-6,0.001544975,6.423231E-4,3.22063E-5,1.484235E-8,1.243965E-8,7.943433E-11,1.239246E-10,6.660335E-5,1.096522E-6,2.429321E-6,1.367738E-6,2.514759E-7,9.86987E-4,0.001179947,4.107003E-4,0.008094026,7.443456E-5,0.001205928,5.570885E-5,8.031228E-7,5.480263E-4,4.313502E-12,3.862276E-8,3.170942E-8,3.522874E-7,4.351834E-11,6.699329E-12,4.671822E-16,8.974085E-13,0.002980854,4.966298E-5,2.083049E-4,1.513059E-4,3.288177E-6,1.246704E-4,6.219677E-5,-3.82904E-10,1.952709E-303,7.761202,6.690441E-5,439249.0,439249.0
0.0042,15.67581,-1.302786E7,1413.538,1413.538,0.001048806,1.0,0.7517819,6.483826E-6,0.1272414,2.616091E-5,8.232853E-4,1.020315E-6,0.06507807,1.705125E-6,0.03570205,2.540758E-6,7.046148E-4,5.199839E-6,0.001516825,6.296052E-4,3.169838E-5,1.476118E-8,1.185211E-8,7.537878E-11,1.175861E-10,6.314614E-5,1.046522E-6,2.371675E-6,1.346527E-6,2.505117E-7,9.840344E-4,0.001175872,4.124002E-4,0.008120534,7.282594E-5,0.00120135,5.544389E-5,7.969455E-7,5.495115E-4,4.084126E-12,3.770365E-8,3.004099E-8,3.432354E-7,4.206477E-11,2.49333E-12,4.211511E-16,8.247162E-13,0.002962578,4.927059E-5,2.099925E-4,1.509073E-4,3.255123E-6,1.24767E-4,6.271E-5,-3.557137E-10,1.952537E-303,7.760521,6.690602E-5,439210.4,439210.4
0.004254435,15.6754,-1.29944E7,1413.372,1413.372,0.001048806,1.0,0.751729,6.46547E-6,0.1273393,2.602045E-5,8.146676E-4,1.016656E-6,0.06499083,1.698526E-6,0.03581835,2.497616E-6,6.850373E-4,5.065818E-6,0.001488041,6.166303E-4,3.117817E-5,1.46796E-8,1.126706E-8,7.135379E-11,1.112938E-10,5.970896E-5,9.967428E-7,2.313748E-6,1.325198E-6,2.495277E-7,9.809914E-4,0.001171688,4.141611E-4,0.008148101,7.118883E-5,0.001196552,5.516606E-5,7.90619E-7,5.510412E-4,3.857421E-12,3.678285E-8,2.838969E-8,3.341358E-7,4.119974E-11,6.616141E-12,3.777257E-16,7.556254E-13,0.002943489,4.886267E-5,2.117587E-4,1.504866E-4,3.221282E-6,1.248628E-4,6.324695E-5,-3.596873E-10,1.952359E-303,7.759813,6.69078E-5,439170.3,439170.3
0.0043,15.67504,-1.296434E7,1413.233,1413.233,0.001048806,1.0,0.7516863,6.450439E-6,0.1274192,2.590644E-5,8.077129E-4,1.013672E-6,0.06491759,1.693133E-6,0.03591416,2.462976E-6,6.693015E-4,4.958054E-6,0.001464642,6.061049E-4,3.075462E-5,1.461431E-8,1.080324E-8,6.817263E-11,1.063197E-10,5.698816E-5,9.572831E-7,2.267404E-6,1.308129E-6,2.487291E-7,9.784982E-4,0.001168274,4.156104E-4,0.008170877,6.986406E-5,0.00119256,5.493478E-5,7.854662E-7,5.522937E-4,3.678917E-12,3.603976E-8,2.708787E-8,3.268546E-7,4.010652E-11,3.80037E-12,3.450019E-16,7.031991E-13,0.002927655,4.852576E-5,2.132266E-4,1.501342E-4,3.193727E-6,1.249383E-4,6.369306E-5,-3.4839E-10,1.952212E-303,7.759228,6.690933E-5,439137.2,439137.2
0.004355011,15.67459,-1.292577E7,1413.066,1413.066,0.001048806,1.0,0.7516366,6.432679E-6,0.1275135,2.577292E-5,7.996157E-4,1.01016E-6,0.06482892,1.686774E-6,0.03602802,2.422844E-6,6.510532E-4,4.833028E-6,0.001437203,5.937871E-4,3.025715E-5,1.45389E-8,1.027264E-8,6.454443E-11,1.006454E-10,5.388044E-5,9.121453E-7,2.213901E-6,1.288416E-6,2.477935E-7,9.755506E-4,0.001164256,4.173309E-4,0.008198026,6.831767E-5,0.001187769,5.465713E-5,7.794095E-7,5.537735E-4,3.476049E-12,3.518279E-8,2.560665E-8,3.184478E-7,3.894291E-11,2.421299E-12,3.094111E-16,6.457503E-13,0.002908708,4.812435E-5,2.149865E-4,1.497089E-4,3.161346E-6,1.250238E-4,6.422768E-5,-3.257851E-10,1.952037E-303,7.758531,6.691124E-5,439097.8,439097.8
0.0044,15.67421,-1.289242E7,1412.929,1412.929,0.001048806,1.0,0.7515973,6.418461E-6,0.1275888,2.566695E-5,7.932287E-4,1.007359E-6,0.06475625,1.681691E-6,0.03611971,2.391341E-6,6.367149E-4,4.734746E-6,0.001415406,5.840207E-4,2.986131E-5,1.44799E-8,9.861345E-9,6.174042E-11,9.625913E-11,5.147534E-5,8.771585E-7,2.172043E-6,1.272987E-6,2.470509E-7,9.73189E-4,0.001161053,4.187148E-4,0.008219951,6.709487E-5,0.001183873,5.443135E-5,7.74585E-7,5.549583E-4,3.319794E-12,3.451108E-8,2.446452E-8,3.118702E-7,3.811466E-11,2.211398E-12,2.831772E-16,6.030784E-13,0.00289335,4.780033E-5,2.164158E-4,1.493613E-4,3.135556E-6,1.250894E-4,6.46617E-5,-3.095012E-10,1.951895E-303,7.757968,6.691285E-5,439065.9,439065.9
0.004466253,15.67364,-1.284056E7,1412.729,1412.729,0.001048806,1.0,0.7515419,6.398004E-6,0.1276969,2.551594E-5,7.841909E-4,1.003347E-6,0.06464899,1.674394E-6,0.03625245,2.346998E-6,6.165113E-4,4.596179E-6,0.00138432,5.70122E-4,2.929578E-5,1.439718E-8,9.290377E-9,5.786046E-11,9.018847E-11,4.814259E-5,8.285892E-7,2.113329E-6,1.251338E-6,2.459923E-7,9.697881E-4,0.001156466,4.207155E-4,0.008251798,6.536009E-5,0.001178175,5.410101E-5,7.676811E-7,5.566632E-4,3.104344E-12,3.357054E-8,2.288794E-8,3.026429E-7,3.728808E-11,6.874722E-12,2.487171E-16,5.46529E-13,0.002870953,4.732996E-5,2.185048E-4,1.4885E-4,3.098656E-6,1.251788E-4,6.529568E-5,-3.018444E-10,1.951689E-303,7.75715,6.691529E-5,439019.6,439019.6
0.0045,15.67334,-1.281288E7,1412.627,1412.627,0.001048806,1.0,0.7515147,6.3878E-6,0.1277508,2.544127E-5,7.797512E-4,1.001353E-6,0.06459427,1.67076E-6,0.03631903,2.325318E-6,6.06624E-4,4.528327E-6,0.001368941,5.632587E-4,2.901554E-5,1.435689E-8,9.014725E-9,5.599273E-11,8.72656E-11,4.653633E-5,8.051399E-7,2.084708E-6,1.240781E-6,2.454686E-7,9.680901E-4,0.001154189,4.217178E-4,0.008267822,6.450596E-5,0.00117529,5.393375E-5,7.642537E-7,5.575138E-4,3.000952E-12,3.310917E-8,2.213063E-8,2.981438E-7,3.68816E-11,8.006621E-12,2.328951E-16,5.20353E-13,0.002859644,4.709344E-5,2.195616E-4,1.485901E-4,3.080339E-6,1.252212E-4,6.561624E-5,-3.122394E-10,1.951586E-303,7.756739,6.691656E-5,438996.4,438996.4
0.004535375,15.67303,-1.278302E7,1412.521,1412.521,0.001048806,1.0,0.7514868,6.377252E-6,0.1278064,2.536454E-5,7.752105E-4,9.992971E-7,0.06453685,1.667008E-6,0.03638811,2.303214E-6,5.965374E-4,4.459077E-6,0.001353138,5.562144E-4,2.872722E-5,1.431589E-8,8.73609E-9,5.410848E-11,8.43165E-11,4.491458E-5,7.814355E-7,2.055581E-6,1.230037E-6,2.449303E-7,9.663339E-4,0.001151842,4.227566E-4,0.008284481,6.363112E-5,0.001172278,5.375914E-5,7.607224E-7,5.583932E-4,2.896852E-12,3.263671E-8,2.136766E-8,2.935656E-7,3.627154E-11,6.312668E-12,2.174396E-16,4.946296E-13,0.002847861,4.684767E-5,2.206643E-4,1.48318E-4,3.061467E-6,1.252634E-4,6.59506E-5,-3.192995E-10,1.951478E-303,7.756311,6.691791E-5,438972.2,438972.2
