Time_Soln#20 (sec),Volume_Soln#20 (cm3),Volumetric_heat_production_rate_Soln#20 (erg/cm3-sec),Surface_temperature_Soln#20 (K),Temperature_Soln#20 (K),Mass_Soln#20 (g),Pressure_Soln#20 (atm),Mole_fraction_H2_Soln#20 (),Mole_fraction_H_Soln#20 (),Mole_fraction_CH4_Soln#20 (),Mole_fraction_CH3_Soln#20 (),Mole_fraction_C2H6_Soln#20 (),Mole_fraction_C2H5_Soln#20 (),Mole_fraction_C2H4_Soln#20 (),Mole_fraction_C2H3_Soln#20 (),Mole_fraction_C2H2_Soln#20 (),Mole_fraction_C3H8_Soln#20 (),Mole_fraction_NC3H7_Soln#20 (),Mole_fraction_C3H6_Soln#20 (),Mole_fraction_C3H5-A_Soln#20 (),Mole_fraction_C3H4-P_Soln#20 (),Mole_fraction_C3H4-A_Soln#20 (),Mole_fraction_C3H3_Soln#20 (),Mole_fraction_PC4H9_Soln#20 (),Mole_fraction_IC4H10_Soln#20 (),Mole_fraction_IC4H9_Soln#20 (),Mole_fraction_TC4H9_Soln#20 (),Mole_fraction_IC4H8_Soln#20 (),Mole_fraction_IC4H7_Soln#20 (),Mole_fraction_C4H8-1_Soln#20 (),Mole_fraction_C4H71-3_Soln#20 (),Mole_fraction_C4H6_Soln#20 (),Mole_fraction_C4H5_Soln#20 (),Mole_fraction_C4H4_Soln#20 (),Mole_fraction_C4H2_Soln#20 (),Mole_fraction_C6H6_Soln#20 (),Mole_fraction_FULVENE_Soln#20 (),Mole_fraction_C5H6_Soln#20 (),Mole_fraction_MCPTD_Soln#20 (),Mole_fraction_C10H8_Soln#20 (),Mole_fraction_NEOC5H12_Soln#20 (),Mole_fraction_NC5H10_Soln#20 (),Mole_fraction_B1M2_Soln#20 (),Mole_fraction_LC5H8_Soln#20 (),Mole_fraction_NC7H14_Soln#20 (),Mole_fraction_IC8H17_Soln#20 (),Mole_fraction_IC8H16_Soln#20 (),Mole_fraction_DIMEPTD_Soln#20 (),Mole_fraction_C7H8_Soln#20 (),Mole_fraction_C7H7_Soln#20 (),Mole_fraction_C6H5C2H_Soln#20 (),Mole_fraction_C12H8_Soln#20 (),Mole_fraction_C14H10_Soln#20 (),Mole_fraction_BIN1B_Soln#20 (),Mole_fraction_BIN1A_Soln#20 (),Mole_fraction_NC10H20_Soln#20 (),Mole_fraction_IC12H26_Soln#20 (),Molecular_weight_Soln#20 (g/mole),Mass_density_Soln#20 (g/cm3),Unburned_hydrocarbons_Soln#20 (ppm),Volatile_organic_compounds_Soln#20 (ppm)
8.684147E-5,15.68161,-9.778289E8,1682.351,1682.351,8.605591E-4,1.0,0.764845,1.304346E-4,0.110564,4.610374E-4,3.623923E-4,2.218501E-6,0.05336766,2.233196E-5,0.0478048,6.094992E-7,1.037707E-8,8.135963E-4,2.882011E-5,0.003935633,0.001897676,7.708644E-4,3.371718E-11,5.106886E-9,5.777779E-10,5.818842E-10,1.186382E-4,3.096451E-6,2.640121E-6,1.936783E-7,5.464212E-4,2.612674E-6,0.001191789,8.76618E-4,0.007647893,1.52829E-4,3.276023E-4,3.713273E-7,8.515622E-4,3.162565E-12,5.381015E-9,2.751157E-8,2.333732E-7,1.485163E-12,2.047946E-22,1.56427E-16,1.313602E-13,0.002007337,2.623513E-4,2.480442E-4,5.27025E-5,1.572676E-5,9.225174E-7,5.187791E-7,-2.854841E-10,-2.190264E-303,7.575731,5.487695E-5,428752.1,428752.1
8.780896E-5,15.68111,-9.741993E8,1682.092,1682.092,8.605591E-4,1.0,0.7648,1.29769E-4,0.1106381,4.577773E-4,3.553662E-4,2.199455E-6,0.05328703,2.215646E-5,0.04795704,5.996214E-7,1.02365E-8,7.968347E-4,2.822361E-5,0.003898142,0.001876198,7.623827E-4,3.337704E-11,4.935246E-9,5.555754E-10,5.596652E-10,1.144208E-4,3.005625E-6,2.576593E-6,1.914564E-7,5.415807E-4,2.574897E-6,0.001186013,8.81533E-4,0.007666559,1.506077E-4,3.25495E-4,3.674137E-7,8.536379E-4,3.031587E-12,5.250562E-9,2.645623E-8,2.274779E-7,1.111984E-12,1.902925E-22,1.458728E-16,1.233897E-13,0.001995784,2.604008E-4,2.501582E-4,5.335096E-5,1.594924E-5,9.473392E-7,5.274376E-7,-2.797405E-10,-2.189998E-303,7.574811,5.487871E-5,428700.0,428700.0
8.925126E-5,15.68034,-9.688329E8,1681.709,1681.709,8.605591E-4,1.0,0.7647353,1.288003E-4,0.1107456,4.530562E-4,3.453226E-4,2.17208E-6,0.05316702,2.190202E-5,0.04818058,5.855217E-7,1.003542E-8,7.72822E-4,2.736978E-5,0.003843401,0.001844972,7.500289E-4,3.303018E-11,4.691783E-9,5.242841E-10,5.283405E-10,1.084409E-4,2.876711E-6,2.486314E-6,1.882568E-7,5.3457E-4,2.520515E-6,0.001177515,8.887545E-4,0.007693738,1.473752E-4,3.224027E-4,3.617413E-7,8.566342E-4,2.848125E-12,5.067152E-9,2.49709E-8,2.190809E-7,2.143647E-12,1.706841E-22,1.315276E-16,1.124909E-13,0.001978824,2.575433E-4,2.532844E-4,5.431353E-5,1.628188E-5,9.849394E-7,5.403789E-7,-2.692824E-10,-2.189607E-303,7.573459,5.488141E-5,428623.5,428623.5
9.064309E-5,15.67956,-9.63702E8,1681.342,1681.342,8.605591E-4,1.0,0.7646752,1.278913E-4,0.1108458,4.48652E-4,3.36097E-4,2.146761E-6,0.05305147,2.166434E-5,0.04839254,5.725895E-7,9.850196E-9,7.507066E-4,2.658415E-5,0.003791849,0.001815714,7.384278E-4,3.268557E-11,4.470177E-9,4.960129E-10,5.000285E-10,1.030005E-4,2.759267E-6,2.403939E-6,1.852918E-7,5.280292E-4,2.470131E-6,0.001169439,8.956057E-4,0.00771925,1.443436E-4,3.194734E-4,3.564438E-7,8.594182E-4,2.683537E-12,4.900219E-9,2.363103E-8,2.113976E-7,3.506537E-12,1.538107E-22,1.191085E-16,1.029883E-13,0.00196275,2.548414E-4,2.562729E-4,5.523768E-5,1.660398E-5,1.021901E-6,5.529042E-7,-2.740101E-10,-2.189236E-303,7.572176,5.488411E-5,428550.9,428550.9
9.212731E-5,15.67871,-9.582776E8,1680.952,1680.952,8.605591E-4,1.0,0.7646138,1.269486E-4,0.1109493,4.441118E-4,3.267349E-4,2.12088E-6,0.05292855,2.141898E-5,0.04861463,5.594822E-7,9.661497E-9,7.28204E-4,2.578546E-5,0.003738209,0.00178542,7.26391E-4,3.237333E-11,4.247346E-9,4.677959E-10,4.7176E-10,9.753312E-5,2.641058E-6,2.320873E-6,1.822553E-7,5.21286E-4,2.418548E-6,0.001160961,9.027874E-4,0.007745712,1.41203E-4,3.164073E-4,3.509764E-7,8.622753E-4,2.520395E-12,4.731231E-9,2.229565E-8,2.036302E-7,1.939034E-12,1.377767E-22,1.072367E-16,9.383636E-14,0.001945916,2.520182E-4,2.594296E-4,5.621802E-5,1.694861E-5,1.062045E-6,5.662986E-7,-2.611831E-10,-2.188847E-303,7.570831,5.488709E-5,428474.8,428474.8
9.345386E-5,15.67793,-9.534699E8,1680.605,1680.605,8.605591E-4,1.0,0.764561,1.261286E-4,0.1110388,4.401842E-4,3.187611E-4,2.098674E-6,0.052819,2.120645E-5,0.04880978,5.483298E-7,9.500044E-9,7.089876E-4,2.510395E-5,0.003691401,0.001759109,7.159154E-4,3.179186E-11,4.05925E-9,4.441465E-10,4.480586E-10,9.292079E-5,2.541165E-6,2.250549E-6,1.796456E-7,5.154529E-4,2.374225E-6,0.001153499,9.091E-4,0.007768735,1.384745E-4,3.137161E-4,3.462415E-7,8.647352E-4,2.384547E-12,4.589129E-9,2.117792E-8,1.970366E-7,2.423051E-12,1.249651E-22,9.769676E-17,8.642691E-14,0.001931131,2.495443E-4,2.62225E-4,5.70897E-5,1.725761E-5,1.098559E-6,5.783014E-7,-2.610418E-10,-2.188504E-303,7.569647,5.488983E-5,428407.8,428407.8
9.446409E-5,15.67732,-9.498321E8,1680.342,1680.342,8.605591E-4,1.0,0.764522,1.255178E-4,0.1111051,4.372721E-4,3.129252E-4,2.082318E-6,0.05273577,2.104869E-5,0.04895633,5.401727E-7,9.381516E-9,6.948922E-4,2.460436E-5,0.003656451,0.001739538,7.081106E-4,3.142986E-11,3.922597E-9,4.270651E-10,4.309345E-10,8.957171E-5,2.46852E-6,2.19932E-6,1.777209E-7,5.111283E-4,2.341542E-6,0.001147889,9.138416E-4,0.007785886,1.36445E-4,3.11697E-4,3.427277E-7,8.665514E-4,2.286939E-12,4.485605E-9,2.037141E-8,1.922234E-7,2.505857E-12,1.160701E-22,9.104258E-17,8.122541E-14,0.001920031,2.476906E-4,2.643377E-4,5.775065E-5,1.749353E-5,1.126765E-6,5.874609E-7,-2.624474E-10,-2.188247E-303,7.568757,5.489196E-5,428357.4,428357.4
9.628255E-5,15.6762,-9.433338E8,1679.871,1679.871,8.605591E-4,1.0,0.7644547,1.244471E-4,0.1112209,4.321947E-4,3.029083E-4,2.054023E-6,0.05258643,2.077327E-5,0.0492158,5.261801E-7,9.178013E-9,6.70634E-4,2.374515E-5,0.003595012,0.001705288,6.944262E-4,3.135764E-11,3.690108E-9,3.982039E-10,4.019904E-10,8.387792E-5,2.344767E-6,2.111863E-6,1.743863E-7,5.035893E-4,2.284931E-6,0.001137945,9.222367E-4,0.007815952,1.32894E-4,3.081271E-4,3.365941E-7,8.697009E-4,2.123006E-12,4.310865E-9,1.90102E-8,1.83986E-7,4.467853E-12,1.017298E-22,8.02571E-17,7.272793E-14,0.001900391,2.44418E-4,2.68106E-4,5.893413E-5,1.791948E-5,1.1784E-6,6.039873E-7,-2.724408E-10,-2.187791E-303,7.567179,5.48959E-5,428268.1,428268.1
9.807052E-5,15.67506,-9.370034E8,1679.412,1679.412,8.605591E-4,1.0,0.7643917,1.234289E-4,0.1113303,4.273983E-4,2.936354E-4,2.027552E-6,0.05244023,2.051264E-5,0.04946564,5.13233E-7,8.987691E-9,6.481001E-4,2.294762E-5,0.003536389,0.00167279,6.81411E-4,3.044637E-11,3.477297E-9,3.720134E-10,3.757124E-10,7.867111E-5,2.231278E-6,2.031422E-6,1.712615E-7,4.964697E-4,2.231897E-6,0.00112836,9.303199E-4,0.007844544,1.295268E-4,3.046959E-4,3.307917E-7,8.726541E-4,1.97534E-12,4.149471E-9,1.777653E-8,1.763856E-7,4.22895E-12,8.947377E-23,7.097688E-17,6.534005E-14,0.001881493,2.412779E-4,2.717685E-4,6.008992E-5,1.833984E-5,1.230246E-6,6.202826E-7,-2.858486E-10,-2.187351E-303,7.565658,5.489988E-5,428182.0,428182.0
9.910464E-5,15.67439,-9.333672E8,1679.147,1679.147,8.605591E-4,1.0,0.7643567,1.228548E-4,0.1113916,4.247085E-4,2.885176E-4,2.012818E-6,0.05235597,2.03663E-5,0.04960784,5.060887E-7,8.882604E-9,6.356297E-4,2.25065E-5,0.003503266,0.001654505,6.740751E-4,3.034377E-11,3.360875E-9,3.57781E-10,3.614272E-10,7.582496E-5,2.169094E-6,1.98724E-6,1.695201E-7,4.924784E-4,2.202348E-6,0.001122902,9.349196E-4,0.007860659,1.276336E-4,3.02746E-4,3.275341E-7,8.742999E-4,1.895543E-12,4.061091E-9,1.710672E-8,1.722007E-7,4.660773E-12,8.311906E-23,6.614026E-17,6.145704E-14,0.001870744,2.394958E-4,2.738678E-4,6.075484E-5,1.858366E-5,1.260717E-6,6.297269E-7,-3.039436E-10,-2.1871E-303,7.56479,5.490223E-5,428132.9,428132.9
1.003857E-4,15.67355,-9.28887E8,1678.821,1678.821,8.605591E-4,1.0,0.7643147,1.221584E-4,0.1114657,4.214583E-4,2.824141E-4,1.995118E-6,0.05225192,2.018927E-5,0.04978171,4.975682E-7,8.756409E-9,6.207244E-4,2.197944E-5,0.003463004,0.001632354,6.651756E-4,2.990178E-11,3.223018E-9,3.410182E-10,3.445973E-10,7.24572E-5,2.09536E-6,1.934738E-6,1.674266E-7,4.876569E-4,2.166828E-6,0.001116225,9.405427E-4,0.00788021,1.25342E-4,3.003647E-4,3.235943E-7,8.76278E-4,1.801966E-12,3.955821E-9,1.631834E-8,1.672187E-7,3.643538E-12,7.591174E-23,6.063228E-17,5.700412E-14,0.001857606,2.373217E-4,2.764496E-4,6.157496E-5,1.888638E-5,1.298955E-6,6.414458E-7,-3.119902E-10,-2.186793E-303,7.563729,5.490519E-5,428072.8,428072.8
1.017068E-4,15.67266,-9.242959E8,1678.487,1678.487,8.605591E-4,1.0,0.7642729,1.214565E-4,0.11154,4.181981E-4,2.763818E-4,1.977481E-6,0.052145,2.001148E-5,0.04995843,4.891459E-7,8.631386E-9,6.059558E-4,2.145741E-5,0.003422359,0.001610074,6.562106E-4,2.954446E-11,3.087852E-9,3.246801E-10,3.281882E-10,6.915794E-5,2.022946E-6,1.88305E-6,1.653385E-7,4.828225E-4,2.131406E-6,0.001109437,9.462559E-4,0.007899905,1.230395E-4,2.979482E-4,3.196384E-7,8.782498E-4,1.71119E-12,3.853764E-9,1.555042E-8,1.623037E-7,4.023334E-12,6.91784E-23,5.546335E-17,5.279133E-14,0.001844262,2.351177E-4,2.790902E-4,6.241646E-5,1.919931E-5,1.338947E-6,6.535507E-7,-3.161649E-10,-2.186481E-303,7.562648,5.490829E-5,428011.7,428011.7
1.041503E-4,15.67099,-9.158757E8,1677.872,1677.872,8.605591E-4,1.0,0.7641995,1.202003E-4,0.1116721,4.123999E-4,2.658814E-4,1.946402E-6,0.05194829,1.969474E-5,0.05027865,4.744788E-7,8.413105E-9,5.801545E-4,2.054582E-5,0.003349432,0.001570307,6.40174E-4,2.959511E-11,2.855256E-9,2.967987E-10,3.001726E-10,6.348765E-5,1.898015E-6,1.793551E-6,1.616548E-7,4.742304E-4,2.068931E-6,0.001097138,9.566014E-4,0.007935141,1.189372E-4,2.935794E-4,3.125928E-7,8.817228E-4,1.557281E-12,3.678503E-9,1.424101E-8,1.537675E-7,6.765168E-12,5.835883E-23,4.710578E-17,4.58989E-14,0.001820102,2.311391E-4,2.839178E-4,6.396185E-5,1.978012E-5,1.414423E-6,6.759937E-7,-3.302215E-10,-2.185914E-303,7.560686,5.491416E-5,427900.6,427900.6
1.042082E-4,15.67095,-9.156819E8,1677.857,1677.857,8.605591E-4,1.0,0.7641978,1.201711E-4,0.1116752,4.122662E-4,2.656427E-4,1.945707E-6,0.05194366,1.968743E-5,0.05028613,4.741455E-7,8.413581E-9,5.795667E-4,2.052506E-5,0.003347741,0.001569387,6.398028E-4,3.320913E-11,2.850012E-9,2.961733E-10,2.995441E-10,6.335989E-5,1.895193E-6,1.791534E-6,1.615705E-7,4.740323E-4,2.067498E-6,0.001096851,9.568428E-4,0.007935957,1.188425E-4,2.934776E-4,3.124301E-7,8.818024E-4,1.553844E-12,3.683508E-9,1.421165E-8,1.535737E-7,1.836372E-11,5.812595E-23,4.692514E-17,4.574869E-14,0.001819539,2.310464E-4,2.840312E-4,6.399825E-5,1.97939E-5,1.416232E-6,6.765256E-7,-3.757331E-10,-2.1859E-303,7.56064,5.49143E-5,427898.0,427898.0
1.042556E-4,15.67091,-9.155111E8,1677.845,1677.845,8.605591E-4,1.0,0.7641965,1.201473E-4,0.1116777,4.121567E-4,2.654474E-4,1.945131E-6,0.05193986,1.968144E-5,0.05029225,4.738728E-7,8.411297E-9,5.790856E-4,2.050806E-5,0.003346355,0.001568635,6.394987E-4,3.390166E-11,2.845721E-9,2.956618E-10,2.9903E-10,6.325536E-5,1.892883E-6,1.789883E-6,1.615014E-7,4.738701E-4,2.066325E-6,0.001096616,9.570406E-4,0.007936625,1.18765E-4,2.933942E-4,3.122969E-7,8.818675E-4,1.551033E-12,3.679752E-9,1.418765E-8,1.534152E-7,2.504019E-11,5.793578E-23,4.67776E-17,4.562596E-14,0.001819077,2.309705E-4,2.841241E-4,6.402808E-5,1.98052E-5,1.417717E-6,6.769617E-7,-4.052649E-10,-2.185889E-303,7.560602,5.491442E-5,427895.9,427895.9
1.042918E-4,15.67089,-9.153865E8,1677.836,1677.836,8.605591E-4,1.0,0.7641954,1.201291E-4,0.1116796,4.12073E-4,2.652983E-4,1.944696E-6,0.05193695,1.967686E-5,0.05029693,4.736646E-7,8.41249E-9,5.787182E-4,2.049509E-5,0.003345297,0.00156806,6.392665E-4,3.720227E-11,2.842447E-9,2.952716E-10,2.986377E-10,6.317558E-5,1.89112E-6,1.788627E-6,1.614484E-7,4.737463E-4,2.065429E-6,0.001096436,9.571917E-4,0.007937135,1.187057E-4,2.933304E-4,3.121952E-7,8.819172E-4,1.548889E-12,3.67243E-9,1.416933E-8,1.532942E-7,3.332225E-11,5.779087E-23,4.666516E-17,4.55324E-14,0.001818724,2.309125E-4,2.841951E-4,6.405088E-5,1.981383E-5,1.418852E-6,6.77295E-7,-4.398935E-10,-2.185881E-303,7.560574,5.49145E-5,427894.3,427894.3
1.043134E-4,15.67087,-9.153247E8,1677.831,1677.831,8.605591E-4,1.0,0.7641948,1.201183E-4,0.1116807,4.120234E-4,2.652098E-4,1.94443E-6,0.05193522,1.967414E-5,0.05029971,4.735411E-7,8.407979E-9,5.785002E-4,2.048739E-5,0.003344669,0.001567718,6.391286E-4,3.469703E-11,2.840505E-9,2.950399E-10,2.984049E-10,6.312824E-5,1.890074E-6,1.787878E-6,1.614171E-7,4.736727E-4,2.064897E-6,0.001096329,9.572815E-4,0.007937438,1.186706E-4,2.932926E-4,3.121348E-7,8.819467E-4,1.547616E-12,3.672154E-9,1.415845E-8,1.532223E-7,3.501136E-11,5.770496E-23,4.659849E-17,4.547691E-14,0.001818514,2.308781E-4,2.842373E-4,6.406443E-5,1.981896E-5,1.419527E-6,6.774931E-7,-4.516755E-10,-2.185876E-303,7.560557,5.491456E-5,427893.3,427893.3
1.043401E-4,15.67085,-9.152327E8,1677.824,1677.824,8.605591E-4,1.0,0.764194,1.201049E-4,0.1116821,4.119617E-4,2.650999E-4,1.944099E-6,0.05193308,1.967077E-5,0.05030317,4.733878E-7,8.403522E-9,5.782296E-4,2.047783E-5,0.003343888,0.001567294,6.389574E-4,3.311905E-11,2.838094E-9,2.947526E-10,2.98116E-10,6.30695E-5,1.888776E-6,1.786948E-6,1.613782E-7,4.735814E-4,2.064237E-6,0.001096197,9.573929E-4,0.007937814,1.186269E-4,2.932456E-4,3.120598E-7,8.819834E-4,1.546037E-12,3.671755E-9,1.414497E-8,1.531332E-7,3.662913E-11,5.759845E-23,4.651583E-17,4.540811E-14,0.001818254,2.308353E-4,2.842897E-4,6.408125E-5,1.982533E-5,1.420365E-6,6.777391E-7,-4.635017E-10,-2.18587E-303,7.560535,5.491462E-5,427892.1,427892.1
1.050429E-4,15.67036,-9.128208E8,1677.649,1677.649,8.605591E-4,1.0,0.7641739,1.197545E-4,0.1117187,4.103541E-4,2.622479E-4,1.935518E-6,0.05187681,1.958281E-5,0.05039351,4.694019E-7,8.335765E-9,5.711971E-4,2.022947E-5,0.003323506,0.001556233,6.344878E-4,2.887855E-11,2.775611E-9,2.873204E-10,2.906447E-10,6.154807E-5,1.855124E-6,1.762739E-6,1.603645E-7,4.712009E-4,2.04705E-6,0.001092728,9.603095E-4,0.007947637,1.174881E-4,2.920158E-4,3.101037E-7,8.829371E-4,1.505254E-12,3.613559E-9,1.379616E-8,1.50819E-7,9.747797E-12,5.487537E-23,4.440006E-17,4.364299E-14,0.001811444,2.297168E-4,2.85663E-4,6.452268E-5,1.99929E-5,1.442475E-6,6.842069E-7,-4.502871E-10,-2.18571E-303,7.559981,5.491634E-5,427860.7,427860.7
1.061691E-4,15.66957,-9.089846E8,1677.368,1677.368,8.605591E-4,1.0,0.7641425,1.192014E-4,0.1117763,4.078243E-4,2.578065E-4,1.922129E-6,0.05178687,1.944428E-5,0.05053691,4.631914E-7,8.242483E-9,5.602263E-4,1.984202E-5,0.00329131,0.0015388,6.274371E-4,2.883456E-11,2.678826E-9,2.758546E-10,2.791159E-10,5.919332E-5,1.802932E-6,1.725129E-6,1.587755E-7,4.674563E-4,2.02011E-6,0.001087223,9.649367E-4,0.007963134,1.156954E-4,2.900662E-4,3.070234E-7,8.844301E-4,1.442515E-12,3.540874E-9,1.325817E-8,1.472182E-7,3.969987E-12,5.079426E-23,4.122E-17,4.097322E-14,0.001800639,2.279447E-4,2.878516E-4,6.522766E-5,2.026184E-5,1.478236E-6,6.945821E-7,-4.419988E-10,-2.185455E-303,7.559099,5.491912E-5,427810.8,427810.8
1.074309E-4,15.66867,-9.047078E8,1677.055,1677.055,8.605591E-4,1.0,0.7641084,1.185942E-4,0.1118393,4.050572E-4,2.530159E-4,1.90756E-6,0.05168649,1.929259E-5,0.05069555,4.564882E-7,8.140522E-9,5.48365E-4,1.942318E-5,0.003255921,0.001519697,6.197008E-4,2.828355E-11,2.57519E-9,2.636389E-10,2.668295E-10,5.667412E-5,1.746936E-6,1.684676E-6,1.570464E-7,4.633629E-4,1.990796E-6,0.001081137,9.700523E-4,0.007980141,1.13734E-4,2.879129E-4,3.036514E-7,8.860517E-4,1.375918E-12,3.4604E-9,1.268518E-8,1.433376E-7,2.697691E-12,4.660761E-23,3.794563E-17,3.820218E-14,0.001788694,2.259891E-4,2.902858E-4,6.601383E-5,2.056376E-5,1.518785E-6,7.062203E-7,-4.321396E-10,-2.185173E-303,7.558123,5.492227E-5,427755.5,427755.5
1.084951E-4,15.66791,-9.011183E8,1676.793,1676.793,8.605591E-4,1.0,0.7640806,1.180918E-4,0.1118911,4.02777E-4,2.491218E-4,1.895617E-6,0.05160215,1.916745E-5,0.05082772,4.510355E-7,8.057441E-9,5.387012E-4,1.908196E-5,0.003226623,0.001503927,6.133068E-4,2.803422E-11,2.491547E-9,2.538277E-10,2.569587E-10,5.464278E-5,1.701652E-6,1.651877E-6,1.556284E-7,4.599917E-4,1.96676E-6,0.001076068,9.743114E-4,0.007994201,1.121176E-4,2.861219E-4,3.008702E-7,8.873785E-4,1.322615E-12,3.395047E-9,1.22251E-8,1.401858E-7,1.106068E-12,4.336638E-23,3.540168E-17,3.603207E-14,0.001778748,2.243636E-4,2.923244E-4,6.667393E-5,2.081889E-5,1.553383E-6,7.160477E-7,-4.154903E-10,-2.184937E-303,7.557308,5.492495E-5,427709.4,427709.4
1.109518E-4,15.66611,-8.92894E8,1676.19,1676.19,8.605591E-4,1.0,0.7640193,1.169648E-4,0.1120067,3.976891E-4,2.406088E-4,1.869173E-6,0.05140854,1.888781E-5,0.05112738,4.391005E-7,7.875074E-9,5.175018E-4,1.833346E-5,0.003160822,0.00146866,5.989817E-4,2.782051E-11,2.310601E-9,2.327545E-10,2.357482E-10,5.025452E-5,1.603385E-6,1.580426E-6,1.524876E-7,4.524771E-4,1.913525E-6,0.00106459,9.839564E-4,0.008025712,1.085125E-4,2.820712E-4,2.946571E-7,8.903064E-4,1.208687E-12,3.256154E-9,1.123712E-8,1.333017E-7,3.918077E-12,3.67727E-23,3.019994E-17,3.153954E-14,0.001756221,2.206913E-4,2.969811E-4,6.818743E-5,2.140948E-5,1.634613E-6,7.387698E-7,-3.958531E-10,-2.184402E-303,7.555456,5.493123E-5,427604.6,427604.6
1.116634E-4,15.66559,-8.905262E8,1676.017,1676.017,8.605591E-4,1.0,0.7640024,1.166467E-4,0.1120391,3.962598E-4,2.382621E-4,1.861791E-6,0.05135276,1.880914E-5,0.05121278,4.358063E-7,7.823879E-9,5.116393E-4,1.812646E-5,0.003142232,0.001458734,5.949434E-4,2.74406E-11,2.261203E-9,2.270385E-10,2.299928E-10,4.905812E-5,1.576477E-6,1.560788E-6,1.51611E-7,4.503682E-4,1.898671E-6,0.001061322,9.86702E-4,0.008034599,1.075004E-4,2.809195E-4,2.929099E-7,8.911203E-4,1.17792E-12,3.215869E-9,1.096919E-8,1.314054E-7,2.021074E-12,3.507167E-23,2.885174E-17,3.036172E-14,0.001749806,2.196481E-4,2.983171E-4,6.862311E-5,2.158095E-5,1.658497E-6,7.453602E-7,-3.906918E-10,-2.184249E-303,7.554928,5.493308E-5,427574.7,427574.7
1.135436E-4,15.66419,-8.84305E8,1675.56,1675.56,8.605591E-4,1.0,0.7639591,1.15823E-4,0.1121226,3.92574E-4,2.32302E-4,1.842861E-6,0.05120602,1.860604E-5,0.05143552,4.274301E-7,7.694163E-9,4.967116E-4,1.759933E-5,0.003094087,0.001433102,5.845024E-4,2.70846E-11,2.136703E-9,2.127057E-10,2.155565E-10,4.604622E-5,1.508489E-6,1.511013E-6,1.493625E-7,4.449341E-4,1.860572E-6,0.00105281,9.938557E-4,0.008057583,1.048929E-4,2.779214E-4,2.884003E-7,8.932006E-4,1.101023E-12,3.118175E-9,1.029737E-8,1.265911E-7,1.124844E-12,3.097131E-23,2.559026E-17,2.748522E-14,0.001733089,2.169345E-4,3.018204E-4,6.976854E-5,2.203488E-5,1.722362E-6,7.627909E-7,-3.722111E-10,-2.183849E-303,7.553546,5.493798E-5,427496.5,427496.5
1.14918E-4,15.66316,-8.797869E8,1675.229,1675.229,8.605591E-4,1.0,0.7639288,1.15236E-4,0.1121818,3.8996E-4,2.281565E-4,1.829524E-6,0.05109935,1.84618E-5,0.05159573,4.215951E-7,7.603284E-9,4.862948E-4,1.723142E-5,0.003059766,0.001414896,5.770749E-4,2.689987E-11,2.050954E-9,2.028968E-10,2.056728E-10,4.397484E-5,1.461505E-6,1.476478E-6,1.477784E-7,4.410847E-4,1.833734E-6,0.001046696,9.989942E-4,0.008073941,1.030464E-4,2.757703E-4,2.851989E-7,8.946589E-4,1.048609E-12,3.050701E-9,9.837592E-9,1.232433E-7,7.973043E-13,2.830239E-23,2.345787E-17,2.558131E-14,0.001721076,2.14989E-4,3.043569E-4,7.060062E-5,2.23675E-5,1.769745E-6,7.755489E-7,-3.581897E-10,-2.183561E-303,7.55255,5.494161E-5,427440.2,427440.2
1.161477E-4,15.66222,-8.757659E8,1674.934,1674.934,8.605591E-4,1.0,0.7639027,1.147212E-4,0.1122334,3.876765E-4,2.245913E-4,1.817931E-6,0.05100434,1.833566E-5,0.05173726,4.1657E-7,7.524687E-9,4.773126E-4,1.69141E-5,0.003029669,0.001398975,5.705717E-4,2.677651E-11,1.977784E-9,1.945683E-10,1.972783E-10,4.220942E-5,1.4213E-6,1.446831E-6,1.464018E-7,4.377251E-4,1.810415E-6,0.001041302,0.001003528,0.00808827,1.014357E-4,2.738739E-4,2.824E-7,8.959206E-4,1.004243E-12,2.993236E-9,9.447187E-9,1.203645E-7,1.938959E-12,2.612469E-23,2.171192E-17,2.400681E-14,0.001710473,2.132751E-4,3.066092E-4,7.134133E-5,2.266563E-5,1.812636E-6,7.869739E-7,-3.545426E-10,-2.183307E-303,7.551669,5.494488E-5,427390.3,427390.3
1.180314E-4,15.66078,-8.696449E8,1674.484,1674.484,8.605591E-4,1.0,0.7638644,1.139511E-4,0.1123102,3.842754E-4,2.193793E-4,1.800767E-6,0.0508596,1.814753E-5,0.0519508,4.092109E-7,7.409211E-9,4.641402E-4,1.644861E-5,0.002984646,0.001375237,5.608617E-4,2.687654E-11,1.871801E-9,1.825752E-10,1.851857E-10,3.965607E-5,1.362864E-6,1.403568E-6,1.443643E-7,4.327272E-4,1.775902E-6,0.001033179,0.001010359,0.008109675,9.904154E-5,2.710197E-4,2.782276E-7,8.977777E-4,9.40574E-13,2.910054E-9,8.884903E-9,1.161558E-7,3.601349E-12,2.313171E-23,1.930269E-17,2.180788E-14,0.00169449,2.106973E-4,3.100282E-4,7.24691E-5,2.312325E-5,1.879233E-6,8.044916E-7,-3.463569E-10,-2.182921E-303,7.550336,5.494993E-5,427314.9,427314.9
