Time_Soln#19 (sec),Volume_Soln#19 (cm3),Volumetric_heat_production_rate_Soln#19 (erg/cm3-sec),Surface_temperature_Soln#19 (K),Temperature_Soln#19 (K),Mass_Soln#19 (g),Pressure_Soln#19 (atm),Mole_fraction_H2_Soln#19 (),Mole_fraction_H_Soln#19 (),Mole_fraction_CH4_Soln#19 (),Mole_fraction_CH3_Soln#19 (),Mole_fraction_C2H6_Soln#19 (),Mole_fraction_C2H5_Soln#19 (),Mole_fraction_C2H4_Soln#19 (),Mole_fraction_C2H3_Soln#19 (),Mole_fraction_C2H2_Soln#19 (),Mole_fraction_C3H8_Soln#19 (),Mole_fraction_NC3H7_Soln#19 (),Mole_fraction_C3H6_Soln#19 (),Mole_fraction_C3H5-A_Soln#19 (),Mole_fraction_C3H4-P_Soln#19 (),Mole_fraction_C3H4-A_Soln#19 (),Mole_fraction_C3H3_Soln#19 (),Mole_fraction_PC4H9_Soln#19 (),Mole_fraction_IC4H10_Soln#19 (),Mole_fraction_IC4H9_Soln#19 (),Mole_fraction_TC4H9_Soln#19 (),Mole_fraction_IC4H8_Soln#19 (),Mole_fraction_IC4H7_Soln#19 (),Mole_fraction_C4H8-1_Soln#19 (),Mole_fraction_C4H8-2_Soln#19 (),Mole_fraction_C4H71-3_Soln#19 (),Mole_fraction_C4H6_Soln#19 (),Mole_fraction_C4H4_Soln#19 (),Mole_fraction_C4H2_Soln#19 (),Mole_fraction_C6H6_Soln#19 (),Mole_fraction_FULVENE_Soln#19 (),Mole_fraction_C5H6_Soln#19 (),Mole_fraction_MCPTD_Soln#19 (),Mole_fraction_C10H8_Soln#19 (),Mole_fraction_NEOC5H12_Soln#19 (),Mole_fraction_NC5H10_Soln#19 (),Mole_fraction_B1M2_Soln#19 (),Mole_fraction_LC5H8_Soln#19 (),Mole_fraction_NC7H14_Soln#19 (),Mole_fraction_IC8H17_Soln#19 (),Mole_fraction_IC8H16_Soln#19 (),Mole_fraction_DIMEPTD_Soln#19 (),Mole_fraction_C7H8_Soln#19 (),Mole_fraction_C7H7_Soln#19 (),Mole_fraction_C6H5C2H_Soln#19 (),Mole_fraction_C12H8_Soln#19 (),Mole_fraction_C14H10_Soln#19 (),Mole_fraction_BIN1B_Soln#19 (),Mole_fraction_BIN1A_Soln#19 (),Mole_fraction_NC10H20_Soln#19 (),Mole_fraction_IC12H26_Soln#19 (),Molecular_weight_Soln#19 (g/mole),Mass_density_Soln#19 (g/cm3),Unburned_hydrocarbons_Soln#19 (ppm),Volatile_organic_compounds_Soln#19 (ppm)
0.017,16.0236,1.657422E7,1614.113,1614.113,8.832056E-4,1.0,0.8033535,5.217217E-5,0.1116781,1.476457E-4,4.500738E-5,1.613321E-7,0.006225041,2.194583E-6,0.06171593,3.525553E-8,4.099929E-10,2.676367E-5,1.022522E-6,6.878629E-4,2.578809E-4,6.884565E-5,3.788909E-13,2.312515E-11,9.376885E-13,9.886287E-13,1.449745E-7,8.759543E-8,7.426172E-8,2.426207E-8,6.05504E-9,2.442234E-5,2.981997E-4,0.001081498,0.007228105,7.195714E-6,2.815934E-5,2.036651E-8,0.001134189,4.81963E-15,5.066775E-11,1.313284E-10,2.866216E-9,1.358767E-13,2.321359E-27,2.917935E-21,1.547894E-17,1.010708E-4,8.870523E-6,5.554747E-4,2.934492E-4,4.129974E-4,0.003903664,1.506976E-4,-2.669614E-12,-2.525631E-303,7.300516,5.511901E-5,413176.2,413176.2
0.01795746,16.07386,1.507791E7,1618.283,1618.283,8.832056E-4,1.0,0.8055784,5.423939E-5,0.1109474,1.520864E-4,4.396725E-5,1.554641E-7,0.005887451,2.168868E-6,0.06064882,3.260471E-8,3.920678E-10,2.532239E-5,9.971808E-7,6.760084E-4,2.537882E-4,6.972761E-5,3.631675E-13,2.133195E-11,8.993774E-13,9.440592E-13,1.376776E-7,8.563198E-8,7.005216E-8,2.273312E-8,5.69751E-9,2.301702E-5,2.819304E-4,0.001046893,0.007014203,6.976041E-6,2.669692E-5,1.932145E-8,0.001094952,4.436813E-15,4.496347E-11,1.241353E-10,2.616384E-9,5.829355E-13,2.078075E-27,2.579943E-21,1.342087E-17,9.684725E-5,8.749453E-6,5.333989E-4,2.773173E-4,3.951431E-4,0.004203135,1.609363E-4,-9.191488E-11,-2.524238E-303,7.296488,5.494666E-5,412948.2,412948.2
0.018,16.07602,1.500937E7,1618.459,1618.459,8.832056E-4,1.0,0.805676,5.432844E-5,0.110914,1.522725E-4,4.392279E-5,1.552194E-7,0.005873469,2.167732E-6,0.06060289,3.249584E-8,3.912602E-10,2.5262E-5,9.960742E-7,6.754812E-4,2.536052E-4,6.976188E-5,3.355761E-13,2.125728E-11,8.977308E-13,9.421558E-13,1.373688E-7,8.5544E-8,6.987156E-8,2.266917E-8,5.682855E-9,2.295927E-5,2.812407E-4,0.001045384,0.00700453,6.966299E-6,2.663523E-5,1.927677E-8,0.001093165,4.420927E-15,4.505001E-11,1.238289E-10,2.60897E-9,-1.505476E-13,2.068108E-27,2.566221E-21,1.333879E-17,9.666062E-5,8.743243E-6,5.324191E-4,2.766095E-4,3.943371E-4,0.004216291,1.613831E-4,-3.394029E-11,-2.524173E-303,7.296302,5.493929E-5,412937.7,412937.7
0.01828666,16.0904,1.454421E7,1619.625,1619.625,8.832056E-4,1.0,0.8063314,5.492189E-5,0.1106865,1.535005E-4,4.362671E-5,1.536054E-7,0.005781399,2.1601E-6,0.06029678,3.178303E-8,3.862256E-10,2.486327E-5,9.886794E-7,6.719302E-4,2.523703E-4,6.998187E-5,3.299315E-13,2.077106E-11,8.867697E-13,9.295096E-13,1.353206E-7,8.494998E-8,6.869802E-8,2.224865E-8,5.586586E-9,2.257964E-5,2.766637E-4,0.001035284,0.006939019,6.900688E-6,2.622631E-5,1.89793E-8,0.001081051,4.316294E-15,4.367192E-11,1.217933E-10,2.545777E-9,1.584065E-13,2.002716E-27,2.476436E-21,1.280639E-17,9.540555E-5,8.699606E-6,5.258224E-4,2.718636E-4,3.888868E-4,0.004304566,1.643738E-4,-3.523792E-13,-2.523735E-303,7.295036,5.489019E-5,412866.1,412866.1
0.019,16.12488,1.336954E7,1622.371,1622.371,8.832056E-4,1.0,0.8079394,5.634429E-5,0.1101057,1.563524E-4,4.29149E-5,1.498368E-7,0.005568043,2.141284E-6,0.05956153,3.014598E-8,3.742887E-10,2.392908E-5,9.706489E-7,6.631137E-4,2.492876E-4,7.044491E-5,3.088372E-13,1.96475E-11,8.604388E-13,8.993148E-13,1.304691E-7,8.346463E-8,6.593003E-8,2.126626E-8,5.364654E-9,2.170228E-5,2.65803E-4,0.001010694,0.0067738,6.737663E-6,2.525733E-5,1.82652E-8,0.001050412,4.073119E-15,4.051E-11,1.169422E-10,2.394224E-9,1.169876E-13,1.852536E-27,2.271946E-21,1.161448E-17,9.2305E-5,8.577717E-6,5.094731E-4,2.602594E-4,3.752308E-4,0.004521119,1.716552E-4,-1.14402E-11,-2.522609E-303,7.29178,5.477283E-5,412681.8,412681.8
0.02,16.16998,1.171366E7,1625.836,1625.836,8.832056E-4,1.0,0.8101337,5.819268E-5,0.1092601,1.5983E-4,4.196963E-5,1.451115E-7,0.005304607,2.115479E-6,0.05859729,2.815007E-8,3.589714E-10,2.275205E-5,9.463306E-7,6.508545E-4,2.449623E-4,7.088861E-5,2.809281E-13,1.826342E-11,8.257844E-13,8.599819E-13,1.242332E-7,8.137457E-8,6.24002E-8,2.003193E-8,5.091026E-9,2.061539E-5,2.518029E-4,9.776465E-4,0.006538192,6.509794E-6,2.400511E-5,1.732196E-8,0.001006693,3.770353E-15,3.673787E-11,1.106394E-10,2.210518E-9,1.116519E-13,1.669186E-27,2.025743E-21,1.021758E-17,8.802525E-5,8.376641E-6,4.868086E-4,2.445807E-4,3.560715E-4,0.004816101,1.814316E-4,-4.932891E-12,-2.520946E-303,7.286974,5.462008E-5,412409.8,412409.8
0.02037,16.18569,1.110788E7,1627.004,1627.004,8.832056E-4,1.0,0.8109264,5.883001E-5,0.1089391,1.609572E-4,4.163347E-5,1.435148E-7,0.005216912,2.106133E-6,0.05826068,2.749101E-8,3.537094E-10,2.235328E-5,9.376275E-7,6.463631E-4,2.433665E-4,7.099249E-5,2.755758E-13,1.780256E-11,8.136162E-13,8.462835E-13,1.220845E-7,8.060188E-8,6.119182E-8,1.961399E-8,4.999471E-9,2.02502E-5,2.469681E-4,9.658654E-4,0.006450267,6.425774E-6,2.357011E-5,1.698868E-8,9.904155E-4,3.668619E-15,3.55474E-11,1.084484E-10,2.149148E-9,1.154566E-13,1.608517E-27,1.945171E-21,9.769462E-18,8.646558E-5,8.294054E-6,4.785273E-4,2.389773E-4,3.490374E-4,0.004922404,1.849099E-4,-1.585118E-11,-2.520309E-303,7.285131,5.456706E-5,412305.5,412305.5
0.02066259,16.19773,1.063419E7,1627.884,1627.884,8.832057E-4,1.0,0.8115455,5.931506E-5,0.1086825,1.617858E-4,4.137236E-5,1.42307E-7,0.005151115,2.098832E-6,0.05800239,2.69978E-8,3.496896E-10,2.205134E-5,9.3086E-7,6.428328E-4,2.421081E-4,7.105175E-5,2.659793E-13,1.745618E-11,8.042401E-13,8.357694E-13,1.204437E-7,7.999194E-8,6.027119E-8,1.929733E-8,4.93042E-9,1.997422E-5,2.432729E-4,9.56728E-4,0.006380584,6.359489E-6,2.323623E-5,1.673084E-8,9.775412E-4,3.591837E-15,3.461967E-11,1.06768E-10,2.104361E-9,1.31919E-13,1.56305E-27,1.885097E-21,9.438213E-18,8.52427E-5,8.225862E-6,4.720276E-4,2.346285E-4,3.435124E-4,0.005005286,1.876037E-4,-1.44818E-15,-2.519797E-303,7.28365,5.452648E-5,412221.7,412221.7
0.021,16.21122,1.009516E7,1628.853,1628.853,8.832057E-4,1.0,0.8122511,5.985428E-5,0.108384,1.626754E-4,4.107601E-5,1.409691E-7,0.005078827,2.090504E-6,0.05771282,2.645733E-8,3.452104E-10,2.171683E-5,9.231787E-7,6.387868E-4,2.406614E-4,7.109628E-5,2.59099E-13,1.707524E-11,7.93685E-13,8.239756E-13,1.186119E-7,7.929031E-8,5.924644E-8,1.894636E-8,4.854142E-9,1.966875E-5,2.391435E-4,9.463817E-4,0.006300151,6.283257E-6,2.286144E-5,1.643941E-8,9.627137E-4,3.507041E-15,3.363884E-11,1.048848E-10,2.054359E-9,1.301344E-13,1.513167E-27,1.819499E-21,9.07931E-18,8.384447E-5,8.144339E-6,4.645895E-4,2.297033E-4,3.371897E-4,0.00509958,1.906488E-4,-7.007969E-15,-2.519198E-303,7.28192,5.44811E-5,412123.8,412123.8
0.022,16.24869,8556868.0,1631.438,1631.438,8.832056E-4,1.0,0.8142871,6.132083E-5,0.1074849,1.648921E-4,4.022567E-5,1.37333E-7,0.004886083,2.06648E-6,0.05690728,2.502055E-8,3.328633E-10,2.080777E-5,9.012051E-7,6.269773E-4,2.364126E-4,7.108193E-5,2.411505E-13,1.605441E-11,7.639994E-13,7.91052E-13,1.135486E-7,7.722695E-8,5.642906E-8,1.799024E-8,4.647385E-9,1.883727E-5,2.277126E-4,9.169566E-4,0.006062152,6.059036E-6,2.181199E-5,1.561181E-8,9.190924E-4,3.277782E-15,3.10694E-11,9.963575E-11,1.921017E-9,1.251367E-13,1.380075E-27,1.646154E-21,8.145017E-18,7.978536E-5,7.886558E-6,4.429618E-4,2.157026E-4,3.188422E-4,0.00537045,1.992699E-4,-5.239135E-14,-2.517378E-303,7.276661,5.435549E-5,411826.1,411826.1
0.023,16.28249,7129518.0,1633.615,1633.615,8.832056E-4,1.0,0.8162392,6.259052E-5,0.1065694,1.665018E-4,3.941273E-5,1.341366E-7,0.004722211,2.043497E-6,0.05617803,2.379971E-8,3.217945E-10,2.001027E-5,8.804041E-7,6.154783E-4,2.322392E-4,7.086466E-5,2.263727E-13,1.517612E-11,7.36571E-13,7.6096E-13,1.089875E-7,7.51973E-8,5.391095E-8,1.714662E-8,4.465527E-9,1.810122E-5,2.174022E-4,8.893836E-4,0.005826463,5.838296E-6,2.084554E-5,1.483504E-8,8.763359E-4,3.077795E-15,2.892771E-11,9.484874E-11,1.806997E-9,1.243913E-13,1.266173E-27,1.499866E-21,7.372562E-18,7.586836E-5,7.609451E-6,4.220487E-4,2.026148E-4,3.012184E-4,0.005627987,2.072756E-4,-1.20293E-13,-2.515504E-303,7.271242,5.424264E-5,411519.5,411519.5
0.024,16.31285,5832532.0,1635.416,1635.416,8.832056E-4,1.0,0.8181071,6.366949E-5,0.1056442,1.675472E-4,3.863308E-5,1.313165E-7,0.004583154,2.021591E-6,0.05552045,2.275945E-8,3.118593E-10,1.930991E-5,8.607426E-7,6.043278E-4,2.2816E-4,7.046897E-5,2.140381E-13,1.441812E-11,7.112222E-13,7.334333E-13,1.048735E-7,7.321236E-8,5.165619E-8,1.639996E-8,4.304297E-9,1.744448E-5,2.081036E-4,8.636288E-4,0.005595183,5.622314E-6,1.99531E-5,1.410611E-8,8.348584E-4,2.902765E-15,2.712809E-11,9.047999E-11,1.709057E-9,1.16901E-13,1.168251E-27,1.375733E-21,6.728613E-18,7.211128E-5,7.31942E-6,4.019522E-4,1.90444E-4,2.844508E-4,0.005871854,2.146654E-4,-4.863106E-13,-2.51359E-303,7.265711,5.41417E-5,411206.4,411206.4
0.025,16.34001,4674681.0,1636.877,1636.877,8.832056E-4,1.0,0.819892,6.456898E-5,0.1047151,1.680825E-4,3.788398E-5,1.288188E-7,0.004465317,2.000767E-6,0.05492884,2.186998E-8,3.029242E-10,1.869362E-5,8.421741E-7,5.935503E-4,2.241893E-4,6.992127E-5,2.04861E-13,1.376136E-11,6.87773E-13,7.082127E-13,1.011545E-7,7.128053E-8,4.963196E-8,1.57367E-8,4.160296E-9,1.685433E-5,1.997142E-4,8.396279E-4,0.005370041,5.412267E-6,1.912745E-5,1.34227E-8,7.949614E-4,2.748945E-15,2.561921E-11,8.648709E-11,1.624422E-9,1.504738E-13,1.083629E-27,1.269771E-21,6.187487E-18,6.852738E-5,7.022437E-6,3.82746E-4,1.791685E-4,2.686166E-4,0.006102058,2.214541E-4,-3.113711E-12,-2.511654E-303,7.260114,5.40517E-5,410889.7,410889.7
0.026,16.36425,3656095.0,1638.036,1638.036,8.832056E-4,1.0,0.8215963,6.530363E-5,0.103787,1.681684E-4,3.716364E-5,1.265973E-7,0.004365511,1.98101E-6,0.05439696,2.11063E-8,2.948697E-10,1.814967E-5,8.246446E-7,5.831594E-4,2.203369E-4,6.924812E-5,2.018669E-13,1.318964E-11,6.660514E-13,6.850568E-13,9.77828E-8,6.940819E-8,4.7809E-8,1.514507E-8,4.030828E-9,1.632067E-5,1.921385E-4,8.17297E-4,0.005152425,5.209174E-6,1.836265E-5,1.278286E-8,7.568543E-4,2.613113E-15,2.438027E-11,8.283043E-11,1.549976E-9,2.402458E-13,1.010077E-27,1.178713E-21,5.728903E-18,6.512561E-5,6.723807E-6,3.644796E-4,1.687506E-4,2.537519E-4,0.006318852,2.276673E-4,-2.497323E-11,-2.509709E-303,7.254493,5.397162E-5,410571.6,410571.6
0.02679962,16.38173,2938168.0,1638.771,1638.771,8.832056E-4,1.0,0.8229033,6.578354E-5,0.1030487,1.679555E-4,3.660751E-5,1.249935E-7,0.00429681,1.965959E-6,0.05401035,2.057207E-8,2.890721E-10,1.77598E-5,8.113339E-7,5.751321E-4,2.173461E-4,6.863664E-5,2.355406E-13,1.278466E-11,6.498148E-13,6.678759E-13,9.530766E-8,6.795686E-8,4.647999E-8,1.47167E-8,3.936292E-9,1.592907E-5,1.866073E-4,8.005773E-4,0.004984527,5.052322E-6,1.779146E-5,1.230128E-8,7.277587E-4,2.515603E-15,2.281905E-11,8.012427E-11,1.495624E-9,7.560426E-13,9.579839E-28,1.114834E-21,5.410826E-18,6.253975E-5,6.486845E-6,3.505678E-4,1.61005E-4,2.425662E-4,0.006482854,2.322436E-4,-7.536838E-11,-2.508157E-303,7.250006,5.391404E-5,410317.6,410317.6
0.02681102,16.38197,2928532.0,1638.781,1638.781,8.832056E-4,1.0,0.8229215,6.578973E-5,0.1030382,1.679508E-4,3.65997E-5,1.249713E-7,0.004295896,1.965749E-6,0.05400508,2.056483E-8,2.888912E-10,1.775451E-5,8.111479E-7,5.750196E-4,2.173041E-4,6.862753E-5,1.85049E-13,1.277881E-11,6.4959E-13,6.676387E-13,9.52737E-8,6.793647E-8,4.645971E-8,1.471084E-8,3.935002E-9,1.59237E-5,1.865317E-4,8.003461E-4,0.004982176,5.050125E-6,1.778357E-5,1.229461E-8,7.273532E-4,2.514277E-15,2.319892E-11,8.0087E-11,1.495932E-9,-1.946593E-13,9.572798E-28,1.113974E-21,5.406524E-18,6.250377E-5,6.483491E-6,3.50374E-4,1.608982E-4,2.424113E-4,0.006485132,2.323064E-4,-5.98439E-11,-2.508135E-303,7.249942,5.391326E-5,410314.0,410314.0
0.02688206,16.38344,2868796.0,1638.838,1638.838,8.832056E-4,1.0,0.8230353,6.582794E-5,0.1029729,1.679206E-4,3.655115E-5,1.248357E-7,0.004290235,1.964444E-6,0.05397232,2.052028E-8,2.883919E-10,1.772167E-5,8.099974E-7,5.743188E-4,2.170424E-4,6.857043E-5,1.887062E-13,1.27448E-11,6.481941E-13,6.661669E-13,9.506278E-8,6.780962E-8,4.634649E-8,1.467448E-8,3.926977E-9,1.589034E-5,1.860619E-4,7.98909E-4,0.004967546,5.036448E-6,1.773452E-5,1.225312E-8,7.248308E-4,2.506055E-15,2.332248E-11,7.985552E-11,1.495033E-9,1.7339E-13,9.529162E-28,1.108647E-21,5.380131E-18,6.228001E-5,6.462596E-6,3.49169E-4,1.602349E-4,2.414483E-4,0.0064993,2.326963E-4,-5.74581E-12,-2.507997E-303,7.249544,5.390841E-5,410291.5,410291.5
0.027,16.38586,2771167.0,1638.931,1638.931,8.832056E-4,1.0,0.8232231,6.588979E-5,0.1028645,1.678666E-4,3.647087E-5,1.246132E-7,0.004280992,1.96229E-6,0.05391851,2.044757E-8,2.875711E-10,1.766783E-5,8.080965E-7,5.731603E-4,2.166096E-4,6.847473E-5,1.890798E-13,1.26892E-11,6.45895E-13,6.637443E-13,9.471586E-8,6.759982E-8,4.616078E-8,1.461495E-8,3.913769E-9,1.583546E-5,1.852899E-4,7.965409E-4,0.004943369,5.013843E-6,1.765372E-5,1.218471E-8,7.20667E-4,2.492565E-15,2.320666E-11,7.947443E-11,1.488393E-9,2.051771E-13,9.457655E-28,1.099926E-21,5.336986E-18,6.19108E-5,6.427983E-6,3.471803E-4,1.591428E-4,2.39861E-4,0.00652267,2.333376E-4,-9.148566E-15,-2.507769E-303,7.248885,5.390045E-5,410254.2,410254.2
0.028,16.40511,2009981.0,1639.597,1639.597,8.832056E-4,1.0,0.8247764,6.634493E-5,0.1019511,1.672387E-4,3.580475E-5,1.228333E-7,0.004209356,1.944562E-6,0.05348722,1.987647E-8,2.809428E-10,1.723905E-5,7.924649E-7,5.635503E-4,2.130105E-4,6.762435E-5,1.82935E-13,1.224867E-11,6.271512E-13,6.440718E-13,9.19153E-8,6.585802E-8,4.466491E-8,1.413765E-8,3.807342E-9,1.539207E-5,1.79088E-4,7.772533E-4,0.004743557,4.826833E-6,1.69962E-5,1.16263E-8,6.864564E-4,2.384983E-15,2.224578E-11,7.63861E-11,1.432364E-9,2.027423E-13,8.891763E-28,1.03126E-21,4.999187E-18,5.888335E-5,6.138506E-6,3.308521E-4,1.502897E-4,2.269217E-4,0.006714118,2.385037E-4,-5.894007E-14,-2.505845E-303,7.243321,5.383721E-5,409939.3,409939.3
0.029,16.42226,1360843.0,1640.067,1640.067,8.832056E-4,1.0,0.8262599,6.668562E-5,0.1010496,1.663403E-4,3.516456E-5,1.212306E-7,0.004148617,1.927779E-6,0.05309738,1.937885E-8,2.748972E-10,1.685575E-5,7.776903E-7,5.543222E-4,2.095405E-4,6.671711E-5,1.777623E-13,1.18586E-11,6.096844E-13,6.258619E-13,8.934825E-8,6.418397E-8,4.330175E-8,1.370591E-8,3.710159E-9,1.498525E-5,1.734623E-4,7.593296E-4,0.004553374,4.64848E-6,1.638609E-5,1.11056E-8,6.542285E-4,2.288455E-15,2.141015E-11,7.353656E-11,1.382966E-9,1.995885E-13,8.390804E-28,9.71003E-22,4.705744E-18,5.604076E-5,5.858034E-6,3.154843E-4,1.421358E-4,2.148971E-4,0.006893859,2.432051E-4,-5.381825E-13,-2.503944E-303,7.237828,5.378097E-5,409628.5,409628.5
0.03,16.43756,811453.7,1640.369,1640.369,8.832056E-4,1.0,0.8276777,6.692749E-5,0.1001624,1.65222E-4,3.454968E-5,1.197825E-7,0.004097085,1.911887E-6,0.05274382,1.894306E-8,2.693612E-10,1.651148E-5,7.637148E-7,5.454658E-4,2.061989E-4,6.577038E-5,1.733426E-13,1.151117E-11,5.93373E-13,6.089585E-13,8.698623E-8,6.257783E-8,4.205457E-8,1.331357E-8,3.621072E-9,1.461065E-5,1.683504E-4,7.426675E-4,0.004372995,4.478947E-6,1.581983E-5,1.062059E-8,6.23955E-4,2.201389E-15,2.067852E-11,7.090048E-11,1.339217E-9,1.972528E-13,7.944718E-28,9.177716E-22,4.448897E-18,5.337816E-5,5.588483E-6,3.010539E-4,1.346261E-4,2.037418E-4,0.007062584,2.474812E-4,-9.662109E-13,-2.502075E-303,7.232426,5.373093E-5,409322.7,409322.7
0.031,16.45122,349475.1,1640.53,1640.53,8.832056E-4,1.0,0.8290337,6.708514E-5,0.09929132,1.63929E-4,3.395946E-5,1.184697E-7,0.004053327,1.896837E-6,0.05242183,1.855938E-8,2.642717E-10,1.62007E-5,7.504823E-7,5.369679E-4,2.029835E-4,6.479888E-5,1.693939E-13,1.119985E-11,5.781076E-13,5.932232E-13,8.480434E-8,6.103884E-8,4.090885E-8,1.295541E-8,3.53912E-9,1.42646E-5,1.636958E-4,7.271658E-4,0.004202381,4.318216E-6,1.529404E-5,1.01691E-8,5.955746E-4,2.122438E-15,2.003278E-11,6.845524E-11,1.30033E-9,1.981803E-13,7.545155E-28,8.704299E-22,4.222383E-18,5.088857E-5,5.331112E-6,2.875271E-4,1.277067E-4,1.934023E-4,0.007221024,2.513711E-4,-2.476964E-13,-2.500244E-303,7.227131,5.368632E-5,409023.1,409023.1
0.032,16.46343,-36986.29,1640.572,1640.572,8.832056E-4,1.0,0.8303317,6.717144E-5,0.0984376,1.624999E-4,3.339319E-5,1.172761E-7,0.004016156,1.882577E-6,0.05212733,1.821992E-8,2.595764E-10,1.591879E-5,7.379407E-7,5.28814E-4,1.998911E-4,6.381449E-5,1.668619E-13,1.091932E-11,5.637915E-13,5.785362E-13,8.278144E-8,5.956552E-8,3.985247E-8,1.262706E-8,3.463509E-9,1.394404E-5,1.594494E-4,7.127298E-4,0.004041342,4.166138E-6,1.480559E-5,9.748965E-9,5.690079E-4,2.050498E-15,1.946651E-11,6.618125E-11,1.265269E-9,1.889081E-13,7.185366E-28,8.280679E-22,4.021263E-18,4.856374E-5,5.086611E-6,2.748634E-4,1.213271E-4,1.838236E-4,0.007369887,2.549114E-4,-5.051136E-12,-2.498453E-303,7.221955,5.364649E-5,408730.1,408730.1
0.033,16.47438,-357578.6,1640.516,1640.516,8.832056E-4,1.0,0.8315754,6.719791E-5,0.09760218,1.609682E-4,3.285017E-5,1.161878E-7,0.003984563,1.869044E-6,0.05185672,1.791803E-8,2.5523E-10,1.56618E-5,7.26039E-7,5.209888E-4,1.969175E-4,6.282708E-5,1.689571E-13,1.066512E-11,5.503344E-13,5.647883E-13,8.08992E-8,5.81559E-8,3.887502E-8,1.232479E-8,3.393539E-9,1.364631E-5,1.555671E-4,6.992698E-4,0.003889589,4.022472E-6,1.435153E-5,9.358122E-9,5.441637E-4,1.98464E-15,1.898245E-11,6.406131E-11,1.231688E-9,8.978027E-15,6.859766E-28,7.899671E-22,3.841698E-18,4.639469E-5,4.855314E-6,2.630184E-4,1.154401E-4,1.749503E-4,0.007509866,2.581364E-4,-4.842067E-11,-2.496706E-303,7.216906,5.361084E-5,408444.4,408444.4
0.03333725,16.47781,-452961.6,1640.477,1640.477,8.832056E-4,1.0,0.8319832,6.719513E-5,0.09732468,1.604334E-4,3.267213E-5,1.158424E-7,0.003975015,1.864641E-6,0.05177028,1.782384E-8,2.538188E-10,1.558016E-5,7.221576E-7,5.184212E-4,1.959407E-4,6.249475E-5,1.592904E-13,1.0585E-11,5.45978E-13,5.603488E-13,8.029329E-8,5.76945E-8,3.856257E-8,1.222824E-8,3.371101E-9,1.355063E-5,1.54333E-4,6.949358E-4,0.003840439,3.975862E-6,1.420567E-5,9.2325E-9,5.361563E-4,1.963657E-15,1.869866E-11,6.337832E-11,1.221035E-9,-6.619229E-15,6.756792E-28,7.779524E-22,3.785367E-18,4.569666E-5,4.780276E-6,2.592E-4,1.13558E-4,1.721073E-4,0.007555188,2.591585E-4,-6.325654E-11,-2.496127E-303,7.215233,5.359967E-5,408349.7,408349.7
0.03341199,16.47856,-473236.2,1640.467,1640.467,8.832056E-4,1.0,0.8320728,6.719376E-5,0.09726348,1.603137E-4,3.263301E-5,1.157673E-7,0.00397297,1.863675E-6,0.05175144,1.780319E-8,2.535208E-10,1.556237E-5,7.213089E-7,5.17857E-4,1.95726E-4,6.24212E-5,1.605277E-13,1.0567E-11,5.450234E-13,5.593768E-13,8.016089E-8,5.759319E-8,3.849205E-8,1.220697E-8,3.366211E-9,1.352975E-5,1.540645E-4,6.939891E-4,0.003829686,3.965658E-6,1.417383E-5,9.205081E-9,5.34407E-4,1.959082E-15,1.874711E-11,6.322905E-11,1.222063E-9,1.769275E-13,6.734402E-28,7.753436E-22,3.773058E-18,4.554423E-5,4.763853E-6,2.583658E-4,1.131478E-4,1.714872E-4,0.007565105,2.593807E-4,-4.315147E-12,-2.496E-303,7.214864,5.359725E-5,408328.8,408328.8
0.034,16.48421,-622937.6,1640.376,1640.376,8.832056E-4,1.0,0.8327681,6.717447E-5,0.0967857,1.593612E-4,3.232958E-5,1.151934E-7,0.003957715,1.856208E-6,0.05160692,1.764823E-8,2.511822E-10,1.542646E-5,7.147321E-7,5.134772E-4,1.940585E-4,6.184422E-5,1.610197E-13,1.043342E-11,5.376653E-13,5.518924E-13,7.914199E-8,5.680785E-8,3.796637E-8,1.204536E-8,3.328643E-9,1.336919E-5,1.520108E-4,6.867043E-4,0.003746761,3.886909E-6,1.392921E-5,8.994389E-9,5.209466E-4,1.924076E-15,1.849758E-11,6.208023E-11,1.20625E-9,2.197699E-13,6.563617E-28,7.554732E-22,3.680144E-18,4.437216E-5,4.637169E-6,2.51946E-4,1.100026E-4,1.667293E-4,0.007641608,2.610773E-4,-2.446486E-14,-2.495005E-303,7.21199,5.357886E-5,408166.2,408166.2
0.035,16.49307,-840866.2,1640.17,1640.17,8.832056E-4,1.0,0.8339132,6.710997E-5,0.09598844,1.577027E-4,3.183059E-5,1.142823E-7,0.003934887,1.84401E-6,0.05137519,1.740594E-8,2.47411E-10,1.520988E-5,7.039775E-7,5.062625E-4,1.913091E-4,6.087202E-5,1.588737E-13,1.022123E-11,5.257109E-13,5.397627E-13,7.749597E-8,5.551871E-8,3.711996E-8,1.178616E-8,3.268301E-9,1.311063E-5,1.48745E-4,6.749532E-4,0.003612405,3.759058E-6,1.353593E-5,8.655724E-9,4.992495E-4,1.868144E-15,1.808701E-11,6.022453E-11,1.180652E-9,2.194657E-13,6.293038E-28,7.240997E-22,3.53411E-18,4.248616E-5,4.431897E-6,2.415957E-4,1.049733E-4,1.591066E-4,0.007765766,2.637639E-4,-1.717497E-13,-2.493351E-303,7.207208,5.355009E-5,407895.5,407895.5
