Time_Soln#28 (sec),Volume_Soln#28 (cm3),Volumetric_heat_production_rate_Soln#28 (erg/cm3-sec),Surface_temperature_Soln#28 (K),Temperature_Soln#28 (K),Mass_Soln#28 (g),Pressure_Soln#28 (atm),Mole_fraction_H2_Soln#28 (),Mole_fraction_H_Soln#28 (),Mole_fraction_CH4_Soln#28 (),Mole_fraction_CH3_Soln#28 (),Mole_fraction_CH2_Soln#28 (),Mole_fraction_C2H6_Soln#28 (),Mole_fraction_C2H5_Soln#28 (),Mole_fraction_C2H4_Soln#28 (),Mole_fraction_C2H3_Soln#28 (),Mole_fraction_C2H2_Soln#28 (),Mole_fraction_C3H8_Soln#28 (),Mole_fraction_IC3H7_Soln#28 (),Mole_fraction_NC3H7_Soln#28 (),Mole_fraction_C3H6_Soln#28 (),Mole_fraction_C3H5-A_Soln#28 (),Mole_fraction_C3H5-T_Soln#28 (),Mole_fraction_C3H4-P_Soln#28 (),Mole_fraction_C3H4-A_Soln#28 (),Mole_fraction_C3H3_Soln#28 (),Mole_fraction_C3H2_Soln#28 (),Mole_fraction_PC4H9_Soln#28 (),Mole_fraction_IC4H10_Soln#28 (),Mole_fraction_IC4H9_Soln#28 (),Mole_fraction_TC4H9_Soln#28 (),Mole_fraction_IC4H8_Soln#28 (),Mole_fraction_IC4H7_Soln#28 (),Mole_fraction_C4H8-1_Soln#28 (),Mole_fraction_C4H71-3_Soln#28 (),Mole_fraction_C4H6_Soln#28 (),Mole_fraction_C4H5_Soln#28 (),Mole_fraction_C4H4_Soln#28 (),Mole_fraction_C4H2_Soln#28 (),Mole_fraction_C6H6_Soln#28 (),Mole_fraction_C10H8_Soln#28 (),Mole_fraction_NEOC5H11_Soln#28 (),Mole_fraction_NC5H10_Soln#28 (),Mole_fraction_NC6H12_Soln#28 (),Mole_fraction_NC7H14_Soln#28 (),Mole_fraction_IC8H17_Soln#28 (),Mole_fraction_IC8H16_Soln#28 (),Mole_fraction_C7H8_Soln#28 (),Mole_fraction_C7H7_Soln#28 (),Mole_fraction_CH3C6H4_Soln#28 (),Mole_fraction_C6H5C2H_Soln#28 (),Mole_fraction_INDENYL_Soln#28 (),Mole_fraction_C12H8_Soln#28 (),Mole_fraction_C14H10_Soln#28 (),Mole_fraction_BIN1B_Soln#28 (),Mole_fraction_NC10H20_Soln#28 (),Mole_fraction_IC12H26_Soln#28 (),Molecular_weight_Soln#28 (g/mole),Mass_density_Soln#28 (g/cm3),Unburned_hydrocarbons_Soln#28 (ppm),Volatile_organic_compounds_Soln#28 (ppm)
2.338072E-7,14.60902,5.671757E11,1935.013,1935.013,7.140809E-4,1.0,0.8022219,0.006868176,0.02518537,0.04645388,2.028971E-4,0.003897075,4.005378E-4,0.02313161,0.001429848,0.008201507,5.325426E-4,5.803357E-5,4.552278E-5,0.0247155,0.002647336,2.697955E-4,0.006080462,0.01478118,0.004984777,1.883445E-4,7.266314E-7,2.336104E-4,6.823127E-5,5.422962E-5,0.01423746,0.001653549,7.009126E-4,8.799941E-6,0.002555965,5.784136E-4,4.032484E-4,2.177012E-5,4.83606E-4,3.567911E-6,2.12404E-8,3.868796E-6,2.141343E-7,1.060527E-7,2.356297E-15,1.272771E-10,0.004507444,0.001404404,1.091574E-4,6.584272E-7,7.838714E-7,3.915886E-9,4.531004E-7,1.21261E-11,3.672379E-11,1.334145E-77,7.761188,4.887945E-5,439247.0,439247.0
2.364769E-7,14.61374,5.627366E11,1935.463,1935.463,7.140809E-4,1.0,0.8021114,0.006839107,0.02545445,0.04625531,2.042626E-4,0.003925546,3.995427E-4,0.02324595,0.001423833,0.00827622,5.298635E-4,5.720152E-5,4.493362E-5,0.0246326,0.002642619,2.693374E-4,0.006116843,0.01475468,0.005020455,1.910264E-4,7.039836E-7,2.288317E-4,6.480107E-5,5.148567E-5,0.0141836,0.001624024,6.975904E-4,8.725874E-6,0.00255306,5.776628E-4,4.083311E-4,2.222341E-5,4.882367E-4,3.662029E-6,2.103623E-8,3.830849E-6,2.054853E-7,9.563439E-8,2.158904E-15,1.173545E-10,0.004495326,0.001410139,1.083319E-4,6.757173E-7,8.029414E-7,4.031359E-9,4.571047E-7,1.250264E-11,2.977918E-11,2.010576E-78,7.760484,4.886365E-5,439207.2,439207.2
2.383221E-7,14.61699,5.596447E11,1935.772,1935.772,7.140809E-4,1.0,0.8020354,0.006819393,0.02563966,0.04611838,2.051857E-4,0.003944904,3.988455E-4,0.02332454,0.001419774,0.008327714,5.280087E-4,5.663748E-5,4.453477E-5,0.02457542,0.002639358,2.690126E-4,0.006141722,0.01473612,0.005044968,1.928822E-4,6.891481E-7,2.255821E-4,6.25533E-5,4.968809E-5,0.01414651,0.001604104,6.952963E-4,8.67565E-6,0.00255111,5.771349E-4,4.118426E-4,2.253933E-5,4.914337E-4,3.727966E-6,2.08967E-8,3.804867E-6,1.998582E-7,8.902147E-8,2.033602E-15,1.110214E-10,0.004486997,0.001414052,1.077712E-4,6.878042E-7,8.162515E-7,4.112397E-9,4.598542E-7,1.276666E-11,2.574895E-11,5.359841E-79,7.760002,4.885281E-5,439179.9,439179.9
2.404063E-7,14.62063,5.561316E11,1936.119,1936.119,7.140809E-4,1.0,0.8019501,0.006797487,0.0258481,0.04596404,2.062078E-4,0.003966455,3.980491E-4,0.02341288,0.001415283,0.008385732,5.259112E-4,5.601099E-5,4.409222E-5,0.02451096,0.002635674,2.686381E-4,0.00616956,0.01471494,0.005072508,1.949802E-4,6.731446E-7,2.219637E-4,6.012926E-5,4.774998E-5,0.01410476,0.001582073,6.927071E-4,8.61985E-6,0.002548963,5.765304E-4,4.15807E-4,2.289871E-5,4.950411E-4,3.803313E-6,2.074065E-8,3.775762E-6,1.938249E-7,8.208747E-8,1.902074E-15,1.043428E-10,0.004477635,0.001418422,1.071474E-4,7.015902E-7,8.314115E-7,4.205139E-9,4.629421E-7,1.306856E-11,2.183879E-11,1.194311E-79,7.759461,4.884065E-5,439149.2,439149.3
2.430848E-7,14.62527,5.515876E11,1936.562,1936.562,7.140809E-4,1.0,0.8018411,0.006769874,0.02611482,0.04576624,2.074899E-4,0.00399367,3.970118E-4,0.02352576,0.001409653,0.008460083,5.232118E-4,5.522172E-5,4.35353E-5,0.02442832,0.002630939,2.681452E-4,0.006204934,0.01468737,0.005107681,1.976797E-4,6.536688E-7,2.173931E-4,5.718268E-5,4.539474E-5,0.01405134,0.001554469,6.893824E-4,8.54953E-6,0.002546287,5.757411E-4,4.208997E-4,2.336459E-5,4.996719E-4,3.901521E-6,2.054244E-8,3.738725E-6,1.86539E-7,7.3945E-8,1.747239E-15,9.643709E-11,0.004465671,0.001423961,1.063603E-4,7.195182E-7,8.510931E-7,4.326238E-9,4.668838E-7,1.346237E-11,1.765963E-11,1.71588E-80,7.758772,4.882515E-5,439110.2,439110.2
2.453483E-7,14.62916,5.477254E11,1936.933,1936.933,7.140809E-4,1.0,0.8017496,0.006746994,0.02633918,0.04559959,2.085459E-4,0.004016248,3.961237E-4,0.02362057,0.001405016,0.00852273,5.209277E-4,5.456821E-5,4.307466E-5,0.02435866,0.002626935,2.67719E-4,0.006234479,0.01466378,0.005137211,1.999636E-4,6.381033E-7,2.135996E-4,5.483226E-5,4.351656E-5,0.01400638,0.001531748,6.865751E-4,8.491284E-6,0.002544095,5.750637E-4,4.252012E-4,2.37618E-5,5.035809E-4,3.985726E-6,2.037696E-8,3.707746E-6,1.807634E-7,6.768411E-8,1.627719E-15,9.02998E-11,0.004455621,0.001428575,1.057076E-4,7.348537E-7,8.678991E-7,4.430266E-9,4.701918E-7,1.38003E-11,1.474955E-11,3.33949E-81,7.758194,4.881215E-5,439077.6,439077.6
2.470828E-7,14.63213,5.447541E11,1937.216,1937.216,7.140809E-4,1.0,0.8016798,0.006729733,0.02651048,0.04547221,2.093383E-4,0.004033293,3.954361E-4,0.02369288,0.001401535,0.008570624,5.191759E-4,5.407551E-5,4.272762E-5,0.0243054,0.002623867,2.673866E-4,0.006256904,0.01464554,0.00515972,2.017154E-4,6.266901E-7,2.107349E-4,5.311268E-5,4.214279E-5,0.01397206,0.001514702,6.844253E-4,8.447358E-6,0.002542457,5.745386E-4,4.284959E-4,2.406835E-5,5.065736E-4,4.051002E-6,2.025138E-8,3.684203E-6,1.765573E-7,6.323946E-8,1.542525E-15,8.590521E-11,0.004447957,0.00143207,1.052149E-4,7.467194E-7,8.808842E-7,4.511031E-9,4.727126E-7,1.406242E-11,1.284299E-11,9.454767E-82,7.757755,4.880226E-5,439052.7,439052.7
2.494736E-7,14.63619,5.406434E11,1937.604,1937.604,7.140809E-4,1.0,0.8015841,0.006706314,0.0267457,0.04529712,2.104068E-4,0.004056426,3.944786E-4,0.02379206,0.001396836,0.008636487,5.167591E-4,5.340751E-5,4.225739E-5,0.02423215,0.002619636,2.669205E-4,0.006287515,0.01462016,0.005190582,2.041324E-4,6.116425E-7,2.068454E-4,5.085237E-5,4.033745E-5,0.01392491,0.001491714,6.81464E-4,8.387783E-6,0.002540256,5.738066E-4,4.330355E-4,2.449401E-5,5.106951E-4,4.142061E-6,2.008001E-8,3.652027E-6,1.710521E-7,5.757798E-8,1.433452E-15,8.025301E-11,0.004437442,0.001436831,1.045463E-4,7.632393E-7,8.989361E-7,4.623873E-9,4.761679E-7,1.442829E-11,1.060638E-11,1.632691E-82,7.757153,4.878871E-5,439018.6,439018.6
2.513351E-7,14.63933,5.374329E11,1937.903,1937.903,7.140809E-4,1.0,0.80151,0.00668837,0.02692811,0.04516121,2.112197E-4,0.004074148,3.937257E-4,0.02386888,0.001393256,0.008687643,5.148761E-4,5.289613E-5,4.189762E-5,0.02417526,0.00261634,2.665515E-4,0.006311107,0.01460022,0.005214478,2.06016E-4,6.004454E-7,2.038642E-4,4.917661E-5,3.899932E-5,0.01388835,0.001474214,6.791599E-4,8.342161E-6,0.002538587,5.732303E-4,4.365684E-4,2.48279E-5,5.139012E-4,4.213828E-6,1.994794E-8,3.627195E-6,1.669866E-7,5.351737E-8,1.354734E-15,7.615466E-11,0.004429297,0.001440493,1.04034E-4,7.762329E-7,9.131131E-7,4.71295E-9,4.788426E-7,1.471681E-11,9.134823E-12,4.216777E-83,7.756687,4.877823E-5,438992.3,438992.3
2.547147E-7,14.64499,5.315855E11,1938.443,1938.443,7.140809E-4,1.0,0.8013762,0.006656414,0.02725769,0.0449154,2.126536E-4,0.004105688,3.923423E-4,0.02400749,0.001386924,0.008780255,5.114548E-4,5.198644E-5,4.125797E-5,0.02407229,0.002610354,2.658683E-4,0.006353409,0.01456365,0.00525757,2.094399E-4,5.811843E-7,1.98555E-4,4.631001E-5,3.671095E-5,0.01382228,0.001443305,6.749801E-4,8.260967E-6,0.002535651,5.721707E-4,4.429789E-4,2.543966E-5,5.197158E-4,4.346085E-6,1.971115E-8,3.582596E-6,1.600602E-7,4.685055E-8,1.224345E-15,6.932788E-11,0.004414597,0.001447042,1.031217E-4,8.001192E-7,9.391262E-7,4.877435E-9,4.83665E-7,1.524889E-11,6.957992E-12,3.486104E-84,7.755849,4.875938E-5,438944.8,438944.8
2.565152E-7,14.64799,5.284626E11,1938.728,1938.728,7.140809E-4,1.0,0.8013054,0.006639703,0.02743243,0.04478495,2.133956E-4,0.004122161,3.915971E-4,0.02408089,0.001383636,0.008829458,5.09631E-4,5.151135E-5,4.092403E-5,0.0240176,0.002607163,2.654978E-4,0.006375671,0.01454398,0.005280376,2.112661E-4,5.714459E-7,1.9578E-4,4.486997E-5,3.556171E-5,0.01378725,0.001427279,6.72755E-4,8.218544E-6,0.002534135,5.715996E-4,4.463923E-4,2.576851E-5,5.228105E-4,4.417582E-6,1.958654E-8,3.559089E-6,1.565923E-7,4.363879E-8,1.160894E-15,6.598718E-11,0.004406811,0.001450479,1.026448E-4,8.130005E-7,9.531286E-7,4.966528E-9,4.862167E-7,1.553672E-11,6.015336E-12,9.204631E-85,7.755405,4.874942E-5,438919.7,438919.7
2.589154E-7,14.65195,5.242929E11,1939.106,1939.106,7.140809E-4,1.0,0.8012115,0.006617757,0.02766446,0.04461163,2.143611E-4,0.004143762,3.90595E-4,0.02417824,0.001379343,0.008894902,5.071988E-4,5.08881E-5,4.048606E-5,0.02394488,0.002602908,2.649968E-4,0.006405048,0.01451755,0.005310613,2.137028E-4,5.589952E-7,1.921385E-4,4.303976E-5,3.410143E-5,0.01374072,0.001406384,6.697907E-4,8.162868E-6,0.002532163,5.708314E-4,4.509406E-4,2.62101E-5,5.269327E-4,4.514035E-6,1.942208E-8,3.528025E-6,1.521938E-7,3.969575E-8,1.082265E-15,6.182932E-11,0.004396482,0.001455006,1.020189E-4,8.303433E-7,9.719523E-7,5.086914E-9,4.895999E-7,1.592521E-11,4.953363E-12,1.609463E-85,7.754818,4.873623E-5,438886.5,438886.5
2.636799E-7,14.65974,5.160049E11,1939.847,1939.847,7.140809E-4,1.0,0.8010266,0.006575242,0.02812198,0.04426959,2.161997E-4,0.004185469,3.885784E-4,0.0243699,0.001371109,0.009024337,5.023691E-4,4.968321E-5,3.963944E-5,0.02380119,0.002594454,2.639807E-4,0.006462383,0.0144645,0.005370096,2.185468E-4,5.358905E-7,1.850983E-4,3.968255E-5,3.142383E-5,0.01364897,0.001366411,6.63913E-4,8.05516E-6,0.002528407,5.692853E-4,4.599619E-4,2.70973E-5,5.351049E-4,4.709312E-6,1.910104E-8,3.467266E-6,1.441428E-7,3.287429E-8,9.438905E-16,5.445836E-11,0.00437614,0.00146381,1.008079E-4,8.653389E-7,1.009839E-6,5.331315E-9,4.962551E-7,1.67124E-11,3.358541E-12,2.554536E-87,7.753662,4.871035E-5,438821.1,438821.1
2.65495E-7,14.66267,5.128457E11,1940.126,1940.126,7.140809E-4,1.0,0.8009567,0.006559398,0.02829521,0.04414002,2.16873E-4,0.004200951,3.878011E-4,0.02444235,0.00136807,0.009073482,5.005289E-4,4.923515E-5,3.932458E-5,0.02374668,0.002591231,2.635864E-4,0.006483884,0.01444409,0.005392568,2.203946E-4,5.276065E-7,1.824814E-4,3.849393E-5,3.047617E-5,0.01361423,0.001351694,6.616763E-4,8.015078E-6,0.002527029,5.686893E-4,4.63396E-4,2.743902E-5,5.382146E-4,4.785056E-6,1.898061E-8,3.444434E-6,1.412946E-7,3.059316E-8,8.967574E-16,5.193071E-11,0.004368447,0.0014671,1.003573E-4,8.788717E-7,1.024456E-6,5.426354E-9,4.987696E-7,1.701796E-11,2.894924E-12,6.561495E-88,7.753225,4.87006E-5,438796.4,438796.4
2.684491E-7,14.66742,5.07705E11,1940.577,1940.577,7.140809E-4,1.0,0.8008435,0.006534007,0.02857588,0.04393002,2.179371E-4,0.004225674,3.865257E-4,0.02455962,0.001363232,0.009153281,4.975341E-4,4.85183E-5,3.882075E-5,0.02365824,0.002585982,2.629364E-4,0.006518481,0.01441066,0.005428924,2.234048E-4,5.146815E-7,1.782978E-4,3.665786E-5,2.901268E-5,0.01355794,0.001328324,6.580389E-4,7.950918E-6,0.002524845,5.677117E-4,4.689823E-4,2.799963E-5,5.432717E-4,4.909945E-6,1.878676E-8,3.407642E-6,1.368932E-7,2.721239E-8,8.258864E-16,4.811225E-11,0.004355992,0.001472383,9.963616E-5,9.011358E-7,1.048463E-6,5.58335E-9,5.028383E-7,1.752204E-11,2.27167E-12,7.004995E-89,7.752519,4.868484E-5,438756.4,438756.4
2.702239E-7,14.67025,5.046184E11,1940.846,1940.846,7.140809E-4,1.0,0.8007758,0.006518979,0.02874376,0.04380438,2.185579E-4,0.00424025,3.857536E-4,0.0246297,0.001360388,0.009201114,4.957351E-4,4.809479E-5,3.852299E-5,0.02360527,0.002582827,2.625412E-4,0.006539033,0.01439045,0.005450637,2.252148E-4,5.072256E-7,1.758284E-4,3.561005E-5,2.817769E-5,0.01352427,0.001314619,6.558553E-4,7.912991E-6,0.002523566,5.671201E-4,4.723366E-4,2.833906E-5,5.463077E-4,4.985935E-6,1.867156E-8,3.385754E-6,1.343788E-7,2.536233E-8,7.865033E-16,4.598045E-11,0.004348547,0.001475514,9.920997E-5,9.146534E-7,1.063014E-6,5.679053E-9,5.052687E-7,1.78289E-11,1.962731E-12,1.822211E-89,7.752097,4.867545E-5,438732.5,438732.5
2.721677E-7,14.67333,5.012403E11,1941.139,1941.139,7.140809E-4,1.0,0.800702,0.00650271,0.02892698,0.04366726,2.192218E-4,0.004255976,3.849032E-4,0.02470612,0.001357327,0.009253409,4.937652E-4,4.763697E-5,3.820102E-5,0.0235474,0.00257937,2.621046E-4,0.006561342,0.01436822,0.005474308,2.271987E-4,4.993108E-7,1.731614E-4,3.450777E-5,2.729947E-5,0.01348752,0.001299893,6.534655E-4,7.871974E-6,0.002522193,5.664687E-4,4.760087E-4,2.871309E-5,5.496308E-4,5.069996E-6,1.854647E-8,3.361968E-6,1.317299E-7,2.348018E-8,7.459188E-16,4.377578E-11,0.004340426,0.001478907,9.874917E-5,9.295815E-7,1.079061E-6,5.78508E-9,5.079188E-7,1.81685E-11,1.67187E-12,4.190882E-90,7.751636,4.866522E-5,438706.4,438706.4
2.74839E-7,14.67754,4.966037E11,1941.538,1941.538,7.140809E-4,1.0,0.8006011,0.006480666,0.02917768,0.04347963,2.201072E-4,0.004277188,3.837267E-4,0.02481059,0.001353206,0.00932512,4.91059E-4,4.701781E-5,3.776539E-5,0.02346813,0.002574617,2.614983E-4,0.006591663,0.01433751,0.005506651,2.299273E-4,4.888375E-7,1.695594E-4,3.306609E-5,2.61511E-5,0.01343723,0.001280125,6.50184E-4,7.816467E-6,0.002520351,5.655677E-4,4.810524E-4,2.923096E-5,5.541944E-4,5.186944E-6,1.837637E-8,3.329595E-6,1.282573E-7,2.111954E-8,6.941568E-16,4.095167E-11,0.004329321,0.001483508,9.812585E-5,9.503063E-7,1.101304E-6,5.93286E-9,5.115409E-7,1.864119E-11,1.340351E-12,5.618555E-91,7.751006,4.865127E-5,438670.8,438670.8
2.764409E-7,14.68005,4.938273E11,1941.775,1941.775,7.140809E-4,1.0,0.8005409,0.006467615,0.02932741,0.04336757,2.206234E-4,0.004289687,3.83017E-4,0.02487293,0.001350781,0.009368038,4.894369E-4,4.665194E-5,3.750784E-5,0.02342074,0.002571765,2.611313E-4,0.006609659,0.01431901,0.005525943,2.315648E-4,4.827683E-7,1.674341E-4,3.224014E-5,2.549335E-5,0.0134072,0.001268525,6.482179E-4,7.783649E-6,0.002519272,5.650245E-4,4.840754E-4,2.954365E-5,5.569293E-4,5.257868E-6,1.827537E-8,3.310355E-6,1.262624E-7,1.981978E-8,6.651839E-16,3.936457E-11,0.004322692,0.001486232,9.775745E-5,9.628507E-7,1.114747E-6,6.022637E-9,5.137021E-7,1.892798E-11,1.173606E-12,1.685634E-91,7.75063,4.864296E-5,438649.5,438649.5
2.783303E-7,14.68299,4.905573E11,1942.054,1942.054,7.140809E-4,1.0,0.8004701,0.006452378,0.02950344,0.04323584,2.212183E-4,0.004304223,3.821761E-4,0.02494617,0.001347965,0.009418578,4.875243E-4,4.622544E-5,3.720747E-5,0.02336497,0.002568399,2.606954E-4,0.006630709,0.01429712,0.005548601,2.334973E-4,4.757983E-7,1.649598E-4,3.130091E-5,2.47455E-5,0.01337189,0.001255081,6.459006E-4,7.745375E-6,0.00251802,5.64381E-4,4.876394E-4,2.991451E-5,5.601534E-4,5.342281E-6,1.815718E-8,3.287826E-6,1.239879E-7,1.838872E-8,6.328424E-16,3.758717E-11,0.004314902,0.001489415,9.732796E-5,9.777581E-7,1.130702E-6,6.129642E-9,5.16241E-7,1.926945E-11,1.002838E-12,3.994414E-92,7.750189,4.863321E-5,438624.5,438624.5
2.805351E-7,14.6864,4.867486E11,1942.377,1942.377,7.140809E-4,1.0,0.8003878,0.006434806,0.02970806,0.04308274,2.218933E-4,0.004320901,3.811898E-4,0.02503124,0.001344736,0.009477446,4.852937E-4,4.573456E-5,3.686155E-5,0.02330008,0.00256447,2.601827E-4,0.006655033,0.01427147,0.005574908,2.357539E-4,4.679131E-7,1.621168E-4,3.0251E-5,2.390971E-5,0.01333084,0.001239711,6.431988E-4,7.701298E-6,0.00251659,5.636266E-4,4.917963E-4,3.03501E-5,5.639135E-4,5.441839E-6,1.802055E-8,3.261763E-6,1.214361E-7,1.684978E-8,5.974656E-16,3.56357E-11,0.004305851,0.001493084,9.683356E-5,9.953079E-7,1.149459E-6,6.256058E-9,5.191899E-7,1.967235E-11,8.343226E-13,7.349658E-93,7.749675,4.862191E-5,438595.4,438595.4
2.831161E-7,14.69037,4.823007E11,1942.751,1942.751,7.140809E-4,1.0,0.8002919,0.006414514,0.02994652,0.04290437,2.226574E-4,0.00434004,3.800286E-4,0.02513029,0.001341034,0.009546212,4.826843E-4,4.516903E-5,3.646272E-5,0.02322437,0.002559867,2.59577E-4,0.00668318,0.01424132,0.005605522,2.383976E-4,4.590027E-7,1.588488E-4,2.908192E-5,2.297927E-5,0.01328301,0.001222147,6.400393E-4,7.65048E-6,0.002514955,5.627388E-4,4.966596E-4,3.086389E-5,5.683124E-4,5.559841E-6,1.786233E-8,3.23156E-6,1.185806E-7,1.521336E-8,5.590504E-16,3.350753E-11,0.004295308,0.00149732,9.626389E-5,1.016065E-6,1.171605E-6,6.406195E-9,5.226234E-7,2.015015E-11,6.723833E-13,1.024689E-93,7.749076,4.860878E-5,438561.6,438561.6
3.009734E-7,14.71701,4.519636E11,1945.252,1945.252,7.140809E-4,1.0,0.799642,0.006281466,0.0315648,0.04169619,2.272058E-4,0.004461579,3.718317E-4,0.02580017,0.001317429,0.01001787,4.647073E-4,4.150294E-5,3.386627E-5,0.02270826,0.002527937,2.552478E-4,0.006868604,0.01402993,0.005812141,2.56742E-4,4.050741E-7,1.379141E-4,2.246774E-5,1.772019E-5,0.01295839,0.001112091,6.182941E-4,7.319918E-6,0.002504642,5.564851E-4,5.302171E-4,3.453202E-5,5.986667E-4,6.419444E-6,1.681661E-8,3.031406E-6,1.01963E-7,7.550801E-9,3.617548E-16,2.239701E-11,0.004223881,0.001524953,9.256784E-5,1.165932E-6,1.330348E-6,7.509783E-9,5.458601E-7,2.363877E-11,1.48013E-13,1.749023E-98,7.745004,4.852078E-5,438331.1,438331.1
3.023696E-7,14.71904,4.496308E11,1945.441,1945.441,7.140809E-4,1.0,0.7995921,0.006271554,0.03168903,0.04160369,2.275088E-4,0.004470309,3.711809E-4,0.02585144,0.001315716,0.01005446,4.633089E-4,4.123317E-5,3.367426E-5,0.02266848,0.002525434,2.549004E-4,0.006882435,0.01401325,0.005827921,2.581797E-4,4.013298E-7,1.363949E-4,2.204198E-5,1.738198E-5,0.01293347,0.001104261,6.166036E-4,7.295501E-6,0.002503899,5.559895E-4,5.328338E-4,3.482715E-5,6.010345E-4,6.489874E-6,1.673832E-8,3.016391E-6,1.008528E-7,7.15435E-9,3.50269E-16,2.173897E-11,0.004218405,0.001526994,9.229554E-5,1.178113E-6,1.343165E-6,7.600985E-9,5.476406E-7,2.392526E-11,1.31331E-13,5.88141E-99,7.74469,4.85141E-5,438313.3,438313.3
3.062018E-7,14.72455,4.432603E11,1945.954,1945.954,7.140809E-4,1.0,0.7994558,0.006244675,0.03202833,0.04135125,2.283031E-4,0.004493725,3.693889E-4,0.02599134,0.001311101,0.01015468,4.59477E-4,4.050424E-5,3.315469E-5,0.02255971,0.00251856,2.539415E-4,0.006919919,0.01396739,0.005870966,2.62128E-4,3.913377E-7,1.323078E-4,2.092943E-5,1.649843E-5,0.0128654,0.001083291,6.119717E-4,7.22945E-6,0.002501902,5.546251E-4,5.400106E-4,3.564337E-5,6.075297E-4,6.685597E-6,1.65259E-8,2.975636E-6,9.791848E-8,6.174936E-9,3.209751E-16,2.005372E-11,0.004203452,0.001532511,9.155944E-5,1.211893E-6,1.378645E-6,7.855062E-9,5.525022E-7,2.472195E-11,9.445323E-14,2.656913E-100,7.743832,4.849593E-5,438264.8,438264.8
3.080998E-7,14.72726,4.401241E11,1946.206,1946.206,7.140809E-4,1.0,0.7993887,0.006231536,0.03219546,0.04122704,2.286762E-4,0.004505025,3.684984E-4,0.0260602,0.001308861,0.0102042,4.575829E-4,4.014941E-5,3.290133E-5,0.02250608,0.002515153,2.534636E-4,0.006938224,0.01394465,0.005892138,2.640846E-4,3.865392E-7,1.30328E-4,2.040747E-5,1.608401E-5,0.01283188,0.001073183,6.096823E-4,7.197255E-6,0.002500933,5.539474E-4,5.43562E-4,3.605096E-5,6.107444E-4,6.783852E-6,1.642203E-8,2.955699E-6,9.652342E-8,5.744002E-9,3.075967E-16,1.928059E-11,0.004196089,0.001535197,9.120091E-5,1.228811E-6,1.396379E-6,7.982964E-9,5.548963E-7,2.512221E-11,8.019663E-14,5.950558E-101,7.743408,4.8487E-5,438240.8,438240.8
3.103512E-7,14.73046,4.364204E11,1946.502,1946.502,7.140809E-4,1.0,0.7993093,0.006216094,0.03239293,0.04108039,2.291016E-4,0.00451818,3.674398E-4,0.0261415,0.001306241,0.01026285,4.553394E-4,3.973367E-5,3.260409E-5,0.02244266,0.002511109,2.528944E-4,0.006959718,0.01391764,0.005917128,2.664064E-4,3.809672E-7,1.280169E-4,1.981169E-5,1.561108E-5,0.01279227,0.001061424,6.069707E-4,7.159496E-6,0.002499802,5.53142E-4,5.477721E-4,3.653733E-5,6.145561E-4,6.901543E-6,1.629994E-8,2.932259E-6,9.491513E-8,5.274463E-9,2.926151E-16,1.841202E-11,0.00418739,0.001538344,9.078062E-5,1.249043E-6,1.417557E-6,8.136479E-9,5.577247E-7,2.560194E-11,6.602324E-14,1.008319E-101,7.742907,4.847649E-5,438212.4,438212.4
3.26865E-7,14.75328,4.098507E11,1948.601,1948.601,7.140809E-4,1.0,0.7987368,0.006107205,0.03381589,0.04002782,2.316768E-4,0.004606718,3.596173E-4,0.02672589,0.00128813,0.01069002,4.390054E-4,3.684464E-5,3.052587E-5,0.0219841,0.002481378,2.486518E-4,0.00711033,0.01371926,0.006096395,2.834598E-4,3.435287E-7,1.122411E-4,1.610467E-5,1.26708E-5,0.01250684,9.821753E-4,5.872319E-4,6.895846E-6,0.002491985,5.471936E-4,5.785609E-4,4.019923E-5,6.424593E-4,7.802608E-6,1.544041E-8,2.767102E-6,8.442696E-8,2.88455E-9,2.065074E-16,1.335306E-11,0.00412474,0.00156018,8.785154E-5,1.402804E-6,1.577486E-6,9.323198E-9,5.781061E-7,2.92856E-11,1.558156E-14,1.219927E-106,7.739266,4.840151E-5,438006.4,438006.4
3.281413E-7,14.755,4.078437E11,1948.757,1948.757,7.140809E-4,1.0,0.7986932,0.006099087,0.03392401,0.03994817,2.318371E-4,0.004612998,3.590097E-4,0.02677019,0.001286803,0.01072282,4.377529E-4,3.663248E-5,3.037229E-5,0.02194915,0.002479075,2.483196E-4,0.007121466,0.01370393,0.006109959,2.847791E-4,3.408566E-7,1.111042E-4,1.586008E-5,1.247696E-5,0.01248515,9.765257E-4,5.857184E-4,6.876385E-6,0.002491412,5.467316E-4,5.809334E-4,4.048915E-5,6.446119E-4,7.875043E-6,1.537653E-8,2.754821E-6,8.369872E-8,2.758814E-9,2.012712E-16,1.304113E-11,0.004119981,0.001561779,8.763567E-5,1.415083E-6,1.590182E-6,9.419487E-9,5.796556E-7,2.958261E-11,1.392286E-14,4.343037E-107,7.738987,4.839587E-5,437990.6,437990.6
