Time_Soln#7 (sec),Volume_Soln#7 (cm3),Volumetric_heat_production_rate_Soln#7 (erg/cm3-sec),Surface_temperature_Soln#7 (K),Temperature_Soln#7 (K),Mass_Soln#7 (g),Pressure_Soln#7 (atm),Mole_fraction_H2_Soln#7 (),Mole_fraction_H_Soln#7 (),Mole_fraction_CH4_Soln#7 (),Mole_fraction_CH3_Soln#7 (),Mole_fraction_C2H6_Soln#7 (),Mole_fraction_C2H5_Soln#7 (),Mole_fraction_C2H4_Soln#7 (),Mole_fraction_C2H2_Soln#7 (),Mole_fraction_C3H8_Soln#7 (),Mole_fraction_C3H6_Soln#7 (),Mole_fraction_C3H5-A_Soln#7 (),Mole_fraction_C3H4-P_Soln#7 (),Mole_fraction_C3H4-A_Soln#7 (),Mole_fraction_NC4H10_Soln#7 (),Mole_fraction_IC4H10_Soln#7 (),Mole_fraction_IC4H9_Soln#7 (),Mole_fraction_TC4H9_Soln#7 (),Mole_fraction_IC4H8_Soln#7 (),Mole_fraction_IC4H7_Soln#7 (),Mole_fraction_C4H8-1_Soln#7 (),Mole_fraction_C4H8-2_Soln#7 (),Mole_fraction_C4H71-3_Soln#7 (),Mole_fraction_C4H6_Soln#7 (),Mole_fraction_C4H4_Soln#7 (),Mole_fraction_C6H6_Soln#7 (),Mole_fraction_FULVENE_Soln#7 (),Mole_fraction_C5H6_Soln#7 (),Mole_fraction_C5H5_Soln#7 (),Mole_fraction_MCPTD_Soln#7 (),Mole_fraction_NEOC5H12_Soln#7 (),Mole_fraction_NC5H10_Soln#7 (),Mole_fraction_B1M2_Soln#7 (),Mole_fraction_B1M3_Soln#7 (),Mole_fraction_B2M2_Soln#7 (),Mole_fraction_LC5H8_Soln#7 (),Mole_fraction_DIALLYL_Soln#7 (),Mole_fraction_CYC6H10_Soln#7 (),Mole_fraction_NC6H12_Soln#7 (),Mole_fraction_NC7H14_Soln#7 (),Mole_fraction_IC8H16_Soln#7 (),Mole_fraction_DIMEPTD_Soln#7 (),Mole_fraction_C7H8_Soln#7 (),Mole_fraction_C7H7_Soln#7 (),Mole_fraction_C6H5C2H3_Soln#7 (),Mole_fraction_C6H5C2H5_Soln#7 (),Mole_fraction_XYLENE_Soln#7 (),Mole_fraction_INDENE_Soln#7 (),Mole_fraction_NPBENZ_Soln#7 (),Mole_fraction_NC10H20_Soln#7 (),Mole_fraction_IC12H26_Soln#7 (),Molecular_weight_Soln#7 (g/mole),Mass_density_Soln#7 (g/cm3),Unburned_hydrocarbons_Soln#7 (ppm),Volatile_organic_compounds_Soln#7 (ppm)
4.302191E-6,14.92738,-1.71836E10,1276.44,1276.44,0.001290839,1.0,0.9326347,9.036306E-5,0.002527182,0.00179653,6.106734E-4,6.256116E-5,0.001378086,8.690117E-6,9.093518E-5,0.004620303,7.504236E-5,7.299799E-6,2.139264E-4,1.681634E-5,6.933324E-5,4.513577E-5,1.066E-4,0.003904692,8.29615E-4,3.623947E-4,1.493557E-5,7.29616E-5,3.919728E-4,5.186645E-7,4.425024E-5,4.116108E-9,1.054789E-6,2.116815E-8,7.895169E-7,2.700341E-5,1.481034E-4,1.005101E-5,1.647773E-5,3.248824E-7,2.189E-4,2.043873E-6,2.129511E-8,1.737285E-5,2.575288E-4,0.01782354,3.971322E-4,0.007687997,7.893563E-5,1.391538E-8,7.676145E-6,3.67648E-7,3.841581E-9,9.166849E-7,0.008960694,0.01433733,9.057471,8.647456E-5,512611.8,512611.8
4.407032E-6,14.92758,-1.688111E10,1276.115,1276.115,0.001290839,1.0,0.9323743,8.977474E-5,0.002606007,0.001791512,6.326614E-4,6.227577E-5,0.001415156,9.092198E-6,9.399476E-5,0.004715827,7.482834E-5,7.697847E-6,2.195784E-4,1.734653E-5,7.081927E-5,4.471343E-5,1.057411E-4,0.003990138,8.448011E-4,3.722521E-4,1.549317E-5,7.303417E-5,4.024804E-4,5.567192E-7,4.554294E-5,4.445607E-9,1.113323E-6,2.253472E-8,8.275155E-7,2.775595E-5,1.517013E-4,1.054038E-5,1.709941E-5,3.419135E-7,2.245813E-4,2.096892E-6,2.26415E-8,1.771016E-5,2.6373E-4,0.01778868,4.07287E-4,0.007683035,8.022525E-5,1.520085E-8,8.084665E-6,3.800504E-7,4.100257E-9,9.615148E-7,0.00892577,0.01428201,9.055042,8.647341E-5,512474.3,512474.3
4.551791E-6,14.92788,-1.648529E10,1275.675,1275.675,0.001290839,1.0,0.9320192,8.894392E-5,0.002714205,0.001783755,6.628094E-4,6.18713E-5,0.001465937,9.654854E-6,9.818242E-5,0.004845932,7.454283E-5,8.25931E-6,2.272966E-4,1.806979E-5,7.284152E-5,4.414044E-5,1.04574E-4,0.004106701,8.654318E-4,3.856886E-4,1.626264E-5,7.309597E-5,4.168302E-4,6.115327E-7,4.731944E-5,4.925173E-9,1.195987E-6,2.448806E-8,8.809801E-7,2.878029E-5,1.565993E-4,1.122625E-5,1.795402E-5,3.658967E-7,2.323293E-4,2.168451E-6,2.457142E-8,1.816887E-5,2.721539E-4,0.01774098,4.211214E-4,0.007676301,8.193236E-5,1.709358E-8,8.657866E-6,3.97085E-7,4.470906E-9,1.024167E-6,0.00887818,0.01420667,9.051734,8.647165E-5,512287.1,512287.1
4.589981E-6,14.92797,-1.63848E10,1275.56,1275.56,0.001290839,1.0,0.9319264,8.87218E-5,0.002742622,0.001781565,6.707192E-4,6.17629E-5,0.001479256,9.804667E-6,9.927985E-5,0.004879918,7.446955E-5,8.409624E-6,2.293162E-4,1.825887E-5,7.336942E-5,4.399122E-5,1.042697E-4,0.004137183,8.70811E-4,3.892001E-4,1.646549E-5,7.310547E-5,4.205855E-4,6.264239E-7,4.778644E-5,5.056439E-9,1.218136E-6,2.501594E-8,8.952709E-7,2.904768E-5,1.578781E-4,1.140905E-5,1.817866E-5,3.723102E-7,2.343548E-4,2.187024E-6,2.509413E-8,1.828856E-5,2.7435E-4,0.01772849,4.247354E-4,0.007674547,8.236903E-5,1.761576E-8,8.810731E-6,4.015607E-7,4.57124E-9,1.040829E-6,0.008865745,0.01418699,9.05087,8.647115E-5,512238.2,512238.2
4.784365E-6,14.92843,-1.589701E10,1274.988,1274.988,0.001290839,1.0,0.9314593,8.757646E-5,0.00288639,0.001769608,7.106713E-4,6.120223E-5,0.001546532,1.057568E-5,1.048155E-4,0.005050739,7.411054E-5,9.18831E-6,2.394883E-4,1.920971E-5,7.602038E-5,4.32443E-5,1.027447E-4,0.0042906,8.977858E-4,4.068558E-4,1.749625E-5,7.311356E-5,4.39499E-4,7.049863E-7,5.015205E-5,5.755779E-9,1.333005E-6,2.778318E-8,9.69179E-7,3.039008E-5,1.643007E-4,1.235081E-5,1.931589E-5,4.054905E-7,2.445439E-4,2.279641E-6,2.784291E-8,1.888927E-5,2.853569E-4,0.01766545,4.428972E-4,0.007665759,8.45055E-5,2.042467E-8,9.598643E-6,4.242141E-7,5.098281E-9,1.12643E-6,0.008803232,0.01408808,9.046529,8.646844E-5,511992.5,511992.5
4.886666E-6,14.9287,-1.565503E10,1274.694,1274.694,0.001290839,1.0,0.9312171,8.696625E-5,0.002961452,0.001762839,7.3148E-4,6.090242E-5,0.001581592,1.098681E-5,1.076943E-4,0.005139219,7.393109E-5,9.60678E-6,2.447699E-4,1.970227E-5,7.739185E-5,4.285958E-5,1.019578E-4,0.004370196,9.117175E-4,4.160035E-4,1.803725E-5,7.309332E-5,4.493189E-4,7.481494E-7,5.138917E-5,6.144735E-9,1.394819E-6,2.929209E-8,1.008828E-6,3.108412E-5,1.676234E-4,1.285355E-5,1.990987E-5,4.232942E-7,2.498257E-4,2.327155E-6,2.934813E-8,1.919985E-5,2.910369E-4,0.01763265,4.523004E-4,0.007661226,8.557442E-5,2.200456E-8,1.001936E-5,4.360472E-7,5.386359E-9,1.171957E-6,0.008770848,0.01403685,9.04428,8.646691E-5,511865.3,511865.3
4.963996E-6,14.92891,-1.54784E10,1274.475,1274.475,0.001290839,1.0,0.9310355,8.650262E-5,0.003017905,0.001757533,7.471033E-4,6.067412E-5,0.001607933,1.129993E-5,1.09854E-4,0.005205456,7.379987E-5,9.926926E-6,2.48729E-4,2.007092E-5,7.841776E-5,4.257259E-5,1.013702E-4,0.00442984,9.221287E-4,4.228519E-4,1.844534E-5,7.306777E-5,4.566799E-4,7.816059E-7,5.232056E-5,6.448504E-9,1.442148E-6,3.045658E-8,1.039135E-6,3.160299E-5,1.701086E-4,1.323665E-5,2.035659E-5,4.369029E-7,2.537812E-4,2.362525E-6,3.051302E-8,1.94321E-5,2.952788E-4,0.01760803,4.59337E-4,0.007657842,8.63577E-5,2.32464E-8,1.033995E-5,4.449491E-7,5.608992E-9,1.20657E-6,0.008746606,0.0139985,9.042597,8.646571E-5,511770.0,511770.0
5.21894E-6,14.92963,-1.493084E10,1273.768,1273.768,0.001290839,1.0,0.9304466,8.496648E-5,0.003202247,0.001739087,7.979435E-4,5.991467E-5,0.001693804,1.234548E-5,1.168726E-4,0.005420031,7.339344E-5,1.100404E-5,2.615832E-4,2.126385E-5,8.173634E-5,4.164928E-5,9.947614E-5,0.00462338,9.557503E-4,4.450352E-4,1.978466E-5,7.29288E-5,4.805754E-4,8.967871E-7,5.536794E-5,7.508916E-9,1.601619E-6,3.443576E-8,1.140984E-6,3.327912E-5,1.781446E-4,1.451677E-5,2.181448E-5,4.826226E-7,2.666001E-4,2.476015E-6,3.451547E-8,2.018297E-5,3.089574E-4,0.0175279,4.821096E-4,0.007646927,8.879796E-5,2.762911E-8,1.141067E-5,4.740295E-7,6.371579E-9,1.321719E-6,0.008668091,0.01387427,9.037145,8.646154E-5,511461.5,511461.5
5.358187E-6,14.93004,-1.465232E10,1273.392,1273.392,0.001290839,1.0,0.930131,8.412635E-5,0.003301754,0.001728506,8.252611E-4,5.949737E-5,0.001740073,1.292456E-5,1.206388E-4,0.005534817,7.318796E-5,1.160556E-5,2.684761E-4,2.190073E-5,8.350837E-5,4.115957E-5,9.84693E-5,0.00472711,9.736696E-4,4.568982E-4,2.051163E-5,7.282158E-5,4.933861E-4,9.628054E-7,5.701689E-5,8.126681E-9,1.69083E-6,3.669796E-8,1.197812E-6,3.417234E-5,1.824329E-4,1.522617E-5,2.260046E-5,5.081169E-7,2.734589E-4,2.536079E-6,3.680655E-8,2.058369E-5,3.162327E-4,0.01748481,4.94274E-4,0.007641119,9.004283E-5,3.021226E-8,1.200342E-5,4.897342E-7,6.806257E-9,1.38519E-6,0.008626109,0.0138078,9.034229,8.645914E-5,511296.4,511296.4
5.536089E-6,14.93059,-1.431542E10,1272.922,1272.922,0.001290839,1.0,0.9297337,8.305606E-5,0.00342764,0.001714592,8.596803E-4,5.896372E-5,0.001798536,1.367198E-5,1.2538E-4,0.005679049,7.294155E-5,1.238669E-5,2.771522E-4,2.269923E-5,8.573158E-5,4.054867E-5,9.7211E-5,0.004857639,9.961195E-4,4.71798E-4,2.143502E-5,7.265716E-5,5.095066E-4,1.050269E-6,5.91072E-5,8.956003E-9,1.806836E-6,3.96769E-8,1.271586E-6,3.529082E-5,1.878093E-4,1.614195E-5,2.35933E-5,5.411876E-7,2.820762E-4,2.61096E-6,3.984139E-8,2.108625E-5,3.253301E-4,0.01743044,5.095368E-4,0.007633852,9.154785E-5,3.37095E-8,1.276769E-5,5.096098E-7,7.379774E-9,1.466762E-6,0.008573385,0.01372429,9.030564,8.645599E-5,511089.0,511089.0
5.695846E-6,14.93109,-1.402928E10,1272.509,1272.509,0.001290839,1.0,0.9293826,8.21005E-5,0.0035395,0.001701807,8.90125E-4,5.848535E-5,0.001850424,1.434983E-5,1.295705E-4,0.005806341,7.273465E-5,1.309929E-5,2.848219E-4,2.340198E-5,8.769044E-5,4.001375E-5,9.610713E-5,0.004973005,0.001015872,4.849401E-4,2.225873E-5,7.24869E-5,5.237526E-4,1.131688E-6,6.096863E-5,9.738731E-9,1.912816E-6,4.243356E-8,1.338887E-6,3.627406E-5,1.925424E-4,1.697247E-5,2.447377E-5,5.713277E-7,2.896792E-4,2.676542E-6,4.266799E-8,2.152891E-5,3.333169E-4,0.01738226,5.229841E-4,0.007627465,9.282272E-5,3.703687E-8,1.345971E-5,5.27278E-7,7.911512E-9,1.540386E-6,0.008526885,0.01365059,9.027329,8.645308E-5,510905.9,510905.9
5.922808E-6,14.93181,-1.36469E10,1271.935,1271.935,0.001290839,1.0,0.9288926,8.075624E-5,0.003696459,0.001683306,9.326063E-4,5.780929E-5,0.001923147,1.532283E-5,1.354137E-4,0.005983636,7.246249E-5,1.412855E-5,2.955226E-4,2.437714E-5,9.041347E-5,3.927561E-5,9.458061E-5,0.005133945,0.001043287,5.032301E-4,2.341924E-5,7.221362E-5,5.436197E-4,1.251933E-6,6.358714E-5,1.091319E-8,2.066138E-6,4.647915E-8,1.436128E-6,3.76369E-5,1.991144E-4,1.816434E-5,2.57058E-5,6.148189E-7,3.002629E-4,2.767163E-6,4.684861E-8,2.214406E-5,3.443718E-4,0.01731485,5.416726E-4,0.007618612,9.451578E-5,4.207086E-8,1.445062E-5,5.520824E-7,8.693467E-9,1.645449E-6,0.00846218,0.01354792,9.022823,8.644887E-5,510650.9,510650.9
6.009917E-6,14.9321,-1.3507E10,1271.719,1271.719,0.001290839,1.0,0.9287073,8.024533E-5,0.003756094,0.001676131,9.486708E-4,5.755137E-5,0.001950754,1.569914E-5,1.376224E-4,0.006050613,7.236431E-5,1.452846E-5,2.995702E-4,2.474429E-5,9.14405E-5,3.899891E-5,9.400738E-5,0.005194819,0.001053614,5.101345E-4,2.38615E-5,7.210034E-5,5.511315E-4,1.299463E-6,6.458405E-5,1.13833E-8,2.125787E-6,4.807072E-8,1.473929E-6,3.814962E-5,2.015906E-4,1.862514E-5,2.617273E-5,6.317057E-7,3.042588E-4,2.801195E-6,4.850386E-8,2.237602E-5,3.485266E-4,0.01728929,5.487192E-4,0.007615281,9.513091E-5,4.409781E-8,1.483297E-5,5.615109E-7,9.001564E-9,1.685882E-6,0.008437756,0.01350914,9.02112,8.644723E-5,510554.5,510554.5
6.167707E-6,14.93261,-1.326255E10,1271.334,1271.334,0.001290839,1.0,0.9283752,7.932805E-5,0.003863255,0.001663067,9.774287E-4,5.708694E-5,0.002000334,1.638458E-5,1.41575E-4,0.006170454,7.219472E-5,1.525935E-5,3.068191E-4,2.539938E-5,9.327582E-5,3.850683E-5,9.298661E-5,0.005303842,0.001072053,5.22481E-4,2.465795E-5,7.188484E-5,5.645797E-4,1.387471E-6,6.637838E-5,1.226238E-8,2.234911E-6,5.100737E-8,1.543052E-6,3.906394E-5,2.060117E-4,1.946417E-5,2.700996E-5,6.62554E-7,3.114046E-4,2.861832E-6,5.157384E-8,2.279048E-5,3.559302E-4,0.01724344,5.613075E-4,0.007609336,9.619839E-5,4.790412E-8,1.552797E-5,5.784604E-7,9.570686E-9,1.759233E-6,0.008394087,0.01343974,9.018073,8.644425E-5,510382.1,510382.1
6.200726E-6,14.93272,-1.321279E10,1271.254,1271.254,0.001290839,1.0,0.9283063,7.913751E-5,0.00388554,0.001660326,9.833912E-4,5.699024E-5,0.00201064,1.65286E-5,1.423944E-4,0.006195295,7.21605E-5,1.54133E-5,3.083227E-4,2.553486E-5,9.365588E-5,3.840532E-5,9.277582E-5,0.005326457,0.001075868,5.25039E-4,2.482385E-5,7.183822E-5,5.673684E-4,1.406192E-6,6.675199E-5,1.245078E-8,2.257914E-6,5.163043E-8,1.557619E-6,3.925297E-5,2.069266E-4,1.96404E-5,2.718377E-5,6.690496E-7,3.128851E-4,2.874363E-6,5.222781E-8,2.28763E-5,3.5746E-4,0.01723392,5.639136E-4,0.007608106,9.641442E-5,4.872238E-8,1.567374E-5,5.819863E-7,9.691535E-9,1.774597E-6,0.008385041,0.01342535,9.017442,8.644362E-5,510346.3,510346.4
6.306318E-6,14.93307,-1.305672E10,1271.001,1271.001,0.001290839,1.0,0.9280874,7.853168E-5,0.003956478,0.001651548,0.001002329,5.668229E-5,0.002043438,1.699048E-5,1.449965E-4,0.006274187,7.205395E-5,1.590789E-5,3.131002E-4,2.596437E-5,9.486201E-5,3.808407E-5,9.210823E-5,0.005398315,0.00108797,5.331598E-4,2.535253E-5,7.168587E-5,5.762272E-4,1.466767E-6,6.794238E-5,1.306379E-8,2.331857E-6,5.364266E-8,1.604435E-6,3.985208E-5,2.098286E-4,2.020544E-5,2.773628E-5,6.899134E-7,3.175854E-4,2.914072E-6,5.434627E-8,2.314863E-5,3.623067E-4,0.01720363,5.721821E-4,0.007604207,9.708855E-5,5.139026E-8,1.614063E-5,5.932133E-7,1.008206E-8,1.82375E-6,0.008356322,0.01337966,9.015435,8.644161E-5,510232.8,510232.8
6.347845E-6,14.93321,-1.299659E10,1270.902,1270.902,0.001290839,1.0,0.9280018,7.829492E-5,0.003984241,0.001648093,0.001009723,5.656173E-5,0.00205627,1.717266E-5,1.460123E-4,0.006304987,7.20132E-5,1.610333E-5,3.149663E-4,2.613175E-5,9.533254E-5,3.795913E-5,9.184837E-5,0.005426385,0.001092689,5.363291E-4,2.555967E-5,7.162468E-5,5.796868E-4,1.490881E-6,6.840872E-5,1.330925E-8,2.361093E-6,5.444218E-8,1.622942E-6,4.008548E-5,2.1096E-4,2.042825E-5,2.79522E-5,6.98156E-7,3.194197E-4,2.929542E-6,5.51907E-8,2.325486E-5,3.641942E-4,0.01719179,5.75407E-4,0.007602687,9.734685E-5,5.246079E-8,1.632452E-5,5.976085E-7,1.023733E-8,1.843089E-6,0.008345116,0.01336182,9.014652,8.644082E-5,510188.5,510188.5
7.027441E-6,14.93545,-1.209954E10,1269.345,1269.345,0.001290839,1.0,0.926645,7.455061E-5,0.004427957,0.001591833,0.001126503,5.46388E-5,0.002261126,2.019067E-5,1.620528E-4,0.006791916,7.142519E-5,1.936617E-5,3.445309E-4,2.875227E-5,1.027433E-4,3.601971E-5,8.77997E-5,0.00587122,0.001166819,5.863301E-4,2.888644E-5,7.054697E-5,6.344241E-4,1.9075E-6,7.589687E-5,1.767068E-8,2.850569E-6,6.813727E-8,1.932729E-6,4.373651E-5,2.287269E-4,2.411273E-5,3.137663E-5,8.356612E-7,3.483539E-4,3.171955E-6,6.988977E-8,2.492759E-5,3.936695E-4,0.01700321,6.261233E-4,0.007578836,1.010802E-4,7.164434E-8,1.934684E-5,6.679753E-7,1.290412E-8,2.159397E-6,0.008168385,0.01307977,9.00226,8.642785E-5,509487.1,509487.1
7.181581E-6,14.93595,-1.191607E10,1269.007,1269.007,0.001290839,1.0,0.9263481,7.373761E-5,0.004525858,0.001579255,0.001151904,5.421711E-5,0.002306277,2.088348E-5,1.655418E-4,0.006898062,7.13095E-5,2.012107E-5,3.509903E-4,2.931663E-5,1.043516E-4,3.560611E-5,8.693251E-5,0.005968455,0.001182859,5.972029E-4,2.962408E-5,7.028813E-5,6.463635E-4,2.007497E-6,7.755803E-5,1.874993E-8,2.964177E-6,7.139539E-8,2.004648E-6,4.452218E-5,2.325683E-4,2.495654E-5,3.212486E-5,8.674569E-7,3.546429E-4,3.224347E-6,7.345182E-8,2.529054E-5,4.000013E-4,0.01696178,6.371078E-4,0.007573678,1.018091E-4,7.64264E-8,2.003375E-5,6.835387E-7,1.354033E-8,2.230915E-6,0.008129977,0.01301827,8.999557,8.642493E-5,509334.1,509334.1
7.313231E-6,14.93638,-1.176442E10,1268.722,1268.722,0.001290839,1.0,0.9260975,7.305426E-5,0.004608687,0.001568593,0.001173288,5.386148E-5,0.002344466,2.147724E-5,1.684792E-4,0.00698752,7.121501E-5,2.076958E-5,3.564381E-4,2.97902E-5,1.057051E-4,3.526015E-5,8.620607E-5,0.006050476,0.001196343,6.063583E-4,3.024904E-5,7.006435E-5,6.564267E-4,2.094438E-6,7.896604E-5,1.969804E-8,3.061879E-6,7.422016E-8,2.066513E-6,4.518134E-5,2.357965E-4,2.567906E-5,3.275567E-5,8.947688E-7,3.599375E-4,3.268401E-6,7.65603E-8,2.559595E-5,4.053106E-4,0.01692676,6.46344E-4,0.007569342,1.024006E-4,8.063525E-8,2.062028E-5,6.967195E-7,1.409239E-8,2.291881E-6,0.008097644,0.01296644,8.997277,8.642245E-5,509205.1,509205.1
7.356481E-6,14.93652,-1.171557E10,1268.629,1268.629,0.001290839,1.0,0.9260158,7.283197E-5,0.004635743,0.001565108,0.001180252,5.374556E-5,0.002356939,2.167268E-5,1.694359E-4,0.007016676,7.118477E-5,2.098333E-5,3.582143E-4,2.994413E-5,1.061458E-4,3.514791E-5,8.597018E-5,0.006077222,0.001200731,6.093406E-4,3.045335E-5,6.999038E-5,6.597066E-4,2.123299E-6,7.942649E-5,2.001471E-8,3.094104E-6,7.515632E-8,2.086922E-6,4.539557E-5,2.368468E-4,2.591675E-5,3.296128E-5,9.037707E-7,3.616619E-4,3.28274E-6,7.759454E-8,2.569539E-5,4.070357E-4,0.01691534,6.4935E-4,0.007567931,1.02589E-4,8.204244E-8,2.08129E-5,7.010279E-7,1.427545E-8,2.311884E-6,0.008087113,0.01294955,8.996534,8.642164E-5,509163.1,509163.1
7.530066E-6,14.93708,-1.152413E10,1268.26,1268.26,0.001290839,1.0,0.9256908,7.195102E-5,0.004743556,0.001551216,0.001207897,5.3285E-5,0.002406631,2.245889E-5,1.732339E-4,0.007132522,7.106725E-5,2.184461E-5,3.652757E-4,3.055369E-5,1.078948E-4,3.470446E-5,8.503723E-5,0.006183563,0.001218132,6.211824E-4,3.126826E-5,6.969164E-5,6.727388E-4,2.24062E-6,8.126378E-5,2.131201E-8,3.224053E-6,7.895414E-8,2.16924E-6,4.624386E-5,2.410106E-4,2.687222E-5,3.377828E-5,9.400415E-7,3.685077E-4,3.339631E-6,8.18114E-8,2.609005E-5,4.138638E-4,0.01686984,6.612727E-4,0.007562336,1.033159E-4,8.781375E-8,2.15855E-5,7.182102E-7,1.501852E-8,2.392016E-6,0.008045307,0.01288242,8.993582,8.64184E-5,508996.0,508996.0
7.593083E-6,14.93728,-1.145637E10,1268.128,1268.128,0.001290839,1.0,0.9255739,7.163554E-5,0.004782398,0.001546211,0.001217816,5.311962E-5,0.00242453,2.274498E-5,1.745967E-4,0.007174134,7.102598E-5,2.215854E-5,3.678134E-4,3.077184E-5,1.085223E-4,3.454616E-5,8.470377E-5,0.006221788,0.001224369,6.25433E-4,3.156214E-5,6.958257E-5,6.7742E-4,2.283779E-6,8.192667E-5,2.179312E-8,3.271459E-6,8.034827E-8,2.199279E-6,4.654743E-5,2.425028E-4,2.721961E-5,3.407173E-5,9.532616E-7,3.709644E-4,3.360036E-6,8.336763E-8,2.623164E-5,4.163063E-4,0.01685346,6.655471E-4,0.00756033,1.035689E-4,8.995634E-8,2.186574E-5,7.244064E-7,1.529147E-8,2.421045E-6,0.008030303,0.01285831,8.992521,8.641723E-5,508935.9,508936.0
7.850733E-6,14.9381,-1.118845E10,1267.594,1267.594,0.001290839,1.0,0.9251021,7.036987E-5,0.004939566,0.001525979,0.001257728,5.245371E-5,0.002496943,2.391796E-5,1.800818E-4,0.007341847,7.086442E-5,2.344843E-5,3.780491E-4,3.164668E-5,1.110472E-4,3.391341E-5,8.336887E-5,0.006375989,0.001249438,6.425478E-4,3.275276E-5,6.913431E-5,6.962862E-4,2.463308E-6,8.461427E-5,2.381636E-8,3.466476E-6,8.613127E-8,2.322904E-6,4.776469E-5,2.484971E-4,2.864236E-5,3.525421E-5,1.007584E-6,3.808531E-4,3.442135E-6,8.987043E-8,2.680131E-5,4.260956E-4,0.01678728,6.827293E-4,0.007552264,1.045457E-4,9.897704E-8,2.300969E-5,7.495136E-7,1.642463E-8,2.53935E-6,0.007969911,0.01276112,8.988244,8.641248E-5,508693.9,508693.9
7.866678E-6,14.93815,-1.117231E10,1267.562,1267.562,0.001290839,1.0,0.9250733,7.029281E-5,0.004949207,0.001524739,0.001260164,5.241304E-5,0.002501384,2.399072E-5,1.804167E-4,0.0073521,7.085477E-5,2.352858E-5,3.786752E-4,3.169994E-5,1.112013E-4,3.3875E-5,8.328773E-5,0.006385424,0.001250966,6.435932E-4,3.282586E-5,6.910647E-5,6.974395E-4,2.474578E-6,8.47794E-5,2.394455E-8,3.478606E-6,8.649348E-8,2.330596E-6,4.783878E-5,2.488625E-4,2.873053E-5,3.532648E-5,1.010959E-6,3.814569E-4,3.447148E-6,9.028025E-8,2.683609E-5,4.266912E-4,0.01678323,6.837774E-4,0.007551772,1.046032E-4,9.954901E-8,2.308038E-5,7.510557E-7,1.649566E-8,2.54665E-6,0.007966223,0.01275517,8.987982,8.641219E-5,508679.1,508679.1
7.926207E-6,14.93834,-1.111257E10,1267.44,1267.44,0.001290839,1.0,0.9249658,7.000642E-5,0.004985112,0.001520125,0.001269226,5.226177E-5,0.002517924,2.42625E-5,1.816624E-4,0.007390252,7.081911E-5,2.382811E-5,3.810055E-4,3.189785E-5,1.117746E-4,3.373237E-5,8.298631E-5,0.006420538,0.001256651,6.474824E-4,3.309819E-5,6.90025E-5,7.017309E-4,2.516816E-6,8.539471E-5,2.44261E-8,3.523949E-6,8.785E-8,2.359354E-6,4.811414E-5,2.502213E-4,2.905977E-5,3.559537E-5,1.023575E-6,3.837032E-4,3.465792E-6,9.181778E-8,2.696544E-5,4.289044E-4,0.01676813,6.876747E-4,0.007549942,1.048149E-4,1.016982E-7,2.334414E-5,7.568007E-7,1.67617E-8,2.57388E-6,0.007952504,0.01273306,8.987009,8.64111E-5,508624.0,508624.0
7.970333E-6,14.93848,-1.106875E10,1267.351,1267.351,0.001290839,1.0,0.9248864,6.979549E-5,0.005011637,0.001516719,0.001275909,5.215022E-5,0.002530141,2.446411E-5,1.825811E-4,0.007418401,7.079302E-5,2.405045E-5,3.827251E-4,3.204363E-5,1.121974E-4,3.362742E-5,8.276441E-5,0.006446453,0.001260842,6.50351E-4,3.329945E-5,6.892538E-5,7.048971E-4,2.548291E-6,8.584955E-5,2.47862E-8,3.55762E-6,8.886E-8,2.380714E-6,4.831696E-5,2.512227E-4,2.930391E-5,3.579372E-5,1.032939E-6,3.853599E-4,3.479542E-6,9.296529E-8,2.706083E-5,4.305344E-4,0.01675698,6.905477E-4,0.007548593,1.049689E-4,1.033057E-7,2.353952E-5,7.610471E-7,1.695983E-8,2.594039E-6,0.007942386,0.01271675,8.986291,8.64103E-5,508583.3,508583.3
8.247322E-6,14.93934,-1.080216E10,1266.797,1266.797,0.001290839,1.0,0.9243947,6.849699E-5,0.005176436,0.001495611,0.001317194,5.146106E-5,0.00260604,2.573249E-5,1.882582E-4,0.007592641,7.063548E-5,2.545182E-5,3.93377E-4,3.294134E-5,1.148101E-4,3.298317E-5,8.140011E-5,0.006607007,0.001286707,6.6809E-4,3.455113E-5,6.844092E-5,7.244928E-4,2.74899E-6,8.868095E-5,2.710644E-8,3.770086E-6,9.528326E-8,2.515563E-6,4.95659E-5,2.57401E-4,3.083803E-5,3.70208E-5,1.09197E-6,3.956004E-4,3.56455E-6,1.00317E-7,2.765026E-5,4.405669E-4,0.01668778,7.082832E-4,0.007540261,1.058807E-4,1.136689E-7,2.476302E-5,7.87473E-7,1.822084E-8,2.720085E-6,0.007879838,0.01261576,8.981843,8.640531E-5,508331.6,508331.6
