Time_Soln#20 (sec),Volume_Soln#20 (cm3),Volumetric_heat_production_rate_Soln#20 (erg/cm3-sec),Surface_temperature_Soln#20 (K),Temperature_Soln#20 (K),Mass_Soln#20 (g),Pressure_Soln#20 (atm),Mole_fraction_H2_Soln#20 (),Mole_fraction_H_Soln#20 (),Mole_fraction_CH4_Soln#20 (),Mole_fraction_CH3_Soln#20 (),Mole_fraction_C2H6_Soln#20 (),Mole_fraction_C2H5_Soln#20 (),Mole_fraction_C2H4_Soln#20 (),Mole_fraction_C2H3_Soln#20 (),Mole_fraction_C2H2_Soln#20 (),Mole_fraction_C3H8_Soln#20 (),Mole_fraction_NC3H7_Soln#20 (),Mole_fraction_C3H6_Soln#20 (),Mole_fraction_C3H5-A_Soln#20 (),Mole_fraction_C3H4-P_Soln#20 (),Mole_fraction_C3H4-A_Soln#20 (),Mole_fraction_C3H3_Soln#20 (),Mole_fraction_PC4H9_Soln#20 (),Mole_fraction_IC4H10_Soln#20 (),Mole_fraction_IC4H9_Soln#20 (),Mole_fraction_TC4H9_Soln#20 (),Mole_fraction_IC4H8_Soln#20 (),Mole_fraction_IC4H7_Soln#20 (),Mole_fraction_C4H8-1_Soln#20 (),Mole_fraction_C4H8-2_Soln#20 (),Mole_fraction_C4H71-3_Soln#20 (),Mole_fraction_C4H6_Soln#20 (),Mole_fraction_C4H5_Soln#20 (),Mole_fraction_C4H4_Soln#20 (),Mole_fraction_C4H2_Soln#20 (),Mole_fraction_C6H6_Soln#20 (),Mole_fraction_FULVENE_Soln#20 (),Mole_fraction_C5H6_Soln#20 (),Mole_fraction_MCPTD_Soln#20 (),Mole_fraction_C10H8_Soln#20 (),Mole_fraction_NEOC5H12_Soln#20 (),Mole_fraction_NC5H10_Soln#20 (),Mole_fraction_B1M2_Soln#20 (),Mole_fraction_LC5H8_Soln#20 (),Mole_fraction_NC7H14_Soln#20 (),Mole_fraction_IC8H17_Soln#20 (),Mole_fraction_IC8H16_Soln#20 (),Mole_fraction_DIMEPTD_Soln#20 (),Mole_fraction_C7H8_Soln#20 (),Mole_fraction_C7H7_Soln#20 (),Mole_fraction_C6H5C2H_Soln#20 (),Mole_fraction_C12H8_Soln#20 (),Mole_fraction_C14H10_Soln#20 (),Mole_fraction_BIN1B_Soln#20 (),Mole_fraction_NC10H20_Soln#20 (),Mole_fraction_IC12H26_Soln#20 (),Molecular_weight_Soln#20 (g/mole),Mass_density_Soln#20 (g/cm3),Unburned_hydrocarbons_Soln#20 (ppm),Volatile_organic_compounds_Soln#20 (ppm)
6.804597E-6,15.4852,-5.495644E9,1717.807,1717.807,8.605591E-4,1.0,0.7929852,4.031976E-4,0.07262095,0.00275046,0.007245357,3.193815E-5,0.04727901,1.365441E-4,0.01588125,1.655029E-4,6.334411E-7,0.01635465,7.235726E-4,0.009565263,0.009579933,0.00297202,3.004833E-9,2.573737E-6,9.906426E-8,9.583878E-8,0.007177414,2.175015E-4,2.593185E-4,6.074717E-5,2.4195E-6,0.002882429,4.36437E-5,0.001428568,1.128407E-4,0.002251956,2.383178E-4,6.449971E-4,3.620915E-6,9.357756E-5,1.94354E-9,1.078753E-6,6.972935E-6,5.189443E-5,2.586805E-11,1.870173E-18,5.675185E-13,6.558524E-10,0.004383408,7.753087E-4,1.646954E-5,1.511859E-6,1.163069E-6,8.666457E-10,6.849208E-24,-1.128414E-154,7.833509,5.557301E-5,443341.2,443341.2
6.868505E-6,15.48627,-5.482162E9,1717.713,1717.713,8.605591E-4,1.0,0.792857,4.014445E-4,0.07278587,0.002732606,0.00721241,3.166148E-5,0.04736397,1.357443E-4,0.01595978,1.630458E-4,6.227986E-7,0.01627859,7.190398E-4,0.009577519,0.009551425,0.002968324,2.919395E-9,2.467899E-6,9.772528E-8,9.456095E-8,0.007135797,2.156057E-4,2.557889E-4,6.006289E-5,2.402229E-6,0.002874222,4.330325E-5,0.001431798,1.139055E-4,0.002264983,2.402021E-4,6.448518E-4,3.542557E-6,9.504493E-5,1.905839E-9,1.063937E-6,6.879424E-6,5.08184E-5,2.489722E-11,1.836273E-18,5.593651E-13,6.147273E-10,0.004377525,7.736051E-4,1.667078E-5,1.53033E-6,1.169053E-6,8.880683E-10,4.344877E-24,-3.401699E-156,7.832538,5.556916E-5,443286.2,443286.2
6.881456E-6,15.48649,-5.4793E9,1717.694,1717.694,8.605591E-4,1.0,0.7928312,4.010934E-4,0.07281911,0.002729032,0.007205762,3.160606E-5,0.04738107,1.355839E-4,0.01597565,1.62553E-4,6.206763E-7,0.01626324,7.181275E-4,0.009579961,0.009545679,0.002967569,2.898949E-9,2.447075E-6,9.745899E-8,9.43068E-8,0.007127411,2.152259E-4,2.550842E-4,5.992576E-5,2.398768E-6,0.002872562,4.323503E-5,0.001432447,1.141211E-4,0.002267617,2.405819E-4,6.44821E-4,3.527231E-6,9.534272E-5,1.898372E-9,1.060975E-6,6.860797E-6,5.060378E-5,2.470699E-11,1.82953E-18,5.577382E-13,6.070159E-10,0.004376337,7.732606E-4,1.671159E-5,1.534081E-6,1.170266E-6,8.924536E-10,3.961799E-24,-1.661845E-156,7.832342,5.556839E-5,443275.1,443275.1
6.889632E-6,15.48662,-5.47745E9,1717.682,1717.682,8.605591E-4,1.0,0.7928149,4.008725E-4,0.07284007,0.002726784,0.007201569,3.157118E-5,0.04739185,1.354829E-4,0.01598566,1.622428E-4,6.193424E-7,0.01625357,7.175527E-4,0.009581496,0.009542057,0.002967092,2.886609E-9,2.434037E-6,9.729176E-8,9.414718E-8,0.007122124,2.149869E-4,2.546411E-4,5.983944E-5,2.39659E-6,0.002871515,4.319209E-5,0.001432856,1.142573E-4,0.00226928,2.408213E-4,6.448014E-4,3.517652E-6,9.553083E-5,1.893688E-9,1.059113E-6,6.849094E-6,5.046888E-5,2.458744E-11,1.825294E-18,5.567155E-13,6.022531E-10,0.004375588,7.730433E-4,1.673736E-5,1.53645E-6,1.171032E-6,8.952305E-10,3.73825E-24,-1.068879E-156,7.832218,5.55679E-5,443268.1,443268.1
7.476241E-6,15.49589,-5.310793E9,1716.831,1716.831,8.605591E-4,1.0,0.7916901,3.863287E-4,0.07428525,0.002579334,0.006910412,2.927014E-5,0.04812791,1.28759E-4,0.01668702,1.416734E-4,5.342799E-7,0.01558318,6.784199E-4,0.009678052,0.009292453,0.002931163,2.203245E-9,1.681432E-6,8.679399E-8,8.411923E-8,0.006758384,1.991998E-4,2.261492E-4,5.414224E-5,2.252402E-6,0.002797509,4.035253E-5,0.001460412,1.239725E-4,0.002386857,2.57275E-4,6.429896E-4,2.98518E-6,1.091655E-4,1.607833E-9,9.383273E-7,6.105603E-6,4.18769E-5,1.766231E-11,1.558892E-18,4.909793E-13,3.970857E-10,0.004323293,7.577385E-4,1.859653E-5,1.709236E-6,1.226093E-6,1.110568E-9,5.362416E-26,-2.072796E-161,7.823655,5.553466E-5,442783.5,442783.5
9.38035E-6,15.52123,-4.595495E9,1714.29,1714.29,8.605591E-4,1.0,0.7885274,3.512677E-4,0.07834034,0.002228248,0.006079733,2.373036E-5,0.05010346,1.120376E-4,0.01877405,9.300449E-5,3.554603E-7,0.01368262,5.750137E-4,0.00984434,0.008592584,0.002803922,1.065118E-9,6.267847E-7,6.498276E-8,6.321794E-8,0.005753388,1.606877E-4,1.643863E-4,4.077251E-5,1.899178E-6,0.00257475,3.345397E-5,0.001530173,1.549061E-4,0.002746884,3.015096E-4,6.340536E-4,2.280638E-6,1.544587E-4,1.068477E-9,6.668298E-7,4.497128E-6,2.441148E-5,7.218278E-12,1.008444E-18,3.442927E-13,2.371609E-10,0.004169336,7.12394E-4,2.475152E-5,2.310544E-6,1.408813E-6,2.053718E-9,-2.210275E-26,4.875551E-161,7.799321,5.5444E-5,441406.3,441406.3
1.272104E-5,15.55546,-3.511025E9,1710.667,1710.667,8.605591E-4,1.0,0.7842281,3.116147E-4,0.08387825,0.001839807,0.0049411,1.772175E-5,0.05253016,9.275918E-5,0.02192376,4.74351E-5,2.068671E-7,0.01109746,4.491618E-4,0.009799313,0.00762781,0.002585362,4.766962E-10,2.478556E-7,4.444107E-8,4.342205E-8,0.004443521,1.173416E-4,1.083808E-4,2.768374E-5,1.497612E-6,0.002248033,2.580541E-5,0.001603674,2.071933E-4,0.00330942,3.517066E-4,6.151056E-4,1.881592E-6,2.328298E-4,6.336253E-10,4.093266E-7,2.941341E-6,1.188234E-5,2.518166E-12,5.359206E-19,2.020219E-13,1.375975E-10,0.003938803,6.480151E-4,3.585387E-5,3.526195E-6,1.755149E-6,4.820909E-9,-1.092369E-19,-5.96911E-164,7.765712,5.532199E-5,439504.1,439504.1
1.277515E-5,15.55594,-3.496675E9,1710.615,1710.615,8.605591E-4,1.0,0.7841683,3.110991E-4,0.08395581,0.001834841,0.004925271,1.764731E-5,0.05256153,9.250987E-5,0.02197053,4.695111E-5,2.053276E-7,0.01106166,4.475091E-4,0.00979634,0.007614131,0.002582012,4.723035E-10,2.456353E-7,4.41965E-8,4.318558E-8,0.004425832,1.167919E-4,1.077468E-4,2.753298E-5,1.492454E-6,0.002243343,2.570886E-5,0.001604497,2.080198E-4,0.003317892,3.522907E-4,6.147906E-4,1.876953E-6,2.340588E-4,6.288971E-10,4.06408E-7,2.923015E-6,1.17691E-5,2.485959E-12,5.308709E-19,2.003912E-13,1.364742E-10,0.003935383,6.471078E-4,3.603582E-5,3.547616E-6,1.761081E-6,4.879339E-9,-1.798364E-19,2.712655E-167,7.765239,5.532028E-5,439477.4,439477.4
1.280484E-5,15.55621,-3.488845E9,1710.587,1710.587,8.605591E-4,1.0,0.7841355,3.108175E-4,0.08399822,0.00183213,0.004916617,1.760669E-5,0.05257865,9.237374E-5,0.02199614,4.668809E-5,2.044909E-7,0.0110421,4.466064E-4,0.009794686,0.007606647,0.002580178,4.699294E-10,2.444388E-7,4.406315E-8,4.305664E-8,0.004416167,1.164919E-4,1.074015E-4,2.745085E-5,1.489637E-6,0.002240777,2.565617E-5,0.001604945,2.08473E-4,0.003322532,3.526085E-4,6.146177E-4,1.874419E-6,2.347325E-4,6.263238E-10,4.048188E-7,2.913028E-6,1.170773E-5,2.468576E-12,5.281249E-19,1.995032E-13,1.358627E-10,0.00393351,6.466117E-4,3.613568E-5,3.559393E-6,1.764341E-6,4.911601E-9,-3.303488E-19,6.201513E-168,7.764981,5.531934E-5,439462.8,439462.8
1.324736E-5,15.56006,-3.375479E9,1710.177,1710.177,8.605591E-4,1.0,0.7836567,3.067215E-4,0.08461896,0.001792787,0.004790143,1.70202E-5,0.05282651,9.039702E-5,0.02237368,4.296898E-5,1.926463E-7,0.01075625,4.334868E-4,0.009768212,0.007496896,0.002553071,4.372961E-10,2.282141E-7,4.214262E-8,4.119897E-8,0.004275399,1.121484E-4,1.024541E-4,2.627357E-5,1.448775E-6,0.002203146,2.489322E-5,0.001611287,2.152042E-4,0.003391019,3.571272E-4,6.120389E-4,1.837549E-6,2.447127E-4,5.896206E-10,3.821051E-7,2.769552E-6,1.08521E-5,2.231384E-12,4.891542E-19,1.868096E-13,1.271268E-10,0.0039059,6.39348E-4,3.762567E-5,3.736885E-6,1.813307E-6,5.409498E-9,-3.513763E-19,1.021956E-171,7.761194,5.530563E-5,439248.5,439248.5
1.374199E-5,15.56423,-3.255968E9,1709.734,1709.734,8.605591E-4,1.0,0.7831412,3.02353E-4,0.0852885,0.001751032,0.004654139,1.640373E-5,0.05308801,8.829663E-5,0.02278667,3.922408E-5,1.806761E-7,0.01044915,4.195243E-4,0.009734879,0.007378009,0.002523308,4.0609E-10,2.130327E-7,4.013416E-8,3.925492E-8,0.004125042,1.075619E-4,9.733169E-5,2.505344E-5,1.405433E-6,0.0021624,2.408706E-5,0.001617674,2.226759E-4,0.003466119,3.617148E-4,6.091541E-4,1.79813E-6,2.557308E-4,5.519604E-10,3.58715E-7,2.620307E-6,1.001279E-5,2.007788E-12,4.495955E-19,1.737408E-13,1.181453E-10,0.003875692,6.315106E-4,3.929461E-5,3.939632E-6,1.868897E-6,6.004713E-9,-8.200645E-19,-6.275534E-177,7.757106,5.529082E-5,439017.1,439017.1
1.415301E-5,15.56758,-3.162116E9,1709.378,1709.378,8.605591E-4,1.0,0.7827276,2.98877E-4,0.08582636,0.00171797,0.004545218,1.592022E-5,0.05329358,8.663199E-5,0.0231229,3.640838E-5,1.716274E-7,0.01020341,4.084451E-4,0.009704487,0.007282086,0.002499002,3.836059E-10,2.02239E-7,3.856591E-8,3.7736E-8,0.004005392,1.039498E-4,9.336698E-5,2.410834E-5,1.371143E-6,0.002129555,2.34515E-5,0.001622453,2.288425E-4,0.003527387,3.651762E-4,6.067572E-4,1.766638E-6,2.647711E-4,5.230747E-10,3.407242E-7,2.504402E-6,9.395573E-6,1.848817E-12,4.195941E-19,1.636978E-13,1.112517E-10,0.003851094,6.252125E-4,4.068385E-5,4.111578E-6,1.915778E-6,6.531305E-9,-3.058808E-17,-4.327304E-178,7.753818,5.527892E-5,438831.0,438831.0
1.450715E-5,15.57039,-3.085086E9,1709.079,1709.079,8.605591E-4,1.0,0.7823816,2.959844E-4,0.086277,0.001690578,0.00445421,1.552288E-5,0.05346263,8.52519E-5,0.02340772,3.417675E-5,1.644127E-7,0.009998229,3.992545E-4,0.009676529,0.007201413,0.002478367,3.663133E-10,1.939836E-7,3.728175E-8,3.649158E-8,0.003905945,1.009722E-4,9.014264E-5,2.333928E-5,1.342758E-6,0.002101966,2.292695E-5,0.001626211,2.341251E-4,0.003579369,3.67917E-4,6.046931E-4,1.740333E-6,2.724744E-4,4.997668E-10,3.261791E-7,2.409945E-6,8.914213E-6,1.727951E-12,3.956268E-19,1.555885E-13,1.05691E-10,0.003830251,6.199341E-4,4.188243E-5,4.262247E-6,1.956673E-6,7.008978E-9,-3.593519E-16,-4.895408E-183,7.751061,5.526893E-5,438675.0,438675.0
1.45442E-5,15.57068,-3.077232E9,1709.048,1709.048,8.605591E-4,1.0,0.782346,2.956871E-4,0.08632348,0.001687769,0.004444838,1.548231E-5,0.05347989,8.511032E-5,0.02343726,3.395308E-5,1.636871E-7,0.009977105,3.983114E-4,0.009673515,0.007193076,0.002476225,3.646038E-10,1.931684E-7,3.715084E-8,3.636469E-8,0.003895731,1.006676E-4,8.981502E-5,2.326111E-5,1.339848E-6,0.002099118,2.287325E-5,0.001626585,2.34676E-4,0.003584765,3.681912E-4,6.044772E-4,1.737623E-6,2.732756E-4,4.974083E-10,3.24706E-7,2.400339E-6,8.86633E-6,1.716053E-12,3.932144E-19,1.547678E-13,1.051286E-10,0.003828089,6.193896E-4,4.200789E-5,4.278143E-6,1.960979E-6,7.060257E-9,-3.684815E-16,-9.0738E-184,7.750776,5.52679E-5,438658.9,438658.9
1.557648E-5,15.57849,-2.872081E9,1708.218,1708.218,8.605591E-4,1.0,0.7813909,2.877687E-4,0.08757059,0.001613412,0.004194341,1.44203E-5,0.05393118,8.136041E-5,0.02424171,2.838229E-5,1.454164E-7,0.009413044,3.733242E-4,0.009583535,0.006968137,0.002417743,3.231733E-10,1.733451E-7,3.374E-8,3.305634E-8,0.003624647,9.266618E-5,8.134556E-5,2.12386E-5,1.262955E-6,0.002022436,2.145938E-5,0.001635704,2.499023E-4,0.003731952,3.749394E-4,5.984738E-4,1.66505E-6,2.952352E-4,4.371159E-10,2.869751E-7,2.151723E-6,7.692179E-6,1.441666E-12,3.324369E-19,1.338072E-13,9.077934E-11,0.003769192,6.047699E-4,4.550858E-5,4.731149E-6,2.082963E-6,8.590574E-9,-6.145179E-14,-1.249999E-189,7.743131,5.524021E-5,438226.2,438226.2
1.560162E-5,15.57867,-2.867404E9,1708.198,1708.198,8.605591E-4,1.0,0.7813685,2.875842E-4,0.08759985,0.001611691,0.004188488,1.4396E-5,0.05394148,8.127354E-5,0.02426086,2.826127E-5,1.450143E-7,0.009399878,3.727453E-4,0.009581211,0.00696283,0.002416348,3.222931E-10,1.729207E-7,3.36623E-8,3.298092E-8,0.003618358,9.24824E-5,8.115405E-5,2.119282E-5,1.261178E-6,0.002020632,2.142681E-5,0.001635896,2.5027E-4,0.003735462,3.750832E-4,5.983279E-4,1.66335E-6,2.95761E-4,4.357687E-10,2.861305E-7,2.146099E-6,7.667015E-6,1.435471E-12,3.311E-19,1.333396E-13,9.045962E-11,0.003767789,6.044267E-4,4.559392E-5,4.742421E-6,2.085982E-6,8.630338E-9,-6.27597E-14,-3.476541E-190,7.742952,5.523956E-5,438216.0,438216.0
1.619936E-5,15.58295,-2.760388E9,1707.743,1707.743,8.605591E-4,1.0,0.7808484,2.833026E-4,0.08828096,0.001571892,0.004052576,1.383786E-5,0.0541775,7.926475E-5,0.02471044,2.556308E-5,1.359754E-7,0.009094256,3.593618E-4,0.009524351,0.006838859,0.002383558,3.032226E-10,1.63461E-7,3.188252E-8,3.125284E-8,0.003472886,8.82543E-5,7.678385E-5,2.014737E-5,1.220141E-6,0.001978565,2.067634E-5,0.001640069,2.589721E-4,0.003817914,3.782356E-4,5.948646E-4,1.623778E-6,3.0814E-4,4.052395E-10,2.669764E-7,2.017771E-6,7.108762E-6,2.62977E-12,3.010746E-19,1.227588E-13,8.322915E-11,0.003734852,5.964308E-4,4.762451E-5,5.013806E-6,2.158453E-6,9.612052E-9,-6.43585E-12,-4.245095E-195,7.738766,5.522441E-5,437979.1,437979.1
1.626757E-5,15.58342,-2.748663E9,1707.692,1707.692,8.605591E-4,1.0,0.7807905,2.828265E-4,0.08835693,0.001567485,0.004037457,1.37765E-5,0.05420337,7.904225E-5,0.02476104,2.527596E-5,1.350039E-7,0.009060275,3.578799E-4,0.009517678,0.00682498,0.002379864,3.008745E-10,1.624514E-7,3.168741E-8,3.106332E-8,0.003456772,8.778863E-5,7.630664E-5,2.003311E-5,1.215603E-6,0.001973865,2.059351E-5,0.001640499,2.599599E-4,0.0038272,3.785636E-4,5.944701E-4,1.619365E-6,3.09537E-4,4.019313E-10,2.648987E-7,2.003764E-6,7.049616E-6,2.704717E-12,2.978536E-19,1.216144E-13,8.24476E-11,0.003731144,5.955383E-4,4.785632E-5,5.045175E-6,2.166804E-6,9.728519E-9,-7.839597E-12,1.945281E-195,7.738299,5.522272E-5,437952.7,437952.7
1.703485E-5,15.58865,-2.623268E9,1707.134,1707.134,8.605591E-4,1.0,0.7801574,2.776351E-4,0.08918819,0.001519675,0.003872589,1.311676E-5,0.05448019,7.66279E-5,0.0253207,2.230815E-5,1.248354E-7,0.008689957,3.418079E-4,0.009440302,0.006672414,0.002338953,2.79601E-10,1.51906E-7,2.959684E-8,2.903173E-8,0.003281965,8.277082E-5,7.121468E-5,1.881245E-5,1.166454E-6,0.001922347,1.969855E-5,0.001644728,2.709985E-4,0.00393,3.818347E-4,5.90044E-4,1.571091E-6,3.250355E-4,3.669693E-10,2.429213E-7,1.854463E-6,6.439743E-6,1.54122E-12,2.642328E-19,1.095524E-13,7.421613E-11,0.003690116,5.857617E-4,5.046541E-5,5.403707E-6,2.261904E-6,1.110326E-8,-8.349574E-12,-1.54067E-201,7.733178,5.520421E-5,437662.9,437662.9
1.74409E-5,15.59131,-2.561465E9,1706.849,1706.849,8.605591E-4,1.0,0.7798358,2.750024E-4,0.08961138,0.001495612,0.003789063,1.278887E-5,0.05461666,7.541228E-5,0.02560998,2.091499E-5,1.199662E-7,0.008502504,3.337247E-4,0.009397819,0.006594224,0.002317774,2.695816E-10,1.468454E-7,2.856307E-8,2.802648E-8,0.003194046,8.027034E-5,6.871083E-5,1.8211E-5,1.141779E-6,0.001896054,1.925068E-5,0.001646537,2.767857E-4,0.003983187,3.8327E-4,5.877108E-4,1.546517E-6,3.330749E-4,3.500157E-10,2.322504E-7,1.781192E-6,6.15353E-6,1.528091E-12,2.48222E-19,1.037292E-13,7.02463E-11,0.003668899,5.807753E-4,5.184677E-5,5.597565E-6,2.313075E-6,1.187961E-8,-1.044489E-11,4.571369E-202,7.730566,5.519478E-5,437515.1,437515.1
1.746645E-5,15.59148,-2.557676E9,1706.832,1706.832,8.605591E-4,1.0,0.7798158,2.748393E-4,0.08963763,0.001494125,0.003783891,1.276871E-5,0.05462502,7.533716E-5,0.02562803,2.083109E-5,1.196707E-7,0.008490899,3.332254E-4,0.009395114,0.006589362,0.002316452,2.689783E-10,1.465375E-7,2.849961E-8,2.796476E-8,0.003188616,8.011642E-5,6.855741E-5,1.817412E-5,1.140256E-6,0.001894421,1.922306E-5,0.001646642,2.771486E-4,0.003986506,3.833538E-4,5.875642E-4,1.544993E-6,3.335769E-4,3.489823E-10,2.315996E-7,1.776706E-6,6.136275E-6,1.488688E-12,2.472526E-19,1.033749E-13,7.000485E-11,0.003667575,5.804657E-4,5.193369E-5,5.609856E-6,2.316314E-6,1.192961E-8,-1.042444E-11,1.345738E-202,7.730404,5.51942E-5,437505.9,437505.9
1.758544E-5,15.59224,-2.540215E9,1706.749,1706.749,8.605591E-4,1.0,0.7797234,2.740835E-4,0.08975932,0.001487243,0.003759933,1.267551E-5,0.05466363,7.498942E-5,0.02571183,2.044613E-5,1.18311E-7,0.008437151,3.309147E-4,0.009382466,0.006566803,0.002310312,2.662027E-10,1.451192E-7,2.820651E-8,2.767965E-8,0.003163486,7.940485E-5,6.784932E-5,1.800384E-5,1.133207E-6,0.001886852,1.909532E-5,0.001647114,2.788366E-4,0.004001919,3.837339E-4,5.868819E-4,1.537927E-6,3.359092E-4,3.442208E-10,2.286007E-7,1.75601E-6,6.057062E-6,1.360019E-12,2.427959E-19,1.017434E-13,6.889322E-11,0.003661426,5.790304E-4,5.233854E-5,5.667256E-6,2.331431E-6,1.216437E-8,-1.031104E-11,7.367016E-205,7.729652,5.519149E-5,437463.3,437463.3
1.772805E-5,15.59315,-2.519538E9,1706.652,1706.652,8.605591E-4,1.0,0.7796136,2.731857E-4,0.08990397,0.001479081,0.003731483,1.256528E-5,0.05470919,7.457699E-5,0.02581178,1.999636E-5,1.167148E-7,0.00837334,3.281749E-4,0.00936721,0.006539948,0.002302988,2.629569E-10,1.434509E-7,2.786023E-8,2.734278E-8,0.003133693,7.85628E-5,6.70136E-5,1.780276E-5,1.124853E-6,0.001877849,1.8944E-5,0.001647649,2.808556E-4,0.004020303,3.841686E-4,5.860649E-4,1.529528E-6,3.386922E-4,3.386182E-10,2.25071E-7,1.731597E-6,5.96441E-6,1.237045E-12,2.375731E-19,9.982582E-14,6.758695E-11,0.003654093,5.773233E-4,5.282379E-5,5.736362E-6,2.349613E-6,1.24496E-8,-1.013348E-11,-3.093808E-207,7.728758,5.518826E-5,437412.7,437412.7
1.801798E-5,15.59498,-2.478633E9,1706.455,1706.455,8.605591E-4,1.0,0.7793937,2.713872E-4,0.09019399,0.001462777,0.003674549,1.23461E-5,0.05479943,7.375308E-5,0.02601324,1.91204E-5,1.135809E-7,0.008245674,3.22705E-4,0.009335878,0.006485971,0.002288216,2.566088E-10,1.401619E-7,2.717303E-8,2.667409E-8,0.003074222,7.688726E-5,6.53579E-5,1.740404E-5,1.108183E-6,0.001859784,1.864238E-5,0.001648637,2.849457E-4,0.004057371,3.849828E-4,5.844068E-4,1.51269E-6,3.443072E-4,3.275758E-10,2.181116E-7,1.683282E-6,5.783544E-6,1.084633E-12,2.273483E-19,9.605398E-14,6.501828E-11,0.003639308,5.738977E-4,5.38103E-5,5.877907E-6,2.386794E-6,1.304288E-8,-9.790226E-12,-8.72444E-211,7.726964,5.51818E-5,437311.2,437311.2
1.900241E-5,15.60094,-2.349671E9,1705.812,1705.812,8.605591E-4,1.0,0.7786777,2.65533E-4,0.09114005,0.001410146,0.003489829,1.164788E-5,0.05508317,7.109256E-5,0.02668083,1.649157E-5,1.039404E-7,0.007831793,3.050758E-4,0.009226716,0.006308598,0.002239208,2.372275E-10,1.298931E-7,2.499615E-8,2.455454E-8,0.002882709,7.153886E-5,6.013646E-5,1.614294E-5,1.054532E-6,0.001800718,1.767443E-5,0.00165105,2.986909E-4,0.004180253,3.870921E-4,5.788058E-4,1.457768E-6,3.629493E-4,2.932767E-10,1.964674E-7,1.53143E-6,5.235268E-6,9.556122E-13,1.96204E-19,8.440976E-14,5.709558E-11,0.003590288,5.626906E-4,5.715949E-5,6.368878E-6,2.515188E-6,1.519411E-8,-9.74335E-12,6.755122E-214,7.721097,5.516071E-5,436979.1,436979.1
1.999644E-5,15.60661,-2.233586E9,1705.194,1705.194,8.605591E-4,1.0,0.7779998,2.599811E-4,0.09203873,0.001360892,0.003315871,1.100775E-5,0.055337,6.860158E-5,0.02733035,1.429707E-5,9.554703E-8,0.007442468,2.886325E-4,0.009113032,0.006138162,0.002191446,2.211256E-10,1.206924E-7,2.301869E-8,2.262733E-8,0.002704406,6.662399E-5,5.542269E-5,1.499856E-5,1.004574E-6,0.001744418,1.677687E-5,0.001652146,3.123478E-4,0.004299835,3.882888E-4,5.731989E-4,1.405618E-6,3.811182E-4,2.630436E-10,1.773531E-7,1.395176E-6,4.766573E-6,4.577427E-12,1.695935E-19,7.425509E-14,5.019606E-11,0.00354255,5.519874E-4,6.053905E-5,6.880428E-6,2.648128E-6,1.758767E-8,-2.692691E-11,9.213953E-219,7.715501,5.514068E-5,436662.4,436662.4
2.005502E-5,15.60693,-2.227149E9,1705.159,1705.159,8.605591E-4,1.0,0.7779612,2.596644E-4,0.09209002,0.001358102,0.00330599,1.09719E-5,0.05535101,6.846046E-5,0.02736789,1.418016E-5,9.50939E-8,0.007420366,2.87703E-4,0.009106247,0.006128375,0.002188683,2.24268E-10,1.201815E-7,2.290846E-8,2.251985E-8,0.002694339,6.634836E-5,5.516072E-5,1.493477E-5,1.001752E-6,0.0017412,1.672628E-5,0.001652172,3.131456E-4,0.004306745,3.883326E-4,5.728702E-4,1.402643E-6,3.821686E-4,2.613851E-10,1.763119E-7,1.38763E-6,4.741189E-6,1.442894E-11,1.681583E-19,7.370147E-14,4.982017E-11,0.00353979,5.513746E-4,6.073807E-5,6.911052E-6,2.656062E-6,1.773583E-8,-6.60412E-11,5.358911E-220,7.715181,5.513954E-5,436644.3,436644.3
2.008174E-5,15.60708,-2.224225E9,1705.143,1705.143,8.605591E-4,1.0,0.7779436,2.595202E-4,0.09211336,0.001356834,0.003301495,1.095561E-5,0.05535737,6.839627E-5,0.02738498,1.412724E-5,9.488563E-8,0.007410312,2.872803E-4,0.009103149,0.006123919,0.002187425,2.23106E-10,1.199495E-7,2.28584E-8,2.247103E-8,0.002689762,6.62231E-5,5.504175E-5,1.490579E-5,1.000469E-6,0.001739735,1.670327E-5,0.001652182,3.135093E-4,0.004309893,3.883516E-4,5.727202E-4,1.401289E-6,3.826471E-4,2.606326E-10,1.758366E-7,1.384205E-6,4.729682E-6,1.672448E-11,1.675081E-19,7.345042E-14,4.964973E-11,0.003538532,5.510956E-4,6.082887E-5,6.925042E-6,2.659686E-6,1.780369E-8,-7.729811E-11,1.533697E-220,7.715035,5.513902E-5,436636.1,436636.1
2.010934E-5,15.60723,-2.221229E9,1705.126,1705.126,8.605591E-4,1.0,0.7779255,2.593716E-4,0.09213742,0.001355526,0.003296862,1.093884E-5,0.05536391,6.833012E-5,0.02740263,1.407287E-5,9.467858E-8,0.00739995,2.868447E-4,0.009099947,0.006119324,0.002186127,2.287899E-10,1.197106E-7,2.280684E-8,2.242075E-8,0.002685045,6.609406E-5,5.491925E-5,1.487595E-5,9.991468E-7,0.001738224,1.667957E-5,0.001652192,3.138848E-4,0.004313141,3.883706E-4,5.725654E-4,1.399893E-6,3.831407E-4,2.598583E-10,1.753567E-7,1.380678E-6,4.717849E-6,2.861758E-11,1.668396E-19,7.31922E-14,4.947442E-11,0.003537235,5.508079E-4,6.092264E-5,6.939501E-6,2.663431E-6,1.787395E-8,-1.259302E-10,4.223174E-221,7.714885,5.513849E-5,436627.6,436627.6
