Time_Soln#21 (sec),Volume_Soln#21 (cm3),Volumetric_heat_production_rate_Soln#21 (erg/cm3-sec),Surface_temperature_Soln#21 (K),Temperature_Soln#21 (K),Mass_Soln#21 (g),Pressure_Soln#21 (atm),Mole_fraction_H2_Soln#21 (),Mole_fraction_H_Soln#21 (),Mole_fraction_CH4_Soln#21 (),Mole_fraction_CH3_Soln#21 (),Mole_fraction_C2H6_Soln#21 (),Mole_fraction_C2H5_Soln#21 (),Mole_fraction_C2H4_Soln#21 (),Mole_fraction_C2H3_Soln#21 (),Mole_fraction_C2H2_Soln#21 (),Mole_fraction_C3H8_Soln#21 (),Mole_fraction_NC3H7_Soln#21 (),Mole_fraction_C3H6_Soln#21 (),Mole_fraction_C3H5-A_Soln#21 (),Mole_fraction_C3H4-P_Soln#21 (),Mole_fraction_C3H4-A_Soln#21 (),Mole_fraction_C3H3_Soln#21 (),Mole_fraction_PC4H9_Soln#21 (),Mole_fraction_IC4H10_Soln#21 (),Mole_fraction_IC4H9_Soln#21 (),Mole_fraction_TC4H9_Soln#21 (),Mole_fraction_IC4H8_Soln#21 (),Mole_fraction_IC4H7_Soln#21 (),Mole_fraction_C4H8-1_Soln#21 (),Mole_fraction_C4H71-3_Soln#21 (),Mole_fraction_C4H6_Soln#21 (),Mole_fraction_C4H5_Soln#21 (),Mole_fraction_C4H4_Soln#21 (),Mole_fraction_C4H2_Soln#21 (),Mole_fraction_C6H6_Soln#21 (),Mole_fraction_FULVENE_Soln#21 (),Mole_fraction_C5H6_Soln#21 (),Mole_fraction_MCPTD_Soln#21 (),Mole_fraction_C10H8_Soln#21 (),Mole_fraction_NEOC5H12_Soln#21 (),Mole_fraction_NC5H10_Soln#21 (),Mole_fraction_B1M2_Soln#21 (),Mole_fraction_LC5H8_Soln#21 (),Mole_fraction_NC7H14_Soln#21 (),Mole_fraction_IC8H17_Soln#21 (),Mole_fraction_IC8H16_Soln#21 (),Mole_fraction_DIMEPTD_Soln#21 (),Mole_fraction_C7H8_Soln#21 (),Mole_fraction_C7H7_Soln#21 (),Mole_fraction_C6H5C2H_Soln#21 (),Mole_fraction_C12H8_Soln#21 (),Mole_fraction_C14H10_Soln#21 (),Mole_fraction_BIN1B_Soln#21 (),Mole_fraction_BIN1A_Soln#21 (),Mole_fraction_NC10H20_Soln#21 (),Mole_fraction_IC12H26_Soln#21 (),Molecular_weight_Soln#21 (g/mole),Mass_density_Soln#21 (g/cm3),Unburned_hydrocarbons_Soln#21 (ppm),Volatile_organic_compounds_Soln#21 (ppm)
1.802395E-6,15.25945,4.124932E10,1752.397,1752.397,8.390451E-4,1.0,0.8056193,0.001172814,0.05207383,0.01016053,0.009771018,1.260982E-4,0.03631531,3.687349E-4,0.009254234,4.870026E-4,5.440269E-6,0.02356214,0.001291863,0.007211596,0.01297557,0.003123882,1.093756E-7,7.956053E-5,1.368038E-6,1.261054E-6,0.01140192,8.893499E-4,9.945017E-4,6.916819E-6,0.003287922,1.571696E-4,9.443546E-4,3.53094E-5,0.00116315,6.525363E-5,4.181316E-4,1.0354E-4,1.220003E-5,8.527915E-8,5.078318E-6,6.215905E-5,2.330356E-4,4.296304E-7,1.671103E-16,2.113631E-11,4.557337E-6,0.004827578,9.918624E-4,3.167049E-6,2.35638E-7,7.122251E-7,8.017193E-11,4.376931E-10,2.830291E-10,1.942049E-55,7.906732,5.498527E-5,447485.2,447485.2
1.809989E-6,15.26087,4.073546E10,1752.482,1752.482,8.390451E-4,1.0,0.805561,0.001168833,0.05217249,0.01011389,0.009764989,1.255085E-4,0.03636535,3.678514E-4,0.00928198,4.85591E-4,5.403509E-6,0.02353039,0.001290641,0.007225942,0.01296207,0.003130122,1.073921E-7,7.875873E-5,1.352244E-6,1.246437E-6,0.01138228,8.816222E-4,9.901545E-4,6.883464E-6,0.003287395,1.566382E-4,9.468167E-4,3.553771E-5,0.001166157,6.560184E-5,4.191412E-4,1.025519E-4,1.231947E-5,8.322973E-8,5.041954E-6,6.144262E-5,2.318667E-4,4.125635E-7,1.550111E-16,1.968221E-11,4.43185E-6,0.00482467,9.920834E-4,3.192644E-6,2.374394E-7,7.138318E-7,8.084942E-11,4.412655E-10,2.60047E-10,1.007719E-55,7.906379,5.498017E-5,447465.2,447465.2
1.826863E-6,15.26397,3.961134E10,1752.665,1752.665,8.390451E-4,1.0,0.8054323,0.001160086,0.05238989,0.01001159,0.009751415,1.242139E-4,0.03647565,3.658988E-4,0.009343388,4.824655E-4,5.323077E-6,0.02346025,0.00128792,0.007257472,0.01293207,0.00314381,1.031752E-7,7.700774E-5,1.317975E-6,1.214728E-6,0.01133893,8.648769E-4,9.805712E-4,6.810452E-6,0.003286205,1.554671E-4,9.522432E-4,3.604528E-5,0.001172824,6.637696E-5,4.21355E-4,1.003861E-4,1.25869E-5,7.892832E-8,4.962608E-6,5.988547E-5,2.292907E-4,3.769808E-7,1.320901E-16,1.691602E-11,4.164921E-6,0.004818252,9.925542E-4,3.249724E-6,2.414516E-7,7.17386E-7,8.236691E-11,4.492549E-10,2.153579E-10,2.300067E-56,7.905599,5.4969E-5,447421.1,447421.1
1.830179E-6,15.26457,3.939329E10,1752.7,1752.7,8.390451E-4,1.0,0.8054071,0.001158383,0.05243232,0.009991699,0.009748719,1.239621E-4,0.03649719,3.655168E-4,0.009355417,4.81853E-4,5.307471E-6,0.02344653,0.001287384,0.007263612,0.01292618,0.003146472,1.023778E-7,7.666856E-5,1.311373E-6,1.20862E-6,0.01133046,8.61654E-4,9.787001E-4,6.79628E-6,0.003285968,1.552385E-4,9.533026E-4,3.614508E-5,0.001174131,6.652953E-5,4.217853E-4,9.996532E-5,1.263979E-5,7.812204E-8,4.947247E-6,5.958505E-5,2.287879E-4,3.703535E-7,1.281546E-16,1.643947E-11,4.11435E-6,0.004816997,9.926435E-4,3.260976E-6,2.422418E-7,7.18082E-7,8.266714E-11,4.508336E-10,2.075205E-10,1.724914E-56,7.905446,5.496683E-5,447412.4,447412.4
1.862692E-6,15.27038,3.730378E10,1753.037,1753.037,8.390451E-4,1.0,0.8051631,0.00114197,0.05284327,0.009800297,0.009721824,1.215369E-4,0.03670592,3.61801E-4,0.009472659,4.758801E-4,5.157832E-6,0.02331315,0.001282113,0.007322857,0.01286846,0.003172074,9.504503E-8,7.342673E-5,1.248844E-6,1.15079E-6,0.01124816,8.311859E-4,9.605702E-4,6.660344E-6,0.003283591,1.53024E-4,9.635655E-4,3.712405E-5,0.001186901,6.802911E-5,4.259211E-4,9.592371E-5,1.316409E-5,7.082422E-8,4.800568E-6,5.673393E-5,2.239189E-4,3.111576E-7,9.724793E-17,1.267854E-11,3.649299E-6,0.004804822,9.934629E-4,3.371861E-6,2.500139E-7,7.248607E-7,8.564524E-11,4.664567E-10,1.441653E-10,9.236383E-58,7.903959,5.494593E-5,447328.3,447328.3
1.870878E-6,15.27181,3.679141E10,1753.119,1753.119,8.390451E-4,1.0,0.8051023,0.001137916,0.05294532,0.009753127,0.009714925,1.209386E-4,0.03675779,3.608741E-4,0.009501981,4.743855E-4,5.121095E-6,0.02327988,0.001280781,0.007337504,0.01285395,0.003178382,9.332699E-8,7.263389E-5,1.23371E-6,1.136797E-6,0.01122767,8.238264E-4,9.560663E-4,6.626958E-6,0.003282977,1.524741E-4,9.661148E-4,3.737067E-5,0.001190102,6.840774E-5,4.269391E-4,9.492987E-5,1.329772E-5,6.914616E-8,4.764726E-6,5.604239E-5,2.227101E-4,2.977888E-7,9.126051E-17,1.194594E-11,3.540577E-6,0.004801791,9.936536E-4,3.399939E-6,2.51978E-7,7.265549E-7,8.640505E-11,4.70432E-10,1.315118E-10,4.512937E-58,7.903588,5.494077E-5,447307.2,447307.2
1.890168E-6,15.27514,3.560524E10,1753.308,1753.308,8.390451E-4,1.0,0.8049603,0.001128485,0.0531836,0.009643553,0.009698477,1.19548E-4,0.03687898,3.587032E-4,0.009570775,4.708782E-4,5.03596E-6,0.02320198,0.001277632,0.007371603,0.01281982,0.003193032,8.947273E-8,7.080159E-5,1.198971E-6,1.104686E-6,0.01117972,8.06955E-4,9.455485E-4,6.549573E-6,0.003281505,1.5119E-4,9.720683E-4,3.79521E-5,0.001197626,6.930173E-5,4.293016E-4,9.262514E-5,1.361525E-5,6.541703E-8,4.681927E-6,5.445313E-5,2.198882E-4,2.684885E-7,7.929324E-17,1.047749E-11,3.296793E-6,0.004794702,9.940786E-4,3.466359E-6,2.56618E-7,7.305281E-7,8.821181E-11,4.798676E-10,1.058917E-10,8.353462E-59,7.902717,5.49288E-5,447258.0,447258.0
1.905677E-6,15.27777,3.467299E10,1753.455,1753.455,8.390451E-4,1.0,0.8048472,0.001121026,0.05337296,0.009557051,0.009685067,1.184492E-4,0.03697534,3.569717E-4,0.009625771,4.680738E-4,4.968944E-6,0.02313984,0.001275092,0.007398598,0.01279244,0.003204593,8.655457E-8,6.936448E-5,1.171954E-6,1.07972E-6,0.01114152,7.93855E-4,9.371895E-4,6.488646E-6,0.003280295,1.501697E-4,9.768003E-4,3.841974E-5,0.001203654,7.002218E-5,4.311643E-4,9.08099E-5,1.387316E-5,6.263025E-8,4.61701E-6,5.32156E-5,2.176468E-4,2.470164E-7,7.146028E-17,9.513318E-12,3.112836E-6,0.004789056,9.943961E-4,3.52001E-6,2.6036E-7,7.337029E-7,8.968103E-11,4.875221E-10,8.894664E-11,2.14909E-59,7.902021,5.491935E-5,447218.6,447218.6
1.914657E-6,15.27927,3.414176E10,1753.539,1753.539,8.390451E-4,1.0,0.8047822,0.001116755,0.05348172,0.009507595,0.00967723,1.178206E-4,0.03703071,3.559748E-4,0.009657491,4.664562E-4,4.930701E-6,0.02310407,0.001273618,0.007414062,0.01277661,0.003211201,8.492998E-8,6.854658E-5,1.156668E-6,1.065596E-6,0.01111954,7.864507E-4,9.323883E-4,6.453876E-6,0.003279585,1.495837E-4,9.795185E-4,3.869059E-5,0.001207137,7.044002E-5,4.322281E-4,8.97739E-5,1.402356E-5,6.109521E-8,4.58007E-6,5.251484E-5,2.163598E-4,2.353642E-7,6.751455E-17,9.026708E-12,3.010942E-6,0.004785809,9.945702E-4,3.551176E-6,2.625312E-7,7.355335E-7,9.053855E-11,4.919821E-10,8.038984E-11,9.73783E-60,7.90162,5.491395E-5,447195.9,447195.9
1.919666E-6,15.2801,3.384822E10,1753.585,1753.585,8.390451E-4,1.0,0.8047461,0.00111439,0.05354209,0.009480215,0.009672837,1.174725E-4,0.03706146,3.554206E-4,0.009675142,4.65556E-4,4.909553E-6,0.02308417,0.001272795,0.007422634,0.0127678,0.003214859,8.404643E-8,6.809497E-5,1.148255E-6,1.057825E-6,0.01110733,7.823784E-4,9.297232E-4,6.434647E-6,0.003279185,1.492585E-4,9.810275E-4,3.884168E-5,0.001209076,7.067328E-5,4.328168E-4,8.920096E-5,1.410779E-5,6.026325E-8,4.559674E-6,5.212907E-5,2.156456E-4,2.291066E-7,6.548089E-17,8.775699E-12,2.955564E-6,0.004784004,9.946642E-4,3.56859E-6,2.637436E-7,7.365519E-7,9.101904E-11,4.944787E-10,7.598295E-11,6.28832E-60,7.901397,5.491096E-5,447183.3,447183.3
1.938313E-6,15.28317,3.277208E10,1753.753,1753.753,8.390451E-4,1.0,0.8046124,0.001105678,0.05376513,0.009379518,0.009656343,1.161914E-4,0.03717509,3.533686E-4,0.009740608,4.622174E-4,4.831904E-6,0.02301051,0.001269724,0.007454219,0.01273504,0.003228306,8.088958E-8,6.644131E-5,1.117621E-6,1.029528E-6,0.01106214,7.675626E-4,9.198783E-4,6.364046E-6,0.003277676,1.480571E-4,9.86603E-4,3.94043E-5,0.001216281,7.154306E-5,4.349793E-4,8.709773E-5,1.44235E-5,5.730651E-8,4.484993E-6,5.072342E-5,2.130081E-4,2.07217E-7,5.880143E-17,7.950219E-12,2.758018E-6,0.004777329,9.949953E-4,3.633623E-6,2.682666E-7,7.403285E-7,9.282173E-11,5.038297E-10,6.157862E-11,1.223347E-60,7.90057,5.489995E-5,447136.5,447136.5
1.953165E-6,15.28557,3.193374E10,1753.883,1753.883,8.390451E-4,1.0,0.8045069,0.001098847,0.05394083,0.009300702,0.00964306,1.151879E-4,0.03726466,3.517472E-4,0.009792468,4.595729E-4,4.771269E-6,0.02295228,0.00126727,0.00747901,0.01270903,0.003238826,7.850572E-8,6.515503E-5,1.093975E-6,1.007692E-6,0.01102645,7.561411E-4,9.121247E-4,6.308916E-6,0.00327645,1.47111E-4,9.909955E-4,3.985249E-5,0.001222001,7.223725E-5,4.366692E-4,8.545609E-5,1.467733E-5,5.510007E-8,4.426898E-6,4.963775E-5,2.109318E-4,1.912718E-7,5.433184E-17,7.397038E-12,2.61001E-6,0.004772059,9.95238E-4,3.685635E-6,2.718787E-7,7.433191E-7,9.427316E-11,5.113404E-10,5.207249E-11,3.302991E-61,7.899916,5.489133E-5,447099.4,447099.4
1.955989E-6,15.28602,3.177617E10,1753.907,1753.907,8.390451E-4,1.0,0.804487,0.001097558,0.05397406,0.00928585,0.00964052,1.149987E-4,0.0372816,3.514401E-4,0.009802302,4.590714E-4,4.759857E-6,0.02294125,0.001266803,0.007483689,0.01270409,0.003240808,7.806589E-8,6.491344E-5,1.089551E-6,1.003608E-6,0.0110197,7.540059E-4,9.106589E-4,6.29854E-6,0.003276214,1.469322E-4,9.91826E-4,3.993773E-5,0.001223087,7.236941E-5,4.369874E-4,8.514722E-5,1.472584E-5,5.469442E-8,4.415985E-6,4.943461E-5,2.105394E-4,1.883796E-7,5.355427E-17,7.300742E-12,2.582758E-6,0.004771062,9.952821E-4,3.695548E-6,2.725666E-7,7.438861E-7,9.455076E-11,5.127751E-10,5.043677E-11,2.573233E-61,7.899791,5.488971E-5,447092.4,447092.4
1.961277E-6,15.28686,3.148274E10,1753.953,1753.953,8.390451E-4,1.0,0.8044497,0.001095155,0.05403609,0.009258161,0.009635751,1.146459E-4,0.03731324,3.508663E-4,0.009820691,4.581338E-4,4.738591E-6,0.02292063,0.001265927,0.007492417,0.01269485,0.003244502,7.725261E-8,6.446374E-5,1.081333E-6,9.960197E-7,0.01100708,7.500399E-4,9.079219E-4,6.279205E-6,0.003275771,1.465982E-4,9.93377E-4,4.009735E-5,0.001225118,7.261699E-5,4.375803E-4,8.45718E-5,1.481688E-5,5.39467E-8,4.395671E-6,4.905714E-5,2.098068E-4,1.830831E-7,5.215599E-17,7.127553E-12,2.532503E-6,0.004769198,9.953628E-4,3.714128E-6,2.738555E-7,7.449464E-7,9.507197E-11,5.154671E-10,4.751366E-11,1.619196E-61,7.899559,5.488668E-5,447079.3,447079.3
1.978333E-6,15.28955,3.055017E10,1754.096,1754.096,8.390451E-4,1.0,0.8043301,0.001087484,0.05423474,0.009169875,0.009620268,1.135205E-4,0.0374146,3.490254E-4,0.009879792,4.551209E-4,4.670882E-6,0.02285447,0.001263097,0.007520301,0.01266513,0.003256276,7.472255E-8,6.303578E-5,1.055365E-6,9.720473E-7,0.0109666,7.375173E-4,8.991601E-4,6.217649E-6,0.003274325,1.455293E-4,9.983437E-4,4.061221E-5,0.001231658,7.341659E-5,4.394686E-4,8.274085E-5,1.511231E-5,5.163242E-8,4.331151E-6,4.786417E-5,2.074622E-4,1.669777E-7,4.809174E-17,6.623864E-12,2.376839E-6,0.004763223,9.956076E-4,3.774213E-6,2.780198E-7,7.483533E-7,9.676512E-11,5.241978E-10,3.917758E-11,3.573997E-62,7.898814,5.487702E-5,447037.1,447037.1
1.984894E-6,15.29057,3.019705E10,1754.15,1754.15,8.390451E-4,1.0,0.8042843,0.001084565,0.05431057,0.009136326,0.009614271,1.130925E-4,0.03745331,3.483212E-4,0.009902441,4.539664E-4,4.64519E-6,0.02282915,0.001262006,0.007530918,0.01265373,0.003260748,7.378465E-8,6.249556E-5,1.045593E-6,9.630272E-7,0.01095112,7.328081E-4,8.958163E-4,6.194293E-6,0.003273761,1.451213E-4,0.00100024,4.08103E-5,0.001234168,7.372462E-5,4.401852E-4,8.204667E-5,1.522669E-5,5.078028E-8,4.306734E-6,4.741514E-5,2.065677E-4,1.611648E-7,4.669037E-17,6.450117E-12,2.319512E-6,0.004760938,9.956955E-4,3.797393E-6,2.796248E-7,7.496587E-7,9.74215E-11,5.275764E-10,3.637496E-11,2.004182E-62,7.898529,5.487335E-5,447020.9,447020.9
2.002763E-6,15.29333,2.925066E10,1754.293,1754.293,8.390451E-4,1.0,0.8041606,0.001076705,0.0545155,0.009046096,0.009597831,1.119408E-4,0.03755795,3.464146E-4,0.009963887,4.508354E-4,4.576186E-6,0.02276056,0.001259029,0.007559533,0.01262276,0.00327277,7.132505E-8,6.104915E-5,1.019565E-6,9.390073E-7,0.01090923,7.202741E-4,8.86784E-4,6.131573E-6,0.003272204,1.440194E-4,0.001005364,4.13498E-5,0.001240989,7.456473E-5,4.421098E-4,8.018412E-5,1.554027E-5,4.855853E-8,4.241336E-6,4.621914E-5,2.041524E-4,1.463245E-7,4.325329E-17,6.023794E-12,2.170157E-6,0.004754756,9.959177E-4,3.860702E-6,2.840039E-7,7.531998E-7,9.922322E-11,5.368335E-10,2.970687E-11,4.097857E-63,7.897754,5.486347E-5,446977.1,446977.1
2.005231E-6,15.2937,2.912184E10,1754.313,1754.313,8.390451E-4,1.0,0.8041436,0.001075629,0.05454363,0.009033761,0.009595547,1.117833E-4,0.03757232,3.461525E-4,0.009972347,4.504043E-4,4.566764E-6,0.02275113,0.001258617,0.007563452,0.0126185,0.003274412,7.099431E-8,6.085218E-5,1.016036E-6,9.357511E-7,0.01090347,7.185757E-4,8.855448E-4,6.12301E-6,0.003271987,1.438682E-4,0.001006067,4.142433E-5,0.00124193,7.468092E-5,4.423725E-4,7.993004E-5,1.558382E-5,4.826258E-8,4.232427E-6,4.605698E-5,2.038211E-4,1.443839E-7,4.281779E-17,5.96976E-12,2.150285E-6,0.004753907,9.959464E-4,3.869469E-6,2.846098E-7,7.536873E-7,9.947376E-11,5.381188E-10,2.888682E-11,3.290429E-63,7.897647,5.486212E-5,446971.1,446971.1
2.009457E-6,15.29435,2.890209E10,1754.346,1754.346,8.390451E-4,1.0,0.8041145,0.001073793,0.05459167,0.009012721,0.009591632,1.115146E-4,0.03759686,3.457047E-4,0.009986815,4.496674E-4,4.550697E-6,0.02273501,0.001257911,0.00757014,0.0126112,0.003277214,7.043801E-8,6.051659E-5,1.010033E-6,9.302116E-7,0.01089363,7.156866E-4,8.834284E-4,6.108408E-6,0.003271613,1.4361E-4,0.001007268,4.155191E-5,0.001243539,7.487989E-5,4.428206E-4,7.949692E-5,1.565851E-5,4.776193E-8,4.217246E-6,4.578111E-5,2.032554E-4,1.411211E-7,4.209232E-17,5.879742E-12,2.116684E-6,0.004752455,9.959944E-4,3.884486E-6,2.856474E-7,7.545209E-7,9.990355E-11,5.403225E-10,2.753502E-11,2.259566E-63,7.897465,5.485982E-5,446960.7,446960.7
2.016573E-6,15.29542,2.853486E10,1754.401,1754.401,8.390451E-4,1.0,0.8040657,0.001070718,0.05467228,0.008977491,0.009585018,1.110645E-4,0.03763806,3.449524E-4,0.01001114,4.484286E-4,4.523813E-6,0.02270792,0.001256722,0.00758135,0.01259893,0.003281904,6.951862E-8,5.995592E-5,1.000027E-6,9.209799E-7,0.01087711,7.108726E-4,8.798777E-4,6.083976E-6,0.00327098,1.431768E-4,0.001009284,4.17668E-5,0.001246246,7.521522E-5,4.435702E-4,7.877261E-5,1.578469E-5,4.693548E-8,4.191876E-6,4.532134E-5,2.023064E-4,1.357926E-7,4.09251E-17,5.734896E-12,2.061275E-6,0.004750018,9.960722E-4,3.909812E-6,2.873966E-7,7.559224E-7,1.006301E-10,5.440447E-10,2.540092E-11,1.204979E-63,7.897159,5.485596E-5,446943.4,446943.4
2.030834E-6,15.29756,2.780927E10,1754.51,1754.51,8.390451E-4,1.0,0.8039685,0.001064616,0.05483275,0.008907658,0.009571696,1.101718E-4,0.03772008,3.434527E-4,0.01005972,4.459552E-4,4.470581E-6,0.02265388,0.001254334,0.007603613,0.0125744,0.003291194,6.773261E-8,5.88489E-5,9.803596E-7,9.028363E-7,0.01084417,7.014145E-4,8.728132E-4,6.035606E-6,0.003269697,1.42315E-4,0.001013296,4.219742E-5,0.001251661,7.588801E-5,4.450542E-4,7.734015E-5,1.603897E-5,4.533883E-8,4.141759E-6,4.441771E-5,2.004188E-4,1.257033E-7,3.876899E-17,5.467232E-12,1.954474E-6,0.004745159,9.962164E-4,3.960687E-6,2.909074E-7,7.587212E-7,1.020962E-10,5.515428E-10,2.16034E-11,3.382107E-64,7.896547,5.484831E-5,446908.8,446908.8
2.045338E-6,15.29969,2.708547E10,1754.618,1754.618,8.390451E-4,1.0,0.8038703,0.001058491,0.05499447,0.008837677,0.009558056,1.092765E-4,0.03780279,3.419383E-4,0.0101089,4.434523E-4,4.417314E-6,0.02259927,0.0012519,0.007625979,0.01254955,0.003300498,6.599342E-8,5.774552E-5,9.608743E-7,8.848638E-7,0.01081092,6.920488E-4,8.656983E-4,5.987214E-6,0.003268373,1.41447E-4,0.00101734,4.263538E-5,0.001257155,7.657334E-5,4.465384E-4,7.590929E-5,1.629953E-5,4.379271E-8,4.091769E-6,4.352266E-5,1.985185E-4,1.162065E-7,3.67962E-17,5.222198E-12,1.851468E-6,0.004740255,9.963474E-4,4.012593E-6,2.944855E-7,7.615547E-7,1.036013E-10,5.592227E-10,1.832106E-11,9.255722E-65,7.895928,5.484064E-5,446873.7,446873.7
2.049713E-6,15.30033,2.686997E10,1754.65,1754.65,8.390451E-4,1.0,0.8038409,0.00105666,0.05504297,0.008816771,0.009553925,1.09009E-4,0.0378276,3.414836E-4,0.01012369,4.426998E-4,4.401416E-6,0.02258286,0.001251165,0.007632672,0.01254208,0.003303276,6.548224E-8,5.741706E-5,9.550964E-7,8.795352E-7,0.01080093,6.892725E-4,8.635659E-4,5.972772E-6,0.00326797,1.411868E-4,0.001018552,4.276748E-5,0.00125881,7.678028E-5,4.469812E-4,7.548275E-5,1.637852E-5,4.334091E-8,4.07688E-6,4.32573E-5,1.979491E-4,1.134843E-7,3.623944E-17,5.153017E-12,1.821462E-6,0.004738782,9.963838E-4,4.028283E-6,2.955663E-7,7.624068E-7,1.04058E-10,5.6155E-10,1.743217E-11,6.269691E-65,7.895742,5.483835E-5,446863.2,446863.2
2.054231E-6,15.30099,2.664871E10,1754.683,1754.683,8.390451E-4,1.0,0.8038105,0.001054776,0.05509291,0.008795279,0.009549649,1.087338E-4,0.03785315,3.41015E-4,0.01013894,4.419239E-4,4.385079E-6,0.02256595,0.001250405,0.007639558,0.01253437,0.003306131,6.49621E-8,5.707995E-5,9.491775E-7,8.740767E-7,0.01079064,6.864287E-4,8.613703E-4,5.957933E-6,0.003267551,1.409189E-4,0.001019801,4.290392E-5,0.001260517,7.69941E-5,4.474361E-4,7.504472E-5,1.646027E-5,4.288121E-8,4.061594E-6,4.29855E-5,1.973629E-4,1.107399E-7,3.568162E-17,5.083688E-12,1.790981E-6,0.004737265,9.9642E-4,4.044502E-6,2.966832E-7,7.632856E-7,1.045311E-10,5.639588E-10,1.655947E-11,4.196776E-65,7.895549,5.483599E-5,446852.3,446852.3
2.070991E-6,15.30341,2.583958E10,1754.802,1754.802,8.390451E-4,1.0,0.8036984,0.001047857,0.05527694,0.008716414,0.00953372,1.077236E-4,0.03794734,3.392861E-4,0.01019534,4.390566E-4,4.325189E-6,0.0225035,0.001247582,0.007664875,0.01250585,0.0033166,6.309335E-8,5.584786E-5,9.276365E-7,8.542139E-7,0.01075267,6.760817E-4,8.532847E-4,5.903542E-6,0.003265982,1.399324E-4,0.001024402,4.340997E-5,0.001266838,7.778811E-5,4.491029E-4,7.344145E-5,1.676519E-5,4.123415E-8,4.005687E-6,4.199661E-5,1.952048E-4,1.011212E-7,3.37501E-17,4.843466E-12,1.682237E-6,0.004731667,9.965411E-4,4.104802E-6,3.008326E-7,7.665345E-7,1.062981E-10,5.729401E-10,1.368402E-11,9.343014E-66,7.89484,5.482734E-5,446812.2,446812.2
2.083419E-6,15.30517,2.525144E10,1754.888,1754.888,8.390451E-4,1.0,0.803616,0.001042794,0.05541216,0.008658803,0.009521839,1.069851E-4,0.03801658,3.380135E-4,0.01023697,4.369415E-4,4.281497E-6,0.02245747,0.001245484,0.007683418,0.0124848,0.003324242,6.176189E-8,5.495275E-5,9.120795E-7,8.398712E-7,0.01072472,6.68611E-4,8.473487E-4,5.863869E-6,0.003264802,1.392081E-4,0.001027782,4.37852E-5,0.001271514,7.837779E-5,4.503177E-4,7.227445E-5,1.699298E-5,4.006963E-8,3.965028E-6,4.128278E-5,1.936211E-4,9.453235E-8,3.24434E-17,4.680784E-12,1.605863E-6,0.004727547,9.966177E-4,4.149656E-6,3.039159E-7,7.689326E-7,1.076208E-10,5.796475E-10,1.187975E-11,3.100956E-66,7.894316,5.482102E-5,446782.5,446782.5
2.109813E-6,15.30885,2.403462E10,1755.064,1755.064,8.390451E-4,1.0,0.8034425,0.00103223,0.05569595,0.008538821,0.009496423,1.054455E-4,0.03816199,3.353367E-4,0.01032485,4.324806E-4,4.190651E-6,0.02236052,0.001241015,0.007722172,0.01244037,0.003340135,5.909428E-8,5.310201E-5,8.801571E-7,8.104468E-7,0.01066592,6.532835E-4,8.349068E-4,5.781404E-6,0.003262248,1.376898E-4,0.001034875,4.4582E-5,0.001281414,7.963258E-5,4.528402E-4,6.985589E-5,1.748144E-5,3.774261E-8,3.880831E-6,3.981915E-5,1.903032E-4,8.191386E-8,2.995957E-17,4.37094E-12,1.454786E-6,0.00471888,9.967448E-4,4.245297E-6,3.104817E-7,7.739957E-7,1.104652E-10,5.940257E-10,8.791889E-12,2.903303E-67,7.893211,5.480784E-5,446720.0,446720.0
2.111847E-6,15.30913,2.394266E10,1755.077,1755.077,8.390451E-4,1.0,0.8034292,0.001031426,0.05571763,0.008529706,0.009494454,1.053285E-4,0.0381731,3.351319E-4,0.01033159,4.321385E-4,4.183757E-6,0.02235309,0.00124067,0.007725124,0.01243696,0.003341341,5.889461E-8,5.296217E-5,8.777585E-7,8.082362E-7,0.01066141,6.521318E-4,8.339572E-4,5.775148E-6,0.003262049,1.375739E-4,0.001035417,4.464341E-5,0.001282175,7.972942E-5,4.530314E-4,6.967285E-5,1.751935E-5,3.75711E-8,3.874461E-6,3.970924E-5,1.900501E-4,8.101396E-8,2.978263E-17,4.34883E-12,1.443744E-6,0.004718217,9.967526E-4,4.25269E-6,3.109887E-7,7.743843E-7,1.106865E-10,5.951414E-10,8.590127E-12,2.4188E-67,7.893126,5.480683E-5,446715.2,446715.2
2.116648E-6,15.30979,2.372665E10,1755.108,1755.108,8.390451E-4,1.0,0.8033979,0.001029536,0.05576869,0.008508272,0.009489803,1.050532E-4,0.03819928,3.346494E-4,0.01034749,4.313323E-4,4.167551E-6,0.02233559,0.001239856,0.007732069,0.01242892,0.003344176,5.842846E-8,5.263375E-5,8.721329E-7,8.030518E-7,0.01065081,6.494307E-4,8.317214E-4,5.760441E-6,0.003261576,1.37301E-4,0.001036693,4.478831E-5,0.00128397,7.995805E-5,4.534807E-4,6.92428E-5,1.760897E-5,3.717066E-8,3.859497E-6,3.945152E-5,1.894542E-4,7.892995E-8,2.937259E-17,4.297572E-12,1.41802E-6,0.004716654,9.967699E-4,4.270148E-6,3.121859E-7,7.753002E-7,1.112098E-10,5.97779E-10,8.132488E-12,1.576813E-67,7.892926,5.480448E-5,446703.8,446703.8
