Time_Soln#14 (sec),Volume_Soln#14 (cm3),Volumetric_heat_production_rate_Soln#14 (erg/cm3-sec),Surface_temperature_Soln#14 (K),Temperature_Soln#14 (K),Mass_Soln#14 (g),Pressure_Soln#14 (atm),Mole_fraction_H2_Soln#14 (),Mole_fraction_H_Soln#14 (),Mole_fraction_CH4_Soln#14 (),Mole_fraction_CH3_Soln#14 (),Mole_fraction_C2H6_Soln#14 (),Mole_fraction_C2H5_Soln#14 (),Mole_fraction_C2H4_Soln#14 (),Mole_fraction_C2H3_Soln#14 (),Mole_fraction_C2H2_Soln#14 (),Mole_fraction_C3H8_Soln#14 (),Mole_fraction_NC3H7_Soln#14 (),Mole_fraction_C3H6_Soln#14 (),Mole_fraction_C3H5-A_Soln#14 (),Mole_fraction_C3H4-P_Soln#14 (),Mole_fraction_C3H4-A_Soln#14 (),Mole_fraction_C3H3_Soln#14 (),Mole_fraction_NC4H10_Soln#14 (),Mole_fraction_IC4H10_Soln#14 (),Mole_fraction_IC4H9_Soln#14 (),Mole_fraction_TC4H9_Soln#14 (),Mole_fraction_IC4H8_Soln#14 (),Mole_fraction_IC4H7_Soln#14 (),Mole_fraction_C4H8-1_Soln#14 (),Mole_fraction_C4H8-2_Soln#14 (),Mole_fraction_C4H71-3_Soln#14 (),Mole_fraction_C4H6_Soln#14 (),Mole_fraction_C4H4_Soln#14 (),Mole_fraction_C4H2_Soln#14 (),Mole_fraction_C6H6_Soln#14 (),Mole_fraction_FULVENE_Soln#14 (),Mole_fraction_C5H6_Soln#14 (),Mole_fraction_C5H5_Soln#14 (),Mole_fraction_MCPTD_Soln#14 (),Mole_fraction_C10H8_Soln#14 (),Mole_fraction_NEOC5H12_Soln#14 (),Mole_fraction_NC5H10_Soln#14 (),Mole_fraction_B1M2_Soln#14 (),Mole_fraction_LC5H8_Soln#14 (),Mole_fraction_NC6H12_Soln#14 (),Mole_fraction_NC7H14_Soln#14 (),Mole_fraction_IC8H16_Soln#14 (),Mole_fraction_DIMEPTD_Soln#14 (),Mole_fraction_C7H8_Soln#14 (),Mole_fraction_C7H7_Soln#14 (),Mole_fraction_C6H5C2H_Soln#14 (),Mole_fraction_C6H5C2H3_Soln#14 (),Mole_fraction_C6H5C2H5_Soln#14 (),Mole_fraction_INDENE_Soln#14 (),Mole_fraction_NC10H20_Soln#14 (),Mole_fraction_IC12H26_Soln#14 (),Molecular_weight_Soln#14 (g/mole),Mass_density_Soln#14 (g/cm3),Unburned_hydrocarbons_Soln#14 (ppm),Volatile_organic_compounds_Soln#14 (ppm)
2.342526E-5,15.31316,-6.098488E8,1481.89,1481.89,0.001017024,1.0,0.8161093,6.173779E-5,0.05242704,8.414839E-4,0.01007017,1.624865E-5,0.03502741,2.963559E-5,0.004391025,6.926737E-4,6.068292E-7,0.02818171,4.847779E-4,0.00501704,0.01011685,4.227381E-4,5.71292E-5,1.624807E-4,3.14789E-7,4.200143E-7,0.01731902,9.838465E-4,0.001806055,2.389299E-4,5.604214E-6,0.003997485,0.001128585,2.039978E-5,0.001257407,8.244318E-5,8.928107E-4,1.82522E-4,1.202841E-4,7.148857E-6,2.776406E-5,2.056246E-5,2.638755E-4,7.842448E-4,1.46577E-5,4.547205E-5,1.071306E-6,2.289334E-4,0.005826912,2.771437E-4,4.370492E-6,3.544232E-5,1.621465E-4,8.857348E-6,2.425002E-6,2.68086E-19,8.076082,6.641507E-5,457069.7,457069.7
2.391139E-5,15.31501,-6.161895E8,1481.821,1481.821,0.001017024,1.0,0.8158599,6.062086E-5,0.05268317,8.229209E-4,0.0100495,1.588139E-5,0.03518383,2.913437E-5,0.00443776,6.884821E-4,5.878521E-7,0.02811699,4.835835E-4,0.005068631,0.01010316,4.225876E-4,5.631638E-5,1.589373E-4,3.011601E-7,4.017726E-7,0.01725401,9.516097E-4,0.001781722,2.376819E-4,5.482081E-6,0.003994269,0.001136583,2.078461E-5,0.001266044,8.431796E-5,9.042439E-4,1.822351E-4,1.166134E-4,7.381407E-6,2.619229E-5,1.973573E-5,2.578893E-4,7.773465E-4,1.394637E-5,4.290313E-5,8.968125E-7,2.205016E-4,0.005822689,2.761973E-4,4.506122E-6,3.602941E-5,1.617416E-4,9.02203E-6,2.129305E-6,1.291532E-19,8.074727,6.640704E-5,456993.0,456993.0
2.435388E-5,15.31663,-6.213449E8,1481.757,1481.757,0.001017024,1.0,0.8156382,5.965135E-5,0.05291107,8.068179E-4,0.01003077,1.556374E-5,0.03532314,2.869674E-5,0.004479735,6.846996E-4,5.714682E-7,0.02805896,4.82463E-4,0.005114658,0.01009007,4.223717E-4,5.559001E-5,1.557987E-4,2.896058E-7,3.863151E-7,0.01719565,9.240606E-4,0.001759912,2.365462E-4,5.376347E-6,0.003991234,0.001143637,2.113144E-5,0.001273795,8.601567E-5,9.144117E-4,1.818962E-4,1.133663E-4,7.594617E-6,2.484167E-5,1.903754E-5,2.525883E-4,7.711463E-4,1.333048E-5,4.06974E-5,7.630276E-7,2.131282E-4,0.00581894,2.753462E-4,4.629271E-6,3.655844E-5,1.613541E-4,9.170935E-6,1.892209E-6,6.652885E-20,8.073523,6.64E-5,456924.9,456924.9
2.438366E-5,15.31674,-6.21668E8,1481.753,1481.753,0.001017024,1.0,0.8156234,5.958767E-5,0.05292624,8.057606E-4,0.01002952,1.554291E-5,0.03533241,2.866791E-5,0.00448254,6.844462E-4,5.703949E-7,0.02805508,4.823865E-4,0.005117723,0.01008917,4.223547E-4,5.554159E-5,1.555904E-4,2.888557E-7,3.853117E-7,0.01719175,9.222653E-4,0.001758456,2.364699E-4,5.369411E-6,0.003991026,0.001144104,2.115466E-5,0.001274313,8.612959E-5,9.150877E-4,1.818708E-4,1.13151E-4,7.609015E-6,2.475343E-5,1.899231E-5,2.522366E-4,7.707318E-4,1.329008E-5,4.055334E-5,7.547865E-7,2.126421E-4,0.005818691,2.752892E-4,4.637545E-6,3.659385E-5,1.613274E-4,9.18092E-6,1.87726E-6,6.362883E-20,8.073443,6.639953E-5,456920.3,456920.3
2.453346E-5,15.31727,-6.232608E8,1481.731,1481.731,0.001017024,1.0,0.8155496,5.92702E-5,0.05300219,8.004894E-4,0.0100232,1.543913E-5,0.03537887,2.852401E-5,0.004496621,6.831735E-4,5.650488E-7,0.02803564,4.819991E-4,0.005133089,0.0100846,4.222641E-4,5.529883E-5,1.545479E-4,2.851314E-7,3.803309E-7,0.01717218,9.133415E-4,0.001751152,2.360856E-4,5.334847E-6,0.003989975,0.001146441,2.127127E-5,0.001276911,8.670217E-5,9.18474E-4,1.817383E-4,1.120739E-4,7.681555E-6,2.431438E-5,1.876796E-5,2.504764E-4,7.686513E-4,1.30888E-5,3.983668E-5,7.146785E-7,2.102151E-4,0.005817444,2.750035E-4,4.679151E-6,3.677168E-5,1.61192E-4,9.231098E-6,1.80387E-6,5.086324E-20,8.073042,6.639721E-5,456897.6,456897.6
2.503885E-5,15.31904,-6.281952E8,1481.657,1481.657,0.001017024,1.0,0.8153043,5.823358E-5,0.05325455,7.832852E-4,0.01000198,1.510105E-5,0.03553332,2.805229E-5,0.004543698,6.78906E-4,5.47653E-7,0.0279707,4.806657E-4,0.005184223,0.01006877,4.219038E-4,5.44902E-5,1.510963E-4,2.731507E-7,3.643129E-7,0.01710678,8.845135E-4,0.001726781,2.347899E-4,5.222169E-6,0.003986349,0.001154159,2.166203E-5,0.001285594,8.862631E-5,9.297129E-4,1.812346E-4,1.085141E-4,7.927465E-6,2.289158E-5,1.804863E-5,2.446515E-4,7.616938E-4,1.243304E-5,3.75153E-5,5.945387E-7,2.022521E-4,0.005813307,2.740477E-4,4.819194E-6,3.736731E-5,1.607217E-4,9.399608E-6,1.577137E-6,2.388579E-20,8.07171,6.638956E-5,456822.3,456822.3
2.508141E-5,15.31919,-6.285756E8,1481.651,1481.651,0.001017024,1.0,0.8152839,5.814865E-5,0.05327554,7.818764E-4,0.0100002,1.507341E-5,0.03554617,2.801352E-5,0.004547633,6.785485E-4,5.462319E-7,0.02796528,4.805515E-4,0.00518848,0.01006741,4.218698E-4,5.442283E-5,1.508102E-4,2.721813E-7,3.630172E-7,0.01710132,8.821733E-4,0.001724748,2.346809E-4,5.21295E-6,0.003986039,0.001154798,2.169476E-5,0.001286319,8.878779E-5,9.306464E-4,1.811883E-4,1.082196E-4,7.948255E-6,2.277579E-5,1.799059E-5,2.441689E-4,7.611123E-4,1.237943E-5,3.732645E-5,5.854082E-7,2.015971E-4,0.005812964,2.739678E-4,4.830962E-6,3.741716E-5,1.606812E-4,9.413744E-6,1.55943E-6,2.241633E-20,8.0716,6.638893E-5,456816.0,456816.0
2.53047E-5,15.31994,-6.305147E8,1481.618,1481.618,0.001017024,1.0,0.8151776,5.770892E-5,0.05338496,7.74582E-4,0.009990865,1.493039E-5,0.03561319,2.781243E-5,0.004568205,6.766775E-4,5.38883E-7,0.02793693,4.799476E-4,0.005210692,0.01006021,4.216822E-4,5.407117E-5,1.493204E-4,2.671899E-7,3.563462E-7,0.01707276,8.701066E-4,0.001714127,2.341089E-4,5.165242E-6,0.003984396,0.00115812,2.186598E-5,0.001290111,8.963363E-5,9.355115E-4,1.809357E-4,1.066871E-4,8.057544E-6,2.21781E-5,1.769223E-5,2.416566E-4,7.580718E-4,1.210212E-5,3.635178E-5,5.397677E-7,1.98199E-4,0.005811174,2.7355E-4,4.89264E-6,3.767796E-5,1.604663E-4,9.487775E-6,1.46979E-6,1.60645E-20,8.071022,6.638565E-5,456783.3,456783.3
2.533314E-5,15.32004,-6.307576E8,1481.614,1481.614,0.001017024,1.0,0.8151642,5.765359E-5,0.05339882,7.736644E-4,0.009989678,1.491242E-5,0.03562168,2.778709E-5,0.004570817,6.764397E-4,5.379595E-7,0.02793334,4.798701E-4,0.005213507,0.01005928,4.216572E-4,5.402659E-5,1.491319E-4,2.665653E-7,3.555114E-7,0.01706914,8.685946E-4,0.00171278,2.340361E-4,5.159243E-6,0.003984185,0.00115854,2.188774E-5,0.001290592,8.974121E-5,9.361274E-4,1.809024E-4,1.064934E-4,8.071492E-6,2.210313E-5,1.765494E-5,2.413389E-4,7.576857E-4,1.206726E-5,3.622955E-5,5.342169E-7,1.977706E-4,0.005810947,2.734969E-4,4.900489E-6,3.771109E-5,1.604387E-4,9.497189E-6,1.458753E-6,1.539687E-20,8.070949,6.638523E-5,456779.2,456779.2
2.53808E-5,15.3202,-6.311366E8,1481.607,1481.607,0.001017024,1.0,0.8151417,5.756125E-5,0.053422,7.721329E-4,0.009987691,1.488242E-5,0.03563589,2.774478E-5,0.004575188,6.760416E-4,5.364187E-7,0.02792732,4.7974E-4,0.005218216,0.01005773,4.216149E-4,5.395201E-5,1.488169E-4,2.655243E-7,3.541204E-7,0.01706307,8.66074E-4,0.001710526,2.339141E-4,5.149231E-6,0.003983832,0.001159242,2.192416E-5,0.001291397,8.992136E-5,9.371572E-4,1.80846E-4,1.061698E-4,8.094871E-6,2.197811E-5,1.759283E-5,2.408079E-4,7.570396E-4,1.20091E-5,3.602573E-5,5.250458E-7,1.970554E-4,0.005810568,2.734082E-4,4.913634E-6,3.776655E-5,1.603922E-4,9.512954E-6,1.440452E-6,1.433967E-20,8.070827,6.638454E-5,456772.3,456772.3
2.543607E-5,15.32038,-6.315857E8,1481.599,1481.599,0.001017024,1.0,0.8151156,5.745468E-5,0.05344882,7.703656E-4,0.009985387,1.48478E-5,0.03565232,2.769592E-5,0.004580252,6.755803E-4,5.346415E-7,0.02792035,4.795885E-4,0.005223666,0.01005592,4.21565E-4,5.386567E-5,1.484526E-4,2.643257E-7,3.525187E-7,0.01705604,8.6317E-4,0.001707915,2.337726E-4,5.13768E-6,0.00398342,0.001160053,2.196637E-5,0.00129233,9.013018E-5,9.383487E-4,1.807798E-4,1.057956E-4,8.122009E-6,2.183403E-5,1.752135E-5,2.401938E-4,7.562912E-4,1.194202E-5,3.579083E-5,5.14609E-7,1.962294E-4,0.00581013,2.733053E-4,4.928876E-6,3.78308E-5,1.603382E-4,9.531226E-6,1.419519E-6,1.320511E-20,8.070686,6.638374E-5,456764.3,456764.3
2.5526E-5,15.32068,-6.32311E8,1481.585,1481.585,0.001017024,1.0,0.8150734,5.728254E-5,0.05349233,7.675109E-4,0.009981642,1.479191E-5,0.03567898,2.761693E-5,0.004588475,6.748308E-4,5.317725E-7,0.02790903,4.793412E-4,0.005232507,0.01005296,4.21482E-4,5.37256E-5,1.478623E-4,2.623951E-7,3.499392E-7,0.01704463,8.584897E-4,0.001703679,2.335424E-4,5.119026E-6,0.003982747,0.001161367,2.203494E-5,0.001293845,9.04696E-5,9.402801E-4,1.8067E-4,1.051897E-4,8.166205E-6,2.160169E-5,1.740632E-5,2.39199E-4,7.55076E-4,1.183371E-5,3.541207E-5,4.980715E-7,1.948936E-4,0.005809419,2.731383E-4,4.953657E-6,3.793517E-5,1.602497E-4,9.560926E-6,1.38612E-6,1.154681E-20,8.070456,6.638245E-5,456751.3,456751.3
2.554718E-5,15.32075,-6.324633E8,1481.582,1481.582,0.001017024,1.0,0.8150635,5.724223E-5,0.05350254,7.668426E-4,0.009980761,1.477883E-5,0.03568524,2.759842E-5,0.004590408,6.746545E-4,5.311012E-7,0.02790637,4.792827E-4,0.005234584,0.01005226,4.214621E-4,5.369269E-5,1.477237E-4,2.619442E-7,3.493367E-7,0.01704195,8.573959E-4,0.001702684,2.334883E-4,5.11466E-6,0.003982589,0.001161675,2.205106E-5,0.001294201,9.054946E-5,9.407336E-4,1.806437E-4,1.050475E-4,8.176619E-6,2.154737E-5,1.737947E-5,2.389655E-4,7.547903E-4,1.180836E-5,3.532353E-5,4.94258E-7,1.945807E-4,0.005809253,2.73099E-4,4.959488E-6,3.795972E-5,1.602288E-4,9.567912E-6,1.378376E-6,1.118826E-20,8.070402,6.638215E-5,456748.2,456748.3
2.573814E-5,15.32138,-6.339032E8,1481.554,1481.554,0.001017024,1.0,0.8149745,5.688242E-5,0.05359425,7.608771E-4,0.009972826,1.466214E-5,0.03574147,2.7433E-5,0.004607795,6.730678E-4,5.251139E-7,0.02788245,4.787525E-4,0.005253235,0.01004592,4.212772E-4,5.339709E-5,1.464815E-4,2.579358E-7,3.439815E-7,0.01701784,8.476644E-4,0.001693738,2.329998E-4,5.075698E-6,0.003981148,0.001164438,2.219621E-5,0.001297404,9.126871E-5,9.448019E-4,1.804012E-4,1.037742E-4,8.270681E-6,2.106373E-5,1.714108E-5,2.36873E-4,7.522208E-4,1.158231E-5,3.453524E-5,4.611608E-7,1.917827E-4,0.005807755,2.727458E-4,5.012034E-6,3.818055E-5,1.600389E-4,9.63084E-6,1.310482E-6,8.416339E-21,8.069919,6.637944E-5,456720.9,456720.9
2.578248E-5,15.32152,-6.342377E8,1481.548,1481.548,0.001017024,1.0,0.8149539,5.679984E-5,0.05361543,7.595082E-4,0.009970986,1.463537E-5,0.03575445,2.739499E-5,0.00461182,6.727002E-4,5.237412E-7,0.02787691,4.786286E-4,0.005257544,0.01004444,4.212329E-4,5.332876E-5,1.46195E-4,2.570202E-7,3.427583E-7,0.01701225,8.454393E-4,0.001691669,2.328864E-4,5.066759E-6,0.003980811,0.001165075,2.222982E-5,0.001298145,9.143543E-5,9.457409E-4,1.803433E-4,1.034808E-4,8.292554E-6,2.095306E-5,1.70867E-5,2.363905E-4,7.516261E-4,1.153049E-5,3.435487E-5,4.538018E-7,1.911396E-4,0.00580741,2.726641E-4,5.02422E-6,3.823168E-5,1.599944E-4,9.645426E-6,1.295213E-6,7.877978E-21,8.069807,6.637881E-5,456714.6,456714.6
2.585414E-5,15.32175,-6.347338E8,1481.537,1481.537,0.001017024,1.0,0.8149208,5.666714E-5,0.05364958,7.573086E-4,0.009968015,1.459238E-5,0.0357754,2.733385E-5,0.004618315,6.721068E-4,5.215367E-7,0.02786798,4.784276E-4,0.005264493,0.01004204,4.211601E-4,5.321858E-5,1.457335E-4,2.555523E-7,3.407976E-7,0.01700325,8.418706E-4,0.001688332,2.327032E-4,5.052399E-6,0.003980265,0.0011661,2.22841E-5,0.001299341,9.170472E-5,9.47254E-4,1.802485E-4,1.030084E-4,8.327939E-6,2.077549E-5,1.699959E-5,2.356134E-4,7.506664E-4,1.144725E-5,3.406551E-5,4.421671E-7,1.901052E-4,0.005806853,2.725321E-4,5.043907E-6,3.831422E-5,1.599222E-4,9.668983E-6,1.27093E-6,7.082569E-21,8.069627,6.637781E-5,456704.4,456704.4
2.604089E-5,15.32235,-6.360169E8,1481.509,1481.509,0.001017024,1.0,0.8148349,5.632555E-5,0.05373808,7.516473E-4,0.009960284,1.448181E-5,0.03582968,2.717626E-5,0.004635186,6.70564E-4,5.158686E-7,0.02784479,4.779001E-4,0.00528251,0.01003574,4.209643E-4,5.293284E-5,1.445393E-4,2.517928E-7,3.357762E-7,0.01697986,8.327212E-4,0.001679673,2.322259E-4,5.015455E-6,0.003978834,0.001168752,2.242521E-5,0.001302447,9.240528E-5,9.511724E-4,1.799946E-4,1.017875E-4,8.420312E-6,2.03199E-5,1.677679E-5,2.336033E-4,7.481737E-4,1.123326E-5,3.332317E-5,4.132175E-7,1.874382E-4,0.00580541,2.721895E-4,5.095148E-6,3.852872E-5,1.597326E-4,9.73027E-6,1.209768E-6,5.361941E-21,8.069161,6.637521E-5,456678.0,456678.0
2.614272E-5,15.32267,-6.366659E8,1481.494,1481.494,0.001017024,1.0,0.8147884,5.614193E-5,0.05378602,7.486045E-4,0.009956077,1.442241E-5,0.03585909,2.709139E-5,0.004644351,6.69725E-4,5.128256E-7,0.0278322,4.776101E-4,0.005292277,0.01003227,4.208538E-4,5.277789E-5,1.438935E-4,2.497832E-7,3.330924E-7,0.01696716,8.278254E-4,0.001674976,2.319658E-4,4.995604E-6,0.003978047,0.001170185,2.250193E-5,0.001304134,9.278653E-5,9.532933E-4,1.79852E-4,1.011281E-4,8.470779E-6,2.007592E-5,1.66579E-5,2.325167E-4,7.468198E-4,1.111838E-5,3.292567E-5,3.982582E-7,1.860017E-4,0.005804629,2.720033E-4,5.123048E-6,3.864529E-5,1.596282E-4,9.763621E-6,1.17771E-6,4.609457E-21,8.068909,6.637381E-5,456663.7,456663.7
2.694025E-5,15.32513,-6.410721E8,1481.375,1481.375,0.001017024,1.0,0.8144312,5.476371E-5,0.05415447,7.257786E-4,0.009923316,1.397779E-5,0.03608535,2.645126E-5,0.004715343,6.632093E-4,4.900748E-7,0.02773478,4.752837E-4,0.005367433,0.01000458,4.199053E-4,5.158459E-5,1.389584E-4,2.349476E-7,3.132863E-7,0.01686888,7.91587E-4,0.001638739,2.299319E-4,4.846848E-6,0.003971756,0.001181117,2.309782E-5,0.001317193,9.575433E-5,9.695382E-4,1.786385E-4,9.611238E-5,8.868407E-6,1.826635E-5,1.578477E-5,2.242249E-4,7.363386E-4,1.026022E-5,2.997849E-5,2.984257E-7,1.751612E-4,0.005798636,2.705624E-4,5.340562E-6,3.954917E-5,1.587885E-4,1.00233E-5,9.546493E-7,1.404473E-21,8.066969,6.636318E-5,456553.9,456553.9
2.69958E-5,15.3253,-6.4133E8,1481.367,1481.367,0.001017024,1.0,0.8144068,5.467156E-5,0.05417967,7.242532E-4,0.009921048,1.394813E-5,0.03610084,2.640825E-5,0.004720236,6.627591E-4,4.885591E-7,0.02772807,4.751181E-4,0.005372581,0.01000261,4.198341E-4,5.150281E-5,1.386227E-4,2.33971E-7,3.119829E-7,0.01686212,7.891963E-4,0.001636252,2.297905E-4,4.836915E-6,0.003971309,0.001181859,2.3139E-5,0.001318093,9.59598E-5,9.706457E-4,1.785479E-4,9.577279E-5,8.896254E-6,1.814678E-5,1.572759E-5,2.236617E-4,7.356167E-4,1.020311E-5,2.978381E-5,2.924974E-7,1.744326E-4,0.005798227,2.704632E-4,5.355641E-6,3.961151E-5,1.587286E-4,1.004128E-5,9.408207E-7,1.293216E-21,8.066836,6.636246E-5,456546.4,456546.4
2.702308E-5,15.32538,-6.414579E8,1481.363,1481.363,0.001017024,1.0,0.8143949,5.462647E-5,0.05419203,7.235069E-4,0.009919934,1.393362E-5,0.03610844,2.63872E-5,0.004722637,6.625381E-4,4.878178E-7,0.02772478,4.750365E-4,0.005375105,0.01000165,4.197989E-4,5.14627E-5,1.384582E-4,2.334939E-7,3.113462E-7,0.0168588,7.880282E-4,0.001635033,2.29721E-4,4.832056E-6,0.00397109,0.001182223,2.315921E-5,0.001318534,9.606067E-5,9.711885E-4,1.785032E-4,9.560644E-5,8.90994E-6,1.808835E-5,1.569967E-5,2.233857E-4,7.352625E-4,1.017519E-5,2.968869E-5,2.896301E-7,1.74076E-4,0.005798026,2.704145E-4,5.363045E-6,3.964211E-5,1.586991E-4,1.005011E-5,9.341047E-7,1.241915E-21,8.066771,6.63621E-5,456542.7,456542.7
2.730234E-5,15.3262,-6.426567E8,1481.321,1481.321,0.001017024,1.0,0.8142731,5.417158E-5,0.05431774,7.159784E-4,0.009908557,1.378736E-5,0.03618572,2.617443E-5,0.004747123,6.602831E-4,4.80348E-7,0.02769123,4.741957E-4,0.005400791,0.009991709,4.194299E-4,5.105447E-5,1.367882E-4,2.287058E-7,3.049569E-7,0.01682495,7.762976E-4,0.001622612,2.290107E-4,4.783053E-6,0.003968826,0.001185915,2.336549E-5,0.001323035,9.709084E-5,9.767022E-4,1.780346E-4,9.392108E-5,9.050297E-6,1.750141E-5,1.541994E-5,2.20586E-4,7.316512E-4,9.89397E-6,2.873313E-5,2.618667E-7,1.704718E-4,0.005795986,2.699181E-4,5.438689E-6,3.995418E-5,1.583951E-4,1.01403E-5,8.681126E-7,8.208886E-22,8.066109,6.635854E-5,456505.3,456505.3
2.7328E-5,15.32628,-6.427801E8,1481.317,1481.317,0.001017024,1.0,0.814262,5.413036E-5,0.05432922,7.152965E-4,0.009907514,1.377413E-5,0.03619278,2.615512E-5,0.004749365,6.600765E-4,4.796722E-7,0.02768816,4.741179E-4,0.005403138,0.00999079,4.193953E-4,5.101718E-5,1.366361E-4,2.282743E-7,3.043811E-7,0.01682185,7.752399E-4,0.001621477,2.289454E-4,4.778616E-6,0.003968617,0.001186252,2.33844E-5,0.001323447,9.718529E-5,9.77205E-4,1.779906E-4,9.376777E-5,9.063218E-6,1.744847E-5,1.539477E-5,2.20331E-4,7.313207E-4,9.868542E-6,2.864694E-5,2.594536E-7,1.701447E-4,0.0057958,2.698727E-4,5.445627E-6,3.998276E-5,1.583669E-4,1.014858E-5,8.622908E-7,7.902111E-22,8.066049,6.635821E-5,456501.9,456501.9
2.741983E-5,15.32654,-6.431119E8,1481.304,1481.304,0.001017024,1.0,0.8142223,5.398373E-5,0.0543702,7.128703E-4,0.009903783,1.372703E-5,0.03621799,2.608637E-5,0.004757377,6.593378E-4,4.772684E-7,0.02767719,4.738385E-4,0.005411516,0.009987498,4.192702E-4,5.088399E-5,1.360932E-4,2.267421E-7,3.023368E-7,0.01681078,7.714832E-4,0.001617423,2.287121E-4,4.762829E-6,0.003967866,0.001187451,2.345198E-5,0.001324919,9.752303E-5,9.789989E-4,1.778319E-4,9.322136E-5,9.1095E-6,1.726043E-5,1.530548E-5,2.194216E-4,7.301397E-4,9.778132E-6,2.834084E-5,2.510102E-7,1.689802E-4,0.005795135,2.697104E-4,5.470441E-6,4.008489E-5,1.582659E-4,1.017815E-5,8.417973E-7,6.900175E-22,8.065833,6.635705E-5,456489.7,456489.7
2.766538E-5,15.32725,-6.440034E8,1481.267,1481.267,0.001017024,1.0,0.8141169,5.359759E-5,0.05447906,7.064828E-4,0.009893831,1.360312E-5,0.03628496,2.590502E-5,0.004778717,6.57369E-4,4.709472E-7,0.02764798,4.730856E-4,0.005433778,0.009978648,4.189285E-4,5.053003E-5,1.346547E-4,2.227297E-7,2.969841E-7,0.01678131,7.616404E-4,0.001606643,2.280885E-4,4.721277E-6,0.003965846,0.001190629,2.363215E-5,0.00132884,9.842392E-5,9.837561E-4,1.773985E-4,9.177636E-5,9.233504E-6,1.676766E-5,1.507208E-5,2.170134E-4,7.269951E-4,9.540571E-6,2.753874E-5,2.297455E-7,1.659084E-4,0.005793371,2.692782E-4,5.536658E-6,4.035694E-5,1.579936E-4,1.025708E-5,7.893572E-7,4.793667E-22,8.065261,6.6354E-5,456457.3,456457.3
2.768006E-5,15.32729,-6.440657E8,1481.264,1481.264,0.001017024,1.0,0.8141106,5.357478E-5,0.05448554,7.061056E-4,0.009893237,1.359581E-5,0.03628894,2.589429E-5,0.004779989,6.572516E-4,4.705742E-7,0.02764624,4.730403E-4,0.005435102,0.009978116,4.189077E-4,5.050898E-5,1.345693E-4,2.224938E-7,2.966693E-7,0.01677955,7.610613E-4,0.001606002,2.280513E-4,4.718823E-6,0.003965725,0.001190818,2.36429E-5,0.001329074,9.847768E-5,9.840387E-4,1.773722E-4,9.169073E-5,9.240929E-6,1.673866E-5,1.505837E-5,2.168705E-4,7.268077E-4,9.526563E-6,2.749155E-5,2.285334E-7,1.657267E-4,0.005793266,2.692525E-4,5.540611E-6,4.037315E-5,1.579772E-4,1.026179E-5,7.863296E-7,4.690448E-22,8.065227,6.635381E-5,456455.3,456455.3
2.775646E-5,15.32751,-6.442931E8,1481.253,1481.253,0.001017024,1.0,0.8140781,5.34566E-5,0.05451917,7.041508E-4,0.009890148,1.355791E-5,0.03630964,2.583868E-5,0.004786602,6.56641E-4,4.68642E-7,0.02763719,4.728041E-4,0.005441982,0.009975348,4.18799E-4,5.039956E-5,1.34126E-4,2.212728E-7,2.950406E-7,0.01677042,7.580646E-4,0.001602668,2.278574E-4,4.70611E-6,0.003965092,0.001191797,2.369878E-5,0.001330288,9.875727E-5,9.855058E-4,1.772343E-4,9.124642E-5,9.279596E-6,1.658862E-5,1.498749E-5,2.161289E-4,7.258337E-4,9.454018E-6,2.724733E-5,2.223315E-7,1.647848E-4,0.005792721,2.691186E-4,5.561169E-6,4.045746E-5,1.578918E-4,1.028629E-5,7.707679E-7,4.189012E-22,8.06505,6.635287E-5,456445.3,456445.3
2.792888E-5,15.328,-6.448378E8,1481.227,1481.227,0.001017024,1.0,0.814005,5.319289E-5,0.0545947,6.997898E-4,0.009883188,1.347342E-5,0.03635614,2.571441E-5,0.004801483,6.552663E-4,4.643349E-7,0.02761684,4.72268E-4,0.005457437,0.009969079,4.185501E-4,5.015376E-5,1.331321E-4,2.185594E-7,2.914216E-7,0.01674989,7.514028E-4,0.001595177,2.274203E-4,4.677752E-6,0.003963658,0.001193992,2.382463E-5,0.001333021,9.938706E-5,9.887964E-4,1.769188E-4,9.025201E-5,9.366988E-6,1.625506E-5,1.483017E-5,2.144671E-4,7.236426E-4,9.292419E-6,2.670443E-5,2.089469E-7,1.626804E-4,0.005791498,2.688176E-4,5.607493E-6,4.064717E-5,1.576981E-4,1.034149E-5,7.367814E-7,3.244381E-22,8.064653,6.635077E-5,456422.8,456422.8
2.795419E-5,15.32807,-6.449077E8,1481.223,1481.223,0.001017024,1.0,0.8139943,5.315451E-5,0.05460575,6.991553E-4,0.009882168,1.346113E-5,0.03636294,2.569631E-5,0.004803663,6.550648E-4,4.637087E-7,0.02761385,4.72189E-4,0.005459698,0.009968156,4.185131E-4,5.01178E-5,1.32987E-4,2.181658E-7,2.908967E-7,0.01674688,7.504363E-4,0.001594081,2.273561E-4,4.673627E-6,0.003963446,0.001194312,2.384307E-5,0.001333422,9.947939E-5,9.892771E-4,1.768719E-4,9.010697E-5,9.379834E-6,1.620667E-5,1.480737E-5,2.142244E-4,7.233217E-4,9.268939E-6,2.662568E-5,2.070514E-7,1.623739E-4,0.005791319,2.687735E-4,5.614286E-6,4.067497E-5,1.576695E-4,1.034959E-5,7.319215E-7,3.124952E-22,8.064595,6.635046E-5,456419.6,456419.6
