Time_Soln#25 (sec),Volume_Soln#25 (cm3),Volumetric_heat_production_rate_Soln#25 (erg/cm3-sec),Surface_temperature_Soln#25 (K),Temperature_Soln#25 (K),Mass_Soln#25 (g),Pressure_Soln#25 (atm),Mole_fraction_H2_Soln#25 (),Mole_fraction_H_Soln#25 (),Mole_fraction_CH4_Soln#25 (),Mole_fraction_CH3_Soln#25 (),Mole_fraction_C2H6_Soln#25 (),Mole_fraction_C2H5_Soln#25 (),Mole_fraction_C2H4_Soln#25 (),Mole_fraction_C2H3_Soln#25 (),Mole_fraction_C2H2_Soln#25 (),Mole_fraction_C3H8_Soln#25 (),Mole_fraction_IC3H7_Soln#25 (),Mole_fraction_NC3H7_Soln#25 (),Mole_fraction_C3H6_Soln#25 (),Mole_fraction_C3H5-A_Soln#25 (),Mole_fraction_C3H5-T_Soln#25 (),Mole_fraction_C3H4-P_Soln#25 (),Mole_fraction_C3H4-A_Soln#25 (),Mole_fraction_C3H3_Soln#25 (),Mole_fraction_C3H2_Soln#25 (),Mole_fraction_PC4H9_Soln#25 (),Mole_fraction_IC4H10_Soln#25 (),Mole_fraction_IC4H9_Soln#25 (),Mole_fraction_TC4H9_Soln#25 (),Mole_fraction_IC4H8_Soln#25 (),Mole_fraction_IC4H7_Soln#25 (),Mole_fraction_C4H8-1_Soln#25 (),Mole_fraction_C4H71-3_Soln#25 (),Mole_fraction_C4H6_Soln#25 (),Mole_fraction_C4H5_Soln#25 (),Mole_fraction_C4H4_Soln#25 (),Mole_fraction_C4H2_Soln#25 (),Mole_fraction_C6H6_Soln#25 (),Mole_fraction_FULVENE_Soln#25 (),Mole_fraction_C10H8_Soln#25 (),Mole_fraction_NEOC5H12_Soln#25 (),Mole_fraction_NEOC5H11_Soln#25 (),Mole_fraction_NC5H10_Soln#25 (),Mole_fraction_NC6H12_Soln#25 (),Mole_fraction_NC7H14_Soln#25 (),Mole_fraction_IC8H17_Soln#25 (),Mole_fraction_IC8H16_Soln#25 (),Mole_fraction_C7H8_Soln#25 (),Mole_fraction_C7H7_Soln#25 (),Mole_fraction_C6H5C2H_Soln#25 (),Mole_fraction_INDENYL_Soln#25 (),Mole_fraction_C12H8_Soln#25 (),Mole_fraction_C14H10_Soln#25 (),Mole_fraction_BIN1B_Soln#25 (),Mole_fraction_NC10H20_Soln#25 (),Mole_fraction_IC12H26_Soln#25 (),Molecular_weight_Soln#25 (g/mole),Mass_density_Soln#25 (g/cm3),Unburned_hydrocarbons_Soln#25 (ppm),Volatile_organic_compounds_Soln#25 (ppm)
1.793936E-6,15.35597,-1.373826E9,1889.611,1889.611,7.627682E-4,1.0,0.7865558,0.001961651,0.07184092,0.01065567,0.005255602,9.324262E-5,0.04391598,5.034099E-4,0.02208033,1.026909E-4,2.456462E-6,2.006762E-6,0.01227915,0.001145845,6.323249E-5,0.008964823,0.008875772,0.007163424,4.718286E-4,6.649438E-9,1.040524E-6,2.001032E-7,1.65637E-7,0.005764169,2.064293E-4,1.908472E-4,2.829806E-6,0.002437635,1.982435E-4,0.001517432,2.038748E-4,0.001924268,1.125149E-4,9.824497E-5,1.436647E-9,2.20703E-9,6.105471E-7,4.587682E-9,1.144301E-11,9.218832E-19,1.410067E-13,0.003159085,0.001353741,1.578707E-5,1.374383E-5,4.146125E-7,1.270184E-6,8.556232E-10,1.892633E-35,-8.14982E-256,7.702039,4.967241E-5,435900.5,435900.5
1.80371E-6,15.35733,-1.642962E9,1889.607,1889.607,7.627682E-4,1.0,0.7864765,0.00195559,0.07197667,0.01060413,0.005236745,9.259609E-5,0.04396885,5.014831E-4,0.0221536,1.014407E-4,2.423766E-6,1.979408E-6,0.01222569,0.001140734,6.282747E-5,0.00896463,0.008853604,0.007169561,4.730169E-4,6.491518E-9,1.009092E-6,1.978196E-7,1.637529E-7,0.005737077,2.049102E-4,1.890679E-4,2.814949E-6,0.002433398,1.972909E-4,0.001521151,2.054638E-4,0.001932369,1.131427E-4,9.923449E-5,1.412998E-9,2.186055E-9,6.036325E-7,4.505115E-9,1.112412E-11,9.071792E-19,1.391849E-13,0.003152951,0.001351677,1.593337E-5,1.386544E-5,4.203873E-7,1.27484E-6,8.709038E-10,1.179985E-35,-9.328428E-258,7.701342,4.966803E-5,435861.0,435861.0
1.811589E-6,15.35841,-1.854727E9,1889.602,1889.602,7.627682E-4,1.0,0.786413,0.001950744,0.07208541,0.01056297,0.005221594,9.208E-5,0.04401112,4.999397E-4,0.02221246,1.00445E-4,2.397832E-6,1.957704E-6,0.01218284,0.001136635,6.250371E-5,0.008964414,0.008835847,0.007174417,4.739639E-4,6.365721E-9,9.845864E-7,1.960173E-7,1.622659E-7,0.005715378,2.036995E-4,1.87651E-4,2.803083E-6,0.002429984,1.965284E-4,0.001524127,2.067454E-4,0.001938888,1.136474E-4,1.000336E-4,1.394404E-9,2.169358E-9,5.981347E-7,4.439867E-9,1.087353E-11,8.955827E-19,1.377444E-13,0.003148033,0.001350009,1.605154E-5,1.396363E-5,4.250812E-7,1.278596E-6,8.833766E-10,8.073641E-36,-3.063211E-259,7.700783,4.966453E-5,435829.4,435829.4
1.837722E-6,15.36194,-2.525902E9,1889.586,1889.586,7.627682E-4,1.0,0.7862046,0.001934919,0.07244162,0.01042892,0.005171664,9.039995E-5,0.04414913,4.948833E-4,0.02240637,9.721822E-5,2.314417E-6,1.887847E-6,0.01204234,0.001123176,6.144702E-5,0.008963328,0.008777655,0.007189956,4.770362E-4,5.979498E-9,9.08288E-7,1.902722E-7,1.575254E-7,0.005644291,1.997693E-4,1.830591E-4,2.764417E-6,0.002418669,1.940332E-4,0.001533855,2.109997E-4,0.001960438,1.153126E-4,1.026922E-4,1.335543E-9,2.11528E-9,5.803697E-7,4.231461E-9,1.008539E-11,8.586702E-19,1.331366E-13,0.003131881,0.001344453,1.644489E-5,1.429015E-5,4.408933E-7,1.291066E-6,9.257291E-10,2.281683E-36,-6.45307E-264,7.698942,4.96531E-5,435725.2,435725.2
1.841236E-6,15.36241,-2.612811E9,1889.583,1889.583,7.627682E-4,1.0,0.7861768,0.00193282,0.07248901,0.01041117,0.005164987,9.017769E-5,0.04416744,4.942107E-4,0.0224323,9.679303E-5,2.303497E-6,1.878697E-6,0.01202363,0.001121383,6.130691E-5,0.00896314,0.008769911,0.00719198,4.774413E-4,5.929259E-9,8.985853E-7,1.895258E-7,1.569095E-7,0.005634833,1.992506E-4,1.82454E-4,2.759297E-6,0.002417149,1.937015E-4,0.001535146,2.115723E-4,0.001963327,1.155355E-4,1.030506E-4,1.327943E-9,2.108158E-9,5.780347E-7,4.204347E-9,9.984546E-12,8.538809E-19,1.325362E-13,0.003129728,0.001343704,1.649796E-5,1.433417E-5,4.430485E-7,1.292745E-6,9.315416E-10,1.92558E-36,-1.400042E-264,7.698696,4.965159E-5,435711.3,435711.3
1.844566E-6,15.36286,-2.693972E9,1889.58,1889.58,7.627682E-4,1.0,0.7861505,0.001930837,0.07253381,0.01039442,0.005158669,8.996787E-5,0.04418473,4.935748E-4,0.02245683,9.639204E-5,2.293214E-6,1.87008E-6,0.01200594,0.001119686,6.117457E-5,0.008962952,0.00876259,0.007193883,4.778235E-4,5.882663E-9,8.895108E-7,1.888242E-7,1.563306E-7,0.005625894,1.987612E-4,1.818833E-4,2.754463E-6,0.002415709,1.933881E-4,0.001536367,2.121149E-4,0.001966064,1.157465E-4,1.033905E-4,1.320809E-9,2.101441E-9,5.758338E-7,4.178852E-9,9.890008E-12,8.493799E-19,1.319713E-13,0.003127692,0.001342993,1.654828E-5,1.43759E-5,4.450974E-7,1.294337E-6,9.370764E-10,1.640894E-36,-3.48799E-265,7.698464,4.965016E-5,435698.1,435698.1
1.8926E-6,15.3691,-3.789552E9,1889.534,1889.534,7.627682E-4,1.0,0.7857775,0.001902882,0.07316827,0.01015916,0.005068429,8.702399E-5,0.04442831,4.845709E-4,0.0228072,9.080566E-5,2.151463E-6,1.751199E-6,0.01175505,0.001095592,5.931091E-5,0.008959291,0.008658841,0.007219841,4.831521E-4,5.259032E-9,7.703249E-7,1.792611E-7,1.484392E-7,0.005499287,1.919215E-4,1.739297E-4,2.686515E-6,0.002394969,1.889578E-4,0.001553597,2.199509E-4,0.00200534,1.187654E-4,1.083142E-4,1.224567E-9,2.007902E-9,5.452889E-7,3.831035E-9,8.634907E-12,7.881841E-19,1.24235E-13,0.003098746,0.001332691,1.727794E-5,1.498015E-5,4.753393E-7,1.317343E-6,1.019749E-9,1.536763E-37,-2.792636E-270,7.69515,4.962999E-5,435510.6,435510.6
1.961809E-6,15.37764,-5.135109E9,1889.443,1889.443,7.627682E-4,1.0,0.7852586,0.001864631,0.07404566,0.009839977,0.004941384,8.303938E-5,0.04476099,4.721311E-4,0.02330082,8.337228E-5,1.967099E-6,1.596361E-6,0.01140706,0.001062078,5.676772E-5,0.00895111,0.008515139,0.00725255,4.902429E-4,4.50654E-9,6.317019E-7,1.670943E-7,1.383981E-7,0.005324252,1.827383E-4,1.633268E-4,2.594143E-6,0.002365235,1.8286E-4,0.001577235,2.312666E-4,0.002061297,1.230319E-4,1.154701E-4,1.104949E-9,1.883375E-9,5.049525E-7,3.38936E-9,7.149735E-12,7.108205E-19,1.142894E-13,0.003058389,0.00131772,1.834132E-5,1.585796E-5,5.212099E-7,1.350679E-6,1.148526E-9,5.611909E-39,2.477297E-273,7.690505,4.960243E-5,435247.7,435247.7
1.965879E-6,15.37812,-5.206466E9,1889.437,1889.437,7.627682E-4,1.0,0.7852288,0.001862452,0.07409597,0.00982189,0.004934022,8.281395E-5,0.04477991,4.714184E-4,0.02332945,8.295648E-5,1.956926E-6,1.587811E-6,0.01138707,0.00106015,5.662312E-5,0.00895053,0.008506889,0.00725431,4.90639E-4,4.464079E-9,6.245853E-7,1.664305E-7,1.378502E-7,0.005314218,1.822212E-4,1.627326E-4,2.588901E-6,0.002363492,1.825114E-4,0.001578583,2.319329E-4,0.002064564,1.232797E-4,1.158929E-4,1.098519E-9,1.876401E-9,5.027054E-7,3.365358E-9,7.072327E-12,7.066198E-19,1.137435E-13,0.003056062,0.001316836,1.840428E-5,1.590983E-5,5.239932E-7,1.352648E-6,1.156466E-9,4.61303E-39,4.221586E-274,7.690236,4.960086E-5,435232.5,435232.5
1.983773E-6,15.38024,-5.510919E9,1889.409,1889.409,7.627682E-4,1.0,0.7850984,0.001852963,0.07431548,0.009743239,0.004901802,8.183418E-5,0.04486228,4.683097E-4,0.02345481,8.115557E-5,1.913031E-6,1.550915E-6,0.01129981,0.001051731,5.59938E-5,0.008947855,0.008470881,0.007261837,4.923537E-4,4.292632E-9,5.945139E-7,1.635745E-7,1.35493E-7,0.005270441,1.799766E-4,1.601575E-4,2.566098E-6,0.002355842,1.809922E-4,0.001584457,2.34863E-4,0.0020789,1.243649E-4,1.177544E-4,1.070974E-9,1.846181E-9,4.929823E-7,3.262257E-9,6.742291E-12,6.885718E-19,1.11391E-13,0.003045897,0.001312947,1.868164E-5,1.613819E-5,5.363436E-7,1.361312E-6,1.191872E-9,1.948156E-39,-1.392939E-276,7.689062,4.959402E-5,435166.0,435166.0
1.994655E-6,15.38152,-5.688773E9,1889.391,1889.391,7.627682E-4,1.0,0.7850198,0.001847262,0.07444768,0.009696083,0.004882323,8.124715E-5,0.04491172,4.664383E-4,0.02353063,8.008147E-5,1.886979E-6,1.529013E-6,0.01124723,0.001046656,5.561605E-5,0.008946133,0.008449184,0.007266251,4.933753E-4,4.193926E-9,5.771465E-7,1.618851E-7,1.340986E-7,0.00524408,1.786339E-4,1.586203E-4,2.552418E-6,0.002351198,1.800784E-4,0.001587987,2.366455E-4,0.002087594,1.250215E-4,1.188882E-4,1.054771E-9,1.828145E-9,4.871906E-7,3.201421E-9,6.551113E-12,6.779186E-19,1.099967E-13,0.003039763,0.001310579,1.885074E-5,1.627729E-5,5.439442E-7,1.36659E-6,1.213798E-9,1.15355E-39,-1.141341E-278,7.688352,4.958992E-5,435125.9,435125.9
2.012251E-6,15.38355,-5.96507E9,1889.36,1889.36,7.627682E-4,1.0,0.7848937,0.001838154,0.0746594,0.009620894,0.004851011,8.031181E-5,0.04499066,4.634426E-4,0.02365259,7.837792E-5,1.845855E-6,1.494435E-6,0.01116296,0.00103852,5.501308E-5,0.008943196,0.008414419,0.00727313,4.949936E-4,4.033434E-9,5.50464E-7,1.592264E-7,1.319041E-7,0.00520187,1.764978E-4,1.561797E-4,2.530593E-6,0.0023437,1.786171E-4,0.001593628,2.395288E-4,0.002101613,1.260778E-4,1.207245E-4,1.029413E-9,1.799513E-9,4.780155E-7,3.105944E-9,6.254648E-12,6.611881E-19,1.07798E-13,0.003029919,0.001306748,1.912484E-5,1.650261E-5,5.563816E-7,1.375139E-6,1.249901E-9,4.963981E-40,-8.585811E-282,7.687212,4.958336E-5,435061.3,435061.3
2.02957E-6,15.38553,-6.224028E9,1889.329,1889.329,7.627682E-4,1.0,0.7847708,0.001829318,0.07486538,0.009548126,0.004820409,7.940735E-5,0.04506715,4.605298E-4,0.02377188,7.673994E-5,1.806535E-6,1.461369E-6,0.01108093,0.001030594,5.442878E-5,0.008940131,0.008380573,0.007279599,4.965468E-4,3.889296E-9,5.257745E-7,1.566925E-7,1.298125E-7,0.00516081,1.74436E-4,1.538301E-4,2.509456E-6,0.002336337,1.771976E-4,0.001599102,2.42368E-4,0.002115366,1.27111E-4,1.225351E-4,1.005408E-9,1.771953E-9,4.692052E-7,3.015294E-9,5.978349E-12,6.452879E-19,1.056982E-13,0.003020318,0.001302973,1.939545E-5,1.672483E-5,5.687997E-7,1.383572E-6,1.286218E-9,2.157095E-40,-4.849548E-285,7.686099,4.957699E-5,434998.3,434998.3
2.039679E-6,15.38667,-6.369332E9,1889.311,1889.311,7.627682E-4,1.0,0.7846997,0.001824219,0.07498451,0.009506217,0.004802651,7.888681E-5,0.04511125,4.588461E-4,0.02384116,7.580154E-5,1.784105E-6,1.442506E-6,0.01103346,0.001026007,5.409194E-5,0.008938263,0.008360988,0.007283237,4.974353E-4,3.806374E-9,5.120513E-7,1.552503E-7,1.286221E-7,0.005137067,1.732511E-4,1.524824E-4,2.497276E-6,0.002332046,1.763778E-4,0.001602261,2.440256E-4,0.002123372,1.277111E-4,1.235933E-4,9.91818E-10,1.756148E-9,4.641624E-7,2.963871E-9,5.824064E-12,6.362589E-19,1.045011E-13,0.003014754,0.001300769,1.955375E-5,1.685472E-5,5.761288E-7,1.388503E-6,1.307778E-9,1.327597E-40,-5.821778E-287,7.685453,4.957332E-5,434961.8,434961.8
2.042548E-6,15.38699,-6.409831E9,1889.305,1889.305,7.627682E-4,1.0,0.7846796,0.00182278,0.07501818,0.009494396,0.004797624,7.874003E-5,0.0451237,4.583703E-4,0.02386077,7.55375E-5,1.777807E-6,1.437209E-6,0.01102004,0.00102471,5.399688E-5,0.008937723,0.008355451,0.007284251,4.976851E-4,3.782989E-9,5.082452E-7,1.548458E-7,1.282882E-7,0.005130357,1.729172E-4,1.52103E-4,2.493839E-6,0.00233083,1.761462E-4,0.001603153,2.444961E-4,0.002125642,1.27881E-4,1.238939E-4,9.880155E-10,1.751699E-9,4.627442E-7,2.94947E-9,5.781145E-12,6.337289E-19,1.041651E-13,0.003013181,0.001300143,1.959873E-5,1.689161E-5,5.782203E-7,1.389904E-6,1.313948E-9,1.157236E-40,-1.754338E-287,7.685271,4.957229E-5,434951.5,434951.5
2.04611E-6,15.38739,-6.459684E9,1889.298,1889.298,7.627682E-4,1.0,0.7846546,0.001820998,0.07505989,0.009479766,0.004791392,7.855841E-5,0.0451391,4.577811E-4,0.0238851,7.521113E-5,1.77003E-6,1.430668E-6,0.01100341,0.001023103,5.387922E-5,0.008937045,0.008348592,0.007285499,4.979937E-4,3.752181E-9,5.035723E-7,1.543464E-7,1.278759E-7,0.005122046,1.725041E-4,1.516339E-4,2.489585E-6,0.00232932,1.758594E-4,0.001604257,2.450803E-4,0.002128458,1.280917E-4,1.24267E-4,9.833273E-10,1.746197E-9,4.609914E-7,2.931708E-9,5.728262E-12,6.306076E-19,1.037502E-13,0.00301123,0.001299366,1.96546E-5,1.693743E-5,5.808231E-7,1.391643E-6,1.321636E-9,9.752096E-41,-3.727991E-288,7.685044,4.9571E-5,434938.7,434938.7
2.055227E-6,15.3884,-6.584868E9,1889.281,1889.281,7.627682E-4,1.0,0.7845911,0.001816461,0.07516619,0.009442549,0.004775483,7.809654E-5,0.04517831,4.562795E-4,0.02394721,7.438299E-5,1.750334E-6,1.414102E-6,0.01096103,0.001019006,5.357977E-5,0.008935279,0.008331104,0.007288638,4.987761E-4,3.679591E-9,4.918815E-7,1.530828E-7,1.268329E-7,0.005100864,1.714544E-4,1.50443E-4,2.47876E-6,0.002325459,1.75129E-4,0.001607069,2.465758E-4,0.002135656,1.286296E-4,1.252229E-4,9.714948E-10,1.73223E-9,4.565456E-7,2.886845E-9,5.59514E-12,6.227186E-19,1.026995E-13,0.003006254,0.001297378,1.979775E-5,1.705479E-5,5.875205E-7,1.3961E-6,1.341474E-9,6.314738E-41,-8.934879E-290,7.684466,4.956773E-5,434905.9,434905.9
2.07134E-6,15.39018,-6.798331E9,1889.249,1889.249,7.627682E-4,1.0,0.7844796,0.001808523,0.07535251,0.009377556,0.004747514,7.729048E-5,0.04524683,4.536489E-4,0.02405649,7.294382E-5,1.716232E-6,1.385419E-6,0.0108867,0.001011819,5.30564E-5,0.008932051,0.008300435,0.007293992,5.001332E-4,3.559682E-9,4.721048E-7,1.508983E-7,1.250296E-7,0.005063741,1.696245E-4,1.483709E-4,2.459846E-6,0.002318647,1.738504E-4,0.001611987,2.492192E-4,0.002148348,1.295759E-4,1.269138E-4,9.511357E-10,1.707933E-9,4.488246E-7,2.809556E-9,5.369177E-12,6.091111E-19,1.008809E-13,0.002997517,0.001293862,2.005126E-5,1.726246E-5,5.994756E-7,1.403989E-6,1.377073E-9,2.91749E-41,-9.02837E-293,7.68345,4.956202E-5,434848.5,434848.5
2.08689E-6,15.39187,-6.995144E9,1889.218,1889.218,7.627682E-4,1.0,0.7843729,0.001800961,0.07553049,0.009315763,0.0047207,7.652477E-5,0.04531205,4.511379E-4,0.02416136,7.158405E-5,1.68416E-6,1.358443E-6,0.01081567,0.001004949,5.255832E-5,0.008928806,0.008271121,0.00729893,5.014122E-4,3.449594E-9,4.540426E-7,1.48847E-7,1.233362E-7,0.005028291,1.678887E-4,1.464102E-4,2.441851E-6,0.002312088,1.726309E-4,0.001616674,2.517709E-4,0.002160559,1.304838E-4,1.285478E-4,9.321337E-10,1.684944E-9,4.415354E-7,2.737325E-9,5.16217E-12,5.963717E-19,9.917076E-14,0.002989153,0.001290469,2.029652E-5,1.74632E-5,6.111585E-7,1.411619E-6,1.412093E-9,1.382454E-41,-9.382752E-296,7.682477,4.955657E-5,434793.4,434793.4
2.120366E-6,15.39544,-7.389923E9,1889.147,1889.147,7.627682E-4,1.0,0.7841465,0.001784999,0.0759076,0.009185755,0.004663569,7.491595E-5,0.04544943,4.458229E-4,0.02438516,6.875126E-5,1.6178E-6,1.302629E-6,0.01066504,9.903755E-4,5.150891E-5,0.008921406,0.008208939,0.00730881,5.040644E-4,3.219536E-9,4.183133E-7,1.4461E-7,1.198383E-7,0.0049532,1.642492E-4,1.42315E-4,2.403947E-6,0.002298017,1.700536E-4,0.001626564,2.572663E-4,0.002186726,1.324201E-4,1.32072E-4,8.932488E-10,1.63693E-9,4.263651E-7,2.589323E-9,4.749316E-12,5.701848E-19,9.563152E-14,0.002971369,0.001283166,2.082656E-5,1.789641E-5,6.368E-7,1.428103E-6,1.489744E-9,2.77312E-42,2.836019E-300,7.680405,4.954506E-5,434676.1,434676.1
2.124901E-6,15.39592,-7.440457E9,1889.137,1889.137,7.627682E-4,1.0,0.7841161,0.00178287,0.07595806,0.009168453,0.004655892,7.470207E-5,0.04546774,4.451123E-4,0.02441528,6.837719E-5,1.609082E-6,1.295297E-6,0.01064487,9.884238E-4,5.13691E-5,0.008920362,0.008200611,0.007310071,5.044132E-4,3.189137E-9,4.137822E-7,1.440538E-7,1.193791E-7,0.004943155,1.637661E-4,1.417731E-4,2.398899E-6,0.002296117,1.697094E-4,0.001627884,2.580108E-4,0.002190258,1.326805E-4,1.3255E-4,8.881824E-10,1.630577E-9,4.243632E-7,2.570029E-9,4.696118E-12,5.667615E-19,9.516639E-14,0.002968983,0.001282178,2.089856E-5,1.795519E-5,6.403248E-7,1.430341E-6,1.500502E-9,2.231297E-42,3.890646E-301,7.680127,4.954353E-5,434660.4,434660.4
2.137131E-6,15.3972,-7.573443E9,1889.11,1889.11,7.627682E-4,1.0,0.7840347,0.001777164,0.07609342,0.009122152,0.004635261,7.413E-5,0.04551673,4.43207E-4,0.02449625,6.737965E-5,1.585886E-6,1.27579E-6,0.01059075,9.831869E-4,5.099482E-5,0.008917496,0.008178262,0.007313383,5.053417E-4,3.113108E-9,4.019096E-7,1.425744E-7,1.181578E-7,0.004916213,1.624749E-4,1.403265E-4,2.385382E-6,0.002290998,1.687869E-4,0.001631417,2.60019E-4,0.002199767,1.333805E-4,1.338398E-4,8.747473E-10,1.613617E-9,4.190258E-7,2.51886E-9,4.55636E-12,5.576708E-19,9.392839E-14,0.002962575,0.001279511,2.1093E-5,1.811386E-5,6.498932E-7,1.436387E-6,1.529806E-9,1.243461E-42,3.393554E-303,7.679379,4.953941E-5,434618.0,434618.0
2.195598E-6,15.40315,-8.146201E9,1888.974,1888.974,7.627682E-4,1.0,0.783653,0.001750633,0.07672625,0.008907808,0.00453811,7.148713E-5,0.04574384,4.343146E-4,0.02487864,6.28293E-5,1.481002E-6,1.187608E-6,0.01033752,9.586747E-4,4.925922E-5,0.008902859,0.008073602,0.007327462,5.095382E-4,2.77956E-9,3.514828E-7,1.358837E-7,1.126336E-7,0.004790334,1.565246E-4,1.336993E-4,2.322703E-6,0.002266665,1.644902E-4,0.00164784,2.696216E-4,0.002244924,1.366801E-4,1.400178E-4,8.147821E-10,1.535917E-9,3.946933E-7,2.290656E-9,3.95754E-12,5.168823E-19,8.83204E-14,0.002932465,0.001266783,2.202733E-5,1.887471E-5,6.968826E-7,1.465443E-6,1.675809E-9,7.507069E-44,3.391999E-303,7.67586,4.952027E-5,434418.9,434418.9
2.268663E-6,15.41024,-8.73146E9,1888.792,1888.792,7.627682E-4,1.0,0.783193,0.001719107,0.07748542,0.00865521,0.004420084,6.838519E-5,0.04601191,4.23684E-4,0.02534589,5.761741E-5,1.362664E-6,1.088196E-6,0.01003327,9.292211E-4,4.720853E-5,0.00888256,0.007947615,0.007341207,5.142425E-4,2.421768E-9,3.008003E-7,1.283065E-7,1.063767E-7,0.004639513,1.495698E-4,1.260388E-4,2.248596E-6,0.002236595,1.593724E-4,0.001667311,2.816232E-4,0.002300657,1.406947E-4,1.477586E-4,7.48522E-10,1.446085E-9,3.668254E-7,2.039714E-9,3.340385E-12,4.714365E-19,8.196076E-14,0.002896004,0.001250945,2.320554E-5,1.983041E-5,7.585262E-7,1.502129E-6,1.872423E-9,2.147351E-45,3.390111E-303,7.671588,4.949748E-5,434177.1,434177.1
2.316164E-6,15.41466,-9.044771E9,1888.667,1888.667,7.627682E-4,1.0,0.7829036,0.001699515,0.07796117,0.008499403,0.004345332,6.647934E-5,0.04617734,4.17045E-4,0.02564358,5.448906E-5,1.292511E-6,1.029325E-6,0.009842382,9.10747E-4,4.594125E-5,0.008868282,0.007868395,0.007348004,5.169949E-4,2.227982E-9,2.737431E-7,1.237827E-7,1.026409E-7,0.00454512,1.453107E-4,1.213965E-4,2.202741E-6,0.00221726,1.561866E-4,0.001679376,2.894241E-4,0.002336478,1.432391E-4,1.52798E-4,7.098463E-10,1.391629E-9,3.500785E-7,1.894421E-9,3.005124E-12,4.447504E-19,7.816597E-14,0.002872958,0.001240706,2.397748E-5,2.04543E-5,8.003613E-7,1.526215E-6,2.008998E-9,2.552337E-46,3.388915E-303,7.668883,4.948329E-5,434024.0,434024.0
2.321284E-6,15.41513,-9.075688E9,1888.654,1888.654,7.627682E-4,1.0,0.7828729,0.001697444,0.07801163,0.008482988,0.004337368,6.627891E-5,0.04619476,4.163418E-4,0.02567539,5.416352E-5,1.285248E-6,1.023233E-6,0.009822125,9.08787E-4,4.580765E-5,0.008866696,0.007859979,0.00734864,5.172775E-4,2.206815E-9,2.710655E-7,1.233124E-7,1.022524E-7,0.004535114,1.448634E-4,1.209112E-4,2.197904E-6,0.002215186,1.558497E-4,0.00168065,2.902647E-4,0.002340319,1.435102E-4,1.533414E-4,7.058648E-10,1.385935E-9,3.483342E-7,1.879532E-9,2.971562E-12,4.419971E-19,7.777173E-14,0.002870504,0.001239606,2.406095E-5,2.052165E-5,8.049544E-7,1.528823E-6,2.024145E-9,2.005018E-46,3.388788E-303,7.668595,4.948179E-5,434007.7,434007.7
2.385605E-6,15.42087,-9.421226E9,1888.478,1888.478,7.627682E-4,1.0,0.7824936,0.001672064,0.07863289,0.008282629,0.004238799,6.383818E-5,0.04640737,4.077038E-4,0.02607055,5.025308E-5,1.198507E-6,9.505422E-7,0.009572635,8.846554E-4,4.417576E-5,0.008846035,0.007756153,0.007355128,5.206073E-4,1.996229E-9,2.408067E-7,1.176605E-7,9.758448E-8,0.00441203,1.394235E-4,1.150456E-4,2.138746E-6,0.002189307,1.517179E-4,0.001696218,3.008223E-4,0.002388268,1.468652E-4,1.601682E-4,6.586108E-10,1.317098E-9,3.273497E-7,1.704026E-9,2.58856E-12,4.092521E-19,7.304159E-14,0.002840145,0.00122584,2.511395E-5,2.136951E-5,8.640411E-7,1.561778E-6,2.221552E-9,9.128522E-48,3.387211E-303,7.665026,4.946336E-5,433805.7,433805.7
2.401264E-6,15.42223,-9.494072E9,1888.434,1888.434,7.627682E-4,1.0,0.7824033,0.00166606,0.07878061,0.008235458,0.004215221,6.326518E-5,0.04645738,4.05655E-4,0.02616551,4.935003E-5,1.178607E-6,9.338833E-7,0.009513285,8.789177E-4,4.379131E-5,0.008840808,0.007731403,0.007356294,5.213567E-4,1.933607E-9,2.343061E-7,1.163531E-7,9.65046E-8,0.004382793,1.381484E-4,1.136806E-4,2.124788E-6,0.002183057,1.5074E-4,0.001699889,3.033912E-4,0.002399853,1.476674E-4,1.618298E-4,6.4784E-10,1.301072E-9,3.224931E-7,1.664381E-9,2.508938E-12,4.01772E-19,7.194989E-14,0.002832884,0.001222506,2.537148E-5,2.157636E-5,8.788181E-7,1.569857E-6,2.271658E-9,4.359459E-48,3.386834E-303,7.664172,4.9459E-5,433757.4,433757.4
2.42164E-6,15.42399,-9.582843E9,1888.377,1888.377,7.627682E-4,1.0,0.7822868,0.001658344,0.07897085,0.00817497,0.004184779,6.253134E-5,0.04652148,4.030195E-4,0.02628837,4.820194E-5,1.153376E-6,9.127714E-7,0.009436839,8.715294E-4,4.32982E-5,0.008833899,0.007699495,0.007357584,5.222975E-4,1.873051E-9,2.262901E-7,1.146887E-7,9.512981E-8,0.00434516,1.365163E-4,1.119391E-4,2.106872E-6,0.002174954,1.494831E-4,0.0017046,3.06733E-4,0.002414877,1.487029E-4,1.639915E-4,6.342161E-10,1.280625E-9,3.16312E-7,1.61445E-9,2.406839E-12,3.923044E-19,7.056186E-14,0.00282351,0.00121818,2.570723E-5,2.184573E-5,8.982735E-7,1.580402E-6,2.338061E-9,1.651011E-48,3.386346E-303,7.663069,4.945338E-5,433695.0,433695.0
