Time_Soln#12 (sec),Volume_Soln#12 (cm3),Volumetric_heat_production_rate_Soln#12 (erg/cm3-sec),Surface_temperature_Soln#12 (K),Temperature_Soln#12 (K),Mass_Soln#12 (g),Pressure_Soln#12 (atm),Mole_fraction_H2_Soln#12 (),Mole_fraction_H_Soln#12 (),Mole_fraction_CH4_Soln#12 (),Mole_fraction_CH3_Soln#12 (),Mole_fraction_C2H6_Soln#12 (),Mole_fraction_C2H5_Soln#12 (),Mole_fraction_C2H4_Soln#12 (),Mole_fraction_C2H3_Soln#12 (),Mole_fraction_C2H2_Soln#12 (),Mole_fraction_C3H8_Soln#12 (),Mole_fraction_C3H6_Soln#12 (),Mole_fraction_C3H5-A_Soln#12 (),Mole_fraction_C3H4-P_Soln#12 (),Mole_fraction_C3H4-A_Soln#12 (),Mole_fraction_C3H3_Soln#12 (),Mole_fraction_NC4H10_Soln#12 (),Mole_fraction_IC4H10_Soln#12 (),Mole_fraction_IC4H9_Soln#12 (),Mole_fraction_TC4H9_Soln#12 (),Mole_fraction_IC4H8_Soln#12 (),Mole_fraction_IC4H7_Soln#12 (),Mole_fraction_C4H8-1_Soln#12 (),Mole_fraction_C4H8-2_Soln#12 (),Mole_fraction_C4H71-3_Soln#12 (),Mole_fraction_C4H6_Soln#12 (),Mole_fraction_C4H4_Soln#12 (),Mole_fraction_C4H2_Soln#12 (),Mole_fraction_C6H6_Soln#12 (),Mole_fraction_FULVENE_Soln#12 (),Mole_fraction_C5H6_Soln#12 (),Mole_fraction_C5H5_Soln#12 (),Mole_fraction_MCPTD_Soln#12 (),Mole_fraction_C10H8_Soln#12 (),Mole_fraction_NEOC5H12_Soln#12 (),Mole_fraction_NC5H10_Soln#12 (),Mole_fraction_B1M2_Soln#12 (),Mole_fraction_B1M3_Soln#12 (),Mole_fraction_LC5H8_Soln#12 (),Mole_fraction_NC6H12_Soln#12 (),Mole_fraction_NC7H14_Soln#12 (),Mole_fraction_IC8H16_Soln#12 (),Mole_fraction_DIMEPTD_Soln#12 (),Mole_fraction_C7H8_Soln#12 (),Mole_fraction_C7H7_Soln#12 (),Mole_fraction_C6H5C2H_Soln#12 (),Mole_fraction_C6H5C2H3_Soln#12 (),Mole_fraction_C6H5C2H5_Soln#12 (),Mole_fraction_INDENE_Soln#12 (),Mole_fraction_NC10H20_Soln#12 (),Mole_fraction_IC12H26_Soln#12 (),Molecular_weight_Soln#12 (g/mole),Mass_density_Soln#12 (g/cm3),Unburned_hydrocarbons_Soln#12 (ppm),Volatile_organic_compounds_Soln#12 (ppm)
0.0065,15.72146,-5007009.0,1381.862,1381.862,0.001082639,1.0,0.7495444,4.368193E-6,0.1293265,1.875824E-5,0.001197387,9.931023E-7,0.06842003,1.247454E-6,0.03148733,4.263193E-6,9.944176E-4,5.766637E-6,0.001609608,6.737284E-4,2.410707E-5,2.662721E-8,3.162747E-8,1.358622E-10,2.322118E-10,1.39926E-4,1.90608E-6,3.492556E-6,1.978198E-6,2.920101E-7,0.00116292,0.001259414,3.354118E-4,0.007789838,8.177504E-5,0.001420729,5.150446E-5,9.585415E-7,4.723714E-4,1.147939E-11,7.589411E-8,7.506596E-8,7.002408E-9,5.620056E-7,8.555523E-11,8.980666E-12,2.804835E-15,4.804448E-12,0.003186703,3.997465E-5,1.775248E-4,1.533245E-4,3.630248E-6,1.281844E-4,-3.29057E-10,8.580097E-304,7.808605,6.886376E-5,441931.7,441931.7
0.00658259,15.72166,-5029994.0,1381.767,1381.767,0.001082639,1.0,0.7494691,4.357703E-6,0.1294492,1.865064E-5,0.00118567,9.896726E-7,0.0683565,1.24323E-6,0.03159695,4.174648E-6,9.653761E-4,5.610434E-6,0.001577722,6.591063E-4,2.370551E-5,2.644758E-8,3.012406E-8,1.290344E-10,2.205298E-10,1.32938E-4,1.816215E-6,3.398319E-6,1.944583E-6,2.908567E-7,0.00115973,0.001254554,3.368447E-4,0.007820249,7.997431E-5,0.00141624,5.13105E-5,9.503439E-7,4.741093E-4,1.085921E-11,7.381833E-8,7.109659E-8,6.942889E-9,5.453887E-7,8.27003E-11,7.408586E-12,2.535313E-15,4.384288E-12,0.003166985,3.966553E-5,1.790777E-4,1.529596E-4,3.588422E-6,1.282697E-4,-3.21558E-10,8.579394E-304,7.807965,6.886286E-5,441895.5,441895.5
0.0066,15.7217,-5034510.0,1381.747,1381.747,0.001082639,1.0,0.7494536,4.355528E-6,0.1294747,1.862845E-5,0.001183251,9.88962E-7,0.06834299,1.242354E-6,0.03161981,4.156464E-6,9.594051E-4,5.57832E-6,0.001571119,6.560836E-4,2.362228E-5,2.641072E-8,2.981743E-8,1.276442E-10,2.181511E-10,1.315132E-4,1.797891E-6,3.379034E-6,1.937699E-6,2.906186E-7,0.001159067,0.001253546,3.371432E-4,0.007826608,7.960232E-5,0.001415294,5.126965E-5,9.486496E-7,4.744709E-4,1.073345E-11,7.339193E-8,7.029059E-8,6.930691E-9,5.419864E-7,8.210968E-11,6.916334E-12,2.482018E-15,4.301052E-12,0.00316285,3.960092E-5,1.794037E-4,1.528824E-4,3.579776E-6,1.282867E-4,-3.205858E-10,8.579247E-304,7.807832,6.886269E-5,441887.9,441887.9
0.00666338,15.72184,-5050081.0,1381.673,1381.673,0.001082639,1.0,0.749398,4.347713E-6,0.1295663,1.8549E-5,0.001174586,9.864107E-7,0.0682935,1.239211E-6,0.03170231,4.091608E-6,9.380917E-4,5.463689E-6,0.001547417,6.452479E-4,2.332325E-5,2.627939E-8,2.872982E-8,1.227197E-10,2.097244E-10,1.264603E-4,1.73291E-6,3.310441E-6,1.913196E-6,2.897657E-7,0.001156679,0.00124992,3.382203E-4,0.007849614,7.826967E-5,0.001411857,5.112109E-5,9.42576E-7,4.757739E-4,1.02894E-11,7.187813E-8,6.744138E-8,6.887261E-9,5.298803E-7,8.028985E-11,9.61986E-12,2.297554E-15,4.012432E-12,0.003147861,3.936728E-5,1.805863E-4,1.526008E-4,3.54878E-6,1.283463E-4,-3.304898E-10,8.578717E-304,7.807349,6.88621E-5,441860.6,441860.6
0.0067,15.72191,-5058419.0,1381.631,1381.631,0.001082639,1.0,0.7493666,4.34327E-6,0.1296184,1.850407E-5,0.001169682,9.849613E-7,0.06826467,1.237425E-6,0.03174948,4.055091E-6,9.260787E-4,5.399078E-6,0.001533963,6.391076E-4,2.315335E-5,2.62055E-8,2.812166E-8,1.199706E-10,2.050198E-10,1.236356E-4,1.696584E-6,3.271947E-6,1.899436E-6,2.892829E-7,0.001155318,0.001247857,3.388355E-4,0.007862803,7.751512E-5,0.001409873,5.103535E-5,9.39134E-7,4.765171E-4,1.004247E-11,7.102448E-8,6.585492E-8,6.862859E-9,5.230836E-7,7.913919E-11,8.894361E-12,2.19753E-15,3.855606E-12,0.003139246,3.923341E-5,1.812667E-4,1.524377E-4,3.531211E-6,1.283788E-4,-3.324206E-10,8.578414E-304,7.807073,6.886178E-5,441845.0,441845.0
0.006754678,15.72201,-5070005.0,1381.567,1381.567,0.001082639,1.0,0.7493206,4.336734E-6,0.1296952,1.843826E-5,0.001162495,9.828301E-7,0.06822133,1.234798E-6,0.03181922,4.00183E-6,9.085408E-4,5.304748E-6,0.001514197,6.300997E-4,2.290349E-5,2.60978E-8,2.724017E-8,1.159919E-10,1.982105E-10,1.195426E-4,1.643943E-6,3.215965E-6,1.879413E-6,2.885753E-7,0.00115331,0.001244822,3.397444E-4,0.007882356,7.640909E-5,0.001406914,5.090748E-5,9.340835E-7,4.776141E-4,9.686339E-12,6.978021E-8,6.356413E-8,6.827333E-9,5.131959E-7,7.730162E-11,5.456556E-12,2.056516E-15,3.63409E-12,0.003126444,3.903505E-5,1.822787E-4,1.521936E-4,3.505427E-6,1.284249E-4,-3.212924E-10,8.577965E-304,7.806665,6.886135E-5,441821.9,441821.9
0.0068,15.72208,-5078850.0,1381.514,1381.514,0.001082639,1.0,0.7492833,4.331401E-6,0.1297578,1.838484E-5,0.001156658,9.810931E-7,0.06818515,1.232657E-6,0.03187643,3.958793E-6,8.943558E-4,5.228447E-6,0.001498098,6.227752E-4,2.26998E-5,2.601084E-8,2.653277E-8,1.128041E-10,1.927543E-10,1.16259E-4,1.601708E-6,3.170872E-6,1.863273E-6,2.880003E-7,0.001151668,0.001242344,3.404894E-4,0.00789844,7.55106E-5,0.001404465,5.080163E-5,9.299754E-7,4.785122E-4,9.40205E-12,6.877689E-8,6.17332E-8,6.798685E-9,5.052285E-7,7.585353E-11,3.180145E-12,1.946745E-15,3.461257E-12,0.003115888,3.887196E-5,1.83114E-4,1.519909E-4,3.484451E-6,1.284609E-4,-3.059441E-10,8.577597E-304,7.806329,6.886102E-5,441802.9,441802.9
0.0069,15.72222,-5096031.0,1381.397,1381.397,0.001082639,1.0,0.7492035,4.319904E-6,0.1298931,1.827049E-5,0.00114415,9.773513E-7,0.06810454,1.228043E-6,0.03200077,3.867246E-6,8.641409E-4,5.065909E-6,0.001463468,6.070553E-4,2.226098E-5,2.582611E-8,2.504275E-8,1.06105E-10,1.81287E-10,1.093462E-4,1.512777E-6,3.075381E-6,1.82906E-6,2.867676E-7,0.001148111,0.001236999,3.421063E-4,0.007933543,7.35851E-5,0.001399072,5.056856E-5,9.211526E-7,4.804587E-4,8.807696E-12,6.664966E-8,5.789866E-8,6.737922E-9,4.883463E-7,7.319984E-11,4.303578E-12,1.725422E-15,3.111573E-12,0.003092768,3.851635E-5,1.849462E-4,1.515427E-4,3.439381E-6,1.285335E-4,-2.925313E-10,8.576794E-304,7.805599,6.886041E-5,441761.6,441761.6
0.006976535,15.72231,-5107090.0,1381.307,1381.307,0.001082639,1.0,0.7491447,4.311346E-6,0.129994,1.818612E-5,0.001134913,9.745708E-7,0.06804215,1.224613E-6,0.03209421,3.800238E-6,8.419894E-4,4.946733E-6,0.001437775,5.954236E-4,2.193482E-5,2.569118E-8,2.396524E-8,1.01274E-10,1.730162E-10,1.043505E-4,1.448493E-6,3.005865E-6,1.804119E-6,2.858564E-7,0.001145449,0.001233019,3.433194E-4,0.007960058,7.216315E-5,0.001394955,5.039064E-5,9.146168E-7,4.819169E-4,8.3817E-12,6.510468E-8,5.514468E-8,6.693606E-9,4.760455E-7,7.241762E-11,1.902283E-11,1.573736E-15,2.870889E-12,0.003075232,3.824802E-5,1.863384E-4,1.511989E-4,3.405976E-6,1.285829E-4,-3.666225E-10,8.57619E-304,7.805049,6.886003E-5,441730.4,441730.4
0.006999383,15.72233,-5110004.0,1381.281,1381.281,0.001082639,1.0,0.7491275,4.308833E-6,0.1300236,1.816145E-5,0.001132211,9.737531E-7,0.06802342,1.223605E-6,0.03212183,3.780733E-6,8.355357E-4,4.912009E-6,0.001430239,5.920171E-4,2.183906E-5,2.565194E-8,2.365375E-8,9.987956E-11,1.706288E-10,1.029069E-4,1.429913E-6,2.985687E-6,1.796876E-6,2.855897E-7,0.001144665,0.001231849,3.436775E-4,0.007967916,7.17472E-5,0.001393728,5.033761E-5,9.127011E-7,4.82347E-4,8.259158E-12,6.465071E-8,5.435159E-8,6.680733E-9,4.724738E-7,7.197738E-11,1.990395E-11,1.5312E-15,2.803232E-12,0.003070024,3.816856E-5,1.867524E-4,1.510962E-4,3.396181E-6,1.285967E-4,-3.903149E-10,8.576011E-304,7.804886,6.885993E-5,441721.2,441721.2
0.007,15.72233,-5110081.0,1381.28,1381.28,0.001082639,1.0,0.749127,4.308765E-6,0.1300244,1.816079E-5,0.001132138,9.737312E-7,0.06802291,1.223578E-6,0.03212257,3.78021E-6,8.353628E-4,4.911079E-6,0.001430037,5.919257E-4,2.183649E-5,2.565089E-8,2.364542E-8,9.98423E-11,1.70565E-10,1.028683E-4,1.429417E-6,2.985147E-6,1.796682E-6,2.855825E-7,0.001144644,0.001231818,3.436871E-4,0.007968127,7.173604E-5,0.001393695,5.033618E-5,9.126496E-7,4.823586E-4,8.255887E-12,6.463844E-8,5.433041E-8,6.680388E-9,4.723782E-7,7.195184E-11,1.974468E-11,1.530073E-15,2.801439E-12,0.003069883,3.816642E-5,1.867636E-4,1.510934E-4,3.395918E-6,1.28597E-4,-3.901821E-10,8.576006E-304,7.804882,6.885993E-5,441721.0,441721.0
0.007071831,15.72239,-5118292.0,1381.195,1381.195,0.001082639,1.0,0.7490741,4.300976E-6,0.1301164,1.808475E-5,0.001123807,9.71202E-7,0.06796369,1.220458E-6,0.03220853,3.720359E-6,8.155435E-4,4.804408E-6,0.001406744,5.814119E-4,2.15402E-5,2.553045E-8,2.26959E-8,9.559777E-11,1.632972E-10,9.846949E-5,1.372791E-6,2.923375E-6,1.774501E-6,2.847592E-7,0.001142206,0.001228195,3.448007E-4,0.007992657,7.045381E-5,0.001389843,5.016974E-5,9.067307E-7,4.836954E-4,7.884035E-12,6.324619E-8,5.192137E-8,6.640953E-9,4.614451E-7,6.951895E-11,9.588202E-12,1.404066E-15,2.60056E-12,0.003053589,3.79185E-5,1.880599E-4,1.507704E-4,3.365648E-6,1.286371E-4,-3.774197E-10,8.575449E-304,7.804374,6.885966E-5,441692.3,441692.3
0.0071,15.72241,-5121116.0,1381.162,1381.162,0.001082639,1.0,0.7490537,4.297967E-6,0.130152,1.805552E-5,0.001120605,9.702261E-7,0.06794034,1.219253E-6,0.0322419,3.697463E-6,8.079554E-4,4.763561E-6,0.001397768,5.77366E-4,2.14259E-5,2.548441E-8,2.233512E-8,9.398748E-11,1.605397E-10,9.679885E-5,1.351279E-6,2.899809E-6,1.766034E-6,2.844423E-7,0.001141261,0.001226796,3.452326E-4,0.008002207,6.9961E-5,0.001388335,5.010458E-5,9.044504E-7,4.842135E-4,7.743402E-12,6.271709E-8,5.100935E-8,6.625895E-9,4.572727E-7,6.879076E-11,8.741282E-12,1.357603E-15,2.526287E-12,0.003047231,3.782203E-5,1.885662E-4,1.506437E-4,3.353982E-6,1.286516E-4,-3.755368E-10,8.575232E-304,7.804177,6.885957E-5,441681.1,441681.1
0.007193708,15.72247,-5128877.0,1381.052,1381.052,0.001082639,1.0,0.7489878,4.288148E-6,0.1302683,1.79607E-5,0.001110209,9.670415E-7,0.06786219,1.215323E-6,0.03235157,3.623581E-6,7.834458E-4,4.631599E-6,0.001368542,5.642157E-4,2.105328E-5,2.533592E-8,2.118057E-8,8.884366E-11,1.517305E-10,9.145554E-5,1.282457E-6,2.824003E-6,1.738778E-6,2.834126E-7,0.001138165,0.00122223,3.466498E-4,0.008033703,6.836189E-5,0.001383329,4.988829E-5,8.970277E-7,4.859131E-4,7.295855E-12,6.100759E-8,4.810342E-8,6.577421E-9,4.438477E-7,6.634708E-11,3.781045E-12,1.214245E-15,2.296345E-12,0.003026211,3.750416E-5,1.902425E-4,1.502222E-4,3.315986E-6,1.28695E-4,-3.479228E-10,8.574519E-304,7.803528,6.885935E-5,441644.4,441644.4
0.0072,15.72247,-5129313.0,1381.044,1381.044,0.001082639,1.0,0.7489835,4.287498E-6,0.130276,1.795446E-5,0.001109524,9.66831E-7,0.06785692,1.215063E-6,0.03235886,3.618741E-6,7.818389E-4,4.622946E-6,0.001366614,5.633492E-4,2.102866E-5,2.53262E-8,2.110545E-8,8.850948E-11,1.511581E-10,9.110804E-5,1.27798E-6,2.81905E-6,1.736996E-6,2.833448E-7,0.001137959,0.001221928,3.467439E-4,0.008035803,6.825667E-5,0.001382993,4.987379E-5,8.965379E-7,4.860259E-4,7.266866E-12,6.089598E-8,4.791501E-8,6.574251E-9,4.429702E-7,6.620876E-11,3.753319E-12,1.205193E-15,2.281786E-12,0.003024806,3.748298E-5,1.903547E-4,1.501939E-4,3.313478E-6,1.286977E-4,-3.463763E-10,8.574471E-304,7.803485,6.885934E-5,441641.9,441641.9
0.007261776,15.72249,-5133036.0,1380.972,1380.972,0.001082639,1.0,0.7489415,4.281187E-6,0.1303508,1.789403E-5,0.001102897,9.647865E-7,0.06780499,1.212539E-6,0.03242996,3.572016E-6,7.663183E-4,4.539353E-6,0.001347905,5.549507E-4,2.07897E-5,2.523241E-8,2.03836E-8,8.53014E-11,1.456633E-10,8.776992E-5,1.234965E-6,2.771314E-6,1.719816E-6,2.826869E-7,0.001135958,0.001218995,3.47661E-4,0.008056323,6.723779E-5,0.001379703,4.973165E-5,8.91786E-7,4.871251E-4,6.989127E-12,5.982029E-8,4.610876E-8,6.543692E-9,4.345126E-7,6.499834E-11,5.290661E-12,1.119974E-15,2.144419E-12,0.003011064,3.727612E-5,1.914525E-4,1.499161E-4,3.289136E-6,1.28722E-4,-3.354285E-10,8.574008E-304,7.803063,6.885925E-5,441618.1,441618.1
0.0073,15.7225,-5134812.0,1380.927,1380.927,0.001082639,1.0,0.7489161,4.277343E-6,0.1303965,1.785739E-5,0.001098878,9.63541E-7,0.06777271,1.211002E-6,0.03247352,3.543823E-6,7.569463E-4,4.488865E-6,0.001336534,5.498531E-4,2.064431E-5,2.517585E-8,1.995106E-8,8.338188E-11,1.423753E-10,8.577067E-5,1.209194E-6,2.74258E-6,1.709469E-6,2.822875E-7,0.001134734,0.001217209,3.48222E-4,0.00806893,6.662029E-5,0.00137767,4.964387E-5,8.888972E-7,4.877975E-4,6.823434E-12,5.916871E-8,4.503018E-8,6.52529E-9,4.294204E-7,6.417993E-11,4.239672E-12,1.070426E-15,2.064336E-12,0.003002604,3.714913E-5,1.921292E-4,1.497444E-4,3.274331E-6,1.287355E-4,-3.272763E-10,8.573723E-304,7.802804,6.885921E-5,441603.4,441603.4
0.007395047,15.7225,-5137663.0,1380.814,1380.814,0.001082639,1.0,0.7488546,4.267971E-6,0.1305081,1.776866E-5,0.001089144,9.605073E-7,0.06769201,1.207255E-6,0.03258044,3.475958E-6,7.343645E-4,4.367175E-6,0.001308906,5.374891E-4,2.029055E-5,2.503986E-8,1.891911E-8,7.881109E-11,1.345449E-10,8.100422E-5,1.147724E-6,2.673635E-6,1.684621E-6,2.813182E-7,0.001131736,0.001212857,3.495969E-4,0.008099996,6.51256E-5,0.001372629,4.942618E-5,8.818741E-7,4.894453E-4,6.430312E-12,5.761176E-8,4.246821E-8,6.481099E-9,4.17197E-7,6.301499E-11,1.261401E-11,9.567677E-16,1.879867E-12,0.002981705,3.683649E-5,1.938032E-4,1.493178E-4,3.238314E-6,1.287642E-4,-3.563628E-10,8.573024E-304,7.802168,6.885919E-5,441567.4,441567.4
0.0074,15.7225,-5137763.0,1380.808,1380.808,0.001082639,1.0,0.7488515,4.267489E-6,0.1305138,1.776413E-5,0.001088647,9.603521E-7,0.06768779,1.207063E-6,0.03258596,3.472507E-6,7.332156E-4,4.360982E-6,0.001307492,5.368569E-4,2.027242E-5,2.503295E-8,1.886701E-8,7.858063E-11,1.341501E-10,8.076368E-5,1.144621E-6,2.670138E-6,1.68336E-6,2.812685E-7,0.001131582,0.001212634,3.496678E-4,0.008101604,6.504929E-5,0.001372367,4.941486E-5,8.815143E-7,4.895302E-4,6.410546E-12,5.753282E-8,4.233928E-8,6.478857E-9,4.165769E-7,6.298433E-11,1.342697E-11,9.511997E-16,1.870801E-12,0.002980621,3.682032E-5,1.938901E-4,1.492956E-4,3.236468E-6,1.287655E-4,-3.610986E-10,8.572988E-304,7.802135,6.885919E-5,441565.5,441565.5
0.007421803,15.7225,-5138064.0,1380.783,1380.783,0.001082639,1.0,0.7488378,4.265381E-6,0.1305389,1.774429E-5,0.00108647,9.596694E-7,0.06766918,1.20622E-6,0.03261018,3.457421E-6,7.281911E-4,4.3339E-6,0.001301294,5.340882E-4,2.019296E-5,2.500278E-8,1.86396E-8,7.757521E-11,1.324275E-10,7.971401E-5,1.131078E-6,2.654861E-6,1.677849E-6,2.810514E-7,0.001130904,0.001211655,3.499788E-4,0.008108669,6.471525E-5,0.001371213,4.936506E-5,8.79938E-7,4.89903E-4,6.324372E-12,5.718897E-8,4.177707E-8,6.469058E-9,4.138666E-7,6.307872E-11,1.955645E-11,9.270939E-16,1.831523E-12,0.002975857,3.674929E-5,1.942722E-4,1.491979E-4,3.228378E-6,1.28771E-4,-3.992043E-10,8.572829E-304,7.801991,6.88592E-5,441557.4,441557.4
0.0075,15.72248,-5138203.0,1380.69,1380.69,0.001082639,1.0,0.7487895,4.257927E-6,0.1306279,1.767452E-5,0.001078818,9.572586E-7,0.0676022,1.203243E-6,0.03269622,3.404638E-6,7.105996E-4,4.239031E-6,0.001279461,5.243459E-4,1.99127E-5,2.489708E-8,1.784941E-8,7.408636E-11,1.264496E-10,7.606871E-5,1.084026E-6,2.601493E-6,1.658599E-6,2.802861E-7,0.0011285,0.0012082,3.510817E-4,0.008133834,6.354181E-5,0.001367084,4.918682E-5,8.743786E-7,4.912252E-4,6.026132E-12,5.596775E-8,3.982979E-8,6.434831E-9,4.044039E-7,6.094436E-11,9.170119E-12,8.457562E-16,1.698599E-12,0.002958855,3.649647E-5,1.956376E-4,1.48848E-4,3.199836E-6,1.287877E-4,-3.845233E-10,8.572265E-304,7.801477,6.885927E-5,441528.3,441528.3
0.007583899,15.72245,-5136799.0,1380.591,1380.591,0.001082639,1.0,0.7487395,4.250117E-6,0.1307213,1.760199E-5,0.001070865,9.547338E-7,0.06752994,1.200124E-6,0.03278712,3.350181E-6,6.924309E-4,4.141003E-6,0.001256685,5.142038E-4,1.961984E-5,2.478811E-8,1.7043E-8,7.053388E-11,1.203619E-10,7.235198E-5,1.036019E-6,2.54662E-6,1.638789E-6,2.794884E-7,0.001125965,0.001204584,3.522445E-4,0.008160547,6.232351E-5,0.001362667,4.899626E-5,8.685705E-7,4.926199E-4,5.723667E-12,5.471873E-8,3.785247E-8,6.399619E-9,3.946718E-7,5.946689E-11,8.785034E-12,7.666205E-16,1.568543E-12,0.002940757,3.622842E-5,1.970936E-4,1.484735E-4,3.169989E-6,1.288007E-4,-3.802696E-10,8.571667E-304,7.800933,6.885941E-5,441497.5,441497.5
0.0076,15.72244,-5136343.0,1380.572,1380.572,0.001082639,1.0,0.7487301,4.248641E-6,0.130739,1.758835E-5,0.00106937,9.542569E-7,0.06751602,1.199534E-6,0.03280439,3.339991E-6,6.89029E-4,4.122642E-6,0.001252393,5.122951E-4,1.956459E-5,2.476774E-8,1.689317E-8,6.987474E-11,1.192322E-10,7.166183E-5,1.027101E-6,2.536374E-6,1.635088E-6,2.793381E-7,0.001125484,0.001203901,3.524651E-4,0.008165638,6.209463E-5,0.001361822,4.895978E-5,8.674747E-7,4.928847E-4,5.667692E-12,5.448498E-8,3.748626E-8,6.393044E-9,3.928542E-7,5.926209E-11,9.390541E-12,7.523609E-16,1.54503E-12,0.002937301,3.617738E-5,1.97372E-4,1.484018E-4,3.164355E-6,1.288025E-4,-3.842029E-10,8.571553E-304,7.800829,6.885945E-5,441491.6,441491.6
0.007654455,15.72241,-5134416.0,1380.508,1380.508,0.001082639,1.0,0.7486988,4.243697E-6,0.1307983,1.754283E-5,0.001064379,9.526602E-7,0.06746886,1.19756E-6,0.03286244,3.306087E-6,6.77705E-4,4.061511E-6,0.001238049,5.059204E-4,1.937979E-5,2.469998E-8,1.639692E-8,6.769367E-11,1.154942E-10,6.937692E-5,9.975646E-7,2.502333E-6,1.622785E-6,2.788357E-7,0.001123868,0.001201615,3.532057E-4,0.008182783,6.133117E-5,0.001358965,4.883658E-5,8.63809E-7,4.937738E-4,5.482759E-12,5.371206E-8,3.627579E-8,6.371191E-9,3.868141E-7,5.889088E-11,1.541436E-11,7.060585E-16,1.468494E-12,0.002925652,3.600558E-5,1.983111E-4,1.481595E-4,3.145499E-6,1.288076E-4,-4.143968E-10,8.57117E-304,7.800481,6.885958E-5,441471.9,441471.9
0.0077,15.72238,-5132249.0,1380.454,1380.454,0.001082639,1.0,0.7486731,4.239622E-6,0.1308472,1.750549E-5,0.001060287,9.513427E-7,0.0674293,1.195934E-6,0.03291054,3.278416E-6,6.684568E-4,4.011564E-6,0.001226262,5.006886E-4,1.922777E-5,2.464465E-8,1.599465E-8,6.592805E-11,1.124679E-10,6.75259E-5,9.736254E-7,2.474591E-6,1.612759E-6,2.784227E-7,0.001122532,0.001199733,3.538184E-4,0.008197029,6.070572E-5,0.001356581,4.873378E-5,8.607925E-7,4.945099E-4,5.333405E-12,5.307016E-8,3.52975E-8,6.353387E-9,3.818932E-7,5.766677E-11,8.217284E-12,6.696239E-16,1.408053E-12,0.002915957,3.586294E-5,1.990936E-4,1.479573E-4,3.129973E-6,1.288102E-4,-3.987686E-10,8.570853E-304,7.800192,6.885971E-5,441455.6,441455.6
0.007799292,15.72231,-5126103.0,1380.337,1380.337,0.001082639,1.0,0.7486188,4.23092E-6,0.130952,1.742634E-5,0.001051617,9.485323E-7,0.06734271,1.192461E-6,0.03301398,3.220167E-6,6.489718E-4,3.906269E-6,0.001201212,4.895881E-4,1.890418E-5,2.452821E-8,1.515611E-8,6.225454E-11,1.061707E-10,6.367086E-5,9.237309E-7,2.416349E-6,1.591693E-6,2.775447E-7,0.00111966,0.001195722,3.551332E-4,0.008227798,5.938224E-5,0.001351399,4.851045E-5,8.543663E-7,4.960911E-4,5.023662E-12,5.173462E-8,3.326674E-8,6.316001E-9,3.715609E-7,5.582827E-11,3.843796E-12,5.968112E-16,1.286629E-12,0.002894967,3.555524E-5,2.007906E-4,1.47518E-4,3.09687E-6,1.288109E-4,-3.688594E-10,8.570168E-304,7.799569,6.886004E-5,441420.3,441420.3
0.0078,15.72231,-5126053.0,1380.336,1380.336,0.001082639,1.0,0.7486184,4.230859E-6,0.1309527,1.742578E-5,0.001051556,9.485125E-7,0.06734209,1.192436E-6,0.03301471,3.219761E-6,6.48836E-4,3.905535E-6,0.001201036,4.895104E-4,1.890191E-5,2.45274E-8,1.515031E-8,6.222916E-11,1.061272E-10,6.36442E-5,9.233857E-7,2.415944E-6,1.591546E-6,2.775386E-7,0.00111964,0.001195694,3.551425E-4,0.008228016,5.937299E-5,0.001351363,4.850886E-5,8.543212E-7,4.961023E-4,5.021527E-12,5.17253E-8,3.325273E-8,6.315741E-9,3.71489E-7,5.581538E-11,3.806856E-12,5.963221E-16,1.28581E-12,0.002894818,3.555306E-5,2.008027E-4,1.475149E-4,3.096637E-6,1.288109E-4,-3.685625E-10,8.570163E-304,7.799564,6.886005E-5,441420.0,441420.0
0.0079,15.72221,-5117857.0,1380.219,1380.219,0.001082639,1.0,0.7485659,4.222342E-6,0.1310555,1.734907E-5,0.00104316,9.457623E-7,0.06725444,1.189038E-6,0.03311697,3.163856E-6,6.30113E-4,3.804277E-6,0.001176678,4.787408E-4,1.858655E-5,2.44157E-8,1.435632E-8,5.875992E-11,1.001793E-10,5.999872E-5,8.761519E-7,2.360236E-6,1.571377E-6,2.766839E-7,0.001116806,0.001191777,3.564382E-4,0.008258614,5.809385E-5,0.001346167,4.828505E-5,8.480495E-7,4.976635E-4,4.730255E-12,5.044567E-8,3.134069E-8,6.279986E-9,3.616056E-7,5.440035E-11,3.625367E-12,5.313094E-16,1.176539E-12,0.002873882,3.524757E-5,2.024995E-4,1.470748E-4,3.064288E-6,1.28805E-4,-3.40908E-10,8.569484E-304,7.798946,6.886046E-5,441385.1,441385.1
