Time_Soln#11 (sec),Volume_Soln#11 (cm3),Volumetric_heat_production_rate_Soln#11 (erg/cm3-sec),Surface_temperature_Soln#11 (K),Temperature_Soln#11 (K),Mass_Soln#11 (g),Pressure_Soln#11 (atm),Mole_fraction_H2_Soln#11 (),Mole_fraction_H_Soln#11 (),Mole_fraction_CH4_Soln#11 (),Mole_fraction_CH3_Soln#11 (),Mole_fraction_C2H6_Soln#11 (),Mole_fraction_C2H5_Soln#11 (),Mole_fraction_C2H4_Soln#11 (),Mole_fraction_C2H2_Soln#11 (),Mole_fraction_C3H8_Soln#11 (),Mole_fraction_C3H6_Soln#11 (),Mole_fraction_C3H5-A_Soln#11 (),Mole_fraction_C3H4-P_Soln#11 (),Mole_fraction_C3H4-A_Soln#11 (),Mole_fraction_C3H3_Soln#11 (),Mole_fraction_NC4H10_Soln#11 (),Mole_fraction_IC4H10_Soln#11 (),Mole_fraction_IC4H9_Soln#11 (),Mole_fraction_TC4H9_Soln#11 (),Mole_fraction_IC4H8_Soln#11 (),Mole_fraction_IC4H7_Soln#11 (),Mole_fraction_C4H8-1_Soln#11 (),Mole_fraction_C4H8-2_Soln#11 (),Mole_fraction_C4H71-3_Soln#11 (),Mole_fraction_C4H6_Soln#11 (),Mole_fraction_C4H4_Soln#11 (),Mole_fraction_C4H2_Soln#11 (),Mole_fraction_C6H6_Soln#11 (),Mole_fraction_FULVENE_Soln#11 (),Mole_fraction_C5H6_Soln#11 (),Mole_fraction_C5H5_Soln#11 (),Mole_fraction_MCPTD_Soln#11 (),Mole_fraction_C10H8_Soln#11 (),Mole_fraction_NEOC5H12_Soln#11 (),Mole_fraction_NC5H10_Soln#11 (),Mole_fraction_B1M2_Soln#11 (),Mole_fraction_B1M3_Soln#11 (),Mole_fraction_LC5H8_Soln#11 (),Mole_fraction_NC6H12_Soln#11 (),Mole_fraction_NC7H14_Soln#11 (),Mole_fraction_IC8H16_Soln#11 (),Mole_fraction_DIMEPTD_Soln#11 (),Mole_fraction_C7H8_Soln#11 (),Mole_fraction_C7H7_Soln#11 (),Mole_fraction_C6H5C2H_Soln#11 (),Mole_fraction_C6H5C2H3_Soln#11 (),Mole_fraction_C6H5C2H5_Soln#11 (),Mole_fraction_INDENE_Soln#11 (),Mole_fraction_C10H10_Soln#11 (),Mole_fraction_NC10H20_Soln#11 (),Mole_fraction_IC12H26_Soln#11 (),Molecular_weight_Soln#11 (g/mole),Mass_density_Soln#11 (g/cm3),Unburned_hydrocarbons_Soln#11 (ppm),Volatile_organic_compounds_Soln#11 (ppm)
6.0E-4,15.36172,-2.830585E7,1349.633,1349.633,0.001118727,1.0,0.7997772,5.330194E-6,0.07200252,7.125592E-5,0.00695055,2.16543E-6,0.04545798,0.006237578,4.393236E-4,0.02420535,1.35059E-4,0.00618168,0.005665002,7.451367E-5,1.578332E-5,2.927663E-5,2.522194E-8,4.756378E-8,0.01602283,2.570128E-4,5.599285E-4,1.324982E-4,1.76999E-6,0.00363046,0.00157239,3.932547E-5,0.002011537,1.759416E-4,0.001508193,5.711685E-5,1.064987E-5,3.32041E-5,1.95334E-6,7.756536E-6,6.451492E-5,3.826862E-7,4.241389E-4,3.690007E-7,8.215249E-7,6.495342E-11,2.263519E-5,0.005724463,8.103742E-5,1.503401E-5,9.435191E-5,1.077938E-4,3.003951E-5,4.745733E-5,1.553837E-10,-1.29014E-34,8.06525,7.282561E-5,456456.7,456456.7
7.0E-4,15.37494,-2.331802E7,1349.071,1349.071,0.001118727,1.0,0.7973084,5.054994E-6,0.07455326,6.55995E-5,0.006740604,2.038296E-6,0.04705823,0.006788929,3.990669E-4,0.02330182,1.240062E-4,0.006377028,0.005478417,7.275605E-5,1.208389E-5,2.114397E-5,2.212424E-8,4.186864E-8,0.01512944,2.338697E-4,4.661436E-4,1.160456E-4,1.612795E-6,0.00350424,0.001627021,4.433832E-5,0.002134665,1.912964E-4,0.001540984,5.401502E-5,8.687899E-6,3.946838E-5,9.262382E-7,6.70289E-6,5.281753E-5,3.196292E-7,3.586211E-4,1.729675E-7,2.995157E-7,5.589137E-11,1.23787E-5,0.005682475,7.751722E-5,1.67656E-5,9.967792E-5,9.346621E-5,3.370238E-5,5.041979E-5,1.448806E-11,-8.094349E-36,8.054963,7.276299E-5,455874.4,455874.4
7.013451E-4,15.37511,-2.32576E7,1349.064,1349.064,0.001118727,1.0,0.7972769,5.051823E-6,0.0745859,6.553376E-5,0.006737894,2.036843E-6,0.04707862,0.006796143,3.985604E-4,0.02329002,1.238744E-4,0.00637928,0.005476053,7.273464E-5,1.204112E-5,2.105558E-5,2.208904E-8,4.180381E-8,0.01511801,2.335923E-4,4.650886E-4,1.158473E-4,1.610953E-6,0.003502596,0.001627693,4.440473E-5,0.002136283,1.914879E-4,0.00154136,5.398445E-5,8.668163E-6,3.955314E-5,9.17089E-7,6.691059E-6,5.268736E-5,3.18935E-7,3.578264E-4,1.713447E-7,2.955124E-7,5.578954E-11,1.227972E-5,0.005681922,7.747461E-5,1.678837E-5,9.974344E-5,9.329112E-5,3.375031E-5,5.045506E-5,1.403611E-11,-6.94202E-36,8.054832,7.276218E-5,455867.0,455867.1
7.022577E-4,15.37523,-2.32168E7,1349.06,1349.06,0.001118727,1.0,0.7972556,5.049681E-6,0.07460803,6.548929E-5,0.006736057,2.035861E-6,0.04709244,0.006801035,3.982173E-4,0.02328202,1.237852E-4,0.006380802,0.005474451,7.272014E-5,1.20122E-5,2.099588E-5,2.206524E-8,4.175997E-8,0.01511027,2.334046E-4,4.643756E-4,1.157131E-4,1.609707E-6,0.003501481,0.001628149,4.444977E-5,0.00213738,1.916177E-4,0.001541614,5.396384E-5,8.654853E-6,3.961066E-5,9.109348E-7,6.683061E-6,5.25994E-5,3.18466E-7,3.572884E-4,1.702545E-7,2.928273E-7,5.572066E-11,1.221303E-5,0.005681547,7.744576E-5,1.680382E-5,9.97878E-5,9.317258E-5,3.378281E-5,5.047893E-5,1.373758E-11,-6.26558E-36,8.054744,7.276163E-5,455862.0,455862.1
7.08373E-4,15.376,-2.294444E7,1349.029,1349.029,0.001118727,1.0,0.7971131,5.035475E-6,0.07475582,6.519404E-5,0.006723783,2.029349E-6,0.04718469,0.006833755,3.959287E-4,0.02322854,1.231923E-4,0.006390893,0.005463761,7.262365E-5,1.182034E-5,2.06015E-5,2.190748E-8,4.146934E-8,0.01505854,2.32156E-4,4.596533E-4,1.148204E-4,1.601432E-6,0.00349403,0.001631183,4.475132E-5,0.002144724,1.924825E-4,0.0015433,5.382861E-5,8.56732E-6,3.999625E-5,8.707929E-7,6.630086E-6,5.201717E-5,3.153621E-7,3.537085E-4,1.631728E-7,2.75471E-7,5.526323E-11,1.177587E-5,0.005679039,7.725381E-5,1.690718E-5,1.000834E-4,9.238351E-5,3.40002E-5,5.063756E-5,1.189738E-11,-3.164619E-36,8.054154,7.275797E-5,455828.7,455828.7
7.129938E-4,15.37659,-2.274083E7,1349.006,1349.006,0.001118727,1.0,0.7970061,5.024893E-6,0.07486696,6.49741E-5,0.006714545,2.024505E-6,0.04725402,0.006858412,3.942111E-4,0.02318826,1.227495E-4,0.006398397,0.005455729,7.255145E-5,1.167758E-5,2.030978E-5,2.17901E-8,4.125305E-8,0.01501965,2.312229E-4,4.56147E-4,1.141535E-4,1.595259E-6,0.003488419,0.001633455,4.497884E-5,0.002150261,1.93131E-4,0.001544555,5.372959E-5,8.503007E-6,4.028776E-5,8.416621E-7,6.590742E-6,5.158522E-5,3.130602E-7,3.510317E-4,1.580651E-7,2.630459E-7,5.492219E-11,1.14562E-5,0.005677148,7.71103E-5,1.698514E-5,1.003048E-4,9.179319E-5,3.4164E-5,5.075594E-5,1.067167E-11,-1.884198E-36,8.05371,7.275521E-5,455803.6,455803.6
7.454081E-4,15.38063,-2.136066E7,1348.85,1348.85,0.001118727,1.0,0.7962682,4.954457E-6,0.07563394,6.350224E-5,0.006650644,1.99229E-6,0.04773166,0.007029813,3.824415E-4,0.02290858,1.197663E-4,0.006448167,0.005400487,7.206156E-5,1.072748E-5,1.840729E-5,2.100959E-8,3.981381E-8,0.01475144,2.249163E-4,4.329744E-4,1.096528E-4,1.553875E-6,0.003449533,0.001648918,4.656685E-5,0.002188813,1.975637E-4,0.001552926,5.31062E-5,8.092677E-6,4.233652E-5,6.636003E-7,6.330354E-6,4.873812E-5,2.978979E-7,3.329202E-4,1.274512E-7,1.904558E-7,5.263287E-11,9.451635E-6,0.005663964,7.613935E-5,1.752867E-5,1.018127E-4,8.779283E-5,3.530235E-5,5.155142E-5,4.983008E-12,-4.957472E-38,8.050661,7.273607E-5,455631.0,455631.0
8.0E-4,15.38727,-1.920981E7,1348.608,1348.608,0.001118727,1.0,0.7950736,4.848957E-6,0.07687926,6.127299E-5,0.006546368,1.944183E-6,0.04850379,0.007312649,3.636662E-4,0.02244873,1.151811E-4,0.006521446,0.005311451,7.129599E-5,9.312272E-6,1.57031E-5,1.984084E-8,3.765475E-8,0.0143169,2.151413E-4,3.98908E-4,1.027279E-4,1.490848E-6,0.003385895,0.001673189,4.921148E-5,0.002252685,2.045951E-4,0.001565536,5.229428E-5,7.535988E-6,4.580076E-5,4.465513E-7,5.945573E-6,4.457462E-5,2.757047E-7,3.048709E-4,9.166878E-8,1.10945E-7,4.912717E-11,6.855359E-6,0.005642058,7.46347E-5,1.843297E-5,1.041891E-4,8.158159E-5,3.717896E-5,5.276273E-5,1.391998E-12,2.42561E-40,8.045745,7.270469E-5,455352.7,455352.8
8.716423E-4,15.3957,-1.66732E7,1348.327,1348.327,0.001118727,1.0,0.7935873,4.731017E-6,0.07843513,5.873374E-5,0.006415316,1.890515E-6,0.04946199,0.007673789,3.408511E-4,0.02186525,1.098661E-4,0.006599854,0.005201266,7.038615E-5,7.754644E-6,1.291546E-5,1.852567E-8,3.521834E-8,0.01377637,2.03653E-4,3.618009E-4,9.473824E-5,1.418565E-6,0.003305826,0.001702018,5.262988E-5,0.002334717,2.130765E-4,0.001579849,5.15659E-5,6.991942E-6,5.036875E-5,2.679014E-7,5.521711E-6,4.006554E-5,2.515231E-7,2.722029E-4,6.357247E-8,5.491407E-8,4.506167E-11,4.520471E-6,0.005613788,7.287665E-5,1.960393E-5,1.070402E-4,7.43372E-5,3.957007E-5,5.413643E-5,2.63968E-13,4.374004E-42,8.039665,7.266488E-5,455008.7,455008.7
9.0E-4,15.39896,-1.574813E7,1348.227,1348.227,0.001118727,1.0,0.7930218,4.689648E-6,0.07902894,5.782804E-5,0.006365107,1.871695E-6,0.04982564,0.007813869,3.323461E-4,0.02164022,1.079481E-4,0.006625928,0.005159491,7.005077E-5,7.218372E-6,1.20037E-5,1.805987E-8,3.435335E-8,0.01357094,1.994591E-4,3.490417E-4,9.187879E-5,1.392665E-6,0.003275183,0.001712573,5.396778E-5,0.002366681,2.162207E-4,0.001584953,5.135608E-5,6.81942E-6,5.218242E-5,2.195507E-7,5.374294E-6,3.852056E-5,2.431744E-7,2.604286E-4,5.615633E-8,4.164125E-8,4.35916E-11,3.839458E-6,0.005602726,7.224009E-5,2.006374E-5,1.080958E-4,7.172693E-5,4.049558E-5,5.462003E-5,1.370805E-13,1.751874E-43,8.037363,7.264949E-5,454878.4,454878.4
9.134439E-4,15.40049,-1.532377E7,1348.181,1348.181,0.001118727,1.0,0.7927579,4.670954E-6,0.0793064,5.741582E-5,0.006341613,1.863188E-6,0.04999516,0.007879745,3.284121E-4,0.02153466,1.070713E-4,0.006637384,0.005140019,6.989602E-5,6.978324E-6,1.160382E-5,1.784831E-8,3.39601E-8,0.01347513,1.975328E-4,3.433207E-4,9.05778E-5,1.380857E-6,0.003260859,0.001717418,5.459919E-5,0.002381742,2.176718E-4,0.001587278,5.126906E-5,6.744391E-6,5.304318E-5,1.999266E-7,5.30785E-6,3.782866E-5,2.394217E-7,2.550574E-4,5.316039E-8,3.65351E-8,4.291901E-11,3.554559E-6,0.005597505,7.194896E-5,2.028114E-5,1.085832E-4,7.053673E-5,4.09304E-5,5.483834E-5,1.00565E-13,4.012567E-44,8.03629,7.264226E-5,454817.7,454817.7
9.152145E-4,15.4007,-1.526861E7,1348.175,1348.175,0.001118727,1.0,0.7927233,4.668532E-6,0.07934275,5.736231E-5,0.006338534,1.862087E-6,0.05001735,0.007888396,3.278986E-4,0.02152081,1.069573E-4,0.00663885,0.00513747,6.987584E-5,6.947361E-6,1.155261E-5,1.782086E-8,3.390906E-8,0.01346259,1.972819E-4,3.425821E-4,9.040898E-5,1.379323E-6,0.003258982,0.001718049,5.468222E-5,0.002383721,2.17861E-4,0.001587579,5.125815E-5,6.734807E-6,5.315658E-5,1.974835E-7,5.299255E-6,3.773936E-5,2.389367E-7,2.543598E-4,5.278774E-8,3.59116E-8,4.283154E-11,3.5187E-6,0.005596819,7.191111E-5,2.030975E-5,1.086468E-4,7.038218E-5,4.098748E-5,5.486659E-5,9.65474E-14,3.301308E-44,8.03615,7.264131E-5,454809.7,454809.7
9.275153E-4,15.40209,-1.488923E7,1348.134,1348.134,0.001118727,1.0,0.7924844,4.651982E-6,0.07959411,5.699536E-5,0.006317232,1.854552E-6,0.05017066,0.007948339,3.243603E-4,0.02142494,1.061748E-4,0.006648773,0.005119859,6.973681E-5,6.736336E-6,1.120593E-5,1.763283E-8,3.35593E-8,0.01337592,1.955571E-4,3.375429E-4,8.925205E-5,1.368803E-6,0.003246005,0.001722384,5.525814E-5,0.002397443,2.191641E-4,0.00158965,5.118571E-5,6.670042E-6,5.394468E-5,1.81361E-7,5.240509E-6,3.713039E-5,2.356248E-7,2.495752E-4,5.032916E-8,3.186792E-8,4.223089E-11,3.279704E-6,0.005592056,7.165125E-5,2.050833E-5,1.090848E-4,6.932243E-5,4.138283E-5,5.505959E-5,7.275407E-14,8.54646E-45,8.03518,7.263473E-5,454754.9,454754.9
9.306519E-4,15.40244,-1.479266E7,1348.124,1348.124,0.001118727,1.0,0.7924238,4.647831E-6,0.07965787,5.690314E-5,0.006311825,1.852663E-6,0.05020952,0.00796358,3.234661E-4,0.02140059,1.059778E-4,0.00665123,0.005115395,6.970168E-5,6.683644E-6,1.111999E-5,1.758558E-8,3.347139E-8,0.01335395,1.951221E-4,3.362831E-4,8.896141E-5,1.366157E-6,0.003242713,0.001723477,5.540476E-5,0.002400934,2.194931E-4,0.00159017,5.116813E-5,6.654018E-6,5.414571E-5,1.774766E-7,5.225792E-6,3.697821E-5,2.34796E-7,2.483722E-4,4.973679E-8,3.091251E-8,4.207964E-11,3.221485E-6,0.005590844,7.158584E-5,2.055892E-5,1.091954E-4,6.905603E-5,4.148332E-5,5.510792E-5,6.769077E-14,6.051242E-45,8.034935,7.263306E-5,454740.9,454741.0
9.346079E-4,15.40289,-1.467375E7,1348.112,1348.112,0.001118727,1.0,0.7923476,4.642642E-6,0.0797381,5.678755E-5,0.006305021,1.850299E-6,0.05025839,0.007982777,3.22343E-4,0.02136993,1.057308E-4,0.006654287,0.00510978,6.965757E-5,6.617835E-6,1.101302E-5,1.752643E-8,3.33613E-8,0.01332632,1.945764E-4,3.347087E-4,8.859737E-5,1.362842E-6,0.003238571,0.001724847,5.558954E-5,0.002405333,2.199061E-4,0.001590823,5.114649E-5,6.634085E-6,5.439929E-5,1.727051E-7,5.207383E-6,3.678804E-5,2.337595E-7,2.468648E-4,4.9009E-8,2.974946E-8,4.188999E-11,3.149603E-6,0.005589315,7.150383E-5,2.062271E-5,1.093343E-4,6.872228E-5,4.160986E-5,5.516836E-5,6.18141E-14,3.92686E-45,8.034626,7.263095E-5,454723.5,454723.5
0.001,15.41017,-1.279452E7,1347.915,1347.915,0.001118727,1.0,0.7911183,4.562851E-6,0.08103496,5.498928E-5,0.006194841,1.813919E-6,0.05104516,0.008296174,3.044997E-4,0.0208717,1.018654E-4,0.00669836,0.00501932,6.895582E-5,5.625945E-6,9.448948E-6,1.660804E-8,3.164933E-8,0.01288126,1.859743E-4,3.107818E-4,8.295897E-5,1.311154E-6,0.003171679,0.001746346,5.862235E-5,0.002477363,2.264438E-4,0.001600995,5.085994E-5,6.343323E-6,5.859628E-5,1.108471E-7,4.925021E-6,3.390251E-5,2.179273E-7,2.234416E-4,3.949597E-8,1.581906E-8,3.891984E-11,2.174273E-6,0.005564219,7.022198E-5,2.167378E-5,1.115399E-4,6.354352E-5,4.367183E-5,5.608975E-5,1.383004E-14,1.053427E-47,8.029658,7.259662E-5,454442.3,454442.3
0.0011,15.42101,-1.025679E7,1347.663,1347.663,0.001118727,1.0,0.7893391,4.459274E-6,0.08292029,5.258161E-5,0.006034092,1.766468E-6,0.05217774,0.008762134,2.796394E-4,0.02013948,9.662713E-5,0.006744656,0.004888612,6.796365E-5,4.408227E-6,7.656126E-6,1.538382E-8,2.935865E-8,0.01224017,1.741383E-4,2.804534E-4,7.554349E-5,1.241767E-6,0.003074899,0.001775365,6.318535E-5,0.002585208,2.354598E-4,0.001614699,5.061266E-5,6.003534E-6,6.502713E-5,5.816255E-8,4.558713E-6,3.025673E-5,1.97587E-7,1.924868E-4,3.08851E-8,6.085599E-9,3.489938E-11,1.246107E-6,0.0055264,6.84966E-5,2.327229E-5,1.146203E-4,5.672886E-5,4.672246E-5,5.7245E-5,1.418366E-15,1.197217E-51,8.022518,7.254563E-5,454038.2,454038.2
0.00115947,15.42729,-8916403.0,1347.538,1347.538,0.001118727,1.0,0.7883324,4.406046E-6,0.08399129,5.13055E-5,0.00594253,1.741925E-6,0.05281488,0.009032284,2.661047E-4,0.01971998,9.382252E-5,0.006761715,0.004814638,6.74081E-5,3.822716E-6,6.845138E-6,1.473706E-8,2.814423E-8,0.01187948,1.677256E-4,2.651659E-4,7.170827E-5,1.204973E-6,0.003020334,0.001790641,6.585845E-5,0.002648137,2.403104E-4,0.001622008,5.053643E-5,5.841552E-6,6.885407E-5,4.065121E-8,4.369714E-6,2.842443E-5,1.87198E-7,1.764732E-4,2.762825E-8,3.473929E-9,3.275898E-11,9.008014E-7,0.005504203,6.758273E-5,2.421974E-5,1.1631E-4,5.322056E-5,4.848185E-5,5.780619E-5,3.68056E-16,-1.113411E-54,8.018506,7.251606E-5,453811.1,453811.1
0.001163361,15.4277,-8832731.0,1347.531,1347.531,0.001118727,1.0,0.7882678,4.402747E-6,0.08406015,5.122546E-5,0.005936638,1.740399E-6,0.05285569,0.009049788,2.652493E-4,0.01969293,9.364595E-5,0.006762586,0.004809887,6.737247E-5,3.787495E-6,6.797411E-6,1.469653E-8,2.806803E-8,0.01185638,1.673203E-4,2.642248E-4,7.147039E-5,1.202665E-6,0.003016838,0.001791592,6.603232E-5,0.002652225,2.406152E-4,0.001622468,5.053276E-5,5.831729E-6,6.910443E-5,3.97412E-8,4.357972E-6,2.831177E-5,1.865553E-7,1.754813E-4,2.744628E-8,3.349642E-9,3.262472E-11,8.820488E-7,0.005502758,6.752549E-5,2.428167E-5,1.164173E-4,5.300368E-5,4.859559E-5,5.783996E-5,3.370162E-16,-7.297764E-55,8.018249,7.251415E-5,453796.6,453796.6
0.0012,15.43152,-8067433.0,1347.463,1347.463,0.001118727,1.0,0.7876663,4.372698E-6,0.0847016,5.049058E-5,0.005881722,1.726473E-6,0.05323485,0.009213634,2.573672E-4,0.01944053,9.202146E-5,0.006769392,0.004765636,6.704069E-5,3.472761E-6,6.376167E-6,1.432482E-8,2.736859E-8,0.01164177,1.635843E-4,2.556813E-4,6.93027E-5,1.181496E-6,0.00298436,0.001800279,6.766363E-5,0.002690544,2.43414E-4,0.001626693,5.050473E-5,5.743165E-6,7.146164E-5,3.228125E-8,4.250769E-6,2.728977E-5,1.807043E-7,1.664555E-4,2.5879E-8,2.380908E-9,3.139306E-11,7.244311E-7,0.005489195,6.700077E-5,2.486457E-5,1.174086E-4,5.103253E-5,4.965875E-5,5.814115E-5,1.470262E-16,-1.661101E-56,8.015862,7.249621E-5,453661.5,453661.5
0.0013,15.44175,-6173781.0,1347.307,1347.307,0.001118727,1.0,0.7860868,4.298866E-6,0.08639145,4.863932E-5,0.005736835,1.692002E-6,0.05422537,0.009652094,2.373522E-4,0.01877226,8.79008E-5,0.006776194,0.004649083,6.616385E-5,2.751245E-6,5.44486E-6,1.339098E-8,2.560695E-8,0.01108134,1.54058E-4,2.349066E-4,6.398286E-5,1.128296E-6,0.002899599,0.001821598,7.206192E-5,0.002793602,2.504182E-4,0.001637376,5.047405E-5,5.530529E-6,7.788816E-5,1.934415E-8,3.985256E-6,2.48113E-5,1.663574E-7,1.444713E-4,2.259302E-8,9.588628E-10,2.830642E-11,4.289125E-7,0.005452566,6.568657E-5,2.645368E-5,1.199574E-4,4.624895E-5,5.248948E-5,5.882092E-5,1.549151E-17,8.513763E-59,8.009625,7.244819E-5,453308.5,453308.5
0.0014,15.45172,-4533468.0,1347.19,1347.19,0.001118727,1.0,0.7845903,4.234799E-6,0.08799957,4.697487E-5,0.005598703,1.661722E-6,0.0551563,0.01007861,2.193166E-4,0.01813249,8.416114E-5,0.006767983,0.004537946,6.531755E-5,2.192759E-6,4.752818E-6,1.255548E-8,2.40255E-8,0.01055504,1.453782E-4,2.170899E-4,5.938978E-5,1.080732E-6,0.002820181,0.001839736,7.638355E-5,0.002894548,2.565614E-4,0.001647011,5.048538E-5,5.347664E-6,8.429655E-5,1.271129E-8,3.751598E-6,2.269508E-5,1.539379E-7,1.25834E-4,2.019734E-8,4.075811E-10,2.557093E-11,2.601052E-7,0.00541649,6.451746E-5,2.804134E-5,1.223065E-4,4.221059E-5,5.522164E-5,5.931786E-5,1.577696E-18,7.099271E-60,8.00376,7.240143E-5,452976.6,452976.6
0.0015,15.46145,-3111465.0,1347.106,1347.106,0.001118727,1.0,0.7831684,4.178375E-6,0.08953372,4.54599E-5,0.005466727,1.634697E-6,0.05603336,0.01049406,2.030247E-4,0.01751929,8.072821E-5,0.006747146,0.004431446,6.449145E-5,1.759057E-6,4.226604E-6,1.17997E-8,2.259076E-8,0.01005972,1.374116E-4,2.015268E-4,5.537524E-5,1.037775E-6,0.002745705,0.001855037,8.06309E-5,0.002993505,2.619167E-4,0.001655778,5.051872E-5,5.184225E-6,9.067798E-5,9.182287E-9,3.542615E-6,2.085561E-5,1.430306E-7,1.09979E-4,1.830962E-8,1.916225E-10,2.313461E-11,1.627903E-7,0.005380951,6.346537E-5,2.962848E-5,1.244864E-4,3.878132E-5,5.786092E-5,5.965873E-5,1.667956E-19,-6.017667E-61,7.998225,7.235586E-5,452663.3,452663.4
0.0016,15.47095,-1878411.0,1347.052,1347.052,0.001118727,1.0,0.7818145,4.128045E-6,0.09100022,4.406736E-5,0.005340404,1.610252E-6,0.05686128,0.01089914,1.882748E-4,0.016931,7.754804E-5,0.006715653,0.004328971,6.367884E-5,1.421219E-6,3.816506E-6,1.111022E-8,2.127863E-8,0.009592657,1.300572E-4,1.877298E-4,5.182604E-5,9.98663E-7,0.002675801,0.001867792,8.480578E-5,0.003090567,2.665466E-4,0.001663808,5.056273E-5,5.034144E-6,9.70248E-5,7.199412E-9,3.353311E-6,1.923369E-5,1.333427E-7,9.644746E-5,1.674204E-8,1.054714E-10,2.095656E-11,1.060391E-7,0.005345937,6.250856E-5,3.121556E-5,1.26521E-4,3.585077E-5,6.04121E-5,5.986525E-5,1.839945E-20,-4.081837E-61,7.992989,7.231142E-5,452367.0,452367.0
0.001693491,15.47964,-874526.5,1347.024,1347.024,0.001118727,1.0,0.7806052,4.08548E-6,0.0923148,4.285841E-5,0.005227033,1.589291E-6,0.05759444,0.01126899,1.757256E-4,0.01640218,7.476795E-5,0.006678027,0.004236381,6.292748E-5,1.172551E-6,3.50799E-6,1.051672E-8,2.014685E-8,0.009179518,1.236654E-4,1.761222E-4,4.885185E-5,9.650636E-7,0.002614282,0.001877639,8.864464E-5,0.003179664,2.702672E-4,0.001670733,5.060783E-5,4.902682E-6,1.029213E-4,6.062952E-9,3.190965E-6,1.787677E-5,1.251992E-7,8.556483E-5,1.547758E-8,7.146631E-11,1.912453E-11,7.414207E-8,0.005313668,6.168513E-5,3.269943E-5,1.283084E-4,3.348266E-5,6.272112E-5,5.995266E-5,2.368175E-21,4.904461E-64,7.98834,7.227087E-5,452103.9,452103.9
0.001697135,15.47997,-838164.0,1347.023,1347.023,0.001118727,1.0,0.7805591,4.083899E-6,0.09236497,4.281294E-5,0.005222703,1.588507E-6,0.05762225,0.01128324,1.752592E-4,0.01638198,7.466302E-5,0.006676417,0.004232832,6.289832E-5,1.163971E-6,3.497141E-6,1.049451E-8,2.010445E-8,0.009163856,1.234251E-4,1.756921E-4,4.874188E-5,9.638072E-7,0.002611956,0.001877984,8.879299E-5,0.003183104,2.704008E-4,0.001670992,5.060961E-5,4.897704E-6,1.031503E-4,6.027582E-9,3.184894E-6,1.782665E-5,1.248978E-7,8.51717E-5,1.54315E-8,7.061405E-11,1.905682E-11,7.318287E-8,0.005312419,6.165428E-5,3.275726E-5,1.28376E-4,3.339678E-5,6.280965E-5,5.995417E-5,2.184305E-21,3.348316E-64,7.988163,7.22693E-5,452093.9,452093.9
0.0017,15.48023,-809659.3,1347.022,1347.022,0.001118727,1.0,0.780523,4.08266E-6,0.09240437,4.277726E-5,0.005219303,1.587892E-6,0.05764408,0.01129443,1.748935E-4,0.01636611,7.458069E-5,0.006675143,0.004230043,6.28754E-5,1.157279E-6,3.488667E-6,1.047708E-8,2.007118E-8,0.009151562,1.232365E-4,1.75355E-4,4.865569E-5,9.628217E-7,0.002610131,0.001878254,8.890959E-5,0.003185809,2.705053E-4,0.001671195,5.061102E-5,4.893796E-6,1.033303E-4,6.000161E-9,3.180132E-6,1.778736E-5,1.246616E-7,8.486413E-5,1.539543E-8,6.996266E-11,1.900376E-11,7.244153E-8,0.005311438,6.163007E-5,3.280274E-5,1.284291E-4,3.332958E-5,6.287919E-5,5.995526E-5,2.050404E-21,2.495579E-64,7.988025,7.226808E-5,452086.0,452086.0
0.0018,15.48929,116024.2,1347.015,1347.015,0.001118727,1.0,0.779289,4.041343E-6,0.0937507,4.157437E-5,0.00510305,1.567243E-6,0.05838523,0.01168044,1.627297E-4,0.01582328,7.179587E-5,0.006626993,0.004134279,6.207843E-5,9.504213E-7,3.219825E-6,9.892625E-9,1.895459E-8,0.008734411,1.16887E-4,1.641529E-4,4.579756E-5,9.298021E-7,0.002548381,0.001886644,9.294352E-5,0.00327929,2.738415E-4,0.001678015,5.065999E-5,4.760965E-6,1.095887E-4,5.2081E-9,3.020471E-6,1.648609E-5,1.168272E-7,7.49191E-5,1.421279E-8,5.44025E-11,1.724872E-11,5.213479E-8,0.005277441,6.081647E-5,3.439003E-5,1.302255E-4,3.114514E-5,6.526578E-5,5.994375E-5,2.194703E-22,-1.569398E-67,7.983308,7.22258E-5,451819.1,451819.1
0.0019,15.49814,916513.5,1347.027,1347.027,0.001118727,1.0,0.7781085,4.003423E-6,0.09504306,4.044698E-5,0.004991321,1.548025E-6,0.0590877,0.01205759,1.516528E-4,0.01530131,6.917038E-5,0.006572363,0.004041376,6.128629E-5,7.878204E-7,2.993993E-6,9.350872E-9,1.791803E-8,0.008339444,1.109581E-4,1.539399E-4,4.320048E-5,8.992511E-7,0.00249027,0.001893158,9.690855E-5,0.003371063,2.765989E-4,0.001684325,5.070765E-5,4.634269E-6,1.15795E-4,4.636246E-9,2.872389E-6,1.530726E-5,1.097173E-7,6.635751E-5,1.315882E-8,4.683633E-11,1.56685E-11,3.952724E-8,0.005243933,6.005713E-5,3.597731E-5,1.319225E-4,2.923893E-5,6.757499E-5,5.984328E-5,2.231485E-23,-1.261785E-67,7.978819,7.218457E-5,451565.0,451565.0
