Time_Soln#19 (sec),Volume_Soln#19 (cm3),Volumetric_heat_production_rate_Soln#19 (erg/cm3-sec),Surface_temperature_Soln#19 (K),Temperature_Soln#19 (K),Mass_Soln#19 (g),Pressure_Soln#19 (atm),Mole_fraction_H2_Soln#19 (),Mole_fraction_H_Soln#19 (),Mole_fraction_CH4_Soln#19 (),Mole_fraction_CH3_Soln#19 (),Mole_fraction_C2H6_Soln#19 (),Mole_fraction_C2H5_Soln#19 (),Mole_fraction_C2H4_Soln#19 (),Mole_fraction_C2H3_Soln#19 (),Mole_fraction_C2H2_Soln#19 (),Mole_fraction_C3H8_Soln#19 (),Mole_fraction_NC3H7_Soln#19 (),Mole_fraction_C3H6_Soln#19 (),Mole_fraction_C3H5-A_Soln#19 (),Mole_fraction_C3H4-P_Soln#19 (),Mole_fraction_C3H4-A_Soln#19 (),Mole_fraction_C3H3_Soln#19 (),Mole_fraction_PC4H9_Soln#19 (),Mole_fraction_IC4H10_Soln#19 (),Mole_fraction_IC4H9_Soln#19 (),Mole_fraction_TC4H9_Soln#19 (),Mole_fraction_IC4H8_Soln#19 (),Mole_fraction_IC4H7_Soln#19 (),Mole_fraction_C4H8-1_Soln#19 (),Mole_fraction_C4H8-2_Soln#19 (),Mole_fraction_C4H71-3_Soln#19 (),Mole_fraction_C4H6_Soln#19 (),Mole_fraction_C4H5_Soln#19 (),Mole_fraction_C4H4_Soln#19 (),Mole_fraction_C4H2_Soln#19 (),Mole_fraction_C6H6_Soln#19 (),Mole_fraction_FULVENE_Soln#19 (),Mole_fraction_C5H6_Soln#19 (),Mole_fraction_MCPTD_Soln#19 (),Mole_fraction_C10H8_Soln#19 (),Mole_fraction_NEOC5H12_Soln#19 (),Mole_fraction_NC5H10_Soln#19 (),Mole_fraction_B1M2_Soln#19 (),Mole_fraction_LC5H8_Soln#19 (),Mole_fraction_NC6H12_Soln#19 (),Mole_fraction_NC7H14_Soln#19 (),Mole_fraction_IC8H17_Soln#19 (),Mole_fraction_IC8H16_Soln#19 (),Mole_fraction_DIMEPTD_Soln#19 (),Mole_fraction_C7H8_Soln#19 (),Mole_fraction_C7H7_Soln#19 (),Mole_fraction_C6H5C2H_Soln#19 (),Mole_fraction_INDENYL_Soln#19 (),Mole_fraction_C12H8_Soln#19 (),Mole_fraction_NC10H20_Soln#19 (),Mole_fraction_IC12H26_Soln#19 (),Molecular_weight_Soln#19 (g/mole),Mass_density_Soln#19 (g/cm3),Unburned_hydrocarbons_Soln#19 (ppm),Volatile_organic_compounds_Soln#19 (ppm)
4.3E-4,15.53552,-3.127219E8,1608.889,1608.889,8.832053E-4,1.0,0.7626487,5.769774E-5,0.1164004,1.857839E-4,1.288157E-4,1.155871E-6,0.04343844,8.387475E-6,0.06003264,3.116208E-7,3.629862E-9,1.815713E-4,4.849462E-6,0.00128251,5.325129E-4,1.581332E-4,1.832696E-11,2.232806E-10,7.573398E-12,7.999477E-12,8.841827E-7,2.458692E-7,5.27831E-7,2.113624E-7,9.092464E-8,2.998866E-4,5.794515E-7,7.18956E-4,0.001157169,0.009077591,2.971331E-5,1.947507E-4,1.61844E-7,9.249726E-4,5.348984E-14,1.564433E-9,5.999609E-10,3.348155E-8,1.69698E-12,3.400803E-13,6.879622E-26,7.563144E-20,9.111996E-16,0.001135435,9.197873E-5,4.873706E-4,1.499101E-4,1.435963E-4,-1.431729E-10,-2.596548E-303,7.505505,5.685069E-5,424777.6,424777.6
4.356447E-4,15.53327,-3.091309E8,1608.42,1608.42,8.832053E-4,1.0,0.7626677,5.742247E-5,0.1164193,1.847989E-4,1.284523E-4,1.15006E-6,0.04328238,8.329658E-6,0.06017504,3.106553E-7,3.604258E-9,1.801485E-4,4.79994E-6,0.001271042,5.270923E-4,1.562399E-4,1.825428E-11,2.204026E-10,7.401356E-12,7.817121E-12,8.454015E-7,2.426011E-7,5.234331E-7,2.09808E-7,9.035596E-8,2.981597E-4,5.730179E-7,7.160268E-4,0.001160434,0.0090863,2.931648E-5,1.928231E-4,1.600095E-7,9.250884E-4,5.237737E-14,1.553566E-9,5.877837E-10,3.310972E-8,1.799336E-12,1.960805E-12,6.600965E-26,7.269747E-20,8.961473E-16,0.001124465,9.080595E-5,4.90368E-4,1.499007E-4,1.448455E-4,-1.451119E-10,-2.596169E-303,7.504409,5.685896E-5,424715.6,424715.6
4.4E-4,15.53154,-3.064006E8,1608.062,1608.062,8.832053E-4,1.0,0.7626827,5.721309E-5,0.1164335,1.840513E-4,1.281833E-4,1.145635E-6,0.04316316,8.285792E-6,0.06028337,3.099303E-7,3.584762E-9,1.790874E-4,4.762893E-6,0.001262479,5.230439E-4,1.548205E-4,1.812626E-11,2.183118E-10,7.276735E-12,7.685146E-12,8.176885E-7,2.401811E-7,5.20146E-7,2.086483E-7,8.992515E-8,2.968517E-4,5.681629E-7,7.138277E-4,0.001162905,0.009092865,2.902157E-5,1.913638E-4,1.58624E-7,9.251756E-4,5.157416E-14,1.544619E-9,5.789562E-10,3.283399E-8,1.732676E-12,1.076644E-12,6.403607E-26,7.061999E-20,8.852415E-16,0.001116139,8.991856E-5,4.926527E-4,1.498879E-4,1.458009E-4,-1.392791E-10,-2.595879E-303,7.503573,5.686528E-5,424668.3,424668.3
4.4239E-4,15.5306,-3.049181E8,1607.867,1607.867,8.832053E-4,1.0,0.762691,5.709924E-5,0.1164411,1.836454E-4,1.280396E-4,1.143233E-6,0.04309815,8.261983E-6,0.06034227,3.095394E-7,3.575033E-9,1.785177E-4,4.742966E-6,0.00125788,5.208692E-4,1.540561E-4,1.851898E-11,2.172088E-10,7.211091E-12,7.615668E-12,8.032237E-7,2.38888E-7,5.183831E-7,2.080255E-7,8.969157E-8,2.961425E-4,5.655371E-7,7.126424E-4,0.001164244,0.009096413,2.886364E-5,1.905728E-4,1.578741E-7,9.252229E-4,5.115196E-14,1.543183E-9,5.743041E-10,3.268658E-8,1.951431E-12,4.696154E-12,6.301157E-26,6.954175E-20,8.794948E-16,0.001111618,8.943777E-5,4.938966E-4,1.498789E-4,1.463221E-4,-1.505194E-10,-2.595722E-303,7.503118,5.686873E-5,424642.5,424642.5
4.476285E-4,15.52855,-3.017016E8,1607.443,1607.443,8.832053E-4,1.0,0.7627094,5.685235E-5,0.1164573,1.827666E-4,1.27734E-4,1.138009E-6,0.04295672,8.210449E-6,0.06047,3.086989E-7,3.552404E-9,1.772995E-4,4.700271E-6,0.001248045,5.162171E-4,1.524162E-4,1.867469E-11,2.148953E-10,7.073708E-12,7.470365E-12,7.732764E-7,2.361383E-7,5.146027E-7,2.066937E-7,8.918637E-8,2.946091E-4,5.598759E-7,7.100971E-4,0.001167136,0.009104056,2.8527E-5,1.888635E-4,1.562564E-7,9.253252E-4,5.027067E-14,1.532526E-9,5.64565E-10,3.237282E-8,1.878542E-12,3.822907E-12,6.090131E-26,6.732141E-20,8.674614E-16,0.001101829,8.839924E-5,4.965982E-4,1.498546E-4,1.474572E-4,-1.505701E-10,-2.59538E-303,7.502129,5.687624E-5,424586.5,424586.5
4.5E-4,15.52762,-3.002619E8,1607.252,1607.252,8.832053E-4,1.0,0.7627178,5.674178E-5,0.1164645,1.823736E-4,1.275998E-4,1.135665E-6,0.04289317,8.187412E-6,0.06052721,3.083257E-7,3.541208E-9,1.767616E-4,4.68138E-6,0.001243702,5.141623E-4,1.516897E-4,1.790089E-11,2.138939E-10,7.014339E-12,7.40762E-12,7.604815E-7,2.349308E-7,5.129307E-7,2.061054E-7,8.896073E-8,2.939244E-4,5.573552E-7,7.089687E-4,0.001168426,0.009107455,2.837884E-5,1.881007E-4,1.555357E-7,9.25371E-4,4.98909E-14,1.525242E-9,5.603556E-10,3.223453E-8,1.731059E-12,1.143257E-12,6.000366E-26,6.637726E-20,8.622585E-16,0.001097451,8.7936E-5,4.9781E-4,1.498415E-4,1.479676E-4,-1.508123E-10,-2.595226E-303,7.501685,5.687962E-5,424561.4,424561.4
4.6E-4,15.52378,-2.942998E8,1606.459,1606.459,8.832053E-4,1.0,0.7627539,5.628315E-5,0.1164937,1.807478E-4,1.270591E-4,1.125944E-6,0.04262829,8.092151E-6,0.06076451,3.067968E-7,3.499244E-9,1.745772E-4,4.604433E-6,0.001226082,5.05822E-4,1.487272E-4,1.773913E-11,2.099453E-10,6.781076E-12,7.161381E-12,7.11113E-7,2.300713E-7,5.061325E-7,2.037153E-7,8.802892E-8,2.910974E-4,5.469954E-7,7.043619E-4,0.001173743,0.009121403,2.77806E-5,1.849549E-4,1.525713E-7,9.255619E-4,4.840522E-14,1.507828E-9,5.438175E-10,3.167837E-8,1.668275E-12,1.331333E-12,5.655908E-26,6.275636E-20,8.417697E-16,0.001079343,8.602689E-5,5.028467E-4,1.497726E-4,1.500979E-4,-1.353001E-10,-2.594587E-303,7.499838,5.689371E-5,424456.9,424456.9
4.630543E-4,15.52262,-2.925133E8,1606.219,1606.219,8.832053E-4,1.0,0.7627651,5.614552E-5,0.1165023,1.802611E-4,1.269017E-4,1.123023E-6,0.04254838,8.063654E-6,0.06083573,3.063438E-7,3.486643E-9,1.73936E-4,4.581784E-6,0.001220918,5.033763E-4,1.47854E-4,1.764285E-11,2.088236E-10,6.714979E-12,7.091699E-12,6.974102E-7,2.286588E-7,5.04137E-7,2.030135E-7,8.775052E-8,2.90253E-4,5.439161E-7,7.030028E-4,0.001175327,0.009125541,2.760615E-5,1.840166E-4,1.516894E-7,9.256198E-4,4.798635E-14,1.50305E-9,5.39133E-10,3.151652E-8,1.779756E-12,2.817463E-12,5.560705E-26,6.175637E-20,8.359537E-16,0.001073924,8.545788E-5,5.043617E-4,1.497473E-4,1.507414E-4,-1.46037E-10,-2.594395E-303,7.499281,5.689796E-5,424425.4,424425.4
4.7E-4,15.52,-2.885083E8,1605.681,1605.681,8.832053E-4,1.0,0.7627908,5.583667E-5,0.1165212,1.79171E-4,1.265562E-4,1.11646E-6,0.04236837,7.999857E-6,0.06099553,3.053357E-7,3.458503E-9,1.725203E-4,4.531665E-6,0.001209537,4.979837E-4,1.459213E-4,1.747597E-11,2.064029E-10,6.572794E-12,6.941962E-12,6.684104E-7,2.255636E-7,4.997177E-7,2.014634E-7,8.712769E-8,2.883646E-4,5.370554E-7,6.999928E-4,0.001178865,0.009134744,2.722305E-5,1.819209E-4,1.497238E-7,9.257515E-4,4.708894E-14,1.490085E-9,5.290637E-10,3.116164E-8,1.610238E-12,3.702781E-13,5.359524E-26,5.964471E-20,8.234118E-16,0.001061789,8.418772E-5,5.077666E-4,1.496827E-4,1.521926E-4,-1.295209E-10,-2.593962E-303,7.49803,5.690756E-5,424354.6,424354.6
4.770092E-4,15.51739,-2.845476E8,1605.144,1605.144,8.832053E-4,1.0,0.7628172,5.553069E-5,0.1165395,1.780938E-4,1.262237E-4,1.109948E-6,0.04218907,7.936854E-6,0.06115388,3.043481E-7,3.430811E-9,1.711477E-4,4.482955E-6,0.001198537,4.927687E-4,1.440419E-4,1.734878E-11,2.041322E-10,6.439758E-12,6.802068E-12,6.419062E-7,2.225946E-7,4.954331E-7,1.999599E-7,8.651319E-8,2.865023E-4,5.303242E-7,6.970645E-4,0.001182346,0.009143751,2.685457E-5,1.798581E-4,1.477941E-7,9.25885E-4,4.625411E-14,1.478603E-9,5.196552E-10,3.082018E-8,1.655564E-12,7.136564E-13,5.175756E-26,5.771788E-20,8.11645E-16,0.001049803,8.293841E-5,5.111475E-4,1.496078E-4,1.536403E-4,-1.523942E-10,-2.593531E-303,7.496786,5.691712E-5,424284.2,424284.2
4.8E-4,15.51629,-2.828816E8,1604.918,1604.918,8.832053E-4,1.0,0.7628285,5.540179E-5,0.1165471,1.776408E-4,1.260864E-4,1.107201E-6,0.04211327,7.910375E-6,0.06122058,3.039349E-7,3.419165E-9,1.70578E-4,4.462698E-6,0.001193985,4.906092E-4,1.432606E-4,1.728191E-11,2.032097E-10,6.385895E-12,6.74549E-12,6.313601E-7,2.213719E-7,4.936498E-7,1.993357E-7,8.625505E-8,2.857202E-4,5.275081E-7,6.958468E-4,0.001183805,0.009147512,2.670256E-5,1.789932E-4,1.469865E-7,9.259423E-4,4.591752E-14,1.47384E-9,5.158509E-10,3.067941E-8,1.577343E-12,2.756703E-13,5.10258E-26,5.695128E-20,8.068642E-16,0.001044764,8.241488E-5,5.125736E-4,1.495731E-4,1.542529E-4,-1.436876E-10,-2.59335E-303,7.496261,5.692117E-5,424254.5,424254.5
4.82887E-4,15.51523,-2.812876E8,1604.701,1604.701,8.832053E-4,1.0,0.7628395,5.527832E-5,0.1165543,1.772073E-4,1.259563E-4,1.104569E-6,0.04204049,7.885044E-6,0.06128447,3.035409E-7,3.408156E-9,1.700369E-4,4.443451E-6,0.001189669,4.885612E-4,1.425179E-4,1.729568E-11,2.023469E-10,6.335467E-12,6.692555E-12,6.215889E-7,2.202159E-7,4.919637E-7,1.987427E-7,8.600821E-8,2.849723E-4,5.248212E-7,6.946894E-4,0.001185198,0.009151097,2.65587E-5,1.781668E-4,1.462157E-7,9.259979E-4,4.56032E-14,1.47194E-9,5.122923E-10,3.054615E-8,2.035467E-12,6.332691E-12,5.034715E-26,5.62407E-20,8.023848E-16,0.001039944,8.191488E-5,5.13941E-4,1.495381E-4,1.548415E-4,-1.743699E-10,-2.593175E-303,7.495757,5.692505E-5,424225.9,424225.9
4.9E-4,15.51264,-2.774142E8,1604.17,1604.17,8.832053E-4,1.0,0.7628669,5.497801E-5,0.1165715,1.761547E-4,1.256459E-4,1.098156E-6,0.04186282,7.823567E-6,0.06143989,3.025879E-7,3.381083E-9,1.687393E-4,4.397208E-6,0.001179354,4.836646E-4,1.40735E-4,1.71178E-11,2.003177E-10,6.217398E-12,6.568756E-12,5.991247E-7,2.174656E-7,4.878961E-7,1.973203E-7,8.540923E-8,2.831587E-4,5.183294E-7,6.919108E-4,0.00118857,0.009159741,2.621594E-5,1.761664E-4,1.443533E-7,9.261365E-4,4.487058E-14,1.45857E-9,5.039761E-10,3.022865E-8,1.610841E-12,1.120081E-12,4.87829E-26,5.460446E-20,7.918632E-16,0.001028245,8.070509E-5,5.172714E-4,1.494453E-4,1.562799E-4,-1.626573E-10,-2.59275E-303,7.494529,5.693454E-5,424156.4,424156.4
4.960448E-4,15.51047,-2.74184E8,1603.725,1603.725,8.832053E-4,1.0,0.7628904,5.472703E-5,0.1165855,1.752768E-4,1.253924E-4,1.092788E-6,0.04171363,7.772334E-6,0.06156979,3.017972E-7,3.358592E-9,1.676738E-4,4.359179E-6,0.001170928,4.796617E-4,1.392698E-4,1.699766E-11,1.986975E-10,6.123386E-12,6.470329E-12,5.81671E-7,2.152312E-7,4.845555E-7,1.961518E-7,8.491027E-8,2.816485E-4,5.129502E-7,6.89628E-4,0.00119137,0.009166885,2.593699E-5,1.745047E-4,1.428096E-7,9.262563E-4,4.429069E-14,1.449468E-9,4.973725E-10,2.997028E-8,1.570574E-12,7.445348E-13,4.7562E-26,5.332913E-20,7.834491E-16,0.001018495,7.970082E-5,5.200597E-4,1.493597E-4,1.574894E-4,-1.508772E-10,-2.592394E-303,7.493499,5.694251E-5,424098.1,424098.1
5.0E-4,15.50906,-2.721003E8,1603.437,1603.437,8.832053E-4,1.0,0.7629059,5.456485E-5,0.1165945,1.747105E-4,1.252312E-4,1.089315E-6,0.04161689,7.7393E-6,0.06165374,3.012888E-7,3.344123E-9,1.669942E-4,4.334896E-6,0.001165577,4.771179E-4,1.383349E-4,1.693696E-11,1.976851E-10,6.064762E-12,6.409023E-12,5.709931E-7,2.138174E-7,4.824242E-7,1.954063E-7,8.45886E-8,2.806752E-4,5.094965E-7,6.88172E-4,0.00119317,0.009171461,2.576029E-5,1.734358E-4,1.418184E-7,9.26336E-4,4.393073E-14,1.443886E-9,4.932646E-10,2.980648E-8,1.590702E-12,8.942886E-13,4.681176E-26,5.254631E-20,7.78186E-16,0.001012209,7.90552E-5,5.218636E-4,1.493005E-4,1.582745E-4,-1.443154E-10,-2.592164E-303,7.492832,5.694768E-5,424060.4,424060.4
5.073015E-4,15.50649,-2.683144E8,1602.91,1602.91,8.832053E-4,1.0,0.7629347,5.426969E-5,0.1166104,1.736815E-4,1.249432E-4,1.082983E-6,0.04144011,7.679317E-6,0.06180653,3.003681E-7,3.31779E-9,1.657745E-4,4.291274E-6,0.001156025,4.725743E-4,1.366573E-4,1.678562E-11,1.959091E-10,5.962154E-12,6.301862E-12,5.527142E-7,2.113038E-7,4.785972E-7,1.94068E-7,8.400456E-8,2.789089E-4,5.032549E-7,6.855608E-4,0.00119643,0.00917971,2.544577E-5,1.715006E-4,1.40027E-7,9.26486E-4,4.330408E-14,1.433156E-9,4.860972E-10,2.951439E-8,1.527976E-12,3.653473E-13,4.551956E-26,5.119984E-20,7.689419E-16,0.001000795,7.788692E-5,5.251514E-4,1.491846E-4,1.597108E-4,-1.373232E-10,-2.591742E-303,7.491615,5.695713E-5,423991.5,423991.5
5.1E-4,15.50555,-2.669349E8,1602.718,1602.718,8.832053E-4,1.0,0.7629455,5.416195E-5,0.1166162,1.733064E-4,1.248396E-4,1.080668E-6,0.04137535,7.657468E-6,0.06186231,3.000333E-7,3.308198E-9,1.653346E-4,4.275528E-6,0.001152597,4.709429E-4,1.360525E-4,1.672934E-11,1.952807E-10,5.925943E-12,6.264088E-12,5.463924E-7,2.104048E-7,4.77216E-7,1.935852E-7,8.379183E-8,2.782658E-4,5.009907E-7,6.846201E-4,0.001197614,0.009182695,2.533318E-5,1.707974E-4,1.393772E-7,9.265425E-4,4.308397E-14,1.429318E-9,4.835754E-10,2.940974E-8,1.517544E-12,2.901746E-13,4.506988E-26,5.073187E-20,7.656674E-16,9.966374E-4,7.746265E-5,5.26353E-4,1.491397E-4,1.602375E-4,-1.317068E-10,-2.591588E-303,7.49117,5.696059E-5,423966.3,423966.3
5.2E-4,15.50209,-2.619126E8,1602.012,1602.012,8.832053E-4,1.0,0.7629855,5.37688E-5,0.1166367,1.719403E-4,1.244682E-4,1.072208E-6,0.04113805,7.57794E-6,0.06206587,2.988166E-7,3.273328E-9,1.637523E-4,4.218849E-6,0.001140352,4.6511E-4,1.338788E-4,1.654702E-11,1.930727E-10,5.799023E-12,6.131885E-12,5.247904E-7,2.072046E-7,4.722461E-7,1.91848E-7,8.301738E-8,2.759255E-4,4.92791E-7,6.812426E-4,0.001201908,0.009193475,2.493202E-5,1.682461E-4,1.370239E-7,9.267574E-4,4.231708E-14,1.415663E-9,4.747734E-10,2.903643E-8,1.507223E-12,2.65871E-13,4.351992E-26,4.912149E-20,7.541409E-16,9.815073E-4,7.592421E-5,5.307436E-4,1.489641E-4,1.621701E-4,-1.152767E-10,-2.591025E-303,7.48954,5.697329E-5,423874.1,423874.1
5.3E-4,15.4987,-2.570285E8,1601.32,1601.32,8.832053E-4,1.0,0.7630259,5.338506E-5,0.1166561,1.706104E-4,1.241149E-4,1.063925E-6,0.04090486,7.50062E-6,0.06226461,2.976351E-7,3.239432E-9,1.622407E-4,4.16466E-6,0.001128791,4.595962E-4,1.31807E-4,1.637256E-11,1.910368E-10,5.682519E-12,6.010815E-12,5.057759E-7,2.041989E-7,4.674957E-7,1.901876E-7,8.226411E-8,2.736508E-4,4.84881E-7,6.780301E-4,0.001206062,0.009203821,2.455478E-5,1.657781E-4,1.347543E-7,9.269818E-4,4.161985E-14,1.402577E-9,4.667543E-10,2.868433E-8,1.483035E-12,3.074043E-13,4.213362E-26,4.768519E-20,7.434834E-16,9.668013E-4,7.443752E-5,5.350384E-4,1.487747E-4,1.640731E-4,-9.991594E-11,-2.590472E-303,7.487943,5.698576E-5,423783.7,423783.7
5.4E-4,15.49537,-2.522777E8,1600.64,1600.64,8.832053E-4,1.0,0.7630668,5.301037E-5,0.1166744,1.693153E-4,1.237777E-4,1.055814E-6,0.04067566,7.425409E-6,0.06245873,2.964855E-7,3.206458E-9,1.607938E-4,4.112777E-6,0.001117868,4.543791E-4,1.298302E-4,1.620661E-11,1.891521E-10,5.575125E-12,5.899469E-12,4.889884E-7,2.013709E-7,4.629485E-7,1.885976E-7,8.153088E-8,2.714382E-4,4.772446E-7,6.749731E-4,0.001210081,0.009213758,2.419953E-5,1.633896E-4,1.325641E-7,9.272168E-4,4.098329E-14,1.390024E-9,4.594249E-10,2.835129E-8,1.504572E-12,8.320256E-13,4.088707E-26,4.639752E-20,7.335872E-16,9.525013E-4,7.300012E-5,5.392404E-4,1.485724E-4,1.659475E-4,-9.730835E-11,-2.58993E-303,7.486376,5.699802E-5,423695.0,423695.0
5.496947E-4,15.49219,-2.477952E8,1599.994,1599.994,8.832053E-4,1.0,0.7631067,5.265552E-5,0.1166912,1.680917E-4,1.234646E-4,1.048109E-6,0.04045719,7.354438E-6,0.06264264,2.953991E-7,3.175321E-9,1.594484E-4,4.064537E-6,0.001107852,4.495882E-4,1.279998E-4,1.603965E-11,1.874525E-10,5.478733E-12,5.799759E-12,4.745722E-7,1.987865E-7,4.587181E-7,1.871186E-7,8.083839E-8,2.693501E-4,4.700905E-7,6.72151E-4,0.001213854,0.009223015,2.387469E-5,1.611474E-4,1.305136E-7,9.274555E-4,4.041743E-14,1.378373E-9,4.52909E-10,2.804468E-8,1.421195E-12,6.328993E-13,3.979447E-26,4.52725E-20,7.246373E-16,9.39014E-4,7.165197E-5,5.432273E-4,1.483646E-4,1.677377E-4,-9.78672E-11,-2.589415E-303,7.484886,5.700971E-5,423610.7,423610.7
5.5E-4,15.49209,-2.47656E8,1599.974,1599.974,8.832053E-4,1.0,0.7631079,5.264447E-5,0.1166917,1.680537E-4,1.23455E-4,1.047869E-6,0.04045037,7.352233E-6,0.06264836,2.953653E-7,3.17435E-9,1.594069E-4,4.06305E-6,0.001107545,4.494414E-4,1.279435E-4,1.603416E-11,1.874009E-10,5.475813E-12,5.796742E-12,4.741455E-7,1.987075E-7,4.585876E-7,1.87073E-7,8.081687E-8,2.692852E-4,4.698691E-7,6.720643E-4,0.001213971,0.009223301,2.386476E-5,1.61078E-4,1.304502E-7,9.274632E-4,4.040037E-14,1.377922E-9,4.527126E-10,2.803528E-8,1.421399E-12,5.312202E-13,3.976177E-26,4.523888E-20,7.243649E-16,9.385953E-4,7.161023E-5,5.433514E-4,1.483579E-4,1.677936E-4,-9.718469E-11,-2.589399E-303,7.48484,5.701007E-5,423608.1,423608.1
5.6E-4,15.48887,-2.431586E8,1599.319,1599.319,8.832053E-4,1.0,0.7631494,5.228696E-5,0.1167081,1.668238E-4,1.231451E-4,1.040081E-6,0.04022884,7.280987E-6,0.06283373,2.942713E-7,3.143081E-9,1.580746E-4,4.015307E-6,0.001097775,4.447612E-4,1.261399E-4,1.587044E-11,1.857657E-10,5.383537E-12,5.701506E-12,4.609638E-7,1.961935E-7,4.543975E-7,1.856075E-7,8.012088E-8,2.67188E-4,4.627386E-7,6.69294E-4,0.001217739,0.009232473,2.354866E-5,1.588389E-4,1.284079E-7,9.277217E-4,3.986381E-14,1.366089E-9,4.465406E-10,2.773554E-8,1.407437E-12,2.155402E-13,3.873999E-26,4.419032E-20,7.157276E-16,9.250628E-4,7.026518E-5,5.473754E-4,1.481322E-4,1.696127E-4,-7.917095E-11,-2.588877E-303,7.483332,5.702192E-5,423522.7,423522.7
5.7E-4,15.48571,-2.387812E8,1598.676,1598.676,8.832053E-4,1.0,0.7631911,5.193755E-5,0.1167237,1.656244E-4,1.228467E-4,1.032447E-6,0.04001096,7.211595E-6,0.06301498,2.932015E-7,3.112695E-9,1.567926E-4,3.969421E-6,0.001088521,4.403217E-4,1.244144E-4,1.577125E-11,1.842346E-10,5.297502E-12,5.612903E-12,4.49227E-7,1.938172E-7,4.503704E-7,1.841969E-7,7.944209E-8,2.651439E-4,4.558409E-7,6.666547E-4,0.001221391,0.009241294,2.324983E-5,1.566693E-4,1.26434E-7,9.279928E-4,3.936812E-14,1.355539E-9,4.408504E-10,2.745062E-8,1.48006E-12,1.7679E-12,3.780833E-26,4.323756E-20,7.076162E-16,9.118897E-4,6.896305E-5,5.513148E-4,1.47896E-4,1.714055E-4,-7.872586E-11,-2.588365E-303,7.481852,5.703356E-5,423439.0,423439.0
5.798378E-4,15.48265,-2.345883E8,1598.055,1598.055,8.832053E-4,1.0,0.7632323,5.160154E-5,0.1167382,1.644734E-4,1.225634E-4,1.025081E-6,0.03980013,7.145085E-6,0.06318938,2.921711E-7,3.08337E-9,1.555777E-4,3.92599E-6,0.001079896,4.361769E-4,1.227896E-4,1.556127E-11,1.828188E-10,5.218346E-12,5.531557E-12,4.389262E-7,1.916053E-7,4.465537E-7,1.828595E-7,7.879054E-8,2.631832E-4,4.492732E-7,6.641808E-4,0.001224873,0.009249639,2.297168E-5,1.546009E-4,1.245568E-7,9.282725E-4,3.891623E-14,1.344268E-9,4.356793E-10,2.718293E-8,1.43167E-12,9.492826E-13,3.696962E-26,4.2383E-20,7.000975E-16,8.992725E-4,6.772264E-5,5.551089E-4,1.47654E-4,1.731438E-4,-8.310422E-11,-2.587871E-303,7.480423,5.704482E-5,423358.1,423358.1
5.8E-4,15.4826,-2.345201E8,1598.045,1598.045,8.832053E-4,1.0,0.763233,5.159606E-5,0.1167384,1.644546E-4,1.225588E-4,1.024961E-6,0.03979668,7.144002E-6,0.06319222,2.921543E-7,3.082886E-9,1.555581E-4,3.925287E-6,0.001079758,4.361103E-4,1.227633E-4,1.555655E-11,1.827961E-10,5.217082E-12,5.53026E-12,4.387656E-7,1.915698E-7,4.464918E-7,1.828379E-7,7.877993E-8,2.631512E-4,4.491667E-7,6.64141E-4,0.00122493,0.009249774,2.296722E-5,1.545673E-4,1.245264E-7,9.282772E-4,3.890905E-14,1.344006E-9,4.355973E-10,2.717861E-8,1.427103E-12,8.603056E-13,3.695638E-26,4.236953E-20,6.99977E-16,8.990671E-4,6.770251E-5,5.551709E-4,1.476499E-4,1.731723E-4,-8.279643E-11,-2.587863E-303,7.4804,5.704501E-5,423356.8,423356.8
5.9E-4,15.47955,-2.303708E8,1597.426,1597.426,8.832053E-4,1.0,0.7632751,5.126208E-5,0.1167524,1.633129E-4,1.222801E-4,1.017616E-6,0.03958583,7.078109E-6,0.06336566,2.911273E-7,3.053909E-9,1.543665E-4,3.882762E-6,0.001071443,4.321083E-4,1.211809E-4,1.541621E-11,1.814381E-10,5.141574E-12,5.452819E-12,4.293944E-7,1.894393E-7,4.427496E-7,1.815255E-7,7.81333E-8,2.612066E-4,4.427019E-7,6.617441E-4,0.001228364,0.009257935,2.269934E-5,1.525289E-4,1.226805E-7,9.28575E-4,3.848167E-14,1.333356E-9,4.307274E-10,2.691886E-8,1.392532E-12,6.875861E-13,3.617302E-26,4.157433E-20,6.927471E-16,8.865756E-4,6.648105E-5,5.589476E-4,1.473948E-4,1.749142E-4,-7.169926E-11,-2.587369E-303,7.478974,5.705626E-5,423276.1,423276.1
6.0E-4,15.47655,-2.263296E8,1596.817,1596.817,8.832053E-4,1.0,0.7633173,5.093542E-5,0.1167657,1.621982E-4,1.220099E-4,1.010409E-6,0.03937835,7.013861E-6,0.06353542,2.901191E-7,3.025573E-9,1.532153E-4,3.84176E-6,0.001063552,4.283036E-4,1.196633E-4,1.524663E-11,1.801532E-10,5.070489E-12,5.380055E-12,4.209833E-7,1.874178E-7,4.391372E-7,1.80257E-7,7.750166E-8,2.59308E-4,4.364376E-7,6.594585E-4,0.001231697,0.00926579,2.244522E-5,1.505518E-4,1.208942E-7,9.288866E-4,3.808264E-14,1.322751E-9,4.26204E-10,2.667064E-8,1.368331E-12,1.270735E-13,3.545053E-26,4.084371E-20,6.858917E-16,8.744046E-4,6.529726E-5,5.626467E-4,1.471312E-4,1.766319E-4,-6.476338E-11,-2.586885E-303,7.477573,5.706732E-5,423196.8,423196.8
