Time_Soln#4 (sec),Volume_Soln#4 (cm3),Volumetric_heat_production_rate_Soln#4 (erg/cm3-sec),Surface_temperature_Soln#4 (K),Temperature_Soln#4 (K),Mass_Soln#4 (g),Pressure_Soln#4 (atm),Mole_fraction_H2_Soln#4 (),Mole_fraction_H_Soln#4 (),Mole_fraction_CH4_Soln#4 (),Mole_fraction_CH3_Soln#4 (),Mole_fraction_C2H6_Soln#4 (),Mole_fraction_C2H5_Soln#4 (),Mole_fraction_C2H4_Soln#4 (),Mole_fraction_C2H2_Soln#4 (),Mole_fraction_C3H8_Soln#4 (),Mole_fraction_C3H6_Soln#4 (),Mole_fraction_C3H5-A_Soln#4 (),Mole_fraction_C3H4-P_Soln#4 (),Mole_fraction_C3H4-A_Soln#4 (),Mole_fraction_NC4H10_Soln#4 (),Mole_fraction_IC4H10_Soln#4 (),Mole_fraction_TC4H9_Soln#4 (),Mole_fraction_IC4H8_Soln#4 (),Mole_fraction_IC4H7_Soln#4 (),Mole_fraction_C4H8-1_Soln#4 (),Mole_fraction_C4H8-2_Soln#4 (),Mole_fraction_C4H71-3_Soln#4 (),Mole_fraction_C4H6_Soln#4 (),Mole_fraction_C4H4_Soln#4 (),Mole_fraction_C6H6_Soln#4 (),Mole_fraction_FULVENE_Soln#4 (),Mole_fraction_C5H6_Soln#4 (),Mole_fraction_MCPTD_Soln#4 (),Mole_fraction_NEOC5H12_Soln#4 (),Mole_fraction_NC5H10_Soln#4 (),Mole_fraction_B1M2_Soln#4 (),Mole_fraction_B1M3_Soln#4 (),Mole_fraction_B2M2_Soln#4 (),Mole_fraction_LC5H8_Soln#4 (),Mole_fraction_DIALLYL_Soln#4 (),Mole_fraction_CYC6H8_Soln#4 (),Mole_fraction_CYC6H10_Soln#4 (),Mole_fraction_NC6H12_Soln#4 (),Mole_fraction_NC7H14_Soln#4 (),Mole_fraction_IC8H16_Soln#4 (),Mole_fraction_DIMEPTD_Soln#4 (),Mole_fraction_C7H8_Soln#4 (),Mole_fraction_C7H7_Soln#4 (),Mole_fraction_STILB_Soln#4 (),Mole_fraction_C6H5C2H3_Soln#4 (),Mole_fraction_C6H5C2H5_Soln#4 (),Mole_fraction_XYLENE_Soln#4 (),Mole_fraction_C6H5C2H4C6H5_Soln#4 (),Mole_fraction_NPBENZ_Soln#4 (),Mole_fraction_NC10H20_Soln#4 (),Mole_fraction_IC12H26_Soln#4 (),Molecular_weight_Soln#4 (g/mole),Mass_density_Soln#4 (g/cm3),Unburned_hydrocarbons_Soln#4 (ppm),Volatile_organic_compounds_Soln#4 (ppm)
7.058217E-5,14.97479,-7.96432E8,1137.306,1137.306,0.001459209,1.0,0.9357374,5.719146E-6,0.003091047,1.710658E-4,3.684918E-4,1.322555E-5,0.00140384,5.836653E-6,7.729844E-5,0.00312402,2.23418E-5,7.998252E-6,2.106038E-4,1.38693E-5,4.103598E-5,1.428567E-5,0.003356509,4.366261E-4,3.621659E-4,1.892544E-5,3.746768E-5,3.739095E-4,7.936805E-7,5.110368E-5,1.506599E-8,1.195698E-6,3.890055E-7,8.30111E-6,1.571735E-4,9.916979E-6,2.249228E-5,3.241221E-7,2.277129E-4,6.020835E-6,1.090325E-7,5.872201E-8,1.35755E-5,2.823524E-4,0.01762097,4.065511E-4,0.007732044,4.734402E-5,1.628218E-8,5.345767E-8,1.863626E-5,3.600196E-7,4.98455E-7,3.205985E-6,0.008995909,0.01549056,9.093906,9.744398E-5,514673.9,514673.9
7.273785E-5,14.97456,-7.848208E8,1137.022,1137.022,0.001459209,1.0,0.9354949,5.654274E-6,0.003176641,1.695062E-4,3.782129E-4,1.31043E-5,0.001441705,6.121605E-6,7.931599E-5,0.003202238,2.232289E-5,8.425362E-6,2.159509E-4,1.421369E-5,4.209486E-5,1.416965E-5,0.003443972,4.447174E-4,3.714809E-4,1.955824E-5,3.727868E-5,3.842238E-4,8.523419E-7,5.256461E-5,1.62351E-8,1.261286E-6,4.102294E-7,8.507048E-6,1.61085E-4,1.038678E-5,2.316666E-5,3.414785E-7,2.334909E-4,6.16609E-6,1.15139E-7,6.313565E-8,1.390016E-5,2.890606E-4,0.01757975,4.165978E-4,0.00772769,4.761351E-5,1.778206E-8,5.797319E-8,1.94261E-5,3.722171E-7,5.263527E-7,3.338692E-6,0.008960022,0.01544875,9.091771,9.744545E-5,514553.1,514553.1
7.537981E-5,14.9743,-7.710552E8,1136.679,1136.679,0.001459209,1.0,0.9352018,5.577123E-6,0.003280277,1.676455E-4,3.899257E-4,1.295974E-5,0.001487516,6.474598E-6,8.174303E-5,0.003296685,2.229992E-5,8.955925E-6,2.223963E-4,1.462679E-5,4.337603E-5,1.403097E-5,0.003549775,4.543405E-4,3.82702E-4,2.032596E-5,3.704903E-5,3.966731E-4,9.267499E-7,5.433758E-5,1.771685E-8,1.342934E-6,4.36676E-7,8.754501E-6,1.657915E-4,1.096653E-5,2.397798E-5,3.630768E-7,2.404554E-4,6.339928E-6,1.227331E-7,6.876127E-8,1.429132E-5,2.971159E-4,0.01752992,4.286884E-4,0.007722451,4.790603E-5,1.970917E-8,6.374965E-8,2.039052E-5,3.871656E-7,5.607529E-7,3.500432E-6,0.008916769,0.01539824,9.089194,9.744719E-5,514407.2,514407.2
7.560818E-5,14.97427,-7.698859E8,1136.65,1136.65,0.001459209,1.0,0.9351767,5.570568E-6,0.003289171,1.674872E-4,3.909279E-4,1.294744E-5,0.001491445,6.505299E-6,8.19505E-5,0.003304777,2.229794E-5,9.002142E-6,2.229479E-4,1.466204E-5,4.348593E-5,1.401916E-5,0.003558849,4.551574E-4,3.83662E-4,2.039191E-5,3.702931E-5,3.977394E-4,9.333102E-7,5.448993E-5,1.784741E-8,1.350055E-6,4.38984E-7,8.77564E-6,1.661939E-4,1.101684E-5,2.404733E-5,3.649602E-7,2.410514E-4,6.354742E-6,1.23395E-7,6.925878E-8,1.432479E-5,2.978038E-4,0.01752565,4.297222E-4,0.007722003,4.792946E-5,1.988033E-8,6.426146E-8,2.047367E-5,3.884578E-7,5.637355E-7,3.514363E-6,0.008913068,0.01539391,9.088973,9.744733E-5,514394.7,514394.7
7.832273E-5,14.97401,-7.562882E8,1136.305,1136.305,0.001459209,1.0,0.9348804,5.494121E-6,0.00339411,1.656363E-4,4.027189E-4,1.280377E-5,0.001537788,6.872459E-6,8.438907E-5,0.003400098,2.22746E-5,9.55568E-6,2.294393E-4,1.507567E-5,4.478209E-5,1.38809E-5,0.003665867,4.64691E-4,3.949544E-4,2.117098E-5,3.679666E-5,4.102973E-4,1.012831E-6,5.629022E-5,1.94288E-8,1.435457E-6,4.666788E-7,9.023915E-6,1.709236E-4,1.161696E-5,2.486245E-5,3.875431E-7,2.480654E-4,6.528318E-6,1.313279E-7,7.530916E-8,1.471852E-5,3.058795E-4,0.0174753,4.418755E-4,0.007716734,4.818696E-5,2.197022E-8,7.049628E-8,2.145936E-5,4.0382E-7,5.992782E-7,3.679302E-6,0.008869512,0.01534291,9.086373,9.744905E-5,514247.5,514247.5
7.874069E-5,14.97397,-7.542399E8,1136.252,1136.252,0.001459209,1.0,0.9348352,5.482575E-6,0.003410144,1.653561E-4,4.045149E-4,1.278203E-5,0.001544865,6.929344E-6,8.476014E-5,0.003414636,2.227103E-5,9.641568E-6,2.304283E-4,1.513849E-5,4.498004E-5,1.385995E-5,0.003682208,4.661307E-4,3.966741E-4,2.129016E-5,3.676115E-5,4.122121E-4,1.025322E-6,5.65657E-5,1.967698E-8,1.448726E-6,4.709845E-7,9.061664E-6,1.716433E-4,1.170969E-5,2.498647E-5,3.910513E-7,2.49134E-4,6.554642E-6,1.325596E-7,7.626289E-8,1.477849E-5,3.071069E-4,0.01746762,4.437251E-4,0.007715931,4.822332E-5,2.230093E-8,7.148062E-8,2.161066E-5,4.061858E-7,6.047632E-7,3.704589E-6,0.008862877,0.01533513,9.085976,9.744931E-5,514225.1,514225.1
7.938082E-5,14.97391,-7.511207E8,1136.172,1136.172,0.001459209,1.0,0.9347662,5.465011E-6,0.003434631,1.649297E-4,4.072548E-4,1.274895E-5,0.001555672,7.016657E-6,8.532601E-5,0.003436826,2.226557E-5,9.773467E-6,2.319372E-4,1.523423E-5,4.528231E-5,1.382804E-5,0.00370716,4.683201E-4,3.992975E-4,2.147222E-5,3.670695E-5,4.151343E-4,1.044588E-6,5.698664E-5,2.005965E-8,1.469114E-6,4.776014E-7,9.119216E-6,1.727409E-4,1.185189E-5,2.517559E-5,3.964412E-7,2.507643E-4,6.594738E-6,1.344515E-7,7.773592E-8,1.486996E-5,3.089778E-4,0.01745589,4.465461E-4,0.007714708,4.827726E-5,2.281236E-8,7.300169E-8,2.18421E-5,4.098095E-7,6.131691E-7,3.743254E-6,0.008852754,0.01532325,9.085371,9.744971E-5,514190.8,514190.8
8.367202E-5,14.97351,-7.308786E8,1135.642,1135.642,0.001459209,1.0,0.9343097,5.350649E-6,0.003596871,1.621446E-4,4.253233E-4,1.253306E-5,0.00162722,7.607214E-6,8.905215E-5,0.003583453,2.222931E-5,1.066741E-5,2.41891E-4,1.586288E-5,4.728353E-5,1.361928E-5,0.003872331,4.82568E-4,4.16592E-4,2.268051E-5,3.634916E-5,4.344353E-4,1.177524E-6,5.978186E-5,2.269568E-8,1.607587E-6,5.225825E-7,9.497719E-6,1.799687E-4,1.280966E-5,2.642056E-5,4.330394E-7,2.615189E-4,6.857424E-6,1.472855E-7,8.795997E-8,1.547312E-5,3.212737E-4,0.0173783,4.651255E-4,0.007706643,4.859207E-5,2.637954E-8,8.357785E-8,2.338521E-5,4.341125E-7,6.696299E-7,4.000587E-6,0.008785981,0.01524472,9.081371,9.745228E-5,513964.5,513964.5
8.432923E-5,14.97346,-7.278782E8,1135.562,1135.562,0.001459209,1.0,0.9342407,5.333644E-6,0.003621426,1.617292E-4,4.280451E-4,1.250088E-5,0.00163804,7.698447E-6,8.96126E-5,0.003605585,2.222381E-5,1.080578E-5,2.433908E-4,1.595716E-5,4.758619E-5,1.358808E-5,0.003897306,4.84685E-4,4.191964E-4,2.28637E-5,3.629527E-5,4.373472E-4,1.19846E-6,6.020588E-5,2.311008E-8,1.629066E-6,5.295658E-7,9.554577E-6,1.810558E-4,1.295699E-5,2.660775E-5,4.38715E-7,2.631394E-4,6.89673E-6,1.492738E-7,8.958008E-8,1.556395E-5,3.231194E-4,0.01736657,4.679206E-4,0.007705428,4.863346E-5,2.694721E-8,8.525606E-8,2.362018E-5,4.378368E-7,6.782871E-7,4.039698E-6,0.008775921,0.01523287,9.080767,9.745266E-5,513930.3,513930.3
8.449432E-5,14.97344,-7.27125E8,1135.542,1135.542,0.001459209,1.0,0.9342234,5.329388E-6,0.003627582,1.616253E-4,4.28727E-4,1.249283E-5,0.001640753,7.721397E-6,8.975296E-5,0.003611131,2.222242E-5,1.084059E-5,2.437666E-4,1.598076E-5,4.766206E-5,1.358027E-5,0.003903566,4.852141E-4,4.198487E-4,2.290963E-5,3.628177E-5,4.380769E-4,1.203743E-6,6.031223E-5,2.321461E-8,1.634473E-6,5.313238E-7,9.568814E-6,1.81328E-4,1.299402E-5,2.665463E-5,4.401435E-7,2.635454E-4,6.906566E-6,1.497741E-7,8.99893E-8,1.558671E-5,3.235815E-4,0.01736364,4.686207E-4,0.007705124,4.864359E-5,2.709068E-8,8.568003E-8,2.367914E-5,4.387725E-7,6.80462E-7,4.049509E-6,0.0087734,0.0152299,9.080616,9.745276E-5,513921.7,513921.7
8.463414E-5,14.97343,-7.264904E8,1135.525,1135.525,0.001459209,1.0,0.9342088,5.325799E-6,0.003632793,1.615374E-4,4.293039E-4,1.248602E-5,0.001643048,7.740844E-6,8.987171E-5,0.003615825,2.222126E-5,1.08701E-5,2.440845E-4,1.600072E-5,4.772627E-5,1.357367E-5,0.003908865,4.856615E-4,4.204007E-4,2.294852E-5,3.627035E-5,4.386943E-4,1.208224E-6,6.040225E-5,2.330328E-8,1.639055E-6,5.32814E-7,9.580859E-6,1.815584E-4,1.302539E-5,2.669429E-5,4.413543E-7,2.638889E-4,6.914885E-6,1.501982E-7,9.03366E-8,1.560596E-5,3.239725E-4,0.01736115,4.692129E-4,0.007704867,4.865209E-5,2.721248E-8,8.603987E-8,2.372906E-5,4.395649E-7,6.82304E-7,4.057815E-6,0.008771268,0.01522738,9.080488,9.745284E-5,513914.5,513914.5
8.563135E-5,14.97334,-7.220009E8,1135.404,1135.404,0.001459209,1.0,0.9341048,5.300344E-6,0.003669848,1.609146E-4,4.334024E-4,1.243779E-5,0.001659372,7.87981E-6,9.071505E-5,0.003649182,2.221294E-5,1.108103E-5,2.463433E-4,1.61424E-5,4.818286E-5,1.352686E-5,0.003946538,4.888289E-4,4.243217E-4,2.322514E-5,3.618926E-5,4.430822E-4,1.24039E-6,6.104281E-5,2.393937E-8,1.671832E-6,5.434744E-7,9.666366E-6,1.831942E-4,1.324934E-5,2.697591E-5,4.500142E-7,2.663294E-4,6.97389E-6,1.532304E-7,9.283306E-8,1.574273E-5,3.267473E-4,0.01734347,4.734192E-4,0.007703039,4.871042E-5,2.808869E-8,8.862705E-8,2.408455E-5,4.452178E-7,6.954416E-7,4.116938E-6,0.008756117,0.0152095,9.079578,9.745341E-5,513863.0,513863.0
8.899613E-5,14.97305,-7.072573E8,1135.003,1135.003,0.001459209,1.0,0.9337578,5.216584E-6,0.003793619,1.588597E-4,4.470375E-4,1.227878E-5,0.001713861,8.351962E-6,9.351714E-5,0.003760342,2.218511E-5,1.17987E-5,2.538597E-4,1.661196E-5,4.970696E-5,1.337218E-5,0.004072272,4.992407E-4,4.373618E-4,2.415031E-5,3.591994E-5,4.576986E-4,1.351379E-6,6.318657E-5,2.613022E-8,1.78356E-6,5.798393E-7,9.950155E-6,1.886289E-4,1.400727E-5,2.791128E-5,4.795285E-7,2.744503E-4,7.169074E-6,1.635543E-7,1.014973E-7,1.619761E-5,3.359505E-4,0.01728451,4.873965E-4,0.007696957,4.888079E-5,3.113784E-8,9.761119E-8,2.527733E-5,4.643046E-7,7.397517E-7,4.314999E-6,0.008705706,0.01514991,9.076547,9.745529E-5,513691.4,513691.4
9.921508E-5,14.97224,-6.659933E8,1133.834,1133.834,0.001459209,1.0,0.9327402,4.980698E-6,0.004158199,1.530259E-4,4.867229E-4,1.182815E-5,0.001874067,9.813665E-6,1.016421E-4,0.004085479,2.210261E-5,1.402833E-5,2.757484E-4,1.796307E-5,5.418754E-5,1.293102E-5,0.00444171,5.284354E-4,4.752724E-4,2.688577E-5,3.514326E-5,5.003985E-4,1.710107E-6,6.953879E-5,3.316721E-8,2.1327E-6,6.937047E-7,1.077009E-5,2.043796E-4,1.63248E-5,3.061934E-5,5.717121E-7,2.980999E-4,7.727484E-6,1.956945E-7,1.300424E-7,1.752023E-5,3.624855E-4,0.01711159,5.279283E-4,0.007679255,4.918761E-5,4.123416E-8,1.272021E-7,2.883187E-5,5.224245E-7,8.735589E-7,4.902382E-6,0.008558935,0.01497541,9.067681,9.746055E-5,513189.7,513189.7
1.0E-4,14.97219,-6.630234E8,1133.746,1133.746,0.001459209,1.0,0.9326641,4.963633E-6,0.004185532,1.526012E-4,4.896699E-4,1.17954E-5,0.001886061,9.927503E-6,1.022436E-4,0.004109717,2.209639E-5,1.420236E-5,2.773743E-4,1.806248E-5,5.45229E-5,1.289879E-5,0.004469349,5.305368E-4,4.780846E-4,2.709146E-5,3.508614E-5,5.035785E-4,1.738917E-6,7.001728E-5,3.372941E-8,2.160079E-6,7.026469E-7,1.083062E-5,2.055451E-4,1.650346E-5,3.081955E-5,5.789384E-7,2.998567E-4,7.768381E-6,1.982071E-7,1.323715E-7,1.761835E-5,3.644407E-4,0.01709867,5.309288E-4,0.007677939,4.920015E-5,4.205933E-8,1.296127E-7,2.910045E-5,5.268997E-7,8.837581E-7,4.946592E-6,0.008548034,0.01496239,9.06702,9.746093E-5,513152.3,513152.3
1.003248E-4,14.97216,-6.618058E8,1133.711,1133.711,0.001459209,1.0,0.9326327,4.956623E-6,0.004196814,1.524264E-4,4.908852E-4,1.178192E-5,0.00189101,9.974663E-6,1.024916E-4,0.004119716,2.209383E-5,1.427448E-5,2.780448E-4,1.810343E-5,5.466131E-5,1.288552E-5,0.004480756,5.314006E-4,4.792443E-4,2.717639E-5,3.506261E-5,5.048903E-4,1.750887E-6,7.021487E-5,3.396285E-8,2.171429E-6,7.063544E-7,1.085556E-5,2.060255E-4,1.65774E-5,3.090208E-5,5.819339E-7,3.005812E-4,7.785223E-6,1.992483E-7,1.333407E-7,1.765881E-5,3.652464E-4,0.01709334,5.321657E-4,0.007677397,4.920495E-5,4.240273E-8,1.306156E-7,2.921139E-5,5.287518E-7,8.879739E-7,4.964846E-6,0.008543539,0.01495701,9.066747,9.746108E-5,513136.8,513136.8
1.00474E-4,14.97215,-6.612437E8,1133.694,1133.694,0.001459209,1.0,0.9326183,4.953402E-6,0.004201993,1.523463E-4,4.914429E-4,1.177573E-5,0.001893282,9.996349E-6,1.026054E-4,0.004124305,2.209265E-5,1.430764E-5,2.783525E-4,1.812222E-5,5.472485E-5,1.287943E-5,0.004485992,5.317965E-4,4.797764E-4,2.721538E-5,3.505182E-5,5.054923E-4,1.756398E-6,7.030561E-5,3.40703E-8,2.176649E-6,7.080598E-7,1.086701E-5,2.06246E-4,1.661138E-5,3.093994E-5,5.833117E-7,3.009137E-4,7.792948E-6,1.997272E-7,1.337873E-7,1.767737E-5,3.65616E-4,0.01709089,5.327333E-4,0.007677148,4.920707E-5,4.256095E-8,1.310776E-7,2.926233E-5,5.296031E-7,8.899105E-7,4.973227E-6,0.008541476,0.01495455,9.066622,9.746115E-5,513129.8,513129.8
1.010163E-4,14.97211,-6.592199E8,1133.634,1133.634,0.001459209,1.0,0.9325661,4.941761E-6,0.004220786,1.52056E-4,4.934652E-4,1.175335E-5,0.001901526,1.007521E-5,1.03018E-4,0.004140951,2.208837E-5,1.442824E-5,2.794684E-4,1.819031E-5,5.495536E-5,1.285739E-5,0.004504988,5.332294E-4,4.817059E-4,2.735688E-5,3.501271E-5,5.076758E-4,1.776471E-6,7.063491E-5,3.446158E-8,2.19564E-6,7.142642E-7,1.090849E-5,2.070452E-4,1.673487E-5,3.107721E-5,5.883238E-7,3.021194E-4,7.820937E-6,2.014689E-7,1.354156E-7,1.774469E-5,3.669556E-4,0.01708201,5.347911E-4,0.007676245,4.921439E-5,4.313786E-8,1.32762E-7,2.944725E-5,5.326968E-7,8.969429E-7,5.003642E-6,0.008533995,0.0149456,9.066168,9.746141E-5,513104.1,513104.1
1.011035E-4,14.97211,-6.588954E8,1133.625,1133.625,0.001459209,1.0,0.9325577,4.939896E-6,0.004223803,1.520095E-4,4.937898E-4,1.174976E-5,0.001902849,1.008789E-5,1.030842E-4,0.004143623,2.208768E-5,1.444765E-5,2.796475E-4,1.820124E-5,5.499236E-5,1.285385E-5,0.004508038,5.33459E-4,4.820156E-4,2.737961E-5,3.500644E-5,5.080263E-4,1.779706E-6,7.06878E-5,3.452461E-8,2.198697E-6,7.152629E-7,1.091515E-5,2.071734E-4,1.675473E-5,3.109923E-5,5.891305E-7,3.023129E-4,7.825425E-6,2.017492E-7,1.356783E-7,1.77555E-5,3.671705E-4,0.01708059,5.351213E-4,0.0076761,4.921551E-5,4.323092E-8,1.330337E-7,2.947695E-5,5.331943E-7,8.98073E-7,5.008526E-6,0.008532794,0.01494417,9.066096,9.746145E-5,513099.9,513100.0
1.016548E-4,14.97207,-6.56852E8,1133.564,1133.564,0.001459209,1.0,0.9325048,4.928141E-6,0.004242854,1.517162E-4,4.958377E-4,1.172715E-5,0.001911205,1.016816E-5,1.035018E-4,0.004160486,2.208334E-5,1.457043E-5,2.807775E-4,1.827012E-5,5.522599E-5,1.283157E-5,0.00452729,5.349049E-4,4.839692E-4,2.752308E-5,3.496688E-5,5.102381E-4,1.800205E-6,7.102179E-5,3.492391E-8,2.218042E-6,7.21584E-7,1.095713E-5,2.079824E-4,1.688029E-5,3.123816E-5,5.942358E-7,3.035339E-4,7.853724E-6,2.035227E-7,1.373443E-7,1.782366E-5,3.685258E-4,0.0170716,5.372043E-4,0.007675186,4.922221E-5,4.382116E-8,1.347565E-7,2.966454E-5,5.3634E-7,9.052126E-7,5.039366E-6,0.008525219,0.01493511,9.065636,9.746171E-5,513073.9,513073.9
1.025379E-4,14.972,-6.536036E8,1133.468,1133.468,0.001459209,1.0,0.9324203,4.909448E-6,0.004273279,1.512495E-4,4.991044E-4,1.169118E-5,0.001924546,1.029697E-5,1.041678E-4,0.004187399,2.207641E-5,1.476751E-5,2.8258E-4,1.837986E-5,5.559904E-5,1.27961E-5,0.004558029,5.372017E-4,4.870851E-4,2.77523E-5,3.490388E-5,5.137676E-4,1.833217E-6,7.155554E-5,3.556652E-8,2.249111E-6,7.317377E-7,1.102404E-5,2.092723E-4,1.708149E-5,3.145965E-5,6.024349E-7,3.054816E-4,7.898787E-6,2.063698E-7,1.400334E-7,1.793237E-5,3.706856E-4,0.01705724,5.405257E-4,0.007673727,4.92316E-5,4.477379E-8,1.375362E-7,2.996438E-5,5.413815E-7,9.166348E-7,5.088637E-6,0.008513134,0.01492064,9.064902,9.746213E-5,513032.4,513032.4
1.08833E-4,14.97157,-6.313597E8,1132.793,1132.793,0.001459209,1.0,0.9318281,4.780998E-6,0.004486936,1.480301E-4,5.219125E-4,1.144324E-5,0.002018155,1.122193E-5,1.088094E-4,0.004375729,2.20276E-5,1.618399E-5,2.951665E-4,1.914174E-5,5.821602E-5,1.255086E-5,0.004773607,5.529216E-4,5.088242E-4,2.936465E-5,3.446725E-5,5.384521E-4,2.074259E-6,7.53147E-5,4.02417E-8,2.473088E-6,8.049947E-7,1.148948E-5,2.182571E-4,1.85165E-5,3.300167E-5,6.615291E-7,3.190826E-4,8.210797E-6,2.268519E-7,1.598862E-7,1.869081E-5,3.856907E-4,0.01695662,5.636685E-4,0.007663536,4.925628E-5,5.18005E-8,1.580111E-7,3.207743E-5,5.773834E-7,9.974306E-7,5.435019E-6,0.008428758,0.01481937,9.059768,9.746496E-5,512741.8,512741.8
1.092765E-4,14.97154,-6.298492E8,1132.746,1132.746,0.001459209,1.0,0.931787,4.772257E-6,0.004501778,1.478101E-4,5.234884E-4,1.142632E-5,0.002024653,1.128751E-5,1.091296E-4,0.004388769,2.20242E-5,1.62845E-5,2.960362E-4,1.91941E-5,5.839764E-5,1.253407E-5,0.004788565,5.539871E-4,5.103252E-4,2.947683E-5,3.443729E-5,5.401603E-4,2.091602E-6,7.557656E-5,4.057696E-8,2.489025E-6,8.102109E-7,1.152152E-5,2.188765E-4,1.86176E-5,3.310793E-5,6.65733E-7,3.200224E-4,8.232187E-6,2.283064E-7,1.613295E-7,1.874317E-5,3.867226E-4,0.01694964,5.652644E-4,0.007662831,4.925546E-5,5.231069E-8,1.594961E-7,3.222466E-5,5.799239E-7,1.003077E-6,5.459099E-6,0.008422928,0.01481236,9.059412,9.746515E-5,512721.7,512721.7
1.106733E-4,14.97145,-6.251401E8,1132.6,1132.6,0.001459209,1.0,0.9316582,4.744972E-6,0.004548355,1.47123E-4,5.284264E-4,1.137345E-5,0.002045039,1.149446E-5,1.101325E-4,0.004429653,2.201353E-5,1.660171E-5,2.987614E-4,1.935793E-5,5.896743E-5,1.248159E-5,0.004835486,5.573084E-4,5.150274E-4,2.982901E-5,3.434362E-5,5.455154E-4,2.146543E-6,7.639891E-5,4.163805E-8,2.539362E-6,8.266897E-7,1.162184E-5,2.208163E-4,1.893605E-5,3.344063E-5,6.790106E-7,3.229675E-4,8.29907E-6,2.328981E-7,1.659152E-7,1.890721E-5,3.899519E-4,0.01692777,5.702625E-4,0.007660622,4.925085E-5,5.393086E-8,1.642108E-7,3.268703E-5,5.87931E-7,1.020824E-6,5.534673E-6,0.00840466,0.01479036,9.058298,9.746575E-5,512658.6,512658.6
1.118323E-4,14.97137,-6.212872E8,1132.479,1132.479,0.001459209,1.0,0.931552,4.722623E-6,0.004586797,1.465594E-4,5.324936E-4,1.13301E-5,0.002061859,1.166657E-5,1.10958E-4,0.004463354,2.200471E-5,1.686557E-5,3.01006E-4,1.949259E-5,5.943752E-5,1.243853E-5,0.004874193,5.600239E-4,5.188993E-4,3.011983E-5,3.426668E-5,5.499286E-4,2.192475E-6,7.707833E-5,4.252399E-8,2.581278E-6,8.404153E-7,1.170436E-5,2.224126E-4,1.920022E-5,3.371437E-5,6.900662E-7,3.253934E-4,8.353997E-6,2.367188E-7,1.697647E-7,1.904228E-5,3.926069E-4,0.01690972,5.743761E-4,0.007658802,4.924476E-5,5.528993E-8,1.681643E-7,3.3069E-5,5.945791E-7,1.035499E-6,5.597052E-6,0.008389614,0.01477222,9.057379,9.746624E-5,512606.6,512606.6
1.58301E-4,14.96903,-4.980311E8,1128.169,1128.169,0.001459209,1.0,0.9276976,3.99496E-6,0.005999144,1.278023E-4,6.771248E-4,9.893757E-6,0.002676951,1.877596E-5,1.400432E-4,0.005676168,2.167647E-5,2.776862E-5,3.807428E-4,2.412435E-5,7.659872E-5,1.098969E-5,0.006284501,6.44962E-4,6.557981E-4,4.089385E-5,3.165674E-5,7.082988E-4,4.228368E-6,1.024722E-4,8.096969E-8,4.346591E-6,1.420396E-6,1.457307E-5,2.783279E-4,2.962305E-5,4.327492E-5,1.154963E-6,4.116433E-4,1.022076E-5,3.95453E-7,3.541773E-7,2.381279E-5,4.841368E-4,0.01625494,7.186912E-4,0.007593527,4.803439E-5,1.186962E-7,3.524194E-7,4.721301E-5,8.645527E-7,1.581198E-6,7.873632E-6,0.007854985,0.01411741,9.024316,9.748146E-5,510735.4,510735.5
2.0E-4,14.96774,-4.223898E8,1124.973,1124.973,0.001459209,1.0,0.9247652,3.533434E-6,0.007096207,1.1545E-4,7.835621E-4,8.954194E-6,0.00315133,2.533032E-5,1.611489E-4,0.006585135,2.141804E-5,3.775947E-5,4.391253E-4,2.733805E-5,8.977411E-5,1.001943E-5,0.007363004,6.929933E-4,7.55266E-4,4.936064E-5,2.988397E-5,8.265332E-4,6.25271E-6,1.227763E-4,1.182212E-7,6.017431E-6,1.970843E-6,1.659925E-5,3.182792E-4,3.845949E-5,5.007507E-5,1.593395E-6,4.7497E-4,1.150201E-5,5.423325E-7,5.624187E-7,2.726653E-5,5.476342E-4,0.01575682,8.220601E-4,0.007544522,4.639571E-5,1.858691E-7,5.489605E-7,5.816662E-5,1.111371E-6,1.996704E-6,9.592745E-6,0.007462831,0.01362401,8.999523,9.748987E-5,509332.3,509332.3
3.0E-4,14.96637,-3.084075E8,1118.944,1118.944,0.001459209,1.0,0.9190547,2.806854E-6,0.00928907,9.514727E-5,9.830397E-4,7.419645E-6,0.004092544,4.101764E-5,2.001831E-4,0.00832005,2.090394E-5,6.12678E-5,5.469684E-4,3.291537E-5,1.156777E-4,8.396577E-6,0.00946935,7.510987E-4,9.375252E-4,6.643899E-5,2.685331E-5,0.001051598,1.13593E-5,1.648604E-4,2.114041E-7,1.012934E-5,3.3235E-6,2.018957E-5,3.89853E-4,5.712225E-5,6.220073E-5,2.663347E-6,5.927503E-4,1.376528E-5,8.938115E-7,1.178478E-6,3.354167E-5,6.567384E-4,0.01478689,0.001007661,0.007449872,4.276085E-5,3.639853E-7,1.080853E-6,7.955262E-5,1.707675E-6,2.765442E-6,1.284018E-5,0.006733928,0.01267605,8.952117,9.74988E-5,506649.3,506649.3
