Time_Soln#23 (sec),Volume_Soln#23 (cm3),Volumetric_heat_production_rate_Soln#23 (erg/cm3-sec),Surface_temperature_Soln#23 (K),Temperature_Soln#23 (K),Mass_Soln#23 (g),Pressure_Soln#23 (atm),Mole_fraction_H2_Soln#23 (),Mole_fraction_H_Soln#23 (),Mole_fraction_CH4_Soln#23 (),Mole_fraction_CH3_Soln#23 (),Mole_fraction_C2H6_Soln#23 (),Mole_fraction_C2H5_Soln#23 (),Mole_fraction_C2H4_Soln#23 (),Mole_fraction_C2H3_Soln#23 (),Mole_fraction_C2H2_Soln#23 (),Mole_fraction_C3H8_Soln#23 (),Mole_fraction_IC3H7_Soln#23 (),Mole_fraction_NC3H7_Soln#23 (),Mole_fraction_C3H6_Soln#23 (),Mole_fraction_C3H5-A_Soln#23 (),Mole_fraction_C3H4-P_Soln#23 (),Mole_fraction_C3H4-A_Soln#23 (),Mole_fraction_C3H3_Soln#23 (),Mole_fraction_C3H2_Soln#23 (),Mole_fraction_PC4H9_Soln#23 (),Mole_fraction_IC4H10_Soln#23 (),Mole_fraction_IC4H9_Soln#23 (),Mole_fraction_TC4H9_Soln#23 (),Mole_fraction_IC4H8_Soln#23 (),Mole_fraction_IC4H7_Soln#23 (),Mole_fraction_C4H8-1_Soln#23 (),Mole_fraction_C4H71-3_Soln#23 (),Mole_fraction_C4H6_Soln#23 (),Mole_fraction_C4H5_Soln#23 (),Mole_fraction_C4H4_Soln#23 (),Mole_fraction_C4H2_Soln#23 (),Mole_fraction_C6H6_Soln#23 (),Mole_fraction_FULVENE_Soln#23 (),Mole_fraction_C5H6_Soln#23 (),Mole_fraction_C10H8_Soln#23 (),Mole_fraction_NEOC5H12_Soln#23 (),Mole_fraction_NC5H10_Soln#23 (),Mole_fraction_B1M2_Soln#23 (),Mole_fraction_LC5H8_Soln#23 (),Mole_fraction_NC7H14_Soln#23 (),Mole_fraction_IC8H17_Soln#23 (),Mole_fraction_IC8H16_Soln#23 (),Mole_fraction_DIMEPTD_Soln#23 (),Mole_fraction_C7H8_Soln#23 (),Mole_fraction_C7H7_Soln#23 (),Mole_fraction_C6H5C2H_Soln#23 (),Mole_fraction_C12H8_Soln#23 (),Mole_fraction_C14H10_Soln#23 (),Mole_fraction_BIN1B_Soln#23 (),Mole_fraction_NC10H20_Soln#23 (),Mole_fraction_IC12H26_Soln#23 (),Molecular_weight_Soln#23 (g/mole),Mass_density_Soln#23 (g/cm3),Unburned_hydrocarbons_Soln#23 (ppm),Volatile_organic_compounds_Soln#23 (ppm)
2.147602E-5,15.67583,-3.275658E9,1799.948,1799.948,7.990905E-4,1.0,0.767286,4.078674E-4,0.1048608,0.001395887,4.863675E-4,4.20804E-6,0.0505149,6.539467E-5,0.04916687,5.768113E-7,3.045807E-8,2.182692E-8,0.001073109,6.917403E-5,0.005213961,0.002751051,0.002518815,8.347246E-5,5.48301E-11,8.130224E-9,2.530031E-9,2.263779E-9,2.868341E-4,7.052809E-6,4.213383E-6,2.861941E-7,6.576478E-4,1.082601E-5,0.001506213,0.001113341,0.006492963,1.823265E-4,1.81792E-4,7.453855E-4,7.456538E-12,5.334539E-9,5.519874E-8,3.311797E-7,1.197174E-14,8.97083E-22,4.21218E-16,2.218229E-13,0.001546049,3.918085E-4,1.98217E-4,3.273325E-5,9.877734E-6,3.934853E-7,-2.831169E-29,1.836024E-303,7.52911,5.097597E-5,426113.6,426113.6
2.152018E-5,15.67587,-3.274413E9,1799.907,1799.907,7.990905E-4,1.0,0.7672757,4.074249E-4,0.1048773,0.001393841,4.845223E-4,4.197442E-6,0.05050211,6.528074E-5,0.04919996,5.745433E-7,3.033718E-8,2.175735E-8,0.001068932,6.890626E-5,0.005207029,0.00274621,0.002514539,8.323937E-5,4.600297E-11,8.086185E-9,2.513983E-9,2.249503E-9,2.852646E-4,7.017664E-6,4.193021E-6,2.854048E-7,6.563116E-4,1.079183E-5,0.001504984,0.001114764,0.006496939,1.819625E-4,1.815813E-4,7.458794E-4,7.402553E-12,5.304941E-9,5.484365E-8,3.295991E-7,1.21298E-14,8.867261E-22,4.16716E-16,2.195983E-13,0.001543986,3.911836E-4,1.986007E-4,3.282943E-5,9.902459E-6,3.956745E-7,-2.806262E-29,1.835976E-303,7.528916,5.097584E-5,426102.6,426102.6
2.181184E-5,15.67611,-3.266373E9,1799.63,1799.63,7.990905E-4,1.0,0.7672082,4.045377E-4,0.1049845,0.00138053,4.726015E-4,4.128948E-6,0.05041751,6.453968E-5,0.04941673,5.599548E-7,2.95579E-8,2.130833E-8,0.001041927,6.717533E-5,0.005161669,0.002714637,0.00248659,8.172374E-5,3.981804E-11,7.802257E-9,2.410907E-9,2.157801E-9,2.751406E-4,6.791164E-6,4.062072E-6,2.802901E-7,6.476195E-4,1.05704E-5,0.001496889,0.001124092,0.006522845,1.795774E-4,1.802005E-4,7.490883E-4,7.057437E-12,5.115393E-9,5.256561E-8,3.194171E-7,1.084978E-14,8.214802E-22,3.882477E-16,2.05512E-13,0.001530495,3.871017E-4,2.01126E-4,3.346413E-5,1.006599E-5,4.102992E-7,-2.64781E-29,1.835666E-303,7.527645,5.097505E-5,426030.6,426030.6
2.182524E-5,15.67612,-3.266047E9,1799.618,1799.618,7.990905E-4,1.0,0.7672051,4.044065E-4,0.1049893,0.001379927,4.720646E-4,4.125864E-6,0.05041362,6.45061E-5,0.04942662,5.593004E-7,2.952288E-8,2.128813E-8,0.00104071,6.709733E-5,0.005159602,0.002713203,0.002485317,8.165507E-5,5.516054E-11,7.789495E-9,2.40629E-9,2.153693E-9,2.746853E-4,6.780986E-6,4.056191E-6,2.800591E-7,6.472255E-4,1.05604E-5,0.001496518,0.001124518,0.006524021,1.794686E-4,1.801375E-4,7.492335E-4,7.042045E-12,5.106926E-9,5.246368E-8,3.189597E-7,1.083782E-14,8.186098E-22,3.86991E-16,2.048894E-13,0.00152988,3.86916E-4,2.012417E-4,3.349328E-5,1.007352E-5,4.109784E-7,-2.640757E-29,1.835652E-303,7.527587,5.097502E-5,426027.4,426027.4
2.183397E-5,15.67613,-3.265822E9,1799.61,1799.61,7.990905E-4,1.0,0.7672031,4.043211E-4,0.1049925,0.001379534,4.717155E-4,4.123862E-6,0.05041108,6.448424E-5,0.04943306,5.58875E-7,2.950011E-8,2.1275E-8,0.001039919,6.704661E-5,0.005158256,0.002712269,0.002484489,8.16104E-5,4.897186E-11,7.781196E-9,2.403289E-9,2.151023E-9,2.743892E-4,6.774368E-6,4.052381E-6,2.799088E-7,6.469692E-4,1.055389E-5,0.001496276,0.001124795,0.006524786,1.793978E-4,1.800964E-4,7.49328E-4,7.032043E-12,5.101424E-9,5.239743E-8,3.186624E-7,1.097626E-14,8.167463E-22,3.86175E-16,2.04485E-13,0.00152948,3.867951E-4,2.013171E-4,3.351226E-5,1.007842E-5,4.114211E-7,-2.636185E-29,1.835643E-303,7.527549,5.0975E-5,426025.2,426025.2
2.185029E-5,15.67614,-3.265366E9,1799.594,1799.594,7.990905E-4,1.0,0.7671994,4.041616E-4,0.1049984,0.001378802,4.71064E-4,4.120121E-6,0.05040634,6.444344E-5,0.04944508,5.580814E-7,2.945762E-8,2.125049E-8,0.001038441,6.695195E-5,0.005155743,0.002710526,0.002482942,8.152699E-5,4.591842E-11,7.765713E-9,2.397691E-9,2.146042E-9,2.738368E-4,6.762021E-6,4.045269E-6,2.796284E-7,6.464906E-4,1.054175E-5,0.001495825,0.001125312,0.006526215,1.792655E-4,1.800198E-4,7.495044E-4,7.013393E-12,5.091164E-9,5.227386E-8,3.181076E-7,1.104507E-14,8.132755E-22,3.846546E-16,2.037316E-13,0.001528733,3.865693E-4,2.014579E-4,3.354774E-5,1.008758E-5,4.122492E-7,-2.627665E-29,1.835626E-303,7.527479,5.097496E-5,426021.2,426021.2
2.186206E-5,15.67615,-3.265018E9,1799.583,1799.583,7.990905E-4,1.0,0.7671967,4.040466E-4,0.1050026,0.001378273,4.705947E-4,4.117424E-6,0.05040292,6.441403E-5,0.04945376,5.575098E-7,2.942702E-8,2.123284E-8,0.001037377,6.688375E-5,0.005153931,0.00270927,0.002481827,8.146687E-5,4.267911E-11,7.754561E-9,2.39366E-9,2.142455E-9,2.734389E-4,6.753128E-6,4.040137E-6,2.794263E-7,6.461456E-4,1.053301E-5,0.001495499,0.001125686,0.006527246,1.7917E-4,1.799646E-4,7.496316E-4,6.999969E-12,5.083778E-9,5.218489E-8,3.17708E-7,1.101273E-14,8.107806E-22,3.835613E-16,2.031898E-13,0.001528195,3.864065E-4,2.015595E-4,3.357335E-5,1.00942E-5,4.128476E-7,-2.621535E-29,1.835614E-303,7.527428,5.097493E-5,426018.4,426018.4
2.194646E-5,15.67621,-3.262702E9,1799.503,1799.503,7.990905E-4,1.0,0.7671777,4.032254E-4,0.105033,0.001374504,4.672523E-4,4.098223E-6,0.0503784,6.420418E-5,0.04951577,5.534446E-7,2.920923E-8,2.110717E-8,0.001029797,6.639801E-5,0.005140976,0.002700296,0.002473856,8.103792E-5,5.227608E-11,7.675188E-9,2.365001E-9,2.116954E-9,2.706067E-4,6.689842E-6,4.00367E-6,2.779856E-7,6.436841E-4,1.047065E-5,0.001493166,0.001128356,0.006534601,1.784878E-4,1.795694E-4,7.505384E-4,6.90466E-12,5.031312E-9,5.155259E-8,3.148649E-7,1.107171E-14,7.931406E-22,3.758236E-16,1.993535E-13,0.001524344,3.852434E-4,2.022869E-4,3.375681E-5,1.014163E-5,4.171494E-7,-2.578074E-29,1.835525E-303,7.527064,5.097473E-5,425997.8,425997.8
2.194951E-5,15.67621,-3.262676E9,1799.5,1799.5,7.990905E-4,1.0,0.767177,4.031958E-4,0.1050341,0.001374368,4.67132E-4,4.097532E-6,0.05037751,6.419662E-5,0.04951801,5.532985E-7,2.92014E-8,2.110266E-8,0.001029524,6.638053E-5,0.005140509,0.002699973,0.002473568,8.102246E-5,5.143924E-11,7.672333E-9,2.363972E-9,2.116038E-9,2.705048E-4,6.687566E-6,4.00236E-6,2.779338E-7,6.435954E-4,1.046841E-5,0.001493081,0.001128452,0.006534867,1.784631E-4,1.795552E-4,7.505711E-4,6.90124E-12,5.029429E-9,5.152988E-8,3.147626E-7,1.11125E-14,7.925101E-22,3.755467E-16,1.992162E-13,0.001524205,3.852015E-4,2.023132E-4,3.376345E-5,1.014334E-5,4.173055E-7,-2.576517E-29,1.835522E-303,7.527051,5.097472E-5,425997.0,425997.1
2.198703E-5,15.67624,-3.261613E9,1799.465,1799.465,7.990905E-4,1.0,0.7671686,4.028325E-4,0.1050475,0.001372702,4.656592E-4,4.089071E-6,0.05036661,6.410389E-5,0.04954549,5.515101E-7,2.91055E-8,2.104729E-8,0.001026182,6.616642E-5,0.005134771,0.002696003,0.00247004,8.083295E-5,4.710657E-11,7.637385E-9,2.351372E-9,2.104826E-9,2.692575E-4,6.659705E-6,3.986294E-6,2.77298E-7,6.425076E-4,1.04409E-5,0.001492045,0.001129635,0.006538119,1.781608E-4,1.7938E-4,7.509716E-4,6.859415E-12,5.00639E-9,5.125202E-8,3.135111E-7,1.122776E-14,7.848134E-22,3.721659E-16,1.975392E-13,0.0015225,3.846866E-4,2.026362E-4,3.384498E-5,1.016444E-5,4.192265E-7,-2.557481E-29,1.835483E-303,7.52689,5.097463E-5,425987.9,425987.9
2.214396E-5,15.67634,-3.257355E9,1799.317,1799.317,7.990905E-4,1.0,0.7671337,4.013235E-4,0.105103,0.001365796,4.595762E-4,4.054102E-6,0.05032097,6.37194E-5,0.0496599,5.441413E-7,2.870986E-8,2.081865E-8,0.001012374,6.528186E-5,0.005110899,0.002679521,0.002455367,8.004736E-5,4.307617E-11,7.493218E-9,2.299507E-9,2.058671E-9,2.641107E-4,6.544793E-6,3.920127E-6,2.746679E-7,6.379973E-4,1.032708E-5,0.001487719,0.001134563,0.006551621,1.769023E-4,1.786509E-4,7.526308E-4,6.687696E-12,4.911691E-9,5.010902E-8,3.083507E-7,1.05645E-14,7.5348E-22,3.58373E-16,1.90692E-13,0.001515408,3.825465E-4,2.039845E-4,3.418583E-5,1.025276E-5,4.273136E-7,-2.479547E-29,1.835319E-303,7.52622,5.097429E-5,425950.0,425950.0
2.218237E-5,15.67637,-3.25631E9,1799.281,1799.281,7.990905E-4,1.0,0.7671252,4.009567E-4,0.1051165,0.001364119,4.58106E-4,4.04565E-6,0.05030979,6.36261E-5,0.04968777,5.423643E-7,2.861434E-8,2.076343E-8,0.001009035,6.506798E-5,0.005105086,0.002675516,0.002451796,7.985677E-5,4.193245E-11,7.458414E-9,2.287014E-9,2.047552E-9,2.628678E-4,6.517056E-6,3.904187E-6,2.74031E-7,6.369028E-4,1.029953E-5,0.001486662,0.001135764,0.006554901,1.765957E-4,1.784733E-4,7.53033E-4,6.646441E-12,4.888917E-9,4.983386E-8,3.071053E-7,1.039453E-14,7.460174E-22,3.550809E-16,1.890561E-13,0.001513681,3.820259E-4,2.04314E-4,3.426921E-5,1.027439E-5,4.293058E-7,-2.460876E-29,1.835279E-303,7.526057,5.097421E-5,425940.8,425940.8
2.218707E-5,15.67637,-3.256185E9,1799.276,1799.276,7.990905E-4,1.0,0.7671242,4.009119E-4,0.1051181,0.001363915,4.579266E-4,4.044619E-6,0.05030843,6.361471E-5,0.04969118,5.421476E-7,2.860269E-8,2.075669E-8,0.001008628,6.504188E-5,0.005104376,0.002675027,0.00245136,7.98335E-5,4.073092E-11,7.454169E-9,2.285491E-9,2.046196E-9,2.627162E-4,6.513674E-6,3.902243E-6,2.739532E-7,6.367692E-4,1.029616E-5,0.001486533,0.001135911,0.006555301,1.765582E-4,1.784515E-4,7.530822E-4,6.641414E-12,4.886142E-9,4.980032E-8,3.069535E-7,1.037111E-14,7.4511E-22,3.546804E-16,1.888571E-13,0.00151347,3.819623E-4,2.043543E-4,3.427941E-5,1.027704E-5,4.295499E-7,-2.458602E-29,1.835274E-303,7.526037,5.09742E-5,425939.7,425939.7
2.218974E-5,15.67637,-3.25611E9,1799.274,1799.274,7.990905E-4,1.0,0.7671236,4.008865E-4,0.1051191,0.001363799,4.578249E-4,4.044034E-6,0.05030765,6.360825E-5,0.04969311,5.420248E-7,2.859608E-8,2.075288E-8,0.001008397,6.502708E-5,0.005103973,0.002674749,0.002451112,7.982031E-5,4.075552E-11,7.451762E-9,2.284628E-9,2.045428E-9,2.626303E-4,6.511755E-6,3.90114E-6,2.739092E-7,6.366934E-4,1.029426E-5,0.00148646,0.001135994,0.006555528,1.765369E-4,1.784392E-4,7.5311E-4,6.638565E-12,4.884569E-9,4.97813E-8,3.068673E-7,1.035528E-14,7.445957E-22,3.544534E-16,1.887442E-13,0.001513351,3.819263E-4,2.043771E-4,3.42852E-5,1.027854E-5,4.296884E-7,-2.457314E-29,1.835272E-303,7.526026,5.09742E-5,425939.0,425939.0
2.261139E-5,15.6766,-3.244796E9,1798.877,1798.877,7.990905E-4,1.0,0.767033,3.969272E-4,0.1052638,0.001345784,4.421775E-4,3.954052E-6,0.05018483,6.260547E-5,0.0499957,5.232166E-7,2.758234E-8,2.016567E-8,9.728201E-4,6.274877E-5,0.005040995,0.002631549,0.00241248,7.77735E-5,4.079398E-11,7.082416E-9,2.152745E-9,1.928033E-9,2.494324E-4,6.217542E-6,3.732274E-6,2.670995E-7,6.249301E-4,9.999709E-6,0.001474908,0.001149036,0.006590863,1.732111E-4,1.765104E-4,7.574237E-4,6.205826E-12,4.645084E-9,4.688105E-8,2.936635E-7,9.526647E-15,6.6792E-22,3.204583E-16,1.718167E-13,0.001494654,3.762971E-4,2.079769E-4,3.519936E-5,1.051656E-5,4.519066E-7,-2.262794E-29,1.83484E-303,7.524256,5.097345E-5,425838.8,425838.8
2.299082E-5,15.67676,-3.234761E9,1798.521,1798.521,7.990905E-4,1.0,0.7669546,3.934635E-4,0.1053895,0.001330132,4.28809E-4,3.877087E-6,0.05007416,6.173434E-5,0.05026295,5.072885E-7,2.672026E-8,1.966501E-8,9.423643E-4,6.079924E-5,0.004985546,0.002593804,0.00237855,7.599801E-5,3.836219E-11,6.768388E-9,2.041607E-9,1.829073E-9,2.381996E-4,5.967562E-6,3.589509E-6,2.612358E-7,6.147128E-4,9.746207E-6,0.001464591,0.001160562,0.006621676,1.702784E-4,1.748069E-4,7.611555E-4,5.844995E-12,4.444482E-9,4.44431E-8,2.824516E-7,8.836098E-15,6.062104E-22,2.928649E-16,1.580266E-13,0.001478206,3.713578E-4,2.111915E-4,3.601999E-5,1.07315E-5,4.724252E-7,-2.10247E-29,1.834459E-303,7.522694,5.097295E-5,425750.4,425750.4
2.299516E-5,15.67676,-3.23461E9,1798.517,1798.517,7.990905E-4,1.0,0.7669537,3.934244E-4,0.1053909,0.001329956,4.286596E-4,3.876227E-6,0.05007289,6.172453E-5,0.05026598,5.071113E-7,2.671065E-8,1.965943E-8,9.420237E-4,6.077744E-5,0.004984918,0.002593378,0.002378166,7.597802E-5,3.787571E-11,6.764887E-9,2.040373E-9,1.827974E-9,2.380743E-4,5.964776E-6,3.587918E-6,2.6117E-7,6.145977E-4,9.743364E-6,0.001464474,0.001160693,0.006622024,1.702451E-4,1.747875E-4,7.611974E-4,5.841009E-12,4.442261E-9,4.441607E-8,2.823267E-7,8.82414E-15,6.055404E-22,2.925641E-16,1.57876E-13,0.001478019,3.713019E-4,2.112282E-4,3.602937E-5,1.073396E-5,4.726631E-7,-2.100712E-29,1.834455E-303,7.522676,5.097295E-5,425749.4,425749.4
2.324999E-5,15.67683,-3.227871E9,1798.279,1798.279,7.990905E-4,1.0,0.7669027,3.9115E-4,0.1054729,0.001319734,4.200458E-4,3.826594E-6,0.04999851,6.115565E-5,0.05044283,4.969161E-7,2.615703E-8,1.933702E-8,9.223681E-4,5.951967E-5,0.004948324,0.002568617,0.002355817,7.482006E-5,3.916149E-11,6.563331E-9,1.969541E-9,1.764889E-9,2.30859E-4,5.804401E-6,3.49648E-6,2.573674E-7,6.079265E-4,9.579042E-6,0.00145759,0.001168323,0.006642205,1.683079E-4,1.736604E-4,7.636257E-4,5.612935E-12,4.314984E-9,4.286524E-8,2.751363E-7,8.751988E-15,5.676306E-22,2.754985E-16,1.493209E-13,0.00146717,3.680506E-4,2.133738E-4,3.657935E-5,1.087872E-5,4.867272E-7,-2.000373E-29,1.834203E-303,7.521643,5.09727E-5,425691.0,425691.0
2.359931E-5,15.6769,-3.218709E9,1797.953,1797.953,7.990905E-4,1.0,0.7668348,3.880967E-4,0.1055823,0.001306079,4.08684E-4,3.761037E-6,0.04989653,6.039579E-5,0.05068193,4.835462E-7,2.542893E-8,1.891204E-8,8.964032E-4,5.785859E-5,0.004898973,0.002535407,0.002325732,7.327547E-5,4.241587E-11,6.298427E-9,1.877051E-9,1.682495E-9,2.213696E-4,5.593702E-6,3.37671E-6,2.523212E-7,5.990178E-4,9.361071E-6,0.001448213,0.001178641,0.006669229,1.656941E-4,1.72137E-4,7.668574E-4,5.317363E-12,4.149415E-9,4.084365E-8,2.656917E-7,8.460106E-15,5.197871E-22,2.538285E-16,1.38425E-13,0.001452544,3.636759E-4,2.16298E-4,3.733165E-5,1.107767E-5,5.063707E-7,-1.870378E-29,1.833863E-303,7.520247,5.097249E-5,425612.0,425612.0
2.361443E-5,15.6769,-3.218294E9,1797.938,1797.938,7.990905E-4,1.0,0.7668319,3.879661E-4,0.1055869,0.001305497,4.082034E-4,3.758263E-6,0.04989212,6.036339E-5,0.0506922,4.829825E-7,2.539819E-8,1.889409E-8,8.953037E-4,5.778827E-5,0.004896857,0.002533988,0.002324443,7.320968E-5,3.906963E-11,6.287245E-9,1.873162E-9,1.679031E-9,2.209689E-4,5.584809E-6,3.371676E-6,2.52107E-7,5.986381E-4,9.351818E-6,0.001447809,0.001179084,0.006670383,1.65582E-4,1.720715E-4,7.669949E-4,5.304992E-12,4.142469E-9,4.075873E-8,2.652932E-7,8.496009E-15,5.178168E-22,2.529327E-16,1.379737E-13,0.001451917,3.634886E-4,2.164242E-4,3.736418E-5,1.10863E-5,5.072308E-7,-1.865359E-29,1.833848E-303,7.520187,5.097248E-5,425608.6,425608.6
2.399728E-5,15.67693,-3.208257E9,1797.582,1797.582,7.990905E-4,1.0,0.7667601,3.84706E-4,0.1057029,0.001291007,3.963382E-4,3.689675E-6,0.04978036,5.955711E-5,0.0509498,4.691161E-7,2.464061E-8,1.84506E-8,8.681369E-4,5.605083E-5,0.004843866,0.00249857,0.002292213,7.157385E-5,3.922285E-11,6.011855E-9,1.77779E-9,1.594045E-9,2.110961E-4,5.365854E-6,3.2476E-6,2.467962E-7,5.891891E-4,9.122542E-6,0.001437616,0.001190202,0.006699142,1.627746E-4,1.704311E-4,7.704072E-4,5.003026E-12,3.972481E-9,3.867836E-8,2.554797E-7,8.050068E-15,4.705488E-22,2.313595E-16,1.270839E-13,0.001436219,3.588045E-4,2.196057E-4,3.818634E-5,1.130504E-5,5.292645E-7,-1.765284E-29,1.833481E-303,7.518684,5.097239E-5,425523.5,425523.5
2.416754E-5,15.67693,-3.203807E9,1797.424,1797.424,7.990905E-4,1.0,0.766729,3.832831E-4,0.1057532,0.00128471,3.912423E-4,3.660171E-6,0.04973068,5.920677E-5,0.05106295,4.631888E-7,2.431606E-8,1.826024E-8,8.564531E-4,5.530375E-5,0.004820647,0.002483125,0.002278114,7.086413E-5,4.07212E-11,5.893967E-9,1.737202E-9,1.55787E-9,2.068675E-4,5.272146E-6,3.194646E-6,2.445023E-7,5.85085E-4,9.023549E-6,0.001433111,0.001195086,0.006711663,1.615445E-4,1.697109E-4,7.718843E-4,4.875366E-12,3.900347E-9,3.779425E-8,2.512797E-7,7.795029E-15,4.510493E-22,2.224109E-16,1.225533E-13,0.001429342,3.56756E-4,2.210131E-4,3.855116E-5,1.140253E-5,5.392251E-7,-2.78928E-29,1.83332E-303,7.518024,5.09724E-5,425486.2,425486.2
2.418341E-5,15.67692,-3.203401E9,1797.409,1797.409,7.990905E-4,1.0,0.7667262,3.831513E-4,0.1057579,0.001284128,3.907728E-4,3.657458E-6,0.04972604,5.917436E-5,0.05107346,4.626435E-7,2.428618E-8,1.82427E-8,8.55376E-4,5.523488E-5,0.004818494,0.002481695,0.002276807,7.079851E-5,4.707261E-11,5.883117E-9,1.733474E-9,1.554547E-9,2.064783E-4,5.263522E-6,3.189773E-6,2.442906E-7,5.847054E-4,9.014412E-6,0.001432691,0.001195539,0.006712822,1.614304E-4,1.69644E-4,7.720208E-4,4.863665E-12,3.893728E-9,3.771307E-8,2.508931E-7,8.024897E-15,4.492766E-22,2.215959E-16,1.221403E-13,0.001428705,3.565661E-4,2.21144E-4,3.858514E-5,1.141163E-5,5.401587E-7,-2.886486E-29,1.833306E-303,7.517963,5.09724E-5,425482.7,425482.7
2.430326E-5,15.67692,-3.200255E9,1797.298,1797.298,7.990905E-4,1.0,0.7667046,3.821605E-4,0.1057928,0.001279755,3.872574E-4,3.637086E-6,0.04969108,5.893104E-5,0.05115254,4.585653E-7,2.406261E-8,1.811139E-8,8.473095E-4,5.471915E-5,0.004802289,0.002470946,0.002266978,7.030604E-5,3.852144E-11,5.801948E-9,1.705622E-9,1.52972E-9,2.035659E-4,5.199008E-6,3.153362E-6,2.427028E-7,5.818556E-4,8.94591E-6,0.001429532,0.001198953,0.006721528,1.605721E-4,1.691408E-4,7.730443E-4,4.776394E-12,3.844311E-9,3.710686E-8,2.480015E-7,8.060208E-15,4.361336E-22,2.155454E-16,1.190717E-13,0.001423906,3.55138E-4,2.221317E-4,3.884161E-5,1.148035E-5,5.47237E-7,-2.821464E-29,1.833193E-303,7.517502,5.097243E-5,425456.6,425456.6
2.43729E-5,15.67691,-3.198851E9,1797.234,1797.234,7.990905E-4,1.0,0.7666922,3.815884E-4,0.105813,0.001277233,3.852385E-4,3.625388E-6,0.04967077,5.879074E-5,0.05119831,4.562267E-7,2.393432E-8,1.803603E-8,8.426749E-4,5.442285E-5,0.00479292,0.002464742,0.002261297,7.002224E-5,4.589132E-11,5.755384E-9,1.689676E-9,1.515505E-9,2.018949E-4,5.162E-6,3.132583E-6,2.417893E-7,5.802127E-4,8.906498E-6,0.0014277,0.001200928,0.00672655,1.600758E-4,1.688496E-4,7.736336E-4,4.726537E-12,3.816041E-9,3.675994E-8,2.463427E-7,8.308638E-15,4.286875E-22,2.121113E-16,1.173281E-13,0.001421131,3.543128E-4,2.227045E-4,3.899052E-5,1.152031E-5,5.513726E-7,-2.785082E-29,1.833128E-303,7.517235,5.097245E-5,425441.5,425441.5
2.437501E-5,15.67691,-3.198397E9,1797.232,1797.232,7.990905E-4,1.0,0.7666918,3.815711E-4,0.1058136,0.001277157,3.851776E-4,3.625035E-6,0.04967015,5.87865E-5,0.0511997,4.561561E-7,2.393045E-8,1.803376E-8,8.42535E-4,5.44139E-5,0.004792637,0.002464554,0.002261125,7.001367E-5,4.565853E-11,5.753979E-9,1.689195E-9,1.515076E-9,2.018445E-4,5.160884E-6,3.131946E-6,2.417617E-7,5.80163E-4,8.905308E-6,0.001427644,0.001200988,0.006726702,1.600608E-4,1.688408E-4,7.736514E-4,4.725035E-12,3.81519E-9,3.674948E-8,2.462926E-7,8.326228E-15,4.284639E-22,2.120081E-16,1.172757E-13,0.001421047,3.542879E-4,2.227219E-4,3.899504E-5,1.152153E-5,5.514982E-7,-2.783934E-29,1.833126E-303,7.517227,5.097245E-5,425441.0,425441.0
2.438122E-5,15.67691,-3.198252E9,1797.226,1797.226,7.990905E-4,1.0,0.7666907,3.815202E-4,0.1058154,0.001276933,3.849985E-4,3.623997E-6,0.04966834,5.877403E-5,0.05120377,4.559488E-7,2.391908E-8,1.802709E-8,8.421238E-4,5.438762E-5,0.004791803,0.002464002,0.00226062,6.998846E-5,4.197978E-11,5.74985E-9,1.687782E-9,1.513817E-9,2.016964E-4,5.157603E-6,3.13009E-6,2.416806E-7,5.80017E-4,8.901809E-6,0.001427481,0.001201163,0.006727148,1.600167E-4,1.688149E-4,7.737038E-4,4.720623E-12,3.812687E-9,3.671876E-8,2.461456E-7,8.354499E-15,4.278072E-22,2.11705E-16,1.171218E-13,0.001420801,3.542145E-4,2.227729E-4,3.900831E-5,1.152509E-5,5.518678E-7,-2.780709E-29,1.83312E-303,7.517203,5.097245E-5,425439.7,425439.7
2.449306E-5,15.6769,-3.195293E9,1797.122,1797.122,7.990905E-4,1.0,0.766671,3.806076E-4,0.1058474,0.001272916,3.817963E-4,3.605408E-6,0.04963573,5.855057E-5,0.05127695,4.522452E-7,2.371581E-8,1.790753E-8,8.347687E-4,5.391744E-5,0.004776837,0.002454107,0.002251552,6.95367E-5,3.780777E-11,5.676079E-9,1.662571E-9,1.49134E-9,1.990486E-4,5.098975E-6,3.097047E-6,2.402285E-7,5.774007E-4,8.839175E-6,0.001424545,0.001204321,0.006735153,1.592241E-4,1.683495E-4,7.746411E-4,4.641976E-12,3.768026E-9,3.617051E-8,2.435175E-7,7.912236E-15,4.161629E-22,2.063244E-16,1.14387E-13,0.001416369,3.528972E-4,2.236911E-4,3.924724E-5,1.158932E-5,5.585471E-7,-2.723371E-29,1.833016E-303,7.516776,5.097249E-5,425415.5,425415.5
