Time_Soln#16 (sec),Volume_Soln#16 (cm3),Volumetric_heat_production_rate_Soln#16 (erg/cm3-sec),Surface_temperature_Soln#16 (K),Temperature_Soln#16 (K),Mass_Soln#16 (g),Pressure_Soln#16 (atm),Mole_fraction_H2_Soln#16 (),Mole_fraction_H_Soln#16 (),Mole_fraction_CH4_Soln#16 (),Mole_fraction_CH3_Soln#16 (),Mole_fraction_C2H6_Soln#16 (),Mole_fraction_C2H5_Soln#16 (),Mole_fraction_C2H4_Soln#16 (),Mole_fraction_C2H3_Soln#16 (),Mole_fraction_C2H2_Soln#16 (),Mole_fraction_C3H8_Soln#16 (),Mole_fraction_NC3H7_Soln#16 (),Mole_fraction_C3H6_Soln#16 (),Mole_fraction_C3H5-A_Soln#16 (),Mole_fraction_C3H4-P_Soln#16 (),Mole_fraction_C3H4-A_Soln#16 (),Mole_fraction_C3H3_Soln#16 (),Mole_fraction_PC4H9_Soln#16 (),Mole_fraction_IC4H10_Soln#16 (),Mole_fraction_IC4H9_Soln#16 (),Mole_fraction_TC4H9_Soln#16 (),Mole_fraction_IC4H8_Soln#16 (),Mole_fraction_IC4H7_Soln#16 (),Mole_fraction_C4H8-1_Soln#16 (),Mole_fraction_C4H8-2_Soln#16 (),Mole_fraction_C4H71-3_Soln#16 (),Mole_fraction_C4H6_Soln#16 (),Mole_fraction_C4H4_Soln#16 (),Mole_fraction_C4H2_Soln#16 (),Mole_fraction_C6H6_Soln#16 (),Mole_fraction_FULVENE_Soln#16 (),Mole_fraction_C5H6_Soln#16 (),Mole_fraction_C5H5_Soln#16 (),Mole_fraction_MCPTD_Soln#16 (),Mole_fraction_C10H8_Soln#16 (),Mole_fraction_NEOC5H12_Soln#16 (),Mole_fraction_NC5H10_Soln#16 (),Mole_fraction_B1M2_Soln#16 (),Mole_fraction_LC5H8_Soln#16 (),Mole_fraction_NC6H12_Soln#16 (),Mole_fraction_NC7H14_Soln#16 (),Mole_fraction_IC8H16_Soln#16 (),Mole_fraction_DIMEPTD_Soln#16 (),Mole_fraction_C7H8_Soln#16 (),Mole_fraction_C7H7_Soln#16 (),Mole_fraction_C6H5C2H_Soln#16 (),Mole_fraction_C6H5C2H3_Soln#16 (),Mole_fraction_C6H5C2H5_Soln#16 (),Mole_fraction_C10H10_Soln#16 (),Mole_fraction_NC10H20_Soln#16 (),Mole_fraction_IC12H26_Soln#16 (),Molecular_weight_Soln#16 (g/mole),Mass_density_Soln#16 (g/cm3),Unburned_hydrocarbons_Soln#16 (ppm),Volatile_organic_compounds_Soln#16 (ppm)
1.392534E-5,15.3861,-1.392009E9,1564.268,1564.268,9.589086E-4,1.0,0.8084626,1.17184E-4,0.05848127,0.001247257,0.009999512,2.027784E-5,0.0394228,5.171269E-5,0.006986864,5.266517E-4,6.520388E-7,0.02518198,6.294224E-4,0.006946486,0.01089996,9.414554E-4,2.313159E-8,7.024469E-5,1.859042E-7,2.141469E-7,0.01346821,5.320153E-4,0.00105415,1.797354E-4,3.902033E-6,0.003720589,0.001222656,3.62717E-5,0.001499458,1.426266E-4,0.001009598,1.645789E-4,5.018583E-5,1.735414E-5,5.807343E-7,6.126083E-6,9.464889E-5,4.642794E-4,1.191774E-6,2.19548E-6,2.240031E-10,2.792854E-5,0.005505971,4.12665E-4,7.429566E-6,4.384084E-5,1.235204E-4,5.20744E-5,3.859908E-9,5.998978E-39,7.999782,6.232306E-5,452751.5,452751.5
1.39362E-5,15.38616,-1.393034E9,1564.265,1564.265,9.589086E-4,1.0,0.8084534,1.171188E-4,0.05849161,0.001246328,0.009998163,2.02631E-5,0.03942906,5.168341E-5,0.006989628,5.264247E-4,6.512857E-7,0.02517849,6.292717E-4,0.006948623,0.01089857,9.413639E-4,2.305382E-8,7.01433E-5,1.856343E-7,2.138394E-7,0.01346531,5.314957E-4,0.001053282,1.796606E-4,3.899274E-6,0.003720282,0.001222912,3.629624E-5,0.001499926,1.42739E-4,0.001009888,1.64509E-4,5.00714E-5,1.737648E-5,5.775796E-7,6.119847E-6,9.450631E-5,4.639916E-4,1.187249E-6,2.18546E-6,2.210938E-10,2.784619E-5,0.005505769,4.126172E-4,7.43665E-6,4.386574E-5,1.234861E-4,5.211534E-5,3.821192E-9,5.622111E-39,7.999728,6.232278E-5,452748.4,452748.4
1.404761E-5,15.38687,-1.403427E9,1564.227,1564.227,9.589086E-4,1.0,0.8083596,1.164581E-4,0.05859711,0.00123692,0.009984352,2.011378E-5,0.03949297,5.138618E-5,0.007017903,5.241042E-4,6.436599E-7,0.02514275,6.277226E-4,0.006970422,0.01088433,9.404182E-4,2.228345E-8,6.911306E-5,1.82912E-7,2.107377E-7,0.01343574,5.262479E-4,0.001044439,1.788956E-4,3.871307E-6,0.003717129,0.001225523,3.654754E-5,0.00150471,1.43889E-4,0.001012836,1.637915E-4,4.891402E-5,1.760609E-5,5.462423E-7,6.056685E-6,9.306026E-5,4.610536E-4,1.141892E-6,2.085386E-6,1.934736E-10,2.701617E-5,0.005503715,4.121279E-4,7.509137E-6,4.412027E-5,1.231345E-4,5.2534E-5,3.446289E-9,2.897235E-39,7.999168,6.231995E-5,452716.7,452716.7
1.443827E-5,15.38924,-1.436275E9,1564.091,1564.091,9.589086E-4,1.0,0.8080367,1.142508E-4,0.05896013,0.001205531,0.009936301,1.961473E-5,0.03971317,5.038594E-5,0.007116001,5.160727E-4,6.182463E-7,0.02501886,6.222444E-4,0.007045282,0.01083471,9.370055E-4,1.981099E-8,6.563331E-5,1.739796E-7,2.005647E-7,0.01333346,5.089332E-4,0.001014233,1.76241E-4,3.777785E-6,0.003705996,0.001234456,3.74225E-5,0.001521343,1.478829E-4,0.001022772,1.612792E-4,4.507773E-5,1.841818E-5,4.49555E-7,5.845916E-6,8.821193E-5,4.509382E-4,9.967956E-7,1.769839E-6,1.221099E-10,2.430233E-5,0.005496631,4.104261E-4,7.761026E-6,4.499984E-5,1.21896E-4,5.398323E-5,2.400191E-9,2.804364E-40,7.997237,6.231032E-5,452607.4,452607.5
1.444477E-5,15.38928,-1.436734E9,1564.088,1564.088,9.589086E-4,1.0,0.8080314,1.142155E-4,0.05896608,0.001205029,0.009935507,1.960674E-5,0.03971678,5.036985E-5,0.007117618,5.159406E-4,6.178405E-7,0.02501682,6.221528E-4,0.007046506,0.01083389,9.369476E-4,1.977362E-8,6.557717E-5,1.738388E-7,2.004043E-7,0.01333178,5.08659E-4,0.001013741,1.761972E-4,3.776287E-6,0.00370581,0.001234601,3.743696E-5,0.001521618,1.479488E-4,0.001022932,1.612375E-4,4.501679E-5,1.843177E-5,4.481073E-7,5.842547E-6,8.813417E-5,4.507725E-4,9.945564E-7,1.765028E-6,1.21195E-10,2.425969E-5,0.005496515,4.10398E-4,7.765183E-6,4.50143E-5,1.218754E-4,5.400708E-5,2.385826E-9,2.698032E-40,7.997206,6.231016E-5,452605.6,452605.7
1.446097E-5,15.38938,-1.437969E9,1564.083,1564.083,9.589086E-4,1.0,0.8080182,1.141276E-4,0.0589809,0.001203781,0.009933527,1.958686E-5,0.03972578,5.032977E-5,0.00712165,5.156112E-4,6.168305E-7,0.02501173,6.219242E-4,0.007049557,0.01083185,9.368031E-4,1.9679E-8,6.543736E-5,1.734884E-7,2.000054E-7,0.01332759,5.079767E-4,0.001012516,1.760881E-4,3.772559E-6,0.003705346,0.001234964,3.747304E-5,0.001522303,1.481131E-4,0.00102333,1.611336E-4,4.486517E-5,1.846568E-5,4.44517E-7,5.83416E-6,8.794061E-5,4.503594E-4,9.88994E-7,1.753084E-6,1.18945E-10,2.415366E-5,0.005496225,4.103279E-4,7.775548E-6,4.505032E-5,1.218239E-4,5.406652E-5,2.350369E-9,2.450061E-40,7.997127,6.230978E-5,452601.2,452601.2
1.487214E-5,15.39175,-1.466535E9,1563.936,1563.936,9.589086E-4,1.0,0.8076883,1.119846E-4,0.05935135,0.001173368,0.009883616,1.910186E-5,0.03995094,4.934663E-5,0.007223114,5.073431E-4,5.922463E-7,0.02488374,6.160909E-4,0.007125642,0.01078027,9.330712E-4,1.746549E-8,6.199941E-5,1.650634E-7,1.904168E-7,0.01322235,4.915015E-4,9.82111E-4,1.733434E-4,3.681571E-6,0.003693507,0.001243994,3.838337E-5,0.001539562,1.522473E-4,0.001033105,1.585105E-4,4.119908E-5,1.933246E-5,3.627486E-7,5.629714E-6,8.321096E-5,4.400367E-4,8.583713E-7,1.476034E-6,7.472554E-11,2.161759E-5,0.005488968,4.085618E-4,8.036577E-6,4.595343E-5,1.205135E-4,5.555835E-5,1.608094E-9,2.066566E-41,7.995147,6.230019E-5,452489.2,452489.2
1.516827E-5,15.39338,-1.483973E9,1563.829,1563.829,9.589086E-4,1.0,0.8074563,1.10539E-4,0.05961164,0.00115289,0.00984806,1.877437E-5,0.04010939,4.867677E-5,0.007295179,5.014966E-4,5.757086E-7,0.02479291,6.118589E-4,0.007178894,0.01074354,9.303196E-4,1.606842E-8,5.964969E-5,1.595081E-7,1.840977E-7,0.01314793,4.805639E-4,9.610122E-4,1.71396E-4,3.620076E-6,0.003684916,0.001250291,3.903305E-5,0.001551852,1.55183E-4,0.001039758,1.566433E-4,3.87649E-5,1.996376E-5,3.137083E-7,5.491816E-6,8.001283E-5,4.327896E-4,7.757871E-7,1.304553E-6,5.434512E-11,1.996342E-5,0.005483851,4.07305E-4,8.222152E-6,4.659061E-5,1.195675E-4,5.661281E-5,1.224496E-9,3.589578E-42,7.993752,6.229358E-5,452410.2,452410.2
1.533658E-5,15.39428,-1.492801E9,1563.768,1563.768,9.589086E-4,1.0,0.8073264,1.097513E-4,0.05975729,0.001141744,0.009827994,1.859575E-5,0.04019814,4.830935E-5,0.00733578,4.98213E-4,5.667109E-7,0.02474176,6.094447E-4,0.007208607,0.01072281,9.287369E-4,1.533426E-8,5.835901E-5,1.565233E-7,1.807034E-7,0.01310612,4.746624E-4,9.49309E-4,1.703E-4,3.586516E-6,0.003680011,0.001253797,3.940021E-5,0.001558788,1.56836E-4,0.001043401,1.555926E-4,3.745366E-5,2.032517E-5,2.889843E-7,5.416643E-6,7.826848E-5,4.287383E-4,7.326838E-7,1.216298E-6,4.568803E-11,1.90823E-5,0.005480981,4.065962E-4,8.326739E-6,4.694795E-5,1.190294E-4,5.720476E-5,1.049082E-9,1.324264E-42,7.992969,6.228993E-5,452365.9,452365.9
1.535337E-5,15.39437,-1.493639E9,1563.761,1563.761,9.589086E-4,1.0,0.8073135,1.09674E-4,0.05977173,0.001140651,0.009825998,1.857822E-5,0.04020694,4.827321E-5,0.007339815,4.97887E-4,5.658287E-7,0.02473668,6.092036E-4,0.007211549,0.01072075,9.285783E-4,1.526487E-8,5.823201E-5,1.56232E-7,1.803722E-7,0.01310197,4.740856E-4,9.481529E-4,1.701911E-4,3.583221E-6,0.003679521,0.001254144,3.943676E-5,0.001559478,1.570003E-4,0.001043759,1.554883E-4,3.732564E-5,2.036132E-5,2.86633E-7,5.409267E-6,7.809732E-5,4.283368E-4,7.285276E-7,1.207836E-6,4.491888E-11,1.899665E-5,0.005480697,4.065258E-4,8.337136E-6,4.69834E-5,1.189757E-4,5.726351E-5,1.033036E-9,1.198841E-42,7.992891,6.228957E-5,452361.5,452361.5
1.550722E-5,15.39518,-1.501024E9,1563.705,1563.705,9.589086E-4,1.0,0.8071961,1.089764E-4,0.0599033,0.00113079,0.009807757,1.841996E-5,0.04028716,4.794626E-5,0.007376682,4.949131E-4,5.578705E-7,0.02469025,6.069922E-4,0.007238329,0.01070191,9.271209E-4,1.464149E-8,5.708266E-5,1.536163E-7,1.773984E-7,0.01306409,4.688979E-4,9.37654E-4,1.69197E-4,3.553469E-6,0.003675022,0.001257299,3.977092E-5,0.001565783,1.585003E-4,0.001046996,1.545365E-4,3.617556E-5,2.069344E-5,2.660091E-7,5.342676E-6,7.655234E-5,4.246805E-4,6.916112E-7,1.133056E-6,3.856811E-11,1.823024E-5,0.0054781,4.058819E-4,8.432115E-6,4.730668E-5,1.184839E-4,5.77994E-5,8.971305E-10,4.837036E-43,7.992183,6.22863E-5,452321.4,452321.4
1.557534E-5,15.39553,-1.504122E9,1563.68,1563.68,9.589086E-4,1.0,0.8071445,1.086734E-4,0.05996115,0.00112651,0.009799706,1.835119E-5,0.04032245,4.780383E-5,0.007392942,4.936036E-4,5.544165E-7,0.02466978,6.060118E-4,0.007250086,0.0106936,9.26473E-4,1.437665E-8,5.658181E-5,1.524874E-7,1.761151E-7,0.0130474,4.666548E-4,9.330581E-4,1.687589E-4,3.540537E-6,0.003673027,0.001258683,3.991852E-5,0.001568566,1.591616E-4,0.001048404,1.541175E-4,3.567912E-5,2.0841E-5,2.573784E-7,5.313745E-6,7.588134E-5,4.23074E-4,6.759075E-7,1.101457E-6,3.611418E-11,1.79011E-5,0.005476957,4.055979E-4,8.474006E-6,4.744894E-5,1.182662E-4,5.80353E-5,8.428141E-10,3.231692E-43,7.991871,6.228487E-5,452303.8,452303.8
1.558714E-5,15.39559,-1.504641E9,1563.676,1563.676,9.589086E-4,1.0,0.8071356,1.086213E-4,0.05997115,0.001125774,0.009798314,1.833936E-5,0.04032854,4.777931E-5,0.007395753,4.933772E-4,5.538226E-7,0.02466624,6.058419E-4,0.007252116,0.01069216,9.263606E-4,1.433014E-8,5.649557E-5,1.522937E-7,1.75895E-7,0.01304452,4.662697E-4,9.322656E-4,1.686831E-4,3.538313E-6,0.003672681,0.001258922,3.994406E-5,0.001569047,1.592759E-4,0.001048646,1.540451E-4,3.559395E-5,2.086658E-5,2.559144E-7,5.30877E-6,7.576596E-5,4.227966E-4,6.732276E-7,1.096078E-6,3.570983E-11,1.784473E-5,0.005476759,4.055488E-4,8.48125E-6,4.747352E-5,1.182285E-4,5.807607E-5,8.337541E-10,3.014322E-43,7.991817,6.228462E-5,452300.7,452300.7
1.582735E-5,15.39681,-1.514593E9,1563.587,1563.587,9.589086E-4,1.0,0.8069554,1.075833E-4,0.06017299,0.001111122,0.009770069,1.810361E-5,0.04045172,4.728918E-5,0.007452745,4.887988E-4,5.420012E-7,0.0245945,6.023808E-4,0.00729304,0.01066302,9.240646E-4,1.345194E-8,5.477161E-5,1.484615E-7,1.715395E-7,0.01298616,4.586341E-4,9.163395E-4,1.671491E-4,3.49396E-6,0.003665625,0.001263734,4.046251E-5,0.001578812,1.615918E-4,0.001053481,1.525821E-4,3.390954E-5,2.13894E-5,2.279421E-7,5.209604E-6,7.346787E-5,4.171981E-4,6.210824E-7,9.921916E-7,2.862167E-11,1.673617E-5,0.005472764,4.04553E-4,8.628077E-6,4.797037E-5,1.174611E-4,5.890041E-5,6.691691E-10,7.277671E-44,7.990728,6.227968E-5,452239.1,452239.1
1.585147E-5,15.39694,-1.515509E9,1563.578,1563.578,9.589086E-4,1.0,0.8069375,1.074814E-4,0.06019309,0.001109685,0.009767244,1.808046E-5,0.040464,4.72409E-5,0.007458442,4.883421E-4,5.408417E-7,0.02458733,6.02033E-4,0.007297107,0.01066011,9.238332E-4,1.336272E-8,5.460177E-5,1.480881E-7,1.711151E-7,0.01298034,4.578884E-4,9.147621E-4,1.66996E-4,3.489603E-6,0.003664915,0.001264212,4.051442E-5,0.001579789,1.618231E-4,0.001053957,1.524364E-4,3.374552E-5,2.14421E-5,2.253174E-7,5.199865E-6,7.324237E-5,4.16641E-4,6.160919E-7,9.823296E-7,2.801748E-11,1.662886E-5,0.005472366,4.044535E-4,8.642752E-6,4.801989E-5,1.17384E-4,5.898261E-5,6.545658E-10,6.310683E-44,7.99062,6.227919E-5,452232.9,452232.9
1.594533E-5,15.3974,-1.518986E9,1563.543,1563.543,9.589086E-4,1.0,0.8068679,1.070889E-4,0.06027102,0.001104151,0.009756272,1.799123E-5,0.04051159,4.705462E-5,0.007480561,4.865704E-4,5.363769E-7,0.0245595,6.006792E-4,0.007312864,0.0106488,9.229318E-4,1.303807E-8,5.394656E-5,1.466541E-7,1.694856E-7,0.01295774,4.550223E-4,9.086624E-4,1.664015E-4,3.47281E-6,0.00366215,0.001266063,4.071613E-5,0.001583584,1.62721E-4,0.001055789,1.518716E-4,3.311605E-5,2.164752E-5,2.154086E-7,5.162343E-6,7.237403E-5,4.144827E-4,5.970861E-7,9.449064E-7,2.582849E-11,1.621808E-5,0.005470821,4.040669E-4,8.699731E-6,4.821193E-5,1.170845E-4,5.930139E-5,6.007586E-10,3.62734E-44,7.990199,6.227729E-5,452209.1,452209.1
1.608108E-5,15.39807,-1.523712E9,1563.492,1563.492,9.589086E-4,1.0,0.806768,1.065321E-4,0.06038295,0.001096305,0.009740456,1.78646E-5,0.04057996,4.678957E-5,0.007512427,4.840228E-4,5.300471E-7,0.02451941,5.987206E-4,0.007335454,0.0106325,9.216254E-4,1.259156E-8,5.301443E-5,1.44632E-7,1.671881E-7,0.01292523,4.509734E-4,8.99945E-4,1.65546E-4,3.448967E-6,0.003658144,0.001268715,4.100714E-5,0.001589054,1.640135E-4,0.001058391,1.510609E-4,3.222955E-5,2.194559E-5,2.01886E-7,5.10909E-6,7.114294E-5,4.11386E-4,5.707091E-7,8.933286E-7,2.306863E-11,1.564242E-5,0.005468599,4.035101E-4,8.781806E-6,4.848789E-5,1.166515E-4,5.975958E-5,5.306963E-10,1.627468E-44,7.989593,6.227459E-5,452174.8,452174.8
1.620512E-5,15.39867,-1.527695E9,1563.446,1563.446,9.589086E-4,1.0,0.8066773,1.060343E-4,0.06048442,0.001089294,0.00972606,1.775131E-5,0.04064197,4.655178E-5,0.007541416,4.817102E-4,5.243917E-7,0.02448294,5.969306E-4,0.007355892,0.01061767,9.204291E-4,1.220146E-8,5.217847E-5,1.428361E-7,1.651479E-7,0.0128957,4.473704E-4,8.920866E-4,1.647687E-4,3.427628E-6,0.003654477,0.001271113,4.127231E-5,0.001594035,1.651882E-4,0.00106072,1.50327E-4,3.144369E-5,2.221894E-5,1.903199E-7,5.061451E-6,7.004318E-5,4.085819E-4,5.477115E-7,8.487158E-7,2.09113E-11,1.513492E-5,0.005466581,4.030036E-4,8.856459E-6,4.87382E-5,1.162563E-4,6.017531E-5,4.739071E-10,7.837251E-45,7.989044,6.227216E-5,452143.7,452143.7
1.623115E-5,15.3988,-1.528495E9,1563.436,1563.436,9.589086E-4,1.0,0.8066584,1.059311E-4,0.06050562,0.001087842,0.009723045,1.772782E-5,0.04065492,4.650239E-5,0.007547485,4.812266E-4,5.232199E-7,0.02447531,5.965549E-4,0.007360157,0.01061457,9.201778E-4,1.21191E-8,5.200489E-5,1.424653E-7,1.647266E-7,0.01288953,4.466255E-4,8.9045E-4,1.64606E-4,3.423202E-6,0.003653707,0.001271614,4.132788E-5,0.001595078,1.65434E-4,0.001061203,1.501738E-4,3.128161E-5,2.227643E-5,1.879833E-7,5.051573E-6,6.981535E-5,4.079964E-4,5.430136E-7,8.396442E-7,2.049758E-11,1.503059E-5,0.00546616,4.028976E-4,8.872086E-6,4.879051E-5,1.161733E-4,6.026221E-5,4.627874E-10,6.722956E-45,7.988929,6.227165E-5,452137.2,452137.2
1.629452E-5,15.3991,-1.530388E9,1563.412,1563.412,9.589086E-4,1.0,0.8066124,1.056818E-4,0.06055709,0.001084333,0.009715717,1.767105E-5,0.04068639,4.638293E-5,0.007562234,4.800523E-4,5.203895E-7,0.02445676,5.956405E-4,0.007370504,0.01060703,9.195659E-4,1.192695E-8,5.158511E-5,1.415713E-7,1.637112E-7,0.01287453,4.448287E-4,8.864852E-4,1.64211E-4,3.412506E-6,0.00365183,0.001272827,4.1463E-5,0.001597614,1.660311E-4,0.00106237,1.498021E-4,3.089121E-5,2.241654E-5,1.824233E-7,5.027702E-6,6.926509E-5,4.065758E-4,5.31761E-7,8.179754E-7,1.954249E-11,1.477974E-5,0.005465135,4.026399E-4,8.910062E-6,4.891753E-5,1.159716E-4,6.04732E-5,4.368086E-10,4.628635E-45,7.98865,6.227042E-5,452121.4,452121.4
1.630787E-5,15.39917,-1.530766E9,1563.407,1563.407,9.589086E-4,1.0,0.8066028,1.056296E-4,0.06056791,0.001083598,0.009714174,1.765916E-5,0.040693,4.635789E-5,0.007565338,4.798054E-4,5.19797E-7,0.02445285,5.954478E-4,0.007372678,0.01060544,9.194369E-4,1.188598E-8,5.149714E-5,1.413845E-7,1.63499E-7,0.01287137,4.44453E-4,8.856532E-4,1.641279E-4,3.410266E-6,0.003651435,0.001273082,4.149144E-5,0.001598148,1.661567E-4,0.001062614,1.49724E-4,3.080969E-5,2.24461E-5,1.812745E-7,5.022703E-6,6.914992E-5,4.062772E-4,5.294228E-7,8.134835E-7,1.935032E-11,1.472744E-5,0.00546492,4.025857E-4,8.918054E-6,4.894423E-5,1.159292E-4,6.051757E-5,4.315267E-10,4.279404E-45,7.988591,6.227017E-5,452118.1,452118.1
1.731419E-5,15.40373,-1.551321E9,1563.026,1563.026,9.589086E-4,1.0,0.8058945,1.019982E-4,0.06136024,0.00103265,0.009599642,1.683016E-5,0.04117793,4.459455E-5,0.007795488,4.616579E-4,4.786903E-7,0.02416357,5.8097E-4,0.007530463,0.01048789,9.09708E-4,9.350859E-9,4.532527E-5,1.286928E-7,1.490872E-7,0.01263886,4.187404E-4,8.26139E-4,1.580024E-4,3.253835E-6,0.003621454,0.001291561,4.361398E-5,0.001637847,1.754284E-4,0.00107961,1.440811E-4,2.534331E-5,2.470392E-5,1.135928E-7,4.674155E-6,6.118823E-5,3.845477E-4,3.817482E-7,5.380562E-7,1.086312E-11,1.128832E-5,0.005449059,3.985708E-4,9.509949E-6,5.090117E-5,1.127468E-4,6.376962E-5,1.730489E-10,1.866807E-47,7.98428,6.225172E-5,451874.1,451874.1
1.761176E-5,15.40499,-1.554566E9,1562.913,1562.913,9.589086E-4,1.0,0.8056922,1.010276E-4,0.06158636,0.001019084,0.009566405,1.660784E-5,0.04131648,4.411566E-5,0.007862192,4.564628E-4,4.677419E-7,0.02407978,5.767193E-4,0.007574937,0.01045392,9.068454E-4,8.757088E-9,4.366182E-5,1.254006E-7,1.453501E-7,0.012572,4.120058E-4,8.096924E-4,1.562428E-4,3.211803E-6,0.003612536,0.001296767,4.423396E-5,0.001649394,1.780969E-4,0.001084133,1.425104E-4,2.395905E-5,2.538269E-5,9.929937E-8,4.580693E-6,5.908414E-5,3.784026E-4,3.472755E-7,4.764572E-7,9.702981E-12,1.043942E-5,0.0054445,3.974103E-4,9.681204E-6,5.145952E-5,1.118151E-4,6.469723E-5,1.322434E-10,3.805368E-48,7.983044,6.224661E-5,451804.2,451804.2
1.767444E-5,15.40526,-1.555065E9,1562.889,1562.889,9.589086E-4,1.0,0.80565,1.008286E-4,0.06163354,0.001016306,0.00955944,1.656219E-5,0.0413454,4.401704E-5,0.007876167,4.553782E-4,4.654988E-7,0.02406223,5.758265E-4,0.007584183,0.01044681,9.062442E-4,8.634016E-9,4.332022E-5,1.247307E-7,1.445897E-7,0.01255803,4.106317E-4,8.062921E-4,1.558752E-4,3.20317E-6,0.003610655,0.001297849,4.436413E-5,0.001651816,1.786547E-4,0.001085059,1.421855E-4,2.367967E-5,2.552629E-5,9.655033E-8,4.561511E-6,5.865435E-5,3.77124E-4,3.404658E-7,4.644306E-7,9.501285E-12,1.026922E-5,0.005443547,3.971674E-4,9.717065E-6,5.157598E-5,1.116195E-4,6.489067E-5,1.249724E-10,2.641424E-48,7.982786,6.224555E-5,451789.6,451789.6
1.774267E-5,15.40554,-1.5556E9,1562.863,1562.863,9.589086E-4,1.0,0.8056042,1.006139E-4,0.06168473,0.00101331,0.009551871,1.651296E-5,0.04137677,4.391052E-5,0.007891353,4.542013E-4,4.630807E-7,0.02404316,5.748557E-4,0.007594203,0.01043909,9.055904E-4,8.503407E-9,4.295167E-5,1.240101E-7,1.437718E-7,0.01254285,4.091525E-4,8.026149E-4,1.554761E-4,3.193856E-6,0.003608606,0.001299022,4.450568E-5,0.001654449,1.792604E-4,0.001086056,1.418343E-4,2.338012E-5,2.568286E-5,9.365238E-8,4.540817E-6,5.819152E-5,3.757381E-4,3.332194E-7,4.516857E-7,9.295711E-12,1.008716E-5,0.005442513,3.969036E-4,9.756026E-6,5.170234E-5,1.114068E-4,6.510051E-5,1.175097E-10,1.772887E-48,7.982506,6.22444E-5,451773.7,451773.7
1.774601E-5,15.40555,-1.555617E9,1562.862,1562.862,9.589086E-4,1.0,0.805602,1.006035E-4,0.06168723,0.001013164,0.009551502,1.651056E-5,0.04137831,4.390534E-5,0.007892095,4.541438E-4,4.62963E-7,0.02404223,5.748082E-4,0.007594692,0.01043871,9.055584E-4,8.497339E-9,4.293373E-5,1.239751E-7,1.437321E-7,0.01254211,4.090806E-4,8.024356E-4,1.554566E-4,3.193402E-6,0.003608506,0.00129908,4.45126E-5,0.001654577,1.7929E-4,0.001086104,1.418171E-4,2.336559E-5,2.569052E-5,9.35131E-8,4.53981E-6,5.816902E-5,3.756705E-4,3.328694E-7,4.510714E-7,9.286012E-12,1.007834E-5,0.005442462,3.968907E-4,9.75793E-6,5.170851E-5,1.113964E-4,6.511075E-5,1.171563E-10,1.738652E-48,7.982492,6.224434E-5,451772.9,451772.9
1.793053E-5,15.40631,-1.55673E9,1562.791,1562.791,9.589086E-4,1.0,0.8054789,1.000338E-4,0.06182477,0.001005219,0.009531108,1.637978E-5,0.04146262,4.362181E-5,0.00793301,4.509809E-4,4.565496E-7,0.02399085,5.721889E-4,0.007621538,0.01041792,9.037946E-4,8.168552E-9,4.195491E-5,1.220728E-7,1.41573E-7,0.01250129,4.05168E-4,7.926223E-4,1.543837E-4,3.168655E-6,0.003602962,0.001302224,4.489455E-5,0.001661674,1.809191E-4,0.001088746,1.4088E-4,2.257983E-5,2.611526E-5,8.616312E-8,4.484851E-6,5.69444E-5,3.71955E-4,3.14144E-7,4.184094E-7,8.796976E-12,9.602951E-6,0.005439678,3.961804E-4,9.862863E-6,5.204785E-5,1.108228E-4,6.567416E-5,9.920301E-11,5.88117E-49,7.981739,6.224128E-5,451730.3,451730.3
1.837131E-5,15.40808,-1.557922E9,1562.623,1562.623,9.589086E-4,1.0,0.8051894,9.873148E-5,0.06214829,9.870922E-4,0.009482814,1.608038E-5,0.04166099,4.296927E-5,0.008029892,4.4354E-4,4.419157E-7,0.02386922,5.659718E-4,0.007684262,0.0103688,8.996104E-4,7.454752E-9,3.971568E-5,1.177785E-7,1.366992E-7,0.01240501,3.962956E-4,7.699158E-4,1.518567E-4,3.111944E-6,0.003589695,0.001309574,4.580217E-5,0.001678506,1.847608E-4,0.001094748,1.387163E-4,2.083527E-5,2.713716E-5,7.109441E-8,4.359058E-6,5.416767E-5,3.63263E-4,2.740132E-7,3.497919E-7,7.92344E-12,8.558783E-6,0.005433108,3.945019E-4,1.01111E-5,5.28452E-5,1.094614E-4,6.699692E-5,6.672838E-11,4.491983E-50,7.979964,6.223415E-5,451629.9,451629.9
1.841879E-5,15.40826,-1.557929E9,1562.604,1562.604,9.589086E-4,1.0,0.8051586,9.859586E-5,0.06218273,9.852076E-4,0.009477647,1.604916E-5,0.04168211,4.290096E-5,0.008040258,4.427479E-4,4.403941E-7,0.02385621,5.653057E-4,0.007690903,0.01036355,8.991624E-4,7.38412E-9,3.94825E-5,1.173356E-7,1.361966E-7,0.01239473,3.953774E-4,7.6753E-4,1.515875E-4,3.106026E-6,0.003588265,0.001310353,4.589956E-5,0.001680309,1.851705E-4,0.00109537,1.384896E-4,2.065791E-5,2.724786E-5,6.96579E-8,4.345947E-6,5.388054E-5,3.623418E-4,2.700467E-7,3.4312E-7,7.848331E-12,8.453528E-6,0.005432406,3.943226E-4,1.013765E-5,5.293E-5,1.093155E-4,6.713749E-5,6.394286E-11,3.407808E-50,7.979775,6.22334E-5,451619.2,451619.2
