Time_Soln#20 (sec),Volume_Soln#20 (cm3),Volumetric_heat_production_rate_Soln#20 (erg/cm3-sec),Surface_temperature_Soln#20 (K),Temperature_Soln#20 (K),Mass_Soln#20 (g),Pressure_Soln#20 (atm),Mole_fraction_H2_Soln#20 (),Mole_fraction_H_Soln#20 (),Mole_fraction_CH4_Soln#20 (),Mole_fraction_CH3_Soln#20 (),Mole_fraction_C2H6_Soln#20 (),Mole_fraction_C2H5_Soln#20 (),Mole_fraction_C2H4_Soln#20 (),Mole_fraction_C2H3_Soln#20 (),Mole_fraction_C2H2_Soln#20 (),Mole_fraction_C3H8_Soln#20 (),Mole_fraction_NC3H7_Soln#20 (),Mole_fraction_C3H6_Soln#20 (),Mole_fraction_C3H5-A_Soln#20 (),Mole_fraction_C3H4-P_Soln#20 (),Mole_fraction_C3H4-A_Soln#20 (),Mole_fraction_C3H3_Soln#20 (),Mole_fraction_PC4H9_Soln#20 (),Mole_fraction_IC4H10_Soln#20 (),Mole_fraction_IC4H9_Soln#20 (),Mole_fraction_TC4H9_Soln#20 (),Mole_fraction_IC4H8_Soln#20 (),Mole_fraction_IC4H7_Soln#20 (),Mole_fraction_C4H8-1_Soln#20 (),Mole_fraction_C4H8-2_Soln#20 (),Mole_fraction_C4H71-3_Soln#20 (),Mole_fraction_C4H6_Soln#20 (),Mole_fraction_C4H5_Soln#20 (),Mole_fraction_C4H4_Soln#20 (),Mole_fraction_C4H2_Soln#20 (),Mole_fraction_C6H6_Soln#20 (),Mole_fraction_FULVENE_Soln#20 (),Mole_fraction_C5H6_Soln#20 (),Mole_fraction_MCPTD_Soln#20 (),Mole_fraction_C10H8_Soln#20 (),Mole_fraction_NEOC5H12_Soln#20 (),Mole_fraction_NC5H10_Soln#20 (),Mole_fraction_B1M2_Soln#20 (),Mole_fraction_LC5H8_Soln#20 (),Mole_fraction_NC6H12_Soln#20 (),Mole_fraction_NC7H14_Soln#20 (),Mole_fraction_IC8H17_Soln#20 (),Mole_fraction_IC8H16_Soln#20 (),Mole_fraction_DIMEPTD_Soln#20 (),Mole_fraction_C7H8_Soln#20 (),Mole_fraction_C7H7_Soln#20 (),Mole_fraction_C6H5C2H_Soln#20 (),Mole_fraction_C12H8_Soln#20 (),Mole_fraction_C14H10_Soln#20 (),Mole_fraction_NC10H20_Soln#20 (),Mole_fraction_IC12H26_Soln#20 (),Molecular_weight_Soln#20 (g/mole),Mass_density_Soln#20 (g/cm3),Unburned_hydrocarbons_Soln#20 (ppm),Volatile_organic_compounds_Soln#20 (ppm)
1.012955E-4,15.67294,-9.257214E8,1678.591,1678.591,8.605591E-4,1.0,0.7642858,1.216733E-4,0.1115171,4.192032E-4,2.782318E-4,1.982905E-6,0.05217824,2.006631E-5,0.0499037,4.91729E-7,8.669592E-9,6.104891E-4,2.161763E-5,0.003434918,0.00161695,6.589786E-4,2.954744E-11,3.129188E-9,3.296661E-10,3.331965E-10,7.01666E-5,2.045105E-6,1.898879E-6,6.852525E-7,1.65981E-7,4.843127E-4,2.142304E-6,0.00111154,9.444866E-4,0.007893824,1.237498E-4,2.986962E-4,3.208585E-7,8.776433E-4,1.738847E-12,3.883846E-9,1.578472E-8,1.638101E-7,5.868163E-12,1.652756E-12,7.120246E-23,5.70196E-17,5.40634E-14,0.001848394,2.357997E-4,2.782706E-4,6.215495E-5,1.910181E-5,-3.056992E-10,-2.186578E-303,7.562983,5.490732E-5,428030.6,428030.6
1.03167E-4,15.67166,-9.192518E8,1678.118,1678.118,8.605591E-4,1.0,0.7642285,1.206994E-4,0.1116198,4.146979E-4,2.700078E-4,1.958674E-6,0.05202728,1.982036E-5,0.05015082,4.802438E-7,8.498769E-9,5.903084E-4,2.090451E-5,0.003378433,0.00158609,6.465439E-4,2.941929E-11,2.946245E-9,3.076696E-10,3.11098E-10,6.570466E-5,1.946939E-6,1.828649E-6,6.608149E-7,1.631102E-7,4.776348E-4,2.093611E-6,0.001102048,9.524725E-4,0.007921144,1.205641E-4,2.953219E-4,3.153868E-7,8.803517E-4,1.617138E-12,3.745664E-9,1.47514E-8,1.571193E-7,5.726578E-12,3.322066E-12,6.247612E-23,5.029415E-17,4.854123E-14,0.001829744,2.327251E-4,2.81984E-4,6.334172E-5,1.95461E-5,-3.114337E-10,-2.18614E-303,7.56147,5.491178E-5,427945.0,427945.0
1.041974E-4,15.67095,-9.157171E8,1677.86,1677.86,8.605591E-4,1.0,0.7641981,1.201765E-4,0.1116746,4.12291E-4,2.65687E-4,1.945838E-6,0.05194452,1.968878E-5,0.05028474,4.742073E-7,8.415687E-9,5.796757E-4,2.052891E-5,0.003348055,0.001569558,6.398716E-4,3.515617E-11,2.850984E-9,2.962893E-10,2.996606E-10,6.338357E-5,1.895716E-6,1.79191E-6,6.479943E-7,1.615862E-7,4.740691E-4,2.067764E-6,0.001096904,9.56798E-4,0.007935805,1.188601E-4,2.934965E-4,3.124603E-7,8.817876E-4,1.554481E-12,3.685891E-9,1.42171E-8,1.536097E-7,6.622628E-12,1.832844E-11,5.816909E-23,4.69586E-17,4.577652E-14,0.001819643,2.310636E-4,2.840102E-4,6.399149E-5,1.979134E-5,-3.737506E-10,-2.185903E-303,7.560649,5.491427E-5,427898.5,427898.5
1.042356E-4,15.67093,-9.155814E8,1677.85,1677.85,8.605591E-4,1.0,0.764197,1.201574E-4,0.1116766,4.122028E-4,2.655297E-4,1.945373E-6,0.05194146,1.968396E-5,0.05028967,4.739877E-7,8.411756E-9,5.792883E-4,2.051522E-5,0.003346939,0.001568952,6.396269E-4,3.361189E-11,2.847529E-9,2.958773E-10,2.992466E-10,6.32994E-5,1.893856E-6,1.790578E-6,6.475279E-7,1.615305E-7,4.739385E-4,2.066819E-6,0.001096715,9.569572E-4,0.007936343,1.187976E-4,2.934293E-4,3.123531E-7,8.8184E-4,1.552217E-12,3.6821E-9,1.419776E-8,1.53482E-7,6.876661E-12,2.212174E-11,5.801587E-23,4.683974E-17,4.567765E-14,0.001819271,2.310025E-4,2.840849E-4,6.40155E-5,1.980043E-5,-3.901185E-10,-2.185894E-303,7.560618,5.491437E-5,427896.8,427896.8
1.042771E-4,15.6709,-9.15445E8,1677.84,1677.84,8.605591E-4,1.0,0.7641958,1.201365E-4,0.1116788,4.121071E-4,2.65359E-4,1.944872E-6,0.05193813,1.967873E-5,0.05029503,4.737494E-7,8.410444E-9,5.788679E-4,2.050038E-5,0.003345728,0.001568294,6.393611E-4,3.361321E-11,2.843781E-9,2.954306E-10,2.987975E-10,6.320809E-5,1.891839E-6,1.789137E-6,6.470218E-7,1.6147E-7,4.737968E-4,2.065794E-6,0.001096509,9.571301E-4,0.007936927,1.187299E-4,2.933564E-4,3.122367E-7,8.81897E-4,1.549762E-12,3.669763E-9,1.417679E-8,1.533435E-7,7.250211E-12,2.756544E-11,5.784989E-23,4.671096E-17,4.55705E-14,0.001818868,2.309362E-4,2.841662E-4,6.404159E-5,1.981031E-5,-4.162805E-10,-2.185885E-303,7.560585,5.491447E-5,427894.9,427894.9
1.043014E-4,15.67088,-9.153636E8,1677.834,1677.834,8.605591E-4,1.0,0.7641951,1.201243E-4,0.1116801,4.12051E-4,2.652589E-4,1.944578E-6,0.05193618,1.967565E-5,0.05029817,4.736097E-7,8.409871E-9,5.786213E-4,2.049167E-5,0.003345018,0.001567908,6.392052E-4,3.535688E-11,2.841584E-9,2.951686E-10,2.985342E-10,6.315454E-5,1.890655E-6,1.788294E-6,6.46725E-7,1.614345E-7,4.737136E-4,2.065193E-6,0.001096389,9.572316E-4,0.00793727,1.186901E-4,2.933136E-4,3.121684E-7,8.819303E-4,1.548323E-12,3.671955E-9,1.416449E-8,1.532622E-7,7.673392E-12,3.371896E-11,5.775267E-23,4.663552E-17,4.550773E-14,0.001818631,2.308972E-4,2.842139E-4,6.40569E-5,1.981611E-5,-4.437755E-10,-2.185879E-303,7.560566,5.491453E-5,427893.8,427893.8
1.043297E-4,15.67086,-9.152661E8,1677.827,1677.827,8.605591E-4,1.0,0.7641943,1.201101E-4,0.1116816,4.119858E-4,2.651428E-4,1.944229E-6,0.05193392,1.967209E-5,0.05030182,4.734477E-7,8.405574E-9,5.783352E-4,2.048156E-5,0.003344193,0.00156746,6.390242E-4,3.409188E-11,2.839035E-9,2.948648E-10,2.982288E-10,6.309243E-5,1.889283E-6,1.787312E-6,6.463807E-7,1.613934E-7,4.736171E-4,2.064495E-6,0.001096249,9.573494E-4,0.007937667,1.186439E-4,2.932639E-4,3.120891E-7,8.819691E-4,1.546654E-12,3.672468E-9,1.415023E-8,1.53168E-7,7.869777E-12,3.657121E-11,5.764003E-23,4.65481E-17,4.543497E-14,0.001818356,2.30852E-4,2.842692E-4,6.407468E-5,1.982284E-5,-4.593365E-10,-2.185873E-303,7.560544,5.49146E-5,427892.6,427892.6
1.043822E-4,15.67082,-9.150882E8,1677.814,1677.814,8.605591E-4,1.0,0.7641928,1.200838E-4,0.1116843,4.118648E-4,2.649273E-4,1.943572E-6,0.05192971,1.966547E-5,0.05030859,4.731468E-7,8.395894E-9,5.778042E-4,2.046281E-5,0.003342661,0.001566628,6.386882E-4,3.036737E-11,2.834307E-9,2.943012E-10,2.976623E-10,6.29772E-5,1.886736E-6,1.785482E-6,6.457417E-7,1.61317E-7,4.734379E-4,2.0632E-6,0.001095988,9.575682E-4,0.007938406,1.185583E-4,2.931716E-4,3.119419E-7,8.82041E-4,1.543558E-12,3.666615E-9,1.412378E-8,1.529931E-7,7.727595E-12,3.422728E-11,5.743135E-23,4.638613E-17,4.530012E-14,0.001817845,2.307681E-4,2.843721E-4,6.410771E-5,1.983536E-5,-4.646076E-10,-2.185861E-303,7.560502,5.491472E-5,427890.2,427890.2
1.059152E-4,15.66975,-9.09847E8,1677.431,1677.431,8.605591E-4,1.0,0.7641495,1.193252E-4,0.1117634,4.083895E-4,2.587938E-4,1.925113E-6,0.05180712,1.947524E-5,0.05050474,4.645722E-7,8.26285E-9,5.626672E-4,1.992822E-5,0.003298517,0.001542698,6.290143E-4,2.858234E-11,2.700283E-9,2.783918E-10,2.816673E-10,5.971519E-5,1.814511E-6,1.733479E-6,6.275658E-7,1.591299E-7,4.682928E-4,2.026118E-6,0.001088458,9.638988E-4,0.007959667,1.16096E-4,2.905034E-4,3.077119E-7,8.840974E-4,1.456378E-12,3.556002E-9,1.33772E-8,1.480184E-7,5.373239E-12,2.985799E-12,5.168472E-23,4.191483E-17,4.155827E-14,0.001803063,2.28342E-4,2.873596E-4,6.506902E-5,2.020118E-5,-4.38754E-10,-2.185512E-303,7.559297,5.491849E-5,427822.0,427822.0
1.069272E-4,15.66903,-9.064119E8,1677.18,1677.18,8.605591E-4,1.0,0.7641219,1.188351E-4,0.1118143,4.061536E-4,2.549056E-4,1.913322E-6,0.05172652,1.935271E-5,0.05063247,4.591329E-7,8.180762E-9,5.530474E-4,1.958852E-5,0.003269964,0.00152727,6.227689E-4,2.852368E-11,2.615977E-9,2.684388E-10,2.716576E-10,5.766528E-5,1.768988E-6,1.700619E-6,6.160546E-7,1.577304E-7,4.649844E-4,2.002392E-6,0.001083556,9.680187E-4,0.007973396,1.145112E-4,2.887687E-4,3.049878E-7,8.854107E-4,1.402056E-12,3.491649E-9,1.29103E-8,1.448679E-7,5.194832E-12,2.44793E-12,4.823276E-23,3.921817E-17,3.928203E-14,0.001793443,2.267661E-4,2.893163E-4,6.570046E-5,2.044317E-5,-4.34353E-10,-2.185285E-303,7.558511,5.492101E-5,427777.5,427777.5
1.083814E-4,15.66799,-9.01501E8,1676.821,1676.821,8.605591E-4,1.0,0.7640835,1.181451E-4,0.1118856,4.030185E-4,2.495321E-4,1.896879E-6,0.05161115,1.918071E-5,0.05081366,4.516101E-7,8.066172E-9,5.397202E-4,1.911794E-5,0.003229732,0.001505599,6.139848E-4,2.80586E-11,2.500333E-9,2.548563E-10,2.579937E-10,5.485609E-5,1.706413E-6,1.655328E-6,6.001582E-7,1.557783E-7,4.603487E-4,1.9693E-6,0.001076607,9.738584E-4,0.00799271,1.122888E-4,2.863123E-4,3.011649E-7,8.872384E-4,1.328196E-12,3.401626E-9,1.227333E-8,1.405178E-7,4.905914E-12,9.585588E-13,4.370109E-23,3.566477E-17,3.625731E-14,0.001779806,2.245364E-4,2.921071E-4,6.660349E-5,2.07916E-5,-4.163792E-10,-2.184962E-303,7.557395,5.492466E-5,427714.3,427714.3
1.1E-4,15.66681,-8.9607E8,1676.423,1676.423,8.605591E-4,1.0,0.7640426,1.173962E-4,0.1119626,3.996319E-4,2.438306E-4,1.879237E-6,0.05148337,1.899466E-5,0.05101216,4.436198E-7,7.944187E-9,5.25537E-4,1.861716E-5,0.003186017,0.00148214,6.044611E-4,2.783775E-11,2.378766E-9,2.406683E-10,2.437151E-10,5.19066E-5,1.640456E-6,1.607425E-6,5.833059E-7,1.536831E-7,4.553453E-4,1.933788E-6,0.001069001,9.802501E-4,0.008013657,1.098887E-4,2.836269E-4,2.970309E-7,8.891939E-4,1.251381E-12,3.307902E-9,1.160811E-8,1.35906E-7,4.738001E-12,1.11301E-12,3.918965E-23,3.211101E-17,3.319926E-14,0.001764878,2.221011E-4,2.951849E-4,6.760273E-5,2.11804E-5,-3.903347E-10,-2.184608E-303,7.556169,5.492879E-5,427645.0,427645.0
1.11212E-4,15.66592,-8.920274E8,1676.127,1676.127,8.605591E-4,1.0,0.7640131,1.16848E-4,0.1120186,3.971641E-4,2.397445E-4,1.86646E-6,0.05138813,1.885892E-5,0.05115868,4.378874E-7,7.856611E-9,5.153435E-4,1.825725E-5,0.003153999,0.001465015,5.974991E-4,2.800498E-11,2.292381E-9,2.306442E-10,2.336235E-10,4.981314E-5,1.593464E-6,1.573191E-6,5.712356E-7,1.521653E-7,4.517023E-4,1.908064E-6,0.001063392,9.84963E-4,0.008028974,1.081407E-4,2.816489E-4,2.940154E-7,8.906059E-4,1.197322E-12,3.24205E-9,1.11382E-8,1.326032E-7,4.853737E-12,4.533701E-12,3.614031E-23,2.969904E-17,3.110261E-14,0.001753869,2.203088E-4,2.974703E-4,6.834689E-5,2.147216E-5,-3.992624E-10,-2.184346E-303,7.555263,5.493191E-5,427593.7,427593.7
1.129006E-4,15.66467,-8.864275E8,1675.716,1675.716,8.605591E-4,1.0,0.7639736,1.161019E-4,0.1120944,3.938197E-4,2.343014E-4,1.849244E-6,0.0512561,1.867472E-5,0.05135982,4.302417E-7,7.737891E-9,5.017256E-4,1.77764E-5,0.003110392,0.001441771,5.880356E-4,2.7242E-11,2.17831E-9,2.174838E-10,2.203698E-10,4.705221E-5,1.531239E-6,1.527695E-6,5.551651E-7,1.501205E-7,4.4677E-4,1.873415E-6,0.001055701,9.914258E-4,0.008049804,1.057738E-4,2.789393E-4,2.899251E-7,8.925006E-4,1.126618E-12,3.151702E-9,1.052133E-8,1.282059E-7,4.590109E-12,2.697843E-12,3.231194E-23,2.66585E-17,2.843173E-14,0.001738768,2.178555E-4,3.006268E-4,6.937779E-5,2.187951E-5,-3.823546E-10,-2.183985E-303,7.554016,5.49363E-5,427523.1,427523.1
1.140437E-4,15.66381,-8.826583E8,1675.44,1675.44,8.605591E-4,1.0,0.7639479,1.156079E-4,0.1121443,3.916152E-4,2.307738E-4,1.837962E-6,0.05116715,1.855316E-5,0.05149406,4.2528E-7,7.660832E-9,4.928747E-4,1.746382E-5,0.003081515,0.001426427,5.817802E-4,2.708488E-11,2.105011E-9,2.090743E-10,2.118978E-10,4.528035E-5,1.491139E-6,1.498275E-6,5.447534E-7,1.487804E-7,4.435218E-4,1.850711E-6,0.001050574,9.957342E-4,0.008063577,1.042154E-4,2.771348E-4,2.872264E-7,8.937371E-4,1.0816E-12,3.093792E-9,1.012716E-8,1.253569E-7,4.432217E-12,1.79295E-12,2.997038E-23,2.479148E-17,2.677432E-14,0.001728698,2.162229E-4,3.027457E-4,7.007183E-5,2.215584E-5,-3.708975E-10,-2.183744E-303,7.553182,5.49393E-5,427475.9,427475.9
1.156324E-4,15.66262,-8.774483E8,1675.057,1675.057,8.605591E-4,1.0,0.7639135,1.149357E-4,0.1122119,3.886271E-4,2.26069E-4,1.82275E-6,0.0510441,1.838819E-5,0.05167816,4.186536E-7,7.557165E-9,4.810383E-4,1.704573E-5,0.003042211,0.001405605,5.732805E-4,2.67088E-11,2.008046E-9,1.98008E-10,2.007456E-10,4.293931E-5,1.437941E-6,1.459113E-6,5.308704E-7,1.46974E-7,4.391232E-4,1.820108E-6,0.001043553,0.001001636,0.008082301,1.021059E-4,2.746653E-4,2.835654E-7,8.953968E-4,1.022551E-12,3.016764E-9,9.608432E-9,1.215576E-7,4.278698E-12,1.455609E-12,2.701419E-23,2.242575E-17,2.465236E-14,0.001714899,2.139902E-4,3.056674E-4,7.103138E-5,2.254064E-5,-3.565405E-10,-2.183413E-303,7.552037,5.494351E-5,427411.1,427411.1
1.174786E-4,15.66121,-8.714361E8,1674.616,1674.616,8.605591E-4,1.0,0.7638754,1.141749E-4,0.1122879,3.852619E-4,2.20879E-4,1.805732E-6,0.05090198,1.820212E-5,0.05188853,4.1133E-7,7.441997E-9,4.679355E-4,1.658275E-5,0.002997728,0.001382125,5.636809E-4,2.645124E-11,1.902175E-9,1.860036E-10,1.886432E-10,4.038737E-5,1.379637E-6,1.416005E-6,5.155565E-7,1.449537E-7,4.341761E-4,1.785885E-6,0.001035546,0.001008368,0.008103459,9.97353E-5,2.718512E-4,2.794383E-7,8.972418E-4,9.587482E-13,2.932573E-9,9.045661E-9,1.173669E-7,4.084811E-12,1.219118E-12,2.396992E-23,1.99786E-17,2.242817E-14,0.001699149,2.114481E-4,3.090286E-4,7.213894E-5,2.298882E-5,-3.401475E-10,-2.183034E-303,7.550725,5.494844E-5,427336.9,427336.9
1.187943E-4,15.6602,-8.671785E8,1674.303,1674.303,8.605591E-4,1.0,0.7638495,1.136455E-4,0.1123405,3.829306E-4,2.173515E-4,1.79401E-6,0.05080127,1.807305E-5,0.05203618,4.063434E-7,7.363011E-9,4.590014E-4,1.626696E-5,0.00296678,0.001365843,5.570145E-4,2.622528E-11,1.830901E-9,1.779696E-10,1.805405E-10,3.867196E-5,1.340242E-6,1.386761E-6,5.051475E-7,1.435629E-7,4.30753E-4,1.762329E-6,0.001029937,0.001013086,0.00811816,9.809674E-5,2.69881E-4,2.765765E-7,8.985043E-4,9.161963E-13,2.87557E-9,8.668948E-9,1.145179E-7,4.104565E-12,2.369736E-12,2.202794E-23,1.841121E-17,2.098566E-14,0.001688105,2.096695E-4,3.114023E-4,7.292348E-5,2.330892E-5,-3.469349E-10,-2.182767E-303,7.549803,5.495199E-5,427284.7,427284.7
1.2E-4,15.65927,-8.632962E8,1674.018,1674.018,8.605591E-4,1.0,0.7638265,1.131693E-4,0.1123875,3.80841E-4,2.142378E-4,1.783553E-6,0.05070939,1.795724E-5,0.05216988,4.019347E-7,7.292847E-9,4.510949E-4,1.598738E-5,0.002938956,0.001351241,5.510293E-4,2.60535E-11,1.768455E-9,1.709633E-10,1.734722E-10,3.717095E-5,1.305623E-6,1.360974E-6,4.959577E-7,1.423225E-7,4.276881E-4,1.741322E-6,0.001024865,0.001017353,0.008131366,9.663118E-5,2.681007E-4,2.740098E-7,8.996244E-4,8.791826E-13,2.825206E-9,8.340348E-9,1.120024E-7,3.940886E-12,1.316042E-12,2.039672E-23,1.709049E-17,1.975781E-14,0.001678113,2.080632E-4,3.135618E-4,7.363888E-5,2.36027E-5,-3.369381E-10,-2.182525E-303,7.548966,5.495525E-5,427237.3,427237.3
1.216207E-4,15.65801,-8.581075E8,1673.637,1673.637,8.605591E-4,1.0,0.7637967,1.125421E-4,0.1124491,3.780997E-4,2.102217E-4,1.769901E-6,0.05058652,1.780514E-5,0.05234725,3.962382E-7,7.201924E-9,4.408683E-4,1.56256E-5,0.002902334,0.001332074,5.431637E-4,2.602507E-11,1.688586E-9,1.620475E-10,1.644745E-10,3.525381E-5,1.261192E-6,1.327757E-6,4.841013E-7,1.407042E-7,4.236722E-4,1.71392E-6,0.001018151,0.001023005,0.008148729,9.471342E-5,2.657443E-4,2.706402E-7,9.010768E-4,8.322127E-13,2.761713E-9,7.922054E-9,1.087569E-7,3.964479E-12,3.384331E-12,1.840617E-23,1.547335E-17,1.823687E-14,0.00166487,2.059384E-4,3.164415E-4,7.459533E-5,2.399829E-5,-3.348178E-10,-2.182203E-303,7.547853,5.495968E-5,427174.3,427174.3
1.223271E-4,15.65746,-8.558566E8,1673.471,1673.471,8.605591E-4,1.0,0.7637842,1.122733E-4,0.1124753,3.769286E-4,2.085304E-4,1.764093E-6,0.05053319,1.77401E-5,0.05242371,3.938354E-7,7.163676E-9,4.365511E-4,1.547281E-5,0.002886649,0.001323884,5.397992E-4,2.625173E-11,1.655183E-9,1.583342E-10,1.607261E-10,3.445299E-5,1.242554E-6,1.31378E-6,4.791064E-7,1.400161E-7,4.219584E-4,1.702268E-6,0.001015261,0.001025438,0.00815616,9.389604E-5,2.647304E-4,2.691999E-7,9.016912E-4,8.126939E-13,2.734788E-9,7.747795E-9,1.073894E-7,3.912591E-12,3.314308E-12,1.76053E-23,1.482089E-17,1.761735E-14,0.001659165,2.050246E-4,3.176883E-4,7.501031E-5,2.417095E-5,-3.355171E-10,-2.182065E-303,7.547372,5.496161E-5,427147.1,427147.1
1.234567E-4,15.65657,-8.522692E8,1673.207,1673.207,8.605591E-4,1.0,0.7637647,1.118491E-4,0.1125166,3.750851E-4,2.058981E-4,1.754976E-6,0.0504482,1.763763E-5,0.05254495,3.900909E-7,7.102734E-9,4.298191E-4,1.523447E-5,0.002861912,0.001310989,5.344978E-4,2.578764E-11,1.603484E-9,1.526055E-10,1.549421E-10,3.321475E-5,1.213638E-6,1.292038E-6,4.7133E-7,1.389366E-7,4.192629E-4,1.683992E-6,0.001010686,0.001029292,0.008167873,9.261189E-5,2.631254E-4,2.669317E-7,9.026505E-4,7.826329E-13,2.691802E-9,7.478896E-9,1.052603E-7,3.777908E-12,2.420262E-12,1.64027E-23,1.383908E-17,1.667797E-14,0.001650126,2.035785E-4,3.196718E-4,7.567156E-5,2.444737E-5,-3.332079E-10,-2.181844E-303,7.54661,5.496472E-5,427104.0,427104.0
1.249681E-4,15.65538,-8.474953E8,1672.856,1672.856,8.605591E-4,1.0,0.7637395,1.112919E-4,0.1125706,3.726718E-4,2.025066E-4,1.743092E-6,0.05033504,1.750336E-5,0.05270524,3.852576E-7,7.024086E-9,4.211225E-4,1.492642E-5,0.002829447,0.001294106,5.275493E-4,2.555354E-11,1.53739E-9,1.453151E-10,1.47579E-10,3.163389E-5,1.176542E-6,1.264048E-6,4.613056E-7,1.375307E-7,4.157385E-4,1.660192E-6,0.001004649,0.00103438,0.008183234,9.093571E-5,2.610081E-4,2.639607E-7,9.038918E-4,7.444639E-13,2.637153E-9,7.136532E-9,1.025153E-7,3.742057E-12,2.884093E-12,1.492996E-23,1.26331E-17,1.551098E-14,0.001638186,2.016717E-4,3.223063E-4,7.655186E-5,2.481776E-5,-3.455765E-10,-2.181552E-303,7.545599,5.49689E-5,427046.8,427046.8
1.265644E-4,15.65412,-8.424844E8,1672.488,1672.488,8.605591E-4,1.0,0.763714,1.10716E-4,0.112626,3.701878E-4,1.990819E-4,1.73092E-6,0.05021622,1.736498E-5,0.05287215,3.803655E-7,6.943673E-9,4.123127E-4,1.461412E-5,0.00279594,0.001276729,5.203885E-4,2.51109E-11,1.471264E-9,1.380599E-10,1.40249E-10,3.0055E-5,1.139268E-6,1.235799E-6,4.511757E-7,1.360921E-7,4.121164E-4,1.635844E-6,9.983781E-4,0.001039668,0.008199075,8.921689E-5,2.588091E-4,2.609008E-7,9.051515E-4,7.065793E-13,2.581423E-9,6.795652E-9,9.974102E-8,3.528686E-12,1.26386E-12,1.352903E-23,1.148195E-17,1.438219E-14,0.001625765,1.996925E-4,3.250646E-4,7.747599E-5,2.520961E-5,-3.440101E-10,-2.181247E-303,7.544545,5.497333E-5,426987.1,426987.1
1.284115E-4,15.65265,-8.367268E8,1672.064,1672.064,8.605591E-4,1.0,0.763686,1.100651E-4,0.1126882,3.673924E-4,1.953087E-4,1.717296E-6,0.0500796,1.720905E-5,0.05306235,3.74961E-7,6.854793E-9,4.025718E-4,1.426851E-5,0.002758132,0.00125718,5.12321E-4,2.50868E-11,1.399148E-9,1.301932E-10,1.32298E-10,2.833636E-5,1.098418E-6,1.20469E-6,4.400039E-7,1.344838E-7,4.080472E-4,1.608626E-6,9.912539E-4,0.00104568,0.008216937,8.729124E-5,2.563108E-4,2.574552E-7,9.065464E-4,6.656123E-13,2.521901E-9,6.425787E-9,9.668122E-8,3.452154E-12,1.83299E-12,1.20834E-23,1.028964E-17,1.319529E-14,0.00161163,1.974452E-4,3.282261E-4,7.853827E-5,2.566387E-5,-3.332462E-10,-2.180899E-303,7.54334,5.497849E-5,426918.9,426918.9
1.292363E-4,15.65199,-8.341697E8,1671.875,1671.875,8.605591E-4,1.0,0.7636739,1.097796E-4,0.1127153,3.661706E-4,1.936869E-4,1.711364E-6,0.05001891,1.714083E-5,0.05314628,3.72633E-7,6.81592E-9,3.98373E-4,1.411943E-5,0.002741576,0.001248639,5.087926E-4,2.482342E-11,1.368397E-9,1.268537E-10,1.289216E-10,2.760463E-5,1.08093E-6,1.191323E-6,4.351977E-7,1.337844E-7,4.062713E-4,1.596792E-6,9.881177E-4,0.001048328,0.008224754,8.645274E-5,2.55211E-4,2.559487E-7,9.071481E-4,6.482565E-13,2.495865E-9,6.268684E-9,9.536464E-8,3.495322E-12,2.71947E-12,1.1493E-23,9.801305E-18,1.270331E-14,0.001605399,1.964563E-4,3.296275E-4,7.901017E-5,2.586699E-5,-3.38875E-10,-2.180745E-303,7.542807,5.49808E-5,426888.8,426888.8
1.3E-4,15.65138,-8.318088E8,1671.701,1671.701,8.605591E-4,1.0,0.7636631,1.095181E-4,0.11274,3.650534E-4,1.922185E-4,1.705953E-6,0.04996287,1.707842E-5,0.05322345,3.705224E-7,6.780634E-9,3.945654E-4,1.398417E-5,0.002726423,0.001240831,5.055652E-4,2.467854E-11,1.340689E-9,1.238524E-10,1.258868E-10,2.694592E-5,1.065134E-6,1.17922E-6,4.308441E-7,1.331468E-7,4.046488E-4,1.586004E-6,9.852382E-4,0.001050761,0.008231907,8.568781E-5,2.542012E-4,2.545708E-7,9.07694E-4,6.326766E-13,2.471613E-9,6.127447E-9,9.417193E-8,3.326103E-12,8.932611E-13,1.09742E-23,9.371475E-18,1.226725E-14,0.001599672,1.955485E-4,3.309195E-4,7.944582E-5,2.605523E-5,-3.290763E-10,-2.180603E-303,7.542317,5.498295E-5,426861.0,426861.0
1.318813E-4,15.64987,-8.260256E8,1671.275,1671.275,8.605591E-4,1.0,0.7636372,1.088849E-4,0.1127996,3.623575E-4,1.887324E-4,1.692943E-6,0.04982554,1.692764E-5,0.05341138,3.655005E-7,6.696348E-9,3.855008E-4,1.366191E-5,0.002689799,0.001222002,4.977734E-4,2.442674E-11,1.275417E-9,1.168121E-10,1.187656E-10,2.539654E-5,1.027773E-6,1.150487E-6,4.204977E-7,1.316157E-7,4.00739E-4,1.560103E-6,9.782433E-4,0.001056675,0.008249187,8.384914E-5,2.517476E-4,2.512446E-7,9.089941E-4,5.961962E-13,2.415981E-9,5.795926E-9,9.133723E-8,3.242432E-12,1.161692E-12,9.801648E-24,8.397434E-18,1.126714E-14,0.001585741,1.933438E-4,3.340792E-4,8.051351E-5,2.65195E-5,-3.185502E-10,-2.180257E-303,7.54112,5.498824E-5,426793.3,426793.3
