Time_Soln#11 (sec),Volume_Soln#11 (cm3),Volumetric_heat_production_rate_Soln#11 (erg/cm3-sec),Surface_temperature_Soln#11 (K),Temperature_Soln#11 (K),Mass_Soln#11 (g),Pressure_Soln#11 (atm),Mole_fraction_H2_Soln#11 (),Mole_fraction_H_Soln#11 (),Mole_fraction_CH4_Soln#11 (),Mole_fraction_CH3_Soln#11 (),Mole_fraction_C2H6_Soln#11 (),Mole_fraction_C2H5_Soln#11 (),Mole_fraction_C2H4_Soln#11 (),Mole_fraction_C2H3_Soln#11 (),Mole_fraction_C2H2_Soln#11 (),Mole_fraction_C3H8_Soln#11 (),Mole_fraction_NC3H7_Soln#11 (),Mole_fraction_C3H6_Soln#11 (),Mole_fraction_C3H5-A_Soln#11 (),Mole_fraction_C3H4-P_Soln#11 (),Mole_fraction_C3H4-A_Soln#11 (),Mole_fraction_C3H3_Soln#11 (),Mole_fraction_NC4H10_Soln#11 (),Mole_fraction_IC4H10_Soln#11 (),Mole_fraction_IC4H9_Soln#11 (),Mole_fraction_TC4H9_Soln#11 (),Mole_fraction_IC4H8_Soln#11 (),Mole_fraction_IC4H7_Soln#11 (),Mole_fraction_C4H8-1_Soln#11 (),Mole_fraction_C4H8-2_Soln#11 (),Mole_fraction_C4H71-3_Soln#11 (),Mole_fraction_C4H6_Soln#11 (),Mole_fraction_C4H4_Soln#11 (),Mole_fraction_C4H2_Soln#11 (),Mole_fraction_C6H6_Soln#11 (),Mole_fraction_FULVENE_Soln#11 (),Mole_fraction_C5H6_Soln#11 (),Mole_fraction_C5H5_Soln#11 (),Mole_fraction_MCPTD_Soln#11 (),Mole_fraction_C10H8_Soln#11 (),Mole_fraction_NEOC5H12_Soln#11 (),Mole_fraction_NC5H10_Soln#11 (),Mole_fraction_B1M2_Soln#11 (),Mole_fraction_B1M3_Soln#11 (),Mole_fraction_LC5H8_Soln#11 (),Mole_fraction_NC6H12_Soln#11 (),Mole_fraction_NC7H14_Soln#11 (),Mole_fraction_IC8H16_Soln#11 (),Mole_fraction_DIMEPTD_Soln#11 (),Mole_fraction_C7H8_Soln#11 (),Mole_fraction_C7H7_Soln#11 (),Mole_fraction_C6H5C2H3_Soln#11 (),Mole_fraction_C6H5C2H5_Soln#11 (),Mole_fraction_C10H10_Soln#11 (),Mole_fraction_NC10H20_Soln#11 (),Mole_fraction_IC12H26_Soln#11 (),Molecular_weight_Soln#11 (g/mole),Mass_density_Soln#11 (g/cm3),Unburned_hydrocarbons_Soln#11 (ppm),Volatile_organic_compounds_Soln#11 (ppm)
1.488597E-6,14.82217,-5.091979E10,1406.483,1406.483,0.001118727,1.0,0.8974322,4.464357E-4,0.007947075,0.007441757,0.003616992,1.561186E-4,0.005194565,5.012058E-5,1.22944E-4,3.396142E-4,2.019379E-5,0.0179565,2.592775E-4,8.532906E-5,8.28525E-4,1.768399E-5,6.290717E-5,3.731016E-4,1.978843E-4,3.146978E-4,0.01331926,0.00398292,0.001180323,7.470603E-5,9.490679E-5,0.001390792,9.707678E-6,1.348839E-8,1.539443E-4,1.737071E-7,1.144662E-5,8.094642E-7,1.640366E-5,3.15354E-9,2.375812E-4,4.292682E-4,9.552312E-5,4.703181E-5,6.181674E-4,6.169661E-5,6.186518E-4,0.01461472,0.001136312,0.00714952,2.09932E-4,2.509917E-7,2.748857E-5,2.992679E-8,0.005892001,0.00565578,8.710935,7.547656E-5,492999.5,492999.5
1.597263E-6,14.83143,-4.723288E10,1405.392,1405.392,0.001118727,1.0,0.8960687,4.264715E-4,0.008455498,0.007196933,0.003843943,1.520798E-4,0.00546581,4.992493E-5,1.330231E-4,3.584446E-4,1.921772E-5,0.01845614,2.5808E-4,9.381102E-5,8.712866E-4,1.916815E-5,6.5629E-5,3.808834E-4,1.863145E-4,2.973029E-4,0.01369736,0.004113364,0.001233819,7.930458E-5,9.279476E-5,0.001444782,1.113814E-5,1.618818E-8,1.631143E-4,2.000584E-7,1.260204E-5,9.22977E-7,1.796426E-5,3.747331E-9,2.450762E-4,4.422607E-4,1.042945E-4,4.962664E-5,6.424599E-4,6.33161E-5,6.35914E-4,0.01437408,0.001177092,0.007127669,2.126968E-4,2.973337E-7,3.016069E-5,3.60962E-8,0.005734953,0.005385724,8.698746,7.542946E-5,492309.6,492309.6
1.638683E-6,14.83483,-4.599584E10,1404.997,1404.997,0.001118727,1.0,0.8955696,4.19284E-4,0.008643718,0.007106443,0.003926402,1.50603E-4,0.005566416,4.984752E-5,1.368345E-4,3.653168E-4,1.886912E-5,0.01863753,2.577022E-4,9.704096E-5,8.872046E-4,1.972166E-5,6.660505E-5,3.836425E-4,1.822191E-4,2.911276E-4,0.01383474,0.00416106,0.001253359,8.100134E-5,9.201456E-5,0.001464531,1.169873E-5,1.729002E-8,1.665281E-4,2.104725E-7,1.304284E-5,9.676873E-7,1.85607E-5,3.98688E-9,2.477243E-4,4.469153E-4,1.076005E-4,5.056663E-5,6.512827E-4,6.390438E-5,6.420335E-4,0.0142849,0.001191763,0.00711973,2.136172E-4,3.158127E-7,3.116511E-5,3.859464E-8,0.005677787,0.00528802,8.694301,7.541215E-5,492058.0,492058.1
1.869295E-6,14.8526,-4.033953E10,1402.961,1402.961,0.001118727,1.0,0.8929729,3.829997E-4,0.009639721,0.006632086,0.004348474,1.42929E-4,0.006100877,4.937933E-5,1.577455E-4,4.007925E-4,1.712916E-5,0.01956758,2.5617E-4,1.149443E-4,9.72443E-4,2.267502E-5,7.149709E-5,3.972235E-4,1.620309E-4,2.605455E-4,0.01453993,0.004408245,0.001354567,8.992248E-5,8.790906E-5,0.001567111,1.49542E-5,2.413916E-8,1.847671E-4,2.719086E-7,1.549433E-5,1.230327E-6,2.188735E-5,5.449617E-9,2.60658E-4,4.702085E-4,1.255996E-4,5.535203E-5,6.965177E-4,6.692345E-5,6.721051E-4,0.01381175,0.001265701,0.007078932,2.17655E-4,4.259841E-7,3.660347E-5,5.391215E-8,0.005383417,0.004790255,8.671321,7.532196E-5,490757.5,490757.5
1.884512E-6,14.8537,-4.002472E10,1402.835,1402.835,0.001118727,1.0,0.8928115,3.808085E-4,0.00970251,0.006602542,0.004374266,1.424526E-4,0.006134701,4.9346E-5,1.591066E-4,4.029784E-4,1.702506E-5,0.0196246,2.560955E-4,1.161191E-4,9.778823E-4,2.286207E-5,7.179046E-5,3.980246E-4,1.608354E-4,2.587269E-4,0.01458321,0.004423535,0.00136083,9.048135E-5,8.765186E-5,0.001573477,1.517623E-5,2.463289E-8,1.859268E-4,2.761578E-7,1.565569E-5,1.248444E-6,2.210682E-5,5.553668E-9,2.614144E-4,4.716032E-4,1.267619E-4,5.564289E-5,6.992899E-4,6.71087E-5,6.738745E-4,0.01378184,0.001270157,0.007076424,2.178659E-4,4.336504E-7,3.695279E-5,5.500377E-8,0.005365299,0.004759927,8.669902,7.531637E-5,490677.1,490677.1
1.914466E-6,14.85584,-3.942217E10,1402.591,1402.591,0.001118727,1.0,0.8924972,3.765623E-4,0.009825105,0.006545011,0.004424341,1.415248E-4,0.006200793,4.927949E-5,1.617793E-4,4.07229E-4,1.682363E-5,0.01973541,2.559565E-4,1.18429E-4,9.88528E-4,2.32274E-5,7.235821E-5,3.995705E-4,1.585258E-4,2.55211E-4,0.01466731,0.00445329,0.00137302,9.157124E-5,8.715034E-5,0.001585871,1.561569E-5,2.561968E-8,1.881946E-4,2.845899E-7,1.597312E-5,1.284383E-6,2.253873E-5,5.761175E-9,2.628716E-4,4.743016E-4,1.290406E-4,5.620702E-5,7.04676E-4,6.746873E-5,6.772872E-4,0.01372341,0.00127879,0.007071547,2.182636E-4,4.488732E-7,3.76369E-5,5.718099E-8,0.005330068,0.004701063,8.667138,7.530549E-5,490520.8,490520.8
1.931233E-6,14.85703,-3.909428E10,1402.456,1402.456,0.001118727,1.0,0.8923232,3.742236E-4,0.009893155,0.006513167,0.004451976,1.410111E-4,0.006237506,4.924173E-5,1.632714E-4,4.095784E-4,1.671285E-5,0.01979661,2.558828E-4,1.197203E-4,9.94452E-4,2.343024E-5,7.26705E-5,4.004184E-4,1.572575E-4,2.532791E-4,0.01471377,0.004469749,0.001379764,9.217545E-5,8.687235E-5,0.001592733,1.586302E-5,2.618059E-8,1.894553E-4,2.893484E-7,1.615068E-5,1.304659E-6,2.278041E-5,5.87887E-9,2.636694E-4,4.757854E-4,1.303106E-4,5.6518E-5,7.076506E-4,6.766762E-5,6.791577E-4,0.01369095,0.001283542,0.007068852,2.184766E-4,4.574687E-7,3.80178E-5,5.841593E-8,0.005310594,0.004668587,8.66561,7.529948E-5,490434.3,490434.3
1.944627E-6,14.85797,-3.883702E10,1402.348,1402.348,0.001118727,1.0,0.8921852,3.723746E-4,0.009947226,0.006487911,0.004473852,1.406036E-4,0.006266693,4.92113E-5,1.644614E-4,4.114402E-4,1.662535E-5,0.01984509,2.558259E-4,1.207509E-4,9.991668E-4,2.359142E-5,7.291719E-5,4.010869E-4,1.562568E-4,2.517539E-4,0.01475058,0.004482798,0.001385112,9.265517E-5,8.665166E-5,0.001598176,1.606128E-5,2.663305E-8,1.90458E-4,2.931694E-7,1.629246E-5,1.320936E-6,2.297343E-5,5.973681E-9,2.642977E-4,4.769573E-4,1.313224E-4,5.676401E-5,7.100066E-4,6.782518E-5,6.806319E-4,0.01366515,0.001287299,0.007066716,2.186419E-4,4.643728E-7,3.832104E-5,5.941075E-8,0.005295162,0.004642884,8.664398,7.52947E-5,490365.7,490365.7
1.998842E-6,14.86172,-3.78356E10,1401.921,1401.921,0.001118727,1.0,0.8916348,3.6506E-4,0.01016348,0.006387338,0.004560619,1.389799E-4,0.006383553,4.90857E-5,1.692595E-4,4.188415E-4,1.627986E-5,0.02003765,2.556127E-4,1.249142E-4,0.001018093,2.423609E-5,7.389118E-5,4.037153E-4,1.523142E-4,2.457391E-4,0.0148968,0.004534729,0.001406405,9.457028E-5,8.577088E-5,0.001619864,1.686963E-5,2.850351E-8,1.944771E-4,3.088088E-7,1.686562E-5,1.38754E-6,2.375409E-5,6.364488E-9,2.667616E-4,4.815818E-4,1.353918E-4,5.77382E-5,7.193628E-4,6.845114E-5,6.864226E-4,0.01356189,0.001302148,0.007058222,2.19269E-4,4.926447E-7,3.953884E-5,6.351096E-8,0.005233801,0.004540963,8.659574,7.527572E-5,490092.7,490092.7
2.021151E-6,14.86323,-3.744101E10,1401.748,1401.748,0.001118727,1.0,0.8914122,3.62127E-4,0.01025128,0.006346711,0.004595516,1.383234E-4,0.006431058,4.903291E-5,1.712253E-4,4.21826E-4,1.614163E-5,0.02011523,2.555323E-4,1.266232E-4,0.001025811,2.449776E-5,7.428088E-5,4.047621E-4,1.507404E-4,2.433354E-4,0.01495573,0.004555695,0.001415007,9.53462E-5,8.541415E-5,0.001628633,1.720493E-5,2.929127E-8,1.961128E-4,3.15324E-7,1.710113E-5,1.415278E-6,2.407502E-5,6.528566E-9,2.677397E-4,4.83431E-4,1.370544E-4,5.812928E-5,7.231313E-4,6.870338E-5,6.887259E-4,0.01351992,0.001308098,0.007054796,2.195084E-4,5.044264E-7,4.003552E-5,6.523204E-8,0.005209051,0.004499983,8.657626,7.526806E-5,489982.4,489982.4
2.063249E-6,14.86604,-3.672219E10,1401.427,1401.427,0.001118727,1.0,0.8909982,3.567109E-4,0.01041509,0.006271244,0.00466011,1.371026E-4,0.006519793,4.893151E-5,1.749212E-4,4.273626E-4,1.588681E-5,0.02025906,2.553913E-4,1.298417E-4,0.001040263,2.498578E-5,7.499909E-5,4.066836E-4,1.478449E-4,2.38909E-4,0.01506499,0.004594628,0.00143099,9.679137E-5,8.474997E-5,0.001644939,1.784177E-5,3.080661E-8,1.99171E-4,3.277443E-7,1.7545E-5,1.468148E-6,2.46801E-5,6.843401E-9,2.695304E-4,4.868373E-4,1.401726E-4,5.8852E-5,7.301159E-4,6.917111E-5,6.929497E-4,0.01344155,0.001319076,0.007048438,2.19932E-4,5.26888E-7,4.096565E-5,6.853347E-8,0.005163122,0.004424141,8.654007,7.525383E-5,489777.6,489777.6
2.107148E-6,14.86891,-3.600593E10,1401.099,1401.099,0.001118727,1.0,0.8905744,3.512213E-4,0.01058341,0.006194171,0.004725784,1.358538E-4,0.006611094,4.882341E-5,1.787563E-4,4.330083E-4,1.562908E-5,0.0204056,2.552575E-4,1.331881E-4,0.001055187,2.548676E-5,7.572524E-5,4.086163E-4,1.449236E-4,2.344376E-4,0.01517635,0.004634381,0.001447325,9.82727E-5,8.406954E-5,0.001661621,1.851124E-5,3.242575E-8,2.023214E-4,3.408643E-7,1.800702E-5,1.523988E-6,2.531018E-5,7.178759E-9,2.713249E-4,4.902786E-4,1.433975E-4,5.95852E-5,7.372302E-4,6.964781E-5,6.971917E-4,0.01336094,0.001330191,0.00704195,2.20337E-4,5.506107E-7,4.192576E-5,7.204827E-8,0.005116263,0.004347038,8.65031,7.523931E-5,489568.4,489568.4
2.127167E-6,14.8702,-3.568984E10,1400.951,1400.951,0.001118727,1.0,0.8903838,3.487697E-4,0.01065933,0.006159563,0.004755179,1.352923E-4,0.006652323,4.877332E-5,1.804989E-4,4.355407E-4,1.551416E-5,0.0204713,2.552006E-4,1.347108E-4,0.001061944,2.571254E-5,7.604891E-5,4.094744E-4,1.436233E-4,2.324456E-4,0.01522628,0.00465223,0.001454664,9.893973E-5,8.376327E-5,0.001669122,1.88183E-5,3.317719E-8,2.037453E-4,3.469032E-7,1.821742E-5,1.54969E-6,2.559718E-5,7.334059E-9,2.721194E-4,4.918117E-4,1.448592E-4,5.991283E-5,7.404191E-4,6.986157E-5,6.990731E-4,0.01332455,0.001335151,0.007039038,2.205099E-4,5.615268E-7,4.236028E-5,7.367516E-8,0.005095235,0.004312529,8.648649,7.523279E-5,489474.4,489474.4
2.296171E-6,14.88058,-3.325211E10,1399.752,1399.752,0.001118727,1.0,0.8888371,3.292852E-4,0.01128034,0.005880428,0.004990238,1.30742E-4,0.006990629,4.833202E-5,1.950496E-4,4.559203E-4,1.460458E-5,0.02099943,2.548058E-4,1.474782E-4,0.001117848,2.755226E-5,7.860701E-5,4.161812E-4,1.333807E-4,2.167148E-4,0.01562789,0.004796251,0.001514037,1.04367E-4,8.127494E-5,0.001729948,2.145127E-5,3.984084E-8,2.154565E-4,3.992302E-7,1.99857E-5,1.772456E-6,2.801064E-5,8.703324E-9,2.782764E-4,5.03904E-4,1.56974E-4,6.251913E-5,7.660322E-4,7.158073E-5,7.137229E-4,0.01302611,0.001374467,0.007015544,2.217063E-4,6.559375E-7,4.59465E-5,8.799157E-8,0.004925712,0.004036526,8.635219,7.518029E-5,488714.2,488714.3
2.363704E-6,14.8845,-3.237785E10,1399.296,1399.296,0.001118727,1.0,0.8882484,3.220605E-4,0.011519,0.005775107,0.005078034,1.290134E-4,0.00712117,4.814718E-5,2.007843E-4,4.635937E-4,1.426892E-5,0.02119809,2.546826E-4,1.525344E-4,0.001139654,2.825468E-5,7.954859E-5,4.186144E-4,1.296228E-4,2.109254E-4,0.01577905,0.00485065,0.001536551,1.064388E-4,8.032701E-5,0.001753083,2.252192E-5,4.265879E-8,2.19988E-4,4.207792E-7,2.068807E-5,1.864272E-6,2.896956E-5,9.278829E-9,2.804842E-4,5.083419E-4,1.617033E-4,6.348575E-5,7.756572E-4,7.222783E-5,7.190101E-4,0.01291104,0.001388989,0.007006663,2.22068E-4,6.946825E-7,4.733904E-5,9.399087E-8,0.004861706,0.003933381,8.630128,7.51605E-5,488426.2,488426.2
2.377143E-6,14.88527,-3.220978E10,1399.206,1399.206,0.001118727,1.0,0.8881331,3.206583E-4,0.01156588,0.005754552,0.005095113,1.286752E-4,0.007146846,4.810987E-5,2.019202E-4,4.650905E-4,1.420386E-5,0.02123684,2.5466E-4,1.535374E-4,0.001143959,2.839226E-5,7.973087E-5,4.190831E-4,1.288959E-4,2.098044E-4,0.01580854,0.004861272,0.001540954,1.068448E-4,8.01414E-5,0.001757613,2.273613E-5,4.322983E-8,2.2088E-4,4.25109E-7,2.082754E-5,1.882729E-6,2.915997E-5,9.39524E-9,2.809077E-4,5.092001E-4,1.626368E-4,6.367331E-5,7.775336E-4,7.235406E-5,7.200266E-4,0.01288841,0.001391803,0.007004928,2.22133E-4,7.024555E-7,4.761344E-5,9.520292E-8,0.004849207,0.00391331,8.629133,7.515664E-5,488369.8,488369.8
2.406742E-6,14.88693,-3.184626E10,1399.011,1399.011,0.001118727,1.0,0.8878813,3.176106E-4,0.01166842,0.00570975,0.00513228,1.279369E-4,0.007203046,4.802711E-5,2.044153E-4,4.683524E-4,1.406258E-5,0.02132126,2.546122E-4,1.557426E-4,0.001153402,2.86927E-5,8.012652E-5,4.200978E-4,1.273186E-4,2.073707E-4,0.01587281,0.004884431,0.001550561,1.077318E-4,7.973609E-5,0.001767502,2.32092E-5,4.44994E-8,2.228335E-4,4.346927E-7,2.113435E-5,1.923591E-6,2.957881E-5,9.653816E-9,2.818225E-4,5.110616E-4,1.646841E-4,6.40809E-5,7.816219E-4,7.262915E-5,7.222248E-4,0.01283889,0.001397915,0.007001143,2.222683E-4,7.19645E-7,4.82146E-5,9.789331E-8,0.004821952,0.003869626,8.626962,7.514822E-5,488246.9,488246.9
2.429209E-6,14.88818,-3.157611E10,1398.864,1398.864,0.001118727,1.0,0.8876922,3.153337E-4,0.0117456,0.005676166,0.005160087,1.273825E-4,0.00724539,4.796376E-5,2.063036E-4,4.70797E-4,1.395712E-5,0.02138453,2.545778E-4,1.57413E-4,0.001160535,2.891842E-5,8.042161E-5,4.208521E-4,1.261427E-4,2.05555E-4,0.01592098,0.004901798,0.001557774,1.083984E-4,7.943159E-5,0.001774931,2.356947E-5,4.547404E-8,2.243061E-4,4.420111E-7,2.136691E-5,1.954806E-6,2.989627E-5,9.85211E-9,2.825008E-4,5.124489E-4,1.6623E-4,6.438532E-5,7.846849E-4,7.283533E-5,7.23857E-4,0.01280159,0.001402476,0.006998303,2.22364E-4,7.327568E-7,4.866804E-5,9.995472E-8,0.004801509,0.003836937,8.625331,7.514191E-5,488154.7,488154.7
2.515565E-6,14.89287,-3.058158E10,1398.31,1398.31,0.001118727,1.0,0.8869802,3.068615E-4,0.01203728,0.005550358,0.005263846,1.252984E-4,0.00740569,4.771634E-5,2.13515E-4,4.799514E-4,1.356539E-5,0.02162144,2.544578E-4,1.638051E-4,0.001187677,2.976751E-5,8.151584E-5,4.236308E-4,1.217848E-4,1.988177E-4,0.0161014,0.004966907,0.001584876,1.109098E-4,7.828583E-5,0.001802887,2.496302E-5,4.930512E-8,2.298867E-4,4.704762E-7,2.225804E-5,2.076312E-6,3.111246E-5,1.062998E-8,2.849848E-4,5.17584E-4,1.721076E-4,6.551711E-5,7.961492E-4,7.360755E-5,7.298525E-4,0.01266041,0.001419411,0.006987643,2.226801E-4,7.836251E-7,5.038801E-5,1.080259E-7,0.00472483,0.003714906,8.619207,7.511828E-5,487808.0,487808.0
2.568748E-6,14.89566,-3.000112E10,1397.978,1397.978,0.001118727,1.0,0.8865532,3.01855E-4,0.01221308,0.005475388,0.005325378,1.240504E-4,0.007502526,4.756108E-5,2.179199E-4,4.854049E-4,1.333439E-5,0.02176258,2.543927E-4,1.677192E-4,0.001204186,3.0276E-5,8.215954E-5,4.252513E-4,1.192226E-4,1.948499E-4,0.01620893,0.005005747,0.001601095,1.124174E-4,7.759904E-5,0.00181965,2.582781E-5,5.173042E-8,2.332624E-4,4.882642E-7,2.280467E-5,2.15233E-6,3.185815E-5,1.112126E-8,2.864223E-4,5.205975E-4,1.75677E-4,6.618503E-5,8.02975E-4,7.406774E-5,7.333357E-4,0.01257517,0.001429389,0.00698127,2.228366E-4,8.153014E-7,5.142947E-5,1.131104E-7,0.004679044,0.003642493,8.615542,7.51042E-5,487600.6,487600.6
2.586004E-6,14.89655,-2.981764E10,1397.871,1397.871,0.001118727,1.0,0.8864164,3.002636E-4,0.01226951,0.005451462,0.005344969,1.236511E-4,0.007533646,4.751026E-5,2.193433E-4,4.871453E-4,1.326104E-5,0.02180762,2.543729E-4,1.689855E-4,0.00120951,3.043866E-5,8.236367E-5,4.257629E-4,1.184102E-4,1.935909E-4,0.01624326,0.005018149,0.001606283,1.129004E-4,7.737921E-5,0.001825018,2.610944E-5,5.252798E-8,2.343479E-4,4.94077E-7,2.298168E-5,2.177188E-6,3.209955E-5,1.128264E-8,2.868743E-4,5.215518E-4,1.76827E-4,6.639714E-5,8.051527E-4,7.421463E-5,7.344332E-4,0.01254778,0.001432555,0.006979233,2.228816E-4,8.256331E-7,5.176452E-5,1.147783E-7,0.004664414,0.00361943,8.61437,7.50997E-5,487534.3,487534.3
2.638043E-6,14.8992,-2.927817E10,1397.554,1397.554,0.001118727,1.0,0.8860093,2.955606E-4,0.0124379,0.005380474,0.005402964,1.224636E-4,0.007626612,4.73558E-5,2.23618E-4,4.923085E-4,1.304446E-5,0.02194126,2.543164E-4,1.727931E-4,0.00122547,3.092228E-5,8.296555E-5,4.272647E-4,1.16015E-4,1.898757E-4,0.01634512,0.005054965,0.001621711,1.143386E-4,7.672505E-5,0.001840995,2.696163E-5,5.496439E-8,2.375926E-4,5.117263E-7,2.351439E-5,2.252713E-6,3.282581E-5,1.177515E-8,2.881959E-4,5.243619E-4,1.802707E-4,6.702343E-5,8.116126E-4,7.465052E-5,7.376485E-4,0.01246597,0.001441896,0.006973177,2.230009E-4,8.56941E-7,5.276638E-5,1.198614E-7,0.004620956,0.003551133,8.610884,7.508637E-5,487337.0,487337.0
2.65426E-6,14.90001,-2.911413E10,1397.456,1397.456,0.001118727,1.0,0.885884,2.941232E-4,0.01248984,0.005358698,0.005420716,1.220984E-4,0.007655321,4.730732E-5,2.249448E-4,4.938924E-4,1.297833E-5,0.02198226,2.542998E-4,1.739763E-4,0.001230415,3.107092E-5,8.314909E-5,4.277207E-4,1.152847E-4,1.887419E-4,0.01637638,0.005066265,0.001626454,1.147814E-4,7.652381E-5,0.001845912,2.722805E-5,5.573298E-8,2.385952E-4,5.172619E-7,2.368006E-5,2.276417E-6,3.30516E-5,1.193038E-8,2.885956E-4,5.252175E-4,1.813366E-4,6.721465E-5,8.13594E-4,7.478427E-5,7.386227E-4,0.01244071,0.001444746,0.006971316,2.230333E-4,8.667415E-7,5.307604E-5,1.214612E-7,0.004607608,0.00353022,8.609813,7.508228E-5,487276.4,487276.4
2.66889E-6,14.90074,-2.896768E10,1397.368,1397.368,0.001118727,1.0,0.8857716,2.92838E-4,0.01253649,0.005339194,0.005436601,1.21771E-4,0.007681114,4.726343E-5,2.261396E-4,4.95311E-4,1.291922E-5,0.02201899,2.542852E-4,1.750423E-4,0.001234865,3.120416E-5,8.331302E-5,4.281271E-4,1.146323E-4,1.877289E-4,0.01640439,0.005076388,0.001630707,1.151787E-4,7.634332E-5,0.001850322,2.746875E-5,5.643023E-8,2.394962E-4,5.222706E-7,2.38294E-5,2.297873E-6,3.325509E-5,1.207114E-8,2.889512E-4,5.259813E-4,1.822952E-4,6.738554E-5,8.153685E-4,7.490408E-5,7.394903E-4,0.01241802,0.001447293,0.006969648,2.230606E-4,8.756008E-7,5.335435E-5,1.22911E-7,0.004595646,0.003511505,8.608852,7.507861E-5,487222.0,487222.0
2.820453E-6,14.908,-2.753377E10,1396.484,1396.484,0.001118727,1.0,0.8846412,2.801276E-4,0.01300806,0.005144661,0.005594244,1.184856E-4,0.007942572,4.680198E-5,2.383972E-4,5.094627E-4,1.233582E-5,0.02238551,2.541518E-4,1.860085E-4,0.001280355,3.253825E-5,8.492527E-5,4.320821E-4,1.082141E-4,1.777444E-4,0.016684,0.00517747,0.001673374,1.191761E-4,7.453068E-5,0.001894677,2.998007E-5,6.386023E-8,2.486411E-4,5.749336E-7,2.536878E-5,2.523889E-6,3.535036E-5,1.356834E-8,2.923773E-4,5.334648E-4,1.92061E-4,6.907044E-5,8.330672E-4,7.610012E-5,7.478889E-4,0.01218814,0.001472366,0.006952925,2.232468E-4,9.682698E-7,5.618051E-5,1.382752E-7,0.004475921,0.003325612,8.599214,7.504205E-5,486676.6,486676.6
2.854931E-6,14.90958,-2.722707E10,1396.289,1396.289,0.001118727,1.0,0.8843923,2.773821E-4,0.01311248,0.005102247,0.005628426,1.177643E-4,0.008000634,4.669547E-5,2.411552E-4,5.125491E-4,1.221007E-5,0.0224655,2.541254E-4,1.884834E-4,0.001290555,3.283018E-5,8.527127E-5,4.329203E-4,1.068358E-4,1.755959E-4,0.01674506,0.005199536,0.001682739,1.200564E-4,7.413235E-5,0.001904441,3.055555E-5,6.560173E-8,2.506748E-4,5.871032E-7,2.571701E-5,2.576237E-6,3.582367E-5,1.391863E-8,2.930948E-4,5.350634E-4,1.942412E-4,6.943294E-5,8.36927E-4,7.636121E-5,7.496578E-4,0.01213711,0.001477753,0.006949257,2.232667E-4,9.895561E-7,5.680918E-5,1.418549E-7,0.004449708,0.003285265,8.597099,7.503408E-5,486556.8,486556.8
2.904547E-6,14.91182,-2.679736E10,1396.012,1396.012,0.001118727,1.0,0.8840393,2.735207E-4,0.01326095,0.005042358,0.005676579,1.167428E-4,0.008083301,4.654136E-5,2.451046E-4,5.16908E-4,1.203337E-5,0.0225785,2.540896E-4,1.920321E-4,0.001305139,3.324292E-5,8.575644E-5,4.340889E-4,1.049022E-4,1.72579E-4,0.01683135,0.005230708,0.001696006,1.213052E-4,7.35679E-5,0.001918288,3.138625E-5,6.814055E-8,2.53572E-4,6.047355E-7,2.621689E-5,2.652168E-6,3.650257E-5,1.442895E-8,2.940897E-4,5.372998E-4,1.973521E-4,6.994172E-5,8.423785E-4,7.673012E-5,7.521165E-4,0.01206449,0.001485309,0.006944063,2.23282E-4,1.020309E-6,5.770481E-5,1.470594E-7,0.004412618,0.003228404,8.594102,7.502281E-5,486387.2,486387.2
2.987068E-6,14.91544,-2.611122E10,1395.56,1395.56,0.001118727,1.0,0.8834653,2.673225E-4,0.01350334,0.004945642,0.005754063,1.150851E-4,0.008218535,4.628314E-5,2.516224E-4,5.2395E-4,1.17501E-5,0.02276116,2.540349E-4,1.979009E-4,0.001329163,3.39105E-5,8.653157E-5,4.359389E-4,1.018101E-4,1.677481E-4,0.0169709,0.005281081,0.001717538,1.233363E-4,7.265135E-5,0.001940809,3.277404E-5,7.244612E-8,2.583158E-4,6.343603E-7,2.704495E-5,2.779976E-6,3.762575E-5,1.529359E-8,2.956508E-4,5.408593E-4,2.024576E-4,7.075554E-5,8.511867E-4,7.732653E-5,7.559901E-4,0.01194573,0.001497388,0.006935636,2.232755E-4,1.071743E-6,5.917114E-5,1.55849E-7,0.004352522,0.003136846,8.589239,7.500461E-5,486112.0,486112.0
3.022071E-6,14.91693,-2.583031E10,1395.372,1395.372,0.001118727,1.0,0.8832265,2.647738E-4,0.0136045,0.004905665,0.005785991,1.14397E-4,0.008275073,4.617298E-5,2.543682E-4,5.268618E-4,1.163374E-5,0.02283674,2.540134E-4,2.003778E-4,0.001339268,3.418673E-5,8.684896E-5,4.366902E-4,1.005429E-4,1.657659E-4,0.01702865,0.005301913,0.001726478,1.241811E-4,7.227064E-5,0.001950177,3.336487E-5,7.430282E-8,2.603006E-4,6.470347E-7,2.739495E-5,2.834747E-6,3.80999E-5,1.566619E-8,2.962796E-4,5.423116E-4,2.045979E-4,7.108906E-5,8.548295E-4,7.757331E-5,7.575561E-4,0.0118961,0.001502336,0.006932137,2.232616E-4,1.093657E-6,5.978456E-5,1.596257E-7,0.004327605,0.003099097,8.587219,7.499709E-5,485997.7,485997.7
