Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_H_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_CH3_Soln#10 (),Mole_fraction_C2H6_Soln#10 (),Mole_fraction_C2H5_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_C3H8_Soln#10 (),Mole_fraction_C3H6_Soln#10 (),Mole_fraction_C3H5-A_Soln#10 (),Mole_fraction_C3H4-P_Soln#10 (),Mole_fraction_C3H4-A_Soln#10 (),Mole_fraction_NC4H10_Soln#10 (),Mole_fraction_IC4H10_Soln#10 (),Mole_fraction_IC4H9_Soln#10 (),Mole_fraction_TC4H9_Soln#10 (),Mole_fraction_IC4H8_Soln#10 (),Mole_fraction_IC4H7_Soln#10 (),Mole_fraction_C4H8-1_Soln#10 (),Mole_fraction_C4H8-2_Soln#10 (),Mole_fraction_C4H71-3_Soln#10 (),Mole_fraction_C4H6_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C4H2_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_FULVENE_Soln#10 (),Mole_fraction_C5H6_Soln#10 (),Mole_fraction_C5H5_Soln#10 (),Mole_fraction_MCPTD_Soln#10 (),Mole_fraction_C10H8_Soln#10 (),Mole_fraction_NEOC5H12_Soln#10 (),Mole_fraction_NC5H10_Soln#10 (),Mole_fraction_B1M2_Soln#10 (),Mole_fraction_B1M3_Soln#10 (),Mole_fraction_LC5H8_Soln#10 (),Mole_fraction_NC6H12_Soln#10 (),Mole_fraction_NC7H14_Soln#10 (),Mole_fraction_IC8H16_Soln#10 (),Mole_fraction_DIMEPTD_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_C6H5C2H_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_INDENE_Soln#10 (),Mole_fraction_C12H8_Soln#10 (),Mole_fraction_C14H10_Soln#10 (),Mole_fraction_NC10H20_Soln#10 (),Mole_fraction_IC12H26_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
9.935831E-4,15.34829,-8077214.0,1310.38,1310.38,0.001157303,1.0,0.8026781,3.156601E-6,0.07003692,4.72753E-5,0.006642282,1.692262E-6,0.04332519,0.004929523,5.237624E-4,0.02562857,1.118857E-4,0.005059761,0.004897565,2.308563E-5,5.309953E-5,2.480395E-8,5.371307E-8,0.01887006,2.681066E-4,7.329874E-4,1.582988E-4,1.927698E-6,0.003887202,0.00143469,2.707496E-5,0.001906174,1.332501E-4,0.001453175,5.224699E-5,1.57398E-5,2.402418E-5,9.155875E-6,1.253762E-5,9.270416E-5,7.022598E-7,5.618409E-4,1.378027E-6,4.857464E-6,2.725038E-10,6.805121E-5,0.005794108,6.013068E-5,1.182018E-5,9.248129E-5,1.356426E-4,2.638223E-5,1.056029E-5,8.398393E-7,8.799887E-9,1.311478E-25,8.107795,7.540278E-5,458864.5,458864.5
9.947169E-4,15.34839,-8061666.0,1310.378,1310.378,0.001157303,1.0,0.8026601,3.155238E-6,0.07005492,4.724451E-5,0.006641184,1.691447E-6,0.04333668,0.004932593,5.235096E-4,0.02562308,1.118183E-4,0.005061222,0.004896519,2.305192E-5,5.300202E-5,2.47795E-8,5.366112E-8,0.01886374,2.679293E-4,7.320113E-4,1.581687E-4,1.926317E-6,0.003886448,0.001435131,2.709975E-5,0.001906927,1.333445E-4,0.001453564,5.221227E-5,1.571183E-5,2.405365E-5,9.124247E-6,1.252225E-5,9.257883E-5,7.011026E-7,5.612953E-4,1.371583E-6,4.831942E-6,2.699535E-10,6.783602E-5,0.005793845,6.011023E-5,1.183047E-5,9.252427E-5,1.355251E-4,2.640546E-5,1.056632E-5,8.405668E-7,8.691379E-9,1.242016E-25,8.107727,7.540226E-5,458860.7,458860.7
0.001,15.34888,-7991074.0,1310.369,1310.369,0.001157303,1.0,0.8025769,3.148911E-6,0.07013859,4.710184E-5,0.006636078,1.687675E-6,0.0433901,0.00494688,5.223341E-4,0.02559752,1.115059E-4,0.005067995,0.004891657,2.289558E-5,5.255064E-5,2.466621E-8,5.342035E-8,0.01883433,2.671071E-4,7.274919E-4,1.575642E-4,1.919918E-6,0.003882937,0.001437182,2.721517E-5,0.001910432,1.337831E-4,0.001455366,5.205183E-5,1.558275E-5,2.4191E-5,8.978391E-6,1.245128E-5,9.199885E-5,6.95769E-7,5.587619E-4,1.341987E-6,4.714873E-6,2.58674E-10,6.684298E-5,0.005792622,6.001534E-5,1.187834E-5,9.272381E-5,1.349788E-4,2.651357E-5,1.059436E-5,8.439586E-7,8.203831E-9,9.65086E-26,8.107413,7.539985E-5,458842.9,458842.9
0.001017839,15.35053,-7756368.0,1310.339,1310.339,0.001157303,1.0,0.8022979,3.127974E-6,0.07041898,4.662992E-5,0.006618934,1.675235E-6,0.04356908,0.004994925,5.183927E-4,0.02551151,1.104668E-4,0.005090477,0.004875396,2.237621E-5,5.106052E-5,2.429221E-8,5.262531E-8,0.01873568,2.643774E-4,7.12563E-4,1.555463E-4,1.898718E-6,0.003871099,0.00144403,2.76042E-5,0.001922219,1.352496E-4,0.001461324,5.152546E-5,1.516072E-5,2.465507E-5,8.503108E-6,1.221843E-5,9.008581E-5,6.784122E-7,5.50307E-4,1.246932E-6,4.340327E-6,2.267626E-10,6.359974E-5,0.005788512,5.969931E-5,1.203914E-5,9.338887E-5,1.33152E-4,2.687728E-5,1.068798E-5,8.554292E-7,6.750281E-9,4.098002E-26,8.10636,7.539178E-5,458783.3,458783.3
0.001021895,15.3509,-7704299.0,1310.333,1310.333,0.001157303,1.0,0.802235,3.123311E-6,0.07048227,4.652469E-5,0.006615058,1.672471E-6,0.04360947,0.005005804,5.175027E-4,0.02549202,1.10234E-4,0.005095504,0.004871733,2.225998E-5,5.072903E-5,2.420905E-8,5.24485E-8,0.0187134,2.637668E-4,7.092399E-4,1.550926E-4,1.89399E-6,0.003868411,0.00144557,2.769248E-5,0.001924888,1.355798E-4,0.001462651,5.140907E-5,1.50677E-5,2.476063E-5,8.398707E-6,1.216694E-5,8.966057E-5,6.746025E-7,5.484064E-4,1.226344E-6,4.259512E-6,2.206682E-10,6.288574E-5,0.005787583,5.96284E-5,1.207551E-5,9.353819E-5,1.327405E-4,2.695967E-5,1.070904E-5,8.580407E-7,6.457886E-9,3.374806E-26,8.106123,7.538996E-5,458769.9,458769.9
0.001046678,15.35315,-7392650.0,1310.293,1310.293,0.001157303,1.0,0.8018542,3.095528E-6,0.07086545,4.589769E-5,0.006591538,1.656077E-6,0.04385394,0.005071951,5.121119E-4,0.02537342,1.088381E-4,0.005125573,0.00484961,2.156406E-5,4.875979E-5,2.37149E-8,5.139764E-8,0.01857836,2.601127E-4,6.894817E-4,1.523599E-4,1.865784E-6,0.003852023,0.001454857,2.82307E-5,0.001941116,1.375727E-4,0.001470555,5.072322E-5,1.452169E-5,2.540617E-5,7.788597E-6,1.186312E-5,8.713638E-5,6.523327E-7,5.369615E-4,1.108175E-6,3.797923E-6,1.906247E-10,5.870093E-5,0.005781935,5.920253E-5,1.229638E-5,9.443605E-5,1.30257E-4,2.746087E-5,1.083606E-5,8.740307E-7,4.928245E-9,1.030232E-26,8.104689,7.537891E-5,458688.7,458688.7
0.001061983,15.35452,-7205716.0,1310.269,1310.269,0.001157303,1.0,0.8016223,3.078972E-6,0.07109913,4.552368E-5,0.006577152,1.646359E-6,0.04400295,0.00511252,5.088228E-4,0.02530061,1.079983E-4,0.005143598,0.004836164,2.114628E-5,4.759039E-5,2.342137E-8,5.077321E-8,0.0184959,2.579196E-4,6.77734E-4,1.507061E-4,1.848937E-6,0.003841933,0.001460486,2.856205E-5,0.001951069,1.387826E-4,0.001475264,5.03206E-5,1.420279E-5,2.580528E-5,7.434573E-6,1.16843E-5,8.563877E-5,6.393856E-7,5.300357E-4,1.041323E-6,3.538597E-6,1.769269E-10,5.626243E-5,0.005778475,5.89457E-5,1.243163E-5,9.497836E-5,1.287494E-4,2.776845E-5,1.09131E-5,8.839327E-7,4.17117E-9,4.947397E-27,8.103817,7.537216E-5,458639.4,458639.4
0.00106406,15.35471,-7181158.0,1310.266,1310.266,0.001157303,1.0,0.801591,3.076759E-6,0.07113067,4.547368E-5,0.006575208,1.645062E-6,0.04402306,0.005118009,5.083788E-4,0.02529075,1.078856E-4,0.005146012,0.004834352,2.109028E-5,4.743436E-5,2.338218E-8,5.068985E-8,0.01848476,2.576257E-4,6.761657E-4,1.504836E-4,1.846683E-6,0.003840565,0.001461244,2.860695E-5,0.001952416,1.389456E-4,0.001475893,5.026716E-5,1.416055E-5,2.585947E-5,7.387813E-6,1.166052E-5,8.543901E-5,6.37673E-7,5.29104E-4,1.032589E-6,3.504822E-6,1.752937E-10,5.593975E-5,0.005778007,5.89112E-5,1.244992E-5,9.505126E-5,1.285463E-4,2.781008E-5,1.092348E-5,8.852781E-7,4.077879E-9,4.479276E-27,8.1037,7.537125E-5,458632.7,458632.7
0.001163189,15.36333,-6076114.0,1310.127,1310.127,0.001157303,1.0,0.800145,2.97996E-6,0.07259137,4.32784E-5,0.006484571,1.58901E-6,0.04495323,0.005375691,4.878146E-4,0.02482707,1.028436E-4,0.005253062,0.004751093,1.859822E-5,4.067114E-5,2.167842E-8,4.706219E-8,0.01796769,2.445206E-4,6.079445E-4,1.403972E-4,1.747413E-6,0.003775912,0.001495787,3.073409E-5,0.002015681,1.464046E-4,0.001503469,4.801921E-5,1.239949E-5,2.845285E-5,5.472154E-6,1.064593E-5,7.678243E-5,5.66362E-7,4.86828E-4,6.953258E-7,2.221835E-6,1.328216E-10,4.257904E-5,0.005756067,5.735808E-5,1.330619E-5,9.834836E-5,1.192696E-4,2.976657E-5,1.139838E-5,9.499321E-7,1.390843E-9,5.097171E-29,8.098292,7.532896E-5,458326.6,458326.7
0.001207701,15.36706,-5626123.0,1310.071,1310.071,0.001157303,1.0,0.7995238,2.941537E-6,0.073221,4.240166E-5,0.006445162,1.567103E-6,0.04535341,0.005488836,4.789619E-4,0.024623,1.007768E-4,0.005296294,0.004715593,1.758583E-5,3.802656E-5,2.100652E-8,4.562995E-8,0.01774411,2.391654E-4,5.811052E-4,1.361923E-4,1.707554E-6,0.003747309,0.001510336,3.167965E-5,0.002043493,1.495627E-4,0.001514464,4.718142E-5,1.1749E-5,2.962211E-5,4.784893E-6,1.025565E-5,7.339007E-5,5.397656E-7,4.691585E-4,5.848366E-7,1.812604E-6,1.246334E-10,3.770366E-5,0.005746435,5.671599E-5,1.368137E-5,9.972225E-5,1.153602E-4,3.062667E-5,1.160012E-5,9.792541E-7,8.596952E-10,6.442662E-30,8.095981,7.531065E-5,458195.9,458195.9
0.001209618,15.36722,-5607826.0,1310.069,1310.069,0.001157303,1.0,0.7994974,2.939947E-6,0.07324778,4.236526E-5,0.006443482,1.566198E-6,0.04537042,0.005493674,4.785858E-4,0.02461427,1.006904E-4,0.005298093,0.004714088,1.75436E-5,3.79176E-5,2.097873E-8,4.557069E-8,0.0177346,2.389414E-4,5.799968E-4,1.360155E-4,1.705896E-6,0.003746084,0.00151095,3.172024E-5,0.002044684,1.496962E-4,0.00151492,4.714746E-5,1.172267E-5,2.967252E-5,4.757357E-6,1.023962E-5,7.325009E-5,5.386822E-7,4.684149E-4,5.805349E-7,1.796811E-6,1.243445E-10,3.75072E-5,0.005746023,5.668906E-5,1.369741E-5,9.978005E-5,1.151953E-4,3.066346E-5,1.160867E-5,9.805209E-7,8.420872E-10,5.880734E-30,8.095883,7.530987E-5,458190.3,458190.3
0.001233399,15.36918,-5378253.0,1310.041,1310.041,0.001157303,1.0,0.7991723,2.92062E-6,0.07357773,4.192252E-5,0.006422751,1.555253E-6,0.04557991,0.005553486,4.739534E-4,0.0245063,9.963435E-5,0.005319999,0.004695579,1.702888E-5,3.659789E-5,2.064134E-8,4.485108E-8,0.0176173,2.362057E-4,5.665553E-4,1.338516E-4,1.685714E-6,0.003730929,0.001518484,3.222302E-5,0.002059398,1.513358E-4,0.001520472,4.67399E-5,1.140675E-5,3.029851E-5,4.428851E-6,1.004575E-5,7.155287E-5,5.256301E-7,4.59304E-4,5.299882E-7,1.612099E-6,1.210657E-10,3.515625E-5,0.005740928,5.635967E-5,1.38957E-5,1.004881E-4,1.131727E-4,3.111828E-5,1.171376E-5,9.962666E-7,6.515467E-10,1.898379E-30,8.094677,7.530025E-5,458122.1,458122.1
0.001237506,15.36952,-5338695.0,1310.037,1310.037,0.001157303,1.0,0.7991166,2.917358E-6,0.07363429,4.18477E-5,0.006419192,1.55341E-6,0.04561581,0.005563773,4.731597E-4,0.02448772,9.945506E-5,0.005323706,0.004692412,1.694167E-5,3.637588E-5,2.058442E-8,4.472965E-8,0.01759718,2.357412E-4,5.642907E-4,1.334832E-4,1.682298E-6,0.00372832,0.00151977,3.230968E-5,0.00206193,1.516159E-4,0.00152141,4.667203E-5,1.135415E-5,3.040669E-5,4.374502E-6,1.001318E-5,7.1267E-5,5.234464E-7,4.57752E-4,5.217647E-7,1.582205E-6,1.205489E-10,3.476595E-5,0.005740051,5.630367E-5,1.392981E-5,1.006087E-4,1.128278E-4,3.119651E-5,1.173174E-5,9.98991E-7,6.233248E-10,1.561367E-30,8.094471,7.52986E-5,458110.4,458110.4
0.001239171,15.36966,-5322524.0,1310.035,1310.035,0.001157303,1.0,0.7990941,2.916042E-6,0.0736572,4.181749E-5,0.006417751,1.552667E-6,0.04563034,0.005567942,4.728384E-4,0.0244802,9.93826E-5,0.005325203,0.004691129,1.690644E-5,3.628633E-5,2.056145E-8,4.468064E-8,0.01758904,2.355534E-4,5.633769E-4,1.333343E-4,1.680919E-6,0.003727263,0.00152029,3.234482E-5,0.002062956,1.517292E-4,0.001521789,4.664471E-5,1.133297E-5,3.045057E-5,4.352653E-6,1.000004E-5,7.115165E-5,5.225664E-7,4.571243E-4,5.184701E-7,1.570242E-6,1.203429E-10,3.460894E-5,0.005739696,5.628103E-5,1.394363E-5,1.006575E-4,1.126882E-4,3.122822E-5,1.173901E-5,1.000096E-6,6.122317E-10,1.442393E-30,8.094387,7.529793E-5,458105.7,458105.7
0.001242742,15.36995,-5289907.0,1310.031,1310.031,0.001157303,1.0,0.7990458,2.913233E-6,0.07370624,4.175295E-5,0.006414663,1.551081E-6,0.04566146,0.005576873,4.721505E-4,0.02446407,9.922778E-5,0.005328399,0.004688386,1.683119E-5,3.609531E-5,2.051244E-8,4.457607E-8,0.01757159,2.351523E-4,5.614273E-4,1.330159E-4,1.677974E-6,0.003724998,0.001521403,3.242012E-5,0.002065154,1.519717E-4,0.001522598,4.658655E-5,1.12879E-5,3.054467E-5,4.306205E-6,9.972025E-6,7.090557E-5,5.206915E-7,4.557822E-4,5.114889E-7,1.544919E-6,1.199082E-10,3.427492E-5,0.005738935,5.623264E-5,1.397324E-5,1.007618E-4,1.123898E-4,3.129614E-5,1.175459E-5,1.002467E-6,5.891466E-10,1.218331E-30,8.094208,7.52965E-5,458095.5,458095.6
0.00142991,15.38471,-3694052.0,1309.853,1309.853,0.001157303,1.0,0.7966378,2.786284E-6,0.07616134,3.880054E-5,0.00625884,1.480429E-6,0.04721452,0.00603332,4.379425E-4,0.02363936,9.195948E-5,0.005474477,0.00455261,1.335274E-5,2.765471E-5,1.829339E-8,3.983454E-8,0.01669701,2.162456E-4,4.74256E-4,1.178718E-4,1.542195E-6,0.00360912,0.001575365,3.632287E-5,0.00217781,1.638028E-4,0.001559738,4.41894E-5,9.414812E-6,3.550349E-5,2.4602E-6,8.73359E-6,5.989582E-5,4.39496E-7,3.915069E-4,2.599709E-7,6.616949E-7,1.035733E-10,2.070051E-5,0.005699841,5.394266E-5,1.549109E-5,1.057703E-4,9.801991E-5,3.476685E-5,1.252636E-5,1.128498E-6,7.908319E-11,2.528543E-34,8.085345,7.522426E-5,457593.9,457593.9
0.00153101,15.39229,-2943439.0,1309.782,1309.782,0.001157303,1.0,0.7954246,2.731513E-6,0.07740477,3.749337E-5,0.006179101,1.450527E-6,0.04799691,0.006271361,4.208591E-4,0.02320968,8.862478E-5,0.005537904,0.004484927,1.180407E-5,2.415423E-5,1.732407E-8,3.775805E-8,0.01625386,2.074728E-4,4.372077E-4,1.108287E-4,1.481364E-6,0.003548946,0.00160134,3.839825E-5,0.002236845,1.695515E-4,0.001576342,4.3316E-5,8.707725E-6,3.820318E-5,1.822096E-6,8.211872E-6,5.519477E-5,4.061118E-7,3.612351E-4,1.864744E-7,4.199557E-7,9.695571E-11,1.581436E-5,0.005679241,5.288251E-5,1.628939E-5,1.081527E-4,9.121973E-5,3.657418E-5,1.291372E-5,1.198097E-6,2.687336E-11,1.573601E-36,8.080921,7.51872E-5,457343.6,457343.6
0.001536292,15.39268,-2905584.0,1309.778,1309.778,0.001157303,1.0,0.7953627,2.728872E-6,0.07746833,3.74296E-5,0.006175013,1.449093E-6,0.04803682,0.00628365,4.199914E-4,0.02318752,8.846022E-5,0.005540954,0.004481485,1.172867E-5,2.398804E-5,1.727694E-8,3.765699E-8,0.01623121,2.070375E-4,4.35429E-4,1.104804E-4,1.478384E-6,0.00354585,0.001602642,3.85061E-5,0.002239899,1.698407E-4,0.001577156,4.327669E-5,8.675185E-6,3.834462E-5,1.793807E-6,8.186831E-6,5.496844E-5,4.045194E-7,3.597302E-4,1.834023E-7,4.101207E-7,9.663144E-11,1.559432E-5,0.005678173,5.283011E-5,1.633079E-5,1.082718E-4,9.088152E-5,3.666741E-5,1.293349E-5,1.201764E-6,2.540237E-11,1.225823E-36,8.080696,7.51853E-5,457330.8,457330.8
0.001537708,15.39279,-2895855.0,1309.777,1309.777,0.001157303,1.0,0.7953462,2.728168E-6,0.07748535,3.741258E-5,0.006173918,1.448711E-6,0.0480475,0.006286942,4.197592E-4,0.02318159,8.841627E-5,0.005541767,0.004480564,1.170855E-5,2.394376E-5,1.726437E-8,3.763004E-8,0.01622515,2.069212E-4,4.349547E-4,1.103873E-4,1.477588E-6,0.00354502,0.00160299,3.8535E-5,0.002240717,1.699181E-4,0.001577374,4.326626E-5,8.66653E-6,3.838254E-5,1.786301E-6,8.180154E-6,5.490807E-5,4.040949E-7,3.593281E-4,1.825899E-7,4.075242E-7,9.654484E-11,1.553588E-5,0.005677887,5.281611E-5,1.634188E-5,1.083036E-4,9.079114E-5,3.669237E-5,1.293879E-5,1.202747E-6,2.502199E-11,1.146457E-36,8.080636,7.518479E-5,457327.4,457327.4
0.001539164,15.39289,-2886005.0,1309.776,1309.776,0.001157303,1.0,0.7953291,2.727444E-6,0.07750284,3.73951E-5,0.006172793,1.448318E-6,0.04805848,0.006290327,4.195206E-4,0.02317548,8.837112E-5,0.005542602,0.004479617,1.168788E-5,2.389833E-5,1.725146E-8,3.760234E-8,0.01621892,2.068017E-4,4.344679E-4,1.102917E-4,1.476771E-6,0.003544168,0.001603348,3.856473E-5,0.002241558,1.699976E-4,0.001577597,4.325556E-5,8.657656E-6,3.842154E-5,1.778613E-6,8.1733E-6,5.484611E-5,4.036593E-7,3.58915E-4,1.817591E-7,4.048708E-7,9.645591E-11,1.5476E-5,0.005677592,5.280173E-5,1.635329E-5,1.083363E-4,9.06983E-5,3.671805E-5,1.294423E-5,1.203759E-6,2.46367E-11,1.070184E-36,8.080574,7.518426E-5,457323.9,457323.9
0.001642113,15.40038,-2189275.0,1309.721,1309.721,0.001157303,1.0,0.794151,2.679985E-6,0.07871477,3.623427E-5,0.006094615,1.422696E-6,0.04881759,0.006527016,4.031007E-4,0.02274929,8.534391E-5,0.005596967,0.004414301,1.032213E-5,2.096303E-5,1.639595E-8,3.576588E-8,0.01578756,1.987412E-4,4.02637E-4,1.038792E-4,1.42229E-6,0.003484813,0.00162767,4.065568E-5,0.0023005,1.754189E-4,0.001592515,4.260045E-5,8.099013E-6,4.118602E-5,1.312203E-6,7.724635E-6,5.078178E-5,3.752727E-7,3.31067E-4,1.337521E-7,2.553817E-7,9.049748E-11,1.179054E-5,0.005656906,5.183707E-5,1.715481E-5,1.105564E-4,8.444138E-5,3.851121E-5,1.332143E-5,1.275901E-6,8.243079E-12,1.134447E-38,8.076306,7.514774E-5,457082.4,457082.4
0.001872772,15.41648,-813382.4,1309.648,1309.648,0.001157303,1.0,0.7916754,2.595289E-6,0.08127428,3.407077E-5,0.005928429,1.377535E-6,0.05040878,0.007040624,3.692806E-4,0.02182982,7.954685E-5,0.005689331,0.004277952,7.845223E-6,1.599652E-5,1.480804E-8,3.23463E-8,0.01488023,1.829896E-4,3.462401E-4,9.167642E-5,1.319587E-6,0.003358261,0.001675923,4.527328E-5,0.002429238,1.862921E-4,0.001620944,4.168634E-5,7.215929E-6,4.742729E-5,6.676763E-7,6.9225E-6,4.349861E-5,3.250973E-7,2.772958E-4,7.59871E-8,9.148088E-8,7.903763E-11,6.453683E-6,0.005611277,4.999678E-5,1.892603E-5,1.149598E-4,7.24057E-5,4.238474E-5,1.412279E-5,1.442162E-6,7.1535E-13,5.715946E-41,8.067421,7.506925E-5,456579.5,456579.5
0.001873862,15.41655,-807671.7,1309.648,1309.648,0.001157303,1.0,0.7916642,2.594947E-6,0.08128592,3.406171E-5,0.005927671,1.377354E-6,0.05041598,0.007043001,3.691298E-4,0.02182559,7.952217E-5,0.005689681,0.004277336,7.835162E-6,1.597733E-5,1.480141E-8,3.233201E-8,0.01487613,1.829215E-4,3.46013E-4,9.162499E-5,1.319155E-6,0.003357684,0.001676133,4.529489E-5,0.002429837,1.863396E-4,0.001621065,4.168339E-5,7.21265E-6,4.745691E-5,6.655627E-7,6.919237E-6,4.346901E-5,3.248946E-7,2.770669E-4,7.581561E-8,9.10399E-8,7.898861E-11,6.435478E-6,0.005611064,4.9989E-5,1.893434E-5,1.14979E-4,7.235471E-5,4.240259E-5,1.412646E-5,1.442964E-6,7.071555E-13,5.430378E-41,8.067381,7.506889E-5,456577.3,456577.3
0.002,15.42504,-147514.5,1309.635,1309.635,0.001157303,1.0,0.790393,2.558385E-6,0.082607,3.307355E-5,0.005841458,1.35805E-6,0.05123007,0.007315302,3.522055E-4,0.0213421,7.680667E-5,0.005725401,0.004207603,6.758922E-6,1.397136E-5,1.407665E-8,3.076544E-8,0.01441074,1.75375E-4,3.216957E-4,8.60115E-5,1.271752E-6,0.00329216,0.001699311,4.778428E-5,0.002498581,1.916282E-4,0.00163442,4.140585E-5,6.874279E-6,5.089443E-5,4.617676E-7,6.567615E-6,4.028574E-5,3.031187E-7,2.519909E-4,5.98409E-8,5.208075E-8,7.358433E-11,4.646801E-6,0.005586432,4.913744E-5,1.989449E-5,1.171116E-4,6.678501E-5,4.444401E-5,1.454528E-5,1.536771E-6,1.866308E-13,2.544861E-43,8.062863,7.502757E-5,456321.5,456321.5
0.002424891,15.4524,1692589.0,1309.709,1309.709,0.001157303,1.0,0.7864527,2.468352E-6,0.08673019,3.04024E-5,0.005571205,1.310713E-6,0.05373494,0.008195999,3.020675E-4,0.01980282,6.925471E-5,0.005785861,0.003991182,4.158544E-6,9.519264E-6,1.211082E-8,2.649434E-8,0.01297638,1.538164E-4,2.609235E-4,7.111858E-5,1.142506E-6,0.003089255,0.001763739,5.600488E-5,0.002723293,2.066141E-4,0.001672034,4.107899E-5,6.126685E-6,6.256794E-5,1.390313E-7,5.660205E-6,3.219637E-5,2.477181E-7,1.84875E-4,3.595772E-8,8.054336E-9,5.855713E-11,1.588067E-6,0.005504676,4.684633E-5,2.311627E-5,1.232431E-4,5.211352E-5,5.097496E-5,1.589018E-5,1.868815E-6,2.105928E-15,3.495648E-47,8.049043,7.489473E-5,455539.4,455539.4
0.002428879,15.45265,1706824.0,1309.711,1309.711,0.001157303,1.0,0.7864179,2.467686E-6,0.08676681,3.038094E-5,0.0055688,1.310363E-6,0.05375692,0.008204028,3.016417E-4,0.01978898,6.919272E-5,0.005786058,0.003989261,4.14001E-6,9.489507E-6,1.209496E-8,2.645974E-8,0.01296379,1.536365E-4,2.604646E-4,7.100219E-5,1.141463E-6,0.003087473,0.001764256,5.608089E-5,0.002725359,2.067363E-4,0.001672346,4.107866E-5,6.121465E-6,6.267803E-5,1.375179E-7,5.65314E-6,3.213458E-5,2.47293E-7,1.843511E-4,3.583894E-8,7.915591E-9,5.843491E-11,1.572467E-6,0.005503916,4.682816E-5,2.314652E-5,1.232944E-4,5.20007E-5,5.103394E-5,1.590244E-5,1.872053E-6,2.019233E-15,2.895453E-47,8.048923,7.489352E-5,455532.6,455532.6
0.002434842,15.45302,1729749.0,1309.713,1309.713,0.001157303,1.0,0.7863659,2.466698E-6,0.08682148,3.034891E-5,0.005565208,1.309842E-6,0.05378973,0.008216023,3.010065E-4,0.01976831,6.910031E-5,0.005786342,0.003986392,4.112472E-6,9.445341E-6,1.207132E-8,2.640817E-8,0.01294499,1.53368E-4,2.597815E-4,7.082886E-5,1.13991E-6,0.003084814,0.001765026,5.61945E-5,0.002728445,2.069184E-4,0.001672812,4.107822E-5,6.113703E-6,6.284264E-5,1.352881E-7,5.642616E-6,3.20426E-5,2.466601E-7,1.83571E-4,3.566336E-8,7.712693E-9,5.825275E-11,1.549445E-6,0.005502781,4.68011E-5,2.319174E-5,1.233708E-4,5.183279E-5,5.112204E-5,1.592075E-5,1.876899E-6,1.896276E-15,2.186477E-47,8.048742,7.489172E-5,455522.4,455522.4
0.002437018,15.45316,1738128.0,1309.714,1309.714,0.001157303,1.0,0.7863469,2.466339E-6,0.08684141,3.033726E-5,0.005563898,1.309652E-6,0.05380169,0.008220399,3.007751E-4,0.01976077,6.906664E-5,0.005786443,0.003985346,4.102469E-6,9.429312E-6,1.206271E-8,2.638937E-8,0.01293813,1.532702E-4,2.595331E-4,7.076579E-5,1.139343E-6,0.003083845,0.001765306,5.623596E-5,0.002729571,2.069847E-4,0.001672981,4.107807E-5,6.110883E-6,6.290273E-5,1.344838E-7,5.638786E-6,3.200913E-5,2.464298E-7,1.832872E-4,3.559984E-8,7.639939E-9,5.818642E-11,1.541128E-6,0.005502367,4.679125E-5,2.320825E-5,1.233987E-4,5.177172E-5,5.115418E-5,1.592744E-5,1.87867E-6,1.853269E-15,1.973179E-47,8.048676,7.489106E-5,455518.6,455518.7
0.002439068,15.45329,1744966.0,1309.715,1309.715,0.001157303,1.0,0.7863291,2.466002E-6,0.08686018,3.032628E-5,0.005562665,1.309474E-6,0.05381295,0.008224521,3.005573E-4,0.01975367,6.903497E-5,0.005786536,0.003984361,4.093072E-6,9.414262E-6,1.205462E-8,2.637172E-8,0.01293168,1.531782E-4,2.592995E-4,7.070648E-5,1.138812E-6,0.003082933,0.001765569,5.627501E-5,0.002730631,2.070471E-4,0.001673141,4.107795E-5,6.108232E-6,6.295933E-5,1.33731E-7,5.635184E-6,3.197767E-5,2.462132E-7,1.830204E-4,3.554031E-8,7.572073E-9,5.812402E-11,1.53334E-6,0.005501976,4.678198E-5,2.32238E-5,1.234249E-4,5.17143E-5,5.118444E-5,1.593373E-5,1.880338E-6,1.813693E-15,1.792151E-47,8.048615,7.489044E-5,455515.1,455515.2
