Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_C3H3_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H9_Soln#13 (),Mole_fraction_TC4H9_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_IC4H7_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C5H5_Soln#13 (),Mole_fraction_MCPTD_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_NEOC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M2_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_IC8H16_Soln#13 (),Mole_fraction_DIMEPTD_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_C6H5C2H_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_INDENE_Soln#13 (),Mole_fraction_C12H8_Soln#13 (),Mole_fraction_C14H10_Soln#13 (),Mole_fraction_BIN1B_Soln#13 (),Mole_fraction_BIN1A_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Mole_fraction_IC12H26_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
0.006525419,15.65211,-1.038788E7,1407.069,1407.069,0.001048806,1.0,0.7506738,5.951683E-6,0.1299941,2.267574E-5,6.385131E-4,9.198675E-7,0.06137652,0.03939168,1.675803E-6,3.059215E-4,2.427989E-6,8.251309E-4,3.254972E-4,1.87748E-5,2.10774E-9,1.079002E-11,1.638127E-11,7.405445E-6,2.127752E-7,1.240542E-6,9.286683E-7,2.254596E-7,8.931944E-4,0.001069297,4.660417E-4,0.009051552,3.669566E-5,0.001022483,4.517975E-5,6.259494E-7,5.949969E-4,5.588751E-13,1.924433E-8,4.128059E-9,1.658461E-7,2.693883E-12,7.293115E-18,9.909036E-14,0.002283272,3.578418E-5,2.757942E-4,1.347774E-4,2.338444E-6,1.248415E-4,8.240363E-5,5.639704E-5,6.035229E-6,2.450176E-6,-1.737234E-10,1.946545E-303,7.736702,6.700735E-5,437862.4,437862.4
0.006589793,15.65143,-1.0302E7,1406.912,1406.912,0.001048806,1.0,0.7506631,5.941688E-6,0.130045,2.262215E-5,6.364539E-4,9.180425E-7,0.06127952,0.0394674,1.667034E-6,3.017219E-4,2.397436E-6,8.159234E-4,3.215396E-4,1.859156E-5,2.038616E-9,1.036163E-11,1.570838E-11,7.037639E-6,2.06635E-7,1.228887E-6,9.243024E-7,2.250396E-7,8.913716E-4,0.001067774,4.670592E-4,0.009072182,3.628001E-5,0.001018231,4.494172E-5,6.228898E-7,5.959294E-4,5.361976E-13,1.905146E-8,3.960366E-9,1.640246E-7,4.061844E-12,6.657737E-18,9.706518E-14,0.002267733,3.54973E-5,2.773913E-4,1.344141E-4,2.321913E-6,1.247584E-4,8.287081E-5,5.698893E-5,6.161186E-6,2.480082E-6,-1.774956E-10,1.946413E-303,7.736179,6.701027E-5,437832.7,437832.7
0.006630066,15.651,-1.02483E7,1406.815,1406.815,0.001048806,1.0,0.7506566,5.935521E-6,0.1300764,2.25893E-5,6.352097E-4,9.169157E-7,0.06121905,0.03951425,1.661749E-6,2.991856E-4,2.378947E-6,8.10327E-4,3.191347E-4,1.847988E-5,1.997427E-9,1.010676E-11,1.530808E-11,6.819063E-6,2.029676E-7,1.221844E-6,9.216601E-7,2.247808E-7,8.902426E-4,0.001066847,4.676862E-4,0.009084984,3.602865E-5,0.001015589,4.4794E-5,6.21002E-7,5.965084E-4,5.22709E-13,1.893373E-8,3.860623E-9,1.629231E-7,5.066305E-12,6.293807E-18,9.587637E-14,0.002258087,3.531966E-5,2.783855E-4,1.341893E-4,2.311711E-6,1.247048E-4,8.316132E-5,5.735849E-5,6.240611E-6,2.498806E-6,-1.964572E-10,1.946331E-303,7.735854,6.701208E-5,437814.4,437814.4
0.006722574,15.65003,-1.012514E7,1406.594,1406.594,0.001048806,1.0,0.7506427,5.92159E-6,0.1301476,2.251565E-5,6.324698E-4,9.143679E-7,0.06108077,0.03962044,1.650146E-6,2.936021E-4,2.338129E-6,7.979144E-4,3.138021E-4,1.82313E-5,1.908214E-9,9.555799E-12,1.444278E-11,6.347208E-6,1.950012E-7,1.206317E-6,9.158267E-7,2.241965E-7,8.8768E-4,0.001064788,4.691002E-4,0.009114104,3.547453E-5,0.001009567,4.4458E-5,6.167363E-7,5.978263E-4,4.935559E-13,1.867498E-8,3.645055E-9,1.604955E-7,1.86191E-12,5.542355E-18,9.33441E-14,0.002236138,3.491667E-5,2.806551E-4,1.336802E-4,2.288651E-6,1.24577E-4,8.382373E-5,5.820534E-5,6.424792E-6,2.541852E-6,-1.772634E-10,1.946145E-303,7.735115,6.701623E-5,437772.5,437772.5
0.006811401,15.64911,-1.000716E7,1406.384,1406.384,0.001048806,1.0,0.7506305,5.908518E-6,0.1302145,2.244728E-5,6.299882E-4,9.119736E-7,0.06094882,0.03972056,1.63968E-6,2.885463E-4,2.301037E-6,7.865601E-4,3.089254E-4,1.800278E-5,1.829248E-9,9.069362E-12,1.367894E-11,5.931481E-6,1.8792E-7,1.19224E-6,9.10522E-7,2.236489E-7,8.852588E-4,0.001062901,4.70424E-4,0.009141693,3.49719E-5,0.001003849,4.413974E-5,6.127314E-7,5.990769E-4,4.678253E-13,1.844115E-8,3.454803E-9,1.582931E-7,2.130574E-12,4.919569E-18,9.115161E-14,0.002215338,3.453632E-5,2.828162E-4,1.332007E-4,2.266991E-6,1.244483E-4,8.445339E-5,5.901573E-5,6.60395E-6,2.583233E-6,-1.633598E-10,1.945969E-303,7.734416,6.702018E-5,437733.0,437733.0
0.006920177,15.64799,-9863164.0,1406.13,1406.13,0.001048806,1.0,0.7506168,5.892904E-6,0.1302946,2.23665E-5,6.271357E-4,9.091079E-7,0.06078834,0.03984079,1.627702E-6,2.827346E-4,2.258229E-6,7.73369E-4,3.03261E-4,1.773584E-5,1.7407E-9,8.52535E-12,1.282487E-11,5.467673E-6,1.799415E-7,1.176034E-6,9.04393E-7,2.229949E-7,8.823439E-4,0.001060705,4.720012E-4,0.009174996,3.439317E-5,9.969313E-4,4.375573E-5,6.079424E-7,6.005898E-4,4.390597E-13,1.817233E-8,3.242112E-9,1.557553E-7,3.20747E-12,4.268196E-18,8.87456E-14,0.002190225,3.407912E-5,2.854389E-4,1.32626E-4,2.241079E-6,1.24283E-4,8.521616E-5,6.000443E-5,6.826414E-6,2.633969E-6,-1.492712E-10,1.945757E-303,7.733572,6.702497E-5,437685.2,437685.2
0.006991892,15.64726,-9768582.0,1405.965,1405.965,0.001048806,1.0,0.7506085,5.882838E-6,0.1303464,2.231495E-5,6.253607E-4,9.072565E-7,0.0606832,0.03991866,1.620278E-6,2.791172E-4,2.231482E-6,7.650807E-4,2.997024E-4,1.756724E-5,1.686833E-9,8.195173E-12,1.230663E-11,5.186843E-6,1.750654E-7,1.165931E-6,9.005587E-7,2.225732E-7,8.804511E-4,0.001059324,4.730154E-4,0.00919667,3.40325E-5,9.924204E-4,4.350597E-5,6.048515E-7,6.015768E-4,4.216073E-13,1.800502E-8,3.11307E-9,1.54171E-7,3.505023E-12,3.896124E-18,8.730791E-14,0.002173881,3.378274E-5,2.871539E-4,1.322544E-4,2.224349E-6,1.241696E-4,8.571414E-5,6.065404E-5,6.97492E-6,2.667455E-6,-1.454752E-10,1.945619E-303,7.733024,6.70281E-5,437654.2,437654.2
0.007,15.64718,-9757900.0,1405.946,1405.946,0.001048806,1.0,0.7506076,5.881712E-6,0.1303522,2.230921E-5,6.251652E-4,9.070491E-7,0.06067135,0.0399274,1.619461E-6,2.787186E-4,2.228531E-6,7.641638E-4,2.993087E-4,1.754855E-5,1.68096E-9,8.15921E-12,1.225019E-11,5.15629E-6,1.745326E-7,1.164817E-6,9.001352E-7,2.22526E-7,8.802386E-4,0.001059171,4.731287E-4,0.009199106,3.399274E-5,9.919129E-4,4.34779E-5,6.045053E-7,6.016879E-4,4.197067E-13,1.79857E-8,3.099016E-9,1.539962E-7,2.899674E-12,3.856681E-18,8.715233E-14,0.002172044,3.374948E-5,2.873471E-4,1.322128E-4,2.222475E-6,1.241566E-4,8.57702E-5,6.072737E-5,6.991804E-6,2.671243E-6,-1.435963E-10,1.945604E-303,7.732963,6.702845E-5,437650.7,437650.7
0.007123338,15.64594,-9596046.0,1405.666,1405.666,0.001048806,1.0,0.7505948,5.864843E-6,0.1304392,2.222378E-5,6.223097E-4,9.039373E-7,0.0604919,0.04005863,1.607572E-6,2.728953E-4,2.185285E-6,7.506824E-4,2.935204E-4,1.727264E-5,1.596523E-9,7.642966E-12,1.144013E-11,4.718486E-6,1.668464E-7,1.148517E-6,8.939227E-7,2.218187E-7,8.770384E-4,0.001056921,4.748231E-4,0.009235831,3.34115E-5,9.842536E-4,4.305508E-5,5.99316E-7,6.033663E-4,3.924316E-13,1.771393E-8,2.897334E-9,1.514369E-7,6.957757E-13,3.313146E-18,8.493877E-14,0.002144353,3.32496E-5,2.90269E-4,1.315884E-4,2.194377E-6,1.23953E-4,8.661704E-5,6.184008E-5,7.250885E-6,2.728904E-6,-1.266387E-10,1.94537E-303,7.732034,6.703378E-5,437598.2,437598.2
0.007244042,15.64474,-9438708.0,1405.396,1405.396,0.001048806,1.0,0.7505838,5.848819E-6,0.1305224,2.214365E-5,6.19722E-4,9.009698E-7,0.06031781,0.04018412,1.596855E-6,2.676122E-4,2.145849E-6,7.383107E-4,2.882081E-4,1.701759E-5,1.522263E-9,7.190195E-12,1.072996E-11,4.335907E-6,1.600403E-7,1.133696E-6,8.8824E-7,2.211454E-7,8.739658E-4,0.001054856,4.764271E-4,0.009271167,3.288369E-5,9.768676E-4,4.264878E-5,5.943734E-7,6.04989E-4,3.685242E-13,1.746888E-8,2.720534E-9,1.491051E-7,2.395118E-12,2.871884E-18,8.302658E-14,0.002117717,3.277122E-5,2.93098E-4,1.309937E-4,2.167605E-6,1.237445E-4,8.743522E-5,6.29239E-5,7.508561E-6,2.785411E-6,-1.288538E-10,1.945146E-303,7.731143,6.703891E-5,437547.7,437547.7
0.007302312,15.64417,-9363166.0,1405.267,1405.267,0.001048806,1.0,0.750579,5.841249E-6,0.1305618,2.210614E-5,6.185414E-4,8.995635E-7,0.06023431,0.04024369,1.591983E-6,2.65199E-4,2.127767E-6,7.326142E-4,2.857616E-4,1.689951E-5,1.489121E-9,6.988511E-12,1.041373E-11,4.165978E-6,1.569866E-7,1.126913E-6,8.856274E-7,2.208267E-7,8.725026E-4,0.001053905,4.771827E-4,0.009288017,3.26425E-5,9.733405E-4,4.245526E-5,5.920333E-7,6.057658E-4,3.578803E-13,1.735707E-8,2.641809E-9,1.48036E-7,3.13735E-12,2.686009E-18,8.218272E-14,0.00210502,3.254404E-5,2.944531E-4,1.307123E-4,2.154926E-6,1.236406E-4,8.782653E-5,6.344528E-5,7.634414E-6,2.812715E-6,-1.33139E-10,1.945039E-303,7.730718,6.704137E-5,437523.7,437523.7
0.007355808,15.64364,-9294104.0,1405.15,1405.15,0.001048806,1.0,0.7505749,5.83439E-6,0.1305976,2.207235E-5,6.174949E-4,8.982882E-7,0.06015797,0.04029781,1.587676E-6,2.630582E-4,2.111686E-6,7.275362E-4,2.835806E-4,1.679388E-5,1.460143E-9,6.812358E-12,1.01376E-11,4.017839E-6,1.543075E-7,1.12089E-6,8.832996E-7,2.205376E-7,8.711704E-4,0.001053057,4.77866E-4,0.009303369,3.242852E-5,9.701241E-4,4.227907E-5,5.899104E-7,6.064755E-4,3.485874E-13,1.726066E-8,2.573069E-9,1.470853E-7,6.233094E-12,2.529016E-18,8.144922E-14,0.002093455,3.233757E-5,2.956911E-4,1.304571E-4,2.143423E-6,1.235436E-4,8.818371E-5,6.39229E-5,7.750795E-6,2.837798E-6,-1.447331E-10,1.944942E-303,7.730331,6.704361E-5,437501.8,437501.8
0.007407461,15.64314,-9227563.0,1405.037,1405.037,0.001048806,1.0,0.7505712,5.827854E-6,0.1306318,2.20403E-5,6.165173E-4,8.970672E-7,0.06008455,0.04034956,1.58366E-6,2.610565E-4,2.096618E-6,7.227674E-4,2.815319E-4,1.669435E-5,1.433418E-9,6.650057E-12,9.88324E-12,3.881595E-6,1.518285E-7,1.115248E-6,8.81114E-7,2.202615E-7,8.69894E-4,0.001052261,4.785164E-4,0.009318087,3.222843E-5,9.670382E-4,4.211029E-5,5.878834E-7,6.071577E-4,3.400284E-13,1.71631E-8,2.509749E-9,1.461937E-7,2.890667E-12,2.388833E-18,8.077628E-14,0.002082371,3.214011E-5,2.96881E-4,1.302137E-4,2.132439E-6,1.234483E-4,8.852672E-5,6.438309E-5,7.863926E-6,2.86203E-6,-1.53321E-10,1.944848E-303,7.72996,6.704575E-5,437480.8,437480.8
0.007543678,15.64184,-9053401.0,1404.745,1404.745,0.001048806,1.0,0.7505625,5.810988E-6,0.1307205,2.195834E-5,6.140824E-4,8.93908E-7,0.05989223,0.04048375,1.573698E-6,2.560627E-4,2.05887E-6,7.107837E-4,2.763821E-4,1.644274E-5,1.368315E-9,6.255343E-12,9.264908E-12,3.551329E-6,1.457545E-7,1.101141E-6,8.756188E-7,2.195468E-7,8.665721E-4,0.001050263,4.801894E-4,0.009356423,3.172934E-5,9.589902E-4,4.16713E-5,5.826385E-7,6.089435E-4,3.192269E-13,1.692986E-8,2.355826E-9,1.439614E-7,4.070159E-13,2.065644E-18,7.914826E-14,0.002053515,3.162798E-5,2.999944E-4,1.29585E-4,2.104012E-6,1.2319E-4,8.942286E-5,6.559225E-5,8.165764E-6,2.925992E-6,-1.240211E-10,1.944606E-303,7.728996,6.705134E-5,437426.2,437426.2
0.00773442,15.64005,-8812568.0,1404.345,1404.345,0.001048806,1.0,0.7505529,5.788261E-6,0.1308411,2.184953E-5,6.109963E-4,8.896185E-7,0.05962617,0.04066625,1.561156E-6,2.497113E-4,2.01053E-6,6.953612E-4,2.697494E-4,1.611546E-5,1.288956E-9,5.775404E-12,8.513723E-12,3.152206E-6,1.3827E-7,1.083137E-6,8.685268E-7,2.185769E-7,8.620231E-4,0.0010477,4.824328E-4,0.009408972,3.109511E-5,9.479372E-4,4.10713E-5,5.755295E-7,6.114148E-4,2.939708E-13,1.663443E-8,2.168838E-9,1.411019E-7,3.086428E-12,1.706632E-18,7.718182E-14,0.002014011,3.093133E-5,3.042948E-4,1.287365E-4,2.065475E-6,1.228122E-4,9.065759E-5,6.727446E-5,8.596958E-6,3.0157E-6,-1.082995E-10,1.944274E-303,7.727676,6.7059E-5,437351.6,437351.6
0.007878617,15.63873,-8633011.0,1404.049,1404.049,0.001048806,1.0,0.7505474,5.771738E-6,0.1309297,2.177157E-5,6.088887E-4,8.864726E-7,0.05942754,0.04080022,1.552653E-6,2.453559E-4,1.97714E-6,6.846688E-4,2.651461E-4,1.588594E-5,1.236914E-9,5.461337E-12,8.022672E-12,2.892825E-6,1.333031E-7,1.07074E-6,8.635825E-7,2.178657E-7,8.586588E-4,0.00104593,4.840554E-4,0.009447853,3.066088E-5,9.397453E-4,4.06288E-5,5.70326E-7,6.132632E-4,2.774752E-13,1.643062E-8,2.046613E-9,1.391233E-7,4.138352E-12,1.491873E-18,7.589798E-14,0.001984827,3.041997E-5,3.075013E-4,1.28119E-4,2.037265E-6,1.225148E-4,9.157596E-5,6.853765E-5,8.929516E-6,3.083625E-6,-1.104586E-10,1.944029E-303,7.726702,6.706465E-5,437296.4,437296.4
0.007978504,15.63784,-8509965.0,1403.848,1403.848,0.001048806,1.0,0.7505444,5.76061E-6,0.1309899,2.171961E-5,6.075315E-4,8.843393E-7,0.05929118,0.0408911,1.547205E-6,2.425417E-4,1.955449E-6,6.777111E-4,2.62148E-4,1.57353E-5,1.204374E-9,5.265201E-12,7.716273E-12,2.731712E-6,1.301691E-7,1.062702E-6,8.603462E-7,2.173831E-7,8.563637E-4,0.001044783,4.851441E-4,0.009474376,3.038077E-5,9.341513E-4,4.032773E-5,5.668024E-7,6.145347E-4,2.671908E-13,1.629761E-8,1.970356E-9,1.378353E-7,2.089406E-12,1.365851E-18,7.509533E-14,0.001964945,3.007319E-5,3.097006E-4,1.277029E-4,2.018164E-6,1.223032E-4,9.22048E-5,6.940838E-5,9.163172E-6,3.130728E-6,-1.098058E-10,1.943862E-303,7.726039,6.70685E-5,437258.9,437258.9
0.008,15.63765,-8483629.0,1403.805,1403.805,0.001048806,1.0,0.7505439,5.758249E-6,0.1310027,2.170864E-5,6.072498E-4,8.83885E-7,0.05926198,0.04091045,1.546078E-6,2.419567E-4,1.950929E-6,6.7626E-4,2.615224E-4,1.570374E-5,1.197722E-9,5.225122E-12,7.653692E-12,2.698882E-6,1.295254E-7,1.061029E-6,8.596688E-7,2.172804E-7,8.558734E-4,0.001044545,4.853747E-4,0.00948004,3.03226E-5,9.329561E-4,4.026352E-5,5.660525E-7,6.148075E-4,2.650911E-13,1.626999E-8,1.954782E-9,1.375665E-7,2.124072E-12,1.340873E-18,7.493106E-14,0.001960702,2.999935E-5,3.101715E-4,1.276146E-4,2.014099E-6,1.222571E-4,9.233935E-5,6.95953E-5,9.213809E-6,3.140871E-6,-1.104383E-10,1.943826E-303,7.725897,6.706932E-5,437250.9,437250.9
0.00816874,15.63617,-8278753.0,1403.473,1403.473,0.001048806,1.0,0.7505405,5.740109E-6,0.1311019,2.162498E-5,6.051566E-4,8.803745E-7,0.0590343,0.04106,1.537735E-6,2.375967E-4,1.917106E-6,6.653967E-4,2.56835E-4,1.546589E-5,1.149376E-9,4.934021E-12,7.199487E-12,2.461482E-6,1.24813E-7,1.048527E-6,8.545661E-7,2.164855E-7,8.520679E-4,0.001042767,4.871414E-4,0.009523993,2.988979E-5,9.236757E-4,3.976634E-5,5.602645E-7,6.169389E-4,2.498651E-13,1.606488E-8,1.841761E-9,1.355525E-7,1.891513E-12,1.167185E-18,7.373394E-14,0.001927814,2.942897E-5,3.138409E-4,1.269361E-4,1.982727E-6,1.218886E-4,9.338643E-5,7.105699E-5,9.615555E-6,3.220551E-6,-1.046319E-10,1.94355E-303,7.7248,6.707566E-5,437188.7,437188.7
0.00826048,15.63538,-8168760.0,1403.296,1403.296,0.001048806,1.0,0.7505394,5.730537E-6,0.1311548,2.158127E-5,6.041019E-4,8.785064E-7,0.05891173,0.04113956,1.533556E-6,2.353911E-4,1.899899E-6,6.598695E-4,2.544469E-4,1.534368E-5,1.125788E-9,4.792066E-12,6.978248E-12,2.346474E-6,1.224891E-7,1.042181E-6,8.519435E-7,2.160621E-7,8.500301E-4,0.001041869,4.880702E-4,0.009547512,2.967143E-5,9.18706E-4,3.950113E-5,5.571891E-7,6.180909E-4,2.424587E-13,1.596127E-8,1.786724E-9,1.345248E-7,2.12204E-12,1.087473E-18,7.314649E-14,0.001910246,2.912572E-5,3.158155E-4,1.265781E-4,1.966061E-6,1.216834E-4,9.394896E-5,7.184747E-5,9.837174E-6,3.263921E-6,-1.104334E-10,1.943402E-303,7.724213,6.707904E-5,437155.6,437155.6
0.008394869,15.63425,-8009445.0,1403.041,1403.041,0.001048806,1.0,0.7505386,5.71687E-6,0.131231,2.151939E-5,6.026525E-4,8.758183E-7,0.05873368,0.04125398,1.527845E-6,2.323496E-4,1.876062E-6,6.522163E-4,2.511363E-4,1.517301E-5,1.094257E-9,4.602331E-12,6.682853E-12,2.193657E-6,1.193533E-7,1.033403E-6,8.482753E-7,2.15452E-7,8.470821E-4,0.001040634,4.893924E-4,0.009581503,2.937112E-5,9.115195E-4,3.911891E-5,5.527696E-7,6.197709E-4,2.325834E-13,1.581795E-8,1.71326E-9,1.330971E-7,1.79923E-12,9.86015E-19,7.23554E-14,0.001884895,2.868985E-5,3.186827E-4,1.260668E-4,1.942118E-6,1.213773E-4,9.476474E-5,7.300011E-5,1.016582E-5,3.327511E-6,-1.055799E-10,1.94319E-303,7.723368,6.70839E-5,437107.7,437107.7
0.008545405,15.63301,-7833581.0,1402.761,1402.761,0.001048806,1.0,0.7505389,5.702046E-6,0.1313147,2.145295E-5,6.011533E-4,8.728727E-7,0.05853635,0.04137923,1.52198E-6,2.291895E-4,1.85115E-6,6.442308E-4,2.47676E-4,1.499295E-5,1.06278E-9,4.412874E-12,6.388318E-12,2.042263E-6,1.16184E-7,1.024246E-6,8.443914E-7,2.147821E-7,8.438304E-4,0.001039359,4.908212E-4,0.009618944,2.906029E-5,9.035995E-4,3.869944E-5,5.479351E-7,6.216432E-4,2.227572E-13,1.566868E-8,1.640046E-9,1.315993E-7,8.954052E-13,8.905268E-19,7.155635E-14,0.001857031,2.821313E-5,3.218595E-4,1.255122E-4,1.915936E-6,1.210269E-4,9.56672E-5,7.428374E-5,1.053958E-5,3.398826E-6,-9.108731E-11,1.942956E-303,7.722438,6.708921E-5,437055.1,437055.1
0.008678916,15.63194,-7679933.0,1402.518,1402.518,0.001048806,1.0,0.75054,5.689315E-6,0.1313874,2.139644E-5,5.999235E-4,8.703156E-7,0.05836318,0.04148785,1.517206E-6,2.265862E-4,1.83051E-6,6.376305E-4,2.448105E-4,1.484241E-5,1.03788E-9,4.26289E-12,6.155518E-12,1.923412E-6,1.136443E-7,1.016677E-6,8.411277E-7,2.141992E-7,8.409888E-4,0.001038318,4.92044E-4,0.009651606,2.880531E-5,8.966876E-4,3.833491E-5,5.437453E-7,6.232963E-4,2.150097E-13,1.554639E-8,1.582214E-9,1.303521E-7,2.325598E-12,8.190694E-19,7.091518E-14,0.00183278,2.780021E-5,3.246467E-4,1.250358E-4,1.893256E-6,1.2071E-4,9.645787E-5,7.541557E-5,1.087604E-5,3.462147E-6,-1.052535E-10,1.942752E-303,7.721628,6.709381E-5,437009.3,437009.3
0.008806379,15.63094,-7535297.0,1402.29,1402.29,0.001048806,1.0,0.7505418,5.677514E-6,0.1314558,2.134451E-5,5.988289E-4,8.679203E-7,0.05819947,0.04158945,1.512988E-6,2.242601E-4,1.811974E-6,6.317213E-4,2.422402E-4,1.470618E-5,1.016458E-9,4.133704E-12,5.955316E-12,1.821871E-6,1.114324E-7,1.009888E-6,8.381558E-7,2.136519E-7,8.383114E-4,0.001037399,4.931742E-4,0.009682325,2.857847E-5,8.901853E-4,3.79933E-5,5.398271E-7,6.24869E-4,2.083646E-13,1.543591E-8,1.532518E-9,1.292258E-7,1.734344E-12,7.60456E-19,7.035482E-14,0.001810021,2.741439E-5,3.272817E-4,1.245942E-4,1.872056E-6,1.204024E-4,9.720445E-5,7.649034E-5,1.120157E-5,3.522662E-6,-1.238676E-10,1.942561E-303,7.720868,6.70981E-5,436966.2,436966.2
0.008884986,15.63033,-7447118.0,1402.152,1402.152,0.001048806,1.0,0.7505433,5.670404E-6,0.1314974,2.131342E-5,5.981893E-4,8.66465E-7,0.05809927,0.04165112,1.510539E-6,2.228973E-4,1.801074E-6,6.282557E-4,2.407305E-4,1.462559E-5,1.00428E-9,4.060175E-12,5.841517E-12,1.764464E-6,1.101624E-7,1.005904E-6,8.363873E-7,2.133187E-7,8.366766E-4,0.001036865,4.938538E-4,0.00970105,2.844605E-5,8.862211E-4,3.778566E-5,5.374489E-7,6.258364E-4,2.045962E-13,1.537417E-8,1.504288E-9,1.285605E-7,6.566392E-12,7.283103E-19,7.003182E-14,0.001796173,2.718042E-5,3.288945E-4,1.24328E-4,1.859195E-6,1.202104E-4,9.766097E-5,7.715037E-5,1.140442E-5,3.560013E-6,-1.585119E-10,1.942444E-303,7.720406,6.71007E-5,436940.1,436940.1
0.008970628,15.62968,-7351906.0,1402.003,1402.003,0.001048806,1.0,0.7505452,5.6628E-6,0.1315423,2.128035E-5,5.975218E-4,8.648973E-7,0.05799078,0.04171746,1.507996E-6,2.214721E-4,1.789633E-6,6.246301E-4,2.391488E-4,1.454068E-5,9.918543E-10,3.985056E-12,5.725391E-12,1.706147E-6,1.088559E-7,1.001719E-6,8.345139E-7,2.129591E-7,8.349098E-4,0.001036313,4.945791E-4,0.009721262,2.830799E-5,8.819422E-4,3.756208E-5,5.348905E-7,6.268885E-4,2.007591E-13,1.530408E-8,1.475501E-9,1.278609E-7,2.890418E-12,6.963887E-19,6.969813E-14,0.00178125,2.692895E-5,3.306407E-4,1.240434E-4,1.845365E-6,1.199993E-4,9.815496E-5,7.786699E-5,1.162725E-5,3.600732E-6,-1.620375E-10,1.942319E-303,7.719907,6.710348E-5,436911.8,436911.8
0.009,15.62946,-7319467.0,1401.952,1401.952,0.001048806,1.0,0.7505459,5.660225E-6,0.1315575,2.126919E-5,5.972996E-4,8.643639E-7,0.05795373,0.04174001,1.507153E-6,2.209969E-4,1.785811E-6,6.234212E-4,2.38621E-4,1.451222E-5,9.87783E-10,3.960419E-12,5.687337E-12,1.687099E-6,1.084253E-7,1.000321E-6,8.338835E-7,2.128366E-7,8.343071E-4,0.00103613,4.948244E-4,0.009728149,2.826206E-5,8.804841E-4,3.748603E-5,5.340207E-7,6.272489E-4,1.995036E-13,1.528127E-8,1.466072E-9,1.276265E-7,1.979572E-12,6.861198E-19,6.958771E-14,0.00177617,2.684351E-5,3.312371E-4,1.23947E-4,1.840664E-6,1.199265E-4,9.832359E-5,7.811218E-5,1.170412E-5,3.614704E-6,-1.576288E-10,1.942276E-303,7.719737,6.710443E-5,436902.2,436902.2
0.009201583,15.62798,-7099742.0,1401.611,1401.611,0.001048806,1.0,0.7505517,5.643008E-6,0.131661,2.119507E-5,5.958574E-4,8.607603E-7,0.05770159,0.04189218,1.501722E-6,2.179065E-4,1.760855E-6,6.155635E-4,2.35183E-4,1.432545E-5,9.621796E-10,3.80515E-12,5.447896E-12,1.568007E-6,1.056862E-7,9.912144E-7,8.297084E-7,2.120067E-7,8.302136E-4,0.00103496,4.964621E-4,0.009774829,2.796473E-5,8.706018E-4,3.697227E-5,5.281508E-7,6.29717E-4,1.916301E-13,1.5137E-8,1.406807E-9,1.260891E-7,5.576076E-12,6.236988E-19,6.888031E-14,0.001741815,2.626775E-5,3.352964E-4,1.23302E-4,1.80896E-6,1.194211E-4,9.947048E-5,7.978706E-5,1.223748E-5,3.710676E-6,-1.645969E-10,1.941987E-303,7.718589,6.711078E-5,436837.2,436837.2
