Time_Soln#1 (sec),Volume_Soln#1 (cm3),Volumetric_heat_production_rate_Soln#1 (erg/cm3-sec),Surface_temperature_Soln#1 (K),Temperature_Soln#1 (K),Mass_Soln#1 (g),Pressure_Soln#1 (atm),Mole_fraction_H2_Soln#1 (),Mole_fraction_H_Soln#1 (),Mole_fraction_CH4_Soln#1 (),Mole_fraction_CH3_Soln#1 (),Mole_fraction_C2H6_Soln#1 (),Mole_fraction_C2H5_Soln#1 (),Mole_fraction_C2H4_Soln#1 (),Mole_fraction_C2H2_Soln#1 (),Mole_fraction_C3H8_Soln#1 (),Mole_fraction_IC3H7_Soln#1 (),Mole_fraction_NC3H7_Soln#1 (),Mole_fraction_C3H6_Soln#1 (),Mole_fraction_C3H5-A_Soln#1 (),Mole_fraction_C3H4-P_Soln#1 (),Mole_fraction_C3H4-A_Soln#1 (),Mole_fraction_C3H3_Soln#1 (),Mole_fraction_NC4H10_Soln#1 (),Mole_fraction_IC4H10_Soln#1 (),Mole_fraction_IC4H9_Soln#1 (),Mole_fraction_TC4H9_Soln#1 (),Mole_fraction_IC4H8_Soln#1 (),Mole_fraction_IC4H7_Soln#1 (),Mole_fraction_C4H8-1_Soln#1 (),Mole_fraction_C4H8-2_Soln#1 (),Mole_fraction_C4H71-3_Soln#1 (),Mole_fraction_C4H6_Soln#1 (),Mole_fraction_C4H4_Soln#1 (),Mole_fraction_C6H6_Soln#1 (),Mole_fraction_C5H6_Soln#1 (),Mole_fraction_NC5H12_Soln#1 (),Mole_fraction_NEOC5H12_Soln#1 (),Mole_fraction_NC5H10_Soln#1 (),Mole_fraction_B1M2_Soln#1 (),Mole_fraction_B1M3_Soln#1 (),Mole_fraction_LC5H8_Soln#1 (),Mole_fraction_DIALLYL_Soln#1 (),Mole_fraction_CYC6H8_Soln#1 (),Mole_fraction_NC6H12_Soln#1 (),Mole_fraction_NC7H14_Soln#1 (),Mole_fraction_IC8H17_Soln#1 (),Mole_fraction_IC8H16_Soln#1 (),Mole_fraction_DIMEPTD_Soln#1 (),Mole_fraction_C7H8_Soln#1 (),Mole_fraction_C7H7_Soln#1 (),Mole_fraction_C6H5C2H5_Soln#1 (),Mole_fraction_XYLENE_Soln#1 (),Mole_fraction_C6H5C2H4C6H5_Soln#1 (),Mole_fraction_NPBENZ_Soln#1 (),Mole_fraction_NC10H20_Soln#1 (),Mole_fraction_IC12H26_Soln#1 (),Molecular_weight_Soln#1 (g/mole),Mass_density_Soln#1 (g/cm3),Unburned_hydrocarbons_Soln#1 (ppm),Volatile_organic_compounds_Soln#1 (ppm)
0.0,15.0,-6535259.0,1000.0,1000.0,0.00167809,1.0,0.9452588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01921553,0.0,0.00792393,0.0,0.0,0.0,0.0,0.0,0.01043317,0.01716852,9.179988,1.118727E-4,519545.7,519545.7
1.372775E-7,14.99996,-7658695.0,999.9999,999.9999,0.00167809,1.0,0.9452588,3.880942E-10,1.424242E-11,2.332413E-9,1.192772E-12,3.634442E-10,2.966887E-10,2.364131E-17,3.924468E-13,4.328815E-14,2.565506E-10,1.636271E-9,1.318959E-9,4.631398E-17,6.328971E-12,3.05775E-18,1.952784E-13,1.201704E-11,1.528793E-9,2.096251E-8,4.073238E-8,8.034E-9,2.536332E-10,7.516981E-14,1.318767E-9,2.008132E-12,9.920915E-24,1.926652E-12,3.817651E-22,4.486534E-18,7.810253E-17,1.441596E-10,1.946171E-18,6.876701E-18,1.779629E-12,4.923549E-17,3.157235E-20,6.18435E-11,3.428014E-11,4.125605E-9,0.01921551,1.264646E-11,0.00792393,3.398422E-12,7.34013E-16,9.077387E-16,5.255579E-20,1.199411E-16,0.01043317,0.0171685,9.179987,1.118727E-4,519545.7,519545.7
6.186789E-7,14.99995,-8308519.0,999.9993,999.9993,0.00167809,1.0,0.9452586,1.857896E-9,7.379051E-10,2.429959E-8,7.274521E-11,4.418215E-9,4.397927E-9,9.233633E-16,1.637812E-11,1.787484E-12,1.923256E-9,1.80072E-8,6.042666E-9,9.67261E-16,1.752034E-10,8.282628E-17,6.317472E-12,2.635823E-10,7.276817E-9,9.528463E-8,1.983886E-7,3.63475E-8,2.314442E-9,1.562648E-12,6.038792E-9,1.360336E-10,3.113082E-21,5.176824E-11,4.793415E-19,1.567617E-15,1.822699E-14,1.279176E-9,4.45943E-16,1.582571E-15,1.313464E-10,4.60622E-15,2.930986E-18,5.101754E-10,4.683095E-10,4.760733E-9,0.01921542,3.50172E-10,0.007923928,8.788384E-11,4.477881E-14,4.703437E-14,6.806551E-18,5.007916E-15,0.01043316,0.01716846,9.179985,1.118727E-4,519545.6,519545.6
3.306987E-6,14.99992,-9854386.0,999.9956,999.9956,0.00167809,1.0,0.9452573,9.492269E-9,4.281208E-8,2.526899E-7,4.094082E-9,4.126126E-8,6.317342E-8,9.006728E-14,4.08471E-10,4.124429E-11,6.841772E-9,2.321916E-7,3.584956E-8,3.601453E-14,5.067665E-9,2.923903E-15,9.280597E-11,6.41341E-9,2.458915E-8,4.128072E-7,1.165066E-6,1.982132E-7,1.902384E-8,4.714484E-11,3.574326E-8,5.296156E-9,5.804966E-18,1.398565E-9,5.531833E-16,2.299804E-13,4.760404E-12,1.114683E-8,1.386397E-13,5.221711E-13,5.15231E-9,8.230908E-13,4.918101E-16,3.370394E-9,9.515589E-9,6.056256E-9,0.0192149,1.012833E-8,0.007923913,2.4378E-9,2.547453E-12,2.730459E-12,1.033583E-15,1.327253E-13,0.01043306,0.01716821,9.179972,1.11873E-4,519544.8,519544.8
1.0E-5,14.99982,-1.227742E7,999.9844,999.9844,0.00167809,1.0,0.9452526,2.915792E-8,5.848379E-7,1.100447E-6,5.129017E-8,1.69892E-7,4.050341E-7,2.018933E-12,2.953297E-9,2.359922E-10,1.534927E-8,1.376984E-6,1.376994E-7,8.204928E-13,4.956803E-8,9.71702E-14,5.603816E-10,4.294145E-8,4.881401E-8,8.046378E-7,4.090543E-6,6.319459E-7,9.58685E-8,5.124959E-10,1.369639E-7,5.448574E-8,1.386552E-15,1.292849E-8,5.569867E-14,5.369379E-12,1.372708E-10,6.045592E-8,5.950041E-12,2.585938E-11,5.292454E-8,3.321051E-11,1.710858E-14,1.226697E-8,8.411785E-8,9.470368E-9,0.01921335,9.906312E-8,0.007923842,2.313646E-8,3.546215E-11,3.736739E-11,3.735153E-14,1.944712E-12,0.01043258,0.01716742,9.179928,1.118737E-4,519542.3,519542.3
2.0E-5,14.99967,-1.461941E7,999.9641,999.9641,0.00167809,1.0,0.9452422,5.600845E-8,2.740663E-6,2.391449E-6,2.514517E-7,4.052244E-7,1.435841E-6,1.49556E-11,1.240796E-8,6.910545E-10,2.716982E-8,4.200321E-6,3.595413E-7,9.306364E-12,2.024023E-7,1.431077E-12,2.450602E-9,1.243273E-7,6.895922E-8,1.052679E-6,9.605217E-6,1.361405E-6,3.054171E-7,2.588353E-9,3.593079E-7,2.265968E-7,3.832185E-14,5.114325E-8,9.436485E-13,4.06434E-11,8.793668E-10,1.983651E-7,5.837987E-11,2.994464E-10,2.188437E-7,4.212074E-10,1.835449E-13,3.013062E-8,3.326203E-7,1.41793E-8,0.01921043,4.044458E-7,0.007923652,9.262041E-8,2.289739E-10,1.757323E-10,5.312834E-13,2.500346E-11,0.01043126,0.01716586,9.179832,1.118748E-4,519536.9,519536.9
3.0E-5,14.99952,-1.635053E7,999.9408,999.9408,0.00167809,1.0,0.9452285,7.846076E-8,6.353743E-6,3.471061E-6,6.206816E-7,6.342362E-7,3.032989E-6,5.063002E-11,3.090659E-8,1.257782E-9,3.708564E-8,8.015944E-6,6.448243E-7,4.083366E-11,4.465751E-7,6.863635E-12,6.481674E-9,2.233142E-7,8.341022E-8,1.207241E-6,1.624384E-5,2.1752E-6,6.201018E-7,7.018317E-9,6.528421E-7,5.055154E-7,2.394211E-13,1.113162E-7,4.634344E-12,1.277259E-10,2.357271E-9,4.048195E-7,2.109267E-10,1.215845E-9,4.84845E-7,1.992863E-9,7.821959E-13,5.278105E-8,7.254357E-7,1.812372E-8,0.01920686,8.921749E-7,0.007923375,2.018105E-7,7.578915E-10,4.092962E-10,2.983982E-12,1.245879E-10,0.01042931,0.01716389,9.17971,1.118759E-4,519530.0,519530.0
4.0E-5,14.99938,-1.767939E7,999.9152,999.9152,0.00167809,1.0,0.9452121,9.676387E-8,1.115735E-5,4.341246E-6,1.145498E-6,8.311458E-7,5.10583E-6,1.223092E-10,5.958099E-8,1.881364E-9,4.5158E-8,1.2622E-5,9.683821E-7,1.15032E-10,7.661242E-7,2.010623E-11,1.306237E-8,3.351011E-7,9.493497E-8,1.32769E-6,2.379686E-5,3.056309E-6,1.028559E-6,1.447697E-8,1.000099E-6,8.754108E-7,8.237441E-13,1.895974E-7,1.374302E-11,2.763985E-10,4.552659E-9,6.695529E-7,5.100841E-10,3.197074E-9,8.334015E-7,6.033512E-9,2.238341E-12,7.937727E-8,1.237192E-6,2.134064E-8,0.01920276,1.53021E-6,0.00792303,3.425742E-7,1.82684E-9,7.230044E-10,1.054725E-11,3.79221E-10,0.01042683,0.01716159,9.179565,1.11877E-4,519521.8,519521.8
4.176272E-5,14.99935,-1.787876E7,999.9105,999.9105,0.00167809,1.0,0.945209,9.960384E-8,1.210907E-5,4.475413E-6,1.252366E-6,8.620375E-7,5.513767E-6,1.396626E-10,6.569421E-8,1.994995E-9,4.640819E-8,1.350401E-5,1.027641E-6,1.340554E-10,8.291533E-7,2.353623E-11,1.449413E-8,3.559285E-7,9.671891E-8,1.346309E-6,2.520944E-5,3.217422E-6,1.109464E-6,1.615509E-8,1.065681E-6,9.489239E-7,9.865077E-13,2.050064E-7,1.611848E-11,3.0914E-10,5.009942E-9,7.215424E-7,5.809691E-10,3.686132E-9,9.021768E-7,7.114756E-9,2.623903E-12,8.441605E-8,1.337962E-6,2.183986E-8,0.01920199,1.656026E-6,0.007922963,3.700937E-7,2.086407E-9,7.856108E-10,1.275307E-11,4.463765E-10,0.01042635,0.01716116,9.179538,1.118772E-4,519520.3,519520.3
4.2283E-5,14.99934,-1.793475E7,999.9091,999.9091,0.00167809,1.0,0.945208,1.004161E-7,1.239551E-5,4.513981E-6,1.284676E-6,8.70935E-7,5.636415E-6,1.450882E-10,6.755855E-8,2.028703E-9,4.676775E-8,1.376805E-5,1.045209E-6,1.400623E-10,8.481105E-7,2.462097E-11,1.493227E-8,3.621352E-7,9.723146E-8,1.351667E-6,2.563067E-5,3.265275E-6,1.133829E-6,1.666804E-8,1.085255E-6,9.710681E-7,1.038715E-12,2.096395E-7,1.687087E-11,3.191769E-10,5.148804E-9,7.371735E-7,6.03025E-10,3.839438E-9,9.228633E-7,7.459061E-9,2.746642E-12,8.592179E-8,1.368263E-6,2.198265E-8,0.01920176,1.693865E-6,0.007922943,3.783555E-7,2.167602E-9,8.044837E-10,1.346813E-11,4.676809E-10,0.01042621,0.01716103,9.17953,1.118773E-4,519519.8,519519.8
4.34723E-5,14.99933,-1.80621E7,999.9059,999.9059,0.00167809,1.0,0.9452059,1.022474E-7,1.305926E-5,4.600459E-6,1.359788E-6,8.909088E-7,5.920467E-6,1.58012E-10,7.191964E-8,2.106024E-9,4.757471E-8,1.437765E-5,1.085474E-6,1.544713E-10,8.920228E-7,2.722569E-11,1.595965E-8,3.764197E-7,9.838376E-8,1.363691E-6,2.660054E-5,3.37515E-6,1.190338E-6,1.788697E-8,1.130346E-6,1.022421E-6,1.165367E-12,2.203691E-7,1.867968E-11,3.427399E-10,5.472648E-9,7.733732E-7,6.553745E-10,4.205241E-9,9.707831E-7,8.289988E-9,3.042905E-12,8.939395E-8,1.438437E-6,2.230499E-8,0.01920123,1.781513E-6,0.007922897,3.974673E-7,2.361081E-9,8.482722E-10,1.521672E-11,5.189487E-10,0.01042587,0.01716073,9.179511,1.118774E-4,519518.7,519518.7
4.376782E-5,14.99932,-1.809263E7,999.9051,999.9051,0.00167809,1.0,0.9452053,1.026946E-7,1.322614E-5,4.621583E-6,1.378722E-6,8.957923E-7,5.99184E-6,1.613391E-10,7.302491E-8,2.125293E-9,4.777183E-8,1.453043E-5,1.0955E-6,1.582025E-10,9.030586E-7,2.790077E-11,1.622056E-8,3.7999E-7,9.866477E-8,1.36663E-6,2.684305E-5,3.402556E-6,1.204554E-6,1.81981E-8,1.141624E-6,1.035339E-6,1.198481E-12,2.230651E-7,1.914896E-11,3.487298E-10,5.55451E-9,7.824694E-7,6.688093E-10,4.299543E-9,9.828261E-7,8.506279E-9,3.120049E-12,9.026323E-8,1.456069E-6,2.238344E-8,0.01920109,1.803539E-6,0.007922885,4.022646E-7,2.410905E-9,8.592929E-10,1.567705E-11,5.322603E-10,0.01042579,0.01716066,9.179506,1.118774E-4,519518.5,519518.5
4.53623E-5,14.9993,-1.825467E7,999.9008,999.9008,0.00167809,1.0,0.9452024,1.050608E-7,1.413954E-5,4.733088E-6,1.482709E-6,9.215985E-7,6.382249E-6,1.801066E-10,7.913611E-8,2.22963E-9,4.88132E-8,1.536351E-5,1.149707E-6,1.794037E-10,9.6344E-7,3.174049E-11,1.76668E-8,3.99394E-7,1.001521E-7,1.382162E-6,2.816164E-5,3.551123E-6,1.282438E-6,1.992548E-8,1.202966E-6,1.10611E-6,1.388942E-12,2.378128E-7,2.182172E-11,3.819708E-10,6.00567E-9,8.322331E-7,7.44285E-10,4.832304E-9,1.048722E-6,9.743323E-9,3.561624E-12,9.499717E-8,1.552526E-6,2.279957E-8,0.01920037,1.92405E-6,0.007922821,4.284728E-7,2.692048E-9,9.197041E-10,1.834858E-11,6.081423E-10,0.01042533,0.01716025,9.179481,1.118776E-4,519517.0,519517.0
4.632026E-5,14.99928,-1.834838E7,999.8981,999.8981,0.00167809,1.0,0.9452006,1.064384E-7,1.46986E-5,4.798129E-6,1.546626E-6,9.366701E-7,6.621037E-6,1.920531E-10,8.292572E-8,2.292601E-9,4.942105E-8,1.587097E-5,1.182346E-6,1.930242E-10,1.000379E-6,3.421031E-11,1.856651E-8,4.111629E-7,1.0102E-7,1.391234E-6,2.896187E-5,3.640931E-6,1.330187E-6,2.101847E-8,1.240199E-6,1.149478E-6,1.513231E-12,2.468322E-7,2.354405E-11,4.026804E-10,6.28427E-9,8.626741E-7,7.920727E-10,5.172051E-9,1.089036E-6,1.054475E-8,3.84814E-12,9.787591E-8,1.611518E-6,2.304206E-8,0.01919994,1.997768E-6,0.007922782,4.444725E-7,2.871089E-9,9.567532E-10,2.01125E-11,6.570879E-10,0.01042505,0.01716,9.179465,1.118777E-4,519516.1,519516.1
4.660572E-5,14.99928,-1.837545E7,999.8973,999.8973,0.00167809,1.0,0.9452,1.068426E-7,1.486666E-5,4.81723E-6,1.565879E-6,9.410985E-7,6.692791E-6,1.957126E-10,8.407199E-8,2.311405E-9,4.959962E-8,1.602317E-5,1.192079E-6,1.972145E-10,1.011481E-6,3.497055E-11,1.883905E-8,4.146858E-7,1.012749E-7,1.3939E-6,2.920147E-5,3.66777E-6,1.34455E-6,2.135019E-8,1.251347E-6,1.162523E-6,1.551754E-12,2.495426E-7,2.407467E-11,4.08958E-10,6.368373E-9,8.718229E-7,8.066729E-10,5.276205E-9,1.101152E-6,1.079229E-8,3.936722E-12,9.873868E-8,1.629245E-6,2.311298E-8,0.01919981,2.019923E-6,0.007922771,4.492762E-7,2.925944E-9,9.679017E-10,2.066235E-11,6.721735E-10,0.01042497,0.01715993,9.17946,1.118777E-4,519515.8,519515.8
4.692109E-5,14.99928,-1.84066E7,999.8965,999.8965,0.00167809,1.0,0.9451994,1.072903E-7,1.50531E-5,4.838185E-6,1.587257E-6,9.459574E-7,6.772389E-6,1.998091E-10,8.534738E-8,2.3322E-9,4.97954E-8,1.619185E-5,1.202835E-6,2.019148E-10,1.023795E-6,3.582355E-11,1.914251E-8,4.18586E-7,1.015547E-7,1.396826E-6,2.946678E-5,3.697462E-6,1.360496E-6,2.172577E-8,1.263691E-6,1.176998E-6,1.595121E-12,2.525488E-7,2.467031E-11,4.1595E-10,6.461862E-9,8.81971E-7,8.229962E-10,5.392837E-9,1.114592E-6,1.107049E-8,4.036326E-12,9.969441E-8,1.648908E-6,2.319145E-8,0.01919966,2.044497E-6,0.007922758,4.54602E-7,2.987355E-9,9.802752E-10,2.128305E-11,6.891098E-10,0.01042487,0.01715984,9.179455,1.118778E-4,519515.6,519515.6
4.724407E-5,14.99927,-1.843585E7,999.8956,999.8956,0.00167809,1.0,0.9451988,1.077385E-7,1.52449E-5,4.859481E-6,1.609271E-6,9.508971E-7,6.854237E-6,2.040645E-10,8.666356E-8,2.353519E-9,4.99945E-8,1.636516E-5,1.213853E-6,2.068081E-10,1.036462E-6,3.671181E-11,1.945592E-8,4.225896E-7,1.01839E-7,1.3998E-6,2.973916E-5,3.727916E-6,1.376897E-6,2.210429E-8,1.276363E-6,1.191894E-6,1.640445E-12,2.556407E-7,2.529086E-11,4.231735E-10,6.558244E-9,8.924096E-7,8.399296E-10,5.514038E-9,1.128416E-6,1.136071E-8,4.140298E-12,1.006761E-7,1.669131E-6,2.327041E-8,0.01919951,2.069773E-6,0.007922745,4.60077E-7,3.051155E-9,9.930109E-10,2.193369E-11,7.067579E-10,0.01042478,0.01715976,9.17945,1.118778E-4,519515.3,519515.3
4.782451E-5,14.99926,-1.849088E7,999.894,999.894,0.00167809,1.0,0.9451977,1.085467E-7,1.559165E-5,4.897358E-6,1.649126E-6,9.596849E-7,7.002218E-6,2.118605E-10,8.905336E-8,2.391886E-9,5.034878E-8,1.667804E-5,1.233661E-6,2.157993E-10,1.059359E-6,3.83445E-11,2.002555E-8,4.298071E-7,1.023457E-7,1.405093E-6,3.023028E-5,3.782755E-6,1.406584E-6,2.281259E-8,1.299211E-6,1.218837E-6,1.724158E-12,2.612295E-7,2.643224E-11,4.363084E-10,6.733006E-9,9.112797E-7,8.708937E-10,5.736181E-9,1.153406E-6,1.189544E-8,4.332032E-12,1.024473E-7,1.705686E-6,2.341249E-8,0.01919924,2.115465E-6,0.007922721,4.699671E-7,3.168051E-9,1.016053E-9,2.314036E-11,7.392239E-10,0.0104246,0.01715961,9.17944,1.118779E-4,519514.7,519514.7
4.831567E-5,14.99926,-1.853459E7,999.8926,999.8926,0.00167809,1.0,0.9451968,1.092157E-7,1.588721E-5,4.928994E-6,1.683151E-6,9.670274E-7,7.128278E-6,2.186137E-10,9.110094E-8,2.424406E-9,5.064451E-8,1.694422E-5,1.250424E-6,2.236154E-10,1.078872E-6,3.976439E-11,2.051422E-8,4.359375E-7,1.027679E-7,1.409517E-6,3.064752E-5,3.82927E-6,1.43189E-6,2.340678E-8,1.318618E-6,1.241814E-6,1.797398E-12,2.659916E-7,2.742564E-11,4.475822E-10,6.882494E-9,9.273614E-7,8.976545E-10,5.928712E-9,1.174702E-6,1.236185E-8,4.499466E-12,1.039532E-7,1.736834E-6,2.353015E-8,0.01919901,2.154401E-6,0.0079227,4.783874E-7,3.269327E-9,1.035711E-9,2.420134E-11,7.674882E-10,0.01042446,0.01715948,9.179432,1.118779E-4,519514.2,519514.2
4.964187E-5,14.99924,-1.865361E7,999.8889,999.8889,0.00167809,1.0,0.9451942,1.10997E-7,1.669448E-5,5.012646E-6,1.776326E-6,9.864515E-7,7.472491E-6,2.375459E-10,9.674024E-8,2.51245E-9,5.142806E-8,1.766922E-5,1.295688E-6,2.456515E-10,1.132155E-6,4.376998E-11,2.186271E-8,4.525905E-7,1.038886E-7,1.421227E-6,3.178136E-5,3.955351E-6,1.501121E-6,2.507653E-8,1.37134E-6,1.304633E-6,2.006011E-12,2.789934E-7,3.023191E-11,4.78718E-10,7.293124E-9,9.712802E-7,9.723963E-10,6.468863E-9,1.232857E-6,1.368384E-8,4.975069E-12,1.080505E-7,1.821875E-6,2.384368E-8,0.01919839,2.260721E-6,0.007922645,5.013468E-7,3.553306E-9,1.089486E-9,2.724816E-11,8.473511E-10,0.01042405,0.01715912,9.179409,1.118781E-4,519513.0,519513.0
5.0E-5,14.99923,-1.868423E7,999.8879,999.8879,0.00167809,1.0,0.9451935,1.114669E-7,1.691484E-5,5.03478E-6,1.80182E-6,9.915931E-7,7.5664E-6,2.428418E-10,9.829154E-8,2.536285E-9,5.163541E-8,1.786658E-5,1.307908E-6,2.518476E-10,1.146695E-6,4.489687E-11,2.223433E-8,4.571131E-7,1.041849E-7,1.424328E-6,3.20894E-5,3.989521E-6,1.520037E-6,2.553438E-8,1.385658E-6,1.321795E-6,2.065232E-12,2.825409E-7,3.102241E-11,4.873049E-10,7.405807E-9,9.83267E-7,9.932299E-10,6.620051E-9,1.248727E-6,1.40574E-8,5.109762E-12,1.091649E-7,1.845079E-6,2.392632E-8,0.01919823,2.289734E-6,0.00792263,5.076033E-7,3.632759E-9,1.104186E-9,2.811972E-11,8.698522E-10,0.01042394,0.01715903,9.179403,1.118781E-4,519512.6,519512.6
5.185786E-5,14.9992,-1.884158E7,999.8827,999.8827,0.00167809,1.0,0.9451899,1.138457E-7,1.807304E-5,5.146692E-6,1.936205E-6,1.017599E-6,8.05983E-6,2.715458E-10,1.065236E-7,2.6603E-9,5.268533E-8,1.890071E-5,1.37124E-6,2.856449E-10,1.2231E-6,5.104742E-11,2.42107E-8,4.807382E-7,1.056863E-7,1.440031E-6,3.369917E-5,4.167561E-6,1.619662E-6,2.802154E-8,1.460431E-6,1.412112E-6,2.392189E-12,3.011782E-7,3.534436E-11,5.330124E-10,8.001961E-9,1.046268E-6,1.10564E-9,7.439996E-9,1.332122E-6,1.610752E-8,5.851427E-12,1.149968E-7,1.966983E-6,2.434528E-8,0.01919734,2.442179E-6,0.00792255,5.404182E-7,4.063481E-9,1.181598E-9,3.297888E-11,9.928795E-10,0.01042337,0.01715853,9.179372,1.118783E-4,519510.8,519510.8
5.222582E-5,14.9992,-1.887114E7,999.8816,999.8816,0.00167809,1.0,0.9451891,1.143061E-7,1.830541E-5,5.168268E-6,1.963244E-6,1.022614E-6,8.158787E-6,2.774833E-10,1.081908E-7,2.684932E-9,5.288703E-8,1.910755E-5,1.383765E-6,2.926787E-10,1.238425E-6,5.232817E-11,2.461186E-8,4.854497E-7,1.059741E-7,1.443061E-6,3.402032E-5,4.202976E-6,1.639687E-6,2.85326E-8,1.475336E-6,1.430253E-6,2.461047E-12,3.049156E-7,3.624588E-11,5.422976E-10,8.122348E-9,1.058908E-6,1.128787E-9,7.609685E-9,1.348849E-6,1.653674E-8,6.007258E-12,1.161619E-7,1.991429E-6,2.442576E-8,0.01919717,2.472752E-6,0.007922534,5.469874E-7,4.152592E-9,1.197161E-9,3.40121E-11,1.018542E-9,0.01042325,0.01715843,9.179365,1.118783E-4,519510.5,519510.5
5.334318E-5,14.99918,-1.895999E7,999.8785,999.8785,0.00167809,1.0,0.9451869,1.156809E-7,1.901696E-5,5.23263E-6,2.046188E-6,1.037576E-6,8.46169E-6,2.96035E-10,1.133276E-7,2.759865E-9,5.349036E-8,1.973963E-5,1.421752E-6,3.147441E-10,1.285344E-6,5.634723E-11,2.584945E-8,4.998213E-7,1.068391E-7,1.452109E-6,3.50002E-5,4.310819E-6,1.701071E-6,3.010715E-8,1.520785E-6,1.485852E-6,2.67877E-12,3.163568E-7,3.907826E-11,5.709585E-10,8.49254E-9,1.097614E-6,1.200896E-9,8.140003E-9,1.40006E-6,1.788843E-8,6.499315E-12,1.197197E-7,2.066262E-6,2.466802E-8,0.01919663,2.566356E-6,0.007922485,5.670745E-7,4.43105E-9,1.24488E-9,3.730026E-11,1.099157E-9,0.0104229,0.01715812,9.179346,1.118784E-4,519509.4,519509.4
5.388721E-5,14.99918,-1.900203E7,999.8769,999.8769,0.00167809,1.0,0.9451858,1.16336E-7,1.936655E-5,5.263352E-6,2.087019E-6,1.044719E-6,8.610467E-6,3.053531E-10,1.158682E-7,2.796421E-9,5.377889E-8,2.004953E-5,1.440216E-6,3.258746E-10,1.308391E-6,5.837522E-11,2.646246E-8,5.06853E-7,1.072518E-7,1.456433E-6,3.547977E-5,4.363487E-6,1.731272E-6,3.08915E-8,1.543012E-6,1.513194E-6,2.789543E-12,3.219764E-7,4.050936E-11,5.851631E-10,8.675256E-9,1.116632E-6,1.236995E-9,8.406419E-9,1.425217E-6,1.857309E-8,6.749329E-12,1.214626E-7,2.103018E-6,2.478306E-8,0.01919637,2.612335E-6,0.007922462,5.769279E-7,4.570927E-9,1.268361E-9,3.898504E-11,1.139882E-9,0.01042273,0.01715797,9.179336,1.118785E-4,519508.9,519508.9
5.503662E-5,14.99916,-1.908834E7,999.8736,999.8736,0.00167809,1.0,0.9451835,1.176918E-7,2.011188E-5,5.326933E-6,2.17424E-6,1.059501E-6,8.927548E-6,3.256734E-10,1.213212E-7,2.873804E-9,5.437635E-8,2.070883E-5,1.479148E-6,3.502517E-10,1.357521E-6,6.281808E-11,2.778017E-8,5.217825E-7,1.081071E-7,1.465391E-6,3.649827E-5,4.475099E-6,1.795748E-6,3.258011E-8,1.590175E-6,1.571547E-6,3.034307E-12,3.339538E-7,4.364892E-11,6.157141E-10,9.066619E-9,1.157185E-6,1.315448E-9,8.987456E-9,1.478844E-6,2.007888E-8,7.301095E-12,1.251677E-7,2.181359E-6,2.502179E-8,0.01919581,2.710343E-6,0.007922411,5.979009E-7,4.875982E-9,1.318504E-9,4.273483E-11,1.229199E-9,0.01042236,0.01715765,9.179316,1.118786E-4,519507.7,519507.7
5.684022E-5,14.99913,-1.921891E7,999.8685,999.8685,0.00167809,1.0,0.9451798,1.197483E-7,2.129896E-5,5.423229E-6,2.313595E-6,1.081891E-6,9.432364E-6,3.592855E-10,1.301031E-7,2.995613E-9,5.528197E-8,2.175533E-5,1.539986E-6,3.908584E-10,1.435751E-6,7.022188E-11,2.990742E-8,5.454006E-7,1.094036E-7,1.478982E-6,3.811025E-5,4.651112E-6,1.89872E-6,3.535232E-8,1.664694E-6,1.664644E-6,3.448123E-12,3.530212E-7,4.889361E-11,6.650784E-10,9.694738E-9,1.221792E-6,1.444471E-9,9.948549E-9,1.564235E-6,2.260434E-8,8.232408E-12,1.310408E-7,2.306071E-6,2.538375E-8,0.01919492,2.86639E-6,0.00792233,6.31211E-7,5.380619E-9,1.398593E-9,4.915232E-11,1.37831E-9,0.01042177,0.01715715,9.179284,1.118788E-4,519505.9,519505.9
5.729478E-5,14.99913,-1.925051E7,999.8671,999.8671,0.00167809,1.0,0.9451789,1.202505E-7,2.160145E-5,5.446835E-6,2.349189E-6,1.087379E-6,9.560962E-6,3.680974E-10,1.323594E-7,3.026382E-9,5.550401E-8,2.202133E-5,1.555262E-6,4.015585E-10,1.455682E-6,7.217333E-11,3.045493E-8,5.513894E-7,1.097218E-7,1.482319E-6,3.851913E-5,4.695636E-6,1.925014E-6,3.607278E-8,1.683569E-6,1.6884E-6,3.558382E-12,3.578784E-7,5.027858E-11,6.77792E-10,9.855714E-9,1.23826E-6,1.47815E-9,1.020048E-8,1.58599E-6,2.327313E-8,8.480308E-12,1.325321E-7,2.337839E-6,2.547233E-8,0.0191947,2.906145E-6,0.00792231,6.396808E-7,5.512921E-9,1.419047E-9,5.087781E-11,1.417663E-9,0.01042162,0.01715702,9.179276,1.118789E-4,519505.4,519505.4
