Time_Soln#6 (sec),Volume_Soln#6 (cm3),Volumetric_heat_production_rate_Soln#6 (erg/cm3-sec),Surface_temperature_Soln#6 (K),Temperature_Soln#6 (K),Mass_Soln#6 (g),Pressure_Soln#6 (atm),Mole_fraction_H2_Soln#6 (),Mole_fraction_H_Soln#6 (),Mole_fraction_CH4_Soln#6 (),Mole_fraction_CH3_Soln#6 (),Mole_fraction_C2H6_Soln#6 (),Mole_fraction_C2H5_Soln#6 (),Mole_fraction_C2H4_Soln#6 (),Mole_fraction_C2H2_Soln#6 (),Mole_fraction_C3H8_Soln#6 (),Mole_fraction_C3H6_Soln#6 (),Mole_fraction_C3H5-A_Soln#6 (),Mole_fraction_C3H4-P_Soln#6 (),Mole_fraction_C3H4-A_Soln#6 (),Mole_fraction_NC4H10_Soln#6 (),Mole_fraction_IC4H10_Soln#6 (),Mole_fraction_TC4H9_Soln#6 (),Mole_fraction_IC4H8_Soln#6 (),Mole_fraction_IC4H7_Soln#6 (),Mole_fraction_C4H8-1_Soln#6 (),Mole_fraction_C4H8-2_Soln#6 (),Mole_fraction_C4H71-3_Soln#6 (),Mole_fraction_C4H6_Soln#6 (),Mole_fraction_C4H4_Soln#6 (),Mole_fraction_C4H2_Soln#6 (),Mole_fraction_C6H6_Soln#6 (),Mole_fraction_FULVENE_Soln#6 (),Mole_fraction_C5H6_Soln#6 (),Mole_fraction_MCPTD_Soln#6 (),Mole_fraction_C10H8_Soln#6 (),Mole_fraction_NEOC5H12_Soln#6 (),Mole_fraction_NC5H10_Soln#6 (),Mole_fraction_B1M2_Soln#6 (),Mole_fraction_B1M3_Soln#6 (),Mole_fraction_B2M2_Soln#6 (),Mole_fraction_LC5H8_Soln#6 (),Mole_fraction_DIALLYL_Soln#6 (),Mole_fraction_CYC6H10_Soln#6 (),Mole_fraction_NC6H12_Soln#6 (),Mole_fraction_NC7H14_Soln#6 (),Mole_fraction_IC8H16_Soln#6 (),Mole_fraction_DIMEPTD_Soln#6 (),Mole_fraction_C7H8_Soln#6 (),Mole_fraction_C7H7_Soln#6 (),Mole_fraction_C6H5C2H_Soln#6 (),Mole_fraction_C6H5C2H3_Soln#6 (),Mole_fraction_C6H5C2H5_Soln#6 (),Mole_fraction_XYLENE_Soln#6 (),Mole_fraction_INDENE_Soln#6 (),Mole_fraction_NC10H20_Soln#6 (),Mole_fraction_IC12H26_Soln#6 (),Molecular_weight_Soln#6 (g/mole),Mass_density_Soln#6 (g/cm3),Unburned_hydrocarbons_Soln#6 (ppm),Volatile_organic_compounds_Soln#6 (ppm)
1.304456E-5,14.95487,-5.766081E9,1227.978,1227.978,0.001342472,1.0,0.9309601,3.648561E-5,0.003826617,8.590814E-4,7.631211E-4,3.708588E-5,0.001858394,1.269889E-5,1.288327E-4,0.00507221,4.935168E-5,1.351605E-5,2.827298E-4,2.247397E-5,7.087968E-5,5.150634E-5,0.00466034,8.291713E-4,4.860179E-4,2.316261E-5,6.006083E-5,5.141973E-4,1.280466E-6,3.666006E-10,6.421001E-5,1.26038E-8,1.997844E-6,1.077514E-6,3.645757E-10,2.5266E-5,1.942599E-4,1.694012E-5,2.763128E-5,5.671894E-7,2.953442E-4,3.443755E-6,5.487417E-8,1.95645E-5,3.439337E-4,0.01730866,5.292772E-4,0.007647536,8.042566E-5,4.873676E-11,5.702632E-8,1.827879E-5,5.038773E-7,1.019291E-8,0.008548332,0.01421359,9.045445,8.976793E-5,511931.2,511931.2
1.335012E-5,14.95507,-5.685764E9,1227.668,1227.668,0.001342472,1.0,0.9306945,3.60959E-5,0.003915824,8.521787E-4,7.808835E-4,3.679204E-5,0.001898739,1.318119E-5,1.317626E-4,0.005164392,4.928727E-5,1.409211E-5,2.885008E-4,2.294939E-5,7.218519E-5,5.105213E-5,0.004749578,8.418219E-4,4.959429E-4,2.380641E-5,5.984814E-5,5.251478E-4,1.35283E-6,3.954773E-10,6.571621E-5,1.345647E-8,2.084972E-6,1.122285E-6,3.921213E-10,2.577106E-5,1.979696E-4,1.758382E-5,2.834373E-5,5.909375E-7,3.012546E-4,3.508275E-6,5.800047E-8,1.989912E-5,3.502136E-4,0.01726981,5.395906E-4,0.007642809,8.104401E-5,5.338463E-11,6.110882E-8,1.896489E-5,5.165434E-7,1.074895E-8,0.008512241,0.01416119,9.043042,8.976678E-5,511795.2,511795.2
1.339062E-5,14.95509,-5.675263E9,1227.627,1227.627,0.001342472,1.0,0.9306595,3.604477E-5,0.00392758,8.512701E-4,7.832174E-4,3.675343E-5,0.001904055,1.324533E-5,1.321475E-4,0.005176518,4.927892E-5,1.416883E-5,2.892598E-4,2.301175E-5,7.235688E-5,5.099259E-5,0.004761324,8.434816E-4,4.972474E-4,2.389135E-5,5.981966E-5,5.265883E-4,1.362544E-6,3.994007E-10,6.591494E-5,1.357171E-8,2.096584E-6,1.128254E-6,3.958635E-10,2.583732E-5,1.984567E-4,1.766936E-5,2.843743E-5,5.941009E-7,3.020315E-4,3.516745E-6,5.842126E-8,1.99431E-5,3.510373E-4,0.01726469,5.409453E-4,0.007642188,8.112326E-5,5.402113E-11,6.166087E-8,1.905584E-5,5.182155E-7,1.082351E-8,0.008507497,0.0141543,9.042726,8.976663E-5,511777.3,511777.4
1.343803E-5,14.95512,-5.663054E9,1227.579,1227.579,0.001342472,1.0,0.9306187,3.598508E-5,0.003941323,8.502084E-4,7.859434E-4,3.670832E-5,0.001910269,1.332046E-5,1.325971E-4,0.005190686,4.926919E-5,1.425875E-5,2.901466E-4,2.308455E-5,7.255746E-5,5.092308E-5,0.004775049,8.454194E-4,4.987711E-4,2.399065E-5,5.978624E-5,5.282711E-4,1.373952E-6,4.040222E-10,6.614729E-5,1.370726E-8,2.110196E-6,1.135251E-6,4.002714E-10,2.591469E-5,1.990256E-4,1.776955E-5,2.854689E-5,5.978085E-7,3.029389E-4,3.526636E-6,5.891574E-8,1.999446E-5,3.51999E-4,0.01725871,5.425274E-4,0.007641463,8.121523E-5,5.477237E-11,6.231035E-8,1.91623E-5,5.20171E-7,1.091105E-8,0.008501955,0.01414625,9.042357,8.976645E-5,511756.4,511756.5
1.350323E-5,14.95516,-5.646358E9,1227.514,1227.514,0.001342472,1.0,0.9305626,3.59033E-5,0.003960186,8.487518E-4,7.896817E-4,3.664648E-5,0.001918797,1.342389E-5,1.332136E-4,0.005210121,4.925589E-5,1.438257E-5,2.91363E-4,2.318433E-5,7.28326E-5,5.082784E-5,0.004793881,8.480753E-4,5.00861E-4,2.412701E-5,5.974015E-5,5.305796E-4,1.389702E-6,4.10427E-10,6.646634E-5,1.389481E-8,2.128945E-6,1.14489E-6,4.063802E-10,2.602074E-5,1.998057E-4,1.790743E-5,2.869704E-5,6.029148E-7,3.041835E-4,3.540197E-6,5.959903E-8,2.00649E-5,3.53317E-4,0.0172505,5.446967E-4,0.00764047,8.134034E-5,5.58161E-11,6.32091E-8,1.930869E-5,5.228566E-7,1.103186E-8,0.008494356,0.0141352,9.041851,8.97662E-5,511727.8,511727.8
1.377499E-5,14.95533,-5.577903E9,1227.243,1227.243,0.001342472,1.0,0.9303305,3.556607E-5,0.004038375,8.427247E-4,8.051315E-4,3.639093E-5,0.001954138,1.385623E-5,1.357614E-4,0.005290536,4.920159E-5,1.490092E-5,2.963952E-4,2.359602E-5,7.397075E-5,5.043513E-5,0.004871847,8.590361E-4,5.095008E-4,2.46928E-5,5.954656E-5,5.401305E-4,1.456142E-6,4.377565E-10,6.77902E-5,1.469104E-8,2.20749E-6,1.185281E-6,4.324466E-10,2.645844E-5,2.030276E-4,1.84834E-5,2.931808E-5,6.242958E-7,3.093288E-4,3.596204E-6,6.248892E-8,2.035608E-5,3.587549E-4,0.01721652,5.536592E-4,0.007636364,8.184492E-5,6.030347E-11,6.702633E-8,1.991876E-5,5.340079E-7,1.154094E-8,0.008462937,0.01408948,9.039754,8.976518E-5,511609.1,511609.1
1.415816E-5,14.95557,-5.48432E9,1226.867,1226.867,0.001342472,1.0,0.9300075,3.510022E-5,0.004147448,8.343492E-4,8.265634E-4,3.60367E-5,0.00200342,1.446902E-5,1.39295E-4,0.005402336,4.912775E-5,1.563749E-5,3.033892E-4,2.416527E-5,7.555239E-5,4.98928E-5,0.004980362,8.741987E-4,5.214945E-4,2.548357E-5,5.927037E-5,5.534064E-4,1.551919E-6,4.780051E-10,6.964072E-5,1.585263E-8,2.319252E-6,1.242789E-6,4.708399E-10,2.706402E-5,2.074927E-4,1.929863E-5,3.018085E-5,6.546927E-7,3.164716E-4,3.673808E-6,6.667589E-8,2.076018E-5,3.662745E-4,0.01716918,5.660847E-4,0.007630674,8.251254E-5,6.700539E-11,7.259891E-8,2.077823E-5,5.49617E-7,1.227328E-8,0.008419321,0.0140259,9.036839,8.976375E-5,511444.2,511444.2
1.420137E-5,14.9556,-5.473974E9,1226.825,1226.825,0.001342472,1.0,0.9299713,3.504839E-5,0.004159665,8.334138E-4,8.289552E-4,3.599719E-5,0.002008938,1.453836E-5,1.396893E-4,0.005414832,4.911961E-5,1.572097E-5,3.041707E-4,2.422867E-5,7.572911E-5,4.983245E-5,0.004992498,8.758878E-4,5.228337E-4,2.557225E-5,5.923903E-5,5.548899E-4,1.562875E-6,4.826715E-10,6.984827E-5,1.598651E-8,2.33193E-6,1.249315E-6,4.752919E-10,2.713149E-5,2.079907E-4,1.93908E-5,3.027722E-5,6.581389E-7,3.172691E-4,3.682463E-6,6.715638E-8,2.080529E-5,3.67112E-4,0.01716388,5.674708E-4,0.00763004,8.258473E-5,6.77893E-11,7.324138E-8,2.08751E-5,5.513693E-7,1.235693E-8,0.008414451,0.0140188,9.036513,8.976359E-5,511425.7,511425.7
1.42614E-5,14.95563,-5.459668E9,1226.767,1226.767,0.001342472,1.0,0.9299212,3.497665E-5,0.004176603,8.321179E-4,8.322681E-4,3.594249E-5,0.002016589,1.463474E-5,1.402355E-4,0.005432146,4.910836E-5,1.583705E-5,3.052536E-4,2.431643E-5,7.597396E-5,4.974892E-5,0.005009319,8.782264E-4,5.246888E-4,2.569523E-5,5.919545E-5,5.569455E-4,1.578145E-6,4.891985E-10,7.013611E-5,1.617347E-8,2.349563E-6,1.258393E-6,4.815194E-10,2.72249E-5,2.086803E-4,1.951887E-5,3.041073E-5,6.629316E-7,3.183739E-4,3.694449E-6,6.782669E-8,2.086777E-5,3.682713E-4,0.01715654,5.693907E-4,0.007629161,8.268392E-5,6.888824E-11,7.413868E-8,2.100961E-5,5.538002E-7,1.247349E-8,0.008407705,0.01400895,9.036062,8.976336E-5,511400.2,511400.2
1.517676E-5,14.9562,-5.250757E9,1225.897,1225.897,0.001342472,1.0,0.9291714,3.39162E-5,0.004430937,8.128127E-4,8.816057E-4,3.512979E-5,0.002131408,1.611429E-5,1.483675E-4,0.005690892,4.894465E-5,1.762492E-5,3.214279E-4,2.561744E-5,7.96306E-5,4.851319E-5,0.005261082,9.129178E-4,5.523502E-4,2.754606E-5,5.852613E-5,5.876513E-4,1.818164E-6,5.948763E-10,7.447078E-5,1.916107E-8,2.62168E-6,1.398623E-6,5.82417E-10,2.861094E-5,2.189374E-4,2.148079E-5,3.24028E-5,7.368094E-7,3.348469E-4,3.87279E-6,7.84423E-8,2.179913E-5,3.854602E-4,0.01704652,5.979613E-4,0.007616077,8.405981E-5,8.70311E-11,8.848173E-8,2.305564E-5,5.904981E-7,1.429962E-8,0.008307113,0.01386174,9.029313,8.975997E-5,511018.2,511018.2
1.553815E-5,14.95642,-5.172738E9,1225.562,1225.562,0.001342472,1.0,0.9288824,3.351463E-5,0.004529333,8.054314E-4,9.004872E-4,3.482005E-5,0.0021758,1.6703E-5,1.514789E-4,0.005790378,4.888356E-5,1.833913E-5,3.276429E-4,2.611233E-5,8.103533E-5,4.804442E-5,0.005358083,9.261264E-4,5.629548E-4,2.826415E-5,5.826106E-5,5.994499E-4,1.916548E-6,6.398071E-10,7.615412E-5,2.041084E-8,2.730663E-6,1.45486E-6,6.25364E-10,2.913884E-5,2.228562E-4,2.225919E-5,3.316687E-5,7.663582E-7,3.411617E-4,3.940988E-6,8.283631E-8,2.215598E-5,3.920002E-4,0.01700406,6.088858E-4,0.007611072,8.453704E-5,9.492938E-11,9.448173E-8,2.385994E-5,6.048008E-7,1.504498E-8,0.008268551,0.01380512,9.026717,8.975865E-5,510871.3,510871.3
1.606763E-5,14.95674,-5.062582E9,1225.081,1225.081,0.001342472,1.0,0.9284659,3.294305E-5,0.004671517,7.948617E-4,9.275706E-4,3.43773E-5,0.002239921,1.756951E-5,1.559413E-4,0.005933547,4.87971E-5,1.939295E-5,3.36583E-4,2.681931E-5,8.305564E-5,4.737606E-5,0.005497869,9.450072E-4,5.781858E-4,2.930358E-5,5.787372E-5,6.164207E-4,2.06423E-6,7.088934E-10,7.859278E-5,2.231185E-8,2.89175E-6,1.538062E-6,6.914646E-10,2.989364E-5,2.284712E-4,2.340261E-5,3.426433E-5,8.09998E-7,3.502306E-4,4.038794E-6,8.947665E-8,2.26683E-5,4.013446E-4,0.01694283,6.245475E-4,0.007603893,8.517601E-5,1.072642E-10,1.036051E-7,2.503383E-5,6.255786E-7,1.616045E-8,0.008213167,0.01372361,9.022979,8.975673E-5,510659.8,510659.8
1.610905E-5,14.95676,-5.054162E9,1225.044,1225.044,0.001342472,1.0,0.9284337,3.289917E-5,0.004682542,7.940471E-4,9.296608E-4,3.434321E-5,0.002244891,1.763749E-5,1.562856E-4,0.00594462,4.879048E-5,1.947574E-5,3.372742E-4,2.687373E-5,8.321183E-5,4.732468E-5,0.00550869,9.464611E-4,5.793623E-4,2.938427E-5,5.78435E-5,6.177327E-4,2.075958E-6,7.144622E-10,7.878218E-5,2.246406E-8,2.904419E-6,1.54461E-6,6.967963E-10,2.995178E-5,2.289042E-4,2.349219E-5,3.43491E-5,8.134285E-7,3.509311E-4,4.046343E-6,9.000626E-8,2.270786E-5,4.02064E-4,0.01693808,6.257558E-4,0.007603339,8.522312E-5,1.08268E-10,1.043354E-7,2.512542E-5,6.271954E-7,1.624886E-8,0.00820889,0.01371731,9.02269,8.975658E-5,510643.4,510643.4
1.651087E-5,14.957,-4.973946E9,1224.686,1224.686,0.001342472,1.0,0.9281233,3.24796E-5,0.004788766,7.862375E-4,9.497247E-4,3.401665E-5,0.002292774,1.829821E-5,1.59591E-4,0.006051085,4.872721E-5,2.028137E-5,3.439192E-4,2.739506E-5,8.471319E-5,4.683296E-5,0.005612804,9.603931E-4,5.906631E-4,3.016222E-5,5.755133E-5,6.303451E-4,2.191041E-6,7.697391E-10,8.060932E-5,2.396697E-8,3.027812E-6,1.608412E-6,7.497483E-10,3.050893E-5,2.330589E-4,2.436201E-5,3.516328E-5,8.468277E-7,3.576591E-4,4.118805E-6,9.52207E-8,2.308781E-5,4.08956E-4,0.01689242,6.373517E-4,0.007598018,8.565935E-5,1.183058E-10,1.115438E-7,2.601187E-5,6.428165E-7,1.711508E-8,0.008167799,0.01365668,9.01991,8.975514E-5,510486.1,510486.1
1.696323E-5,14.95727,-4.886625E9,1224.29,1224.29,0.001342472,1.0,0.9277792,3.202011E-5,0.004906828,7.776406E-4,9.71871E-4,3.365761E-5,0.002345975,1.904466E-5,1.63239E-4,0.006168971,4.865793E-5,2.119329E-5,3.512743E-4,2.796834E-5,8.63747E-5,4.629328E-5,0.005728234,9.757207E-4,6.031534E-4,3.102809E-5,5.722478E-5,6.443031E-4,2.323334E-6,8.346309E-10,8.264483E-5,2.571435E-8,3.167715E-6,1.680816E-6,8.119767E-10,3.112211E-5,2.376404E-4,2.534273E-5,3.606294E-5,8.846705E-7,3.650945E-4,4.198809E-6,1.012529E-7,2.350757E-5,4.165362E-4,0.01684175,6.501455E-4,0.007592143,8.610854E-5,1.302483E-10,1.199189E-7,2.700528E-5,6.602722E-7,1.810793E-8,0.008122386,0.01358953,9.016831,8.975354E-5,510311.8,510311.8
1.700127E-5,14.95729,-4.879415E9,1224.257,1224.257,0.001342472,1.0,0.9277505,3.198209E-5,0.004916683,7.769271E-4,9.737122E-4,3.362784E-5,0.002350414,1.910754E-5,1.635423E-4,0.00617879,4.865219E-5,2.127019E-5,3.518867E-4,2.801589E-5,8.651303E-5,4.624857E-5,0.005737855,9.769926E-4,6.041926E-4,3.110042E-5,5.719746E-5,6.454652E-4,2.334588E-6,8.402165E-10,8.281495E-5,2.586394E-8,3.179524E-6,1.68693E-6,8.173364E-10,3.1173E-5,2.38021E-4,2.542525E-5,3.613778E-5,8.878636E-7,3.657131E-4,4.205461E-6,1.01768E-7,2.354248E-5,4.17165E-4,0.01683753,6.512088E-4,0.007591654,8.614437E-5,1.31284E-10,1.206356E-7,2.708858E-5,6.617337E-7,1.819225E-8,0.008118608,0.01358394,9.016575,8.975341E-5,510297.3,510297.3
1.751029E-5,14.95759,-4.785009E9,1223.82,1223.82,0.001342472,1.0,0.9273704,3.148224E-5,0.005047476,7.675189E-4,9.980408E-4,3.323544E-5,0.002409328,1.995069E-5,1.675494E-4,0.006308796,4.857663E-5,2.230253E-5,3.599943E-4,2.864278E-5,8.834415E-5,4.565981E-5,0.005865353,9.937627E-4,6.179365E-4,3.206113E-5,5.683408E-5,6.608481E-4,2.487142E-6,9.169296E-10,8.507635E-5,2.790585E-8,3.338217E-6,1.769149E-6,8.909992E-10,3.184421E-5,2.430481E-4,2.653028E-5,3.712728E-5,9.307567E-7,3.738936E-4,4.293395E-6,1.08778E-7,2.400414E-5,4.254559E-4,0.0167815,6.652561E-4,0.007585195,8.659607E-5,1.456256E-10,1.304124E-7,2.819959E-5,6.812042E-7,1.933302E-8,0.008068641,0.01350986,9.013178,8.975163E-5,510105.1,510105.1
1.782903E-5,14.95777,-4.7277E9,1223.551,1223.551,0.001342472,1.0,0.9271356,3.11774E-5,0.005128394,7.617551E-4,0.001012994,3.299526E-5,0.002445765,2.048003E-5,1.700122E-4,0.006388946,4.853039E-5,2.295167E-5,3.649911E-4,2.902673E-5,8.947248E-5,4.529989E-5,0.005944052,0.001004038,6.263952E-4,3.265616E-5,5.660881E-5,6.703268E-4,2.584427E-6,9.667703E-10,8.647844E-5,2.922084E-8,3.438159E-6,1.820973E-6,9.389076E-10,3.225563E-5,2.461351E-4,2.722269E-5,3.773601E-5,9.577554E-7,3.789277E-4,4.347472E-6,1.13275E-7,2.428815E-5,4.305346E-4,0.01674689,6.738868E-4,0.007581221,8.685448E-5,1.550529E-10,1.36703E-7,2.889171E-5,6.933158E-7,2.005844E-8,0.00803789,0.01346418,9.011084,8.975053E-5,509986.5,509986.5
1.787354E-5,14.9578,-4.719799E9,1223.513,1223.513,0.001342472,1.0,0.9271031,3.113531E-5,0.005139635,7.609579E-4,0.001015066,3.296206E-5,0.002450826,2.055404E-5,1.703533E-4,0.006400064,4.852399E-5,2.304249E-5,3.656841E-4,2.907984E-5,8.962896E-5,4.525015E-5,0.005954974,0.001005459,6.275676E-4,3.273886E-5,5.65775E-5,6.716413E-4,2.598121E-6,9.738429E-10,8.667341E-5,2.940673E-8,3.452151E-6,1.828231E-6,9.457092E-10,3.231255E-5,2.465626E-4,2.731941E-5,3.782036E-5,9.615344E-7,3.796254E-4,4.354965E-6,1.139097E-7,2.43275E-5,4.312371E-4,0.01674208,6.750822E-4,0.007580671,8.688913E-5,1.563974E-10,1.375918E-7,2.898815E-5,6.950026E-7,2.016043E-8,0.008033628,0.01345785,9.010793,8.975038E-5,509970.1,509970.1
1.848772E-5,14.95815,-4.613445E9,1223.004,1223.004,0.001342472,1.0,0.9266586,3.056681E-5,0.005293255,7.50151E-4,0.001043227,3.251218E-5,0.002519975,2.157696E-5,1.74991E-4,0.006551577,4.84372E-5,2.429917E-5,3.751261E-4,2.979976E-5,9.176059E-5,4.457685E-5,0.006103965,0.001024732,6.435239E-4,3.386991E-5,5.614949E-5,6.895475E-4,2.789705E-6,1.074232E-9,8.934233E-5,3.202678E-8,3.646004E-6,1.928855E-6,1.04233E-9,3.308475E-5,2.523699E-4,2.865413E-5,3.896787E-5,1.013869E-6,3.891202E-4,4.456888E-6,1.228317E-7,2.486297E-5,4.407618E-4,0.01667649,6.913283E-4,0.007573179,8.733272E-5,1.756536E-10,1.501099E-7,3.031276E-5,7.181577E-7,2.158396E-8,0.007975625,0.01337147,9.006832,8.974829E-5,509745.9,509745.9
1.856614E-5,14.95819,-4.600205E9,1222.94,1222.94,0.001342472,1.0,0.9266025,3.049578E-5,0.005312677,7.487962E-4,0.001046768,3.245582E-5,0.002528716,2.17078E-5,1.755741E-4,0.006570678,4.842631E-5,2.446008E-5,3.763161E-4,2.989004E-5,9.202922E-5,4.449256E-5,0.006122767,0.001027149,6.455328E-4,3.401303E-5,5.609538E-5,6.91804E-4,2.814512E-6,1.08742E-9,8.968035E-5,3.236856E-8,3.670858E-6,1.941765E-6,1.055034E-9,3.318164E-5,2.530997E-4,2.882456E-5,3.911227E-5,1.020576E-6,3.903154E-4,4.469713E-6,1.239927E-7,2.493035E-5,4.419563E-4,0.0166682,6.933707E-4,0.007572236,8.738498E-5,1.78206E-10,1.517415E-7,3.048109E-5,7.210992E-7,2.176785E-8,0.007968323,0.01336058,9.006333,8.974802E-5,509717.6,509717.6
1.861605E-5,14.95822,-4.591804E9,1222.899,1222.899,0.001342472,1.0,0.9265669,3.045076E-5,0.005325017,7.479369E-4,0.001049016,3.242007E-5,0.002534269,2.17911E-5,1.759443E-4,0.006582807,4.841939E-5,2.456255E-5,3.770718E-4,2.99473E-5,9.219978E-5,4.44391E-5,0.006134708,0.001028683,6.46808E-4,3.410397E-5,5.606101E-5,6.932367E-4,2.830342E-6,1.095859E-9,8.989518E-5,3.258696E-8,3.686689E-6,1.949989E-6,1.063164E-9,3.324311E-5,2.535628E-4,2.893303E-5,3.920392E-5,1.024848E-6,3.910741E-4,4.477854E-6,1.247341E-7,2.497313E-5,4.42714E-4,0.01666294,6.946669E-4,0.007571637,8.741775E-5,1.798419E-10,1.527839E-7,3.058813E-5,7.229696E-7,2.188514E-8,0.007963688,0.01335367,9.006015,8.974786E-5,509699.7,509699.7
1.91454E-5,14.95851,-4.504615E9,1222.471,1222.471,0.001342472,1.0,0.9261926,2.998194E-5,0.005454807,7.389624E-4,0.001072552,3.204691E-5,0.002592664,2.267561E-5,1.7982E-4,0.006710087,4.834702E-5,2.56516E-5,3.849997E-4,3.054549E-5,9.3989E-5,4.38814E-5,0.00626012,0.001044702,6.601745E-4,3.506105E-5,5.569976E-5,7.082653E-4,3.000144E-6,1.187471E-9,9.215809E-5,3.494383E-8,3.855118E-6,2.037537E-6,1.151485E-9,3.388558E-5,2.584093E-4,3.008324E-5,4.016415E-5,1.070283E-6,3.99026E-4,4.563151E-6,1.327208E-7,2.542135E-5,4.5063E-4,0.01660765,7.082366E-4,0.007565364,8.774203E-5,1.977319E-10,1.640242E-7,3.171861E-5,7.42725E-7,2.314078E-8,0.007915104,0.01328108,9.002686,8.974609E-5,509511.3,509511.3
1.945064E-5,14.95868,-4.455788E9,1222.228,1222.228,0.001342472,1.0,0.9259797,2.971851E-5,0.005528785,7.338994E-4,0.001085883,3.183652E-5,0.00262594,2.318648E-5,1.820151E-4,0.006782393,4.830605E-5,2.628133E-5,3.895022E-4,3.088315E-5,9.500497E-5,4.356719E-5,0.00633145,0.001053746,6.677554E-4,3.560704E-5,5.549419E-5,7.167984E-4,3.099604E-6,1.242027E-9,9.345057E-5,3.633576E-8,3.952659E-6,2.088278E-6,1.204131E-9,3.424851E-5,2.611519E-4,3.074621E-5,4.070838E-5,1.096584E-6,4.035354E-4,4.611504E-6,1.374261E-7,2.567544E-5,4.550988E-4,0.01657618,7.159195E-4,0.007561806,8.79109E-5,2.084929E-10,1.706551E-7,3.236653E-5,7.54052E-7,2.387419E-8,0.007887551,0.01323984,9.000795,8.974508E-5,509404.2,509404.2
1.949385E-5,14.9587,-4.448955E9,1222.193,1222.193,0.001342472,1.0,0.9259498,2.968162E-5,0.005539206,7.331893E-4,0.001087756,3.180701E-5,0.002630627,2.325884E-5,1.823235E-4,0.006792564,4.830029E-5,2.637056E-5,3.901355E-4,3.093052E-5,9.514785E-5,4.352314E-5,0.006341488,0.001055015,6.688211E-4,3.568398E-5,5.546525E-5,7.179985E-4,3.113772E-6,1.249852E-9,9.363278E-5,3.65347E-8,3.966489E-6,2.095475E-6,1.211684E-9,3.429944E-5,2.615371E-4,3.084003E-5,4.078485E-5,1.100312E-6,4.041693E-4,4.6183E-6,1.38098E-7,2.571115E-5,4.557258E-4,0.01657175,7.169987E-4,0.007561306,8.793378E-5,2.100426E-10,1.716024E-7,3.2458E-5,7.556516E-7,2.397855E-8,0.007883678,0.01323404,9.000529,8.974494E-5,509389.1,509389.2
1.966638E-5,14.9588,-4.421882E9,1222.057,1222.057,0.001342472,1.0,0.9258305,2.95353E-5,0.005580694,7.303697E-4,0.001095201,3.168989E-5,0.002649285,2.354788E-5,1.835493E-4,0.006833024,4.82774E-5,2.672712E-5,3.926546E-4,3.111864E-5,9.571617E-5,4.33483E-5,0.006381433,0.001060053,6.730584E-4,3.599033E-5,5.535013E-5,7.227715E-4,3.170573E-6,1.281354E-9,9.435863E-5,3.733393E-8,4.021774E-6,2.124249E-6,1.242101E-9,3.450175E-5,2.630678E-4,3.12146E-5,4.108889E-5,1.115215E-6,4.066895E-4,4.645319E-6,1.407958E-7,2.585313E-5,4.582157E-4,0.01655411,7.212881E-4,0.007559318,8.802263E-5,2.162975E-10,1.754068E-7,3.282267E-5,7.6203E-7,2.43966E-8,0.007868279,0.01321096,8.99947,8.974438E-5,509329.2,509329.2
2.008971E-5,14.95903,-4.356793E9,1221.727,1221.727,0.001342472,1.0,0.9255407,2.918276E-5,0.005681668,7.235578E-4,0.001113239,3.140702E-5,0.002694688,2.425771E-5,1.865194E-4,0.006931267,4.822191E-5,2.760341E-5,3.987701E-4,3.157339E-5,9.709568E-5,4.29262E-5,0.006478505,0.001072234,6.833356E-4,3.673634E-5,5.507046E-5,7.34357E-4,3.311414E-6,1.360353E-9,9.612771E-5,3.932651E-8,4.157792E-6,2.195082E-6,1.318427E-9,3.499104E-5,2.667744E-4,3.213314E-5,4.182588E-5,1.15187E-6,4.128015E-4,4.710832E-6,1.475126E-7,2.619737E-5,4.64235E-4,0.01651123,7.316786E-4,0.007554495,8.822455E-5,2.320893E-10,1.848837E-7,3.371337E-5,7.776207E-7,2.543111E-8,0.00783093,0.0131549,8.996899,8.974301E-5,509183.7,509183.7
2.016246E-5,14.95907,-4.345796E9,1221.671,1221.671,0.001342472,1.0,0.9254913,2.912309E-5,0.005698902,7.224022E-4,0.001116306,3.135905E-5,0.002702436,2.437977E-5,1.870245E-4,0.006948004,4.821247E-5,2.775418E-5,3.998117E-4,3.165056E-5,9.733062E-5,4.285464E-5,0.006495053,0.001074301,6.850847E-4,3.686374E-5,5.502281E-5,7.3633E-4,3.335824E-6,1.374172E-9,9.643001E-5,3.967339E-8,4.181216E-6,2.207285E-6,1.331785E-9,3.507412E-5,2.674044E-4,3.22909E-5,4.195125E-5,1.158181E-6,4.138416E-4,4.721979E-6,1.486807E-7,2.625594E-5,4.652567E-4,0.01650392,7.334451E-4,0.007553674,8.825701E-5,2.348669E-10,1.865324E-7,3.386584E-5,7.802915E-7,2.561012E-8,0.007824574,0.01314535,8.99646,8.974277E-5,509158.9,509158.9
