Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_H_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_CH3_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H5_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H3_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C3H8_Soln#9 (),Mole_fraction_C3H6_Soln#9 (),Mole_fraction_C3H5-A_Soln#9 (),Mole_fraction_C3H4-P_Soln#9 (),Mole_fraction_C3H4-A_Soln#9 (),Mole_fraction_C3H3_Soln#9 (),Mole_fraction_NC4H10_Soln#9 (),Mole_fraction_IC4H10_Soln#9 (),Mole_fraction_IC4H9_Soln#9 (),Mole_fraction_TC4H9_Soln#9 (),Mole_fraction_IC4H8_Soln#9 (),Mole_fraction_IC4H7_Soln#9 (),Mole_fraction_C4H8-1_Soln#9 (),Mole_fraction_C4H8-2_Soln#9 (),Mole_fraction_C4H71-3_Soln#9 (),Mole_fraction_C4H6_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_FULVENE_Soln#9 (),Mole_fraction_C5H6_Soln#9 (),Mole_fraction_C5H5_Soln#9 (),Mole_fraction_MCPTD_Soln#9 (),Mole_fraction_NEOC5H12_Soln#9 (),Mole_fraction_NC5H10_Soln#9 (),Mole_fraction_B1M2_Soln#9 (),Mole_fraction_B1M3_Soln#9 (),Mole_fraction_B2M2_Soln#9 (),Mole_fraction_LC5H8_Soln#9 (),Mole_fraction_DIALLYL_Soln#9 (),Mole_fraction_CYC6H10_Soln#9 (),Mole_fraction_NC6H12_Soln#9 (),Mole_fraction_NC7H14_Soln#9 (),Mole_fraction_IC8H16_Soln#9 (),Mole_fraction_DIMEPTD_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_XYLENE_Soln#9 (),Mole_fraction_NC10H20_Soln#9 (),Mole_fraction_IC12H26_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
4.2E-4,15.22454,-3.064737E7,1272.611,1272.611,0.001198636,1.0,0.824086,3.78176E-6,0.05121702,7.724382E-5,0.006760459,3.505404E-6,0.02981533,2.17464E-6,0.001933751,7.523092E-4,0.03011519,1.369818E-4,0.002320166,0.00471314,2.302656E-5,6.924348E-5,2.52335E-4,1.328583E-7,3.443956E-7,0.02704912,8.314119E-4,0.002399748,2.699935E-4,5.748253E-6,0.004203718,7.787589E-4,0.001234399,2.871304E-5,6.360793E-4,7.663518E-5,9.87949E-5,1.114335E-4,2.057312E-4,3.680145E-4,2.834343E-5,4.515637E-5,0.001223957,2.158066E-5,2.198029E-5,4.859347E-5,2.907662E-4,1.789006E-4,8.859166E-4,0.006086257,6.767896E-5,4.05508E-5,2.580106E-4,2.639604E-5,1.193277E-4,1.914132E-7,8.221613,7.873052E-5,465306.1,465306.1
4.3E-4,15.22627,-2.921736E7,1272.55,1272.55,0.001198636,1.0,0.8237924,3.713235E-6,0.05146038,7.560994E-5,0.006755272,3.428148E-6,0.02998138,2.137467E-6,0.001955057,7.508935E-4,0.03008634,1.368094E-4,0.002346207,0.004713417,2.314788E-5,6.873499E-5,2.497514E-4,1.262494E-7,3.270256E-7,0.02700107,8.059103E-4,0.002382273,2.696329E-4,5.630042E-6,0.004211065,7.8643E-4,0.001242506,2.93833E-5,6.46966E-4,7.691454E-5,9.727834E-5,1.099653E-4,2.000343E-4,3.633662E-4,2.740511E-5,4.531833E-5,0.001218757,2.156078E-5,2.167461E-5,4.767135E-5,2.839433E-4,1.648878E-4,8.714003E-4,0.006082151,6.712874E-5,4.116512E-5,2.575772E-4,2.642862E-5,1.127821E-4,1.563841E-7,8.220281,7.872156E-5,465230.7,465230.7
4.387457E-4,15.22775,-2.804451E7,1272.499,1272.499,0.001198636,1.0,0.8235421,3.6561E-6,0.05166885,7.425041E-5,0.006750739,3.363564E-6,0.0301236,2.106322E-6,0.001973456,7.49656E-4,0.03006104,1.366415E-4,0.002368573,0.004713101,2.324929E-5,6.829589E-5,2.475274E-4,1.208853E-7,3.129271E-7,0.02695871,7.847996E-4,0.002366994,2.693017E-4,5.531034E-6,0.004217167,7.929752E-4,0.00124946,2.997007E-5,6.563669E-4,7.712313E-5,9.596816E-5,1.08702E-4,1.951989E-4,3.593754E-4,2.661227E-5,4.545473E-5,0.001214215,2.153671E-5,2.140685E-5,4.687769E-5,2.781307E-4,1.535658E-4,8.589854E-4,0.006078662,6.66598E-5,4.169767E-5,2.571768E-4,2.645449E-5,1.073792E-4,1.310923E-7,8.219151,7.87139E-5,465166.7,465166.8
4.4E-4,15.22796,-2.788153E7,1272.492,1272.492,0.001198636,1.0,0.8235067,3.648117E-6,0.05169843,7.406053E-5,0.006750089,3.354522E-6,0.03014377,2.101957E-6,0.001976077,7.494785E-4,0.0300574,1.366161E-4,0.00237175,0.004713015,2.326347E-5,6.823334E-5,2.472111E-4,1.201462E-7,3.109846E-7,0.02695262,7.818601E-4,0.002364803,2.69253E-4,5.517159E-6,0.004218018,7.939017E-4,0.001250448,3.005426E-5,6.577061E-4,7.715037E-5,9.578155E-5,1.085223E-4,1.945165E-4,3.588087E-4,2.650065E-5,4.54739E-5,0.001213565,2.153276E-5,2.136845E-5,4.676484E-5,2.773087E-4,1.520098E-4,8.57226E-4,0.006078169,6.659348E-5,4.177369E-5,2.571178E-4,2.645801E-5,1.06628E-4,1.278232E-7,8.218992,7.871282E-5,465157.7,465157.7
4.457985E-4,15.22892,-2.714703E7,1272.459,1272.459,0.001198636,1.0,0.8233443,3.611832E-6,0.05183414,7.319854E-5,0.006747085,3.313406E-6,0.03023634,2.082093E-6,0.001988141,7.486585E-4,0.0300406,1.364948E-4,0.002386341,0.004712493,2.332794E-5,6.79455E-5,2.457574E-4,1.168211E-7,3.022452E-7,0.02692437,7.685429E-4,0.00235468,2.690243E-4,5.454026E-6,0.004221876,7.981468E-4,0.001254981,3.044358E-5,6.638674E-4,7.726803E-5,9.492317E-5,1.076969E-4,1.913968E-4,3.56207E-4,2.599118E-5,4.556131E-5,0.001210558,2.151291E-5,2.119097E-5,4.624627E-5,2.735449E-4,1.450232E-4,8.491582E-4,0.006075913,6.62898E-5,4.212398E-5,2.568402E-4,2.647371E-5,1.03228E-4,1.137343E-7,8.218263,7.870786E-5,465116.5,465116.5
4.483764E-4,15.22934,-2.6829E7,1272.445,1272.445,0.001198636,1.0,0.8232729,3.596041E-6,0.05189393,7.282365E-5,0.00674575,3.295488E-6,0.03027713,2.073429E-6,0.001993475,7.482942E-4,0.03003312,1.364387E-4,0.002392776,0.004712195,2.3356E-5,6.781825E-5,2.451156E-4,1.15391E-7,2.984866E-7,0.02691178,7.627664E-4,0.002350181,2.689207E-4,5.426492E-6,0.004223551,8.000138E-4,0.00125698,3.061671E-5,6.66591E-4,7.731594E-5,9.45439E-5,1.073326E-4,1.900284E-4,3.5506E-4,2.576816E-5,4.559954E-5,0.001209223,2.150325E-5,2.111212E-5,4.601741E-5,2.718911E-4,1.420255E-4,8.456067E-4,0.006074922,6.615636E-5,4.227911E-5,2.567142E-4,2.648038E-5,1.017549E-4,1.079889E-7,8.217943,7.870567E-5,465098.3,465098.4
4.5E-4,15.22961,-2.663157E7,1272.436,1272.436,0.001198636,1.0,0.8232282,3.586197E-6,0.05193144,7.259005E-5,0.00674491,3.284313E-6,0.0303027,2.068022E-6,0.001996825,7.480647E-4,0.03002841,1.364027E-4,0.002396814,0.004711988,2.337349E-5,6.773832E-5,2.447128E-4,1.145048E-7,2.961573E-7,0.02690384,7.591716E-4,0.002347348,2.688549E-4,5.409313E-6,0.004224594,8.011836E-4,0.001258234,3.072577E-5,6.683015E-4,7.734477E-5,9.430576E-5,1.07104E-4,1.891723E-4,3.543405E-4,2.562877E-5,4.562341E-5,0.001208382,2.149692E-5,2.106249E-5,4.587378E-5,2.708553E-4,1.401699E-4,8.433806E-4,0.006074302,6.60728E-5,4.237662E-5,2.566341E-4,2.64845E-5,1.008387E-4,1.045194E-7,8.217742,7.87043E-5,465087.0,465087.0
4.590142E-4,15.23106,-2.557178E7,1272.388,1272.388,0.001198636,1.0,0.8229831,3.532955E-6,0.05213738,7.132791E-5,0.006740247,3.223785E-6,0.03044313,2.038708E-6,0.002015305,7.467917E-4,0.03000225,1.361937E-4,0.002419011,0.004710572,2.346802E-5,6.729759E-5,2.424956E-4,1.097815E-7,2.837442E-7,0.02685965,7.398158E-4,0.002331634,2.684813E-4,5.316173E-6,0.004230216,8.075926E-4,0.001265124,3.13314E-5,6.777305E-4,7.748627E-5,9.299424E-5,1.058458E-4,1.844987E-4,3.503877E-4,2.48697E-5,4.575329E-5,0.001203721,2.14582E-5,2.07874E-5,4.508368E-5,2.651878E-4,1.303128E-4,8.311716E-4,0.006070909,6.56156E-5,4.291539E-5,2.561789E-4,2.650611E-5,9.591206E-5,8.719905E-8,8.216649,7.86968E-5,465025.1,465025.1
4.6E-4,15.23122,-2.545989E7,1272.383,1272.383,0.001198636,1.0,0.8229567,3.527274E-6,0.05215968,7.119337E-5,0.006739737,3.217318E-6,0.03045833,2.035572E-6,0.002017313,7.466526E-4,0.02999939,1.361699E-4,0.002421417,0.004710391,2.347809E-5,6.72497E-5,2.422551E-4,1.092846E-7,2.824383E-7,0.0268548,7.377594E-4,0.002329917,2.684396E-4,5.306213E-6,0.004230814,8.082848E-4,0.001265871,3.139765E-5,6.787548E-4,7.749987E-5,9.285191E-5,1.057094E-4,1.839956E-4,3.499596E-4,2.478819E-5,4.576722E-5,0.001203212,2.145361E-5,2.075738E-5,4.499802E-5,2.645764E-4,1.292791E-4,8.298516E-4,0.006070544,6.556629E-5,4.297405E-5,2.56128E-4,2.650835E-5,9.538932E-5,8.548975E-8,8.216531,7.869599E-5,465018.4,465018.5
4.627575E-4,15.23165,-2.514915E7,1272.368,1272.368,0.001198636,1.0,0.822883,3.511529E-6,0.05222181,7.08206E-5,0.006738312,3.199386E-6,0.03050069,2.026875E-6,0.002022919,7.462636E-4,0.02999139,1.361025E-4,0.002428122,0.004709856,2.3506E-5,6.711606E-5,2.415844E-4,1.079145E-7,2.788378E-7,0.02684124,7.320692E-4,0.002325116,2.683222E-4,5.278584E-6,0.004232468,8.102124E-4,0.001267952,3.158296E-5,6.816125E-4,7.753599E-5,9.245499E-5,1.053289E-4,1.82597E-4,3.487668E-4,2.456175E-5,4.580591E-5,0.001201788,2.14404E-5,2.067347E-5,4.47592E-5,2.628749E-4,1.264323E-4,8.261751E-4,0.006069526,6.542906E-5,4.313783E-5,2.559847E-4,2.65145E-5,9.394345E-5,8.088586E-8,8.216203,7.869374E-5,464999.9,464999.9
4.658693E-4,15.23214,-2.480547E7,1272.353,1272.353,0.001198636,1.0,0.8228004,3.494021E-6,0.0522915,7.040618E-5,0.006736705,3.179424E-6,0.0305482,2.017189E-6,0.002029222,7.458248E-4,0.02998235,1.360246E-4,0.002435648,0.004709205,2.353702E-5,6.696583E-5,2.408312E-4,1.064031E-7,2.74866E-7,0.02682592,7.257565E-4,0.002319701,2.681882E-4,5.247816E-6,0.004234305,8.123719E-4,0.001270287,3.17921E-5,6.848245E-4,7.757335E-5,9.200919E-5,1.049017E-4,1.810335E-4,3.474285E-4,2.430898E-5,4.584907E-5,0.001200183,2.142484E-5,2.057892E-5,4.449109E-5,2.609701E-4,1.23298E-4,8.220542E-4,0.006068386,6.527547E-5,4.332216E-5,2.558211E-4,2.652122E-5,9.234056E-5,7.599241E-8,8.215836,7.869121E-5,464979.1,464979.2
4.7E-4,15.23279,-2.435915E7,1272.332,1272.332,0.001198636,1.0,0.8226917,3.471179E-6,0.05238338,6.986592E-5,0.006734573,3.15336E-6,0.03061081,2.004533E-6,0.002037553,7.452426E-4,0.02997035,1.359186E-4,0.002445574,0.004708268,2.357742E-5,6.67673E-5,2.39837E-4,1.044509E-7,2.697365E-7,0.02680555,7.175479E-4,0.002312519,2.68008E-4,5.207615E-6,0.004236693,8.152137E-4,0.001273367,3.206974E-5,6.890676E-4,7.76176E-5,9.142086E-5,1.043379E-4,1.789817E-4,3.456645E-4,2.397781E-5,4.59056E-5,0.001198054,2.140315E-5,2.045367E-5,4.413742E-5,2.584661E-4,1.192597E-4,8.166281E-4,0.006066888,6.50736E-5,4.356604E-5,2.55601E-4,2.65298E-5,9.025801E-5,6.995113E-8,8.215355,7.868788E-5,464951.9,464951.9
4.787381E-4,15.23413,-2.345116E7,1272.289,1272.289,0.001198636,1.0,0.8224652,3.42434E-6,0.05257532,6.875919E-5,0.006730068,3.099821E-6,0.03074159,1.978503E-6,0.002055043,7.440126E-4,0.02994498,1.356845E-4,0.002466331,0.004706017,2.366002E-5,6.635071E-5,2.377555E-4,1.005176E-7,2.59402E-7,0.02676238,7.008106E-4,0.002297349,2.676181E-4,5.124946E-6,0.004241563,8.211336E-4,0.001279807,3.265707E-5,6.97966E-4,7.769146E-5,9.018951E-5,1.031579E-4,1.747295E-4,3.419801E-4,2.329349E-5,4.60223E-5,0.001193559,2.135348E-5,2.018984E-5,4.339769E-5,2.532599E-4,1.1116E-4,8.053145E-4,0.006063774,6.46541E-5,4.407897E-5,2.551244E-4,2.654674E-5,8.601796E-5,5.871804E-8,8.214354,7.868094E-5,464895.3,464895.3
4.8E-4,15.23432,-2.332371E7,1272.283,1272.283,0.001198636,1.0,0.8224328,3.417738E-6,0.05260277,6.860329E-5,0.006729418,3.092264E-6,0.03076029,1.974825E-6,0.002057555,7.438351E-4,0.02994132,1.356496E-4,0.002469302,0.004705664,2.367163E-5,6.629092E-5,2.374573E-4,9.997067E-8,2.579652E-7,0.02675613,6.984618E-4,0.002295161,2.675608E-4,5.113266E-6,0.004242247,8.219785E-4,0.001280728,3.274188E-5,6.992424E-4,7.769997E-5,9.001318E-5,1.029889E-4,1.741251E-4,3.414532E-4,2.319646E-5,4.603884E-5,0.001192911,2.134589E-5,2.015188E-5,4.32918E-5,2.525181E-4,1.10038E-4,8.036988E-4,0.00606333,6.459435E-5,4.415271E-5,2.550544E-4,2.654906E-5,8.54236E-5,5.725342E-8,8.214212,7.867995E-5,464887.2,464887.2
4.843824E-4,15.23498,-2.288969E7,1272.262,1272.262,0.001198636,1.0,0.8223213,3.395117E-6,0.05269761,6.80694E-5,0.006727162,3.066352E-6,0.03082489,1.962209E-6,0.002066248,7.432191E-4,0.0299286,1.355263E-4,0.002479569,0.004704381,2.371134E-5,6.608401E-5,2.364262E-4,9.81114E-8,2.53081E-7,0.02673444,6.904357E-4,0.002287569,2.673602E-4,5.073205E-6,0.004244582,8.248933E-4,0.001283914,3.303642E-5,7.036582E-4,7.772537E-5,8.94038E-5,1.024046E-4,1.720452E-4,3.396336E-4,2.286294E-5,4.609567E-5,0.001190661,2.131873E-5,2.002034E-5,4.292592E-5,2.499614E-4,1.062319E-4,7.981231E-4,0.0060618,6.438848E-5,4.440815E-5,2.548091E-4,2.655685E-5,8.339393E-5,5.244918E-8,8.213721,7.867653E-5,464859.4,464859.4
4.9E-4,15.23582,-2.234894E7,1272.236,1272.236,0.001198636,1.0,0.8221798,3.366798E-6,0.05281806,6.740152E-5,0.006724274,3.033873E-6,0.03090692,1.946381E-6,0.002077329,7.424304E-4,0.02991229,1.353636E-4,0.002492615,0.004702618,2.376087E-5,6.582039E-5,2.351148E-4,9.581502E-8,2.470492E-7,0.0267066,6.804342E-4,0.002277851,2.67099E-4,5.022948E-6,0.004247491,8.285868E-4,0.001287962,3.341391E-5,7.092809E-4,7.774883E-5,8.86294E-5,1.016618E-4,1.694211E-4,3.373239E-4,2.244311E-5,4.616719E-5,0.001187783,2.128215E-5,1.985245E-5,4.246103E-5,2.467273E-4,1.015492E-4,7.910538E-4,0.006059863,6.412819E-5,4.473413E-5,2.544897E-4,2.656631E-5,8.086743E-5,4.687689E-8,8.213101,7.86722E-5,464824.3,464824.3
4.978571E-4,15.23698,-2.162191E7,1272.201,1272.201,0.001198636,1.0,0.821985,3.328434E-6,0.05298447,6.649753E-5,0.00672024,2.989793E-6,0.03102019,1.924873E-6,0.002092713,7.413288E-4,0.02988951,1.351276E-4,0.00251065,0.00469994,2.382761E-5,6.545468E-5,2.332998E-4,9.276004E-8,2.390262E-7,0.02666763,6.6697E-4,0.002264289,2.667262E-4,4.954667E-6,0.004251402,8.33674E-4,0.001293559,3.394174E-5,7.17074E-4,7.776494E-5,8.755913E-5,1.00634E-4,1.65829E-4,3.341359E-4,2.187015E-5,4.626478E-5,0.001183765,2.122774E-5,1.96191E-5,4.181857E-5,2.42284E-4,9.535385E-5,7.813115E-4,0.0060572,6.377087E-5,4.518733E-5,2.540342E-4,2.657857E-5,7.747109E-5,4.007072E-8,8.212249,7.866622E-5,464776.1,464776.1
5.0E-4,15.23729,-2.142914E7,1272.192,1272.192,0.001198636,1.0,0.8219324,3.318214E-6,0.05302945,6.625685E-5,0.006719141,2.978036E-6,0.0310508,1.919132E-6,0.002096887,7.410287E-4,0.02988329,1.350616E-4,0.002515527,0.004699169,2.384531E-5,6.535554E-5,2.328086E-4,9.195708E-8,2.369178E-7,0.02665699,6.634001E-4,0.002260596,2.666231E-4,4.93644E-6,0.004252438,8.350459E-4,0.001295073,3.408566E-5,7.191853E-4,7.776607E-5,8.726984E-5,1.003559E-4,1.648647E-4,3.332749E-4,2.17167E-5,4.629091E-5,0.001182671,2.121227E-5,1.955578E-5,4.16449E-5,2.41088E-4,9.373243E-5,7.786831E-4,0.006056483,6.367475E-5,4.531039E-5,2.539082E-4,2.658173E-5,7.657156E-5,3.839333E-8,8.21202,7.866461E-5,464763.1,464763.1
5.072982E-4,15.23835,-2.078949E7,1272.16,1272.16,0.001198636,1.0,0.8217552,3.284161E-6,0.05318138,6.545537E-5,0.006715403,2.938813E-6,0.03115417,1.899961E-6,0.002111028,7.400079E-4,0.02986215,1.348314E-4,0.002532003,0.004696418,2.390401E-5,6.501976E-5,2.311478E-4,8.931499E-8,2.299811E-7,0.02662076,6.51559E-4,0.002248041,2.662673E-4,4.875587E-6,0.004255869,8.3967E-4,0.001300189,3.457566E-5,7.263304E-4,7.775976E-5,8.629299E-5,9.941594E-5,1.616298E-4,3.303692E-4,2.120295E-5,4.63784E-5,0.001178951,2.11576E-5,1.934121E-5,4.105841E-5,2.37065E-4,8.841913E-5,7.698221E-4,0.006054067,6.335164E-5,4.572774E-5,2.534738E-4,2.659192E-5,7.359084E-5,3.319206E-8,8.211248,7.865917E-5,464719.5,464719.5
5.1E-4,15.23873,-2.05603E7,1272.149,1272.149,0.001198636,1.0,0.8216902,3.271848E-6,0.05323713,6.516574E-5,0.00671402,2.924613E-6,0.03119208,1.893015E-6,0.002116235,7.396304E-4,0.02985433,1.347442E-4,0.002538051,0.004695351,2.392511E-5,6.489619E-5,2.305377E-4,8.837258E-8,2.275073E-7,0.02660734,6.472988E-4,0.002243401,2.661338E-4,4.853539E-6,0.004257102,8.413628E-4,0.001302067,3.475698E-5,7.289576E-4,7.775347E-5,8.593472E-5,9.907076E-5,1.604514E-4,3.293041E-4,2.101624E-5,4.64102E-5,0.001177577,2.113659E-5,1.926223E-5,4.084326E-5,2.355954E-4,8.653271E-5,7.665773E-4,0.006053184,6.323369E-5,4.588155E-5,2.533109E-4,2.659547E-5,7.25196E-5,3.145476E-8,8.210967,7.865718E-5,464703.5,464703.6
5.2E-4,15.24014,-1.9738E7,1272.107,1272.107,0.001198636,1.0,0.8214531,3.227563E-6,0.05344127,6.41248E-5,0.006708912,2.873465E-6,0.03133087,1.867966E-6,0.002135385,7.382355E-4,0.02982541,1.344124E-4,0.002560202,0.004691197,2.400043E-5,6.444219E-5,2.28301E-4,8.503853E-8,2.187571E-7,0.02655767,6.320705E-4,0.002226273,2.656317E-4,4.774045E-6,0.004261496,8.475446E-4,0.001308951,3.542772E-5,7.386002E-4,7.77129E-5,8.462407E-5,9.780576E-5,1.561761E-4,3.254097E-4,2.034069E-5,4.652531E-5,0.0011725,2.105546E-5,1.897209E-5,4.005587E-5,2.30244E-4,7.989758E-5,7.547267E-4,0.006049962,6.28046E-5,4.644771E-5,2.52699E-4,2.660768E-5,6.869549E-5,2.577268E-8,8.20994,7.86499E-5,464645.5,464645.5
5.3E-4,15.24153,-1.895902E7,1272.068,1272.068,0.001198636,1.0,0.8212206,3.185249E-6,0.05364203,6.313114E-5,0.006703818,2.824477E-6,0.03146728,1.843932E-6,0.002154344,7.368443E-4,0.02979654,1.34067E-4,0.00258199,0.004686735,2.407143E-5,6.399338E-5,2.260976E-4,8.193565E-8,2.106168E-7,0.02650803,6.176647E-4,0.002209216,2.651175E-4,4.697785E-6,0.00426563,8.535972E-4,0.001315729,3.609771E-5,7.481149E-4,7.764594E-5,8.333796E-5,9.656042E-5,1.520348E-4,3.215898E-4,1.968918E-5,4.663641E-5,0.001167442,2.096919E-5,1.868564E-5,3.928257E-5,2.250296E-4,7.378305E-5,7.431235E-4,0.006046813,6.238718E-5,4.700891E-5,2.520736E-4,2.661848E-5,6.508582E-5,2.112344E-8,8.208939,7.864276E-5,464588.8,464588.8
5.4E-4,15.24288,-1.822012E7,1272.03,1272.03,0.001198636,1.0,0.8209927,3.144791E-6,0.05383956,6.218193E-5,0.006698736,2.777531E-6,0.0316014,1.820861E-6,0.00217312,7.354569E-4,0.02976772,1.337087E-4,0.002603427,0.004681993,2.413827E-5,6.354964E-5,2.239266E-4,7.904556E-8,2.030379E-7,0.02645842,6.040313E-4,0.002192236,2.645916E-4,4.624591E-6,0.004269516,8.595265E-4,0.001322405,3.676682E-5,7.575036E-4,7.755421E-5,8.207634E-5,9.533428E-5,1.480233E-4,3.178428E-4,1.906085E-5,4.674368E-5,0.001162403,2.08781E-5,1.840312E-5,3.85232E-5,2.199479E-4,6.814704E-5,7.317597E-4,0.006043734,6.198108E-5,4.756523E-5,2.514355E-4,2.662799E-5,6.167743E-5,1.731805E-8,8.207963,7.863575E-5,464533.5,464533.5
5.5E-4,15.24422,-1.751837E7,1271.993,1271.993,0.001198636,1.0,0.820769,3.106085E-6,0.05403401,6.12745E-5,0.006693669,2.73252E-6,0.03173333,1.7987E-6,0.00219172,7.340734E-4,0.02973896,1.333384E-4,0.002624524,0.004676996,2.420109E-5,6.311082E-5,2.217873E-4,7.635135E-8,1.959759E-7,0.02640888,5.911231E-4,0.002175337,2.640545E-4,4.554301E-6,0.004273163,8.653381E-4,0.001328984,3.743491E-5,7.667682E-4,7.74393E-5,8.083906E-5,9.412687E-5,1.441374E-4,3.141667E-4,1.845481E-5,4.68473E-5,0.001157383,2.07825E-5,1.812473E-5,3.777754E-5,2.149945E-4,6.295067E-5,7.206274E-4,0.00604072,6.158596E-5,4.811672E-5,2.507857E-4,2.663632E-5,5.845799E-5,1.420151E-8,8.207009,7.862887E-5,464479.5,464479.5
5.6E-4,15.24553,-1.685109E7,1271.958,1271.958,0.001198636,1.0,0.8205495,3.069031E-6,0.05422551,6.040639E-5,0.006688616,2.689342E-6,0.03186316,1.777402E-6,0.002210151,7.326939E-4,0.02971026,1.329568E-4,0.002645291,0.004671768,2.426006E-5,6.26768E-5,2.196788E-4,7.383766E-8,1.893903E-7,0.02635942,5.78896E-4,0.002158523,2.635067E-4,4.486765E-6,0.004276582,8.710375E-4,0.00133547,3.810182E-5,7.759109E-4,7.730271E-5,7.962594E-5,9.293773E-5,1.403731E-4,3.1056E-4,1.787026E-5,4.694744E-5,0.001152383,2.068271E-5,1.785064E-5,3.704542E-5,2.101655E-4,5.815864E-5,7.097194E-4,0.006037769,6.120149E-5,4.866345E-5,2.501249E-4,2.664355E-5,5.54161E-5,1.164845E-8,8.206076,7.862212E-5,464426.8,464426.8
5.7E-4,15.24682,-1.621587E7,1271.924,1271.924,0.001198636,1.0,0.8203339,3.033536E-6,0.05441419,5.957529E-5,0.006683577,2.647899E-6,0.03199099,1.756922E-6,0.00222842,7.313185E-4,0.02968164,1.325646E-4,0.002665738,0.00466633,2.431533E-5,6.224746E-5,2.176002E-4,7.149045E-8,1.832441E-7,0.02631006,5.673086E-4,0.002141798,2.629486E-4,4.421839E-6,0.004279782,8.766297E-4,0.001341868,3.876744E-5,7.849334E-4,7.714589E-5,7.843672E-5,9.176645E-5,1.367266E-4,3.070208E-4,1.73064E-5,4.704423E-5,0.001147403,2.057904E-5,1.7581E-5,3.632664E-5,2.054569E-4,5.373858E-5,6.990287E-4,0.006034876,6.082734E-5,4.920546E-5,2.49454E-4,2.664978E-5,5.254111E-5,9.556339E-9,8.205165,7.861548E-5,464375.2,464375.2
5.8E-4,15.24808,-1.561049E7,1271.891,1271.891,0.001198636,1.0,0.8201219,2.999515E-6,0.05460017,5.877904E-5,0.006678552,2.608104E-6,0.03211688,1.737217E-6,0.002246533,7.299473E-4,0.02965307,1.321627E-4,0.002685875,0.004660702,2.436705E-5,6.182267E-5,2.15551E-4,6.929684E-8,1.775033E-7,0.02626082,5.563221E-4,0.002125165,2.623807E-4,4.359388E-6,0.004282772,8.821196E-4,0.00134818,3.943162E-5,7.938376E-4,7.697021E-5,7.727112E-5,9.061261E-5,1.331941E-4,3.035476E-4,1.676247E-5,4.713782E-5,0.001142443,2.047176E-5,1.731592E-5,3.562101E-5,2.008652E-4,4.966081E-5,6.885486E-4,0.00603204,6.046319E-5,4.974282E-5,2.487737E-4,2.665509E-5,4.982313E-5,7.841613E-9,8.204273,7.860895E-5,464324.7,464324.7
5.9E-4,15.24933,-1.503294E7,1271.86,1271.86,0.001198636,1.0,0.8199136,2.966883E-6,0.05478356,5.801561E-5,0.006673542,2.56987E-6,0.03224093,1.718247E-6,0.002264496,7.285803E-4,0.02962458,1.317517E-4,0.00270571,0.004654903,2.441537E-5,6.140233E-5,2.135302E-4,6.724506E-8,1.721369E-7,0.02621171,5.459002E-4,0.002108628,2.618033E-4,4.299286E-6,0.004285559,8.875116E-4,0.001354411,4.009426E-5,8.026255E-4,7.677701E-5,7.612881E-5,8.947584E-5,1.29772E-4,3.001386E-4,1.623774E-5,4.722835E-5,0.001137504,2.036117E-5,1.705551E-5,3.492833E-5,1.963867E-4,4.589814E-5,6.782727E-4,0.006029257,6.010871E-5,5.027558E-5,2.480846E-4,2.665954E-5,4.725288E-5,6.435904E-9,8.203399,7.860252E-5,464275.3,464275.3
6.0E-4,15.25056,-1.448154E7,1271.83,1271.83,0.001198636,1.0,0.8197086,2.935567E-6,0.05496447,5.728312E-5,0.006668546,2.533118E-6,0.03236319,1.699974E-6,0.002282315,7.272174E-4,0.02959616,1.313323E-4,0.002725253,0.004648951,2.446044E-5,6.098633E-5,2.115374E-4,6.532429E-8,1.671164E-7,0.02616275,5.360087E-4,0.002092189,2.612168E-4,4.241413E-6,0.004288152,8.928102E-4,0.001360563,4.075523E-5,8.112989E-4,7.656756E-5,7.500943E-5,8.835574E-5,1.264568E-4,2.967922E-4,1.57315E-5,4.731593E-5,0.001132586,2.024755E-5,1.679984E-5,3.424842E-5,1.92018E-4,4.242559E-5,6.681951E-4,0.006026525,5.976361E-5,5.080378E-5,2.473875E-4,2.66632E-5,4.482172E-5,5.283284E-9,8.202544,7.859619E-5,464226.9,464226.9
