Time_Soln#18 (sec),Volume_Soln#18 (cm3),Volumetric_heat_production_rate_Soln#18 (erg/cm3-sec),Surface_temperature_Soln#18 (K),Temperature_Soln#18 (K),Mass_Soln#18 (g),Pressure_Soln#18 (atm),Mole_fraction_H2_Soln#18 (),Mole_fraction_H_Soln#18 (),Mole_fraction_CH4_Soln#18 (),Mole_fraction_CH3_Soln#18 (),Mole_fraction_C2H6_Soln#18 (),Mole_fraction_C2H5_Soln#18 (),Mole_fraction_C2H4_Soln#18 (),Mole_fraction_C2H3_Soln#18 (),Mole_fraction_C2H2_Soln#18 (),Mole_fraction_C3H8_Soln#18 (),Mole_fraction_NC3H7_Soln#18 (),Mole_fraction_C3H6_Soln#18 (),Mole_fraction_C3H5-A_Soln#18 (),Mole_fraction_C3H4-P_Soln#18 (),Mole_fraction_C3H4-A_Soln#18 (),Mole_fraction_C3H3_Soln#18 (),Mole_fraction_PC4H9_Soln#18 (),Mole_fraction_IC4H10_Soln#18 (),Mole_fraction_IC4H9_Soln#18 (),Mole_fraction_TC4H9_Soln#18 (),Mole_fraction_IC4H8_Soln#18 (),Mole_fraction_IC4H7_Soln#18 (),Mole_fraction_C4H8-1_Soln#18 (),Mole_fraction_C4H8-2_Soln#18 (),Mole_fraction_C4H71-3_Soln#18 (),Mole_fraction_C4H6_Soln#18 (),Mole_fraction_C4H4_Soln#18 (),Mole_fraction_C4H2_Soln#18 (),Mole_fraction_C6H6_Soln#18 (),Mole_fraction_FULVENE_Soln#18 (),Mole_fraction_C5H6_Soln#18 (),Mole_fraction_C5H5_Soln#18 (),Mole_fraction_MCPTD_Soln#18 (),Mole_fraction_C10H8_Soln#18 (),Mole_fraction_NEOC5H12_Soln#18 (),Mole_fraction_NC5H10_Soln#18 (),Mole_fraction_B1M2_Soln#18 (),Mole_fraction_LC5H8_Soln#18 (),Mole_fraction_NC7H14_Soln#18 (),Mole_fraction_IC8H17_Soln#18 (),Mole_fraction_IC8H16_Soln#18 (),Mole_fraction_DIMEPTD_Soln#18 (),Mole_fraction_C7H8_Soln#18 (),Mole_fraction_C7H7_Soln#18 (),Mole_fraction_C6H5C2H_Soln#18 (),Mole_fraction_C12H8_Soln#18 (),Mole_fraction_C14H10_Soln#18 (),Mole_fraction_BIN1B_Soln#18 (),Mole_fraction_NC10H20_Soln#18 (),Mole_fraction_IC12H26_Soln#18 (),Molecular_weight_Soln#18 (g/mole),Mass_density_Soln#18 (g/cm3),Unburned_hydrocarbons_Soln#18 (ppm),Volatile_organic_compounds_Soln#18 (ppm)
4.171085E-6,15.33014,6.467716E9,1644.507,1644.507,9.070757E-4,1.0,0.811029,4.171389E-4,0.05233394,0.004340213,0.01070465,6.158187E-5,0.03624622,1.583709E-4,0.006848436,5.864335E-4,2.566338E-6,0.02577846,9.16444E-4,0.006306563,0.01243672,0.001698556,1.499666E-7,1.173564E-4,7.626769E-7,7.868273E-7,0.01331841,0.001068522,0.001344872,1.933244E-4,6.801909E-6,0.003647112,9.91949E-4,2.72875E-5,0.001239344,8.052573E-5,6.686477E-4,1.605873E-4,1.498009E-4,9.284733E-6,1.199402E-6,8.209142E-6,1.387208E-4,4.61585E-4,5.920493E-6,3.967438E-14,7.539565E-9,4.316769E-5,0.005348402,6.379176E-4,3.405294E-6,5.845616E-7,6.23308E-7,7.391E-11,4.584469E-8,1.099237E-34,7.984566,5.916945E-5,451890.3,451890.3
4.198864E-6,15.33156,6.28475E9,1644.552,1644.552,9.070757E-4,1.0,0.8109394,4.144473E-4,0.0524529,0.00430495,0.01069532,6.108146E-5,0.03631188,1.575511E-4,0.006877005,5.845453E-4,2.536985E-6,0.02574273,9.155071E-4,0.006328501,0.01242637,0.001701985,1.454522E-7,1.160229E-4,7.494357E-7,7.731253E-7,0.01329234,0.001054181,0.001337015,1.927234E-4,6.7466E-6,0.003646045,9.950851E-4,2.751236E-5,0.001243247,8.121042E-5,6.715526E-4,1.606709E-4,1.477858E-4,9.411259E-6,1.14076E-6,8.116007E-6,1.369025E-4,4.592167E-4,5.700559E-6,3.542254E-14,6.777162E-9,4.208894E-5,0.005345722,6.377758E-4,3.445698E-6,5.910922E-7,6.250484E-7,7.479236E-11,4.227737E-8,6.278325E-35,7.984045,5.916397E-5,451860.8,451860.8
4.209619E-6,15.3321,6.214749E9,1644.569,1644.569,9.070757E-4,1.0,0.810905,4.134151E-4,0.05249867,0.004291432,0.01069169,6.088972E-5,0.03633715,1.572357E-4,0.006888029,5.838158E-4,2.525766E-6,0.02572895,9.151439E-4,0.006336944,0.01242233,0.001703294,1.437428E-7,1.155113E-4,7.444052E-7,7.679207E-7,0.01328229,0.001048716,0.001333987,1.924913E-4,6.725422E-6,0.003645628,9.962905E-4,2.759929E-5,0.001244754,8.147569E-5,6.726693E-4,1.607007E-4,1.470111E-4,9.460434E-6,1.118844E-6,8.080467E-6,1.362056E-4,4.583037E-4,5.617609E-6,3.390134E-14,6.503002E-9,4.16786E-5,0.00534469,6.377198E-4,3.461359E-6,5.936213E-7,6.257197E-7,7.513564E-11,4.097152E-8,5.052021E-35,7.983845,5.916187E-5,451849.5,451849.5
4.229679E-6,15.33311,6.085457E9,1644.601,1644.601,9.070757E-4,1.0,0.810841,4.115048E-4,0.05258362,0.004266424,0.01068491,6.053515E-5,0.03638408,1.566509E-4,0.006908533,5.824575E-4,2.505061E-6,0.02570335,9.144658E-4,0.006352615,0.01241477,0.001705707,1.406175E-7,1.145642E-4,7.351657E-7,7.583629E-7,0.01326361,0.001038654,0.001328362,1.92059E-4,6.686278E-6,0.003644848,9.985255E-4,2.776119E-5,0.001247559,8.197069E-5,6.747397E-4,1.607525E-4,1.455749E-4,9.552432E-6,1.079127E-6,8.014956E-6,1.349166E-4,4.566069E-4,5.466168E-6,3.123932E-14,6.021353E-9,4.092421E-5,0.005342774,6.376141E-4,3.490596E-6,5.983392E-7,6.269678E-7,7.577842E-11,3.864433E-8,3.374289E-35,7.983472,5.915798E-5,451828.4,451828.4
4.261492E-6,15.33469,5.883631E9,1644.649,1644.649,9.070757E-4,1.0,0.8107402,4.085136E-4,0.05271723,0.004227287,0.01067411,5.998059E-5,0.03645793,1.557318E-4,0.006940904,5.803094E-4,2.472783E-6,0.02566297,9.133883E-4,0.006377271,0.01240269,0.00170946,1.358228E-7,1.130804E-4,7.208745E-7,7.435827E-7,0.01323417,0.001023029,0.001319497,1.913756E-4,6.625108E-6,0.003643598,0.001002036,2.801742E-5,0.001251992,8.275638E-5,6.779915E-4,1.608247E-4,1.43319E-4,9.699074E-6,1.01904E-6,7.913027E-6,1.328998E-4,4.539312E-4,5.234254E-6,2.743737E-14,5.328846E-9,3.975573E-5,0.005339757,6.374427E-4,3.537031E-6,6.058234E-7,6.289375E-7,7.680445E-11,3.521887E-8,1.770325E-35,7.982886,5.915188E-5,451795.2,451795.2
4.266924E-6,15.33496,5.849562E9,1644.657,1644.657,9.070757E-4,1.0,0.8107231,4.080075E-4,0.05273991,0.004220669,0.01067226,5.988685E-5,0.03647047,1.555759E-4,0.006946414,5.799434E-4,2.467339E-6,0.0256561,9.132041E-4,0.006381457,0.01240062,0.001710092,1.350199E-7,1.128293E-4,7.184781E-7,7.411048E-7,0.01322916,0.001020402,0.00131799,1.912591E-4,6.614775E-6,0.003643383,0.001002631,2.80611E-5,0.001252747,8.289061E-5,6.785428E-4,1.608358E-4,1.429366E-4,9.724204E-6,1.009128E-6,7.895862E-6,1.325588E-4,4.534762E-4,5.195653E-6,2.683631E-14,5.218835E-9,3.955961E-5,0.005339245,6.37413E-4,3.544967E-6,6.071015E-7,6.292725E-7,7.698047E-11,3.466511E-8,1.586091E-35,7.982786,5.915085E-5,451789.5,451789.5
4.274915E-6,15.33535,5.799688E9,1644.669,1644.669,9.070757E-4,1.0,0.810698,4.072657E-4,0.0527732,0.004210969,0.01066954,5.974948E-5,0.03648887,1.553472E-4,0.006954508,5.794054E-4,2.459369E-6,0.02564602,9.12933E-4,0.006387602,0.01239756,0.001711016,1.338505E-7,1.124612E-4,7.149766E-7,7.374843E-7,0.01322181,0.001016559,0.001315777,1.91088E-4,6.599635E-6,0.003643066,0.001003505,2.812532E-5,0.001253857,8.308811E-5,6.793517E-4,1.608515E-4,1.423755E-4,9.76122E-6,9.947325E-7,7.870741E-6,1.320591E-4,4.52808E-4,5.139409E-6,2.597693E-14,5.061283E-9,3.927297E-5,0.005338493,6.37369E-4,3.556647E-6,6.089817E-7,6.297648E-7,7.723984E-11,3.386694E-8,1.350536E-35,7.982639,5.914934E-5,451781.2,451781.2
4.316964E-6,15.33739,5.541162E9,1644.73,1644.73,9.070757E-4,1.0,0.8105669,4.034095E-4,0.05294701,0.004160571,0.01065515,5.903617E-5,0.03658504,1.541538E-4,0.006996921,5.765821E-4,2.418106E-6,0.02559322,9.115032E-4,0.006419691,0.01238138,0.001715791,1.278854E-7,1.105464E-4,6.969821E-7,7.188827E-7,0.01318333,9.967403E-4,0.001304203,1.9019E-4,6.52108E-6,0.003641384,0.001008058,2.846257E-5,0.001259676,8.412817E-5,6.835684E-4,1.609222E-4,1.394512E-4,9.956938E-6,9.223375E-7,7.740915E-6,1.294635E-4,4.493112E-4,4.853234E-6,2.188564E-14,4.306519E-9,3.779848E-5,0.005334562,6.371329E-4,3.618187E-6,6.188772E-7,6.323429E-7,7.861321E-11,2.995666E-8,5.7646E-36,7.981874,5.914148E-5,451737.9,451737.9
4.328349E-6,15.33793,5.472346E9,1644.746,1644.746,9.070757E-4,1.0,0.8105317,4.023793E-4,0.05299367,0.004147116,0.01065124,5.884584E-5,0.03661088,1.538339E-4,0.00700835,5.758201E-4,2.407132E-6,0.02557901,9.111151E-4,0.006428307,0.01237697,0.001717057,1.263215E-7,1.100346E-4,6.922346E-7,7.139761E-7,0.01317298,9.914916E-4,0.00130109,1.899476E-4,6.500136E-6,0.003640925,0.001009279,2.855367E-5,0.001261247,8.440999E-5,6.846984E-4,1.609378E-4,1.386677E-4,1.00102E-5,9.036945E-7,7.70645E-6,1.287708E-4,4.483702E-4,4.778575E-6,2.089511E-14,4.122541E-9,3.740911E-5,0.005333506,6.370677E-4,3.634872E-6,6.215568E-7,6.330373E-7,7.898759E-11,2.897893E-8,4.585591E-36,7.981668,5.913938E-5,451726.3,451726.3
4.410742E-6,15.34179,4.98851E9,1644.856,1644.856,9.070757E-4,1.0,0.8102802,3.950931E-4,0.05332649,0.004052042,0.01062278,5.750227E-5,0.03679532,1.515561E-4,0.007090409,5.703346E-4,2.33008E-6,0.02547718,9.082952E-4,0.006489795,0.01234473,0.001725898,1.156484E-7,1.064108E-4,6.593409E-7,6.79994E-7,0.01309882,9.549037E-4,0.00127882,1.882035E-4,6.352499E-6,0.003637545,0.001017963,2.921041E-5,0.001272541,8.645202E-5,6.927324E-4,1.610086E-4,1.331013E-4,1.039908E-5,7.797378E-7,7.465166E-6,1.238797E-4,4.416305E-4,4.271277E-6,1.494193E-14,3.004396E-9,3.470873E-5,0.00532596,6.365793E-4,3.755881E-6,6.40949E-7,6.380191E-7,8.172852E-11,2.278621E-8,8.623258E-37,7.980195,5.912452E-5,451642.9,451642.9
4.434379E-6,15.34286,4.854271E9,1644.885,1644.885,9.070757E-4,1.0,0.8102092,3.930569E-4,0.05342041,0.004025503,0.01061457,5.712762E-5,0.03684744,1.50915E-4,0.007113738,5.687707E-4,2.308724E-6,0.0254483,9.074821E-4,0.006507156,0.01233538,0.001728331,1.127726E-7,1.053968E-4,6.503609E-7,6.70721E-7,0.01307779,9.448474E-4,0.001272514,1.877063E-4,6.311394E-6,0.003636559,0.001020406,2.939797E-5,0.00127576,8.703862E-5,6.949907E-4,1.610155E-4,1.315381E-4,1.051174E-5,7.47517E-7,7.398502E-6,1.225157E-4,4.397199E-4,4.135986E-6,1.357317E-14,2.743818E-9,3.397111E-5,0.005323827,6.364341E-4,3.790677E-6,6.465117E-7,6.394342E-7,8.252526E-11,2.12678E-8,5.341397E-37,7.979778,5.912036E-5,451619.3,451619.3
4.46617E-6,15.3443,4.676812E9,1644.924,1644.924,9.070757E-4,1.0,0.8101144,3.903553E-4,0.05354568,0.003990314,0.01060349,5.66311E-5,0.03691698,1.500612E-4,0.007144968,5.666741E-4,2.280507E-6,0.02540967,9.063855E-4,0.006530313,0.01232275,0.001731533,1.090396E-7,1.040506E-4,6.385858E-7,6.585644E-7,0.01304968,9.316175E-4,0.001264092,1.8704E-4,6.256959E-6,0.00363522,0.00102366,2.964965E-5,0.001280073,8.782804E-5,6.979959E-4,1.610158E-4,1.294593E-4,1.066403E-5,7.063306E-7,7.310552E-6,1.20708E-4,4.371661E-4,3.960764E-6,1.192846E-14,2.428605E-9,3.300395E-5,0.005320979,6.362353E-4,3.837527E-6,6.539921E-7,6.413278E-7,8.360417E-11,1.938356E-8,2.801288E-37,7.979221,5.911485E-5,451587.8,451587.8
4.475284E-6,15.3447,4.626561E9,1644.935,1644.935,9.070757E-4,1.0,0.8100874,3.895885E-4,0.05358136,0.003980331,0.0106003,5.649029E-5,0.0369368,1.498183E-4,0.00715389,5.660745E-4,2.272522E-6,0.02539864,9.060705E-4,0.006536911,0.01231911,0.001732436,1.079953E-7,1.036683E-4,6.352725E-7,6.551443E-7,0.01304166,9.27886E-4,0.001261689,1.868495E-4,6.241531E-6,0.003634834,0.001024586,2.972168E-5,0.001281307,8.805446E-5,6.988507E-4,1.61014E-4,1.288683E-4,1.070785E-5,6.949611E-7,7.285692E-6,1.201954E-4,4.364373E-4,3.911918E-6,1.149503E-14,2.345122E-9,3.273185E-5,0.005320167,6.361776E-4,3.850969E-6,6.561363E-7,6.418687E-7,8.391504E-11,1.887483E-8,2.328014E-37,7.979062,5.911328E-5,451578.8,451578.8
4.498971E-6,15.34575,4.497415E9,1644.962,1644.962,9.070757E-4,1.0,0.8100175,3.87612E-4,0.05367365,0.003954606,0.01059202,5.612755E-5,0.03698808,1.491905E-4,0.007177015,5.645193E-4,2.251989E-6,0.02537007,9.052503E-4,0.006553976,0.01230965,0.001734752,1.053346E-7,1.026825E-4,6.267902E-7,6.463897E-7,0.01302089,9.183151E-4,0.001255471,1.863552E-4,6.201802E-6,0.003633825,0.001026979,2.990862E-5,0.001284506,8.86431E-5,7.01058E-4,1.610053E-4,1.27343E-4,1.082208E-5,6.66302E-7,7.221818E-6,1.188749E-4,4.345502E-4,3.787819E-6,1.044208E-14,2.141536E-9,3.203542E-5,0.005318066,6.36026E-4,3.885925E-6,6.617082E-7,6.432701E-7,8.472629E-11,1.761509E-8,1.4418E-37,7.97865,5.910924E-5,451555.5,451555.5
4.565828E-6,15.34865,4.142987E9,1645.036,1645.036,9.070757E-4,1.0,0.8098227,3.821548E-4,0.05393062,0.003883648,0.01056854,5.51277E-5,0.037131,1.474473E-4,0.007241797,5.601534E-4,2.195657E-6,0.02529019,9.029239E-4,0.006601511,0.01228276,0.001741059,9.82311E-8,9.99575E-5,6.037942E-7,6.226635E-7,0.01296282,8.922417E-4,0.001238116,1.849682E-4,6.092425E-6,0.003630938,0.001033625,3.043426E-5,0.001293487,9.0306E-5,7.071807E-4,1.609518E-4,1.231176E-4,1.114709E-5,5.91808E-7,7.046959E-6,1.152362E-4,4.292772E-4,3.45835E-6,7.96286E-15,1.657152E-9,3.014916E-5,0.005312207,6.355871E-4,3.984742E-6,6.774275E-7,6.471941E-7,8.704154E-11,1.449294E-8,3.698788E-38,7.977501,5.909808E-5,451490.5,451490.5
4.581918E-6,15.34933,4.059934E9,1645.053,1645.053,9.070757E-4,1.0,0.8097763,3.808679E-4,0.0539917,0.00386693,0.01056287,5.489228E-5,0.03716501,1.47034E-4,0.007257281,5.59108E-4,2.182449E-6,0.02527113,9.023614E-4,0.006612813,0.01227625,0.001742526,9.660277E-8,9.93142E-5,5.98461E-7,6.171626E-7,0.01294897,8.861686E-4,0.001233983,1.846362E-4,6.066699E-6,0.003630234,0.001035201,3.056032E-5,0.001295638,9.070649E-5,7.086306E-4,1.609327E-4,1.221184E-4,1.122588E-5,5.752085E-7,7.006039E-6,1.143797E-4,4.280199E-4,3.383453E-6,7.46064E-15,1.558043E-9,2.971226E-5,0.005310813,6.35479E-4,4.008554E-6,6.812085E-7,6.481315E-7,8.76044E-11,1.382824E-8,2.666607E-38,7.977227,5.909545E-5,451475.0,451475.0
4.647123E-6,15.35205,3.73184E9,1645.118,1645.118,9.070757E-4,1.0,0.8095905,3.757553E-4,0.05423627,0.003800568,0.01053982,5.395835E-5,0.03730129,1.453835E-4,0.007319614,5.548927E-4,2.13026E-6,0.0251945,9.000715E-4,0.006658077,0.01224978,0.001748277,9.033758E-8,9.675568E-5,5.776032E-7,5.956554E-7,0.01289332,8.62324E-4,0.0012174,1.832974E-4,5.964741E-6,0.003627349,0.001041499,3.106944E-5,0.001304312,9.233048E-5,7.14414E-4,1.608311E-4,1.18139E-4,1.154743E-5,5.12766E-7,6.844628E-6,1.109837E-4,4.229709E-4,3.09629E-6,5.732222E-15,1.213861E-9,2.800656E-5,0.005305221,6.350316E-4,4.105168E-6,6.965212E-7,6.519037E-7,8.990817E-11,1.143322E-8,7.075534E-39,7.976128,5.908498E-5,451412.7,451412.7
4.676974E-6,15.35327,3.58608E9,1645.145,1645.145,9.070757E-4,1.0,0.8095065,3.734684E-4,0.05434669,0.003770915,0.01052924,5.35413E-5,0.03736288,1.446408E-4,0.00734793,5.529743E-4,2.107059E-6,0.02515974,8.990174E-4,0.006678518,0.0122376,0.001750808,8.763219E-8,9.560975E-5,5.684412E-7,5.862112E-7,0.01286809,8.518037E-4,0.001209899,1.826882E-4,5.919261E-6,0.00362601,0.001044335,3.130159E-5,0.001308262,9.307444E-5,7.170129E-4,1.607723E-4,1.163543E-4,1.169584E-5,4.865882E-7,6.773012E-6,1.094681E-4,4.206839E-4,2.973133E-6,5.081999E-15,1.082945E-9,2.725917E-5,0.005302692,6.348219E-4,4.149453E-6,7.035254E-7,6.536166E-7,9.097508E-11,1.048008E-8,3.862712E-39,7.97563,5.908029E-5,451384.5,451384.5
4.744004E-6,15.35595,3.268727E9,1645.204,1645.204,9.070757E-4,1.0,0.8093204,3.684522E-4,0.05459118,0.003705934,0.01050542,5.26279E-5,0.03749941,1.430021E-4,0.007411024,5.486925E-4,2.05647E-6,0.02508243,8.966367E-4,0.006723791,0.01221017,0.001756265,8.188128E-8,9.309271E-5,5.486964E-7,5.658647E-7,0.01281202,8.29038E-4,0.001193257,1.813289E-4,5.819768E-6,0.003622962,0.0010506,3.182078E-5,0.001317083,9.47459E-5,7.227393E-4,1.606132E-4,1.124306E-4,1.203179E-5,4.32772E-7,6.617137E-6,1.061517E-4,4.156033E-4,2.714167E-6,3.879676E-15,8.382961E-10,2.565347E-5,0.005297082,6.343404E-4,4.249004E-6,7.192371E-7,6.574316E-7,9.339886E-11,8.618734E-9,9.848623E-40,7.974523,5.906998E-5,451321.9,451321.9
4.761881E-6,15.35665,3.186391E9,1645.219,1645.219,9.070757E-4,1.0,0.8092713,3.671417E-4,0.0546556,0.003688973,0.01049905,5.23896E-5,0.03753541,1.425717E-4,0.007427738,5.475566E-4,2.043322E-6,0.02506198,8.959985E-4,0.006735722,0.01220283,0.001757668,8.04252E-8,9.243432E-5,5.436167E-7,5.606316E-7,0.0127972,8.231606E-4,0.001188866,1.809683E-4,5.793835E-6,0.00362214,0.001052247,3.195876E-5,0.001319424,9.519185E-5,7.242413E-4,1.605647E-4,1.114037E-4,1.212202E-5,4.195045E-7,6.576684E-6,1.052871E-4,4.14261E-4,2.649016E-6,3.610713E-15,7.830364E-10,2.524167E-5,0.005295602,6.342096E-4,4.275577E-6,7.234232E-7,6.584419E-7,9.405189E-11,8.180839E-9,6.841622E-40,7.974231,5.906729E-5,451305.4,451305.4
4.793172E-6,15.35786,3.044489E9,1645.244,1645.244,9.070757E-4,1.0,0.8091859,3.64875E-4,0.05476756,0.003659652,0.0104879,5.197775E-5,0.03759803,1.418252E-4,0.007456879,5.455747E-4,2.020645E-6,0.02502636,8.948781E-4,0.00675646,0.01218997,0.001760073,7.795499E-8,9.129476E-5,5.349067E-7,5.5166E-7,0.01277138,8.130638E-4,0.001181227,1.803393E-4,5.749039E-6,0.003620692,0.001055107,3.219977E-5,0.001323511,9.597261E-5,7.268447E-4,1.604738E-4,1.096258E-4,1.228059E-5,3.973105E-7,6.506977E-6,1.037937E-4,4.119245E-4,2.538759E-6,3.18477E-15,6.950617E-10,2.453701E-5,0.005293028,6.339781E-4,4.32211E-6,7.307459E-7,6.602031E-7,9.520173E-11,7.467569E-9,3.621701E-40,7.973722,5.906263E-5,451276.5,451276.6
4.805656E-6,15.35834,2.988663E9,1645.253,1645.253,9.070757E-4,1.0,0.809152,3.639802E-4,0.05481196,0.003648082,0.01048344,5.181527E-5,0.03762287,1.415297E-4,0.007468465,5.447862E-4,2.011715E-6,0.0250122,8.9443E-4,0.006764683,0.01218484,0.001761015,7.699132E-8,9.084461E-5,5.314941E-7,5.481454E-7,0.01276113,8.091014E-4,0.001178196,1.80089E-4,5.731375E-6,0.003620111,0.001056239,3.229576E-5,0.001325138,9.628413E-5,7.278745E-4,1.604354E-4,1.089234E-4,1.234408E-5,3.888035E-7,6.479546E-6,1.032049E-4,4.109968E-4,2.496062E-6,3.029312E-15,6.627985E-10,2.426145E-5,0.005292006,6.33885E-4,4.340681E-6,7.336656E-7,6.609032E-7,9.566284E-11,7.20058E-9,2.807664E-40,7.97352,5.906078E-5,451265.1,451265.1
4.821268E-6,15.35894,2.919485E9,1645.265,1645.265,9.070757E-4,1.0,0.8091098,3.628689E-4,0.05486725,0.003633717,0.01047787,5.161356E-5,0.03765381,1.411621E-4,0.007482922,5.438019E-4,2.000643E-6,0.02499455,8.938685E-4,0.006774926,0.01217841,0.001762178,7.580921E-8,9.02853E-5,5.27277E-7,5.438026E-7,0.01274834,8.041998E-4,0.001174419,1.797766E-4,5.709453E-6,0.003619382,0.001057649,3.241565E-5,0.001327169,9.667379E-5,7.29155E-4,1.603858E-4,1.080507E-4,1.242367E-5,3.784443E-7,6.445551E-6,1.024741E-4,4.098404E-4,2.443713E-6,2.846007E-15,6.246447E-10,2.392137E-5,0.005290733,6.337678E-4,4.363913E-6,7.373158E-7,6.617768E-7,9.624155E-11,6.88054E-9,2.048702E-40,7.973267,5.905849E-5,451250.8,451250.8
4.97091E-6,15.36444,2.290378E9,1645.364,1645.364,9.070757E-4,1.0,0.8087134,3.526281E-4,0.05538528,0.00350156,0.01042433,4.975907E-5,0.03794428,1.377421E-4,0.007619745,5.344667E-4,1.899498E-6,0.02482789,8.884321E-4,0.006870912,0.01211666,0.001772546,6.553687E-8,8.511859E-5,4.894457E-7,5.048615E-7,0.01262778,7.599889E-4,0.001138962,1.768145E-4,5.508225E-6,0.003612245,0.001070801,3.355708E-5,0.001346472,1.004097E-4,7.41037E-4,1.598234E-4,9.999221E-5,1.319649E-5,2.927645E-7,6.135753E-6,9.577025E-5,3.989557E-4,1.994445E-6,1.568241E-15,3.544139E-10,2.089608E-5,0.005278769,6.326088E-4,4.586811E-6,7.722134E-7,6.700413E-7,1.018974E-10,4.44781E-9,9.554508E-42,7.970892,5.903734E-5,451116.4,451116.4
5.057017E-6,15.36745,1.955039E9,1645.411,1645.411,9.070757E-4,1.0,0.8084919,3.47059E-4,0.05567392,0.003429863,0.01039345,4.875369E-5,0.03810655,1.35857E-4,0.007697079,5.291769E-4,1.845144E-6,0.02473403,8.852582E-4,0.006924405,0.01208109,0.001777901,6.039481E-8,8.229875E-5,4.696307E-7,4.84478E-7,0.01256,7.366688E-4,0.001119159,1.751365E-4,5.399378E-6,0.003608023,0.001078088,3.420763E-5,0.001357448,1.025596E-4,7.475603E-4,1.594341E-4,9.560242E-5,1.364935E-5,2.531043E-7,5.96981E-6,9.214963E-5,3.928536E-4,1.774615E-6,1.116955E-15,2.565509E-10,1.933425E-5,0.005272076,6.319143E-4,4.715199E-6,7.922135E-7,6.74711E-7,1.05243E-10,3.460759E-9,1.642039E-42,7.969558,5.902578E-5,451040.9,451040.9
5.060764E-6,15.36758,1.940855E9,1645.413,1645.413,9.070757E-4,1.0,0.8084824,3.468218E-4,0.05568633,0.003426812,0.0103921,4.871092E-5,0.03811354,1.357763E-4,0.007700422,5.28948E-4,1.842839E-6,0.02472998,8.851194E-4,0.006926705,0.01207955,0.001778124,6.018122E-8,8.217847E-5,4.687982E-7,4.836218E-7,0.01255707,7.356867E-4,0.001118307,1.750639E-4,5.39475E-6,0.003607837,0.001078401,3.423584E-5,0.001357923,1.026532E-4,7.478391E-4,1.594161E-4,9.54154E-5,1.366919E-5,2.51516E-7,5.96278E-6,9.199584E-5,3.925907E-4,1.765624E-6,1.100665E-15,2.529852E-10,1.926904E-5,0.005271787,6.318837E-4,4.720787E-6,7.930824E-7,6.749129E-7,1.053901E-10,3.423188E-9,1.521106E-42,7.9695,5.902529E-5,451037.6,451037.6
5.073032E-6,15.368,1.894713E9,1645.419,1645.419,9.070757E-4,1.0,0.8084512,3.460482E-4,0.05572688,0.003416863,0.0103877,4.857144E-5,0.03813636,1.355129E-4,0.007711354,5.281996E-4,1.835326E-6,0.02471673,8.846642E-4,0.006934219,0.01207448,0.00177885,5.948987E-8,8.178613E-5,4.660897E-7,4.808363E-7,0.01254751,7.324903E-4,0.001115523,1.748265E-4,5.379664E-6,0.003607228,0.001079422,3.432813E-5,0.001359479,1.029594E-4,7.487489E-4,1.593568E-4,9.480548E-5,1.373423E-5,2.463931E-7,5.939874E-6,9.149453E-5,3.917314E-4,1.736514E-6,1.049069E-15,2.41674E-10,1.905715E-5,0.005270845,6.317831E-4,4.739084E-6,7.959263E-7,6.755729E-7,1.058727E-10,3.303098E-9,1.185456E-42,7.969312,5.902368E-5,451027.0,451027.0
5.107692E-6,15.36917,1.766282E9,1645.435,1645.435,9.070757E-4,1.0,0.8083636,3.438866E-4,0.05584072,0.003389076,0.01037527,4.81819E-5,0.03820046,1.34775E-4,0.007742132,5.260916E-4,1.814376E-6,0.02467945,8.833746E-4,0.006955318,0.01206017,0.001780855,5.759498E-8,8.068901E-5,4.585726E-7,4.731063E-7,0.01252063,7.236088E-4,0.001107705,1.741578E-4,5.337547E-6,0.003605499,0.001082286,3.45884E-5,0.001363864,1.038246E-4,7.512955E-4,1.591845E-4,9.310124E-5,1.391862E-5,2.32516E-7,5.876034E-6,9.009572E-5,3.893161E-4,1.656828E-6,9.162385E-16,2.124224E-10,1.847107E-5,0.005268198,6.314968E-4,4.790779E-6,8.039534E-7,6.774314E-7,1.072435E-10,2.985888E-9,5.835091E-43,7.968783,5.901918E-5,450997.0,450997.1
5.117684E-6,15.3695,1.729814E9,1645.44,1645.44,9.070757E-4,1.0,0.8083385,3.4327E-4,0.05587334,0.003381154,0.01037168,4.807085E-5,0.03821884,1.34564E-4,0.007750975,5.254857E-4,1.808412E-6,0.02466875,8.830019E-4,0.006961364,0.01205605,0.00178142,5.706219E-8,8.037587E-5,4.564425E-7,4.709162E-7,0.01251291,7.210895E-4,0.001105464,1.739657E-4,5.325546E-6,0.003604998,0.001083105,3.466329E-5,0.001365125,1.04074E-4,7.52023E-4,1.591337E-4,9.261519E-5,1.397194E-5,2.286764E-7,5.857871E-6,8.969731E-5,3.886233E-4,1.634552E-6,8.812897E-16,2.046925E-10,1.830556E-5,0.005267439,6.314138E-4,4.805681E-6,8.062652E-7,6.779653E-7,1.076408E-10,2.900279E-9,4.759614E-43,7.968631,5.901789E-5,450988.4,450988.5
