Time_Soln#1 (sec),Volume_Soln#1 (cm3),Volumetric_heat_production_rate_Soln#1 (erg/cm3-sec),Surface_temperature_Soln#1 (K),Temperature_Soln#1 (K),Mass_Soln#1 (g),Pressure_Soln#1 (atm),Mole_fraction_H2_Soln#1 (),Mole_fraction_CH4_Soln#1 (),Mole_fraction_CH3_Soln#1 (),Mole_fraction_C2H6_Soln#1 (),Mole_fraction_C2H5_Soln#1 (),Mole_fraction_C2H4_Soln#1 (),Mole_fraction_C2H2_Soln#1 (),Mole_fraction_C3H8_Soln#1 (),Mole_fraction_C3H6_Soln#1 (),Mole_fraction_C3H5-A_Soln#1 (),Mole_fraction_C3H4-P_Soln#1 (),Mole_fraction_C3H4-A_Soln#1 (),Mole_fraction_NC4H10_Soln#1 (),Mole_fraction_IC4H10_Soln#1 (),Mole_fraction_TC4H9_Soln#1 (),Mole_fraction_IC4H8_Soln#1 (),Mole_fraction_IC4H7_Soln#1 (),Mole_fraction_C4H8-1_Soln#1 (),Mole_fraction_C4H8-2_Soln#1 (),Mole_fraction_C4H71-3_Soln#1 (),Mole_fraction_C4H6_Soln#1 (),Mole_fraction_C4H4_Soln#1 (),Mole_fraction_C6H6_Soln#1 (),Mole_fraction_FULVENE_Soln#1 (),Mole_fraction_C5H6_Soln#1 (),Mole_fraction_MCPTD_Soln#1 (),Mole_fraction_NEOC5H12_Soln#1 (),Mole_fraction_NC5H10_Soln#1 (),Mole_fraction_B1M2_Soln#1 (),Mole_fraction_B1M3_Soln#1 (),Mole_fraction_B2M2_Soln#1 (),Mole_fraction_LC5H8_Soln#1 (),Mole_fraction_DIALLYL_Soln#1 (),Mole_fraction_CYC6H8_Soln#1 (),Mole_fraction_CYC6H10_Soln#1 (),Mole_fraction_NC6H12_Soln#1 (),Mole_fraction_NC7H14_Soln#1 (),Mole_fraction_IC8H16_Soln#1 (),Mole_fraction_DIMEPTD_Soln#1 (),Mole_fraction_C7H8_Soln#1 (),Mole_fraction_C7H7_Soln#1 (),Mole_fraction_STILB_Soln#1 (),Mole_fraction_C6H5C2H3_Soln#1 (),Mole_fraction_C6H5C2H5_Soln#1 (),Mole_fraction_XYLENE_Soln#1 (),Mole_fraction_INDENE_Soln#1 (),Mole_fraction_C6H5C2H4C6H5_Soln#1 (),Mole_fraction_NPBENZ_Soln#1 (),Mole_fraction_NC10H20_Soln#1 (),Mole_fraction_IC12H26_Soln#1 (),Molecular_weight_Soln#1 (g/mole),Mass_density_Soln#1 (g/cm3),Unburned_hydrocarbons_Soln#1 (ppm),Volatile_organic_compounds_Soln#1 (ppm)
1.613394E-4,14.99782,-2.106048E7,999.5444,999.5444,0.00167809,1.0,0.9449267,1.074436E-4,7.279799E-6,1.287735E-5,1.509859E-6,4.60335E-5,6.797028E-9,8.95445E-7,9.457334E-5,3.695783E-6,9.279147E-9,7.124863E-6,2.215447E-7,2.109279E-6,1.753592E-6,1.456505E-4,1.541343E-5,1.010013E-5,4.310429E-7,5.880496E-6,8.963762E-6,1.628313E-10,1.73631E-6,1.045075E-11,1.320626E-9,2.301166E-10,6.164724E-8,6.06407E-6,2.258287E-8,1.787555E-7,5.159602E-10,7.76981E-6,5.62243E-7,3.579881E-10,6.567499E-11,5.307867E-7,1.132688E-5,0.01913573,1.418628E-5,0.007916785,2.800867E-6,1.917705E-12,7.955297E-12,9.932268E-8,8.274168E-9,6.881911E-12,3.172907E-9,3.326543E-8,0.0103799,0.01712293,9.177115,1.118886E-4,519383.1,519383.1
1.617658E-4,14.99781,-2.10601E7,999.543,999.543,0.00167809,1.0,0.9449256,1.078229E-4,7.281178E-6,1.292446E-5,1.510174E-6,4.61954E-5,6.842361E-9,8.99034E-7,9.48911E-5,3.699505E-6,9.344548E-9,7.150045E-6,2.2245E-7,2.115988E-6,1.753831E-6,1.461139E-4,1.545688E-5,1.013836E-5,4.33552E-7,5.895045E-6,8.998172E-6,1.643635E-10,1.742434E-6,1.056986E-11,1.330448E-9,2.316258E-10,6.188675E-8,6.085958E-6,2.272368E-8,1.798666E-7,5.193596E-10,7.797256E-6,5.65732E-7,3.611394E-10,6.626973E-11,5.325155E-7,1.136667E-5,0.01913547,1.423629E-5,0.007916762,2.80944E-6,1.944934E-12,8.039657E-12,9.99689E-8,8.310087E-9,6.945401E-12,3.202823E-9,3.349114E-8,0.01037971,0.01712278,9.177106,1.118887E-4,519382.6,519382.6
1.62493E-4,14.9978,-2.105925E7,999.5407,999.5407,0.00167809,1.0,0.9449238,1.084698E-4,7.283494E-6,1.300482E-5,1.510703E-6,4.647157E-5,6.920027E-9,9.051578E-7,9.543312E-5,3.70579E-6,9.456653E-9,7.193004E-6,2.239945E-7,2.127431E-6,1.754231E-6,1.469043E-4,1.553095E-5,1.020359E-5,4.378375E-7,5.919793E-6,9.056912E-6,1.670005E-10,1.752882E-6,1.077512E-11,1.347295E-9,2.342117E-10,6.229538E-8,6.1233E-6,2.296482E-8,1.817683E-7,5.25184E-10,7.844076E-6,5.716971E-7,3.665535E-10,6.729219E-11,5.354642E-7,1.143455E-5,0.01913504,1.432159E-5,0.007916721,2.824046E-6,1.992057E-12,8.184949E-12,1.010757E-7,8.371485E-9,7.05458E-12,3.254264E-9,3.387777E-8,0.0103794,0.01712253,9.17709,1.118887E-4,519381.7,519381.7
1.643951E-4,14.99778,-2.105812E7,999.5347,999.5347,0.00167809,1.0,0.9449189,1.10163E-4,7.289389E-6,1.321516E-5,1.51205E-6,4.719444E-5,7.125263E-9,9.211945E-7,9.685165E-5,3.721876E-6,9.753248E-9,7.305446E-6,2.280393E-7,2.157376E-6,1.755256E-6,1.489728E-4,1.57245E-5,1.037445E-5,4.491404E-7,5.98415E-6,9.21089E-6,1.740399E-10,1.780229E-6,1.132467E-11,1.391926E-9,2.41048E-10,6.336525E-8,6.221076E-6,2.360135E-8,1.867826E-7,5.405766E-10,7.966624E-6,5.873872E-7,3.809495E-10,7.001504E-11,5.431805E-7,1.161219E-5,0.0191339,1.454486E-5,0.007916616,2.86216E-6,2.119397E-12,8.573412E-12,1.039981E-7,8.532923E-9,7.34549E-12,3.391313E-9,3.489911E-8,0.01037858,0.01712187,9.177048,1.118889E-4,519379.3,519379.3
1.678713E-4,14.99774,-2.105626E7,999.5237,999.5237,0.00167809,1.0,0.9449099,1.132606E-4,7.299546E-6,1.360003E-5,1.514372E-6,4.851736E-5,7.508156E-9,9.505707E-7,9.944692E-5,3.749982E-6,1.030791E-8,7.511219E-6,2.354486E-7,2.212145E-6,1.757033E-6,1.527568E-4,1.60775E-5,1.068758E-5,4.701273E-7,6.100362E-6,9.49353E-6,1.87447E-10,1.830278E-6,1.237715E-11,1.475622E-9,2.538132E-10,6.532424E-8,6.400126E-6,2.478639E-8,1.960954E-7,5.693006E-10,8.190885E-6,6.163785E-7,4.081433E-10,7.517487E-11,5.572949E-7,1.193724E-5,0.01913182,1.495343E-5,0.007916424,2.931475E-6,2.367937E-12,9.31549E-12,1.094419E-7,8.831114E-9,7.897402E-12,3.651231E-9,3.680318E-8,0.01037708,0.01712066,9.176971,1.118892E-4,519375.0,519375.0
1.6864E-4,14.99773,-2.10557E7,999.5213,999.5213,0.00167809,1.0,0.9449079,1.13946E-4,7.301691E-6,1.368521E-5,1.514863E-6,4.88102E-5,7.594183E-9,9.570779E-7,1.000213E-4,3.755979E-6,1.043276E-8,7.556768E-6,2.370898E-7,2.224262E-6,1.75741E-6,1.535941E-4,1.615542E-5,1.075697E-5,4.748304E-7,6.125814E-6,9.556241E-6,1.905081E-10,1.841357E-6,1.261843E-11,1.494502E-9,2.566833E-10,6.575803E-8,6.439778E-6,2.505222E-8,1.981804E-7,5.757557E-10,8.240524E-6,6.228425E-7,4.143117E-10,7.634828E-11,5.604179E-7,1.200918E-5,0.01913136,1.504385E-5,0.007916382,2.946741E-6,2.42575E-12,9.485293E-12,1.106635E-7,8.897602E-9,8.023026E-12,3.710373E-9,3.723073E-8,0.01037674,0.01712039,9.176954,1.118893E-4,519374.0,519374.0
1.69087E-4,14.99773,-2.105465E7,999.5199,999.5199,0.00167809,1.0,0.9449068,1.143448E-4,7.302919E-6,1.373476E-5,1.515144E-6,4.898055E-5,7.644438E-9,9.60864E-7,1.003553E-4,3.75943E-6,1.050574E-8,7.583263E-6,2.380447E-7,2.23131E-6,1.757626E-6,1.540812E-4,1.620072E-5,1.079735E-5,4.775722E-7,6.140574E-6,9.592743E-6,1.923045E-10,1.847802E-6,1.276018E-11,1.505544E-9,2.583603E-10,6.601041E-8,6.462847E-6,2.520743E-8,1.993972E-7,5.795269E-10,8.269398E-6,6.266103E-7,4.179249E-10,7.703611E-11,5.622344E-7,1.205102E-5,0.0191311,1.509645E-5,0.007916357,2.955609E-6,2.459858E-12,9.585001E-12,1.113769E-7,8.936358E-9,8.096683E-12,3.745045E-9,3.748045E-8,0.01037655,0.01712024,9.176945,1.118893E-4,519373.5,519373.5
1.695124E-4,14.99772,-2.105487E7,999.5186,999.5186,0.00167809,1.0,0.9449057,1.147243E-4,7.304077E-6,1.378192E-5,1.515408E-6,4.914269E-5,7.692417E-9,9.644682E-7,1.006733E-4,3.762691E-6,1.057543E-8,7.608483E-6,2.389537E-7,2.238019E-6,1.75783E-6,1.545448E-4,1.624381E-5,1.083579E-5,4.801915E-7,6.154592E-6,9.627506E-6,1.940253E-10,1.853937E-6,1.289606E-11,1.516094E-9,2.599616E-10,6.625065E-8,6.484808E-6,2.535558E-8,2.00558E-7,5.831275E-10,8.296882E-6,6.302017E-7,4.213812E-10,7.769443E-11,5.639633E-7,1.209085E-5,0.01913084,1.514652E-5,0.007916334,2.964042E-6,2.492652E-12,9.680551E-12,1.120578E-7,8.973304E-9,8.167192E-12,3.778234E-9,3.771884E-8,0.01037637,0.01712009,9.176935,1.118893E-4,519373.0,519373.0
1.69851E-4,14.99772,-2.105499E7,999.5175,999.5175,0.00167809,1.0,0.9449048,1.150264E-4,7.304992E-6,1.381947E-5,1.515618E-6,4.927179E-5,7.730717E-9,9.673382E-7,1.009265E-4,3.765271E-6,1.063109E-8,7.628562E-6,2.396775E-7,2.243359E-6,1.757992E-6,1.549138E-4,1.62781E-5,1.08664E-5,4.822813E-7,6.165732E-6,9.655194E-6,1.954029E-10,1.858821E-6,1.300492E-11,1.524522E-9,2.6124E-10,6.644193E-8,6.502293E-6,2.54738E-8,2.014841E-7,5.860019E-10,8.318763E-6,6.330647E-7,4.241449E-10,7.822107E-11,5.653396E-7,1.212257E-5,0.01913064,1.518638E-5,0.007916315,2.970749E-6,2.518993E-12,9.757073E-12,1.126013E-7,9.002757E-9,8.223608E-12,3.804786E-9,3.790911E-8,0.01037622,0.01711997,9.176928,1.118894E-4,519372.5,519372.5
1.701396E-4,14.99772,-2.105417E7,999.5166,999.5166,0.00167809,1.0,0.9449041,1.15284E-4,7.305766E-6,1.385148E-5,1.515795E-6,4.938184E-5,7.763438E-9,9.69785E-7,1.011423E-4,3.767457E-6,1.067865E-8,7.645679E-6,2.402946E-7,2.247911E-6,1.758129E-6,1.552284E-4,1.630733E-5,1.08925E-5,4.840637E-7,6.175214E-6,9.678806E-6,1.965827E-10,1.862985E-6,1.309819E-11,1.531727E-9,2.623324E-10,6.6605E-8,6.517201E-6,2.557478E-8,2.022748E-7,5.884576E-10,8.337417E-6,6.355078E-7,4.265093E-10,7.867179E-11,5.665129E-7,1.21496E-5,0.01913047,1.522036E-5,0.007916299,2.976463E-6,2.54161E-12,9.822622E-12,1.130655E-7,9.027892E-9,8.271897E-12,3.827513E-9,3.807166E-8,0.01037609,0.01711987,9.176921,1.118894E-4,519372.2,519372.2
1.707725E-4,14.99771,-2.10535E7,999.5146,999.5146,0.00167809,1.0,0.9449024,1.158488E-4,7.307446E-6,1.392167E-5,1.516179E-6,4.962319E-5,7.835426E-9,9.751519E-7,1.016155E-4,3.772215E-6,1.078333E-8,7.683218E-6,2.416482E-7,2.257894E-6,1.758425E-6,1.559184E-4,1.637137E-5,1.094975E-5,4.879815E-7,6.19596E-6,9.730615E-6,1.991871E-10,1.872116E-6,1.330426E-11,1.547591E-9,2.647359E-10,6.696267E-8,6.549897E-6,2.579686E-8,2.040132E-7,5.938607E-10,8.378326E-6,6.408736E-7,4.317214E-10,7.966596E-11,5.690858E-7,1.220888E-5,0.01913009,1.529489E-5,0.007916264,2.988981E-6,2.591739E-12,9.967394E-12,1.140864E-7,9.083103E-9,8.378429E-12,3.877646E-9,3.842921E-8,0.01037582,0.01711965,9.176907,1.118894E-4,519371.4,519371.4
1.710331E-4,14.99771,-2.105313E7,999.5137,999.5137,0.00167809,1.0,0.9449018,1.160814E-4,7.308132E-6,1.395058E-5,1.516336E-6,4.972257E-5,7.865161E-9,9.773624E-7,1.018104E-4,3.77416E-6,1.082659E-8,7.698676E-6,2.422057E-7,2.262004E-6,1.758547E-6,1.562025E-4,1.639773E-5,1.097333E-5,4.895973E-7,6.204484E-6,9.75196E-6,2.002666E-10,1.875877E-6,1.338973E-11,1.554149E-9,2.657289E-10,6.710997E-8,6.563363E-6,2.588857E-8,2.047307E-7,5.960926E-10,8.395172E-6,6.430864E-7,4.338786E-10,8.007764E-11,5.701453E-7,1.223329E-5,0.01912993,1.532557E-5,0.00791625,2.99413E-6,2.612593E-12,1.002742E-11,1.145081E-7,9.105873E-9,8.422552E-12,3.898408E-9,3.857688E-8,0.01037571,0.01711956,9.176902,1.118895E-4,519371.1,519371.1
1.713337E-4,14.9977,-2.105334E7,999.5128,999.5128,0.00167809,1.0,0.944901,1.163497E-4,7.308919E-6,1.398394E-5,1.516516E-6,4.983727E-5,7.899541E-9,9.799134E-7,1.020353E-4,3.776393E-6,1.087661E-8,7.716515E-6,2.42849E-7,2.266748E-6,1.758686E-6,1.565303E-4,1.642814E-5,1.100055E-5,4.914678E-7,6.214308E-6,9.776601E-6,2.015173E-10,1.880216E-6,1.348881E-11,1.561736E-9,2.668771E-10,6.727995E-8,6.578903E-6,2.599458E-8,2.055599E-7,5.986733E-10,8.414612E-6,6.456421E-7,4.363757E-10,8.055437E-11,5.713678E-7,1.226146E-5,0.01912975,1.536099E-5,0.007916233,3.000068E-6,2.636813E-12,1.009698E-11,1.149955E-7,9.132175E-9,8.473653E-12,3.922451E-9,3.874761E-8,0.01037558,0.01711946,9.176895,1.118895E-4,519370.7,519370.7
1.716384E-4,14.9977,-2.105271E7,999.5118,999.5118,0.00167809,1.0,0.9449002,1.166217E-4,7.309712E-6,1.401775E-5,1.516697E-6,4.995351E-5,7.934455E-9,9.824991E-7,1.022632E-4,3.778644E-6,1.092743E-8,7.734595E-6,2.435012E-7,2.271554E-6,1.758827E-6,1.568626E-4,1.645895E-5,1.102813E-5,4.933633E-7,6.224248E-6,9.801581E-6,2.027903E-10,1.884615E-6,1.35897E-11,1.569445E-9,2.680433E-10,6.745224E-8,6.594653E-6,2.610221E-8,2.064015E-7,6.012942E-10,8.434314E-6,6.482348E-7,4.38915E-10,8.103933E-11,5.726067E-7,1.229001E-5,0.01912957,1.539688E-5,0.007916216,3.006083E-6,2.661529E-12,1.016781E-11,1.154904E-7,9.158859E-9,8.525643E-12,3.946912E-9,3.892097E-8,0.01037545,0.01711935,9.176888,1.118895E-4,519370.3,519370.3
1.725904E-4,14.99769,-2.10516E7,999.5088,999.5088,0.00167809,1.0,0.9448978,1.174718E-4,7.312156E-6,1.412341E-5,1.517256E-6,5.031682E-5,8.044087E-9,9.905828E-7,1.029755E-4,3.7856E-6,1.108709E-8,7.791105E-6,2.455398E-7,2.286577E-6,1.759261E-6,1.57901E-4,1.655517E-5,1.111437E-5,4.993035E-7,6.255213E-6,9.879719E-6,2.068078E-10,1.898362E-6,1.390845E-11,1.593681E-9,2.71706E-10,6.799082E-8,6.643892E-6,2.644002E-8,2.090414E-7,6.095247E-10,8.495897E-6,6.563555E-7,4.469114E-10,8.256781E-11,5.764788E-7,1.237925E-5,0.019129,1.550905E-5,0.007916164,3.024851E-6,2.739969E-12,1.039146E-11,1.170438E-7,9.242455E-9,8.689549E-12,4.024016E-9,3.946524E-8,0.01037503,0.01711902,9.176867,1.118896E-4,519369.1,519369.1
1.790014E-4,14.99761,-2.104576E7,999.4886,999.4886,0.00167809,1.0,0.9448812,1.232032E-4,7.327548E-6,1.483595E-5,1.520783E-6,5.27673E-5,8.801679E-9,1.045165E-6,1.077782E-4,3.829701E-6,1.219393E-8,8.172249E-6,2.593047E-7,2.387834E-6,1.762017E-6,1.64902E-4,1.72012E-5,1.1697E-5,5.400911E-7,6.460285E-6,1.040882E-5,2.353385E-10,1.991094E-6,1.618389E-11,1.762283E-9,2.970512E-10,7.16255E-8,6.976245E-6,2.876858E-8,2.271736E-7,6.664319E-10,8.911238E-6,7.117136E-7,5.030244E-10,9.334381E-11,6.025794E-7,1.298101E-5,0.01912515,1.626558E-5,0.00791581,3.150366E-6,3.313952E-12,1.198425E-11,1.277561E-7,9.813263E-9,9.846894E-12,4.567933E-9,4.322217E-8,0.01037225,0.01711678,9.176726,1.118901E-4,519361.1,519361.1
1.80288E-4,14.9976,-2.104415E7,999.4845,999.4845,0.00167809,1.0,0.9448779,1.243547E-4,7.330417E-6,1.497914E-5,1.521441E-6,5.325987E-5,8.957798E-9,1.056149E-6,1.087432E-4,3.837995E-6,1.242278E-8,8.248857E-6,2.620743E-7,2.408172E-6,1.762535E-6,1.663086E-4,1.733043E-5,1.18143E-5,5.484468E-7,6.500708E-6,1.05156E-5,2.413851E-10,2.009736E-6,1.666842E-11,1.797268E-9,3.022818E-10,7.235648E-8,7.043098E-6,2.924724E-8,2.308866E-7,6.781666E-10,8.994715E-6,7.229585E-7,5.147688E-10,9.561035E-11,6.078223E-7,1.310193E-5,0.01912438,1.641762E-5,0.007915739,3.175367E-6,3.439261E-12,1.23227E-11,1.29959E-7,9.929479E-9,1.009071E-11,4.682391E-9,4.399547E-8,0.01037169,0.01711634,9.176698,1.118903E-4,519359.5,519359.5
1.806104E-4,14.9976,-2.104448E7,999.4835,999.4835,0.00167809,1.0,0.944877,1.246433E-4,7.331125E-6,1.501503E-5,1.521603E-6,5.338335E-5,8.997132E-9,1.058902E-6,1.08985E-4,3.840046E-6,1.248048E-8,8.26806E-6,2.627687E-7,2.41327E-6,1.762663E-6,1.666611E-4,1.73628E-5,1.184372E-5,5.505535E-7,6.510799E-6,1.054239E-5,2.429176E-10,2.014408E-6,1.679132E-11,1.806095E-9,3.036E-10,7.253973E-8,7.059858E-6,2.936778E-8,2.318208E-7,6.811237E-10,9.01564E-6,7.257831E-7,5.177372E-10,9.618383E-11,6.091363E-7,1.313224E-5,0.01912419,1.645573E-5,0.007915722,3.181622E-6,3.471212E-12,1.240851E-11,1.305138E-7,9.958688E-9,1.015242E-11,4.711354E-9,4.419026E-8,0.01037155,0.01711622,9.176691,1.118903E-4,519359.1,519359.1
1.808556E-4,14.99759,-2.104382E7,999.4827,999.4827,0.00167809,1.0,0.9448764,1.248629E-4,7.33166E-6,1.504233E-5,1.521726E-6,5.347726E-5,9.027106E-9,1.060997E-6,1.09169E-4,3.841598E-6,1.252446E-8,8.282667E-6,2.632969E-7,2.417147E-6,1.76276E-6,1.669293E-4,1.738741E-5,1.186609E-5,5.521548E-7,6.518464E-6,1.056277E-5,2.440877E-10,2.017963E-6,1.68852E-11,1.812824E-9,3.046047E-10,7.267912E-8,7.072608E-6,2.945961E-8,2.325324E-7,6.833771E-10,9.031556E-6,7.279332E-7,5.200017E-10,9.662148E-11,6.101358E-7,1.31553E-5,0.01912404,1.648472E-5,0.007915708,3.186376E-6,3.495662E-12,1.247405E-11,1.309364E-7,9.980927E-9,1.019951E-11,4.733457E-9,4.433867E-8,0.01037144,0.01711614,9.176685,1.118903E-4,519358.8,519358.8
1.812566E-4,14.99759,-2.104318E7,999.4815,999.4815,0.00167809,1.0,0.9448754,1.252219E-4,7.332529E-6,1.508698E-5,1.521925E-6,5.363089E-5,9.076236E-9,1.064424E-6,1.094699E-4,3.844123E-6,1.259656E-8,8.30656E-6,2.64161E-7,2.423489E-6,1.762917E-6,1.673679E-4,1.742764E-5,1.19027E-5,5.5478E-7,6.530981E-6,1.059613E-5,2.460102E-10,2.023777E-6,1.703949E-11,1.823861E-9,3.062517E-10,7.290715E-8,7.093464E-6,2.961011E-8,2.336982E-7,6.87071E-10,9.057591E-6,7.314531E-7,5.237182E-10,9.734006E-11,6.117706E-7,1.319301E-5,0.0191238,1.653213E-5,0.007915686,3.194147E-6,3.535931E-12,1.258175E-11,1.316291E-7,1.001734E-8,1.027686E-11,4.769749E-9,4.458192E-8,0.01037127,0.017116,9.176676,1.118903E-4,519358.3,519358.3
1.825309E-4,14.99758,-2.104167E7,999.4774,999.4774,0.00167809,1.0,0.9448721,1.263632E-4,7.335249E-6,1.52289E-5,1.522549E-6,5.411915E-5,9.233223E-9,1.075319E-6,1.104263E-4,3.852034E-6,1.282713E-8,8.382501E-6,2.66908E-7,2.443642E-6,1.76341E-6,1.68762E-4,1.755541E-5,1.201908E-5,5.631406E-7,6.570596E-6,1.070223E-5,2.52191E-10,2.042257E-6,1.753594E-11,1.859181E-9,3.115161E-10,7.363199E-8,7.159762E-6,3.009076E-8,2.37418E-7,6.988762E-10,9.140339E-6,7.426643E-7,5.356328E-10,9.964632E-11,6.169661E-7,1.331287E-5,0.01912304,1.668284E-5,0.007915616,3.218798E-6,3.666211E-12,1.292816E-11,1.338415E-7,1.013341E-8,1.052517E-11,4.886235E-9,4.535898E-8,0.01037072,0.01711555,9.176648,1.118904E-4,519356.7,519356.7
1.849189E-4,14.99755,-2.10388E7,999.4699,999.4699,0.00167809,1.0,0.9448659,1.285028E-4,7.3402E-6,1.549502E-5,1.523685E-6,5.50348E-5,9.531099E-9,1.095759E-6,1.122196E-4,3.866402E-6,1.326533E-8,8.524909E-6,2.720617E-7,2.481424E-6,1.764311E-6,1.713758E-4,1.779445E-5,1.223747E-5,5.789578E-7,6.644177E-6,1.090159E-5,2.640797E-10,2.076915E-6,1.849254E-11,1.92642E-9,3.215126E-10,7.499158E-8,7.284133E-6,3.100172E-8,2.444543E-7,7.212844E-10,9.295511E-6,7.637847E-7,5.584048E-10,1.040653E-10,6.267061E-7,1.353761E-5,0.0191216,1.696543E-5,0.007915485,3.264821E-6,3.920314E-12,1.359514E-11,1.380349E-7,1.035243E-8,1.100134E-11,5.109457E-9,4.683251E-8,0.01036968,0.01711472,9.176595,1.118906E-4,519353.7,519353.7
2.044329E-4,14.99733,-2.101499E7,999.4083,999.4083,0.00167809,1.0,0.9448153,1.460313E-4,7.37462E-6,1.767618E-5,1.531607E-6,6.254497E-5,1.213816E-8,1.263852E-6,1.269136E-4,3.9649E-6,1.713658E-8,9.692825E-6,3.144293E-7,2.790772E-6,1.770678E-6,1.927945E-4,1.972954E-5,1.40351E-5,7.14822E-7,7.215065E-6,1.255459E-5,3.766389E-10,2.361262E-6,2.760862E-11,2.526069E-9,4.094096E-10,8.615591E-8,8.305938E-6,3.892685E-8,3.049352E-7,9.179276E-10,1.056798E-5,9.409364E-7,7.65773E-10,1.449332E-10,7.064644E-7,1.537975E-5,0.01910986,1.92823E-5,0.007914415,3.632663E-6,6.518847E-12,1.993536E-11,1.745174E-7,1.221307E-8,1.542521E-11,7.173257E-9,5.96816E-8,0.01036116,0.01710789,9.176163,1.118923E-4,519329.3,519329.3
2.05964E-4,14.99731,-2.101308E7,999.4035,999.4035,0.00167809,1.0,0.9448113,1.474095E-4,7.376955E-6,1.784775E-5,1.532145E-6,6.313614E-5,1.235567E-8,1.277115E-6,1.280692E-4,3.971382E-6,1.746234E-8,9.784747E-6,3.177707E-7,2.815084E-6,1.771115E-6,1.944791E-4,1.987996E-5,1.417702E-5,7.259712E-7,7.257609E-6,1.268601E-5,3.867068E-10,2.383651E-6,2.842621E-11,2.576946E-9,4.167757E-10,8.703555E-8,8.386482E-6,3.958475E-8,3.098975E-7,9.343804E-10,1.066812E-5,9.551333E-7,7.836704E-10,1.485116E-10,7.127331E-7,1.552466E-5,0.01910894,1.946459E-5,0.007914331,3.660898E-6,6.766178E-12,2.050366E-11,1.775446E-7,1.236438E-8,1.581414E-11,7.353776E-9,6.074982E-8,0.01036049,0.01710735,9.176129,1.118924E-4,519327.4,519327.4
2.062968E-4,14.99731,-2.101306E7,999.4025,999.4025,0.00167809,1.0,0.9448104,1.477092E-4,7.377458E-6,1.788505E-5,1.532261E-6,6.326469E-5,1.24032E-8,1.279999E-6,1.283204E-4,3.972771E-6,1.753358E-8,9.804733E-6,3.184973E-7,2.820369E-6,1.77121E-6,1.948454E-4,1.991263E-5,1.42079E-5,7.284127E-7,7.266815E-6,1.271461E-5,3.889204E-10,2.388519E-6,2.860597E-11,2.588079E-9,4.183859E-10,8.722681E-8,8.403996E-6,3.972845E-8,3.109802E-7,9.379764E-10,1.068989E-5,9.582242E-7,7.875923E-10,1.492968E-10,7.140959E-7,1.555617E-5,0.01910873,1.950422E-5,0.007914313,3.667024E-6,6.820849E-12,2.062862E-11,1.782057E-7,1.239737E-8,1.589951E-11,7.393381E-9,6.098315E-8,0.01036034,0.01710724,9.176122,1.118924E-4,519326.9,519326.9
2.070951E-4,14.9973,-2.101086E7,999.3999,999.3999,0.00167809,1.0,0.9448084,1.48428E-4,7.378648E-6,1.797455E-5,1.532535E-6,6.357306E-5,1.251759E-8,1.286919E-6,1.289232E-4,3.976069E-6,1.77051E-8,9.852684E-6,3.202408E-7,2.833049E-6,1.771432E-6,1.957241E-4,1.999096E-5,1.428195E-5,7.34253E-7,7.288834E-6,1.278326E-5,3.94268E-10,2.400199E-6,2.904024E-11,2.614897E-9,4.22262E-10,8.768574E-8,8.44602E-6,4.007419E-8,3.135834E-7,9.466323E-10,1.074213E-5,9.656461E-7,7.970476E-10,1.511914E-10,7.173654E-7,1.563176E-5,0.01910825,1.959931E-5,0.00791427,3.681699E-6,6.953368E-12,2.093051E-11,1.797963E-7,1.247667E-8,1.610555E-11,7.488935E-9,6.15446E-8,0.01035999,0.01710696,9.176104,1.118925E-4,519325.9,519325.9
2.116989E-4,14.99725,-2.100491E7,999.3854,999.3854,0.00167809,1.0,0.9447964,1.525754E-4,7.385371E-6,1.849092E-5,1.534087E-6,6.535272E-5,1.318728E-8,1.32688E-6,1.324009E-4,3.994285E-6,1.871158E-8,1.01294E-5,3.303069E-7,2.906198E-6,1.772699E-6,2.007942E-4,2.044154E-5,1.470961E-5,7.68318E-7,7.41411E-6,1.318044E-5,4.261506E-10,2.467608E-6,3.162892E-11,2.772584E-9,4.449833E-10,9.03347E-8,8.688614E-6,4.2096E-8,3.287572E-7,9.973533E-10,1.104357E-5,1.008636E-6,8.528666E-10,1.624209E-10,7.362264E-7,1.60679E-5,0.01910548,2.014802E-5,0.007914019,3.765839E-6,7.755887E-12,2.273071E-11,1.890954E-7,1.293807E-8,1.732814E-11,8.054994E-9,6.482841E-8,0.01035797,0.01710534,9.176002,1.118929E-4,519320.2,519320.2
