Time_Soln#24 (sec),Volume_Soln#24 (cm3),Volumetric_heat_production_rate_Soln#24 (erg/cm3-sec),Surface_temperature_Soln#24 (K),Temperature_Soln#24 (K),Mass_Soln#24 (g),Pressure_Soln#24 (atm),Mole_fraction_H2_Soln#24 (),Mole_fraction_H_Soln#24 (),Mole_fraction_CH4_Soln#24 (),Mole_fraction_CH3_Soln#24 (),Mole_fraction_C2H6_Soln#24 (),Mole_fraction_C2H5_Soln#24 (),Mole_fraction_C2H4_Soln#24 (),Mole_fraction_C2H3_Soln#24 (),Mole_fraction_C2H2_Soln#24 (),Mole_fraction_C3H8_Soln#24 (),Mole_fraction_IC3H7_Soln#24 (),Mole_fraction_NC3H7_Soln#24 (),Mole_fraction_C3H6_Soln#24 (),Mole_fraction_C3H5-A_Soln#24 (),Mole_fraction_C3H4-P_Soln#24 (),Mole_fraction_C3H4-A_Soln#24 (),Mole_fraction_C3H3_Soln#24 (),Mole_fraction_C3H2_Soln#24 (),Mole_fraction_PC4H9_Soln#24 (),Mole_fraction_IC4H10_Soln#24 (),Mole_fraction_IC4H9_Soln#24 (),Mole_fraction_TC4H9_Soln#24 (),Mole_fraction_IC4H8_Soln#24 (),Mole_fraction_IC4H7_Soln#24 (),Mole_fraction_C4H8-1_Soln#24 (),Mole_fraction_C4H71-3_Soln#24 (),Mole_fraction_C4H6_Soln#24 (),Mole_fraction_C4H5_Soln#24 (),Mole_fraction_C4H4_Soln#24 (),Mole_fraction_C4H2_Soln#24 (),Mole_fraction_C6H6_Soln#24 (),Mole_fraction_FULVENE_Soln#24 (),Mole_fraction_C5H6_Soln#24 (),Mole_fraction_C10H8_Soln#24 (),Mole_fraction_NEOC5H12_Soln#24 (),Mole_fraction_NC5H10_Soln#24 (),Mole_fraction_LC5H8_Soln#24 (),Mole_fraction_NC6H12_Soln#24 (),Mole_fraction_NC7H14_Soln#24 (),Mole_fraction_IC8H17_Soln#24 (),Mole_fraction_IC8H16_Soln#24 (),Mole_fraction_DIMEPTD_Soln#24 (),Mole_fraction_C7H8_Soln#24 (),Mole_fraction_C7H7_Soln#24 (),Mole_fraction_C6H5C2H_Soln#24 (),Mole_fraction_C12H8_Soln#24 (),Mole_fraction_C14H10_Soln#24 (),Mole_fraction_BIN1B_Soln#24 (),Mole_fraction_NC10H20_Soln#24 (),Mole_fraction_IC12H26_Soln#24 (),Molecular_weight_Soln#24 (g/mole),Mass_density_Soln#24 (g/cm3),Unburned_hydrocarbons_Soln#24 (ppm),Volatile_organic_compounds_Soln#24 (ppm)
3.949019E-7,14.70521,4.037577E11,1810.462,1810.462,7.80507E-4,1.0,0.8113159,0.003943178,0.02678017,0.0347559,0.006657153,3.661397E-4,0.0242523,8.580724E-4,0.005916986,6.262248E-4,4.543932E-5,3.082091E-5,0.02834716,0.001990268,0.004568824,0.01434624,0.002532986,6.504133E-5,3.567273E-6,3.302839E-4,2.736362E-5,2.3977E-5,0.01454618,0.004227999,0.001287123,1.490432E-5,0.003022925,4.031017E-4,3.960307E-4,8.757684E-6,5.424985E-4,1.586782E-5,1.029046E-4,1.828334E-6,9.184382E-6,1.245417E-5,2.091154E-4,9.980888E-6,1.968266E-5,9.076382E-12,4.648973E-7,3.189734E-5,0.005081769,0.001098427,4.719026E-7,1.167701E-8,4.249876E-7,1.118819E-11,1.077978E-6,1.785555E-31,7.885206,5.30769E-5,446266.5,446266.5
3.972713E-7,14.70808,4.019941E11,1810.727,1810.727,7.80507E-4,1.0,0.8112425,0.003933433,0.02691958,0.03465506,0.006678612,3.652116E-4,0.02431714,8.564632E-4,0.005944515,6.255003E-4,4.514036E-5,3.058182E-5,0.02830914,0.001988173,0.004591035,0.01435957,0.002546214,6.558652E-5,3.492438E-6,3.27744E-4,2.681514E-5,2.348988E-5,0.01452239,0.004185544,0.001284827,1.482471E-5,0.003021556,4.027156E-4,3.986805E-4,8.864413E-6,5.448543E-4,1.598532E-5,1.035152E-4,1.854006E-6,8.838998E-6,1.23319E-5,2.085123E-4,9.740267E-6,1.917114E-5,8.452193E-12,4.345948E-7,3.130364E-5,0.005077065,0.001100494,4.783145E-7,1.185248E-8,4.268087E-7,1.135034E-11,1.021396E-6,1.170742E-31,7.88482,5.306653E-5,446244.7,446244.7
3.999691E-7,14.71134,3.999909E11,1811.028,1811.028,7.80507E-4,1.0,0.8111593,0.003922422,0.02707781,0.03454058,0.006702749,3.641593E-4,0.02439067,8.546608E-4,0.005975825,6.246672E-4,4.480381E-5,3.031374E-5,0.02826592,0.001985812,0.004616232,0.01437426,0.002561245,6.620871E-5,3.409106E-6,3.248751E-4,2.621045E-5,2.295296E-5,0.01449538,0.004137751,0.001282193,1.473514E-5,0.003020021,4.022717E-4,4.016929E-4,8.986716E-6,5.475328E-4,1.611928E-5,1.042091E-4,1.88352E-6,8.461306E-6,1.219583E-5,2.078249E-4,9.472688E-6,1.860334E-5,7.792076E-12,4.024031E-7,3.063948E-5,0.005071727,0.00110283,4.856732E-7,1.205386E-8,4.288753E-7,1.153644E-11,9.604284E-7,7.228429E-32,7.884385,5.305478E-5,446220.1,446220.1
4.031531E-7,14.71517,3.976335E11,1811.382,1811.382,7.80507E-4,1.0,0.8110618,0.003909541,0.02726385,0.03440593,0.006730833,3.629234E-4,0.02447707,8.525736E-4,0.00601273,6.23673E-4,4.441177E-5,3.00029E-5,0.02821502,0.001983059,0.004645842,0.01439093,0.002578942,6.694495E-5,3.31327E-6,3.215204E-4,2.55228E-5,2.234255E-5,0.01446359,0.00408209,0.001279061,1.463089E-5,0.003018245,4.017421E-4,4.052417E-4,9.132124E-6,5.506887E-4,1.627765E-5,1.050261E-4,1.918743E-6,8.036039E-6,1.203938E-5,2.070128E-4,9.165464E-6,1.79528E-5,7.07714E-12,3.673563E-7,2.987158E-5,0.005065453,0.001105565,4.944378E-7,1.22937E-8,4.313048E-7,1.175809E-11,8.929464E-7,4.081789E-32,7.883874,5.304099E-5,446191.2,446191.2
4.056013E-7,14.71809,3.958259E11,1811.652,1811.652,7.80507E-4,1.0,0.8109874,0.003899718,0.02740638,0.03430275,0.006752134,3.619773E-4,0.02454322,8.509973E-4,0.006041072,6.229006E-4,4.411406E-5,2.97679E-5,0.02817597,0.001980967,0.004668514,0.01440326,0.002592519,6.751245E-5,3.241389E-6,3.189639E-4,2.501244E-5,2.188962E-5,0.01443922,0.004039833,0.001276636,1.455177E-5,0.003016904,4.013308E-4,4.079655E-4,9.244712E-6,5.531116E-4,1.639962E-5,1.056529E-4,1.946114E-6,7.723532E-6,1.192201E-5,2.063879E-4,8.935414E-6,1.746667E-5,6.571084E-12,3.424252E-7,2.929271E-5,0.005060648,0.001107652,5.012356E-7,1.247971E-8,4.331661E-7,1.193001E-11,8.441683E-7,2.626493E-32,7.883485,5.303046E-5,446169.1,446169.1
4.071185E-7,14.71989,3.947081E11,1811.819,1811.819,7.80507E-4,1.0,0.8109414,0.003893666,0.02749449,0.03423896,0.006765206,3.613928E-4,0.02458409,8.500326E-4,0.00605862,6.224186E-4,4.393116E-5,2.962399E-5,0.0281518,0.001979681,0.004682523,0.0144107,0.002600918,6.786474E-5,3.197618E-6,3.173896E-4,2.47039E-5,2.161586E-5,0.01442415,0.004013882,0.001275126,1.450319E-5,0.003016084,4.010742E-4,4.096513E-4,9.314823E-6,5.546113E-4,1.647528E-5,1.060407E-4,1.963203E-6,7.535974E-6,1.185052E-5,2.060004E-4,8.795498E-6,1.717143E-5,6.275284E-12,3.278016E-7,2.893896E-5,0.005057678,0.001108938,5.054739E-7,1.259567E-8,4.343166E-7,1.203719E-11,8.152315E-7,1.997437E-32,7.883244,5.302395E-5,446155.5,446155.5
4.095507E-7,14.72278,3.929196E11,1812.086,1812.086,7.80507E-4,1.0,0.810868,0.003884019,0.02763538,0.03413695,0.006785963,3.604586E-4,0.02464941,8.48505E-4,0.00608673,6.216405E-4,4.364047E-5,2.939596E-5,0.02811312,0.001977636,0.004704915,0.01442228,0.002614361,6.843045E-5,3.128661E-6,3.148814E-4,2.422121E-5,2.118765E-5,0.01440003,0.00397265,0.001272693,1.4426E-5,0.003014786,4.006602E-4,4.123505E-4,9.427764E-6,5.570131E-4,1.659671E-5,1.066613E-4,1.990801E-6,7.244725E-6,1.173781E-5,2.053789E-4,8.575344E-6,1.670755E-5,5.827815E-12,3.056039E-7,2.83797E-5,0.005052931,0.001110988,5.123094E-7,1.278267E-8,4.361563E-7,1.221006E-11,7.708122E-7,1.286195E-32,7.882861,5.301357E-5,446133.8,446133.8
4.126715E-7,14.72646,3.906313E11,1812.426,1812.426,7.80507E-4,1.0,0.8107744,0.003871736,0.02781551,0.03400649,0.006812235,3.592651E-4,0.02473288,8.465782E-4,0.006122757,6.206327E-4,4.327194E-5,2.910815E-5,0.02806359,0.001975042,0.004733527,0.01443656,0.00263157,6.915805E-5,3.04233E-6,3.116913E-4,2.36227E-5,2.065683E-5,0.01436918,0.00392041,0.001269552,1.43282E-5,0.003013151,4.001244E-4,4.158079E-4,9.573663E-6,5.600903E-4,1.675277E-5,1.074558E-4,2.026581E-6,6.887481E-6,1.159654E-5,2.045809E-4,8.300221E-6,1.6129E-5,5.29885E-12,2.792372E-7,2.767609E-5,0.005046862,0.001113598,5.211546E-7,1.302461E-8,4.385086E-7,1.243375E-11,7.172072E-7,7.297039E-33,7.882372,5.300033E-5,446106.2,446106.2
4.179593E-7,14.73264,3.867714E11,1812.998,1812.998,7.80507E-4,1.0,0.8106173,0.003851166,0.0281191,0.03378659,0.006855839,3.572553E-4,0.02487343,8.43396E-4,0.006183695,6.189015E-4,4.265865E-5,2.863235E-5,0.02797993,0.001970719,0.004781699,0.01445927,0.002660623,7.039516E-5,2.901396E-6,3.063578E-4,2.265916E-5,1.980258E-5,0.01431714,0.00383358,0.001264179,1.416556E-5,0.003010458,3.992049E-4,4.216501E-4,9.82337E-6,5.652925E-4,1.701779E-5,1.087971E-4,2.088154E-6,6.322085E-6,1.136532E-5,2.032277E-4,7.852358E-6,1.519007E-5,4.506972E-12,2.394821E-7,2.651898E-5,0.005036639,0.00111797,5.363317E-7,1.343962E-8,4.424734E-7,1.281757E-11,6.344242E-7,2.776869E-33,7.881552,5.297808E-5,446059.7,446059.8
4.199812E-7,14.73499,3.853014E11,1813.216,1813.216,7.80507E-4,1.0,0.8105577,0.003843378,0.02823464,0.03370288,0.006872213,3.564909E-4,0.02492688,8.422056E-4,0.006206961,6.182319E-4,4.242777E-5,2.845427E-5,0.02794803,0.00196909,0.004800016,0.01446746,0.002671697,7.086959E-5,2.849235E-6,3.04342E-4,2.230669E-5,1.94902E-5,0.01429731,0.003800932,0.001262109,1.410437E-5,0.003009453,3.988497E-4,4.238787E-4,9.919677E-6,5.672778E-4,1.711933E-5,1.093083E-4,2.112013E-6,6.118489E-6,1.12795E-5,2.027099E-4,7.687026E-6,1.484438E-5,4.235602E-12,2.257717E-7,2.608797E-5,0.00503275,0.001119624,5.421983E-7,1.359999E-8,4.439826E-7,1.296593E-11,6.052566E-7,1.91656E-33,7.881241,5.296963E-5,446042.2,446042.2
4.23429E-7,14.73897,3.82802E11,1813.585,1813.585,7.80507E-4,1.0,0.8104566,0.003830193,0.02843097,0.03356064,0.006899756,3.551925E-4,0.02501765,8.402081E-4,0.006246592,6.170806E-4,4.203856E-5,2.815535E-5,0.02789376,0.001966342,0.004831118,0.01448083,0.002690535,7.168036E-5,2.762427E-6,3.009343E-4,2.172497E-5,1.897476E-5,0.01426361,0.003745956,0.00125856,1.400127E-5,0.00300777,3.982396E-4,4.276721E-4,1.008496E-5,5.706585E-4,1.729274E-5,1.101779E-4,2.153107E-6,5.786522E-6,1.113627E-5,2.018267E-4,7.412427E-6,1.427137E-5,3.808987E-12,2.041185E-7,2.536727E-5,0.005026142,0.001122425,5.522831E-7,1.387559E-8,4.465475E-7,1.322095E-11,5.58458E-7,1.015265E-33,7.880714,5.295532E-5,446012.3,446012.3
4.258338E-7,14.74174,3.810644E11,1813.841,1813.841,7.80507E-4,1.0,0.8103865,0.003821068,0.0285674,0.03346179,0.006918689,3.542905E-4,0.0250807,8.388384E-4,0.006274204,6.162706E-4,4.177039E-5,2.795034E-5,0.02785599,0.001964446,0.004852713,0.0144897,0.00270364,7.224717E-5,2.703441E-6,2.985795E-4,2.133308E-5,1.862762E-5,0.01424017,0.003708124,0.00125607,1.393025E-5,0.00300662,3.978108E-4,4.30313E-4,1.020103E-5,5.730129E-4,1.741388E-5,1.107828E-4,2.182075E-6,5.565884E-6,1.103863E-5,2.012105E-4,7.226249E-6,1.38837E-5,3.536436E-12,1.902163E-7,2.487508E-5,0.005021551,0.001124362,5.593778E-7,1.406941E-8,4.483302E-7,1.340036E-11,5.278912E-7,6.510271E-34,7.880349,5.294539E-5,445991.7,445991.7
4.288684E-7,14.74521,3.788783E11,1814.162,1814.162,7.80507E-4,1.0,0.8102986,0.003809633,0.02873895,0.03333749,0.006942256,3.531566E-4,0.02515994,8.371368E-4,0.006309009,6.152405E-4,4.14358E-5,2.769564E-5,0.02780844,0.00196208,0.004879848,0.01450038,0.002720136,7.29639E-5,2.630797E-6,2.956337E-4,2.085415E-5,1.820348E-5,0.01421068,0.003660983,0.001252911,1.384168E-5,0.003005195,3.972661E-4,4.336395E-4,1.034841E-5,5.759797E-4,1.756697E-5,1.115441E-4,2.218988E-6,5.299687E-6,1.091797E-5,2.004326E-4,6.997444E-6,1.340822E-5,3.219422E-12,1.739726E-7,2.426609E-5,0.005015779,0.001126789,5.684014E-7,1.431585E-8,4.505724E-7,1.362853E-11,4.91604E-7,3.707016E-34,7.879891,5.293294E-5,445965.8,445965.8
4.316739E-7,14.74839,3.768638E11,1814.458,1814.458,7.80507E-4,1.0,0.8102178,0.003799139,0.02889696,0.033223,0.006963726,3.521124E-4,0.02523288,8.355893E-4,0.006341151,6.142804E-4,4.113016E-5,2.746405E-5,0.02776458,0.001959917,0.004904819,0.01450975,0.002735347,7.362799E-5,2.565371E-6,2.929354E-4,2.042622E-5,1.782459E-5,0.0141835,0.003617986,0.001249976,1.376079E-5,0.003003903,3.96759E-4,4.36709E-4,1.048557E-5,5.787186E-4,1.770874E-5,1.122461E-4,2.253474E-6,5.065205E-6,1.080885E-5,1.997134E-4,6.791853E-6,1.29819E-5,2.951004E-12,1.601518E-7,2.371486E-5,0.005010464,0.001129015,5.768145E-7,1.454553E-8,4.526382E-7,1.384126E-11,4.601935E-7,2.198956E-34,7.879471,5.292149E-5,445942.0,445942.0
4.346001E-7,14.7517,3.747696E11,1814.765,1814.765,7.80507E-4,1.0,0.8101341,0.003788273,0.02906117,0.03310403,0.006985797,3.510274E-4,0.02530864,8.340009E-4,0.006374639,6.132713E-4,4.081509E-5,2.722638E-5,0.02771895,0.001957685,0.004930746,0.01451901,0.002751169,7.432211E-5,2.498867E-6,2.901468E-4,1.999445E-5,1.744242E-5,0.01415523,0.003573735,0.0012469,1.367744E-5,0.003002582,3.962267E-4,4.399043E-4,1.062957E-5,5.815712E-4,1.785682E-5,1.129762E-4,2.28981E-6,4.83201E-6,1.069744E-5,1.989632E-4,6.583358E-6,1.255047E-5,2.694232E-12,1.468679E-7,2.315181E-5,0.005004941,0.001131318,5.856617E-7,1.478696E-8,4.547856E-7,1.406496E-11,4.294875E-7,1.273119E-34,7.879035,5.290962E-5,445917.3,445917.3
4.381216E-7,14.75566,3.722584E11,1815.131,1815.131,7.80507E-4,1.0,0.8100339,0.003775299,0.02925796,0.03296145,0.007011927,3.497272E-4,0.02539939,8.32123E-4,0.00641489,6.120467E-4,4.044088E-5,2.694551E-5,0.02766418,0.001955031,0.004961787,0.01452947,0.002770154,7.515938E-5,2.421122E-6,2.868253E-4,1.949371E-5,1.699932E-5,0.01412134,0.003521276,0.001243177,1.357847E-5,0.003001027,3.955818E-4,4.437414E-4,1.08041E-5,5.849985E-4,1.803534E-5,1.138521E-4,2.33404E-6,4.566039E-6,1.056649E-5,1.980602E-4,6.340281E-6,1.204866E-5,2.413908E-12,1.322887E-7,2.249E-5,0.004998324,0.001134066,5.964065E-7,1.508004E-8,4.573601E-7,1.433663E-11,3.95138E-7,6.575366E-35,7.878514,5.289543E-5,445887.8,445887.8
4.402227E-7,14.75801,3.707651E11,1815.349,1815.349,7.80507E-4,1.0,0.8099745,0.003767611,0.02937495,0.03287669,0.007027296,3.489542E-4,0.02545332,8.310193E-4,0.006438881,6.113107E-4,4.022011E-5,2.678053E-5,0.02763157,0.001953464,0.004980224,0.01453536,0.002781451,7.565996E-5,2.375897E-6,2.848611E-4,1.920435E-5,1.674333E-5,0.01410117,0.003490384,0.001240946,1.352009E-5,0.003000117,3.951947E-4,4.460266E-4,1.090889E-5,5.870407E-4,1.814202E-5,1.143733E-4,2.360692E-6,4.414634E-6,1.048992E-5,1.975215E-4,6.19922E-6,1.175807E-5,2.260374E-12,1.242666E-7,2.210319E-5,0.00499439,0.001135693,6.028686E-7,1.525622E-8,4.588912E-7,1.450001E-11,3.759159E-7,4.427915E-35,7.878205,5.288701E-5,445870.4,445870.4
4.435085E-7,14.76166,3.684369E11,1815.688,1815.688,7.80507E-4,1.0,0.8098822,0.003755666,0.02955727,0.03274461,0.007051002,3.477495E-4,0.02553733,8.29318E-4,0.006476362,6.101522E-4,3.987858E-5,2.652637E-5,0.0275807,0.001951038,0.005008931,0.01454406,0.002799073,7.644424E-5,2.306873E-6,2.818159E-4,1.876536E-5,1.635505E-5,0.01406973,0.00344268,0.001237443,1.34298E-5,0.00299872,3.945862E-4,4.495937E-4,1.107373E-5,5.902301E-4,1.830909E-5,1.151861E-4,2.402765E-6,4.188288E-6,1.037243E-5,1.966791E-4,5.984435E-6,1.131647E-5,2.039117E-12,1.126555E-7,2.151015E-5,0.00498826,0.001138218,6.130507E-7,1.553371E-8,4.612783E-7,1.475743E-11,3.476443E-7,2.38034E-35,7.877725,5.287392E-5,445843.2,445843.2
4.472271E-7,14.76577,3.658127E11,1816.069,1816.069,7.80507E-4,1.0,0.8097784,0.003742258,0.02976268,0.03259583,0.00707735,3.463921E-4,0.02563193,8.274277E-4,0.006518725,6.088301E-4,3.949742E-5,2.624424E-5,0.0275233,0.001948327,0.005041234,0.01455316,0.002818949,7.733393E-5,2.231198E-6,2.784081E-4,1.82876E-5,1.593263E-5,0.01403428,0.003389575,0.001233457,1.332905E-5,0.002997177,3.93893E-4,4.53621E-4,1.12617E-5,5.938335E-4,1.849851E-5,1.161027E-4,2.450963E-6,3.946747E-6,1.024267E-5,1.95726E-4,5.749687E-6,1.083509E-5,1.81408E-12,1.007792E-7,2.085614E-5,0.004981354,0.001141049,6.246864E-7,1.585062E-8,4.63969E-7,1.505159E-11,3.181127E-7,1.175859E-35,7.877185,5.28592E-5,445812.7,445812.7
4.52293E-7,14.77132,3.622562E11,1816.584,1816.584,7.80507E-4,1.0,0.8096382,0.003724179,0.03004094,0.03239432,0.007112438,3.445528E-4,0.02575999,8.249096E-4,0.006576346,6.070107E-4,3.898707E-5,2.586902E-5,0.02744539,0.001944691,0.005084924,0.0145643,0.002845911,7.854953E-5,2.132136E-6,2.738304E-4,1.766747E-5,1.538452E-5,0.01398622,0.003318708,0.001227995,1.319418E-5,0.002995138,3.929414E-4,4.590911E-4,1.15202E-5,5.987322E-4,1.875717E-5,1.173456E-4,2.517624E-6,3.641093E-6,1.007108E-5,1.94428E-4,5.44362E-6,1.02095E-5,1.545973E-12,8.653052E-8,1.999374E-5,0.004972001,0.00114486,6.407307E-7,1.628725E-8,4.676165E-7,1.545719E-11,2.817348E-7,4.464905E-36,7.876457,5.283934E-5,445771.4,445771.4
4.540181E-7,14.7732,3.6105E11,1816.758,1816.758,7.80507E-4,1.0,0.8095908,0.003718069,0.03013528,0.03232602,0.007124177,3.43929E-4,0.02580339,8.240667E-4,0.006595944,6.063865E-4,3.881558E-5,2.574359E-5,0.02741894,0.001943468,0.005099718,0.01456777,0.002855061,7.896439E-5,2.099433E-6,2.722885E-4,1.7464E-5,1.520473E-5,0.01396991,0.003294961,0.001226126,1.314886E-5,0.00299446,3.926155E-4,4.609495E-4,1.160887E-5,6.003977E-4,1.884541E-5,1.177674E-4,2.540589E-6,3.542834E-6,1.001397E-5,1.939861E-4,5.342902E-6,1.000416E-5,1.463805E-12,8.213953E-8,1.970742E-5,0.00496883,0.001146146,6.46245E-7,1.643722E-8,4.688539E-7,1.559658E-11,2.702869E-7,3.210352E-36,7.876211,5.283262E-5,445757.5,445757.5
4.571208E-7,14.77657,3.588866E11,1817.07,1817.07,7.80507E-4,1.0,0.809506,0.003707142,0.03030443,0.03220356,0.007145026,3.428103E-4,0.02588118,8.225686E-4,0.006631161,6.05258E-4,3.851002E-5,2.552091E-5,0.02737147,0.001941286,0.005126219,0.01457361,0.00287148,7.971167E-5,2.041897E-6,2.695366E-4,1.710744E-5,1.488974E-5,0.01394065,0.003252735,0.001222755,1.306813E-5,0.002993261,3.920272E-4,4.642864E-4,1.176914E-5,6.033898E-4,1.900432E-5,1.185239E-4,2.582232E-6,3.373165E-6,9.912844E-6,1.931917E-4,5.166112E-6,9.644374E-6,1.326585E-12,7.47788E-8,1.920168E-5,0.004963144,0.001148443,6.562277E-7,1.670858E-8,4.710736E-7,1.584892E-11,2.508135E-7,1.770147E-36,7.87577,5.28206E-5,445732.6,445732.6
4.603512E-7,14.78005,3.566427E11,1817.393,1817.393,7.80507E-4,1.0,0.8094182,0.003695844,0.03047982,0.03207662,0.007166375,3.416498E-4,0.02596181,8.210325E-4,0.006667787,6.040752E-4,3.819575E-5,2.529297E-5,0.02732217,0.00193904,0.005153665,0.01457915,0.00288852,8.049125E-5,1.983704E-6,2.667004E-4,1.674855E-5,1.457279E-5,0.0139103,0.003209425,0.001219232,1.298509E-5,0.002992041,3.914117E-4,4.677532E-4,1.193711E-5,6.065005E-4,1.917004E-5,1.193089E-4,2.626057E-6,3.205731E-6,9.809686E-6,1.92365E-4,4.98785E-6,9.282457E-6,1.197034E-12,6.779468E-8,1.868749E-5,0.004957249,0.001150814,6.667101E-7,1.699335E-8,4.733766E-7,1.611389E-11,2.319749E-7,9.501028E-37,7.875314,5.280816E-5,445706.8,445706.8
4.630553E-7,14.78294,3.54771E11,1817.662,1817.662,7.80507E-4,1.0,0.8093452,0.003686448,0.03062608,0.03197079,0.007183968,3.406817E-4,0.02602902,8.197648E-4,0.006698413,6.030792E-4,3.793566E-5,2.510517E-5,0.02728102,0.001937178,0.005176524,0.01458336,0.00290274,8.114498E-5,1.936303E-6,2.643489E-4,1.645744E-5,1.431575E-5,0.01388497,0.00317368,0.001216273,1.291638E-5,0.00299104,3.908943E-4,4.706491E-4,1.207857E-5,6.091008E-4,1.930898E-5,1.199638E-4,2.663108E-6,3.072467E-6,9.724951E-6,1.916734E-4,4.843072E-6,8.989178E-6,1.098138E-12,6.243824E-8,1.826661E-5,0.004952333,0.001152784,6.755541E-7,1.723346E-8,4.752982E-7,1.633744E-11,2.172601E-7,5.634426E-37,7.874935,5.279781E-5,445685.3,445685.3
4.662122E-7,14.78631,3.525936E11,1817.973,1817.973,7.80507E-4,1.0,0.8092604,0.003675549,0.03079618,0.03184773,0.00720419,3.395553E-4,0.02610716,8.18305E-4,0.006734131,6.019097E-4,3.76354E-5,2.488929E-5,0.0272331,0.001935025,0.005203078,0.01458781,0.002919292,8.19095E-5,1.882435E-6,2.616294E-4,1.612784E-5,1.402481E-5,0.0138555,0.003132528,0.001212807,1.283705E-5,0.002989897,3.902878E-4,4.740231E-4,1.224471E-5,6.121326E-4,1.947144E-5,1.207259E-4,2.706789E-6,2.924438E-6,9.627818E-6,1.908664E-4,4.679026E-6,8.6576E-6,9.927226E-13,5.670263E-8,1.7786E-5,0.004946615,0.001155064,6.859594E-7,1.751578E-8,4.775345E-7,1.660044E-11,2.012166E-7,3.05457E-37,7.874495,5.278579E-5,445660.4,445660.4
4.690137E-7,14.78928,3.506681E11,1818.249,1818.249,7.80507E-4,1.0,0.8091856,0.003665938,0.03094656,0.03173897,0.007221853,3.385591E-4,0.02617622,8.170271E-4,0.006765796,6.008659E-4,3.737192E-5,2.47007E-5,0.02719068,0.001933134,0.005226524,0.01459133,0.002933936,8.258915E-5,1.835926E-6,2.59239E-4,1.584425E-5,1.377454E-5,0.01382943,0.003096523,0.001209722,1.276743E-5,0.002988903,3.897475E-4,4.770111E-4,1.239304E-5,6.148194E-4,1.961584E-5,1.214E-4,2.745938E-6,2.799564E-6,9.543183E-6,1.901507E-4,4.537819E-6,8.372829E-6,9.074768E-13,5.20429E-8,1.736903E-5,0.00494156,0.001157072,6.95266E-7,1.776812E-8,4.795127E-7,1.683567E-11,1.879394E-7,1.770706E-37,7.874106,5.27752E-5,445638.4,445638.4
4.712441E-7,14.79163,3.4914E11,1818.467,1818.467,7.80507E-4,1.0,0.8091264,0.003658328,0.03106589,0.03165268,0.007235727,3.377682E-4,0.02623101,8.160213E-4,0.006790983,6.000311E-4,3.716415E-5,2.455252E-5,0.02715699,0.00193164,0.005245109,0.01459385,0.002945564,8.3131E-5,1.799751E-6,2.573513E-4,1.562424E-5,1.358042E-5,0.01380873,0.003068202,0.001207259,1.271254E-5,0.002988125,3.893161E-4,4.793858E-4,1.251172E-5,6.169561E-4,1.973095E-5,1.21935E-4,2.777365E-6,2.704324E-6,9.476825E-6,1.895813E-4,4.428273E-6,8.15233E-6,8.447522E-13,4.860085E-8,1.704337E-5,0.004937549,0.00115866,7.027238E-7,1.797021E-8,4.810835E-7,1.702417E-11,1.779766E-7,1.146048E-37,7.873798,5.27668E-5,445621.0,445621.0
4.741382E-7,14.79467,3.471631E11,1818.749,1818.749,7.80507E-4,1.0,0.8090498,0.003648506,0.03122022,0.03154112,0.007253483,3.367449E-4,0.02630185,8.147309E-4,0.006823637,5.989428E-4,3.689711E-5,2.436279E-5,0.02711337,0.001929718,0.005269118,0.01459676,0.002960611,8.38351E-5,1.75391E-6,2.54922E-4,1.53461E-5,1.333507E-5,0.01378194,0.003031901,0.001204056,1.264198E-5,0.002987135,3.887544E-4,4.824616E-4,1.266651E-5,6.197255E-4,1.988051E-5,1.226273E-4,2.818489E-6,2.586017E-6,9.392027E-6,1.888429E-4,4.289827E-6,7.874203E-6,7.696279E-13,4.446215E-8,1.662898E-5,0.004932361,0.001160705,7.124655E-7,1.823405E-8,4.831161E-7,1.727039E-11,1.658051E-7,6.505218E-38,7.873401,5.275597E-5,445598.5,445598.5
4.773776E-7,14.79805,3.449587E11,1819.062,1819.062,7.80507E-4,1.0,0.8089647,0.003637582,0.03139227,0.03141679,0.007273031,3.356033E-4,0.02638079,8.133059E-4,0.006860147,5.977181E-4,3.660163E-5,2.415377E-5,0.02706469,0.001927587,0.005295848,0.01459953,0.002977399,8.462449E-5,1.70404E-6,2.522296E-4,1.504426E-5,1.306888E-5,0.01375206,0.002991863,0.00120046,1.25639E-5,0.002986051,3.881237E-4,4.858969E-4,1.284081E-5,6.228209E-4,2.004818E-5,1.233993E-4,2.864981E-6,2.460345E-6,9.298816E-6,1.880171E-4,4.139703E-6,7.573321E-6,6.932569E-13,4.023501E-8,1.617593E-5,0.004926576,0.001162976,7.234553E-7,1.853147E-8,4.853839E-7,1.754816E-11,1.53133E-7,3.441674E-38,7.872959,5.274392E-5,445573.4,445573.4
