Time_Soln#16 (sec),Volume_Soln#16 (cm3),Volumetric_heat_production_rate_Soln#16 (erg/cm3-sec),Surface_temperature_Soln#16 (K),Temperature_Soln#16 (K),Mass_Soln#16 (g),Pressure_Soln#16 (atm),Mole_fraction_H2_Soln#16 (),Mole_fraction_H_Soln#16 (),Mole_fraction_CH4_Soln#16 (),Mole_fraction_CH3_Soln#16 (),Mole_fraction_C2H6_Soln#16 (),Mole_fraction_C2H5_Soln#16 (),Mole_fraction_C2H4_Soln#16 (),Mole_fraction_C2H3_Soln#16 (),Mole_fraction_C2H2_Soln#16 (),Mole_fraction_C3H8_Soln#16 (),Mole_fraction_NC3H7_Soln#16 (),Mole_fraction_C3H6_Soln#16 (),Mole_fraction_C3H5-A_Soln#16 (),Mole_fraction_C3H4-P_Soln#16 (),Mole_fraction_C3H4-A_Soln#16 (),Mole_fraction_C3H3_Soln#16 (),Mole_fraction_PC4H9_Soln#16 (),Mole_fraction_IC4H10_Soln#16 (),Mole_fraction_IC4H9_Soln#16 (),Mole_fraction_TC4H9_Soln#16 (),Mole_fraction_IC4H8_Soln#16 (),Mole_fraction_IC4H7_Soln#16 (),Mole_fraction_C4H8-1_Soln#16 (),Mole_fraction_C4H8-2_Soln#16 (),Mole_fraction_C4H71-3_Soln#16 (),Mole_fraction_C4H6_Soln#16 (),Mole_fraction_C4H4_Soln#16 (),Mole_fraction_C4H2_Soln#16 (),Mole_fraction_C6H6_Soln#16 (),Mole_fraction_FULVENE_Soln#16 (),Mole_fraction_C5H6_Soln#16 (),Mole_fraction_C5H5_Soln#16 (),Mole_fraction_MCPTD_Soln#16 (),Mole_fraction_C10H8_Soln#16 (),Mole_fraction_NEOC5H12_Soln#16 (),Mole_fraction_NC5H10_Soln#16 (),Mole_fraction_B1M2_Soln#16 (),Mole_fraction_LC5H8_Soln#16 (),Mole_fraction_NC7H14_Soln#16 (),Mole_fraction_IC8H16_Soln#16 (),Mole_fraction_DIMEPTD_Soln#16 (),Mole_fraction_C7H8_Soln#16 (),Mole_fraction_C7H7_Soln#16 (),Mole_fraction_C6H5C2H_Soln#16 (),Mole_fraction_C6H5C2H3_Soln#16 (),Mole_fraction_C12H8_Soln#16 (),Mole_fraction_C14H10_Soln#16 (),Mole_fraction_BIN1B_Soln#16 (),Mole_fraction_NC10H20_Soln#16 (),Mole_fraction_IC12H26_Soln#16 (),Molecular_weight_Soln#16 (g/mole),Mass_density_Soln#16 (g/cm3),Unburned_hydrocarbons_Soln#16 (ppm),Volatile_organic_compounds_Soln#16 (ppm)
1.02077E-5,15.35395,-5.937853E8,1565.254,1565.254,9.589086E-4,1.0,0.812188,1.514796E-4,0.05425946,0.001740649,0.01048779,2.807462E-5,0.03690134,6.609201E-5,0.005942327,6.127133E-4,1.063442E-6,0.02651699,6.752725E-4,0.006072115,0.01138331,9.566401E-4,8.442681E-8,1.175134E-4,3.613516E-7,4.151269E-7,0.0145883,8.465249E-4,0.001417913,2.073968E-4,5.356762E-6,0.003817475,0.001112412,2.728267E-5,0.001326043,1.016206E-4,8.741898E-4,1.846769E-4,1.103562E-4,1.025141E-5,3.931751E-6,9.589105E-6,1.649033E-4,5.78456E-4,1.081427E-5,2.446206E-8,7.85001E-5,0.005586965,4.299105E-4,4.853912E-6,3.431219E-5,1.271596E-6,5.829329E-7,1.115316E-10,1.28346E-7,3.546077E-29,8.021581,6.245355E-5,453985.2,453985.2
1.029657E-5,15.355,-6.28186E8,1565.241,1565.241,9.589086E-4,1.0,0.8120811,1.502689E-4,0.05438138,0.001723099,0.01047557,2.779618E-5,0.03697314,6.561237E-5,0.005970186,6.10445E-4,1.048305E-6,0.02648086,6.743469E-4,0.00609714,0.01137226,9.56913E-4,8.159099E-8,1.160113E-4,3.53935E-7,4.065973E-7,0.01455776,8.340153E-4,0.001407463,2.066858E-4,5.304872E-6,0.003815421,0.001115761,2.751464E-5,0.001330582,1.026514E-4,8.784355E-4,1.84393E-4,1.083222E-4,1.040742E-5,3.75279E-6,9.45663E-6,1.625873E-4,5.753066E-4,1.040236E-5,2.181509E-8,7.653876E-5,0.005584648,4.294817E-4,4.918321E-6,3.456462E-5,1.287125E-6,5.84666E-7,1.13478E-10,1.178799E-7,2.067248E-29,8.020966,6.244929E-5,453950.4,453950.4
1.033248E-5,15.35541,-6.41771E8,1565.235,1565.235,9.589086E-4,1.0,0.8120382,1.497872E-4,0.05443026,0.001716119,0.01047064,2.768549E-5,0.03700195,6.542106E-5,0.005981392,6.095317E-4,1.042296E-6,0.02646634,6.739703E-4,0.006107179,0.01136777,9.570096E-4,8.047327E-8,1.15411E-4,3.510109E-7,4.032351E-7,0.01454549,8.29067E-4,0.001403268,2.063993E-4,5.284244E-6,0.003814587,0.001117101,2.760806E-5,0.001332408,1.030674E-4,8.801342E-4,1.842737E-4,1.075101E-4,1.047066E-5,3.682864E-6,9.404212E-6,1.616628E-4,5.740409E-4,1.024056E-5,2.082957E-8,7.57611E-5,0.005583718,4.293086E-4,4.944321E-6,3.466626E-5,1.293388E-6,5.853631E-7,1.142703E-10,1.13901E-7,1.663244E-29,8.02072,6.24476E-5,453936.4,453936.5
1.088207E-5,15.36145,-8.29509E8,1565.136,1565.136,9.589086E-4,1.0,0.8114043,1.429138E-4,0.05515251,0.001616661,0.0103956,2.611113E-5,0.03742865,6.266057E-5,0.006149456,5.957751E-4,9.574046E-7,0.02624924,6.680177E-4,0.006255965,0.01129779,9.575944E-4,6.53862E-8,1.066702E-4,3.109001E-7,3.571533E-7,0.01436209,7.60228E-4,0.001340978,2.020641E-4,4.990866E-6,0.003801479,0.001136706,2.901801E-5,0.001359896,1.093932E-4,9.049797E-4,1.821508E-4,9.5758E-5,1.145336E-5,2.763241E-6,8.672704E-6,1.482717E-4,5.551355E-4,8.061567E-6,1.027366E-8,6.48393E-5,0.005569972,4.266711E-4,5.340287E-6,3.619649E-5,1.388357E-6,5.958253E-7,1.26816E-10,6.741268E-8,5.902689E-31,8.017062,6.242307E-5,453729.4,453729.4
1.0917E-5,15.36181,-8.402274E8,1565.129,1565.129,9.589086E-4,1.0,0.8113653,1.425068E-4,0.05519685,0.001610781,0.01039086,2.601819E-5,0.03745491,6.249527E-5,0.006159928,5.949147E-4,9.524269E-7,0.02623576,6.676274E-4,0.006265124,0.01129327,9.575791E-4,6.454252E-8,1.061418E-4,3.086186E-7,3.545345E-7,0.0143507,7.562563E-4,0.001337139,2.017917E-4,4.973548E-6,0.003800626,0.001137898,2.91064E-5,0.001361615,1.097925E-4,9.064878E-4,1.819985E-4,9.505307E-5,1.151674E-5,2.713368E-6,8.630293E-6,1.474669E-4,5.539629E-4,7.940284E-6,9.823274E-9,6.420354E-5,0.005569127,4.265043E-4,5.365312E-6,3.629215E-5,1.394334E-6,5.964778E-7,1.276402E-10,6.520805E-8,4.775606E-31,8.016836,6.24216E-5,453716.6,453716.6
1.093166E-5,15.36196,-8.447188E8,1565.126,1565.126,9.589086E-4,1.0,0.811349,1.42337E-4,0.05521541,0.001608328,0.01038887,2.597943E-5,0.03746591,6.242623E-5,0.006164316,5.945541E-4,9.503517E-7,0.02623011,6.674631E-4,0.006268958,0.01129138,9.57571E-4,6.418913E-8,1.05921E-4,3.076698E-7,3.534455E-7,0.01434593,7.546027E-4,0.001335531,2.016775E-4,4.966325E-6,0.003800267,0.001138397,2.914345E-5,0.001362335,1.0996E-4,9.071182E-4,1.819341E-4,9.475868E-5,1.154338E-5,2.692711E-6,8.612626E-6,1.471307E-4,5.534717E-4,7.889943E-6,9.640235E-9,6.393868E-5,0.005568773,4.264343E-4,5.37581E-6,3.633224E-5,1.39684E-6,5.967513E-7,1.279871E-10,6.430467E-8,4.369478E-31,8.016742,6.242099E-5,453711.3,453711.3
1.096625E-5,15.36231,-8.551225E8,1565.118,1565.118,9.589086E-4,1.0,0.8113106,1.419388E-4,0.05525906,0.001602576,0.01038418,2.588854E-5,0.03749178,6.226419E-5,0.006174651,5.937045E-4,9.454884E-7,0.0262168,6.670747E-4,0.006277979,0.0112869,9.575478E-4,6.337027E-8,1.054022E-4,3.054516E-7,3.508997E-7,0.0143347,7.507326E-4,0.001331749,2.014084E-4,4.949387E-6,0.003799419,0.001139569,2.923077E-5,0.001364032,1.103549E-4,9.085997E-4,1.817807E-4,9.406762E-5,1.160628E-5,2.644615E-6,8.571257E-6,1.463414E-4,5.523155E-4,7.772482E-6,9.221979E-9,6.33184E-5,0.005567941,4.262693E-4,5.40056E-6,3.642668E-5,1.402747E-6,5.973953E-7,1.288076E-10,6.222351E-8,3.543685E-31,8.016519,6.241954E-5,453698.7,453698.7
1.098346E-5,15.36249,-8.602742E8,1565.115,1565.115,9.589086E-4,1.0,0.8112916,1.417419E-4,0.05528072,0.001599732,0.01038185,2.58436E-5,0.03750462,6.218395E-5,0.006179786,5.932823E-4,9.430848E-7,0.02621019,6.668808E-4,0.006282457,0.01128467,9.575341E-4,6.296631E-8,1.051451E-4,3.043582E-7,3.496449E-7,0.01432913,7.488226E-4,0.001329872,2.012746E-4,4.941011E-6,0.003798997,0.00114015,2.927417E-5,0.001364876,1.105513E-4,9.09334E-4,1.817037E-4,9.372546E-5,1.163764E-5,2.621009E-6,8.550827E-6,1.459505E-4,5.517412E-4,7.7147E-6,9.020781E-9,6.301206E-5,0.005567528,4.261872E-4,5.412872E-6,3.647361E-5,1.405684E-6,5.977153E-7,1.292172E-10,6.12136E-8,3.193883E-31,8.016409,6.241883E-5,453692.5,453692.5
1.146892E-5,15.36723,-9.928889E8,1565.004,1565.004,9.589086E-4,1.0,0.8107688,1.365027E-4,0.05587486,0.001524152,0.0103165,2.465048E-5,0.03785754,6.003054E-5,0.006322306,5.81538E-4,8.795896E-7,0.02602718,6.612746E-4,0.006405469,0.01122126,9.56622E-4,5.272824E-8,9.81906E-5,2.76141E-7,3.172853E-7,0.01417482,6.990135E-4,0.001278298,1.975392E-4,4.718626E-6,0.003786863,0.001155963,3.048469E-5,0.001388351,1.16053E-4,9.292479E-4,1.793629E-4,8.454973E-5,1.253241E-5,2.036463E-6,8.014752E-6,1.354334E-4,5.358742E-4,6.253757E-6,4.845899E-9,5.49815E-5,0.005556187,4.238843E-4,5.758038E-6,3.777832E-5,1.487735E-6,6.066081E-7,1.410898E-10,3.861292E-8,1.691897E-32,8.013373,6.239958E-5,453520.6,453520.6
1.149449E-5,15.36747,-9.992541E8,1564.998,1564.998,9.589086E-4,1.0,0.810742,1.362428E-4,0.05590529,0.001520408,0.01031308,2.459141E-5,0.03787566,5.992274E-5,0.006329694,5.809281E-4,8.764621E-7,0.02601771,6.60972E-4,0.006411779,0.0112179,9.565477E-4,5.22335E-8,9.783959E-5,2.747847E-7,3.157311E-7,0.01416684,6.965934E-4,0.001275653,1.973445E-4,4.707615E-6,0.003786214,0.001156766,3.054774E-5,0.001389571,1.163408E-4,9.302552E-4,1.792313E-4,8.409123E-5,1.25801E-5,2.009643E-6,7.988511E-6,1.349057E-4,5.350557E-4,6.185167E-6,4.690207E-9,5.458945E-5,0.005555606,4.237637E-4,5.776101E-6,3.784602E-5,1.492014E-6,6.070697E-7,1.417324E-10,3.768911E-8,1.449358E-32,8.013216,6.239861E-5,453511.8,453511.8
1.150221E-5,15.36754,-1.001123E9,1564.996,1564.996,9.589086E-4,1.0,0.8107339,1.361647E-4,0.05591446,0.001519283,0.01031205,2.457366E-5,0.03788112,5.989031E-5,0.006331921,5.807442E-4,8.755224E-7,0.02601486,6.608805E-4,0.00641368,0.01121689,9.565248E-4,5.208835E-8,9.773396E-5,2.743778E-7,3.152648E-7,0.01416444,6.958669E-4,0.001274857,1.972858E-4,4.704305E-6,0.003786017,0.001157008,3.056676E-5,0.001389939,1.164275E-4,9.305583E-4,1.791914E-4,8.395335E-5,1.25945E-5,2.001621E-6,7.980629E-6,1.34747E-4,5.348091E-4,6.164621E-6,4.644227E-9,5.447173E-5,0.00555543,4.237273E-4,5.78155E-6,3.786644E-5,1.493304E-6,6.072089E-7,1.419267E-10,3.741476E-8,1.383273E-32,8.013169,6.239832E-5,453509.1,453509.1
1.152202E-5,15.36772,-1.005987E9,1564.991,1564.991,9.589086E-4,1.0,0.8107132,1.359648E-4,0.05593796,0.001516403,0.01030941,2.452824E-5,0.03789511,5.98073E-5,0.006337634,5.802725E-4,8.731186E-7,0.02600754,6.606454E-4,0.006418553,0.01121429,9.564649E-4,5.171806E-8,9.74634E-5,2.733384E-7,3.140738E-7,0.01415828,6.940098E-4,0.001272815,1.971351E-4,4.695837E-6,0.003785513,0.001157628,3.061554E-5,0.001390883,1.166503E-4,9.313349E-4,1.790888E-4,8.360041E-5,1.26315E-5,1.981183E-6,7.960473E-6,1.343406E-4,5.341765E-4,6.11221E-6,4.528363E-9,5.417076E-5,0.005554981,4.236339E-4,5.795533E-6,3.79188E-5,1.496615E-6,6.075659E-7,1.424262E-10,3.672011E-8,1.227807E-32,8.013049,6.239758E-5,453502.3,453502.3
1.165278E-5,15.36892,-1.037263E9,1564.959,1564.959,9.589086E-4,1.0,0.8105776,1.346678E-4,0.05609185,0.001497726,0.01029197,2.423364E-5,0.0379868,5.926722E-5,0.006375175,5.771713E-4,8.575489E-7,0.02595947,6.590827E-4,0.006450481,0.01119708,9.560341E-4,4.936111E-8,9.569914E-5,2.666509E-7,3.064123E-7,0.01411782,6.820266E-4,0.00125944,1.961436E-4,4.64091E-6,0.003782168,0.00116168,3.093657E-5,0.001397091,1.181172E-4,9.364013E-4,1.784002E-4,8.130623E-5,1.287658E-5,1.85145E-6,7.830101E-6,1.31695E-4,5.300261E-4,5.777374E-6,3.832543E-9,5.222675E-5,0.005552038,4.230185E-4,5.887651E-6,3.826296E-5,1.518402E-6,6.09913E-7,1.457495E-10,3.244663E-8,5.565979E-33,8.012258,6.239272E-5,453457.5,453457.6
1.166274E-5,15.36901,-1.039576E9,1564.956,1564.956,9.589086E-4,1.0,0.8105674,1.345706E-4,0.05610349,0.001496326,0.01029064,2.421157E-5,0.03799374,5.922664E-5,0.006378024,5.769359E-4,8.563838E-7,0.02595583,6.589628E-4,0.006452896,0.01119577,9.559987E-4,4.918098E-8,9.556627E-5,2.661537E-7,3.058427E-7,0.01411475,6.811331E-4,0.001258429,1.960683E-4,4.636794E-6,0.003781912,0.001161986,3.096096E-5,0.001397563,1.182288E-4,9.367831E-4,1.78347E-4,8.113399E-5,1.289531E-5,1.841929E-6,7.820358E-6,1.314961E-4,5.297117E-4,5.752648E-6,3.784174E-9,5.208167E-5,0.005551815,4.229717E-4,5.894656E-6,3.828907E-5,1.520057E-6,6.100911E-7,1.460046E-10,3.21424E-8,5.240691E-33,8.012198,6.239236E-5,453454.2,453454.2
1.178107E-5,15.37006,-1.066466E9,1564.926,1564.926,9.589086E-4,1.0,0.8104463,1.334327E-4,0.05624081,0.00147995,0.01027492,2.39533E-5,0.03807565,5.875056E-5,0.006411724,5.741504E-4,8.427669E-7,0.02591273,6.575316E-4,0.0064814,0.01118019,9.555532E-4,4.714754E-8,9.400459E-5,2.603751E-7,2.99225E-7,0.01407849,6.707249E-4,0.001246496,1.951759E-4,4.588633E-6,0.003778861,0.001165586,3.124984E-5,0.001403144,1.195509E-4,9.412712E-4,1.777071E-4,7.91155E-5,1.311842E-5,1.73261E-6,7.706607E-6,1.291621E-4,5.259964E-4,5.467151E-6,3.25484E-9,5.039052E-5,0.005549187,4.224166E-4,5.977703E-6,3.859807E-5,1.539661E-6,6.121999E-7,1.490544E-10,2.874271E-8,2.56748E-33,8.011491,6.238807E-5,453414.1,453414.2
1.181342E-5,15.37035,-1.073623E9,1564.917,1564.917,9.589086E-4,1.0,0.8104134,1.331269E-4,0.05627805,0.001475551,0.01027064,2.388393E-5,0.03809788,5.86223E-5,0.006420895,5.733921E-4,8.391143E-7,0.025901,6.571379E-4,0.006489134,0.01117592,9.554234E-4,4.660763E-8,9.358291E-5,2.588354E-7,2.974619E-7,0.01406863,6.679436E-4,0.00124326,1.949328E-4,4.575696E-6,0.003778023,0.001166561,3.132856E-5,0.001404664,1.199115E-4,9.424835E-4,1.775298E-4,7.857236E-5,1.317961E-5,1.703892E-6,7.676131E-6,1.28533E-4,5.24987E-4,5.391653E-6,3.123535E-9,4.993828E-5,0.005548474,4.222651E-4,6.000355E-6,3.868216E-5,1.545003E-6,6.12774E-7,1.498945E-10,2.78779E-8,2.111635E-33,8.011299,6.238691E-5,453403.3,453403.3
1.181802E-5,15.37039,-1.074668E9,1564.916,1564.916,9.589086E-4,1.0,0.8104088,1.330836E-4,0.05628334,0.001474927,0.01027003,2.38741E-5,0.03810104,5.860412E-5,0.006422198,5.732843E-4,8.38597E-7,0.02589934,6.570818E-4,0.006490232,0.01117532,9.554046E-4,4.653144E-8,9.35231E-5,2.586177E-7,2.972127E-7,0.01406723,6.675501E-4,0.001242801,1.948982E-4,4.573863E-6,0.003777904,0.001166699,3.133975E-5,0.00140488,1.199628E-4,9.426555E-4,1.775045E-4,7.849539E-5,1.318832E-5,1.699846E-6,7.671816E-6,1.284438E-4,5.248436E-4,5.380999E-6,3.105293E-9,4.987428E-5,0.005548372,4.222436E-4,6.003576E-6,3.869411E-5,1.545762E-6,6.128556E-7,1.500142E-10,2.775701E-8,2.053725E-33,8.011272,6.238675E-5,453401.7,453401.8
1.182542E-5,15.37045,-1.076253E9,1564.914,1564.914,9.589086E-4,1.0,0.8104013,1.33014E-4,0.05629185,0.001473926,0.01026905,2.385831E-5,0.03810611,5.85749E-5,0.006424295,5.73111E-4,8.37766E-7,0.02589666,6.569915E-4,0.006491998,0.01117434,9.553743E-4,4.640947E-8,9.342695E-5,2.582681E-7,2.968124E-7,0.01406498,6.669181E-4,0.001242062,1.948426E-4,4.570918E-6,0.003777712,0.001166922,3.135775E-5,0.001405228,1.200453E-4,9.42932E-4,1.774637E-4,7.83717E-5,1.320234E-5,1.693356E-6,7.664885E-6,1.283005E-4,5.246129E-4,5.363902E-6,3.076172E-9,4.97715E-5,0.005548209,4.222089E-4,6.008758E-6,3.871333E-5,1.546984E-6,6.129869E-7,1.50207E-10,2.756363E-8,1.963932E-33,8.011228,6.238648E-5,453399.3,453399.3
1.18476E-5,15.37065,-1.081093E9,1564.908,1564.908,9.589086E-4,1.0,0.8103788,1.328062E-4,0.05631728,0.001470938,0.01026611,2.381119E-5,0.0381213,5.848764E-5,0.006430567,5.725923E-4,8.352866E-7,0.02588864,6.567206E-4,0.006497279,0.01117142,9.552824E-4,4.604765E-8,9.313973E-5,2.572265E-7,2.956199E-7,0.01405824,6.650339E-4,0.001239853,1.946762E-4,4.56213E-6,0.003777136,0.001167586,3.141163E-5,0.001406268,1.202921E-4,9.437579E-4,1.773413E-4,7.800244E-5,1.324436E-5,1.674076E-6,7.644209E-6,1.278724E-4,5.239231E-4,5.313039E-6,2.990615E-9,4.946502E-5,0.005547722,4.221052E-4,6.024268E-6,3.877085E-5,1.55064E-6,6.133797E-7,1.507852E-10,2.69927E-8,1.71805E-33,8.011097,6.23857E-5,453391.8,453391.8
1.186328E-5,15.37079,-1.084476E9,1564.904,1564.904,9.589086E-4,1.0,0.810363,1.326598E-4,0.05633524,0.001468833,0.01026403,2.377799E-5,0.03813202,5.842613E-5,0.006435001,5.722257E-4,8.335405E-7,0.02588298,6.565287E-4,0.006501008,0.01116935,9.552165E-4,4.579132E-8,9.293713E-5,2.564942E-7,2.947816E-7,0.01405348,6.637083E-4,0.001238293,1.945586E-4,4.555939E-6,0.003776729,0.001168056,3.144972E-5,0.001407003,1.204667E-4,9.443405E-4,1.772545E-4,7.774222E-5,1.327411E-5,1.660568E-6,7.629653E-6,1.275707E-4,5.234358E-4,5.277348E-6,2.931518E-9,4.924937E-5,0.005547378,4.220319E-4,6.035236E-6,3.88115E-5,1.553224E-6,6.136573E-7,1.511951E-10,2.65959E-8,1.562697E-33,8.011004,6.238514E-5,453386.6,453386.6
1.19055E-5,15.37115,-1.093527E9,1564.893,1564.893,9.589086E-4,1.0,0.8103205,1.322685E-4,0.05638342,0.001463206,0.01025845,2.368927E-5,0.0381608,5.826151E-5,0.006446911,5.712407E-4,8.288755E-7,0.02586776,6.560109E-4,0.006511015,0.01116378,9.550351E-4,4.511859E-8,9.239448E-5,2.545427E-7,2.925475E-7,0.01404069,6.601717E-4,0.001234108,1.942423E-4,4.53939E-6,0.00377563,0.001169313,3.155211E-5,0.001408979,1.209361E-4,9.459012E-4,1.770195E-4,7.70462E-5,1.335428E-5,1.624773E-6,7.590779E-6,1.267629E-4,5.221273E-4,5.182522E-6,2.778315E-9,4.867392E-5,0.005546455,4.218346E-4,6.064727E-6,3.89207E-5,1.56017E-6,6.144034E-7,1.523015E-10,2.555726E-8,1.211427E-33,8.010756,6.238365E-5,453372.5,453372.5
1.19142E-5,15.37123,-1.095411E9,1564.891,1564.891,9.589086E-4,1.0,0.8103117,1.321883E-4,0.05639333,0.001462053,0.0102573,2.367108E-5,0.03816672,5.822773E-5,0.006449363,5.710379E-4,8.279196E-7,0.02586463,6.559039E-4,0.006513074,0.01116263,9.54997E-4,4.497812E-8,9.228305E-5,2.541436E-7,2.920908E-7,0.01403806,6.594479E-4,0.001233247,1.941772E-4,4.535997E-6,0.003775404,0.001169572,3.15732E-5,0.001409386,1.210328E-4,9.462218E-4,1.769709E-4,7.690344E-5,1.337083E-5,1.61749E-6,7.582816E-6,1.265971E-4,5.218581E-4,5.163185E-6,2.747732E-9,4.855613E-5,0.005546265,4.21794E-4,6.070804E-6,3.894318E-5,1.561601E-6,6.14557E-7,1.525302E-10,2.534818E-8,1.149377E-33,8.010705,6.238335E-5,453369.6,453369.6
1.192688E-5,15.37134,-1.098043E9,1564.887,1564.887,9.589086E-4,1.0,0.810299,1.320718E-4,0.05640774,0.001460378,0.01025563,2.364466E-5,0.03817533,5.817866E-5,0.006452931,5.707428E-4,8.265317E-7,0.02586008,6.55748E-4,0.006516067,0.01116096,9.549411E-4,4.477686E-8,9.21211E-5,2.535649E-7,2.914283E-7,0.01403423,6.583977E-4,0.001231996,1.940824E-4,4.531071E-6,0.003775073,0.001169948,3.160389E-5,0.001409978,1.211735E-4,9.466876E-4,1.769E-4,7.66961E-5,1.339493E-5,1.606948E-6,7.571257E-6,1.263563E-4,5.214664E-4,5.135169E-6,2.703836E-9,4.83852E-5,0.005545989,4.217348E-4,6.079647E-6,3.897589E-5,1.563683E-6,6.147806E-7,1.528635E-10,2.504698E-8,1.064849E-33,8.01063,6.23829E-5,453365.4,453365.4
1.206909E-5,15.37255,-1.127224E9,1564.848,1564.848,9.589086E-4,1.0,0.8101574,1.30787E-4,0.05656821,0.001441911,0.01023689,2.335348E-5,0.03827125,5.763604E-5,0.006492791,5.674453E-4,8.112509E-7,0.0258092,6.539875E-4,0.006549405,0.0111422,9.542806E-4,4.260504E-8,9.032638E-5,2.472342E-7,2.841834E-7,0.01399149,6.468786E-4,0.001218066,1.93022E-4,4.476751E-6,0.00377135,0.001174123,3.194724E-5,0.001416599,1.227491E-4,9.518516E-4,1.760943E-4,7.440706E-5,1.366632E-5,1.493357E-6,7.444107E-6,1.236925E-4,5.170984E-4,4.831252E-6,2.257175E-9,4.650965E-5,0.005542912,4.210723E-4,6.178657E-6,3.934131E-5,1.586966E-6,6.172795E-7,1.566336E-10,2.190466E-8,4.518968E-34,8.009801,6.237799E-5,453318.5,453318.5
1.213595E-5,15.37311,-1.140425E9,1564.83,1564.83,9.589086E-4,1.0,0.8100914,1.301969E-4,0.05664289,0.001433434,0.0102281,2.32198E-5,0.03831593,5.738593E-5,0.006511422,5.659037E-4,8.042474E-7,0.02578543,6.531528E-4,0.006564922,0.01113338,9.539495E-4,4.16246E-8,8.94966E-5,2.443585E-7,2.808933E-7,0.01397154,6.416265E-4,0.001211588,1.925256E-4,4.451809E-6,0.00376959,0.00117606,3.210801E-5,0.001419697,1.234874E-4,9.542398E-4,1.757097E-4,7.335437E-5,1.379449E-5,1.442811E-6,7.385903E-6,1.224642E-4,5.150615E-4,4.694763E-6,2.07362E-9,4.565413E-5,0.005541479,4.207616E-4,6.225062E-6,3.951207E-5,1.597863E-6,6.184485E-7,1.584248E-10,2.056738E-8,3.018303E-34,8.009414,6.237572E-5,453296.6,453296.6
1.214041E-5,15.37314,-1.1413E9,1564.829,1564.829,9.589086E-4,1.0,0.810087,1.301578E-4,0.05664785,0.001432873,0.01022751,2.321096E-5,0.0383189,5.736937E-5,0.006512662,5.658012E-4,8.037847E-7,0.02578385,6.53097E-4,0.006565953,0.0111328,9.53927E-4,4.156036E-8,8.94416E-5,2.441691E-7,2.806766E-7,0.01397021,6.412801E-4,0.001211158,1.924925E-4,4.45016E-6,0.003769473,0.001176189,3.211871E-5,0.001419904,1.235365E-4,9.543981E-4,1.75684E-4,7.328473E-5,1.380304E-5,1.439505E-6,7.382059E-6,1.223829E-4,5.149261E-4,4.685807E-6,2.061936E-9,4.559769E-5,0.005541384,4.207409E-4,6.228152E-6,3.952343E-5,1.598588E-6,6.185263E-7,1.585446E-10,2.048123E-8,2.938225E-34,8.009389,6.237557E-5,453295.2,453295.2
1.215481E-5,15.37326,-1.144083E9,1564.825,1564.825,9.589086E-4,1.0,0.8100729,1.30032E-4,0.05666386,0.001431066,0.01022563,2.318247E-5,0.03832848,5.731596E-5,0.006516664,5.6547E-4,8.022929E-7,0.02577875,6.529165E-4,0.00656928,0.0111309,9.538538E-4,4.135022E-8,8.926419E-5,2.435589E-7,2.799786E-7,0.01396593,6.401639E-4,0.001209769,1.923858E-4,4.444843E-6,0.003769093,0.001176604,3.215328E-5,0.001420569,1.236953E-4,9.549088E-4,1.756006E-4,7.30602E-5,1.38307E-5,1.428878E-6,7.369668E-6,1.221206E-4,5.14489E-4,4.656993E-6,2.024657E-9,4.541586E-5,0.005541077,4.206741E-4,6.238133E-6,3.956011E-5,1.60093E-6,6.187775E-7,1.589321E-10,2.020547E-8,2.694434E-34,8.009306,6.237508E-5,453290.5,453290.5
1.238261E-5,15.37512,-1.186303E9,1564.76,1564.76,9.589086E-4,1.0,0.8098517,1.280941E-4,0.0569142,0.001403248,0.01019584,2.274375E-5,0.03847844,5.64901E-5,0.006579561,5.602652E-4,7.793696E-7,0.0256986,6.500363E-4,0.006621311,0.01110087,9.52622E-4,3.822305E-8,8.651129E-5,2.342749E-7,2.693611E-7,0.01389872,6.231117E-4,0.001188081,1.907059E-4,4.362971E-6,0.003763047,0.001183069,3.269755E-5,0.001431046,1.261972E-4,9.628348E-4,1.742621E-4,6.959857E-5,1.427043E-5,1.271018E-6,7.179461E-6,1.180633E-4,5.076394E-4,4.224495E-6,1.51759E-9,4.263776E-5,0.005536268,4.196204E-4,6.395421E-6,4.013623E-5,1.63778E-6,6.227289E-7,1.651364E-10,1.630801E-8,6.817599E-35,8.008007,6.236756E-5,453217.0,453217.0
1.264995E-5,15.37721,-1.231412E9,1564.68,1564.68,9.589086E-4,1.0,0.8095979,1.2594E-4,0.05720119,0.001372363,0.01016114,2.225647E-5,0.03865067,5.55646E-5,0.0066524,5.542388E-4,7.540036E-7,0.02560593,6.465953E-4,0.006680962,0.01106569,9.510106E-4,3.490722E-8,8.34052E-5,2.242056E-7,2.578523E-7,0.01382113,6.044663E-4,0.001163284,1.887544E-4,4.271997E-6,0.003755871,0.001190433,3.333045E-5,0.001443209,1.291091E-4,9.717791E-4,1.726486E-4,6.574686E-5,1.479176E-5,1.108327E-6,6.969368E-6,1.135157E-4,4.997547E-4,3.768935E-6,1.083333E-9,3.960225E-5,0.005530746,4.183921E-4,6.578555E-6,4.080259E-5,1.680537E-6,6.273143E-7,1.725956E-10,1.268797E-8,1.337486E-35,8.006513,6.235908E-5,453132.4,453132.4
