Time_Soln#14 (sec),Volume_Soln#14 (cm3),Volumetric_heat_production_rate_Soln#14 (erg/cm3-sec),Surface_temperature_Soln#14 (K),Temperature_Soln#14 (K),Mass_Soln#14 (g),Pressure_Soln#14 (atm),Mole_fraction_H2_Soln#14 (),Mole_fraction_H_Soln#14 (),Mole_fraction_CH4_Soln#14 (),Mole_fraction_CH3_Soln#14 (),Mole_fraction_C2H6_Soln#14 (),Mole_fraction_C2H5_Soln#14 (),Mole_fraction_C2H4_Soln#14 (),Mole_fraction_C2H3_Soln#14 (),Mole_fraction_C2H2_Soln#14 (),Mole_fraction_C3H8_Soln#14 (),Mole_fraction_C3H6_Soln#14 (),Mole_fraction_C3H5-A_Soln#14 (),Mole_fraction_C3H4-P_Soln#14 (),Mole_fraction_C3H4-A_Soln#14 (),Mole_fraction_C3H3_Soln#14 (),Mole_fraction_IC4H10_Soln#14 (),Mole_fraction_IC4H9_Soln#14 (),Mole_fraction_TC4H9_Soln#14 (),Mole_fraction_IC4H8_Soln#14 (),Mole_fraction_IC4H7_Soln#14 (),Mole_fraction_C4H8-1_Soln#14 (),Mole_fraction_C4H8-2_Soln#14 (),Mole_fraction_C4H71-3_Soln#14 (),Mole_fraction_C4H6_Soln#14 (),Mole_fraction_C4H4_Soln#14 (),Mole_fraction_C4H2_Soln#14 (),Mole_fraction_C6H6_Soln#14 (),Mole_fraction_FULVENE_Soln#14 (),Mole_fraction_C5H6_Soln#14 (),Mole_fraction_C5H5_Soln#14 (),Mole_fraction_MCPTD_Soln#14 (),Mole_fraction_C10H8_Soln#14 (),Mole_fraction_NEOC5H12_Soln#14 (),Mole_fraction_NC5H10_Soln#14 (),Mole_fraction_B1M2_Soln#14 (),Mole_fraction_LC5H8_Soln#14 (),Mole_fraction_NC7H14_Soln#14 (),Mole_fraction_IC8H16_Soln#14 (),Mole_fraction_DIMEPTD_Soln#14 (),Mole_fraction_C7H8_Soln#14 (),Mole_fraction_C7H7_Soln#14 (),Mole_fraction_C6H5C2H_Soln#14 (),Mole_fraction_C6H5C2H3_Soln#14 (),Mole_fraction_C6H5C2H5_Soln#14 (),Mole_fraction_C12H8_Soln#14 (),Mole_fraction_C14H10_Soln#14 (),Mole_fraction_BIN1B_Soln#14 (),Mole_fraction_BIN1A_Soln#14 (),Mole_fraction_NC10H20_Soln#14 (),Mole_fraction_IC12H26_Soln#14 (),Molecular_weight_Soln#14 (g/mole),Mass_density_Soln#14 (g/cm3),Unburned_hydrocarbons_Soln#14 (ppm),Volatile_organic_compounds_Soln#14 (ppm)
1.664464E-4,15.44381,-2.062103E8,1468.556,1468.556,0.001017024,1.0,0.7903708,2.323547E-5,0.07997074,2.198449E-4,0.0066407,4.304715E-6,0.05177398,9.210328E-6,0.01193826,1.75268E-4,0.01810322,1.998128E-4,0.008900995,0.006876248,2.976661E-4,2.41379E-6,2.47499E-8,3.444269E-8,0.008802287,1.790476E-4,2.34085E-4,6.284803E-5,1.375898E-6,0.00277366,0.001701686,9.454714E-5,0.002685622,3.309452E-4,0.001399924,8.570515E-5,4.627061E-6,1.00884E-4,3.500557E-9,2.032516E-6,1.523039E-5,1.118814E-4,1.023141E-10,5.487632E-12,4.179957E-8,0.005309625,1.788071E-4,2.685807E-5,9.962314E-5,4.941933E-5,8.523982E-6,1.296439E-6,7.785567E-9,3.372842E-8,-3.553086E-10,-4.85421E-75,7.935707,6.585322E-5,449125.1,449125.2
1.689493E-4,15.44506,-2.024619E8,1468.435,1468.435,0.001017024,1.0,0.7901282,2.312656E-5,0.08024255,2.181301E-4,0.006602341,4.272482E-6,0.05192497,9.141718E-6,0.01203471,1.71824E-4,0.01798494,1.980056E-4,0.008908026,0.006843986,2.966392E-4,2.321337E-6,2.440869E-8,3.397814E-8,0.008720184,1.769712E-4,2.304043E-4,6.190596E-5,1.363027E-6,0.00275843,0.001704646,9.561716E-5,0.002704946,3.328494E-4,0.001400345,8.569677E-5,4.598624E-6,1.026117E-4,3.428832E-9,2.003055E-6,1.496363E-5,1.088336E-4,9.548452E-11,5.383525E-12,3.727207E-8,0.005302994,1.781209E-4,2.71789E-5,1.00135E-4,4.866141E-5,8.604471E-6,1.31225E-6,7.997359E-9,3.442991E-8,-3.822171E-10,-2.597226E-76,7.934413,6.584789E-5,449051.9,449051.9
1.695876E-4,15.44537,-2.015217E8,1468.405,1468.405,0.001017024,1.0,0.7900667,2.309916E-5,0.08031141,2.176985E-4,0.006592623,4.264384E-6,0.05196314,9.124463E-6,0.0120592,1.709594E-4,0.01795497,1.975504E-4,0.008909702,0.006835819,2.963791E-4,2.298765E-6,2.432299E-8,3.386141E-8,0.008699424,1.764481E-4,2.294837E-4,6.167006E-5,1.359789E-6,0.002754577,0.001705386,9.588932E-5,0.002709858,3.333283E-4,0.001400449,8.569469E-5,4.591479E-6,1.030519E-4,3.41099E-9,1.995675E-6,1.489699E-5,1.080724E-4,1.01935E-10,5.35738E-12,3.621168E-8,0.005301309,1.779479E-4,2.726066E-5,1.002644E-4,4.847153E-5,8.624963E-6,1.316295E-6,8.0518E-9,3.46093E-8,-4.179938E-10,-1.22781E-76,7.934085,6.584653E-5,449033.3,449033.4
1.728834E-4,15.44701,-1.967559E8,1468.25,1468.25,0.001017024,1.0,0.7897524,2.29601E-5,0.08066401,2.155049E-4,0.006542847,4.223234E-6,0.05215815,9.036888E-6,0.01218506,1.665814E-4,0.01780142,1.952355E-4,0.008917606,0.006794034,2.950475E-4,2.188329E-6,2.388871E-8,3.326961E-8,0.008593353,1.73787E-4,2.248412E-4,6.047921E-5,1.343349E-6,0.002734875,0.001709116,9.729018E-5,0.002735121,3.357589E-4,0.001400959,8.568425E-5,4.555224E-6,1.053219E-4,3.321554E-9,1.958295E-6,1.456143E-5,1.042436E-4,8.450785E-11,5.224924E-12,3.128118E-8,0.005292638,1.770677E-4,2.768255E-5,1.009258E-4,4.751255E-5,8.730573E-6,1.337267E-6,8.335772E-9,3.553894E-8,-4.167888E-10,-2.042603E-78,7.93241,6.583958E-5,448938.5,448938.5
1.753803E-4,15.44823,-1.932473E8,1468.135,1468.135,0.001017024,1.0,0.7895173,2.285729E-5,0.08092795,2.13881E-4,0.006505578,4.192829E-6,0.05230359,8.972167E-6,0.01227973,1.633581E-4,0.01768642,1.935197E-4,0.008922791,0.006762793,2.940509E-4,2.110988E-6,2.356848E-8,3.28329E-8,0.008514217,1.71814E-4,2.21442E-4,5.960605E-5,1.331192E-6,0.002720162,0.001711843,9.834656E-5,0.00275415,3.37554E-4,0.00140132,8.567654E-5,4.528418E-6,1.070386E-4,3.256579E-9,1.930822E-6,1.431623E-5,1.014516E-4,8.563774E-11,5.127315E-12,2.808154E-8,0.005286105,1.764148E-4,2.800186E-5,1.014195E-4,4.680908E-5,8.810364E-6,1.353252E-6,8.554086E-9,3.624692E-8,-4.616966E-10,-1.07772E-79,7.931158,6.583434E-5,448867.7,448867.7
1.828308E-4,15.45186,-1.832708E8,1467.804,1467.804,0.001017024,1.0,0.7888312,2.256271E-5,0.08169966,2.092176E-4,0.006396575,4.105769E-6,0.05272624,8.7869E-6,0.01255873,1.541967E-4,0.01734995,1.885833E-4,0.008934372,0.006671613,2.91136E-4,1.908524E-6,2.265492E-8,3.158562E-8,0.008284167,1.661367E-4,2.11854E-4,5.713941E-5,1.296359E-6,0.002677327,0.001719489,1.014737E-4,0.002810369,3.426806E-4,0.001402271,8.56536E-5,4.4514E-6,1.121433E-4,3.075213E-9,1.852771E-6,1.362654E-5,9.364358E-5,6.047134E-11,4.849351E-12,2.069675E-8,0.005266796,1.745338E-4,2.895291E-5,1.02856E-4,4.48216E-5,9.047355E-6,1.401434E-6,9.221936E-9,3.837812E-8,-4.582696E-10,-7.251699E-83,7.927511,6.581891E-5,448661.3,448661.3
1.841466E-4,15.45249,-1.815828E8,1467.747,1467.747,0.001017024,1.0,0.7887123,2.25125E-5,0.08183353,2.08421E-4,0.00637766,4.090935E-6,0.05279916,8.755344E-6,0.01260748,1.526471E-4,0.01729154,1.877386E-4,0.008935837,0.006655817,2.9063E-4,1.876706E-6,2.249976E-8,3.137357E-8,0.008244463,1.651653E-4,2.102413E-4,5.672418E-5,1.290421E-6,0.002669925,0.001720766,1.020221E-4,0.002820211,3.43551E-4,0.001402421,8.564946E-5,4.438214E-6,1.13042E-4,3.044945E-9,1.839569E-6,1.351078E-5,9.234204E-5,5.764982E-11,4.802241E-12,1.966716E-8,0.005263415,1.742117E-4,2.912061E-5,1.031042E-4,4.448717E-5,9.089046E-6,1.41002E-6,9.342482E-9,3.875743E-8,-4.597163E-10,-1.638885E-83,7.92688,6.581621E-5,448625.5,448625.6
1.933547E-4,15.45687,-1.703409E8,1467.365,1467.365,0.001017024,1.0,0.7878989,2.217476E-5,0.08275134,2.030517E-4,0.006247955,3.991274E-6,0.05329586,8.54338E-6,0.01294439,1.423332E-4,0.01689094,1.820331E-4,0.008941637,0.006547661,2.871553E-4,1.681178E-6,2.146076E-8,2.995199E-8,0.007973903,1.586089E-4,1.995511E-4,5.397162E-5,1.250501E-6,0.002619419,0.001729121,1.058289E-4,0.002888398,3.493647E-4,0.001403329,8.561884E-5,4.34888E-6,1.193052E-4,2.845746E-9,1.751548E-6,1.274504E-5,8.382133E-5,4.654728E-11,4.487805E-12,1.410409E-8,0.005239979,1.720349E-4,3.029216E-5,1.047985E-4,4.227344E-5,9.379544E-6,1.470746E-6,1.020797E-8,4.143603E-8,-4.687783E-10,-1.401824E-87,7.922567,6.579755E-5,448381.5,448381.5
1.941122E-4,15.45723,-1.694588E8,1467.334,1467.334,0.001017024,1.0,0.7878333,2.2148E-5,0.08282538,2.026253E-4,0.006237488,3.983382E-6,0.05333569,8.526604E-6,0.01297179,1.415246E-4,0.01685861,1.815791E-4,0.008941781,0.006538944,2.868744E-4,1.666992E-6,2.137876E-8,2.983968E-8,0.007952202,1.580876E-4,1.987153E-4,5.37565E-5,1.247339E-6,0.002615364,0.001729764,1.061396E-4,0.002893954,3.498218E-4,0.001403393,8.561616E-5,4.341742E-6,1.198184E-4,2.83027E-9,1.744635E-6,1.268528E-5,8.316402E-5,5.097334E-11,4.46308E-12,1.375154E-8,0.005238069,1.718616E-4,3.038838E-5,1.049346E-4,4.210076E-5,9.403348E-6,1.475792E-6,1.028091E-8,4.165828E-8,-4.892812E-10,-5.920545E-88,7.92222,6.579604E-5,448361.8,448361.9
2.012935E-4,15.46058,-1.613994E8,1467.054,1467.054,0.001017024,1.0,0.7872222,2.190133E-5,0.08351684,1.986899E-4,0.006139742,3.910717E-6,0.05370578,8.372184E-6,0.0132291,1.341403E-4,0.01655664,1.77382E-4,0.008940814,0.006457589,2.842467E-4,1.5445E-6,2.06255E-8,2.880717E-8,0.007750481,1.532738E-4,1.910885E-4,5.179495E-5,1.218214E-6,0.002577635,0.001735552,1.09068E-4,0.002946231,3.540018E-4,0.00140393,8.55894E-5,4.275474E-6,1.246671E-4,2.689656E-9,1.681267E-6,1.214052E-5,7.723518E-5,4.349337E-11,4.236717E-12,1.098701E-8,0.005220091,1.702598E-4,3.129938E-5,1.062024E-4,4.052951E-5,9.628338E-6,1.524007E-6,1.098558E-8,4.377942E-8,-4.957654E-10,-1.214583E-91,7.918988,6.578178E-5,448178.9,448178.9
2.017192E-4,15.46077,-1.609377E8,1467.038,1467.038,0.001017024,1.0,0.7871865,2.188709E-5,0.08355724,1.984625E-4,0.00613403,3.906534E-6,0.05372731,8.363282E-6,0.01324422,1.33718E-4,0.01653899,1.771391E-4,0.008940629,0.006452837,2.840929E-4,1.537865E-6,2.058216E-8,2.874772E-8,0.007738746,1.529955E-4,1.906525E-4,5.16829E-5,1.216534E-6,0.002575438,0.001735877,1.092406E-4,0.002949308,3.542411E-4,0.001403957,8.558774E-5,4.271621E-6,1.249536E-4,2.681649E-9,1.67764E-6,1.210941E-5,7.690021E-5,5.125819E-11,4.22374E-12,1.085139E-8,0.005219033,1.701671E-4,3.135332E-5,1.062763E-4,4.043996E-5,9.641638E-6,1.526887E-6,1.102811E-8,4.390596E-8,-5.238439E-10,-7.460878E-92,7.9188,6.578094E-5,448168.3,448168.3
2.047806E-4,15.46219,-1.576754E8,1466.922,1466.922,0.001017024,1.0,0.7869318,2.178596E-5,0.08384588,1.968456E-4,0.006093221,3.876767E-6,0.05388075,8.300078E-6,0.01335253,1.307312E-4,0.01641291,1.754107E-4,0.008938892,0.006418894,2.829926E-4,1.492027E-6,2.027471E-8,2.832584E-8,0.007655081,1.510166E-4,1.87567E-4,5.089042E-5,1.204604E-6,0.002559773,0.001738164,1.104785E-4,0.002971362,3.55934E-4,0.001404145,8.557545E-5,4.244147E-6,1.270105E-4,2.625097E-9,1.651878E-6,1.188935E-5,7.454363E-5,4.584415E-11,4.13183E-12,9.953577E-9,0.005211446,1.695076E-4,3.174098E-5,1.068035E-4,3.980739E-5,9.737166E-6,1.547667E-6,1.133649E-8,4.481863E-8,-5.249629E-10,-1.873091E-93,7.917455,6.577493E-5,448092.2,448092.2
2.101742E-4,15.46465,-1.521435E8,1466.725,1466.725,0.001017024,1.0,0.7864906,2.161275E-5,0.08434656,1.940727E-4,0.006022429,3.825854E-6,0.05414553,8.191994E-6,0.01354156,1.256712E-4,0.01619421,1.724416E-4,0.008934176,0.00636003,2.810792E-4,1.418513E-6,1.975002E-8,2.760531E-8,0.007510662,1.476222E-4,1.823333E-4,4.954793E-5,1.184191E-6,0.002532713,0.001741964,1.126458E-4,0.003009915,3.588021E-4,0.001404424,8.55526E-5,4.196684E-6,1.306206E-4,2.529581E-9,1.608051E-6,1.151642E-5,7.060287E-5,4.032424E-11,3.975662E-12,8.651883E-9,0.005198179,1.683747E-4,3.242308E-5,1.077157E-4,3.873916E-5,9.904988E-6,1.584582E-6,1.189061E-8,4.643784E-8,-5.271859E-10,-3.450165E-96,7.915128,6.576445E-5,447960.4,447960.4
2.135228E-4,15.46617,-1.488431E8,1466.606,1466.606,0.001017024,1.0,0.7862214,2.150828E-5,0.08465246,1.923979E-4,0.005979175,3.795177E-6,0.05430645,8.126903E-6,0.01365778,1.22655E-4,0.01606058,1.706449E-4,0.008930233,0.006324066,2.799067E-4,1.377037E-6,1.943468E-8,2.717193E-8,0.007422872,1.45572E-4,1.792067E-4,4.874711E-5,1.171891E-6,0.002516252,0.001744181,1.139827E-4,0.003033658,3.605108E-4,0.001404566,8.553763E-5,4.167786E-6,1.328527E-4,2.472771E-9,1.58179E-6,1.129385E-5,6.828514E-5,3.69801E-11,3.882264E-12,7.990587E-9,0.005190007,1.676893E-4,3.284598E-5,1.082715E-4,3.810426E-5,1.000888E-5,1.607696E-6,1.224166E-8,4.745035E-8,-5.248231E-10,-6.483189E-98,7.913709,6.575801E-5,447880.2,447880.2
2.185385E-4,15.46842,-1.440816E8,1466.432,1466.432,0.001017024,1.0,0.7858246,2.135593E-5,0.08510378,1.899526E-4,0.005915357,3.750492E-6,0.05454265,8.032137E-6,0.01383027,1.183075E-4,0.01586345,1.680173E-4,0.008922953,0.006271,2.781716E-4,1.320129E-6,1.897645E-8,2.654175E-8,0.007293971,1.42579E-4,1.746871E-4,4.759128E-5,1.153976E-6,0.002492066,0.001747304,1.159728E-4,0.003068951,3.629703E-4,0.001404736,8.551411E-5,4.125265E-6,1.361826E-4,2.391E-9,1.543733E-6,1.097239E-5,6.49865E-5,3.249935E-11,3.747212E-12,7.165183E-9,0.005177856,1.666872E-4,3.34786E-5,1.090898E-4,3.719141E-5,1.016409E-5,1.642597E-6,1.277763E-8,4.897722E-8,-5.179573E-10,-2.42223E-100,7.911621,6.574844E-5,447762.0,447762.0
2.190384E-4,15.46864,-1.436193E8,1466.415,1466.415,0.001017024,1.0,0.7857855,2.134099E-5,0.08514833,1.897129E-4,0.005909059,3.746128E-6,0.05456588,8.022862E-6,0.01384736,1.17885E-4,0.015844,1.677594E-4,0.008922141,0.006265762,2.78E-4,1.314769E-6,1.893166E-8,2.648012E-8,0.007281289,1.422856E-4,1.742468E-4,4.74788E-5,1.152222E-6,0.002489686,0.001747603,1.161704E-4,0.003072451,3.632091E-4,0.001404751,8.551169E-5,4.121075E-6,1.365136E-4,2.383058E-9,1.54003E-6,1.09411E-5,6.466856E-5,4.156458E-11,3.734058E-12,7.092149E-9,0.005176651,1.665889E-4,3.35416E-5,1.091705E-4,3.710282E-5,1.017953E-5,1.646094E-6,1.283172E-8,4.913007E-8,-5.507589E-10,-1.375647E-100,7.911415,6.574749E-5,447750.3,447750.3
2.192657E-4,15.46874,-1.434101E8,1466.407,1466.407,0.001017024,1.0,0.7857677,2.133423E-5,0.08516855,1.896041E-4,0.005906199,3.744144E-6,0.05457643,8.018655E-6,0.01385512,1.176935E-4,0.01583516,1.676424E-4,0.008921766,0.006263384,2.779221E-4,1.31235E-6,1.891136E-8,2.645218E-8,0.007275533,1.421525E-4,1.740473E-4,4.742783E-5,1.151426E-6,0.002488606,0.001747738,1.162602E-4,0.003074041,3.633173E-4,0.001404757,8.551059E-5,4.119173E-6,1.366641E-4,2.379459E-9,1.538352E-6,1.092691E-5,6.452464E-5,4.699473E-11,3.728096E-12,7.059449E-9,0.005176103,1.665443E-4,3.357024E-5,1.092071E-4,3.706268E-5,1.018655E-5,1.647685E-6,1.285636E-8,4.919961E-8,-5.728937E-10,-1.06374E-100,7.911321,6.574706E-5,447745.0,447745.0
2.194388E-4,15.46882,-1.432508E8,1466.401,1466.401,0.001017024,1.0,0.7857542,2.132908E-5,0.08518394,1.895214E-4,0.005904023,3.742635E-6,0.05458445,8.015457E-6,0.01386103,1.17548E-4,0.01582844,1.675534E-4,0.008921479,0.006261574,2.778628E-4,1.310516E-6,1.889592E-8,2.643093E-8,0.007271155,1.420513E-4,1.738956E-4,4.738908E-5,1.150822E-6,0.002487784,0.001747841,1.163285E-4,0.003075252,3.633995E-4,0.001404762,8.550975E-5,4.117726E-6,1.367786E-4,2.376724E-9,1.537077E-6,1.091613E-5,6.441533E-5,5.132985E-11,3.723564E-12,7.034758E-9,0.005175687,1.665103E-4,3.359205E-5,1.092349E-4,3.703218E-5,1.019189E-5,1.648897E-6,1.287513E-8,4.925257E-8,-5.897127E-10,-8.746186E-101,7.91125,6.574673E-5,447741.0,447741.0
2.195999E-4,15.46889,-1.431026E8,1466.396,1466.396,0.001017024,1.0,0.7857417,2.13243E-5,0.08519826,1.894445E-4,0.005901998,3.741231E-6,0.05459191,8.012483E-6,0.01386653,1.174127E-4,0.01582219,1.674706E-4,0.00892121,0.00625989,2.778076E-4,1.308814E-6,1.888156E-8,2.641118E-8,0.007267082,1.419572E-4,1.737545E-4,4.735306E-5,1.150259E-6,0.002487019,0.001747936,1.163921E-4,0.003076378,3.634759E-4,0.001404766,8.550897E-5,4.116379E-6,1.368852E-4,2.374181E-9,1.535891E-6,1.090611E-5,6.431376E-5,5.478901E-11,3.71935E-12,7.01193E-9,0.005175299,1.664788E-4,3.361235E-5,1.092608E-4,3.700383E-5,1.019687E-5,1.650025E-6,1.289262E-8,4.93019E-8,-6.034606E-10,-7.289097E-101,7.911184,6.574643E-5,447737.3,447737.3
2.19761E-4,15.46896,-1.429543E8,1466.39,1466.39,0.001017024,1.0,0.7857291,2.131951E-5,0.08521257,1.893676E-4,0.005899974,3.739829E-6,0.05459937,8.009512E-6,0.01387203,1.172777E-4,0.01581594,1.673879E-4,0.00892094,0.006258207,2.777524E-4,1.307118E-6,1.886722E-8,2.639144E-8,0.007263011,1.418632E-4,1.736137E-4,4.731709E-5,1.149698E-6,0.002486255,0.001748031,1.164557E-4,0.003077505,3.635522E-4,0.00140477,8.550818E-5,4.115034E-6,1.369918E-4,2.371642E-9,1.534705E-6,1.08961E-5,6.42124E-5,5.746071E-11,3.715142E-12,6.989255E-9,0.005174911,1.664472E-4,3.363265E-5,1.092867E-4,3.697552E-5,1.020184E-5,1.651154E-6,1.291012E-8,4.935123E-8,-6.144771E-10,-6.074866E-101,7.911118,6.574612E-5,447733.5,447733.5
2.199221E-4,15.46903,-1.428062E8,1466.385,1466.385,0.001017024,1.0,0.7857165,2.131474E-5,0.08522687,1.892908E-4,0.005897952,3.738427E-6,0.05460682,8.006544E-6,0.01387752,1.171428E-4,0.01580969,1.673053E-4,0.008920667,0.006256525,2.776973E-4,1.305427E-6,1.885289E-8,2.637173E-8,0.007258944,1.417692E-4,1.73473E-4,4.728117E-5,1.149136E-6,0.002485491,0.001748126,1.165193E-4,0.003078631,3.636283E-4,0.001404775,8.550739E-5,4.113689E-6,1.370984E-4,2.369107E-9,1.533519E-6,1.08861E-5,6.411122E-5,5.944973E-11,3.71094E-12,6.966731E-9,0.005174523,1.664157E-4,3.365295E-5,1.093126E-4,3.694726E-5,1.020682E-5,1.652283E-6,1.292764E-8,4.940058E-8,-6.231254E-10,-5.062996E-101,7.911052,6.574582E-5,447729.8,447729.8
2.201891E-4,15.46915,-1.425636E8,1466.376,1466.376,0.001017024,1.0,0.7856957,2.130682E-5,0.08525056,1.891638E-4,0.005894603,3.736115E-6,0.05461915,8.001633E-6,0.01388663,1.169197E-4,0.01579935,1.671685E-4,0.008920213,0.006253739,2.776059E-4,1.302636E-6,1.882918E-8,2.63391E-8,0.007252211,1.416137E-4,1.732403E-4,4.722175E-5,1.148207E-6,0.002484227,0.001748283,1.166246E-4,0.003080496,3.637543E-4,0.001404782,8.550609E-5,4.111462E-6,1.372749E-4,2.364914E-9,1.531562E-6,1.086956E-5,6.3944E-5,6.665606E-11,3.703988E-12,6.929737E-9,0.005173881,1.663636E-4,3.368658E-5,1.093555E-4,3.690051E-5,1.021506E-5,1.654156E-6,1.295669E-8,4.948238E-8,-6.519673E-10,-3.743633E-101,7.910943,6.574532E-5,447723.6,447723.6
2.203371E-4,15.46922,-1.424284E8,1466.371,1466.371,0.001017024,1.0,0.7856842,2.130244E-5,0.08526367,1.890935E-4,0.005892749,3.734838E-6,0.05462598,7.998915E-6,0.01389167,1.167964E-4,0.01579362,1.670928E-4,0.008919959,0.006252197,2.775554E-4,1.301097E-6,1.881607E-8,2.632105E-8,0.007248485,1.415277E-4,1.731117E-4,4.718889E-5,1.147693E-6,0.002483528,0.001748369,1.16683E-4,0.003081529,3.638239E-4,0.001404785,8.550536E-5,4.11023E-6,1.373727E-4,2.362596E-9,1.530484E-6,1.086042E-5,6.38516E-5,7.428719E-11,3.700144E-12,6.90942E-9,0.005173525,1.663347E-4,3.370521E-5,1.093792E-4,3.687467E-5,1.021963E-5,1.655193E-6,1.297281E-8,4.952772E-8,-6.814784E-10,-3.167162E-101,7.910882,6.574504E-5,447720.2,447720.2
2.204428E-4,15.46926,-1.423305E8,1466.367,1466.367,0.001017024,1.0,0.785676,2.129932E-5,0.08527303,1.890433E-4,0.005891424,3.73392E-6,0.05463085,7.996975E-6,0.01389527,1.167083E-4,0.01578953,1.670388E-4,0.008919777,0.006251096,2.775193E-4,1.299999E-6,1.880671E-8,2.630817E-8,0.007245823,1.414663E-4,1.730198E-4,4.716543E-5,1.147326E-6,0.002483028,0.001748431,1.167246E-4,0.003082267,3.638736E-4,0.001404788,8.550484E-5,4.10935E-6,1.374426E-4,2.360941E-9,1.52971E-6,1.085389E-5,6.378566E-5,7.678322E-11,3.697399E-12,6.894975E-9,0.005173271,1.663141E-4,3.371853E-5,1.093961E-4,3.685623E-5,1.022289E-5,1.655935E-6,1.298433E-8,4.956012E-8,-6.919104E-10,-2.810421E-101,7.910839,6.574484E-5,447717.7,447717.7
2.205898E-4,15.46933,-1.421959E8,1466.362,1466.362,0.001017024,1.0,0.7856646,2.129499E-5,0.08528605,1.889735E-4,0.005889584,3.732645E-6,0.05463763,7.99428E-6,0.01390028,1.16586E-4,0.01578385,1.669637E-4,0.008919523,0.006249565,2.77469E-4,1.298477E-6,1.87937E-8,2.629027E-8,0.007242125,1.413809E-4,1.728922E-4,4.713285E-5,1.146817E-6,0.002482334,0.001748516,1.167826E-4,0.003083293,3.639427E-4,0.001404792,8.550412E-5,4.108126E-6,1.375398E-4,2.358643E-9,1.528634E-6,1.084482E-5,6.369411E-5,7.860336E-11,3.693587E-12,6.874994E-9,0.005172918,1.662855E-4,3.373704E-5,1.094197E-4,3.683061E-5,1.022742E-5,1.656966E-6,1.300036E-8,4.960519E-8,-7.002338E-10,-2.380193E-101,7.910779,6.574456E-5,447714.3,447714.3
2.207639E-4,15.46941,-1.420377E8,1466.357,1466.357,0.001017024,1.0,0.785651,2.128985E-5,0.08530147,1.888909E-4,0.005887404,3.73114E-6,0.05464565,7.991089E-6,0.01390621,1.164413E-4,0.01577711,1.668747E-4,0.00891922,0.006247752,2.774096E-4,1.29668E-6,1.877831E-8,2.626908E-8,0.007237746,1.412799E-4,1.727411E-4,4.709429E-5,1.146214E-6,0.002481511,0.001748617,1.168512E-4,0.003084508,3.640243E-4,0.001404796,8.550326E-5,4.106678E-6,1.376549E-4,2.355924E-9,1.527363E-6,1.083409E-5,6.358586E-5,8.275587E-11,3.689076E-12,6.851477E-9,0.005172499,1.662516E-4,3.375898E-5,1.094476E-4,3.68003E-5,1.02328E-5,1.658189E-6,1.301936E-8,4.96586E-8,-7.179609E-10,-1.95491E-101,7.910708,6.574423E-5,447710.3,447710.3
2.209181E-4,15.46948,-1.418974E8,1466.351,1466.351,0.001017024,1.0,0.7856391,2.12853E-5,0.0853151,1.888179E-4,0.005885476,3.729809E-6,0.05465274,7.988269E-6,0.01391145,1.163135E-4,0.01577116,1.667961E-4,0.00891895,0.006246148,2.77357E-4,1.295094E-6,1.87647E-8,2.625035E-8,0.007233873,1.411905E-4,1.726077E-4,4.706022E-5,1.14568E-6,0.002480784,0.001748707,1.169119E-4,0.003085583,3.640965E-4,0.0014048,8.55025E-5,4.105396E-6,1.377567E-4,2.353521E-9,1.526239E-6,1.082461E-5,6.349024E-5,8.56683E-11,3.685089E-12,6.830805E-9,0.005172129,1.662216E-4,3.377839E-5,1.094722E-4,3.677352E-5,1.023755E-5,1.659271E-6,1.303619E-8,4.970588E-8,-7.310387E-10,-1.642399E-101,7.910645,6.574394E-5,447706.7,447706.7
2.210722E-4,15.46954,-1.417572E8,1466.346,1466.346,0.001017024,1.0,0.7856271,2.128077E-5,0.08532873,1.887449E-4,0.00588355,3.728478E-6,0.05465983,7.985452E-6,0.0139167,1.161858E-4,0.01576521,1.667176E-4,0.008918679,0.006244546,2.773044E-4,1.293513E-6,1.875111E-8,2.623164E-8,0.007230004,1.411013E-4,1.724744E-4,4.70262E-5,1.145147E-6,0.002480058,0.001748796,1.169727E-4,0.003086658,3.641686E-4,0.001404804,8.550174E-5,4.104116E-6,1.378585E-4,2.351122E-9,1.525115E-6,1.081513E-5,6.33948E-5,8.795768E-11,3.681108E-12,6.810263E-9,0.005171759,1.661916E-4,3.37978E-5,1.094969E-4,3.674678E-5,1.024231E-5,1.660354E-6,1.305304E-8,4.975318E-8,-7.420187E-10,-1.379869E-101,7.910582,6.574365E-5,447703.2,447703.2
2.212263E-4,15.46961,-1.416173E8,1466.341,1466.341,0.001017024,1.0,0.7856152,2.127623E-5,0.08534234,1.886721E-4,0.005881624,3.727149E-6,0.05466691,7.982637E-6,0.01392194,1.160583E-4,0.01575926,1.666391E-4,0.008918407,0.006242944,2.772518E-4,1.291937E-6,1.873753E-8,2.621295E-8,0.007226137,1.410121E-4,1.723413E-4,4.699222E-5,1.144615E-6,0.002479332,0.001748885,1.170334E-4,0.003087732,3.642405E-4,0.001404807,8.550098E-5,4.102836E-6,1.379604E-4,2.348726E-9,1.523991E-6,1.080568E-5,6.329954E-5,8.956154E-11,3.677131E-12,6.789852E-9,0.005171389,1.661617E-4,3.381721E-5,1.095215E-4,3.672008E-5,1.024706E-5,1.661437E-6,1.306989E-8,4.980048E-8,-7.505765E-10,-1.159322E-101,7.910519,6.574336E-5,447699.6,447699.6
