Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_H_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_CH3_Soln#10 (),Mole_fraction_C2H6_Soln#10 (),Mole_fraction_C2H5_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H3_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_C3H8_Soln#10 (),Mole_fraction_NC3H7_Soln#10 (),Mole_fraction_C3H6_Soln#10 (),Mole_fraction_C3H5-A_Soln#10 (),Mole_fraction_C3H4-P_Soln#10 (),Mole_fraction_C3H4-A_Soln#10 (),Mole_fraction_C3H3_Soln#10 (),Mole_fraction_NC4H10_Soln#10 (),Mole_fraction_IC4H10_Soln#10 (),Mole_fraction_IC4H9_Soln#10 (),Mole_fraction_TC4H9_Soln#10 (),Mole_fraction_IC4H8_Soln#10 (),Mole_fraction_IC4H7_Soln#10 (),Mole_fraction_C4H8-1_Soln#10 (),Mole_fraction_C4H8-2_Soln#10 (),Mole_fraction_C4H71-3_Soln#10 (),Mole_fraction_C4H6_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C4H2_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_FULVENE_Soln#10 (),Mole_fraction_C5H6_Soln#10 (),Mole_fraction_C5H5_Soln#10 (),Mole_fraction_MCPTD_Soln#10 (),Mole_fraction_NEOC5H12_Soln#10 (),Mole_fraction_NC5H10_Soln#10 (),Mole_fraction_B1M2_Soln#10 (),Mole_fraction_B1M3_Soln#10 (),Mole_fraction_B2M2_Soln#10 (),Mole_fraction_LC5H8_Soln#10 (),Mole_fraction_NC6H12_Soln#10 (),Mole_fraction_NC7H14_Soln#10 (),Mole_fraction_IC8H16_Soln#10 (),Mole_fraction_DIMEPTD_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_C10H10_Soln#10 (),Mole_fraction_NC10H20_Soln#10 (),Mole_fraction_IC12H26_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
3.205402E-5,15.08315,-1.918055E9,1327.339,1327.339,0.001157303,1.0,0.8514713,3.203717E-5,0.03092005,7.23905E-4,0.00763734,2.480672E-5,0.01776328,1.307573E-5,8.236735E-4,7.833359E-4,1.335072E-6,0.02976575,1.810221E-4,8.398884E-4,0.003436391,2.937669E-5,9.899227E-5,4.061548E-4,6.36281E-6,1.327573E-5,0.02422276,0.005102615,0.002732276,2.319888E-4,2.471065E-5,0.003220354,2.547209E-4,1.163058E-6,6.371557E-4,5.868024E-6,1.420851E-4,2.723167E-5,1.208124E-4,2.367455E-4,5.550065E-4,5.23749E-4,8.763331E-5,2.485125E-5,0.00125601,9.183986E-5,7.332382E-4,0.004438126,0.001704957,0.006491473,1.433386E-4,9.84225E-6,1.80301E-4,1.944536E-6,0.001452401,2.792207E-4,8.357094,7.672824E-5,472973.7,472973.7
3.209195E-5,15.08323,-1.914619E9,1327.324,1327.324,0.001157303,1.0,0.8514509,3.20068E-5,0.03093149,7.231981E-4,0.00763786,2.478629E-5,0.01777043,1.306756E-5,8.242384E-4,7.834053E-4,1.333528E-6,0.0297685,1.81025E-4,8.40588E-4,0.003438469,2.937691E-5,9.898635E-5,4.061078E-4,6.351684E-6,1.325348E-5,0.02422594,0.005101081,0.002732668,2.320457E-4,2.469366E-5,0.003221152,2.549726E-4,1.164673E-6,6.374435E-4,5.874581E-6,1.422285E-4,2.726628E-5,1.208735E-4,2.366989E-4,5.548687E-4,5.238879E-4,8.760934E-5,2.486394E-5,0.001256133,9.183834E-5,7.330403E-4,0.004433314,0.001704685,0.006491186,1.433066E-4,9.851416E-6,1.803648E-4,1.94655E-6,0.001450949,2.784247E-4,8.356956,7.672784E-5,472965.9,472965.9
3.213399E-5,15.08331,-1.910816E9,1327.308,1327.308,0.001157303,1.0,0.8514284,3.197324E-5,0.03094415,7.224166E-4,0.007638434,2.476369E-5,0.01777834,1.305853E-5,8.248638E-4,7.834819E-4,1.331823E-6,0.02977153,1.810282E-4,8.413628E-4,0.00344077,2.937718E-5,9.897977E-5,4.060556E-4,6.339391E-6,1.32289E-5,0.02422947,0.005099379,0.002733103,2.321087E-4,2.467487E-5,0.003222036,2.552514E-4,1.166462E-6,6.37762E-4,5.881845E-6,1.423874E-4,2.730461E-5,1.209411E-4,2.366472E-4,5.547159E-4,5.240415E-4,8.758278E-5,2.487798E-5,0.001256268,9.183662E-5,7.32821E-4,0.00442799,0.001704383,0.006490867,1.432711E-4,9.861567E-6,1.804354E-4,1.948781E-6,0.001449343,2.775458E-4,8.356804,7.67274E-5,472957.2,472957.3
3.288897E-5,15.08486,-1.844474E9,1327.016,1327.016,0.001157303,1.0,0.8510287,3.138495E-5,0.03116898,7.087057E-4,0.007648452,2.43661E-5,0.01791898,1.289939E-5,8.360226E-4,7.848191E-4,1.301901E-6,0.02982458,1.810866E-4,8.55221E-4,0.003481729,2.938496E-5,9.885989E-5,4.05114E-4,6.124797E-6,1.279924E-5,0.02429151,0.005068578,0.002740705,2.33221E-4,2.434357E-5,0.003237688,2.602362E-4,1.198599E-6,6.434309E-4,6.01199E-6,1.452387E-4,2.799121E-5,1.221337E-4,2.357219E-4,5.519638E-4,5.267208E-4,8.710389E-5,2.512733E-5,0.001258637,9.180034E-5,7.288897E-4,0.004333826,0.00169892,0.006485227,1.426435E-4,1.004299E-5,1.816845E-4,1.988737E-6,0.001420973,2.622855E-4,8.354105,7.671951E-5,472804.5,472804.5
3.336392E-5,15.08582,-1.804529E9,1326.837,1326.837,0.001157303,1.0,0.8507824,3.102832E-5,0.03130804,7.003795E-4,0.00765448,2.412354E-5,0.01800609,1.280215E-5,8.429719E-4,7.85624E-4,1.283742E-6,0.02985667,1.811239E-4,8.638842E-4,0.003507148,2.939267E-5,9.878279E-5,4.045174E-4,5.995503E-6,1.253994E-5,0.02432933,0.005048983,0.002745302,2.339032E-4,2.414088E-5,0.003247335,2.633509E-4,1.218815E-6,6.469479E-4,6.093567E-6,1.470294E-4,2.842122E-5,1.22864E-4,2.351422E-4,5.50225E-4,5.283337E-4,8.68012E-5,2.528151E-5,0.001260065,9.177243E-5,7.264237E-4,0.004275955,0.001695449,0.006481748,1.422573E-4,1.015627E-5,1.824525E-4,2.013768E-6,0.001403578,2.531696E-4,8.352448,7.671463E-5,472710.7,472710.8
3.338166E-5,15.08586,-1.803024E9,1326.83,1326.83,0.001157303,1.0,0.8507733,3.101517E-5,0.0313132,7.000729E-4,0.007654702,2.411459E-5,0.01800932,1.279856E-5,8.432304E-4,7.856536E-4,1.283073E-6,0.02985785,1.811253E-4,8.642069E-4,0.003508093,2.9393E-5,9.877989E-5,4.044951E-4,5.990757E-6,1.253041E-5,0.02433072,0.005048248,0.002745471,2.339284E-4,2.413339E-5,0.003247692,2.634669E-4,1.21957E-6,6.470785E-4,6.096609E-6,1.470962E-4,2.843725E-5,1.22891E-4,2.351206E-4,5.501599E-4,5.283928E-4,8.678987E-5,2.528723E-5,0.001260117,9.177131E-5,7.263317E-4,0.004273814,0.001695318,0.006481619,1.42243E-4,1.016048E-5,1.824809E-4,2.014701E-6,0.001402935,2.528362E-4,8.352387,7.671445E-5,472707.3,472707.3
3.340626E-5,15.08591,-1.801029E9,1326.821,1326.821,0.001157303,1.0,0.8507607,3.099696E-5,0.03132035,6.996481E-4,0.007655008,2.410219E-5,0.0180138,1.279358E-5,8.435888E-4,7.856945E-4,1.282147E-6,0.02985948,1.811272E-4,8.646544E-4,0.003509402,2.939346E-5,9.877586E-5,4.044641E-4,5.984184E-6,1.251722E-5,0.02433266,0.005047228,0.002745705,2.339634E-4,2.412302E-5,0.003248188,2.636277E-4,1.220617E-6,6.472596E-4,6.100828E-6,1.471889E-4,2.845948E-5,1.229284E-4,2.350907E-4,5.500697E-4,5.284748E-4,8.677417E-5,2.529516E-5,0.00126019,9.176976E-5,7.262042E-4,0.004270847,0.001695138,0.006481441,1.422232E-4,1.016633E-5,1.825203E-4,2.015995E-6,0.001402044,2.523745E-4,8.352302,7.671419E-5,472702.5,472702.5
3.342567E-5,15.08595,-1.799386E9,1326.814,1326.814,0.001157303,1.0,0.8507507,3.098262E-5,0.03132599,6.993134E-4,0.007655249,2.409241E-5,0.01801734,1.278966E-5,8.438716E-4,7.857267E-4,1.281416E-6,0.02986077,1.811287E-4,8.650075E-4,0.003510434,2.939383E-5,9.877267E-5,4.044396E-4,5.979005E-6,1.250683E-5,0.02433418,0.005046423,0.00274589,2.339909E-4,2.411484E-5,0.003248578,2.637546E-4,1.221443E-6,6.474024E-4,6.104156E-6,1.47262E-4,2.847702E-5,1.229579E-4,2.35067E-4,5.499985E-4,5.285393E-4,8.676177E-5,2.530141E-5,0.001260247,9.176852E-5,7.261035E-4,0.004268507,0.001694995,0.0064813,1.422076E-4,1.017095E-5,1.825513E-4,2.017017E-6,0.001401341,2.520109E-4,8.352235,7.6714E-5,472698.7,472698.7
3.349545E-5,15.08609,-1.793625E9,1326.788,1326.788,0.001157303,1.0,0.850715,3.093127E-5,0.03134623,6.981132E-4,0.007656114,2.405736E-5,0.01803003,1.27756E-5,8.448869E-4,7.858421E-4,1.278799E-6,0.02986538,1.811342E-4,8.662758E-4,0.003514141,2.939518E-5,9.876122E-5,4.043517E-4,5.960448E-6,1.246958E-5,0.02433964,0.005043528,0.002746551,2.340898E-4,2.40855E-5,0.00324998,2.642105E-4,1.224413E-6,6.479152E-4,6.116117E-6,1.475248E-4,2.854003E-5,1.230636E-4,2.349821E-4,5.497425E-4,5.287706E-4,8.67172E-5,2.532385E-5,0.001260452,9.176403E-5,7.257419E-4,0.004260113,0.001694483,0.006480794,1.421515E-4,1.018752E-5,1.826628E-4,2.020686E-6,0.001398821,2.507089E-4,8.351995,7.671328E-5,472685.1,472685.1
3.364431E-5,15.08639,-1.781457E9,1326.733,1326.733,0.001157303,1.0,0.8506389,3.082243E-5,0.0313893,6.955683E-4,0.007657944,2.398297E-5,0.01805703,1.274574E-5,8.470496E-4,7.860865E-4,1.273252E-6,0.02987516,1.81146E-4,8.68979E-4,0.003522031,2.93982E-5,9.87367E-5,4.041639E-4,5.921153E-6,1.239068E-5,0.02435123,0.00503734,0.002747951,2.342997E-4,2.402322E-5,0.00325296,2.65182E-4,1.230749E-6,6.490067E-4,6.141622E-6,1.480854E-4,2.867437E-5,1.232881E-4,2.34801E-4,5.49196E-4,5.292601E-4,8.662204E-5,2.537158E-5,0.001260886,9.175417E-5,7.249707E-4,0.004242275,0.001693387,0.00647972,1.420324E-4,1.022283E-5,1.828996E-4,2.028509E-6,0.001393468,2.479561E-4,8.351484,7.671177E-5,472656.2,472656.2
3.366717E-5,15.08643,-1.779597E9,1326.725,1326.725,0.001157303,1.0,0.8506273,3.08058E-5,0.03139589,6.951795E-4,0.007658224,2.39716E-5,0.01806116,1.274118E-5,8.473811E-4,7.861238E-4,1.272404E-6,0.02987665,1.811478E-4,8.693937E-4,0.00352324,2.939869E-5,9.873292E-5,4.04135E-4,5.915156E-6,1.237863E-5,0.024353,0.005036389,0.002748165,2.343318E-4,2.40137E-5,0.003253416,2.65331E-4,1.231721E-6,6.49174E-4,6.145535E-6,1.481715E-4,2.869498E-5,1.233225E-4,2.347732E-4,5.491121E-4,5.293348E-4,8.660742E-5,2.537889E-5,0.001260952,9.175262E-5,7.248523E-4,0.004239545,0.001693219,0.006479555,1.420141E-4,1.022825E-5,1.829358E-4,2.029709E-6,0.001392649,2.475365E-4,8.351406,7.671154E-5,472651.8,472651.8
3.406244E-5,15.08722,-1.747932E9,1326.581,1326.581,0.001157303,1.0,0.8504274,3.052177E-5,0.03150931,6.885352E-4,0.00766298,2.377698E-5,0.01813232,1.266302E-5,8.530957E-4,7.86759E-4,1.257922E-6,0.02990212,1.811792E-4,8.765496E-4,0.003544051,2.940781E-5,9.866719E-5,4.036348E-4,5.812946E-6,1.217326E-5,0.02438331,0.005019882,0.002751812,2.348823E-4,2.385053E-5,0.00326125,2.679022E-4,1.248544E-6,6.520529E-4,6.213139E-6,1.496588E-4,2.905085E-5,1.239107E-4,2.342935E-4,5.476585E-4,5.306063E-4,8.635429E-5,2.550458E-5,0.001262081,9.17245E-5,7.228079E-4,0.004192716,0.001690298,0.006476728,1.417011E-4,1.032168E-5,1.835577E-4,2.050442E-6,0.00137861,2.404086E-4,8.350065,7.670754E-5,472575.9,472575.9
4.0E-5,15.0983,-1.357213E9,1324.692,1324.692,0.001157303,1.0,0.8477033,2.691739E-5,0.03308442,6.036339E-4,0.007720782,2.123772E-5,0.01912634,1.163666E-5,9.35027E-4,7.944546E-4,1.073378E-6,0.03021846,1.816688E-4,9.80925E-4,0.003836124,2.96891E-5,9.760514E-5,3.959682E-4,4.554966E-6,9.627136E-6,0.02477464,0.00476331,0.002796744,2.422046E-4,2.169427E-5,0.003368127,3.052944E-4,1.501109E-6,6.925986E-4,7.212844E-6,1.718393E-4,3.426332E-5,1.316197E-4,2.272691E-4,5.256058E-4,5.457764E-4,8.25158E-5,2.724493E-5,0.001275795,9.103633E-5,6.926897E-4,0.003564116,0.001645019,0.006438021,1.374589E-4,1.167733E-5,1.91941E-4,2.3568E-6,0.001191712,1.567795E-4,8.332056,7.665124E-5,471556.6,471556.7
4.635221E-5,15.10894,-1.065595E9,1323.111,1323.111,0.001157303,1.0,0.8452493,2.405181E-5,0.03455316,5.353876E-4,0.007761817,1.911887E-5,0.02006246,1.076969E-5,0.001015896,7.998082E-4,9.259966E-7,0.03045264,1.822104E-4,0.001086965,0.004110248,3.021072E-5,9.637474E-5,3.876572E-4,3.617215E-6,7.704078E-6,0.0250884,0.004481691,0.002828609,2.484615E-4,1.985173E-5,0.003464277,3.430361E-4,1.770906E-6,7.313583E-4,8.256884E-6,1.952862E-4,3.954937E-5,1.378741E-4,2.201476E-4,5.02044E-4,5.554723E-4,7.843357E-5,2.885337E-5,0.001285225,8.987699E-5,6.618867E-4,0.003018739,0.001595251,0.006402819,1.33678E-4,1.304423E-5,1.993052E-4,2.677489E-6,0.001031091,1.012267E-4,8.316256,7.659728E-5,470662.4,470662.4
4.651211E-5,15.10919,-1.059483E9,1323.076,1323.076,0.001157303,1.0,0.8451924,2.398922E-5,0.03458777,5.338904E-4,0.007762645,1.907155E-5,0.02008462,1.075019E-5,0.001017856,7.999139E-4,9.227776E-7,0.03045748,1.822242E-4,0.001089568,0.004116688,3.022596E-5,9.634308E-5,3.874484E-4,3.597476E-6,7.663337E-6,0.02509518,0.004474612,0.002829238,2.48602E-4,1.981007E-5,0.003466499,3.439591E-4,1.77769E-6,7.322827E-4,8.282904E-6,1.958731E-4,3.967849E-5,1.380089E-4,2.199736E-4,5.014557E-4,5.556465E-4,7.833201E-5,2.889104E-5,0.001285408,8.984349E-5,6.611315E-4,0.003006405,0.001593995,0.006401999,1.335909E-4,1.307769E-5,1.994731E-4,2.685503E-6,0.001027466,1.0014E-4,8.315895,7.659599E-5,470642.0,470642.0
4.654661E-5,15.10925,-1.058156E9,1323.069,1323.069,0.001157303,1.0,0.8451802,2.397577E-5,0.03459522,5.335686E-4,0.007762822,1.906137E-5,0.02008939,1.074599E-5,0.001018278,7.999365E-4,9.220857E-7,0.03045851,1.822272E-4,0.001090129,0.004118074,3.022927E-5,9.633624E-5,3.874033E-4,3.593238E-6,7.654589E-6,0.02509664,0.004473085,0.002829373,2.486322E-4,1.980111E-5,0.003466977,3.441581E-4,1.779154E-6,7.324818E-4,8.288517E-6,1.959997E-4,3.970633E-5,1.380378E-4,2.19936E-4,5.013289E-4,5.556837E-4,7.831011E-5,2.889915E-5,0.001285447,8.983624E-5,6.609687E-4,0.003003752,0.001593724,0.006401823,1.335721E-4,1.308491E-5,1.995092E-4,2.687231E-6,0.001026686,9.990721E-5,8.315817,7.659571E-5,470637.6,470637.6
4.830279E-5,15.112,-9.941793E8,1322.696,1322.696,0.001157303,1.0,0.8445704,2.331478E-5,0.03496831,5.177376E-4,0.007771345,1.85585E-5,0.02032855,1.053838E-5,0.001039565,8.010156E-4,8.880999E-7,0.03050864,1.823784E-4,0.00111851,0.004187349,3.040238E-5,9.598696E-5,3.851145E-4,3.386962E-6,7.228121E-6,0.02516788,0.004395533,0.002835787,2.501249E-4,1.935702E-5,0.00349079,3.542093E-4,1.853639E-6,7.424791E-4,8.573574E-6,2.024344E-4,4.111127E-5,1.394488E-4,2.180413E-4,4.948914E-4,5.573935E-4,7.719993E-5,2.930441E-5,0.001287292,8.945623E-5,6.527422E-4,0.002872426,0.001579945,0.006393019,1.326384E-4,1.34496E-5,2.013023E-4,2.775112E-6,9.880838E-4,8.879721E-5,8.311958,7.658175E-5,470419.2,470419.2
5.0E-5,15.1146,-9.375021E8,1322.356,1322.356,0.001157303,1.0,0.8440042,2.271675E-5,0.03531765,5.033907E-4,0.007778692,1.809906E-5,0.02055295,1.034795E-5,0.001059765,8.019299E-4,8.573844E-7,0.03055239,1.825248E-4,0.001145597,0.004251937,3.057828E-5,9.564739E-5,3.82911E-4,3.203848E-6,6.848445E-6,0.02523156,0.004321016,0.002841187,2.514875E-4,1.894889E-5,0.003512862,3.637827E-4,1.925572E-6,7.518924E-4,8.847929E-6,2.086351E-4,4.244706E-5,1.407015E-4,2.162382E-4,4.887123E-4,5.587238E-4,7.613648E-5,2.968248E-5,0.001288825,8.907004E-5,6.449066E-4,0.002752114,0.001566663,0.006384822,1.317729E-4,1.379745E-5,2.029528E-4,2.859848E-6,9.527097E-4,7.931773E-5,8.308397,7.656859E-5,470217.6,470217.7
6.0E-5,15.12877,-6.818028E8,1320.697,1320.697,0.001157303,1.0,0.8410536,1.981984E-5,0.03718521,4.336337E-4,0.007808108,1.581299E-5,0.02175961,9.386946E-6,0.001172264,8.052776E-4,7.096161E-7,0.03073591,1.833926E-4,0.001298935,0.004589768,3.173497E-5,9.363243E-5,3.701773E-4,2.37008E-6,5.105551E-6,0.02552132,0.003895861,0.002859878,2.581753E-4,1.688129E-5,0.003626974,4.175827E-4,2.348093E-6,8.030578E-4,1.044754E-5,2.448106E-4,4.988929E-5,1.461678E-4,2.061426E-4,4.533489E-4,5.613123E-4,7.009126E-5,3.167651E-5,0.001293764,8.650264E-5,6.009925E-4,0.002154377,0.001489781,0.006341765,1.272769E-4,1.576673E-5,2.112881E-4,3.357365E-6,7.762007E-4,4.151457E-5,8.290201,7.649686E-5,469187.8,469187.8
7.0E-5,15.14131,-5.154306E8,1319.465,1319.465,0.001157303,1.0,0.8386123,1.765613E-5,0.03879378,3.814011E-4,0.007821051,1.404277E-5,0.02280765,8.620656E-6,0.001275522,8.061454E-4,6.015255E-7,0.03082984,1.842632E-4,0.001442612,0.004864966,3.299716E-5,9.163709E-5,3.579887E-4,1.8145E-6,3.929778E-6,0.0257005,0.00350303,0.002861717,2.630879E-4,1.52325E-5,0.003719664,4.673185E-4,2.767435E-6,8.482155E-4,1.203008E-5,2.803387E-4,5.663985E-5,1.490132E-4,1.968579E-4,4.200735E-4,5.573738E-4,6.446427E-5,3.334865E-5,0.001293529,8.360987E-5,5.607496E-4,0.001703495,0.001416383,0.006305692,1.235443E-4,1.762282E-5,2.177571E-4,3.855663E-6,6.409851E-4,2.225372E-5,8.275606,7.64335E-5,468361.9,468361.9
7.761829E-5,15.14995,-4.254039E8,1318.723,1318.723,0.001157303,1.0,0.8370063,1.63246E-5,0.0398854,3.493051E-4,0.007823784,1.292991E-5,0.02352303,8.124514E-6,0.001349133,8.057022E-4,5.366965E-7,0.03086214,1.84922E-4,0.00154622,0.005039967,3.397432E-5,9.015056E-5,3.491107E-4,1.505712E-6,3.27068E-6,0.02578387,0.003228713,0.002855124,2.65949E-4,1.417152E-5,0.003779409,5.027232E-4,3.083919E-6,8.79399E-4,1.323154E-5,3.069295E-4,6.135576E-5,1.498502E-4,1.902576E-4,3.96232E-4,5.514822E-4,6.046574E-5,3.445404E-5,0.001290942,8.128983E-5,5.323629E-4,0.001432043,0.001363277,0.006281746,1.210569E-4,1.897556E-5,2.217365E-4,4.237609E-6,5.578994E-4,1.400766E-5,8.266235,7.638991E-5,467831.5,467831.5
7.909605E-5,15.15154,-4.106232E8,1318.595,1318.595,0.001157303,1.0,0.8367159,1.60906E-5,0.04008573,3.436745E-4,0.007823777,1.273272E-5,0.02365466,8.035184E-6,0.001362964,8.055314E-4,5.254749E-7,0.03086543,1.850487E-4,0.001565765,0.00507087,3.416298E-5,8.98663E-5,3.4743E-4,1.454241E-6,3.160403E-6,0.02579576,0.003178053,0.002853206,2.664311E-4,1.398141E-5,0.003790085,5.093549E-4,3.144954E-6,8.851666E-4,1.346454E-5,3.120369E-4,6.223024E-5,1.499023E-4,1.890203E-4,3.917596E-4,5.501239E-4,5.971852E-5,3.465401E-5,0.001290251,8.083306E-5,5.270702E-4,0.001385263,0.00135327,0.0062774,1.206026E-4,1.923257E-5,2.224284E-4,4.31199E-6,5.434006E-4,1.281773E-5,8.26456,7.638188E-5,467736.7,467736.7
7.998413E-5,15.15249,-4.021001E8,1318.519,1318.519,0.001157303,1.0,0.8365444,1.595332E-5,0.04020446,3.403731E-4,0.007823699,1.261683E-5,0.02373272,7.982466E-6,0.001371209,8.054171E-4,5.189179E-7,0.03086701,1.851246E-4,0.001577427,0.005088996,3.427608E-5,8.969614E-5,3.464264E-4,1.424445E-6,3.096509E-6,0.02580231,0.003148006,0.002851965,2.667105E-4,1.386937E-5,0.003796369,5.133044E-4,3.181573E-6,8.885916E-4,1.360458E-5,3.150981E-4,6.274966E-5,1.49918E-4,1.882832E-4,3.890956E-4,5.492788E-4,5.927384E-5,3.477209E-5,0.001289809,8.055782E-5,5.239217E-4,0.00135798,0.001347302,0.006274831,1.203336E-4,1.938623E-5,2.228326E-4,4.356738E-6,5.349155E-4,1.21536E-5,8.263573,7.637711E-5,467680.8,467680.9
8.0E-5,15.15251,-4.019502E8,1318.518,1318.518,0.001157303,1.0,0.8365414,1.595089E-5,0.04020657,3.403146E-4,0.007823697,1.261478E-5,0.02373411,7.98153E-6,0.001371356,8.05415E-4,5.188019E-7,0.03086703,1.85126E-4,0.001577635,0.005089317,3.42781E-5,8.969311E-5,3.464086E-4,1.42392E-6,3.095383E-6,0.02580242,0.003147471,0.002851942,2.667154E-4,1.386739E-5,0.003796481,5.133748E-4,3.182227E-6,8.886526E-4,1.360708E-5,3.151528E-4,6.27589E-5,1.499182E-4,1.882701E-4,3.890482E-4,5.492635E-4,5.926592E-5,3.477418E-5,0.001289801,8.055289E-5,5.238657E-4,0.001357498,0.001347195,0.006274785,1.203288E-4,1.938897E-5,2.228398E-4,4.357538E-6,5.347654E-4,1.214206E-5,8.263556,7.637703E-5,467679.9,467679.9
8.179639E-5,15.15439,-3.85496E8,1318.371,1318.371,0.001157303,1.0,0.8362013,1.568062E-5,0.04044302,3.338192E-4,0.00782338,1.238618E-5,0.02388967,7.877045E-6,0.001387884,8.051583E-4,5.05952E-7,0.03086933,1.852789E-4,0.001601031,0.005124979,3.450608E-5,8.935052E-5,3.443935E-4,1.366139E-6,2.971359E-6,0.02581432,0.003087611,0.002849232,2.672574E-4,1.36457E-5,0.003808898,5.212811E-4,3.256156E-6,8.954874E-4,1.389041E-5,3.213258E-4,6.379554E-5,1.499152E-4,1.867937E-4,3.837144E-4,5.474914E-4,5.837652E-5,3.500831E-5,0.001288849,7.999468E-5,5.175709E-4,0.001304158,0.00133523,0.006269685,1.197933E-4,1.9698E-5,2.236317E-4,4.448166E-6,5.181109E-4,1.090683E-5,8.261606,7.636753E-5,467569.5,467569.5
8.294984E-5,15.15558,-3.754474E8,1318.28,1318.28,0.001157303,1.0,0.8359875,1.551201E-5,0.04059231,3.297703E-4,0.007823071,1.224329E-5,0.02398797,7.811398E-6,0.001398394,8.049765E-4,4.979768E-7,0.03087022,1.853766E-4,0.001615921,0.005147194,3.465185E-5,8.913168E-5,3.4311E-4,1.330683E-6,2.895179E-6,0.02582107,0.003049811,0.00284736,2.675898E-4,1.350667E-5,0.003816673,5.263007E-4,3.303523E-6,8.998126E-4,1.407239E-5,3.25276E-4,6.44515E-5,1.498898E-4,1.858557E-4,3.803276E-4,5.463125E-4,5.781242E-5,3.515544E-5,0.0012882,7.963541E-5,5.135799E-4,0.001271149,0.001327623,0.006266476,1.194553E-4,1.98952E-5,2.241226E-4,4.506438E-6,5.077585E-4,1.0183E-5,8.260384,7.636154E-5,467500.3,467500.4
8.465491E-5,15.15731,-3.612887E8,1318.149,1318.149,0.001157303,1.0,0.8356777,1.52695E-5,0.0408095,3.239512E-4,0.00782247,1.203741E-5,0.02413107,7.716334E-6,0.001413787,8.046848E-4,4.865622E-7,0.03087074,1.855204E-4,0.001637744,0.005179086,3.486634E-5,8.880982E-5,3.412275E-4,1.280485E-6,2.787223E-6,0.02582982,0.002994841,0.002844412,2.680598E-4,1.330572E-5,0.00382789,5.3364E-4,3.373391E-6,9.06118E-4,1.434149E-5,3.310959E-4,6.540749E-5,1.498203E-4,1.844832E-4,3.753756E-4,5.44515E-4,5.698843E-5,3.536849E-5,0.001287187,7.910337E-5,5.077518E-4,0.001224051,0.001316483,0.006261823,1.189636E-4,2.0185E-5,2.248242E-4,4.59269E-6,4.929234E-4,9.20287E-6,8.25862,7.63528E-5,467400.5,467400.5
8.610941E-5,15.15877,-3.498275E8,1318.041,1318.041,0.001157303,1.0,0.8354192,1.506867E-5,0.04099157,3.191367E-4,0.007821831,1.18666E-5,0.02425112,7.63703E-6,0.001426785,8.044153E-4,4.77162E-7,0.03087048,1.856423E-4,0.001656185,0.005205422,3.504828E-5,8.853682E-5,3.396355E-4,1.239637E-6,2.699286E-6,0.02583619,0.002948796,0.002841735,2.684412E-4,1.313844E-5,0.003837209,5.398255E-4,3.432845E-6,9.114157E-4,1.457116E-5,3.360421E-4,6.621026E-5,1.497321E-4,1.833253E-4,3.712022E-4,5.429336E-4,5.62948E-5,3.554617E-5,0.001286277,7.864882E-5,5.028468E-4,0.001185412,0.001307081,0.006257936,1.185513E-4,2.043063E-5,2.254006E-4,4.666375E-6,4.806921E-4,8.444059E-6,8.257153,7.634548E-5,467317.5,467317.5
8.72704E-5,15.15991,-3.41063E8,1317.957,1317.957,0.001157303,1.0,0.8352166,1.491219E-5,0.04113483,3.153884E-4,0.007821241,1.173331E-5,0.02434564,7.574868E-6,0.001437074,8.041874E-4,4.698713E-7,0.03086983,1.857391E-4,0.001670789,0.005225884,3.519276E-5,8.831995E-5,3.383738E-4,1.208263E-6,2.631693E-6,0.02584057,0.002912599,0.002839495,2.687332E-4,1.300755E-5,0.003844487,5.447135E-4,3.480202E-6,9.15592E-4,1.475457E-5,3.399777E-4,6.684271E-5,1.496433E-4,1.824096E-4,3.679045E-4,5.416416E-4,5.574719E-5,3.568538E-5,0.00128552,7.828569E-5,4.989749E-4,0.001155544,0.001299642,0.006254886,1.182268E-4,2.062569E-5,2.258465E-4,4.725261E-6,4.711981E-4,7.884945E-6,8.256006,7.633972E-5,467252.6,467252.6
