Time_Soln#3 (sec),Volume_Soln#3 (cm3),Volumetric_heat_production_rate_Soln#3 (erg/cm3-sec),Surface_temperature_Soln#3 (K),Temperature_Soln#3 (K),Mass_Soln#3 (g),Pressure_Soln#3 (atm),Mole_fraction_H2_Soln#3 (),Mole_fraction_H_Soln#3 (),Mole_fraction_CH4_Soln#3 (),Mole_fraction_CH3_Soln#3 (),Mole_fraction_C2H6_Soln#3 (),Mole_fraction_C2H5_Soln#3 (),Mole_fraction_C2H4_Soln#3 (),Mole_fraction_C2H2_Soln#3 (),Mole_fraction_C3H8_Soln#3 (),Mole_fraction_IC3H7_Soln#3 (),Mole_fraction_C3H6_Soln#3 (),Mole_fraction_C3H5-A_Soln#3 (),Mole_fraction_C3H4-P_Soln#3 (),Mole_fraction_C3H4-A_Soln#3 (),Mole_fraction_NC4H10_Soln#3 (),Mole_fraction_IC4H10_Soln#3 (),Mole_fraction_IC4H9_Soln#3 (),Mole_fraction_TC4H9_Soln#3 (),Mole_fraction_IC4H8_Soln#3 (),Mole_fraction_IC4H7_Soln#3 (),Mole_fraction_C4H8-1_Soln#3 (),Mole_fraction_C4H8-2_Soln#3 (),Mole_fraction_C4H71-3_Soln#3 (),Mole_fraction_C4H6_Soln#3 (),Mole_fraction_C4H4_Soln#3 (),Mole_fraction_C6H6_Soln#3 (),Mole_fraction_C5H6_Soln#3 (),Mole_fraction_MCPTD_Soln#3 (),Mole_fraction_NEOC5H12_Soln#3 (),Mole_fraction_NC5H10_Soln#3 (),Mole_fraction_B1M2_Soln#3 (),Mole_fraction_B1M3_Soln#3 (),Mole_fraction_B2M2_Soln#3 (),Mole_fraction_LC5H8_Soln#3 (),Mole_fraction_DIALLYL_Soln#3 (),Mole_fraction_CYC6H8_Soln#3 (),Mole_fraction_CYC6H10_Soln#3 (),Mole_fraction_NC6H12_Soln#3 (),Mole_fraction_NC7H14_Soln#3 (),Mole_fraction_IC8H16_Soln#3 (),Mole_fraction_DIMEPTD_Soln#3 (),Mole_fraction_C7H8_Soln#3 (),Mole_fraction_C7H7_Soln#3 (),Mole_fraction_C6H5C2H3_Soln#3 (),Mole_fraction_C6H5C2H5_Soln#3 (),Mole_fraction_XYLENE_Soln#3 (),Mole_fraction_C6H5C2H4C6H5_Soln#3 (),Mole_fraction_NPBENZ_Soln#3 (),Mole_fraction_NC10H20_Soln#3 (),Mole_fraction_IC12H26_Soln#3 (),Molecular_weight_Soln#3 (g/mole),Mass_density_Soln#3 (g/cm3),Unburned_hydrocarbons_Soln#3 (ppm),Volatile_organic_compounds_Soln#3 (ppm)
1.022309E-4,14.98449,-3.061825E8,1094.237,1094.237,0.001525536,1.0,0.9409321,2.24849E-6,0.001431622,7.425941E-5,1.500167E-4,8.015093E-6,6.442103E-4,1.236672E-6,2.82877E-5,3.092024E-7,0.001368518,1.440551E-5,1.737518E-6,9.843424E-5,5.589053E-6,1.895504E-5,1.290934E-6,7.99823E-6,0.001587523,1.964988E-4,1.648052E-4,8.549893E-6,2.899692E-5,1.626973E-4,1.217402E-7,2.340488E-5,2.580786E-7,6.437985E-8,2.47581E-6,7.768204E-5,2.479552E-6,9.028918E-6,7.19207E-8,1.070449E-4,4.881707E-6,3.757642E-8,1.313164E-8,6.474029E-6,1.411785E-4,0.01841355,1.93182E-4,0.007832443,2.73661E-5,7.634597E-9,6.484591E-6,1.566925E-7,2.292342E-7,1.414928E-6,0.009745646,0.01646407,9.141311,1.018073E-4,517356.8,517356.8
1.026448E-4,14.98446,-3.058193E8,1094.217,1094.217,0.001525536,1.0,0.940915,2.246557E-6,0.001437587,7.420643E-5,1.506425E-4,8.009288E-6,6.468657E-4,1.245843E-6,2.840752E-5,3.101794E-7,0.001373883,1.44056E-5,1.75178E-6,9.882973E-5,5.612165E-6,1.902994E-5,1.289935E-6,7.993585E-6,0.001593881,1.971039E-4,1.654897E-4,8.596994E-6,2.899617E-5,1.634271E-4,1.231294E-7,2.350413E-5,2.602476E-7,6.490609E-8,2.48587E-6,7.799651E-5,2.497649E-6,9.076631E-6,7.250042E-8,1.074758E-4,4.90272E-6,3.791165E-8,1.327413E-8,6.498723E-6,1.417304E-4,0.01841037,1.939496E-4,0.007832113,2.741689E-5,7.731155E-9,6.529269E-6,1.574966E-7,2.313962E-7,1.424627E-6,0.009742918,0.01646134,9.141161,1.018075E-4,517348.3,517348.3
1.070404E-4,14.98411,-3.02028E8,1094.002,1094.002,0.001525536,1.0,0.940735,2.226217E-6,0.001500628,7.364915E-5,1.572478E-4,7.948213E-6,6.749218E-4,1.344582E-6,2.967089E-5,3.204273E-7,0.001430529,1.440625E-5,1.905945E-6,1.030028E-4,5.855558E-6,1.982183E-5,1.279424E-6,7.944663E-6,0.001661086,2.034374E-4,1.727109E-4,9.096271E-6,2.897652E-5,1.711406E-4,1.38432E-7,2.455417E-5,2.837196E-7,7.060097E-8,2.591898E-6,8.131351E-5,2.69225E-6,9.58062E-6,7.876749E-8,1.120227E-4,5.12359E-6,4.154129E-8,1.484008E-8,6.759258E-6,1.475472E-4,0.0183768,2.020453E-4,0.007828641,2.793344E-5,8.800765E-9,7.006816E-6,1.660498E-7,2.547907E-7,1.528227E-6,0.00971414,0.01643248,9.139577,1.018099E-4,517258.7,517258.7
1.082737E-4,14.98401,-3.009821E8,1093.942,1093.942,0.001525536,1.0,0.9406849,2.220578E-6,0.001518214,7.349456E-5,1.590874E-4,7.931262E-6,6.827456E-4,1.372715E-6,3.002234E-5,3.232609E-7,0.001446315,1.440634E-5,1.950067E-6,1.041647E-4,5.923174E-6,2.004282E-5,1.276509E-6,7.931072E-6,0.001679837,2.051841E-4,1.747213E-4,9.23601E-6,2.896746E-5,1.732923E-4,1.429061E-7,2.484744E-5,2.904459E-7,7.223315E-8,2.62138E-6,8.223665E-5,2.747616E-6,9.721092E-6,8.056152E-8,1.132888E-4,5.184813E-6,4.258204E-8,1.52968E-8,6.831791E-6,1.491645E-4,0.01836745,2.04298E-4,0.007827677,2.807109E-5,9.115448E-9,7.141736E-6,1.684537E-7,2.614919E-7,1.557477E-6,0.009706127,0.01642443,9.139136,1.018106E-4,517233.7,517233.7
1.084361E-4,14.984,-3.008453E8,1093.934,1093.934,0.001525536,1.0,0.9406783,2.21984E-6,0.001520526,7.347427E-5,1.593291E-4,7.929036E-6,6.837742E-4,1.376433E-6,3.006852E-5,3.236327E-7,0.00144839,1.440635E-5,1.955905E-6,1.043174E-4,5.932055E-6,2.007187E-5,1.276126E-6,7.929288E-6,0.001682302,2.054131E-4,1.749855E-4,9.254401E-6,2.896617E-5,1.735752E-4,1.435011E-7,2.488601E-5,2.913361E-7,7.244916E-8,2.625253E-6,8.235795E-5,2.75493E-6,9.739556E-6,8.079888E-8,1.134552E-4,5.192849E-6,4.271979E-8,1.53575E-8,6.841323E-6,1.49377E-4,0.01836622,2.045941E-4,0.007827551,2.808898E-5,9.157361E-9,7.159529E-6,1.687704E-7,2.623786E-7,1.561334E-6,0.009705074,0.01642337,9.139078,1.018107E-4,517230.4,517230.4
1.085877E-4,14.98399,-3.007181E8,1093.926,1093.926,0.001525536,1.0,0.9406721,2.21915E-6,0.001522684,7.345533E-5,1.595548E-4,7.926959E-6,6.847344E-4,1.379907E-6,3.011162E-5,3.239796E-7,0.001450327,1.440636E-5,1.961362E-6,1.044599E-4,5.940343E-6,2.0099E-5,1.275769E-6,7.927623E-6,0.001684604,2.056268E-4,1.75232E-4,9.271572E-6,2.896493E-5,1.738393E-4,1.440579E-7,2.492202E-5,2.921683E-7,7.265111E-8,2.628868E-6,8.247117E-5,2.761765E-6,9.756791E-6,8.102078E-8,1.136106E-4,5.200348E-6,4.284857E-8,1.54143E-8,6.85022E-6,1.495753E-4,0.01836507,2.048703E-4,0.007827433,2.810564E-5,9.196601E-9,7.17615E-6,1.690661E-7,2.632074E-7,1.564936E-6,0.009704091,0.01642239,9.139024,1.018107E-4,517227.4,517227.4
1.087749E-4,14.98397,-3.005595E8,1093.917,1093.917,0.001525536,1.0,0.9406645,2.218291E-6,0.001525349,7.343197E-5,1.598333E-4,7.924397E-6,6.859195E-4,1.384202E-6,3.016481E-5,3.244075E-7,0.001452717,1.440637E-5,1.968108E-6,1.046358E-4,5.950571E-6,2.013248E-5,1.275328E-6,7.925568E-6,0.001687444,2.058903E-4,1.755364E-4,9.29277E-6,2.896338E-5,1.741653E-4,1.447472E-7,2.496646E-5,2.931971E-7,7.290078E-8,2.633329E-6,8.26109E-5,2.770212E-6,9.778063E-6,8.129509E-8,1.138023E-4,5.209602E-6,4.300779E-8,1.548461E-8,6.8612E-6,1.4982E-4,0.01836365,2.052113E-4,0.007827287,2.812614E-5,9.245191E-9,7.196681E-6,1.694312E-7,2.642321E-7,1.569386E-6,0.009702878,0.01642117,9.138957,1.018108E-4,517223.6,517223.6
1.1E-4,14.98388,-2.995307E8,1093.858,1093.858,0.001525536,1.0,0.9406149,2.212735E-6,0.001542755,7.327954E-5,1.616522E-4,7.907679E-6,6.936617E-4,1.41241E-6,3.051207E-5,3.27197E-7,0.001468332,1.440641E-5,2.01247E-6,1.057845E-4,6.017324E-6,2.035126E-5,1.272454E-6,7.912159E-6,0.001706005,2.07607E-4,1.775236E-4,9.431323E-6,2.895242E-5,1.762949E-4,1.493045E-7,2.525696E-5,2.999653E-7,7.454326E-8,2.662452E-6,8.352326E-5,2.825675E-6,9.917004E-6,8.309914E-8,1.150541E-4,5.269957E-6,4.40553E-8,1.594918E-8,6.932904E-6,1.514175E-4,0.01835439,2.074376E-4,0.007826336,2.825851E-5,9.566971E-9,7.331241E-6,1.718217E-7,2.709708E-7,1.598545E-6,0.009694956,0.01641321,9.138521,1.018115E-4,517198.9,517198.9
1.179504E-4,14.98327,-2.930402E8,1093.479,1093.479,0.001525536,1.0,0.940296,2.177359E-6,0.00165468,7.230947E-5,1.733175E-4,7.801257E-6,7.434174E-4,1.599736E-6,3.273526E-5,3.448904E-7,0.001568566,1.440595E-5,2.30902E-6,1.131483E-4,6.443731E-6,2.175884E-5,1.254152E-6,7.826617E-6,0.001825383,2.184455E-4,1.9026E-4,1.032611E-5,2.885354E-5,1.899834E-4,1.80768E-7,2.712841E-5,3.452982E-7,8.554823E-8,2.848751E-6,8.936749E-5,3.193013E-6,1.080837E-5,9.516481E-8,1.23081E-4,5.654104E-6,5.107466E-8,1.914734E-8,7.392492E-6,1.616356E-4,0.01829493,2.216967E-4,0.007820264,2.904893E-5,1.181038E-8,8.212368E-6,1.873741E-7,3.159836E-7,1.78926E-6,0.009644167,0.01636209,9.135721,1.018156E-4,517040.4,517040.4
1.2E-4,14.98312,-2.914159E8,1093.382,1093.382,0.001525536,1.0,0.9402147,2.168449E-6,0.001683246,7.206475E-5,1.762864E-4,7.774401E-6,7.561084E-4,1.649198E-6,3.329997E-5,3.493394E-7,0.001594102,1.440565E-5,2.387848E-6,1.150215E-4,6.551777E-6,2.211832E-5,1.249535E-6,7.804983E-6,0.001855858,2.211566E-4,1.934989E-4,1.055545E-5,2.882146E-5,1.934749E-4,1.89412E-7,2.760705E-5,3.573739E-7,8.848096E-8,2.896034E-6,9.085281E-5,3.289711E-6,1.103519E-5,9.837421E-8,1.251233E-4,5.751053E-6,5.294488E-8,2.00239E-8,7.50938E-6,1.642284E-4,0.01827977,2.253203E-4,0.007818726,2.923444E-5,1.243297E-8,8.441468E-6,1.91394E-7,3.279253E-7,1.838785E-6,0.009631246,0.01634907,9.135008,1.018166E-4,517000.0,517000.1
1.203387E-4,14.98309,-2.911478E8,1093.366,1093.366,0.001525536,1.0,0.9402013,2.166982E-6,0.001687956,7.202452E-5,1.767755E-4,7.769987E-6,7.582004E-4,1.657416E-6,3.339297E-5,3.500704E-7,0.00159831,1.44056E-5,2.400966E-6,1.153301E-4,6.569559E-6,2.217759E-5,1.248776E-6,7.801425E-6,0.001860883,2.216014E-4,1.940325E-4,1.059329E-5,2.881594E-5,1.940504E-4,1.908614E-7,2.7686E-5,3.593844E-7,8.896929E-8,2.903818E-6,9.109743E-5,3.305766E-6,1.107256E-5,9.890838E-8,1.254598E-4,5.766994E-6,5.325625E-8,2.017081E-8,7.528634E-6,1.646553E-4,0.01827727,2.259171E-4,0.007818473,2.926442E-5,1.253761E-8,8.479393E-6,1.920587E-7,3.299111E-7,1.846981E-6,0.009629118,0.01634692,9.13489,1.018168E-4,516993.4,516993.4
1.206583E-4,14.98307,-2.908965E8,1093.351,1093.351,0.001525536,1.0,0.9401887,2.165601E-6,0.001692397,7.198662E-5,1.772366E-4,7.765827E-6,7.601729E-4,1.665183E-6,3.348063E-5,3.507589E-7,0.001602278,1.440554E-5,2.413369E-6,1.15621E-4,6.586319E-6,2.223349E-5,1.24806E-6,7.798071E-6,0.001865621,2.220202E-4,1.945354E-4,1.062898E-5,2.881067E-5,1.94593E-4,1.922346E-7,2.776045E-5,3.612856E-7,8.943108E-8,2.911156E-6,9.132803E-5,3.320936E-6,1.110778E-5,9.941345E-8,1.25777E-4,5.782014E-6,5.355069E-8,2.031E-8,7.546786E-6,1.650577E-4,0.01827492,2.264796E-4,0.007818235,2.929253E-5,1.263683E-8,8.515198E-6,1.92686E-7,3.317882E-7,1.854718E-6,0.009627111,0.0163449,9.134779,1.01817E-4,516987.1,516987.1
1.3E-4,14.9824,-2.837635E8,1092.919,1092.919,0.001525536,1.0,0.9398233,2.126154E-6,0.001820981,7.090235E-5,1.905528E-4,7.64685E-6,8.172506E-4,1.89704E-6,3.600754E-5,3.704259E-7,0.001716957,1.440341E-5,2.785724E-6,1.240172E-4,7.068299E-6,2.385275E-5,1.227587E-6,7.701901E-6,0.00200283,2.33918E-4,2.090481E-4,1.166554E-5,2.863711E-5,2.102901E-4,2.346888E-7,2.992042E-5,4.18477E-7,1.033296E-7,3.122495E-6,9.797795E-5,3.772275E-6,1.212399E-5,1.145895E-7,1.349343E-4,6.212309E-6,6.24058E-8,2.460879E-8,8.070602E-6,1.766443E-4,0.0182068,2.427013E-4,0.007811376,3.00436E-5,1.573355E-8,9.567938E-6,2.11065E-7,3.879181E-7,2.081918E-6,0.009569189,0.01628636,9.131578,1.018215E-4,516805.9,516805.9
1.4E-4,14.98171,-2.765403E8,1092.468,1092.468,0.001525536,1.0,0.9394402,2.085807E-6,0.001956088,6.979065E-5,2.044709E-4,7.524903E-6,8.771479E-4,2.155099E-6,3.863948E-5,3.905448E-7,0.001837037,1.440006E-5,3.204394E-6,1.327836E-4,7.567948E-6,2.555594E-5,1.206573E-6,7.602789E-6,0.002147039,2.459468E-4,2.241922E-4,1.276038E-5,2.842098E-5,2.267459E-4,2.850225E-7,3.219862E-5,4.83031E-7,1.190345E-7,3.342237E-6,1.049084E-4,4.271093E-6,1.318309E-5,1.316852E-7,1.445E-4,6.654951E-6,7.238981E-8,2.970639E-8,8.617324E-6,1.886862E-4,0.01813539,2.596066E-4,0.007804261,3.071165E-5,1.947252E-8,1.070466E-5,2.308283E-7,4.503572E-7,2.326633E-6,0.0095087,0.01622501,9.128227,1.018262E-4,516616.3,516616.3
1.5E-4,14.98105,-2.697104E8,1092.028,1092.028,0.001525536,1.0,0.9390651,2.04733E-6,0.002088687,6.872731E-5,2.180589E-4,7.408347E-6,9.35857E-4,2.422647E-6,4.120018E-5,4.097744E-7,0.001954471,1.439587E-5,3.642328E-6,1.413317E-4,8.051711E-6,2.722919E-5,1.18645E-6,7.507492E-6,0.002288597,2.572934E-4,2.38951E-4,1.383939E-5,2.818742E-5,2.428505E-4,3.402634E-7,3.444316E-5,5.508184E-7,1.355457E-7,3.555628E-6,1.116533E-4,4.784146E-6,1.421281E-5,1.496078E-7,1.538324E-4,7.080111E-6,8.285375E-8,3.531831E-8,9.150243E-6,2.003737E-4,0.01806549,2.7606E-4,0.007797362,3.126027E-5,2.365117E-8,1.184673E-5,2.506824E-7,5.147142E-7,2.571872E-6,0.009449702,0.01616497,9.124952,1.018307E-4,516430.9,516430.9
1.6E-4,14.98042,-2.632418E8,1091.599,1091.599,0.001525536,1.0,0.9386975,2.010625E-6,0.002218892,6.770965E-5,2.313337E-4,7.296902E-6,9.934322E-4,2.699037E-6,4.369372E-5,4.281841E-7,0.002069383,1.439097E-5,4.09813E-6,1.496721E-4,8.520506E-6,2.887374E-5,1.167168E-6,7.415825E-6,0.00242761,2.680037E-4,2.533432E-4,1.490239E-5,2.794573E-5,2.586151E-4,4.002276E-7,3.665549E-5,6.216405E-7,1.528171E-7,3.763015E-6,1.182218E-4,5.309641E-6,1.521391E-5,1.683077E-7,1.629431E-4,7.488848E-6,9.375858E-8,4.144423E-8,9.670019E-6,2.117251E-4,0.01799701,2.920842E-4,0.007790661,3.170764E-5,2.826777E-8,1.299025E-5,2.70628E-7,5.805277E-7,2.816793E-6,0.009392122,0.01610617,9.121748,1.01835E-4,516249.6,516249.6
1.611424E-4,14.98035,-2.625243E8,1091.55,1091.55,0.001525536,1.0,0.9386559,2.00654E-6,0.002233618,6.759617E-5,2.328309E-4,7.284481E-6,9.999395E-4,2.731147E-6,4.397447E-5,4.302377E-7,0.002082355,1.439037E-5,4.151278E-6,1.506121E-4,8.573146E-6,2.905983E-5,1.165017E-6,7.405574E-6,0.002443333,2.691887E-4,2.549648E-4,1.502281E-5,2.79179E-5,2.603949E-4,4.073692E-7,3.690623E-5,6.299157E-7,1.548365E-7,3.786338E-6,1.189613E-4,5.370389E-6,1.53265E-5,1.704913E-7,1.639702E-4,7.53454E-6,9.503074E-8,4.217668E-8,9.728587E-6,2.130012E-4,0.01798927,2.938884E-4,0.007789907,3.175301E-5,2.882286E-8,1.312082E-5,2.729123E-7,5.881201E-7,2.84472E-6,0.009385631,0.01609953,9.121387,1.018355E-4,516229.2,516229.2
1.612863E-4,14.98034,-2.624351E8,1091.544,1091.544,0.001525536,1.0,0.9386507,2.006027E-6,0.002235472,6.758191E-5,2.330193E-4,7.282921E-6,0.001000758,2.7352E-6,4.400979E-5,4.304957E-7,0.002083987,1.43903E-5,4.15799E-6,1.507303E-4,8.579765E-6,2.908325E-5,1.164746E-6,7.404286E-6,0.002445312,2.693374E-4,2.551688E-4,1.503798E-5,2.791439E-5,2.606188E-4,4.082732E-7,3.693779E-5,6.30961E-7,1.550916E-7,3.789272E-6,1.190543E-4,5.378054E-6,1.534066E-5,1.707671E-7,1.640994E-4,7.540283E-6,9.51914E-8,4.226944E-8,9.735955E-6,2.131617E-4,0.0179883,2.941153E-4,0.007789812,3.175865E-5,2.889321E-8,1.313727E-5,2.732002E-7,5.890777E-7,2.848237E-6,0.009384814,0.01609869,9.121341,1.018355E-4,516226.6,516226.6
1.61529E-4,14.98032,-2.622838E8,1091.534,1091.534,0.001525536,1.0,0.9386419,2.005161E-6,0.002238596,6.755789E-5,2.333368E-4,7.280291E-6,0.001002139,2.742039E-6,4.406931E-5,4.309305E-7,0.002086738,1.439017E-5,4.169315E-6,1.509297E-4,8.590921E-6,2.912274E-5,1.16429E-6,7.402115E-6,0.002448647,2.69588E-4,2.555127E-4,1.506353E-5,2.790847E-5,2.609963E-4,4.097997E-7,3.699101E-5,6.32725E-7,1.555221E-7,3.794216E-6,1.192111E-4,5.390983E-6,1.536452E-5,1.712325E-7,1.643172E-4,7.54996E-6,9.546252E-8,4.242611E-8,9.748374E-6,2.134322E-4,0.01798666,2.944978E-4,0.007789652,3.176812E-5,2.901203E-8,1.316501E-5,2.736858E-7,5.906929E-7,2.854169E-6,0.009383438,0.01609728,9.121265,1.018356E-4,516222.3,516222.3
1.616969E-4,14.98031,-2.621778E8,1091.527,1091.527,0.001525536,1.0,0.9386358,2.004563E-6,0.002240756,6.754128E-5,2.335563E-4,7.278474E-6,0.001003093,2.746772E-6,4.411046E-5,4.31231E-7,0.00208864,1.439008E-5,4.177155E-6,1.510674E-4,8.598632E-6,2.915003E-5,1.163976E-6,7.400614E-6,0.002450954,2.697611E-4,2.557503E-4,1.50812E-5,2.790438E-5,2.612573E-4,4.108571E-7,3.70278E-5,6.339461E-7,1.558201E-7,3.797633E-6,1.193195E-4,5.399928E-6,1.538102E-5,1.715546E-7,1.644678E-4,7.556648E-6,9.565017E-8,4.253464E-8,9.756959E-6,2.136192E-4,0.01798552,2.947622E-4,0.007789542,3.177464E-5,2.909437E-8,1.31842E-5,2.740217E-7,5.918104E-7,2.858271E-6,0.009382487,0.01609631,9.121212,1.018357E-4,516219.3,516219.3
1.643315E-4,14.98015,-2.605438E8,1091.416,1091.416,0.001525536,1.0,0.9385405,1.995248E-6,0.002274573,6.728229E-5,2.369904E-4,7.250134E-6,0.001018032,2.821353E-6,4.475389E-5,4.359187E-7,0.002118403,1.438866E-5,4.300785E-6,1.532226E-4,8.719131E-6,2.957745E-5,1.159064E-6,7.37719E-6,0.002487058,2.72456E-4,2.594678E-4,1.535793E-5,2.784012E-5,2.653408E-4,4.276168E-7,3.76041E-5,6.532132E-7,1.605232E-7,3.85106E-6,1.210142E-4,5.540711E-6,1.563889E-5,1.766373E-7,1.668231E-4,7.66104E-6,9.860988E-8,4.425695E-8,9.891231E-6,2.165419E-4,0.01796777,2.98897E-4,0.007787816,3.187392E-5,3.040255E-8,1.348519E-5,2.792961E-7,6.093839E-7,2.922606E-6,0.009367604,0.01608107,9.120382,1.018368E-4,516172.3,516172.3
1.647564E-4,14.98013,-2.602832E8,1091.398,1091.398,0.001525536,1.0,0.9385252,1.993757E-6,0.002280013,6.724079E-5,2.375424E-4,7.245594E-6,0.001020434,2.833435E-6,4.485728E-5,4.366701E-7,0.002123189,1.438843E-5,4.320831E-6,1.53569E-4,8.738479E-6,2.964622E-5,1.158277E-6,7.373435E-6,0.002492867,2.728869E-4,2.600652E-4,1.540247E-5,2.782975E-5,2.659974E-4,4.30349E-7,3.769686E-5,6.563391E-7,1.612864E-7,3.859643E-6,1.212866E-4,5.563487E-6,1.568031E-5,1.774618E-7,1.672017E-4,7.677782E-6,9.908985E-8,4.453807E-8,9.912811E-6,2.170113E-4,0.01796491,2.995614E-4,0.007787538,3.188941E-5,3.061637E-8,1.353372E-5,2.801475E-7,6.122246E-7,2.932976E-6,0.009365212,0.01607862,9.120249,1.01837E-4,516164.8,516164.8
1.671491E-4,14.97998,-2.588218E8,1091.298,1091.298,0.001525536,1.0,0.9384391,1.985415E-6,0.002310566,6.700856E-5,2.406405E-4,7.220193E-6,0.001033925,2.901735E-6,4.543725E-5,4.408756E-7,0.002150051,1.43871E-5,4.434247E-6,1.555126E-4,8.846937E-6,3.003247E-5,1.153873E-6,7.352407E-6,0.002525485,2.752935E-4,2.63417E-4,1.565263E-5,2.77714E-5,2.696831E-4,4.458833E-7,3.821809E-5,6.740338E-7,1.656072E-7,3.90777E-6,1.22814E-4,5.692062E-6,1.591258E-5,1.821282E-7,1.693261E-4,7.771521E-6,1.018055E-7,4.613849E-8,1.003388E-5,2.196435E-4,0.01794889,3.032882E-4,0.007785983,3.197392E-5,3.183505E-8,1.380686E-5,2.849442E-7,6.282472E-7,2.991314E-6,0.009351789,0.01606486,9.1195,1.01838E-4,516122.4,516122.4
1.7E-4,14.97981,-2.571045E8,1091.179,1091.179,0.001525536,1.0,0.9383371,1.975591E-6,0.002346807,6.67349E-5,2.443108E-4,7.190269E-6,0.001049923,2.983701E-6,4.612382E-5,4.458338E-7,0.002181886,1.438549E-5,4.570553E-6,1.578142E-4,8.975168E-6,3.049073E-5,1.14868E-6,7.327592E-6,0.002564177,2.781191E-4,2.67386E-4,1.594954E-5,2.770195E-5,2.740511E-4,4.647162E-7,3.883695E-5,6.953202E-7,1.708066E-7,3.964711E-6,1.246221E-4,5.845988E-6,1.618735E-5,1.877404E-7,1.718423E-4,7.882124E-6,1.050695E-7,4.808329E-8,1.017725E-5,2.227571E-4,0.01792989,3.076998E-4,0.007784142,3.206899E-5,3.331904E-8,1.413204E-5,2.906667E-7,6.473979E-7,3.060723E-6,0.009335892,0.01604855,9.118613,1.018391E-4,516072.2,516072.2
1.756877E-4,14.97948,-2.537532E8,1090.945,1090.945,0.001525536,1.0,0.9381352,1.956364E-6,0.002418581,6.619853E-5,2.515652E-4,7.131645E-6,0.00108159,3.149085E-6,4.747913E-5,4.555553E-7,0.002244844,1.438214E-5,4.846191E-6,1.623606E-4,9.227787E-6,3.13986E-5,1.138497E-6,7.278855E-6,0.002640801,2.836229E-4,2.752239E-4,1.653814E-5,2.756389E-5,2.826893E-4,5.033236E-7,4.006448E-5,7.384333E-7,1.813424E-7,4.077014E-6,1.281906E-4,6.155316E-6,1.672913E-5,1.991028E-7,1.768138E-4,8.099285E-6,1.11671E-7,5.208643E-8,1.046039E-5,2.28896E-4,0.0178923,3.164074E-4,0.00778051,3.22413E-5,3.638311E-8,1.47797E-5,3.021063E-7,6.857674E-7,3.198815E-6,0.009304486,0.01601629,9.11686,1.018414E-4,515973.0,515973.0
1.762029E-4,14.97945,-2.534537E8,1090.924,1090.924,0.001525536,1.0,0.938117,1.954644E-6,0.002425047,6.615057E-5,2.522178E-4,7.126403E-6,0.001084442,3.164185E-6,4.760095E-5,4.564248E-7,0.002250511,1.438182E-5,4.871396E-6,1.627695E-4,9.25046E-6,3.148041E-5,1.137586E-6,7.274491E-6,0.002647704,2.841128E-4,2.759286E-4,1.659121E-5,2.755144E-5,2.834668E-4,5.068877E-7,4.01752E-5,7.423801E-7,1.823072E-7,4.087102E-6,1.285113E-4,6.183474E-6,1.677778E-5,2.001426E-7,1.772609E-4,8.118727E-6,1.122747E-7,5.245713E-8,1.048585E-5,2.294473E-4,0.01788891,3.171899E-4,0.007780184,3.225581E-5,3.666743E-8,1.483828E-5,3.03144E-7,6.89252E-7,3.211295E-6,0.009301662,0.01601339,9.116702,1.018416E-4,515964.0,515964.0
1.763522E-4,14.97944,-2.53366E8,1090.918,1090.918,0.001525536,1.0,0.9381118,1.954146E-6,0.002426921,6.613668E-5,2.524069E-4,7.124885E-6,0.001085269,3.168566E-6,4.763625E-5,4.566766E-7,0.002252152,1.438173E-5,4.878711E-6,1.628879E-4,9.257027E-6,3.150412E-5,1.137322E-6,7.273227E-6,0.002649704,2.842545E-4,2.761328E-4,1.660659E-5,2.754783E-5,2.83692E-4,5.079232E-7,4.020729E-5,7.435258E-7,1.825873E-7,4.090024E-6,1.286043E-4,6.191642E-6,1.679187E-5,2.004445E-7,1.773904E-4,8.124357E-6,1.124499E-7,5.256486E-8,1.049322E-5,2.29607E-4,0.01788793,3.174167E-4,0.007780089,3.225999E-5,3.675008E-8,1.485526E-5,3.034449E-7,6.902626E-7,3.214913E-6,0.009300844,0.01601255,9.116656,1.018416E-4,515961.4,515961.4
1.8E-4,14.97923,-2.51273E8,1090.77,1090.77,0.001525536,1.0,0.9379836,1.942114E-6,0.002472533,6.580027E-5,2.570054E-4,7.088138E-6,0.00110538,3.276104E-6,4.849406E-5,4.627784E-7,0.00229209,1.437949E-5,5.058408E-6,1.657675E-4,9.416503E-6,3.20813E-5,1.130934E-6,7.242588E-6,0.002698395,2.876791E-4,2.810959E-4,1.698105E-5,2.745993E-5,2.891714E-4,5.335056E-7,4.098889E-5,7.71688E-7,1.894735E-7,4.161021E-6,1.308623E-4,6.391735E-6,1.713424E-5,2.078631E-7,1.805404E-4,8.260869E-6,1.167539E-7,5.523207E-8,1.067252E-5,2.334862E-4,0.01786407,3.229269E-4,0.007777792,3.235739E-5,3.879869E-8,1.526957E-5,3.108005E-7,7.149773E-7,3.303131E-6,0.009280948,0.01599207,9.115544,1.018431E-4,515898.5,515898.5
