Time_Soln#21 (sec),Volume_Soln#21 (cm3),Volumetric_heat_production_rate_Soln#21 (erg/cm3-sec),Surface_temperature_Soln#21 (K),Temperature_Soln#21 (K),Mass_Soln#21 (g),Pressure_Soln#21 (atm),Mole_fraction_H2_Soln#21 (),Mole_fraction_H_Soln#21 (),Mole_fraction_CH4_Soln#21 (),Mole_fraction_CH3_Soln#21 (),Mole_fraction_C2H6_Soln#21 (),Mole_fraction_C2H5_Soln#21 (),Mole_fraction_C2H4_Soln#21 (),Mole_fraction_C2H3_Soln#21 (),Mole_fraction_C2H2_Soln#21 (),Mole_fraction_C3H8_Soln#21 (),Mole_fraction_IC3H7_Soln#21 (),Mole_fraction_NC3H7_Soln#21 (),Mole_fraction_C3H6_Soln#21 (),Mole_fraction_C3H5-A_Soln#21 (),Mole_fraction_C3H4-P_Soln#21 (),Mole_fraction_C3H4-A_Soln#21 (),Mole_fraction_C3H3_Soln#21 (),Mole_fraction_PC4H9_Soln#21 (),Mole_fraction_IC4H10_Soln#21 (),Mole_fraction_IC4H9_Soln#21 (),Mole_fraction_TC4H9_Soln#21 (),Mole_fraction_IC4H8_Soln#21 (),Mole_fraction_IC4H7_Soln#21 (),Mole_fraction_C4H8-1_Soln#21 (),Mole_fraction_C4H8-2_Soln#21 (),Mole_fraction_C4H71-3_Soln#21 (),Mole_fraction_C4H6_Soln#21 (),Mole_fraction_C4H5_Soln#21 (),Mole_fraction_C4H4_Soln#21 (),Mole_fraction_C4H2_Soln#21 (),Mole_fraction_C6H6_Soln#21 (),Mole_fraction_FULVENE_Soln#21 (),Mole_fraction_C5H6_Soln#21 (),Mole_fraction_MCPTD_Soln#21 (),Mole_fraction_C10H8_Soln#21 (),Mole_fraction_NEOC5H12_Soln#21 (),Mole_fraction_NC5H10_Soln#21 (),Mole_fraction_B1M2_Soln#21 (),Mole_fraction_LC5H8_Soln#21 (),Mole_fraction_NC7H14_Soln#21 (),Mole_fraction_IC8H17_Soln#21 (),Mole_fraction_IC8H16_Soln#21 (),Mole_fraction_DIMEPTD_Soln#21 (),Mole_fraction_C7H8_Soln#21 (),Mole_fraction_C7H7_Soln#21 (),Mole_fraction_C6H5C2H_Soln#21 (),Mole_fraction_C12H8_Soln#21 (),Mole_fraction_C14H10_Soln#21 (),Mole_fraction_NC10H20_Soln#21 (),Mole_fraction_IC12H26_Soln#21 (),Molecular_weight_Soln#21 (g/mole),Mass_density_Soln#21 (g/cm3),Unburned_hydrocarbons_Soln#21 (ppm),Volatile_organic_compounds_Soln#21 (ppm)
1.7E-4,15.55947,-8.218437E8,1685.329,1685.329,8.390451E-4,1.0,0.7641786,1.175859E-4,0.1129722,3.655921E-4,1.08978E-4,1.331172E-6,0.04090139,1.491926E-5,0.06415975,2.019159E-7,4.836865E-9,4.732104E-9,1.766199E-4,7.193619E-6,0.001650898,7.075483E-4,3.507173E-4,1.485226E-11,1.742724E-10,1.196918E-11,1.174193E-11,1.314017E-6,3.437488E-7,5.019255E-7,1.756439E-7,7.757033E-8,2.435981E-4,1.005071E-6,6.979941E-4,0.001464734,0.008550325,3.423795E-5,1.165548E-4,1.101771E-7,9.214039E-4,4.804189E-14,8.912286E-10,5.994912E-10,2.636387E-8,1.626336E-15,7.75043E-26,6.683019E-20,3.860251E-16,8.18472E-4,1.103773E-4,5.079568E-4,1.359434E-4,5.479616E-5,-3.903908E-26,4.364722E-304,7.4575,5.392505E-5,422060.8,422060.8
1.8E-4,15.54958,-7.832207E8,1683.096,1683.096,8.390451E-4,1.0,0.7642519,1.14881E-4,0.1130391,3.562764E-4,1.069501E-4,1.296559E-6,0.04021895,1.439989E-5,0.06485693,1.980619E-7,4.654411E-9,4.569306E-9,1.703007E-4,6.857133E-6,0.001586629,6.762777E-4,3.316478E-4,1.433744E-11,1.601728E-10,1.042056E-11,1.022088E-11,1.026949E-6,3.223814E-7,4.809444E-7,1.686299E-7,7.474459E-8,2.357359E-4,9.468941E-7,6.790208E-4,0.00148195,0.008572442,3.21809E-5,1.114031E-4,1.045847E-7,9.209347E-4,4.207616E-14,8.555338E-10,5.336212E-10,2.46612E-8,1.541659E-15,6.028607E-26,5.251334E-20,3.361744E-16,7.807937E-4,1.039845E-4,5.225119E-4,1.413567E-4,5.834978E-5,-3.031106E-24,4.361712E-304,7.452358,5.395934E-5,421769.7,421769.7
1.9E-4,15.54007,-7.472487E8,1680.968,1680.968,8.390451E-4,1.0,0.7643323,1.123646E-4,0.113094,3.476869E-4,1.052255E-4,1.264393E-6,0.0395685,1.392332E-5,0.0655086,1.946424E-7,4.492281E-9,4.42089E-9,1.64879E-4,6.564662E-6,0.001530812,6.491316E-4,3.149122E-4,1.38606E-11,1.496169E-10,9.291123E-12,9.113433E-12,8.263066E-7,3.046774E-7,4.628423E-7,1.626393E-7,7.219175E-8,2.286193E-4,8.952795E-7,6.621161E-4,0.001497476,0.008590889,3.043613E-5,1.06738E-4,9.957571E-8,9.204358E-4,3.77503E-14,8.243572E-10,4.846938E-10,2.325533E-8,1.46796E-15,4.924857E-26,4.331163E-20,3.006105E-16,7.463508E-4,9.821033E-5,5.362104E-4,1.46539E-4,6.187617E-5,-1.651939E-23,4.358863E-304,7.44749,5.399236E-5,421494.2,421494.2
2.0E-4,15.53092,-7.137152E8,1678.937,1678.937,8.390451E-4,1.0,0.7644182,1.100146E-4,0.1131389,3.397275E-4,1.037291E-4,1.234337E-6,0.03894758,1.348397E-5,0.06611965,1.91558E-7,4.346468E-9,4.284558E-9,1.601494E-4,6.307192E-6,0.001482093,6.25433E-4,3.001357E-4,1.341662E-11,1.415214E-10,8.446905E-12,8.287642E-12,6.841463E-7,2.897868E-7,4.469919E-7,1.574411E-7,6.986789E-8,2.221328E-4,8.491466E-7,6.470045E-4,0.001511534,0.008606244,2.894347E-5,1.024982E-4,9.506657E-8,9.199558E-4,3.454276E-14,7.967355E-10,4.47571E-10,2.207819E-8,1.402876E-15,4.182506E-26,3.71199E-20,2.74388E-16,7.147541E-4,9.297478E-5,5.491186E-4,1.515081E-4,6.537241E-5,-1.65264E-22,4.35616E-304,7.442872,5.402415E-5,421232.9,421232.9
2.1E-4,15.52213,-6.82422E8,1676.997,1676.997,8.390451E-4,1.0,0.7645083,1.078129E-4,0.1131754,3.323214E-4,1.024076E-4,1.206127E-6,0.03835395,1.307729E-5,0.06669424,1.887369E-7,4.214012E-9,4.158548E-9,1.559631E-4,6.078049E-6,0.00143937,6.046357E-4,2.870154E-4,1.300143E-11,1.351595E-10,7.800058E-12,7.656797E-12,5.820338E-7,2.770978E-7,4.329358E-7,1.52867E-7,6.773874E-8,2.161846E-4,8.076463E-7,6.334538E-4,0.001524315,0.008618979,2.765621E-5,9.863265E-5,9.098932E-8,9.195286E-4,3.210968E-14,7.719653E-10,4.18818E-10,2.107965E-8,1.344693E-15,3.660977E-26,3.27753E-20,2.544412E-16,6.856741E-4,8.821061E-5,5.612963E-4,1.5628E-4,6.883619E-5,-9.078917E-22,4.353591E-304,7.438482,5.405476E-5,420984.4,420984.4
2.2E-4,15.51367,-6.531859E8,1675.141,1675.141,8.390451E-4,1.0,0.7646018,1.057444E-4,0.1132048,3.254054E-4,1.012222E-4,1.179554E-6,0.03778564,1.269953E-5,0.06723596,1.861271E-7,4.092686E-9,4.041477E-9,1.522107E-4,5.872207E-6,0.001401737,5.862951E-4,2.753045E-4,1.261178E-11,1.300388E-10,7.292188E-12,7.163183E-12,5.076817E-7,2.661616E-7,4.203348E-7,1.487925E-7,6.577709E-8,2.107009E-4,7.701012E-7,6.212669E-4,0.001535975,0.008629476,2.653776E-5,9.50977E-5,8.728794E-8,9.191774E-4,3.022142E-14,7.495237E-10,3.961058E-10,2.022235E-8,1.292142E-15,3.279969E-26,2.961017E-20,2.388208E-16,6.588303E-4,8.386104E-5,5.727973E-4,1.608693E-4,7.226573E-5,-4.131078E-21,4.351144E-304,7.434301,5.408422E-5,420747.8,420747.8
2.3E-4,15.50554,-6.258386E8,1673.364,1673.364,8.390451E-4,1.0,0.7646978,1.037963E-4,0.1132282,3.189271E-4,1.001448E-4,1.154444E-6,0.03724082,1.234754E-5,0.0677479,1.836897E-7,3.980782E-9,3.93224E-9,1.488106E-4,5.685812E-6,0.001368449,5.700469E-4,2.648001E-4,1.224501E-11,1.258204E-10,6.883876E-12,6.767792E-12,4.527938E-7,2.566422E-7,4.089327E-7,1.451242E-7,6.3961E-8,2.056213E-4,7.359633E-7,6.10276E-4,0.001546652,0.008638054,2.555919E-5,9.185632E-5,8.391578E-8,9.189175E-4,2.872254E-14,7.290149E-10,3.778286E-10,1.947809E-8,1.244266E-15,2.99173E-26,2.722534E-20,2.26256E-16,6.33982E-4,7.987779E-5,5.836707E-4,1.65289E-4,7.565966E-5,-1.182199E-20,4.348808E-304,7.430311,5.411259E-5,420522.0,420522.0
2.4E-4,15.49772,-6.002259E8,1671.662,1671.662,8.390451E-4,1.0,0.7647957,1.019579E-4,0.1132465,3.128425E-4,9.915443E-5,1.130658E-6,0.03671788,1.201866E-5,0.06823274,1.813957E-7,3.876967E-9,3.829937E-9,1.45701E-4,5.515862E-6,0.001338885,5.555902E-4,2.553345E-4,1.18989E-11,1.222687E-10,6.548153E-12,6.443911E-12,4.117086E-7,2.482839E-7,3.985331E-7,1.417909E-7,6.227255E-8,2.008962E-4,7.047837E-7,6.003377E-4,0.00155646,0.008644977,2.469741E-5,8.887669E-5,8.08336E-8,9.187584E-4,2.750652E-14,7.101344E-10,3.628631E-10,1.882533E-8,1.200336E-15,2.766922E-26,2.537456E-20,2.159003E-16,6.109219E-4,7.621958E-5,5.939611E-4,1.695509E-4,7.901701E-5,-8.254079E-20,4.346577E-304,7.426498,5.413992E-5,420306.2,420306.2
2.5E-4,15.49018,-5.762071E8,1670.028,1670.028,8.390451E-4,1.0,0.7648949,1.002196E-4,0.1132605,3.071139E-4,9.823535E-5,1.108074E-6,0.03621533,1.17106E-5,0.06869284,1.792233E-7,3.780185E-9,3.733825E-9,1.428345E-4,5.359982E-6,0.001312528,5.42675E-4,2.467679E-4,1.157149E-11,1.192177E-10,6.266313E-12,6.172999E-12,3.805218E-7,2.408887E-7,3.88983E-7,1.387378E-7,6.069688E-8,1.964841E-4,6.761909E-7,5.91329E-4,0.001565498,0.008650466,2.393385E-5,8.613132E-5,7.800817E-8,9.187055E-4,2.649788E-14,6.926441E-10,3.504116E-10,1.824743E-8,1.159755E-15,2.586864E-26,2.390015E-20,2.071768E-16,5.894701E-4,7.285089E-5,6.037089E-4,1.736658E-4,8.233708E-5,-5.961288E-19,4.34444E-304,7.422848,5.416624E-5,420099.6,420099.6
2.6E-4,15.48293,-5.536541E8,1668.459,1668.459,8.390451E-4,1.0,0.7649951,9.857316E-5,0.1132707,3.017088E-4,9.73756E-5,1.086589E-6,0.03573182,1.142139E-5,0.06913026,1.771553E-7,3.689583E-9,3.643279E-9,1.401743E-4,5.216268E-6,0.001288944,5.310925E-4,2.389834E-4,1.126129E-11,1.165492E-10,6.025199E-12,5.942027E-12,3.565123E-7,2.343011E-7,3.801612E-7,1.359218E-7,5.922154E-8,1.923503E-4,6.498742E-7,5.831438E-4,0.001573852,0.008654707,2.325344E-5,8.359636E-5,7.541108E-8,9.187609E-4,2.564673E-14,6.763548E-10,3.398996E-10,1.773142E-8,1.122266E-15,2.439159E-26,2.269714E-20,1.996875E-16,5.694698E-4,6.974102E-5,6.129513E-4,1.776433E-4,8.561945E-5,-2.181418E-18,4.342393E-304,7.419349,5.419161E-5,419901.6,419901.6
2.7E-4,15.47595,-5.324504E8,1666.952,1666.952,8.390451E-4,1.0,0.7650959,9.701135E-5,0.1132778,2.965991E-4,9.656596E-5,1.066116E-6,0.03526614,1.114931E-5,0.06954683,1.751784E-7,3.604463E-9,3.557771E-9,1.376911E-4,5.083172E-6,0.00126777,5.20667E-4,2.318825E-4,1.096646E-11,1.141778E-10,5.815435E-12,5.741703E-12,3.377657E-7,2.283971E-7,3.719712E-7,1.333089E-7,5.783607E-8,1.884651E-4,6.255715E-7,5.756904E-4,0.001581596,0.008657859,2.264388E-5,8.125099E-5,7.301793E-8,9.189247E-4,2.491345E-14,6.611144E-10,3.309071E-10,1.726708E-8,1.087659E-15,2.315638E-26,2.169909E-20,1.931485E-16,5.507841E-4,6.686332E-5,6.217222E-4,1.814923E-4,8.886389E-5,-1.518853E-17,4.340427E-304,7.415991,5.421608E-5,419711.5,419711.5
2.8E-4,15.46921,-5.124903E8,1665.502,1665.502,8.390451E-4,1.0,0.765197,9.552768E-5,0.1132821,2.917601E-4,9.579922E-5,1.046577E-6,0.03481716,1.089286E-5,0.06994417,1.73282E-7,3.524245E-9,3.476844E-9,1.353618E-4,4.959418E-6,0.001248694,5.112503E-4,2.253818E-4,1.068667E-11,1.120413E-10,5.630247E-12,5.565295E-12,3.229212E-7,2.230769E-7,3.643329E-7,1.308719E-7,5.653141E-8,1.848033E-4,6.030601E-7,5.688892E-4,0.001588794,0.008660056,2.209505E-5,7.907699E-5,7.080759E-8,9.191951E-4,2.426995E-14,6.467987E-10,3.231232E-10,1.684628E-8,1.053981E-15,2.210388E-26,2.084994E-20,1.873572E-16,5.332923E-4,6.419453E-5,6.300525E-4,1.852208E-4,9.207036E-5,-8.237221E-17,4.338539E-304,7.412765,5.423967E-5,419528.9,419528.9
2.9E-4,15.46272,-4.936743E8,1664.105,1664.105,8.390451E-4,1.0,0.7652982,9.411635E-5,0.1132839,2.871698E-4,9.506972E-5,1.027901E-6,0.03438388,1.06507E-5,0.07032372,1.714577E-7,3.448444E-9,3.400104E-9,1.331676E-4,4.843944E-6,0.001231454,5.027164E-4,2.194101E-4,1.042005E-11,1.100936E-10,5.464662E-12,5.407939E-12,3.110019E-7,2.18259E-7,3.571832E-7,1.285884E-7,5.529989E-8,1.813432E-4,5.821493E-7,5.626708E-4,0.001595501,0.008661414,2.159855E-5,7.705831E-5,6.876172E-8,9.195694E-4,2.370316E-14,6.333045E-10,3.163137E-10,1.64625E-8,1.031169E-15,2.119558E-26,2.012404E-20,1.821653E-16,5.168882E-4,6.171432E-5,6.379709E-4,1.888361E-4,9.523894E-5,-2.504105E-16,4.336722E-304,7.409661,5.426245E-5,419353.2,419353.2
3.0E-4,15.45646,-4.75918E8,1662.76,1662.76,8.390451E-4,1.0,0.7653993,9.277218E-5,0.1132837,2.82809E-4,9.43729E-5,1.010028E-6,0.03396535,1.042167E-5,0.07068678,1.696986E-7,3.376645E-9,3.327207E-9,1.310931E-4,4.73586E-6,0.001215826,4.949582E-4,2.139069E-4,1.016405E-11,1.083004E-10,5.314995E-12,5.265962E-12,3.01302E-7,2.138763E-7,3.504679E-7,1.264404E-7,5.41348E-8,1.780659E-4,5.626748E-7,5.569748E-4,0.001601767,0.008662033,2.11474E-5,7.518081E-5,6.686431E-8,9.20044E-4,2.319169E-14,6.205464E-10,3.103011E-10,1.611048E-8,9.943157E-16,2.040006E-26,1.949104E-20,1.774616E-16,5.014774E-4,5.940478E-5,6.455035E-4,1.923451E-4,9.836986E-5,-8.159836E-16,4.334972E-304,7.406671,5.428443E-5,419184.0,419184.0
3.1E-4,15.45041,-4.591406E8,1661.463,1661.463,8.390451E-4,1.0,0.7655001,9.149046E-5,0.1132817,2.786604E-4,9.370508E-5,9.92903E-7,0.03356071,1.02047E-5,0.07103451,1.679988E-7,3.308494E-9,3.257846E-9,1.291254E-4,4.634405E-6,0.001201617,4.878837E-4,2.088199E-4,9.922719E-12,1.066354E-10,5.178462E-12,5.136628E-12,2.933041E-7,2.098729E-7,3.441386E-7,1.244127E-7,5.30303E-8,1.749549E-4,5.444941E-7,5.517479E-4,0.001607635,0.008661998,2.073575E-5,7.343191E-5,6.510125E-8,9.206149E-4,2.272718E-14,6.08452E-10,3.049476E-10,1.578588E-8,1.004218E-15,1.969558E-26,1.893292E-20,1.73162E-16,4.869762E-4,5.725015E-5,6.526743E-4,1.957538E-4,1.014634E-4,-1.753008E-15,4.333285E-304,7.403789,5.430567E-5,419020.9,419020.9
3.2E-4,15.44458,-4.432694E8,1660.212,1660.212,8.390451E-4,1.0,0.7656006,9.026695E-5,0.1132781,2.747083E-4,9.306325E-5,9.764762E-7,0.03316918,9.998871E-6,0.07136794,1.663535E-7,3.243682E-9,3.191754E-9,1.27254E-4,4.538932E-6,0.001188662,4.814141E-4,2.041042E-4,9.691363E-12,1.050788E-10,5.052935E-12,5.017848E-12,2.866266E-7,2.062021E-7,3.381607E-7,1.224925E-7,5.198126E-8,1.71996E-4,5.274833E-7,5.469436E-4,0.001613141,0.008661384,2.035864E-5,7.180045E-5,6.346014E-8,9.212776E-4,2.230164E-14,5.96959E-10,3.001457E-10,1.548518E-8,9.288725E-16,1.906608E-26,1.843635E-20,1.692028E-16,4.733101E-4,5.523647E-5,6.595055E-4,1.990678E-4,1.0452E-4,-5.71976E-15,4.331657E-304,7.401007,5.432619E-5,418863.5,418863.5
3.3E-4,15.43894,-4.282379E8,1659.003,1659.003,8.390451E-4,1.0,0.7657006,8.909778E-5,0.1132732,2.70939E-4,9.244491E-5,9.607024E-7,0.03279004,9.803331E-6,0.07168803,1.647587E-7,3.181941E-9,3.128688E-9,1.254697E-4,4.448882E-6,0.001176818,4.75481E-4,1.997209E-4,9.468371E-12,1.036148E-10,4.936761E-12,4.908002E-12,2.809851E-7,2.028244E-7,3.325024E-7,1.206696E-7,5.098313E-8,1.691764E-4,5.115337E-7,5.425205E-4,0.001618321,0.008660256,2.00119E-5,7.027647E-5,6.193001E-8,9.220275E-4,2.19086E-14,5.860139E-10,2.958104E-10,1.520544E-8,1.677593E-15,1.849907E-26,1.799057E-20,1.655342E-16,4.604121E-4,5.335133E-5,6.660177E-4,2.022925E-4,1.0754E-4,-1.651004E-14,4.330085E-304,7.398321,5.434603E-5,418711.5,418711.5
3.4E-4,15.43349,-4.139859E8,1657.836,1657.836,8.390451E-4,1.0,0.7658,8.797943E-5,0.113267,2.673397E-4,9.184797E-5,9.455412E-7,0.0324226,9.617326E-6,0.07199563,1.632108E-7,3.123032E-9,3.068433E-9,1.237649E-4,4.363763E-6,0.001165962,4.700256E-4,1.95636E-4,9.256725E-12,1.022312E-10,4.828639E-12,4.805824E-12,2.761658E-7,1.997061E-7,3.271272E-7,1.189343E-7,5.003192E-8,1.664849E-4,4.965497E-7,5.384425E-4,0.001623203,0.00865867,1.969197E-5,6.885105E-5,6.050111E-8,9.228602E-4,2.154287E-14,5.755703E-10,2.918735E-10,1.494418E-8,7.53349E-16,1.798441E-26,1.758749E-20,1.621134E-16,4.482224E-4,5.158371E-5,6.722297E-4,2.054325E-4,1.10524E-4,-5.803498E-14,4.328565E-304,7.395723,5.436522E-5,418564.5,418564.5
3.5E-4,15.42822,-4.00458E8,1656.707,1656.707,8.390451E-4,1.0,0.7658988,8.690868E-5,0.1132598,2.63899E-4,9.127064E-5,9.309548E-7,0.03206625,9.44017E-6,0.07229152,1.617067E-7,3.066745E-9,3.010795E-9,1.221328E-4,4.283152E-6,0.001155986,4.649966E-4,1.918201E-4,9.05289E-12,1.009182E-10,4.727531E-12,4.710302E-12,2.720062E-7,1.968184E-7,3.220178E-7,1.172789E-7,4.912405E-8,1.639116E-4,4.824469E-7,5.346771E-4,0.001627813,0.008656678,1.939579E-5,6.751619E-5,5.916477E-8,9.237708E-4,2.120081E-14,5.655907E-10,2.882795E-10,1.469934E-8,1.353812E-15,1.751429E-26,1.72204E-20,1.589113E-16,4.36687E-4,4.992376E-5,6.781591E-4,2.084922E-4,1.134725E-4,-2.366263E-13,4.327094E-304,7.393211,5.438378E-5,418422.2,418422.2
3.6E-4,15.42313,-3.876041E8,1655.614,1655.614,8.390451E-4,1.0,0.7659969,8.588258E-5,0.1132517,2.606066E-4,9.071139E-5,9.169093E-7,0.03172042,9.271243E-6,0.07257642,1.602438E-7,3.012895E-9,2.955602E-9,1.205676E-4,4.206675E-6,0.001146796,4.603491E-4,1.882472E-4,8.861108E-12,9.966783E-11,4.632595E-12,4.620623E-12,2.683817E-7,1.941366E-7,3.171514E-7,1.156969E-7,4.82563E-8,1.614475E-4,4.691505E-7,5.311956E-4,0.001632175,0.008654321,1.912073E-5,6.626469E-5,5.791324E-8,9.24755E-4,2.087929E-14,5.560608E-10,2.849833E-10,1.446915E-8,8.025672E-14,1.708249E-26,1.688414E-20,1.559015E-16,4.257572E-4,4.836264E-5,6.83822E-4,2.114757E-4,1.16386E-4,-1.443464E-12,4.32567E-304,7.390777,5.440175E-5,418284.5,418284.5
3.7E-4,15.41819,-3.753778E8,1654.557,1654.557,8.390451E-4,1.0,0.7660943,8.489842E-5,0.1132427,2.574529E-4,9.016893E-5,9.03373E-7,0.03138458,9.109982E-6,0.07285096,1.588197E-7,2.96131E-9,2.902686E-9,1.190643E-4,4.133996E-6,0.00113831,4.560441E-4,1.848946E-4,8.674667E-12,9.847354E-11,4.543144E-12,4.536121E-12,2.651959E-7,1.916393E-7,3.125066E-7,1.14182E-7,4.742581E-8,1.590848E-4,4.565939E-7,5.279726E-4,0.001636309,0.00865164,1.886454E-5,6.509007E-5,5.673955E-8,9.258083E-4,2.057583E-14,5.469407E-10,2.819472E-10,1.425205E-8,2.082773E-13,1.668396E-26,1.657449E-20,1.530612E-16,4.15389E-4,4.689244E-5,6.892335E-4,2.143869E-4,1.192651E-4,-3.642601E-12,4.32429E-304,7.38842,5.441915E-5,418151.1,418151.1
3.763409E-4,15.41515,-3.679347E8,1653.904,1653.904,8.390451E-4,1.0,0.7661556,8.429495E-5,0.1132367,2.555211E-4,8.983312E-5,8.950518E-7,0.03117657,9.011465E-6,0.07301995,1.579361E-7,2.930681E-9,2.87344E-9,1.181412E-4,4.089753E-6,0.001133262,4.53476E-4,1.828736E-4,1.077275E-11,9.774472E-11,4.489002E-12,4.48497E-12,2.633683E-7,1.901427E-7,3.096817E-7,1.132539E-7,4.691747E-8,1.576358E-4,4.489878E-7,5.260523E-4,0.001638822,0.008649787,1.871096E-5,6.438239E-5,5.603279E-8,9.2651E-4,2.039182E-14,5.495667E-10,2.801425E-10,1.412046E-8,1.157396E-11,1.644658E-26,1.639034E-20,1.513416E-16,4.090873E-4,4.600403E-5,6.92541E-4,2.161969E-4,1.210732E-4,-6.383584E-11,4.323437E-304,7.386962,5.442991E-5,418068.6,418068.6
3.763833E-4,15.41513,-3.678876E8,1653.899,1653.899,8.390451E-4,1.0,0.766156,8.429096E-5,0.1132367,2.555083E-4,8.983089E-5,8.950022E-7,0.03117519,9.010816E-6,0.07302107,1.579303E-7,2.931034E-9,2.87437E-9,1.181351E-4,4.089463E-6,0.001133229,4.534592E-4,1.828604E-4,1.119249E-11,9.774037E-11,4.488648E-12,4.484634E-12,2.633565E-7,1.901329E-7,3.096675E-7,1.132478E-7,4.691415E-8,1.576263E-4,4.489378E-7,5.260397E-4,0.001638839,0.008649775,1.870996E-5,6.437775E-5,5.602817E-8,9.265147E-4,2.039061E-14,5.504928E-10,2.801307E-10,1.41196E-8,1.570614E-11,1.644503E-26,1.638914E-20,1.513305E-16,4.090458E-4,4.59982E-5,6.925628E-4,2.162089E-4,1.210852E-4,-8.144664E-11,4.323432E-304,7.386953,5.442998E-5,418068.1,418068.1
3.764213E-4,15.41511,-3.678436E8,1653.895,1653.895,8.390451E-4,1.0,0.7661564,8.42874E-5,0.1132366,2.554969E-4,8.98289E-5,8.949538E-7,0.03117396,9.010234E-6,0.07302207,1.579252E-7,2.931155E-9,2.873733E-9,1.181296E-4,4.089204E-6,0.001133199,4.534442E-4,1.828485E-4,1.076368E-11,9.773661E-11,4.48833E-12,4.484334E-12,2.63346E-7,1.901241E-7,3.096533E-7,1.132423E-7,4.691118E-8,1.576177E-4,4.488931E-7,5.260285E-4,0.001638853,0.008649763,1.870906E-5,6.437359E-5,5.602402E-8,9.26519E-4,2.038953E-14,5.51709E-10,2.801202E-10,1.411884E-8,1.807469E-11,1.644364E-26,1.638806E-20,1.513206E-16,4.090087E-4,4.599298E-5,6.925823E-4,2.162197E-4,1.21096E-4,-9.307526E-11,4.323426E-304,7.386944,5.443004E-5,418067.6,418067.6
3.764635E-4,15.41509,-3.677939E8,1653.891,1653.891,8.390451E-4,1.0,0.7661568,8.428343E-5,0.1132366,2.554842E-4,8.982668E-5,8.948976E-7,0.03117258,9.009587E-6,0.07302318,1.579194E-7,2.931006E-9,2.872641E-9,1.181236E-4,4.088916E-6,0.001133166,4.534275E-4,1.828353E-4,1.008836E-11,9.773251E-11,4.487976E-12,4.484E-12,2.633343E-7,1.901144E-7,3.096366E-7,1.132363E-7,4.690784E-8,1.576082E-4,4.488433E-7,5.26016E-4,0.00163887,0.00864975,1.870806E-5,6.436897E-5,5.60194E-8,9.265238E-4,2.038833E-14,5.514712E-10,2.801085E-10,1.411798E-8,1.933561E-11,1.64421E-26,1.638686E-20,1.513096E-16,4.089674E-4,4.598717E-5,6.92604E-4,2.162316E-4,1.21108E-4,-1.013443E-10,4.323421E-304,7.386934,5.443011E-5,418067.0,418067.0
3.773201E-4,15.41468,-3.668022E8,1653.804,1653.804,8.390451E-4,1.0,0.7661651,8.420318E-5,0.1132358,2.552273E-4,8.978181E-5,8.937717E-7,0.03114478,8.996504E-6,0.0730457,1.578014E-7,2.924977E-9,2.865442E-9,1.180006E-4,4.083059E-6,0.001132504,4.5309E-4,1.825685E-4,8.655127E-12,9.763728E-11,4.480816E-12,4.477234E-12,2.630981E-7,1.899173E-7,3.092556E-7,1.13113E-7,4.684006E-8,1.574154E-4,4.47837E-7,5.257639E-4,0.001639203,0.008649491,1.868783E-5,6.427558E-5,5.592615E-8,9.266206E-4,2.036398E-14,5.408839E-10,2.798716E-10,1.41007E-8,6.742901E-12,1.641094E-26,1.636271E-20,1.510852E-16,4.081323E-4,4.586975E-5,6.930434E-4,2.16474E-4,1.213512E-4,-1.051463E-10,4.323307E-304,7.38674,5.443155E-5,418056.0,418056.0
3.796799E-4,15.41357,-3.641018E8,1653.565,1653.565,8.390451E-4,1.0,0.7661878,8.398339E-5,0.1132334,2.545242E-4,8.965873E-5,8.90732E-7,0.03106853,8.960707E-6,0.0731074,1.574769E-7,2.913712E-9,2.85439E-9,1.17664E-4,4.067005E-6,0.0011307,4.521708E-4,1.818403E-4,9.02749E-12,9.73691E-11,4.461247E-12,4.458744E-12,2.624592E-7,1.893801E-7,3.08218E-7,1.127754E-7,4.665503E-8,1.568876E-4,4.450881E-7,5.250774E-4,0.001640113,0.008648767,1.863267E-5,6.402076E-5,5.567174E-8,9.268896E-4,2.029739E-14,5.406681E-10,2.792269E-10,1.405341E-8,3.499523E-12,1.6326E-26,1.629688E-20,1.504622E-16,4.058502E-4,4.554921E-5,6.942453E-4,2.171391E-4,1.220198E-4,-1.111556E-10,4.322995E-304,7.386206,5.443548E-5,418025.8,418025.8
3.8E-4,15.41342,-3.637374E8,1653.533,1653.533,8.390451E-4,1.0,0.7661909,8.395374E-5,0.1132331,2.544294E-4,8.96421E-5,8.903198E-7,0.03105822,8.95588E-6,0.07311574,1.574332E-7,2.912157E-9,2.852345E-9,1.176186E-4,4.064843E-6,0.001130458,4.520474E-4,1.817423E-4,8.643133E-12,9.733408E-11,4.458613E-12,4.456255E-12,2.623739E-7,1.893079E-7,3.080815E-7,1.127298E-7,4.663003E-8,1.568163E-4,4.447179E-7,5.249852E-4,0.001640235,0.008648668,1.862526E-5,6.398648E-5,5.563751E-8,9.269264E-4,2.028842E-14,5.369308E-10,2.791404E-10,1.404701E-8,4.649921E-12,1.631459E-26,1.628804E-20,1.503785E-16,4.055427E-4,4.550606E-5,6.944074E-4,2.172291E-4,1.221104E-4,-1.220703E-10,4.322952E-304,7.386134,5.443601E-5,418021.7,418021.7
