Time_Soln#18 (sec),Volume_Soln#18 (cm3),Volumetric_heat_production_rate_Soln#18 (erg/cm3-sec),Surface_temperature_Soln#18 (K),Temperature_Soln#18 (K),Mass_Soln#18 (g),Pressure_Soln#18 (atm),Mole_fraction_H2_Soln#18 (),Mole_fraction_H_Soln#18 (),Mole_fraction_CH4_Soln#18 (),Mole_fraction_CH3_Soln#18 (),Mole_fraction_C2H6_Soln#18 (),Mole_fraction_C2H5_Soln#18 (),Mole_fraction_C2H4_Soln#18 (),Mole_fraction_C2H3_Soln#18 (),Mole_fraction_C2H2_Soln#18 (),Mole_fraction_C3H8_Soln#18 (),Mole_fraction_NC3H7_Soln#18 (),Mole_fraction_C3H6_Soln#18 (),Mole_fraction_C3H5-A_Soln#18 (),Mole_fraction_C3H4-P_Soln#18 (),Mole_fraction_C3H4-A_Soln#18 (),Mole_fraction_C3H3_Soln#18 (),Mole_fraction_PC4H9_Soln#18 (),Mole_fraction_IC4H10_Soln#18 (),Mole_fraction_IC4H9_Soln#18 (),Mole_fraction_TC4H9_Soln#18 (),Mole_fraction_IC4H8_Soln#18 (),Mole_fraction_IC4H7_Soln#18 (),Mole_fraction_C4H8-1_Soln#18 (),Mole_fraction_C4H8-2_Soln#18 (),Mole_fraction_C4H71-3_Soln#18 (),Mole_fraction_C4H6_Soln#18 (),Mole_fraction_C4H4_Soln#18 (),Mole_fraction_C4H2_Soln#18 (),Mole_fraction_C6H6_Soln#18 (),Mole_fraction_FULVENE_Soln#18 (),Mole_fraction_C5H6_Soln#18 (),Mole_fraction_MCPTD_Soln#18 (),Mole_fraction_C10H8_Soln#18 (),Mole_fraction_NEOC5H12_Soln#18 (),Mole_fraction_NC5H10_Soln#18 (),Mole_fraction_B1M2_Soln#18 (),Mole_fraction_LC5H8_Soln#18 (),Mole_fraction_NC7H14_Soln#18 (),Mole_fraction_IC8H17_Soln#18 (),Mole_fraction_IC8H16_Soln#18 (),Mole_fraction_DIMEPTD_Soln#18 (),Mole_fraction_C7H8_Soln#18 (),Mole_fraction_C7H7_Soln#18 (),Mole_fraction_C6H5C2H_Soln#18 (),Mole_fraction_C12H8_Soln#18 (),Mole_fraction_C14H10_Soln#18 (),Mole_fraction_BIN1B_Soln#18 (),Mole_fraction_BIN1A_Soln#18 (),Mole_fraction_NC10H20_Soln#18 (),Mole_fraction_IC12H26_Soln#18 (),Molecular_weight_Soln#18 (g/mole),Mass_density_Soln#18 (g/cm3),Unburned_hydrocarbons_Soln#18 (ppm),Volatile_organic_compounds_Soln#18 (ppm)
9.101349E-6,15.44233,-3.174287E9,1643.626,1643.626,9.070757E-4,1.0,0.8011409,2.247403E-4,0.06484937,0.00189878,0.009065123,2.67775E-5,0.04340513,8.829436E-5,0.01060245,3.386127E-4,7.166759E-7,0.02131977,7.182918E-4,0.00856233,0.01067047,0.001782886,6.690921E-9,1.926168E-5,1.405334E-7,1.468098E-7,0.01018657,3.354385E-4,5.453341E-4,1.146719E-4,3.05847E-6,0.003353522,0.001294243,6.129363E-5,0.001807087,1.961237E-4,8.933677E-4,1.240843E-5,4.041148E-5,6.91676E-9,2.585142E-6,2.270685E-5,2.008997E-4,8.617877E-9,6.786324E-18,2.381909E-12,5.648274E-7,0.0050457,5.904987E-4,1.050097E-5,1.630544E-6,8.553643E-7,3.496331E-10,2.425335E-9,3.349671E-14,4.936272E-77,7.922307,5.873955E-5,448366.7,448366.7
9.133596E-6,15.44267,-3.179141E9,1643.599,1643.599,9.070757E-4,1.0,0.8010965,2.243073E-4,0.0649029,0.001893594,0.009055772,2.669721E-5,0.04343643,8.809531E-5,0.01062197,3.374649E-4,7.127638E-7,0.02129737,7.170051E-4,0.008570958,0.01066139,0.0017821,6.624678E-9,1.905516E-5,1.396945E-7,1.459486E-7,0.01017174,3.343159E-4,5.427073E-4,1.143099E-4,3.050032E-6,0.003351285,0.001295407,6.14924E-5,0.001810331,1.967807E-4,8.937933E-4,1.224136E-5,4.065972E-5,6.846767E-9,2.573355E-6,2.253073E-5,1.998996E-4,8.273077E-9,6.73509E-18,2.368107E-12,5.49656E-7,0.005044288,5.901563E-4,1.054483E-5,1.636534E-6,8.566464E-7,3.523548E-10,2.442911E-9,3.062045E-14,2.599632E-77,7.922006,5.873826E-5,448349.7,448349.7
9.138934E-6,15.44273,-3.179927E9,1643.595,1643.595,9.070757E-4,1.0,0.8010892,2.24236E-4,0.06491175,0.00189274,0.009054226,2.668399E-5,0.0434416,8.80625E-5,0.01062519,3.372754E-4,7.121197E-7,0.02129366,7.167924E-4,0.008572382,0.01065988,0.001781969,6.613713E-9,1.902121E-5,1.395566E-7,1.45807E-7,0.01016929,3.341312E-4,5.422745E-4,1.142501E-4,3.048642E-6,0.003350914,0.001295599,6.152529E-5,0.001810867,1.968894E-4,8.938631E-4,1.221401E-5,4.070086E-5,6.835317E-9,2.571414E-6,2.250182E-5,1.997346E-4,8.217377E-9,6.726684E-18,2.365841E-12,5.471851E-7,0.005044055,5.900997E-4,1.055209E-5,1.637525E-6,8.568585E-7,3.528067E-10,2.445826E-9,3.016887E-14,2.338037E-77,7.921957,5.873805E-5,448346.9,448346.9
9.145305E-6,15.44279,-3.180857E9,1643.59,1643.59,9.070757E-4,1.0,0.8010804,2.24151E-4,0.0649223,0.001891723,0.009052381,2.666822E-5,0.04344776,8.802339E-5,0.01062904,3.370493E-4,7.113522E-7,0.02128924,7.165386E-4,0.008574079,0.01065809,0.001781813,6.600635E-9,1.898077E-5,1.393924E-7,1.456384E-7,0.01016636,3.339111E-4,5.417585E-4,1.141788E-4,3.046986E-6,0.003350472,0.001295828,6.156454E-5,0.001811507,1.970189E-4,8.939463E-4,1.218148E-5,4.074997E-5,6.821699E-9,2.569101E-6,2.246739E-5,1.995379E-4,8.151388E-9,6.716678E-18,2.363141E-12,5.442503E-7,0.005043776,5.900321E-4,1.056075E-5,1.638707E-6,8.571117E-7,3.533465E-10,2.449308E-9,2.963856E-14,2.059912E-77,7.921897,5.87378E-5,448343.5,448343.5
9.150815E-6,15.44285,-3.181651E9,1643.585,1643.585,9.070757E-4,1.0,0.8010728,2.240777E-4,0.06493142,0.001890844,0.009050786,2.665461E-5,0.04345309,8.798962E-5,0.01063237,3.368539E-4,7.106896E-7,0.02128542,7.163193E-4,0.008575546,0.01065655,0.001781678,6.589539E-9,1.894588E-5,1.392507E-7,1.454929E-7,0.01016383,3.337211E-4,5.41313E-4,1.141172E-4,3.045555E-6,0.003350089,0.001296026,6.159848E-5,0.001812061,1.97131E-4,8.94018E-4,1.215344E-5,4.079246E-5,6.809967E-9,2.567104E-6,2.24377E-5,1.993679E-4,8.094764E-9,6.70805E-18,2.360813E-12,5.417256E-7,0.005043536,5.899736E-4,1.056824E-5,1.63973E-6,8.573306E-7,3.538138E-10,2.452321E-9,2.918755E-14,1.846248E-77,7.921846,5.873758E-5,448340.6,448340.6
9.333814E-6,15.44473,-3.205012E9,1643.435,1643.435,9.070757E-4,1.0,0.8008239,2.217037E-4,0.06523136,0.001862466,0.00899812,2.621344E-5,0.04362837,8.689171E-5,0.01074229,3.304423E-4,6.892693E-7,0.02115933,7.09082E-4,0.008623472,0.01060561,0.001777137,6.244758E-9,1.782591E-5,1.347075E-7,1.408277E-7,0.01008058,3.275924E-4,5.268481E-4,1.120973E-4,2.999197E-6,0.003337376,0.001302517,6.272295E-5,0.001830382,2.008249E-4,8.963002E-4,1.127241E-5,4.221062E-5,6.441961E-9,2.502445E-6,2.1491E-5,1.938212E-4,6.425795E-9,6.433695E-18,2.28639E-12,4.643254E-7,0.005035601,5.880367E-4,1.081656E-5,1.673568E-6,8.645822E-7,3.695591E-10,2.553422E-9,1.754236E-14,2.842153E-79,7.920158,5.873043E-5,448245.1,448245.1
9.872291E-6,15.44994,-3.243968E9,1642.989,1642.989,9.070757E-4,1.0,0.8001153,2.153514E-4,0.06608327,0.001786943,0.008846466,2.502528E-5,0.04412534,8.390527E-5,0.01105916,3.124112E-4,6.322226E-7,0.02079702,6.883636E-4,0.008756149,0.01046054,0.001763236,5.370792E-9,1.492978E-5,1.229625E-7,1.287611E-7,0.009843213,3.113599E-4,4.877752E-4,1.064366E-4,2.874382E-6,0.003299909,0.001320712,6.600344E-5,0.001883601,2.114004E-4,9.02E-4,9.169509E-6,4.645948E-5,5.557045E-9,2.329239E-6,1.909801E-5,1.785376E-4,3.283759E-9,5.743619E-18,2.095594E-12,2.958304E-7,0.005012858,5.823942E-4,1.1543E-5,1.77196E-6,8.857358E-7,4.184769E-10,2.862335E-9,3.955594E-15,1.562275E-82,7.915334,5.871061E-5,447972.1,447972.1
9.936637E-6,15.45054,-3.246121E9,1642.935,1642.935,9.070757E-4,1.0,0.8000329,2.146487E-4,0.06618221,0.001778627,0.008828666,2.489315E-5,0.04418297,8.357051E-5,0.01109641,3.103367E-4,6.259449E-7,0.02075455,6.859481E-4,0.008771212,0.01044366,0.001761533,5.282771E-9,1.461972E-5,1.217016E-7,1.27465E-7,0.009815568,3.095778E-4,4.834302E-4,1.057876E-4,2.860502E-6,0.003295431,0.001322801,6.639282E-5,0.001889893,2.12635E-4,9.025899E-4,8.960004E-6,4.697442E-5,5.467146E-9,2.310075E-6,1.884634E-5,1.768092E-4,3.033427E-9,5.671013E-18,2.075192E-12,2.803983E-7,0.005010197,5.817261E-4,1.162943E-5,1.783613E-6,8.882475E-7,4.245856E-10,2.900381E-9,3.312811E-15,4.402036E-83,7.914772,5.870836E-5,447940.2,447940.3
9.954518E-6,15.4507,-3.246617E9,1642.92,1642.92,9.070757E-4,1.0,0.8000101,2.144554E-4,0.06620961,0.001776341,0.008823731,2.485677E-5,0.04419891,8.347826E-5,0.01110674,3.097631E-4,6.242194E-7,0.02074278,6.852792E-4,0.008775369,0.01043899,0.001761059,5.254493E-9,1.453482E-5,1.213561E-7,1.271099E-7,0.009807912,3.090879E-4,4.822343E-4,1.056082E-4,2.856682E-6,0.003294187,0.001323378,6.650093E-5,0.00189164,2.12977E-4,9.027507E-4,8.903183E-6,4.711777E-5,5.442674E-9,2.304803E-6,1.877757E-5,1.763325E-4,2.967439E-9,5.651165E-18,2.069602E-12,2.762582E-7,0.005009459,5.815407E-4,1.165343E-5,1.786847E-6,8.889449E-7,4.262932E-10,2.910997E-9,3.153638E-15,3.097655E-83,7.914616,5.870773E-5,447931.4,447931.4
9.967664E-6,15.45082,-3.246973E9,1642.909,1642.909,9.070757E-4,1.0,0.7999933,2.143139E-4,0.06622972,0.001774667,0.008820107,2.483012E-5,0.04421062,8.341066E-5,0.01111432,3.093423E-4,6.229559E-7,0.02073413,6.847881E-4,0.008778417,0.01043556,0.00176071,5.23435E-9,1.447274E-5,1.211034E-7,1.268502E-7,0.009802291,3.087293E-4,4.813583E-4,1.054766E-4,2.853882E-6,0.003293272,0.001323802,6.658038E-5,0.001892923,2.132281E-4,9.028681E-4,8.861785E-6,4.722324E-5,5.424818E-9,2.300942E-6,1.872733E-5,1.759829E-4,2.919868E-9,5.636661E-18,2.065515E-12,2.73254E-7,0.005008917,5.814045E-4,1.167108E-5,1.789224E-6,8.894575E-7,4.275515E-10,2.918813E-9,3.041507E-15,2.391391E-83,7.914501,5.870728E-5,447924.9,447924.9
9.971546E-6,15.45086,-3.247068E9,1642.906,1642.906,9.070757E-4,1.0,0.7999884,2.142722E-4,0.06623565,0.001774174,0.008819037,2.482227E-5,0.04421408,8.339073E-5,0.01111656,3.092181E-4,6.225837E-7,0.02073158,6.846432E-4,0.008779316,0.01043454,0.001760607,5.228852E-9,1.445447E-5,1.21029E-7,1.267737E-7,0.009800632,3.086236E-4,4.811002E-4,1.054378E-4,2.853058E-6,0.003293002,0.001323927,6.660384E-5,0.001893302,2.133022E-4,9.029026E-4,8.849622E-6,4.725439E-5,5.419567E-9,2.299804E-6,1.871255E-5,1.758799E-4,2.905974E-9,5.632393E-18,2.064311E-12,2.723734E-7,0.005008758,5.813643E-4,1.167629E-5,1.789926E-6,8.896089E-7,4.279235E-10,2.921122E-9,3.00917E-15,2.215524E-83,7.914467,5.870714E-5,447923.0,447923.0
1.004002E-5,15.45148,-3.248553E9,1642.849,1642.849,9.070757E-4,1.0,0.7999015,2.135429E-4,0.06633998,0.001765555,0.008800209,2.468487E-5,0.04427479,8.30418E-5,0.01115598,3.070384E-4,6.160804E-7,0.02068668,6.820952E-4,0.008795073,0.01041674,0.001758783,5.134398E-9,1.413632E-5,1.197329E-7,1.254412E-7,0.009771462,3.067776E-4,4.765853E-4,1.047566E-4,2.838626E-6,0.003288239,0.001326122,6.701728E-5,0.001899975,2.146056E-4,9.035007E-4,8.63964E-6,4.780479E-5,5.328599E-9,2.279914E-6,1.845562E-5,1.740742E-4,2.671963E-9,5.558169E-18,2.043346E-12,2.573132E-7,0.005005945,5.806558E-4,1.176814E-5,1.802292E-6,8.922765E-7,4.345197E-10,2.962011E-9,2.492835E-15,5.745139E-84,7.913873,5.870477E-5,447889.4,447889.4
1.0691E-5,15.45712,-3.24103E9,1642.305,1642.305,9.070757E-4,1.0,0.799099,2.071579E-4,0.06730172,0.001690461,0.008624871,2.347532E-5,0.04483299,7.994606E-5,0.01152406,2.87209E-4,5.596102E-7,0.02026882,6.586322E-4,0.008936222,0.0102525,0.001741172,4.336555E-9,1.146746E-5,1.087592E-7,1.141532E-7,0.009502018,2.907109E-4,4.370398E-4,9.858744E-5,2.711556E-6,0.003243051,0.001346074,7.092012E-5,0.001962669,2.26653E-4,9.08298E-4,7.012231E-6,5.311599E-5,4.593724E-9,2.106011E-6,1.633113E-5,1.579657E-4,1.220388E-9,4.939274E-18,1.865532E-12,1.503531E-7,0.004979791,5.740053E-4,1.263783E-5,1.918883E-6,9.174933E-7,5.005205E-10,3.364184E-9,4.185225E-16,8.526355E-89,7.908371,5.868338E-5,447578.0,447578.0
1.070247E-5,15.45721,-3.240593E9,1642.296,1642.296,9.070757E-4,1.0,0.7990853,2.070535E-4,0.0673182,0.001689239,0.00862184,2.345544E-5,0.04484253,7.989483E-5,0.01153044,2.868736E-4,5.58695E-7,0.0202616,6.582313E-4,0.008938574,0.01024968,0.001740858,4.326219E-9,1.142571E-5,1.085855E-7,1.139744E-7,0.009497393,2.904494E-4,4.363943E-4,9.848359E-5,2.709467E-6,0.003242258,0.001346411,7.098846E-5,0.001963762,2.268597E-4,9.083694E-4,6.988734E-6,5.321078E-5,4.58257E-9,2.103174E-6,1.629829E-5,1.576983E-4,1.203999E-9,4.929597E-18,1.862707E-12,1.489459E-7,0.004979339,5.738895E-4,1.26531E-5,1.920923E-6,9.179355E-7,5.017376E-10,3.371486E-9,4.056288E-16,6.81771E-89,7.908276,5.868301E-5,447572.6,447572.6
1.073586E-5,15.45749,-3.239272E9,1642.268,1642.268,9.070757E-4,1.0,0.7990453,2.06751E-4,0.0673661,0.001685699,0.008613027,2.339784E-5,0.04487024,7.97463E-5,0.01154899,2.859001E-4,5.560456E-7,0.02024061,6.570668E-4,0.008945397,0.0102415,0.001739945,4.295769E-9,1.130514E-5,1.080834E-7,1.134575E-7,0.009483954,2.896921E-4,4.34525E-4,9.818217E-5,2.703414E-6,0.003239947,0.001347391,7.118731E-5,0.001966941,2.274605E-4,9.085749E-4,6.92123E-6,5.348695E-5,4.550408E-9,2.094955E-6,1.620348E-5,1.569228E-4,1.157633E-9,4.90164E-18,1.854534E-12,1.44927E-7,0.004978026,5.735529E-4,1.269755E-5,1.92686E-6,9.192226E-7,5.05292E-10,3.392789E-9,3.703643E-16,3.575751E-89,7.908001,5.868197E-5,447557.1,447557.1
1.075902E-5,15.45768,-3.238328E9,1642.248,1642.248,9.070757E-4,1.0,0.7990176,2.065425E-4,0.06739925,0.001683259,0.008606923,2.33581E-5,0.04488942,7.964379E-5,0.01156185,2.85227E-4,5.542203E-7,0.02022607,6.562612E-4,0.008950107,0.01023583,0.001739312,4.271148E-9,1.122232E-5,1.07738E-7,1.13102E-7,0.009474652,2.891701E-4,4.332364E-4,9.79739E-5,2.699238E-6,0.003238345,0.001348068,7.132518E-5,0.001969144,2.278763E-4,9.087155E-4,6.875155E-6,5.367871E-5,4.528357E-9,2.089289E-6,1.61384E-5,1.563875E-4,1.126572E-9,4.882429E-18,1.848911E-12,1.422038E-7,0.004977116,5.733197E-4,1.272838E-5,1.930976E-6,9.201151E-7,5.077669E-10,3.407602E-9,3.476987E-16,2.276147E-89,7.90781,5.868124E-5,447546.3,447546.3
1.078052E-5,15.45785,-3.237389E9,1642.231,1642.231,9.070757E-4,1.0,0.7989919,2.063499E-4,0.06742996,0.001681006,0.008601265,2.332139E-5,0.04490718,7.954904E-5,0.01157376,2.846041E-4,5.525355E-7,0.0202126,6.55515E-4,0.008954462,0.01023059,0.001738724,4.248006E-9,1.114608E-5,1.074197E-7,1.127744E-7,0.009466033,2.886881E-4,4.320467E-4,9.778118E-5,2.695379E-6,0.003236859,0.001348695,7.145309E-5,0.001971188,2.282615E-4,9.088444E-4,6.832966E-6,5.385686E-5,4.508086E-9,2.084057E-6,1.607852E-5,1.558927E-4,1.098576E-9,4.864734E-18,1.843726E-12,1.397255E-7,0.004976273,5.731033E-4,1.275699E-5,1.934795E-6,9.209433E-7,5.100714E-10,3.42138E-9,3.279717E-16,1.511257E-89,7.907634,5.868057E-5,447536.3,447536.3
1.13031E-5,15.46201,-3.206779E9,1641.797,1641.797,9.070757E-4,1.0,0.798381,2.019197E-4,0.06816103,0.001629349,0.0084658,2.247406E-5,0.04532895,7.735165E-5,0.0118599,2.699495E-4,5.1411E-7,0.01988999,6.378449E-4,0.009055703,0.01010572,0.001724389,3.743075E-9,9.457379E-6,1.002785E-7,1.054196E-7,0.009260766,2.776268E-4,4.048044E-4,9.326548E-5,2.606292E-6,0.003200856,0.001363459,7.454791E-5,0.002020445,2.374256E-4,9.11575E-4,5.952277E-6,5.82279E-5,4.065213E-9,1.964051E-6,1.475852E-5,1.444192E-4,6.040059E-10,4.470113E-18,1.726718E-12,9.132499E-8,0.004956077,5.679022E-4,1.345091E-5,2.027229E-6,9.410188E-7,5.681739E-10,3.76425E-9,7.931818E-17,1.146668E-93,7.903425,5.866482E-5,447298.1,447298.1
1.131386E-5,15.46209,-3.206065E9,1641.788,1641.788,9.070757E-4,1.0,0.7983687,2.018332E-4,0.06817579,0.001628344,0.00846305,2.245746E-5,0.04533744,7.730839E-5,0.01186572,2.696572E-4,5.133665E-7,0.01988344,6.374902E-4,0.009057698,0.0101032,0.001724094,3.730504E-9,9.425704E-6,1.001425E-7,1.052795E-7,0.009256621,2.774112E-4,4.042755E-4,9.317581E-5,2.604546E-6,0.003200117,0.001363754,7.461139E-5,0.002021451,2.376104E-4,9.116237E-4,5.936759E-6,5.831874E-5,4.056997E-9,1.961716E-6,1.473384E-5,1.441936E-4,5.968009E-10,4.462637E-18,1.724474E-12,9.05331E-8,0.004955667,5.677963E-4,1.346518E-5,2.029126E-6,9.414315E-7,5.694138E-10,3.771475E-9,7.703922E-17,9.309349E-94,7.903339,5.86645E-5,447293.2,447293.3
1.131872E-5,15.46213,-3.205636E9,1641.784,1641.784,9.070757E-4,1.0,0.7983631,2.017942E-4,0.06818245,0.001627891,0.00846181,2.244997E-5,0.04534127,7.72889E-5,0.01186835,2.695254E-4,5.130316E-7,0.01988049,6.373303E-4,0.009058597,0.01010207,0.00172396,3.727055E-9,9.41145E-6,1.000813E-7,1.052164E-7,0.009254751,2.773141E-4,4.040372E-4,9.313537E-5,2.603759E-6,0.003199784,0.001363887,7.464003E-5,0.002021905,2.376938E-4,9.116455E-4,5.929788E-6,5.835975E-5,4.053301E-9,1.960664E-6,1.472273E-5,1.440919E-4,5.935807E-10,4.459271E-18,1.723464E-12,9.01781E-8,0.004955482,5.677485E-4,1.347162E-5,2.029982E-6,9.416176E-7,5.699738E-10,3.774737E-9,7.603258E-17,8.474105E-94,7.903301,5.866436E-5,447291.1,447291.1
1.13724E-5,15.46254,-3.201644E9,1641.74,1641.74,9.070757E-4,1.0,0.7983018,2.013661E-4,0.06825584,0.001622917,0.008448127,2.236777E-5,0.04538348,7.707462E-5,0.01189734,2.680747E-4,5.093568E-7,0.0198479,6.355688E-4,0.009068481,0.01008954,0.001722487,3.683697E-9,9.255598E-6,9.941069E-8,1.045253E-7,0.009234139,2.762474E-4,4.014219E-4,9.269045E-5,2.595112E-6,0.003196103,0.001365351,7.495634E-5,0.002026918,2.386124E-4,9.118831E-4,5.854082E-6,5.881325E-5,4.012922E-9,1.94911E-6,1.460131E-5,1.429747E-4,5.593002E-10,4.42242E-18,1.712388E-12,8.635343E-8,0.00495344,5.672209E-4,1.354275E-5,2.039437E-6,9.436743E-7,5.761866E-10,3.810873E-9,6.578286E-17,3.063084E-94,7.902878,5.86628E-5,447267.1,447267.1
1.186293E-5,15.46619,-3.160088E9,1641.338,1641.338,9.070757E-4,1.0,0.7977519,1.976461E-4,0.06891351,0.001579817,0.008324927,2.16515E-5,0.04576064,7.519973E-5,0.01215923,2.552398E-4,4.777449E-7,0.01955447,6.199006E-4,0.009154854,0.009977342,0.001709051,3.280353E-9,7.956601E-6,9.372343E-8,9.866148E-8,0.009049434,2.669895E-4,3.788708E-4,8.877112E-5,2.519723E-6,0.003162632,0.001378322,7.783444E-5,0.002072357,2.468255E-4,9.137525E-4,5.258499E-6,6.299085E-5,3.67799E-9,1.849136E-6,1.358875E-5,1.332291E-4,3.307484E-10,4.11081E-18,1.617677E-12,5.824921E-8,0.004935036,5.624554E-4,1.419179E-5,2.125576E-6,9.62434E-7,6.349854E-10,4.148434E-9,1.751564E-17,5.232706E-98,7.899077,5.864893E-5,447052.0,447052.0
1.18714E-5,15.46626,-3.159342E9,1641.332,1641.332,9.070757E-4,1.0,0.7977426,1.975848E-4,0.06892466,0.001579108,0.008322829,2.163966E-5,0.04576702,7.516862E-5,0.0121637,2.550248E-4,4.772288E-7,0.01954948,6.196369E-4,0.009156284,0.009975441,0.00170882,3.276134E-9,7.936041E-6,9.363178E-8,9.856693E-8,0.009046302,2.668369E-4,3.785019E-4,8.870574E-5,2.518476E-6,0.003162058,0.00137854,7.788393E-5,0.002073135,2.469645E-4,9.137803E-4,5.249588E-6,6.306347E-5,3.672702E-9,1.847495E-6,1.357269E-5,1.33068E-4,3.278712E-10,4.105799E-18,1.616138E-12,5.785735E-8,0.004934722,5.62374E-4,1.420298E-5,2.127059E-6,9.627574E-7,6.360328E-10,4.154377E-9,1.712132E-17,4.446308E-98,7.899012,5.86487E-5,447048.3,447048.3
1.188713E-5,15.46637,-3.157833E9,1641.319,1641.319,9.070757E-4,1.0,0.7977252,1.97471E-4,0.06894537,0.001577794,0.008318933,2.16177E-5,0.04577886,7.511093E-5,0.01217201,2.546258E-4,4.762724E-7,0.01954019,6.191474E-4,0.009158935,0.009971911,0.00170839,3.26675E-9,7.898003E-6,9.346203E-8,9.839182E-8,0.009040488,2.665541E-4,3.778183E-4,8.858444E-5,2.516164E-6,0.00316099,0.001378944,7.797588E-5,0.002074581,2.472224E-4,9.138316E-4,5.233148E-6,6.319847E-5,3.662916E-9,1.844452E-6,1.354296E-5,1.327693E-4,3.226081E-10,4.096517E-18,1.613286E-12,5.713692E-8,0.004934139,5.622229E-4,1.422378E-5,2.129816E-6,9.633582E-7,6.379826E-10,4.165432E-9,1.64139E-17,3.304071E-98,7.898892,5.864826E-5,447041.5,447041.6
1.202433E-5,15.46736,-3.144693E9,1641.208,1641.208,9.070757E-4,1.0,0.797575,1.964924E-4,0.06912501,0.001566495,0.008285098,2.142866E-5,0.04588148,7.461361E-5,0.01224422,2.511784E-4,4.68068E-7,0.01945959,6.149124E-4,0.009181767,0.009941299,0.001704649,3.170257E-9,7.574741E-6,9.201109E-8,9.689482E-8,0.008990057,2.641207E-4,3.719518E-4,8.753762E-5,2.496249E-6,0.003151691,0.001382437,7.877674E-5,0.002087164,2.494575E-4,9.142586E-4,5.095647E-6,6.437796E-5,3.579746E-9,1.818307E-6,1.329005E-5,1.30198E-4,2.80651E-10,4.017215E-18,1.588843E-12,5.123185E-8,0.004929074,5.609097E-4,1.440502E-5,2.153833E-6,9.685958E-7,6.551465E-10,4.262395E-9,1.135559E-17,2.376609E-99,7.897852,5.864452E-5,446982.7,446982.7
1.20405E-5,15.46747,-3.143095E9,1641.194,1641.194,9.070757E-4,1.0,0.7975574,1.963786E-4,0.06914607,0.001565182,0.008281127,2.140666E-5,0.0458935,7.455568E-5,0.01225271,2.507758E-4,4.67117E-7,0.01945013,6.144172E-4,0.009184423,0.009937711,0.001704209,3.160338E-9,7.537632E-6,9.184352E-8,9.67219E-8,0.008984146,2.638378E-4,3.712715E-4,8.741554E-5,2.493931E-6,0.003150597,0.001382845,7.887101E-5,0.002088644,2.497193E-4,9.143066E-4,5.08012E-6,6.451724E-5,3.570195E-9,1.815271E-6,1.326097E-5,1.298989E-4,2.761425E-10,4.008058E-18,1.586013E-12,5.057896E-8,0.00492848,5.607555E-4,1.442637E-5,2.156662E-6,9.692128E-7,6.571886E-10,4.27389E-9,1.087366E-17,1.745041E-99,7.89773,5.864408E-5,446975.8,446975.8
1.206471E-5,15.46765,-3.140727E9,1641.175,1641.175,9.070757E-4,1.0,0.7975311,1.962088E-4,0.06917756,0.001563222,0.008275186,2.137382E-5,0.04591147,7.446919E-5,0.0122654,2.501743E-4,4.65699E-7,0.01943598,6.136771E-4,0.009188388,0.009932346,0.00170355,3.143507E-9,7.482436E-6,9.159388E-8,9.646428E-8,0.008975307,2.634156E-4,3.702571E-4,8.723321E-5,2.490471E-6,0.00314896,0.001383455,7.901214E-5,0.002090858,2.501107E-4,9.143776E-4,5.057121E-6,6.472592E-5,3.555986E-9,1.810743E-6,1.321771E-5,1.294525E-4,2.695497E-10,3.994419E-18,1.581793E-12,4.961714E-8,0.00492759,5.605247E-4,1.445834E-5,2.160897E-6,9.701367E-7,6.602543E-10,4.291129E-9,1.018965E-17,1.096376E-99,7.897548,5.864342E-5,446965.5,446965.5
1.206974E-5,15.46768,-3.140234E9,1641.171,1641.171,9.070757E-4,1.0,0.7975256,1.961735E-4,0.0691841,0.001562816,0.008273952,2.136701E-5,0.0459152,7.445124E-5,0.01226804,2.500495E-4,4.65405E-7,0.01943304,6.135234E-4,0.009189211,0.009931231,0.001703413,3.139334E-9,7.471014E-6,9.154216E-8,9.641091E-8,0.00897347,2.63328E-4,3.700467E-4,8.719537E-5,2.489753E-6,0.00314862,0.001383582,7.904148E-5,0.002091319,2.50192E-4,9.143922E-4,5.052376E-6,6.476934E-5,3.553046E-9,1.809804E-6,1.320875E-5,1.293599E-4,2.682021E-10,3.991593E-18,1.580918E-12,4.94195E-8,0.004927405,5.604768E-4,1.446499E-5,2.161778E-6,9.703289E-7,6.608931E-10,4.294718E-9,1.005292E-17,9.95412E-100,7.89751,5.864329E-5,446963.3,446963.3
1.208371E-5,15.46778,-3.138828E9,1641.16,1641.16,9.070757E-4,1.0,0.7975104,1.960759E-4,0.06920225,0.001561691,0.008270528,2.134813E-5,0.04592555,7.440152E-5,0.01227536,2.497034E-4,4.64591E-7,0.01942488,6.130974E-4,0.009191489,0.009928141,0.001703033,3.128944E-9,7.439427E-6,9.139902E-8,9.626318E-8,0.008968378,2.630854E-4,3.694643E-4,8.70905E-5,2.487765E-6,0.003147675,0.001383933,7.912289E-5,0.002092596,2.504174E-4,9.144325E-4,5.039282E-6,6.488982E-5,3.544913E-9,1.807203E-6,1.318398E-5,1.291035E-4,2.645059E-10,3.983773E-18,1.578496E-12,4.887552E-8,0.004926892,5.603438E-4,1.448344E-5,2.164221E-6,9.70862E-7,6.626675E-10,4.304685E-9,9.683344E-18,7.622733E-100,7.897405,5.864291E-5,446957.4,446957.4
