Time_Soln#12 (sec),Volume_Soln#12 (cm3),Volumetric_heat_production_rate_Soln#12 (erg/cm3-sec),Surface_temperature_Soln#12 (K),Temperature_Soln#12 (K),Mass_Soln#12 (g),Pressure_Soln#12 (atm),Mole_fraction_H2_Soln#12 (),Mole_fraction_H_Soln#12 (),Mole_fraction_CH4_Soln#12 (),Mole_fraction_CH3_Soln#12 (),Mole_fraction_C2H6_Soln#12 (),Mole_fraction_C2H5_Soln#12 (),Mole_fraction_C2H4_Soln#12 (),Mole_fraction_C2H2_Soln#12 (),Mole_fraction_C3H8_Soln#12 (),Mole_fraction_C3H6_Soln#12 (),Mole_fraction_C3H5-A_Soln#12 (),Mole_fraction_C3H4-P_Soln#12 (),Mole_fraction_C3H4-A_Soln#12 (),Mole_fraction_C3H3_Soln#12 (),Mole_fraction_NC4H10_Soln#12 (),Mole_fraction_IC4H10_Soln#12 (),Mole_fraction_IC4H9_Soln#12 (),Mole_fraction_TC4H9_Soln#12 (),Mole_fraction_IC4H8_Soln#12 (),Mole_fraction_IC4H7_Soln#12 (),Mole_fraction_C4H8-1_Soln#12 (),Mole_fraction_C4H8-2_Soln#12 (),Mole_fraction_C4H71-3_Soln#12 (),Mole_fraction_C4H6_Soln#12 (),Mole_fraction_C4H4_Soln#12 (),Mole_fraction_C4H2_Soln#12 (),Mole_fraction_C6H6_Soln#12 (),Mole_fraction_FULVENE_Soln#12 (),Mole_fraction_C5H6_Soln#12 (),Mole_fraction_C5H5_Soln#12 (),Mole_fraction_MCPTD_Soln#12 (),Mole_fraction_C10H8_Soln#12 (),Mole_fraction_NEOC5H12_Soln#12 (),Mole_fraction_NC5H10_Soln#12 (),Mole_fraction_B1M2_Soln#12 (),Mole_fraction_LC5H8_Soln#12 (),Mole_fraction_NC7H14_Soln#12 (),Mole_fraction_IC8H16_Soln#12 (),Mole_fraction_DIMEPTD_Soln#12 (),Mole_fraction_C7H8_Soln#12 (),Mole_fraction_C7H7_Soln#12 (),Mole_fraction_C6H5C2H_Soln#12 (),Mole_fraction_C6H5C2H3_Soln#12 (),Mole_fraction_C6H5C2H5_Soln#12 (),Mole_fraction_INDENE_Soln#12 (),Mole_fraction_C12H8_Soln#12 (),Mole_fraction_C14H10_Soln#12 (),Mole_fraction_BIN1B_Soln#12 (),Mole_fraction_NC10H20_Soln#12 (),Mole_fraction_IC12H26_Soln#12 (),Molecular_weight_Soln#12 (g/mole),Mass_density_Soln#12 (g/cm3),Unburned_hydrocarbons_Soln#12 (ppm),Volatile_organic_compounds_Soln#12 (ppm)
2.380557E-6,14.90956,-2.534267E10,1427.716,1427.716,0.001082639,1.0,0.8749797,3.457541E-4,0.01501336,0.006056423,0.006659194,1.382243E-4,0.009711005,3.585413E-4,5.784443E-4,0.02553096,3.403184E-4,2.694302E-4,0.00171137,4.950193E-5,9.41163E-5,5.045289E-4,1.126208E-4,1.719002E-4,0.0183328,0.006613766,0.001921994,1.434656E-4,7.064119E-5,0.002205216,4.559852E-5,1.239418E-7,2.959041E-4,1.035654E-6,3.504134E-5,4.764531E-6,5.759701E-5,2.353817E-8,3.586907E-4,5.721259E-4,2.555644E-4,9.039989E-4,7.63893E-4,0.01039416,0.001566103,0.006807883,2.57147E-4,9.248088E-9,1.340755E-6,6.114291E-5,2.012957E-7,2.077476E-9,1.28204E-7,1.243731E-12,0.003670584,0.001643225,8.50704,7.261372E-5,481459.9,481459.9
2.462227E-6,14.91471,-2.459058E10,1427.282,1427.282,0.001082639,1.0,0.8743106,3.362198E-4,0.0153282,0.005908905,0.006755677,1.357901E-4,0.009897835,3.694402E-4,5.868563E-4,0.02572382,3.40544E-4,2.791441E-4,0.00175252,5.070844E-5,9.494042E-5,5.055025E-4,1.081101E-4,1.652519E-4,0.01846846,0.006678648,0.001948745,1.460519E-4,6.945687E-5,0.002233734,4.796582E-5,1.331276E-7,3.022664E-4,1.094053E-6,3.635113E-5,5.048043E-6,5.96389E-5,2.517491E-8,3.596956E-4,5.74837E-4,2.627688E-4,9.137403E-4,7.664137E-4,0.01022627,0.001576743,0.006797877,2.571666E-4,9.973786E-9,1.41717E-6,6.288257E-5,2.106859E-7,2.287248E-9,1.306382E-7,1.313958E-12,0.003598846,0.001562351,8.501519,7.258865E-5,481147.5,481147.5
2.479435E-6,14.91577,-2.443804E10,1427.192,1427.192,0.001082639,1.0,0.8741725,3.342755E-4,0.0153934,0.005878676,0.006775359,1.352881E-4,0.009936611,3.717201E-4,5.88579E-4,0.02576329,3.405914E-4,2.811822E-4,0.001761142,5.095718E-5,9.510708E-5,5.056897E-4,1.071953E-4,1.639024E-4,0.01849621,0.006691889,0.001954251,1.465851E-4,6.921297E-5,0.002239624,4.84665E-5,1.350948E-7,3.035878E-4,1.106453E-6,3.662644E-5,5.108491E-6,6.006646E-5,2.552513E-8,3.598866E-4,5.753732E-4,2.642643E-4,9.157354E-4,7.669029E-4,0.01019147,0.001578879,0.006795816,2.57164E-4,1.012946E-8,1.433313E-6,6.324348E-5,2.12669E-7,2.332986E-9,1.311416E-7,1.328786E-12,0.003584091,0.001545929,8.500382,7.258351E-5,481083.1,481083.1
2.505543E-6,14.91735,-2.421037E10,1427.057,1427.057,0.001082639,1.0,0.8739649,3.313675E-4,0.01549158,0.005833368,0.006804802,1.345336E-4,0.009995055,3.751684E-4,5.911603E-4,0.0258224,3.406633E-4,2.842687E-4,0.001774191,5.133095E-5,9.535543E-5,5.059622E-4,1.058303E-4,1.618878E-4,0.01853777,0.006711699,0.001962519,1.473862E-4,6.88466E-5,0.002248482,4.922736E-5,1.381007E-7,3.0558E-4,1.125329E-6,3.704373E-5,5.200678E-6,6.071337E-5,2.606006E-8,3.60163E-4,5.761641E-4,2.665185E-4,9.187252E-4,7.676182E-4,0.01013904,0.00158205,0.00679272,2.571559E-4,1.036748E-8,1.457831E-6,6.378734E-5,2.156807E-7,2.403427E-9,1.318993E-7,1.351302E-12,0.003561939,0.001521414,8.498675,7.25758E-5,480986.5,480986.5
2.605684E-6,14.92323,-2.337618E10,1426.55,1426.55,0.001082639,1.0,0.8731892,3.206549E-4,0.01586021,0.005665501,0.006913298,1.317164E-4,0.01021508,3.882753E-4,6.007177E-4,0.02604107,3.409368E-4,2.96044E-4,0.001823904,5.272547E-5,9.626053E-5,5.068874E-4,1.008353E-4,1.545076E-4,0.0186915,0.006784669,0.00199332,1.503764E-4,6.748073E-5,0.002281631,5.215821E-5,1.498567E-7,3.130861E-4,1.198388E-6,3.863954E-5,5.559378E-6,6.317446E-5,2.815039E-8,3.610848E-4,5.789587E-4,2.750033E-4,9.297976E-4,7.700792E-4,0.009941995,0.001593487,0.006781171,2.570818E-4,1.130029E-8,1.552109E-6,6.583322E-5,2.272626E-7,2.685215E-9,1.347399E-7,1.437823E-12,0.003479461,0.001431612,8.492309,7.254723E-5,480626.2,480626.2
2.62168E-6,14.92414,-2.324836E10,1426.47,1426.47,0.001082639,1.0,0.8730681,3.190063E-4,0.01591795,0.005639532,0.006929999,1.312773E-4,0.01024962,3.903515E-4,6.021954E-4,0.02607485,3.409801E-4,2.979157E-4,0.001831796,5.294256E-5,9.63984E-5,5.070183E-4,1.000714E-4,1.533777E-4,0.01871524,0.006795893,0.001998109,1.508422E-4,6.726818E-5,0.002286808,5.262813E-5,1.517674E-7,3.142656E-4,1.210152E-6,3.889376E-5,5.617419E-6,6.356459E-5,2.848991E-8,3.612127E-4,5.793712E-4,2.763352E-4,9.3151E-4,7.704326E-4,0.009911102,0.001595211,0.006779373,2.57064E-4,1.145218E-8,1.567199E-6,6.615422E-5,2.291169E-7,2.731958E-9,1.351842E-7,1.451662E-12,0.003466641,0.001417867,8.491319,7.254281E-5,480570.2,480570.2
2.726593E-6,14.92992,-2.244403E10,1425.959,1425.959,0.001082639,1.0,0.8722932,3.08593E-4,0.01628921,0.005474669,0.007035506,1.284699E-4,0.0104723,4.038522E-4,6.11571E-4,0.02628904,3.412602E-4,3.101299E-4,0.001883235,5.43289E-5,9.725998E-5,5.077713E-4,9.527614E-5,1.462774E-4,0.01886577,0.006866688,0.002028682,1.538207E-4,6.591082E-5,0.002319993,5.572105E-5,1.64515E-7,3.218737E-4,1.287922E-6,4.055659E-5,6.003013E-6,6.610259E-5,3.075405E-8,3.619301E-4,5.818609E-4,2.84915E-4,9.423793E-4,7.724992E-4,0.009712307,0.001605861,0.006767879,2.569117E-4,1.246753E-8,1.66631E-6,6.822126E-5,2.413057E-7,3.050483E-9,1.38037E-7,1.542508E-12,0.003384845,0.001331542,8.48499,7.25147E-5,480212.0,480212.0
2.768313E-6,14.93213,-2.213961E10,1425.761,1425.761,0.001082639,1.0,0.8719939,3.04637E-4,0.01643334,0.005411657,0.007075594,1.273873E-4,0.01055901,4.091651E-4,6.151522E-4,0.02637079,3.413696E-4,3.149574E-4,0.00190354,5.486244E-5,9.758291E-5,5.080223E-4,9.346822E-5,1.435971E-4,0.01892321,0.006893517,0.002040445,1.549692E-4,6.538819E-5,0.002332832,5.695595E-5,1.696867E-7,3.248389E-4,1.319132E-6,4.121568E-5,6.158695E-6,6.710175E-5,3.167224E-8,3.621601E-4,5.82751E-4,2.882528E-4,9.465333E-4,7.732059E-4,0.009635056,0.001609792,0.006763448,2.568351E-4,1.288043E-8,1.705777E-6,6.902513E-5,2.46165E-7,3.183006E-9,1.391428E-7,1.578657E-12,0.003353383,0.001298984,8.482552,7.250395E-5,480074.0,480074.0
2.844988E-6,14.93609,-2.160089E10,1425.404,1425.404,0.001082639,1.0,0.8714558,2.976188E-4,0.01669337,0.005299368,0.007146714,1.254446E-4,0.0107158,4.188497E-4,6.215311E-4,0.02651633,3.415672E-4,3.237871E-4,0.001940644,5.5818E-5,9.814967E-5,5.084186E-4,9.027968E-5,1.388652E-4,0.01902547,0.006940978,0.002061519,1.570301E-4,6.44515E-5,0.00235593,5.923203E-5,1.793354E-7,3.302041E-4,1.376883E-6,4.242395E-5,6.448126E-6,6.892322E-5,3.338499E-8,3.62509E-4,5.842506E-4,2.942821E-4,9.539363E-4,7.743491E-4,0.009495608,0.001616603,0.006755496,2.566736E-4,1.365221E-8,1.778354E-6,7.047704E-5,2.551121E-7,3.435177E-9,1.411352E-7,1.645096E-12,0.003297029,0.001241565,8.478181,7.248476E-5,479826.6,479826.6
2.899127E-6,14.93879,-2.123593E10,1425.156,1425.156,0.001082639,1.0,0.8710852,2.92854E-4,0.01687324,0.005222758,0.007194999,1.241091E-4,0.01082453,4.256258E-4,6.258812E-4,0.02661552,3.417038E-4,3.299887E-4,0.00196668,5.647341E-5,9.852973E-5,5.086499E-4,8.812899E-5,1.3567E-4,0.01909517,0.006973077,0.002075983,1.584473E-4,6.380829E-5,0.00237186,6.084398E-5,1.862595E-7,3.339275E-4,1.417958E-6,4.327476E-5,6.655063E-6,7.019756E-5,3.461401E-8,3.627005E-4,5.852067E-4,2.98458E-4,9.589879E-4,7.750401E-4,0.00939909,0.001621099,0.006750027,2.565445E-4,1.420722E-8,1.829618E-6,7.148257E-5,2.614419E-7,3.620119E-9,1.425116E-7,1.691996E-12,0.003258354,0.001202845,8.475176,7.247165E-5,479656.6,479656.6
2.912692E-6,14.93945,-2.114634E10,1425.095,1425.095,0.001082639,1.0,0.8709934,2.916836E-4,0.01691784,0.005203894,0.007206858,1.237789E-4,0.01085153,4.273157E-4,6.269521E-4,0.02663993,3.417377E-4,3.315384E-4,0.001973183,5.66352E-5,9.862248E-5,5.087019E-4,8.760248E-5,1.348873E-4,0.01911232,0.006980943,0.002079555,1.587976E-4,6.364939E-5,0.002375804,6.124846E-5,1.880083E-7,3.348523E-4,1.428286E-6,4.348764E-5,6.707237E-6,7.051534E-5,3.492445E-8,3.627419E-4,5.854336E-4,2.99494E-4,9.602319E-4,7.75199E-4,0.00937515,0.001622187,0.006748675,2.565104E-4,1.434755E-8,1.842463E-6,7.173205E-5,2.630294E-7,3.667349E-9,1.428526E-7,1.703744E-12,0.003248803,0.001193369,8.474434,7.246842E-5,479614.6,479614.6
2.936815E-6,14.94063,-2.098888E10,1424.987,1424.987,0.001082639,1.0,0.8708315,2.896253E-4,0.01699669,0.005170675,0.007227715,1.231963E-4,0.01089929,4.303131E-4,6.288377E-4,0.0266829,3.417975E-4,3.3429E-4,0.001984726,5.692052E-5,9.8785E-5,5.087888E-4,8.667823E-5,1.33513E-4,0.01914252,0.006994757,0.002085856,1.59416E-4,6.336905E-5,0.002382772,6.196829E-5,1.91132E-7,3.364889E-4,1.446689E-6,4.386592E-5,6.800337E-6,7.107892E-5,3.547894E-8,3.628089E-4,5.858248E-4,3.013261E-4,9.624228E-4,7.754677E-4,0.009332819,0.001624085,0.006746288,2.56448E-4,1.459836E-8,1.865304E-6,7.217324E-5,2.658539E-7,3.752229E-9,1.434554E-7,1.724631E-12,0.003231952,0.001176736,8.473124,7.246273E-5,479540.4,479540.4
2.971654E-6,14.9423,-2.07655E10,1424.831,1424.831,0.001082639,1.0,0.8706001,2.86704E-4,0.01710955,0.005123429,0.007257317,1.223648E-4,0.01096772,4.346243E-4,6.315191E-4,0.02674401,3.41883E-4,3.382546E-4,0.002001353,5.732718E-5,9.901434E-5,5.089014E-4,8.537023E-5,1.315672E-4,0.01918546,0.007014317,0.002094843,1.602986E-4,6.296917E-5,0.002392731,6.300917E-5,1.956748E-7,3.388344E-4,1.473349E-6,4.44116E-5,6.935527E-6,7.18894E-5,3.628539E-8,3.628913E-4,5.86362E-4,3.039492E-4,9.655392E-4,7.75825E-4,0.009272225,0.001626741,0.00674288,2.563541E-4,1.496347E-8,1.89829E-6,7.280495E-5,2.699365E-7,3.876876E-9,1.443176E-7,1.754787E-12,0.003207921,0.001153204,8.471254,7.245463E-5,479434.6,479434.6
3.074523E-6,14.94707,-2.013189E10,1424.382,1424.382,0.001082639,1.0,0.8699333,2.784093E-4,0.01743602,0.004988665,0.007341356,1.19975E-4,0.01116618,4.472362E-4,6.391645E-4,0.02691815,3.421291E-4,3.498981E-4,0.002050142,5.849243E-5,9.965688E-5,5.091527E-4,8.168039E-5,1.26072E-4,0.01930784,0.007069518,0.002120636,1.628365E-4,6.182104E-5,0.002421459,6.609034E-5,2.092925E-7,3.456417E-4,1.552589E-6,4.601851E-5,7.339475E-6,7.425906E-5,3.870347E-8,3.630438E-4,5.877705E-4,3.115423E-4,9.74432E-4,7.76683E-4,0.00909687,0.001634042,0.006733077,2.560538E-4,1.606038E-8,1.995635E-6,7.463404E-5,2.820118E-7,4.258804E-9,1.468087E-7,1.843731E-12,0.00313894,0.001086881,8.465879,7.243149E-5,479130.4,479130.4
3.105365E-6,14.94846,-1.994918E10,1424.25,1424.25,0.001082639,1.0,0.8697382,2.760162E-4,0.01753197,0.004949612,0.007365599,1.192773E-4,0.01122464,4.50983E-4,6.413792E-4,0.02696858,3.42201E-4,3.533708E-4,0.002064683,5.883154E-5,9.983974E-5,5.092053E-4,8.062268E-5,1.244951E-4,0.01934328,0.007085334,0.002128156,1.635778E-4,6.148615E-5,0.002429878,6.701628E-5,2.134345E-7,3.476485E-4,1.576495E-6,4.649906E-5,7.461973E-6,7.496257E-5,3.943922E-8,3.630642E-4,5.881424E-4,3.137747E-4,9.770101E-4,7.76885E-4,0.009045323,0.001636078,0.006730212,2.559574E-4,1.639476E-8,2.024799E-6,7.517199E-5,2.856381E-7,4.377462E-9,1.475399E-7,1.870363E-12,0.003118822,0.001067891,8.46431,7.242477E-5,479041.6,479041.6
3.231047E-6,14.95391,-1.923606E10,1423.724,1423.724,0.001082639,1.0,0.8689637,2.666748E-4,0.0179143,0.004796444,0.007460209,1.165177E-4,0.01145824,4.660947E-4,6.500628E-4,0.02716622,3.424847E-4,3.674388E-4,0.002123539,6.016732E-5,1.005424E-4,5.093222E-4,7.652328E-5,1.183763E-4,0.01948223,0.007146507,0.002157857,1.665123E-4,6.016297E-5,0.002463323,7.079853E-5,2.305807E-7,3.556733E-4,1.674567E-6,4.84518E-5,7.967448E-6,7.779689E-5,4.24866E-8,3.630392E-4,5.894385E-4,3.226716E-4,9.871282E-4,7.774693E-4,0.008839889,0.001643706,0.006718859,2.55539E-4,1.778253E-8,2.143489E-6,7.731714E-5,3.004407E-7,4.880648E-9,1.504498E-7,1.978692E-12,0.003039333,9.944104E-4,8.458099,7.239837E-5,478690.1,478690.1
3.241668E-6,14.95436,-1.917795E10,1423.681,1423.681,0.001082639,1.0,0.8688998,2.659146E-4,0.01794598,0.004783928,0.007467907,1.162905E-4,0.01147764,4.673602E-4,6.507722E-4,0.02718236,3.42508E-4,3.686216E-4,0.002128484,6.027687E-5,1.005987E-4,5.093252E-4,7.619178E-5,1.17881E-4,0.01949358,0.00715144,0.002160299,1.667541E-4,6.005413E-5,0.002466087,7.111878E-5,2.32049E-7,3.563404E-4,1.682901E-6,4.861643E-5,8.010622E-6,7.8034E-5,4.274772E-8,3.630296E-4,5.895324E-4,3.234088E-4,9.879555E-4,7.775018E-4,0.008822862,0.001644303,0.006717923,2.555019E-4,1.790164E-8,2.153505E-6,7.749502E-5,3.016934E-7,4.924639E-9,1.506907E-7,1.987831E-12,0.003032794,9.884782E-4,8.457587,7.239621E-5,478661.1,478661.1
3.334132E-6,14.95816,-1.868612E10,1423.306,1423.306,0.001082639,1.0,0.8683526,2.594779E-4,0.01821789,0.004677641,0.007533074,1.14351E-4,0.01164444,4.783036E-4,6.567951E-4,0.02731937,3.427062E-4,3.788792E-4,0.002171348,6.120938E-5,1.010707E-4,5.093098E-4,7.339788E-5,1.137032E-4,0.01958996,0.007192894,0.002181132,1.688196E-4,5.912545E-5,0.002489761,7.391044E-5,2.449553E-7,3.620776E-4,1.755747E-6,5.00471E-5,8.389394E-6,8.008234E-5,4.504402E-8,3.628996E-4,5.902533E-4,3.297339E-4,9.949844E-4,7.776821E-4,0.008676767,0.001649207,0.00670992,2.551685E-4,1.895047E-8,2.240602E-6,7.902189E-5,3.126105E-7,5.317359E-9,1.527561E-7,2.067264E-12,0.002976988,9.385544E-4,8.453216,7.237781E-5,478413.7,478413.7
3.374331E-6,14.95976,-1.847957E10,1423.147,1423.147,0.001082639,1.0,0.8681198,2.567772E-4,0.01833395,0.004632882,0.007560409,1.135286E-4,0.0117158,4.830204E-4,6.59331E-4,0.02737705,3.427898E-4,3.833172E-4,0.00218988,6.160324E-5,1.012659E-4,5.092808E-4,7.223261E-5,1.119591E-4,0.01963054,0.007210103,0.002189957,1.696962E-4,5.873192E-5,0.00249984,7.512602E-5,2.506338E-7,3.645335E-4,1.787573E-6,5.066772E-5,8.555662E-6,8.096402E-5,4.605504E-8,3.628188E-4,5.905147E-4,3.324325E-4,9.979464E-4,7.777053E-4,0.008614415,0.001651181,0.006706519,2.550184E-4,1.941297E-8,2.278402E-6,7.967385E-5,3.173627E-7,5.49356E-9,1.536368E-7,2.101726E-12,0.002953333,9.17775E-4,8.451361,7.237005E-5,478308.7,478308.7
3.446362E-6,14.96257,-1.81199E10,1422.865,1422.865,0.001082639,1.0,0.8677102,2.520796E-4,0.01853877,0.004554792,0.007607948,1.120854E-4,0.01184194,4.914113E-4,6.637545E-4,0.02747764,3.429357E-4,3.912372E-4,0.002222937,6.229196E-5,1.016011E-4,5.091971E-4,7.02157E-5,1.089378E-4,0.01970134,0.007239743,0.00220543,1.712359E-4,5.804174E-5,0.00251759,7.730683E-5,2.60909E-7,3.688776E-4,1.844826E-6,5.177781E-5,8.855965E-6,8.253045E-5,4.78857E-8,3.626396E-4,5.90908E-4,3.371917E-4,0.001003117,7.77668E-4,0.00850441,0.001654488,0.006700541,2.547421E-4,2.02515E-8,2.346025E-6,8.082457E-5,3.258866E-7,5.817689E-9,1.551897E-7,2.163362E-12,0.002911832,8.818781E-4,8.448102,7.235648E-5,478124.3,478124.3
3.500869E-6,14.96463,-1.785619E10,1422.655,1422.655,0.001082639,1.0,0.8674064,2.486398E-4,0.01869116,0.004497423,0.007642749,1.110185E-4,0.01193598,4.977099E-4,6.670036E-4,0.02755152,3.430428E-4,3.972036E-4,0.002247824,6.279911E-5,1.018431E-4,5.091084E-4,6.874693E-5,1.067356E-4,0.01975336,0.00726119,0.002216861,1.723754E-4,5.753174E-5,0.002530766,7.89591E-5,2.687668E-7,3.721182E-4,1.888333E-6,5.261619E-5,9.085161E-6,8.370447E-5,4.928677E-8,3.624765E-4,5.911449E-4,3.407299E-4,0.001006919,7.775764E-4,0.008422588,0.001656806,0.006696112,2.545274E-4,2.089416E-8,2.397097E-6,8.168089E-5,3.323437E-7,6.070087E-9,1.56344E-7,2.209899E-12,0.002881151,8.557973E-4,8.44569,7.234649E-5,477987.8,477987.8
3.569322E-6,14.96716,-1.753485E10,1422.396,1422.396,0.001082639,1.0,0.8670321,2.444549E-4,0.01887946,0.004427413,0.007685079,1.097084E-4,0.01205239,5.055587E-4,6.709683E-4,0.02764165,3.431732E-4,4.046644E-4,0.002278926,6.341931E-5,1.021334E-4,5.089676E-4,6.696946E-5,1.040683E-4,0.01981685,0.007286954,0.002230886,1.737762E-4,5.690582E-5,0.002547009,8.103642E-5,2.787344E-7,3.761322E-4,1.943186E-6,5.366717E-5,9.375353E-6,8.516501E-5,5.106549E-8,3.622401E-4,5.913709E-4,3.450974E-4,0.001011562,7.773876E-4,0.008321532,0.001659499,0.00669066,2.542518E-4,2.171115E-8,2.461105E-6,8.273902E-5,3.404614E-7,6.39591E-9,1.577691E-7,2.268212E-12,0.002843477,8.243129E-4,8.442725,7.233427E-5,477820.0,477820.0
3.618064E-6,14.96892,-1.731239E10,1422.214,1422.214,0.001082639,1.0,0.8667704,2.415625E-4,0.0190115,0.004378889,0.007714328,1.087951E-4,0.01213417,5.111067E-4,6.737159E-4,0.02770411,3.432634E-4,4.099555E-4,0.00230097,6.384996E-5,1.023312E-4,5.088486E-4,6.57471E-5,1.022325E-4,0.01986087,0.007304533,0.002240656,1.747537E-4,5.646966E-5,0.002558376,8.251698E-5,2.858972E-7,3.789538E-4,1.982383E-6,5.441427E-5,9.583532E-6,8.619567E-5,5.234475E-8,3.620517E-4,5.914858E-4,3.48157E-4,0.001014782,7.772058E-4,0.008250695,0.001661276,0.006686851,2.540518E-4,2.229948E-8,2.506589E-6,8.348109E-5,3.462469E-7,6.63391E-9,1.587677E-7,2.309642E-12,0.00281721,8.027148E-4,8.440655,7.232577E-5,477702.8,477702.8
3.731458E-6,14.97288,-1.68141E10,1421.8,1421.8,0.001082639,1.0,0.8661762,2.350998E-4,0.01931244,0.004270062,0.00777966,1.067309E-4,0.01232099,5.23885E-4,6.798772E-4,0.02784415,3.434644E-4,4.221975E-4,0.002351933,6.481795E-5,1.027647E-4,5.085157E-4,6.30342E-5,9.815372E-5,0.01995963,0.007343059,0.00226272,1.769669E-4,5.548435E-5,0.002584206,8.596523E-5,3.027638E-7,3.854042E-4,2.073991E-6,5.614847E-5,1.007264E-5,8.85636E-5,5.536077E-8,3.61554E-4,5.916135E-4,3.551178E-4,0.001022011,7.766412E-4,0.008089385,0.001664984,0.006678213,2.53576E-4,2.368889E-8,2.612083E-6,8.517206E-5,3.597227E-7,7.206954E-9,1.610411E-7,2.405722E-12,0.002757818,7.54957E-4,8.435967,7.230666E-5,477437.5,477437.5
3.780206E-6,14.97452,-1.660772E10,1421.625,1421.625,0.001082639,1.0,0.8659268,2.324309E-4,0.0194392,0.004224956,0.007806632,1.058687E-4,0.01239987,5.293242E-4,6.824306E-4,0.02790219,3.435471E-4,4.27432E-4,0.002373705,6.521998E-5,1.029401E-4,5.083499E-4,6.192139E-5,9.647878E-5,0.02000059,0.007358633,0.002271928,1.77893E-4,5.507295E-5,0.002595056,8.744913E-5,3.101003E-7,3.881298E-4,2.113544E-6,5.689243E-5,1.028493E-5,8.956881E-5,5.667431E-8,3.613162E-4,5.916112E-4,3.580442E-4,0.00102501,7.76341E-4,0.008021498,0.001666403,0.006674592,2.533675E-4,2.429503E-8,2.657292E-6,8.588422E-5,3.655228E-7,7.461713E-9,1.619978E-7,2.446893E-12,0.002732996,7.354451E-4,8.434004,7.229871E-5,477326.4,477326.4
3.942364E-6,14.97978,-1.595254E10,1421.06,1421.06,0.001082639,1.0,0.8651221,2.239917E-4,0.01985018,0.004081698,0.007891884,1.031036E-4,0.01265631,5.471899E-4,6.905397E-4,0.02808647,3.438065E-4,4.447262E-4,0.002445555,6.649964E-5,1.0348E-4,5.077103E-4,5.843217E-5,9.121982E-5,0.02013078,0.007406402,0.002301431,1.808702E-4,5.375422E-5,0.002630101,9.239029E-5,3.348575E-7,3.970006E-4,2.245797E-6,5.936082E-5,1.099937E-5,9.285802E-5,6.111475E-8,3.60433E-4,5.913756E-4,3.675037E-4,0.00103455,7.751158E-4,0.007801712,0.001670429,0.006662922,2.526598E-4,2.634853E-8,2.807019E-6,8.819213E-5,3.84844E-7,8.345694E-9,1.650954E-7,2.583259E-12,0.002653316,6.746056E-4,8.427691,7.227334E-5,476969.1,476969.1
4.04655E-6,14.98299,-1.555513E10,1420.708,1420.708,0.001082639,1.0,0.8646241,2.189018E-4,0.02010596,0.003994834,0.007943275,1.014065E-4,0.01281648,5.584893E-4,6.954563E-4,0.0281982,3.439605E-4,4.557448E-4,0.002491261,6.727743E-5,1.03794E-4,5.072343E-4,5.634996E-5,8.807608E-5,0.02020983,0.007433973,0.002319518,1.827036E-4,5.294518E-5,0.002651812,9.556821E-5,3.510397E-7,4.025483E-4,2.331278E-6,6.094196E-5,1.146483E-5,9.492749E-5,6.402396E-8,3.597985E-4,5.910526E-4,3.733662E-4,0.001040345,7.741606E-4,0.007665201,0.00167249,0.006655712,2.521959E-4,2.769754E-8,2.902664E-6,8.962754E-5,3.972792E-7,8.943543E-9,1.670205E-7,2.670393E-12,0.002604336,6.38579E-4,8.423799,7.225786E-5,476748.9,476748.9
4.089473E-6,14.98428,-1.539641E10,1420.566,1420.566,0.001082639,1.0,0.864423,2.168757E-4,0.02020954,0.003960159,0.007963727,1.007245E-4,0.01288146,5.631048E-4,6.974188E-4,0.02824279,3.440211E-4,4.602639E-4,0.002509989,6.758826E-5,1.039165E-4,5.070247E-4,5.552586E-5,8.68307E-5,0.02024142,0.007444654,0.002326781,1.834417E-4,5.262016E-5,0.002660582,9.687802E-5,3.577673E-7,4.048007E-4,2.366602E-6,6.159236E-5,1.1658E-5,9.577018E-5,6.523506E-8,3.595233E-4,5.908831E-4,3.757341E-4,0.00104266,7.73732E-4,0.007609992,0.001673228,0.006652803,2.520031E-4,2.825996E-8,2.941937E-6,9.020853E-5,4.024071E-7,9.196724E-9,1.677995E-7,2.706181E-12,0.002584634,6.243861E-4,8.422231,7.225166E-5,476660.1,476660.1
4.151196E-6,14.98609,-1.517303E10,1420.363,1420.363,0.001082639,1.0,0.864138,2.14032E-4,0.02035669,0.0039114,0.007992426,9.976114E-5,0.0129739,5.697016E-4,7.001785E-4,0.0283055,3.441054E-4,4.667415E-4,0.002536815,6.802568E-5,1.040857E-4,5.067102E-4,5.437388E-5,8.508868E-5,0.02028586,0.007459337,0.002337039,1.84486E-4,5.216104E-5,0.002673018,9.876194E-5,3.675023E-7,4.080064E-4,2.417502E-6,6.252663E-5,1.193716E-5,9.697183E-5,6.698931E-8,3.591144E-4,5.906038E-4,3.790913E-4,0.001045919,7.730814E-4,0.007531637,0.00167418,0.006648682,2.517244E-4,2.907549E-8,2.998275E-6,9.10336E-5,4.097856E-7,9.567909E-9,1.689055E-7,2.757532E-12,0.002556779,6.046145E-4,8.420012,7.224291E-5,476534.5,476534.5
