Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_H_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_CH3_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H5_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C3H8_Soln#9 (),Mole_fraction_C3H6_Soln#9 (),Mole_fraction_C3H5-A_Soln#9 (),Mole_fraction_C3H4-P_Soln#9 (),Mole_fraction_C3H4-A_Soln#9 (),Mole_fraction_NC4H10_Soln#9 (),Mole_fraction_IC4H10_Soln#9 (),Mole_fraction_IC4H9_Soln#9 (),Mole_fraction_TC4H9_Soln#9 (),Mole_fraction_IC4H8_Soln#9 (),Mole_fraction_IC4H7_Soln#9 (),Mole_fraction_C4H8-1_Soln#9 (),Mole_fraction_C4H8-2_Soln#9 (),Mole_fraction_C4H71-3_Soln#9 (),Mole_fraction_C4H6_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C4H2_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_FULVENE_Soln#9 (),Mole_fraction_C5H6_Soln#9 (),Mole_fraction_C5H5_Soln#9 (),Mole_fraction_MCPTD_Soln#9 (),Mole_fraction_C10H8_Soln#9 (),Mole_fraction_NEOC5H12_Soln#9 (),Mole_fraction_NC5H10_Soln#9 (),Mole_fraction_B1M2_Soln#9 (),Mole_fraction_B1M3_Soln#9 (),Mole_fraction_B2M2_Soln#9 (),Mole_fraction_LC5H8_Soln#9 (),Mole_fraction_NC6H12_Soln#9 (),Mole_fraction_NC7H14_Soln#9 (),Mole_fraction_IC8H16_Soln#9 (),Mole_fraction_DIMEPTD_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_C6H5C2H_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_INDENE_Soln#9 (),Mole_fraction_C10H10_Soln#9 (),Mole_fraction_NC10H20_Soln#9 (),Mole_fraction_IC12H26_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
4.242267E-5,15.05951,-1.794601E9,1291.393,1291.393,0.001198636,1.0,0.8600978,2.401286E-5,0.02822613,6.008656E-4,0.006490452,2.134595E-5,0.01513758,5.870265E-4,7.284788E-4,0.02771824,1.257544E-4,5.962959E-4,0.00241908,9.47664E-5,3.849889E-4,6.861858E-6,1.624734E-5,0.02378121,0.004334371,0.002508499,2.091455E-4,2.748936E-5,0.002898409,1.767343E-4,6.339023E-7,5.647566E-4,3.689513E-6,1.015511E-4,1.306074E-5,8.383612E-5,1.922035E-7,2.013393E-4,6.028305E-4,4.471388E-4,1.030616E-4,2.147305E-5,0.001237445,8.445777E-5,8.161927E-4,0.00651322,0.001807425,0.006608858,1.193477E-4,8.534518E-8,8.377491E-6,1.817344E-4,8.476397E-7,1.371195E-6,0.00206469,0.001092281,8.434374,7.959326E-5,477347.4,477347.4
4.3327E-5,15.06073,-1.742427E9,1291.073,1291.073,0.001198636,1.0,0.8597055,2.358613E-5,0.02842551,5.902609E-4,0.006502834,2.104484E-5,0.01525214,5.944477E-4,7.302407E-4,0.02779501,1.257633E-4,6.047185E-4,0.002442811,9.475978E-5,3.849961E-4,6.677114E-6,1.583717E-5,0.02386715,0.004323471,0.002517281,2.102656E-4,2.717982E-5,0.002912529,1.798464E-4,6.497235E-7,5.695329E-4,3.763588E-6,1.03253E-4,1.336859E-5,8.481139E-5,1.970639E-7,2.01033E-4,6.020065E-4,4.501875E-4,1.028997E-4,2.170236E-5,0.001240772,8.457182E-5,8.140943E-4,0.00642777,0.001806292,0.006603326,1.188146E-4,8.773307E-8,8.522267E-6,1.830176E-4,8.64901E-7,1.394227E-6,0.002036127,0.001058567,8.431601,7.95868E-5,477190.4,477190.4
4.350989E-5,15.06098,-1.732164E9,1291.01,1291.01,0.001198636,1.0,0.8596272,2.35019E-5,0.02846536,5.881642E-4,0.006505276,2.098517E-5,0.01527506,5.959374E-4,7.305887E-4,0.02781022,1.257655E-4,6.064122E-4,0.002447571,9.475789E-5,3.849948E-4,6.640729E-6,1.575627E-5,0.02388423,0.004321218,0.002519022,2.104886E-4,2.711833E-5,0.002915348,1.804725E-4,6.529202E-7,5.704894E-4,3.778519E-6,1.035962E-4,1.343081E-5,8.500628E-5,1.98047E-7,2.009705E-4,6.018354E-4,4.507914E-4,1.02866E-4,2.174823E-5,0.001241431,8.459394E-5,8.136679E-4,0.006410711,0.001806049,0.006602222,1.187084E-4,8.821698E-8,8.551378E-6,1.832733E-4,8.683872E-7,1.39886E-6,0.002030444,0.001051911,8.431049,7.95855E-5,477159.2,477159.2
4.39719E-5,15.06159,-1.706645E9,1290.851,1290.851,0.001198636,1.0,0.8594312,2.329218E-5,0.02856532,5.829381E-4,0.006511352,2.083624E-5,0.01533261,5.99684E-4,7.314559E-4,0.02784818,1.257717E-4,6.106763E-4,0.00245954,9.475232E-5,3.849876E-4,6.550241E-6,1.555493E-5,0.02392695,0.004315456,0.002523367,2.110467E-4,2.696465E-5,0.002922412,1.820494E-4,6.609909E-7,5.728916E-4,3.81616E-6,1.044617E-4,1.358792E-5,8.549508E-5,2.005306E-7,2.008118E-4,6.01397E-4,4.522982E-4,1.027791E-4,2.186337E-5,0.001243074,8.464842E-5,8.125875E-4,0.006367947,0.00180541,0.006599457,1.184426E-4,8.944088E-8,8.624665E-6,1.839135E-4,8.77187E-7,1.410523E-6,0.002016227,0.001035334,8.429667,7.958226E-5,477081.0,477081.0
4.403126E-5,15.06167,-1.70341E9,1290.831,1290.831,0.001198636,1.0,0.8594062,2.326555E-5,0.02857809,5.822739E-4,0.006512123,2.081729E-5,0.01533996,6.001637E-4,7.31566E-4,0.02785301,1.257726E-4,6.112226E-4,0.002461071,9.475152E-5,3.849863E-4,6.538761E-6,1.552937E-5,0.02393239,0.004314709,0.00252392,2.111179E-4,2.694508E-5,0.002923314,1.822515E-4,6.620272E-7,5.731988E-4,3.820988E-6,1.045728E-4,1.36081E-5,8.555752E-5,2.008496E-7,2.007914E-4,6.0134E-4,4.524899E-4,1.027678E-4,2.187808E-5,0.001243283,8.465527E-5,8.124484E-4,0.006362487,0.001805326,0.006599104,1.184087E-4,8.959826E-8,8.634055E-6,1.839952E-4,8.783167E-7,1.412017E-6,0.002014415,0.001033228,8.429491,7.958184E-5,477071.0,477071.0
4.41365E-5,15.06181,-1.697695E9,1290.795,1290.795,0.001198636,1.0,0.8593619,2.321849E-5,0.02860069,5.811E-4,0.006513485,2.078379E-5,0.01535298,6.010132E-4,7.317607E-4,0.02786155,1.257741E-4,6.121905E-4,0.002463784,9.475007E-5,3.849837E-4,6.518484E-6,1.548421E-5,0.02394202,0.00431338,0.002524898,2.112437E-4,2.691046E-5,0.00292491,1.826095E-4,6.638646E-7,5.737427E-4,3.829545E-6,1.047696E-4,1.364388E-5,8.566804E-5,2.014154E-7,2.007551E-4,6.012386E-4,4.528287E-4,1.027477E-4,2.190414E-5,0.001243652,8.466735E-5,8.122016E-4,0.006352824,0.001805176,0.00659848,1.183487E-4,8.987741E-8,8.650689E-6,1.841397E-4,8.803196E-7,1.414665E-6,0.002011209,0.001029508,8.42918,7.958111E-5,477053.4,477053.4
4.424259E-5,15.06195,-1.691966E9,1290.759,1290.759,0.001198636,1.0,0.8593175,2.317128E-5,0.02862343,5.799218E-4,0.006514852,2.075015E-5,0.01536608,6.018683E-4,7.31956E-4,0.02787012,1.257757E-4,6.131652E-4,0.002466514,9.474854E-5,3.849808E-4,6.498149E-6,1.543892E-5,0.02395169,0.004312035,0.002525879,2.113702E-4,2.687568E-5,0.002926515,1.829701E-4,6.657163E-7,5.7429E-4,3.838165E-6,1.049679E-4,1.367993E-5,8.577917E-5,2.019858E-7,2.007184E-4,6.01136E-4,4.531688E-4,1.027273E-4,2.193034E-5,0.001244023,8.467943E-5,8.119527E-4,0.006343107,0.001805022,0.006597852,1.182884E-4,9.015891E-8,8.667439E-6,1.842849E-4,8.82338E-7,1.417332E-6,0.002007987,0.001025776,8.428866,7.958037E-5,477035.7,477035.7
4.509747E-5,15.06307,-1.646881E9,1290.474,1290.474,0.001198636,1.0,0.8589632,2.279871E-5,0.02880475,5.706116E-4,0.006525627,2.04838E-5,0.01547067,6.08715E-4,7.334984E-4,0.02793798,1.257901E-4,6.209805E-4,0.002488358,9.473417E-5,3.849473E-4,6.337975E-6,1.508171E-5,0.02402847,0.004301017,0.002533653,2.123758E-4,2.659977E-5,0.002939302,1.858626E-4,6.806257E-7,5.786626E-4,3.907424E-6,1.065621E-4,1.397032E-5,8.666536E-5,2.065825E-7,2.004211E-4,6.002922E-4,4.558598E-4,1.025591E-4,2.213952E-5,0.001246957,8.477306E-5,8.09939E-4,0.006265686,0.00180373,0.006592853,1.178088E-4,9.243142E-8,8.801739E-6,1.854404E-4,8.985848E-7,1.438716E-6,0.001982392,9.963205E-4,8.426378,7.957447E-5,476894.8,476894.8
4.556312E-5,15.06367,-1.623116E9,1290.321,1290.321,0.001198636,1.0,0.8587734,2.260142E-5,0.02890216,5.656723E-4,0.006531324,2.034213E-5,0.01552693,6.124123E-4,7.343156E-4,0.02797406,1.25799E-4,6.252096E-4,0.002500143,9.472488E-5,3.849216E-4,6.253384E-6,1.489276E-5,0.02406946,0.004294885,0.002537787,2.129136E-4,2.645259E-5,0.002946161,1.874286E-4,6.887372E-7,5.810173E-4,3.945003E-6,1.074278E-4,1.412836E-5,8.714119E-5,2.090868E-7,2.002578E-4,5.998209E-4,4.572894E-4,1.024646E-4,2.225201E-5,0.001248516,8.48214E-5,8.088372E-4,0.006224151,0.001802986,0.006590173,1.175522E-4,9.367224E-8,8.874401E-6,1.860589E-4,9.07421E-7,1.450291E-6,0.001968714,9.807247E-4,8.425047,7.957129E-5,476819.5,476819.5
4.561584E-5,15.06374,-1.620454E9,1290.304,1290.304,0.001198636,1.0,0.8587521,2.257933E-5,0.02891313,5.651188E-4,0.006531961,2.032623E-5,0.01553327,6.128295E-4,7.344072E-4,0.02797811,1.258001E-4,6.256872E-4,0.002501472,9.472376E-5,3.849184E-4,6.243921E-6,1.487161E-5,0.02407406,0.004294185,0.002538251,2.12974E-4,2.643606E-5,0.002946933,1.876055E-4,6.896552E-7,5.812828E-4,3.949251E-6,1.075256E-4,1.414625E-5,8.719476E-5,2.093703E-7,2.002393E-4,5.99767E-4,4.574497E-4,1.024538E-4,2.226469E-5,0.001248691,8.482676E-5,8.087123E-4,0.006219476,0.0018029,0.006589872,1.175233E-4,9.381287E-8,8.882607E-6,1.861284E-4,9.084209E-7,1.451598E-6,0.001967176,9.789784E-4,8.424897,7.957093E-5,476811.0,476811.0
4.56693E-5,15.06381,-1.617758E9,1290.287,1290.287,0.001198636,1.0,0.8587305,2.255699E-5,0.02892424,5.645589E-4,0.006532606,2.031014E-5,0.0155397,6.132522E-4,7.344998E-4,0.02798221,1.258012E-4,6.261712E-4,0.002502819,9.472262E-5,3.84915E-4,6.234352E-6,1.485022E-5,0.02407872,0.004293474,0.002538721,2.130352E-4,2.641933E-5,0.002947715,1.877848E-4,6.905859E-7,5.815517E-4,3.953557E-6,1.076249E-4,1.416438E-5,8.724901E-5,2.096579E-7,2.002204E-4,5.997123E-4,4.576119E-4,1.024428E-4,2.227752E-5,0.001248868,8.483217E-5,8.085855E-4,0.006214742,0.001802812,0.006589567,1.174941E-4,9.395548E-8,8.890921E-6,1.861989E-4,9.094346E-7,1.452923E-6,0.00196562,9.77212E-4,8.424746,7.957057E-5,476802.5,476802.5
4.589547E-5,15.0641,-1.606467E9,1290.214,1290.214,0.001198636,1.0,0.8586393,2.246299E-5,0.02897112,5.622025E-4,0.006535318,2.024242E-5,0.01556679,6.150374E-4,7.348893E-4,0.02799945,1.258059E-4,6.282161E-4,0.002508506,9.471763E-5,3.849002E-4,6.19412E-6,1.476026E-5,0.02409836,0.004290454,0.002540697,2.132932E-4,2.634885E-5,0.002951012,1.885423E-4,6.945225E-7,5.826866E-4,3.971762E-6,1.080444E-4,1.42411E-5,8.747786E-5,2.108744E-7,2.001407E-4,5.994796E-4,4.582945E-4,1.023961E-4,2.233169E-5,0.001249612,8.485479E-5,8.080489E-4,0.006194776,0.001802437,0.006588279,1.173709E-4,9.455916E-8,8.926053E-6,1.864957E-4,9.137221E-7,1.458521E-6,0.001959062,9.697823E-4,8.424107,7.956904E-5,476766.3,476766.3
4.596378E-5,15.06418,-1.603071E9,1290.192,1290.192,0.001198636,1.0,0.8586119,2.243478E-5,0.02898523,5.61495E-4,0.006536131,2.022207E-5,0.01557496,6.155756E-4,7.350062E-4,0.02800462,1.258073E-4,6.288328E-4,0.00251022,9.471608E-5,3.848954E-4,6.182052E-6,1.473326E-5,0.02410426,0.004289538,0.00254129,2.133707E-4,2.632767E-5,0.002952004,1.887708E-4,6.957112E-7,5.830285E-4,3.977255E-6,1.08171E-4,1.426426E-5,8.754676E-5,2.112419E-7,2.001166E-4,5.994089E-4,4.584995E-4,1.023819E-4,2.2348E-5,0.001249836,8.486154E-5,8.078866E-4,0.006188766,0.001802323,0.006587892,1.173339E-4,9.474159E-8,8.936648E-6,1.865851E-4,9.150166E-7,1.46021E-6,0.00195709,9.675526E-4,8.423915,7.956858E-5,476755.5,476755.5
4.631968E-5,15.06464,-1.585597E9,1290.078,1290.078,0.001198636,1.0,0.8584697,2.22891E-5,0.02905845,5.578391E-4,0.006540331,2.011685E-5,0.01561732,6.183718E-4,7.356101E-4,0.0280314,1.258151E-4,6.320393E-4,0.002519123,9.470766E-5,3.848691E-4,6.119784E-6,1.459391E-5,0.02413482,0.004284736,0.00254436,2.137726E-4,2.6218E-5,0.00295715,1.899589E-4,7.019018E-7,5.848035E-4,4.005841E-6,1.088301E-4,1.438492E-5,8.790408E-5,2.131565E-7,1.999907E-4,5.990382E-4,4.59559E-4,1.023073E-4,2.243266E-5,0.001250991,8.489608E-5,8.070403E-4,0.006157604,0.001801718,0.006585884,1.171419E-4,9.569278E-8,8.99173E-6,1.870479E-4,9.217579E-7,1.46899E-6,0.001946875,9.56039E-4,8.422921,7.956619E-5,476699.2,476699.2
4.637023E-5,15.0647,-1.583134E9,1290.062,1290.062,0.001198636,1.0,0.8584496,2.226858E-5,0.0290688,5.573239E-4,0.006540922,2.010201E-5,0.01562331,6.18768E-4,7.356952E-4,0.02803518,1.258162E-4,6.324939E-4,0.002520384,9.470642E-5,3.848652E-4,6.111022E-6,1.457429E-5,0.02413914,0.00428405,0.002544793,2.138294E-4,2.620253E-5,0.002957878,1.901274E-4,7.027808E-7,5.850548E-4,4.009897E-6,1.089236E-4,1.440205E-5,8.795461E-5,2.134285E-7,1.999727E-4,5.989851E-4,4.597084E-4,1.022966E-4,2.244463E-5,0.001251154,8.49009E-5,8.069199E-4,0.006153198,0.00180163,0.0065856,1.171147E-4,9.582799E-8,8.999538E-6,1.871133E-4,9.22715E-7,1.470235E-6,0.001945433,9.544176E-4,8.42278,7.956585E-5,476691.2,476691.3
4.680279E-5,15.06525,-1.562339E9,1289.926,1289.926,0.001198636,1.0,0.8582786,2.209483E-5,0.02915698,5.529579E-4,0.006545925,1.997612E-5,0.01567437,6.221471E-4,7.364157E-4,0.0280672,1.258264E-4,6.363742E-4,0.002531135,9.469535E-5,3.848289E-4,6.036879E-6,1.440819E-5,0.02417578,0.004278138,0.002548465,2.143118E-4,2.607109E-5,0.002964069,1.915657E-4,7.102989E-7,5.87196E-4,4.044552E-6,1.09723E-4,1.45486E-5,8.838469E-5,2.15756E-7,1.99819E-4,5.985277E-4,4.609744E-4,1.022043E-4,2.254665E-5,0.001252535,8.49413E-5,8.058887E-4,0.006115707,0.001800871,0.006583185,1.168841E-4,9.698601E-8,9.066187E-6,1.876693E-4,9.309006E-7,1.480862E-6,0.001933174,9.406882E-4,8.421587,7.956297E-5,476623.7,476623.7
4.737486E-5,15.06596,-1.535484E9,1289.749,1289.749,0.001198636,1.0,0.8580552,2.186967E-5,0.02927243,5.472932E-4,0.0065524,1.981247E-5,0.0157413,6.265881E-4,7.373495E-4,0.02810881,1.258406E-4,6.414816E-4,0.002545253,9.467951E-5,3.847749E-4,5.941003E-6,1.419316E-5,0.02422354,0.004270216,0.002553237,2.149413E-4,2.589988E-5,0.002972166,1.934594E-4,7.202326E-7,5.900045E-4,4.090255E-6,1.107779E-4,1.474227E-5,8.894744E-5,2.188348E-7,1.996147E-4,5.979133E-4,4.626177E-4,1.0208E-4,2.268031E-5,0.001254328,8.499249E-5,8.045215E-4,0.006066674,0.001799834,0.006580028,1.16583E-4,9.852021E-8,9.1539E-6,1.883953E-4,9.417145E-7,1.494855E-6,0.001917185,9.229053E-4,8.420029,7.955919E-5,476535.5,476535.5
4.769792E-5,15.06636,-1.520627E9,1289.65,1289.65,0.001198636,1.0,0.8579304,2.174492E-5,0.02933704,5.441503E-4,0.006555984,1.972149E-5,0.01577879,6.290816E-4,7.37867E-4,0.02813192,1.258491E-4,6.443533E-4,0.002553175,9.466997E-5,3.847413E-4,5.887967E-6,1.407408E-5,0.02425014,0.004265689,0.002555888,2.152924E-4,2.580454E-5,0.002976693,1.945246E-4,7.258378E-7,5.915786E-4,4.115999E-6,1.113724E-4,1.485157E-5,8.92621E-5,2.205739E-7,1.994988E-4,5.975614E-4,4.635297E-4,1.020087E-4,2.275514E-5,0.001255324,8.502025E-5,8.037477E-4,0.006039266,0.001799232,0.006578264,1.16415E-4,9.93881E-8,9.203212E-6,1.888005E-4,9.478157E-7,1.502725E-6,0.00190827,9.130548E-4,8.41916,7.955707E-5,476486.3,476486.3
5.910027E-5,15.0793,-1.110512E9,1286.681,1286.681,0.001198636,1.0,0.8540489,1.818883E-5,0.03138804,4.534296E-4,0.006656333,1.704011E-5,0.01698164,7.114164E-4,7.525584E-4,0.02880602,1.263052E-4,7.407388E-4,0.002811818,9.412806E-5,3.824616E-4,4.40871E-6,1.071497E-5,0.02505058,0.00408822,0.002633106,2.260153E-4,2.293734E-5,0.003118748,2.303779E-4,9.215491E-7,6.425108E-4,4.998345E-6,1.318917E-4,1.866805E-5,9.910506E-5,2.822251E-7,1.952888E-4,5.835017E-4,4.895581E-4,9.911655E-5,2.514318E-5,0.001284099,8.557084E-5,7.76096E-4,0.005181686,0.001772179,0.006523239,1.112372E-4,1.306688E-7,1.085482E-5,2.012787E-4,1.160901E-6,1.768409E-6,0.001636603,6.35414E-4,8.392571,7.94888E-5,474981.5,474981.5
6.667104E-5,15.08687,-9.241999E8,1285.142,1285.142,0.001198636,1.0,0.8519139,1.648007E-5,0.03255264,4.090531E-4,0.00670256,1.568243E-5,0.017676,7.610269E-4,7.594554E-4,0.02913745,1.267187E-4,8.002577E-4,0.002963988,9.362313E-5,3.801296E-4,3.725448E-6,9.13527E-6,0.02546545,0.003958826,0.002670634,2.317202E-4,2.143983E-5,0.003197954,2.525758E-4,1.049274E-6,6.723003E-4,5.560676E-6,1.451204E-4,2.114816E-5,1.044756E-4,3.236237E-7,1.924624E-4,5.73024E-4,5.015528E-4,9.694467E-5,2.650464E-5,0.001297955,8.558272E-5,7.578173E-4,0.004708285,0.001750053,0.006492818,1.084288E-4,1.521488E-7,1.187081E-5,2.080059E-4,1.300472E-6,1.934775E-6,0.00149204,5.066968E-4,8.378325,7.944895E-5,474175.3,474175.3
6.698818E-5,15.08717,-9.174447E8,1285.083,1285.083,0.001198636,1.0,0.8518305,1.641661E-5,0.03259866,4.073957E-4,0.006704239,1.563104E-5,0.01770362,7.630316E-4,7.597074E-4,0.0291498,1.267372E-4,8.02685E-4,0.002970064,9.360037E-5,3.800222E-4,3.700503E-6,9.077212E-6,0.02548123,0.0039533,0.002672019,2.319396E-4,2.138247E-5,0.003201062,2.534815E-4,1.054587E-6,6.73491E-4,5.583892E-6,1.456691E-4,2.125098E-5,1.046831E-4,3.253689E-7,1.923446E-4,5.72573E-4,5.019818E-4,9.68512E-5,2.655845E-5,0.001298465,8.557849E-5,7.57058E-4,0.004689822,0.00174908,0.006491628,1.083197E-4,1.530613E-7,1.191218E-5,2.08266E-4,1.306292E-6,1.94161E-6,0.00148647,5.020171E-4,8.377775,7.944736E-5,474144.1,474144.1
6.762554E-5,15.08777,-9.040899E8,1284.966,1284.966,0.001198636,1.0,0.8516644,1.629091E-5,0.03269051,4.0411E-4,0.006707556,1.552898E-5,0.01775876,7.670433E-4,7.602052E-4,0.02917424,1.267747E-4,8.075475E-4,0.002982203,9.355429E-5,3.798042E-4,3.651183E-6,8.962338E-6,0.02551257,0.003942175,0.002674757,2.323761E-4,2.126845E-5,0.003207258,2.552957E-4,1.065257E-6,6.758705E-4,5.630469E-6,1.467704E-4,2.145732E-5,1.050959E-4,3.288794E-7,1.92108E-4,5.716641E-4,5.028269E-4,9.666286E-5,2.666582E-5,0.001299474,8.55689E-5,7.555341E-4,0.004653038,0.001747114,0.006489255,1.081023E-4,1.548984E-7,1.199504E-5,2.087838E-4,1.317984E-6,1.955315E-6,0.001475388,4.927729E-4,8.376679,7.944417E-5,474082.1,474082.1
8.734095E-5,15.10471,-6.005373E8,1282.043,1282.043,0.001198636,1.0,0.8472575,1.327169E-5,0.03519315,3.24468E-4,0.006782301,1.298324E-5,0.01928153,8.817641E-4,7.71479E-4,0.0297539,1.280286E-4,9.49325E-4,0.003317229,9.198783E-5,3.721211E-4,2.513002E-6,6.277095E-6,0.02629126,0.003594323,0.00273721,2.435296E-4,1.835573E-5,0.003373267,3.081639E-4,1.389894E-6,7.423264E-4,7.028679E-6,1.801602E-4,2.764606E-5,1.155622E-4,4.398297E-7,1.84983E-4,5.426436E-4,5.201967E-4,9.068206E-5,2.958064E-5,0.001322464,8.472924E-5,7.099125E-4,0.003685623,0.001682339,0.006425984,1.023774E-4,2.13844E-7,1.440444E-5,2.221782E-4,1.67644E-6,2.364179E-6,0.001189944,2.843051E-4,8.348248,7.93551E-5,472473.0,472473.1
1.0E-4,15.11416,-4.786567E8,1280.674,1280.674,0.001198636,1.0,0.8449905,1.193071E-5,0.03653375,2.887279E-4,0.006810995,1.178693E-5,0.02011326,9.477398E-4,7.757695E-4,0.02999704,1.288666E-4,0.001033035,0.00349716,9.091142E-5,3.666447E-4,2.043701E-6,5.147743E-6,0.02664505,0.003375946,0.002760389,2.488778E-4,1.693616E-5,0.003459708,3.392858E-4,1.593319E-6,7.792393E-4,7.893015E-6,2.010502E-4,3.140563E-5,1.203459E-4,5.14061E-7,1.80652E-4,5.237631E-4,5.247253E-4,8.683897E-5,3.112411E-5,0.001331079,8.379379E-5,6.823844E-4,0.003200492,0.001639014,0.00639316,9.94473E-5,2.539559E-7,1.582432E-5,2.287388E-4,1.904068E-6,2.616144E-6,0.001050183,2.037884E-4,8.334123,7.930549E-5,471673.6,471673.6
1.644934E-4,15.15158,-1.954567E8,1276.669,1276.669,0.001198636,1.0,0.8370573,8.093488E-6,0.04156038,1.864201E-4,0.006860525,8.100627E-6,0.02332657,0.001226523,7.818296E-4,0.03051977,1.327191E-4,0.001398731,0.004124468,8.550239E-5,3.381172E-4,8.954434E-7,2.310543E-6,0.02753021,0.00243097,0.002774774,2.644772E-4,1.229789E-5,0.003763825,4.732809E-4,2.579201E-6,9.256384E-4,1.209694E-5,3.027782E-4,4.782438E-5,1.302168E-4,9.407296E-7,1.614342E-4,4.336496E-4,5.102751E-4,6.909103E-5,3.666578E-5,0.00133827,7.696216E-5,5.626978E-4,0.001657228,0.00142875,0.0062766,8.892983E-5,4.877207E-7,2.210569E-5,2.487669E-4,3.041717E-6,3.854311E-6,6.083274E-4,4.288959E-5,8.287538,7.910961E-5,469037.1,469037.1
1.656376E-4,15.15212,-1.929134E8,1276.624,1276.624,0.001198636,1.0,0.8369515,8.049497E-6,0.04163133,1.852594E-4,0.006860648,8.056027E-6,0.02337292,0.001230843,7.818067E-4,0.03052305,1.327782E-4,0.00140449,0.004132332,8.541102E-5,3.376284E-4,8.844701E-7,2.282797E-6,0.02753736,0.002416959,0.002774082,2.646423E-4,1.223884E-5,0.003767846,4.753551E-4,2.595992E-6,9.277895E-4,1.217E-5,3.045189E-4,4.807536E-5,1.302416E-4,9.491054E-7,1.6113E-4,4.321777E-4,5.097207E-4,6.88091E-5,3.674011E-5,0.001338068,7.682627E-5,5.60848E-4,0.001639038,0.001425303,0.006275029,8.878289E-5,4.92319E-7,2.220681E-5,2.489905E-4,3.061582E-6,3.87604E-6,6.030227E-4,4.177778E-5,8.286948,7.910677E-5,469003.7,469003.7
1.698911E-4,15.15412,-1.838651E8,1276.461,1276.461,0.001198636,1.0,0.8365658,7.890403E-6,0.04189102,1.810666E-4,0.006860975,7.894304E-6,0.0235428,0.001246751,7.816982E-4,0.03053416,1.329947E-4,0.001425712,0.004160788,8.507313E-5,3.358199E-4,8.452792E-7,2.183586E-6,0.02756219,0.002365683,0.002771319,2.652326E-4,1.202405E-5,0.003782487,4.829856E-4,2.658208E-6,9.356807E-4,1.244136E-5,3.109701E-4,4.899651E-5,1.30301E-4,9.804946E-7,1.600088E-4,4.267477E-4,5.076125E-4,6.777119E-5,3.701101E-5,0.001337255,7.631927E-5,5.540452E-4,0.001573387,0.001412589,0.0062693,8.824465E-5,5.095487E-7,2.258028E-5,2.497932E-4,3.135322E-6,3.956801E-6,5.838282E-4,3.790322E-5,8.284803,7.909636E-5,468882.3,468882.3
1.724555E-4,15.1553,-1.787032E8,1276.367,1276.367,0.001198636,1.0,0.8363388,7.797713E-6,0.04204458,1.786275E-4,0.006861077,7.799778E-6,0.02364342,0.00125623,7.816155E-4,0.03054007,1.331228E-4,0.001438365,0.004177368,8.487072E-5,3.34736E-4,8.228077E-7,2.126616E-6,0.02757589,0.002335376,0.002769514,2.655712E-4,1.189801E-5,0.003791088,4.87526E-4,2.695562E-6,9.403606E-4,1.260484E-5,3.148448E-4,4.954293E-5,1.303128E-4,9.996128E-7,1.5934E-4,4.235057E-4,5.063076E-4,6.71531E-5,3.717034E-5,0.001336718,7.601235E-5,5.49999E-4,0.001535252,0.001404998,0.006265926,8.792599E-5,5.200402E-7,2.280364E-5,2.502561E-4,3.179701E-6,4.005483E-6,5.726412E-4,3.575113E-5,8.283545,7.90902E-5,468811.2,468811.2
1.773156E-4,15.15749,-1.694789E8,1276.195,1276.195,0.001198636,1.0,0.8359194,7.628307E-6,0.04232967,1.74177E-4,0.00686109,7.62644E-6,0.02383053,0.001273974,7.814258E-4,0.03054973,1.333607E-4,0.001462061,0.004207647,8.448984E-5,3.326955E-4,7.824342E-7,2.024106E-6,0.02759938,0.002279173,0.002765826,2.661792E-4,1.166592E-5,0.003806945,4.960095E-4,2.766036E-6,9.490749E-4,1.291442E-5,3.221576E-4,5.05602E-5,1.302881E-4,1.036246E-6,1.58087E-4,4.174268E-4,5.037719E-4,6.599737E-5,3.74644E-5,0.00133561,7.542849E-5,5.424418E-4,0.001465815,0.001390765,0.00625969,8.73335E-5,5.40137E-7,2.322335E-5,2.51092E-4,3.263646E-6,4.097735E-6,5.521943E-4,3.201637E-5,8.281232,7.907874E-5,468680.3,468680.3
