Time_Soln#15 (sec),Volume_Soln#15 (cm3),Volumetric_heat_production_rate_Soln#15 (erg/cm3-sec),Surface_temperature_Soln#15 (K),Temperature_Soln#15 (K),Mass_Soln#15 (g),Pressure_Soln#15 (atm),Mole_fraction_H2_Soln#15 (),Mole_fraction_H_Soln#15 (),Mole_fraction_CH4_Soln#15 (),Mole_fraction_CH3_Soln#15 (),Mole_fraction_C2H6_Soln#15 (),Mole_fraction_C2H5_Soln#15 (),Mole_fraction_C2H4_Soln#15 (),Mole_fraction_C2H3_Soln#15 (),Mole_fraction_C2H2_Soln#15 (),Mole_fraction_C3H8_Soln#15 (),Mole_fraction_NC3H7_Soln#15 (),Mole_fraction_C3H6_Soln#15 (),Mole_fraction_C3H5-A_Soln#15 (),Mole_fraction_C3H4-P_Soln#15 (),Mole_fraction_C3H4-A_Soln#15 (),Mole_fraction_C3H3_Soln#15 (),Mole_fraction_NC4H10_Soln#15 (),Mole_fraction_PC4H9_Soln#15 (),Mole_fraction_IC4H10_Soln#15 (),Mole_fraction_IC4H9_Soln#15 (),Mole_fraction_TC4H9_Soln#15 (),Mole_fraction_IC4H8_Soln#15 (),Mole_fraction_IC4H7_Soln#15 (),Mole_fraction_C4H8-1_Soln#15 (),Mole_fraction_C4H8-2_Soln#15 (),Mole_fraction_C4H71-3_Soln#15 (),Mole_fraction_C4H6_Soln#15 (),Mole_fraction_C4H4_Soln#15 (),Mole_fraction_C4H2_Soln#15 (),Mole_fraction_C6H6_Soln#15 (),Mole_fraction_FULVENE_Soln#15 (),Mole_fraction_C5H6_Soln#15 (),Mole_fraction_C5H5_Soln#15 (),Mole_fraction_MCPTD_Soln#15 (),Mole_fraction_C10H8_Soln#15 (),Mole_fraction_NEOC5H12_Soln#15 (),Mole_fraction_NC5H10_Soln#15 (),Mole_fraction_B1M2_Soln#15 (),Mole_fraction_LC5H8_Soln#15 (),Mole_fraction_NC6H12_Soln#15 (),Mole_fraction_NC7H14_Soln#15 (),Mole_fraction_IC8H16_Soln#15 (),Mole_fraction_DIMEPTD_Soln#15 (),Mole_fraction_C7H8_Soln#15 (),Mole_fraction_C7H7_Soln#15 (),Mole_fraction_C6H5C2H_Soln#15 (),Mole_fraction_C6H5C2H3_Soln#15 (),Mole_fraction_C6H5C2H5_Soln#15 (),Mole_fraction_NC10H20_Soln#15 (),Mole_fraction_IC12H26_Soln#15 (),Molecular_weight_Soln#15 (g/mole),Mass_density_Soln#15 (g/cm3),Unburned_hydrocarbons_Soln#15 (ppm),Volatile_organic_compounds_Soln#15 (ppm)
1.6E-4,15.51259,-2.104991E8,1505.638,1505.638,9.871118E-4,1.0,0.7818181,3.271933E-5,0.08940296,2.533987E-4,0.005121265,4.254364E-6,0.05666059,1.122412E-5,0.01721218,6.198958E-5,4.512026E-8,0.01290072,1.704472E-4,0.009137949,0.006056962,3.976086E-4,2.484293E-7,1.868836E-10,6.324832E-7,1.645639E-8,2.133563E-8,0.005289206,1.081256E-4,1.19898E-4,3.333295E-5,9.999079E-7,0.002159339,0.00171065,1.534577E-4,0.003579395,4.088181E-4,0.001283616,9.752624E-5,3.306069E-6,2.022075E-4,1.202523E-9,8.769356E-7,6.117869E-6,2.764618E-5,3.668188E-9,7.475111E-12,1.357636E-12,1.640491E-9,0.004893738,2.067046E-4,4.297452E-5,1.14321E-4,2.791182E-5,-6.907632E-17,-6.88444E-97,7.86178,6.363296E-5,444941.2,444941.2
1.644771E-4,15.51544,-2.02655E8,1505.414,1505.414,9.871118E-4,1.0,0.7813561,3.242288E-5,0.08994851,2.491569E-4,0.005035907,4.182469E-6,0.05691052,1.105595E-5,0.01746191,5.874421E-5,4.37373E-8,0.01266049,1.667294E-4,0.009101131,0.005983759,3.938526E-4,2.235044E-7,1.82267E-10,6.104508E-7,1.590271E-8,2.06264E-8,0.005151571,1.049201E-4,1.158174E-4,3.231247E-5,9.797004E-7,0.002131017,0.00171159,1.566155E-4,0.003630037,4.106128E-4,0.001282283,9.744942E-5,3.257762E-6,2.077458E-4,1.147358E-9,8.465831E-7,5.876072E-6,2.58553E-5,3.5047E-9,7.142447E-12,1.287583E-12,1.55259E-9,0.004876093,2.051782E-4,4.402409E-5,1.153608E-4,2.71599E-5,-5.20559E-16,6.900795E-98,7.859161,6.362125E-5,444793.0,444793.0
1.663544E-4,15.51662,-1.995087E8,1505.322,1505.322,9.871118E-4,1.0,0.781166,3.230157E-5,0.09017324,2.474227E-4,0.005000764,4.153165E-6,0.05701266,1.098736E-5,0.01756549,5.74498E-5,4.318018E-8,0.01256164,1.652079E-4,0.009085196,0.005953535,3.92297E-4,2.140803E-7,1.804372E-10,6.017061E-7,1.567798E-8,2.033838E-8,0.005095238,1.036141E-4,1.141645E-4,3.189915E-5,9.714678E-7,0.002119404,0.001711897,1.579299E-4,0.00365106,4.113061E-4,0.001281712,9.741669E-5,3.237858E-6,2.100502E-4,1.125179E-9,8.342986E-7,5.778328E-6,2.515091E-5,3.439156E-9,7.010919E-12,1.259446E-12,1.517584E-9,0.004868764,2.045518E-4,4.446345E-5,1.157892E-4,2.685719E-5,-5.416976E-16,7.162322E-100,7.858084,6.36164E-5,444732.0,444732.0
1.682646E-4,15.51782,-1.963866E8,1505.23,1505.23,9.871118E-4,1.0,0.7809748,3.217992E-5,0.09039955,2.456848E-4,0.004965387,4.123846E-6,0.05711504,1.091872E-5,0.0176702,5.617099E-5,4.262648E-8,0.01246218,1.636815E-4,0.009068697,0.005923057,3.907255E-4,2.050548E-7,1.786348E-10,5.930785E-7,1.545367E-8,2.00508E-8,0.00503873,1.023075E-4,1.125164E-4,3.148699E-5,9.632328E-7,0.002107743,0.001712157,1.592616E-4,0.003672327,4.119765E-4,0.001281123,9.738309E-5,3.217814E-6,2.123841E-4,1.103161E-9,8.220574E-7,5.680985E-6,2.446063E-5,3.374191E-9,6.881569E-12,1.231535E-12,1.482996E-9,0.004861348,2.039224E-4,4.491007E-5,1.162206E-4,2.655639E-5,-6.209534E-16,6.961426E-102,7.857,6.361151E-5,444670.7,444670.7
1.7E-4,15.51889,-1.93618E8,1505.148,1505.148,9.871118E-4,1.0,0.7808028,3.207093E-5,0.0906031,2.441285E-4,0.004933577,4.097633E-6,0.05720671,1.085733E-5,0.01776474,5.504159E-5,4.213458E-8,0.01237278,1.623136E-4,0.009053469,0.005895606,3.893079E-4,1.97317E-7,1.770464E-10,5.854623E-7,1.525358E-8,1.979422E-8,0.004988089,1.011397E-4,1.110479E-4,3.111967E-5,9.558719E-7,0.002097282,0.00171235,1.604665E-4,0.003691538,4.125557E-4,0.001280582,9.735231E-5,3.199784E-6,2.144951E-4,1.083627E-9,8.111566E-7,5.594351E-6,2.38557E-5,3.316629E-9,6.767785E-12,1.206789E-12,1.452432E-9,0.004854646,2.033575E-4,4.531543E-5,1.166086E-4,2.628921E-5,-7.960097E-16,1.011481E-103,7.856026,6.36071E-5,444615.6,444615.6
1.718874E-4,15.52006,-1.906788E8,1505.06,1505.06,9.871118E-4,1.0,0.7806178,3.195397E-5,0.09082231,2.424598E-4,0.004899332,4.069568E-6,0.05730499,1.079158E-5,0.01786694,5.384717E-5,4.161123E-8,0.01227658,1.608457E-4,0.00903666,0.005866002,3.877766E-4,1.893688E-7,1.753692E-10,5.774041E-7,1.503987E-8,1.952008E-8,0.004933752,9.988975E-5,1.094808E-4,3.072763E-5,9.479933E-7,0.002086046,0.001712513,1.617716E-4,0.003712315,4.131539E-4,0.001279987,9.731858E-5,3.180368E-6,2.167807E-4,1.062872E-9,7.995323E-7,5.502022E-6,2.322076E-5,3.25555E-9,6.647855E-12,1.180517E-12,1.420074E-9,0.004847396,2.027502E-4,4.575587E-5,1.170266E-4,2.600499E-5,-1.11912E-15,1.052537E-105,7.854978,6.360233E-5,444556.2,444556.3
1.737976E-4,15.52122,-1.877783E8,1504.972,1504.972,9.871118E-4,1.0,0.7804327,3.183723E-5,0.09104189,2.407956E-4,0.004865039,4.041624E-6,0.05740297,1.07261E-5,0.01796971,5.267309E-5,4.109348E-8,0.01218028,1.593806E-4,0.009019396,0.005836303,3.862378E-4,1.817892E-7,1.737223E-10,5.69473E-7,1.482761E-8,1.924772E-8,0.004879529,9.864567E-5,1.079259E-4,3.033853E-5,9.401507E-7,0.002074821,0.001712631,1.630868E-4,0.003733221,4.137263E-4,0.001279378,9.728418E-5,3.16092E-6,2.190831E-4,1.042371E-9,7.880061E-7,5.410533E-6,2.260152E-5,3.195294E-9,6.530339E-12,1.154589E-12,1.388222E-9,0.004840098,2.02143E-4,4.620119E-5,1.174453E-4,2.572385E-5,-1.675274E-15,1.048859E-107,7.853929,6.359755E-5,444496.9,444496.9
1.8E-4,15.52496,-1.788487E8,1504.696,1504.696,9.871118E-4,1.0,0.7798452,3.146906E-5,0.09173957,2.355559E-4,0.004756161,3.953929E-6,0.05771115,1.052046E-5,0.01829895,4.908847E-5,3.94903E-8,0.01187482,1.547606E-4,0.008961716,0.005741633,3.813157E-4,1.600467E-7,1.686946E-10,5.451235E-7,1.416514E-8,1.839717E-8,0.004708636,9.474578E-5,1.030827E-4,2.912552E-5,9.15557E-7,0.002039357,0.001712699,1.673187E-4,0.00380026,4.153637E-4,0.001277358,9.717081E-5,3.099133E-6,2.26484E-4,9.791244E-10,7.521554E-7,5.126401E-6,2.074122E-5,3.009834E-9,6.174371E-12,1.074762E-12,1.29057E-9,0.004816675,2.002203E-4,4.764406E-5,1.18776E-4,2.485352E-5,-6.30028E-15,9.15837E-113,7.850601,6.358226E-5,444308.5,444308.6
1.9E-4,15.53078,-1.658867E8,1504.278,1504.278,9.871118E-4,1.0,0.7789403,3.090768E-5,0.09281755,2.27598E-4,0.004588185,3.821572E-6,0.05817775,1.020964E-5,0.01881593,4.396888E-5,3.713185E-8,0.01140443,1.477247E-4,0.008864159,0.005594368,3.736075E-4,1.325232E-7,1.614659E-10,5.096615E-7,1.317648E-8,1.712638E-8,0.004448792,8.887653E-5,9.588112E-5,2.731748E-5,8.784993E-7,0.001985164,0.001711874,1.74021E-4,0.003905718,4.173366E-4,0.001273975,9.698347E-5,3.003699E-6,2.381762E-4,8.868744E-10,6.990017E-7,4.706557E-6,1.816561E-5,2.740323E-9,5.678362E-12,9.588808E-13,1.149605E-9,0.004779759,1.972661E-4,4.996039E-5,1.208337E-4,2.357306E-5,-7.559619E-14,1.649423E-111,7.845474,6.355842E-5,444018.4,444018.4
1.908864E-4,15.53128,-1.648164E8,1504.242,1504.242,9.871118E-4,1.0,0.7788624,3.085968E-5,0.09291044,2.269198E-4,0.004573725,3.810338E-6,0.0582174,1.018323E-5,0.01886096,4.355064E-5,3.693502E-8,0.01136399,1.471241E-4,0.008855274,0.005581617,3.729372E-4,1.304508E-7,1.608715E-10,5.067113E-7,1.309323E-8,1.70193E-8,0.004426643,8.837958E-5,9.527615E-5,2.716527E-5,8.753579E-7,0.001980528,0.001711749,1.746081E-4,0.003914914,4.174741E-4,0.001273668,9.696662E-5,2.995478E-6,2.391984E-4,8.792267E-10,6.945453E-7,4.671447E-6,1.795951E-5,2.718027E-9,5.689991E-12,9.493097E-13,1.137993E-9,0.004776536,1.970123E-4,5.016513E-5,1.210112E-4,2.346616E-5,-2.807152E-13,4.333762E-112,7.845034,6.355636E-5,443993.4,443993.5
2.0E-4,15.53637,-1.544814E8,1503.889,1503.889,9.871118E-4,1.0,0.7780837,3.038182E-5,0.09384156,2.201856E-4,0.004428918,3.699179E-6,0.05860987,9.921681E-6,0.01931668,3.955042E-5,3.501509E-8,0.0109595,1.411527E-4,0.008762016,0.005453246,3.661617E-4,1.119101E-7,1.551057E-10,4.779316E-7,1.227556E-8,1.596685E-8,0.004206774,8.347472E-5,8.934504E-5,2.566963E-5,8.443141E-7,0.001934356,0.001710026,1.805795E-4,0.004008057,4.185582E-4,0.001270458,9.67916E-5,2.9131E-6,2.495745E-4,8.051217E-10,6.50929E-7,4.328669E-6,1.602188E-5,2.502269E-9,6.144622E-12,8.569095E-13,1.026058E-9,0.004743838,1.944724E-4,5.226437E-5,1.227907E-4,2.242265E-5,-6.171564E-12,-7.201624E-116,7.84062,6.353553E-5,443743.6,443743.7
2.02605E-4,15.5378,-1.517382E8,1503.792,1503.792,9.871118E-4,1.0,0.777868,3.025016E-5,0.09409997,2.183369E-4,0.004388777,3.668796E-6,0.05871716,9.850087E-6,0.01944457,3.850056E-5,3.450093E-8,0.01084753,1.395112E-4,0.008734784,0.005417432,3.642629E-4,1.074173E-7,1.548354E-10,4.701799E-7,1.205399E-8,1.568146E-8,0.004146456,8.213809E-5,8.774132E-5,2.5264E-5,8.358399E-7,0.001921638,0.001709393,1.82265E-4,0.004034221,4.187627E-4,0.001269523,9.6741E-5,2.89025E-6,2.52496E-4,7.853645E-10,6.391706E-7,4.23646E-6,1.552356E-5,2.445587E-9,1.787552E-11,8.323905E-13,9.964009E-10,0.004734637,1.937686E-4,5.286251E-5,1.232849E-4,2.214173E-5,-5.02552E-11,3.655455E-117,7.839397,6.352972E-5,443674.4,443674.5
2.027116E-4,15.53785,-1.516286E8,1503.788,1503.788,9.871118E-4,1.0,0.7778592,3.024481E-5,0.09411047,2.182619E-4,0.004387146,3.667568E-6,0.0587215,9.847185E-6,0.01944978,3.845842E-5,3.448056E-8,0.01084298,1.394446E-4,0.008733665,0.005415974,3.641855E-4,1.072401E-7,1.5506E-10,4.698668E-7,1.204503E-8,1.566992E-8,0.00414401,8.208398E-5,8.767651E-5,2.52476E-5,8.354967E-7,0.001921122,0.001709366,1.823338E-4,0.004035288,4.187701E-4,0.001269484,9.673893E-5,2.889322E-6,2.526151E-4,7.845686E-10,6.386999E-7,4.232739E-6,1.550364E-5,2.443613E-9,2.273831E-11,8.314039E-13,9.95208E-10,0.004734262,1.9374E-4,5.288697E-5,1.23305E-4,2.213039E-5,-6.857135E-11,2.89451E-117,7.839347,6.352948E-5,443671.6,443671.6
2.028012E-4,15.5379,-1.515364E8,1503.784,1503.784,9.871118E-4,1.0,0.7778519,3.024032E-5,0.0941193,2.181989E-4,0.004385775,3.666533E-6,0.05872515,9.844747E-6,0.01945416,3.842303E-5,3.446244E-8,0.01083916,1.393886E-4,0.008732723,0.005414749,3.641205E-4,1.070915E-7,1.54455E-10,4.696038E-7,1.203751E-8,1.566023E-8,0.004141955,8.203852E-5,8.762207E-5,2.523382E-5,8.352084E-7,0.001920688,0.001709343,1.823916E-4,0.004036184,4.187762E-4,0.001269452,9.673718E-5,2.888541E-6,2.527153E-4,7.839002E-10,6.383033E-7,4.229612E-6,1.548693E-5,2.441879E-9,2.567767E-11,8.305754E-13,9.942062E-10,0.004733946,1.93716E-4,5.290754E-5,1.233219E-4,2.212086E-5,-8.087522E-11,2.378767E-117,7.839306,6.352928E-5,443669.3,443669.3
2.029361E-4,15.53798,-1.513965E8,1503.779,1503.779,9.871118E-4,1.0,0.7778408,3.023358E-5,0.09413258,2.181042E-4,0.004383713,3.664975E-6,0.05873064,9.841082E-6,0.01946075,3.836988E-5,3.44354E-8,0.01083341,1.393045E-4,0.008731306,0.005412906,3.640226E-4,1.068686E-7,1.539898E-10,4.692084E-7,1.202619E-8,1.564565E-8,0.004138865,8.197017E-5,8.754023E-5,2.52131E-5,8.34775E-7,0.001920036,0.001709308,1.824786E-4,0.004037533,4.187854E-4,0.001269403,9.673456E-5,2.887367E-6,2.52866E-4,7.828957E-10,6.377049E-7,4.224913E-6,1.546183E-5,2.439138E-9,2.817073E-11,8.293304E-13,9.927009E-10,0.004733472,1.936798E-4,5.293849E-5,1.233473E-4,2.210654E-5,-9.176813E-11,1.770583E-117,7.839243,6.352898E-5,443665.7,443665.7
2.047369E-4,15.53895,-1.495601E8,1503.713,1503.713,9.871118E-4,1.0,0.7776938,3.014402E-5,0.09430892,2.168485E-4,0.004356333,3.644356E-6,0.05880336,9.792512E-6,0.01954846,3.767062E-5,3.40866E-8,0.01075709,1.381888E-4,0.008712323,0.005388407,3.627212E-4,1.039738E-7,1.523998E-10,4.639817E-7,1.187654E-8,1.545283E-8,0.004097911,8.106521E-5,8.645804E-5,2.4939E-5,8.290327E-7,0.001911385,0.00170883,1.836374E-4,0.004055482,4.188959E-4,0.001268751,9.669941E-5,2.871779E-6,2.548721E-4,7.696453E-10,6.297603E-7,4.162836E-6,1.513273E-5,2.40044E-9,2.500233E-11,8.129209E-13,9.728659E-10,0.004727154,1.931998E-4,5.335141E-5,1.236846E-4,2.191727E-5,-1.019223E-10,5.375249E-119,7.838409,6.352501E-5,443618.5,443618.5
2.081818E-4,15.54079,-1.461571E8,1503.59,1503.59,9.871118E-4,1.0,0.7774162,2.997525E-5,0.09464203,2.144868E-4,0.004304639,3.605661E-6,0.05893982,9.701261E-6,0.01971492,3.638051E-5,3.343854E-8,0.01061308,1.360895E-4,0.008675738,0.005342021,3.602524E-4,9.879788E-8,1.505293E-10,4.542185E-7,1.159668E-8,1.509214E-8,0.004020929,7.936884E-5,8.443593E-5,2.442608E-5,8.182591E-7,0.001895094,0.001707843,1.858423E-4,0.00408956,4.19051E-4,0.001267495,9.66319E-5,2.842341E-6,2.586844E-4,7.450345E-10,6.149438E-7,4.047107E-6,1.453043E-5,2.329008E-9,2.614489E-11,7.825109E-13,9.361242E-10,0.00471515,1.922931E-4,5.414019E-5,1.243221E-4,2.156406E-5,-1.388646E-10,5.506226E-123,7.836835,6.351748E-5,443529.4,443529.4
2.1E-4,15.54175,-1.44419E8,1503.525,1503.525,9.871118E-4,1.0,0.7772718,2.988758E-5,0.09481557,2.13262E-4,0.004277723,3.585623E-6,0.05901042,9.653994E-6,0.01980206,3.572479E-5,3.310499E-8,0.01053814,1.350003E-4,0.008656287,0.005317797,3.589606E-4,9.625099E-8,1.494647E-10,4.491896E-7,1.14524E-8,1.490613E-8,0.003981032,7.849216E-5,8.339437E-5,2.416146E-5,8.126858E-7,0.001886634,0.001707284,1.869995E-4,0.004107407,4.191027E-4,0.001266827,9.659612E-5,2.82701E-6,2.606827E-4,7.324375E-10,6.073134E-7,3.987641E-6,1.422684E-5,2.292035E-9,2.085474E-11,7.669824E-13,9.173717E-10,0.004708858,1.918208E-4,5.455592E-5,1.246543E-4,2.138233E-5,-1.365805E-10,7.82331E-125,7.836015,6.351355E-5,443483.0,443483.0
2.197774E-4,15.5468,-1.357044E8,1503.192,1503.192,9.871118E-4,1.0,0.7765177,2.943142E-5,0.09572315,2.069159E-4,0.004137111,3.48217E-6,0.05937413,9.409624E-6,0.02026263,3.246841E-5,3.140873E-8,0.01014726,1.293517E-4,0.008550262,0.005190432,3.521401E-4,8.4389E-8,1.444649E-10,4.234733E-7,1.071424E-8,1.39539E-8,0.003774659,7.398396E-5,7.807505E-5,2.280523E-5,7.839599E-7,0.001842687,0.001703851,1.931484E-4,0.004201783,4.190474E-4,0.001263184,9.640213E-5,2.746888E-6,2.712687E-4,6.689567E-10,5.684412E-7,3.685534E-6,1.274419E-5,2.106846E-9,1.331542E-11,6.891463E-13,8.23452E-10,0.004675514,1.893502E-4,5.678439E-5,1.263926E-4,2.045566E-5,-1.545128E-10,-8.212054E-132,7.831733,6.349291E-5,443240.7,443240.7
2.2E-4,15.54692,-1.355178E8,1503.185,1503.185,9.871118E-4,1.0,0.776501,2.942133E-5,0.09574333,2.06776E-4,0.004133989,3.479896E-6,0.05938211,9.404246E-6,0.02027296,3.239927E-5,3.137197E-8,0.01013859,1.29227E-4,0.008547823,0.005187588,3.519873E-4,8.415093E-8,1.443995E-10,4.229124E-7,1.069815E-8,1.393313E-8,0.003770116,7.388523E-5,7.795926E-5,2.277561E-5,7.833295E-7,0.001841716,0.001703765,1.932869E-4,0.004203901,4.190399E-4,0.0012631,9.639768E-5,2.745108E-6,2.715066E-4,6.675911E-10,5.675965E-7,3.678988E-6,1.271316E-5,2.102884E-9,1.351555E-11,6.8748E-13,8.214429E-10,0.004674764,1.892952E-4,5.683499E-5,1.264313E-4,2.04355E-5,-1.560029E-10,-2.46689E-132,7.831638,6.349245E-5,443235.3,443235.3
2.236834E-4,15.54877,-1.325025E8,1503.065,1503.065,9.871118E-4,1.0,0.7762269,2.925609E-5,0.09607401,2.04489E-4,0.004082828,3.442767E-6,0.05951218,9.316406E-6,0.02044289,3.128545E-5,3.077373E-8,0.009996623,1.271896E-4,0.008507323,0.005140879,3.494736E-4,8.039196E-8,1.427366E-10,4.137808E-7,1.043625E-8,1.359504E-8,0.003695927,7.227588E-5,7.6076E-5,2.229323E-5,7.730435E-7,0.001825832,0.001702292,1.955703E-4,0.004238745,4.188754E-4,0.001261706,9.632394E-5,2.715945E-6,2.754227E-4,6.454818E-10,5.538654E-7,3.572731E-6,1.221602E-5,2.038726E-9,1.614778E-11,6.605548E-13,7.889891E-10,0.004662421,1.883941E-4,5.767129E-5,1.270651E-4,2.010769E-5,-1.824715E-10,8.903007E-136,7.83008,6.348489E-5,443147.1,443147.1
2.245036E-4,15.54918,-1.318496E8,1503.038,1503.038,9.871118E-4,1.0,0.7761665,2.921974E-5,0.09614687,2.039868E-4,0.004071561,3.434627E-6,0.05954067,9.297132E-6,0.02048048,3.104488E-5,3.064371E-8,0.009965376,1.267421E-4,0.008498271,0.005130567,3.489177E-4,7.95984E-8,1.42624E-10,4.117844E-7,1.037903E-8,1.352115E-8,0.003679651,7.192358E-5,7.56648E-5,2.218774E-5,7.707894E-7,0.001822341,0.001701952,1.960764E-4,0.004246454,4.188291E-4,0.001261394,9.630747E-5,2.709522E-6,2.762896E-4,6.406794E-10,5.508752E-7,3.549579E-6,1.210929E-5,2.025227E-9,2.298819E-11,6.547197E-13,7.819578E-10,0.004659688,1.881955E-4,5.785728E-5,1.272048E-4,2.003611E-5,-2.123248E-10,1.50663E-136,7.829737,6.348322E-5,443127.7,443127.7
2.247948E-4,15.54932,-1.316206E8,1503.029,1503.029,9.871118E-4,1.0,0.7761452,2.920687E-5,0.09617267,2.038091E-4,0.004067571,3.431756E-6,0.05955075,9.290313E-6,0.02049381,3.096011E-5,3.059971E-8,0.009954313,1.265838E-4,0.008495054,0.005126913,3.487206E-4,7.932034E-8,1.43719E-10,4.110788E-7,1.035881E-8,1.349503E-8,0.003673893,7.179902E-5,7.551952E-5,2.215045E-5,7.699921E-7,0.001821105,0.001701831,1.962559E-4,0.004249187,4.188118E-4,0.001261283,9.630162E-5,2.707247E-6,2.76597E-4,6.389847E-10,5.498267E-7,3.541403E-6,1.207173E-5,2.021038E-9,3.357751E-11,6.526618E-13,7.794782E-10,0.004658718,1.881251E-4,5.792329E-5,1.272543E-4,2.001082E-5,-2.536134E-10,8.028329E-137,7.829615,6.348263E-5,443120.8,443120.8
2.249096E-4,15.54938,-1.315217E8,1503.025,1503.025,9.871118E-4,1.0,0.7761367,2.920179E-5,0.09618283,2.037392E-4,0.004066,3.430632E-6,0.05955471,9.287628E-6,0.02049906,3.092679E-5,3.058537E-8,0.009949957,1.265214E-4,0.008493785,0.005125474,3.48643E-4,7.921129E-8,1.46998E-10,4.108012E-7,1.035085E-8,1.348476E-8,0.003671627,7.175E-5,7.546236E-5,2.213578E-5,7.696783E-7,0.001820619,0.001701782,1.963266E-4,0.004250263,4.188048E-4,0.00126124,9.629931E-5,2.706351E-6,2.767181E-4,6.383183E-10,5.494213E-7,3.538187E-6,1.205698E-5,2.019886E-9,4.487729E-11,6.518527E-13,7.785033E-10,0.004658337,1.880974E-4,5.794931E-5,1.272737E-4,2.000087E-5,-2.908189E-10,6.265101E-137,7.829567,6.34824E-5,443118.1,443118.1
2.266005E-4,15.55021,-1.302073E8,1502.972,1502.972,9.871118E-4,1.0,0.7760134,2.912758E-5,0.09633184,2.027147E-4,0.004042965,3.414012E-6,0.05961271,9.248334E-6,0.02057617,3.044208E-5,3.03136E-8,0.0098861,1.256084E-4,0.008475075,0.005104349,3.475031E-4,7.76385E-8,1.412647E-10,4.067415E-7,1.023456E-8,1.333457E-8,0.003638446,7.103296E-5,7.462705E-5,2.192125E-5,7.650872E-7,0.001813493,0.001701064,1.973664E-4,0.004266079,4.186944E-4,0.001260595,9.62653E-5,2.693218E-6,2.784973E-4,6.286007E-10,5.433203E-7,3.491232E-6,1.184287E-5,1.990987E-9,3.54424E-11,6.400655E-13,7.643035E-10,0.004652725,1.87691E-4,5.833237E-5,1.275594E-4,1.985544E-5,-2.908193E-10,1.562782E-138,7.828866,6.347899E-5,443078.4,443078.4
2.3E-4,15.55188,-1.276309E8,1502.865,1502.865,9.871118E-4,1.0,0.7757684,2.898029E-5,0.09662793,2.006865E-4,0.003997216,3.381199E-6,0.05972718,9.170595E-6,0.02073007,2.949995E-5,2.979266E-8,0.009759362,1.238005E-4,0.008437319,0.005062276,3.452286E-4,7.465308E-8,1.397204E-10,3.987415E-7,1.000561E-8,1.303884E-8,0.003572831,6.961836E-5,7.298378E-5,2.149846E-5,7.560177E-7,0.001799371,0.001699566,1.994463E-4,0.004297648,4.18429E-4,0.001259291,9.619673E-5,2.667133E-6,2.82051E-4,6.095943E-10,5.31351E-7,3.399081E-6,1.142935E-5,1.935197E-9,2.859812E-11,6.17072E-13,7.366115E-10,0.004641513,1.868828E-4,5.910146E-5,1.281272E-4,1.956926E-5,-3.06812E-10,5.925468E-141,7.827472,6.347219E-5,442999.5,442999.5
2.38802E-4,15.55608,-1.214238E8,1502.598,1502.598,9.871118E-4,1.0,0.7751531,2.861092E-5,0.09737323,1.956249E-4,0.003882205,3.299562E-6,0.06001057,8.976929E-6,0.02112157,2.724979E-5,2.851375E-8,0.009441248,1.192869E-4,0.008338838,0.004955773,3.394472E-4,6.789173E-8,1.358756E-10,3.789885E-7,9.441971E-9,1.231033E-8,0.00340956,6.611807E-5,6.89448E-5,2.045481E-5,7.335048E-7,0.001764056,0.001695378,2.047658E-4,0.004377983,4.174823E-4,0.00125588,9.601802E-5,2.601544E-6,2.911059E-4,5.635226E-10,5.019893E-7,3.173901E-6,1.04559E-5,1.799534E-9,1.258575E-11,5.616943E-13,6.699687E-10,0.004612906,1.84844E-4,6.10859E-5,1.29557E-4,1.886478E-5,-2.9051E-10,-2.559166E-146,7.823966,6.345503E-5,442801.1,442801.1
2.4E-4,15.55665,-1.206281E8,1502.563,1502.563,9.871118E-4,1.0,0.7750714,2.856192E-5,0.09747236,1.949563E-4,0.003866923,3.288807E-6,0.06004774,8.951382E-6,0.0211741,2.696321E-5,2.834716E-8,0.009399037,1.186906E-4,0.008325367,0.004941541,3.38672E-4,6.706615E-8,1.353933E-10,3.764014E-7,9.368356E-9,1.221514E-8,0.00338805,6.565903E-5,6.841801E-5,2.031819E-5,7.305441E-7,0.001759384,0.001694776,2.054826E-4,0.004388763,4.173258E-4,0.001255412,9.599358E-5,2.592828E-6,2.923222E-4,5.575826E-10,4.981675E-7,3.144675E-6,1.033336E-5,1.782273E-9,1.407207E-11,5.545943E-13,6.614297E-10,0.004609059,1.845723E-4,6.135524E-5,1.297472E-4,1.877273E-5,-2.985311E-10,-1.597106E-147,7.8235,6.345274E-5,442774.7,442774.8
