Time_Soln#12 (sec),Volume_Soln#12 (cm3),Volumetric_heat_production_rate_Soln#12 (erg/cm3-sec),Surface_temperature_Soln#12 (K),Temperature_Soln#12 (K),Mass_Soln#12 (g),Pressure_Soln#12 (atm),Mole_fraction_H2_Soln#12 (),Mole_fraction_H_Soln#12 (),Mole_fraction_CH4_Soln#12 (),Mole_fraction_CH3_Soln#12 (),Mole_fraction_C2H6_Soln#12 (),Mole_fraction_C2H5_Soln#12 (),Mole_fraction_C2H4_Soln#12 (),Mole_fraction_C2H3_Soln#12 (),Mole_fraction_C2H2_Soln#12 (),Mole_fraction_C3H8_Soln#12 (),Mole_fraction_IC3H7_Soln#12 (),Mole_fraction_NC3H7_Soln#12 (),Mole_fraction_C3H6_Soln#12 (),Mole_fraction_C3H5-A_Soln#12 (),Mole_fraction_C3H4-P_Soln#12 (),Mole_fraction_C3H4-A_Soln#12 (),Mole_fraction_NC4H10_Soln#12 (),Mole_fraction_PC4H9_Soln#12 (),Mole_fraction_IC4H10_Soln#12 (),Mole_fraction_IC4H8_Soln#12 (),Mole_fraction_IC4H7_Soln#12 (),Mole_fraction_C4H8-1_Soln#12 (),Mole_fraction_C4H8-2_Soln#12 (),Mole_fraction_C4H71-3_Soln#12 (),Mole_fraction_C4H6_Soln#12 (),Mole_fraction_C4H5_Soln#12 (),Mole_fraction_C4H4_Soln#12 (),Mole_fraction_C4H2_Soln#12 (),Mole_fraction_C6H6_Soln#12 (),Mole_fraction_FULVENE_Soln#12 (),Mole_fraction_C5H6_Soln#12 (),Mole_fraction_C10H8_Soln#12 (),Mole_fraction_NC5H12_Soln#12 (),Mole_fraction_NC5H10_Soln#12 (),Mole_fraction_B1M3_Soln#12 (),Mole_fraction_LC5H8_Soln#12 (),Mole_fraction_DIALLYL_Soln#12 (),Mole_fraction_NC6H12_Soln#12 (),Mole_fraction_NC7H14_Soln#12 (),Mole_fraction_C7H8_Soln#12 (),Mole_fraction_C7H7_Soln#12 (),Mole_fraction_C6H5C2H_Soln#12 (),Mole_fraction_C6H5C2H3_Soln#12 (),Mole_fraction_C6H5C2H5_Soln#12 (),Mole_fraction_INDENE_Soln#12 (),Mole_fraction_C12H8_Soln#12 (),Mole_fraction_C14H10_Soln#12 (),Mole_fraction_NC12H26_Soln#12 (),Mole_fraction_NC16H34_Soln#12 (),Mole_fraction_NC10H20_Soln#12 (),Molecular_weight_Soln#12 (g/mole),Mass_density_Soln#12 (g/cm3),Unburned_hydrocarbons_Soln#12 (ppm),Volatile_organic_compounds_Soln#12 (ppm)
4.207516E-4,15.73796,-4.424723E7,1312.815,1312.815,0.001164569,1.0,0.7957579,5.521058E-6,0.04160537,5.762425E-5,0.005864445,5.486473E-6,0.1014,5.456774E-6,0.005745655,0.001614605,8.930751E-7,1.327785E-7,0.02412826,1.875088E-4,8.363881E-4,8.196586E-4,2.087544E-4,2.654343E-8,2.349329E-5,1.499754E-4,8.574628E-6,0.001724489,2.808344E-4,1.008389E-5,0.0121443,2.335695E-6,0.001167612,1.952242E-5,7.289806E-4,4.595232E-5,8.919281E-4,2.802283E-6,4.775254E-5,1.077046E-4,7.078907E-6,9.936995E-4,1.883407E-5,4.690387E-5,1.766107E-4,0.002884105,4.150533E-5,1.834941E-6,3.628312E-5,7.396036E-5,5.530781E-6,8.075552E-7,1.462794E-7,1.305112E-6,9.119304E-9,5.145391E-6,7.971471,7.399748E-5,452094.1,452094.1
4.286209E-4,15.73865,-4.276729E7,1312.74,1312.74,0.001164569,1.0,0.7955734,5.456562E-6,0.04175587,5.67403E-5,0.005860335,5.403009E-6,0.1015607,5.380935E-6,0.005773375,0.001606106,8.798869E-7,1.294435E-7,0.02406043,1.853065E-4,8.425572E-4,8.225195E-4,2.061462E-4,2.5438E-8,2.311284E-5,1.499948E-4,8.43393E-6,0.001689275,2.776468E-4,9.932802E-6,0.01211903,2.303682E-6,0.001173053,1.973178E-5,7.335975E-4,4.639279E-5,8.96472E-4,2.85572E-6,4.693797E-5,1.034639E-4,6.787176E-6,9.827277E-4,1.841918E-5,4.51162E-5,1.693264E-4,0.002882815,4.124903E-5,1.864325E-6,3.65794E-5,7.35927E-5,5.591672E-6,8.226124E-7,1.474438E-7,1.185259E-6,7.871179E-9,4.683155E-6,7.970665,7.39942E-5,452048.4,452048.4
4.421245E-4,15.73983,-4.041576E7,1312.618,1312.618,0.001164569,1.0,0.7952653,5.350862E-6,0.04200839,5.529008E-5,0.005853267,5.267689E-6,0.1018295,5.256599E-6,0.005820137,0.001591738,8.582291E-7,1.240599E-7,0.02394507,1.816351E-4,8.529711E-4,8.272247E-4,2.017755E-4,2.36729E-8,2.247807E-5,1.500105E-4,8.204873E-6,0.001630923,2.722883E-4,9.685478E-6,0.01207579,2.251124E-6,0.001182185,2.008765E-5,7.413934E-4,4.713264E-5,9.040867E-4,2.947462E-6,4.55804E-5,9.674281E-5,6.322801E-6,9.643751E-4,1.773577E-5,4.221815E-5,1.575753E-4,0.002880662,4.082201E-5,1.914583E-6,3.707955E-5,7.295662E-5,5.695312E-6,8.483219E-7,1.494383E-7,1.005299E-6,6.119731E-9,3.98715E-6,7.969325,7.398866E-5,451972.4,451972.4
4.440233E-4,15.73999,-4.01028E7,1312.601,1312.601,0.001164569,1.0,0.7952228,5.336478E-6,0.04204333,5.509258E-5,0.005852272,5.249417E-6,0.1018666,5.239675E-6,0.005826633,0.001589739,8.552774E-7,1.233352E-7,0.02392895,1.811294E-4,8.544184E-4,8.278662E-4,2.011712E-4,2.343723E-8,2.239059E-5,1.50011E-4,8.173849E-6,0.001622922,2.715459E-4,9.651851E-6,0.01206972,2.243962E-6,0.001183449,2.013735E-5,7.424773E-4,4.72351E-5,9.051394E-4,2.960367E-6,4.539346E-5,9.58504E-5,6.260958E-6,9.618411E-4,1.764247E-5,4.182708E-5,1.559952E-4,0.002880365,4.076322E-5,1.921634E-6,3.714906E-5,7.28667E-5,5.709802E-6,8.519241E-7,1.497184E-7,9.823521E-7,5.907508E-9,3.898213E-6,7.969141,7.39879E-5,451962.0,451962.0
4.456867E-4,15.74014,-3.983232E7,1312.587,1312.587,0.001164569,1.0,0.7951857,5.323971E-6,0.04207383,5.492083E-5,0.0058514,5.233557E-6,0.101899,5.224959E-6,0.005832308,0.001587992,8.527102E-7,1.227066E-7,0.02391485,1.806885E-4,8.556828E-4,8.284243E-4,2.00644E-4,2.323321E-8,2.231432E-5,1.500111E-4,8.146902E-6,0.001615954,2.708978E-4,9.622619E-6,0.01206441,2.237734E-6,0.001184552,2.018083E-5,7.434242E-4,4.732453E-5,9.060581E-4,2.971673E-6,4.523049E-5,9.50788E-5,6.207452E-6,9.596306E-4,1.756128E-5,4.148771E-5,1.546251E-4,0.002880106,4.071197E-5,1.927807E-6,3.720979E-5,7.278785E-5,5.722479E-6,8.550771E-7,1.499637E-7,9.626933E-7,5.727762E-9,3.821984E-6,7.968981,7.398722E-5,451952.9,451952.9
4.472942E-4,15.74028,-3.957334E7,1312.573,1312.573,0.001164569,1.0,0.79515,5.311967E-6,0.04210321,5.475595E-5,0.005850558,5.218358E-6,0.1019302,5.210832E-6,0.005837778,0.001586308,8.502452E-7,1.221047E-7,0.02390124,1.802643E-4,8.569018E-4,8.289601E-4,2.001362E-4,2.303816E-8,2.224091E-5,1.50011E-4,8.121061E-6,0.001609255,2.702734E-4,9.594565E-6,0.01205929,2.231754E-6,0.001185615,2.022279E-5,7.443372E-4,4.741068E-5,9.069428E-4,2.982599E-6,4.507369E-5,9.4342E-5,6.156329E-6,9.575024E-4,1.748331E-5,4.116258E-5,1.533135E-4,0.002879857,4.066266E-5,1.93377E-6,3.726834E-5,7.271157E-5,5.734715E-6,8.581218E-7,1.502007E-7,9.440794E-7,5.559345E-9,3.749776E-6,7.968827,7.398658E-5,451944.2,451944.2
4.486695E-4,15.74039,-3.935531E7,1312.561,1312.561,0.001164569,1.0,0.7951196,5.301761E-6,0.04212826,5.461574E-5,0.005849837,5.205455E-6,0.1019568,5.198821E-6,0.005842447,0.00158487,8.48149E-7,1.21594E-7,0.02388961,1.799028E-4,8.579423E-4,8.294157E-4,1.997033E-4,2.287295E-8,2.217836E-5,1.500106E-4,8.099112E-6,0.001603552,2.697408E-4,9.570719E-6,0.0120549,2.226669E-6,0.001186521,2.025864E-5,7.451166E-4,4.748417E-5,9.076972E-4,2.991948E-6,4.494008E-5,9.371858E-5,6.11305E-6,9.556882E-4,1.741699E-5,4.088664E-5,1.52201E-4,0.002879644,4.062064E-5,1.938869E-6,3.731831E-5,7.264625E-5,5.745172E-6,8.607247E-7,1.504034E-7,9.284532E-7,5.419324E-9,3.689133E-6,7.968696,7.398602E-5,451936.7,451936.7
4.584805E-4,15.74122,-3.785377E7,1312.478,1312.478,0.001164569,1.0,0.7949054,5.23059E-6,0.04230501,5.363764E-5,0.005844694,5.115968E-6,0.1021439,5.115058E-6,0.005875477,0.001574688,8.335173E-7,1.180599E-7,0.02380703,1.773618E-4,8.653038E-4,8.325949E-4,1.966515E-4,2.173636E-8,2.173849E-5,1.50002E-4,7.946545E-6,0.001563595,2.659812E-4,9.404547E-6,0.01202368,2.191179E-6,0.001192916,2.051318E-5,7.506327E-4,4.800272E-5,9.130154E-4,3.058657E-6,4.400101E-5,8.944666E-5,5.815926E-6,9.429109E-4,1.695367E-5,3.897499E-5,1.445132E-4,0.002878148,4.03253E-5,1.975186E-6,3.767192E-5,7.217884E-5,5.819471E-6,8.792461E-7,1.518486E-7,8.243968E-7,4.51883E-9,3.28471E-6,7.967774,7.398212E-5,451884.4,451884.4
4.601043E-4,15.74136,-3.761515E7,1312.465,1312.465,0.001164569,1.0,0.7948704,5.219078E-6,0.04233393,5.347941E-5,0.005843842,5.101575E-6,0.1021745,5.101507E-6,0.005880897,0.001573015,8.311484E-7,1.174928E-7,0.02379343,1.769475E-4,8.66512E-4,8.331093E-4,1.961526E-4,2.155513E-8,2.166674E-5,1.499996E-4,7.921954E-6,0.001557103,2.653657E-4,9.37769E-6,0.01201852,2.185434E-6,0.001193962,2.055512E-5,7.515384E-4,4.80876E-5,9.13885E-4,3.069701E-6,4.384793E-5,8.87683E-5,5.768655E-6,9.408236E-4,1.687862E-5,3.866799E-5,1.432817E-4,0.002877904,4.027715E-5,1.981187E-6,3.772995E-5,7.210125E-5,5.831719E-6,8.823035E-7,1.520876E-7,8.083662E-7,4.385183E-9,3.222308E-6,7.967624,7.398148E-5,451875.9,451875.9
4.669794E-4,15.74193,-3.663328E7,1312.409,1312.409,0.001164569,1.0,0.7947238,5.171174E-6,0.04245534,5.282056E-5,0.005840238,5.041919E-6,0.1023027,5.045113E-6,0.0059037,0.001565974,8.212828E-7,1.151463E-7,0.02373602,1.75213E-4,8.715951E-4,8.352501E-4,1.940594E-4,2.080863E-8,2.136628E-5,1.499866E-4,7.819842E-6,0.00152999,2.627806E-4,9.265979E-6,0.01199672,2.161511E-6,0.001198356,2.073203E-5,7.553502E-4,4.844399E-5,9.175339E-4,3.116467E-6,4.32071E-5,8.598249E-5,5.574276E-6,9.320721E-4,1.656591E-5,3.739701E-5,1.381928E-4,0.00287688,4.007556E-5,2.006562E-6,3.797415E-5,7.177211E-5,5.883417E-6,8.952225E-7,1.530991E-7,7.439832E-7,3.862645E-9,2.971402E-6,7.966996,7.397879E-5,451840.3,451840.3
5.079996E-4,15.74522,-3.161989E7,1312.105,1312.105,0.001164569,1.0,0.7938944,4.910118E-6,0.04314754,4.922684E-5,0.0058188,4.723814E-6,0.1030297,4.737684E-6,0.006035226,0.001525232,7.673247E-7,1.027527E-7,0.02339996,1.654743E-4,9.009038E-4,8.468718E-4,1.821755E-4,1.696707E-8,1.967747E-5,1.498204E-4,7.27032E-6,0.001379975,2.480323E-4,8.659123E-6,0.01186805,2.030748E-6,0.001223419,2.176809E-5,7.773834E-4,5.047632E-5,9.382741E-4,3.395758E-6,3.961244E-5,7.187304E-5,4.584001E-6,8.82535E-4,1.485633E-5,3.068899E-5,1.115982E-4,0.002871088,3.894303E-5,2.156965E-6,3.938295E-5,6.979273E-5,6.186955E-6,9.71462E-7,1.591209E-7,4.55014E-7,1.820946E-9,1.838451E-6,7.963483,7.396332E-5,451641.1,451641.1
5.099991E-4,15.74538,-3.140726E7,1312.091,1312.091,0.001164569,1.0,0.7938558,4.898373E-6,0.04317996,4.906511E-5,0.005817759,4.709784E-6,0.1030636,4.723849E-6,0.006041451,0.001523299,7.648894E-7,1.022112E-7,0.02338385,1.650248E-4,9.022897E-4,8.473909E-4,1.816214E-4,1.680347E-8,1.959946E-5,1.498088E-4,7.245871E-6,0.001373146,2.473419E-4,8.631903E-6,0.01186184,2.024849E-6,0.001224593,2.181778E-5,7.784282E-4,5.057145E-5,9.392426E-4,3.409382E-6,3.944668E-5,7.128102E-5,4.542263E-6,8.802307E-4,1.477935E-5,3.039692E-5,1.104509E-4,0.002870818,3.889069E-5,2.164254E-6,3.94496E-5,6.96958E-5,6.201546E-6,9.751419E-7,1.59414E-7,4.443051E-7,1.755788E-9,1.7962E-6,7.963321,7.39626E-5,451631.9,451631.9
5.109206E-4,15.74545,-3.131128E7,1312.085,1312.085,0.001164569,1.0,0.7938381,4.892988E-6,0.04319486,4.899095E-5,0.00581728,4.70336E-6,0.1030791,4.717507E-6,0.006044314,0.00152241,7.637727E-7,1.019633E-7,0.02337644,1.648184E-4,9.029271E-4,8.476287E-4,1.813668E-4,1.672875E-8,1.956363E-5,1.498033E-4,7.23467E-6,0.001370014,2.470245E-4,8.619428E-6,0.01185899,2.022145E-6,0.001225132,2.184066E-5,7.789088E-4,5.061518E-5,9.396876E-4,3.415661E-6,3.937058E-5,7.101088E-5,4.523213E-6,8.791722E-4,1.474406E-5,3.026334E-5,1.099265E-4,0.002870694,3.886665E-5,2.167612E-6,3.948026E-5,6.965113E-5,6.208264E-6,9.768366E-7,1.59549E-7,4.394587E-7,1.726576E-9,1.77707E-6,7.963247,7.396226E-5,451627.7,451627.7
5.359433E-4,15.74735,-2.888004E7,1311.921,1311.921,0.001164569,1.0,0.7933694,4.753191E-6,0.0435903,4.706581E-5,0.005804313,4.538388E-6,0.1034913,4.552845E-6,0.006120772,0.001498636,7.347339E-7,9.563331E-8,0.02317711,1.593878E-4,9.19932E-4,8.537598E-4,1.746285E-4,1.484871E-8,1.86208E-5,1.496325E-4,6.945549E-6,0.001288293,2.386107E-4,8.296116E-6,0.0117819,1.951837E-6,0.001239459,2.245622E-5,7.917583E-4,5.177486E-5,9.514788E-4,3.586241E-6,3.736951E-5,6.426548E-5,4.046793E-6,8.511891E-4,1.382879E-5,2.686555E-5,9.665512E-5,0.002867416,3.823342E-5,2.258492E-6,4.029868E-5,6.84368E-5,6.389243E-6,1.022591E-6,1.632148E-7,3.26573E-7,1.09617E-9,1.329996E-6,7.961292,7.395335E-5,451516.8,451516.8
5.371903E-4,15.74744,-2.876807E7,1311.913,1311.913,0.001164569,1.0,0.7933467,4.746532E-6,0.04360955,4.697414E-5,0.00580367,4.530615E-6,0.1035113,4.545E-6,0.006124519,0.00149747,7.333481E-7,9.533683E-8,0.02316728,1.591257E-4,9.207644E-4,8.540494E-4,1.743013E-4,1.476209E-8,1.857529E-5,1.496229E-4,6.931858E-6,0.001284384,2.382014E-4,8.280741E-6,0.01177808,1.948483E-6,0.001240157,2.248662E-5,7.923888E-4,5.183129E-5,9.52052E-4,3.594745E-6,3.727301E-5,6.395707E-5,4.024983E-6,8.49832E-4,1.378527E-5,2.670726E-5,9.604017E-5,0.002867257,3.820281E-5,2.263006E-6,4.033876E-5,6.837627E-5,6.398191E-6,1.024858E-6,1.633974E-7,3.217935E-7,1.071712E-9,1.310995E-6,7.961197,7.395292E-5,451511.4,451511.5
5.41384E-4,15.74775,-2.839921E7,1311.887,1311.887,0.001164569,1.0,0.7932706,4.724343E-6,0.04367402,4.666863E-5,0.005801508,4.504778E-6,0.1035784,4.518866E-6,0.006137078,0.00149356,7.2873E-7,9.435229E-8,0.02313427,1.5825E-4,9.235537E-4,8.550125E-4,1.73207E-4,1.447538E-8,1.842322E-5,1.495899E-4,6.886286E-6,0.001271346,2.36832E-4,8.229545E-6,0.01176528,1.937307E-6,0.001242493,2.258866E-5,7.945024E-4,5.202013E-5,9.539699E-4,3.623347E-6,3.695065E-5,6.293779E-5,3.952888E-6,8.452932E-4,1.364029E-5,2.618227E-5,9.400267E-5,0.002866724,3.810051E-5,2.278176E-6,4.047311E-5,6.81727E-5,6.428235E-6,1.032472E-6,1.640115E-7,3.062411E-7,9.934715E-10,1.249122E-6,7.960882,7.395146E-5,451493.5,451493.6
5.497007E-4,15.74836,-2.769243E7,1311.836,1311.836,0.001164569,1.0,0.7931216,4.681238E-6,0.04380052,4.60753E-5,0.005797231,4.454836E-6,0.1037097,4.468098E-6,0.006161794,0.001485862,7.197522E-7,9.245449E-8,0.02306913,1.565391E-4,9.290393E-4,8.568744E-4,1.710629E-4,1.392699E-8,1.81261E-5,1.495212E-4,6.797987E-6,0.001245983,2.341471E-4,8.130176E-6,0.01173997,1.915582E-6,0.001247077,2.279019E-5,7.986643E-4,5.239048E-5,9.5773E-4,3.680078E-6,3.632108E-5,6.099452E-5,3.815396E-6,8.364051E-4,1.3359E-5,2.517342E-5,9.009684E-5,0.00286568,3.790046E-5,2.308215E-6,4.07374E-5,6.776913E-5,6.487597E-6,1.04753E-6,1.652292E-7,2.776272E-7,8.549745E-10,1.13509E-6,7.960265,7.39486E-5,451458.6,451458.6
5.581655E-4,15.74897,-2.700689E7,1311.785,1311.785,0.001164569,1.0,0.7929723,4.638544E-6,0.04392747,4.54879E-5,0.005792891,4.4057E-6,0.1038413,4.417816E-6,0.006186696,0.001478103,7.10852E-7,9.059426E-8,0.02300325,1.548321E-4,9.345609E-4,8.587056E-4,1.689158E-4,1.339508E-8,1.782964E-5,1.49447E-4,6.71083E-6,0.001220821,2.314558E-4,8.031877E-6,0.01171433,1.89405E-6,0.001251678,2.299417E-5,8.028605E-4,5.276186E-5,9.61499E-4,3.737832E-6,3.569327E-5,5.911746E-5,3.682559E-6,8.275092E-4,1.308093E-5,2.418901E-5,8.62979E-5,0.002864634,3.770061E-5,2.338725E-6,4.100355E-5,6.735864E-5,6.547725E-6,1.0628E-6,1.664685E-7,2.512946E-7,7.340097E-10,1.029908E-6,7.959649,7.394572E-5,451423.6,451423.6
5.661636E-4,15.74954,-2.638994E7,1311.739,1311.739,0.001164569,1.0,0.7928335,4.599257E-6,0.04404579,4.494754E-5,0.005788804,4.360775E-6,0.1039639,4.371554E-6,0.006209995,0.00147084,7.026555E-7,8.889966E-8,0.02294139,1.532501E-4,9.397217E-4,8.603781E-4,1.669189E-4,1.291559E-8,1.755492E-5,1.493733E-4,6.630883E-6,0.001197635,2.289509E-4,7.94154E-6,0.01169023,1.874224E-6,0.001255967,2.318588E-5,8.067895E-4,5.310771E-5,9.650077E-4,3.792412E-6,3.511184E-5,5.74318E-5,3.563265E-6,8.1924E-4,1.282556E-5,2.329658E-5,8.286483E-5,0.00286366,3.751516E-5,2.367496E-6,4.125244E-5,6.697115E-5,6.604273E-6,1.077176E-6,1.676394E-7,2.287594E-7,6.356809E-10,9.396878E-7,7.959077,7.394304E-5,451391.2,451391.2
5.748269E-4,15.75015,-2.575179E7,1311.689,1311.689,0.001164569,1.0,0.7926854,4.557801E-6,0.04417223,4.437767E-5,0.005784393,4.313669E-6,0.1040946,4.322743E-6,0.006234987,0.001463046,6.939992E-7,8.712952E-8,0.02287479,1.515696E-4,9.452515E-4,8.621286E-4,1.647899E-4,1.242005E-8,1.72631E-5,1.492895E-4,6.546787E-6,0.001173147,2.262782E-4,7.846332E-6,0.01166425,1.85329E-6,0.00126055,2.339245E-5,8.110071E-4,5.347691E-5,9.687525E-4,3.851542E-6,3.449455E-5,5.569587E-5,3.440437E-6,8.104279E-4,1.255674E-5,2.23693E-5,7.930888E-5,0.00286262,3.731785E-5,2.398598E-6,4.151925E-5,6.655194E-5,6.665239E-6,1.092691E-6,1.689079E-7,2.066608E-7,5.441086E-10,8.510128E-7,7.958469,7.394017E-5,451356.7,451356.7
5.766866E-4,15.75028,-2.561889E7,1311.679,1311.679,0.001164569,1.0,0.7926539,4.549046E-6,0.04419914,4.425738E-5,0.005783448,4.30376E-6,0.1041224,4.312435E-6,0.006240319,0.001461383,6.921702E-7,8.675807E-8,0.02286055,1.512132E-4,9.464304E-4,8.624962E-4,1.643375E-4,1.231678E-8,1.720122E-5,1.49271E-4,6.529063E-6,0.001167973,2.257099E-4,7.826241E-6,0.01165869,1.848868E-6,0.001261525,2.343664E-5,8.119074E-4,5.355544E-5,9.695489E-4,3.864237E-6,3.436371E-5,5.533488E-5,3.414901E-6,8.085556E-4,1.250007E-5,2.217542E-5,7.856688E-5,0.002862399,3.727597E-5,2.405266E-6,4.157616E-5,6.646203E-5,6.678287E-6,1.096013E-6,1.691801E-7,2.022083E-7,5.262619E-10,8.331194E-7,7.95834,7.393956E-5,451349.4,451349.4
5.782792E-4,15.7504,-2.550575E7,1311.67,1311.67,0.001164569,1.0,0.7926271,4.54159E-6,0.04422212,4.415491E-5,0.00578264,4.295331E-6,0.1041462,4.303656E-6,0.006244877,0.001459961,6.90612E-7,8.644234E-8,0.02284837,1.509092E-4,9.474378E-4,8.628088E-4,1.639512E-4,1.222919E-8,1.714844E-5,1.49255E-4,6.513974E-6,0.001163566,2.252247E-4,7.809133E-6,0.01165393,1.8451E-6,0.001262358,2.347445E-5,8.126769E-4,5.36225E-5,9.702288E-4,3.875109E-6,3.425212E-5,5.502889E-5,3.393257E-6,8.069575E-4,1.245181E-5,2.20108E-5,7.793728E-5,0.00286221,3.724023E-5,2.410975E-6,4.162479E-5,6.638506E-5,6.689452E-6,1.098857E-6,1.694133E-7,1.984728E-7,5.114493E-10,8.181008E-7,7.95823,7.393904E-5,451343.2,451343.2
5.824238E-4,15.75068,-2.521778E7,1311.647,1311.647,0.001164569,1.0,0.7925575,4.522358E-6,0.04428166,4.389066E-5,0.005780538,4.273637E-6,0.1042077,4.281014E-6,0.006256698,0.001456274,6.865923E-7,8.563077E-8,0.02281675,1.501235E-4,9.500496E-4,8.636126E-4,1.629516E-4,1.200491E-8,1.701201E-5,1.492128E-4,6.475095E-6,0.001152195,2.239688E-4,7.765029E-6,0.01164157,1.835382E-6,0.001264516,2.357267E-5,8.146735E-4,5.379612E-5,9.719894E-4,3.903403E-6,3.396372E-5,5.424623E-5,3.337905E-6,8.028219E-4,1.232747E-5,2.158855E-5,7.632406E-5,0.002861721,3.71478E-5,2.42582E-6,4.175089E-5,6.618486E-5,6.71846E-6,1.106248E-6,1.700202E-7,1.89082E-7,4.748707E-10,7.80314E-7,7.957945,7.393769E-5,451327.0,451327.0
7.019118E-4,15.75828,-1.907752E7,1311.077,1311.077,0.001164569,1.0,0.7907495,4.055306E-6,0.045848,3.751138E-5,0.005721782,3.76674E-6,0.1058137,3.731941E-6,0.006576099,0.00135661,5.885462E-7,6.717785E-8,0.0219445,1.303245E-4,0.001019805,8.815692E-4,1.371542E-4,7.285056E-9,1.358262E-5,1.476937E-4,5.547111E-6,8.776724E-4,1.914792E-4,6.703241E-6,0.01129899,1.598652E-6,0.001321276,2.630662E-5,8.689043E-4,5.831767E-5,0.001017875,4.719721E-6,2.674125E-5,3.793964E-5,2.195092E-6,6.962189E-4,9.383406E-6,1.246927E-5,4.21822E-5,0.002848901,3.478369E-5,2.84796E-6,4.51362E-5,6.052488E-5,7.528824E-6,1.31386E-6,1.875618E-7,4.754244E-8,5.726529E-11,2.030387E-7,7.950651,7.390203E-5,450913.3,450913.3
7.249075E-4,15.75961,-1.824789E7,1310.983,1310.983,0.001164569,1.0,0.7904389,3.981098E-6,0.04612056,3.650746E-5,0.005710903,3.689617E-6,0.1060912,3.644899E-6,0.006633411,0.001338761,5.729005E-7,6.447083E-8,0.02178488,1.270621E-4,0.001032108,8.840425E-4,1.327832E-4,6.66509E-9,1.302027E-5,1.473486E-4,5.402209E-6,8.34874E-4,1.859732E-4,6.536344E-6,0.01123608,1.560938E-6,0.00133114,2.681349E-5,8.78696E-4,5.909237E-5,0.001025762,4.87686E-6,2.556212E-5,3.578741E-5,2.04742E-6,6.781439E-4,8.934018E-6,1.124147E-5,3.770795E-5,0.002846669,3.438513E-5,2.92799E-6,4.57378E-5,5.946894E-5,7.679546E-6,1.352665E-6,1.909538E-7,3.657478E-8,3.830745E-11,1.572355E-7,7.949415,7.389583E-5,450843.3,450843.3
7.376929E-4,15.76032,-1.782093E7,1310.933,1310.933,0.001164569,1.0,0.7902706,3.941619E-6,0.04626861,3.597445E-5,0.005704915,3.648933E-6,0.1062417,3.598608E-6,0.00666477,0.001329004,5.645669E-7,6.305524E-8,0.0216972,1.253141E-4,0.001038806,8.853026E-4,1.30426E-4,6.349612E-9,1.271943E-5,1.471511E-4,5.325322E-6,8.122523E-4,1.830056E-4,6.447739E-6,0.01120152,1.540858E-6,0.001336496,2.709292E-5,8.840617E-4,5.951131E-5,0.001030034,4.96422E-6,2.493198E-5,3.468566E-5,1.972329E-6,6.683898E-4,8.69747E-6,1.061464E-5,3.543766E-5,0.002845455,3.417017E-5,2.972328E-6,4.606603E-5,5.888745E-5,7.76268E-6,1.374088E-6,1.928427E-7,3.162512E-8,3.065111E-11,1.364578E-7,7.948748,7.389246E-5,450805.4,450805.4
7.508176E-4,15.76105,-1.740565E7,1310.882,1310.882,0.001164569,1.0,0.790101,3.90231E-6,0.04641811,3.544502E-5,0.005698813,3.608683E-6,0.1063935,3.552545E-6,0.006696599,0.00131911,5.562666E-7,6.166342E-8,0.02160799,1.235664E-4,0.001045578,8.86515E-4,1.280586E-4,6.04556E-9,1.241903E-5,1.469445E-4,5.248949E-6,7.898581E-4,1.800267E-4,6.359687E-6,0.01116635,1.520863E-6,0.001341903,2.737805E-5,8.895139E-4,5.993292E-5,0.001034337,5.053889E-6,2.430324E-5,3.361824E-5,1.899945E-6,6.585876E-4,8.463954E-6,1.000939E-5,3.325514E-5,0.002844228,3.39542E-5,3.017726E-6,4.639847E-5,5.829484E-5,7.847538E-6,1.395968E-6,1.947841E-7,2.72485E-8,2.439206E-11,1.18018E-7,7.948076,7.388907E-5,450767.3,450767.3
7.529217E-4,15.76116,-1.734149E7,1310.875,1310.875,0.001164569,1.0,0.7900741,3.896121E-6,0.04644185,3.536176E-5,0.00569784,3.602365E-6,0.1064176,3.545292E-6,0.006701669,0.001317535,5.54959E-7,6.144582E-8,0.02159376,1.232905E-4,0.001046655,8.86702E-4,1.276839E-4,5.998585E-9,1.237165E-5,1.46911E-4,5.236936E-6,7.863436E-4,1.795554E-4,6.345834E-6,0.01116074,1.517714E-6,0.001342761,2.74236E-5,8.903828E-4,5.999973E-5,0.001035019,5.068264E-6,2.42041E-5,3.345275E-5,1.888758E-6,6.570356E-4,8.427364E-6,9.915797E-6,3.29185E-5,0.002844033,3.392E-5,3.024994E-6,4.645135E-5,5.820025E-5,7.861097E-6,1.399466E-6,1.950956E-7,2.660627E-8,2.351599E-11,1.153061E-7,7.94797,7.388853E-5,450761.3,450761.3
