Time_Soln#3 (sec),Volume_Soln#3 (cm3),Volumetric_heat_production_rate_Soln#3 (erg/cm3-sec),Surface_temperature_Soln#3 (K),Temperature_Soln#3 (K),Mass_Soln#3 (g),Pressure_Soln#3 (atm),Mole_fraction_H2_Soln#3 (),Mole_fraction_H_Soln#3 (),Mole_fraction_CH4_Soln#3 (),Mole_fraction_CH3_Soln#3 (),Mole_fraction_C2H6_Soln#3 (),Mole_fraction_C2H5_Soln#3 (),Mole_fraction_C2H4_Soln#3 (),Mole_fraction_C2H3_Soln#3 (),Mole_fraction_C2H2_Soln#3 (),Mole_fraction_C3H8_Soln#3 (),Mole_fraction_IC3H7_Soln#3 (),Mole_fraction_NC3H7_Soln#3 (),Mole_fraction_C3H6_Soln#3 (),Mole_fraction_C3H5-A_Soln#3 (),Mole_fraction_C3H4-P_Soln#3 (),Mole_fraction_C3H4-A_Soln#3 (),Mole_fraction_NC4H10_Soln#3 (),Mole_fraction_PC4H9_Soln#3 (),Mole_fraction_IC4H10_Soln#3 (),Mole_fraction_IC4H8_Soln#3 (),Mole_fraction_IC4H7_Soln#3 (),Mole_fraction_C4H8-1_Soln#3 (),Mole_fraction_C4H8-2_Soln#3 (),Mole_fraction_C4H71-3_Soln#3 (),Mole_fraction_C4H6_Soln#3 (),Mole_fraction_C4H4_Soln#3 (),Mole_fraction_C6H6_Soln#3 (),Mole_fraction_C5H6_Soln#3 (),Mole_fraction_NC5H12_Soln#3 (),Mole_fraction_NC5H11_Soln#3 (),Mole_fraction_NC5H10_Soln#3 (),Mole_fraction_B1M2_Soln#3 (),Mole_fraction_B1M3_Soln#3 (),Mole_fraction_LC5H8_Soln#3 (),Mole_fraction_DIALLYL_Soln#3 (),Mole_fraction_CYC6H8_Soln#3 (),Mole_fraction_CYC6H10_Soln#3 (),Mole_fraction_NC6H12_Soln#3 (),Mole_fraction_NC7H14_Soln#3 (),Mole_fraction_C7H8_Soln#3 (),Mole_fraction_C7H7_Soln#3 (),Mole_fraction_C6H5C2H3_Soln#3 (),Mole_fraction_C6H5C2H5_Soln#3 (),Mole_fraction_XYLENE_Soln#3 (),Mole_fraction_C6H5C2H4C6H5_Soln#3 (),Mole_fraction_NPBENZ_Soln#3 (),Mole_fraction_NC10H19_Soln#3 (),Mole_fraction_NC12H26_Soln#3 (),Mole_fraction_NC16H34_Soln#3 (),Mole_fraction_NC10H20_Soln#3 (),Molecular_weight_Soln#3 (g/mole),Mass_density_Soln#3 (g/cm3),Unburned_hydrocarbons_Soln#3 (ppm),Volatile_organic_compounds_Soln#3 (ppm)
1.176916E-4,15.68195,-2.570959E8,1095.282,1095.282,0.001640984,1.0,0.9486077,9.460243E-7,3.783257E-4,1.683235E-5,2.238884E-4,1.633939E-5,0.001437203,1.872875E-7,9.638209E-7,1.838241E-5,1.47971E-7,9.374855E-7,7.46762E-4,3.074564E-5,5.900826E-8,9.076854E-7,1.02507E-5,3.590034E-7,6.403585E-8,7.746945E-8,6.227091E-7,2.661174E-4,1.223295E-5,4.397002E-5,2.16718E-4,3.482692E-8,5.251621E-6,1.660586E-7,4.196313E-7,1.198498E-7,2.224233E-4,4.487469E-9,3.382652E-6,1.183011E-4,2.296531E-5,5.48578E-8,3.510557E-9,2.238664E-5,2.601964E-4,0.004055208,7.517952E-6,1.266786E-9,4.710769E-7,1.090264E-7,1.778408E-8,8.057282E-7,1.236497E-7,0.01078823,0.006443629,0.026017,9.404733,1.046412E-4,533380.1,533380.1
1.185629E-4,15.68183,-2.567799E8,1095.246,1095.246,0.001640984,1.0,0.9485856,9.451926E-7,3.814031E-4,1.682053E-5,2.256681E-4,1.632721E-5,0.001448533,1.874714E-7,9.753294E-7,1.853567E-5,1.484483E-7,9.367179E-7,7.526731E-4,3.075889E-5,5.985314E-8,9.161416E-7,1.033623E-5,3.586909E-7,6.475428E-8,7.928838E-8,6.322067E-7,2.682268E-4,1.235986E-5,4.399426E-5,2.186403E-4,3.543804E-8,5.294439E-6,1.688807E-7,4.231134E-7,1.197674E-7,2.242139E-4,4.566921E-9,3.417916E-6,1.192428E-4,2.316206E-5,5.586645E-8,3.572824E-9,2.255278E-5,2.622522E-4,0.004055022,7.556348E-6,1.296358E-9,4.774576E-7,1.103084E-7,1.814373E-8,8.172837E-7,1.235636E-7,0.0107863,0.006442094,0.02601101,9.404502,1.04642E-4,533367.0,533367.0
1.191044E-4,15.68176,-2.565849E8,1095.225,1095.225,0.001640984,1.0,0.9485718,9.446731E-7,3.83314E-4,1.681313E-5,2.267731E-4,1.631959E-5,0.001455568,1.875832E-7,9.824966E-7,1.863081E-5,1.487439E-7,9.362382E-7,7.563431E-4,3.076706E-5,6.03807E-8,9.213969E-7,1.038932E-5,3.584963E-7,6.520167E-8,8.043192E-8,6.381356E-7,2.695364E-4,1.243875E-5,4.400875E-5,2.198342E-4,3.582021E-8,5.321027E-6,1.70645E-7,4.252745E-7,1.19716E-7,2.253256E-4,4.61666E-9,3.439825E-6,1.198273E-4,2.328407E-5,5.649722E-8,3.611775E-9,2.265591E-5,2.635284E-4,0.004054907,7.580042E-6,1.314939E-9,4.814356E-7,1.111056E-7,1.836901E-8,8.244895E-7,1.235101E-7,0.01078511,0.006441141,0.02600729,9.404358,1.046425E-4,533358.9,533358.9
1.191925E-4,15.68175,-2.565514E8,1095.221,1095.221,0.001640984,1.0,0.9485695,9.445854E-7,3.836249E-4,1.681192E-5,2.269528E-4,1.631835E-5,0.001456712,1.876012E-7,9.836639E-7,1.864629E-5,1.487919E-7,9.361599E-7,7.569401E-4,3.076838E-5,6.046672E-8,9.222521E-7,1.039796E-5,3.584647E-7,6.527454E-8,8.061896E-8,6.391023E-7,2.697494E-4,1.245158E-5,4.401107E-5,2.200284E-4,3.588257E-8,5.325352E-6,1.709329E-7,4.256259E-7,1.197072E-7,2.255064E-4,4.624781E-9,3.44339E-6,1.199224E-4,2.330391E-5,5.660014E-8,3.618132E-9,2.267268E-5,2.637359E-4,0.004054888,7.583885E-6,1.317977E-9,4.820838E-7,1.112353E-7,1.84058E-8,8.256639E-7,1.235E-7,0.01078491,0.006440986,0.02600668,9.404335,1.046425E-4,533357.6,533357.6
1.194019E-4,15.68172,-2.564742E8,1095.213,1095.213,0.001640984,1.0,0.9485642,9.443831E-7,3.843634E-4,1.680905E-5,2.273799E-4,1.631539E-5,0.00145943,1.876438E-7,9.864391E-7,1.868305E-5,1.489059E-7,9.359725E-7,7.583582E-4,3.077151E-5,6.067136E-8,9.242841E-7,1.041847E-5,3.583886E-7,6.544776E-8,8.106456E-8,6.414016E-7,2.702554E-4,1.248208E-5,4.401653E-5,2.204898E-4,3.603096E-8,5.335627E-6,1.716179E-7,4.264608E-7,1.19687E-7,2.25936E-4,4.644109E-9,3.451859E-6,1.201482E-4,2.335102E-5,5.684506E-8,3.633259E-9,2.271253E-5,2.64229E-4,0.004054844,7.593003E-6,1.325215E-9,4.836252E-7,1.115437E-7,1.849337E-8,8.284565E-7,1.234793E-7,0.01078445,0.006440618,0.02600525,9.404279,1.046427E-4,533354.4,533354.4
1.2E-4,15.68164,-2.562567E8,1095.188,1095.188,0.001640984,1.0,0.948549,9.438039E-7,3.864721E-4,1.68008E-5,2.285991E-4,1.630692E-5,0.001467192,1.877637E-7,9.943785E-7,1.878801E-5,1.492308E-7,9.354388E-7,7.624074E-4,3.078042E-5,6.12578E-8,9.300896E-7,1.047702E-5,3.581731E-7,6.594332E-8,8.234725E-8,6.479899E-7,2.717001E-4,1.256923E-5,4.403173E-5,2.218076E-4,3.645662E-8,5.364966E-6,1.735824E-7,4.288437E-7,1.196297E-7,2.271625E-4,4.699592E-9,3.476051E-6,1.20793E-4,2.348541E-5,5.754761E-8,3.676662E-9,2.282628E-5,2.656366E-4,0.004054717,7.618934E-6,1.346043E-9,4.880379E-7,1.124251E-7,1.874484E-8,8.364524E-7,1.234191E-7,0.01078313,0.006439567,0.02600114,9.404121,1.046433E-4,533345.4,533345.4
1.250716E-4,15.68096,-2.543939E8,1094.985,1094.985,0.001640984,1.0,0.9484206,9.387624E-7,4.042979E-4,1.672908E-5,2.389034E-4,1.623356E-5,0.001532759,1.886963E-7,1.06224E-6,1.967444E-5,1.519482E-7,9.308167E-7,7.966167E-4,3.085331E-5,6.63212E-8,9.793208E-7,1.097122E-5,3.563081E-7,7.017825E-8,9.371479E-8,7.048051E-7,2.839007E-4,1.330843E-5,4.41417E-5,2.329528E-4,4.015236E-8,5.612949E-6,1.906235E-7,4.489421E-7,1.191279E-7,2.375241E-4,5.183471E-9,3.680908E-6,1.262355E-4,2.461547E-5,6.364667E-8,4.053988E-9,2.378665E-5,2.775201E-4,0.004053647,7.832848E-6,1.530218E-9,5.259015E-7,1.19915E-7,2.094157E-8,9.051219E-7,1.228896E-7,0.01077198,0.006430689,0.02596647,9.402783,1.046478E-4,533269.6,533269.6
1.26842E-4,15.68072,-2.537391E8,1094.914,1094.914,0.001640984,1.0,0.9483759,9.369534E-7,4.104969E-4,1.670334E-5,2.424857E-4,1.620737E-5,0.001555544,1.889879E-7,1.086157E-6,1.998233E-5,1.528807E-7,9.291674E-7,8.08505E-4,3.08777E-5,6.812749E-8,9.965083E-7,1.114274E-5,3.55646E-7,7.16705E-8,9.78974E-8,7.250395E-7,2.881385E-4,1.356655E-5,4.417251E-5,2.368308E-4,4.147928E-8,5.699175E-6,1.967358E-7,4.559115E-7,1.189468E-7,2.411245E-4,5.358169E-9,3.752282E-6,1.281249E-4,2.50059E-5,6.583602E-8,4.189687E-9,2.41201E-5,2.81646E-4,0.004053277,7.905004E-6,1.597801E-9,5.393052E-7,1.225357E-7,2.173588E-8,9.294553E-7,1.226976E-7,0.01076811,0.006427605,0.02595442,9.402319,1.046494E-4,533243.2,533243.2
1.270149E-4,15.6807,-2.536757E8,1094.907,1094.907,0.001640984,1.0,0.9483716,9.367761E-7,4.111016E-4,1.670081E-5,2.428351E-4,1.620479E-5,0.001557766,1.890155E-7,1.088498E-6,2.001235E-5,1.529713E-7,9.290058E-7,8.096644E-4,3.088005E-5,6.830494E-8,9.981867E-7,1.115946E-5,3.555812E-7,7.18166E-8,9.831186E-8,7.270263E-7,2.885518E-4,1.359176E-5,4.417532E-5,2.372092E-4,4.160987E-8,5.707585E-6,1.973371E-7,4.565908E-7,1.189293E-7,2.414756E-4,5.375389E-9,3.759248E-6,1.283091E-4,2.504391E-5,6.605146E-8,4.203048E-9,2.415261E-5,2.820483E-4,0.004053241,7.911981E-6,1.604492E-9,5.406191E-7,1.227917E-7,2.18142E-8,9.318411E-7,1.226785E-7,0.01076773,0.006427304,0.02595325,9.402273,1.046496E-4,533240.6,533240.6
1.276097E-4,15.68062,-2.534547E8,1094.884,1094.884,0.001640984,1.0,0.9483566,9.361661E-7,4.131813E-4,1.669207E-5,2.440367E-4,1.619592E-5,0.001565408,1.891093E-7,1.096564E-6,2.011559E-5,1.532826E-7,9.284485E-7,8.136516E-4,3.088811E-5,6.891702E-8,1.003962E-6,1.121695E-5,3.553586E-7,7.231983E-8,9.974652E-8,7.338779E-7,2.899728E-4,1.367848E-5,4.418473E-5,2.385105E-4,4.206062E-8,5.73651E-6,1.994126E-7,4.589262E-7,1.188686E-7,2.426831E-4,5.434867E-9,3.783208E-6,1.289425E-4,2.517456E-5,6.679508E-8,4.249176E-9,2.426441E-5,2.834315E-4,0.004053117,7.935893E-6,1.627647E-9,5.45147E-7,1.236729E-7,2.208475E-8,9.400642E-7,1.226143E-7,0.01076643,0.00642627,0.02594921,9.402117,1.046501E-4,533231.8,533231.8
1.3E-4,15.6803,-2.525667E8,1094.789,1094.789,0.001640984,1.0,0.9482966,9.336836E-7,4.21523E-4,1.665665E-5,2.488559E-4,1.616001E-5,0.001596048,1.89468E-7,1.129103E-6,2.052946E-5,1.545241E-7,9.26192E-7,8.296397E-4,3.091993E-5,7.139918E-8,1.027167E-6,1.144734E-5,3.544539E-7,7.434981E-8,1.056424E-7,7.616389E-7,2.956698E-4,1.402689E-5,4.421857E-5,2.43731E-4,4.389334E-8,5.852523E-6,2.078483E-7,4.682816E-7,1.186201E-7,2.475247E-4,5.677321E-9,3.879379E-6,1.314812E-4,2.569708E-5,6.981813E-8,4.436876E-9,2.471254E-5,2.889758E-4,0.004052621,8.03051E-6,1.722683E-9,5.634449E-7,1.272163E-7,2.318793E-8,9.73308E-7,1.223497E-7,0.01076122,0.006422124,0.02593301,9.401493,1.046522E-4,533196.4,533196.4
1.4E-4,15.67898,-2.488334E8,1094.395,1094.395,0.001640984,1.0,0.9480476,9.229907E-7,4.561717E-4,1.650364E-5,2.688624E-4,1.600592E-5,0.001723146,1.906962E-7,1.267329E-6,2.224447E-5,1.595691E-7,9.165254E-7,8.959652E-4,3.104422E-5,8.21608E-8,1.124223E-6,1.240059E-5,3.506E-7,8.297148E-8,1.325712E-7,8.815202E-7,3.192824E-4,1.548284E-5,4.430086E-5,2.654264E-4,5.191746E-8,6.334235E-6,2.447314E-7,5.069304E-7,1.175453E-7,2.676052E-4,6.750126E-9,4.279651E-6,1.419927E-4,2.784275E-5,8.304291E-8,5.261436E-9,2.656896E-5,3.11937E-4,0.004050579,8.402418E-6,2.154407E-9,6.416509E-7,1.42066E-7,2.806885E-8,1.115595E-6,1.211979E-7,0.01073962,0.006404939,0.02586586,9.398902,1.04661E-4,533049.4,533049.4
1.470994E-4,15.67805,-2.461799E8,1094.119,1094.119,0.001640984,1.0,0.947873,9.151845E-7,4.805195E-4,1.639162E-5,2.829112E-4,1.589387E-5,0.001812292,1.913423E-7,1.367376E-6,2.344545E-5,1.63013E-7,9.095075E-7,9.424916E-4,3.112478E-5,9.015944E-8,1.193081E-6,1.30667E-5,3.478174E-7,8.921091E-8,1.539657E-7,9.700653E-7,3.358258E-4,1.651361E-5,4.431139E-5,2.80677E-4,5.795178E-8,6.67256E-6,2.724295E-7,5.338796E-7,1.167562E-7,2.816864E-4,7.568865E-9,4.561412E-6,1.493464E-4,2.932717E-5,9.297413E-8,5.884577E-9,2.786881E-5,3.280056E-4,0.004049161,8.644133E-6,2.494798E-9,6.986369E-7,1.52613E-7,3.178416E-8,1.219442E-6,1.20347E-7,0.01072447,0.006392896,0.02581878,9.397085,1.046672E-4,532946.4,532946.4
1.478034E-4,15.67796,-2.459195E8,1094.092,1094.092,0.001640984,1.0,0.9478558,9.14406E-7,4.829227E-4,1.63804E-5,2.842974E-4,1.588268E-5,0.001821084,1.913977E-7,1.377379E-6,2.35638E-5,1.633486E-7,9.088085E-7,9.470801E-4,3.113246E-5,9.096843E-8,1.199907E-6,1.313227E-5,3.475411E-7,8.983474E-8,1.561926E-7,9.789926E-7,3.374564E-4,1.661567E-5,4.431064E-5,2.821822E-4,5.856499E-8,6.705944E-6,2.752429E-7,5.365299E-7,1.166776E-7,2.830749E-4,7.652631E-9,4.589233E-6,1.500707E-4,2.947266E-5,9.398258E-8,5.948051E-9,2.79969E-5,3.295886E-4,0.004049022,8.667143E-6,2.530102E-9,7.043483E-7,1.536584E-7,3.216348E-8,1.229857E-6,1.20262E-7,0.01072298,0.006391709,0.02581414,9.396906,1.046678E-4,532936.2,532936.3
1.479094E-4,15.67795,-2.458784E8,1094.087,1094.087,0.001640984,1.0,0.9478532,9.142871E-7,4.832843E-4,1.637871E-5,2.845059E-4,1.588099E-5,0.001822406,1.914059E-7,1.378886E-6,2.35816E-5,1.63399E-7,9.087034E-7,9.477704E-4,3.113361E-5,9.109045E-8,1.200934E-6,1.314213E-5,3.474997E-7,8.992872E-8,1.565294E-7,9.803386E-7,3.377017E-4,1.663103E-5,4.43105E-5,2.824087E-4,5.865752E-8,6.710967E-6,2.756674E-7,5.369285E-7,1.166655E-7,2.832838E-4,7.66528E-9,4.593419E-6,1.501797E-4,2.949454E-5,9.413474E-8,5.957631E-9,2.801617E-5,3.298267E-4,0.004049001,8.670592E-6,2.53544E-9,7.052089E-7,1.538158E-7,3.222074E-8,1.231426E-6,1.202485E-7,0.01072276,0.00639153,0.02581344,9.396879,1.046679E-4,532934.7,532934.7
1.5E-4,15.67768,-2.451001E8,1094.007,1094.007,0.001640984,1.0,0.9478022,9.119677E-7,4.904067E-4,1.634531E-5,2.886138E-4,1.584771E-5,0.001848453,1.915612E-7,1.40868E-6,2.393212E-5,1.643891E-7,9.066244E-7,9.613658E-4,3.115607E-5,9.351059E-8,1.221199E-6,1.333627E-5,3.466778E-7,9.178675E-8,1.632651E-7,1.00701E-6,3.425319E-4,1.693381E-5,4.43064E-5,2.868698E-4,6.049514E-8,6.809901E-6,2.840971E-7,5.447723E-7,1.164306E-7,2.873974E-4,7.916983E-9,4.675881E-6,1.523248E-4,2.992457E-5,9.71559E-8,6.148027E-9,2.839557E-5,3.34515E-4,0.004048589,8.737835E-6,2.642071E-9,7.222337E-7,1.56919E-7,3.335935E-8,1.262476E-6,1.199948E-7,0.01071833,0.006388014,0.02579969,9.396348,1.046697E-4,532904.6,532904.6
1.6E-4,15.6764,-2.413993E8,1093.625,1093.625,0.001640984,1.0,0.9475602,9.008001E-7,5.242227E-4,1.618437E-5,3.081081E-4,1.568779E-5,0.001971958,1.921481E-7,1.552849E-6,2.559201E-5,1.690058E-7,8.966339E-7,0.001025835,3.125741E-5,1.054192E-7,1.318047E-6,1.425418E-5,3.427359E-7,1.007772E-7,1.978427E-7,1.137539E-6,3.654163E-4,1.837723E-5,4.425581E-5,3.080451E-4,6.959484E-8,7.279417E-6,3.258223E-7,5.818017E-7,1.15296E-7,3.068987E-4,9.176846E-9,5.067386E-6,1.62477E-4,3.194479E-5,1.120969E-7,7.094568E-9,3.019261E-5,3.567089E-4,0.004046649,9.039759E-6,3.186273E-9,8.048197E-7,1.717344E-7,3.903011E-8,1.41321E-6,1.187645E-7,0.01069736,0.00637135,0.02573452,9.393834,1.046783E-4,532762.0,532762.0
1.653338E-4,15.67572,-2.394461E8,1093.423,1093.423,0.001640984,1.0,0.9474326,8.948249E-7,5.42088E-4,1.60981E-5,3.184013E-4,1.560234E-5,0.002037099,1.923699E-7,1.630801E-6,2.646601E-5,1.713914E-7,8.913008E-7,0.001059842,3.130765E-5,1.119892E-7,1.36964E-6,1.473653E-5,3.406372E-7,1.056383E-7,2.179036E-7,1.209031E-6,3.774738E-4,1.914348E-5,4.421133E-5,3.192269E-4,7.465085E-8,7.527327E-6,3.489993E-7,6.012223E-7,1.146867E-7,3.171817E-4,9.886331E-9,5.274117E-6,1.678189E-4,3.299801E-5,1.203842E-7,7.623194E-9,3.113918E-5,3.683908E-4,0.004045633,9.188119E-6,3.499689E-9,8.495705E-7,1.796109E-7,4.21995E-8,1.494949E-6,1.181015E-7,0.0106863,0.006362568,0.02570016,9.392508,1.046828E-4,532686.8,532686.8
1.689088E-4,15.67527,-2.381468E8,1093.289,1093.289,0.001640984,1.0,0.9473476,8.908281E-7,5.539957E-4,1.604028E-5,3.252597E-4,1.554515E-5,0.002080477,1.924883E-7,1.68344E-6,2.704741E-5,1.72962E-7,8.877329E-7,0.001082488,3.133995E-5,1.164756E-7,1.404193E-6,1.505702E-5,3.392346E-7,1.089209E-7,2.319918E-7,1.257632E-6,3.85498E-4,1.96555E-5,4.417596E-5,3.26677E-4,7.811603E-8,7.692511E-6,3.648836E-7,6.141112E-7,1.142786E-7,3.240278E-4,1.037642E-8,5.411832E-6,1.713711E-4,3.369468E-5,1.26058E-7,7.986627E-9,3.176902E-5,3.761604E-4,0.00404496,9.282875E-6,3.718833E-9,8.798092E-7,1.848778E-7,4.437744E-8,1.550201E-6,1.176581E-7,0.01067894,0.006356722,0.02567729,9.391625,1.046858E-4,532636.7,532636.7
1.7E-4,15.67513,-2.377514E8,1093.248,1093.248,0.001640984,1.0,0.9473218,8.896078E-7,5.576196E-4,1.602264E-5,3.273466E-4,1.552771E-5,0.002093671,1.9252E-7,1.699566E-6,2.722416E-5,1.73437E-7,8.866445E-7,0.001089377,3.13496E-5,1.178577E-7,1.414735E-6,1.515439E-5,3.388081E-7,1.099265E-7,2.363939E-7,1.27257E-6,3.87938E-4,1.981152E-5,4.416438E-5,3.289439E-4,7.918546E-8,7.742772E-6,3.69786E-7,6.180249E-7,1.141538E-7,3.261101E-4,1.052829E-8,5.453729E-6,1.724508E-4,3.390587E-5,1.278081E-7,8.098975E-9,3.196054E-5,3.785223E-4,0.004044755,9.311078E-6,3.78715E-9,8.890746E-7,1.864832E-7,4.505039E-8,1.567132E-6,1.175221E-7,0.0106767,0.006354945,0.02567033,9.391356,1.046867E-4,532621.5,532621.5
1.720214E-4,15.67488,-2.370221E8,1093.173,1093.173,0.001640984,1.0,0.947274,8.873513E-7,5.643197E-4,1.599E-5,3.312045E-4,1.549545E-5,0.002118057,1.925736E-7,1.729511E-6,2.755072E-5,1.743116E-7,8.846338E-7,0.00110211,3.136722E-5,1.204339E-7,1.434256E-6,1.533422E-5,3.380173E-7,1.117939E-7,2.446761E-7,1.300366E-6,3.924467E-4,2.010023E-5,4.4142E-5,3.331342E-4,8.118106E-8,7.835687E-6,3.789343E-7,6.2525E-7,1.13923E-7,3.299583E-4,1.081246E-8,5.531168E-6,1.744454E-4,3.429531E-5,1.310727E-7,8.308856E-9,3.231441E-5,3.828858E-4,0.004044378,9.362446E-6,3.915489E-9,9.062812E-7,1.894544E-7,4.630702E-8,1.59858E-6,1.172702E-7,0.01067257,0.00635166,0.02565747,9.39086,1.046884E-4,532593.4,532593.4
1.721736E-4,15.67486,-2.369683E8,1093.167,1093.167,0.001640984,1.0,0.9472704,8.871827E-7,5.648238E-4,1.598754E-5,3.314948E-4,1.549302E-5,0.002119892,1.925774E-7,1.731771E-6,2.757528E-5,1.743772E-7,8.844819E-7,0.001103067,3.136853E-5,1.206288E-7,1.435727E-6,1.534774E-5,3.379574E-7,1.119348E-7,2.453068E-7,1.302467E-6,3.927858E-4,2.012197E-5,4.414027E-5,3.334494E-4,8.133217E-8,7.842677E-6,3.79627E-7,6.257931E-7,1.139057E-7,3.302478E-4,1.083402E-8,5.536994E-6,1.745954E-4,3.432455E-5,1.313198E-7,8.324761E-9,3.234102E-5,3.832139E-4,0.00404435,9.366271E-6,3.925252E-9,9.075798E-7,1.896781E-7,4.640221E-8,1.600953E-6,1.172522E-7,0.01067226,0.006351413,0.02565651,9.390823,1.046885E-4,532591.3,532591.3
1.733549E-4,15.67471,-2.365422E8,1093.123,1093.123,0.001640984,1.0,0.9472426,8.858668E-7,5.687307E-4,1.596847E-5,3.337441E-4,1.547419E-5,0.002134107,1.926054E-7,1.749319E-6,2.776555E-5,1.748849E-7,8.833078E-7,0.001110489,3.137866E-5,1.221448E-7,1.447132E-6,1.545247E-5,3.374969E-7,1.130291E-7,2.502317E-7,1.318793E-6,3.954133E-4,2.029046E-5,4.412662E-5,3.358924E-4,8.250793E-8,7.89685E-6,3.850173E-7,6.299989E-7,1.137712E-7,3.324908E-4,1.100196E-8,5.582136E-6,1.757574E-4,3.455097E-5,1.332424E-7,8.448576E-9,3.254724E-5,3.857562E-4,0.00404413,9.395718E-6,4.001433E-9,9.17663E-7,1.914126E-7,4.714313E-8,1.619383E-6,1.171055E-7,0.01066984,0.006349499,0.02564901,9.390534,1.046895E-4,532574.9,532574.9
1.8E-4,15.67389,-2.341721E8,1092.877,1092.877,0.001640984,1.0,0.9470868,8.784917E-7,5.906003E-4,1.586157E-5,3.463317E-4,1.536872E-5,0.00221361,1.927254E-7,1.848604E-6,2.882879E-5,1.776991E-7,8.767358E-7,0.001152002,3.143368E-5,1.307998E-7,1.511234E-6,1.603708E-5,3.349185E-7,1.192205E-7,2.790001E-7,1.411614E-6,4.101009E-4,2.123541E-5,4.404348E-5,3.495615E-4,8.923838E-8,8.199998E-6,4.158782E-7,6.534534E-7,1.130155E-7,3.450338E-4,1.196995E-8,5.834629E-6,1.822487E-4,3.581015E-5,1.442374E-7,9.159398E-9,3.369988E-5,3.999603E-4,0.004042907,9.554446E-6,4.444689E-9,9.747041E-7,2.011443E-7,5.138991E-8,1.723661E-6,1.162818E-7,0.01065636,0.006338796,0.02560711,9.388917,1.04695E-4,532483.1,532483.2
1.9E-4,15.67266,-2.306701E8,1092.512,1092.512,0.001640984,1.0,0.9468552,8.675088E-7,6.231708E-4,1.57021E-5,3.650678E-4,1.521163E-5,0.002331809,1.928008E-7,1.999759E-6,3.040641E-5,1.818062E-7,8.669503E-7,0.001213725,3.151049E-5,1.442189E-7,1.607525E-6,1.690261E-5,3.310847E-7,1.286465E-7,3.257187E-7,1.554203E-6,4.319119E-4,2.264808E-5,4.390173E-5,3.698978E-4,9.972501E-8,8.651183E-6,4.639887E-7,6.881058E-7,1.118869E-7,3.636748E-4,1.35001E-8,6.209947E-6,1.918744E-4,3.766012E-5,1.613336E-7,1.027394E-8,3.541132E-5,4.210309E-4,0.004041101,9.772438E-6,5.158495E-9,1.061441E-6,2.15703E-7,5.801763E-8,1.882265E-6,1.150505E-7,0.01063632,0.006322898,0.02554485,9.386514,1.047032E-4,532346.9,532346.9
2.0E-4,15.67145,-2.272508E8,1092.152,1092.152,0.001640984,1.0,0.9466269,8.567019E-7,6.553375E-4,1.554486E-5,3.835593E-4,1.505697E-5,0.002448297,1.927728E-7,2.152863E-6,3.195754E-5,1.857696E-7,8.573215E-7,0.001274563,3.158066E-5,1.580928E-7,1.703592E-6,1.775134E-5,3.273168E-7,1.381939E-7,3.766014E-7,1.699942E-6,4.533774E-4,2.404906E-5,4.37451E-5,3.899538E-4,1.106212E-7,9.096419E-6,5.140259E-7,7.220002E-7,1.10773E-7,3.820377E-4,1.511728E-8,6.579617E-6,2.013315E-4,3.945791E-5,1.790538E-7,1.144107E-8,3.709548E-5,4.417416E-4,0.004039336,9.967214E-6,5.928167E-9,1.149065E-6,2.301497E-7,6.490603E-8,2.042511E-6,1.138343E-7,0.01061658,0.006307245,0.02548353,9.384147,1.047113E-4,532212.6,532212.6
2.1E-4,15.67026,-2.239172E8,1091.798,1091.798,0.001640984,1.0,0.9464019,8.460993E-7,6.871081E-4,1.53903E-5,4.018111E-4,1.49051E-5,0.002563113,1.926621E-7,2.307767E-6,3.348278E-5,1.895995E-7,8.47871E-7,0.001334533,3.164474E-5,1.724003E-7,1.799423E-6,1.858369E-5,3.236222E-7,1.478533E-7,4.316847E-7,1.848459E-6,4.745049E-4,2.543804E-5,4.357815E-5,4.097327E-4,1.219036E-7,9.535821E-6,5.659006E-7,7.55157E-7,1.096769E-7,4.00128E-4,1.681987E-8,6.94364E-6,2.106238E-4,4.120563E-5,1.973574E-7,1.265928E-8,3.875302E-5,4.621009E-4,0.00403761,1.01408E-5,6.753104E-9,1.23738E-6,2.444778E-7,7.202817E-8,2.204009E-6,1.126372E-7,0.01059713,0.006291833,0.02542312,9.381815,1.047193E-4,532080.4,532080.4
2.2E-4,15.66908,-2.206705E8,1091.448,1091.448,0.001640984,1.0,0.94618,8.357201E-7,7.184913E-4,1.523874E-5,4.198289E-4,1.475628E-5,0.002676295,1.924855E-7,2.464329E-6,3.498284E-5,1.933053E-7,8.386129E-7,0.001393657,3.17032E-5,1.871197E-7,1.895007E-6,1.940012E-5,3.200055E-7,1.576156E-7,4.909974E-7,1.999394E-6,4.953027E-4,2.681484E-5,4.340453E-5,4.292387E-4,1.335492E-7,9.969518E-6,6.195247E-7,7.875991E-7,1.086009E-7,4.17952E-4,1.860614E-8,7.302058E-6,2.197558E-4,4.290539E-5,2.162044E-7,1.392709E-8,4.038465E-5,4.821181E-4,0.004035921,1.029517E-5,7.632551E-9,1.326202E-6,2.586832E-7,7.935692E-8,2.366396E-6,1.11462E-7,0.01057796,0.006276655,0.0253636,9.379518,1.047271E-4,531950.1,531950.1
