Time_Soln#20 (sec),Volume_Soln#20 (cm3),Volumetric_heat_production_rate_Soln#20 (erg/cm3-sec),Surface_temperature_Soln#20 (K),Temperature_Soln#20 (K),Mass_Soln#20 (g),Pressure_Soln#20 (atm),Mole_fraction_H2_Soln#20 (),Mole_fraction_H_Soln#20 (),Mole_fraction_CH4_Soln#20 (),Mole_fraction_CH3_Soln#20 (),Mole_fraction_C2H6_Soln#20 (),Mole_fraction_C2H5_Soln#20 (),Mole_fraction_C2H4_Soln#20 (),Mole_fraction_C2H3_Soln#20 (),Mole_fraction_C2H2_Soln#20 (),Mole_fraction_C3H8_Soln#20 (),Mole_fraction_IC3H7_Soln#20 (),Mole_fraction_NC3H7_Soln#20 (),Mole_fraction_C3H6_Soln#20 (),Mole_fraction_C3H5-A_Soln#20 (),Mole_fraction_C3H5-T_Soln#20 (),Mole_fraction_C3H4-P_Soln#20 (),Mole_fraction_C3H4-A_Soln#20 (),Mole_fraction_C3H3_Soln#20 (),Mole_fraction_NC4H10_Soln#20 (),Mole_fraction_PC4H9_Soln#20 (),Mole_fraction_IC4H10_Soln#20 (),Mole_fraction_IC4H8_Soln#20 (),Mole_fraction_C4H8-1_Soln#20 (),Mole_fraction_C4H8-2_Soln#20 (),Mole_fraction_C4H71-3_Soln#20 (),Mole_fraction_C4H6_Soln#20 (),Mole_fraction_C4H5_Soln#20 (),Mole_fraction_C4H4_Soln#20 (),Mole_fraction_C4H2_Soln#20 (),Mole_fraction_C6H6_Soln#20 (),Mole_fraction_FULVENE_Soln#20 (),Mole_fraction_C5H6_Soln#20 (),Mole_fraction_C5H5_Soln#20 (),Mole_fraction_C10H8_Soln#20 (),Mole_fraction_NC5H12_Soln#20 (),Mole_fraction_NC5H11_Soln#20 (),Mole_fraction_NC5H10_Soln#20 (),Mole_fraction_LC5H8_Soln#20 (),Mole_fraction_NC6H12_Soln#20 (),Mole_fraction_NC7H15_Soln#20 (),Mole_fraction_NC7H14_Soln#20 (),Mole_fraction_C7H8_Soln#20 (),Mole_fraction_C7H7_Soln#20 (),Mole_fraction_C6H5C2H_Soln#20 (),Mole_fraction_C6H5C2H3_Soln#20 (),Mole_fraction_NC10H21_Soln#20 (),Mole_fraction_NC12H25_Soln#20 (),Mole_fraction_NC12H26_Soln#20 (),Mole_fraction_NC16H34_Soln#20 (),Mole_fraction_NC10H20_Soln#20 (),Molecular_weight_Soln#20 (g/mole),Mass_density_Soln#20 (g/cm3),Unburned_hydrocarbons_Soln#20 (ppm),Volatile_organic_compounds_Soln#20 (ppm)
9.957314E-7,15.90623,6.545176E10,1670.442,1670.442,9.256833E-4,1.0,0.8058702,0.001433921,0.02393371,0.01223949,0.007191827,3.55874E-4,0.0782068,0.001004189,0.00799444,0.002872025,6.266758E-5,6.177901E-5,0.02869027,0.002282598,6.543891E-5,5.199264E-4,8.84468E-4,2.442874E-4,4.702604E-4,2.081654E-5,8.793056E-5,5.175258E-5,0.004951773,4.643224E-4,6.858516E-5,0.01179224,6.644348E-4,8.370611E-4,9.815071E-6,2.536224E-4,9.994108E-6,2.449549E-4,1.557756E-5,2.809209E-7,1.993608E-4,7.268605E-8,2.31964E-4,0.00127594,2.281632E-4,9.775203E-8,6.293506E-4,0.002830382,3.577354E-4,3.400104E-7,5.933114E-6,4.254225E-9,2.076583E-10,2.764264E-7,6.630543E-10,1.313986E-4,7.977093,5.819627E-5,452412.9,452412.9
1.011439E-6,15.91162,6.42269E10,1670.707,1670.707,9.256833E-4,1.0,0.8056665,0.001419313,0.02415519,0.01208809,0.007213464,3.477387E-4,0.07844027,9.946287E-4,0.00807009,0.002861827,6.145105E-5,6.022188E-5,0.02867179,0.00226255,6.490348E-5,5.267553E-4,8.902544E-4,2.480739E-4,4.666103E-4,2.01059E-5,8.707276E-5,5.220581E-5,0.004904855,4.62613E-4,6.721342E-5,0.0117676,6.598224E-4,8.504527E-4,1.011799E-5,2.5662E-4,1.024462E-5,2.475754E-4,1.583627E-5,2.893578E-7,1.939228E-4,6.80462E-8,2.200644E-4,0.001268673,2.215047E-4,9.150706E-8,6.085233E-4,0.002826679,3.586684E-4,3.498552E-7,6.031291E-6,3.910265E-9,1.791912E-10,2.386687E-7,5.290749E-10,1.223091E-4,7.975655,5.817654E-5,452331.3,452331.3
1.016062E-6,15.91319,6.386636E10,1670.784,1670.784,9.256833E-4,1.0,0.8056073,0.001415073,0.02421981,0.01204413,0.007219637,3.45399E-4,0.07850813,9.918425E-4,0.008092199,0.002858818,6.10996E-5,5.977356E-5,0.02866615,0.00225673,6.474659E-5,5.28755E-4,8.919421E-4,2.491862E-4,4.655405E-4,1.990185E-5,8.68213E-5,5.233727E-5,0.004891111,4.621035E-4,6.681852E-5,0.01176028,6.584544E-4,8.543721E-4,1.02077E-5,2.574988E-4,1.031841E-5,2.483405E-4,1.591222E-5,2.918612E-7,1.923465E-4,6.674009E-8,2.166908E-4,0.001266537,2.195788E-4,8.97466E-8,6.025174E-4,0.002825599,3.589384E-4,3.527703E-7,6.060077E-6,3.814511E-9,1.715688E-10,2.285528E-7,4.950031E-10,1.197536E-4,7.975238,5.817082E-5,452307.7,452307.7
1.020518E-6,15.91469,6.351886E10,1670.858,1670.858,9.256833E-4,1.0,0.8055506,0.001411013,0.02428185,0.012002,0.007225505,3.431674E-4,0.07857318,9.891689E-4,0.00811344,0.002855916,6.076369E-5,5.934569E-5,0.02866062,0.002251156,6.459569E-5,5.306779E-4,8.935622E-4,2.502573E-4,4.645116E-4,1.970734E-5,8.657939E-5,5.246313E-5,0.004877893,4.616097E-4,6.644166E-5,0.01175319,6.571316E-4,8.581402E-4,1.029439E-5,2.583442E-4,1.038955E-5,2.490753E-4,1.598534E-5,2.942828E-7,1.908376E-4,6.550611E-8,2.134935E-4,0.00126448,2.177373E-4,8.808234E-8,5.967819E-4,0.002824564,3.591966E-4,3.555873E-7,6.087773E-6,3.724489E-9,1.645259E-10,2.192038E-7,4.642281E-10,1.173407E-4,7.974838,5.816534E-5,452285.0,452285.0
1.025262E-6,15.91628,6.314883E10,1670.936,1670.936,9.256833E-4,1.0,0.8054906,0.001406718,0.02434764,0.01195742,0.007231664,3.408159E-4,0.07864205,9.863349E-4,0.008135986,0.002852822,6.040901E-5,5.889461E-5,0.02865465,0.002245259,6.443536E-5,5.327208E-4,8.952802E-4,2.513968E-4,4.634181E-4,1.950255E-5,8.632228E-5,5.259626E-5,0.004863849,4.610812E-4,6.604437E-5,0.01174562,6.557186E-4,8.621421E-4,1.038694E-5,2.592428E-4,1.046532E-5,2.498548E-4,1.60631E-5,2.968708E-7,1.892421E-4,6.421846E-8,2.101467E-4,0.001262291,2.157919E-4,8.634465E-8,5.907316E-4,0.002823466,3.594695E-4,3.58595E-7,6.117213E-6,3.631017E-9,1.573415E-10,2.096646E-7,4.335503E-10,1.148244E-4,7.974416,5.815954E-5,452261.1,452261.1
1.030215E-6,15.91792,6.276271E10,1671.017,1671.017,9.256833E-4,1.0,0.8054282,0.001402262,0.02441605,0.01191116,0.007238,3.383871E-4,0.07871355,9.833895E-4,0.00815945,0.002849589,6.004187E-5,5.842843E-5,0.02864831,0.002239141,6.426832E-5,5.348488E-4,8.970666E-4,2.525855E-4,4.622787E-4,1.929117E-5,8.605436E-5,5.273431E-5,0.00484922,4.605263E-4,6.563381E-5,0.01173769,6.542386E-4,8.663096E-4,1.048386E-5,2.601793E-4,1.054446E-5,2.506657E-4,1.61442E-5,2.995834E-7,1.875882E-4,6.29019E-8,2.067134E-4,0.001260008,2.137775E-4,8.456679E-8,5.844751E-4,0.002822326,3.597521E-4,3.617442E-7,6.147898E-6,3.535945E-9,1.501668E-10,2.00136E-7,4.036403E-10,1.122533E-4,7.973978,5.815352E-5,452236.2,452236.2
1.069027E-6,15.93047,5.974875E10,1671.636,1671.636,9.256833E-4,1.0,0.8049526,0.00136837,0.02494227,0.0115588,0.007284413,3.20265E-4,0.0792594,9.607944E-4,0.008340584,0.002824168,5.727506E-5,5.494003E-5,0.02859539,0.002192612,6.297334E-5,5.513431E-4,9.108033E-4,2.618585E-4,4.534373E-4,1.771892E-5,8.39747E-5,5.37826E-5,0.00473583,4.560797E-4,6.256285E-5,0.01167455,6.42498E-4,8.985639E-4,1.125251E-5,2.67455E-4,1.116507E-5,2.569115E-4,1.677614E-5,3.212015E-7,1.750526E-4,5.351137E-8,1.818747E-4,0.001242191,1.985788E-4,7.185257E-8,5.375654E-4,0.002813572,3.618875E-4,3.867233E-7,6.386344E-6,2.87321E-9,1.040273E-10,1.387998E-7,2.299539E-10,9.397361E-5,7.970651,5.810773E-5,452047.5,452047.5
1.072524E-6,15.93157,5.947836E10,1671.691,1671.691,9.256833E-4,1.0,0.8049108,0.001365402,0.02498886,0.0115279,0.007288325,3.187078E-4,0.07930738,9.587995E-4,0.008356677,0.00282187,5.703492E-5,5.463937E-5,0.02859035,0.002188538,6.285787E-5,5.528143E-4,9.120193E-4,2.626907E-4,4.526481E-4,1.758423E-5,8.378902E-5,5.387424E-5,0.004725721,4.55671E-4,6.229828E-5,0.01166879,6.41429E-4,9.01436E-4,1.132258E-5,2.681054E-4,1.122104E-5,2.574652E-4,1.683279E-5,3.231815E-7,1.739592E-4,5.274029E-8,1.798061E-4,0.001240593,1.97259E-4,7.080596E-8,5.335167E-4,0.002812799,3.620733E-4,3.890006E-7,6.407662E-6,2.820051E-9,1.006308E-10,1.342803E-7,2.18542E-10,9.247795E-5,7.97036,5.810372E-5,452031.0,452031.0
1.07706E-6,15.93299,5.912827E10,1671.761,1671.761,9.256833E-4,1.0,0.8048568,0.001361573,0.02504907,0.01148804,0.007293333,3.167066E-4,0.07936931,9.562229E-4,0.008377489,0.00281889,5.672572E-5,5.425275E-5,0.02858375,0.002183284,6.270846E-5,5.547183E-4,9.135908E-4,2.637688E-4,4.516265E-4,1.741123E-5,8.354869E-5,5.399238E-5,0.004712639,4.551391E-4,6.195811E-5,0.01166129,6.400405E-4,9.051518E-4,1.141362E-5,2.689474E-4,1.129361E-5,2.58181E-4,1.690618E-5,3.25757E-7,1.725501E-4,5.175781E-8,1.771635E-4,0.001238522,1.955596E-4,6.947184E-8,5.283098E-4,0.0028118,3.623127E-4,3.919601E-7,6.435264E-6,2.752608E-9,9.638985E-11,1.286362E-7,2.045811E-10,9.057364E-5,7.969984,5.809855E-5,452009.7,452009.7
1.081113E-6,15.93425,5.881597E10,1671.823,1671.823,9.256833E-4,1.0,0.8048089,0.001358172,0.02510267,0.01145262,0.007297747,3.149356E-4,0.07942436,9.539303E-4,0.00839603,0.002816226,5.645152E-5,5.391038E-5,0.02857779,0.002178617,6.257526E-5,5.564159E-4,9.149898E-4,2.647313E-4,4.507155E-4,1.725822E-5,8.33344E-5,5.409729E-5,0.004700979,4.546622E-4,6.165688E-5,0.01165458,6.387978E-4,9.084635E-4,1.149514E-5,2.696985E-4,1.135845E-5,2.588184E-4,1.697167E-5,3.280654E-7,1.712995E-4,5.089608E-8,1.748393E-4,0.001236674,1.940525E-4,6.830114E-8,5.236981E-4,0.002810911,3.62525E-4,3.946101E-7,6.459884E-6,2.693727E-9,9.274843E-11,1.237892E-7,1.928485E-10,8.890464E-5,7.969651,5.809395E-5,451990.8,451990.8
1.0846E-6,15.93532,5.854758E10,1671.876,1671.876,9.256833E-4,1.0,0.8047678,0.001355261,0.02514865,0.01142229,0.007301499,3.134244E-4,0.07947153,9.519649E-4,0.008411944,0.002813933,5.621714E-5,5.361807E-5,0.02857262,0.002174622,6.246089E-5,5.578739E-4,9.161899E-4,2.655587E-4,4.499331E-4,1.712773E-5,8.315033E-5,5.418707E-5,0.004690965,4.542506E-4,6.139973E-5,0.01164879,6.377271E-4,9.113068E-4,1.156542E-5,2.703438E-4,1.141424E-5,2.593652E-4,1.702797E-5,3.300573E-7,1.702298E-4,5.016666E-8,1.728673E-4,0.001235085,1.927644E-4,6.730982E-8,5.197604E-4,0.002810149,3.627066E-4,3.968949E-7,6.481038E-6,2.644088E-9,8.972416E-11,1.197631E-7,1.832892E-10,8.749289E-5,7.969365,5.809002E-5,451974.6,451974.6
1.101235E-6,15.94041,5.727183E10,1672.127,1672.127,9.256833E-4,1.0,0.804574,0.001341554,0.02536618,0.01127944,0.007318834,3.063734E-4,0.07969395,9.426797E-4,0.008487362,0.002802985,5.511828E-5,5.225211E-5,0.02854741,0.002155821,6.191819E-5,5.647959E-4,9.218682E-4,2.69498E-4,4.462175E-4,1.651971E-5,8.227635E-5,5.460928E-5,0.004643451,4.522713E-4,6.019829E-5,0.01162104,6.326014E-4,9.24793E-4,1.190239E-5,2.734104E-4,1.168039E-5,2.619541E-4,1.729588E-5,3.396315E-7,1.652057E-4,4.683436E-8,1.638013E-4,0.001227523,1.86727E-4,6.277653E-8,5.013573E-4,0.002806546,3.635586E-4,4.078516E-7,6.581575E-6,2.419724E-9,7.65789E-11,1.02257E-7,1.437452E-10,8.105567E-5,7.96802,5.80715E-5,451898.3,451898.4
1.105889E-6,15.94181,5.691648E10,1672.197,1672.197,9.256833E-4,1.0,0.8045205,0.001337773,0.02542651,0.01124001,0.007323519,3.044467E-4,0.07975543,9.401089E-4,0.008508314,0.002799921,5.481648E-5,5.187824E-5,0.0285402,0.002150636,6.176725E-5,5.667225E-4,9.234431E-4,2.705976E-4,4.451832E-4,1.635382E-5,8.203309E-5,5.472561E-5,0.004630236,4.517132E-4,5.986952E-5,0.01161323,6.311628E-4,9.285426E-4,1.199716E-5,2.742648E-4,1.175484E-5,2.626725E-4,1.737063E-5,3.423311E-7,1.638235E-4,4.594426E-8,1.613634E-4,0.001225414,1.850696E-4,6.15644E-8,4.963202E-4,0.002805547,3.637929E-4,4.109336E-7,6.609587E-6,2.360481E-9,7.325402E-11,9.782739E-8,1.342822E-10,7.933988E-5,7.967649,5.806639E-5,451877.3,451877.3
1.119293E-6,15.9458,5.589716E10,1672.394,1672.394,9.256833E-4,1.0,0.8043678,0.001327012,0.02559897,0.01112774,0.007336623,2.990065E-4,0.07993067,9.327694E-4,0.0085683,0.00279109,5.396062E-5,5.082104E-5,0.02851907,0.002135886,6.133472E-5,5.722472E-4,9.27946E-4,2.737582E-4,4.42217E-4,1.588597E-5,8.133554E-5,5.505634E-5,0.004592363,4.500957E-4,5.894002E-5,0.01159067,6.270098E-4,9.39285E-4,1.227125E-5,2.767171E-4,1.196921E-5,2.647273E-4,1.758542E-5,3.501575E-7,1.598988E-4,4.347833E-8,1.545716E-4,0.001219353,1.803716E-4,5.820359E-8,4.820794E-4,0.002802695,3.644576E-4,4.1985E-7,6.689988E-6,2.197921E-9,6.445011E-11,8.609496E-8,1.10328E-10,7.459523E-5,7.966593,5.805185E-5,451817.4,451817.4
1.121963E-6,15.94659,5.569492E10,1672.432,1672.432,9.256833E-4,1.0,0.8043376,0.001324891,0.0256331,0.0111056,0.007339165,2.97942E-4,0.07996526,9.31319E-4,0.008580185,0.00278933,5.379248E-5,5.061389E-5,0.02851479,0.002132979,6.124897E-5,5.733434E-4,9.288371E-4,2.743866E-4,4.416285E-4,1.579452E-5,8.119715E-5,5.512146E-5,0.004584854,4.497718E-4,5.875792E-5,0.01158616,6.261811E-4,9.414146E-4,1.232604E-5,2.77204E-4,1.20119E-5,2.651341E-4,1.762811E-5,3.517254E-7,1.59127E-4,4.300398E-8,1.532586E-4,0.001218148,1.794492E-4,5.755666E-8,4.792897E-4,0.002802131,3.645883E-4,4.216329E-7,6.705952E-6,2.166922E-9,6.282519E-11,8.392897E-8,1.060878E-10,7.368412E-5,7.966385,5.804899E-5,451805.6,451805.6
1.128295E-6,15.94844,5.521623E10,1672.524,1672.524,9.256833E-4,1.0,0.8042665,0.001319889,0.02571376,0.01105339,0.007345106,2.954415E-4,0.08004689,9.278935E-4,0.008608295,0.002785157,5.33967E-5,5.012697E-5,0.02850457,0.002126128,6.104607E-5,5.75938E-4,9.309434E-4,2.758758E-4,4.402354E-4,1.557986E-5,8.086963E-5,5.527494E-5,0.004567086,4.490014E-4,5.832991E-5,0.01157544,6.242135E-4,9.464526E-4,1.24563E-5,2.78357E-4,1.211314E-5,2.660957E-4,1.772926E-5,3.554568E-7,1.573094E-4,4.190047E-8,1.501956E-4,0.001215295,1.772786E-4,5.60511E-8,4.727335E-4,0.002800798,3.64896E-4,4.258716E-7,6.743757E-6,2.095152E-9,5.913082E-11,7.900376E-8,9.666544E-11,7.156665E-5,7.965894,5.804223E-5,451777.7,451777.8
1.145525E-6,15.95342,5.392194E10,1672.769,1672.769,9.256833E-4,1.0,0.8040754,0.001306487,0.02593111,0.01091343,0.007360649,2.888111E-4,0.08026608,9.186809E-4,0.00868419,0.002773799,5.234125E-5,4.883333E-5,0.0284762,0.00210778,6.049788E-5,5.829571E-4,9.366208E-4,2.799167E-4,4.364669E-4,1.501158E-5,7.998387E-5,5.568552E-5,0.004519071,4.468902E-4,5.719299E-5,0.01154616,6.188498E-4,9.600637E-4,1.281254E-5,2.814796E-4,1.238843E-5,2.686887E-4,1.800362E-5,3.656942E-7,1.524564E-4,3.904632E-8,1.422169E-4,0.001207558,1.714965E-4,5.215355E-8,4.553255E-4,0.00279721,3.657172E-4,4.374686E-7,6.846145E-6,1.911831E-9,5.012732E-11,6.699653E-8,7.50124E-11,6.610452E-5,7.964577,5.802413E-5,451703.1,451703.1
1.158687E-6,15.95715,5.294182E10,1672.953,1672.953,9.256833E-4,1.0,0.8039318,0.001296448,0.02609513,0.01080852,0.007371932,2.839104E-4,0.08043073,9.117468E-4,0.008741604,0.002765124,5.155538E-5,4.787473E-5,0.02845398,0.002094048,6.008288E-5,5.882806E-4,9.409068E-4,2.82993E-4,4.336093E-4,1.459244E-5,7.931249E-5,5.599242E-5,0.004482714,4.452638E-4,5.63507E-5,0.01152368,6.147444E-4,9.703678E-4,1.308647E-5,2.838512E-4,1.259856E-5,2.706469E-4,1.821239E-5,3.735989E-7,1.488385E-4,3.700408E-8,1.364551E-4,0.001201676,1.671982E-4,4.936167E-8,4.424396E-4,0.002794505,3.663291E-4,4.463911E-7,6.923907E-6,1.782783E-9,4.417109E-11,5.904985E-8,6.176889E-11,6.221027E-5,7.96359,5.801058E-5,451647.1,451647.1
1.164515E-6,15.95878,5.251017E10,1673.033,1673.033,9.256833E-4,1.0,0.8038688,0.001292057,0.02616722,0.01076261,0.007376768,2.817847E-4,0.08050288,9.087048E-4,0.008766872,0.002761282,5.121291E-5,4.745827E-5,0.028444,0.002088045,5.990016E-5,5.906273E-4,9.427908E-4,2.843522E-4,4.323498E-4,1.441088E-5,7.901666E-5,5.612648E-5,0.004466704,4.4454E-4,5.598479E-5,0.0115137,6.12925E-4,9.749046E-4,1.320827E-5,2.848975E-4,1.269155E-5,2.715079E-4,1.83046E-5,3.771228E-7,1.47261E-4,3.613621E-8,1.339926E-4,0.001199079,1.653273E-4,4.817453E-8,4.368458E-4,0.002793317,3.665959E-4,4.503595E-7,6.958216E-6,1.728502E-9,4.176305E-11,5.58363E-8,5.66752E-11,6.055935E-5,7.963158,5.800465E-5,451622.6,451622.6
1.171542E-6,15.96073,5.199187E10,1673.128,1673.128,9.256833E-4,1.0,0.8037935,0.001286806,0.02625368,0.0107077,0.007382471,2.792571E-4,0.08058926,9.050601E-4,0.008797214,0.002756652,5.080442E-5,4.696251E-5,0.02843185,0.002080869,5.968074E-5,5.934482E-4,9.450512E-4,2.859887E-4,4.30836E-4,1.419519E-5,7.86612E-5,5.628664E-5,0.004447474,4.436646E-4,5.554924E-5,0.01150165,6.107303E-4,9.803536E-4,1.335551E-5,2.861559E-4,1.280362E-5,2.725409E-4,1.84156E-5,3.813905E-7,1.453787E-4,3.511832E-8,1.310933E-4,0.001195954,1.630977E-4,4.678164E-8,4.301912E-4,0.002791893,3.669143E-4,4.551583E-7,6.999481E-6,1.665276E-9,3.90313E-11,5.219018E-8,5.108432E-11,5.862624E-5,7.962641,5.799756E-5,451593.2,451593.3
1.206909E-6,15.97028,4.942121E10,1673.596,1673.596,9.256833E-4,1.0,0.8034223,0.001261072,0.02668163,0.01043845,0.007409151,2.670963E-4,0.08101421,8.870919E-4,0.00894789,0.002733371,4.881918E-5,4.456893E-5,0.02836896,0.002045757,5.859094E-5,6.075047E-4,9.562477E-4,2.941835E-4,4.232976E-4,1.316071E-5,7.689251E-5,5.706876E-5,0.004351922,4.392178E-4,5.344648E-5,0.01144068,5.996825E-4,0.001007428,1.410274E-5,2.924379E-4,1.336665E-5,2.776589E-4,1.897115E-5,4.031817E-7,1.362263E-4,3.043494E-8,1.175889E-4,0.001180338,1.522971E-4,4.036587E-8,3.98141E-4,0.002784851,3.684627E-4,4.795348E-7,7.205482E-6,1.380758E-9,2.773295E-11,3.710303E-8,3.021711E-11,4.978121E-5,7.960101,5.796285E-5,451449.2,451449.2
1.227088E-6,15.97555,4.7984E10,1673.853,1673.853,9.256833E-4,1.0,0.8032164,0.001246892,0.02692055,0.01028997,0.00742293,2.605565E-4,0.0812496,8.771152E-4,0.009032377,0.002720112,4.773716E-5,4.327564E-5,0.02833185,0.002026451,5.798014E-5,6.154216E-4,9.62506E-4,2.98828E-4,4.190565E-4,1.260678E-5,7.58987E-5,5.749762E-5,0.004298327,4.366537E-4,5.231017E-5,0.01140572,5.93387E-4,0.001022615,1.453355E-5,2.959841E-4,1.368702E-5,2.805196E-4,1.928582E-5,4.15849E-7,1.312387E-4,2.806361E-8,1.10638E-4,0.001171513,1.464402E-4,3.711369E-8,3.808928E-4,0.002780924,3.693071E-4,4.936084E-7,7.321779E-6,1.24099E-9,2.280297E-11,3.051595E-8,2.236779E-11,4.533886E-5,7.958698,5.794375E-5,451369.6,451369.6
1.236022E-6,15.97784,4.735483E10,1673.964,1673.964,9.256833E-4,1.0,0.8031266,0.001240726,0.02702514,0.01022539,0.007428711,2.577486E-4,0.08135223,8.727604E-4,0.009069448,0.002714249,4.726935E-5,4.271901E-5,0.02831516,0.002018066,5.771228E-5,6.189034E-4,9.652478E-4,3.008771E-4,4.171926E-4,1.236951E-5,7.546227E-5,5.768358E-5,0.004274812,4.35513E-4,5.1821E-5,0.0113902,5.906036E-4,0.00102928,1.47253E-5,2.975455E-4,1.382864E-5,2.817727E-4,1.942461E-5,4.21512E-7,1.290834E-4,2.707722E-8,1.07722E-4,0.001167627,1.439155E-4,3.576034E-8,3.734875E-4,0.002779207,3.696723E-4,4.998772E-7,7.372987E-6,1.183765E-9,2.090688E-11,2.798183E-8,1.957426E-11,4.349936E-5,7.958086,5.793545E-5,451334.9,451334.9
1.246755E-6,15.98056,4.660512E10,1674.096,1674.096,9.256833E-4,1.0,0.8030197,0.001233409,0.02714984,0.01014872,0.007435405,2.544445E-4,0.08147426,8.675795E-4,0.00911371,0.002707214,4.67163E-5,4.206295E-5,0.0282949,0.002008124,5.739262E-5,6.230669E-4,9.685182E-4,3.033326E-4,4.14965E-4,1.209077E-5,7.494096E-5,5.790385E-5,0.004246742,4.341388E-4,5.124435E-5,0.01137155,5.872645E-4,0.001037237,1.495641E-5,2.994141E-4,1.399856E-5,2.832671E-4,1.959089E-5,4.283584E-7,1.265367E-4,2.594096E-8,1.043436E-4,0.001162975,1.409374E-4,3.420103E-8,3.647753E-4,0.002777159,3.70104E-4,5.074372E-7,7.434269E-6,1.118542E-9,1.883416E-11,2.521117E-8,1.667262E-11,4.138704E-5,7.957359,5.79256E-5,451293.7,451293.7
1.251488E-6,15.98174,4.627664E10,1674.153,1674.153,9.256833E-4,1.0,0.8029729,0.001230213,0.0272045,0.01011523,0.007438272,2.530107E-4,0.08152765,8.653119E-4,0.009133137,0.002704114,4.647543E-5,4.17779E-5,0.0282859,0.002003784,5.725237E-5,6.248965E-4,9.699525E-4,3.044133E-4,4.139865E-4,1.196997E-5,7.471208E-5,5.799993E-5,0.004234423,4.335315E-4,5.099376E-5,0.01136332,5.857937E-4,0.001040729,1.505859E-5,3.002356E-4,1.407342E-5,2.839225E-4,1.966407E-5,4.313928E-7,1.254281E-4,2.545609E-8,1.028956E-4,0.001160929,1.396427E-4,3.353555E-8,3.609956E-4,0.002776262,3.70292E-4,5.107813E-7,7.461215E-6,1.090943E-9,1.79857E-11,2.407686E-8,1.55323E-11,4.048795E-5,7.957041,5.79213E-5,451275.7,451275.7
1.290296E-6,15.99122,4.363384E10,1674.609,1674.609,9.256833E-4,1.0,0.8025972,0.001204683,0.0276454,0.009847636,0.0074599,2.417686E-4,0.08195581,8.471081E-4,0.009290347,0.002678762,4.456784E-5,3.953523E-5,0.02821063,0.00196919,5.611931E-5,6.397509E-4,9.815359E-4,3.132263E-4,4.060538E-4,1.102646E-5,7.285896E-5,5.876371E-5,0.00413482,4.285264E-4,4.902084E-5,0.01129573,5.737839E-4,0.00106898,1.590236E-5,3.069167E-4,1.468545E-5,2.89212E-4,2.026064E-5,4.566235E-7,1.166644E-4,2.182676E-8,9.192238E-5,0.001144295,1.294439E-4,2.855351E-8,3.313935E-4,0.002769031,3.717807E-4,5.384329E-7,7.680364E-6,8.890538E-10,1.23101E-11,1.64867E-8,8.670493E-12,3.380697E-5,7.954492,5.788699E-5,451131.1,451131.1
1.295655E-6,15.99249,4.327607E10,1674.67,1674.67,9.256833E-4,1.0,0.8025464,0.00120125,0.02770527,0.009811647,0.007462632,2.402855E-4,0.08201363,8.44648E-4,0.009311769,0.002675271,4.431358E-5,3.923834E-5,0.02820004,0.001964549,5.596521E-5,6.417818E-4,9.831113E-4,3.144364E-4,4.04971E-4,1.09025E-5,7.260637E-5,5.88659E-5,0.004121262,4.278322E-4,4.875942E-5,0.01128638,5.721336E-4,0.001072827,1.601968E-5,3.078316E-4,1.47697E-5,2.899309E-4,2.034254E-5,4.601568E-7,1.154991E-4,2.137086E-8,9.052588E-5,0.001142018,1.280926E-4,2.792772E-8,3.274946E-4,0.002768049,3.719791E-4,5.422832E-7,7.710377E-6,8.643131E-10,1.168063E-11,1.564459E-8,7.998272E-12,3.297456E-5,7.954148,5.788238E-5,451111.6,451111.6
1.305539E-6,15.99481,4.262102E10,1674.781,1674.781,9.256833E-4,1.0,0.8024533,0.001194977,0.02781507,0.009745871,0.007467516,2.375923E-4,0.08211945,8.401445E-4,0.009351097,0.002668841,4.385028E-5,3.86986E-5,0.0281804,0.001956073,5.568252E-5,6.455145E-4,9.860016E-4,3.166638E-4,4.029821E-4,1.067774E-5,7.214266E-5,5.905232E-5,0.004096384,4.265502E-4,4.8284E-5,0.01126915,5.690962E-4,0.00107989,1.623653E-5,3.09514E-4,1.492489E-5,2.912495E-4,2.049326E-5,4.667039E-7,1.133778E-4,2.055661E-8,8.802073E-5,0.001137831,1.256357E-4,2.681015E-8,3.204201E-4,0.00276625,3.723404E-4,5.494037E-7,7.765571E-6,8.204908E-10,1.060179E-11,1.420118E-8,6.890946E-12,3.149209E-5,7.953519,5.787396E-5,451075.9,451075.9
1.318804E-6,15.99789,4.175139E10,1674.927,1674.927,9.256833E-4,1.0,0.8023298,0.001186673,0.02796116,0.009658792,0.007473762,2.340617E-4,0.08225985,8.341679E-4,0.009403518,0.002660227,4.323976E-5,3.798985E-5,0.02815381,0.001944865,5.53062E-5,6.504982E-4,9.898506E-4,3.196441E-4,4.00329E-4,1.03838E-5,7.152463E-5,5.929841E-5,0.004063248,4.248266E-4,4.76593E-5,0.01124603,5.650327E-4,0.001089299,1.652854E-5,3.11762E-4,1.513279E-5,2.930045E-4,2.069493E-5,4.755545E-7,1.105868E-4,1.95159E-8,8.479733E-5,0.001132237,1.22409E-4,2.538207E-8,3.111579E-4,0.002763856,3.728163E-4,5.590004E-7,7.839331E-6,7.651868E-10,9.307465E-12,1.24692E-8,5.640716E-12,2.960581E-5,7.952683,5.786283E-5,451028.5,451028.5
