Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H3_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_IC3H7_Soln#13 (),Mole_fraction_NC3H7_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_C3H3_Soln#13 (),Mole_fraction_NC4H10_Soln#13 (),Mole_fraction_PC4H9_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_IC4H7_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H5_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C5H5_Soln#13 (),Mole_fraction_NC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M3_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_DIALLYL_Soln#13 (),Mole_fraction_NC6H12_Soln#13 (),Mole_fraction_NC7H15_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_LC6H6_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_NPBENZ_Soln#13 (),Mole_fraction_NC12H26_Soln#13 (),Mole_fraction_NC16H34_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
4.0E-4,15.83375,-5.778582E7,1355.765,1355.765,0.001128177,1.0,0.7891412,7.034118E-6,0.04685461,5.691689E-5,0.005526123,4.334178E-6,0.1068238,6.05907E-6,0.008200924,0.00120129,6.184257E-7,8.407957E-8,0.02116227,1.504205E-4,0.001231916,0.001049819,3.216479E-5,9.978917E-5,5.104628E-9,8.594622E-6,1.09604E-4,4.620038E-6,5.777809E-4,1.480334E-4,5.812412E-6,0.01038366,2.54183E-6,0.001542457,3.932049E-5,8.733942E-4,6.709006E-5,9.712612E-4,3.207312E-5,1.434533E-5,1.632331E-5,9.205071E-7,5.867949E-4,5.553802E-6,3.7166E-6,1.021472E-11,8.98257E-6,0.002835549,4.806184E-5,1.954083E-5,4.176997E-5,4.806406E-5,1.242762E-6,2.193808E-10,1.396875E-14,5.66516E-9,7.92676,7.125138E-5,449558.4,449558.4
4.1E-4,15.83433,-5.650292E7,1355.636,1355.636,0.001128177,1.0,0.7889136,6.940935E-6,0.04706061,5.578903E-5,0.005511097,4.272765E-6,0.1070307,5.952528E-6,0.008256604,0.001184998,6.052718E-7,8.152389E-8,0.02102635,1.475016E-4,0.00124347,0.001051433,3.203123E-5,9.662635E-5,4.742788E-9,8.233975E-6,1.092834E-4,4.533711E-6,5.542272E-4,1.441883E-4,5.706944E-6,0.0103287,2.494829E-6,0.001550666,3.991568E-5,8.81038E-4,6.776224E-5,9.764267E-4,3.217471E-5,1.360683E-5,1.575331E-5,8.821275E-7,5.73433E-4,5.351636E-6,3.35351E-6,8.951365E-12,7.989357E-6,0.002833727,4.768155E-5,1.970936E-5,4.216541E-5,4.725802E-5,1.210788E-6,1.609233E-10,8.681381E-15,4.317464E-9,7.92572,7.124877E-5,449499.4,449499.4
4.2E-4,15.83489,-5.528836E7,1355.511,1355.511,0.001128177,1.0,0.7886916,6.851706E-6,0.047262,5.471311E-5,0.005496281,4.214289E-6,0.1072327,5.850578E-6,0.008311415,0.001169032,5.926763E-7,7.911417E-8,0.02089227,1.447E-4,0.001254763,0.001052876,3.190017E-5,9.357983E-5,4.415821E-9,7.890754E-6,1.089593E-4,4.451059E-6,5.320175E-4,1.404844E-4,5.606137E-6,0.0102746,2.449822E-6,0.001558672,4.050592E-5,8.885806E-4,6.841675E-5,9.814505E-4,3.227242E-5,1.290942E-5,1.522047E-5,8.466324E-7,5.604846E-4,5.160924E-6,3.027884E-6,7.853833E-12,7.109415E-6,0.002831937,4.731192E-5,1.98738E-5,4.255297E-5,4.646543E-5,1.180923E-6,1.18155E-10,5.399553E-15,3.29316E-9,7.924705,7.124625E-5,449441.8,449441.8
4.3E-4,15.83543,-5.413627E7,1355.388,1355.388,0.001128177,1.0,0.7884749,6.766196E-6,0.04745899,5.368578E-5,0.005481669,4.158543E-6,0.1074299,5.752939E-6,0.008365391,0.001153383,5.806047E-7,7.683846E-8,0.02075999,1.420098E-4,0.001265803,0.00105416,3.177161E-5,9.06444E-5,4.119856E-9,7.563993E-6,1.086322E-4,4.371846E-6,5.11062E-4,1.369156E-4,5.509694E-6,0.01022134,2.406689E-6,0.001566483,4.10914E-5,8.960263E-4,6.905431E-5,9.863388E-4,3.236647E-5,1.225058E-5,1.472136E-5,8.137188E-7,5.479314E-4,4.980865E-6,2.735675E-6,6.898737E-12,6.329361E-6,0.002830176,4.695247E-5,2.003432E-5,4.293292E-5,4.568633E-5,1.152965E-6,8.683082E-11,3.360091E-15,2.513896E-9,7.923714,7.12438E-5,449385.6,449385.6
4.4E-4,15.83596,-5.304127E7,1355.268,1355.268,0.001128177,1.0,0.7882632,6.684187E-6,0.04765178,5.270403E-5,0.005467254,4.105342E-6,0.1076227,5.659349E-6,0.008418568,0.001138039,5.690256E-7,7.468604E-8,0.02062946,1.394252E-4,0.001276597,0.001055295,3.164555E-5,8.781512E-5,3.851505E-9,7.25279E-6,1.083024E-4,4.295856E-6,4.912781E-4,1.33476E-4,5.417343E-6,0.01016889,2.365316E-6,0.001574108,4.167227E-5,9.033791E-4,6.967563E-5,9.910976E-4,3.245706E-5,1.162798E-5,1.425301E-5,7.831244E-7,5.357561E-4,4.810724E-6,2.473303E-6,6.066317E-12,5.637478E-6,0.002828443,4.660275E-5,2.019107E-5,4.330552E-5,4.49207E-5,1.126737E-6,6.387899E-11,2.094883E-15,1.920741E-9,7.922746,7.124142E-5,449330.7,449330.7
4.5E-4,15.83647,-5.199877E7,1355.15,1355.15,0.001128177,1.0,0.7880563,6.60548E-6,0.04784057,5.176502E-5,0.005453031,4.054516E-6,0.1078112,5.569572E-6,0.008470977,0.001122991,5.5791E-7,7.264728E-8,0.02050064,1.369408E-4,0.001287152,0.00105629,3.152197E-5,8.508735E-5,3.607778E-9,6.956299E-6,1.079702E-4,4.222894E-6,4.725891E-4,1.301603E-4,5.328835E-6,0.01011724,2.325601E-6,0.001581554,4.224871E-5,9.106428E-4,7.028133E-5,9.957325E-4,3.254437E-5,1.103942E-5,1.381277E-5,7.546205E-7,5.239426E-4,4.649824E-6,2.23758E-6,5.339747E-12,5.023458E-6,0.002826736,4.626236E-5,2.034418E-5,4.367101E-5,4.41685E-5,1.102081E-6,4.704192E-11,1.308258E-15,1.468802E-9,7.9218,7.123911E-5,449277.0,449277.0
4.567713E-4,15.83681,-5.131986E7,1355.071,1355.071,0.001128177,1.0,0.7879189,6.553968E-6,0.04796622,5.115216E-5,0.005443506,4.02137E-6,0.1079365,5.510833E-6,0.008506044,0.001112965,5.50633E-7,7.132689E-8,0.02041436,1.353129E-4,0.001294167,0.001056888,3.143969E-5,8.329572E-5,3.455381E-9,6.763488E-6,1.07744E-4,4.175118E-6,4.605197E-4,1.279828E-4,5.270968E-6,0.01008271,2.299603E-6,0.001586499,4.263659E-5,9.155124E-4,7.068292E-5,9.988033E-4,3.260173E-5,1.065917E-5,1.352943E-5,7.364042E-7,5.161411E-4,4.545803E-6,2.091652E-6,4.90052E-12,4.647265E-6,0.002825595,4.603698E-5,2.044587E-5,4.391459E-5,4.366676E-5,1.086207E-6,3.826078E-11,9.519321E-16,1.2254E-9,7.921171,7.123758E-5,449241.4,449241.4
4.576841E-4,15.83686,-5.123133E7,1355.061,1355.061,0.001128177,1.0,0.7879005,6.547128E-6,0.04798302,5.107091E-5,0.005442228,4.016975E-6,0.1079532,5.503035E-6,0.008510746,0.001111623,5.496667E-7,7.115242E-8,0.02040279,1.350967E-4,0.001295104,0.001056964,3.142868E-5,8.305752E-5,3.435566E-9,6.73797E-6,1.077135E-4,4.168774E-6,4.589274E-4,1.276933E-4,5.263289E-6,0.01007808,2.29615E-6,0.001587159,4.268873E-5,9.161659E-4,7.073654E-5,9.992132E-4,3.260935E-5,1.0609E-5,1.34921E-5,7.340117E-7,5.151013E-4,4.532072E-6,2.07277E-6,4.844298E-12,4.598823E-6,0.002825442,4.60069E-5,2.045946E-5,4.394719E-5,4.359959E-5,1.084115E-6,3.721114E-11,9.120432E-16,1.195869E-9,7.921086,7.123738E-5,449236.6,449236.6
4.6E-4,15.83697,-5.100529E7,1355.034,1355.034,0.001128177,1.0,0.787854,6.529897E-6,0.04802552,5.086619E-5,0.005438994,4.005912E-6,0.1079956,5.48339E-6,0.008522648,0.00110823,5.472317E-7,7.071357E-8,0.02037349,1.345517E-4,0.001297474,0.001057153,3.140086E-5,8.245676E-5,3.386055E-9,6.673736E-6,1.076359E-4,4.152783E-6,4.549244E-4,1.269632E-4,5.243944E-6,0.01006637,2.287451E-6,0.001588829,4.282086E-5,9.178208E-4,7.087203E-5,0.001000249,3.262859E-5,1.048287E-5,1.33983E-5,7.280078E-7,5.12476E-4,4.497544E-6,2.025689E-6,4.704733E-12,4.478275E-6,0.002825054,4.593092E-5,2.04938E-5,4.402964E-5,4.342968E-5,1.078858E-6,3.467799E-11,8.182874E-16,1.124166E-9,7.920874,7.123687E-5,449224.5,449224.5
4.654139E-4,15.83724,-5.048517E7,1354.972,1354.972,0.001128177,1.0,0.7877463,6.490204E-6,0.04812412,5.039552E-5,0.00543147,3.980476E-6,0.1080938,5.438153E-6,0.008550324,0.001100355,5.416236E-7,6.970762E-8,0.02030533,1.332962E-4,0.001302968,0.001057569,3.133631E-5,8.107161E-5,3.274356E-9,6.526301E-6,1.074541E-4,4.115954E-6,4.457645E-4,1.2528E-4,5.199412E-6,0.01003914,2.267417E-6,0.001592698,4.312888E-5,9.216724E-4,7.118579E-5,0.001002646,3.267295E-5,1.019423E-5,1.31839E-5,7.143253E-7,5.064075E-4,4.41849E-6,1.920006E-6,4.3947E-12,4.208956E-6,0.002824153,4.57551E-5,2.057339E-5,4.4221E-5,4.303524E-5,1.06684E-6,2.941151E-11,6.350466E-16,9.729584E-10,7.920381,7.123568E-5,449196.6,449196.6
4.6639E-4,15.83728,-5.039322E7,1354.961,1354.961,0.001128177,1.0,0.787727,6.483145E-6,0.04814178,5.031178E-5,0.005430119,3.975948E-6,0.1081113,5.430096E-6,0.008555293,0.001098944,5.406246E-7,6.952917E-8,0.02029309,1.330726E-4,0.001303952,0.00105764,3.132475E-5,8.08247E-5,3.254802E-9,6.500119E-6,1.074212E-4,4.109395E-6,4.44142E-4,1.2498E-4,5.191483E-6,0.01003425,2.263848E-6,0.001593391,4.318429E-5,9.223643E-4,7.124192E-5,0.001003075,3.268086E-5,1.01431E-5,1.314596E-5,7.119097E-7,5.053235E-4,4.40448E-6,1.901585E-6,4.341137E-12,4.1622E-6,0.002823991,4.572366E-5,2.058764E-5,4.42553E-5,4.296453E-5,1.064712E-6,2.855167E-11,6.066994E-16,9.479667E-10,7.920293,7.123547E-5,449191.6,449191.6
4.668966E-4,15.83731,-5.034613E7,1354.956,1354.956,0.001128177,1.0,0.787717,6.479488E-6,0.04815094,5.026846E-5,0.005429418,3.973608E-6,0.1081204,5.42593E-6,0.008557869,0.001098212,5.40108E-7,6.943691E-8,0.02028674,1.329569E-4,0.001304462,0.001057677,3.131876E-5,8.069691E-5,3.244723E-9,6.486579E-6,1.074042E-4,4.106001E-6,4.433034E-4,1.248247E-4,5.187383E-6,0.01003172,2.262002E-6,0.00159375,4.321303E-5,9.227231E-4,7.127099E-5,0.001003297,3.268495E-5,1.011667E-5,1.312635E-5,7.106621E-7,5.047621E-4,4.397238E-6,1.8921E-6,4.313609E-12,4.138148E-6,0.002823907,4.570737E-5,2.059502E-5,4.427308E-5,4.292789E-5,1.063612E-6,2.81155E-11,5.924941E-16,9.35254E-10,7.920247,7.123536E-5,449189.0,449189.0
4.7E-4,15.83746,-5.005623E7,1354.921,1354.921,0.001128177,1.0,0.7876561,6.457259E-6,0.04820681,5.000514E-5,0.005425137,3.959388E-6,0.108176,5.400593E-6,0.008573609,0.001093747,5.369652E-7,6.887698E-8,0.02024796,1.32253E-4,0.001307571,0.001057894,3.12822E-5,7.991914E-5,3.184005E-9,6.404353E-6,1.072997E-4,4.085355E-6,4.382179E-4,1.238797E-4,5.162451E-6,0.01001624,2.250775E-6,0.001595939,4.338887E-5,9.249165E-4,7.144832E-5,0.001004651,3.270987E-5,9.956419E-6,1.30075E-5,7.031099E-7,5.013417E-4,4.353306E-6,1.835102E-6,4.148993E-12,3.993934E-6,0.002823394,4.560809E-5,2.064006E-5,4.438161E-5,4.270416E-5,1.056946E-6,2.558791E-11,5.125444E-16,8.610867E-10,7.919968,7.123469E-5,449173.1,449173.2
4.8E-4,15.83793,-4.914846E7,1354.809,1354.809,0.001128177,1.0,0.7874623,6.387405E-6,0.0483846,4.91796E-5,0.005411455,3.914811E-6,0.1083527,5.320989E-6,0.008623889,0.001079534,5.270873E-7,6.713035E-8,0.02012401,1.300401E-4,0.001317449,0.00105852,3.116597E-5,7.74705E-5,2.999563E-9,6.147442E-6,1.069619E-4,4.020456E-6,4.224075E-4,1.20905E-4,5.084157E-6,0.009966842,2.215491E-6,0.001602891,4.395288E-5,9.319332E-4,7.201077E-5,0.001008945,3.278838E-5,9.458269E-6,1.26385E-5,6.79771E-7,4.905259E-4,4.216574E-6,1.663564E-6,3.661992E-12,3.563377E-6,0.002821756,4.529353E-5,2.078307E-5,4.472716E-5,4.199182E-5,1.036232E-6,1.889543E-11,3.213548E-16,6.600232E-10,7.91908,7.123256E-5,449122.8,449122.8
4.9E-4,15.83839,-4.827902E7,1354.7,1354.7,0.001128177,1.0,0.7872724,6.320195E-6,0.04855902,4.83876E-5,0.005397944,3.872069E-6,0.1085258,5.24441E-6,0.008673511,0.001065582,5.175774E-7,6.546738E-8,0.02000162,1.27909E-4,0.001327112,0.001059037,3.105214E-5,7.510719E-5,2.830945E-9,5.902363E-6,1.066227E-4,3.957948E-6,4.074377E-4,1.180345E-4,5.008889E-6,0.009918158,2.181524E-6,0.001609692,4.451301E-5,9.388737E-4,7.255987E-5,0.001013134,3.286425E-5,8.986792E-6,1.228965E-5,6.578567E-7,4.800164E-4,4.086862E-6,1.509114E-6,3.234842E-12,3.180531E-6,0.002820138,4.498693E-5,2.092294E-5,4.506647E-5,4.129257E-5,1.01662E-6,1.397054E-11,2.020756E-16,5.06398E-10,7.918211,7.12305E-5,449073.5,449073.5
5.0E-4,15.83884,-4.744518E7,1354.592,1354.592,0.001128177,1.0,0.7870864,6.25549E-6,0.04873022,4.762721E-5,0.005384597,3.831052E-6,0.1086954,5.17069E-6,0.008722501,0.001051884,5.084154E-7,6.38822E-8,0.01988073,1.258556E-4,0.001336568,0.001059454,3.094068E-5,7.282568E-5,2.676532E-9,5.668497E-6,1.062823E-4,3.897702E-6,3.932554E-4,1.15264E-4,4.936475E-6,0.009870166,2.148804E-6,0.001616345,4.506939E-5,9.457409E-4,7.309615E-5,0.001017223,3.293762E-5,8.540426E-6,1.195943E-5,6.372448E-7,4.698009E-4,3.963714E-6,1.369964E-6,2.859752E-12,2.839914E-6,0.002818539,4.468801E-5,2.105979E-5,4.539974E-5,4.060628E-5,9.980221E-7,1.034017E-11,1.273975E-16,3.888561E-10,7.917359,7.122849E-5,449025.2,449025.2
5.1E-4,15.83927,-4.664451E7,1354.486,1354.486,0.001128177,1.0,0.7869041,6.19316E-6,0.04889832,4.689666E-5,0.00537141,3.79166E-6,0.1088616,5.099678E-6,0.008770879,0.001038433,4.995829E-7,6.236947E-8,0.01976131,1.238762E-4,0.001345822,0.001059775,3.083156E-5,7.062261E-5,2.534901E-9,5.445268E-6,1.059409E-4,3.839596E-6,3.798117E-4,1.125893E-4,4.866758E-6,0.009822848,2.117265E-6,0.001622859,4.562215E-5,9.525375E-4,7.362006E-5,0.001021215,3.300861E-5,8.117719E-6,1.16465E-5,6.178274E-7,4.598681E-4,3.84671E-6,1.244528E-6,2.530041E-12,2.536725E-6,0.002816958,4.43965E-5,2.119372E-5,4.572715E-5,3.993282E-5,9.803599E-7,7.659961E-12,8.043505E-17,2.988179E-10,7.916523,7.122653E-5,448977.8,448977.8
5.2E-4,15.8397,-4.587472E7,1354.382,1354.382,0.001128177,1.0,0.7867253,6.133087E-6,0.04906346,4.61943E-5,0.00535838,3.753799E-6,0.1090246,5.031231E-6,0.00881867,0.001025222,4.910627E-7,6.092434E-8,0.01964334,1.219671E-4,0.001354878,0.001060008,3.072474E-5,6.849481E-5,2.404782E-9,5.232129E-6,1.055987E-4,3.783517E-6,3.670608E-4,1.100066E-4,4.799594E-6,0.009776186,2.086845E-6,0.001629236,4.617138E-5,9.59266E-4,7.413207E-5,0.001025114,3.307735E-5,7.71731E-6,1.13496E-5,5.995078E-7,4.502071E-4,3.73546E-6,1.131392E-6,2.239929E-12,2.266719E-6,0.002815393,4.411213E-5,2.132483E-5,4.604889E-5,3.927204E-5,9.635624E-7,5.67771E-12,5.07647E-17,2.297542E-10,7.915703,7.122461E-5,448931.3,448931.3
5.3E-4,15.84011,-4.513357E7,1354.28,1354.28,0.001128177,1.0,0.7865498,6.075157E-6,0.04922574,4.551862E-5,0.005345501,3.717386E-6,0.1091845,4.965216E-6,0.008865891,0.001012244,4.828387E-7,5.954239E-8,0.01952677,1.201251E-4,0.001363742,0.001060156,3.062018E-5,6.643924E-5,2.285055E-9,5.02857E-6,1.052558E-4,3.729363E-6,3.549606E-4,1.075119E-4,4.734846E-6,0.009730164,2.057486E-6,0.001635482,4.67172E-5,9.659288E-4,7.46326E-5,0.001028924,3.314393E-5,7.337929E-6,1.106763E-5,5.821998E-7,4.408079E-4,3.629602E-6,1.029297E-6,1.984438E-12,2.026165E-6,0.002813844,4.383468E-5,2.145321E-5,4.636512E-5,3.862379E-5,9.475666E-7,4.211184E-12,3.204567E-17,1.767577E-10,7.914898,7.122275E-5,448885.6,448885.6
5.338194E-4,15.84027,-4.485678E7,1354.241,1354.241,0.001128177,1.0,0.7864837,6.053574E-6,0.04928699,4.52673E-5,0.005340621,3.703843E-6,0.1092448,4.940617E-6,0.008883781,0.001007348,4.797725E-7,5.903037E-8,0.01948261,1.194385E-4,0.001367078,0.001060192,3.058084E-5,6.567259E-5,2.241855E-9,4.953248E-6,1.051247E-4,3.709166E-6,3.505022E-4,1.065817E-4,4.710726E-6,0.009712751,2.046541E-6,0.001637835,4.69248E-5,9.684568E-4,7.482083E-5,0.001030357,3.316882E-5,7.198324E-6,1.096365E-5,5.758396E-7,4.372849E-4,3.590522E-6,9.929765E-7,1.895067E-12,1.941357E-6,0.002813256,4.373048E-5,2.150154E-5,4.648449E-5,3.837946E-5,9.416565E-7,3.757789E-12,2.689062E-17,1.599405E-10,7.914594,7.122205E-5,448868.4,448868.4
5.345572E-4,15.8403,-4.480475E7,1354.234,1354.234,0.001128177,1.0,0.7864709,6.049439E-6,0.04929877,4.521917E-5,0.005339681,3.701249E-6,0.1092564,4.935904E-6,0.008887228,0.001006406,4.791849E-7,5.893245E-8,0.01947411,1.19307E-4,0.001367719,0.001060198,3.057327E-5,6.552566E-5,2.233664E-9,4.93885E-6,1.050994E-4,3.705295E-6,3.496512E-4,1.064034E-4,4.706105E-6,0.009709398,2.044444E-6,0.001638287,4.696484E-5,9.68944E-4,7.485701E-5,0.001030632,3.317359E-5,7.171686E-6,1.09438E-5,5.746264E-7,4.366086E-4,3.583057E-6,9.861227E-7,1.878295E-12,1.9254E-6,0.002813143,4.371046E-5,2.151083E-5,4.650745E-5,3.833248E-5,9.405272E-7,3.67606E-12,2.599546E-17,1.568833E-10,7.914536,7.122191E-5,448865.1,448865.1
5.4E-4,15.84052,-4.442002E7,1354.179,1354.179,0.001128177,1.0,0.7863776,6.019272E-6,0.04938527,4.486817E-5,0.005332769,3.682343E-6,0.1093415,4.901517E-6,0.008912563,9.994935E-4,4.748965E-7,5.821963E-8,0.01941158,1.18347E-4,0.001372418,0.001060226,3.051785E-5,6.445312E-5,2.174726E-9,4.834116E-6,1.049124E-4,3.677036E-6,3.434718E-4,1.05102E-4,4.672394E-6,0.009684765,2.029138E-6,0.001641603,4.725972E-5,9.725282E-4,7.512205E-5,0.001032649,3.320847E-5,6.9784E-6,1.079957E-5,5.658266E-7,4.316609E-4,3.528804E-6,9.371256E-7,1.759268E-12,1.811786E-6,0.00281231,4.35639E-5,2.157894E-5,4.6676E-5,3.798791E-5,9.323159E-7,3.126084E-12,2.02543E-17,1.360822E-10,7.914107,7.122093E-5,448840.8,448840.8
5.5E-4,15.84091,-4.373158E7,1354.08,1354.08,0.001128177,1.0,0.7862085,5.965323E-6,0.04954216,4.424159E-5,0.005320181,3.648592E-6,0.1094956,4.840006E-6,0.008958705,9.869633E-4,4.672209E-7,5.695221E-8,0.01929772,1.166296E-4,0.001380912,0.001060223,3.04177E-5,6.253355E-5,2.072885E-9,4.648295E-6,1.045686E-4,3.626442E-6,3.325567E-4,1.027731E-4,4.612109E-6,0.009639971,2.001746E-6,0.001647601,4.779902E-5,9.790663E-4,7.560083E-5,0.00103629,3.327107E-5,6.637566E-6,1.054448E-5,5.503163E-7,4.227564E-4,3.432749E-6,8.53852E-7,1.560611E-12,1.620607E-6,0.00281079,4.329957E-5,2.170211E-5,4.69817E-5,3.736422E-5,9.17757E-7,2.321984E-12,1.281031E-17,1.04822E-10,7.91333,7.121915E-5,448796.7,448796.7
5.6E-4,15.8413,-4.306699E7,1353.983,1353.983,0.001128177,1.0,0.7860423,5.913224E-6,0.04969651,4.363768E-5,0.005307731,3.616068E-6,0.1096468,4.780582E-6,0.009004334,9.746482E-4,4.597995E-7,5.573683E-8,0.01918518,1.149703E-4,0.001389228,0.00106015,3.031968E-5,6.067806E-5,1.978753E-9,4.47069E-6,1.042245E-4,3.577498E-6,3.221817E-4,1.005221E-4,4.553887E-6,0.009595769,1.975266E-6,0.001653482,4.833521E-5,9.855453E-4,7.606929E-5,0.001039851,3.33318E-5,6.314409E-6,1.030152E-5,5.356073E-7,4.14086E-4,3.341152E-6,7.785964E-7,1.385258E-12,1.450101E-6,0.002809283,4.30415E-5,2.182281E-5,4.728235E-5,3.675256E-5,9.038446E-7,1.726529E-12,8.120621E-18,8.080998E-11,7.912567,7.121741E-5,448753.4,448753.4
5.7E-4,15.84168,-4.242484E7,1353.887,1353.887,0.001128177,1.0,0.7858791,5.862886E-6,0.04984841,4.305525E-5,0.005295418,3.584708E-6,0.1097955,4.723143E-6,0.009049466,9.625426E-4,4.526199E-7,5.457032E-8,0.01907391,1.133662E-4,0.00139737,0.001060012,3.022375E-5,5.888412E-5,1.891611E-9,4.300894E-6,1.038802E-4,3.530125E-6,3.123146E-4,9.834594E-5,4.497626E-6,0.009552143,1.949654E-6,0.001659248,4.886837E-5,9.919671E-4,7.65278E-5,0.001043336,3.339077E-5,6.007937E-6,1.006989E-5,5.216417E-7,4.056414E-4,3.253743E-6,7.105457E-7,1.230344E-12,1.297958E-6,0.002807788,4.278947E-5,2.19411E-5,4.757811E-5,3.615275E-5,8.905354E-7,1.285109E-12,5.163025E-18,6.234805E-11,7.911816,7.121571E-5,448710.9,448710.9
5.8E-4,15.84205,-4.180384E7,1353.792,1353.792,0.001128177,1.0,0.7857186,5.814229E-6,0.04999794,4.249321E-5,0.005283237,3.554452E-6,0.1099415,4.667592E-6,0.009094118,9.506409E-4,4.456705E-7,5.344979E-8,0.0189639,1.118149E-4,0.001405343,0.001059813,3.012987E-5,5.714938E-5,1.810821E-9,4.138523E-6,1.035359E-4,3.484247E-6,3.029256E-4,9.624159E-5,4.443226E-6,0.009509079,1.924867E-6,0.001664905,4.939859E-5,9.983336E-4,7.697668E-5,0.001046746,3.344804E-5,5.717223E-6,9.848889E-6,5.083673E-7,3.974146E-4,3.170272E-6,6.489769E-7,1.093387E-12,1.162146E-6,0.002806305,4.254331E-5,2.205707E-5,4.78691E-5,3.556461E-5,8.777909E-7,9.57381E-13,3.289412E-18,4.813726E-11,7.911078,7.121404E-5,448669.0,448669.0
5.9E-4,15.84241,-4.120279E7,1353.699,1353.699,0.001128177,1.0,0.7855608,5.767173E-6,0.05014519,4.195053E-5,0.005271184,3.525245E-6,0.110085,4.61384E-6,0.009138304,9.389382E-4,4.389403E-7,5.237257E-8,0.01885511,1.103139E-4,0.00141315,0.001059556,3.003798E-5,5.547159E-5,1.735809E-9,3.983215E-6,1.031916E-4,3.439794E-6,2.939864E-4,9.420623E-5,4.390597E-6,0.009466562,1.900866E-6,0.001670456,4.992595E-5,0.001004647,7.741625E-5,0.001050085,3.35037E-5,5.441397E-6,9.637842E-6,4.957364E-7,3.893982E-4,3.090506E-6,5.932405E-7,9.72214E-13,1.040858E-6,0.002804833,4.230281E-5,2.217077E-5,4.815547E-5,3.498795E-5,8.655753E-7,7.134619E-13,2.09255E-18,3.717947E-11,7.910352,7.121241E-5,448627.8,448627.8
6.0E-4,15.84277,-4.06206E7,1353.607,1353.607,0.001128177,1.0,0.7854056,5.721647E-6,0.05029024,4.142625E-5,0.005259257,3.497034E-6,0.1102261,4.561802E-6,0.009182039,9.274295E-4,4.32419E-7,5.133618E-8,0.01874752,1.088609E-4,0.001420795,0.001059245,2.994804E-5,5.384859E-5,1.666065E-9,3.83463E-6,1.028474E-4,3.396699E-6,2.854712E-4,9.223715E-5,4.339654E-6,0.00942458,1.877615E-6,0.001675903,5.045053E-5,0.001010908,7.784683E-5,0.001053355,3.355781E-5,5.179643E-6,9.43614E-6,4.837058E-7,3.815848E-4,3.014227E-6,5.427585E-7,8.649325E-13,9.325053E-7,0.002803371,4.206782E-5,2.228229E-5,4.843733E-5,3.44226E-5,8.538565E-7,5.318993E-13,1.329559E-18,2.87281E-11,7.909637,7.121082E-5,448587.3,448587.3
6.1E-4,15.84311,-4.005641E7,1353.516,1353.516,0.001128177,1.0,0.7852528,5.677581E-6,0.05043317,4.091946E-5,0.005247452,3.469771E-6,0.1103648,4.511398E-6,0.009225336,9.161099E-4,4.260971E-7,5.033835E-8,0.0186411,1.074537E-4,0.001428282,0.001058884,2.985999E-5,5.227833E-5,1.601131E-9,3.692445E-6,1.025035E-4,3.354901E-6,2.773555E-4,9.033177E-5,4.290318E-6,0.00938312,1.855079E-6,0.00168125,5.09724E-5,0.001017119,7.826869E-5,0.001056557,3.361044E-5,4.931194E-6,9.243221E-6,4.722359E-7,3.739678E-4,2.941234E-6,4.970133E-7,7.699056E-13,8.356803E-7,0.00280192,4.183816E-5,2.239167E-5,4.871482E-5,3.386837E-5,8.426049E-7,3.96858E-13,8.464294E-19,2.221198E-11,7.908934,7.120925E-5,448547.4,448547.4
