Time_Soln#21 (sec),Volume_Soln#21 (cm3),Volumetric_heat_production_rate_Soln#21 (erg/cm3-sec),Surface_temperature_Soln#21 (K),Temperature_Soln#21 (K),Mass_Soln#21 (g),Pressure_Soln#21 (atm),Mole_fraction_H2_Soln#21 (),Mole_fraction_H_Soln#21 (),Mole_fraction_CH4_Soln#21 (),Mole_fraction_CH3_Soln#21 (),Mole_fraction_C2H6_Soln#21 (),Mole_fraction_C2H5_Soln#21 (),Mole_fraction_C2H4_Soln#21 (),Mole_fraction_C2H3_Soln#21 (),Mole_fraction_C2H2_Soln#21 (),Mole_fraction_C3H8_Soln#21 (),Mole_fraction_IC3H7_Soln#21 (),Mole_fraction_NC3H7_Soln#21 (),Mole_fraction_C3H6_Soln#21 (),Mole_fraction_C3H5-A_Soln#21 (),Mole_fraction_C3H4-P_Soln#21 (),Mole_fraction_C3H4-A_Soln#21 (),Mole_fraction_C3H3_Soln#21 (),Mole_fraction_NC4H10_Soln#21 (),Mole_fraction_PC4H9_Soln#21 (),Mole_fraction_C4H8-1_Soln#21 (),Mole_fraction_C4H8-2_Soln#21 (),Mole_fraction_C4H71-3_Soln#21 (),Mole_fraction_C4H6_Soln#21 (),Mole_fraction_C4H5_Soln#21 (),Mole_fraction_C4H4_Soln#21 (),Mole_fraction_C4H2_Soln#21 (),Mole_fraction_C6H6_Soln#21 (),Mole_fraction_FULVENE_Soln#21 (),Mole_fraction_C5H6_Soln#21 (),Mole_fraction_C10H8_Soln#21 (),Mole_fraction_NC5H12_Soln#21 (),Mole_fraction_NC5H11_Soln#21 (),Mole_fraction_NC5H10_Soln#21 (),Mole_fraction_LC5H8_Soln#21 (),Mole_fraction_NC6H12_Soln#21 (),Mole_fraction_NC7H15_Soln#21 (),Mole_fraction_NC7H14_Soln#21 (),Mole_fraction_C7H8_Soln#21 (),Mole_fraction_C7H7_Soln#21 (),Mole_fraction_C6H5C2H_Soln#21 (),Mole_fraction_C12H8_Soln#21 (),Mole_fraction_C14H10_Soln#21 (),Mole_fraction_C16H10_Soln#21 (),Mole_fraction_BIN1B_Soln#21 (),Mole_fraction_BIN1A_Soln#21 (),Mole_fraction_NC10H21_Soln#21 (),Mole_fraction_NC12H25_Soln#21 (),Mole_fraction_NC12H26_Soln#21 (),Mole_fraction_NC16H34_Soln#21 (),Mole_fraction_NC10H20_Soln#21 (),Molecular_weight_Soln#21 (g/mole),Mass_density_Soln#21 (g/cm3),Unburned_hydrocarbons_Soln#21 (ppm),Volatile_organic_compounds_Soln#21 (ppm)
1.069463E-6,15.99127,6.623499E10,1711.418,1711.418,9.025412E-4,1.0,0.7995097,0.001536921,0.02846753,0.01188519,0.00725509,2.433332E-4,0.08231043,0.001006741,0.01055959,0.002614824,4.827204E-5,4.148183E-5,0.02758655,0.002101931,7.175715E-4,0.001091518,4.168943E-4,3.605251E-4,9.233238E-6,0.003620119,3.945637E-4,4.225909E-5,0.01079073,7.073799E-4,0.001141765,1.895462E-5,3.205098E-4,1.666795E-5,2.816124E-4,5.701691E-7,6.643371E-5,9.391118E-9,4.424464E-5,9.502536E-4,7.375942E-5,1.131308E-8,1.719312E-4,0.002692332,4.234142E-4,6.550956E-7,1.084329E-8,1.135131E-7,8.977698E-10,3.778949E-12,3.510359E-11,2.460536E-10,3.684908E-13,3.663437E-10,2.399706E-14,9.020815E-6,7.926076,5.643962E-5,449519.5,449519.5
1.089601E-6,15.99746,6.362508E10,1711.767,1711.767,9.025412E-4,1.0,0.7992911,0.001519857,0.02876199,0.01169908,0.007265966,2.371654E-4,0.08256645,9.943577E-4,0.01067137,0.002595812,4.698206E-5,4.003838E-5,0.02752198,0.002079414,7.281136E-4,0.001098897,4.243895E-4,3.552677E-4,8.679806E-6,0.003557538,3.908897E-4,4.129198E-5,0.01073537,6.988177E-4,0.001160789,1.961946E-5,3.251237E-4,1.71049E-5,2.847306E-4,5.914926E-7,6.235232E-5,8.413398E-9,4.147485E-5,9.398793E-4,6.927021E-5,1.000929E-8,1.603144E-4,0.002687054,4.247586E-4,6.77596E-7,1.135026E-8,1.148465E-7,9.386193E-10,3.923637E-12,3.640904E-11,2.098816E-10,2.650702E-13,2.632586E-10,1.44159E-14,7.796325E-6,7.924623,5.641777E-5,449437.1,449437.1
1.098996E-6,16.00029,6.243448E10,1711.925,1711.925,9.025412E-4,1.0,0.7991906,0.001512055,0.02889761,0.01161402,0.007270614,2.343945E-4,0.08268387,9.886841E-4,0.01072302,0.002586979,4.639843E-5,3.93895E-5,0.02749162,0.002069162,7.32994E-4,0.001102296,4.278709E-4,3.528412E-4,8.43339E-6,0.003528753,3.891754E-4,4.085511E-5,0.01070967,6.94834E-4,0.001169569,1.993165E-5,3.27264E-4,1.730819E-5,2.861663E-4,6.015708E-7,6.052887E-5,7.996135E-9,4.027312E-5,9.350787E-4,6.726668E-5,9.455498E-9,1.551572E-4,0.002684621,4.253696E-4,6.881795E-7,1.159089E-8,1.154638E-7,9.578982E-10,3.991975E-12,3.702424E-11,1.948722E-10,2.27217E-13,2.255609E-10,1.135966E-14,7.282573E-6,7.923954,5.64078E-5,449399.2,449399.2
1.105161E-6,16.00212,6.166232E10,1712.027,1712.027,9.025412E-4,1.0,0.7991251,0.001506989,0.028986,0.0115588,0.007273521,2.326116E-4,0.08276025,9.849959E-4,0.01075673,0.002581194,4.602154E-5,3.89719E-5,0.02747162,0.00206252,7.361839E-4,0.001104513,4.301503E-4,3.512579E-4,8.275614E-6,0.003510004,3.880505E-4,4.057319E-5,0.01069285,6.92224E-4,0.001175298,2.013723E-5,3.286645E-4,1.74414E-5,2.87102E-4,6.082303E-7,5.935938E-5,7.734814E-9,3.951381E-5,9.319419E-4,6.598235E-5,9.109579E-9,1.518604E-4,0.002683035,4.25765E-4,6.951549E-7,1.175025E-8,1.158674E-7,9.706261E-10,4.037116E-12,3.743012E-11,1.856115E-10,2.053485E-13,2.037917E-10,9.715027E-15,6.963782E-6,7.923519,5.640134E-5,449374.4,449374.5
1.125274E-6,16.00799,5.919405E10,1712.351,1712.351,9.025412E-4,1.0,0.7989141,0.001490746,0.02927119,0.01138182,0.007282253,2.26981E-4,0.08300579,9.731508E-4,0.0108658,0.002562393,4.482441E-5,3.765293E-5,0.02740597,0.002041299,7.465215E-4,0.001111666,4.375574E-4,3.461414E-4,7.781545E-6,0.003449601,3.843822E-4,3.967855E-5,0.01063821,6.837365E-4,0.001193811,2.081157E-5,3.332106E-4,1.787486E-5,2.901199E-4,6.302039E-7,5.568762E-5,6.945551E-9,3.718595E-5,9.217825E-4,6.195319E-5,8.069468E-9,1.415656E-4,0.002677913,4.270257E-4,7.180723E-7,1.227794E-8,1.171755E-7,1.012554E-9,4.185995E-12,3.876601E-11,1.583283E-10,1.474064E-13,1.461526E-10,5.817083E-15,6.015769E-6,7.922114,5.638066E-5,449294.8,449294.8
1.13175E-6,16.00985,5.84157E10,1712.453,1712.453,9.025412E-4,1.0,0.798847,0.001485607,0.02936197,0.01132587,0.007284824,2.252271E-4,0.08308367,9.693975E-4,0.01090062,0.002556364,4.444936E-5,3.724212E-5,0.02738472,0.002034611,7.498272E-4,0.001113944,4.399325E-4,3.445101E-4,7.629034E-6,0.003430403,3.832021E-4,3.939848E-5,0.0106207,6.810138E-4,0.001199714,2.102986E-5,3.346668E-4,1.801403E-5,2.910802E-4,6.373598E-7,5.455134E-5,6.710847E-9,3.648262E-5,9.185361E-4,6.070724E-5,7.761693E-9,1.383972E-4,0.002676282,4.274221E-4,7.255028E-7,1.245039E-8,1.175939E-7,1.026184E-9,4.234457E-12,3.919993E-11,1.504269E-10,1.324566E-13,1.312918E-10,4.930679E-15,5.738563E-6,7.921667,5.637413E-5,449269.4,449269.4
1.173906E-6,16.0215,5.353935E10,1713.083,1713.083,9.025412E-4,1.0,0.7984198,0.001453195,0.029941,0.01097337,0.007298886,2.144593E-4,0.08357743,9.456519E-4,0.01112377,0.002517409,4.212453E-5,3.472212E-5,0.02724506,0.00199268,7.710847E-4,0.00112849,4.552765E-4,3.340802E-4,6.708717E-6,0.003308344,3.755383E-4,3.766349E-5,0.01050773,6.634291E-4,0.001237458,2.246413E-5,3.440599E-4,1.891511E-5,2.972012E-4,6.849089E-7,4.766749E-5,5.382791E-9,3.238584E-5,8.976919E-4,5.316738E-5,6.036248E-9,1.193844E-4,0.002665861,4.298943E-4,7.744791E-7,1.360329E-8,1.202859E-7,1.116394E-9,4.556307E-12,4.207016E-11,1.07763E-10,6.578547E-14,6.509139E-11,1.670236E-15,4.217389E-6,7.918815,5.633312E-5,449107.7,449107.7
1.179473E-6,16.02299,5.291959E10,1713.162,1713.162,9.025412E-4,1.0,0.7983646,0.001449044,0.03001595,0.01092829,0.007300412,2.131169E-4,0.08364097,9.426026E-4,0.0111528,0.002512304,4.183203E-5,3.440841E-5,0.02722646,0.001987342,7.738586E-4,0.001130375,4.572874E-4,3.327272E-4,6.596084E-6,0.003292599,3.745294E-4,3.744522E-5,0.01049295,6.611271E-4,0.001242355,2.26552E-5,3.452891E-4,1.903344E-5,2.97993E-4,6.913137E-7,4.682198E-5,5.230599E-9,3.190142E-5,8.949769E-4,5.224218E-5,5.840574E-9,1.170713E-4,0.00266451,4.302072E-4,7.81024E-7,1.375946E-8,1.206374E-7,1.128494E-9,4.599645E-12,4.245508E-11,1.031175E-10,5.995704E-14,5.931145E-11,1.44711E-15,4.048914E-6,7.918446,5.632789E-5,449086.8,449086.8
1.189437E-6,16.02562,5.182415E10,1713.301,1713.301,9.025412E-4,1.0,0.7982665,0.001441687,0.03014924,0.01084843,0.007302961,2.107578E-4,0.08375376,9.371936E-4,0.01120451,0.00250319,4.131659E-5,3.385749E-5,0.02719311,0.001977899,7.788041E-4,0.00113373,4.608776E-4,3.303197E-4,6.399381E-6,0.003264633,3.727259E-4,3.706053E-5,0.01046657,6.570197E-4,0.001251069,2.299809E-5,3.474828E-4,1.924484E-5,2.994006E-4,7.028505E-7,4.534388E-5,4.97017E-9,3.106399E-5,8.901392E-4,5.062515E-5,5.506907E-9,1.130397E-4,0.002662107,4.307595E-4,7.927826E-7,1.404127E-8,1.212643E-7,1.150257E-9,4.677706E-12,4.314749E-11,9.529677E-11,5.077492E-14,5.020892E-11,1.119254E-15,3.763819E-6,7.91779,5.631863E-5,449049.5,449049.5
1.212134E-6,16.03148,4.939425E10,1713.608,1713.608,9.025412E-4,1.0,0.798046,0.001425268,0.03044884,0.01067042,0.007307925,2.055843E-4,0.08400634,9.251002E-4,0.0113211,0.002482546,4.017993E-5,3.265123E-5,0.0271168,0.001956901,7.899791E-4,0.001141276,4.690116E-4,3.249026E-4,5.973734E-6,0.003201948,3.686299E-4,3.621174E-5,0.01040687,6.477285E-4,0.00127068,2.378344E-5,3.524491E-4,1.972441E-5,3.025623E-4,7.29479E-7,4.213933E-5,4.429768E-9,2.928823E-5,8.79224E-4,4.71209E-5,4.819704E-9,1.043523E-4,0.002656699,4.319815E-4,8.197745E-7,1.469402E-8,1.226815E-7,1.20032E-9,4.857881E-12,4.474104E-11,7.961669E-11,3.472501E-14,3.430933E-11,6.220717E-16,3.186128E-6,7.916312,5.629804E-5,448965.8,448965.8
1.224212E-6,16.03453,4.81375E10,1713.766,1713.766,9.025412E-4,1.0,0.7979304,0.001416718,0.03060601,0.01057784,0.007310106,2.0294E-4,0.08413833,9.187914E-4,0.01138248,0.002471627,3.959567E-5,3.203597E-5,0.02707603,0.001946008,7.958748E-4,0.001145239,4.733148E-4,3.22058E-4,5.759422E-6,0.003169165,3.66458E-4,3.577507E-5,0.01037533,6.428235E-4,0.00128098,2.420367E-5,3.550745E-4,1.997844E-5,3.042198E-4,7.438473E-7,4.05229E-5,4.169626E-9,2.841248E-5,8.734751E-4,4.535392E-5,4.491724E-9,9.999866E-5,0.002653859,4.326118E-4,8.342538E-7,1.504751E-8,1.234297E-7,1.227231E-9,4.955113E-12,4.55983E-11,7.235313E-11,2.835629E-14,2.800508E-11,4.548584E-16,2.915448E-6,7.915537,5.628735E-5,448921.8,448921.8
1.230318E-6,16.03605,4.751156E10,1713.844,1713.844,9.025412E-4,1.0,0.7978724,0.001412444,0.03068488,0.0105316,0.007311091,2.016307E-4,0.08420444,9.156344E-4,0.01141335,0.002466124,3.930556E-5,3.17317E-5,0.02705537,0.001940573,7.988424E-4,0.001147229,4.754837E-4,3.206297E-4,5.654163E-6,0.00315274,3.653621E-4,3.555812E-5,0.01035945,6.403544E-4,0.001286152,2.441674E-5,3.563973E-4,2.010657E-5,3.050513E-4,7.511646E-7,3.972832E-5,4.044778E-9,2.798673E-5,8.705841E-4,4.448547E-5,4.335052E-9,9.786576E-5,0.002652432,4.329253E-4,8.416048E-7,1.522786E-8,1.238064E-7,1.240908E-9,5.004635E-12,4.60342E-11,6.893754E-11,2.559382E-14,2.527162E-11,3.882659E-16,2.787419E-6,7.915147,5.628202E-5,448899.7,448899.7
1.233268E-6,16.03678,4.721151E10,1713.881,1713.881,9.025412E-4,1.0,0.7978445,0.00141039,0.03072284,0.01050939,0.007311539,2.010047E-4,0.08423622,9.141173E-4,0.01142821,0.002463471,3.916667E-5,3.158632E-5,0.02704538,0.001937964,8.002725E-4,0.001148187,4.765296E-4,3.199422E-4,5.604043E-6,0.003144843,3.648334E-4,3.545423E-5,0.01035179,6.391644E-4,0.001288642,2.451979E-5,3.570351E-4,2.016838E-5,3.054514E-4,7.547113E-7,3.934983E-5,3.985996E-9,2.778498E-5,8.691915E-4,4.40718E-5,4.261457E-9,9.685141E-5,0.002651746,4.330755E-4,8.451625E-7,1.531536E-8,1.23988E-7,1.24753E-9,5.028641E-12,4.624533E-11,6.734558E-11,2.435609E-14,2.40471E-11,3.596442E-16,2.727572E-6,7.91496,5.627946E-5,448889.1,448889.1
1.244358E-6,16.03949,4.609615E10,1714.019,1714.019,9.025412E-4,1.0,0.7977402,0.001402735,0.03086478,0.01042664,0.007313068,1.986876E-4,0.08435489,9.08457E-4,0.01148387,0.002453518,3.865154E-5,3.104878E-5,0.02700778,0.001928252,8.05632E-4,0.001151771,4.804533E-4,3.173709E-4,5.419699E-6,0.003115352,3.628485E-4,3.506867E-5,0.01032308,6.347056E-4,0.001297955,2.49081E-5,3.594271E-4,2.040036E-5,3.069468E-4,7.681208E-7,3.795691E-5,3.773491E-9,2.704832E-5,8.639767E-4,4.254957E-5,3.996363E-9,9.312783E-5,0.002649177,4.336333E-4,8.585817E-7,1.564661E-8,1.246687E-7,1.272525E-9,5.119415E-12,4.704262E-11,6.167972E-11,2.020818E-14,1.994462E-11,2.695161E-16,2.513639E-6,7.914258,5.626993E-5,448849.3,448849.3
1.258646E-6,16.04293,4.468905E10,1714.193,1714.193,9.025412E-4,1.0,0.7976072,0.001393021,0.0310458,0.01032176,0.007314678,1.957857E-4,0.08450585,9.012661E-4,0.01155504,0.002440754,3.800406E-5,3.03769E-5,0.02695922,0.001915958,8.124951E-4,0.001156346,4.854866E-4,3.140899E-4,5.191523E-6,0.003077834,3.602993E-4,3.458353E-5,0.01028628,6.289979E-4,0.001309841,2.541024E-5,3.624944E-4,2.06982E-5,3.088529E-4,7.855688E-7,3.623119E-5,3.518493E-9,2.614795E-5,8.573083E-4,4.066378E-5,3.680404E-9,8.853534E-5,0.002645898,4.343358E-4,8.759676E-7,1.607865E-8,1.255408E-7,1.304949E-9,5.237563E-12,4.807788E-11,5.507425E-11,1.587851E-14,1.566444E-11,1.856676E-16,2.262245E-6,7.913363,5.625787E-5,448798.5,448798.5
1.269014E-6,16.04538,4.368876E10,1714.315,1714.315,9.025412E-4,1.0,0.7975116,0.001386077,0.03117586,0.01024687,0.007315601,1.93737E-4,0.08461403,8.961194E-4,0.0116063,0.002431535,3.754544E-5,2.990361E-5,0.02692391,0.00190719,8.174452E-4,0.001159636,4.891229E-4,3.117318E-4,5.032329E-6,0.003050947,3.584558E-4,3.42395E-5,0.01025973,6.248837E-4,0.001318385,2.577583E-5,3.647096E-4,2.091355E-5,3.102215E-4,7.983493E-7,3.502625E-5,3.345842E-9,2.552704E-5,8.525056E-4,3.934711E-5,3.467936E-9,8.53427E-5,0.002643541,4.348343E-4,8.886494E-7,1.639583E-8,1.261702E-7,1.328625E-9,5.324138E-12,4.88347E-11,5.07287E-11,1.332636E-14,1.314263E-11,1.416236E-16,2.09559E-6,7.912719,5.624927E-5,448762.0,448762.0
1.272602E-6,16.04622,4.334655E10,1714.357,1714.357,9.025412E-4,1.0,0.7974787,0.001383693,0.03122063,0.01022118,0.007315874,1.930387E-4,0.08465122,8.943515E-4,0.01162397,0.002428353,3.738883E-5,2.974249E-5,0.02691168,0.001904183,8.19153E-4,0.001160769,4.903785E-4,3.109199E-4,4.978436E-6,0.003041705,3.578189E-4,3.412193E-5,0.01025057,6.234649E-4,0.001321327,2.590262E-5,3.654744E-4,2.098794E-5,3.106925E-4,8.027971E-7,3.461817E-5,3.288368E-9,2.531816E-5,8.508501E-4,3.890119E-5,3.397489E-9,8.426409E-5,0.002642729,4.350046E-4,8.930524E-7,1.650635E-8,1.263874E-7,1.33685E-9,5.354274E-12,4.909779E-11,4.930587E-11,1.254164E-14,1.236743E-11,1.289488E-16,2.040788E-6,7.912497,5.624632E-5,448749.4,448749.4
1.280506E-6,16.04806,4.26E10,1714.448,1714.448,9.025412E-4,1.0,0.7974066,0.001378479,0.03131878,0.01016502,0.00731639,1.915203E-4,0.08473265,8.904827E-4,0.01166275,0.002421358,3.704778E-5,2.939252E-5,0.02688471,0.001897615,8.229035E-4,0.001163255,4.931381E-4,3.091399E-4,4.861914E-6,0.003021469,3.564185E-4,3.386574E-5,0.01023044,6.203505E-4,0.001327778,2.61823E-5,3.671551E-4,2.115151E-5,3.117246E-4,8.126356E-7,3.37356E-5,3.165794E-9,2.486877E-5,8.472169E-4,3.793675E-5,3.247747E-9,8.193599E-5,0.002640948,4.353759E-4,9.027726E-7,1.675106E-8,1.268645E-7,1.355016E-9,5.42095E-12,4.967922E-11,4.631257E-11,1.09729E-14,1.081805E-11,1.049098E-16,1.925101E-6,7.91201,5.623989E-5,448721.8,448721.8
1.312669E-6,16.05534,3.966167E10,1714.802,1714.802,9.025412E-4,1.0,0.7971178,0.001357749,0.03171204,0.009942169,0.007317359,1.855999E-4,0.08505768,8.750742E-4,0.01181873,0.00239311,3.571182E-5,2.803359E-5,0.0267747,0.001871581,8.380233E-4,0.001173229,5.042894E-4,3.020063E-4,4.416615E-6,0.002940749,3.507535E-4,3.285979E-5,0.01014923,6.078194E-4,0.001353641,2.732632E-5,3.739441E-4,2.18133E-5,3.158552E-4,8.532817E-7,3.036004E-5,2.718261E-9,2.317761E-5,8.326071E-4,3.424739E-5,2.707251E-9,7.309114E-5,0.002633803,4.368336E-4,9.42658E-7,1.776541E-8,1.2879E-7,1.429659E-9,5.696656E-12,5.207399E-11,3.588389E-11,6.354233E-15,6.259234E-12,4.509758E-17,1.517309E-6,7.910056,5.621439E-5,448611.0,448611.0
1.315722E-6,16.05601,3.939093E10,1714.834,1714.834,9.025412E-4,1.0,0.7970908,0.001355821,0.03174885,0.009921484,0.00731736,1.850589E-4,0.08508801,8.736391E-4,0.01183338,0.002390446,3.558923E-5,2.790987E-5,0.02676424,0.001869167,8.394466E-4,0.001174164,5.053412E-4,3.013383E-4,4.376665E-6,0.002933222,3.502188E-4,3.276727E-5,0.01014158,6.066423E-4,0.001356064,2.743539E-5,3.745842E-4,2.187579E-5,3.162416E-4,8.571906E-7,3.005704E-5,2.679728E-9,2.302782E-5,8.312351E-4,3.391614E-5,2.661223E-9,7.230196E-5,0.002633133,4.369676E-4,9.464708E-7,1.786323E-8,1.289714E-7,1.436803E-9,5.723194E-12,5.230369E-11,3.502522E-11,6.032416E-15,5.941781E-12,4.161743E-17,1.483368E-6,7.909873,5.621203E-5,448600.6,448600.6
1.319656E-6,16.05688,3.904413E10,1714.876,1714.876,9.025412E-4,1.0,0.7970561,0.001353347,0.03179616,0.009894951,0.007317338,1.843669E-4,0.08512695,8.717971E-4,0.01185223,0.00238702,3.543233E-5,2.775178E-5,0.02675075,0.00186607,8.412774E-4,0.001175366,5.066946E-4,3.004801E-4,4.325767E-6,0.002923558,3.495306E-4,3.26488E-5,0.01013175,6.051289E-4,0.001359177,2.757603E-5,3.75408E-4,2.195622E-5,3.167379E-4,8.622403E-7,2.967099E-5,2.631023E-9,2.283743E-5,8.29471E-4,3.349406E-5,2.603175E-9,7.129762E-5,0.002632272,4.371391E-4,9.513905E-7,1.798967E-8,1.292048E-7,1.446021E-9,5.757484E-12,5.260027E-11,3.394943E-11,5.641839E-15,5.556542E-12,3.752994E-17,1.440759E-6,7.909637,5.6209E-5,448587.2,448587.2
1.329226E-6,16.05896,3.820987E10,1714.974,1714.974,9.025412E-4,1.0,0.796972,0.001347375,0.03191067,0.009830939,0.00731718,1.827069E-4,0.0852211,8.673476E-4,0.01189789,0.002378705,3.505545E-5,2.737316E-5,0.02671793,0.001858601,8.457176E-4,0.001178277,5.099795E-4,2.98403E-4,4.204552E-6,0.002900206,3.4786E-4,3.236393E-5,0.01010789,6.014619E-4,0.001366712,2.791874E-5,3.774072E-4,2.215149E-5,3.179385E-4,8.745868E-7,2.875148E-5,2.51675E-9,2.238587E-5,8.251967E-4,3.24886E-5,2.46755E-9,6.891073E-5,0.002630187,4.375513E-4,9.633916E-7,1.829913E-8,1.29771E-7,1.468518E-9,5.841357E-12,5.332473E-11,3.146748E-11,4.792866E-15,4.719338E-12,2.917129E-17,1.342071E-6,7.909067,5.620171E-5,448554.8,448554.8
1.336998E-6,16.06064,3.754218E10,1715.053,1715.053,9.025412E-4,1.0,0.7969041,0.001342573,0.03200305,0.009779514,0.007316946,1.81383E-4,0.08529694,8.63767E-4,0.01193479,0.002371975,3.475434E-5,2.707182E-5,0.02669126,0.001852602,8.493091E-4,0.001180627,5.126387E-4,2.967274E-4,4.108782E-6,0.002881406,3.465073E-4,3.213605E-5,0.01008858,5.984997E-4,0.001372792,2.819762E-5,3.790256E-4,2.230966E-5,3.189067E-4,8.846772E-7,2.802491E-5,2.428174E-9,2.203091E-5,8.217437E-4,3.169396E-5,2.363001E-9,6.703E-5,0.002628504,4.378808E-4,9.731709E-7,1.855236E-8,1.302292E-7,1.486857E-9,5.909942E-12,5.391608E-11,2.95855E-11,4.197464E-15,4.132338E-12,2.376482E-17,1.266863E-6,7.908606,5.619585E-5,448528.7,448528.7
1.348073E-6,16.06299,3.660576E10,1715.163,1715.163,9.025412E-4,1.0,0.7968081,0.001335803,0.03213372,0.009707098,0.007316449,1.795333E-4,0.08540405,8.587158E-4,0.01198709,0.002362422,3.433286E-5,2.66518E-5,0.02665322,0.001844156,8.544041E-4,0.001183954,5.164148E-4,2.943574E-4,3.976372E-6,0.002854873,3.445861E-4,3.181661E-5,0.0100612,5.94304E-4,0.001381393,2.859584E-5,3.813236E-4,2.253437E-5,3.202753E-4,8.991544E-7,2.70203E-5,2.3082E-9,2.154266E-5,8.168517E-4,3.059495E-5,2.222261E-9,6.44375E-5,0.002626122,4.383421E-4,9.871564E-7,1.891617E-8,1.308796E-7,1.513095E-9,6.008406E-12,5.47634E-11,2.709746E-11,3.474465E-15,3.419731E-12,1.774804E-17,1.166903E-6,7.907953,5.618761E-5,448491.7,448491.7
1.352734E-6,16.06397,3.621686E10,1715.209,1715.209,9.025412E-4,1.0,0.796768,0.00133298,0.03218839,0.009676919,0.007316185,1.787674E-4,0.08544879,8.566075E-4,0.012009,0.002358414,3.415809E-5,2.647824E-5,0.02663721,0.001840636,8.565406E-4,0.001185347,5.179993E-4,2.933661E-4,3.922026E-6,0.002843794,3.437798E-4,3.168399E-5,0.01004971,5.925471E-4,0.001384992,2.876372E-5,3.822879E-4,2.262871E-5,3.208476E-4,9.052817E-7,2.660799E-5,2.25979E-9,2.134306E-5,8.148028E-4,3.014379E-5,2.165765E-9,6.337615E-5,0.002625125,4.385335E-4,9.930598E-7,1.907032E-8,1.311525E-7,1.524174E-9,6.050104E-12,5.512163E-11,2.611393E-11,3.208508E-15,3.157653E-12,1.569433E-17,1.12721E-6,7.907679,5.618418E-5,448476.2,448476.2
1.382787E-6,16.07016,3.378151E10,1715.49,1715.49,9.025412E-4,1.0,0.7965124,0.00131512,0.03253631,0.009486426,0.007313724,1.739989E-4,0.08573273,8.432553E-4,0.0121489,0.002332751,3.306674E-5,2.540265E-5,0.02653388,0.001818416,8.702073E-4,0.001194224,5.281507E-4,2.870599E-4,3.590271E-6,0.002773598,3.38614E-4,3.085347E-5,0.009976253,5.813453E-4,0.001407895,2.985012E-5,3.884663E-4,2.323369E-5,3.244851E-4,9.452833E-7,2.409137E-5,1.974652E-9,2.013354E-5,8.0173E-4,2.738843E-5,1.836757E-9,5.693282E-5,0.002618771,4.397288E-4,1.031372E-6,2.007898E-8,1.328996E-7,1.596118E-9,6.322689E-12,5.745494E-11,2.057268E-11,1.916845E-15,1.885363E-12,7.079189E-18,9.014595E-7,7.905935,5.616256E-5,448377.2,448377.2
1.389653E-6,16.07153,3.324224E10,1715.552,1715.552,9.025412E-4,1.0,0.7964548,0.001311123,0.0326147,0.009443883,0.007312984,1.729494E-4,0.08579651,8.402627E-4,0.01218053,0.002326932,3.282582E-5,2.516715E-5,0.02651026,0.001813451,8.733034E-4,0.001196228,5.304539E-4,2.856398E-4,3.518827E-6,0.002757859,3.37442E-4,3.066954E-5,0.009959613,5.788174E-4,0.001413055,3.009925E-5,3.898683E-4,2.33711E-5,3.253036E-4,9.54542E-7,2.354964E-5,1.915581E-9,1.987488E-5,7.98777E-4,2.679488E-5,1.769476E-9,5.555385E-5,0.002617337,4.399926E-4,1.040184E-6,2.031299E-8,1.332959E-7,1.612674E-9,6.385878E-12,5.799372E-11,1.948165E-11,1.703654E-15,1.675471E-12,5.900381E-18,8.565418E-7,7.905541,5.615775E-5,448354.9,448354.9
1.394028E-6,16.07241,3.290191E10,1715.591,1715.591,9.025412E-4,1.0,0.7964182,0.001308592,0.03266444,0.009416958,0.007312479,1.722881E-4,0.08583695,8.383665E-4,0.01220063,0.002323232,3.267387E-5,2.501899E-5,0.0264952,0.001810309,8.752714E-4,0.0011975,5.319185E-4,2.847389E-4,3.474112E-6,0.002747885,3.366968E-4,3.055342E-5,0.009949037,5.772126E-4,0.001416329,3.025818E-5,3.907599E-4,2.34585E-5,3.258227E-4,9.604657E-7,2.321062E-5,1.879029E-9,1.971326E-5,7.969016E-4,2.642334E-5,1.728007E-9,5.469239E-5,0.002616427,4.40159E-4,1.045811E-6,2.046281E-8,1.335478E-7,1.623248E-9,6.426328E-12,5.833818E-11,1.881688E-11,1.580322E-15,1.554062E-12,5.253841E-18,8.290891E-7,7.905291,5.61547E-5,448340.7,448340.7
1.402848E-6,16.07415,3.222343E10,1715.668,1715.668,9.025412E-4,1.0,0.7963449,0.001303526,0.03276422,0.009363119,0.007311383,1.709723E-4,0.08591798,8.345703E-4,0.01224098,0.002315795,3.237127E-5,2.47248E-5,0.02646485,0.001804025,8.792263E-4,0.001200053,5.348633E-4,2.829323E-4,3.385853E-6,0.002727916,3.351986E-4,3.032189E-5,0.009927785,5.739923E-4,0.001422896,3.057892E-5,3.925527E-4,2.36343E-5,3.268636E-4,9.724607E-7,2.254162E-5,1.807821E-9,1.939482E-5,7.931368E-4,2.568994E-5,1.647595E-9,5.299579E-5,0.002614601,4.404902E-4,1.05718E-6,2.076643E-8,1.340543E-7,1.644614E-9,6.508286E-12,5.903514E-11,1.754499E-11,1.358014E-15,1.335254E-12,4.156984E-18,7.763773E-7,7.904788,5.614861E-5,448312.2,448312.2
