Time_Soln#22 (sec),Volume_Soln#22 (cm3),Volumetric_heat_production_rate_Soln#22 (erg/cm3-sec),Surface_temperature_Soln#22 (K),Temperature_Soln#22 (K),Mass_Soln#22 (g),Pressure_Soln#22 (atm),Mole_fraction_H2_Soln#22 (),Mole_fraction_H_Soln#22 (),Mole_fraction_CH4_Soln#22 (),Mole_fraction_CH3_Soln#22 (),Mole_fraction_C2H6_Soln#22 (),Mole_fraction_C2H5_Soln#22 (),Mole_fraction_C2H4_Soln#22 (),Mole_fraction_C2H3_Soln#22 (),Mole_fraction_C2H2_Soln#22 (),Mole_fraction_C3H8_Soln#22 (),Mole_fraction_IC3H7_Soln#22 (),Mole_fraction_NC3H7_Soln#22 (),Mole_fraction_C3H6_Soln#22 (),Mole_fraction_C3H5-A_Soln#22 (),Mole_fraction_C3H4-P_Soln#22 (),Mole_fraction_C3H4-A_Soln#22 (),Mole_fraction_C3H3_Soln#22 (),Mole_fraction_NC4H10_Soln#22 (),Mole_fraction_PC4H9_Soln#22 (),Mole_fraction_C4H8-1_Soln#22 (),Mole_fraction_C4H8-2_Soln#22 (),Mole_fraction_C4H71-3_Soln#22 (),Mole_fraction_C4H6_Soln#22 (),Mole_fraction_C4H5_Soln#22 (),Mole_fraction_C4H4_Soln#22 (),Mole_fraction_C4H2_Soln#22 (),Mole_fraction_C6H6_Soln#22 (),Mole_fraction_FULVENE_Soln#22 (),Mole_fraction_C5H6_Soln#22 (),Mole_fraction_C10H8_Soln#22 (),Mole_fraction_NC5H12_Soln#22 (),Mole_fraction_NC5H11_Soln#22 (),Mole_fraction_NC5H10_Soln#22 (),Mole_fraction_LC5H8_Soln#22 (),Mole_fraction_NC6H12_Soln#22 (),Mole_fraction_NC7H15_Soln#22 (),Mole_fraction_NC7H14_Soln#22 (),Mole_fraction_C7H8_Soln#22 (),Mole_fraction_C7H7_Soln#22 (),Mole_fraction_C6H5C2H_Soln#22 (),Mole_fraction_C12H8_Soln#22 (),Mole_fraction_C14H10_Soln#22 (),Mole_fraction_C16H10_Soln#22 (),Mole_fraction_BIN1B_Soln#22 (),Mole_fraction_BIN1A_Soln#22 (),Mole_fraction_NC10H21_Soln#22 (),Mole_fraction_NC12H25_Soln#22 (),Mole_fraction_NC12H26_Soln#22 (),Mole_fraction_NC16H34_Soln#22 (),Mole_fraction_NC10H20_Soln#22 (),Molecular_weight_Soln#22 (g/mole),Mass_density_Soln#22 (g/cm3),Unburned_hydrocarbons_Soln#22 (ppm),Volatile_organic_compounds_Soln#22 (ppm)
4.685007E-6,16.2856,-1.311814E10,1745.363,1745.363,8.80528E-4,1.0,0.778182,7.403858E-4,0.05544153,0.003126389,0.004632782,4.527139E-5,0.09964313,3.170866E-4,0.02525366,4.725879E-4,3.588988E-6,2.396113E-6,0.01415326,7.250274E-4,0.002077993,0.0017507,0.001486511,1.070134E-5,1.862254E-8,2.067773E-4,4.320662E-5,5.084815E-6,0.004172301,1.231509E-4,0.002600107,2.226008E-4,0.001032631,7.619191E-5,4.339283E-4,1.864404E-5,5.679835E-9,8.483353E-12,1.099669E-6,6.462619E-5,1.95191E-8,8.31124E-15,1.154686E-10,0.002033669,4.677281E-4,1.093682E-5,3.730298E-7,3.37935E-7,1.973129E-8,2.643272E-10,1.103247E-9,1.92983E-29,1.92209E-60,1.56396E-57,-7.942648E-68,1.760292E-24,7.743603,5.406788E-5,439170.8,439170.8
4.750948E-6,16.28624,-1.304525E10,1745.124,1745.124,8.80528E-4,1.0,0.7780539,7.338007E-4,0.05562488,0.003085126,0.004598216,4.458755E-5,0.09972169,3.130831E-4,0.02537642,4.612098E-4,3.484773E-6,2.321613E-6,0.01402753,7.163404E-4,0.002088599,0.001752773,0.001490266,1.018223E-5,1.76146E-8,2.015396E-4,4.222021E-5,5.000504E-6,0.004133482,1.207162E-4,0.002604307,2.255243E-4,0.001040779,7.673834E-5,4.340393E-4,1.909228E-5,5.394709E-9,8.210286E-12,1.07286E-6,6.246137E-5,1.873515E-8,7.820283E-15,1.080506E-10,0.002028991,4.66135E-4,1.113132E-5,3.821617E-7,3.409494E-7,2.014093E-8,2.745313E-10,1.135613E-9,9.895006E-30,3.664204E-61,2.988382E-58,-5.111203E-68,9.095365E-25,7.742241,5.406577E-5,439093.6,439093.6
4.805343E-6,16.28674,-1.298421E10,1744.927,1744.927,8.80528E-4,1.0,0.7779501,7.284817E-4,0.0557736,0.003051942,0.004570027,4.403786E-5,0.0997846,3.098609E-4,0.02547651,4.520695E-4,3.401805E-6,2.262379E-6,0.01392528,7.093205E-4,0.002097202,0.001754415,0.001493222,9.774646E-6,1.682875E-8,1.973798E-4,4.143389E-5,4.932959E-6,0.004102115,1.187695E-4,0.002607625,2.279206E-4,0.001047447,7.718417E-5,4.341154E-4,1.946378E-5,5.172845E-9,7.994426E-12,1.051496E-6,6.074236E-5,1.81178E-8,7.440769E-15,1.023444E-10,0.002025182,4.648254E-4,1.129169E-5,3.897469E-7,3.434285E-7,2.048101E-8,2.831176E-10,1.16265E-9,5.703016E-30,9.285137E-62,7.586955E-59,-3.555066E-68,5.275012E-25,7.741133,5.406411E-5,439030.7,439030.7
4.813556E-6,16.28681,-1.297494E10,1744.898,1744.898,8.80528E-4,1.0,0.7779346,7.276874E-4,0.05579585,0.003046999,0.004565797,4.395599E-5,0.09979395,3.093807E-4,0.02549153,4.507086E-4,3.38951E-6,2.253608E-6,0.01390996,7.08272E-4,0.002098489,0.001754657,0.001493657,9.714691E-6,1.671124E-8,1.967641E-4,4.131728E-5,4.922916E-6,0.00409743,1.184804E-4,0.002608114,2.282812E-4,0.001048449,7.725109E-5,4.341258E-4,1.952001E-5,5.140358E-9,7.962554E-12,1.048328E-6,6.048799E-5,1.802684E-8,7.384987E-15,1.015138E-10,0.002024611,4.64628E-4,1.13159E-5,3.908962E-7,3.438023E-7,2.053252E-8,2.844274E-10,1.166758E-9,5.249639E-30,7.560944E-62,6.179864E-59,-3.366096E-68,4.86021E-25,7.740967,5.406387E-5,439021.3,439021.3
5.154952E-6,16.28951,-1.257895E10,1743.689,1743.689,8.80528E-4,1.0,0.7773208,6.965625E-4,0.05667851,0.002855551,0.004395616,4.078983E-5,0.1001512,2.907429E-4,0.02609585,3.982307E-4,2.926727E-6,1.924666E-6,0.01329822,6.671223E-4,0.002149497,0.001763586,0.001509372,7.545161E-6,1.263399E-8,1.737131E-4,3.690948E-5,4.537976E-6,0.003913656,1.074609E-4,0.002626057,2.430025E-4,0.001089222,7.994822E-5,4.34308E-4,2.188622E-5,3.989164E-9,6.784229E-12,9.286558E-7,5.098921E-5,1.470246E-8,5.460931E-15,7.294084E-11,0.002001709,4.565196E-4,1.232078E-5,4.396118E-7,3.592153E-7,2.271361E-8,3.41988E-10,1.343686E-9,1.750919E-31,8.06604E-65,6.745182E-62,-3.54509E-69,1.682805E-26,7.734323,5.405492E-5,438644.5,438644.5
5.198597E-6,16.2898,-1.25274E10,1743.537,1743.537,8.80528E-4,1.0,0.7772466,6.928334E-4,0.05678569,0.002832913,0.004374634,4.041608E-5,0.1001927,2.885339E-4,0.02617043,3.920614E-4,2.873776E-6,1.887194E-6,0.01322341,6.621828E-4,0.002155681,0.001764575,0.001511067,7.30839E-6,1.219914E-8,1.710887E-4,3.640238E-5,4.492979E-6,0.003891615,1.061813E-4,0.002628037,2.448476E-4,0.001094312,8.028154E-5,4.343E-4,2.219248E-5,3.866359E-9,6.652029E-12,9.148935E-7,4.991307E-5,1.433478E-8,5.260373E-15,7.000159E-11,0.001998894,4.554977E-4,1.244901E-5,4.459695E-7,3.611698E-7,2.299803E-8,3.497865E-10,1.367159E-9,1.134618E-31,2.802324E-65,2.290914E-62,-2.66569E-69,1.095479E-26,7.733508,5.405394E-5,438598.3,438598.3
5.209362E-6,16.28987,-1.251467E10,1743.5,1743.5,8.80528E-4,1.0,0.7772284,6.919218E-4,0.05681194,0.002827389,0.004369485,4.03249E-5,0.1002028,2.879947E-4,0.02618874,3.905573E-4,2.860914E-6,1.878097E-6,0.01320507,6.60975E-4,0.002157194,0.001764814,0.001511475,7.251252E-6,1.209515E-8,1.704515E-4,3.62791E-5,4.482016E-6,0.003886226,1.058698E-4,0.002628515,2.453014E-4,0.001095563,8.036337E-5,4.34297E-4,2.226814E-5,3.836794E-9,6.619995E-12,9.115478E-7,4.965203E-5,1.424587E-8,5.212361E-15,6.929707E-11,0.001998203,4.552462E-4,1.248063E-5,4.47542E-7,3.616513E-7,2.306838E-8,3.517254E-10,1.372978E-9,1.019734E-31,2.121748E-65,1.757623E-62,-2.485009E-69,9.856621E-27,7.733309,5.40537E-5,438587.0,438587.0
5.246021E-6,16.29011,-1.247126E10,1743.373,1743.373,8.80528E-4,1.0,0.7771669,6.888414E-4,0.05690079,0.00280875,0.004352027,4.001733E-5,0.1002369,2.861751E-4,0.02625082,3.854871E-4,2.817689E-6,1.847543E-6,0.01314296,6.568926E-4,0.002162316,0.001765613,0.001512834,7.060334E-6,1.175538E-8,1.683111E-4,3.586447E-5,4.445075E-6,0.003868014,1.048212E-4,0.002630114,2.468432E-4,0.001099813,8.064089E-5,4.342839E-4,2.252616E-5,3.738271E-9,6.512572E-12,9.002961E-7,4.877592E-5,1.394826E-8,5.053887E-15,6.696077E-11,0.001995861,4.543914E-4,1.258828E-5,4.529106E-7,3.632897E-7,2.330852E-8,3.583743E-10,1.392883E-9,7.09673E-32,8.63351E-66,7.160538E-63,-1.957783E-69,6.885712E-27,7.732632,5.40529E-5,438548.6,438548.6
5.267213E-6,16.29025,-1.244633E10,1743.299,1743.299,8.80528E-4,1.0,0.7771316,6.870772E-4,0.05695178,0.002798095,0.004341989,3.984155E-5,0.1002562,2.851345E-4,0.02628653,3.825916E-4,2.793095E-6,1.83017E-6,0.01310728,6.545539E-4,0.002165254,0.001766065,0.001513599,6.952456E-6,1.157156E-8,1.670939E-4,3.562838E-5,4.423992E-6,0.003857582,1.042232E-4,0.002631018,2.477318E-4,0.001102261,8.080054E-5,4.342744E-4,2.267556E-5,3.682802E-9,6.451612E-12,8.938887E-7,4.82782E-5,1.377973E-8,4.966181E-15,6.565396E-11,0.001994515,4.538984E-4,1.265049E-5,4.560232E-7,3.642357E-7,2.344774E-8,3.622497E-10,1.40445E-9,5.753649E-32,5.123394E-66,4.252256E-63,-1.705662E-69,5.594759E-27,7.732243,5.405246E-5,438526.5,438526.5
5.272456E-6,16.29028,-1.243995E10,1743.281,1743.281,8.80528E-4,1.0,0.7771229,6.866427E-4,0.05696435,0.002795473,0.004339512,3.97983E-5,0.100261,2.848783E-4,0.02629534,3.818793E-4,2.787056E-6,1.825905E-6,0.01309848,6.539777E-4,0.002165979,0.001766175,0.001513786,6.926049E-6,1.152035E-8,1.66795E-4,3.557036E-5,4.418806E-6,0.003855012,1.040762E-4,0.00263124,2.479514E-4,0.001102865,8.083994E-5,4.342719E-4,2.271254E-5,3.669252E-9,6.436659E-12,8.923146E-7,4.815606E-5,1.373843E-8,4.943736E-15,6.533592E-11,0.001994183,4.537766E-4,1.266587E-5,4.567942E-7,3.644697E-7,2.348223E-8,3.632121E-10,1.407318E-9,5.463051E-32,4.504328E-66,3.739096E-63,-1.648542E-69,5.315046E-27,7.732147,5.405235E-5,438521.1,438521.1
5.279277E-6,16.29033,-1.243186E10,1743.258,1743.258,8.80528E-4,1.0,0.7771116,6.860783E-4,0.05698068,0.002792069,0.004336292,3.974215E-5,0.1002672,2.845458E-4,0.02630679,3.809549E-4,2.779224E-6,1.820375E-6,0.01308705,6.532294E-4,0.002166919,0.001766319,0.001514028,6.891856E-6,1.145577E-8,1.664075E-4,3.549513E-5,4.412078E-6,0.003851675,1.038855E-4,0.002631527,2.482369E-4,0.001103652,8.089116E-5,4.342684E-4,2.276068E-5,3.651706E-9,6.417278E-12,8.902729E-7,4.799773E-5,1.368493E-8,4.914965E-15,6.492418E-11,0.001993751,4.536181E-4,1.268589E-5,4.577981E-7,3.64774E-7,2.352713E-8,3.644665E-10,1.411055E-9,5.107152E-32,3.810792E-66,3.164093E-63,-1.577132E-69,4.972265E-27,7.732022,5.40522E-5,438514.0,438514.0
5.371031E-6,16.29088,-1.232295E10,1742.943,1742.943,8.80528E-4,1.0,0.7769618,6.786073E-4,0.05719759,0.00274714,0.004293376,3.900142E-5,0.1003483,2.801548E-4,0.02645957,3.687774E-4,2.676695E-6,1.748058E-6,0.01293493,6.433176E-4,0.002179406,0.001768172,0.001517131,6.449509E-6,1.065831E-8,1.613375E-4,3.45085E-5,4.32351E-6,0.003807484,1.013795E-4,0.002635237,2.520581E-4,0.001114165,8.157431E-5,4.342077E-4,2.340995E-5,3.425509E-9,6.164613E-12,8.635022E-7,4.593049E-5,1.299009E-8,4.55203E-15,5.965615E-11,0.001987998,4.51496E-4,1.295501E-5,4.713695E-7,3.688597E-7,2.413413E-8,3.815787E-10,1.461768E-9,2.072051E-32,4.083145E-67,3.40042E-64,-8.712499E-70,2.036178E-27,7.730362,5.405036E-5,438419.9,438419.9
5.403025E-6,16.29107,-1.228502E10,1742.834,1742.834,8.80528E-4,1.0,0.7769104,6.760528E-4,0.05727207,0.002731836,0.004278579,3.874929E-5,0.1003758,2.786582E-4,0.02651228,3.646396E-4,2.642128E-6,1.72371E-6,0.0128826,6.399261E-4,0.002183688,0.001768787,0.00151815,6.302589E-6,1.041433E-8,1.596293E-4,3.417514E-5,4.293444E-6,0.00379237,1.005306E-4,0.002636469,2.533824E-4,0.001117806,8.181006E-5,4.341807E-4,2.363708E-5,3.350869E-9,6.079871E-12,8.544578E-7,4.523587E-5,1.275813E-8,4.436206E-15,5.794077E-11,0.001986015,4.507599E-4,1.304879E-5,4.761312E-7,3.702813E-7,2.43471E-8,3.876493E-10,1.479647E-9,1.51237E-32,1.865722E-67,1.555378E-64,-7.085285E-70,1.490951E-27,7.729791,5.404975E-5,438387.5,438387.5
5.410481E-6,16.29111,-1.227614E10,1742.808,1742.808,8.80528E-4,1.0,0.7768984,6.754612E-4,0.05728934,0.002728297,0.004275143,3.869099E-5,0.1003821,2.783121E-4,0.02652453,3.636835E-4,2.63416E-6,1.718101E-6,0.01287046,6.391407E-4,0.002184681,0.001768928,0.001518382,6.268891E-6,1.034816E-8,1.592357E-4,3.409825E-5,4.286498E-6,0.00378887,1.003346E-4,0.002636752,2.536904E-4,0.001118652,8.186481E-5,4.34174E-4,2.369006E-5,3.333787E-9,6.060369E-12,8.523718E-7,4.507594E-5,1.270484E-8,4.408049E-15,5.755006E-11,0.001985554,4.505887E-4,1.307063E-5,4.77243E-7,3.706124E-7,2.439682E-8,3.890718E-10,1.483828E-9,1.405873E-32,1.557494E-67,1.298735E-64,-6.753216E-70,1.386992E-27,7.729658,5.404961E-5,438379.9,438379.9
5.554812E-6,16.29188,-1.210501E10,1742.321,1742.321,8.80528E-4,1.0,0.7766724,6.642775E-4,0.05761747,0.002661685,0.004209542,3.75945E-5,0.1005003,2.717917E-4,0.02675856,3.45746E-4,2.486042E-6,1.613998E-6,0.01263931,6.24277E-4,0.002203514,0.001771492,0.001522553,5.653707E-6,9.256106E-9,1.519208E-4,3.2665E-5,4.156291E-6,0.003722676,9.666965E-5,0.002641901,2.596085E-4,0.001134895,8.291141E-5,4.340139E-4,2.471949E-5,3.023139E-9,5.699944E-12,8.134876E-7,4.211536E-5,1.172568E-8,3.918439E-15,5.051991E-11,0.001976763,4.472963E-4,1.349315E-5,4.989273E-7,3.770047E-7,2.536671E-8,4.171851E-10,1.565843E-9,3.415038E-33,4.516978E-69,3.784234E-66,-2.669686E-70,3.417161E-28,7.727128,5.404705E-5,438236.5,438236.5
5.583921E-6,16.29202,-1.207062E10,1742.223,1742.223,8.80528E-4,1.0,0.7766279,6.62082E-4,0.05768225,0.002648676,0.004196518,3.738056E-5,0.1005232,2.705173E-4,0.02680509,3.422566E-4,2.457531E-6,1.593998E-6,0.01259356,6.213561E-4,0.002207226,0.001771972,0.001523319,5.537806E-6,9.055816E-9,1.505132E-4,3.23882E-5,4.130979E-6,0.003709677,9.595928E-5,0.002642868,2.60792E-4,0.001138139,8.311946E-5,4.33975E-4,2.492794E-5,2.964975E-9,5.631022E-12,8.059785E-7,4.154832E-5,1.153976E-8,3.828275E-15,4.922485E-11,0.001975018,4.466375E-4,1.357826E-5,5.033375E-7,3.782903E-7,2.556398E-8,4.229881E-10,1.582631E-9,2.570421E-33,2.227843E-69,1.868238E-66,-2.21577E-70,2.579229E-28,7.726627,5.404657E-5,438208.0,438208.0
5.590374E-6,16.29206,-1.206293E10,1742.201,1742.201,8.80528E-4,1.0,0.776618,6.61598E-4,0.05769655,0.002645811,0.00419364,3.733345E-5,0.1005282,2.702366E-4,0.02681537,3.414888E-4,2.45127E-6,1.589609E-6,0.01258345,6.207121E-4,0.002208044,0.001772076,0.001523486,5.512469E-6,9.011187E-9,1.502041E-4,3.232738E-5,4.12541E-6,0.003706811,9.580307E-5,0.002643079,2.610539E-4,0.001138856,8.316545E-5,4.339661E-4,2.497419E-5,2.952273E-9,5.615908E-12,8.043285E-7,4.142393E-5,1.149905E-8,3.808491E-15,4.894293E-11,0.001974632,4.464918E-4,1.359713E-5,5.043168E-7,3.785751E-7,2.560779E-8,4.242806E-10,1.586364E-9,2.413868E-33,1.906191E-69,1.598851E-66,-2.126261E-70,2.423638E-28,7.726516,5.404646E-5,438201.7,438201.8
5.763847E-6,16.29285,-1.185883E10,1741.626,1741.626,8.80528E-4,1.0,0.7763598,6.489362E-4,0.0580728,0.002571251,0.004117507,3.610864E-5,0.1006573,2.62925E-4,0.02708789,3.215929E-4,2.290699E-6,1.477247E-6,0.01231704,6.038451E-4,0.002229543,0.001774674,0.001527528,4.876642E-6,7.918963E-9,1.422757E-4,3.076178E-5,3.981123E-6,0.003631818,9.176817E-5,0.002648341,2.680336E-4,0.00115796,8.438346E-5,4.336895E-4,2.622216E-5,2.635114E-9,5.230639E-12,7.618602E-7,3.825041E-5,1.046883E-8,3.322262E-15,4.201431E-11,0.001964424,4.426055E-4,1.410362E-5,5.308697E-7,3.862118E-7,2.679586E-8,4.598528E-10,1.68823E-9,4.471597E-34,2.833059E-71,2.393985E-68,-7.050969E-71,4.563473E-29,7.72359,5.404384E-5,438035.8,438035.8
5.866569E-6,16.29326,-1.173905E10,1741.29,1741.29,8.80528E-4,1.0,0.7762122,6.417429E-4,0.05828846,0.002529224,0.004073518,3.541934E-5,0.1007287,2.587987E-4,0.02724579,3.104581E-4,2.202227E-6,1.415534E-6,0.01216383,5.942466E-4,0.002241819,0.001776022,0.001529545,4.538189E-6,7.349861E-9,1.37904E-4,2.989411E-5,3.900356E-6,0.003589198,8.951993E-5,0.002651102,2.721123E-4,0.001169105,8.508856E-5,4.334943E-4,2.696514E-5,2.467708E-9,5.020303E-12,7.383264E-7,3.651633E-5,9.912888E-9,3.070321E-15,3.845938E-11,0.001958521,4.403349E-4,1.440294E-5,5.467953E-7,3.907163E-7,2.750872E-8,4.81666E-10,1.749913E-9,1.659447E-34,2.437341E-72,2.091208E-69,-3.682021E-71,1.709531E-29,7.721902,5.404246E-5,437940.1,437940.1
5.879825E-6,16.29331,-1.172367E10,1741.247,1741.247,8.80528E-4,1.0,0.7761935,6.408304E-4,0.05831592,0.00252391,0.004067899,3.533224E-5,0.1007376,2.582767E-4,0.02726598,3.090546E-4,2.191146E-6,1.407815E-6,0.0121443,5.930282E-4,0.00224338,0.001776186,0.001529785,4.496414E-6,7.275895E-9,1.373562E-4,2.978516E-5,3.890172E-6,0.00358379,8.9237E-5,0.002651439,2.726358E-4,0.001170534,8.517869E-5,4.334675E-4,2.706122E-5,2.447084E-9,4.994054E-12,7.353715E-7,3.629992E-5,9.843857E-9,3.038872E-15,3.802568E-11,0.001957767,4.400435E-4,1.444154E-5,5.488614E-7,3.912968E-7,2.760122E-8,4.845217E-10,1.757947E-9,1.460544E-34,1.767927E-72,1.523185E-69,-3.386695E-71,1.506427E-29,7.721686,5.40423E-5,437927.8,437927.8
5.883834E-6,16.29333,-1.171904E10,1741.234,1741.234,8.80528E-4,1.0,0.7761878,6.405552E-4,0.05832421,0.002522308,0.004066202,3.530598E-5,0.1007403,2.581193E-4,0.02727208,3.086316E-4,2.18781E-6,1.405491E-6,0.0121384,5.926606E-4,0.00224385,0.001776236,0.001529857,4.483864E-6,7.254039E-9,1.371912E-4,2.975235E-5,3.887103E-6,0.003582159,8.915176E-5,0.002651541,2.72794E-4,0.001170966,8.520592E-5,4.334594E-4,2.709029E-5,2.440888E-9,4.986155E-12,7.344815E-7,3.62348E-5,9.8231E-9,3.029489E-15,3.78955E-11,0.001957539,4.399555E-4,1.445321E-5,5.494867E-7,3.914723E-7,2.762922E-8,4.853872E-10,1.76038E-9,1.405246E-34,1.604088E-72,1.384024E-69,-3.302173E-71,1.449915E-29,7.721621,5.404224E-5,437924.2,437924.2
5.891578E-6,16.29336,-1.171002E10,1741.208,1741.208,8.80528E-4,1.0,0.7761769,6.400244E-4,0.0583402,0.00251922,0.004062929,3.525536E-5,0.1007455,2.57816E-4,0.02728385,3.078167E-4,2.181386E-6,1.401018E-6,0.01212703,5.919518E-4,0.002244758,0.00177633,0.001529995,4.459737E-6,7.212741E-9,1.368736E-4,2.968915E-5,3.88119E-6,0.003579014,8.898754E-5,0.002651736,2.730994E-4,0.0011718,8.525844E-5,4.334435E-4,2.714644E-5,2.428977E-9,4.970952E-12,7.327674E-7,3.610946E-5,9.783169E-9,3.011566E-15,3.764547E-11,0.001957099,4.397855E-4,1.447575E-5,5.506953E-7,3.918112E-7,2.768333E-8,4.870615E-10,1.765084E-9,1.304677E-34,1.331394E-72,1.15223E-69,-3.145246E-71,1.347087E-29,7.721496,5.404215E-5,437917.0,437917.0
6.026307E-6,16.29384,-1.155477E10,1740.774,1740.774,8.80528E-4,1.0,0.7759901,6.309791E-4,0.05861386,0.002466788,0.004006672,3.439677E-5,0.1008326,2.526618E-4,0.02748645,2.940352E-4,2.073564E-6,1.326052E-6,0.01193201,5.798604E-4,0.002260267,0.001777854,0.001532161,4.061793E-6,6.5586E-9,1.315374E-4,2.862486E-5,3.781121E-6,0.003525403,8.621516E-5,0.002654907,2.783772E-4,0.001186197,8.616189E-5,4.331491E-4,2.812579E-5,2.233087E-9,4.716799E-12,7.039041E-7,3.401471E-5,9.119684E-9,2.722787E-15,3.358986E-11,0.001949538,4.368498E-4,1.486749E-5,5.718561E-7,3.976976E-7,2.863108E-8,5.166977E-10,1.84783E-9,3.577187E-35,4.043929E-74,4.515072E-71,-1.349551E-71,3.737889E-30,7.719341,5.404056E-5,437794.8,437794.8
6.140933E-6,16.2942,-1.142421E10,1740.408,1740.408,8.80528E-4,1.0,0.775836,6.235552E-4,0.05884022,0.002424041,0.003959839,3.369779E-5,0.1009023,2.484555E-4,0.02765563,2.82882E-4,1.987425E-6,1.266333E-6,0.01177031,5.699209E-4,0.002273041,0.001778979,0.001533671,3.753755E-6,6.043419E-9,1.272662E-4,2.776957E-5,3.700016E-6,0.003481393,8.397729E-5,0.002657297,2.828157E-4,0.001198289,8.691517E-5,4.328729E-4,2.896222E-5,2.082056E-9,4.515152E-12,6.807121E-7,3.23544E-5,8.599043E-9,2.501148E-15,3.053813E-11,0.001943234,4.343838E-4,1.520013E-5,5.900582E-7,4.026909E-7,2.944681E-8,5.426706E-10,1.919576E-9,1.197629E-35,-9.571904E-75,2.826837E-72,-6.606534E-72,1.263926E-30,7.717549,5.403935E-5,437693.2,437693.2
7.521553E-6,16.29617,-9.996254E9,1736.314,1736.314,8.80528E-4,1.0,0.7742651,5.498435E-4,0.06118135,0.0020139,0.003460734,2.705133E-5,0.1014791,2.078972E-4,0.02949994,1.810281E-4,1.246988E-6,7.608994E-7,0.01008128,4.704115E-4,0.002400809,0.00178243,0.001533175,1.516083E-6,2.558407E-9,8.977227E-5,2.013193E-5,2.944579E-6,0.003044681,6.357684E-5,0.00266903,3.329106E-4,0.00133401,9.498266E-5,4.282714E-4,3.917338E-5,9.840486E-10,2.826974E-12,4.740862E-7,1.869889E-5,4.501438E-9,1.01487E-15,1.09294E-11,0.001874956,4.069536E-4,1.915572E-5,8.229272E-7,4.621114E-7,3.993666E-8,9.101724E-10,2.876457E-9,-6.085212E-39,-3.142297E-70,-1.414199E-71,-2.756646E-75,-5.811202E-34,7.698461,5.403282E-5,436610.6,436610.6
7.594023E-6,16.29618,-9.929284E9,1736.113,1736.113,8.80528E-4,1.0,0.7741948,5.466241E-4,0.06128778,0.001996594,0.003437458,2.677388E-5,0.1014985,2.061775E-4,0.02958832,1.76997E-4,1.21938E-6,7.423998E-7,0.01000398,4.660315E-4,0.002406361,0.001782186,0.001532406,1.44873E-6,2.466777E-9,8.832481E-5,1.983251E-5,2.913651E-6,0.003025656,6.276066E-5,0.002668974,3.353844E-4,0.001340685,9.535892E-5,4.279857E-4,3.971235E-5,9.501601E-10,2.76531E-12,4.660195E-7,1.821668E-5,4.363173E-9,9.741481E-16,1.042164E-11,0.001871702,4.056262E-4,1.936062E-5,8.358151E-7,4.652071E-7,4.052051E-8,9.322503E-10,2.931214E-9,-1.590207E-35,-3.001984E-70,-1.387853E-71,-2.33426E-76,-6.46768E-33,7.697567,5.403279E-5,436560.0,436560.0
7.595693E-6,16.29618,-9.927741E9,1736.109,1736.109,8.80528E-4,1.0,0.7741932,5.465505E-4,0.06129022,0.001996199,0.003436925,2.676755E-5,0.1014989,2.061383E-4,0.02959035,1.769054E-4,1.218754E-6,7.419805E-7,0.01000221,4.659314E-4,0.002406487,0.00178218,0.001532388,1.447217E-6,2.463923E-9,8.829191E-5,1.98257E-5,2.912946E-6,0.003025221,6.274209E-5,0.002668972,3.354413E-4,0.001340839,9.536754E-5,4.279791E-4,3.972477E-5,9.493988E-10,2.763912E-12,4.658361E-7,1.820577E-5,4.36005E-9,9.731254E-16,1.041039E-11,0.001871627,4.055958E-4,1.936534E-5,8.361128E-7,4.652784E-7,4.0534E-8,9.327623E-10,2.93248E-9,-3.903689E-36,-3.002006E-70,-1.387272E-71,-2.31159E-76,-6.476897E-33,7.697547,5.403279E-5,436558.8,436558.8
7.60752E-6,16.29618,-9.916855E9,1736.076,1736.076,8.80528E-4,1.0,0.7741818,5.460303E-4,0.06130745,0.001993409,0.003433152,2.672284E-5,0.101502,2.058609E-4,0.0296047,1.762579E-4,1.214332E-6,7.390205E-7,0.009989689,4.652235E-4,0.002407383,0.001782137,0.001532257,1.436555E-6,2.443326E-9,8.805951E-5,1.977758E-5,2.907966E-6,0.003022148,6.261084E-5,0.002668958,3.358436E-4,0.001341924,9.542851E-5,4.279322E-4,3.981272E-5,9.440221E-10,2.754042E-12,4.645406E-7,1.812877E-5,4.338017E-9,9.658903E-16,1.033064E-11,0.001871099,4.053802E-4,1.939875E-5,8.382223E-7,4.657835E-7,4.06296E-8,9.363926E-10,2.941459E-9,-7.238507E-37,-3.002357E-70,-1.383168E-71,-2.157298E-76,-6.465488E-33,7.697402,5.403278E-5,436550.6,436550.6
