Time_Soln#7 (sec),Volume_Soln#7 (cm3),Volumetric_heat_production_rate_Soln#7 (erg/cm3-sec),Surface_temperature_Soln#7 (K),Temperature_Soln#7 (K),Mass_Soln#7 (g),Pressure_Soln#7 (atm),Mole_fraction_H2_Soln#7 (),Mole_fraction_H_Soln#7 (),Mole_fraction_CH4_Soln#7 (),Mole_fraction_CH3_Soln#7 (),Mole_fraction_C2H6_Soln#7 (),Mole_fraction_C2H5_Soln#7 (),Mole_fraction_C2H4_Soln#7 (),Mole_fraction_C2H3_Soln#7 (),Mole_fraction_C2H2_Soln#7 (),Mole_fraction_C3H8_Soln#7 (),Mole_fraction_NC3H7_Soln#7 (),Mole_fraction_C3H6_Soln#7 (),Mole_fraction_C3H5-A_Soln#7 (),Mole_fraction_C3H4-P_Soln#7 (),Mole_fraction_C3H4-A_Soln#7 (),Mole_fraction_NC4H10_Soln#7 (),Mole_fraction_PC4H9_Soln#7 (),Mole_fraction_IC4H10_Soln#7 (),Mole_fraction_IC4H8_Soln#7 (),Mole_fraction_IC4H7_Soln#7 (),Mole_fraction_C4H8-1_Soln#7 (),Mole_fraction_C4H8-2_Soln#7 (),Mole_fraction_C4H71-3_Soln#7 (),Mole_fraction_C4H6_Soln#7 (),Mole_fraction_C4H4_Soln#7 (),Mole_fraction_C6H6_Soln#7 (),Mole_fraction_FULVENE_Soln#7 (),Mole_fraction_C5H6_Soln#7 (),Mole_fraction_C5H5_Soln#7 (),Mole_fraction_MCPTD_Soln#7 (),Mole_fraction_C10H8_Soln#7 (),Mole_fraction_NC5H12_Soln#7 (),Mole_fraction_NC5H10_Soln#7 (),Mole_fraction_B1M3_Soln#7 (),Mole_fraction_CYC5H8_Soln#7 (),Mole_fraction_LC5H8_Soln#7 (),Mole_fraction_DIALLYL_Soln#7 (),Mole_fraction_CYC6H8_Soln#7 (),Mole_fraction_CYC6H10_Soln#7 (),Mole_fraction_NC6H12_Soln#7 (),Mole_fraction_NC7H14_Soln#7 (),Mole_fraction_C7H8_Soln#7 (),Mole_fraction_C7H7_Soln#7 (),Mole_fraction_C6H5C2H3_Soln#7 (),Mole_fraction_C6H5C2H5_Soln#7 (),Mole_fraction_INDENE_Soln#7 (),Mole_fraction_NPBENZ_Soln#7 (),Mole_fraction_NC12H26_Soln#7 (),Mole_fraction_NC16H34_Soln#7 (),Mole_fraction_NC10H20_Soln#7 (),Molecular_weight_Soln#7 (g/mole),Mass_density_Soln#7 (g/cm3),Unburned_hydrocarbons_Soln#7 (ppm),Volatile_organic_compounds_Soln#7 (ppm)
7.796345E-6,15.6396,-1.440441E10,1271.216,1271.216,0.001388525,1.0,0.9356422,4.468777E-5,0.001595909,5.294952E-4,6.012837E-4,2.002481E-4,0.008463538,1.32527E-5,3.284239E-5,2.316692E-4,2.044104E-5,0.004025306,2.198099E-4,1.877112E-6,1.147082E-5,8.861048E-5,8.854427E-6,3.125494E-6,5.533874E-7,4.403679E-6,0.001512592,4.41288E-5,1.477345E-4,0.001334963,2.164802E-6,2.259883E-5,1.094294E-9,3.316297E-6,2.193316E-8,1.004931E-8,3.109274E-11,1.224996E-5,0.001188028,2.280196E-5,1.105588E-8,5.632636E-4,3.04899E-5,3.799963E-7,2.426409E-8,1.397198E-4,0.001240715,0.003938135,3.990044E-5,3.069312E-8,2.64806E-6,4.670583E-9,3.325161E-6,0.009528131,0.00542946,0.023039,9.26113,8.878235E-5,525235.8,525235.8
7.843983E-6,15.6395,-1.435136E10,1271.094,1271.094,0.001388525,1.0,0.9355657,4.456692E-5,0.0016066,5.284757E-4,6.047097E-4,1.998049E-4,0.008506421,1.325255E-5,3.311215E-5,2.330958E-4,2.038161E-5,0.004045546,2.196105E-4,1.89716E-6,1.154296E-5,8.909674E-5,8.827545E-6,3.147912E-6,5.618846E-7,4.450223E-6,0.001520104,4.44455E-5,1.476478E-4,0.001342324,2.193594E-6,2.272762E-5,1.115589E-9,3.354448E-6,2.226842E-8,1.021168E-8,3.160037E-11,1.23121E-5,0.001193775,2.296827E-5,1.119951E-8,5.661863E-4,3.063896E-5,3.848357E-7,2.454762E-8,1.403135E-4,0.001246681,0.003937475,4.001989E-5,3.119683E-8,2.676704E-6,4.74453E-9,3.35772E-6,0.009520831,0.005423778,0.0230204,9.260301,8.878294E-5,525188.8,525188.8
8.045873E-6,15.63907,-1.413055E10,1270.58,1270.58,0.001388525,1.0,0.9352441,4.405936E-5,0.001651597,5.241393E-4,6.191096E-4,1.979452E-4,0.008686551,1.325E-5,3.425365E-5,2.390802E-4,2.013279E-5,0.004130513,2.18779E-4,1.982569E-6,1.184667E-5,9.113419E-5,8.715115E-6,3.242224E-6,5.985378E-7,4.64831E-6,0.001551597,4.578165E-5,1.472732E-4,0.00137325,2.31674E-6,2.32694E-5,1.208441E-9,3.517205E-6,2.370975E-8,1.091627E-8,3.38018E-11,1.257181E-5,0.001217864,2.366776E-5,1.181524E-8,5.784427E-4,3.126004E-5,4.054701E-7,2.575776E-8,1.428018E-4,0.001271674,0.003934706,4.051228E-5,3.337281E-8,2.798472E-6,5.063391E-9,3.495878E-6,0.009490192,0.005399945,0.02294229,9.256819,8.87854E-5,524991.3,524991.3
8.113799E-6,15.63892,-1.405771E10,1270.409,1270.409,0.001388525,1.0,0.935137,4.389032E-5,0.001666623,5.22676E-4,6.239107E-4,1.973263E-4,0.00874657,1.324845E-5,3.463705E-5,2.410709E-4,2.005019E-5,0.004158805,2.185042E-4,2.011462E-6,1.194811E-5,9.181118E-5,8.677836E-6,3.273698E-6,6.111048E-7,4.715249E-6,0.001562068,4.622894E-5,1.471449E-4,0.001383557,2.358571E-6,2.34502E-5,1.240644E-9,3.572349E-6,2.420207E-8,1.115942E-8,3.4561E-11,1.265786E-5,0.001225873,2.390113E-5,1.202496E-8,5.825189E-4,3.146518E-5,4.124562E-7,2.616799E-8,1.436289E-4,0.001279978,0.003933786,4.067295E-5,3.411999E-8,2.839568E-6,5.172666E-9,3.542418E-6,0.009479993,0.005392018,0.02291628,9.25566,8.878623E-5,524925.6,524925.6
8.15149E-6,15.63884,-1.40176E10,1270.315,1270.315,0.001388525,1.0,0.9350778,4.37969E-5,0.001674937,5.218633E-4,6.265655E-4,1.969844E-4,0.008779749,1.324746E-5,3.484964E-5,2.421707E-4,2.00046E-5,0.004174441,2.183527E-4,2.027528E-6,1.200424E-5,9.218502E-5,8.657267E-6,3.291107E-6,6.181287E-7,4.752454E-6,0.001567851,4.647666E-5,1.470732E-4,0.001389255,2.381868E-6,2.355021E-5,1.258723E-9,3.603028E-6,2.447683E-8,1.129567E-8,3.49863E-11,1.270533E-5,0.001230296,2.40302E-5,1.214188E-8,5.847707E-4,3.15782E-5,4.163419E-7,2.639627E-8,1.440857E-4,0.001284564,0.003933278,4.076105E-5,3.453783E-8,2.862398E-6,5.233729E-9,3.568252E-6,0.009474357,0.005387638,0.0229019,9.255019,8.878668E-5,524889.2,524889.2
8.193166E-6,15.63875,-1.39735E10,1270.211,1270.211,0.001388525,1.0,0.9350126,4.369393E-5,0.001684108,5.209644E-4,6.294931E-4,1.966076E-4,0.008816331,1.324624E-5,3.508458E-5,2.433827E-4,1.99544E-5,0.004191678,2.181862E-4,2.045319E-6,1.206616E-5,9.259685E-5,8.634622E-6,3.31031E-6,6.259369E-7,4.793641E-6,0.001574223,4.675015E-5,1.469936E-4,0.001395538,2.407694E-6,2.366053E-5,1.278887E-9,3.637016E-6,2.478191E-8,1.144741E-8,3.545989E-11,1.275757E-5,0.001235171,2.417256E-5,1.227161E-8,5.872521E-4,3.170249E-5,4.206455E-7,2.664921E-8,1.445891E-4,0.001289615,0.003932718,4.085759E-5,3.500251E-8,2.887662E-6,5.301599E-9,3.596825E-6,0.009468144,0.005382811,0.02288605,9.254313,8.878718E-5,524849.2,524849.2
8.229168E-6,15.63868,-1.393561E10,1270.121,1270.121,0.001388525,1.0,0.9349563,4.360525E-5,0.001692014,5.201875E-4,6.320155E-4,1.962831E-4,0.008847847,1.32451E-5,3.528743E-5,2.444263E-4,1.99112E-5,0.004206524,2.18043E-4,2.060711E-6,1.211955E-5,9.295136E-5,8.615143E-6,3.32686E-6,6.327177E-7,4.829261E-6,0.00157971,4.698607E-5,1.469245E-4,0.001400951,2.430063E-6,2.37556E-5,1.296454E-9,3.666433E-6,2.504655E-8,1.157944E-8,3.587186E-11,1.280251E-5,0.001239367,2.429524E-5,1.238407E-8,5.893886E-4,3.180931E-5,4.243693E-7,2.686817E-8,1.450224E-4,0.001293963,0.003932237,4.094026E-5,3.540621E-8,2.909503E-6,5.360529E-9,3.621514E-6,0.009462793,0.005378655,0.0228724,9.253704,8.878762E-5,524814.7,524814.7
8.430708E-6,15.63825,-1.37271E10,1269.623,1269.623,0.001388525,1.0,0.9346444,4.311353E-5,0.001735977,5.158371E-4,6.460242E-4,1.944846E-4,0.009022777,1.323711E-5,3.6421E-5,2.502099E-4,1.967228E-5,0.004288881,2.172542E-4,2.147247E-6,1.241653E-5,9.491418E-5,8.507501E-6,3.418836E-6,6.7128E-7,5.02933E-6,0.001610104,4.83007E-5,1.465328E-4,0.001431001,2.556233E-6,2.428404E-5,1.397344E-9,3.832026E-6,2.654625E-8,1.233456E-8,3.822689E-11,1.305072E-5,0.001262616,2.497681E-5,1.302E-8,6.012281E-4,3.239785E-5,4.45315E-7,2.810139E-8,1.474226E-4,0.001318039,0.003929568,4.139071E-5,3.770456E-8,3.032032E-6,5.695472E-9,3.759802E-6,0.009433117,0.00535562,0.02279667,9.250329,8.879003E-5,524623.3,524623.3
8.556394E-6,15.63799,-1.360002E10,1269.317,1269.317,0.001388525,1.0,0.9344521,4.281094E-5,0.001763143,5.131256E-4,6.546659E-4,1.933782E-4,0.009130618,1.323084E-5,3.71262E-5,2.537677E-4,1.952575E-5,0.004339613,2.167728E-4,2.201515E-6,1.260014E-5,9.612006E-5,8.441553E-6,3.475627E-6,6.95838E-7,5.154629E-6,0.001628793,4.911544E-5,1.462849E-4,0.001449529,2.635693E-6,2.46104E-5,1.462436E-9,3.936047E-6,2.749665E-8,1.281915E-8,3.973717E-11,1.320269E-5,0.001276911,2.539746E-5,1.342197E-8,6.085105E-4,3.275709E-5,4.584569E-7,2.887664E-8,1.488981E-4,0.00133283,0.003927929,4.166143E-5,3.917026E-8,3.108644E-6,5.908593E-9,3.846088E-6,0.009414843,0.005341447,0.02275001,9.24825,8.879152E-5,524505.4,524505.4
8.625135E-6,15.63784,-1.353147E10,1269.15,1269.15,0.001388525,1.0,0.9343477,4.264678E-5,0.00177792,5.116441E-4,6.593615E-4,1.927781E-4,0.009189193,1.322702E-5,3.75113E-5,2.556975E-4,1.944641E-5,0.004367155,2.16513E-4,2.231291E-6,1.270004E-5,9.677368E-5,8.40587E-6,3.5065E-6,7.094354E-7,5.223321E-6,0.001638927,4.955934E-5,1.461483E-4,0.001459594,2.679396E-6,2.478786E-5,1.498756E-9,3.993177E-6,2.802129E-8,1.30887E-8,4.057692E-11,1.32849E-5,0.001284664,2.562608E-5,1.364355E-8,6.124605E-4,3.295107E-5,4.656689E-7,2.930262E-8,1.496983E-4,0.001340847,0.00392704,4.180623E-5,3.998241E-8,3.150602E-6,6.026528E-9,3.893288E-6,0.009404923,0.005333757,0.02272468,9.247122,8.879233E-5,524441.4,524441.4
8.70012E-6,15.63769,-1.345744E10,1268.969,1268.969,0.001388525,1.0,0.9342344,4.246881E-5,0.001793973,5.100298E-4,6.644592E-4,1.921275E-4,0.009252767,1.322254E-5,3.793089E-5,2.577899E-4,1.936051E-5,0.004397037,2.162323E-4,2.263844E-6,1.280861E-5,9.748197E-5,8.367252E-6,3.540029E-6,7.244002E-7,5.298376E-6,0.001649915,5.004219E-5,1.459984E-4,0.001470519,2.727258E-6,2.498061E-5,1.538952E-9,4.055681E-6,2.859739E-8,1.338635E-8,4.150395E-11,1.337386E-5,0.001293069,2.587431E-5,1.388663E-8,6.167433E-4,3.316072E-5,4.735547E-7,2.976884E-8,1.505656E-4,0.001349536,0.003926076,4.196163E-5,4.087668E-8,3.196413E-6,6.156264E-9,3.944775E-6,0.009394162,0.005325419,0.02269719,9.245897,8.879322E-5,524371.9,524371.9
8.963003E-6,15.63715,-1.320381E10,1268.344,1268.344,0.001388525,1.0,0.933842,4.185375E-5,0.001849725,5.043898E-4,6.82134E-4,1.89879E-4,0.009473063,1.320447E-5,3.939779E-5,2.650233E-4,1.906451E-5,0.004500499,2.152698E-4,2.378533E-6,1.318596E-5,9.992757E-5,8.234322E-6,3.656372E-6,7.779275E-7,5.562431E-6,0.001687886,5.172385E-5,1.454676E-4,0.001508383,2.89652E-6,2.56497E-5,1.684572E-9,4.276245E-6,3.06471E-8,1.445926E-8,4.48436E-11,1.367997E-5,0.001322117,2.67352E-5,1.474974E-8,6.315495E-4,3.388025E-5,5.013411E-7,3.141542E-8,1.535629E-4,0.001379538,0.003922748,4.248617E-5,4.407883E-8,3.357302E-6,6.619791E-9,4.125248E-6,0.009356915,0.005296583,0.02260201,9.241657,8.87963E-5,524131.4,524131.4
9.069176E-6,15.63693,-1.310392E10,1268.094,1268.094,0.001388525,1.0,0.9336856,4.160933E-5,0.001872008,5.021231E-4,6.891858E-4,1.889852E-4,0.009560902,1.319617E-5,3.998835E-5,2.678996E-4,1.894724E-5,0.004541715,2.148905E-4,2.42509E-6,1.333692E-5,1.008988E-4,8.181717E-6,3.702827E-6,8.000163E-7,5.669456E-6,0.001702981,5.239805E-5,1.452511E-4,0.001523483,2.965502E-6,2.591701E-5,1.745493E-9,4.365939E-6,3.148793E-8,1.490575E-8,4.623253E-11,1.380108E-5,0.001333666,2.707874E-5,1.510312E-8,6.374377E-4,3.416418E-5,5.126212E-7,3.208567E-8,1.547544E-4,0.001391455,0.003921425,4.268927E-5,4.54016E-8,3.422385E-6,6.810816E-9,4.1981E-6,0.009342082,0.00528511,0.02256408,9.239968,8.879753E-5,524035.6,524035.6
9.199951E-6,15.63666,-1.298283E10,1267.789,1267.789,0.001388525,1.0,0.9334945,4.131138E-5,0.001899274,4.993418E-4,6.978051E-4,1.878954E-4,0.009668226,1.318523E-5,4.071422E-5,2.714079E-4,1.880455E-5,0.004592046,2.144304E-4,2.482608E-6,1.352176E-5,1.020824E-4,8.117748E-6,3.759633E-6,8.275846E-7,5.801543E-6,0.001721392,5.322457E-5,1.44983E-4,0.001541934,3.050922E-6,2.624401E-5,1.822173E-9,4.476866E-6,3.253331E-8,1.546592E-8,4.797455E-11,1.394833E-5,0.001347752,2.749865E-5,1.554199E-8,6.446204E-4,3.45089E-5,5.265558E-7,3.291511E-8,1.562075E-4,0.00140598,0.003919812,4.293287E-5,4.705342E-8,3.502609E-6,7.049009E-9,4.287786E-6,0.009323971,0.005271111,0.02251777,9.237905,8.879905E-5,523918.6,523918.6
9.353493E-6,15.63635,-1.284334E10,1267.435,1267.435,0.001388525,1.0,0.9332724,4.096599E-5,0.001931031,4.960934E-4,7.078306E-4,1.866317E-4,0.009793008,1.317139E-5,4.156422E-5,2.754779E-4,1.86395E-5,0.004650524,2.139002E-4,2.550373E-6,1.373721E-5,1.034543E-4,8.043811E-6,3.825743E-6,8.604663E-7,5.956974E-6,0.001742748,5.41894E-5,1.446667E-4,0.001563389,3.151833E-6,2.662476E-5,1.914568E-9,4.607726E-6,3.377425E-8,1.613832E-8,5.006477E-11,1.411852E-5,0.001364093,2.798707E-5,1.606237E-8,6.529546E-4,3.490663E-5,5.429704E-7,3.389439E-8,1.57893E-4,0.001422817,0.003917942,4.32097E-5,4.902476E-8,3.596865E-6,7.332776E-9,4.392999E-6,0.009302935,0.005254861,0.02246395,9.235508,8.880082E-5,523782.7,523782.7
9.450469E-6,15.63615,-1.275668E10,1267.213,1267.213,0.001388525,1.0,0.9331334,4.07503E-5,0.001950949,4.940521E-4,7.141117E-4,1.858422E-4,0.009871158,1.316214E-5,4.209981E-5,2.780221E-4,1.853659E-5,0.004687126,2.135707E-4,2.593293E-6,1.387245E-5,1.043112E-4,7.997746E-6,3.867179E-6,8.815111E-7,6.055312E-6,0.001756097,5.479572E-5,1.444662E-4,0.001576827,3.215888E-6,2.686352E-5,1.974214E-9,4.690698E-6,3.456519E-8,1.657099E-8,5.140941E-11,1.422456E-5,0.001374308,2.829307E-5,1.639376E-8,6.581651E-4,3.515413E-5,5.533648E-7,3.451575E-8,1.589466E-4,0.001433336,0.003916773,4.337969E-5,5.028698E-8,3.65642E-6,7.514197E-9,4.459393E-6,0.00928977,0.005244699,0.02243026,9.234008,8.880193E-5,523697.6,523697.6
9.705334E-6,15.63564,-1.253414E10,1266.638,1266.638,0.001388525,1.0,0.9327724,4.019248E-5,0.00200278,4.887296E-4,7.304315E-4,1.837989E-4,0.01007411,1.313602E-5,4.350261E-5,2.846112E-4,1.82711E-5,0.004782102,2.127238E-4,2.706512E-6,1.422477E-5,1.06528E-4,7.878994E-6,3.974897E-6,9.378478E-7,6.314326E-6,0.00179067,5.637774E-5,1.43937E-4,0.00161173,3.385363E-6,2.748467E-5,2.135828E-9,4.909907E-6,3.666979E-8,1.773815E-8,5.503537E-11,1.449794E-5,0.001400766,2.908798E-5,1.727469E-8,6.716631E-4,3.579117E-5,5.807738E-7,3.615907E-8,1.616751E-4,0.001460553,0.003913746,4.380883E-5,5.366759E-8,3.812983E-6,7.99908E-9,4.633625E-6,0.00925562,0.00521836,0.02234284,9.230114,8.880484E-5,523476.8,523476.8
9.928801E-6,15.6352,-1.234492E10,1266.141,1266.141,0.001388525,1.0,0.932461,3.971395E-5,0.00204763,4.841172E-4,7.445249E-4,1.820441E-4,0.01024928,1.311117E-5,4.472681E-5,2.902768E-4,1.804399E-5,0.004863982,2.120028E-4,2.806232E-6,1.453014E-5,1.084313E-4,7.777529E-6,4.067982E-6,9.884275E-7,6.541987E-6,0.001820399,5.775149E-5,1.434714E-4,0.001641858,3.53518E-6,2.8022E-5,2.283212E-9,5.103363E-6,3.854403E-8,1.879651E-8,5.832217E-11,1.473158E-5,0.001423521,2.977424E-5,1.80584E-8,6.832741E-4,3.633467E-5,6.048995E-7,3.761143E-8,1.640215E-4,0.00148393,0.003911144,4.416535E-5,5.67041E-8,3.950245E-6,8.433428E-9,4.78603E-6,0.00922619,0.005195689,0.02226745,9.226758,8.880738E-5,523286.4,523286.4
1.051299E-5,15.63404,-1.187488E10,1264.876,1264.876,0.001388525,1.0,0.9316687,3.850916E-5,0.002162294,4.723298E-4,7.804398E-4,1.77616E-4,0.01069525,1.303865E-5,4.790034E-5,3.046083E-4,1.747463E-5,0.00507206,2.10207E-4,3.068609E-6,1.531321E-5,1.132347E-4,7.523602E-6,4.305412E-6,1.125776E-6,7.13886E-6,0.001895628,6.128357E-5,1.422524E-4,0.001718581,3.931507E-6,2.939535E-5,2.693809E-9,5.614017E-6,4.356187E-8,2.171822E-8,6.739287E-11,1.53167E-5,0.001481118,3.152161E-5,2.015492E-8,7.126702E-4,3.769321E-5,6.682857E-7,4.145504E-8,1.699596E-4,0.001542969,0.003904562,4.501586E-5,6.495153E-8,4.308556E-6,9.607947E-9,5.182426E-6,0.009151446,0.005138219,0.02207582,9.218225,8.881394E-5,522802.5,522802.5
1.091297E-5,15.63326,-1.157208E10,1264.038,1264.038,0.001388525,1.0,0.9311435,3.772163E-5,0.002238725,4.64503E-4,8.042895E-4,1.747122E-4,0.01099112,1.298363E-5,5.005023E-5,3.140395E-4,1.710415E-5,0.005209791,2.090448E-4,3.249392E-6,1.583726E-5,1.163873E-4,7.358691E-6,4.463217E-6,1.223937E-6,7.54831E-6,0.001945167,6.365336E-5,1.414205E-4,0.001769489,4.206105E-6,3.031061E-5,2.995934E-9,5.967179E-6,4.708627E-8,2.384622E-8,7.399965E-11,1.569719E-5,0.00151906,3.268036E-5,2.162761E-8,7.320384E-4,3.857576E-5,7.118672E-7,4.412195E-8,1.738708E-4,0.001581754,0.003900228,4.553606E-5,7.084341E-8,4.55308E-6,1.044279E-8,5.451818E-6,0.009102007,0.005100294,0.02194893,9.212576,8.881839E-5,522482.1,522482.1
1.095915E-5,15.63317,-1.153806E10,1263.943,1263.943,0.001388525,1.0,0.9310838,3.763262E-5,0.002247442,4.636128E-4,8.070052E-4,1.743835E-4,0.0110248,1.297703E-5,5.029718E-5,3.15109E-4,1.706235E-5,0.005225452,2.089139E-4,3.27031E-6,1.589714E-5,1.167444E-4,7.340103E-6,4.481192E-6,1.235479E-6,7.595591E-6,0.001950786,6.392441E-5,1.413248E-4,0.001775284,4.237948E-6,3.041499E-5,3.03191E-9,6.00811E-6,4.749739E-8,2.409851E-8,7.478306E-11,1.574011E-5,0.001523365,3.28122E-5,2.179947E-8,7.34236E-4,3.867531E-5,7.169046E-7,4.443152E-8,1.743146E-4,0.001586149,0.003899737,4.559309E-5,7.153589E-8,4.581251E-6,1.05407E-8,5.482797E-6,0.009096387,0.005095987,0.0219345,9.211933,8.88189E-5,522445.7,522445.7
1.126568E-5,15.63257,-1.131696E10,1263.316,1263.316,0.001388525,1.0,0.9306916,3.705155E-5,0.002304768,4.577751E-4,8.248421E-4,1.722346E-4,0.01124591,1.293211E-5,5.193003E-5,3.221109E-4,1.678984E-5,0.005328201,2.080609E-4,3.409396E-6,1.629155E-5,1.190801E-4,7.218973E-6,4.599274E-6,1.31318E-6,7.909457E-6,0.001987591,6.571074E-5,1.406914E-4,0.001813334,4.449998E-6,3.110148E-5,3.27649E-9,6.280599E-6,5.02475E-8,2.580787E-8,8.009211E-11,1.601993E-5,0.001551564,3.367758E-5,2.294967E-8,7.486308E-4,3.932458E-5,7.503674E-7,4.649494E-8,1.772211E-4,0.001614909,0.003896516,4.595663E-5,7.619562E-8,4.767915E-6,1.119841E-8,5.687794E-6,0.009059525,0.005067762,0.02183981,9.207718,8.882227E-5,522206.6,522206.6
1.130016E-5,15.63251,-1.129256E10,1263.246,1263.246,0.001388525,1.0,0.9306479,3.698723E-5,0.002311158,4.571263E-4,8.268278E-4,1.719965E-4,0.01127052,1.292693E-5,5.211299E-5,3.22888E-4,1.675972E-5,0.005339628,2.079667E-4,3.425063E-6,1.633558E-5,1.193391E-4,7.205592E-6,4.612422E-6,1.322036E-6,7.944755E-6,0.001991677,6.591026E-5,1.406204E-4,0.001817569,4.473917E-6,3.1178E-5,3.304625E-9,6.311329E-6,5.055903E-8,2.600388E-8,8.070106E-11,1.605086E-5,0.001554695,3.377386E-5,2.308005E-8,7.502291E-4,3.939638E-5,7.541332E-7,4.672792E-8,1.775438E-4,0.001618099,0.003896159,4.599593E-5,7.672646E-8,4.788871E-6,1.127322E-8,5.710778E-6,0.009055427,0.005064626,0.02182928,9.207249,8.882265E-5,522180.0,522180.0
1.135582E-5,15.6324,-1.125343E10,1263.134,1263.134,0.001388525,1.0,0.9305777,3.688385E-5,0.002321449,4.560822E-4,8.300251E-4,1.716135E-4,0.01131014,1.291854E-5,5.240803E-5,3.241381E-4,1.67113E-5,0.005358022,2.078152E-4,3.450362E-6,1.640652E-5,1.197557E-4,7.184087E-6,4.633593E-6,1.336381E-6,8.001731E-6,0.001998252,6.623176E-5,1.405059E-4,0.001824388,4.512554E-6,3.130124E-5,3.350302E-9,6.360966E-6,5.106282E-8,2.632184E-8,8.168892E-11,1.610058E-5,0.001559733,3.392885E-5,2.329091E-8,7.528008E-4,3.951179E-5,7.602129E-7,4.710437E-8,1.78063E-4,0.001623231,0.003895583,4.605873E-5,7.758612E-8,4.822682E-6,1.139431E-8,5.747849E-6,0.00904883,0.00505958,0.02181232,9.206494,8.882326E-5,522137.2,522137.2
1.139807E-5,15.63232,-1.122389E10,1263.049,1263.049,0.001388525,1.0,0.9305245,3.680575E-5,0.002329239,4.552926E-4,8.324444E-4,1.713241E-4,0.01134012,1.291213E-5,5.263169E-5,3.250832E-4,1.667475E-5,0.005371936,2.077009E-4,3.469568E-6,1.646024E-5,1.200705E-4,7.167852E-6,4.649614E-6,1.347307E-6,8.044967E-6,0.002003222,6.647526E-5,1.404191E-4,0.001829547,4.541898E-6,3.139453E-5,3.385185E-9,6.398662E-6,5.144588E-8,2.656445E-8,8.244275E-11,1.613812E-5,0.001563542,3.40461E-5,2.345127E-8,7.547454E-4,3.959896E-5,7.648272E-7,4.739036E-8,1.784557E-4,0.00162711,0.003895148,4.610586E-5,7.824083E-8,4.848326E-6,1.14865E-8,5.775955E-6,0.00904384,0.005055764,0.0217995,9.205923,8.882373E-5,522104.8,522104.8
1.143188E-5,15.63225,-1.120036E10,1262.981,1262.981,0.001388525,1.0,0.9304821,3.674347E-5,0.002335462,4.546623E-4,8.343767E-4,1.710932E-4,0.01136406,1.290697E-5,5.281056E-5,3.258376E-4,1.664559E-5,0.005383046,2.076097E-4,3.484946E-6,1.650317E-5,1.203218E-4,7.154908E-6,4.662409E-6,1.356078E-6,8.079573E-6,0.00200719,6.666987E-5,1.403497E-4,0.001833667,4.5654E-6,3.146906E-5,3.413245E-9,6.428853E-6,5.175297E-8,2.675947E-8,8.304875E-11,1.616805E-5,0.001566582,3.413973E-5,2.357985E-8,7.562975E-4,3.966848E-5,7.685211E-7,4.761947E-8,1.78769E-4,0.001630205,0.003894801,4.614324E-5,7.876635E-8,4.868844E-6,1.156047E-8,5.798437E-6,0.009039856,0.005052717,0.02178926,9.205468,8.88241E-5,522079.0,522079.0
1.162826E-5,15.63187,-1.106551E10,1262.59,1262.59,0.001388525,1.0,0.9302374,3.638567E-5,0.002371383,4.510322E-4,8.455214E-4,1.697657E-4,0.01150212,1.287664E-5,5.38466E-5,3.301792E-4,1.647826E-5,0.005447084,2.070861E-4,3.574321E-6,1.675124E-5,1.217671E-4,7.080633E-6,4.736218E-6,1.407452E-6,8.280481E-6,0.002030032,6.779469E-5,1.399477E-4,0.001857428,4.7021E-6,3.189927E-5,3.578594E-9,6.604453E-6,5.354413E-8,2.790626E-8,8.66131E-11,1.63399E-5,0.001584089,3.467952E-5,2.433021E-8,7.65234E-4,4.006773E-5,7.899753E-7,4.895316E-8,1.805734E-4,0.001648018,0.003892802,4.635464E-5,8.184304E-8,4.987825E-6,1.199309E-8,5.928692E-6,0.009016895,0.005035169,0.02173023,9.20284,8.882624E-5,521929.9,521929.9
1.183399E-5,15.63148,-1.092748E10,1262.186,1262.186,0.001388525,1.0,0.9299841,3.601786E-5,0.002408625,4.472846E-4,8.570605E-4,1.683988E-4,0.01164503,1.284418E-5,5.492695E-5,3.346581E-4,1.630646E-5,0.005513309,2.065482E-4,3.668063E-6,1.70089E-5,1.232567E-4,7.004416E-6,4.812648E-6,1.462057E-6,8.49081E-6,0.002053607,6.896349E-5,1.395289E-4,0.001882022,4.84567E-6,3.234533E-5,3.756158E-9,6.788877E-6,5.543419E-8,2.913342E-8,9.042893E-11,1.651638E-5,0.00160216,3.52379E-5,2.512278E-8,7.744587E-4,4.047813E-5,8.124523E-7,5.03559E-8,1.82436E-4,0.001666384,0.003890738,4.656602E-5,8.511056E-8,5.112138E-6,1.245174E-8,6.064588E-6,0.008993156,0.005017041,0.02166917,9.200121,8.882849E-5,521775.8,521775.8
