Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_H_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_CH3_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H5_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H3_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C3H8_Soln#9 (),Mole_fraction_IC3H7_Soln#9 (),Mole_fraction_NC3H7_Soln#9 (),Mole_fraction_C3H6_Soln#9 (),Mole_fraction_C3H5-A_Soln#9 (),Mole_fraction_C3H4-P_Soln#9 (),Mole_fraction_C3H4-A_Soln#9 (),Mole_fraction_NC4H10_Soln#9 (),Mole_fraction_PC4H9_Soln#9 (),Mole_fraction_IC4H10_Soln#9 (),Mole_fraction_IC4H8_Soln#9 (),Mole_fraction_IC4H7_Soln#9 (),Mole_fraction_C4H8-1_Soln#9 (),Mole_fraction_C4H8-2_Soln#9 (),Mole_fraction_C4H71-3_Soln#9 (),Mole_fraction_C4H6_Soln#9 (),Mole_fraction_C4H5_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_FULVENE_Soln#9 (),Mole_fraction_C5H6_Soln#9 (),Mole_fraction_C5H5_Soln#9 (),Mole_fraction_MCPTD_Soln#9 (),Mole_fraction_NC5H12_Soln#9 (),Mole_fraction_NC5H10_Soln#9 (),Mole_fraction_B1M2_Soln#9 (),Mole_fraction_B1M3_Soln#9 (),Mole_fraction_LC5H8_Soln#9 (),Mole_fraction_DIALLYL_Soln#9 (),Mole_fraction_CYC6H8_Soln#9 (),Mole_fraction_CYC6H10_Soln#9 (),Mole_fraction_NC6H12_Soln#9 (),Mole_fraction_NC7H14_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_NPBENZ_Soln#9 (),Mole_fraction_NC12H26_Soln#9 (),Mole_fraction_NC16H34_Soln#9 (),Mole_fraction_NC10H20_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
5.872259E-6,15.61901,-2.701915E10,1326.095,1326.095,0.001289345,1.0,0.9097928,1.002478E-4,0.00465432,0.001194833,0.001590528,2.972414E-4,0.02281759,4.625791E-5,2.138935E-4,8.194065E-4,1.313326E-5,3.49338E-5,0.0105014,3.58995E-4,1.469916E-5,4.518963E-5,2.639772E-4,1.552752E-5,1.842804E-5,4.514731E-6,1.811106E-5,0.003718016,1.543669E-4,1.824026E-4,0.003684449,1.286583E-5,2.259428E-5,5.736702E-5,2.767267E-8,2.314168E-5,3.205079E-7,1.259448E-7,5.788755E-5,0.00283761,3.553789E-7,6.87382E-5,0.001326156,4.141534E-5,1.831481E-6,1.472408E-7,3.517711E-4,0.002773722,0.003732378,7.583925E-5,3.279939E-7,1.044673E-5,1.039725E-5,0.006988183,0.003513212,0.01752119,8.982727,8.254971E-5,509446.5,509446.5
6.007034E-6,15.61912,-2.647119E10,1325.407,1325.407,0.001289345,1.0,0.9093442,9.862381E-5,0.004732378,0.00117788,0.001612168,2.932226E-4,0.02308288,4.59609E-5,2.182074E-4,8.294722E-4,1.299859E-5,3.430292E-5,0.01061579,3.574504E-4,1.509037E-5,4.58779E-5,2.666356E-4,1.523694E-5,1.86778E-5,4.681732E-6,1.854703E-5,0.003753869,1.569324E-4,1.814285E-4,0.003729676,1.285459E-5,2.331012E-5,5.820537E-5,2.915025E-8,2.378798E-5,3.31283E-7,1.322525E-7,5.833674E-5,0.002862474,3.669455E-7,6.981673E-5,0.001340316,4.175596E-5,1.882835E-6,1.512378E-7,3.545636E-4,0.002797458,0.003728959,7.594898E-5,3.410788E-7,1.071324E-5,1.061722E-5,0.006946635,0.003484141,0.01741798,8.978005,8.254913E-5,509178.7,509178.7
6.22505E-6,15.61926,-2.56285E10,1324.323,1324.323,0.001289345,1.0,0.9086383,9.610544E-5,0.004855698,0.001151439,0.001646167,2.869741E-4,0.02350084,4.548368E-5,2.250773E-4,8.451834E-4,1.278926E-5,3.332825E-5,0.01079548,3.550533E-4,1.571788E-5,4.696984E-5,2.707692E-4,1.47886E-5,1.906859E-5,4.953676E-6,1.92427E-5,0.003809843,1.609864E-4,1.798857E-4,0.003800925,1.282655E-5,2.445987E-5,5.953291E-5,3.160327E-8,2.482687E-5,3.486534E-7,1.426897E-7,5.902814E-5,0.002901231,3.856824E-7,7.150889E-5,0.001362453,4.229139E-5,1.965058E-6,1.576633E-7,3.589206E-4,0.002834351,0.003723594,7.60938E-5,3.624051E-7,1.113808E-5,1.096642E-5,0.006881405,0.003438627,0.01725572,8.97058,8.254838E-5,508757.6,508757.6
6.559223E-6,15.6194,-2.443221E10,1322.726,1322.726,0.001289345,1.0,0.9076006,9.24882E-5,0.005037985,0.00111316,0.001695999,2.779613E-4,0.02411612,4.476147E-5,2.353542E-4,8.679798E-4,1.248732E-5,3.19359E-5,0.01105879,3.515982E-4,1.666679E-5,4.859476E-5,2.767321E-4,1.414932E-5,1.963776E-5,5.374428E-6,2.028605E-5,0.0038911,1.6698E-4,1.775983E-4,0.003905796,1.276344E-5,2.620104E-5,6.150254E-5,3.550918E-8,2.640297E-5,3.751083E-7,1.59223E-7,6.00099E-5,0.002957351,4.144382E-7,7.398316E-5,0.001394647,4.307821E-5,2.089057E-6,1.674145E-7,3.652394E-4,0.002887527,0.003715744,7.624609E-5,3.954277E-7,1.17743E-5,1.148614E-5,0.006785891,0.00337227,0.01701761,8.959682,8.254763E-5,508139.5,508139.5
6.797236E-6,15.61945,-2.364321E10,1321.633,1321.633,0.001289345,1.0,0.9068919,9.007581E-5,0.005163175,0.001087449,0.001729935,2.719228E-4,0.02453697,4.425487E-5,2.424949E-4,8.833444E-4,1.228492E-5,3.101211E-5,0.01123805,3.492795E-4,1.733311E-5,4.97185E-5,2.807275E-4,1.372597E-5,2.002287E-5,5.676656E-6,2.101248E-5,0.003945899,1.710956E-4,1.760243E-4,0.003977518,1.270637E-5,2.742472E-5,6.28604E-5,3.839356E-8,2.751328E-5,3.938071E-7,1.713685E-7,6.065714E-5,0.002995099,4.349246E-7,7.566339E-5,0.001416396,4.361639E-5,2.175904E-6,1.742874E-7,3.694963E-4,0.002923125,0.003710406,7.631013E-5,4.191533E-7,1.221667E-5,1.184531E-5,0.006720907,0.003327319,0.01685526,8.952249,8.254736E-5,507718.0,507718.0
6.818605E-6,15.61945,-2.357471E10,1321.537,1321.537,0.001289345,1.0,0.9068295,8.986548E-5,0.005174234,0.0010852,0.001732922,2.713953E-4,0.02457408,4.420973E-5,2.431289E-4,8.846904E-4,1.226723E-5,3.093175E-5,0.01125383,3.490766E-4,1.739254E-5,4.981809E-5,2.810765E-4,1.368917E-5,2.005666E-5,5.703886E-6,2.107702E-5,0.003950701,1.714591E-4,1.758851E-4,0.003983842,1.270083E-5,2.753389E-5,6.298056E-5,3.865657E-8,2.761246E-5,3.954796E-7,1.724733E-7,6.071327E-5,0.002998403,4.367635E-7,7.581106E-5,0.001418303,4.366387E-5,2.183642E-6,1.749015E-7,3.698692E-4,0.002926234,0.003709937,7.631426E-5,4.212907E-7,1.225596E-5,1.187712E-5,0.00671519,0.003323372,0.01684097,8.951595,8.254735E-5,507680.9,507680.9
6.84779E-6,15.61946,-2.34818E10,1321.405,1321.405,0.001289345,1.0,0.9067445,8.957986E-5,0.00518929,0.001082146,0.001736985,2.706785E-4,0.02462459,4.414818E-5,2.43993E-4,8.865198E-4,1.22432E-5,3.082267E-5,0.01127529,3.488009E-4,1.747361E-5,4.995375E-5,2.815508E-4,1.363922E-5,2.010261E-5,5.741098E-6,2.116499E-5,0.003957228,1.71954E-4,1.756957E-4,0.003992449,1.269315E-5,2.768281E-5,6.314421E-5,3.901682E-8,2.774778E-5,3.97762E-7,1.73986E-7,6.078943E-5,0.003002893,4.392748E-7,7.601191E-5,0.001420896,4.37285E-5,2.194195E-6,1.757394E-7,3.70376E-4,0.002930457,0.003709298,7.631947E-5,4.242115E-7,1.23095E-5,1.192045E-5,0.006707413,0.003318005,0.01682152,8.950704,8.254733E-5,507630.3,507630.3
7.102467E-6,15.61946,-2.269977E10,1320.282,1320.282,0.001289345,1.0,0.9060175,8.716452E-5,0.005318422,0.00105624,0.001771697,2.646032E-4,0.02505698,4.361583E-5,2.514428E-4,9.020708E-4,1.203938E-5,2.99022E-5,0.01145861,3.464582E-4,1.817599E-5,5.112127E-5,2.855705E-4,1.321814E-5,2.049394E-5,6.066965E-6,2.192397E-5,0.004012729,1.761972E-4,1.740706E-4,0.004066125,1.262145E-5,2.897303E-5,6.455039E-5,4.22117E-8,2.892196E-5,4.175915E-7,1.873663E-7,6.142994E-5,0.003041021,4.611784E-7,7.772498E-5,0.001442961,4.428236E-5,2.285518E-6,1.830129E-7,3.746829E-4,0.002966236,0.003703844,7.634583E-5,4.497825E-7,1.277117E-5,1.229301E-5,0.006641005,0.003272268,0.01665527,8.94309,8.254732E-5,507198.5,507198.5
7.257252E-6,15.61944,-2.224822E10,1319.616,1319.616,0.001289345,1.0,0.9055879,8.576082E-5,0.005395001,0.001041126,0.001792167,2.610603E-4,0.02531273,4.329659E-5,2.558937E-4,9.11176E-4,1.192042E-5,2.936892E-5,0.01156669,3.450866E-4,1.859848E-5,5.181708E-5,2.879146E-4,1.297446E-5,2.072369E-5,6.265941E-6,2.237772E-5,0.004045241,1.787123E-4,1.731068E-4,0.004109698,1.257424E-5,2.974903E-5,6.538656E-5,4.419696E-8,2.962976E-5,4.295639E-7,1.956502E-7,6.179926E-5,0.003063315,4.744769E-7,7.87328E-5,0.001455899,4.461057E-5,2.340365E-6,1.873999E-7,3.77204E-4,0.002987084,0.00370063,7.634636E-5,4.653873E-7,1.3047E-5,1.251469E-5,0.006601867,0.003245392,0.01655716,8.938595,8.254741E-5,506943.6,506943.6
7.420326E-6,15.61941,-2.179056E10,1318.93,1318.93,0.001289345,1.0,0.9051448,8.433139E-5,0.005474195,0.001025692,0.001813248,2.574429E-4,0.02557669,4.296391E-5,2.60522E-4,9.205015E-4,1.179888E-5,2.882708E-5,0.01167798,3.436809E-4,1.904002E-5,5.253935E-5,2.90308E-4,1.272709E-5,2.095949E-5,6.476259E-6,2.284971E-5,0.004078552,1.813121E-4,1.721103E-4,0.004154665,1.252198E-5,3.055983E-5,6.625306E-5,4.632287E-8,3.037069E-5,4.4211E-7,2.044958E-7,6.217312E-5,0.003086123,4.884721E-7,7.976864E-5,0.001469166,4.494994E-5,2.397623E-6,1.919946E-7,3.797856E-4,0.003008357,0.003697321,7.63355E-5,4.818714E-7,1.33338E-5,1.274449E-5,0.006561581,0.003217788,0.01645607,8.933963,8.254759E-5,506680.9,506680.9
7.513009E-6,15.61938,-2.153836E10,1318.546,1318.546,0.001289345,1.0,0.9048973,8.354094E-5,0.005518537,0.001017139,0.001825011,2.554382E-4,0.02572425,4.277657E-5,2.631248E-4,9.256822E-4,1.173148E-5,2.852799E-5,0.01174008,3.428992E-4,1.928934E-5,5.294501E-5,2.916343E-4,1.259063E-5,2.10907E-5,6.596095E-6,2.311519E-5,0.004097064,1.827671E-4,1.715525E-4,0.004179801,1.249125E-5,3.101751E-5,6.673904E-5,4.754675E-8,3.07896E-5,4.492086E-7,2.095765E-7,6.237884E-5,0.003098783,4.964182E-7,8.034571E-5,0.001476543,4.513997E-5,2.429925E-6,1.945934E-7,3.812195E-4,0.00302014,0.003695475,7.632439E-5,4.912584E-7,1.349507E-5,1.287338E-5,0.006539109,0.003202418,0.01639963,8.931377,8.254772E-5,506534.2,506534.2
7.702518E-6,15.61932,-2.103947E10,1317.774,1317.774,0.001289345,1.0,0.9044003,8.197115E-5,0.005607773,0.001000118,0.001848601,2.514476E-4,0.02602073,4.239739E-5,2.683869E-4,9.360222E-4,1.159721E-5,2.793507E-5,0.01186458,3.413371E-4,1.979552E-5,5.376406E-5,2.942746E-4,1.232032E-5,2.135306E-5,6.841735E-6,2.365194E-5,0.004134022,1.856938E-4,1.704306E-4,0.004230299,1.242642E-5,3.194636E-5,6.771882E-5,5.008275E-8,3.164126E-5,4.636509E-7,2.200782E-7,6.278531E-5,0.003124027,5.126448E-7,8.150084E-5,0.001491281,4.552254E-5,2.495448E-6,1.998796E-7,3.840809E-4,0.00304358,0.003691775,7.62916E-5,5.104857E-7,1.382104E-5,1.313324E-5,0.006494065,0.003171668,0.01628641,8.926186,8.254807E-5,506239.8,506239.8
7.775208E-6,15.61929,-2.085387E10,1317.483,1317.483,0.001289345,1.0,0.9042128,8.138517E-5,0.005641501,9.937515E-4,0.001857488,2.499547E-4,0.02613261,4.225337E-5,2.703841E-4,9.399001E-4,1.154695E-5,2.771411E-5,0.01191147,3.407503E-4,1.998839E-5,5.407458E-5,2.952623E-4,1.221965E-5,2.145162E-5,6.936165E-6,2.385565E-5,0.004147888,1.867993E-4,1.700069E-4,0.004249354,1.240091E-5,3.230013E-5,6.808975E-5,5.106736E-8,3.196618E-5,4.691643E-7,2.241461E-7,6.29363E-5,0.003133485,5.188607E-7,8.193524E-5,0.001496813,4.56672E-5,2.520394E-6,2.018973E-7,3.851539E-4,0.003052343,0.003690381,7.627561E-5,5.178717E-7,1.394474E-5,1.323161E-5,0.006477103,0.003160108,0.01624373,8.92423,8.254823E-5,506128.9,506128.9
7.804621E-6,15.61927,-2.077966E10,1317.365,1317.365,0.001289345,1.0,0.9041375,8.115056E-5,0.00565507,9.912008E-4,0.001861059,2.493564E-4,0.0261776,4.219532E-5,2.711889E-4,9.414556E-4,1.15268E-5,2.762571E-5,0.01193032,3.405148E-4,2.006622E-5,5.419965E-5,2.956581E-4,1.217938E-5,2.149118E-5,6.974406E-6,2.393774E-5,0.00415345,1.87244E-4,1.698365E-4,0.004257015,1.23905E-5,3.244288E-5,6.823908E-5,5.146763E-8,3.209737E-5,4.713909E-7,2.257982E-7,6.299664E-5,0.003137278,5.213744E-7,8.210965E-5,0.001499032,4.572541E-5,2.530459E-6,2.027121E-7,3.855842E-4,0.003055854,0.003689822,7.626862E-5,5.208618E-7,1.399458E-5,1.327121E-5,0.006470288,0.003155468,0.01622659,8.923444,8.25483E-5,506084.3,506084.3
7.920836E-6,15.61922,-2.049123E10,1316.907,1316.907,0.001289345,1.0,0.9038425,8.023714E-5,0.005708257,9.812604E-4,0.001875029,2.470244E-4,0.02635378,4.196723E-5,2.743505E-4,9.475269E-4,1.144823E-5,2.72818E-5,0.01200403,3.395947E-4,2.037265E-5,5.469073E-5,2.972009E-4,1.202278E-5,2.164573E-5,7.125673E-6,2.42602E-5,0.004175163,1.889865E-4,1.691687E-4,0.004287018,1.234887E-5,3.300468E-5,6.882495E-5,5.305935E-8,3.261421E-5,4.80165E-7,2.323601E-7,6.323093E-5,0.003152074,5.312988E-7,8.279142E-5,0.0015077,4.595365E-5,2.570064E-6,2.059231E-7,3.872637E-4,0.003069535,0.003687631,7.623825E-5,5.326842E-7,1.419036E-5,1.342654E-5,0.006443632,0.003137332,0.01615948,8.920367,8.254859E-5,505909.8,505909.8
7.96447E-6,15.6192,-2.03849E10,1316.736,1316.736,0.001289345,1.0,0.9037328,7.989972E-5,0.005728052,9.775845E-4,0.001880219,2.461618E-4,0.02641929,4.188212E-5,2.755301E-4,9.49776E-4,1.141916E-5,2.715488E-5,0.0120314,3.392534E-4,2.048723E-5,5.487383E-5,2.977716E-4,1.196501E-5,2.170305E-5,7.182537E-6,2.438049E-5,0.004183208,1.896348E-4,1.689203E-4,0.004298173,1.233305E-5,3.321469E-5,6.904321E-5,5.366118E-8,3.280762E-5,4.834495E-7,2.348376E-7,6.331722E-5,0.003157552,5.350215E-7,8.304438E-5,0.001510913,4.603863E-5,2.584867E-6,2.071251E-7,3.878858E-4,0.003074593,0.003686818,7.622573E-5,5.37126E-7,1.426339E-5,1.34844E-5,0.006433733,0.003130604,0.01613455,8.919223,8.254871E-5,505844.9,505844.9
8.072374E-6,15.61914,-2.012638E10,1316.318,1316.318,0.001289345,1.0,0.9034642,7.907801E-5,0.005776598,9.686239E-4,0.001892922,2.440585E-4,0.02657981,4.167292E-5,2.784295E-4,9.552678E-4,1.134823E-5,2.684607E-5,0.01209841,3.38419E-4,2.07695E-5,5.532367E-5,2.99163E-4,1.18245E-5,2.184313E-5,7.323312E-6,2.467614E-5,0.004202856,1.912241E-4,1.683115E-4,0.004325507,1.229354E-5,3.373187E-5,6.957901E-5,5.515923E-8,3.328441E-5,4.915482E-7,2.409963E-7,6.352678E-5,0.003170921,5.442192E-7,8.366294E-5,0.001518761,4.624713E-5,2.621319E-6,2.100891E-7,3.894046E-4,0.003086922,0.003684827,7.619228E-5,5.481167E-7,1.444286E-5,1.362639E-5,0.006409506,0.003114155,0.0160735,8.916423,8.254902E-5,505686.1,505686.1
8.207312E-6,15.61906,-1.981165E10,1315.802,1315.802,0.001289345,1.0,0.9031332,7.807469E-5,0.00583653,9.576664E-4,0.001908561,2.414852E-4,0.02677771,4.141377E-5,2.820215E-4,9.620015E-4,1.126139E-5,2.646952E-5,0.01218089,3.373939E-4,2.112037E-5,5.588051E-5,3.008654E-4,1.165327E-5,2.201514E-5,7.499641E-6,2.50423E-5,0.004226953,1.931849E-4,1.675606E-4,0.004359202,1.224343E-5,3.437436E-5,7.024145E-5,5.70514E-8,3.387771E-5,5.016295E-7,2.48759E-7,6.378154E-5,0.0031873,5.557037E-7,8.442311E-5,0.00152839,4.650473E-5,2.666599E-6,2.137792E-7,3.912665E-4,0.003101996,0.003682376,7.614578E-5,5.618713E-7,1.466515E-5,1.380188E-5,0.006379694,0.003093944,0.01599833,8.912975,8.254944E-5,505490.6,505490.6
8.250116E-6,15.61903,-1.971374E10,1315.64,1315.64,0.001289345,1.0,0.9030293,7.776197E-5,0.005855362,9.542474E-4,0.001913464,2.406819E-4,0.02683983,4.133215E-5,2.831531E-4,9.641068E-4,1.123427E-5,2.635227E-5,0.01220675,3.370729E-4,2.123117E-5,5.605583E-5,3.013968E-4,1.159997E-5,2.206898E-5,7.555641E-6,2.515763E-5,0.004234489,1.938007E-4,1.673248E-4,0.004369779,1.222738E-5,3.457718E-5,7.044984E-5,5.765601E-8,3.406522E-5,5.048165E-7,2.512355E-7,6.386069E-5,0.003192417,5.593425E-7,8.466117E-5,0.001531403,4.658572E-5,2.680893E-6,2.14946E-7,3.918486E-4,0.003106699,0.003681607,7.612998E-5,5.662367E-7,1.473516E-5,1.385706E-5,0.006370348,0.003087616,0.01597475,8.911893,8.254958E-5,505429.2,505429.2
8.660008E-6,15.61874,-1.882065E10,1314.128,1314.128,0.001289345,1.0,0.9020612,7.489575E-5,0.006031489,9.228323E-4,0.001959088,2.332923E-4,0.02741943,4.056488E-5,2.938024E-4,9.835523E-4,1.098442E-5,2.528015E-5,0.01244725,3.340941E-4,2.228024E-5,5.770377E-5,3.062848E-4,1.111308E-5,2.256768E-5,8.093315E-6,2.624215E-5,0.00430412,1.995531E-4,1.651243E-4,0.004468441,1.207089E-5,3.64951E-5,7.24041E-5,6.35492E-8,3.584416E-5,5.350647E-7,2.752798E-7,6.458028E-5,0.003239608,5.940758E-7,8.686878E-5,0.00155926,4.734445E-5,2.816074E-6,2.260251E-7,3.972221E-4,0.003149906,0.003674459,7.595562E-5,6.080727E-7,1.539362E-5,1.437401E-5,0.006283457,0.003028943,0.01575527,8.90182,8.255114E-5,504857.9,504857.9
1.0E-5,15.61741,-1.636971E10,1309.622,1309.622,0.001289345,1.0,0.8991901,6.690276E-5,0.006560263,8.34513E-4,0.002093566,2.124024E-4,0.02914399,3.823409E-5,3.264585E-4,0.001039345,1.027421E-5,2.231402E-5,0.01315487,3.253678E-4,2.556665E-5,6.274164E-5,3.200984E-4,9.770512E-6,2.40134E-5,9.863954E-6,2.955204E-5,0.004504176,2.167253E-4,1.585849E-4,0.00476182,1.154488E-5,4.247055E-5,7.833012E-5,8.400431E-8,4.145648E-5,6.305297E-7,3.574928E-7,6.652691E-5,0.003374108,7.059961E-7,9.328964E-5,0.001639502,4.963912E-5,3.238132E-6,2.611197E-7,4.126058E-4,0.003271338,0.003653399,7.516923E-5,7.447189E-7,1.740692E-5,1.593177E-5,0.006028091,0.002858254,0.01510744,8.872049,8.255813E-5,503169.5,503169.5
1.009458E-5,15.6173,-1.621936E10,1309.326,1309.326,0.001289345,1.0,0.8990024,6.640632E-5,0.006595167,8.289947E-4,0.002102314,2.1109E-4,0.029257,3.807959E-5,3.286487E-4,0.001042894,1.022937E-5,2.213092E-5,0.01320081,3.248014E-4,2.579075E-5,6.307904E-5,3.209658E-4,9.687851E-6,2.410616E-5,9.989426E-6,2.977283E-5,0.004516912,2.178527E-4,1.581577E-4,0.004781035,1.150786E-5,4.287593E-5,7.872446E-5,8.551096E-8,4.184127E-5,6.37071E-7,3.634768E-7,6.66446E-5,0.00338261,7.137912E-7,9.370237E-5,0.00164462,4.979155E-5,3.266847E-6,2.635344E-7,4.135819E-4,0.003278922,0.003652029,7.510471E-5,7.543301E-7,1.754158E-5,1.603472E-5,0.006011523,0.002847272,0.01506527,8.870109,8.255871E-5,503059.5,503059.5
1.021081E-5,15.61717,-1.603813E10,1308.967,1308.967,0.001289345,1.0,0.8987743,6.580703E-5,0.006637661,8.223281E-4,0.002112943,2.095032E-4,0.02939445,3.789149E-5,3.313208E-4,0.001047192,1.017511E-5,2.191007E-5,0.01325662,3.241133E-4,2.606478E-5,6.349063E-5,3.220145E-4,9.588177E-6,2.421866E-5,1.014368E-5,3.004193E-5,0.004532339,2.19224E-4,1.576384E-4,0.004804401,1.146248E-5,4.337124E-5,7.920509E-5,8.737317E-8,4.231214E-5,6.450742E-7,3.708599E-7,6.678613E-5,0.003392899,7.233504E-7,9.420294E-5,0.001650821,4.99773E-5,3.30195E-6,2.664909E-7,4.147637E-4,0.003288083,0.003650364,7.502419E-5,7.661319E-7,1.770579E-5,1.616006E-5,0.005991401,0.002833949,0.01501403,8.867751,8.255944E-5,502925.7,502925.7
1.314638E-5,15.61308,-1.24625E10,1301.011,1301.011,0.001289345,1.0,0.8937568,5.375498E-5,0.007589204,6.870744E-4,0.002345089,1.769562E-4,0.03243085,3.371998E-5,3.926327E-4,0.001137332,9.051582E-6,1.750935E-5,0.0144695,3.090531E-4,3.253664E-5,7.294293E-5,3.434878E-4,7.610021E-6,2.66159E-5,1.404354E-5,3.611666E-5,0.004855799,2.495319E-4,1.462911E-4,0.005320018,1.039115E-5,5.493393E-5,9.012337E-5,1.377542E-7,5.353598E-5,8.350999E-7,5.657242E-7,6.948672E-5,0.003605599,9.570894E-7,1.048658E-4,0.001781172,5.417585E-5,4.128558E-6,3.375262E-7,4.39364E-4,0.003473132,0.003613984,7.274033E-5,1.059328E-6,2.145012E-5,1.895429E-5,0.005554571,0.00254889,0.01389528,8.81616,8.258104E-5,499999.8,499999.8
1.448604E-5,15.611,-1.12896E10,1297.955,1297.955,0.001289345,1.0,0.8918428,4.969681E-5,0.007961333,6.40987E-4,0.002432956,1.656898E-4,0.03359603,3.21347E-5,4.173025E-4,0.00116954,8.656855E-6,1.604569E-5,0.01492453,3.03322E-4,3.52389E-5,7.676189E-5,3.508897E-4,6.955582E-6,2.749268E-5,1.58148E-5,3.849021E-5,0.004971073,2.611371E-4,1.420215E-4,0.005517536,9.960822E-6,5.968057E-5,9.447562E-5,1.625202E-7,5.827512E-5,9.147554E-7,6.584788E-7,7.031902E-5,0.003679717,1.058712E-6,1.087477E-4,0.001827759,5.582974E-5,4.47264E-6,3.678758E-7,4.480229E-4,0.003535326,0.003600195,7.164464E-5,1.18921E-6,2.294265E-5,2.003325E-5,0.005390859,0.002444175,0.01347296,8.796621,8.259203E-5,498891.7,498891.7
1.451825E-5,15.61095,-1.126395E10,1297.885,1297.885,0.001289345,1.0,0.8917991,4.960743E-5,0.007969893,6.399685E-4,0.002434959,1.654397E-4,0.03362267,3.209867E-5,4.17874E-4,0.001170261,8.648052E-6,1.601356E-5,0.01493487,3.031912E-4,3.530217E-5,7.685053E-5,3.510537E-4,6.941236E-6,2.751246E-5,1.585726E-5,3.854462E-5,0.004973652,2.614022E-4,1.419245E-4,0.005522051,9.950936E-6,5.979112E-5,9.457629E-5,1.63127E-7,5.838642E-5,9.166213E-7,6.607291E-7,7.033681E-5,0.003681363,1.061116E-6,1.08835E-4,0.001828802,5.586779E-5,4.48069E-6,3.685913E-7,4.482158E-4,0.003536691,0.00359988,7.161838E-5,1.192299E-6,2.297713E-5,2.005793E-5,0.00538714,0.00244181,0.01346335,8.796176,8.25923E-5,498866.4,498866.4
1.461765E-5,15.6108,-1.11855E10,1297.67,1297.67,0.001289345,1.0,0.8916649,4.933392E-5,0.007996197,6.368508E-4,0.002441107,1.646738E-4,0.03370452,3.198811E-5,4.196315E-4,0.001172473,8.621081E-6,1.591528E-5,0.0149666,3.027894E-4,3.549692E-5,7.712317E-5,3.515559E-4,6.897358E-6,2.757314E-5,1.598825E-5,3.871172E-5,0.004981555,2.622161E-4,1.416268E-4,0.005535916,9.920569E-6,6.013121E-5,9.488578E-5,1.65003E-7,5.872909E-5,9.223646E-7,6.676794E-7,7.039108E-5,0.003686403,1.068525E-6,1.09103E-4,0.001831998,5.598472E-5,4.505466E-6,3.70795E-7,4.488066E-4,0.003540867,0.003598915,7.15374E-5,1.201822E-6,2.308311E-5,2.013373E-5,0.005375727,0.002434556,0.01343384,8.794809,8.259313E-5,498788.9,498788.9
1.493891E-5,15.61029,-1.09388E10,1296.986,1296.986,0.001289345,1.0,0.8912375,4.847155E-5,0.008080153,6.270112E-4,0.002460682,1.622537E-4,0.03396532,3.163656E-5,4.252519E-4,0.00117948,8.535743E-6,1.560569E-5,0.01506751,3.015097E-4,3.612157E-5,7.799559E-5,3.531415E-4,6.759207E-6,2.776577E-5,1.641119E-5,3.924435E-5,0.005006578,2.648086E-4,1.406801E-4,0.005580092,9.823753E-6,6.122037E-5,9.587517E-5,1.710981E-7,5.982911E-5,9.407874E-7,6.901948E-7,7.056066E-5,0.003702328,1.092355E-6,1.099527E-4,0.00184212,5.635788E-5,4.584917E-6,3.778774E-7,4.506749E-4,0.003554016,0.003595841,7.127628E-5,1.232497E-6,2.342175E-5,2.037526E-5,0.005339426,0.002411522,0.01333994,8.790459,8.259581E-5,498542.2,498542.2
1.505703E-5,15.6101,-1.085064E10,1296.739,1296.739,0.001289345,1.0,0.8910828,4.816274E-5,0.008110614,6.234838E-4,0.002467764,1.613851E-4,0.03405978,3.150953E-5,4.272952E-4,0.001182002,8.505065E-6,1.549493E-5,0.01510399,3.010465E-4,3.634938E-5,7.831297E-5,3.537103E-4,6.7098E-6,2.783526E-5,1.656651E-5,3.943729E-5,0.00501558,2.65747E-4,1.40338E-4,0.005596089,9.788675E-6,6.161692E-5,9.623473E-5,1.733512E-7,6.023063E-5,9.475065E-7,6.984922E-7,7.062079E-5,0.003708044,1.101072E-6,1.10259E-4,0.001845761,5.649323E-5,4.613886E-6,3.804657E-7,4.513461E-4,0.003558718,0.003594728,7.118055E-5,1.243735E-6,2.354474E-5,2.046272E-5,0.005326306,0.002403212,0.01330599,8.788885,8.25968E-5,498452.9,498452.9
